actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,turnoverTotal,shotDistance,shotResult,pointsTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
352,PT01M44.00S,2025-12-29T00:09:08.2Z,2,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1641739,,,1610612738,51,55,2025-12-29T00:09:13Z,3430000,False,,,0,,T. Camara shooting personal FOUL (3 PF) (Brown 1 FT),"[1641739, 1627759]",1610612757.0,POR,shooting,,,Camara,T. Camara,,,,,In The Paint (Non-RA),8-16 Left,1627541.0,,,,,,,,,,,,,,3.0,0.0,Brown,1627759.0,,
354,PT01M44.00S,2025-12-29T00:10:19.4Z,2,REGULAR,freethrow,1 of 1,[],1627759,,,1610612738,51,56,2025-12-29T00:10:19Z,3450000,False,,,0,,J. Brown Free Throw 1 of 1 (22 PTS),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,Made,22.0,,,,,,,,,,,,,,,
355,PT01M26.00S,2025-12-29T00:10:38.9Z,2,REGULAR,3pt,Jump Shot,[],1641739,74.58935611038108,83.82352941176471,1610612757,51,56,2025-12-29T00:10:43Z,3460000,False,169.0,186.0,1,right,MISS T. Camara 25' 3PT,[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,Above the Break 3,24+ Right Center,,,25.17,Missed,,,,,,,,,,,,,,,,
356,PT01M23.00S,2025-12-29T00:10:41.9Z,2,REGULAR,rebound,defensive,[],1642864,,,1610612738,51,56,2025-12-29T00:10:43Z,3470000,False,,,0,,H. González REBOUND (Off:1 Def:1),[1642864],1610612738.0,BOS,,,,González,H. González,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,355.0,2.0,1.0,1.0,,,,,,
357,PT01M02.00S,2025-12-29T00:11:03.3Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1629674,6.389618922470433,60.049019607843135,1610612738,51,58,2025-12-29T00:11:11Z,3480000,False,-50.0,8.0,1,left,N. Queta turnaround Hook (4 PTS) (P. Pritchard 4 AST),"[1629674, 1630202]",1610612738.0,BOS,turnaround,,,Queta,N. Queta,,,,,In The Paint (Non-RA),0-8 Center,,,5.08,Made,4.0,,,P. Pritchard,1630202.0,4.0,,,,,,,,,,
358,PT00M44.10S,2025-12-29T00:11:23.9Z,2,REGULAR,3pt,Jump Shot,[],1631200,92.32917214191852,95.34313725490196,1610612757,51,58,2025-12-29T00:11:29Z,3490000,False,227.0,20.0,1,right,MISS K. Murray 3PT,[1631200],1610612757.0,POR,,,,Murray,K. Murray,,,,,Right Corner 3,24+ Right,,,22.75,Missed,,,,,,,,,,,,,,,,
359,PT00M43.10S,2025-12-29T00:11:24.9Z,2,REGULAR,rebound,offensive,[],1641739,,,1610612757,51,58,2025-12-29T00:11:29Z,3500000,False,,,0,,T. Camara REBOUND (Off:2 Def:1),[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,Right Corner 3,24+ Right,,,,,,,,,,,358.0,3.0,1.0,2.0,,,,,,
360,PT00M43.10S,2025-12-29T00:11:39.8Z,2,REGULAR,foul,personal,['2freethrow'],1627759,,,1610612757,51,58,2025-12-29T00:11:52Z,3510000,False,,,0,,J. Brown shooting personal FOUL (1 PF) (Camara 2 FT),"[1627759, 1641739]",1610612738.0,BOS,shooting,,,Brown,J. Brown,,,,,Restricted Area,0-8 Center,1627519.0,,,,,,,,,,,,,,1.0,0.0,Camara,1641739.0,,
362,PT00M43.10S,2025-12-29T00:11:55.2Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],1641739,,,1610612757,52,58,2025-12-29T00:11:55Z,3530000,False,,,0,,T. Camara Free Throw 1 of 2 (5 PTS),[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,,,,,,Made,5.0,,,,,,,,,,,,,,,
363,PT00M43.10S,2025-12-29T00:12:10.7Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],1641739,,,1610612757,53,58,2025-12-29T00:12:10Z,3540000,False,,,0,,T. Camara Free Throw 2 of 2 (6 PTS),[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,,,,,,Made,6.0,,,,,,,,,,,,,,,
364,PT00M34.10S,2025-12-29T00:12:21.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627759,5.338370565045992,49.26470588235294,1610612738,53,60,2025-12-29T00:12:27Z,3550000,False,4.0,-2.0,1,left,J. Brown driving Layup (24 PTS),[1627759],1610612738.0,BOS,driving,,,Brown,J. Brown,,,,,Restricted Area,0-8 Center,,,0.44,Made,24.0,,,,,,,,,,,,,,,
365,PT00M17.10S,2025-12-29T00:12:42.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631101,93.11760840998686,49.754901960784316,1610612757,55,60,2025-12-29T00:12:47Z,3560000,False,-1.0,12.0,1,right,S. Sharpe driving floating Jump Shot (15 PTS),[1631101],1610612757.0,POR,driving floating,,,Sharpe,S. Sharpe,,,,,Restricted Area,0-8 Center,,,1.23,Made,15.0,,,,,,,,,,,,,,,
366,PT00M00.00S,2025-12-29T00:13:02.6Z,2,REGULAR,3pt,Jump Shot,[],1627759,31.488173455978973,23.03921568627451,1610612738,55,63,2025-12-29T00:13:10Z,3570000,False,135.0,243.0,1,left,J. Brown 27' 3PT step back (27 PTS),[1627759],1610612738.0,BOS,step back,,,Brown,J. Brown,,,,,Above the Break 3,24+ Right Center,,,27.83,Made,27.0,,,,,,,,,,,,,,,
368,PT00M00.00S,2025-12-29T00:13:39.2Z,2,REGULAR,period,end,[],0,,,1610612757,55,63,2025-12-29T00:13:39Z,3590000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
369,PT12M00.00S,2025-12-29T00:27:28.1Z,3,REGULAR,substitution,out,['startperiod'],1642864,,,1610612757,55,63,2025-12-29T00:28:04Z,3600000,False,,,0,,SUB out: H. González,[1642864],1610612738.0,BOS,,,,González,H. González,,,,,,,,,,,,,,,,,,,,,,,,,,
370,PT12M00.00S,2025-12-29T00:27:28.1Z,3,REGULAR,substitution,in,['startperiod'],1641775,,,1610612757,55,63,2025-12-29T00:28:04Z,3610000,False,,,0,,SUB in: J. Walsh,[1641775],1610612738.0,BOS,,,,Walsh,J. Walsh,,,,,,,,,,,,,,,,,,,,,,,,,,
371,PT12M00.00S,2025-12-29T00:28:18.9Z,3,REGULAR,period,start,[],0,,,1610612738,55,63,2025-12-29T00:28:18Z,3620000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
372,PT11M41.00S,2025-12-29T00:28:37.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630202,92.32917214191852,45.09803921568628,1610612738,55,63,2025-12-29T00:28:42Z,3630000,False,-25.0,20.0,1,right,MISS P. Pritchard driving Layup,[1630202],1610612738.0,BOS,driving,,,Pritchard,P. Pritchard,,,,,Restricted Area,0-8 Center,,,3.14,Missed,,,,,,,,,,,,,,,,
373,PT11M39.00S,2025-12-29T00:28:39.7Z,3,REGULAR,rebound,offensive,[],1629674,,,1610612738,55,63,2025-12-29T00:28:42Z,3640000,False,,,0,,N. Queta REBOUND (Off:2 Def:4),[1629674],1610612738.0,BOS,,,,Queta,N. Queta,,,,,Restricted Area,0-8 Center,,,,,,,,,,,372.0,6.0,4.0,2.0,,,,,,
374,PT11M38.00S,2025-12-29T00:28:39.4Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629674,93.38042049934296,52.20588235294118,1610612738,55,65,2025-12-29T00:28:45Z,3650000,False,11.0,10.0,1,right,N. Queta putback Layup (6 PTS),[1629674],1610612738.0,BOS,putback,,,Queta,N. Queta,,,,,Restricted Area,0-8 Center,,,1.47,Made,6.0,,,,,,,,,,,,,,,
375,PT11M17.00S,2025-12-29T00:29:00.9Z,3,REGULAR,3pt,Jump Shot,[],1641739,32.40801576872536,46.32352941176471,1610612757,58,65,2025-12-29T00:29:05Z,3660000,False,18.0,252.0,1,left,T. Camara 25' 3PT  (9 PTS) (D. Avdija 5 AST),"[1641739, 1630166]",1610612757.0,POR,,,,Camara,T. Camara,,,,,Above the Break 3,24+ Center,,,25.28,Made,9.0,,,D. Avdija,1630166.0,5.0,,,,,,,,,,
377,PT10M59.00S,2025-12-29T00:29:19.1Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1629674,90.75229960578186,49.01960784313725,1610612738,58,65,2025-12-29T01:18:41Z,3680000,False,-5.0,34.0,1,right,MISS N. Queta Hook,[1629674],1610612738.0,BOS,,,,Queta,N. Queta,,,,,Restricted Area,0-8 Center,,,3.47,Missed,,,,,,,,,,,,,,,,
379,PT10M57.00S,2025-12-29T00:29:21.1Z,3,REGULAR,rebound,defensive,[],1630166,,,1610612757,58,65,2025-12-29T00:29:24Z,3700000,False,,,0,,D. Avdija REBOUND (Off:0 Def:2),[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,Restricted Area,0-8 Center,,,,,,,,,,,377.0,2.0,2.0,0.0,,,,,,
380,PT10M52.00S,2025-12-29T00:29:26.8Z,3,REGULAR,2pt,Jump Shot,[],1631101,23.99802890932983,50.73529411764706,1610612757,60,65,2025-12-29T01:05:20Z,3710000,False,-4.0,173.0,1,left,S. Sharpe 17' pullup Jump Shot (17 PTS) (D. Avdija 6 AST),"[1631101, 1630166]",1610612757.0,POR,pullup,,,Sharpe,S. Sharpe,,,,,Mid-Range,16-24 Center,,,17.31,Made,17.0,,,D. Avdija,1630166.0,6.0,,,,,,,,,,
382,PT10M34.00S,2025-12-29T00:29:43.3Z,3,REGULAR,3pt,Jump Shot,[],1630202,76.2976346911958,86.51960784313727,1610612738,60,65,2025-12-29T00:29:49Z,3730000,False,183.0,170.0,1,right,MISS P. Pritchard 24' 3PT,[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,Above the Break 3,24+ Right Center,,,24.97,Missed,,,,,,,,,,,,,,,,
383,PT10M31.00S,2025-12-29T00:29:46.3Z,3,REGULAR,rebound,offensive,[],1629674,,,1610612738,60,65,2025-12-29T00:29:49Z,3740000,False,,,0,,N. Queta REBOUND (Off:3 Def:4),[1629674],1610612738.0,BOS,,,,Queta,N. Queta,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,382.0,7.0,4.0,3.0,,,,,,
384,PT10M30.00S,2025-12-29T00:29:53.7Z,3,REGULAR,foul,offensive,[],1629674,,,1610612738,60,65,2025-12-29T00:33:18Z,3750000,False,,,0,,N. Queta offensive FOUL (3 PF),"[1629674, 1641739]",1610612738.0,BOS,,,,Queta,N. Queta,,,,,In The Paint (Non-RA),0-8 Center,1627541.0,,,,,,,,,,,,,,3.0,0.0,Camara,1641739.0,,
386,PT10M30.00S,2025-12-29T00:29:53.7Z,3,REGULAR,turnover,offensive foul,[],1629674,,,1610612738,60,65,2025-12-29T00:29:53Z,3770000,False,,,0,,N. Queta offensive foul TURNOVER (3 TO),[1629674],1610612738.0,BOS,,,,Queta,N. Queta,,,,,In The Paint (Non-RA),0-8 Center,1627541.0,3.0,,,,,,,,,,,,,,,,,,
387,PT10M13.00S,2025-12-29T00:30:21.0Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1631101,17.559132720105126,93.38235294117648,1610612757,60,65,2025-12-29T00:30:32Z,3780000,False,-217.0,113.0,1,left,MISS S. Sharpe 24' step back 3PT,[1631101],1610612757.0,POR,step back,,,Sharpe,S. Sharpe,,,,,Above the Break 3,24+ Left Center,,,24.44,Missed,,,,,,,,,,,,,,,,
388,PT10M13.00S,2025-12-29T00:30:21.0Z,3,REGULAR,rebound,offensive,[],1631200,,,1610612757,60,65,2025-12-29T00:30:27Z,3790000,False,,,0,,K. Murray REBOUND (Off:1 Def:2),[1631200],1610612757.0,POR,,,,Murray,K. Murray,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,387.0,3.0,2.0,1.0,,,,,,
389,PT10M07.00S,2025-12-29T00:30:26.3Z,3,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint', 'fromturnover']",1631200,5.590000152587891,50.0,1610612757,62,65,2025-12-29T00:30:29Z,3800000,False,0.0,0.0,1,left,K. Murray putback Layup (5 PTS),[1631200],1610612757.0,POR,putback,,,Murray,K. Murray,,,,,Restricted Area,0-8 Center,,,0.0,Made,5.0,,,,,,,,,,,,,,,
390,PT09M42.00S,2025-12-29T00:30:51.4Z,3,REGULAR,3pt,Jump Shot,[],1630202,66.83639947437582,28.431372549019606,1610612738,62,65,2025-12-29T01:19:35Z,3810000,False,-108.0,259.0,1,right,MISS P. Pritchard 28' pullup 3PT,[1630202],1610612738.0,BOS,pullup,,,Pritchard,P. Pritchard,,,,,Above the Break 3,24+ Left Center,,,28.07,Missed,,,,,,,,,,,,,,,,
391,PT09M40.00S,2025-12-29T00:30:53.4Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612757,62,65,2025-12-29T01:19:35Z,3820000,False,,,0,,TEAM defensive REBOUND,[],1610612757.0,POR,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,390.0,,,,,,,,,
393,PT09M27.00S,2025-12-29T00:31:16.0Z,3,REGULAR,turnover,bad pass,[],1631101,,,1610612757,62,65,2025-12-29T00:31:19Z,3840000,False,,,0,,S. Sharpe bad pass TURNOVER (3 TO),"[1631101, 1628401]",1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,Above the Break 3,24+ Center,,3.0,,,,White,1628401.0,,,,,,,,,,,,,
394,PT09M27.00S,2025-12-29T00:31:16.0Z,3,REGULAR,steal,,[],1628401,,,1610612738,62,65,2025-12-29T00:31:17Z,3850000,False,,,0,,D. White STEAL (4 STL),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
395,PT09M20.00S,2025-12-29T00:31:26.2Z,3,REGULAR,foul,offensive,[],1627759,,,1610612738,62,65,2025-12-29T00:31:34Z,3860000,False,,,0,,J. Brown offensive FOUL (2 PF),"[1627759, 1641739]",1610612738.0,BOS,,,,Brown,J. Brown,,,,,Above the Break 3,24+ Center,1162.0,,,,,,,,,,,,,,2.0,0.0,Camara,1641739.0,,
397,PT09M20.00S,2025-12-29T00:31:26.2Z,3,REGULAR,turnover,offensive foul,[],1627759,,,1610612738,62,65,2025-12-29T00:31:26Z,3880000,False,,,0,,J. Brown offensive foul TURNOVER (2 TO),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,Above the Break 3,24+ Center,1162.0,2.0,,,,,,,,,,,,,,,,,,
398,PT09M05.00S,2025-12-29T00:31:52.4Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1631101,9.017739816031538,47.05882352941176,1610612757,62,65,2025-12-29T00:31:57Z,3890000,False,15.0,32.0,1,left,MISS S. Sharpe cutting DUNK - blocked,"[1631101, 1628401]",1610612757.0,POR,cutting,,,Sharpe,S. Sharpe,,,,,Restricted Area,0-8 Center,,,3.55,Missed,,,,,,,,,,,,,,,White,1628401.0
399,PT09M05.00S,2025-12-29T00:31:52.4Z,3,REGULAR,block,,[],1628401,,,1610612757,62,65,2025-12-29T00:31:54Z,3900000,False,,,0,,D. White BLOCK (1 BLK),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
400,PT09M01.00S,2025-12-29T00:31:56.4Z,3,REGULAR,rebound,defensive,[],1627759,,,1610612738,62,65,2025-12-29T00:33:49Z,3910000,False,,,0,,J. Brown REBOUND (Off:1 Def:2),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,Restricted Area,0-8 Center,,,,,,,,,,,398.0,3.0,2.0,1.0,,,,,,
401,PT09M00.00S,2025-12-29T00:31:57.8Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1627759,93.64323258869908,46.81372549019608,1610612738,62,67,2025-12-29T00:32:16Z,3920000,False,-16.0,7.0,1,right,J. Brown running reverse Layup (29 PTS),[1627759],1610612738.0,BOS,running reverse,,,Brown,J. Brown,,,,,Restricted Area,0-8 Center,,,1.75,Made,29.0,,,,,,,,,,,,,,,
402,PT08M51.00S,2025-12-29T00:32:05.3Z,3,REGULAR,3pt,Jump Shot,[],1631101,4.812746386333772,95.34313725490196,1610612757,62,67,2025-12-29T00:32:10Z,3930000,False,-227.0,-7.0,1,left,MISS S. Sharpe 3PT,[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,Left Corner 3,24+ Left,,,22.68,Missed,,,,,,,,,,,,,,,,
403,PT08M47.00S,2025-12-29T00:32:09.3Z,3,REGULAR,rebound,defensive,[],1641775,,,1610612738,62,67,2025-12-29T00:32:10Z,3940000,False,,,0,,J. Walsh REBOUND (Off:0 Def:1),[1641775],1610612738.0,BOS,,,,Walsh,J. Walsh,,,,,Left Corner 3,24+ Left,,,,,,,,,,,402.0,1.0,1.0,0.0,,,,,,
404,PT08M41.00S,2025-12-29T00:32:16.0Z,3,REGULAR,3pt,Jump Shot,[],1641775,75.90341655716163,85.29411764705883,1610612738,62,67,2025-12-29T00:32:19Z,3950000,False,176.0,174.0,1,right,MISS J. Walsh 24' 3PT,[1641775],1610612738.0,BOS,,,,Walsh,J. Walsh,,,,,Above the Break 3,24+ Right Center,,,24.78,Missed,,,,,,,,,,,,,,,,
405,PT08M38.00S,2025-12-29T00:32:19.0Z,3,REGULAR,rebound,defensive,[],1631101,,,1610612757,62,67,2025-12-29T00:32:19Z,3960000,False,,,0,,S. Sharpe REBOUND (Off:0 Def:3),[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,404.0,3.0,3.0,0.0,,,,,,
406,PT08M29.00S,2025-12-29T00:32:28.3Z,3,REGULAR,3pt,Jump Shot,[],1630166,7.178055190538765,3.9215686274509802,1610612757,65,67,2025-12-29T00:32:33Z,3970000,False,230.0,15.0,1,left,D. Avdija 3PT step back (15 PTS),[1630166],1610612757.0,POR,step back,,,Avdija,D. Avdija,,,,,Right Corner 3,24+ Right,,,23.09,Made,15.0,,,,,,,,,,,,,,,
407,PT08M13.00S,2025-12-29T00:32:44.0Z,3,REGULAR,3pt,Jump Shot,[],1628401,67.49342969776609,26.715686274509803,1610612738,65,67,2025-12-29T00:32:48Z,3980000,False,-116.0,253.0,1,right,MISS D. White 27' pullup 3PT,[1628401],1610612738.0,BOS,pullup,,,White,D. White,,,,,Above the Break 3,24+ Left Center,,,27.86,Missed,,,,,,,,,,,,,,,,
408,PT08M10.00S,2025-12-29T00:32:47.0Z,3,REGULAR,rebound,defensive,[],1630166,,,1610612757,65,67,2025-12-29T00:32:48Z,3990000,False,,,0,,D. Avdija REBOUND (Off:0 Def:3),[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,407.0,3.0,3.0,0.0,,,,,,
409,PT08M04.00S,2025-12-29T00:32:53.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630166,7.178055190538765,47.05882352941176,1610612757,65,67,2025-12-29T00:32:58Z,4000000,False,15.0,15.0,1,left,MISS D. Avdija driving Layup - blocked,"[1630166, 1629674]",1610612757.0,POR,driving,,,Avdija,D. Avdija,,,,,Restricted Area,0-8 Center,,,2.1,Missed,,,,,,,,,,,,,,,Queta,1629674.0
410,PT08M04.00S,2025-12-29T00:32:53.2Z,3,REGULAR,block,,[],1629674,,,1610612757,65,67,2025-12-29T00:32:55Z,4010000,False,,,0,,N. Queta BLOCK (2 BLK),[1629674],1610612738.0,BOS,,,,Queta,N. Queta,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
411,PT08M04.00S,2025-12-29T00:32:53.2Z,3,REGULAR,rebound,offensive,[],1631101,,,1610612757,65,67,2025-12-29T00:32:58Z,4020000,False,,,0,,S. Sharpe REBOUND (Off:1 Def:3),[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,Restricted Area,0-8 Center,,,,,,,,,,,409.0,4.0,3.0,1.0,,,,,,
412,PT08M04.00S,2025-12-29T00:32:57.0Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1631101,5.590000152587891,50.0,1610612757,67,67,2025-12-29T00:32:57Z,4030000,False,0.0,0.0,1,left,S. Sharpe tip DUNK (19 PTS),[1631101],1610612757.0,POR,tip,,,Sharpe,S. Sharpe,,,,,Mid-Range,8-16 Left,,,0.0,Made,19.0,,,,,,,,,,,,,,,
413,PT08M04.00S,2025-12-29T00:33:02.2Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612738,67,67,2025-12-29T00:33:02Z,4040000,False,,,0,,BOS Timeout,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
414,PT07M46.00S,2025-12-29T00:36:09.5Z,3,REGULAR,3pt,Jump Shot,[],1630202,90.88370565045992,95.09803921568627,1610612738,67,67,2025-12-29T00:36:14Z,4050000,False,225.0,33.0,1,right,MISS P. Pritchard 3PT,[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,Right Corner 3,24+ Right,,,22.79,Missed,,,,,,,,,,,,,,,,
415,PT07M42.00S,2025-12-29T00:36:13.5Z,3,REGULAR,rebound,defensive,[],1631101,,,1610612757,67,67,2025-12-29T00:36:14Z,4060000,False,,,0,,S. Sharpe REBOUND (Off:1 Def:4),[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,Right Corner 3,24+ Right,,,,,,,,,,,414.0,5.0,4.0,1.0,,,,,,
416,PT07M33.00S,2025-12-29T00:36:21.9Z,3,REGULAR,2pt,Jump Shot,[],1630166,22.421156373193167,32.59803921568628,1610612757,69,67,2025-12-29T00:36:28Z,4070000,False,87.0,158.0,1,left,D. Avdija 18' step back Jump Shot (17 PTS) (D. Clingan 1 AST),"[1630166, 1642270]",1610612757.0,POR,step back,,,Avdija,D. Avdija,,,,,Mid-Range,16-24 Right Center,,,18.06,Made,17.0,,,D. Clingan,1642270.0,1.0,,,,,,,,,,
417,PT07M07.00S,2025-12-29T00:36:48.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1641775,93.77463863337714,51.225490196078425,1610612738,69,69,2025-12-29T00:36:51Z,4080000,False,6.0,6.0,1,right,J. Walsh driving Layup (5 PTS),[1641775],1610612738.0,BOS,driving,,,Walsh,J. Walsh,,,,,Restricted Area,0-8 Center,,,0.86,Made,5.0,,,,,,,,,,,,,,,
418,PT06M50.00S,2025-12-29T00:37:04.2Z,3,REGULAR,3pt,Jump Shot,[],1641739,19.136005256241788,92.64705882352942,1610612757,69,69,2025-12-29T00:37:10Z,4090000,False,-213.0,127.0,1,left,MISS T. Camara 24' 3PT,[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,Above the Break 3,24+ Left Center,,,24.84,Missed,,,,,,,,,,,,,,,,
419,PT06M47.00S,2025-12-29T00:37:07.2Z,3,REGULAR,rebound,offensive,[],1630166,,,1610612757,69,69,2025-12-29T00:37:10Z,4100000,False,,,0,,D. Avdija REBOUND (Off:1 Def:3),[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,418.0,4.0,3.0,1.0,,,,,,
420,PT06M45.00S,2025-12-29T00:37:09.8Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1630166,7.30946123521682,3.6764705882352944,1610612757,69,69,2025-12-29T02:59:58Z,4110000,False,232.0,16.0,1,left,MISS D. Avdija pullup 3PT,[1630166],1610612757.0,POR,pullup,,,Avdija,D. Avdija,,,,,Right Corner 3,24+ Right,,,23.22,Missed,,,,,,,,,,,,,,,,
421,PT06M44.00S,2025-12-29T00:37:10.8Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612738,69,69,2025-12-29T00:37:16Z,4120000,False,,,0,,TEAM defensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,Right Corner 3,24+ Right,,,,,,,,,,,420.0,,,,,,,,,
423,PT06M44.00S,2025-12-29T00:37:15.1Z,3,REGULAR,substitution,out,[],1641775,,,1610612738,69,69,2025-12-29T00:37:23Z,4140000,False,,,0,,SUB out: J. Walsh,[1641775],1610612738.0,BOS,,,,Walsh,J. Walsh,,,,,,,,,,,,,,,,,,,,,,,,,,
424,PT06M44.00S,2025-12-29T00:37:15.1Z,3,REGULAR,substitution,in,[],1642864,,,1610612738,69,69,2025-12-29T00:37:23Z,4150000,False,,,0,,SUB in: H. González,[1642864],1610612738.0,BOS,,,,González,H. González,,,,,,,,,,,,,,,,,,,,,,,,,,
425,PT06M31.00S,2025-12-29T00:37:51.3Z,3,REGULAR,2pt,Jump Shot,[],1627759,77.4802890932983,27.205882352941174,1610612738,69,69,2025-12-29T00:37:56Z,4160000,False,-114.0,159.0,1,right,MISS J. Brown 19' pullup Shot,[1627759],1610612738.0,BOS,pullup,,,Brown,J. Brown,,,,,Mid-Range,16-24 Left Center,,,19.58,Missed,,,,,,,,,,,,,,,,
426,PT06M29.00S,2025-12-29T00:37:53.3Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612738,69,69,2025-12-29T00:37:56Z,4170000,False,,,0,,TEAM offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,425.0,,,,,,,,,
428,PT06M29.00S,2025-12-29T00:37:57.4Z,3,REGULAR,substitution,out,[],1631101,,,1610612738,69,69,2025-12-29T00:38:04Z,4190000,False,,,0,,SUB out: S. Sharpe,[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,,,,,,,,,,,,,,,,,,,,,,
429,PT06M29.00S,2025-12-29T00:37:57.4Z,3,REGULAR,substitution,out,[],1631200,,,1610612738,69,69,2025-12-29T00:38:04Z,4200000,False,,,0,,SUB out: K. Murray,[1631200],1610612757.0,POR,,,,Murray,K. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
430,PT06M29.00S,2025-12-29T00:37:57.4Z,3,REGULAR,substitution,in,[],1631126,,,1610612738,69,69,2025-12-29T00:38:04Z,4210000,False,,,0,,SUB in: C. Love,[1631126],1610612757.0,POR,,,,Love,C. Love,,,,,,,,,,,,,,,,,,,,,,,,,,
431,PT06M29.00S,2025-12-29T00:37:57.4Z,3,REGULAR,substitution,in,[],1631321,,,1610612738,69,69,2025-12-29T00:38:04Z,4220000,False,,,0,,SUB in: S. Cissoko,[1631321],1610612757.0,POR,,,,Cissoko,S. Cissoko,,,,,,,,,,,,,,,,,,,,,,,,,,
432,PT06M27.00S,2025-12-29T00:38:18.8Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1642864,93.64323258869908,51.9607843137255,1610612738,69,71,2025-12-29T00:38:36Z,4230000,False,10.0,7.0,1,right,H. González reverse Layup (10 PTS) (D. White 4 AST),"[1642864, 1628401]",1610612738.0,BOS,reverse,,,González,H. González,,,,,Restricted Area,0-8 Center,,,1.22,Made,10.0,,,D. White,1628401.0,4.0,,,,,,,,,,
