actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
511,PT01M29.00S,2025-11-04T04:52:20.3Z,3,REGULAR,3pt,Jump Shot,[],1641733,62.23718791064389,65.68627450980392,1610612747,82,86,2025-11-04T04:52:24Z,5050000,False,78.0,302.0,1,right,MISS N. Smith Jr. 31' pullup 3PT,[1641733],1610612747.0,LAL,pullup,,,Smith Jr.,N. Smith Jr.,,,,,Above the Break 3,24+ Center,31.25,Missed,,,,,,,,,,,,,,,,,,
512,PT01M26.00S,2025-11-04T04:52:23.3Z,3,REGULAR,rebound,defensive,[],1630166,,,1610612757,82,86,2025-11-04T04:52:24Z,5060000,False,,,0,,D. Avdija REBOUND (Off:1 Def:3),[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,Above the Break 3,24+ Center,,,,,,,,,,,511.0,4.0,3.0,1.0,,,,,,
513,PT01M21.00S,2025-11-04T04:52:28.8Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1631101,5.732588699080158,49.26470588235294,1610612757,84,86,2025-11-04T04:52:33Z,5070000,False,4.0,1.0,1,left,S. Sharpe running Layup (18 PTS) (D. Avdija 2 AST),"[1631101, 1630166]",1610612757.0,POR,running,,,Sharpe,S. Sharpe,,,,,Restricted Area,0-8 Center,0.4,Made,18.0,,,,D. Avdija,1630166.0,2.0,,,,,,,,,,,
515,PT00M58.40S,2025-11-04T04:52:53.0Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631222,88.64980289093299,48.77450980392157,1610612747,84,88,2025-11-04T04:53:56Z,5090000,False,-6.0,54.0,1,right,J. LaRavia driving floating Jump Shot (7 PTS) (B. James 5 AST),"[1631222, 1642355]",1610612747.0,LAL,driving floating,,,LaRavia,J. LaRavia,,,,,In The Paint (Non-RA),0-8 Center,5.45,Made,7.0,,,,B. James,1642355.0,5.0,,,,,,,,,,,
517,PT00M46.00S,2025-11-04T04:53:06.9Z,3,REGULAR,turnover,bad pass,[],1631200,,,1610612757,84,88,2025-11-04T04:53:11Z,5110000,False,,,0,,K. Murray bad pass TURNOVER (1 TO),"[1631200, 1642355]",1610612757.0,POR,,,,Murray,K. Murray,,,,,Restricted Area,0-8 Center,,,,1.0,James,1642355.0,,,,,,,,,,,,,,
518,PT00M46.00S,2025-11-04T04:53:06.9Z,3,REGULAR,steal,,[],1642355,,,1610612747,84,88,2025-11-04T04:53:08Z,5120000,False,,,0,,B. James STEAL (1 STL),[1642355],1610612747.0,LAL,,,,James,B. James,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
519,PT00M36.60S,2025-11-04T04:53:17.2Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1631222,93.51182654402102,55.63725490196079,1610612747,84,90,2025-11-04T04:53:21Z,5130000,False,28.0,8.0,1,right,J. LaRavia driving Layup (9 PTS),[1631222],1610612747.0,LAL,driving,,,LaRavia,J. LaRavia,,,,,Restricted Area,0-8 Center,2.95,Made,9.0,,,,,,,,,,,,,,,,,
520,PT00M28.00S,2025-11-04T04:53:32.2Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630166,18.478975032851512,49.754901960784316,1610612757,86,90,2025-11-04T04:53:38Z,5140000,False,1.0,121.0,1,left,D. Avdija 12' turnaround Jump Shot (20 PTS),[1630166],1610612757.0,POR,turnaround,,,Avdija,D. Avdija,,,,,In The Paint (Non-RA),8-16 Center,12.12,Made,20.0,,,,,,,,,,,,,,,,,
521,PT00M02.70S,2025-11-04T04:54:00.2Z,3,REGULAR,2pt,Jump Shot,[],1641733,74.72076215505913,49.754901960784316,1610612747,86,90,2025-11-04T04:54:09Z,5150000,False,-1.0,185.0,1,right,MISS N. Smith Jr. 18' fadeaway Shot,[1641733],1610612747.0,LAL,fadeaway,,,Smith Jr.,N. Smith Jr.,,,,,Mid-Range,16-24 Center,18.51,Missed,,,,,,,,,,,,,,,,,,
522,PT00M00.20S,2025-11-04T04:54:02.7Z,3,REGULAR,rebound,defensive,[],1641739,,,1610612757,86,90,2025-11-04T04:54:09Z,5160000,False,,,0,,T. Camara REBOUND (Off:2 Def:5),[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,Mid-Range,16-24 Center,,,,,,,,,,,521.0,7.0,5.0,2.0,,,,,,
523,PT00M00.00S,2025-11-04T04:54:10.2Z,3,REGULAR,period,end,[],0,,,1610612757,86,90,2025-11-04T04:54:10Z,5170000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
524,PT12M00.00S,2025-11-04T04:54:34.6Z,4,REGULAR,substitution,out,['startperiod'],203924,,,1610612757,86,90,2025-11-04T04:56:46Z,5180000,False,,,0,,SUB out: J. Grant,[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,,,,,,,,,,,,,,,,,,,,,,
525,PT12M00.00S,2025-11-04T04:54:34.6Z,4,REGULAR,substitution,out,['startperiod'],1629637,,,1610612757,86,90,2025-11-04T04:56:46Z,5190000,False,,,0,,SUB out: J. Hayes,[1629637],1610612747.0,LAL,,,,Hayes,J. Hayes,,,,,,,,,,,,,,,,,,,,,,,,,,
526,PT12M00.00S,2025-11-04T04:54:34.6Z,4,REGULAR,substitution,out,['startperiod'],1631222,,,1610612757,86,90,2025-11-04T04:56:46Z,5200000,False,,,0,,SUB out: J. LaRavia,[1631222],1610612747.0,LAL,,,,LaRavia,J. LaRavia,,,,,,,,,,,,,,,,,,,,,,,,,,
527,PT12M00.00S,2025-11-04T04:54:34.6Z,4,REGULAR,substitution,out,['startperiod'],1641733,,,1610612757,86,90,2025-11-04T04:56:46Z,5210000,False,,,0,,SUB out: N. Smith Jr.,[1641733],1610612747.0,LAL,,,,Smith Jr.,N. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
528,PT12M00.00S,2025-11-04T04:54:34.6Z,4,REGULAR,substitution,in,['startperiod'],201950,,,1610612757,86,90,2025-11-04T04:56:46Z,5220000,False,,,0,,SUB in: J. Holiday,[201950],1610612757.0,POR,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
529,PT12M00.00S,2025-11-04T04:54:34.6Z,4,REGULAR,substitution,in,['startperiod'],1642261,,,1610612757,86,90,2025-11-04T04:56:46Z,5230000,False,,,0,,SUB in: D. Knecht,[1642261],1610612747.0,LAL,,,,Knecht,D. Knecht,,,,,,,,,,,,,,,,,,,,,,,,,,
530,PT12M00.00S,2025-11-04T04:54:34.6Z,4,REGULAR,substitution,in,['startperiod'],1629028,,,1610612757,86,90,2025-11-04T04:56:46Z,5240000,False,,,0,,SUB in: D. Ayton,[1629028],1610612747.0,LAL,,,,Ayton,D. Ayton,,,,,,,,,,,,,,,,,,,,,,,,,,
531,PT12M00.00S,2025-11-04T04:54:34.6Z,4,REGULAR,substitution,in,['startperiod'],203935,,,1610612757,86,90,2025-11-04T04:56:46Z,5250000,False,,,0,,SUB in: M. Smart,[203935],1610612747.0,LAL,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,,,,,,,
532,PT12M00.00S,2025-11-04T04:56:51.1Z,4,REGULAR,period,start,[],0,,,1610612747,86,90,2025-11-04T04:56:51Z,5260000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
533,PT11M37.00S,2025-11-04T04:57:13.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1642355,92.06636005256242,42.40196078431372,1610612747,86,90,2025-11-04T04:57:19Z,5270000,False,-38.0,22.0,1,right,MISS B. James driving Layup,[1642355],1610612747.0,LAL,driving,,,James,B. James,,,,,In The Paint (Non-RA),0-8 Center,4.4,Missed,,,,,,,,,,,,,,,,,,
534,PT11M35.00S,2025-11-04T04:57:15.7Z,4,REGULAR,rebound,defensive,[],1630166,,,1610612757,86,90,2025-11-04T04:57:19Z,5280000,False,,,0,,D. Avdija REBOUND (Off:1 Def:4),[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,533.0,5.0,4.0,1.0,,,,,,
536,PT11M20.00S,2025-11-04T04:57:51.7Z,4,REGULAR,2pt,Jump Shot,[],201950,6.521024967148489,83.82352941176471,1610612757,88,90,2025-11-04T04:57:55Z,5300000,False,-169.0,9.0,1,left,J. Holiday 16' step back Jump Shot (6 PTS),[201950],1610612757.0,POR,step back,,,Holiday,J. Holiday,,,,,Mid-Range,16-24 Left,16.93,Made,6.0,,,,,,,,,,,,,,,,,
537,PT10M57.00S,2025-11-04T04:58:14.3Z,4,REGULAR,3pt,Jump Shot,[],1642355,78.79434954007884,91.66666666666666,1610612747,88,93,2025-11-04T04:58:18Z,5310000,False,208.0,147.0,1,right,B. James 25' 3PT  (3 PTS) (D. Knecht 1 AST),"[1642355, 1642261]",1610612747.0,LAL,,,,James,B. James,,,,,Above the Break 3,24+ Right Center,25.48,Made,3.0,,,,D. Knecht,1642261.0,1.0,,,,,,,,,,,
540,PT10M46.00S,2025-11-04T04:58:30.8Z,4,REGULAR,substitution,out,[],1629020,,,1610612757,88,93,2025-11-04T04:58:45Z,5340000,False,,,0,,SUB out: J. Vanderbilt,[1629020],1610612747.0,LAL,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,,,,,,,,,,,,,,
541,PT10M46.00S,2025-11-04T04:58:30.8Z,4,REGULAR,substitution,in,[],1629060,,,1610612757,88,93,2025-11-04T04:58:45Z,5350000,False,,,0,,SUB in: R. Hachimura,[1629060],1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,,,,,,,,,,,,,,,,,,,,,,
542,PT10M38.00S,2025-11-04T04:58:59.0Z,4,REGULAR,foul,personal,['2freethrow'],1629028,,,1610612757,88,93,2025-11-04T04:59:05Z,5360000,False,,,0,,D. Ayton shooting personal FOUL (5 PF) (Avdija 2 FT),"[1629028, 1630166]",1610612747.0,LAL,shooting,,,Ayton,D. Ayton,,,,,Restricted Area,0-8 Center,,,,,,,,,,201639.0,,,,,,,5.0,0.0,Avdija,1630166.0
544,PT10M38.00S,2025-11-04T04:59:25.0Z,4,REGULAR,freethrow,1 of 2,[],1630166,,,1610612757,89,93,2025-11-04T05:04:27Z,5380000,False,,,0,,D. Avdija Free Throw 1 of 2 (21 PTS),[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,,,,Made,21.0,,,,,,,,,,,,,,,,,
571,PT10M38.00S,2025-11-04T05:00:10.3Z,4,REGULAR,substitution,out,[],1629028,,,1610612757,89,93,2025-11-04T05:04:57Z,5382500,False,,,0,,SUB out: D. Ayton,[1629028],1610612747.0,LAL,,,,Ayton,D. Ayton,,,,,,,,,,,,,,,,,,,,,,,,,,
572,PT10M38.00S,2025-11-04T05:00:10.3Z,4,REGULAR,substitution,in,[],1629637,,,1610612757,89,93,2025-11-04T05:04:57Z,5383750,False,,,0,,SUB in: J. Hayes,[1629637],1610612747.0,LAL,,,,Hayes,J. Hayes,,,,,,,,,,,,,,,,,,,,,,,,,,
547,PT10M38.00S,2025-11-04T04:59:25.0Z,4,REGULAR,freethrow,2 of 2,[],1630166,,,1610612757,90,93,2025-11-04T05:04:27Z,5385000,False,,,0,,D. Avdija Free Throw 2 of 2 (22 PTS),[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,,,,Made,22.0,,,,,,,,,,,,,,,,,
548,PT10M32.00S,2025-11-04T05:00:55.6Z,4,REGULAR,jumpball,recovered,[],203935,,,1610612747,90,93,2025-11-04T05:04:27Z,5405000,False,,,0,,Jump Ball J. Hayes vs. T. Camara: Tip to M. Smart,"[203935, 1629637, 1641739]",1610612747.0,LAL,heldball,M. Smart,203935.0,Smart,M. Smart,Hayes,1629637.0,Camara,1641739.0,,,,,,,,,,,,,,,,,,,,,,
551,PT10M23.00S,2025-11-04T05:01:04.9Z,4,REGULAR,foul,personal,[],1641739,,,1610612747,90,93,2025-11-04T05:04:27Z,5420000,False,,,0,,T. Camara personal FOUL (2 PF),"[1641739, 203935]",1610612757.0,POR,,,,Camara,T. Camara,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,201639.0,,,,,,,2.0,0.0,Smart,203935.0
553,PT10M23.00S,2025-11-04T05:01:22.5Z,4,REGULAR,substitution,out,[],1629637,,,1610612747,90,93,2025-11-04T05:04:27Z,5440000,False,,,0,,SUB out: J. Hayes,[1629637],1610612747.0,LAL,,,,Hayes,J. Hayes,,,,,,,,,,,,,,,,,,,,,,,,,,
554,PT10M23.00S,2025-11-04T05:01:22.5Z,4,REGULAR,substitution,in,[],1629020,,,1610612747,90,93,2025-11-04T05:04:27Z,5450000,False,,,0,,SUB in: J. Vanderbilt,[1629020],1610612747.0,LAL,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,,,,,,,,,,,,,,
556,PT10M07.00S,2025-11-04T05:02:28.3Z,4,REGULAR,3pt,Jump Shot,[],1642261,72.48685939553219,17.15686274509804,1610612747,90,93,2025-11-04T05:05:59Z,5470000,False,-164.0,206.0,1,right,MISS D. Knecht 26' step back 3PT,[1642261],1610612747.0,LAL,step back,,,Knecht,D. Knecht,,,,,Above the Break 3,24+ Left Center,26.35,Missed,,,,,,,,,,,,,,,,,,
557,PT10M03.00S,2025-11-04T05:02:31.6Z,4,REGULAR,rebound,offensive,[],1642355,,,1610612747,90,93,2025-11-04T05:02:31Z,5480000,False,,,0,,B. James REBOUND (Off:1 Def:0),[1642355],1610612747.0,LAL,,,,James,B. James,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,556.0,1.0,0.0,1.0,,,,,,
558,PT09M53.00S,2025-11-04T05:02:46.3Z,4,REGULAR,foul,personal,['2freethrow'],1641739,,,1610612747,90,93,2025-11-04T05:02:52Z,5490000,False,,,0,,T. Camara shooting personal FOUL (3 PF) (Hachimura 2 FT),"[1641739, 1629060]",1610612757.0,POR,shooting,,,Camara,T. Camara,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,1628484.0,,,,,,,3.0,0.0,Hachimura,1629060.0
560,PT09M53.00S,2025-11-04T05:03:12.5Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],1629060,,,1610612747,90,94,2025-11-04T05:03:12Z,5510000,False,,,0,,R. Hachimura Free Throw 1 of 2 (23 PTS),[1629060],1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,,,,Made,23.0,,,,,,,,,,,,,,,,,
561,PT09M53.00S,2025-11-04T05:03:13.1Z,4,REGULAR,substitution,out,[],1642355,,,1610612747,90,94,2025-11-04T05:03:15Z,5520000,False,,,0,,SUB out: B. James,[1642355],1610612747.0,LAL,,,,James,B. James,,,,,,,,,,,,,,,,,,,,,,,,,,
562,PT09M53.00S,2025-11-04T05:03:13.1Z,4,REGULAR,substitution,in,[],1641733,,,1610612747,90,94,2025-11-04T05:03:15Z,5530000,False,,,0,,SUB in: N. Smith Jr.,[1641733],1610612747.0,LAL,,,,Smith Jr.,N. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
563,PT09M53.00S,2025-11-04T05:03:32.1Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],1629060,,,1610612747,90,95,2025-11-04T05:03:32Z,5540000,False,,,0,,R. Hachimura Free Throw 2 of 2 (24 PTS),[1629060],1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,,,,Made,24.0,,,,,,,,,,,,,,,,,
564,PT09M43.00S,2025-11-04T05:03:43.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630166,7.178055190538765,46.568627450980394,1610612757,92,95,2025-11-04T05:03:47Z,5550000,False,17.0,15.0,1,left,D. Avdija driving Layup (24 PTS) (J. Holiday 3 AST),"[1630166, 201950]",1610612757.0,POR,driving,,,Avdija,D. Avdija,,,,,Restricted Area,0-8 Center,2.28,Made,24.0,,,,J. Holiday,201950.0,3.0,,,,,,,,,,,
566,PT09M34.00S,2025-11-04T05:03:58.5Z,4,REGULAR,turnover,out-of-bounds,[],1629060,,,1610612747,92,95,2025-11-04T05:04:14Z,5570000,False,,,0,,R. Hachimura bad pass out-of-bounds TURNOVER (2 TO),[1629060],1610612747.0,LAL,bad pass,,,Hachimura,R. Hachimura,,,,,Above the Break 3,24+ Left Center,,,,2.0,,,,,,1628951.0,,,,,,,,,,
567,PT09M21.00S,2025-11-04T05:04:23.9Z,4,REGULAR,foul,personal,[],203935,,,1610612757,92,95,2025-11-04T05:04:29Z,5580000,False,,,0,,M. Smart personal FOUL (4 PF),"[203935, 1630166]",1610612747.0,LAL,,,,Smart,M. Smart,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,1628951.0,,,,,,,4.0,0.0,Avdija,1630166.0
569,PT09M16.00S,2025-11-04T05:04:48.0Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1641739,6.521024967148489,50.98039215686274,1610612757,94,95,2025-11-04T05:04:52Z,5600000,False,-5.0,9.0,1,left,T. Camara alley-oop DUNK (14 PTS) (J. Holiday 4 AST),"[1641739, 201950]",1610612757.0,POR,alley-oop,,,Camara,T. Camara,,,,,Restricted Area,0-8 Center,1.01,Made,14.0,,,,J. Holiday,201950.0,4.0,,,,,,,,,,,
573,PT08M58.00S,2025-11-04T05:05:11.1Z,4,REGULAR,foul,personal,[],1631101,,,1610612747,94,95,2025-11-04T05:05:25Z,5620000,False,,,0,,S. Sharpe personal FOUL (2 PF),"[1631101, 1641733]",1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,201639.0,,,,,,,2.0,0.0,Smith Jr.,1641733.0
575,PT08M58.00S,2025-11-04T05:05:32.5Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612747,94,95,2025-11-04T05:05:32Z,5640000,False,,,0,,LAL Timeout,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
576,PT08M58.00S,2025-11-04T05:05:47.5Z,4,REGULAR,substitution,out,[],1630166,,,1610612747,94,95,2025-11-04T05:07:49Z,5650000,False,,,0,,SUB out: D. Avdija,[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,,,,,,,,,
577,PT08M58.00S,2025-11-04T05:05:47.5Z,4,REGULAR,substitution,out,[],1631101,,,1610612747,94,95,2025-11-04T05:07:49Z,5660000,False,,,0,,SUB out: S. Sharpe,[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,,,,,,,,,,,,,,,,,,,,,,
578,PT08M58.00S,2025-11-04T05:05:47.5Z,4,REGULAR,substitution,out,[],1642261,,,1610612747,94,95,2025-11-04T05:07:49Z,5670000,False,,,0,,SUB out: D. Knecht,[1642261],1610612747.0,LAL,,,,Knecht,D. Knecht,,,,,,,,,,,,,,,,,,,,,,,,,,
579,PT08M58.00S,2025-11-04T05:05:47.5Z,4,REGULAR,substitution,in,[],203924,,,1610612747,94,95,2025-11-04T05:07:49Z,5680000,False,,,0,,SUB in: J. Grant,[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,,,,,,,,,,,,,,,,,,,,,,
580,PT08M58.00S,2025-11-04T05:05:47.5Z,4,REGULAR,substitution,in,[],1642270,,,1610612747,94,95,2025-11-04T05:07:49Z,5690000,False,,,0,,SUB in: D. Clingan,[1642270],1610612757.0,POR,,,,Clingan,D. Clingan,,,,,,,,,,,,,,,,,,,,,,,,,,
581,PT08M58.00S,2025-11-04T05:05:47.5Z,4,REGULAR,substitution,in,[],1631222,,,1610612747,94,95,2025-11-04T05:07:49Z,5700000,False,,,0,,SUB in: J. LaRavia,[1631222],1610612747.0,LAL,,,,LaRavia,J. LaRavia,,,,,,,,,,,,,,,,,,,,,,,,,,
582,PT08M50.00S,2025-11-04T05:08:28.5Z,4,REGULAR,2pt,Jump Shot,[],1641733,76.5604467805519,32.1078431372549,1610612747,94,97,2025-11-04T05:08:32Z,5710000,False,-89.0,168.0,1,right,N. Smith Jr. 19' pullup Jump Shot (17 PTS),[1641733],1610612747.0,LAL,pullup,,,Smith Jr.,N. Smith Jr.,,,,,Mid-Range,16-24 Left Center,19.02,Made,17.0,,,,,,,,,,,,,,,,,
583,PT08M41.00S,2025-11-04T05:08:38.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],201950,6.389618922470433,45.09803921568628,1610612757,96,97,2025-11-04T05:08:41Z,5720000,False,25.0,8.0,1,left,J. Holiday driving Layup (8 PTS),[201950],1610612757.0,POR,driving,,,Holiday,J. Holiday,,,,,Restricted Area,0-8 Center,2.57,Made,8.0,,,,,,,,,,,,,,,,,
584,PT08M30.00S,2025-11-04T05:08:48.4Z,4,REGULAR,3pt,Jump Shot,[],203935,71.43561103810775,21.568627450980394,1610612747,96,97,2025-11-04T05:08:53Z,5730000,False,-142.0,216.0,1,right,MISS M. Smart 25' pullup 3PT,[203935],1610612747.0,LAL,pullup,,,Smart,M. Smart,,,,,Above the Break 3,24+ Left Center,25.86,Missed,,,,,,,,,,,,,,,,,,
585,PT08M28.00S,2025-11-04T05:08:50.4Z,4,REGULAR,rebound,defensive,[],203924,,,1610612757,96,97,2025-11-04T05:08:53Z,5740000,False,,,0,,J. Grant REBOUND (Off:0 Def:2),[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,584.0,2.0,2.0,0.0,,,,,,
586,PT08M11.00S,2025-11-04T05:09:07.8Z,4,REGULAR,3pt,Jump Shot,[],1631200,7.835085413929041,3.431372549019608,1610612757,96,97,2025-11-04T05:09:11Z,5750000,False,233.0,21.0,1,left,MISS K. Murray 3PT,[1631200],1610612757.0,POR,,,,Murray,K. Murray,,,,,Right Corner 3,24+ Right,23.38,Missed,,,,,,,,,,,,,,,,,,
587,PT08M08.00S,2025-11-04T05:09:10.8Z,4,REGULAR,rebound,defensive,[],1631222,,,1610612747,96,97,2025-11-04T05:09:11Z,5760000,False,,,0,,J. LaRavia REBOUND (Off:1 Def:3),[1631222],1610612747.0,LAL,,,,LaRavia,J. LaRavia,,,,,Right Corner 3,24+ Right,,,,,,,,,,,586.0,4.0,3.0,1.0,,,,,,
588,PT07M54.00S,2025-11-04T05:09:25.1Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641733,89.96386333771353,47.794117647058826,1610612747,96,99,2025-11-04T05:09:28Z,5770000,False,-11.0,42.0,1,right,N. Smith Jr. driving floating Jump Shot (19 PTS),[1641733],1610612747.0,LAL,driving floating,,,Smith Jr.,N. Smith Jr.,,,,,Restricted Area,0-8 Center,4.32,Made,19.0,,,,,,,,,,,,,,,,,
589,PT07M38.00S,2025-11-04T05:09:41.8Z,4,REGULAR,turnover,bad pass,[],1641739,,,1610612757,96,99,2025-11-04T05:09:45Z,5780000,False,,,0,,T. Camara bad pass TURNOVER (3 TO),"[1641739, 203935]",1610612757.0,POR,,,,Camara,T. Camara,,,,,In The Paint (Non-RA),0-8 Center,,,,3.0,Smart,203935.0,,,,,,,,,,,,,,
590,PT07M38.00S,2025-11-04T05:09:41.8Z,4,REGULAR,steal,,[],203935,,,1610612747,96,99,2025-11-04T06:49:31Z,5790000,False,,,0,,M. Smart STEAL (3 STL),[203935],1610612747.0,LAL,,,,Smart,M. Smart,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
591,PT07M30.00S,2025-11-04T05:09:51.5Z,4,REGULAR,foul,personal,['2freethrow'],201950,,,1610612747,96,99,2025-11-04T05:10:04Z,5800000,False,,,0,,J. Holiday shooting personal FOUL (3 PF) (Vanderbilt 2 FT),"[201950, 1629020]",1610612757.0,POR,shooting,,,Holiday,J. Holiday,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,1628951.0,,,,,,,3.0,0.0,Vanderbilt,1629020.0
593,PT07M30.00S,2025-11-04T05:10:20.1Z,4,REGULAR,freethrow,1 of 2,['fromturnover'],1629020,,,1610612747,96,100,2025-11-04T05:10:20Z,5820000,False,,,0,,J. Vanderbilt Free Throw 1 of 2 (3 PTS),[1629020],1610612747.0,LAL,,,,Vanderbilt,J. Vanderbilt,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
594,PT07M30.00S,2025-11-04T05:10:20.6Z,4,REGULAR,substitution,out,[],201950,,,1610612747,96,100,2025-11-04T05:10:39Z,5830000,False,,,0,,SUB out: J. Holiday,[201950],1610612757.0,POR,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
595,PT07M30.00S,2025-11-04T05:10:20.6Z,4,REGULAR,substitution,out,[],1641739,,,1610612747,96,100,2025-11-04T05:10:39Z,5840000,False,,,0,,SUB out: T. Camara,[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,,,,,,,,,,,,,,,,,,,,,,
596,PT07M30.00S,2025-11-04T05:10:20.6Z,4,REGULAR,substitution,in,[],1630166,,,1610612747,96,100,2025-11-04T05:10:39Z,5850000,False,,,0,,SUB in: D. Avdija,[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,,,,,,,,,
597,PT07M30.00S,2025-11-04T05:10:20.6Z,4,REGULAR,substitution,in,[],1631321,,,1610612747,96,100,2025-11-04T05:10:39Z,5860000,False,,,0,,SUB in: S. Cissoko,[1631321],1610612757.0,POR,,,,Cissoko,S. Cissoko,,,,,,,,,,,,,,,,,,,,,,,,,,
598,PT07M30.00S,2025-11-04T05:10:47.4Z,4,REGULAR,freethrow,2 of 2,['fromturnover'],1629020,,,1610612747,96,101,2025-11-04T05:10:47Z,5870000,False,,,0,,J. Vanderbilt Free Throw 2 of 2 (4 PTS),[1629020],1610612747.0,LAL,,,,Vanderbilt,J. Vanderbilt,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
599,PT07M17.00S,2025-11-04T05:11:03.0Z,4,REGULAR,turnover,traveling,[],203924,,,1610612757,96,101,2025-11-04T05:11:09Z,5880000,False,,,0,,J. Grant traveling TURNOVER (3 TO),[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,Restricted Area,0-8 Center,,,,3.0,,,,,,201639.0,,,,,,,,,,
600,PT07M01.00S,2025-11-04T05:11:30.3Z,4,REGULAR,2pt,Jump Shot,['fromturnover'],1629060,79.58278580814718,40.44117647058824,1610612747,96,103,2025-11-04T05:11:35Z,5890000,False,-48.0,139.0,1,right,R. Hachimura 14' pullup Jump Shot (26 PTS) (J. Vanderbilt 2 AST),"[1629060, 1629020]",1610612747.0,LAL,pullup,,,Hachimura,R. Hachimura,,,,,Mid-Range,8-16 Center,14.74,Made,26.0,,,,J. Vanderbilt,1629020.0,2.0,,,,,,,,,,,
601,PT06M43.00S,2025-11-04T05:11:47.0Z,4,REGULAR,3pt,Jump Shot,[],1630166,31.61957950065703,60.29411764705882,1610612757,96,103,2025-11-04T05:11:51Z,5900000,False,-51.0,245.0,1,left,MISS D. Avdija 25' 3PT,[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,Above the Break 3,24+ Center,25.01,Missed,,,,,,,,,,,,,,,,,,
