actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId
348,PT01M32.00S,2026-01-18T04:13:56.0Z,2,REGULAR,substitution,in,[],1642270,,,1610612747,67,56,2026-01-18T04:14:02Z,3460000,False,,,0,,SUB in: D. Clingan,[1642270],1610612757.0,POR,,,,Clingan,D. Clingan,,,,,,,,,,,,,,,,,,,,,,,,,,
349,PT01M32.00S,2026-01-18T04:13:56.0Z,2,REGULAR,substitution,in,[],1631321,,,1610612747,67,56,2026-01-18T04:14:02Z,3470000,False,,,0,,SUB in: S. Cissoko,[1631321],1610612757.0,POR,,,,Cissoko,S. Cissoko,,,,,,,,,,,,,,,,,,,,,,,,,,
350,PT01M32.00S,2026-01-18T04:14:16.8Z,2,REGULAR,substitution,out,[],1629020,,,1610612747,67,56,2026-01-18T04:14:19Z,3480000,False,,,0,,SUB out: J. Vanderbilt,[1629020],1610612747.0,LAL,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,,,,,,,,,,,,,,
351,PT01M32.00S,2026-01-18T04:14:16.8Z,2,REGULAR,substitution,in,[],2544,,,1610612747,67,56,2026-01-18T04:14:19Z,3490000,False,,,0,,SUB in: L. James,[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,,,,,,,,,,,,,,
352,PT01M32.00S,2026-01-18T04:14:23.3Z,2,REGULAR,freethrow,2 of 2,[],1629060,,,1610612747,67,57,2026-01-18T04:14:23Z,3500000,False,,,0,,R. Hachimura Free Throw 2 of 2 (4 PTS),[1629060],1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,,,,,,,,Made,4.0,,,,,,,,,,,,,
353,PT01M18.00S,2026-01-18T04:14:38.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203924,93.24901445466492,46.32352941176471,1610612757,67,57,2026-01-18T04:14:47Z,3510000,False,-18.0,11.0,1,right,MISS J. Grant driving Layup,[203924],1610612757.0,POR,driving,,,Grant,J. Grant,,,,,Restricted Area,0-8 Center,,,,,,Missed,,,,,2.14,,,,,,,,,
354,PT01M17.00S,2026-01-18T04:14:39.5Z,2,REGULAR,rebound,defensive,[],2544,,,1610612747,67,57,2026-01-18T04:14:47Z,3520000,False,,,0,,L. James REBOUND (Off:1 Def:2),[2544],1610612747.0,LAL,,,,James,L. James,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,353.0,3.0,2.0,1.0,,,,,
355,PT01M12.00S,2026-01-18T04:14:45.4Z,2,REGULAR,turnover,bad pass,[],2544,,,1610612747,67,57,2026-01-18T04:14:50Z,3530000,False,,,0,,L. James bad pass TURNOVER (2 TO),"[2544, 1631126]",1610612747.0,LAL,,,,James,L. James,,,,,Above the Break 3,24+ Center,,,,,,,,2.0,Love,1631126.0,,,,,,,,,,
356,PT01M12.00S,2026-01-18T04:14:45.4Z,2,REGULAR,steal,,[],1631126,,,1610612757,67,57,2026-01-18T04:14:47Z,3540000,False,,,0,,C. Love STEAL (2 STL),[1631126],1610612757.0,POR,,,,Love,C. Love,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
357,PT01M06.00S,2026-01-18T04:14:50.9Z,2,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",203924,88.38699080157687,94.85294117647058,1610612757,67,57,2026-01-18T04:15:17Z,3550000,False,224.0,57.0,1,right,MISS J. Grant running 3PT,[203924],1610612757.0,POR,running,,,Grant,J. Grant,,,,,Right Corner 3,24+ Right,,,,,,Missed,,,,,23.14,,,,,,,,,
358,PT01M03.00S,2026-01-18T04:14:53.9Z,2,REGULAR,rebound,offensive,[],1631321,,,1610612757,67,57,2026-01-18T04:15:02Z,3560000,False,,,0,,S. Cissoko REBOUND (Off:1 Def:2),[1631321],1610612757.0,POR,,,,Cissoko,S. Cissoko,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,357.0,3.0,2.0,1.0,,,,,
359,PT00M58.40S,2026-01-18T04:14:59.4Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1642270,72.48685939553219,17.401960784313726,1610612757,67,57,2026-01-18T04:15:09Z,3570000,False,-163.0,206.0,1,right,MISS D. Clingan 26' 3PT,[1642270],1610612757.0,POR,,,,Clingan,D. Clingan,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,,,,26.28,,,,,,,,,
360,PT00M58.40S,2026-01-18T04:14:59.4Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612747,67,57,2026-01-18T04:15:09Z,3580000,False,,,0,,TEAM defensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,359.0,,,,,,,,
361,PT00M56.10S,2026-01-18T04:15:09.0Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1631321,,,1610612747,67,57,2026-01-18T04:15:36Z,3590000,False,,,0,,S. Cissoko loose ball personal FOUL (1 PF) (LaRavia 2 FT),"[1631321, 1631222]",1610612757.0,POR,loose ball,,,Cissoko,S. Cissoko,,,,,In The Paint (Non-RA),8-16 Center,1628954.0,1.0,0.0,LaRavia,1631222.0,,,,,,,,,,,,,,,
363,PT00M56.10S,2026-01-18T04:15:46.8Z,2,REGULAR,freethrow,1 of 2,[],1631222,,,1610612747,67,58,2026-01-18T04:15:46Z,3610000,False,,,0,,J. LaRavia Free Throw 1 of 2 (1 PTS),[1631222],1610612747.0,LAL,,,,LaRavia,J. LaRavia,,,,,,,,,,,,Made,1.0,,,,,,,,,,,,,
364,PT00M56.10S,2026-01-18T04:16:00.1Z,2,REGULAR,freethrow,2 of 2,[],1631222,,,1610612747,67,59,2026-01-18T04:16:00Z,3620000,False,,,0,,J. LaRavia Free Throw 2 of 2 (2 PTS),[1631222],1610612747.0,LAL,,,,LaRavia,J. LaRavia,,,,,,,,,,,,Made,2.0,,,,,,,,,,,,,
365,PT00M44.40S,2026-01-18T04:16:16.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203924,93.64323258869908,50.73529411764706,1610612757,69,59,2026-01-18T04:23:52Z,3630000,False,4.0,7.0,1,right,J. Grant driving finger roll Layup (15 PTS) (C. Love 2 AST),"[203924, 1631126]",1610612757.0,POR,driving finger roll,,,Grant,J. Grant,,,,,Restricted Area,0-8 Center,,,,,,Made,15.0,,,,0.82,,,,,C. Love,1631126.0,2.0,,
366,PT00M37.50S,2026-01-18T04:16:24.3Z,2,REGULAR,2pt,Jump Shot,[],2544,19.66162943495401,67.15686274509804,1610612747,69,59,2026-01-18T04:16:30Z,3640000,False,-86.0,132.0,1,left,MISS L. James 15' fadeaway Shot,[2544],1610612747.0,LAL,fadeaway,,,James,L. James,,,,,Mid-Range,8-16 Left,,,,,,Missed,,,,,15.77,,,,,,,,,
367,PT00M33.60S,2026-01-18T04:16:28.2Z,2,REGULAR,rebound,offensive,[],1631166,,,1610612747,69,59,2026-01-18T04:16:30Z,3650000,False,,,0,,D. Timme REBOUND (Off:1 Def:0),[1631166],1610612747.0,LAL,,,,Timme,D. Timme,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,366.0,1.0,0.0,1.0,,,,,
368,PT00M33.60S,2026-01-18T04:16:29.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631166,5.590000152587891,50.0,1610612747,69,61,2026-01-18T04:16:29Z,3660000,False,0.0,0.0,1,left,D. Timme putback Layup (14 PTS),[1631166],1610612747.0,LAL,putback,,,Timme,D. Timme,,,,,Mid-Range,8-16 Left,,,,,,Made,14.0,,,,0.0,,,,,,,,,
369,PT00M17.30S,2026-01-18T04:16:45.9Z,2,REGULAR,2pt,Jump Shot,[],1631126,80.23981603153744,13.480392156862745,1610612757,69,61,2026-01-18T04:16:51Z,3670000,False,-183.0,133.0,1,right,MISS C. Love 22' step back Shot - blocked,"[1631126, 1629060]",1610612757.0,POR,step back,,,Love,C. Love,,,,,Mid-Range,16-24 Left Center,,,,,,Missed,,,,,22.6,,,,,,,,Hachimura,1629060.0
404,PT00M17.30S,2026-01-18T04:16:45.9Z,2,REGULAR,block,,[],1629060,,,1610612757,69,61,2026-01-18T04:34:36Z,3675000,False,,,0,,R. Hachimura BLOCK (1 BLK),[1629060],1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
370,PT00M14.50S,2026-01-18T04:16:48.7Z,2,REGULAR,rebound,defensive,[],1631222,,,1610612747,69,61,2026-01-18T04:34:36Z,3680000,False,,,0,,J. LaRavia REBOUND (Off:0 Def:5),[1631222],1610612747.0,LAL,,,,LaRavia,J. LaRavia,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,369.0,5.0,5.0,0.0,,,,,
371,PT00M07.90S,2026-01-18T04:16:55.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],2544,5.469776609724048,51.470588235294116,1610612747,69,61,2026-01-18T04:17:02Z,3690000,False,-7.0,-1.0,1,left,MISS L. James driving Layup,[2544],1610612747.0,LAL,driving,,,James,L. James,,,,,Restricted Area,0-8 Center,,,,,,Missed,,,,,0.75,,,,,,,,,
372,PT00M06.10S,2026-01-18T04:16:57.1Z,2,REGULAR,rebound,defensive,[],1642270,,,1610612757,69,61,2026-01-18T04:16:57Z,3700000,False,,,0,,D. Clingan REBOUND (Off:1 Def:8),[1642270],1610612757.0,POR,,,,Clingan,D. Clingan,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,371.0,9.0,8.0,1.0,,,,,
373,PT00M03.90S,2026-01-18T04:16:59.9Z,2,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint']",1631101,94.1688567674113,50.245098039215684,1610612757,71,61,2026-01-18T04:26:12Z,3710000,False,1.0,2.0,1,right,S. Sharpe running alley-oop DUNK (10 PTS) (C. Love 3 AST),"[1631101, 1631126]",1610612757.0,POR,running alley-oop,,,Sharpe,S. Sharpe,,,,,Restricted Area,0-8 Center,,,,,,Made,10.0,,,,0.26,,,,,C. Love,1631126.0,3.0,,
375,PT00M00.30S,2026-01-18T04:17:08.3Z,2,REGULAR,3pt,Jump Shot,[],1631166,37.53285151116951,74.26470588235294,1610612747,71,61,2026-01-18T04:26:59Z,3730000,False,-121.0,300.0,1,left,MISS D. Timme 32' step back 3PT,[1631166],1610612747.0,LAL,step back,,,Timme,D. Timme,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,,,,32.39,,,,,,,,,
376,PT00M00.10S,2026-01-18T04:17:08.5Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612747,71,61,2026-01-18T04:26:59Z,3740000,False,,,0,,TEAM offensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,375.0,,,,,,,,
377,PT00M00.00S,2026-01-18T04:17:12.2Z,2,REGULAR,period,end,[],0,,,1610612747,71,61,2026-01-18T04:17:12Z,3750000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
378,PT12M00.00S,2026-01-18T04:31:18.3Z,3,REGULAR,substitution,out,['startperiod'],1631126,,,1610612747,71,61,2026-01-18T04:32:12Z,3760000,False,,,0,,SUB out: C. Love,[1631126],1610612757.0,POR,,,,Love,C. Love,,,,,,,,,,,,,,,,,,,,,,,,,,
379,PT12M00.00S,2026-01-18T04:31:18.3Z,3,REGULAR,substitution,out,['startperiod'],203924,,,1610612747,71,61,2026-01-18T04:32:12Z,3770000,False,,,0,,SUB out: J. Grant,[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,,,,,,,,,,,,,,,,,,,,,,
380,PT12M00.00S,2026-01-18T04:31:18.3Z,3,REGULAR,substitution,out,['startperiod'],1631166,,,1610612747,71,61,2026-01-18T04:32:12Z,3780000,False,,,0,,SUB out: D. Timme,[1631166],1610612747.0,LAL,,,,Timme,D. Timme,,,,,,,,,,,,,,,,,,,,,,,,,,
381,PT12M00.00S,2026-01-18T04:31:18.3Z,3,REGULAR,substitution,out,['startperiod'],1641723,,,1610612747,71,61,2026-01-18T04:32:12Z,3790000,False,,,0,,SUB out: K. Bufkin,[1641723],1610612747.0,LAL,,,,Bufkin,K. Bufkin,,,,,,,,,,,,,,,,,,,,,,,,,,
382,PT12M00.00S,2026-01-18T04:31:18.3Z,3,REGULAR,substitution,out,['startperiod'],1629060,,,1610612747,71,61,2026-01-18T04:32:12Z,3800000,False,,,0,,SUB out: R. Hachimura,[1629060],1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,,,,,,,,,,,,,,,,,,,,,,
383,PT12M00.00S,2026-01-18T04:31:18.3Z,3,REGULAR,substitution,in,['startperiod'],1641739,,,1610612747,71,61,2026-01-18T04:32:12Z,3810000,False,,,0,,SUB in: T. Camara,[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,,,,,,,,,,,,,,,,,,,,,,
384,PT12M00.00S,2026-01-18T04:31:18.3Z,3,REGULAR,substitution,in,['startperiod'],201950,,,1610612747,71,61,2026-01-18T04:32:12Z,3820000,False,,,0,,SUB in: J. Holiday,[201950],1610612757.0,POR,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
385,PT12M00.00S,2026-01-18T04:31:18.3Z,3,REGULAR,substitution,in,['startperiod'],1628467,,,1610612747,71,61,2026-01-18T04:32:12Z,3830000,False,,,0,,SUB in: M. Kleber,[1628467],1610612747.0,LAL,,,,Kleber,M. Kleber,,,,,,,,,,,,,,,,,,,,,,,,,,
386,PT12M00.00S,2026-01-18T04:31:18.3Z,3,REGULAR,substitution,in,['startperiod'],203935,,,1610612747,71,61,2026-01-18T04:32:12Z,3840000,False,,,0,,SUB in: M. Smart,[203935],1610612747.0,LAL,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,,,,,,,
387,PT12M00.00S,2026-01-18T04:31:18.3Z,3,REGULAR,substitution,in,['startperiod'],1629216,,,1610612747,71,61,2026-01-18T04:32:12Z,3850000,False,,,0,,SUB in: G. Vincent,[1629216],1610612747.0,LAL,,,,Vincent,G. Vincent,,,,,,,,,,,,,,,,,,,,,,,,,,
388,PT12M00.00S,2026-01-18T04:32:34.2Z,3,REGULAR,period,start,[],0,,,1610612757,71,61,2026-01-18T04:32:34Z,3860000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
389,PT11M50.00S,2026-01-18T04:32:43.6Z,3,REGULAR,turnover,bad pass,[],1642270,,,1610612757,71,61,2026-01-18T04:32:47Z,3870000,False,,,0,,D. Clingan bad pass TURNOVER (1 TO),"[1642270, 1628467]",1610612757.0,POR,,,,Clingan,D. Clingan,,,,,Above the Break 3,24+ Center,,,,,,,,1.0,Kleber,1628467.0,,,,,,,,,,
390,PT11M50.00S,2026-01-18T04:32:43.6Z,3,REGULAR,steal,,[],1628467,,,1610612747,71,61,2026-01-18T04:32:45Z,3880000,False,,,0,,M. Kleber STEAL (1 STL),[1628467],1610612747.0,LAL,,,,Kleber,M. Kleber,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
391,PT11M36.00S,2026-01-18T04:32:57.5Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1629216,86.94152431011827,94.11764705882352,1610612747,71,61,2026-01-18T04:33:04Z,3890000,False,221.0,70.0,1,right,MISS G. Vincent 3PT - blocked,"[1629216, 1631321]",1610612747.0,LAL,,,,Vincent,G. Vincent,,,,,Right Corner 3,24+ Right,,,,,,Missed,,,,,23.15,,,,,,,,Cissoko,1631321.0
392,PT11M36.00S,2026-01-18T04:32:57.5Z,3,REGULAR,block,,[],1631321,,,1610612747,71,61,2026-01-18T04:33:00Z,3900000,False,,,0,,S. Cissoko BLOCK (1 BLK),[1631321],1610612757.0,POR,,,,Cissoko,S. Cissoko,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,,,,,,,,,
393,PT11M35.00S,2026-01-18T04:32:58.5Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612757,71,61,2026-01-18T04:33:04Z,3910000,False,,,0,,TEAM defensive REBOUND,[],1610612757.0,POR,,,,,,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,391.0,,,,,,,,
395,PT11M27.00S,2026-01-18T04:33:17.8Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1642270,6.1268068331143235,50.0,1610612757,73,61,2026-01-18T04:33:21Z,3930000,False,0.0,5.0,1,left,D. Clingan alley-oop DUNK (11 PTS) (J. Holiday 2 AST),"[1642270, 201950]",1610612757.0,POR,alley-oop,,,Clingan,D. Clingan,,,,,Restricted Area,0-8 Center,,,,,,Made,11.0,,,,0.51,,,,,J. Holiday,201950.0,2.0,,
398,PT11M06.00S,2026-01-18T04:33:38.4Z,3,REGULAR,3pt,Jump Shot,[],203935,70.64717477003943,77.45098039215686,1610612747,73,64,2026-01-18T04:33:43Z,3950000,False,137.0,223.0,1,right,M. Smart 26' 3PT  (14 PTS) (L. James 5 AST),"[203935, 2544]",1610612747.0,LAL,,,,Smart,M. Smart,,,,,Above the Break 3,24+ Right Center,,,,,,Made,14.0,,,,26.22,,,,,L. James,2544.0,5.0,,
400,PT10M55.00S,2026-01-18T04:33:51.7Z,3,REGULAR,foul,personal,['2freethrow'],1628467,,,1610612757,73,64,2026-01-18T04:33:59Z,3970000,False,,,0,,M. Kleber shooting personal FOUL (3 PF) (Sharpe 2 FT),"[1628467, 1631101]",1610612747.0,LAL,shooting,,,Kleber,M. Kleber,,,,,Restricted Area,0-8 Center,2003.0,3.0,0.0,Sharpe,1631101.0,,,,,,,,,,,,,,,
402,PT10M55.00S,2026-01-18T04:34:17.5Z,3,REGULAR,freethrow,1 of 2,[],1631101,,,1610612757,74,64,2026-01-18T04:34:17Z,3990000,False,,,0,,S. Sharpe Free Throw 1 of 2 (11 PTS),[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,,,,,,,,Made,11.0,,,,,,,,,,,,,
403,PT10M55.00S,2026-01-18T04:34:35.5Z,3,REGULAR,freethrow,2 of 2,[],1631101,,,1610612757,75,64,2026-01-18T04:34:35Z,4000000,False,,,0,,S. Sharpe Free Throw 2 of 2 (12 PTS),[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,,,,,,,,Made,12.0,,,,,,,,,,,,,
405,PT10M39.00S,2026-01-18T04:34:52.9Z,3,REGULAR,3pt,Jump Shot,[],203935,80.23981603153744,6.61764705882353,1610612747,75,67,2026-01-18T04:34:57Z,4010000,False,-217.0,133.0,1,right,M. Smart 25' 3PT  (17 PTS) (L. James 6 AST),"[203935, 2544]",1610612747.0,LAL,,,,Smart,M. Smart,,,,,Above the Break 3,24+ Left Center,,,,,,Made,17.0,,,,25.45,,,,,L. James,2544.0,6.0,,
407,PT10M24.00S,2026-01-18T04:35:07.2Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1631101,4.5499342969776615,51.225490196078425,1610612757,77,67,2026-01-18T04:35:11Z,4030000,False,-6.0,-10.0,1,left,S. Sharpe cutting DUNK (14 PTS) (D. Clingan 3 AST),"[1631101, 1642270]",1610612757.0,POR,cutting,,,Sharpe,S. Sharpe,,,,,Restricted Area,0-8 Center,,,,,,Made,14.0,,,,1.15,,,,,D. Clingan,1642270.0,3.0,,
409,PT09M57.00S,2026-01-18T04:35:34.6Z,3,REGULAR,turnover,bad pass,[],203935,,,1610612747,77,67,2026-01-18T04:35:38Z,4050000,False,,,0,,M. Smart bad pass TURNOVER (2 TO),"[203935, 1641739]",1610612747.0,LAL,,,,Smart,M. Smart,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,2.0,Camara,1641739.0,,,,,,,,,,
410,PT09M57.00S,2026-01-18T04:35:34.6Z,3,REGULAR,steal,,[],1641739,,,1610612757,77,67,2026-01-18T04:36:14Z,4060000,False,,,0,,T. Camara STEAL (1 STL),[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
411,PT09M47.00S,2026-01-18T04:35:44.1Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],1631101,23.47240473061761,22.058823529411764,1610612757,77,67,2026-01-18T04:35:49Z,4070000,False,140.0,168.0,1,left,MISS S. Sharpe 21' step back Shot,[1631101],1610612757.0,POR,step back,,,Sharpe,S. Sharpe,,,,,Mid-Range,16-24 Right Center,,,,,,Missed,,,,,21.86,,,,,,,,,
412,PT09M44.00S,2026-01-18T04:35:47.1Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612757,77,67,2026-01-18T04:44:43Z,4080000,False,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,411.0,,,,,,,,
414,PT09M37.00S,2026-01-18T04:36:03.9Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1641739,19.004599211563733,92.40196078431373,1610612757,80,67,2026-01-18T04:44:49Z,4100000,False,-212.0,126.0,1,left,T. Camara 24' 3PT  (6 PTS) (J. Holiday 3 AST),"[1641739, 201950]",1610612757.0,POR,,,,Camara,T. Camara,,,,,Above the Break 3,24+ Left Center,,,,,,Made,6.0,,,,24.67,,,,,J. Holiday,201950.0,3.0,,
416,PT09M20.00S,2026-01-18T04:36:20.1Z,3,REGULAR,3pt,Jump Shot,[],1629216,89.83245729303549,95.34313725490196,1610612747,80,67,2026-01-18T04:36:24Z,4120000,False,227.0,43.0,1,right,MISS G. Vincent 3PT,[1629216],1610612747.0,LAL,,,,Vincent,G. Vincent,,,,,Right Corner 3,24+ Right,,,,,,Missed,,,,,23.08,,,,,,,,,
417,PT09M17.00S,2026-01-18T04:36:23.1Z,3,REGULAR,rebound,defensive,[],201950,,,1610612757,80,67,2026-01-18T04:52:26Z,4130000,False,,,0,,J. Holiday REBOUND (Off:0 Def:2),[201950],1610612757.0,POR,,,,Holiday,J. Holiday,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,416.0,2.0,2.0,0.0,,,,,
418,PT09M07.00S,2026-01-18T04:36:33.8Z,3,REGULAR,3pt,Jump Shot,[],1642270,7.178055190538765,4.6568627450980395,1610612757,80,67,2026-01-18T04:36:38Z,4140000,False,227.0,15.0,1,left,MISS D. Clingan 3PT,[1642270],1610612757.0,POR,,,,Clingan,D. Clingan,,,,,Right Corner 3,24+ Right,,,,,,Missed,,,,,22.72,,,,,,,,,
419,PT09M04.00S,2026-01-18T04:36:36.8Z,3,REGULAR,rebound,defensive,[],2544,,,1610612747,80,67,2026-01-18T04:36:38Z,4150000,False,,,0,,L. James REBOUND (Off:1 Def:3),[2544],1610612747.0,LAL,,,,James,L. James,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,418.0,4.0,3.0,1.0,,,,,
420,PT08M59.00S,2026-01-18T04:36:41.3Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],203935,73.27529566360053,81.86274509803921,1610612747,80,67,2026-01-18T04:43:31Z,4160000,False,159.0,199.0,1,right,MISS M. Smart 25' running pullup 3PT,[203935],1610612747.0,LAL,running pullup,,,Smart,M. Smart,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,,,,25.47,,,,,,,,,
421,PT08M56.00S,2026-01-18T04:36:44.3Z,3,REGULAR,rebound,offensive,[],1628467,,,1610612747,80,67,2026-01-18T04:43:31Z,4170000,False,,,0,,M. Kleber REBOUND (Off:4 Def:1),[1628467],1610612747.0,LAL,,,,Kleber,M. Kleber,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,420.0,5.0,1.0,4.0,,,,,
422,PT08M54.00S,2026-01-18T04:36:50.2Z,3,REGULAR,foul,personal,['2freethrow'],1631321,,,1610612747,80,67,2026-01-18T04:37:04Z,4180000,False,,,0,,S. Cissoko shooting personal FOUL (2 PF) (James 2 FT),"[1631321, 2544]",1610612757.0,POR,shooting,,,Cissoko,S. Cissoko,,,,,In The Paint (Non-RA),0-8 Center,2003.0,2.0,0.0,James,2544.0,,,,,,,,,,,,,,,
424,PT08M54.00S,2026-01-18T04:37:07.6Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612747,80,67,2026-01-18T04:37:07Z,4200000,False,,,0,,POR Timeout,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
426,PT08M54.00S,2026-01-18T04:40:07.8Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],2544,,,1610612747,80,68,2026-01-18T04:40:07Z,4220000,False,,,0,,L. James Free Throw 1 of 2 (11 PTS),[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,Made,11.0,,,,,,,,,,,,,
427,PT08M54.00S,2026-01-18T04:40:20.2Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],2544,,,1610612747,80,69,2026-01-18T04:40:20Z,4230000,False,,,0,,L. James Free Throw 2 of 2 (12 PTS),[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,Made,12.0,,,,,,,,,,,,,
428,PT08M39.00S,2026-01-18T04:40:35.1Z,3,REGULAR,3pt,Jump Shot,[],1631101,30.56833114323259,71.07843137254902,1610612757,83,69,2026-01-18T04:40:45Z,4240000,False,-105.0,235.0,1,left,S. Sharpe 25' 3PT step back (17 PTS),[1631101],1610612757.0,POR,step back,,,Sharpe,S. Sharpe,,,,,Above the Break 3,24+ Left Center,,,,,,Made,17.0,,,,25.74,,,,,,,,,
429,PT08M15.00S,2026-01-18T04:40:59.8Z,3,REGULAR,3pt,Jump Shot,[],203935,70.51576872536137,23.774509803921568,1610612747,83,72,2026-01-18T04:46:21Z,4250000,False,-131.0,225.0,1,right,M. Smart 26' 3PT step back (20 PTS),[203935],1610612747.0,LAL,step back,,,Smart,M. Smart,,,,,Above the Break 3,24+ Left Center,,,,,,Made,20.0,,,,26.01,,,,,,,,,
430,PT08M05.00S,2026-01-18T04:41:08.8Z,3,REGULAR,3pt,Jump Shot,[],201950,21.23850197109067,91.17647058823529,1610612757,86,72,2026-01-18T04:41:12Z,4260000,False,-206.0,147.0,1,left,J. Holiday 25' 3PT pullup (7 PTS),[201950],1610612757.0,POR,pullup,,,Holiday,J. Holiday,,,,,Above the Break 3,24+ Left Center,,,,,,Made,7.0,,,,25.3,,,,,,,,,
431,PT07M42.00S,2026-01-18T04:41:36.2Z,3,REGULAR,foul,personal,['2freethrow'],1641739,,,1610612747,86,72,2026-01-18T04:42:34Z,4270000,False,,,0,,T. Camara shooting personal FOUL (4 PF) (Smart 2 FT),"[1641739, 203935]",1610612757.0,POR,shooting,,,Camara,T. Camara,,,,,Mid-Range,16-24 Right Center,203593.0,4.0,0.0,Smart,203935.0,,,,,,,,,,,,,,,
433,PT07M42.00S,2026-01-18T04:42:43.1Z,3,REGULAR,freethrow,1 of 2,[],203935,,,1610612747,86,73,2026-01-18T04:42:43Z,4290000,False,,,0,,M. Smart Free Throw 1 of 2 (21 PTS),[203935],1610612747.0,LAL,,,,Smart,M. Smart,,,,,,,,,,,,Made,21.0,,,,,,,,,,,,,
