actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId
521,PT01M41.00S,2026-02-10T04:54:16.9Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630570,84.70762155059133,46.568627450980394,1610612755,105,85,2026-02-10T04:54:36Z,5100000,False,-17.0,91.0,1,right,MISS T. Watford 9' driving floating Shot - blocked,"[1630570, 1631321]",1610612755.0,PHI,driving floating,,,Watford,T. Watford,,,,,In The Paint (Non-RA),8-16 Center,9.28,Missed,,,,,,,,,,,,,,Cissoko,1631321.0,,,
522,PT01M41.00S,2026-02-10T04:54:16.9Z,3,REGULAR,block,,[],1631321,,,1610612755,105,85,2026-02-10T04:54:19Z,5110000,False,,,0,,S. Cissoko BLOCK (1 BLK),[1631321],1610612757.0,POR,,,,Cissoko,S. Cissoko,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
523,PT01M41.00S,2026-02-10T04:54:16.9Z,3,REGULAR,rebound,defensive,[],1630703,,,1610612757,105,85,2026-02-10T04:54:36Z,5120000,False,,,0,,S. Henderson REBOUND (Off:0 Def:2),[1630703],1610612757.0,POR,,,,Henderson,S. Henderson,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,521.0,,,,,,2.0,2.0,0.0,,,,,
524,PT01M41.00S,2026-02-10T04:54:23.1Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1642845,,,1610612757,105,85,2026-02-10T04:54:32Z,5130000,False,,,0,,V. Edgecombe personal FOUL (3 PF) (Henderson 2 FT),"[1642845, 1630703]",1610612755.0,PHI,,,,Edgecombe,V. Edgecombe,,,,,Mid-Range,8-16 Center,,,,,,,,204059.0,3.0,0.0,Henderson,1630703.0,,,,,,,,
526,PT01M41.00S,2026-02-10T04:54:54.9Z,3,REGULAR,freethrow,1 of 2,[],1630703,,,1610612757,106,85,2026-02-10T04:54:54Z,5150000,False,,,0,,S. Henderson Free Throw 1 of 2 (11 PTS),[1630703],1610612757.0,POR,,,,Henderson,S. Henderson,,,,,,,,Made,11.0,,,,,,,,,,,,,,,,,
527,PT01M41.00S,2026-02-10T04:55:06.0Z,3,REGULAR,freethrow,2 of 2,[],1630703,,,1610612757,107,85,2026-02-10T04:55:06Z,5160000,False,,,0,,S. Henderson Free Throw 2 of 2 (12 PTS),[1630703],1610612757.0,POR,,,,Henderson,S. Henderson,,,,,,,,Made,12.0,,,,,,,,,,,,,,,,,
528,PT01M28.00S,2026-02-10T04:55:19.7Z,3,REGULAR,3pt,Jump Shot,[],200768,83.78777923784494,94.85294117647058,1610612755,107,85,2026-02-10T05:00:30Z,5170000,False,224.0,100.0,1,right,MISS K. Lowry 24' pullup 3PT,[200768],1610612755.0,PHI,pullup,,,Lowry,K. Lowry,,,,,Above the Break 3,24+ Right Center,24.55,Missed,,,,,,,,,,,,,,,,,,
529,PT01M24.00S,2026-02-10T04:55:23.7Z,3,REGULAR,rebound,defensive,[],1629057,,,1610612757,107,85,2026-02-10T04:55:24Z,5180000,False,,,0,,R. Williams III REBOUND (Off:2 Def:4),[1629057],1610612757.0,POR,,,,Williams III,R. Williams III,,,,,Above the Break 3,24+ Right Center,,,,,,,528.0,,,,,,6.0,4.0,2.0,,,,,
530,PT01M12.00S,2026-02-10T04:55:35.5Z,3,REGULAR,3pt,Jump Shot,[],1629057,6.521024967148489,95.34313725490196,1610612757,110,85,2026-02-10T04:55:40Z,5190000,False,-227.0,9.0,1,left,R. Williams III 3PT  (5 PTS) (V. Krejčí 3 AST),"[1629057, 1630249]",1610612757.0,POR,,,,Williams III,R. Williams III,,,,,Left Corner 3,24+ Left,22.69,Made,5.0,V. Krejčí,1630249.0,3.0,,,,,,,,,,,,,,
532,PT00M55.00S,2026-02-10T04:55:53.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630699,88.51839684625493,48.77450980392157,1610612755,110,85,2026-02-10T04:55:58Z,5210000,False,-6.0,55.0,1,right,MISS M. Beauchamp driving Layup - blocked,"[1630699, 1629057]",1610612755.0,PHI,driving,,,Beauchamp,M. Beauchamp,,,,,In The Paint (Non-RA),0-8 Center,5.57,Missed,,,,,,,,,,,,,,Williams III,1629057.0,,,
533,PT00M55.00S,2026-02-10T04:55:53.6Z,3,REGULAR,block,,[],1629057,,,1610612755,110,85,2026-02-10T04:55:55Z,5220000,False,,,0,,R. Williams III BLOCK (1 BLK),[1629057],1610612757.0,POR,,,,Williams III,R. Williams III,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
534,PT00M52.50S,2026-02-10T04:55:56.1Z,3,REGULAR,rebound,defensive,[],1631321,,,1610612757,110,85,2026-02-10T04:55:58Z,5230000,False,,,0,,S. Cissoko REBOUND (Off:2 Def:1),[1631321],1610612757.0,POR,,,,Cissoko,S. Cissoko,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,532.0,,,,,,3.0,1.0,2.0,,,,,
535,PT00M49.70S,2026-02-10T04:55:58.8Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1631321,9.149145860709593,40.68627450980392,1610612757,110,85,2026-02-10T05:06:24Z,5240000,False,47.0,34.0,1,left,MISS S. Cissoko running Layup,[1631321],1610612757.0,POR,running,,,Cissoko,S. Cissoko,,,,,In The Paint (Non-RA),0-8 Center,5.74,Missed,,,,,,,,,,,,,,,,,,
537,PT00M47.50S,2026-02-10T04:56:01.0Z,3,REGULAR,rebound,defensive,[],200768,,,1610612755,110,85,2026-02-10T04:56:05Z,5260000,False,,,0,,K. Lowry REBOUND (Off:0 Def:1),[200768],1610612755.0,PHI,,,,Lowry,K. Lowry,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,535.0,,,,,,1.0,1.0,0.0,,,,,
538,PT00M43.40S,2026-02-10T04:56:05.2Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],203083,88.64980289093299,94.6078431372549,1610612755,110,85,2026-02-10T05:04:50Z,5270000,False,223.0,54.0,1,right,MISS A. Drummond running 3PT,[203083],1610612755.0,PHI,running,,,Drummond,A. Drummond,,,,,Right Corner 3,24+ Right,22.95,Missed,,,,,,,,,,,,,,,,,,
539,PT00M38.20S,2026-02-10T04:56:10.4Z,3,REGULAR,rebound,defensive,[],1631321,,,1610612757,110,85,2026-02-10T04:56:11Z,5280000,False,,,0,,S. Cissoko REBOUND (Off:2 Def:2),[1631321],1610612757.0,POR,,,,Cissoko,S. Cissoko,,,,,Right Corner 3,24+ Right,,,,,,,538.0,,,,,,4.0,2.0,2.0,,,,,
540,PT00M29.90S,2026-02-10T04:56:18.7Z,3,REGULAR,3pt,Jump Shot,[],1629057,6.783837056504599,96.32352941176471,1610612757,113,85,2026-02-10T04:56:24Z,5290000,False,-232.0,11.0,1,left,R. Williams III 3PT  (8 PTS) (S. Henderson 7 AST),"[1629057, 1630703]",1610612757.0,POR,,,,Williams III,R. Williams III,,,,,Left Corner 3,24+ Left,23.19,Made,8.0,S. Henderson,1630703.0,7.0,,,,,,,,,,,,,,
542,PT00M07.60S,2026-02-10T04:56:48.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1642845,90.09526938239159,46.81372549019608,1610612755,113,85,2026-02-10T04:56:55Z,5310000,False,-16.0,41.0,1,right,MISS V. Edgecombe driving Layup,[1642845],1610612755.0,PHI,driving,,,Edgecombe,V. Edgecombe,,,,,Restricted Area,0-8 Center,4.36,Missed,,,,,,,,,,,,,,,,,,
543,PT00M07.40S,2026-02-10T04:56:48.7Z,3,REGULAR,rebound,offensive,[],1642845,,,1610612755,113,85,2026-02-10T04:57:07Z,5320000,False,,,0,,V. Edgecombe REBOUND (Off:3 Def:3),[1642845],1610612755.0,PHI,,,,Edgecombe,V. Edgecombe,,,,,Restricted Area,0-8 Center,,,,,,,542.0,,,,,,6.0,3.0,3.0,,,,,
544,PT00M07.40S,2026-02-10T04:56:54.0Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630703,,,1610612755,113,85,2026-02-10T04:57:14Z,5330000,False,,,0,,S. Henderson shooting personal FOUL (4 PF) (Edgecombe 2 FT),"[1630703, 1642845]",1610612757.0,POR,shooting,,,Henderson,S. Henderson,,,,,Restricted Area,0-8 Center,,,,,,,,1627524.0,4.0,0.0,Edgecombe,1642845.0,,,,,,,,
546,PT00M07.40S,2026-02-10T04:57:22.9Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],1642845,,,1610612755,113,86,2026-02-10T04:57:22Z,5350000,False,,,0,,V. Edgecombe Free Throw 1 of 2 (8 PTS),[1642845],1610612755.0,PHI,,,,Edgecombe,V. Edgecombe,,,,,,,,Made,8.0,,,,,,,,,,,,,,,,,
547,PT00M07.40S,2026-02-10T04:57:42.5Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],1642845,,,1610612755,113,87,2026-02-10T04:57:42Z,5360000,False,,,0,,V. Edgecombe Free Throw 2 of 2 (9 PTS),[1642845],1610612755.0,PHI,,,,Edgecombe,V. Edgecombe,,,,,,,,Made,9.0,,,,,,,,,,,,,,,,,
548,PT00M00.00S,2026-02-10T04:57:54.7Z,3,REGULAR,3pt,Jump Shot,[],1630249,6.915243101182654,94.85294117647058,1610612757,113,87,2026-02-10T04:57:59Z,5370000,False,-224.0,13.0,1,left,MISS V. Krejčí 3PT,[1630249],1610612757.0,POR,,,,Krejčí,V. Krejčí,,,,,Left Corner 3,24+ Left,22.46,Missed,,,,,,,,,,,,,,,,,,
549,PT00M00.00S,2026-02-10T04:57:56.4Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612757,113,87,2026-02-10T04:57:56Z,5380000,False,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,Left Corner 3,24+ Left,,,,,,,548.0,,,,,,,,,,,,,
550,PT00M00.00S,2026-02-10T04:58:07.6Z,3,REGULAR,period,end,[],0,,,1610612757,113,87,2026-02-10T04:58:07Z,5390000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
551,PT12M00.00S,2026-02-10T05:00:08.1Z,4,REGULAR,substitution,out,['startperiod'],1630703,,,1610612757,113,87,2026-02-10T05:00:30Z,5400000,False,,,0,,SUB out: S. Henderson,[1630703],1610612757.0,POR,,,,Henderson,S. Henderson,,,,,,,,,,,,,,,,,,,,,,,,,,
552,PT12M00.00S,2026-02-10T05:00:08.1Z,4,REGULAR,substitution,out,['startperiod'],1629057,,,1610612757,113,87,2026-02-10T05:00:30Z,5410000,False,,,0,,SUB out: R. Williams III,[1629057],1610612757.0,POR,,,,Williams III,R. Williams III,,,,,,,,,,,,,,,,,,,,,,,,,,
553,PT12M00.00S,2026-02-10T05:00:08.1Z,4,REGULAR,substitution,out,['startperiod'],203083,,,1610612757,113,87,2026-02-10T05:00:30Z,5420000,False,,,0,,SUB out: A. Drummond,[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,,,,,,,,,
554,PT12M00.00S,2026-02-10T05:00:08.1Z,4,REGULAR,substitution,out,['startperiod'],1630570,,,1610612757,113,87,2026-02-10T05:00:30Z,5430000,False,,,0,,SUB out: T. Watford,[1630570],1610612755.0,PHI,,,,Watford,T. Watford,,,,,,,,,,,,,,,,,,,,,,,,,,
555,PT12M00.00S,2026-02-10T05:00:08.1Z,4,REGULAR,substitution,out,['startperiod'],200768,,,1610612757,113,87,2026-02-10T05:00:30Z,5440000,False,,,0,,SUB out: K. Lowry,[200768],1610612755.0,PHI,,,,Lowry,K. Lowry,,,,,,,,,,,,,,,,,,,,,,,,,,
556,PT12M00.00S,2026-02-10T05:00:08.1Z,4,REGULAR,substitution,in,['startperiod'],1642270,,,1610612757,113,87,2026-02-10T05:00:30Z,5450000,False,,,0,,SUB in: D. Clingan,[1642270],1610612757.0,POR,,,,Clingan,D. Clingan,,,,,,,,,,,,,,,,,,,,,,,,,,
557,PT12M00.00S,2026-02-10T05:00:08.1Z,4,REGULAR,substitution,in,['startperiod'],1630166,,,1610612757,113,87,2026-02-10T05:00:30Z,5460000,False,,,0,,SUB in: D. Avdija,[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,,,,,,,,,
558,PT12M00.00S,2026-02-10T05:00:08.1Z,4,REGULAR,substitution,in,['startperiod'],1626162,,,1610612757,113,87,2026-02-10T05:00:30Z,5470000,False,,,0,,SUB in: K. Oubre Jr.,[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
559,PT12M00.00S,2026-02-10T05:00:08.1Z,4,REGULAR,substitution,in,['startperiod'],1630178,,,1610612757,113,87,2026-02-10T05:00:30Z,5480000,False,,,0,,SUB in: T. Maxey,[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,,,,,,,,,,,,,,,,,,
560,PT12M00.00S,2026-02-10T05:00:08.1Z,4,REGULAR,substitution,in,['startperiod'],1641737,,,1610612757,113,87,2026-02-10T05:00:30Z,5490000,False,,,0,,SUB in: A. Bona,[1641737],1610612755.0,PHI,,,,Bona,A. Bona,,,,,,,,,,,,,,,,,,,,,,,,,,
561,PT12M00.00S,2026-02-10T05:00:35.2Z,4,REGULAR,period,start,[],0,,,1610612757,113,87,2026-02-10T05:00:35Z,5500000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
562,PT11M47.00S,2026-02-10T05:00:47.2Z,4,REGULAR,3pt,Jump Shot,[],1642270,32.53942181340342,51.9607843137255,1610612757,113,87,2026-02-10T05:00:57Z,5510000,False,-10.0,253.0,1,left,MISS D. Clingan 25' 3PT,[1642270],1610612757.0,POR,,,,Clingan,D. Clingan,,,,,Above the Break 3,24+ Center,25.36,Missed,,,,,,,,,,,,,,,,,,
563,PT11M43.00S,2026-02-10T05:00:51.2Z,4,REGULAR,rebound,offensive,[],201950,,,1610612757,113,87,2026-02-10T05:07:10Z,5520000,False,,,0,,J. Holiday REBOUND (Off:5 Def:1),[201950],1610612757.0,POR,,,,Holiday,J. Holiday,,,,,Above the Break 3,24+ Center,,,,,,,562.0,,,,,,6.0,1.0,5.0,,,,,
564,PT11M30.00S,2026-02-10T05:01:06.7Z,4,REGULAR,foul,personal,['2freethrow'],1630178,,,1610612757,113,87,2026-02-10T05:01:15Z,5530000,False,,,0,,T. Maxey shooting personal FOUL (2 PF) (Avdija 2 FT),"[1630178, 1630166]",1610612755.0,PHI,shooting,,,Maxey,T. Maxey,,,,,Mid-Range,16-24 Left Center,,,,,,,,1627524.0,2.0,0.0,Avdija,1630166.0,,,,,,,,
566,PT11M30.00S,2026-02-10T05:01:32.6Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],1630166,,,1610612757,114,87,2026-02-10T05:01:32Z,5550000,False,,,0,,D. Avdija Free Throw 1 of 2 (23 PTS),[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,,,,Made,23.0,,,,,,,,,,,,,,,,,
567,PT11M30.00S,2026-02-10T05:01:45.4Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],1630166,,,1610612757,115,87,2026-02-10T05:01:45Z,5560000,False,,,0,,D. Avdija Free Throw 2 of 2 (24 PTS),[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,,,,Made,24.0,,,,,,,,,,,,,,,,,
568,PT11M18.00S,2026-02-10T05:01:59.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1642845,90.09526938239159,64.95098039215686,1610612755,115,87,2026-02-10T05:02:02Z,5570000,False,75.0,41.0,1,right,MISS V. Edgecombe 8' driving Layup - blocked,"[1642845, 1642270]",1610612755.0,PHI,driving,,,Edgecombe,V. Edgecombe,,,,,In The Paint (Non-RA),8-16 Right,8.51,Missed,,,,,,,,,,,,,,Clingan,1642270.0,,,
569,PT11M18.00S,2026-02-10T05:01:59.0Z,4,REGULAR,block,,[],1642270,,,1610612755,115,87,2026-02-10T05:02:01Z,5580000,False,,,0,,D. Clingan BLOCK (4 BLK),[1642270],1610612757.0,POR,,,,Clingan,D. Clingan,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,,,,,,,
570,PT11M16.00S,2026-02-10T05:02:01.0Z,4,REGULAR,rebound,defensive,[],1631321,,,1610612757,115,87,2026-02-10T05:02:02Z,5590000,False,,,0,,S. Cissoko REBOUND (Off:2 Def:3),[1631321],1610612757.0,POR,,,,Cissoko,S. Cissoko,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,568.0,,,,,,5.0,3.0,2.0,,,,,
571,PT11M04.00S,2026-02-10T05:02:12.7Z,4,REGULAR,3pt,Jump Shot,[],201950,26.888961892247043,20.588235294117645,1610612757,118,87,2026-02-10T05:02:17Z,5600000,False,147.0,200.0,1,left,J. Holiday 24' 3PT  (11 PTS) (D. Avdija 7 AST),"[201950, 1630166]",1610612757.0,POR,,,,Holiday,J. Holiday,,,,,Above the Break 3,24+ Right Center,24.85,Made,11.0,D. Avdija,1630166.0,7.0,,,,,,,,,,,,,,
573,PT10M49.00S,2026-02-10T05:02:28.0Z,4,REGULAR,2pt,Jump Shot,[],1630178,83.13074901445466,73.52941176470588,1610612755,118,89,2026-02-10T05:08:49Z,5620000,False,118.0,106.0,1,right,T. Maxey 15' fadeaway Jump Shot (25 PTS),[1630178],1610612755.0,PHI,fadeaway,,,Maxey,T. Maxey,,,,,Mid-Range,8-16 Right,15.84,Made,25.0,,,,,,,,,,,,,,,,,
574,PT10M26.00S,2026-02-10T05:02:50.2Z,4,REGULAR,3pt,Jump Shot,[],1631321,18.084756898817346,5.88235294117647,1610612757,118,89,2026-02-10T05:02:56Z,5630000,False,221.0,117.0,1,left,MISS S. Cissoko 24' 3PT,[1631321],1610612757.0,POR,,,,Cissoko,S. Cissoko,,,,,Above the Break 3,24+ Right Center,24.99,Missed,,,,,,,,,,,,,,,,,,
575,PT10M24.00S,2026-02-10T05:02:52.2Z,4,REGULAR,rebound,offensive,[],1630249,,,1610612757,118,89,2026-02-10T05:02:56Z,5640000,False,,,0,,V. Krejčí REBOUND (Off:1 Def:0),[1630249],1610612757.0,POR,,,,Krejčí,V. Krejčí,,,,,Above the Break 3,24+ Right Center,,,,,,,574.0,,,,,,1.0,0.0,1.0,,,,,
576,PT10M22.00S,2026-02-10T05:02:55.3Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1630166,31.488173455978973,62.254901960784316,1610612757,118,89,2026-02-10T05:03:00Z,5650000,False,-61.0,243.0,1,left,MISS D. Avdija 25' 3PT,[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,Above the Break 3,24+ Center,25.11,Missed,,,,,,,,,,,,,,,,,,
577,PT10M19.00S,2026-02-10T05:02:58.3Z,4,REGULAR,rebound,defensive,[],1626162,,,1610612755,118,89,2026-02-10T05:03:00Z,5660000,False,,,0,,K. Oubre Jr. REBOUND (Off:0 Def:4),[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,Above the Break 3,24+ Center,,,,,,,576.0,,,,,,4.0,4.0,0.0,,,,,
578,PT10M10.00S,2026-02-10T05:03:07.6Z,4,REGULAR,3pt,Jump Shot,[],1626162,75.90341655716163,89.4607843137255,1610612755,118,92,2026-02-10T05:03:12Z,5670000,False,197.0,174.0,1,right,K. Oubre Jr. 26' 3PT  (19 PTS) (T. Maxey 4 AST),"[1626162, 1630178]",1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,Above the Break 3,24+ Right Center,26.31,Made,19.0,T. Maxey,1630178.0,4.0,,,,,,,,,,,,,,
580,PT09M57.00S,2026-02-10T05:03:22.3Z,4,REGULAR,foul,personal,[],1641737,,,1610612757,118,92,2026-02-10T05:03:40Z,5690000,False,,,0,,A. Bona personal FOUL (4 PF),"[1641737, 1642270]",1610612755.0,PHI,,,,Bona,A. Bona,,,,,Above the Break 3,24+ Left Center,,,,,,,,1627524.0,4.0,0.0,Clingan,1642270.0,,,,,,,,
582,PT09M51.00S,2026-02-10T05:03:47.7Z,4,REGULAR,turnover,bad pass,[],201950,,,1610612757,118,92,2026-02-10T05:03:52Z,5710000,False,,,0,,J. Holiday bad pass TURNOVER (2 TO),"[201950, 1630178]",1610612757.0,POR,,,,Holiday,J. Holiday,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,2.0,Maxey,1630178.0
583,PT09M51.00S,2026-02-10T05:03:47.7Z,4,REGULAR,steal,,[],1630178,,,1610612755,118,92,2026-02-10T05:03:49Z,5720000,False,,,0,,T. Maxey STEAL (1 STL),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
584,PT09M50.00S,2026-02-10T05:03:51.2Z,4,REGULAR,foul,personal,['2freethrow'],1631321,,,1610612755,118,92,2026-02-10T05:04:03Z,5730000,False,,,0,,S. Cissoko shooting personal FOUL (3 PF) (Maxey 2 FT),"[1631321, 1630178]",1610612757.0,POR,shooting,,,Cissoko,S. Cissoko,,,,,Mid-Range,8-16 Right,,,,,,,,1627524.0,3.0,0.0,Maxey,1630178.0,,,,,,,,
586,PT09M50.00S,2026-02-10T05:04:33.9Z,4,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1630178,,,1610612755,118,93,2026-02-10T05:04:33Z,5750000,False,,,0,,T. Maxey Free Throw 1 of 2 (26 PTS),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,Made,26.0,,,,,,,,,,,,,,,,,
587,PT09M50.00S,2026-02-10T05:05:00.1Z,4,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",1630178,,,1610612755,118,94,2026-02-10T05:05:00Z,5760000,False,,,0,,T. Maxey Free Throw 2 of 2 (27 PTS),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,Made,27.0,,,,,,,,,,,,,,,,,
595,PT09M40.00S,2026-02-10T05:05:24.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630166,6.521024967148489,53.67647058823529,1610612757,118,94,2026-02-10T05:07:10Z,5789375,False,-18.0,9.0,1,left,MISS D. Avdija driving Layup - blocked,"[1630166, 1626162]",1610612757.0,POR,driving,,,Avdija,D. Avdija,,,,,Restricted Area,0-8 Center,2.04,Missed,,,,,,,,,,,,,,Oubre Jr.,1626162.0,,,
596,PT09M40.00S,2026-02-10T05:05:24.5Z,4,REGULAR,block,,[],1626162,,,1610612757,118,94,2026-02-10T05:06:54Z,5789687,False,,,0,,K. Oubre Jr. BLOCK (2 BLK),[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
597,PT09M40.00S,2026-02-10T05:05:24.5Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612755,118,94,2026-02-10T05:08:38Z,5789843,False,,,0,,TEAM defensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,595.0,,,,,,,,,,,,,
590,PT09M40.00S,2026-02-10T05:05:27.9Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612755,118,94,2026-02-10T05:08:38Z,5790000,False,,,0,,PHI Timeout,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
598,PT09M40.00S,2026-02-10T05:07:45.6Z,4,REGULAR,substitution,out,[],1631321,,,1610612755,118,94,2026-02-10T05:08:38Z,5810000,False,,,0,,SUB out: S. Cissoko,[1631321],1610612757.0,POR,,,,Cissoko,S. Cissoko,,,,,,,,,,,,,,,,,,,,,,,,,,
599,PT09M40.00S,2026-02-10T05:07:45.6Z,4,REGULAR,substitution,in,[],1631104,,,1610612755,118,94,2026-02-10T05:08:38Z,5820000,False,,,0,,SUB in: B. Wesley,[1631104],1610612757.0,POR,,,,Wesley,B. Wesley,,,,,,,,,,,,,,,,,,,,,,,,,,
600,PT09M29.00S,2026-02-10T05:09:00.9Z,4,REGULAR,2pt,Jump Shot,[],1642845,80.50262812089356,71.07843137254902,1610612755,118,96,2026-02-10T05:09:05Z,5830000,False,105.0,131.0,1,right,V. Edgecombe 16' pullup Jump Shot (11 PTS),[1642845],1610612755.0,PHI,pullup,,,Edgecombe,V. Edgecombe,,,,,Mid-Range,16-24 Right Center,16.8,Made,11.0,,,,,,,,,,,,,,,,,
601,PT09M12.00S,2026-02-10T05:09:18.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],201950,7.5722733245729295,47.549019607843135,1610612757,120,96,2026-02-10T05:09:25Z,5840000,False,12.0,19.0,1,left,J. Holiday cutting Layup (13 PTS) (D. Clingan 3 AST),"[201950, 1642270]",1610612757.0,POR,cutting,,,Holiday,J. Holiday,,,,,Restricted Area,0-8 Center,2.24,Made,13.0,D. Clingan,1642270.0,3.0,,,,,,,,,,,,,,
603,PT09M03.00S,2026-02-10T05:09:27.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630178,92.32917214191852,50.245098039215684,1610612755,120,96,2026-02-10T05:12:06Z,5860000,False,1.0,20.0,1,right,MISS T. Maxey driving finger roll Layup,[1630178],1610612755.0,PHI,driving finger roll,,,Maxey,T. Maxey,,,,,Restricted Area,0-8 Center,1.96,Missed,,,,,,,,,,,,,,,,,,
604,PT09M02.00S,2026-02-10T05:09:28.3Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612755,120,96,2026-02-10T05:12:06Z,5870000,False,,,0,,TEAM offensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,603.0,,,,,,,,,,,,,
606,PT08M54.00S,2026-02-10T05:09:48.8Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1641737,90.3580814717477,49.26470588235294,1610612755,120,96,2026-02-10T05:09:51Z,5890000,False,-4.0,38.0,1,right,MISS A. Bona driving Layup,[1641737],1610612755.0,PHI,driving,,,Bona,A. Bona,,,,,Restricted Area,0-8 Center,3.83,Missed,,,,,,,,,,,,,,,,,,
608,PT08M51.00S,2026-02-10T05:09:51.8Z,4,REGULAR,rebound,defensive,[],1642270,,,1610612757,120,96,2026-02-10T05:12:50Z,5910000,False,,,0,,D. Clingan REBOUND (Off:2 Def:3),[1642270],1610612757.0,POR,,,,Clingan,D. Clingan,,,,,Restricted Area,0-8 Center,,,,,,,606.0,,,,,,5.0,3.0,2.0,,,,,
609,PT08M46.00S,2026-02-10T05:09:55.6Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1631104,7.703679369250986,50.0,1610612757,122,96,2026-02-10T05:10:02Z,5920000,False,0.0,20.0,1,left,B. Wesley running Layup (2 PTS) (D. Avdija 8 AST),"[1631104, 1630166]",1610612757.0,POR,running,,,Wesley,B. Wesley,,,,,Restricted Area,0-8 Center,1.99,Made,2.0,D. Avdija,1630166.0,8.0,,,,,,,,,,,,,,
