actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,pointsTotal,shotActionNumber,shotDistance,assistPlayerNameInitial,assistPersonId,assistTotal,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
614,PT06M05.00S,2026-04-03T04:13:30.0Z,4,REGULAR,substitution,out,[],1629627,,,1610612740,103,94,2026-04-03T04:13:40Z,6030000,False,,,0,,SUB out: Z. Williamson,[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,
615,PT06M05.00S,2026-04-03T04:13:30.0Z,4,REGULAR,substitution,in,[],1630529,,,1610612740,103,94,2026-04-03T04:13:40Z,6040000,False,,,0,,SUB in: H. Jones,[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
616,PT05M59.00S,2026-04-03T04:13:55.1Z,4,REGULAR,2pt,Jump Shot,[],1630180,84.44480946123521,22.30392156862745,1610612740,103,96,2026-04-03T04:14:00Z,6050000,False,-138.0,94.0,1,right,S. Bey 16' fadeaway Jump Shot (15 PTS) (H. Jones 3 AST),"[1630180, 1630529]",1610612740.0,NOP,fadeaway,,,Bey,S. Bey,,,,,Mid-Range,16-24 Left,,,,,,Made,15.0,,16.72,H. Jones,1630529.0,3.0,,,,,,,,
618,PT05M44.00S,2026-04-03T04:14:10.7Z,4,REGULAR,3pt,Jump Shot,[],201950,30.56833114323259,23.284313725490197,1610612757,106,96,2026-04-03T04:14:13Z,6070000,False,134.0,235.0,1,left,J. Holiday 27' 3PT  (24 PTS) (D. Avdija 6 AST),"[201950, 1630166]",1610612757.0,POR,,,,Holiday,J. Holiday,,,,,Above the Break 3,24+ Right Center,,,,,,Made,24.0,,27.01,D. Avdija,1630166.0,6.0,,,,,,,,
620,PT05M22.00S,2026-04-03T04:14:32.7Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642852,87.46714848883047,53.18627450980392,1610612740,106,96,2026-04-03T04:14:36Z,6090000,False,16.0,65.0,1,right,MISS D. Queen 6' turnaround Shot,[1642852],1610612740.0,NOP,turnaround,,,Queen,D. Queen,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,,6.72,,,,,,,,,,,
621,PT05M21.00S,2026-04-03T04:14:33.7Z,4,REGULAR,rebound,offensive,[],1627749,,,1610612740,106,96,2026-04-03T04:28:11Z,6100000,False,,,0,,D. Murray REBOUND (Off:1 Def:6),[1627749],1610612740.0,NOP,,,,Murray,D. Murray,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,620.0,,,,,7.0,6.0,1.0,,,,,
622,PT05M21.00S,2026-04-03T04:14:35.4Z,4,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1627749,94.40999984741211,50.0,1610612740,106,98,2026-04-03T04:28:16Z,6110000,False,0.0,0.0,1,right,D. Murray tip Layup (9 PTS),[1627749],1610612740.0,NOP,tip,,,Murray,D. Murray,,,,,Restricted Area,0-8 Center,,,,,,Made,9.0,,0.0,,,,,,,,,,,
623,PT05M00.00S,2026-04-03T04:14:54.2Z,4,REGULAR,turnover,lost ball,[],1631200,,,1610612757,106,98,2026-04-03T04:15:00Z,6120000,False,,,0,,K. Murray lost ball TURNOVER (2 TO),"[1631200, 1627749]",1610612757.0,POR,,,,Murray,K. Murray,,,,,Mid-Range,16-24 Left,,,,,,,,,,,,,,,,2.0,Murray,1627749.0,,
624,PT05M00.00S,2026-04-03T04:14:54.2Z,4,REGULAR,steal,,[],1627749,,,1610612740,106,98,2026-04-03T04:14:56Z,6130000,False,,,0,,D. Murray STEAL (2 STL),[1627749],1610612740.0,NOP,,,,Murray,D. Murray,,,,,Mid-Range,16-24 Left,,,,,,,,,,,,,,,,,,,,
625,PT04M57.00S,2026-04-03T04:14:59.5Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1642852,88.38699080157687,50.0,1610612740,106,100,2026-04-03T04:15:06Z,6140000,False,0.0,57.0,1,right,D. Queen running Layup (9 PTS),[1642852],1610612740.0,NOP,running,,,Queen,D. Queen,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Made,9.0,,5.67,,,,,,,,,,,
626,PT04M57.00S,2026-04-03T04:15:02.6Z,4,REGULAR,foul,personal,['1freethrow'],1642270,,,1610612740,106,100,2026-04-03T04:15:15Z,6150000,False,,,0,,D. Clingan shooting personal FOUL (5 PF) (Queen 1 FT),"[1642270, 1642852]",1610612757.0,POR,shooting,,,Clingan,D. Clingan,,,,,In The Paint (Non-RA),0-8 Center,1627526.0,5.0,0.0,Queen,1642852.0,,,,,,,,,,,,,,,
628,PT04M57.00S,2026-04-03T04:15:16.4Z,4,REGULAR,substitution,out,[],1631200,,,1610612740,106,100,2026-04-03T04:15:53Z,6170000,False,,,0,,SUB out: K. Murray,[1631200],1610612757.0,POR,,,,Murray,K. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
629,PT04M57.00S,2026-04-03T04:15:16.4Z,4,REGULAR,substitution,in,[],1629680,,,1610612740,106,100,2026-04-03T04:15:53Z,6180000,False,,,0,,SUB in: M. Thybulle,[1629680],1610612757.0,POR,,,,Thybulle,M. Thybulle,,,,,,,,,,,,,,,,,,,,,,,,,,
630,PT04M57.00S,2026-04-03T04:15:36.1Z,4,REGULAR,freethrow,1 of 1,"['fromturnover', 'fastbreak']",1642852,,,1610612740,106,101,2026-04-03T04:15:36Z,6190000,False,,,0,,D. Queen Free Throw 1 of 1 (10 PTS),[1642852],1610612740.0,NOP,,,,Queen,D. Queen,,,,,,,,,,,,Made,10.0,,,,,,,,,,,,,
631,PT04M45.00S,2026-04-03T04:15:49.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630166,9.149145860709593,45.09803921568628,1610612757,106,101,2026-04-03T04:15:54Z,6200000,False,25.0,34.0,1,left,MISS D. Avdija driving Layup - blocked,"[1630166, 1642852]",1610612757.0,POR,driving,,,Avdija,D. Avdija,,,,,Restricted Area,0-8 Center,,,,,,Missed,,,4.15,,,,,,,,,,Queen,1642852.0
632,PT04M45.00S,2026-04-03T04:15:49.9Z,4,REGULAR,block,,[],1642852,,,1610612757,106,101,2026-04-03T04:15:52Z,6210000,False,,,0,,D. Queen BLOCK (1 BLK),[1642852],1610612740.0,NOP,,,,Queen,D. Queen,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
633,PT04M43.00S,2026-04-03T04:15:51.9Z,4,REGULAR,rebound,defensive,[],1627749,,,1610612740,106,101,2026-04-03T04:29:59Z,6220000,False,,,0,,D. Murray REBOUND (Off:1 Def:7),[1627749],1610612740.0,NOP,,,,Murray,D. Murray,,,,,Restricted Area,0-8 Center,,,,,,,,631.0,,,,,8.0,7.0,1.0,,,,,
634,PT04M41.00S,2026-04-03T04:15:53.8Z,4,REGULAR,turnover,lost ball,[],1627749,,,1610612740,106,101,2026-04-03T04:15:56Z,6230000,False,,,0,,D. Murray lost ball TURNOVER (4 TO),"[1627749, 1629680]",1610612740.0,NOP,,,,Murray,D. Murray,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,4.0,Thybulle,1629680.0,,
635,PT04M41.00S,2026-04-03T04:15:53.8Z,4,REGULAR,steal,,[],1629680,,,1610612757,106,101,2026-04-03T04:15:55Z,6240000,False,,,0,,M. Thybulle STEAL (2 STL),[1629680],1610612757.0,POR,,,,Thybulle,M. Thybulle,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
636,PT04M35.00S,2026-04-03T04:15:59.5Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],201950,28.465834428383708,75.98039215686273,1610612757,106,101,2026-04-03T04:16:04Z,6250000,False,-130.0,215.0,1,left,MISS J. Holiday 25' step back 3PT,[201950],1610612757.0,POR,step back,,,Holiday,J. Holiday,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,,25.13,,,,,,,,,,,
637,PT04M32.00S,2026-04-03T04:16:02.5Z,4,REGULAR,rebound,defensive,[],1630180,,,1610612740,106,101,2026-04-03T04:16:04Z,6260000,False,,,0,,S. Bey REBOUND (Off:3 Def:3),[1630180],1610612740.0,NOP,,,,Bey,S. Bey,,,,,Above the Break 3,24+ Left Center,,,,,,,,636.0,,,,,6.0,3.0,3.0,,,,,
638,PT04M26.00S,2026-04-03T04:16:09.8Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1641739,,,1610612740,106,101,2026-04-03T04:16:20Z,6270000,False,,,0,,T. Camara shooting personal FOUL (2 PF) (Queen 2 FT),"[1641739, 1642852]",1610612757.0,POR,shooting,,,Camara,T. Camara,,,,,Restricted Area,0-8 Center,1155.0,2.0,0.0,Queen,1642852.0,,,,,,,,,,,,,,,
640,PT04M26.00S,2026-04-03T04:16:43.2Z,4,REGULAR,freethrow,1 of 2,[],1642852,,,1610612740,106,102,2026-04-03T04:31:45Z,6291250,False,,,0,,D. Queen Free Throw 1 of 2 (11 PTS),[1642852],1610612740.0,NOP,,,,Queen,D. Queen,,,,,,,,,,,,Made,11.0,,,,,,,,,,,,,
643,PT04M26.00S,2026-04-03T04:16:43.2Z,4,REGULAR,freethrow,2 of 2,[],1642852,,,1610612740,106,103,2026-04-03T04:31:45Z,6296875,False,,,0,,D. Queen Free Throw 2 of 2 (12 PTS),[1642852],1610612740.0,NOP,,,,Queen,D. Queen,,,,,,,,,,,,Made,12.0,,,,,,,,,,,,,
700,PT04M26.00S,2026-04-03T04:17:05.5Z,4,REGULAR,substitution,out,[],1642270,,,1610612757,106,103,2026-04-03T04:31:45Z,6302500,False,,,0,,SUB out: D. Clingan,[1642270],1610612757.0,POR,,,,Clingan,D. Clingan,,,,,,,,,,,,,,,,,,,,,,,,,,
701,PT04M26.00S,2026-04-03T04:17:05.5Z,4,REGULAR,substitution,in,[],1629057,,,1610612757,106,103,2026-04-03T04:31:45Z,6308750,False,,,0,,SUB in: R. Williams III,[1629057],1610612757.0,POR,,,,Williams III,R. Williams III,,,,,,,,,,,,,,,,,,,,,,,,,,
644,PT04M02.00S,2026-04-03T04:17:27.8Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201950,16.376478318002626,65.19607843137256,1610612757,106,103,2026-04-03T04:17:57Z,6315000,False,-76.0,101.0,1,left,MISS J. Holiday 12' pullup Shot,[201950],1610612757.0,POR,pullup,,,Holiday,J. Holiday,,,,,In The Paint (Non-RA),8-16 Left,,,,,,Missed,,,12.67,,,,,,,,,,,
645,PT04M02.00S,2026-04-03T04:17:27.8Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612757,106,103,2026-04-03T04:35:24Z,6317500,False,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,644.0,,,,,,,,,,,,
646,PT04M02.00S,2026-04-03T04:17:34.3Z,4,REGULAR,turnover,shot clock,['team'],0,,,1610612757,106,103,2026-04-03T04:17:45Z,6350000,False,,,0,,POR shot clock Team TURNOVER,[],1610612757.0,POR,,,,,,,,,,Mid-Range,8-16 Left,1155.0,,,,,,,,,,,,,,,,,,,
647,PT03M50.00S,2026-04-03T04:17:55.5Z,4,REGULAR,foul,offensive,[],1627749,,,1610612740,106,103,2026-04-03T04:18:02Z,6360000,False,,,0,,D. Murray offensive FOUL (1 PF),"[1627749, 1641739]",1610612740.0,NOP,,,,Murray,D. Murray,,,,,Above the Break 3,24+ Center,1155.0,1.0,1.0,Camara,1641739.0,,,,,,,,,,,,,,,
649,PT03M50.00S,2026-04-03T04:17:55.5Z,4,REGULAR,turnover,offensive foul,[],1627749,,,1610612740,106,103,2026-04-03T04:17:55Z,6380000,False,,,0,,D. Murray offensive foul TURNOVER (5 TO),[1627749],1610612740.0,NOP,,,,Murray,D. Murray,,,,,Above the Break 3,24+ Center,1155.0,,,,,,,,,,,,,,,5.0,,,,
650,PT03M38.00S,2026-04-03T04:18:23.8Z,4,REGULAR,turnover,lost ball,[],201950,,,1610612757,106,103,2026-04-03T04:18:27Z,6390000,False,,,0,,J. Holiday lost ball TURNOVER (4 TO),"[201950, 1642847]",1610612757.0,POR,,,,Holiday,J. Holiday,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,4.0,Fears,1642847.0,,
651,PT03M38.00S,2026-04-03T04:18:23.8Z,4,REGULAR,steal,,[],1642847,,,1610612740,106,103,2026-04-03T04:18:25Z,6400000,False,,,0,,J. Fears STEAL (2 STL),[1642847],1610612740.0,NOP,,,,Fears,J. Fears,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
652,PT03M33.00S,2026-04-03T04:18:28.8Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1627749,93.11760840998686,52.20588235294118,1610612740,106,103,2026-04-03T04:18:34Z,6410000,False,11.0,12.0,1,right,MISS D. Murray running Layup,[1627749],1610612740.0,NOP,running,,,Murray,D. Murray,,,,,Restricted Area,0-8 Center,,,,,,Missed,,,1.64,,,,,,,,,,,
653,PT03M31.00S,2026-04-03T04:18:30.8Z,4,REGULAR,rebound,defensive,[],201950,,,1610612757,106,103,2026-04-03T04:18:34Z,6420000,False,,,0,,J. Holiday REBOUND (Off:0 Def:4),[201950],1610612757.0,POR,,,,Holiday,J. Holiday,,,,,Restricted Area,0-8 Center,,,,,,,,652.0,,,,,4.0,4.0,0.0,,,,,
654,PT03M22.00S,2026-04-03T04:18:44.1Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1642847,,,1610612757,106,103,2026-04-03T04:19:03Z,6430000,False,,,0,,J. Fears shooting personal FOUL (3 PF) (Avdija 2 FT),"[1642847, 1630166]",1610612740.0,NOP,shooting,,,Fears,J. Fears,,,,,Mid-Range,16-24 Center,1155.0,3.0,0.0,Avdija,1630166.0,,,,,,,,,,,,,,,
656,PT03M22.00S,2026-04-03T04:19:18.5Z,4,REGULAR,freethrow,1 of 2,[],1630166,,,1610612757,107,103,2026-04-03T04:36:56Z,6450000,False,,,0,,D. Avdija Free Throw 1 of 2 (20 PTS),[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,,,,,,,,Made,20.0,,,,,,,,,,,,,
657,PT03M22.00S,2026-04-03T04:19:25.1Z,4,REGULAR,timeout,full,['team'],0,,,1610612757,107,103,2026-04-03T04:19:25Z,6460000,False,,,0,,NOP Timeout,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
658,PT03M22.00S,2026-04-03T04:20:02.2Z,4,REGULAR,substitution,out,[],1642847,,,1610612757,107,103,2026-04-03T04:21:01Z,6470000,False,,,0,,SUB out: J. Fears,[1642847],1610612740.0,NOP,,,,Fears,J. Fears,,,,,,,,,,,,,,,,,,,,,,,,,,
659,PT03M22.00S,2026-04-03T04:20:02.2Z,4,REGULAR,substitution,out,[],1630529,,,1610612757,107,103,2026-04-03T04:21:01Z,6480000,False,,,0,,SUB out: H. Jones,[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
660,PT03M22.00S,2026-04-03T04:20:02.2Z,4,REGULAR,substitution,in,[],1630530,,,1610612757,107,103,2026-04-03T04:21:01Z,6490000,False,,,0,,SUB in: T. Murphy III,[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,,,,,,,,,,,,,,,,,,,,,
661,PT03M22.00S,2026-04-03T04:20:02.2Z,4,REGULAR,substitution,in,[],1629627,,,1610612757,107,103,2026-04-03T04:21:01Z,6500000,False,,,0,,SUB in: Z. Williamson,[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,
663,PT03M22.00S,2026-04-03T04:19:18.5Z,4,REGULAR,freethrow,2 of 2,[],1630166,,,1610612757,107,103,2026-04-03T04:36:56Z,6510000,False,,,0,,MISS D. Avdija Free Throw 2 of 2,[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
664,PT03M20.00S,2026-04-03T04:19:20.5Z,4,REGULAR,rebound,offensive,[],1629057,,,1610612757,107,103,2026-04-03T04:36:56Z,6520000,False,,,0,,R. Williams III REBOUND (Off:4 Def:5),[1629057],1610612757.0,POR,,,,Williams III,R. Williams III,,,,,,,,,,,,,,663.0,,,,,9.0,5.0,4.0,,,,,
665,PT03M05.00S,2026-04-03T04:21:22.0Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630166,6.389618922470433,46.568627450980394,1610612757,109,103,2026-04-03T04:21:25Z,6530000,False,17.0,8.0,1,left,D. Avdija driving Layup (22 PTS) (M. Thybulle 2 AST),"[1630166, 1629680]",1610612757.0,POR,driving,,,Avdija,D. Avdija,,,,,Restricted Area,0-8 Center,,,,,,Made,22.0,,1.88,M. Thybulle,1629680.0,2.0,,,,,,,,
666,PT02M49.00S,2026-04-03T04:21:37.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629627,91.5407358738502,45.83333333333333,1610612740,109,105,2026-04-03T04:21:41Z,6540000,False,-21.0,27.0,1,right,Z. Williamson driving Layup (15 PTS) (D. Murray 5 AST),"[1629627, 1627749]",1610612740.0,NOP,driving,,,Williamson,Z. Williamson,,,,,Restricted Area,0-8 Center,,,,,,Made,15.0,,3.41,D. Murray,1627749.0,5.0,,,,,,,,
667,PT02M40.00S,2026-04-03T04:21:47.4Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1629057,6.389618922470433,51.470588235294116,1610612757,111,105,2026-04-03T04:21:52Z,6550000,False,-7.0,8.0,1,left,R. Williams III alley-oop DUNK (6 PTS) (D. Avdija 7 AST),"[1629057, 1630166]",1610612757.0,POR,alley-oop,,,Williams III,R. Williams III,,,,,Restricted Area,0-8 Center,,,,,,Made,6.0,,1.06,D. Avdija,1630166.0,7.0,,,,,,,,
669,PT02M18.00S,2026-04-03T04:22:08.5Z,4,REGULAR,2pt,Jump Shot,[],1627749,87.99277266754271,29.901960784313726,1610612740,111,105,2026-04-03T04:22:14Z,6570000,False,-100.0,60.0,1,right,MISS D. Murray 11' fadeaway Shot,[1627749],1610612740.0,NOP,fadeaway,,,Murray,D. Murray,,,,,Mid-Range,8-16 Left,,,,,,Missed,,,11.73,,,,,,,,,,,
670,PT02M16.00S,2026-04-03T04:22:10.5Z,4,REGULAR,rebound,offensive,[],1642852,,,1610612740,111,105,2026-04-03T04:22:14Z,6580000,False,,,0,,D. Queen REBOUND (Off:1 Def:5),[1642852],1610612740.0,NOP,,,,Queen,D. Queen,,,,,Mid-Range,8-16 Left,,,,,,,,669.0,,,,,6.0,5.0,1.0,,,,,
671,PT02M14.00S,2026-04-03T04:22:13.1Z,4,REGULAR,turnover,lost ball,[],1642852,,,1610612740,111,105,2026-04-03T04:22:16Z,6590000,False,,,0,,D. Queen lost ball TURNOVER (3 TO),"[1642852, 1630166]",1610612740.0,NOP,,,,Queen,D. Queen,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,3.0,Avdija,1630166.0,,
672,PT02M14.00S,2026-04-03T04:22:13.1Z,4,REGULAR,steal,,[],1630166,,,1610612757,111,105,2026-04-03T04:22:15Z,6600000,False,,,0,,D. Avdija STEAL (2 STL),[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
673,PT01M56.00S,2026-04-03T04:22:34.2Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1642852,,,1610612757,111,105,2026-04-03T04:22:47Z,6610000,False,,,0,,D. Queen shooting personal FOUL (4 PF) (Avdija 2 FT),"[1642852, 1630166]",1610612740.0,NOP,shooting,,,Queen,D. Queen,,,,,In The Paint (Non-RA),0-8 Center,1627526.0,4.0,0.0,Avdija,1630166.0,,,,,,,,,,,,,,,
675,PT01M56.00S,2026-04-03T04:22:58.6Z,4,REGULAR,freethrow,1 of 2,['fromturnover'],1630166,,,1610612757,112,105,2026-04-03T04:22:58Z,6630000,False,,,0,,D. Avdija Free Throw 1 of 2 (23 PTS),[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,,,,,,,,Made,23.0,,,,,,,,,,,,,
676,PT01M56.00S,2026-04-03T04:22:59.2Z,4,REGULAR,substitution,out,[],1642852,,,1610612757,112,105,2026-04-03T04:23:04Z,6640000,False,,,0,,SUB out: D. Queen,[1642852],1610612740.0,NOP,,,,Queen,D. Queen,,,,,,,,,,,,,,,,,,,,,,,,,,
677,PT01M56.00S,2026-04-03T04:22:59.2Z,4,REGULAR,substitution,in,[],1630529,,,1610612757,112,105,2026-04-03T04:23:04Z,6650000,False,,,0,,SUB in: H. Jones,[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
678,PT01M56.00S,2026-04-03T04:23:17.0Z,4,REGULAR,freethrow,2 of 2,['fromturnover'],1630166,,,1610612757,113,105,2026-04-03T04:23:17Z,6660000,False,,,0,,D. Avdija Free Throw 2 of 2 (24 PTS),[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,,,,,,,,Made,24.0,,,,,,,,,,,,,
679,PT01M43.00S,2026-04-03T04:23:31.4Z,4,REGULAR,2pt,Jump Shot,[],1630529,76.69185282522996,82.1078431372549,1610612740,113,105,2026-04-03T04:43:55Z,6670000,False,161.0,167.0,1,right,MISS H. Jones 23' pullup Shot,[1630529],1610612740.0,NOP,pullup,,,Jones,H. Jones,,,,,Mid-Range,16-24 Right Center,,,,,,Missed,,,23.13,,,,,,,,,,,
680,PT01M40.00S,2026-04-03T04:23:34.4Z,4,REGULAR,rebound,defensive,[],201950,,,1610612757,113,105,2026-04-03T04:23:36Z,6680000,False,,,0,,J. Holiday REBOUND (Off:0 Def:5),[201950],1610612757.0,POR,,,,Holiday,J. Holiday,,,,,Above the Break 3,24+ Right Center,,,,,,,,679.0,,,,,5.0,5.0,0.0,,,,,
681,PT01M21.00S,2026-04-03T04:23:54.3Z,4,REGULAR,3pt,Jump Shot,[],201950,31.61957950065703,61.51960784313726,1610612757,116,105,2026-04-03T04:23:58Z,6690000,False,-58.0,245.0,1,left,J. Holiday 25' 3PT step back (27 PTS),[201950],1610612757.0,POR,step back,,,Holiday,J. Holiday,,,,,Above the Break 3,24+ Center,,,,,,Made,27.0,,25.14,,,,,,,,,,,
682,PT01M09.00S,2026-04-03T04:24:18.4Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630166,,,1610612740,116,105,2026-04-03T04:24:28Z,6700000,False,,,0,,D. Avdija personal FOUL (4 PF) (Jones 2 FT),"[1630166, 1630529]",1610612757.0,POR,,,,Avdija,D. Avdija,,,,,Mid-Range,16-24 Right Center,1179.0,4.0,0.0,Jones,1630529.0,,,,,,,,,,,,,,,
684,PT01M09.00S,2026-04-03T04:24:42.2Z,4,REGULAR,freethrow,1 of 2,[],1630529,,,1610612740,116,105,2026-04-03T04:24:42Z,6720000,False,,,0,,MISS H. Jones Free Throw 1 of 2,[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
685,PT01M09.00S,2026-04-03T04:24:42.2Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612740,116,105,2026-04-03T04:24:42Z,6730000,False,,,0,,TEAM offensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,684.0,,,,,,,,,,,,
686,PT01M09.00S,2026-04-03T04:24:57.4Z,4,REGULAR,freethrow,2 of 2,[],1630529,,,1610612740,116,106,2026-04-03T04:24:57Z,6740000,False,,,0,,H. Jones Free Throw 2 of 2 (9 PTS),[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,,Made,9.0,,,,,,,,,,,,,
687,PT00M55.00S,2026-04-03T04:25:15.0Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630529,,,1610612757,116,106,2026-04-03T04:25:20Z,6750000,False,,,0,,H. Jones personal FOUL (3 PF) (Avdija 2 FT),"[1630529, 1630166]",1610612740.0,NOP,,,,Jones,H. Jones,,,,,Above the Break 3,24+ Right Center,1627526.0,3.0,0.0,Avdija,1630166.0,,,,,,,,,,,,,,,
689,PT00M55.00S,2026-04-03T04:25:36.1Z,4,REGULAR,freethrow,1 of 2,[],1630166,,,1610612757,117,106,2026-04-03T04:25:36Z,6770000,False,,,0,,D. Avdija Free Throw 1 of 2 (25 PTS),[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,,,,,,,,Made,25.0,,,,,,,,,,,,,
690,PT00M55.00S,2026-04-03T04:25:36.9Z,4,REGULAR,substitution,out,[],1630529,,,1610612757,117,106,2026-04-03T04:25:40Z,6780000,False,,,0,,SUB out: H. Jones,[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
691,PT00M55.00S,2026-04-03T04:25:36.9Z,4,REGULAR,substitution,in,[],1642847,,,1610612757,117,106,2026-04-03T04:25:40Z,6790000,False,,,0,,SUB in: J. Fears,[1642847],1610612740.0,NOP,,,,Fears,J. Fears,,,,,,,,,,,,,,,,,,,,,,,,,,
692,PT00M55.00S,2026-04-03T04:25:53.1Z,4,REGULAR,freethrow,2 of 2,[],1630166,,,1610612757,118,106,2026-04-03T04:25:53Z,6800000,False,,,0,,D. Avdija Free Throw 2 of 2 (26 PTS),[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,,,,,,,,Made,26.0,,,,,,,,,,,,,
693,PT00M46.50S,2026-04-03T04:26:04.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629627,91.80354796320631,54.41176470588235,1610612740,118,106,2026-04-03T04:26:08Z,6810000,False,22.0,25.0,1,right,MISS Z. Williamson driving Layup,[1629627],1610612740.0,NOP,driving,,,Williamson,Z. Williamson,,,,,Restricted Area,0-8 Center,,,,,,Missed,,,3.3,,,,,,,,,,,
694,PT00M44.70S,2026-04-03T04:26:06.6Z,4,REGULAR,rebound,defensive,[],1630166,,,1610612757,118,106,2026-04-03T04:26:08Z,6820000,False,,,0,,D. Avdija REBOUND (Off:1 Def:7),[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,Restricted Area,0-8 Center,,,,,,,,693.0,,,,,8.0,7.0,1.0,,,,,
695,PT00M22.30S,2026-04-03T04:26:29.4Z,4,REGULAR,turnover,shot clock,['team'],0,,,1610612757,118,106,2026-04-03T04:26:40Z,6830000,False,,,0,,POR shot clock Team TURNOVER,[],1610612757.0,POR,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
696,PT00M20.70S,2026-04-03T04:26:39.3Z,4,REGULAR,turnover,bad pass,[],1642847,,,1610612740,118,106,2026-04-03T04:26:44Z,6840000,False,,,0,,J. Fears bad pass TURNOVER (2 TO),"[1642847, 201950]",1610612740.0,NOP,,,,Fears,J. Fears,,,,,Mid-Range,16-24 Left,,,,,,,,,,,,,,,,2.0,Holiday,201950.0,,
