actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
262,PT05M51.00S,2024-11-16T01:23:28.5Z,2,REGULAR,jumpball,recovered,[],1641824,,,1610612739,64,56,2024-11-16T01:23:28Z,2600000,False,,,0,,Jump Ball M. Buzelis vs. C. LeVert: Tip to M. Buzelis,"[1641824, 1641824, 1627747]",1610612741.0,CHI,heldball,M. Buzelis,1641824.0,Buzelis,M. Buzelis,Buzelis,1641824.0,LeVert,1627747.0,,,,,,,,,,,,,,,,,,,,,,
281,PT05M51.00S,2024-11-16T01:23:35.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627747,7.408015768725363,50.98039215686275,1610612739,64,56,2024-11-16T01:27:21Z,2645000,False,-5.0,17.0,1,left,MISS C. LeVert cutting Layup - blocked,"[1627747, 1641824]",1610612739.0,CLE,cutting,,,LeVert,C. LeVert,,,,,Restricted Area,0-8 Center,1.78,Missed,,,,,,,,,Buzelis,1641824.0,,,,,,,,
282,PT05M51.00S,2024-11-16T01:23:35.1Z,2,REGULAR,block,,[],1641824,,,1610612739,64,56,2024-11-16T01:27:21Z,2647500,False,,,0,,M. Buzelis BLOCK (1 BLK),[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
283,PT05M51.00S,2024-11-16T01:23:35.1Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612741,64,56,2024-11-16T01:27:21Z,2648750,False,,,0,,TEAM defensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,Restricted Area,0-8 Center,,,,281.0,,,,,,,,,,,,,,,,
267,PT05M40.00S,2024-11-16T01:23:41.7Z,2,REGULAR,2pt,Jump Shot,[],203897,85.62746386333771,33.82352941176471,1610612741,64,56,2024-11-16T01:27:53Z,2650000,False,-81.0,83.0,1,right,MISS Z. LaVine 11' turnaround bank Shot,[203897],1610612741.0,CHI,turnaround bank,,,LaVine,Z. LaVine,,,,,Mid-Range,8-16 Left,11.56,Missed,,,,,,,,,,,,,,,,,,
268,PT05M38.00S,2024-11-16T01:23:43.7Z,2,REGULAR,rebound,defensive,[],1629636,,,1610612739,64,56,2024-11-16T01:27:53Z,2660000,False,,,0,,D. Garland REBOUND (Off:0 Def:2),[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,Mid-Range,8-16 Left,,,,267.0,2.0,2.0,0.0,,,,,,,,,,,,,
269,PT05M27.00S,2024-11-16T01:23:56.4Z,2,REGULAR,turnover,out-of-bounds,[],1629636,,,1610612739,64,56,2024-11-16T01:24:05Z,2670000,False,,,0,,D. Garland lost ball out-of-bounds TURNOVER (3 TO),[1629636],1610612739.0,CLE,lost ball,,,Garland,D. Garland,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,3.0,,,201245.0,,,,
270,PT05M27.00S,2024-11-16T01:24:02.8Z,2,REGULAR,substitution,out,[],1627747,,,1610612741,64,56,2024-11-16T01:24:11Z,2680000,False,,,0,,SUB out: C. LeVert,[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,,,,,,,,,,,,,,,,,,,,,,
271,PT05M27.00S,2024-11-16T01:24:02.8Z,2,REGULAR,substitution,in,[],1630171,,,1610612741,64,56,2024-11-16T01:24:11Z,2690000,False,,,0,,SUB in: I. Okoro,[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,,,,,,,,,,,,,,,,,,,
272,PT05M13.00S,2024-11-16T01:24:25.3Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",202696,84.83902759526939,42.64705882352941,1610612741,64,58,2024-11-16T01:28:29Z,2700000,False,-37.0,90.0,1,right,N. Vučević 9' floating Jump Shot (16 PTS) (Z. LaVine 5 AST),"[202696, 203897]",1610612741.0,CHI,floating,,,Vučević,N. Vučević,,,,,In The Paint (Non-RA),8-16 Center,9.72,Made,16.0,,,,,Z. LaVine,203897.0,5.0,,,,,,,,,,
274,PT04M58.00S,2024-11-16T01:24:40.0Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1628386,5.995400788436268,49.01960784313725,1610612739,66,58,2024-11-16T01:24:48Z,2720000,False,5.0,4.0,1,left,J. Allen cutting DUNK (13 PTS) (D. Garland 7 AST),"[1628386, 1629636]",1610612739.0,CLE,cutting,,,Allen,J. Allen,,,,,Restricted Area,0-8 Center,0.63,Made,13.0,,,,,D. Garland,1629636.0,7.0,,,,,,,,,,
276,PT04M45.00S,2024-11-16T01:24:52.5Z,2,REGULAR,2pt,Jump Shot,[],202696,77.4802890932983,37.745098039215684,1610612741,66,58,2024-11-16T01:25:16Z,2740000,False,-61.0,159.0,1,right,MISS N. Vučević 17' Jump Shot,[202696],1610612741.0,CHI,,,,Vučević,N. Vučević,,,,,Mid-Range,16-24 Left Center,17.06,Missed,,,,,,,,,,,,,,,,,,
277,PT04M43.00S,2024-11-16T01:24:54.5Z,2,REGULAR,rebound,defensive,[],1627777,,,1610612739,66,58,2024-11-16T01:25:16Z,2750000,False,,,0,,G. Niang REBOUND (Off:0 Def:3),[1627777],1610612739.0,CLE,,,,Niang,G. Niang,,,,,Mid-Range,16-24 Left Center,,,,276.0,3.0,3.0,0.0,,,,,,,,,,,,,
278,PT04M23.00S,2024-11-16T01:25:14.7Z,2,REGULAR,3pt,Jump Shot,[],1627777,4.944152431011826,95.83333333333334,1610612739,69,58,2024-11-16T01:25:19Z,2760000,False,-229.0,-6.0,1,left,G. Niang 3PT  (3 PTS) (D. Garland 8 AST),"[1627777, 1629636]",1610612739.0,CLE,,,,Niang,G. Niang,,,,,Left Corner 3,24+ Left,22.93,Made,3.0,,,,,D. Garland,1629636.0,8.0,,,,,,,,,,
280,PT04M16.00S,2024-11-16T01:25:41.9Z,2,REGULAR,timeout,full,['team'],0,,,1610612741,69,58,2024-11-16T01:25:42Z,2780000,False,,,0,,CHI Timeout,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
284,PT04M16.00S,2024-11-16T01:25:55.8Z,2,REGULAR,substitution,out,[],1641854,,,1610612741,69,58,2024-11-16T01:27:27Z,2790000,False,,,0,,SUB out: C. Porter Jr.,[1641854],1610612739.0,CLE,,,,Porter Jr.,C. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
285,PT04M16.00S,2024-11-16T01:25:55.8Z,2,REGULAR,substitution,out,[],1631207,,,1610612741,69,58,2024-11-16T01:27:27Z,2800000,False,,,0,,SUB out: D. Terry,[1631207],1610612741.0,CHI,,,,Terry,D. Terry,,,,,,,,,,,,,,,,,,,,,,,,,,
286,PT04M16.00S,2024-11-16T01:25:55.8Z,2,REGULAR,substitution,out,[],1630172,,,1610612741,69,58,2024-11-16T01:27:27Z,2810000,False,,,0,,SUB out: P. Williams,[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
287,PT04M16.00S,2024-11-16T01:25:55.8Z,2,REGULAR,substitution,in,[],1629731,,,1610612741,69,58,2024-11-16T01:27:27Z,2820000,False,,,0,,SUB in: D. Wade,[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,,,,,,,,,,,,,,,,,,,,,,
288,PT04M16.00S,2024-11-16T01:25:55.8Z,2,REGULAR,substitution,in,[],1630245,,,1610612741,69,58,2024-11-16T01:27:27Z,2830000,False,,,0,,SUB in: A. Dosunmu,[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,,,,,,,,,,,,,
289,PT04M16.00S,2024-11-16T01:25:55.8Z,2,REGULAR,substitution,in,[],1641763,,,1610612741,69,58,2024-11-16T01:27:27Z,2840000,False,,,0,,SUB in: J. Phillips,[1641763],1610612741.0,CHI,,,,Phillips,J. Phillips,,,,,,,,,,,,,,,,,,,,,,,,,,
290,PT04M06.00S,2024-11-16T01:27:50.3Z,2,REGULAR,3pt,Jump Shot,[],1641824,93.38042049934296,3.9215686274509802,1610612741,69,61,2024-11-16T01:27:54Z,2850000,False,-230.0,10.0,1,right,M. Buzelis 3PT  (6 PTS) (A. Dosunmu 2 AST),"[1641824, 1630245]",1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,Left Corner 3,24+ Left,23.06,Made,6.0,,,,,A. Dosunmu,1630245.0,2.0,,,,,,,,,,
292,PT03M52.00S,2024-11-16T01:28:04.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628386,9.543363994743759,49.50980392156863,1610612739,69,61,2024-11-16T01:28:08Z,2870000,False,2.0,37.0,1,left,MISS J. Allen driving floating bank Shot,[1628386],1610612739.0,CLE,driving floating bank,,,Allen,J. Allen,,,,,Restricted Area,0-8 Center,3.73,Missed,,,,,,,,,,,,,,,,,,
293,PT03M51.00S,2024-11-16T01:28:05.4Z,2,REGULAR,rebound,defensive,[],1641763,,,1610612741,69,61,2024-11-16T01:30:41Z,2880000,False,,,0,,J. Phillips REBOUND (Off:0 Def:5),[1641763],1610612741.0,CHI,,,,Phillips,J. Phillips,,,,,Restricted Area,0-8 Center,,,,292.0,5.0,5.0,0.0,,,,,,,,,,,,,
294,PT03M36.00S,2024-11-16T01:28:22.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630245,94.43166885676742,51.470588235294116,1610612741,69,61,2024-11-16T01:31:11Z,2890000,False,7.0,0.0,1,right,MISS A. Dosunmu driving Layup,[1630245],1610612741.0,CHI,driving,,,Dosunmu,A. Dosunmu,,,,,Restricted Area,0-8 Center,0.74,Missed,,,,,,,,,,,,,,,,,,
295,PT03M35.00S,2024-11-16T01:28:23.8Z,2,REGULAR,rebound,defensive,[],1627777,,,1610612739,69,61,2024-11-16T01:31:11Z,2900000,False,,,0,,G. Niang REBOUND (Off:0 Def:4),[1627777],1610612739.0,CLE,,,,Niang,G. Niang,,,,,Restricted Area,0-8 Center,,,,294.0,4.0,4.0,0.0,,,,,,,,,,,,,
296,PT03M28.00S,2024-11-16T01:28:32.6Z,2,REGULAR,3pt,Jump Shot,[],1630171,30.436925098554536,69.11764705882352,1610612739,69,61,2024-11-16T01:31:37Z,2910000,False,-96.0,234.0,1,left,MISS I. Okoro 25' 3PT,[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,Above the Break 3,24+ Left Center,25.24,Missed,,,,,,,,,,,,,,,,,,
297,PT03M25.00S,2024-11-16T01:28:35.6Z,2,REGULAR,rebound,defensive,[],1641824,,,1610612741,69,61,2024-11-16T01:31:37Z,2920000,False,,,0,,M. Buzelis REBOUND (Off:0 Def:2),[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,Above the Break 3,24+ Left Center,,,,296.0,2.0,2.0,0.0,,,,,,,,,,,,,
298,PT03M19.00S,2024-11-16T01:28:38.4Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",203897,93.38042049934296,50.98039215686274,1610612741,69,63,2024-11-16T01:28:45Z,2930000,False,5.0,10.0,1,right,Z. LaVine running DUNK (2 PTS),[203897],1610612741.0,CHI,running,,,LaVine,Z. LaVine,,,,,Restricted Area,0-8 Center,1.09,Made,2.0,,,,,,,,,,,,,,,,,
299,PT03M04.00S,2024-11-16T01:28:56.6Z,2,REGULAR,turnover,traveling,[],1628386,,,1610612739,69,63,2024-11-16T01:29:01Z,2940000,False,,,0,,J. Allen traveling TURNOVER (2 TO),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,2.0,,,201245.0,,,,
300,PT03M04.00S,2024-11-16T01:29:04.0Z,2,REGULAR,substitution,out,[],1627777,,,1610612741,69,63,2024-11-16T01:29:09Z,2950000,False,,,0,,SUB out: G. Niang,[1627777],1610612739.0,CLE,,,,Niang,G. Niang,,,,,,,,,,,,,,,,,,,,,,,,,,
301,PT03M04.00S,2024-11-16T01:29:04.0Z,2,REGULAR,substitution,in,[],1628378,,,1610612741,69,63,2024-11-16T01:29:09Z,2960000,False,,,0,,SUB in: D. Mitchell,[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
302,PT02M39.00S,2024-11-16T01:29:40.2Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],203897,92.32917214191852,90.68627450980392,1610612741,69,65,2024-11-16T01:32:26Z,2970000,False,203.0,20.0,1,right,Z. LaVine 20' fadeaway Jump Shot (4 PTS),[203897],1610612741.0,CHI,fadeaway,,,LaVine,Z. LaVine,,,,,Mid-Range,16-24 Right,20.43,Made,4.0,,,,,,,,,,,,,,,,,
303,PT02M31.00S,2024-11-16T01:29:51.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629636,7.835085413929041,35.53921568627451,1610612739,71,65,2024-11-16T01:30:03Z,2980000,False,72.0,21.0,1,left,D. Garland 7' driving bank Jump Shot (17 PTS),[1629636],1610612739.0,CLE,driving bank,,,Garland,D. Garland,,,,,In The Paint (Non-RA),0-8 Center,7.53,Made,17.0,,,,,,,,,,,,,,,,,
304,PT02M31.00S,2024-11-16T01:29:55.0Z,2,REGULAR,foul,personal,['1freethrow'],1630245,,,1610612739,71,65,2024-11-16T01:30:02Z,2990000,False,,,0,,A. Dosunmu shooting personal FOUL (2 PF) (Garland 1 FT),"[1630245, 1629636]",1610612741.0,CHI,shooting,,,Dosunmu,A. Dosunmu,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,201245.0,2.0,0.0,Garland,1629636.0
306,PT02M31.00S,2024-11-16T01:30:09.6Z,2,REGULAR,substitution,out,[],1641824,,,1610612739,71,65,2024-11-16T01:30:41Z,3010000,False,,,0,,SUB out: M. Buzelis,[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,,,,,,,,,,,,,,,,,,,,,,
307,PT02M31.00S,2024-11-16T01:30:09.6Z,2,REGULAR,substitution,in,[],1630172,,,1610612739,71,65,2024-11-16T01:30:41Z,3020000,False,,,0,,SUB in: P. Williams,[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
308,PT02M31.00S,2024-11-16T01:30:30.4Z,2,REGULAR,freethrow,1 of 1,[],1629636,,,1610612739,72,65,2024-11-16T01:30:30Z,3030000,False,,,0,,D. Garland Free Throw 1 of 1 (18 PTS),[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,Made,18.0,,,,,,,,,,,,,,,,,
309,PT02M17.00S,2024-11-16T01:30:45.4Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],202696,86.81011826544021,53.431372549019606,1610612741,72,67,2024-11-16T01:50:09Z,3040000,False,17.0,71.0,1,right,N. Vučević 7' driving Hook (18 PTS) (A. Dosunmu 3 AST),"[202696, 1630245]",1610612741.0,CHI,driving,,,Vučević,N. Vučević,,,,,In The Paint (Non-RA),0-8 Center,7.35,Made,18.0,,,,,A. Dosunmu,1630245.0,3.0,,,,,,,,,,
311,PT02M00.00S,2024-11-16T01:31:03.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628378,6.1268068331143235,48.28431372549019,1610612739,72,67,2024-11-16T01:33:02Z,3060000,False,9.0,5.0,1,left,MISS D. Mitchell driving finger roll Layup,[1628378],1610612739.0,CLE,driving finger roll,,,Mitchell,D. Mitchell,,,,,Restricted Area,0-8 Center,1.0,Missed,,,,,,,,,,,,,,,,,,
312,PT02M00.00S,2024-11-16T01:31:03.1Z,2,REGULAR,rebound,offensive,[],1628386,,,1610612739,72,67,2024-11-16T01:31:09Z,3070000,False,,,0,,J. Allen REBOUND (Off:1 Def:3),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,Restricted Area,0-8 Center,,,,311.0,4.0,3.0,1.0,,,,,,,,,,,,,
313,PT02M00.00S,2024-11-16T01:31:09.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628386,6.783837056504599,49.26470588235294,1610612739,74,67,2024-11-16T01:31:20Z,3080000,False,4.0,11.0,1,left,J. Allen putback Layup (15 PTS),[1628386],1610612739.0,CLE,putback,,,Allen,J. Allen,,,,,Restricted Area,0-8 Center,1.19,Made,15.0,,,,,,,,,,,,,,,,,
314,PT02M00.00S,2024-11-16T01:31:12.5Z,2,REGULAR,foul,personal,['1freethrow'],1641763,,,1610612739,74,67,2024-11-16T01:31:22Z,3090000,False,,,0,,J. Phillips shooting personal FOUL (1 PF) (Allen 1 FT),"[1641763, 1628386]",1610612741.0,CHI,shooting,,,Phillips,J. Phillips,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,2534.0,1.0,0.0,Allen,1628386.0
316,PT02M00.00S,2024-11-16T01:31:31.0Z,2,REGULAR,freethrow,1 of 1,['2ndchance'],1628386,,,1610612739,75,67,2024-11-16T01:31:31Z,3110000,False,,,0,,J. Allen Free Throw 1 of 1 (16 PTS),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,Made,16.0,,,,,,,,,,,,,,,,,
317,PT01M42.00S,2024-11-16T01:31:49.8Z,2,REGULAR,3pt,Jump Shot,[],1641763,82.9993429697766,3.9215686274509802,1610612741,75,70,2024-11-16T01:31:53Z,3120000,False,-230.0,107.0,1,right,J. Phillips 25' 3PT  (4 PTS) (N. Vučević 2 AST),"[1641763, 202696]",1610612741.0,CHI,,,,Phillips,J. Phillips,,,,,Above the Break 3,24+ Left Center,25.42,Made,4.0,,,,,N. Vučević,202696.0,2.0,,,,,,,,,,
319,PT01M26.00S,2024-11-16T01:32:09.5Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203897,,,1610612739,75,70,2024-11-16T01:32:20Z,3140000,False,,,0,,Z. LaVine personal FOUL (1 PF) (Wade 2 FT),"[203897, 1629731]",1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,2534.0,1.0,0.0,Wade,1629731.0
321,PT01M26.00S,2024-11-16T01:32:29.2Z,2,REGULAR,freethrow,1 of 2,[],1629731,,,1610612739,76,70,2024-11-16T01:32:29Z,3160000,False,,,0,,D. Wade Free Throw 1 of 2 (1 PTS),[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
322,PT01M26.00S,2024-11-16T01:32:41.6Z,2,REGULAR,freethrow,2 of 2,[],1629731,,,1610612739,77,70,2024-11-16T01:32:41Z,3170000,False,,,0,,D. Wade Free Throw 2 of 2 (2 PTS),[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
323,PT01M18.00S,2024-11-16T01:32:54.6Z,2,REGULAR,violation,kicked ball,[],1629636,,,1610612741,77,70,2024-11-16T01:33:01Z,3180000,False,,,0,,D. Garland kicked ball VIOLATION,[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,,,,,,,,,,,,,1628172.0,,,,
324,PT01M12.00S,2024-11-16T01:33:17.9Z,2,REGULAR,violation,kicked ball,[],1629636,,,1610612741,77,70,2024-11-16T01:33:24Z,3190000,False,,,0,,D. Garland kicked ball VIOLATION,[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,,,,,,,,,,,,,1628172.0,,,,
325,PT01M03.00S,2024-11-16T01:33:38.3Z,2,REGULAR,3pt,Jump Shot,[],1630245,92.32917214191852,96.32352941176471,1610612741,77,73,2024-11-16T01:34:19Z,3200000,False,232.0,20.0,1,right,A. Dosunmu 3PT  (10 PTS) (P. Williams 6 AST),"[1630245, 1630172]",1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,Right Corner 3,24+ Right,23.24,Made,10.0,,,,,P. Williams,1630172.0,6.0,,,,,,,,,,
327,PT00M38.50S,2024-11-16T01:34:02.4Z,2,REGULAR,3pt,Jump Shot,[],1629731,7.178055190538765,3.431372549019608,1610612739,77,73,2024-11-16T01:34:06Z,3220000,False,233.0,15.0,1,left,MISS D. Wade 3PT,[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,Right Corner 3,24+ Right,23.33,Missed,,,,,,,,,,,,,,,,,,
328,PT00M37.10S,2024-11-16T01:34:03.8Z,2,REGULAR,rebound,defensive,[],1630245,,,1610612741,77,73,2024-11-16T01:34:42Z,3230000,False,,,0,,A. Dosunmu REBOUND (Off:0 Def:1),[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,Right Corner 3,24+ Right,,,,327.0,1.0,1.0,0.0,,,,,,,,,,,,,
329,PT00M26.70S,2024-11-16T01:34:17.1Z,2,REGULAR,2pt,Jump Shot,[],203897,74.98357424441524,76.7156862745098,1610612741,77,73,2024-11-16T01:35:41Z,3240000,False,134.0,183.0,1,right,MISS Z. LaVine 22' step back Shot,[203897],1610612741.0,CHI,step back,,,LaVine,Z. LaVine,,,,,Mid-Range,16-24 Right Center,22.63,Missed,,,,,,,,,,,,,,,,,,
330,PT00M23.50S,2024-11-16T01:34:20.3Z,2,REGULAR,rebound,defensive,[],1629731,,,1610612739,77,73,2024-11-16T01:35:41Z,3250000,False,,,0,,D. Wade REBOUND (Off:0 Def:1),[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,Mid-Range,16-24 Right Center,,,,329.0,1.0,1.0,0.0,,,,,,,,,,,,,
331,PT00M01.20S,2024-11-16T01:34:39.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629636,7.30946123521682,49.754901960784316,1610612739,77,73,2024-11-16T01:34:46Z,3260000,False,1.0,16.0,1,left,MISS D. Garland driving floating Shot,[1629636],1610612739.0,CLE,driving floating,,,Garland,D. Garland,,,,,Restricted Area,0-8 Center,1.62,Missed,,,,,,,,,,,,,,,,,,
332,PT00M01.20S,2024-11-16T01:34:39.8Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612739,77,73,2024-11-16T01:34:46Z,3270000,False,,,0,,TEAM offensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,Restricted Area,0-8 Center,,,,331.0,,,,,,,,,,,,,,,,
334,PT00M00.00S,2024-11-16T01:35:07.0Z,2,REGULAR,2pt,Jump Shot,['2ndchance'],1628386,10.561760840998687,89.2156862745098,1610612739,77,73,2024-11-16T01:36:30Z,3290000,False,-196.0,47.0,1,left,MISS J. Allen 20' Jump Shot,[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,Mid-Range,16-24 Left,20.16,Missed,,,,,,,,,,,,,,,,,,
335,PT00M00.00S,2024-11-16T01:35:07.0Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612739,77,73,2024-11-16T01:35:11Z,3300000,False,,,0,,TEAM offensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,Left Corner 3,24+ Left,,,,334.0,,,,,,,,,,,,,,,,
336,PT00M00.00S,2024-11-16T01:35:11.5Z,2,REGULAR,period,end,[],0,,,1610612739,77,73,2024-11-16T01:35:11Z,3310000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
337,PT12M00.00S,2024-11-16T01:35:26.7Z,3,REGULAR,substitution,out,['startperiod'],1629731,,,1610612739,77,73,2024-11-16T01:50:27Z,3320000,False,,,0,,SUB out: D. Wade,[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,,,,,,,,,,,,,,,,,,,,,,
338,PT12M00.00S,2024-11-16T01:35:26.7Z,3,REGULAR,substitution,out,['startperiod'],1641763,,,1610612739,77,73,2024-11-16T01:50:27Z,3330000,False,,,0,,SUB out: J. Phillips,[1641763],1610612741.0,CHI,,,,Phillips,J. Phillips,,,,,,,,,,,,,,,,,,,,,,,,,,
339,PT12M00.00S,2024-11-16T01:35:26.7Z,3,REGULAR,substitution,in,['startperiod'],1627777,,,1610612739,77,73,2024-11-16T01:50:27Z,3340000,False,,,0,,SUB in: G. Niang,[1627777],1610612739.0,CLE,,,,Niang,G. Niang,,,,,,,,,,,,,,,,,,,,,,,,,,
340,PT12M00.00S,2024-11-16T01:35:26.7Z,3,REGULAR,substitution,in,['startperiod'],1629632,,,1610612739,77,73,2024-11-16T01:50:27Z,3350000,False,,,0,,SUB in: C. White,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,,,,,,,,,,,,,,,,,,,
341,PT12M00.00S,2024-11-16T01:50:33.7Z,3,REGULAR,period,start,[],0,,,1610612741,77,73,2024-11-16T01:50:33Z,3360000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
342,PT11M46.00S,2024-11-16T01:50:50.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],202696,6.1268068331143235,48.28431372549019,1610612741,77,75,2024-11-16T01:50:56Z,3370000,False,9.0,5.0,1,left,N. Vučević driving finger roll Layup (20 PTS) (Z. LaVine 6 AST),"[202696, 203897]",1610612741.0,CHI,driving finger roll,,,Vučević,N. Vučević,,,,,Restricted Area,0-8 Center,1.0,Made,20.0,,,,,Z. LaVine,203897.0,6.0,,,,,,,,,,
344,PT11M46.00S,2024-11-16T01:50:54.3Z,3,REGULAR,foul,personal,['1freethrow'],1627777,,,1610612741,77,75,2024-11-16T01:51:02Z,3390000,False,,,0,,G. Niang shooting personal FOUL (2 PF) (Vučević 1 FT),"[1627777, 202696]",1610612739.0,CLE,shooting,,,Niang,G. Niang,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,1628172.0,2.0,0.0,Vučević,202696.0
346,PT11M46.00S,2024-11-16T01:51:18.4Z,3,REGULAR,freethrow,1 of 1,[],202696,,,1610612741,77,76,2024-11-16T01:51:18Z,3410000,False,,,0,,N. Vučević Free Throw 1 of 1 (21 PTS),[202696],1610612741.0,CHI,,,,Vučević,N. Vučević,,,,,,,,Made,21.0,,,,,,,,,,,,,,,,,
347,PT11M34.00S,2024-11-16T01:51:33.5Z,3,REGULAR,3pt,Jump Shot,[],1627777,91.01511169513797,95.34313725490196,1610612739,80,76,2024-11-16T01:51:37Z,3420000,False,227.0,32.0,1,right,G. Niang 3PT  (6 PTS) (J. Allen 1 AST),"[1627777, 1628386]",1610612739.0,CLE,,,,Niang,G. Niang,,,,,Right Corner 3,24+ Right,22.89,Made,6.0,,,,,J. Allen,1628386.0,1.0,,,,,,,,,,
349,PT11M16.00S,2024-11-16T01:51:49.7Z,3,REGULAR,turnover,bad pass,[],203897,,,1610612741,80,76,2024-11-16T01:51:53Z,3440000,False,,,0,,Z. LaVine bad pass TURNOVER (1 TO),"[203897, 1630171]",1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,1.0,Okoro,1630171.0,,,,,
350,PT11M16.00S,2024-11-16T01:51:49.7Z,3,REGULAR,steal,,[],1630171,,,1610612739,80,76,2024-11-16T01:51:51Z,3450000,False,,,0,,I. Okoro STEAL (2 STL),[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
