actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,officialId,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
274,PT04M41.00S,2024-11-21T01:21:19.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1642274,94.30026281208936,50.98039215686274,1610612740,53,43,2024-11-21T01:28:24Z,2432500,False,5.0,1.0,1,right,MISS Y. Missi tip Layup,[1642274],1610612740.0,NOP,tip,,,Missi,Y. Missi,,,,,Restricted Area,0-8 Center,0.5,Missed,,,,,,,,,,,,,,,,,,
275,PT04M41.00S,2024-11-21T01:21:19.8Z,2,REGULAR,rebound,offensive,[],1642274,,,1610612740,53,43,2024-11-21T01:28:24Z,2433750,False,,,0,,Y. Missi REBOUND (Off:3 Def:3),[1642274],1610612740.0,NOP,,,,Missi,Y. Missi,,,,,Restricted Area,0-8 Center,,,274.0,6.0,3.0,3.0,,,,,,,,,,,,,,
272,PT04M38.00S,2024-11-21T01:21:20.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1642274,94.30026281208936,50.98039215686274,1610612740,53,43,2024-11-21T01:25:41Z,2435000,False,5.0,1.0,1,right,MISS Y. Missi putback Layup - blocked,"[1642274, 202684]",1610612740.0,NOP,putback,,,Missi,Y. Missi,,,,,Restricted Area,0-8 Center,0.5,Missed,,,,,,,,,,,,,,,,,Thompson,202684.0
276,PT04M38.00S,2024-11-21T01:21:20.5Z,2,REGULAR,block,,[],202684,,,1610612740,53,43,2024-11-21T01:25:41Z,2436250,False,,,0,,T. Thompson BLOCK (1 BLK),[202684],1610612739.0,CLE,,,,Thompson,T. Thompson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
273,PT04M38.00S,2024-11-21T01:21:20.5Z,2,REGULAR,rebound,offensive,[],1629750,,,1610612740,53,43,2024-11-21T01:26:05Z,2437500,False,,,0,,J. Green REBOUND (Off:2 Def:0),[1629750],1610612740.0,NOP,,,,Green,J. Green,,,,,Restricted Area,0-8 Center,,,272.0,2.0,0.0,2.0,,,,,,,,,,,,,,
250,PT04M35.00S,2024-11-21T01:21:32.6Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1629750,94.40999984741211,50.0,1610612740,53,45,2024-11-21T01:28:45Z,2460000,False,0.0,0.0,1,right,J. Green putback Layup (9 PTS),[1629750],1610612740.0,NOP,putback,,,Green,J. Green,,,,,Restricted Area,0-8 Center,0.0,Made,,,,,9.0,,,,,,,,,,,,,
251,PT04M31.00S,2024-11-21T01:21:34.6Z,2,REGULAR,foul,personal,[],1630527,,,1610612739,53,45,2024-11-21T01:21:46Z,2470000,False,,,0,,B. Boston Jr. personal FOUL (1 PF),"[1630527, 1629660]",1610612740.0,NOP,,,,Boston Jr.,B. Boston Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,203593.0,,,,,,,1.0,0.0,Jerome,1629660.0,,
253,PT04M31.00S,2024-11-21T01:21:42.3Z,2,REGULAR,substitution,out,[],1642281,,,1610612739,53,45,2024-11-21T01:21:45Z,2490000,False,,,0,,SUB out: J. Tyson,[1642281],1610612739.0,CLE,,,,Tyson,J. Tyson,,,,,,,,,,,,,,,,,,,,,,,,,,
254,PT04M31.00S,2024-11-21T01:21:42.3Z,2,REGULAR,substitution,in,[],1627777,,,1610612739,53,45,2024-11-21T01:21:45Z,2500000,False,,,0,,SUB in: G. Niang,[1627777],1610612739.0,CLE,,,,Niang,G. Niang,,,,,,,,,,,,,,,,,,,,,,,,,,
255,PT04M16.00S,2024-11-21T01:22:04.8Z,2,REGULAR,3pt,Jump Shot,[],1629660,30.56833114323259,63.725490196078425,1610612739,53,45,2024-11-21T01:22:10Z,2510000,False,-69.0,235.0,1,left,MISS T. Jerome 24' pullup 3PT,[1629660],1610612739.0,CLE,pullup,,,Jerome,T. Jerome,,,,,Above the Break 3,24+ Center,24.46,Missed,,,,,,,,,,,,,,,,,,
256,PT04M16.00S,2024-11-21T01:22:04.8Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612740,53,45,2024-11-21T01:22:10Z,2520000,False,,,0,,TEAM defensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,Above the Break 3,24+ Center,,,255.0,,,,,,,,,,,,,,,,,
258,PT03M55.00S,2024-11-21T01:22:32.2Z,2,REGULAR,turnover,bad pass,[],1630527,,,1610612740,53,45,2024-11-21T01:22:35Z,2540000,False,,,0,,B. Boston Jr. bad pass TURNOVER (2 TO),"[1630527, 1641854]",1610612740.0,NOP,,,,Boston Jr.,B. Boston Jr.,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,2.0,Porter Jr.,1641854.0,,,,,,,,,
259,PT03M55.00S,2024-11-21T01:22:32.2Z,2,REGULAR,steal,,[],1641854,,,1610612739,53,45,2024-11-21T01:22:34Z,2550000,False,,,0,,C. Porter Jr. STEAL (2 STL),[1641854],1610612739.0,CLE,,,,Porter Jr.,C. Porter Jr.,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,,,,,,,
260,PT03M39.00S,2024-11-21T01:22:49.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629660,6.783837056504599,49.754901960784316,1610612739,53,45,2024-11-21T01:30:26Z,2560000,False,1.0,11.0,1,left,MISS T. Jerome driving finger roll Layup,[1629660],1610612739.0,CLE,driving finger roll,,,Jerome,T. Jerome,,,,,Restricted Area,0-8 Center,1.14,Missed,,,,,,,,,,,,,,,,,,
261,PT03M38.00S,2024-11-21T01:22:50.3Z,2,REGULAR,rebound,offensive,[],202684,,,1610612739,53,45,2024-11-21T01:30:26Z,2570000,False,,,0,,T. Thompson REBOUND (Off:1 Def:1),[202684],1610612739.0,CLE,,,,Thompson,T. Thompson,,,,,Restricted Area,0-8 Center,,,260.0,2.0,1.0,1.0,,,,,,,,,,,,,,
262,PT03M37.00S,2024-11-21T01:22:53.2Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint', 'fromturnover']",202684,5.590000152587891,50.0,1610612739,53,45,2024-11-21T01:30:33Z,2580000,False,0.0,0.0,1,left,MISS T. Thompson tip Layup,[202684],1610612739.0,CLE,tip,,,Thompson,T. Thompson,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,,
263,PT03M36.00S,2024-11-21T01:22:54.2Z,2,REGULAR,rebound,defensive,[],1642274,,,1610612740,53,45,2024-11-21T01:30:33Z,2590000,False,,,0,,Y. Missi REBOUND (Off:3 Def:4),[1642274],1610612740.0,NOP,,,,Missi,Y. Missi,,,,,Restricted Area,0-8 Center,,,262.0,7.0,4.0,3.0,,,,,,,,,,,,,,
264,PT03M19.00S,2024-11-21T01:23:07.6Z,2,REGULAR,3pt,Jump Shot,[],1629750,78.79434954007884,8.088235294117647,1610612740,53,45,2024-11-21T01:23:12Z,2600000,False,-210.0,147.0,1,right,MISS J. Green 25' 3PT,[1629750],1610612740.0,NOP,,,,Green,J. Green,,,,,Above the Break 3,24+ Left Center,25.59,Missed,,,,,,,,,,,,,,,,,,
265,PT03M16.00S,2024-11-21T01:23:10.6Z,2,REGULAR,rebound,defensive,[],202684,,,1610612739,53,45,2024-11-21T01:23:12Z,2610000,False,,,0,,T. Thompson REBOUND (Off:1 Def:2),[202684],1610612739.0,CLE,,,,Thompson,T. Thompson,,,,,Above the Break 3,24+ Left Center,,,264.0,3.0,2.0,1.0,,,,,,,,,,,,,,
266,PT03M08.00S,2024-11-21T01:23:21.4Z,2,REGULAR,3pt,Jump Shot,[],1627777,30.17411300919842,66.91176470588235,1610612739,53,45,2024-11-21T01:31:38Z,2620000,False,-85.0,231.0,1,left,MISS G. Niang 24' pullup 3PT,[1627777],1610612739.0,CLE,pullup,,,Niang,G. Niang,,,,,Above the Break 3,24+ Left Center,24.61,Missed,,,,,,,,,,,,,,,,,,
267,PT03M06.00S,2024-11-21T01:23:23.4Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612739,53,45,2024-11-21T01:31:26Z,2630000,False,,,0,,TEAM offensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,Above the Break 3,24+ Left Center,,,266.0,,,,,,,,,,,,,,,,,
269,PT03M06.00S,2024-11-21T01:23:25.8Z,2,REGULAR,substitution,out,[],202684,,,1610612739,53,45,2024-11-21T01:23:33Z,2650000,False,,,0,,SUB out: T. Thompson,[202684],1610612739.0,CLE,,,,Thompson,T. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
270,PT03M06.00S,2024-11-21T01:23:25.8Z,2,REGULAR,substitution,in,[],1628386,,,1610612739,53,45,2024-11-21T01:23:33Z,2660000,False,,,0,,SUB in: J. Allen,[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
271,PT03M06.00S,2024-11-21T01:23:36.8Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612739,53,45,2024-11-21T01:23:36Z,2670000,False,,,0,,CLE Timeout,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
277,PT03M06.00S,2024-11-21T01:23:41.8Z,2,REGULAR,substitution,out,[],1630527,,,1610612739,53,45,2024-11-21T01:26:07Z,2680000,False,,,0,,SUB out: B. Boston Jr.,[1630527],1610612740.0,NOP,,,,Boston Jr.,B. Boston Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
278,PT03M06.00S,2024-11-21T01:23:41.8Z,2,REGULAR,substitution,in,[],203901,,,1610612739,53,45,2024-11-21T01:26:07Z,2690000,False,,,0,,SUB in: E. Payton,[203901],1610612740.0,NOP,,,,Payton,E. Payton,,,,,,,,,,,,,,,,,,,,,,,,,,
279,PT02M56.00S,2024-11-21T01:26:37.8Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1629660,15.456636005256241,45.83333333333333,1610612739,55,45,2024-11-21T01:26:46Z,2700000,False,21.0,93.0,1,left,T. Jerome 9' driving floating Jump Shot (18 PTS) (J. Allen 2 AST),"[1629660, 1628386]",1610612739.0,CLE,driving floating,,,Jerome,T. Jerome,,,,,In The Paint (Non-RA),8-16 Center,9.51,Made,,,,,18.0,,,,,J. Allen,1628386.0,2.0,,,,,,
281,PT02M38.00S,2024-11-21T01:26:55.2Z,2,REGULAR,2pt,Jump Shot,[],1641810,85.23324572930355,27.941176470588236,1610612740,55,47,2024-11-21T01:27:00Z,2720000,False,-110.0,86.0,1,right,A. Reeves 14' driving floating Jump Shot (15 PTS) (E. Payton 5 AST),"[1641810, 203901]",1610612740.0,NOP,driving floating,,,Reeves,A. Reeves,,,,,Mid-Range,8-16 Left,14.0,Made,,,,,15.0,,,,,E. Payton,203901.0,5.0,,,,,,
283,PT02M24.00S,2024-11-21T01:27:09.8Z,2,REGULAR,3pt,Jump Shot,[],1627777,16.113666228646515,94.85294117647058,1610612739,58,47,2024-11-21T01:27:13Z,2740000,False,-224.0,99.0,1,left,G. Niang 24' 3PT  (6 PTS) (C. Porter Jr. 5 AST),"[1627777, 1641854]",1610612739.0,CLE,,,,Niang,G. Niang,,,,,Above the Break 3,24+ Left Center,24.52,Made,,,,,6.0,,,,,C. Porter Jr.,1641854.0,5.0,,,,,,
285,PT02M07.00S,2024-11-21T01:27:26.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641810,88.25558475689881,61.274509803921575,1610612740,58,49,2024-11-21T01:27:30Z,2760000,False,56.0,58.0,1,right,A. Reeves 8' driving floating bank Jump Shot (17 PTS) (E. Payton 6 AST),"[1641810, 203901]",1610612740.0,NOP,driving floating bank,,,Reeves,A. Reeves,,,,,In The Paint (Non-RA),8-16 Right,8.08,Made,,,,,17.0,,,,,E. Payton,203901.0,6.0,,,,,,
287,PT01M56.00S,2024-11-21T01:27:39.2Z,2,REGULAR,3pt,Jump Shot,[],1629660,38.32128777923784,25.0,1610612739,61,49,2024-11-21T01:32:34Z,2780000,False,125.0,308.0,1,left,T. Jerome 33' 3PT  (21 PTS) (J. Allen 3 AST),"[1629660, 1628386]",1610612739.0,CLE,,,,Jerome,T. Jerome,,,,,Above the Break 3,24+ Right Center,33.21,Made,,,,,21.0,,,,,J. Allen,1628386.0,3.0,,,,,,
289,PT01M36.00S,2024-11-21T01:28:00.6Z,2,REGULAR,foul,personal,['2freethrow'],1641854,,,1610612740,61,49,2024-11-21T01:28:06Z,2800000,False,,,0,,C. Porter Jr. shooting personal FOUL (1 PF) (Robinson-Earl 2 FT),"[1641854, 1630526]",1610612739.0,CLE,shooting,,,Porter Jr.,C. Porter Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,1628480.0,,,,,,,1.0,0.0,Robinson-Earl,1630526.0,,
291,PT01M36.00S,2024-11-21T01:28:32.2Z,2,REGULAR,freethrow,1 of 2,[],1630526,,,1610612740,61,49,2024-11-21T01:28:57Z,2820000,False,,,0,,MISS J. Robinson-Earl Free Throw 1 of 2,[1630526],1610612740.0,NOP,,,,Robinson-Earl,J. Robinson-Earl,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
292,PT01M36.00S,2024-11-21T01:28:32.2Z,2,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612740,61,49,2024-11-21T01:28:57Z,2830000,False,,,0,,TEAM offensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,,,,,291.0,,,,,,,,,,,,,,,,,
293,PT01M36.00S,2024-11-21T01:28:33.1Z,2,REGULAR,substitution,out,[],1631247,,,1610612740,61,49,2024-11-21T01:28:38Z,2840000,False,,,0,,SUB out: L. Travers,[1631247],1610612739.0,CLE,,,,Travers,L. Travers,,,,,,,,,,,,,,,,,,,,,,,,,,
294,PT01M36.00S,2024-11-21T01:28:33.1Z,2,REGULAR,substitution,in,[],1630596,,,1610612740,61,49,2024-11-21T01:28:38Z,2850000,False,,,0,,SUB in: E. Mobley,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,,,
295,PT01M36.00S,2024-11-21T01:28:32.2Z,2,REGULAR,freethrow,2 of 2,[],1630526,,,1610612740,61,49,2024-11-21T01:28:57Z,2860000,False,,,0,,MISS J. Robinson-Earl Free Throw 2 of 2,[1630526],1610612740.0,NOP,,,,Robinson-Earl,J. Robinson-Earl,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
296,PT01M33.00S,2024-11-21T01:28:35.2Z,2,REGULAR,rebound,defensive,[],1628386,,,1610612739,61,49,2024-11-21T01:28:57Z,2870000,False,,,0,,J. Allen REBOUND (Off:1 Def:4),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,295.0,5.0,4.0,1.0,,,,,,,,,,,,,,
297,PT01M24.00S,2024-11-21T01:29:05.0Z,2,REGULAR,3pt,Jump Shot,[],1629660,36.43643232588699,1.0033700980392157,1610612739,64,49,2024-11-21T01:29:17Z,2880000,False,245.0,290.0,1,left,T. Jerome 37' 3PT pullup (24 PTS),[1629660],1610612739.0,CLE,pullup,,,Jerome,T. Jerome,,,,,Above the Break 3,24+ Right Center,37.96,Made,,,,,24.0,,,,,,,,,,,,,
298,PT01M05.00S,2024-11-21T01:29:24.7Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1642274,94.43166885676742,49.754901960784316,1610612740,64,51,2024-11-21T01:29:30Z,2890000,False,-1.0,0.0,1,right,Y. Missi alley-oop DUNK (10 PTS) (E. Payton 7 AST),"[1642274, 203901]",1610612740.0,NOP,alley-oop,,,Missi,Y. Missi,,,,,Restricted Area,0-8 Center,0.12,Made,,,,,10.0,,,,,E. Payton,203901.0,7.0,,,,,,
300,PT00M54.90S,2024-11-21T01:29:36.8Z,2,REGULAR,3pt,Jump Shot,[],1629660,37.40144546649146,48.529411764705884,1610612739,67,51,2024-11-21T01:29:43Z,2910000,False,7.0,299.0,1,left,T. Jerome 29' 3PT pullup (27 PTS),[1629660],1610612739.0,CLE,pullup,,,Jerome,T. Jerome,,,,,Above the Break 3,24+ Center,29.92,Made,,,,,27.0,,,,,,,,,,,,,
301,PT00M47.30S,2024-11-21T01:29:46.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203901,92.9862023653088,50.0,1610612740,67,51,2024-11-21T01:29:57Z,2920000,False,0.0,13.0,1,right,MISS E. Payton driving floating bank Shot,[203901],1610612740.0,NOP,driving floating bank,,,Payton,E. Payton,,,,,Restricted Area,0-8 Center,1.34,Missed,,,,,,,,,,,,,,,,,,
302,PT00M47.30S,2024-11-21T01:29:46.3Z,2,REGULAR,rebound,offensive,[],1630526,,,1610612740,67,51,2024-11-21T01:31:41Z,2930000,False,,,0,,J. Robinson-Earl REBOUND (Off:1 Def:1),[1630526],1610612740.0,NOP,,,,Robinson-Earl,J. Robinson-Earl,,,,,Restricted Area,0-8 Center,,,301.0,2.0,1.0,1.0,,,,,,,,,,,,,,
303,PT00M46.70S,2024-11-21T01:29:55.9Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1630526,94.40999984741211,50.0,1610612740,67,53,2024-11-21T01:33:54Z,2940000,False,0.0,0.0,1,right,J. Robinson-Earl tip Layup (9 PTS),[1630526],1610612740.0,NOP,tip,,,Robinson-Earl,J. Robinson-Earl,,,,,Restricted Area,0-8 Center,0.0,Made,,,,,9.0,,,,,,,,,,,,,
304,PT00M31.40S,2024-11-21T01:30:03.8Z,2,REGULAR,3pt,Jump Shot,[],1629660,33.459264126149804,75.73529411764706,1610612739,67,53,2024-11-21T01:34:17Z,2950000,False,-129.0,262.0,1,left,MISS T. Jerome 29' step back 3PT,[1629660],1610612739.0,CLE,step back,,,Jerome,T. Jerome,,,,,Above the Break 3,24+ Left Center,29.19,Missed,,,,,,,,,,,,,,,,,,
305,PT00M31.40S,2024-11-21T01:30:03.8Z,2,REGULAR,rebound,offensive,[],1628386,,,1610612739,67,53,2024-11-21T01:30:11Z,2960000,False,,,0,,J. Allen REBOUND (Off:2 Def:4),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,Above the Break 3,24+ Left Center,,,304.0,6.0,4.0,2.0,,,,,,,,,,,,,,
306,PT00M30.60S,2024-11-21T01:30:07.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628386,6.915243101182654,49.754901960784316,1610612739,69,53,2024-11-21T01:30:16Z,2970000,False,1.0,13.0,1,left,J. Allen putback Layup (7 PTS),[1628386],1610612739.0,CLE,putback,,,Allen,J. Allen,,,,,Restricted Area,0-8 Center,1.26,Made,,,,,7.0,,,,,,,,,,,,,
307,PT00M11.60S,2024-11-21T01:30:28.2Z,2,REGULAR,2pt,Jump Shot,[],203901,76.2976346911958,19.852941176470587,1610612740,69,55,2024-11-21T01:30:34Z,2980000,False,-151.0,170.0,1,right,E. Payton 22' step back Jump Shot (6 PTS),[203901],1610612740.0,NOP,step back,,,Payton,E. Payton,,,,,Mid-Range,16-24 Left Center,22.74,Made,,,,,6.0,,,,,,,,,,,,,
308,PT00M02.30S,2024-11-21T01:30:43.8Z,2,REGULAR,3pt,Jump Shot,[],1627777,26.10052562417871,80.63725490196079,1610612739,69,55,2024-11-21T01:34:41Z,2990000,False,-153.0,193.0,1,left,MISS G. Niang 24' 3PT,[1627777],1610612739.0,CLE,,,,Niang,G. Niang,,,,,Above the Break 3,24+ Left Center,24.63,Missed,,,,,,,,,,,,,,,,,,
309,PT00M00.30S,2024-11-21T01:30:45.8Z,2,REGULAR,rebound,defensive,[],1641810,,,1610612740,69,55,2024-11-21T01:34:41Z,3000000,False,,,0,,A. Reeves REBOUND (Off:1 Def:2),[1641810],1610612740.0,NOP,,,,Reeves,A. Reeves,,,,,Above the Break 3,24+ Left Center,,,308.0,3.0,2.0,1.0,,,,,,,,,,,,,,
310,PT00M00.00S,2024-11-21T01:30:53.8Z,2,REGULAR,period,end,[],0,,,1610612740,69,55,2024-11-21T01:30:53Z,3010000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312,PT12M00.00S,2024-11-21T01:31:28.1Z,3,REGULAR,substitution,out,['startperiod'],1641854,,,1610612740,69,55,2024-11-21T01:46:15Z,3030000,False,,,0,,SUB out: C. Porter Jr.,[1641854],1610612739.0,CLE,,,,Porter Jr.,C. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
313,PT12M00.00S,2024-11-21T01:31:28.1Z,3,REGULAR,substitution,out,['startperiod'],1627777,,,1610612740,69,55,2024-11-21T01:46:15Z,3040000,False,,,0,,SUB out: G. Niang,[1627777],1610612739.0,CLE,,,,Niang,G. Niang,,,,,,,,,,,,,,,,,,,,,,,,,,
314,PT12M00.00S,2024-11-21T01:31:28.1Z,3,REGULAR,substitution,out,['startperiod'],1641810,,,1610612740,69,55,2024-11-21T01:46:15Z,3050000,False,,,0,,SUB out: A. Reeves,[1641810],1610612740.0,NOP,,,,Reeves,A. Reeves,,,,,,,,,,,,,,,,,,,,,,,,,,
315,PT12M00.00S,2024-11-21T01:31:28.1Z,3,REGULAR,substitution,in,['startperiod'],1642281,,,1610612740,69,55,2024-11-21T01:46:15Z,3060000,False,,,0,,SUB in: J. Tyson,[1642281],1610612739.0,CLE,,,,Tyson,J. Tyson,,,,,,,,,,,,,,,,,,,,,,,,,,
316,PT12M00.00S,2024-11-21T01:31:28.1Z,3,REGULAR,substitution,in,['startperiod'],1628378,,,1610612740,69,55,2024-11-21T01:46:15Z,3070000,False,,,0,,SUB in: D. Mitchell,[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
317,PT12M00.00S,2024-11-21T01:31:28.1Z,3,REGULAR,substitution,in,['startperiod'],1630527,,,1610612740,69,55,2024-11-21T01:46:15Z,3080000,False,,,0,,SUB in: B. Boston Jr.,[1630527],1610612740.0,NOP,,,,Boston Jr.,B. Boston Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
318,PT12M00.00S,2024-11-21T01:46:44.2Z,3,REGULAR,period,start,[],0,,,1610612740,69,55,2024-11-21T01:46:44Z,3090000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
319,PT11M44.00S,2024-11-21T01:46:49.5Z,3,REGULAR,foul,personal,['2freethrow'],1642281,,,1610612740,69,55,2024-11-21T01:47:46Z,3100000,False,,,0,,J. Tyson shooting personal FOUL (3 PF) (Boston Jr. 2 FT),"[1642281, 1630527]",1610612739.0,CLE,shooting,,,Tyson,J. Tyson,,,,,Restricted Area,0-8 Center,,,,,,,,1628480.0,,,,,,,3.0,0.0,Boston Jr.,1630527.0,,
321,PT11M44.00S,2024-11-21T01:47:18.0Z,3,REGULAR,freethrow,1 of 2,[],1630527,,,1610612740,69,56,2024-11-21T01:48:29Z,3120000,False,,,0,,B. Boston Jr. Free Throw 1 of 2 (5 PTS),[1630527],1610612740.0,NOP,,,,Boston Jr.,B. Boston Jr.,,,,,,,,Made,,,,,5.0,,,,,,,,,,,,,
322,PT11M44.00S,2024-11-21T01:47:18.0Z,3,REGULAR,freethrow,2 of 2,[],1630527,,,1610612740,69,56,2024-11-21T01:48:29Z,3130000,False,,,0,,MISS B. Boston Jr. Free Throw 2 of 2,[1630527],1610612740.0,NOP,,,,Boston Jr.,B. Boston Jr.,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
323,PT11M44.00S,2024-11-21T01:47:18.0Z,3,REGULAR,rebound,defensive,[],1642281,,,1610612739,69,56,2024-11-21T01:48:29Z,3140000,False,,,0,,J. Tyson REBOUND (Off:3 Def:2),[1642281],1610612739.0,CLE,,,,Tyson,J. Tyson,,,,,,,,,322.0,5.0,2.0,3.0,,,,,,,,,,,,,,
324,PT11M33.00S,2024-11-21T01:47:21.5Z,3,REGULAR,foul,personal,['2freethrow'],1642274,,,1610612739,69,56,2024-11-21T01:47:28Z,3150000,False,,,0,,Y. Missi shooting personal FOUL (1 PF) (Mitchell 2 FT),"[1642274, 1628378]",1610612740.0,NOP,shooting,,,Missi,Y. Missi,,,,,Restricted Area,0-8 Center,,,,,,,,203593.0,,,,,,,1.0,0.0,Mitchell,1628378.0,,
326,PT11M33.00S,2024-11-21T01:47:35.1Z,3,REGULAR,freethrow,1 of 2,[],1628378,,,1610612739,69,56,2024-11-21T01:47:35Z,3170000,False,,,0,,MISS D. Mitchell Free Throw 1 of 2,[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
327,PT11M33.00S,2024-11-21T01:47:35.1Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612739,69,56,2024-11-21T01:47:35Z,3180000,False,,,0,,TEAM offensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,,,,,326.0,,,,,,,,,,,,,,,,,
328,PT11M33.00S,2024-11-21T01:47:45.3Z,3,REGULAR,freethrow,2 of 2,[],1628378,,,1610612739,70,56,2024-11-21T01:47:45Z,3190000,False,,,0,,D. Mitchell Free Throw 2 of 2 (10 PTS),[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,,,,Made,,,,,10.0,,,,,,,,,,,,,
330,PT11M25.00S,2024-11-21T01:48:05.6Z,3,REGULAR,violation,kicked ball,[],1628386,,,1610612740,70,56,2024-11-21T01:49:33Z,3210000,False,,,0,,J. Allen kicked ball VIOLATION,[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,,,,1628480.0,,,,,,,,,,,,
331,PT11M10.00S,2024-11-21T01:48:28.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1642274,6.258212877792378,56.127450980392155,1610612740,70,56,2024-11-21T01:50:19Z,3220000,False,-31.0,6.0,1,left,MISS Y. Missi reverse Layup - blocked,"[1642274, 1630596]",1610612740.0,NOP,reverse,,,Missi,Y. Missi,,,,,Restricted Area,0-8 Center,3.12,Missed,,,,,,,,,,,,,,,,,Mobley,1630596.0
332,PT11M10.00S,2024-11-21T01:48:28.2Z,3,REGULAR,block,,[],1630596,,,1610612740,70,56,2024-11-21T01:48:31Z,3230000,False,,,0,,E. Mobley BLOCK (2 BLK),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
333,PT11M08.00S,2024-11-21T01:48:30.2Z,3,REGULAR,rebound,defensive,[],1630596,,,1610612739,70,56,2024-11-21T01:50:19Z,3240000,False,,,0,,E. Mobley REBOUND (Off:1 Def:2),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Restricted Area,0-8 Center,,,331.0,3.0,2.0,1.0,,,,,,,,,,,,,,
335,PT11M03.00S,2024-11-21T01:48:46.9Z,3,REGULAR,3pt,Jump Shot,[],1629660,92.59198423127464,95.34313725490196,1610612739,70,56,2024-11-21T01:51:30Z,3260000,False,227.0,17.0,1,right,MISS T. Jerome 3PT,[1629660],1610612739.0,CLE,,,,Jerome,T. Jerome,,,,,Right Corner 3,24+ Right,22.73,Missed,,,,,,,,,,,,,,,,,,
