actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId
430,PT02M56.00S,2026-01-03T02:11:18.0Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628378,84.70762155059133,36.76470588235294,1610612739,83,84,2026-01-03T02:11:22Z,4260000,False,-66.0,91.0,1,right,D. Mitchell 11' driving floating Jump Shot (22 PTS) (D. Hunter 4 AST),"[1628378, 1629631]",1610612739.0,CLE,driving floating,,,Mitchell,D. Mitchell,,,,,In The Paint (Non-RA),8-16 Left,11.27,Made,,22.0,D. Hunter,1629631.0,4.0,,,,,,,,,,,,,
432,PT02M47.00S,2026-01-03T02:11:29.4Z,3,REGULAR,foul,personal,[],1629631,,,1610612743,83,84,2026-01-03T02:11:38Z,4280000,False,,,0,,D. Hunter personal FOUL (3 PF),"[1629631, 203501]",1610612739.0,CLE,,,,Hunter,D. Hunter,,,,,Above the Break 3,24+ Right Center,,,,,,,,204059.0,3.0,0.0,Hardaway Jr.,203501.0,,,,,,,,
434,PT02M45.00S,2026-01-03T02:11:47.4Z,3,REGULAR,turnover,bad pass,[],1628971,,,1610612743,83,84,2026-01-03T02:12:25Z,4300000,False,,,0,,B. Brown bad pass TURNOVER (1 TO),"[1628971, 1641772]",1610612743.0,DEN,,,,Brown,B. Brown,,,,,Mid-Range,16-24 Right,,,,,,,,,,,,,,,,,,1.0,Tomlin,1641772.0
435,PT02M45.00S,2026-01-03T02:11:47.4Z,3,REGULAR,steal,,[],1641772,,,1610612739,83,84,2026-01-03T02:11:53Z,4310000,False,,,0,,N. Tomlin STEAL (1 STL),[1641772],1610612739.0,CLE,,,,Tomlin,N. Tomlin,,,,,Mid-Range,16-24 Right,,,,,,,,,,,,,,,,,,,,
436,PT02M35.00S,2026-01-03T02:11:56.2Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1629631,90.75229960578186,64.95098039215686,1610612739,83,84,2026-01-03T02:12:04Z,4320000,False,75.0,34.0,1,right,MISS D. Hunter 8' driving floating Shot,[1629631],1610612739.0,CLE,driving floating,,,Hunter,D. Hunter,,,,,In The Paint (Non-RA),8-16 Right,8.23,Missed,,,,,,,,,,,,,,,,,,
437,PT02M32.00S,2026-01-03T02:11:59.6Z,3,REGULAR,rebound,defensive,[],1630192,,,1610612743,83,84,2026-01-03T02:11:59Z,4330000,False,,,0,,Z. Nnaji REBOUND (Off:0 Def:3),[1630192],1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,In The Paint (Non-RA),8-16 Right,,,436.0,,,,,,,,,,,,3.0,3.0,0.0,,,
438,PT02M18.00S,2026-01-03T02:12:13.9Z,3,REGULAR,2pt,Jump Shot,[],1627750,25.312089356110377,40.44117647058824,1610612743,83,84,2026-01-03T02:12:18Z,4340000,False,48.0,185.0,1,left,MISS J. Murray 19' step back Shot,[1627750],1610612743.0,DEN,step back,,,Murray,J. Murray,,,,,Mid-Range,16-24 Center,19.15,Missed,,,,,,,,,,,,,,,,,,
439,PT02M18.00S,2026-01-03T02:12:13.9Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612743,83,84,2026-01-03T02:12:18Z,4350000,False,,,0,,TEAM offensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,Mid-Range,16-24 Center,,,438.0,,,,,,,,,,,,,,,,,
441,PT02M18.00S,2026-01-03T02:12:19.5Z,3,REGULAR,substitution,out,[],1642461,,,1610612743,83,84,2026-01-03T02:12:30Z,4370000,False,,,0,,SUB out: S. Jones,[1642461],1610612743.0,DEN,,,,Jones,S. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
442,PT02M18.00S,2026-01-03T02:12:19.5Z,3,REGULAR,substitution,in,[],1631212,,,1610612743,83,84,2026-01-03T02:12:30Z,4380000,False,,,0,,SUB in: P. Watson,[1631212],1610612743.0,DEN,,,,Watson,P. Watson,,,,,,,,,,,,,,,,,,,,,,,,,,
443,PT02M18.00S,2026-01-03T02:12:43.0Z,3,REGULAR,turnover,5-second-violation,['team'],0,,,1610612743,83,84,2026-01-03T02:12:50Z,4390000,False,,,0,,DEN 5-second-violation Team TURNOVER,[],1610612743.0,DEN,,,,,,,,,,Mid-Range,8-16 Right,,,,,,,,1155.0,,,,,,,,,,,,
444,PT02M05.00S,2026-01-03T02:13:09.6Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1628378,70.25295663600527,78.92156862745098,1610612739,86,84,2026-01-03T02:13:13Z,4400000,False,145.0,227.0,1,right,D. Mitchell 26' 3PT pullup (25 PTS),[1628378],1610612739.0,CLE,pullup,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Right Center,26.92,Made,,25.0,,,,,,,,,,,,,,,,
445,PT01M47.00S,2026-01-03T02:13:27.8Z,3,REGULAR,3pt,Jump Shot,[],203501,17.559132720105126,3.1862745098039214,1610612743,86,87,2026-01-03T02:21:39Z,4410000,False,234.0,113.0,1,left,T. Hardaway Jr. 25' 3PT pullup (10 PTS) (P. Watson 2 AST),"[203501, 1631212]",1610612743.0,DEN,pullup,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Above the Break 3,24+ Right Center,25.98,Made,,10.0,P. Watson,1631212.0,2.0,,,,,,,,,,,,,
447,PT01M37.00S,2026-01-03T02:13:37.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628378,93.77463863337714,53.67647058823529,1610612739,86,87,2026-01-03T02:23:02Z,4430000,False,18.0,6.0,1,right,MISS D. Mitchell driving finger roll Layup,[1628378],1610612739.0,CLE,driving finger roll,,,Mitchell,D. Mitchell,,,,,Restricted Area,0-8 Center,1.94,Missed,,,,,,,,,,,,,,,,,,
448,PT01M34.00S,2026-01-03T02:13:40.6Z,3,REGULAR,rebound,defensive,[],1631212,,,1610612743,86,87,2026-01-03T02:13:41Z,4440000,False,,,0,,P. Watson REBOUND (Off:0 Def:3),[1631212],1610612743.0,DEN,,,,Watson,P. Watson,,,,,Restricted Area,0-8 Center,,,447.0,,,,,,,,,,,,3.0,3.0,0.0,,,
449,PT01M33.00S,2026-01-03T02:13:46.2Z,3,REGULAR,foul,personal,[],1641854,,,1610612743,86,87,2026-01-03T02:13:51Z,4450000,False,,,0,,C. Porter Jr. personal FOUL (2 PF),"[1641854, 1630192]",1610612739.0,CLE,,,,Porter Jr.,C. Porter Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,1155.0,2.0,0.0,Nnaji,1630192.0,,,,,,,,
451,PT01M25.00S,2026-01-03T02:14:08.2Z,3,REGULAR,3pt,Jump Shot,[],1627750,21.632720105124836,93.13725490196079,1610612743,86,87,2026-01-03T02:14:13Z,4470000,False,-216.0,151.0,1,left,MISS J. Murray 26' 3PT,[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,Above the Break 3,24+ Left Center,26.32,Missed,,,,,,,,,,,,,,,,,,
452,PT01M24.00S,2026-01-03T02:14:09.2Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612743,86,87,2026-01-03T02:14:13Z,4480000,False,,,0,,TEAM offensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,Above the Break 3,24+ Left Center,,,451.0,,,,,,,,,,,,,,,,,
453,PT01M24.00S,2026-01-03T02:14:14.3Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1641772,,,1610612743,86,87,2026-01-03T02:14:36Z,4490000,False,,,0,,N. Tomlin loose ball personal FOUL (1 PF) (Nnaji 2 FT),"[1641772, 1630192]",1610612739.0,CLE,loose ball,,,Tomlin,N. Tomlin,,,,,Mid-Range,8-16 Right,,,,,,,,1627526.0,1.0,0.0,Nnaji,1630192.0,,,,,,,,
455,PT01M24.00S,2026-01-03T02:14:41.9Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],1630192,,,1610612743,86,88,2026-01-03T02:14:41Z,4510000,False,,,0,,Z. Nnaji Free Throw 1 of 2 (6 PTS),[1630192],1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,,,,Made,,6.0,,,,,,,,,,,,,,,,
456,PT01M24.00S,2026-01-03T02:15:02.0Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],1630192,,,1610612743,86,89,2026-01-03T02:15:02Z,4520000,False,,,0,,Z. Nnaji Free Throw 2 of 2 (7 PTS),[1630192],1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,,,,Made,,7.0,,,,,,,,,,,,,,,,
457,PT01M12.00S,2026-01-03T02:15:16.1Z,3,REGULAR,3pt,Jump Shot,[],1629631,77.08607095926413,90.44117647058823,1610612739,86,89,2026-01-03T02:15:19Z,4530000,False,202.0,163.0,1,right,MISS D. Hunter 25' 3PT,[1629631],1610612739.0,CLE,,,,Hunter,D. Hunter,,,,,Above the Break 3,24+ Right Center,25.97,Missed,,,,,,,,,,,,,,,,,,
458,PT01M10.00S,2026-01-03T02:15:18.1Z,3,REGULAR,rebound,defensive,[],1627750,,,1610612743,86,89,2026-01-03T02:15:19Z,4540000,False,,,0,,J. Murray REBOUND (Off:1 Def:3),[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,Above the Break 3,24+ Right Center,,,457.0,,,,,,,,,,,,4.0,3.0,1.0,,,
459,PT00M51.50S,2026-01-03T02:15:37.5Z,3,REGULAR,3pt,Jump Shot,[],203501,32.933639947437584,49.50980392156863,1610612743,86,92,2026-01-03T02:24:45Z,4550000,False,2.0,257.0,1,left,T. Hardaway Jr. 25' 3PT pullup (13 PTS),[203501],1610612743.0,DEN,pullup,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Above the Break 3,24+ Center,25.71,Made,,13.0,,,,,,,,,,,,,,,,
460,PT00M41.00S,2026-01-03T02:15:51.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628378,93.11760840998686,49.754901960784316,1610612739,88,92,2026-01-03T02:15:55Z,4560000,False,-1.0,12.0,1,right,D. Mitchell driving Layup (27 PTS) (C. Porter Jr. 4 AST),"[1628378, 1641854]",1610612739.0,CLE,driving,,,Mitchell,D. Mitchell,,,,,Restricted Area,0-8 Center,1.23,Made,,27.0,C. Porter Jr.,1641854.0,4.0,,,,,,,,,,,,,
462,PT00M41.00S,2026-01-03T02:15:55.0Z,3,REGULAR,foul,personal,['1freethrow'],1631212,,,1610612739,88,92,2026-01-03T02:16:27Z,4580000,False,,,0,,P. Watson shooting personal FOUL (2 PF) (Mitchell 1 FT),"[1631212, 1628378]",1610612743.0,DEN,shooting,,,Watson,P. Watson,,,,,Restricted Area,0-8 Center,,,,,,,,1627526.0,2.0,0.0,Mitchell,1628378.0,,,,,,,,
464,PT00M41.00S,2026-01-03T02:16:23.8Z,3,REGULAR,freethrow,1 of 1,[],1628378,,,1610612739,88,92,2026-01-03T02:16:31Z,4600000,False,,,0,,MISS D. Mitchell Free Throw 1 of 1,[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
465,PT00M38.20S,2026-01-03T02:16:26.6Z,3,REGULAR,rebound,defensive,[],1630192,,,1610612743,88,92,2026-01-03T02:16:31Z,4610000,False,,,0,,Z. Nnaji REBOUND (Off:0 Def:4),[1630192],1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,,,,,464.0,,,,,,,,,,,,4.0,4.0,0.0,,,
466,PT00M30.80S,2026-01-03T02:16:33.9Z,3,REGULAR,3pt,Jump Shot,[],1631212,34.641918528252305,55.392156862745104,1610612743,88,95,2026-01-03T02:16:38Z,4620000,False,-27.0,273.0,1,left,P. Watson 27' 3PT  (19 PTS) (J. Murray 7 AST),"[1631212, 1627750]",1610612743.0,DEN,,,,Watson,P. Watson,,,,,Above the Break 3,24+ Center,27.44,Made,,19.0,J. Murray,1627750.0,7.0,,,,,,,,,,,,,
468,PT00M20.60S,2026-01-03T02:16:49.1Z,3,REGULAR,foul,offensive,['inpenalty'],1628378,,,1610612739,88,95,2026-01-03T02:17:05Z,4640000,False,,,0,,D. Mitchell offensive FOUL (3 PF),"[1628378, 1627750]",1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,Restricted Area,0-8 Center,,,,,,,,1627526.0,3.0,0.0,Murray,1627750.0,,,,,,,,
470,PT00M20.60S,2026-01-03T02:16:49.1Z,3,REGULAR,turnover,offensive foul,[],1628378,,,1610612739,88,95,2026-01-03T02:16:49Z,4660000,False,,,0,,D. Mitchell offensive foul TURNOVER (3 TO),[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,Restricted Area,0-8 Center,,,,,,,,1627526.0,,,,,,,,,,3.0,,
471,PT00M20.60S,2026-01-03T02:17:07.7Z,3,REGULAR,substitution,out,[],1628378,,,1610612743,88,95,2026-01-03T02:17:13Z,4670000,False,,,0,,SUB out: D. Mitchell,[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
472,PT00M20.60S,2026-01-03T02:17:07.7Z,3,REGULAR,substitution,in,[],1642281,,,1610612743,88,95,2026-01-03T02:17:13Z,4680000,False,,,0,,SUB in: J. Tyson,[1642281],1610612739.0,CLE,,,,Tyson,J. Tyson,,,,,,,,,,,,,,,,,,,,,,,,,,
473,PT00M07.60S,2026-01-03T02:17:30.4Z,3,REGULAR,turnover,bad pass,[],1631212,,,1610612743,88,95,2026-01-03T02:17:35Z,4690000,False,,,0,,P. Watson bad pass TURNOVER (1 TO),"[1631212, 1641854]",1610612743.0,DEN,,,,Watson,P. Watson,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,1.0,Porter Jr.,1641854.0
474,PT00M07.60S,2026-01-03T02:17:30.4Z,3,REGULAR,steal,,[],1641854,,,1610612739,88,95,2026-01-03T02:17:32Z,4700000,False,,,0,,C. Porter Jr. STEAL (1 STL),[1641854],1610612739.0,CLE,,,,Porter Jr.,C. Porter Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
475,PT00M03.70S,2026-01-03T02:17:34.4Z,3,REGULAR,turnover,bad pass,[],1641854,,,1610612739,88,95,2026-01-03T02:17:40Z,4710000,False,,,0,,C. Porter Jr. bad pass TURNOVER (2 TO),"[1641854, 1630192]",1610612739.0,CLE,,,,Porter Jr.,C. Porter Jr.,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,2.0,Nnaji,1630192.0
476,PT00M03.70S,2026-01-03T02:17:34.4Z,3,REGULAR,steal,,[],1630192,,,1610612743,88,95,2026-01-03T02:17:36Z,4720000,False,,,0,,Z. Nnaji STEAL (1 STL),[1630192],1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
477,PT00M00.00S,2026-01-03T02:17:40.2Z,3,REGULAR,2pt,Jump Shot,"['fromturnover', 'fastbreak']",203501,7.30946123521682,67.15686274509804,1610612743,88,97,2026-01-03T02:17:49Z,4730000,False,-86.0,16.0,1,left,T. Hardaway Jr. 8' running Jump Shot (15 PTS) (P. Watson 3 AST),"[203501, 1631212]",1610612743.0,DEN,running,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Mid-Range,8-16 Left,8.73,Made,,15.0,P. Watson,1631212.0,3.0,,,,,,,,,,,,,
479,PT00M00.00S,2026-01-03T02:17:47.5Z,3,REGULAR,period,end,[],0,,,1610612739,88,97,2026-01-03T02:17:47Z,4750000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
481,PT12M00.00S,2026-01-03T02:18:14.6Z,4,REGULAR,substitution,out,['startperiod'],1630596,,,1610612739,88,97,2026-01-03T02:21:17Z,4770000,False,,,0,,SUB out: E. Mobley,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,,,
482,PT12M00.00S,2026-01-03T02:18:14.6Z,4,REGULAR,substitution,out,['startperiod'],1629631,,,1610612739,88,97,2026-01-03T02:21:17Z,4780000,False,,,0,,SUB out: D. Hunter,[1629631],1610612739.0,CLE,,,,Hunter,D. Hunter,,,,,,,,,,,,,,,,,,,,,,,,,,
483,PT12M00.00S,2026-01-03T02:18:14.6Z,4,REGULAR,substitution,out,['startperiod'],1642281,,,1610612739,88,97,2026-01-03T02:21:17Z,4790000,False,,,0,,SUB out: J. Tyson,[1642281],1610612739.0,CLE,,,,Tyson,J. Tyson,,,,,,,,,,,,,,,,,,,,,,,,,,
484,PT12M00.00S,2026-01-03T02:18:14.6Z,4,REGULAR,substitution,out,['startperiod'],1627750,,,1610612739,88,97,2026-01-03T02:21:17Z,4800000,False,,,0,,SUB out: J. Murray,[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
485,PT12M00.00S,2026-01-03T02:18:14.6Z,4,REGULAR,substitution,in,['startperiod'],1628366,,,1610612739,88,97,2026-01-03T02:21:17Z,4810000,False,,,0,,SUB in: L. Ball,[1628366],1610612739.0,CLE,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,,,
486,PT12M00.00S,2026-01-03T02:18:14.6Z,4,REGULAR,substitution,in,['startperiod'],1628386,,,1610612739,88,97,2026-01-03T02:21:17Z,4820000,False,,,0,,SUB in: J. Allen,[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
487,PT12M00.00S,2026-01-03T02:18:14.6Z,4,REGULAR,substitution,in,['startperiod'],1628378,,,1610612739,88,97,2026-01-03T02:21:17Z,4830000,False,,,0,,SUB in: D. Mitchell,[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
488,PT12M00.00S,2026-01-03T02:18:14.6Z,4,REGULAR,substitution,in,['startperiod'],1629618,,,1610612739,88,97,2026-01-03T02:21:17Z,4840000,False,,,0,,SUB in: J. Pickett,[1629618],1610612743.0,DEN,,,,Pickett,J. Pickett,,,,,,,,,,,,,,,,,,,,,,,,,,
489,PT12M00.00S,2026-01-03T02:21:29.9Z,4,REGULAR,period,start,[],0,,,1610612739,88,97,2026-01-03T02:21:29Z,4850000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
490,PT11M41.00S,2026-01-03T02:21:48.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628386,93.9060446780552,48.28431372549019,1610612739,90,97,2026-01-03T02:21:52Z,4860000,False,-9.0,5.0,1,right,J. Allen alley-oop Layup (8 PTS) (C. Porter Jr. 5 AST),"[1628386, 1641854]",1610612739.0,CLE,alley-oop,,,Allen,J. Allen,,,,,Restricted Area,0-8 Center,0.98,Made,,8.0,C. Porter Jr.,1641854.0,5.0,,,,,,,,,,,,,
492,PT11M23.00S,2026-01-03T02:22:05.5Z,4,REGULAR,3pt,Jump Shot,[],203501,30.305519053876477,69.11764705882352,1610612743,90,97,2026-01-03T02:22:09Z,4880000,False,-96.0,232.0,1,left,MISS T. Hardaway Jr. 25' 3PT,[203501],1610612743.0,DEN,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Above the Break 3,24+ Left Center,25.13,Missed,,,,,,,,,,,,,,,,,,
493,PT11M21.00S,2026-01-03T02:22:07.5Z,4,REGULAR,rebound,defensive,[],1628378,,,1610612739,90,97,2026-01-03T02:22:09Z,4890000,False,,,0,,D. Mitchell REBOUND (Off:1 Def:2),[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Left Center,,,492.0,,,,,,,,,,,,3.0,2.0,1.0,,,
494,PT11M17.00S,2026-01-03T02:22:14.9Z,4,REGULAR,turnover,out-of-bounds,[],1641772,,,1610612739,90,97,2026-01-03T02:22:19Z,4900000,False,,,0,,N. Tomlin bad pass out-of-bounds TURNOVER (1 TO),[1641772],1610612739.0,CLE,bad pass,,,Tomlin,N. Tomlin,,,,,Mid-Range,8-16 Left,,,,,,,,204059.0,,,,,,,,,,1.0,,
495,PT11M05.00S,2026-01-03T02:22:34.4Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1631212,11.251642575558476,41.911764705882355,1610612743,90,97,2026-01-03T02:22:38Z,4910000,False,40.0,53.0,1,left,MISS P. Watson 6' driving floating Shot - blocked,"[1631212, 1641772]",1610612743.0,DEN,driving floating,,,Watson,P. Watson,,,,,In The Paint (Non-RA),0-8 Center,6.69,Missed,,,,,,,,,,,Tomlin,1641772.0,,,,,,
496,PT11M05.00S,2026-01-03T02:22:34.4Z,4,REGULAR,block,,[],1641772,,,1610612743,90,97,2026-01-03T02:22:37Z,4920000,False,,,0,,N. Tomlin BLOCK (1 BLK),[1641772],1610612739.0,CLE,,,,Tomlin,N. Tomlin,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
497,PT11M01.00S,2026-01-03T02:22:38.4Z,4,REGULAR,rebound,defensive,[],1628366,,,1610612739,90,97,2026-01-03T02:22:38Z,4930000,False,,,0,,L. Ball REBOUND (Off:0 Def:2),[1628366],1610612739.0,CLE,,,,Ball,L. Ball,,,,,In The Paint (Non-RA),0-8 Center,,,495.0,,,,,,,,,,,,2.0,2.0,0.0,,,
498,PT10M45.00S,2026-01-03T02:22:54.4Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628378,92.59198423127464,55.392156862745104,1610612739,92,97,2026-01-03T02:22:57Z,4940000,False,27.0,17.0,1,right,D. Mitchell driving floating bank Jump Shot (29 PTS),[1628378],1610612739.0,CLE,driving floating bank,,,Mitchell,D. Mitchell,,,,,Restricted Area,0-8 Center,3.2,Made,,29.0,,,,,,,,,,,,,,,,
500,PT10M34.00S,2026-01-03T02:23:07.8Z,4,REGULAR,turnover,out-of-bounds,[],1631212,,,1610612743,92,97,2026-01-03T02:23:13Z,4960000,False,,,0,,P. Watson lost ball out-of-bounds TURNOVER (2 TO),[1631212],1610612743.0,DEN,lost ball,,,Watson,P. Watson,,,,,Mid-Range,8-16 Right,,,,,,,,204059.0,,,,,,,,,,2.0,,
501,PT10M26.00S,2026-01-03T02:23:20.7Z,4,REGULAR,turnover,bad pass,[],1628378,,,1610612739,92,97,2026-01-03T02:23:25Z,4970000,False,,,0,,D. Mitchell bad pass TURNOVER (4 TO),"[1628378, 1628971]",1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,4.0,Brown,1628971.0
502,PT10M26.00S,2026-01-03T02:23:20.7Z,4,REGULAR,steal,,[],1628971,,,1610612743,92,97,2026-01-03T02:23:22Z,4980000,False,,,0,,B. Brown STEAL (4 STL),[1628971],1610612743.0,DEN,,,,Brown,B. Brown,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
503,PT10M21.00S,2026-01-03T02:23:24.7Z,4,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1630192,5.995400788436268,51.225490196078425,1610612743,92,99,2026-01-03T03:03:52Z,4990000,False,-6.0,4.0,1,left,Z. Nnaji running alley-oop DUNK (9 PTS) (B. Brown 4 AST),"[1630192, 1628971]",1610612743.0,DEN,running alley-oop,,,Nnaji,Z. Nnaji,,,,,Restricted Area,0-8 Center,0.72,Made,,9.0,B. Brown,1628971.0,4.0,,,,,,,,,,,,,
505,PT10M02.00S,2026-01-03T02:23:44.4Z,4,REGULAR,3pt,Jump Shot,[],1628366,92.9862023653088,95.83333333333334,1610612739,92,99,2026-01-03T02:23:49Z,5010000,False,229.0,13.0,1,right,MISS L. Ball 3PT,[1628366],1610612739.0,CLE,,,,Ball,L. Ball,,,,,Right Corner 3,24+ Right,22.96,Missed,,,,,,,,,,,,,,,,,,
506,PT10M02.00S,2026-01-03T02:23:44.4Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612743,92,99,2026-01-03T02:23:49Z,5020000,False,,,0,,TEAM defensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,Right Corner 3,24+ Right,,,505.0,,,,,,,,,,,,,,,,,
508,PT09M48.00S,2026-01-03T02:24:10.9Z,4,REGULAR,foul,personal,['2freethrow'],1628386,,,1610612743,92,99,2026-01-03T02:24:19Z,5040000,False,,,0,,J. Allen shooting personal FOUL (1 PF) (Nnaji 2 FT),"[1628386, 1630192]",1610612739.0,CLE,shooting,,,Allen,J. Allen,,,,,Restricted Area,0-8 Center,,,,,,,,1155.0,1.0,0.0,Nnaji,1630192.0,,,,,,,,
510,PT09M48.00S,2026-01-03T02:24:41.6Z,4,REGULAR,freethrow,1 of 2,[],1630192,,,1610612743,92,100,2026-01-03T02:24:41Z,5060000,False,,,0,,Z. Nnaji Free Throw 1 of 2 (10 PTS),[1630192],1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,,,,Made,,10.0,,,,,,,,,,,,,,,,
511,PT09M48.00S,2026-01-03T02:25:06.0Z,4,REGULAR,freethrow,2 of 2,[],1630192,,,1610612743,92,101,2026-01-03T02:25:06Z,5070000,False,,,0,,Z. Nnaji Free Throw 2 of 2 (11 PTS),[1630192],1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,,,,Made,,11.0,,,,,,,,,,,,,,,,
512,PT09M40.00S,2026-01-03T02:25:18.4Z,4,REGULAR,foul,personal,[],1631212,,,1610612739,92,101,2026-01-03T02:25:25Z,5080000,False,,,0,,P. Watson personal FOUL (3 PF),"[1631212, 1628378]",1610612743.0,DEN,,,,Watson,P. Watson,,,,,Above the Break 3,24+ Right Center,,,,,,,,1627526.0,3.0,0.0,Mitchell,1628378.0,,,,,,,,
514,PT09M25.00S,2026-01-03T02:25:47.0Z,4,REGULAR,3pt,Jump Shot,[],1628378,64.60249671484888,18.872549019607842,1610612739,92,101,2026-01-03T02:25:51Z,5100000,False,-156.0,280.0,1,right,MISS D. Mitchell 32' 3PT,[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Left Center,32.05,Missed,,,,,,,,,,,,,,,,,,
515,PT09M21.00S,2026-01-03T02:25:51.0Z,4,REGULAR,rebound,offensive,[],1641854,,,1610612739,92,101,2026-01-03T02:25:51Z,5110000,False,,,0,,C. Porter Jr. REBOUND (Off:2 Def:2),[1641854],1610612739.0,CLE,,,,Porter Jr.,C. Porter Jr.,,,,,Above the Break 3,24+ Left Center,,,514.0,,,,,,,,,,,,4.0,2.0,2.0,,,
516,PT09M21.00S,2026-01-03T02:25:50.7Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1641854,95.74572930354796,51.225490196078425,1610612739,94,101,2026-01-03T02:25:54Z,5120000,False,6.0,-13.0,1,right,C. Porter Jr. putback Layup (7 PTS),[1641854],1610612739.0,CLE,putback,,,Porter Jr.,C. Porter Jr.,,,,,Restricted Area,0-8 Center,1.39,Made,,7.0,,,,,,,,,,,,,,,,
