actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,playerName,playerNameI,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
514,PT02M19.00S,2025-12-20T02:15:54.2Z,3,REGULAR,3pt,Jump Shot,[],1641772,91.40932982917214,4.166666666666666,1610612739,89,91,2025-12-20T02:15:57Z,5030000,False,-229.0,28.0,1,right,MISS N. Tomlin 3PT,[1641772],1610612739.0,CLE,,,,,,,Left Corner 3,24+ Left,23.09,Missed,Tomlin,N. Tomlin,,,,,,,,,,,,,,,,,,
515,PT02M17.00S,2025-12-20T02:15:56.2Z,3,REGULAR,rebound,defensive,[],1630200,,,1610612741,89,91,2025-12-20T02:15:57Z,5040000,False,,,0,,T. Jones REBOUND (Off:0 Def:1),[1630200],1610612741.0,CHI,,,,,,,Left Corner 3,24+ Left,,,Jones,T. Jones,514.0,1.0,1.0,0.0,,,,,,,,,,,,,,
516,PT02M10.00S,2025-12-20T02:16:02.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628989,5.338370565045992,50.0,1610612741,89,93,2025-12-20T02:16:06Z,5050000,False,0.0,-2.0,1,left,K. Huerter driving Layup (11 PTS) (T. Jones 4 AST),"[1628989, 1630200]",1610612741.0,CHI,driving,,,,,,Restricted Area,0-8 Center,0.23,Made,Huerter,K. Huerter,,,,,11.0,,,,,T. Jones,1630200.0,4.0,,,,,,
517,PT02M00.00S,2025-12-20T02:16:12.7Z,3,REGULAR,2pt,Jump Shot,[],1642878,79.97700394218134,28.676470588235293,1610612739,91,93,2025-12-20T02:16:18Z,5060000,False,-107.0,136.0,1,right,T. Proctor 17' driving floating Jump Shot (11 PTS),[1642878],1610612739.0,CLE,driving floating,,,,,,Mid-Range,16-24 Left Center,17.26,Made,Proctor,T. Proctor,,,,,11.0,,,,,,,,,,,,,
521,PT01M48.00S,2025-12-20T02:16:24.4Z,3,REGULAR,3pt,Jump Shot,[],202696,31.488173455978973,66.91176470588235,1610612741,91,96,2025-12-20T02:16:30Z,5070000,False,-85.0,243.0,1,left,N. Vučević 25' 3PT  (13 PTS) (K. Huerter 3 AST),"[202696, 1628989]",1610612741.0,CHI,,,,,,,Above the Break 3,24+ Left Center,25.78,Made,Vučević,N. Vučević,,,,,13.0,,,,,K. Huerter,1628989.0,3.0,,,,,,
523,PT01M29.00S,2025-12-20T02:16:43.8Z,3,REGULAR,3pt,Jump Shot,[],1642878,78.13731931668858,89.4607843137255,1610612739,94,96,2025-12-20T02:16:47Z,5090000,False,197.0,153.0,1,right,T. Proctor 24' 3PT  (14 PTS) (L. Ball 6 AST),"[1642878, 1628366]",1610612739.0,CLE,,,,,,,Above the Break 3,24+ Right Center,24.97,Made,Proctor,T. Proctor,,,,,14.0,,,,,L. Ball,1628366.0,6.0,,,,,,
525,PT01M18.00S,2025-12-20T02:16:54.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630200,15.456636005256241,42.40196078431372,1610612741,94,96,2025-12-20T02:16:57Z,5110000,False,38.0,93.0,1,left,MISS T. Jones 10' driving floating Shot,[1630200],1610612741.0,CHI,driving floating,,,,,,In The Paint (Non-RA),8-16 Center,10.03,Missed,Jones,T. Jones,,,,,,,,,,,,,,,,,,
526,PT01M18.00S,2025-12-20T02:16:54.1Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612739,94,96,2025-12-20T02:16:57Z,5120000,False,,,0,,TEAM defensive REBOUND,[],1610612739.0,CLE,,,,,,,In The Paint (Non-RA),8-16 Center,,,,,525.0,,,,,,,,,,,,,,,,,
528,PT01M10.00S,2025-12-20T02:17:06.6Z,3,REGULAR,3pt,Jump Shot,[],1642878,93.77463863337714,96.56862745098039,1610612739,94,96,2025-12-20T02:17:09Z,5140000,False,233.0,6.0,1,right,MISS T. Proctor 3PT,[1642878],1610612739.0,CLE,,,,,,,Right Corner 3,24+ Right,23.29,Missed,Proctor,T. Proctor,,,,,,,,,,,,,,,,,,
529,PT01M07.00S,2025-12-20T02:17:09.6Z,3,REGULAR,rebound,defensive,[],202696,,,1610612741,94,96,2025-12-20T02:17:09Z,5150000,False,,,0,,N. Vučević REBOUND (Off:2 Def:6),[202696],1610612741.0,CHI,,,,,,,Right Corner 3,24+ Right,,,Vučević,N. Vučević,528.0,8.0,6.0,2.0,,,,,,,,,,,,,,
530,PT00M54.90S,2025-12-20T02:17:21.9Z,3,REGULAR,3pt,Jump Shot,[],1630245,21.107095926412615,5.147058823529411,1610612741,94,99,2025-12-20T02:17:25Z,5160000,False,224.0,146.0,1,left,A. Dosunmu 26' 3PT  (5 PTS) (N. Vučević 2 AST),"[1630245, 202696]",1610612741.0,CHI,,,,,,,Above the Break 3,24+ Right Center,26.76,Made,Dosunmu,A. Dosunmu,,,,,5.0,,,,,N. Vučević,202696.0,2.0,,,,,,
532,PT00M39.40S,2025-12-20T02:17:42.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641772,82.7365308804205,58.82352941176471,1610612739,94,99,2025-12-20T02:17:45Z,5180000,False,44.0,110.0,1,right,MISS N. Tomlin 11' floating Shot,[1641772],1610612739.0,CLE,floating,,,,,,In The Paint (Non-RA),8-16 Center,11.83,Missed,Tomlin,N. Tomlin,,,,,,,,,,,,,,,,,,
533,PT00M37.50S,2025-12-20T02:17:43.9Z,3,REGULAR,rebound,offensive,[],1628418,,,1610612739,94,99,2025-12-20T02:17:43Z,5190000,False,,,0,,T. Bryant REBOUND (Off:1 Def:2),[1628418],1610612739.0,CLE,,,,,,,In The Paint (Non-RA),8-16 Center,,,Bryant,T. Bryant,532.0,3.0,2.0,1.0,,,,,,,,,,,,,,
534,PT00M36.70S,2025-12-20T02:17:46.7Z,3,REGULAR,foul,personal,['2freethrow'],202696,,,1610612739,94,99,2025-12-20T02:17:57Z,5200000,False,,,0,,N. Vučević shooting personal FOUL (1 PF) (Bryant 2 FT),"[202696, 1628418]",1610612741.0,CHI,shooting,,,,,,Restricted Area,0-8 Center,,,Vučević,N. Vučević,,,,,,,,,1627963.0,,,,1.0,0.0,Bryant,1628418.0,,
536,PT00M36.70S,2025-12-20T02:18:10.5Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],1628418,,,1610612739,95,99,2025-12-20T02:18:10Z,5220000,False,,,0,,T. Bryant Free Throw 1 of 2 (8 PTS),[1628418],1610612739.0,CLE,,,,,,,,,,Made,Bryant,T. Bryant,,,,,8.0,,,,,,,,,,,,,
537,PT00M36.70S,2025-12-20T02:18:26.0Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],1628418,,,1610612739,96,99,2025-12-20T02:18:26Z,5230000,False,,,0,,T. Bryant Free Throw 2 of 2 (9 PTS),[1628418],1610612739.0,CLE,,,,,,,,,,Made,Bryant,T. Bryant,,,,,9.0,,,,,,,,,,,,,
538,PT00M29.10S,2025-12-20T02:18:35.6Z,3,REGULAR,3pt,Jump Shot,[],1628989,28.597240473061763,9.068627450980392,1610612741,96,99,2025-12-20T02:18:40Z,5240000,False,205.0,216.0,1,left,MISS K. Huerter 29' 3PT,[1628989],1610612741.0,CHI,,,,,,,Above the Break 3,24+ Right Center,29.78,Missed,Huerter,K. Huerter,,,,,,,,,,,,,,,,,,
539,PT00M25.60S,2025-12-20T02:18:39.3Z,3,REGULAR,rebound,offensive,[],202696,,,1610612741,96,99,2025-12-20T02:18:39Z,5250000,False,,,0,,N. Vučević REBOUND (Off:3 Def:6),[202696],1610612741.0,CHI,,,,,,,Above the Break 3,24+ Right Center,,,Vučević,N. Vučević,538.0,9.0,6.0,3.0,,,,,,,,,,,,,,
540,PT00M19.40S,2025-12-20T02:18:46.2Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1630188,7.30946123521682,48.03921568627451,1610612741,96,101,2025-12-20T02:18:51Z,5260000,False,10.0,16.0,1,left,J. Smith cutting DUNK (4 PTS) (T. Jones 5 AST),"[1630188, 1630200]",1610612741.0,CHI,cutting,,,,,,Restricted Area,0-8 Center,1.89,Made,Smith,J. Smith,,,,,4.0,,,,,T. Jones,1630200.0,5.0,,,,,,
542,PT00M02.50S,2025-12-20T02:19:06.2Z,3,REGULAR,3pt,Jump Shot,[],1641772,92.85479632063075,96.07843137254902,1610612739,99,101,2025-12-20T02:19:09Z,5280000,False,230.0,15.0,1,right,N. Tomlin 3PT  (14 PTS) (L. Ball 7 AST),"[1641772, 1628366]",1610612739.0,CLE,,,,,,,Right Corner 3,24+ Right,23.09,Made,Tomlin,N. Tomlin,,,,,14.0,,,,,L. Ball,1628366.0,7.0,,,,,,
544,PT00M00.00S,2025-12-20T02:19:13.1Z,3,REGULAR,heave,,[],0,,,1610612741,99,101,2025-12-20T02:24:54Z,5300000,False,,,0,,CHI Heave,[],1610612741.0,CHI,,,,,,,Above the Break 3,24+ Left Center,59.78,,,,,,,,,,,,,,,,,,,,,
545,PT00M00.00S,2025-12-20T02:19:13.1Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612741,99,101,2025-12-20T02:19:36Z,5310000,False,,,0,,TEAM offensive REBOUND,[],1610612741.0,CHI,,,,,,,Above the Break 3,24+ Left Center,,,,,544.0,,,,,,,,,,,,,,,,,
546,PT00M00.00S,2025-12-20T02:19:18.8Z,3,REGULAR,period,end,[],0,,,1610612741,99,101,2025-12-20T02:19:18Z,5320000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
547,PT12M00.00S,2025-12-20T02:19:39.3Z,4,REGULAR,substitution,out,['startperiod'],1629631,,,1610612741,99,101,2025-12-20T02:21:52Z,5330000,False,,,0,,SUB out: D. Hunter,[1629631],1610612739.0,CLE,,,,,,,,,,,Hunter,D. Hunter,,,,,,,,,,,,,,,,,,
548,PT12M00.00S,2025-12-20T02:19:39.3Z,4,REGULAR,substitution,out,['startperiod'],1628989,,,1610612741,99,101,2025-12-20T02:21:52Z,5340000,False,,,0,,SUB out: K. Huerter,[1628989],1610612741.0,CHI,,,,,,,,,,,Huerter,K. Huerter,,,,,,,,,,,,,,,,,,
549,PT12M00.00S,2025-12-20T02:19:39.3Z,4,REGULAR,substitution,out,['startperiod'],1630200,,,1610612741,99,101,2025-12-20T02:21:52Z,5350000,False,,,0,,SUB out: T. Jones,[1630200],1610612741.0,CHI,,,,,,,,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,
550,PT12M00.00S,2025-12-20T02:19:39.3Z,4,REGULAR,substitution,in,['startperiod'],1642281,,,1610612741,99,101,2025-12-20T02:21:52Z,5360000,False,,,0,,SUB in: J. Tyson,[1642281],1610612739.0,CLE,,,,,,,,,,,Tyson,J. Tyson,,,,,,,,,,,,,,,,,,
551,PT12M00.00S,2025-12-20T02:19:39.3Z,4,REGULAR,substitution,in,['startperiod'],1629632,,,1610612741,99,101,2025-12-20T02:21:52Z,5370000,False,,,0,,SUB in: C. White,[1629632],1610612741.0,CHI,,,,,,,,,,,White,C. White,,,,,,,,,,,,,,,,,,
552,PT12M00.00S,2025-12-20T02:19:39.3Z,4,REGULAR,substitution,in,['startperiod'],1641824,,,1610612741,99,101,2025-12-20T02:21:52Z,5380000,False,,,0,,SUB in: M. Buzelis,[1641824],1610612741.0,CHI,,,,,,,,,,,Buzelis,M. Buzelis,,,,,,,,,,,,,,,,,,
553,PT12M00.00S,2025-12-20T02:22:00.0Z,4,REGULAR,period,start,[],0,,,1610612741,99,101,2025-12-20T02:22:00Z,5390000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
554,PT11M46.00S,2025-12-20T02:22:18.9Z,4,REGULAR,violation,kicked ball,[],1641772,,,1610612741,99,101,2025-12-20T02:25:17Z,5400000,False,,,0,,N. Tomlin kicked ball VIOLATION,[1641772],1610612739.0,CLE,,,,,,,,,,,Tomlin,N. Tomlin,,,,,,,,,1627963.0,,,,,,,,,
555,PT11M34.00S,2025-12-20T02:22:39.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1641824,6.521024967148489,49.754901960784316,1610612741,99,103,2025-12-20T02:22:50Z,5410000,False,1.0,9.0,1,left,M. Buzelis driving Layup (20 PTS),[1641824],1610612741.0,CHI,driving,,,,,,Restricted Area,0-8 Center,0.89,Made,Buzelis,M. Buzelis,,,,,20.0,,,,,,,,,,,,,
556,PT11M23.00S,2025-12-20T02:22:50.1Z,4,REGULAR,2pt,Jump Shot,[],1642878,74.19513797634691,51.225490196078425,1610612739,99,103,2025-12-20T02:22:54Z,5420000,False,6.0,190.0,1,right,MISS T. Proctor 19' pullup Shot,[1642878],1610612739.0,CLE,pullup,,,,,,Mid-Range,16-24 Center,19.02,Missed,Proctor,T. Proctor,,,,,,,,,,,,,,,,,,
557,PT11M20.00S,2025-12-20T02:22:53.1Z,4,REGULAR,rebound,defensive,[],1630188,,,1610612741,99,103,2025-12-20T02:22:54Z,5430000,False,,,0,,J. Smith REBOUND (Off:1 Def:3),[1630188],1610612741.0,CHI,,,,,,,Mid-Range,16-24 Center,,,Smith,J. Smith,556.0,4.0,3.0,1.0,,,,,,,,,,,,,,
558,PT11M16.00S,2025-12-20T02:22:58.4Z,4,REGULAR,3pt,Jump Shot,[],1629632,23.99802890932983,85.7843137254902,1610612741,99,103,2025-12-20T02:26:05Z,5440000,False,-179.0,173.0,1,left,MISS C. White 24' pullup 3PT,[1629632],1610612741.0,CHI,pullup,,,,,,Above the Break 3,24+ Left Center,24.89,Missed,White,C. White,,,,,,,,,,,,,,,,,,
559,PT11M14.00S,2025-12-20T02:23:00.4Z,4,REGULAR,rebound,defensive,[],1628418,,,1610612739,99,103,2025-12-20T02:26:05Z,5450000,False,,,0,,T. Bryant REBOUND (Off:1 Def:3),[1628418],1610612739.0,CLE,,,,,,,Above the Break 3,24+ Left Center,,,Bryant,T. Bryant,558.0,4.0,3.0,1.0,,,,,,,,,,,,,,
561,PT11M03.00S,2025-12-20T02:23:12.7Z,4,REGULAR,turnover,traveling,[],1642281,,,1610612739,99,103,2025-12-20T02:23:17Z,5460000,False,,,0,,J. Tyson traveling TURNOVER (5 TO),[1642281],1610612739.0,CLE,,,,,,,In The Paint (Non-RA),8-16 Left,,,Tyson,J. Tyson,,,,,,5.0,,,1627963.0,,,,,,,,,
562,PT10M51.00S,2025-12-20T02:23:37.5Z,4,REGULAR,2pt,Jump Shot,['fromturnover'],202696,14.273981603153747,32.35294117647059,1610612741,99,105,2025-12-20T02:23:41Z,5470000,False,88.0,82.0,1,left,N. Vučević 12' floating Jump Shot (15 PTS) (C. White 7 AST),"[202696, 1629632]",1610612741.0,CHI,floating,,,,,,Mid-Range,8-16 Right,12.02,Made,Vučević,N. Vučević,,,,,15.0,,,,,C. White,1629632.0,7.0,,,,,,
564,PT10M42.00S,2025-12-20T02:23:49.0Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'defensivegoaltending']",1642281,93.11760840998686,55.63725490196079,1610612739,101,105,2025-12-20T02:23:58Z,5490000,False,28.0,12.0,1,right,J. Tyson driving finger roll Layup (7 PTS),[1642281],1610612739.0,CLE,driving finger roll,,,,,,Restricted Area,0-8 Center,3.07,Made,Tyson,J. Tyson,,,,,7.0,,,,,,,,,,,,,
565,PT10M42.00S,2025-12-20T02:23:54.1Z,4,REGULAR,violation,defensive goaltending,[],1630188,,,1610612739,101,105,2025-12-20T02:23:58Z,5500000,False,,,0,,J. Smith defensive goaltending VIOLATION,[1630188],1610612741.0,CHI,,,,,,,,,,,Smith,J. Smith,,,,,,,,,1626300.0,,,,,,,,,
566,PT10M24.00S,2025-12-20T02:24:17.2Z,4,REGULAR,3pt,Jump Shot,[],1630245,16.770696452036795,94.85294117647058,1610612741,101,108,2025-12-20T02:27:21Z,5510000,False,-224.0,105.0,1,left,A. Dosunmu 24' 3PT pullup (8 PTS) (C. White 8 AST),"[1630245, 1629632]",1610612741.0,CHI,pullup,,,,,,Above the Break 3,24+ Left Center,24.77,Made,Dosunmu,A. Dosunmu,,,,,8.0,,,,,C. White,1629632.0,8.0,,,,,,
568,PT10M08.00S,2025-12-20T02:24:33.6Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1628418,92.59198423127464,51.470588235294116,1610612739,103,108,2025-12-20T02:24:38Z,5530000,False,7.0,17.0,1,right,T. Bryant cutting DUNK (11 PTS) (N. Tomlin 1 AST),"[1628418, 1641772]",1610612739.0,CLE,cutting,,,,,,Restricted Area,0-8 Center,1.86,Made,Bryant,T. Bryant,,,,,11.0,,,,,N. Tomlin,1641772.0,1.0,,,,,,
570,PT09M56.00S,2025-12-20T02:24:45.7Z,4,REGULAR,2pt,Jump Shot,[],1629632,21.632720105124836,49.754901960784316,1610612741,103,108,2025-12-20T02:24:49Z,5550000,False,1.0,151.0,1,left,MISS C. White 15' pullup Shot,[1629632],1610612741.0,CHI,pullup,,,,,,Mid-Range,8-16 Center,15.08,Missed,White,C. White,,,,,,,,,,,,,,,,,,
571,PT09M55.00S,2025-12-20T02:24:47.5Z,4,REGULAR,rebound,offensive,[],1629632,,,1610612741,103,108,2025-12-20T02:24:47Z,5560000,False,,,0,,C. White REBOUND (Off:2 Def:3),[1629632],1610612741.0,CHI,,,,,,,Mid-Range,8-16 Center,,,White,C. White,570.0,5.0,3.0,2.0,,,,,,,,,,,,,,
572,PT09M53.00S,2025-12-20T02:24:49.4Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1630245,7.703679369250986,2.696078431372549,1610612741,103,108,2025-12-20T02:24:53Z,5570000,False,237.0,20.0,1,left,MISS A. Dosunmu 3PT,[1630245],1610612741.0,CHI,,,,,,,Right Corner 3,24+ Right,23.73,Missed,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,,,,,
573,PT09M51.00S,2025-12-20T02:24:51.4Z,4,REGULAR,rebound,defensive,[],1642281,,,1610612739,103,108,2025-12-20T02:24:53Z,5580000,False,,,0,,J. Tyson REBOUND (Off:0 Def:4),[1642281],1610612739.0,CLE,,,,,,,Right Corner 3,24+ Right,,,Tyson,J. Tyson,572.0,4.0,4.0,0.0,,,,,,,,,,,,,,
574,PT09M47.00S,2025-12-20T02:24:55.0Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1642281,94.1688567674113,48.529411764705884,1610612739,105,108,2025-12-20T02:25:01Z,5590000,False,-7.0,2.0,1,right,J. Tyson running finger roll Layup (9 PTS),[1642281],1610612739.0,CLE,running finger roll,,,,,,Restricted Area,0-8 Center,0.77,Made,Tyson,J. Tyson,,,,,9.0,,,,,,,,,,,,,
575,PT09M23.00S,2025-12-20T02:25:19.4Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202696,11.12023653088042,37.00980392156863,1610612741,105,108,2025-12-20T02:28:38Z,5600000,False,65.0,52.0,1,left,MISS N. Vučević 8' floating Shot,[202696],1610612741.0,CHI,floating,,,,,,In The Paint (Non-RA),8-16 Right,8.32,Missed,Vučević,N. Vučević,,,,,,,,,,,,,,,,,,
576,PT09M21.00S,2025-12-20T02:25:21.4Z,4,REGULAR,rebound,offensive,[],202696,,,1610612741,105,108,2025-12-20T02:28:38Z,5610000,False,,,0,,N. Vučević REBOUND (Off:4 Def:6),[202696],1610612741.0,CHI,,,,,,,In The Paint (Non-RA),8-16 Right,,,Vučević,N. Vučević,575.0,10.0,6.0,4.0,,,,,,,,,,,,,,
577,PT09M21.00S,2025-12-20T02:25:22.7Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",202696,6.915243101182654,47.05882352941176,1610612741,105,110,2025-12-20T02:28:44Z,5620000,False,15.0,13.0,1,left,N. Vučević putback Layup (17 PTS),[202696],1610612741.0,CHI,putback,,,,,,Restricted Area,0-8 Center,1.93,Made,Vučević,N. Vučević,,,,,17.0,,,,,,,,,,,,,
578,PT09M06.00S,2025-12-20T02:25:35.7Z,4,REGULAR,3pt,Jump Shot,[],1628418,92.59198423127464,3.6764705882352944,1610612739,105,110,2025-12-20T02:25:39Z,5630000,False,-232.0,17.0,1,right,MISS T. Bryant 3PT,[1628418],1610612739.0,CLE,,,,,,,Left Corner 3,24+ Left,23.22,Missed,Bryant,T. Bryant,,,,,,,,,,,,,,,,,,
579,PT09M05.00S,2025-12-20T02:25:38.0Z,4,REGULAR,rebound,offensive,[],1642281,,,1610612739,105,110,2025-12-20T02:25:38Z,5640000,False,,,0,,J. Tyson REBOUND (Off:1 Def:4),[1642281],1610612739.0,CLE,,,,,,,Left Corner 3,24+ Left,,,Tyson,J. Tyson,578.0,5.0,4.0,1.0,,,,,,,,,,,,,,
580,PT09M05.00S,2025-12-20T02:25:39.5Z,4,REGULAR,foul,personal,['2freethrow'],1630188,,,1610612739,105,110,2025-12-20T02:25:49Z,5650000,False,,,0,,J. Smith shooting personal FOUL (1 PF) (Tomlin 2 FT),"[1630188, 1641772]",1610612741.0,CHI,shooting,,,,,,In The Paint (Non-RA),0-8 Center,,,Smith,J. Smith,,,,,,,,,1626300.0,,,,1.0,0.0,Tomlin,1641772.0,,
582,PT09M05.00S,2025-12-20T02:26:06.3Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],1641772,,,1610612739,106,110,2025-12-20T02:26:36Z,5670000,False,,,0,,N. Tomlin Free Throw 1 of 2 (15 PTS),[1641772],1610612739.0,CLE,,,,,,,,,,Made,Tomlin,N. Tomlin,,,,,15.0,,,,,,,,,,,,,
583,PT09M05.00S,2025-12-20T02:26:06.8Z,4,REGULAR,substitution,out,[],1642281,,,1610612739,106,110,2025-12-20T02:26:21Z,5680000,False,,,0,,SUB out: J. Tyson,[1642281],1610612739.0,CLE,,,,,,,,,,,Tyson,J. Tyson,,,,,,,,,,,,,,,,,,
584,PT09M05.00S,2025-12-20T02:26:06.8Z,4,REGULAR,substitution,out,[],1630245,,,1610612739,106,110,2025-12-20T02:26:21Z,5690000,False,,,0,,SUB out: A. Dosunmu,[1630245],1610612741.0,CHI,,,,,,,,,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,,,,,
585,PT09M05.00S,2025-12-20T02:26:06.8Z,4,REGULAR,substitution,out,[],1630188,,,1610612739,106,110,2025-12-20T02:26:21Z,5700000,False,,,0,,SUB out: J. Smith,[1630188],1610612741.0,CHI,,,,,,,,,,,Smith,J. Smith,,,,,,,,,,,,,,,,,,
586,PT09M05.00S,2025-12-20T02:26:06.8Z,4,REGULAR,substitution,in,[],1629731,,,1610612739,106,110,2025-12-20T02:26:21Z,5710000,False,,,0,,SUB in: D. Wade,[1629731],1610612739.0,CLE,,,,,,,,,,,Wade,D. Wade,,,,,,,,,,,,,,,,,,
587,PT09M05.00S,2025-12-20T02:26:06.8Z,4,REGULAR,substitution,in,[],1628989,,,1610612739,106,110,2025-12-20T02:26:21Z,5720000,False,,,0,,SUB in: K. Huerter,[1628989],1610612741.0,CHI,,,,,,,,,,,Huerter,K. Huerter,,,,,,,,,,,,,,,,,,
588,PT09M05.00S,2025-12-20T02:26:06.8Z,4,REGULAR,substitution,in,[],1630171,,,1610612739,106,110,2025-12-20T02:26:21Z,5730000,False,,,0,,SUB in: I. Okoro,[1630171],1610612741.0,CHI,,,,,,,,,,,Okoro,I. Okoro,,,,,,,,,,,,,,,,,,
589,PT09M05.00S,2025-12-20T02:26:06.3Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],1641772,,,1610612739,106,110,2025-12-20T02:26:36Z,5740000,False,,,0,,MISS N. Tomlin Free Throw 2 of 2,[1641772],1610612739.0,CLE,,,,,,,,,,Missed,Tomlin,N. Tomlin,,,,,,,,,,,,,,,,,,
590,PT09M01.00S,2025-12-20T02:26:10.3Z,4,REGULAR,rebound,defensive,[],1629632,,,1610612741,106,110,2025-12-20T02:26:36Z,5750000,False,,,0,,C. White REBOUND (Off:2 Def:4),[1629632],1610612741.0,CHI,,,,,,,,,,,White,C. White,589.0,6.0,4.0,2.0,,,,,,,,,,,,,,
591,PT08M41.00S,2025-12-20T02:26:57.0Z,4,REGULAR,2pt,Jump Shot,[],202696,6.521024967148489,70.09803921568627,1610612741,106,110,2025-12-20T02:27:01Z,5760000,False,-100.0,9.0,1,left,MISS N. Vučević 10' turnaround fadeaway Shot,[202696],1610612741.0,CHI,turnaround fadeaway,,,,,,Mid-Range,8-16 Left,10.09,Missed,Vučević,N. Vučević,,,,,,,,,,,,,,,,,,
592,PT08M38.00S,2025-12-20T02:27:00.0Z,4,REGULAR,rebound,defensive,[],1641772,,,1610612739,106,110,2025-12-20T02:27:01Z,5770000,False,,,0,,N. Tomlin REBOUND (Off:1 Def:2),[1641772],1610612739.0,CLE,,,,,,,Mid-Range,8-16 Left,,,Tomlin,N. Tomlin,591.0,3.0,2.0,1.0,,,,,,,,,,,,,,
593,PT08M27.00S,2025-12-20T02:27:10.1Z,4,REGULAR,2pt,Jump Shot,[],1642878,83.39356110381078,9.068627450980392,1610612739,108,110,2025-12-20T02:27:17Z,5780000,False,-205.0,104.0,1,right,T. Proctor 22' step back Jump Shot (16 PTS) (L. Ball 8 AST),"[1642878, 1628366]",1610612739.0,CLE,step back,,,,,,Mid-Range,16-24 Left,22.94,Made,Proctor,T. Proctor,,,,,16.0,,,,,L. Ball,1628366.0,8.0,,,,,,
595,PT08M15.00S,2025-12-20T02:27:24.4Z,4,REGULAR,3pt,Jump Shot,[],1628989,6.389618922470433,3.9215686274509802,1610612741,108,110,2025-12-20T02:30:21Z,5800000,False,230.0,8.0,1,left,MISS K. Huerter 3PT,[1628989],1610612741.0,CHI,,,,,,,Right Corner 3,24+ Right,23.05,Missed,Huerter,K. Huerter,,,,,,,,,,,,,,,,,,
596,PT08M10.00S,2025-12-20T02:27:29.4Z,4,REGULAR,rebound,offensive,[],1628989,,,1610612741,108,110,2025-12-20T02:30:21Z,5810000,False,,,0,,K. Huerter REBOUND (Off:1 Def:4),[1628989],1610612741.0,CHI,,,,,,,Right Corner 3,24+ Right,,,Huerter,K. Huerter,595.0,5.0,4.0,1.0,,,,,,,,,,,,,,
597,PT08M02.00S,2025-12-20T02:27:38.7Z,4,REGULAR,turnover,out-of-bounds,[],1629632,,,1610612741,108,110,2025-12-20T02:27:51Z,5820000,False,,,0,,C. White bad pass out-of-bounds TURNOVER (3 TO),[1629632],1610612741.0,CHI,bad pass,,,,,,Mid-Range,8-16 Right,,,White,C. White,,,,,,3.0,,,1626300.0,,,,,,,,,
599,PT08M02.00S,2025-12-20T02:27:47.9Z,4,REGULAR,substitution,out,[],1628366,,,1610612739,108,110,2025-12-20T02:28:06Z,5840000,False,,,0,,SUB out: L. Ball,[1628366],1610612739.0,CLE,,,,,,,,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,
600,PT08M02.00S,2025-12-20T02:27:47.9Z,4,REGULAR,substitution,out,[],1628418,,,1610612739,108,110,2025-12-20T02:28:06Z,5850000,False,,,0,,SUB out: T. Bryant,[1628418],1610612739.0,CLE,,,,,,,,,,,Bryant,T. Bryant,,,,,,,,,,,,,,,,,,
601,PT08M02.00S,2025-12-20T02:27:47.9Z,4,REGULAR,substitution,out,[],1629632,,,1610612739,108,110,2025-12-20T02:28:06Z,5860000,False,,,0,,SUB out: C. White,[1629632],1610612741.0,CHI,,,,,,,,,,,White,C. White,,,,,,,,,,,,,,,,,,
