actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId
510,PT08M48.00S,2026-01-10T20:00:03.3Z,4,REGULAR,steal,,[],1630241,,,1610612739,110,103,2026-01-10T20:00:05Z,5050000,False,,,0,,S. Merrill STEAL (2 STL),[1630241],1610612739.0,CLE,,,,Merrill,S. Merrill,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
511,PT08M42.00S,2026-01-10T20:00:08.3Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1628378,84.57621550591328,36.029411764705884,1610612739,110,103,2026-01-10T20:02:25Z,5060000,False,-70.0,92.0,1,right,MISS D. Mitchell 11' driving floating Shot,[1628378],1610612739.0,CLE,driving floating,,,Mitchell,D. Mitchell,,,,,In The Paint (Non-RA),8-16 Left,,11.59,Missed,,,,,,,,,,,,,,,,,
512,PT08M40.00S,2026-01-10T20:00:10.3Z,4,REGULAR,rebound,defensive,[],203497,,,1610612750,110,103,2026-01-10T20:02:25Z,5070000,False,,,0,,R. Gobert REBOUND (Off:3 Def:9),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,In The Paint (Non-RA),8-16 Left,,,,511.0,12.0,9.0,3.0,,,,,,,,,,,,,
513,PT08M29.00S,2026-01-10T20:00:19.4Z,4,REGULAR,turnover,lost ball,[],1630183,,,1610612750,110,103,2026-01-10T20:00:22Z,5080000,False,,,0,,J. McDaniels lost ball TURNOVER (1 TO),"[1630183, 1630241]",1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,1.0,Merrill,1630241.0
514,PT08M29.00S,2026-01-10T20:00:19.4Z,4,REGULAR,steal,,[],1630241,,,1610612739,110,103,2026-01-10T20:00:21Z,5090000,False,,,0,,S. Merrill STEAL (3 STL),[1630241],1610612739.0,CLE,,,,Merrill,S. Merrill,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
515,PT08M24.00S,2026-01-10T20:00:31.4Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612739,110,103,2026-01-10T20:00:31Z,5100000,False,,,0,,CLE Timeout,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
516,PT08M24.00S,2026-01-10T20:00:59.1Z,4,REGULAR,substitution,out,[],1630596,,,1610612739,110,103,2026-01-10T20:03:42Z,5110000,False,,,0,,SUB out: E. Mobley,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,,,
517,PT08M24.00S,2026-01-10T20:00:59.1Z,4,REGULAR,substitution,out,[],1629631,,,1610612739,110,103,2026-01-10T20:03:42Z,5120000,False,,,0,,SUB out: D. Hunter,[1629631],1610612739.0,CLE,,,,Hunter,D. Hunter,,,,,,,,,,,,,,,,,,,,,,,,,,
518,PT08M24.00S,2026-01-10T20:00:59.1Z,4,REGULAR,substitution,out,[],1628378,,,1610612739,110,103,2026-01-10T20:03:42Z,5130000,False,,,0,,SUB out: D. Mitchell,[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
519,PT08M24.00S,2026-01-10T20:00:59.1Z,4,REGULAR,substitution,in,[],1642281,,,1610612739,110,103,2026-01-10T20:03:42Z,5140000,False,,,0,,SUB in: J. Tyson,[1642281],1610612739.0,CLE,,,,Tyson,J. Tyson,,,,,,,,,,,,,,,,,,,,,,,,,,
520,PT08M24.00S,2026-01-10T20:00:59.1Z,4,REGULAR,substitution,in,[],1628386,,,1610612739,110,103,2026-01-10T20:03:42Z,5150000,False,,,0,,SUB in: J. Allen,[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
521,PT08M24.00S,2026-01-10T20:00:59.1Z,4,REGULAR,substitution,in,[],1629636,,,1610612739,110,103,2026-01-10T20:03:42Z,5160000,False,,,0,,SUB in: D. Garland,[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,,,,,,,,,,,,,,,,,
522,PT08M16.00S,2026-01-10T20:04:07.1Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1642281,87.33574244415243,64.95098039215686,1610612739,112,103,2026-01-10T20:04:12Z,5170000,False,75.0,67.0,1,right,J. Tyson 10' driving floating Jump Shot (12 PTS) (J. Allen 4 AST),"[1642281, 1628386]",1610612739.0,CLE,driving floating,,,Tyson,J. Tyson,,,,,In The Paint (Non-RA),8-16 Right,,10.01,Made,,,,,12.0,J. Allen,1628386.0,4.0,,,,,,,,,
523,PT08M16.00S,2026-01-10T20:04:11.7Z,4,REGULAR,foul,personal,['1freethrow'],1629675,,,1610612739,112,103,2026-01-10T20:04:23Z,5180000,False,,,0,,N. Reid shooting personal FOUL (2 PF) (Tyson 1 FT),"[1629675, 1642281]",1610612750.0,MIN,shooting,,,Reid,N. Reid,,,,,In The Paint (Non-RA),0-8 Center,1628171.0,,,,,,,,,,,2.0,0.0,Tyson,1642281.0,,,,,
526,PT08M16.00S,2026-01-10T20:04:30.8Z,4,REGULAR,substitution,out,[],1630241,,,1610612739,112,103,2026-01-10T20:04:39Z,5200000,False,,,0,,SUB out: S. Merrill,[1630241],1610612739.0,CLE,,,,Merrill,S. Merrill,,,,,,,,,,,,,,,,,,,,,,,,,,
527,PT08M16.00S,2026-01-10T20:04:30.8Z,4,REGULAR,substitution,in,[],1641772,,,1610612739,112,103,2026-01-10T20:04:39Z,5210000,False,,,0,,SUB in: N. Tomlin,[1641772],1610612739.0,CLE,,,,Tomlin,N. Tomlin,,,,,,,,,,,,,,,,,,,,,,,,,,
528,PT08M16.00S,2026-01-10T20:04:47.0Z,4,REGULAR,freethrow,1 of 1,['fromturnover'],1642281,,,1610612739,113,103,2026-01-10T20:04:47Z,5220000,False,,,0,,J. Tyson Free Throw 1 of 1 (13 PTS),[1642281],1610612739.0,CLE,,,,Tyson,J. Tyson,,,,,,,,,Made,,,,,13.0,,,,,,,,,,,,
529,PT08M07.00S,2026-01-10T20:05:00.3Z,4,REGULAR,foul,personal,[],1641772,,,1610612750,113,103,2026-01-10T20:05:07Z,5230000,False,,,0,,N. Tomlin personal FOUL (2 PF),"[1641772, 1628978]",1610612739.0,CLE,,,,Tomlin,N. Tomlin,,,,,Mid-Range,16-24 Left,1627962.0,,,,,,,,,,,2.0,0.0,DiVincenzo,1628978.0,,,,,
531,PT07M54.00S,2026-01-10T20:05:23.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630538,8.09789750328515,51.470588235294116,1610612750,113,105,2026-01-10T20:06:06Z,5250000,False,-7.0,24.0,1,left,B. Hyland driving Layup (12 PTS),[1630538],1610612750.0,MIN,driving,,,Hyland,B. Hyland,,,,,Restricted Area,0-8 Center,,2.47,Made,,,,,12.0,,,,,,,,,,,,
532,PT07M41.00S,2026-01-10T20:05:36.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1642281,93.5611038107753,53.45435049019608,1610612739,115,105,2026-01-10T20:06:38Z,5260000,False,17.0,8.0,1,right,J. Tyson driving Layup (15 PTS) (C. Porter Jr. 5 AST),"[1642281, 1641854]",1610612739.0,CLE,driving,,,Tyson,J. Tyson,,,,,Restricted Area,0-8 Center,,1.91,Made,,,,,15.0,C. Porter Jr.,1641854.0,5.0,,,,,,,,,
534,PT07M28.00S,2026-01-10T20:05:50.4Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1629675,9.543363994743759,47.30392156862745,1610612750,115,107,2026-01-10T20:07:03Z,5280000,False,13.0,37.0,1,left,N. Reid driving Hook (20 PTS),[1629675],1610612750.0,MIN,driving,,,Reid,N. Reid,,,,,Restricted Area,0-8 Center,,3.96,Made,,,,,20.0,,,,,,,,,,,,
536,PT07M12.00S,2026-01-10T20:06:05.0Z,4,REGULAR,3pt,Jump Shot,[],1629636,77.21747700394218,87.99019607843137,1610612739,118,107,2026-01-10T20:07:20Z,5300000,False,190.0,162.0,1,right,D. Garland 24' 3PT pullup (17 PTS),[1629636],1610612739.0,CLE,pullup,,,Garland,D. Garland,,,,,Above the Break 3,24+ Right Center,,24.95,Made,,,,,17.0,,,,,,,,,,,,
537,PT07M06.00S,2026-01-10T20:06:11.8Z,4,REGULAR,2pt,Jump Shot,[],1628978,9.280551905387648,33.57843137254902,1610612750,118,109,2026-01-10T20:06:16Z,5310000,False,82.0,35.0,1,left,D. DiVincenzo 8' driving floating bank Jump Shot (15 PTS) (B. Hyland 7 AST),"[1628978, 1630538]",1610612750.0,MIN,driving floating bank,,,DiVincenzo,D. DiVincenzo,,,,,Mid-Range,8-16 Right,,8.91,Made,,,,,15.0,B. Hyland,1630538.0,7.0,,,,,,,,,
538,PT06M53.00S,2026-01-10T20:06:25.3Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629636,84.97043363994744,56.86274509803921,1610612739,120,109,2026-01-10T20:06:30Z,5320000,False,34.0,89.0,1,right,D. Garland 9' driving floating Jump Shot (19 PTS),[1629636],1610612739.0,CLE,driving floating,,,Garland,D. Garland,,,,,In The Paint (Non-RA),8-16 Center,,9.52,Made,,,,,19.0,,,,,,,,,,,,
539,PT06M37.00S,2026-01-10T20:06:42.1Z,4,REGULAR,turnover,out-of-bounds,[],1630538,,,1610612750,120,109,2026-01-10T20:07:58Z,5330000,False,,,0,,B. Hyland bad pass out-of-bounds TURNOVER (1 TO),[1630538],1610612750.0,MIN,bad pass,,,Hyland,B. Hyland,,,,,Mid-Range,16-24 Left,1146.0,,,,,,,,,,,,,,,,,1.0,,
540,PT06M37.00S,2026-01-10T20:06:49.5Z,4,REGULAR,substitution,out,[],1630538,,,1610612739,120,109,2026-01-10T20:07:03Z,5340000,False,,,0,,SUB out: B. Hyland,[1630538],1610612750.0,MIN,,,,Hyland,B. Hyland,,,,,,,,,,,,,,,,,,,,,,,,,,
541,PT06M37.00S,2026-01-10T20:06:49.5Z,4,REGULAR,substitution,out,[],203497,,,1610612739,120,109,2026-01-10T20:07:03Z,5350000,False,,,0,,SUB out: R. Gobert,[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,,,
542,PT06M37.00S,2026-01-10T20:06:49.5Z,4,REGULAR,substitution,in,[],1630162,,,1610612739,120,109,2026-01-10T20:07:03Z,5360000,False,,,0,,SUB in: A. Edwards,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,
543,PT06M37.00S,2026-01-10T20:06:49.5Z,4,REGULAR,substitution,in,[],203944,,,1610612739,120,109,2026-01-10T20:07:03Z,5370000,False,,,0,,SUB in: J. Randle,[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,,,,,,,,,,,,,,,,,,,,,,
544,PT06M19.00S,2026-01-10T20:07:25.9Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628386,92.59198423127464,52.94117647058824,1610612739,122,109,2026-01-10T20:07:29Z,5380000,False,15.0,17.0,1,right,J. Allen Layup (13 PTS) (D. Garland 5 AST),"[1628386, 1629636]",1610612739.0,CLE,,,,Allen,J. Allen,,,,,Restricted Area,0-8 Center,,2.25,Made,,,,,13.0,D. Garland,1629636.0,5.0,,,,,,,,,
546,PT06M08.00S,2026-01-10T20:07:40.3Z,4,REGULAR,foul,personal,['2freethrow'],1629636,,,1610612750,122,109,2026-01-10T20:07:49Z,5400000,False,,,0,,D. Garland shooting personal FOUL (2 PF) (McDaniels 2 FT),"[1629636, 1630183]",1610612739.0,CLE,shooting,,,Garland,D. Garland,,,,,In The Paint (Non-RA),0-8 Center,1627962.0,,,,,,,,,,,2.0,0.0,McDaniels,1630183.0,,,,,
548,PT06M08.00S,2026-01-10T20:08:06.9Z,4,REGULAR,freethrow,1 of 2,[],1630183,,,1610612750,122,109,2026-01-10T20:08:06Z,5420000,False,,,0,,MISS J. McDaniels Free Throw 1 of 2,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,Missed,,,,,,,,,,,,,,,,,
549,PT06M08.00S,2026-01-10T20:08:06.9Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612750,122,109,2026-01-10T20:08:06Z,5430000,False,,,0,,TEAM offensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,,,,,,548.0,,,,,,,,,,,,,,,,
550,PT06M08.00S,2026-01-10T20:08:16.4Z,4,REGULAR,freethrow,2 of 2,[],1630183,,,1610612750,122,110,2026-01-10T20:08:16Z,5440000,False,,,0,,J. McDaniels Free Throw 2 of 2 (10 PTS),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,Made,,,,,10.0,,,,,,,,,,,,
551,PT05M54.00S,2026-01-10T20:08:35.6Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629636,90.22667542706965,64.4607843137255,1610612739,124,110,2026-01-10T20:08:39Z,5450000,False,72.0,39.0,1,right,D. Garland 8' driving floating bank Jump Shot (21 PTS) (C. Porter Jr. 6 AST),"[1629636, 1641854]",1610612739.0,CLE,driving floating bank,,,Garland,D. Garland,,,,,In The Paint (Non-RA),8-16 Right,,8.23,Made,,,,,21.0,C. Porter Jr.,1641854.0,6.0,,,,,,,,,
553,PT05M41.00S,2026-01-10T20:08:48.1Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],203944,7.046649145860711,53.67647058823529,1610612750,124,110,2026-01-10T20:08:58Z,5470000,False,-18.0,14.0,1,left,MISS J. Randle DUNK - blocked,"[203944, 1628386]",1610612750.0,MIN,,,,Randle,J. Randle,,,,,Restricted Area,0-8 Center,,2.29,Missed,,,,,,,,,,,,,Allen,1628386.0,,,
554,PT05M41.00S,2026-01-10T20:08:48.1Z,4,REGULAR,block,,[],1628386,,,1610612750,124,110,2026-01-10T20:08:52Z,5480000,False,,,0,,J. Allen BLOCK (1 BLK),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
555,PT05M36.00S,2026-01-10T20:08:53.1Z,4,REGULAR,rebound,defensive,[],1628386,,,1610612739,124,110,2026-01-10T20:08:58Z,5490000,False,,,0,,J. Allen REBOUND (Off:4 Def:7),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,Restricted Area,0-8 Center,,,,553.0,11.0,7.0,4.0,,,,,,,,,,,,,
556,PT05M32.00S,2026-01-10T20:08:55.5Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1628386,93.38042049934296,50.0,1610612739,126,110,2026-01-10T20:11:11Z,5500000,False,0.0,10.0,1,right,J. Allen cutting DUNK (15 PTS) (C. Porter Jr. 7 AST),"[1628386, 1641854]",1610612739.0,CLE,cutting,,,Allen,J. Allen,,,,,Restricted Area,0-8 Center,,0.97,Made,,,,,15.0,C. Porter Jr.,1641854.0,7.0,,,,,,,,,
558,PT05M32.00S,2026-01-10T20:09:00.4Z,4,REGULAR,foul,personal,['1freethrow'],203944,,,1610612739,126,110,2026-01-10T20:09:08Z,5520000,False,,,0,,J. Randle shooting personal FOUL (2 PF) (Allen 1 FT),"[203944, 1628386]",1610612750.0,MIN,shooting,,,Randle,J. Randle,,,,,Restricted Area,0-8 Center,1146.0,,,,,,,,,,,2.0,0.0,Allen,1628386.0,,,,,
560,PT05M32.00S,2026-01-10T20:09:13.2Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612739,126,110,2026-01-10T20:10:57Z,5540000,False,,,0,,MIN Timeout,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
562,PT05M32.00S,2026-01-10T20:12:44.8Z,4,REGULAR,freethrow,1 of 1,[],1628386,,,1610612739,127,110,2026-01-10T20:12:55Z,5550000,False,,,0,,J. Allen Free Throw 1 of 1 (16 PTS),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,Made,,,,,16.0,,,,,,,,,,,,
563,PT05M19.00S,2026-01-10T20:13:00.1Z,4,REGULAR,3pt,Jump Shot,[],1629675,27.020367936925098,14.705882352941178,1610612750,127,113,2026-01-10T20:13:04Z,5560000,False,176.0,201.0,1,left,N. Reid 26' 3PT  (23 PTS) (J. Randle 4 AST),"[1629675, 203944]",1610612750.0,MIN,,,,Reid,N. Reid,,,,,Above the Break 3,24+ Right Center,,26.79,Made,,,,,23.0,J. Randle,203944.0,4.0,,,,,,,,,
565,PT04M59.00S,2026-01-10T20:13:19.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1641772,92.72339027595268,50.98039215686274,1610612739,129,113,2026-01-10T20:13:24Z,5580000,False,5.0,16.0,1,right,N. Tomlin cutting Layup (2 PTS) (J. Tyson 2 AST),"[1641772, 1642281]",1610612739.0,CLE,cutting,,,Tomlin,N. Tomlin,,,,,Restricted Area,0-8 Center,,1.66,Made,,,,,2.0,J. Tyson,1642281.0,2.0,,,,,,,,,
567,PT04M53.00S,2026-01-10T20:13:28.3Z,4,REGULAR,foul,personal,['2freethrow'],1628386,,,1610612750,129,113,2026-01-10T20:13:43Z,5600000,False,,,0,,J. Allen shooting personal FOUL (2 PF) (Randle 2 FT),"[1628386, 203944]",1610612739.0,CLE,shooting,,,Allen,J. Allen,,,,,Restricted Area,0-8 Center,1146.0,,,,,,,,,,,2.0,0.0,Randle,203944.0,,,,,
569,PT04M53.00S,2026-01-10T20:13:53.5Z,4,REGULAR,freethrow,1 of 2,[],203944,,,1610612750,129,114,2026-01-10T20:13:53Z,5620000,False,,,0,,J. Randle Free Throw 1 of 2 (17 PTS),[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,,,,,Made,,,,,17.0,,,,,,,,,,,,
570,PT04M53.00S,2026-01-10T20:14:11.2Z,4,REGULAR,freethrow,2 of 2,[],203944,,,1610612750,129,115,2026-01-10T20:14:11Z,5630000,False,,,0,,J. Randle Free Throw 2 of 2 (18 PTS),[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,,,,,Made,,,,,18.0,,,,,,,,,,,,
571,PT04M43.00S,2026-01-10T20:14:27.8Z,4,REGULAR,3pt,Jump Shot,[],1642281,73.27529566360053,83.82352941176471,1610612739,132,115,2026-01-10T20:15:08Z,5640000,False,169.0,199.0,1,right,J. Tyson 26' 3PT  (18 PTS) (D. Garland 6 AST),"[1642281, 1629636]",1610612739.0,CLE,,,,Tyson,J. Tyson,,,,,Above the Break 3,24+ Right Center,,26.09,Made,,,,,18.0,D. Garland,1629636.0,6.0,,,,,,,,,
573,PT04M34.00S,2026-01-10T20:14:37.5Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628386,,,1610612750,132,115,2026-01-10T20:14:48Z,5660000,False,,,0,,J. Allen shooting personal FOUL (3 PF) (McDaniels 2 FT),"[1628386, 1630183]",1610612739.0,CLE,shooting,,,Allen,J. Allen,,,,,Restricted Area,0-8 Center,1628171.0,,,,,,,,,,,3.0,0.0,McDaniels,1630183.0,,,,,
575,PT04M34.00S,2026-01-10T20:14:51.6Z,4,REGULAR,foul,technical,['1freethrow'],202896,,,1610612750,132,115,2026-01-10T20:15:29Z,5680000,False,,,0,,TEAM foul technical,[202896],1610612750.0,MIN,,,,,,,,,,,,1146.0,,,,,,,,,,,,,,,,,,,
576,PT04M34.00S,2026-01-10T20:15:10.0Z,4,REGULAR,freethrow,1 of 1,[],1629636,,,1610612750,133,115,2026-01-10T20:15:10Z,5690000,False,,,0,,D. Garland technical Free Throw 1 of 1 (22 PTS),[1629636],1610612739.0,CLE,technical,,,Garland,D. Garland,,,,,,,,,Made,,,,,22.0,,,,,,,,,,,,
577,PT04M34.00S,2026-01-10T20:15:32.4Z,4,REGULAR,freethrow,1 of 2,[],1630183,,,1610612750,133,116,2026-01-10T20:15:32Z,5700000,False,,,0,,J. McDaniels Free Throw 1 of 2 (11 PTS),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,Made,,,,,11.0,,,,,,,,,,,,
578,PT04M34.00S,2026-01-10T20:15:44.9Z,4,REGULAR,freethrow,2 of 2,[],1630183,,,1610612750,133,117,2026-01-10T20:15:44Z,5710000,False,,,0,,J. McDaniels Free Throw 2 of 2 (12 PTS),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,Made,,,,,12.0,,,,,,,,,,,,
579,PT04M33.00S,2026-01-10T20:15:52.1Z,4,REGULAR,violation,delay-of-game,['team'],0,,,1610612739,133,117,2026-01-10T20:15:57Z,5720000,False,,,0,,TEAM delay-of-game VIOLATION,[],1610612750.0,MIN,,,,,,,,,,,,1628171.0,,,,,,,,,,,,,,,,,,,
580,PT04M18.00S,2026-01-10T20:16:14.2Z,4,REGULAR,3pt,Jump Shot,[],1641854,93.11760840998686,3.6764705882352944,1610612739,133,117,2026-01-10T20:16:48Z,5730000,False,-232.0,12.0,1,right,MISS C. Porter Jr. 3PT,[1641854],1610612739.0,CLE,,,,Porter Jr.,C. Porter Jr.,,,,,Left Corner 3,24+ Left,,23.19,Missed,,,,,,,,,,,,,,,,,
581,PT04M16.00S,2026-01-10T20:16:16.2Z,4,REGULAR,rebound,defensive,[],203944,,,1610612750,133,117,2026-01-10T20:16:48Z,5740000,False,,,0,,J. Randle REBOUND (Off:0 Def:3),[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,Left Corner 3,24+ Left,,,,580.0,3.0,3.0,0.0,,,,,,,,,,,,,
582,PT04M06.00S,2026-01-10T20:16:22.9Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],203944,6.258212877792378,50.0,1610612750,133,119,2026-01-10T20:16:26Z,5750000,False,0.0,6.0,1,left,J. Randle DUNK (20 PTS) (D. DiVincenzo 6 AST),"[203944, 1628978]",1610612750.0,MIN,,,,Randle,J. Randle,,,,,Restricted Area,0-8 Center,,0.63,Made,,,,,20.0,D. DiVincenzo,1628978.0,6.0,,,,,,,,,
584,PT03M42.00S,2026-01-10T20:16:48.0Z,4,REGULAR,3pt,Jump Shot,[],1642281,85.62746386333771,95.83333333333334,1610612739,136,119,2026-01-10T20:16:51Z,5770000,False,229.0,83.0,1,right,J. Tyson 24' 3PT  (21 PTS) (N. Tomlin 1 AST),"[1642281, 1641772]",1610612739.0,CLE,,,,Tyson,J. Tyson,,,,,Right Corner 3,24+ Right,,24.36,Made,,,,,21.0,N. Tomlin,1641772.0,1.0,,,,,,,,,
586,PT03M31.00S,2026-01-10T20:16:57.8Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630162,11.251642575558476,35.049019607843135,1610612750,136,119,2026-01-10T20:17:02Z,5790000,False,75.0,53.0,1,left,MISS A. Edwards 9' driving floating Shot,[1630162],1610612750.0,MIN,driving floating,,,Edwards,A. Edwards,,,,,In The Paint (Non-RA),8-16 Right,,9.18,Missed,,,,,,,,,,,,,,,,,
587,PT03M30.00S,2026-01-10T20:16:58.8Z,4,REGULAR,rebound,defensive,[],1641772,,,1610612739,136,119,2026-01-10T20:17:02Z,5800000,False,,,0,,N. Tomlin REBOUND (Off:0 Def:1),[1641772],1610612739.0,CLE,,,,Tomlin,N. Tomlin,,,,,In The Paint (Non-RA),8-16 Right,,,,586.0,1.0,1.0,0.0,,,,,,,,,,,,,
627,PT03M30.00S,2026-01-10T20:17:32.2Z,4,REGULAR,substitution,out,[],1641854,,,1610612739,136,119,2026-01-10T20:20:51Z,5825000,False,,,0,,SUB out: C. Porter Jr.,[1641854],1610612739.0,CLE,,,,Porter Jr.,C. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
628,PT03M30.00S,2026-01-10T20:17:32.2Z,4,REGULAR,substitution,out,[],1628386,,,1610612739,136,119,2026-01-10T20:20:51Z,5837500,False,,,0,,SUB out: J. Allen,[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
629,PT03M30.00S,2026-01-10T20:17:32.2Z,4,REGULAR,substitution,in,[],1628378,,,1610612739,136,119,2026-01-10T20:20:51Z,5843750,False,,,0,,SUB in: D. Mitchell,[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
630,PT03M30.00S,2026-01-10T20:17:32.2Z,4,REGULAR,substitution,in,[],1630596,,,1610612739,136,119,2026-01-10T20:20:51Z,5846875,False,,,0,,SUB in: E. Mobley,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,,,
592,PT03M30.00S,2026-01-10T20:18:06.6Z,4,REGULAR,jumpball,recovered,[],203944,,,1610612739,136,119,2026-01-10T20:19:00Z,5850000,False,,,0,,Jump Ball J. Randle vs. N. Tomlin: Tip to J. Randle,"[203944, 203944, 1641772]",1610612750.0,MIN,heldball,J. Randle,203944.0,Randle,J. Randle,Randle,203944.0,Tomlin,1641772.0,,,,,,,,,,,,,,,,,,,,,,
595,PT03M30.00S,2026-01-10T20:18:06.6Z,4,REGULAR,turnover,lost ball,[],1641772,,,1610612739,136,119,2026-01-10T20:19:33Z,5872500,False,,,0,,N. Tomlin lost ball TURNOVER (1 TO),"[1641772, 203944]",1610612739.0,CLE,,,,Tomlin,N. Tomlin,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,1.0,Randle,203944.0
596,PT03M30.00S,2026-01-10T20:18:06.6Z,4,REGULAR,steal,,[],203944,,,1610612750,136,119,2026-01-10T20:18:06Z,5873750,False,,,0,,J. Randle STEAL (1 STL),[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
606,PT03M30.00S,2026-01-10T20:18:06.6Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1629675,6.652431011826544,49.50980392156863,1610612750,136,121,2026-01-10T20:31:12Z,5875000,False,2.0,10.0,1,left,N. Reid Jump Shot (25 PTS),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,Restricted Area,0-8 Center,,1.03,Made,,,,,25.0,,,,,,,,,,,,
597,PT03M16.00S,2026-01-10T20:18:12.4Z,4,REGULAR,3pt,Jump Shot,[],1628378,78.3180026281209,91.44454656862744,1610612739,136,121,2026-01-10T20:29:38Z,5900000,False,207.0,151.0,1,right,MISS D. Mitchell 25' 3PT,[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Right Center,,25.66,Missed,,,,,,,,,,,,,,,,,
598,PT03M15.00S,2026-01-10T20:18:13.4Z,4,REGULAR,rebound,defensive,[],203944,,,1610612750,136,121,2026-01-10T20:22:43Z,5910000,False,,,0,,J. Randle REBOUND (Off:0 Def:4),[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,Mid-Range,8-16 Left,,,,597.0,4.0,4.0,0.0,,,,,,,,,,,,,
