actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,shotActionNumber,pointsTotal,shotDistance,blockPlayerName,blockPersonId,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId
436,PT04M49.00S,2026-02-20T01:40:32.9Z,3,REGULAR,freethrow,2 of 2,[],1642281,,,1610612739,91,54,2026-02-20T01:40:32Z,4260000,False,,,0,,J. Tyson Free Throw 2 of 2 (11 PTS),[1642281],1610612739.0,CLE,,,,Tyson,J. Tyson,,,,,,,,,,,,Made,,11.0,,,,,,,,,,,,
437,PT04M38.00S,2026-02-20T01:40:44.9Z,3,REGULAR,3pt,Jump Shot,[],1642962,70.38436268068331,24.019607843137255,1610612751,91,54,2026-02-20T01:40:49Z,4270000,False,-130.0,226.0,1,right,MISS D. Powell 26' step back 3PT,[1642962],1610612751.0,BKN,step back,,,Powell,D. Powell,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,,26.06,,,,,,,,,,,
438,PT04M34.00S,2026-02-20T01:40:48.9Z,3,REGULAR,rebound,defensive,[],1642281,,,1610612739,91,54,2026-02-20T01:40:49Z,4280000,False,,,0,,J. Tyson REBOUND (Off:0 Def:4),[1642281],1610612739.0,CLE,,,,Tyson,J. Tyson,,,,,Above the Break 3,24+ Left Center,,,,,,,437.0,,,,,4.0,4.0,0.0,,,,,,
439,PT04M24.00S,2026-02-20T01:40:59.2Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1630596,7.30946123521682,49.50980392156863,1610612739,93,54,2026-02-20T01:41:03Z,4290000,False,2.0,16.0,1,left,E. Mobley alley-oop DUNK (10 PTS) (J. Harden 9 AST),"[1630596, 201935]",1610612739.0,CLE,alley-oop,,,Mobley,E. Mobley,,,,,Restricted Area,0-8 Center,,,,,,Made,,10.0,1.64,,,,,,J. Harden,201935.0,9.0,,,
441,PT04M09.00S,2026-02-20T01:41:14.9Z,3,REGULAR,foul,personal,[],201935,,,1610612751,93,54,2026-02-20T01:41:23Z,4310000,False,,,0,,J. Harden personal FOUL (1 PF),"[201935, 1630533]",1610612739.0,CLE,,,,Harden,J. Harden,,,,,Above the Break 3,24+ Right Center,1630886.0,1.0,0.0,Williams,1630533.0,,,,,,,,,,,,,,,
443,PT04M03.00S,2026-02-20T01:41:36.0Z,3,REGULAR,3pt,Jump Shot,[],1630534,82.9993429697766,3.431372549019608,1610612751,93,57,2026-02-20T01:41:39Z,4330000,False,-233.0,107.0,1,right,O. Agbaji 25' 3PT  (3 PTS) (D. Wolf 3 AST),"[1630534, 1642874]",1610612751.0,BKN,,,,Agbaji,O. Agbaji,,,,,Above the Break 3,24+ Left Center,,,,,,Made,,3.0,25.63,,,,,,D. Wolf,1642874.0,3.0,,,
445,PT03M50.00S,2026-02-20T01:41:49.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630596,6.783837056504599,57.35294117647059,1610612739,93,57,2026-02-20T01:42:17Z,4350000,False,-37.0,11.0,1,left,MISS E. Mobley cutting Layup,[1630596],1610612739.0,CLE,cutting,,,Mobley,E. Mobley,,,,,Restricted Area,0-8 Center,,,,,,Missed,,,3.85,,,,,,,,,,,
446,PT03M48.00S,2026-02-20T01:41:51.3Z,3,REGULAR,rebound,defensive,[],1642962,,,1610612751,93,57,2026-02-20T01:41:54Z,4360000,False,,,0,,D. Powell REBOUND (Off:0 Def:1),[1642962],1610612751.0,BKN,,,,Powell,D. Powell,,,,,Restricted Area,0-8 Center,,,,,,,445.0,,,,,1.0,1.0,0.0,,,,,,
447,PT03M42.00S,2026-02-20T01:41:57.7Z,3,REGULAR,3pt,Jump Shot,[],1630533,80.89684625492772,93.13725490196079,1610612751,93,57,2026-02-20T01:42:01Z,4370000,False,216.0,127.0,1,right,MISS Z. Williams 25' 3PT,[1630533],1610612751.0,BKN,,,,Williams,Z. Williams,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,,25.04,,,,,,,,,,,
448,PT03M39.00S,2026-02-20T01:42:00.7Z,3,REGULAR,rebound,defensive,[],1630596,,,1610612739,93,57,2026-02-20T01:42:01Z,4380000,False,,,0,,E. Mobley REBOUND (Off:1 Def:7),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Above the Break 3,24+ Right Center,,,,,,,447.0,,,,,8.0,7.0,1.0,,,,,,
449,PT03M27.00S,2026-02-20T01:42:12.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203471,5.863994743758213,50.0,1610612739,95,57,2026-02-20T01:42:26Z,4390000,False,0.0,3.0,1,left,D. Schröder driving finger roll Layup (5 PTS),[203471],1610612739.0,CLE,driving finger roll,,,Schröder,D. Schröder,,,,,Restricted Area,0-8 Center,,,,,,Made,,5.0,0.26,,,,,,,,,,,
451,PT03M00.00S,2026-02-20T01:42:56.8Z,3,REGULAR,3pt,Jump Shot,[],1630534,92.32917214191852,98.0392156862745,1610612751,95,57,2026-02-20T01:43:01Z,4410000,False,240.0,20.0,1,right,MISS O. Agbaji 24' 3PT,[1630534],1610612751.0,BKN,,,,Agbaji,O. Agbaji,,,,,Right Corner 3,24+ Right,,,,,,Missed,,,24.1,,,,,,,,,,,
452,PT02M57.00S,2026-02-20T01:42:59.8Z,3,REGULAR,rebound,defensive,[],1630596,,,1610612739,95,57,2026-02-20T01:43:01Z,4420000,False,,,0,,E. Mobley REBOUND (Off:1 Def:8),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Right Corner 3,24+ Right,,,,,,,451.0,,,,,9.0,8.0,1.0,,,,,,
453,PT02M48.00S,2026-02-20T01:43:08.2Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642281,8.360709592641262,36.76470588235294,1610612739,95,57,2026-02-20T01:43:58Z,4430000,False,66.0,26.0,1,left,MISS J. Tyson 7' floating Shot,[1642281],1610612739.0,CLE,floating,,,Tyson,J. Tyson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,,7.12,,,,,,,,,,,
454,PT02M47.00S,2026-02-20T01:43:09.2Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612739,95,57,2026-02-20T01:43:58Z,4440000,False,,,0,,TEAM offensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,453.0,,,,,,,,,,,,,
456,PT02M41.00S,2026-02-20T01:43:35.9Z,3,REGULAR,foul,offensive,[],201935,,,1610612739,95,57,2026-02-20T01:43:46Z,4460000,False,,,0,,J. Harden offensive FOUL (2 PF),"[201935, 1629611]",1610612739.0,CLE,,,,Harden,J. Harden,,,,,In The Paint (Non-RA),0-8 Center,200833.0,2.0,0.0,Mann,1629611.0,,,,,,,,,,,,,,,
458,PT02M41.00S,2026-02-20T01:43:35.9Z,3,REGULAR,turnover,offensive foul,[],201935,,,1610612739,95,57,2026-02-20T01:43:35Z,4480000,False,,,0,,J. Harden offensive foul TURNOVER (2 TO),[201935],1610612739.0,CLE,,,,Harden,J. Harden,,,,,In The Paint (Non-RA),0-8 Center,200833.0,,,,,,,,,,,,,,,,,2.0,,
459,PT02M41.00S,2026-02-20T01:43:58.1Z,3,REGULAR,timeout,full,['team'],0,,,1610612751,95,57,2026-02-20T01:46:36Z,4490000,False,,,0,,CLE Timeout,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
461,PT02M27.00S,2026-02-20T01:46:54.0Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1642962,93.64323258869908,50.73529411764706,1610612751,95,59,2026-02-20T01:46:59Z,4510000,False,4.0,7.0,1,right,D. Powell cutting Layup (2 PTS) (D. Wolf 4 AST),"[1642962, 1642874]",1610612751.0,BKN,cutting,,,Powell,D. Powell,,,,,Restricted Area,0-8 Center,,,,,,Made,,2.0,0.82,,,,,,D. Wolf,1642874.0,4.0,,,
463,PT02M16.00S,2026-02-20T01:47:04.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203471,8.754927726675426,50.245098039215684,1610612739,97,59,2026-02-20T01:47:15Z,4530000,False,-1.0,30.0,1,left,D. Schröder driving finger roll Layup (7 PTS),[203471],1610612739.0,CLE,driving finger roll,,,Schröder,D. Schröder,,,,,Restricted Area,0-8 Center,,,,,,Made,,7.0,2.98,,,,,,,,,,,
464,PT02M10.00S,2026-02-20T01:47:15.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1642874,89.96386333771353,42.40196078431372,1610612751,97,59,2026-02-20T01:48:31Z,4540000,False,-38.0,42.0,1,right,MISS D. Wolf driving Layup - blocked,"[1642874, 1630596]",1610612751.0,BKN,driving,,,Wolf,D. Wolf,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,,5.65,Mobley,1630596.0,,,,,,,,,
465,PT02M10.00S,2026-02-20T01:47:15.2Z,3,REGULAR,block,,[],1630596,,,1610612751,97,59,2026-02-20T01:47:18Z,4550000,False,,,0,,E. Mobley BLOCK (1 BLK),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
466,PT02M08.00S,2026-02-20T01:47:17.2Z,3,REGULAR,rebound,defensive,[],203471,,,1610612739,97,59,2026-02-20T01:48:31Z,4560000,False,,,0,,D. Schröder REBOUND (Off:0 Def:2),[203471],1610612739.0,CLE,,,,Schröder,D. Schröder,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,464.0,,,,,2.0,2.0,0.0,,,,,,
468,PT01M49.00S,2026-02-20T01:47:53.4Z,3,REGULAR,3pt,Jump Shot,[],203471,5.075558475689881,3.9215686274509802,1610612739,100,59,2026-02-20T01:47:58Z,4580000,False,230.0,-5.0,1,left,D. Schröder 3PT  (10 PTS) (J. Tyson 2 AST),"[203471, 1642281]",1610612739.0,CLE,,,,Schröder,D. Schröder,,,,,Right Corner 3,24+ Right,,,,,,Made,,10.0,23.04,,,,,,J. Tyson,1642281.0,2.0,,,
477,PT01M22.00S,2026-02-20T01:48:14.7Z,3,REGULAR,turnover,shot clock,['team'],0,,,1610612751,100,59,2026-02-20T01:53:01Z,4605000,False,,,0,,BKN shot clock Team TURNOVER,[],1610612751.0,BKN,,,,,,,,,,Above the Break 3,24+ Right Center,202041.0,,,,,,,,,,,,,,,,,,,
472,PT01M09.00S,2026-02-20T01:48:36.1Z,3,REGULAR,foul,personal,['2freethrow'],1630534,,,1610612739,100,59,2026-02-20T01:48:41Z,4620000,False,,,0,,O. Agbaji shooting personal FOUL (2 PF) (Schröder 2 FT),"[1630534, 203471]",1610612751.0,BKN,shooting,,,Agbaji,O. Agbaji,,,,,In The Paint (Non-RA),0-8 Center,200833.0,2.0,0.0,Schröder,203471.0,,,,,,,,,,,,,,,
475,PT01M09.00S,2026-02-20T01:50:07.3Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],203471,,,1610612739,101,59,2026-02-20T01:50:39Z,4650000,False,,,0,,D. Schröder Free Throw 1 of 2 (11 PTS),[203471],1610612739.0,CLE,,,,Schröder,D. Schröder,,,,,,,,,,,,Made,,11.0,,,,,,,,,,,,
476,PT01M09.00S,2026-02-20T01:50:24.1Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],203471,,,1610612739,102,59,2026-02-20T01:50:39Z,4660000,False,,,0,,D. Schröder Free Throw 2 of 2 (12 PTS),[203471],1610612739.0,CLE,,,,Schröder,D. Schröder,,,,,,,,,,,,Made,,12.0,,,,,,,,,,,,
478,PT00M55.10S,2026-02-20T01:50:39.5Z,3,REGULAR,3pt,Jump Shot,[],1630534,89.83245729303549,2.696078431372549,1610612751,102,62,2026-02-20T01:50:45Z,4670000,False,-237.0,43.0,1,right,O. Agbaji 24' 3PT  (6 PTS) (D. Wolf 5 AST),"[1630534, 1642874]",1610612751.0,BKN,,,,Agbaji,O. Agbaji,,,,,Left Corner 3,24+ Left,,,,,,Made,,6.0,24.04,,,,,,D. Wolf,1642874.0,5.0,,,
480,PT00M39.50S,2026-02-20T01:50:58.0Z,3,REGULAR,3pt,Jump Shot,[],201935,33.459264126149804,50.73529411764706,1610612739,102,62,2026-02-20T01:51:04Z,4690000,False,-4.0,262.0,1,left,MISS J. Harden 26' 3PT,[201935],1610612739.0,CLE,,,,Harden,J. Harden,,,,,Above the Break 3,24+ Center,,,,,,Missed,,,26.2,,,,,,,,,,,
481,PT00M35.70S,2026-02-20T01:51:01.8Z,3,REGULAR,rebound,offensive,[],1642281,,,1610612739,102,62,2026-02-20T01:52:46Z,4700000,False,,,0,,J. Tyson REBOUND (Off:1 Def:4),[1642281],1610612739.0,CLE,,,,Tyson,J. Tyson,,,,,Above the Break 3,24+ Center,,,,,,,480.0,,,,,5.0,4.0,1.0,,,,,,
491,PT00M34.50S,2026-02-20T01:51:03.2Z,3,REGULAR,turnover,bad pass,[],1642281,,,1610612739,102,62,2026-02-20T01:52:55Z,4705000,False,,,0,,J. Tyson bad pass TURNOVER (1 TO),"[1642281, 1642962]",1610612739.0,CLE,,,,Tyson,J. Tyson,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,1.0,Powell,1642962.0
493,PT00M34.50S,2026-02-20T01:51:03.2Z,3,REGULAR,steal,,[],1642962,,,1610612751,102,62,2026-02-20T01:52:32Z,4707500,False,,,0,,D. Powell STEAL (1 STL),[1642962],1610612751.0,BKN,,,,Powell,D. Powell,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
482,PT00M33.20S,2026-02-20T01:51:08.4Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak', 'fromturnover']",1630534,94.30026281208936,51.71568627450981,1610612751,102,64,2026-02-20T01:52:19Z,4710000,False,9.0,1.0,1,right,O. Agbaji running DUNK (8 PTS) (D. Powell 1 AST),"[1630534, 1642962]",1610612751.0,BKN,running,,,Agbaji,O. Agbaji,,,,,Restricted Area,0-8 Center,,,,,,Made,,8.0,0.87,,,,,,D. Powell,1642962.0,1.0,,,
484,PT00M17.30S,2026-02-20T01:51:27.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203471,11.12023653088042,34.55882352941176,1610612739,102,64,2026-02-20T01:51:33Z,4730000,False,77.0,52.0,1,left,MISS D. Schröder 9' driving floating Shot - blocked,"[203471, 1642874]",1610612739.0,CLE,driving floating,,,Schröder,D. Schröder,,,,,In The Paint (Non-RA),8-16 Right,,,,,,Missed,,,9.31,Wolf,1642874.0,,,,,,,,,
518,PT00M17.30S,2026-02-20T01:51:27.4Z,3,REGULAR,block,,[],1642874,,,1610612739,102,64,2026-02-20T01:57:04Z,4735000,False,,,0,,D. Wolf BLOCK (2 BLK),[1642874],1610612751.0,BKN,,,,Wolf,D. Wolf,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,,,,,,,
485,PT00M14.60S,2026-02-20T01:51:30.1Z,3,REGULAR,rebound,defensive,[],1630534,,,1610612751,102,64,2026-02-20T01:57:04Z,4740000,False,,,0,,O. Agbaji REBOUND (Off:0 Def:1),[1630534],1610612751.0,BKN,,,,Agbaji,O. Agbaji,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,484.0,,,,,1.0,1.0,0.0,,,,,,
486,PT00M05.90S,2026-02-20T01:51:38.8Z,3,REGULAR,3pt,Jump Shot,[],1642874,72.61826544021025,17.647058823529413,1610612751,102,67,2026-02-20T01:51:43Z,4750000,False,-162.0,205.0,1,right,D. Wolf 26' 3PT  (8 PTS) (O. Agbaji 3 AST),"[1642874, 1630534]",1610612751.0,BKN,,,,Wolf,D. Wolf,,,,,Above the Break 3,24+ Left Center,,,,,,Made,,8.0,26.11,,,,,,O. Agbaji,1630534.0,3.0,,,
488,PT00M00.00S,2026-02-20T01:51:51.9Z,3,REGULAR,3pt,Jump Shot,[],1630596,26.757555847568987,17.401960784313726,1610612739,102,67,2026-02-20T01:51:56Z,4770000,False,163.0,199.0,1,left,MISS E. Mobley 25' 3PT,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,,25.72,,,,,,,,,,,
489,PT00M00.00S,2026-02-20T01:51:54.7Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612739,102,67,2026-02-20T01:51:54Z,4780000,False,,,0,,TEAM offensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,488.0,,,,,,,,,,,,,
490,PT00M00.00S,2026-02-20T01:51:55.6Z,3,REGULAR,period,end,[],0,,,1610612739,102,67,2026-02-20T01:51:55Z,4790000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
494,PT12M00.00S,2026-02-20T01:52:20.7Z,4,REGULAR,substitution,out,['startperiod'],201935,,,1610612739,102,67,2026-02-20T01:54:32Z,4800000,False,,,0,,SUB out: J. Harden,[201935],1610612739.0,CLE,,,,Harden,J. Harden,,,,,,,,,,,,,,,,,,,,,,,,,,
495,PT12M00.00S,2026-02-20T01:52:20.7Z,4,REGULAR,substitution,out,['startperiod'],1630241,,,1610612739,102,67,2026-02-20T01:54:32Z,4810000,False,,,0,,SUB out: S. Merrill,[1630241],1610612739.0,CLE,,,,Merrill,S. Merrill,,,,,,,,,,,,,,,,,,,,,,,,,,
496,PT12M00.00S,2026-02-20T01:52:20.7Z,4,REGULAR,substitution,out,['startperiod'],1630596,,,1610612739,102,67,2026-02-20T01:54:32Z,4820000,False,,,0,,SUB out: E. Mobley,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,,,
497,PT12M00.00S,2026-02-20T01:52:20.7Z,4,REGULAR,substitution,in,['startperiod'],1641854,,,1610612739,102,67,2026-02-20T01:54:32Z,4830000,False,,,0,,SUB in: C. Porter Jr.,[1641854],1610612739.0,CLE,,,,Porter Jr.,C. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
498,PT12M00.00S,2026-02-20T01:52:20.7Z,4,REGULAR,substitution,in,['startperiod'],1631165,,,1610612739,102,67,2026-02-20T01:54:32Z,4840000,False,,,0,,SUB in: K. Ellis,[1631165],1610612739.0,CLE,,,,Ellis,K. Ellis,,,,,,,,,,,,,,,,,,,,,,,,,,
499,PT12M00.00S,2026-02-20T01:52:20.7Z,4,REGULAR,substitution,in,['startperiod'],1626204,,,1610612739,102,67,2026-02-20T01:54:32Z,4850000,False,,,0,,SUB in: L. Nance Jr.,[1626204],1610612739.0,CLE,,,,Nance Jr.,L. Nance Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
500,PT12M00.00S,2026-02-20T01:54:31.8Z,4,REGULAR,period,start,[],0,,,1610612739,102,67,2026-02-20T01:54:33Z,4860000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
501,PT11M36.00S,2026-02-20T01:54:55.0Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626204,14.536793692509855,56.127450980392155,1610612739,102,67,2026-02-20T01:54:59Z,4870000,False,-31.0,84.0,1,left,MISS L. Nance Jr. 8' Jump Shot,[1626204],1610612739.0,CLE,,,,Nance Jr.,L. Nance Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Missed,,,8.95,,,,,,,,,,,
502,PT11M33.00S,2026-02-20T01:54:58.0Z,4,REGULAR,rebound,defensive,[],1642962,,,1610612751,102,67,2026-02-20T01:54:59Z,4880000,False,,,0,,D. Powell REBOUND (Off:0 Def:2),[1642962],1610612751.0,BKN,,,,Powell,D. Powell,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,501.0,,,,,2.0,2.0,0.0,,,,,,
503,PT11M21.00S,2026-02-20T01:55:09.5Z,4,REGULAR,3pt,Jump Shot,[],1629611,73.9323258869908,84.31372549019608,1610612751,102,70,2026-02-20T01:55:15Z,4890000,False,172.0,193.0,1,right,T. Mann 25' 3PT  (8 PTS) (D. Wolf 6 AST),"[1629611, 1642874]",1610612751.0,BKN,,,,Mann,T. Mann,,,,,Above the Break 3,24+ Right Center,,,,,,Made,,8.0,25.79,,,,,,D. Wolf,1642874.0,6.0,,,
505,PT11M11.00S,2026-02-20T01:55:25.7Z,4,REGULAR,foul,personal,[],1642962,,,1610612739,102,70,2026-02-20T01:55:43Z,4910000,False,,,0,,D. Powell personal FOUL (2 PF),"[1642962, 1626204]",1610612751.0,BKN,,,,Powell,D. Powell,,,,,Above the Break 3,24+ Right Center,202041.0,2.0,0.0,Nance Jr.,1626204.0,,,,,,,,,,,,,,,
507,PT11M04.00S,2026-02-20T01:55:42.5Z,4,REGULAR,3pt,Jump Shot,[],1642281,25.57490144546649,82.59803921568627,1610612739,102,70,2026-02-20T01:55:47Z,4930000,False,-163.0,188.0,1,left,MISS J. Tyson 24' step back 3PT,[1642281],1610612739.0,CLE,step back,,,Tyson,J. Tyson,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,,24.87,,,,,,,,,,,
508,PT11M00.00S,2026-02-20T01:55:46.5Z,4,REGULAR,rebound,defensive,[],1630534,,,1610612751,102,70,2026-02-20T01:55:47Z,4940000,False,,,0,,O. Agbaji REBOUND (Off:0 Def:2),[1630534],1610612751.0,BKN,,,,Agbaji,O. Agbaji,,,,,Above the Break 3,24+ Left Center,,,,,,,507.0,,,,,2.0,2.0,0.0,,,,,,
509,PT10M56.00S,2026-02-20T01:55:53.4Z,4,REGULAR,foul,offensive,[],1642874,,,1610612751,102,70,2026-02-20T01:56:06Z,4950000,False,,,0,,D. Wolf offensive FOUL (1 PF),"[1642874, 1631165]",1610612751.0,BKN,,,,Wolf,D. Wolf,,,,,Above the Break 3,24+ Right Center,200833.0,1.0,0.0,Ellis,1631165.0,,,,,,,,,,,,,,,
511,PT10M56.00S,2026-02-20T01:55:53.4Z,4,REGULAR,turnover,offensive foul,[],1642874,,,1610612751,102,70,2026-02-20T01:55:53Z,4970000,False,,,0,,D. Wolf offensive foul TURNOVER (3 TO),[1642874],1610612751.0,BKN,,,,Wolf,D. Wolf,,,,,Above the Break 3,24+ Right Center,200833.0,,,,,,,,,,,,,,,,,3.0,,
512,PT10M45.00S,2026-02-20T01:56:17.3Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1642281,6.915243101182654,50.49019607843137,1610612739,102,70,2026-02-20T01:56:23Z,4980000,False,-2.0,13.0,1,left,MISS J. Tyson cutting finger roll Layup,[1642281],1610612739.0,CLE,cutting finger roll,,,Tyson,J. Tyson,,,,,Restricted Area,0-8 Center,,,,,,Missed,,,1.27,,,,,,,,,,,
513,PT10M42.00S,2026-02-20T01:56:20.3Z,4,REGULAR,rebound,defensive,[],1630534,,,1610612751,102,70,2026-02-20T01:56:23Z,4990000,False,,,0,,O. Agbaji REBOUND (Off:0 Def:3),[1630534],1610612751.0,BKN,,,,Agbaji,O. Agbaji,,,,,Restricted Area,0-8 Center,,,,,,,512.0,,,,,3.0,3.0,0.0,,,,,,
514,PT10M41.00S,2026-02-20T01:56:24.8Z,4,REGULAR,foul,personal,['2freethrow'],1641854,,,1610612751,102,70,2026-02-20T01:56:42Z,5000000,False,,,0,,C. Porter Jr. shooting personal FOUL (1 PF) (Wolf 2 FT),"[1641854, 1642874]",1610612739.0,CLE,shooting,,,Porter Jr.,C. Porter Jr.,,,,,Restricted Area,0-8 Center,202041.0,1.0,0.0,Wolf,1642874.0,,,,,,,,,,,,,,,
516,PT10M41.00S,2026-02-20T01:56:50.2Z,4,REGULAR,freethrow,1 of 2,['fastbreak'],1642874,,,1610612751,102,70,2026-02-20T01:56:50Z,5020000,False,,,0,,MISS D. Wolf Free Throw 1 of 2,[1642874],1610612751.0,BKN,,,,Wolf,D. Wolf,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
517,PT10M41.00S,2026-02-20T01:56:50.2Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612751,102,70,2026-02-20T01:56:50Z,5030000,False,,,0,,TEAM offensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,516.0,,,,,,,,,,,,,
519,PT10M41.00S,2026-02-20T01:56:50.2Z,4,REGULAR,freethrow,2 of 2,['fastbreak'],1642874,,,1610612751,102,71,2026-02-20T01:58:13Z,5040000,False,,,0,,D. Wolf Free Throw 2 of 2 (9 PTS),[1642874],1610612751.0,BKN,,,,Wolf,D. Wolf,,,,,,,,,,,,Made,,9.0,,,,,,,,,,,,
520,PT10M20.00S,2026-02-20T01:57:28.9Z,4,REGULAR,3pt,Jump Shot,[],1642281,6.389618922470433,4.166666666666666,1610612739,102,71,2026-02-20T01:57:32Z,5050000,False,229.0,8.0,1,left,MISS J. Tyson 3PT,[1642281],1610612739.0,CLE,,,,Tyson,J. Tyson,,,,,Right Corner 3,24+ Right,,,,,,Missed,,,22.93,,,,,,,,,,,
521,PT10M17.00S,2026-02-20T01:57:31.9Z,4,REGULAR,rebound,defensive,[],1642874,,,1610612751,102,71,2026-02-20T01:57:32Z,5060000,False,,,0,,D. Wolf REBOUND (Off:1 Def:3),[1642874],1610612751.0,BKN,,,,Wolf,D. Wolf,,,,,Right Corner 3,24+ Right,,,,,,,520.0,,,,,4.0,3.0,1.0,,,,,,
533,PT10M12.00S,2026-02-20T01:57:40.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1642874,92.59198423127464,49.754901960784316,1610612751,102,71,2026-02-20T01:58:38Z,5085000,False,-1.0,17.0,1,right,MISS D. Wolf driving Layup - blocked,"[1642874, 1631165]",1610612751.0,BKN,driving,,,Wolf,D. Wolf,,,,,Restricted Area,0-8 Center,,,,,,Missed,,,1.71,Ellis,1631165.0,,,,,,,,,
534,PT10M12.00S,2026-02-20T01:57:40.9Z,4,REGULAR,block,,[],1631165,,,1610612751,102,71,2026-02-20T01:58:38Z,5087500,False,,,0,,K. Ellis BLOCK (2 BLK),[1631165],1610612739.0,CLE,,,,Ellis,K. Ellis,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
535,PT10M11.00S,2026-02-20T01:57:41.9Z,4,REGULAR,rebound,defensive,[],203471,,,1610612739,102,71,2026-02-20T01:58:38Z,5088750,False,,,0,,D. Schröder REBOUND (Off:0 Def:3),[203471],1610612739.0,CLE,,,,Schröder,D. Schröder,,,,,Restricted Area,0-8 Center,,,,,,,533.0,,,,,3.0,3.0,0.0,,,,,,
524,PT10M04.00S,2026-02-20T01:57:44.5Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",203471,13.485545335085414,54.65686274509803,1610612739,102,71,2026-02-20T02:00:36Z,5090000,False,-23.0,74.0,1,left,MISS D. Schröder 7' running Layup,[203471],1610612739.0,CLE,running,,,Schröder,D. Schröder,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,,7.79,,,,,,,,,,,
525,PT10M01.00S,2026-02-20T01:57:47.5Z,4,REGULAR,rebound,defensive,[],1630533,,,1610612751,102,71,2026-02-20T02:00:36Z,5100000,False,,,0,,Z. Williams REBOUND (Off:0 Def:2),[1630533],1610612751.0,BKN,,,,Williams,Z. Williams,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,524.0,,,,,2.0,2.0,0.0,,,,,,
