actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
368,PT08M23.00S,2021-10-26T03:59:07.3Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",201587,93.74178712220763,48.529411764705884,1610612746,69,48,2021-10-26T03:59:12Z,3650000,-7.0,6.0,1,right,N. Batum cutting DUNK (2 PTS) (I. Zubac 4 AST),"[201587, 1627826]",1610612746.0,LAC,cutting,,,Batum,N. Batum,,,,,,,,0.97,Made,2.0,I. Zubac,1627826.0,4.0,,,,,,,,,,,
370,PT08M08.00S,2021-10-26T03:59:21.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203994,8.065045992115643,49.26470588235294,1610612757,69,50,2021-10-26T03:59:25Z,3670000,4.0,23.0,1,left,J. Nurkic cutting Layup (4 PTS) (C. McCollum 3 AST),"[203994, 203468]",1610612757.0,POR,cutting,,,Nurkic,J. Nurkic,,,,,,,,2.36,Made,4.0,C. McCollum,203468.0,3.0,,,,,,,,,,,
372,PT07M55.00S,2021-10-26T03:59:36.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627826,93.61038107752957,47.05882352941176,1610612746,71,50,2021-10-26T03:59:41Z,3690000,-15.0,8.0,1,right,I. Zubac cutting Layup (10 PTS) (P. George 5 AST),"[1627826, 202331]",1610612746.0,LAC,cutting,,,Zubac,I. Zubac,,,,,,,,1.65,Made,10.0,P. George,202331.0,5.0,,,,,,,,,,,
374,PT07M44.00S,2021-10-26T03:59:47.9Z,3,REGULAR,foul,personal,['2freethrow'],202331,,,1610612757,71,50,2021-10-26T03:59:53Z,3710000,,,0,,P. George shooting personal FOUL (2 PF) (McCollum 2 FT),"[202331, 203468]",1610612746.0,LAC,shooting,,,George,P. George,,,,,,,,,,,,,,,,,,2715.0,,,2.0,0.0,McCollum,203468.0
376,PT07M44.00S,2021-10-26T04:00:23.4Z,3,REGULAR,freethrow,1 of 2,[],203468,,,1610612757,71,51,2021-10-26T04:00:23Z,3730000,,,0,,C. McCollum Free Throw 1 of 2 (19 PTS),[203468],1610612757.0,POR,,,,McCollum,C. McCollum,,,,,,,,,Made,19.0,,,,,,,,,,,,,,
377,PT07M44.00S,2021-10-26T04:00:38.6Z,3,REGULAR,freethrow,2 of 2,[],203468,,,1610612757,71,52,2021-10-26T04:00:38Z,3740000,,,0,,C. McCollum Free Throw 2 of 2 (20 PTS),[203468],1610612757.0,POR,,,,McCollum,C. McCollum,,,,,,,,,Made,20.0,,,,,,,,,,,,,,
378,PT07M30.00S,2021-10-26T04:00:53.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202331,80.20696452036793,43.13725490196079,1610612746,73,52,2021-10-26T04:00:58Z,3750000,-34.0,134.0,1,right,P. George 13' step back Jump Shot (14 PTS) (E. Bledsoe 6 AST),"[202331, 202339]",1610612746.0,LAC,step back,,,George,P. George,,,,,,,,13.79,Made,14.0,E. Bledsoe,202339.0,6.0,,,,,,,,,,,
380,PT07M26.00S,2021-10-26T04:01:02.3Z,3,REGULAR,foul,offensive,[],203994,,,1610612757,73,52,2021-10-26T04:01:10Z,3770000,,,0,,J. Nurkic offensive FOUL (3 PF),"[203994, 202339]",1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,,,,,,,,,,,201638.0,,,3.0,0.0,Bledsoe,202339.0
382,PT07M26.00S,2021-10-26T04:01:02.3Z,3,REGULAR,turnover,offensive foul,[],203994,,,1610612757,73,52,2021-10-26T04:01:02Z,3790000,,,0,,J. Nurkic offensive foul TURNOVER (6 TO),[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,6.0,,,,,,,,,,,,,201638.0,,,,,,
383,PT07M14.00S,2021-10-26T04:01:22.9Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],202704,94.3988173455979,96.07843137254902,1610612746,73,52,2021-10-26T04:01:27Z,3800000,230.0,0.0,1,right,MISS R. Jackson 3PT,[202704],1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,,,,23.04,Missed,,,,,,,,,,,,,,,
384,PT07M11.00S,2021-10-26T04:01:25.9Z,3,REGULAR,rebound,defensive,[],203994,,,1610612757,73,52,2021-10-26T04:01:27Z,3810000,,,0,,J. Nurkic REBOUND (Off:1 Def:8),[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,,,,,,,383.0,9.0,8.0,1.0,,,,,,,
385,PT07M08.00S,2021-10-26T04:01:30.6Z,3,REGULAR,foul,personal,[],202331,,,1610612757,73,52,2021-10-26T04:01:40Z,3820000,,,0,,P. George personal FOUL (3 PF),"[202331, 203081]",1610612746.0,LAC,,,,George,P. George,,,,,,,,,,,,,,,,,,201638.0,,,3.0,0.0,Lillard,203081.0
387,PT07M01.00S,2021-10-26T04:02:10.9Z,3,REGULAR,3pt,Jump Shot,[],203081,33.6892247043364,73.0392156862745,1610612757,73,52,2021-10-26T04:03:05Z,3840000,-115.0,264.0,1,left,MISS D. Lillard 28' pullup 3PT,[203081],1610612757.0,POR,pullup,,,Lillard,D. Lillard,,,,,,,,28.82,Missed,,,,,,,,,,,,,,,
388,PT06M59.00S,2021-10-26T04:02:12.9Z,3,REGULAR,rebound,defensive,[],201587,,,1610612746,73,52,2021-10-26T04:02:15Z,3850000,,,0,,N. Batum REBOUND (Off:0 Def:4),[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,,,,,,,,,,387.0,4.0,4.0,0.0,,,,,,,
389,PT06M55.00S,2021-10-26T04:02:19.3Z,3,REGULAR,foul,personal,['2freethrow'],1629642,,,1610612746,73,52,2021-10-26T04:02:25Z,3860000,,,0,,N. Little shooting personal FOUL (2 PF) (Jackson 2 FT),"[1629642, 202704]",1610612757.0,POR,shooting,,,Little,N. Little,,,,,,,,,,,,,,,,,,201638.0,,,2.0,0.0,Jackson,202704.0
391,PT06M55.00S,2021-10-26T04:02:55.0Z,3,REGULAR,freethrow,1 of 2,[],202704,,,1610612746,74,52,2021-10-26T04:02:55Z,3880000,,,0,,R. Jackson Free Throw 1 of 2 (17 PTS),[202704],1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,,,,,Made,17.0,,,,,,,,,,,,,,
392,PT06M55.00S,2021-10-26T04:03:01.6Z,3,REGULAR,substitution,out,[],1629642,,,1610612746,74,52,2021-10-26T04:03:09Z,3890000,,,0,,SUB out: N. Little,[1629642],1610612757.0,POR,,,,Little,N. Little,,,,,,,,,,,,,,,,,,,,,,,,
393,PT06M55.00S,2021-10-26T04:03:01.6Z,3,REGULAR,substitution,in,[],1629014,,,1610612746,74,52,2021-10-26T04:03:09Z,3900000,,,0,,SUB in: A. Simons,[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,,,,,,,,,,,,,,,,,,,,
394,PT06M55.00S,2021-10-26T04:03:27.9Z,3,REGULAR,freethrow,2 of 2,[],202704,,,1610612746,75,52,2021-10-26T04:03:28Z,3910000,,,0,,R. Jackson Free Throw 2 of 2 (18 PTS),[202704],1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,,,,,Made,18.0,,,,,,,,,,,,,,
395,PT06M41.00S,2021-10-26T04:03:44.4Z,3,REGULAR,turnover,bad pass,[],203468,,,1610612757,75,52,2021-10-26T04:03:49Z,3920000,,,0,,C. McCollum bad pass TURNOVER (3 TO),"[203468, 202331]",1610612757.0,POR,,,,McCollum,C. McCollum,,,,,3.0,George,202331.0,,,,,,,,,,,,,,,,,
396,PT06M41.00S,2021-10-26T04:03:44.4Z,3,REGULAR,steal,,[],202331,,,1610612746,75,52,2021-10-26T04:03:46Z,3930000,,,0,,P. George STEAL (8 STL),[202331],1610612746.0,LAC,,,,George,P. George,,,,,,,,,,,,,,,,,,,,,,,,
397,PT06M38.00S,2021-10-26T04:03:47.5Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",202331,93.87319316688567,48.774509803921575,1610612746,75,52,2021-10-26T04:03:54Z,3940000,-6.0,5.0,1,right,MISS P. George running Layup,[202331],1610612746.0,LAC,running,,,George,P. George,,,,,,,,0.8,Missed,,,,,,,,,,,,,,,
398,PT06M35.00S,2021-10-26T04:03:50.3Z,3,REGULAR,rebound,defensive,[],203468,,,1610612757,75,52,2021-10-26T04:03:50Z,3950000,,,0,,C. McCollum REBOUND (Off:0 Def:3),[203468],1610612757.0,POR,,,,McCollum,C. McCollum,,,,,,,,,,,,,,397.0,3.0,3.0,0.0,,,,,,,
399,PT06M30.00S,2021-10-26T04:03:54.5Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],203081,30.798291721419176,21.568627450980387,1610612757,75,52,2021-10-26T04:04:36Z,3960000,142.0,237.0,1,left,MISS D. Lillard 27' step back 3PT,[203081],1610612757.0,POR,step back,,,Lillard,D. Lillard,,,,,,,,27.64,Missed,,,,,,,,,,,,,,,
400,PT06M28.00S,2021-10-26T04:03:56.5Z,3,REGULAR,rebound,defensive,[],1627826,,,1610612746,75,52,2021-10-26T04:04:03Z,3970000,,,0,,I. Zubac REBOUND (Off:0 Def:6),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,,,,399.0,6.0,6.0,0.0,,,,,,,
401,PT06M20.00S,2021-10-26T04:04:07.2Z,3,REGULAR,foul,personal,['2freethrow'],1629014,,,1610612746,75,52,2021-10-26T04:04:22Z,3980000,,,0,,A. Simons shooting personal FOUL (1 PF) (Bledsoe 2 FT),"[1629014, 202339]",1610612757.0,POR,shooting,,,Simons,A. Simons,,,,,,,,,,,,,,,,,,1627541.0,,,1.0,0.0,Bledsoe,202339.0
403,PT06M20.00S,2021-10-26T04:04:35.9Z,3,REGULAR,freethrow,1 of 2,[],202331,,,1610612746,76,52,2021-10-26T04:04:35Z,4000000,,,0,,P. George Free Throw 1 of 2 (15 PTS),[202331],1610612746.0,LAC,,,,George,P. George,,,,,,,,,Made,15.0,,,,,,,,,,,,,,
404,PT06M20.00S,2021-10-26T04:04:41.9Z,3,REGULAR,substitution,out,[],202704,,,1610612746,76,52,2021-10-26T04:04:47Z,4010000,,,0,,SUB out: R. Jackson,[202704],1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,,,,,,,,,,,,,,,,,,,,
405,PT06M20.00S,2021-10-26T04:04:41.9Z,3,REGULAR,substitution,in,[],1629611,,,1610612746,76,52,2021-10-26T04:04:47Z,4020000,,,0,,SUB in: T. Mann,[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,
406,PT06M20.00S,2021-10-26T04:05:01.2Z,3,REGULAR,freethrow,2 of 2,[],202331,,,1610612746,77,52,2021-10-26T04:05:01Z,4030000,,,0,,P. George Free Throw 2 of 2 (16 PTS),[202331],1610612746.0,LAC,,,,George,P. George,,,,,,,,,Made,16.0,,,,,,,,,,,,,,
407,PT06M00.00S,2021-10-26T04:05:22.0Z,3,REGULAR,3pt,Jump Shot,[],203468,19.760183968462556,4.166666666666657,1610612757,77,52,2021-10-26T04:05:28Z,4040000,229.0,133.0,1,left,MISS C. McCollum 26' 3PT,[203468],1610612757.0,POR,,,,McCollum,C. McCollum,,,,,,,,26.51,Missed,,,,,,,,,,,,,,,
408,PT05M57.00S,2021-10-26T04:05:25.0Z,3,REGULAR,rebound,offensive,[],203994,,,1610612757,77,52,2021-10-26T04:05:28Z,4050000,,,0,,J. Nurkic REBOUND (Off:2 Def:8),[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,,,,,,,407.0,10.0,8.0,2.0,,,,,,,
409,PT05M55.00S,2021-10-26T04:05:26.0Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203994,7.670827858081481,52.450980392156865,1610612757,77,52,2021-10-26T04:05:31Z,4060000,-12.0,20.0,1,left,MISS J. Nurkic putback Layup,[203994],1610612757.0,POR,putback,,,Nurkic,J. Nurkic,,,,,,,,2.31,Missed,,,,,,,,,,,,,,,
410,PT05M52.00S,2021-10-26T04:05:29.0Z,3,REGULAR,rebound,defensive,[],1627826,,,1610612746,77,52,2021-10-26T04:05:31Z,4070000,,,0,,I. Zubac REBOUND (Off:0 Def:7),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,,,,409.0,7.0,7.0,0.0,,,,,,,
411,PT05M51.00S,2021-10-26T04:05:31.5Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],202331,68.11760840998686,33.57843137254902,1610612746,77,52,2021-10-26T04:05:36Z,4080000,-82.0,247.0,1,right,MISS P. George 26' running pullup 3PT,[202331],1610612746.0,LAC,running pullup,,,George,P. George,,,,,,,,26.05,Missed,,,,,,,,,,,,,,,
412,PT05M47.00S,2021-10-26T04:05:35.5Z,3,REGULAR,rebound,defensive,[],203496,,,1610612757,77,52,2021-10-26T04:05:36Z,4090000,,,0,,R. Covington REBOUND (Off:0 Def:5),[203496],1610612757.0,POR,,,,Covington,R. Covington,,,,,,,,,,,,,,411.0,5.0,5.0,0.0,,,,,,,
413,PT05M44.00S,2021-10-26T04:05:38.3Z,3,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint']",203081,6.8823915900131425,49.26470588235294,1610612757,77,52,2021-10-26T04:06:26Z,4100000,4.0,12.0,1,left,MISS D. Lillard driving bank Shot,[203081],1610612757.0,POR,driving bank,,,Lillard,D. Lillard,,,,,,,,1.27,Missed,,,,,,,,,,,,,,,
415,PT05M40.00S,2021-10-26T04:05:42.3Z,3,REGULAR,rebound,defensive,[],202339,,,1610612746,77,52,2021-10-26T04:05:44Z,4120000,,,0,,E. Bledsoe REBOUND (Off:0 Def:3),[202339],1610612746.0,LAC,,,,Bledsoe,E. Bledsoe,,,,,,,,,,,,,,413.0,3.0,3.0,0.0,,,,,,,
416,PT05M33.00S,2021-10-26T04:05:49.2Z,3,REGULAR,3pt,Jump Shot,[],202339,75.87056504599212,88.97058823529412,1610612746,77,52,2021-10-26T04:05:55Z,4130000,195.0,174.0,1,right,MISS E. Bledsoe 26' 3PT,[202339],1610612746.0,LAC,,,,Bledsoe,E. Bledsoe,,,,,,,,26.15,Missed,,,,,,,,,,,,,,,
417,PT05M30.00S,2021-10-26T04:05:52.2Z,3,REGULAR,rebound,defensive,[],203496,,,1610612757,77,52,2021-10-26T04:05:55Z,4140000,,,0,,R. Covington REBOUND (Off:0 Def:6),[203496],1610612757.0,POR,,,,Covington,R. Covington,,,,,,,,,,,,,,416.0,6.0,6.0,0.0,,,,,,,
418,PT05M14.00S,2021-10-26T04:06:07.7Z,3,REGULAR,3pt,Jump Shot,[],1629014,26.987516425755587,81.61764705882354,1610612757,77,52,2021-10-26T04:06:12Z,4150000,-158.0,201.0,1,left,MISS A. Simons 25' 3PT,[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,,,,25.59,Missed,,,,,,,,,,,,,,,
419,PT05M11.00S,2021-10-26T04:06:10.7Z,3,REGULAR,rebound,defensive,[],1627826,,,1610612746,77,52,2021-10-26T04:06:12Z,4160000,,,0,,I. Zubac REBOUND (Off:0 Def:8),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,,,,418.0,8.0,8.0,0.0,,,,,,,
420,PT05M08.00S,2021-10-26T04:06:28.4Z,3,REGULAR,foul,personal,['2freethrow'],203468,,,1610612746,77,52,2021-10-26T04:06:34Z,4170000,,,0,,C. McCollum shooting personal FOUL (2 PF) (Bledsoe 2 FT),"[203468, 202339]",1610612757.0,POR,shooting,,,McCollum,C. McCollum,,,,,,,,,,,,,,,,,,201638.0,,,2.0,0.0,Bledsoe,202339.0
422,PT05M08.00S,2021-10-26T04:06:53.6Z,3,REGULAR,freethrow,1 of 2,['fastbreak'],202339,,,1610612746,78,52,2021-10-26T04:19:16Z,4190000,,,0,,E. Bledsoe Free Throw 1 of 2 (5 PTS),[202339],1610612746.0,LAC,,,,Bledsoe,E. Bledsoe,,,,,,,,,Made,5.0,,,,,,,,,,,,,,
427,PT05M08.00S,2021-10-26T04:06:53.6Z,3,REGULAR,freethrow,2 of 2,['fastbreak'],202339,,,1610612746,78,52,2021-10-26T04:19:16Z,4195000,,,0,,MISS E. Bledsoe Free Throw 2 of 2,[202339],1610612746.0,LAC,,,,Bledsoe,E. Bledsoe,,,,,,,,,Missed,,,,,,,,,,,,,,,
428,PT05M08.00S,2021-10-26T04:06:53.6Z,3,REGULAR,rebound,defensive,[],1629014,,,1610612757,78,52,2021-10-26T04:19:52Z,4197500,,,0,,A. Simons REBOUND (Off:0 Def:2),[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,,,,,,,,,,427.0,2.0,2.0,0.0,,,,,,,
423,PT05M08.00S,2021-10-26T04:06:55.6Z,3,REGULAR,substitution,out,[],1627826,,,1610612757,78,52,2021-10-26T04:19:16Z,4200000,,,0,,SUB out: I. Zubac,[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,,,,,,,,,,,,,,
424,PT05M08.00S,2021-10-26T04:06:55.6Z,3,REGULAR,substitution,out,[],203994,,,1610612757,78,52,2021-10-26T04:19:16Z,4210000,,,0,,SUB out: J. Nurkic,[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,,,,,,,,,,,,,,,,,
425,PT05M08.00S,2021-10-26T04:06:55.6Z,3,REGULAR,substitution,in,[],1628392,,,1610612757,78,52,2021-10-26T04:19:16Z,4220000,,,0,,SUB in: I. Hartenstein,[1628392],1610612746.0,LAC,,,,Hartenstein,I. Hartenstein,,,,,,,,,,,,,,,,,,,,,,,,
426,PT05M08.00S,2021-10-26T04:06:55.6Z,3,REGULAR,substitution,in,[],1626204,,,1610612757,78,52,2021-10-26T04:19:16Z,4230000,,,0,,SUB in: L. Nance Jr.,[1626204],1610612757.0,POR,,,,Nance Jr.,L. Nance Jr.,,,,,,,,,,,,,,,,,,,,,,,,
429,PT04M54.00S,2021-10-26T04:07:31.5Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203496,9.510512483574246,50.245098039215684,1610612757,78,52,2021-10-26T04:07:59Z,4235000,-1.0,37.0,1,left,MISS R. Covington bank Shot,[203496],1610612757.0,POR,bank,,,Covington,R. Covington,,,,,,,,3.69,Missed,,,,,,,,,,,,,,,
430,PT04M54.00S,2021-10-26T04:07:31.5Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612757,78,52,2021-10-26T04:08:18Z,4237500,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,429.0,,,,,,,,,,
431,PT04M54.00S,2021-10-26T04:07:36.5Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612757,78,52,2021-10-26T04:07:36Z,4280000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
432,PT04M54.00S,2021-10-26T04:07:39.4Z,3,REGULAR,substitution,out,[],203468,,,1610612757,78,52,2021-10-26T04:07:44Z,4290000,,,0,,SUB out: C. McCollum,[203468],1610612757.0,POR,,,,McCollum,C. McCollum,,,,,,,,,,,,,,,,,,,,,,,,
433,PT04M54.00S,2021-10-26T04:07:39.4Z,3,REGULAR,substitution,in,[],1628372,,,1610612757,78,52,2021-10-26T04:07:44Z,4300000,,,0,,SUB in: D. Smith Jr.,[1628372],1610612757.0,POR,,,,Smith Jr.,D. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,
434,PT04M47.00S,2021-10-26T04:07:59.9Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1629014,9.641918528252305,94.8529411764706,1610612757,78,52,2021-10-26T04:19:06Z,4310000,-224.0,38.0,1,left,MISS A. Simons 3PT,[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,,,,22.75,Missed,,,,,,,,,,,,,,,
435,PT04M46.00S,2021-10-26T04:08:02.2Z,3,REGULAR,rebound,defensive,[],201587,,,1610612746,78,52,2021-10-26T04:08:02Z,4320000,,,0,,N. Batum REBOUND (Off:0 Def:5),[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,,,,,,,,,,434.0,5.0,5.0,0.0,,,,,,,
437,PT04M46.00S,2021-10-26T04:08:12.6Z,3,REGULAR,foul,personal,[],1626204,,,1610612746,78,52,2021-10-26T04:08:55Z,4340000,,,0,,L. Nance Jr. personal FOUL (1 PF),"[1626204, 202331]",1610612757.0,POR,,,,Nance Jr.,L. Nance Jr.,,,,,,,,,,,,,,,,,,2715.0,,,1.0,0.0,George,202331.0
439,PT04M37.00S,2021-10-26T04:08:35.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],202339,90.32522996057818,51.96078431372549,1610612746,78,52,2021-10-26T04:08:45Z,4360000,10.0,38.0,1,right,MISS E. Bledsoe Layup,[202339],1610612746.0,LAC,,,,Bledsoe,E. Bledsoe,,,,,,,,3.96,Missed,,,,,,,,,,,,,,,
440,PT04M34.00S,2021-10-26T04:08:38.2Z,3,REGULAR,rebound,defensive,[],203081,,,1610612757,78,52,2021-10-26T04:08:38Z,4370000,,,0,,D. Lillard REBOUND (Off:1 Def:2),[203081],1610612757.0,POR,,,,Lillard,D. Lillard,,,,,,,,,,,,,,439.0,3.0,2.0,1.0,,,,,,,
441,PT04M30.00S,2021-10-26T04:08:44.2Z,3,REGULAR,foul,offensive,[],203081,,,1610612757,78,52,2021-10-26T04:22:43Z,4380000,,,0,,D. Lillard offensive FOUL (2 PF),"[203081, 1628392]",1610612757.0,POR,,,,Lillard,D. Lillard,,,,,,,,,,,,,,,,,,2715.0,,,2.0,0.0,Hartenstein,1628392.0
443,PT04M30.00S,2021-10-26T04:08:44.2Z,3,REGULAR,turnover,offensive foul,[],203081,,,1610612757,78,52,2021-10-26T04:08:44Z,4400000,,,0,,D. Lillard offensive foul TURNOVER (3 TO),[203081],1610612757.0,POR,,,,Lillard,D. Lillard,,,,,3.0,,,,,,,,,,,,,2715.0,,,,,,
444,PT04M27.00S,2021-10-26T04:09:14.6Z,3,REGULAR,turnover,bad pass,[],202339,,,1610612746,78,52,2021-10-26T04:09:21Z,4410000,,,0,,E. Bledsoe bad pass TURNOVER (4 TO),"[202339, 203496]",1610612746.0,LAC,,,,Bledsoe,E. Bledsoe,,,,,4.0,Covington,203496.0,,,,,,,,,,,,,,,,,
445,PT04M27.00S,2021-10-26T04:09:14.6Z,3,REGULAR,steal,,[],203496,,,1610612757,78,52,2021-10-26T04:09:17Z,4420000,,,0,,R. Covington STEAL (3 STL),[203496],1610612757.0,POR,,,,Covington,R. Covington,,,,,,,,,,,,,,,,,,,,,,,,
447,PT04M22.00S,2021-10-26T04:09:18.7Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],203496,30.009855453350852,15.931372549019613,1610612757,78,52,2021-10-26T04:09:31Z,4440000,170.0,230.0,1,left,MISS R. Covington 28' 3PT,[203496],1610612757.0,POR,,,,Covington,R. Covington,,,,,,,,28.59,Missed,,,,,,,,,,,,,,,
448,PT04M19.00S,2021-10-26T04:09:21.7Z,3,REGULAR,rebound,defensive,[],201587,,,1610612746,78,52,2021-10-26T04:09:53Z,4450000,,,0,,N. Batum REBOUND (Off:0 Def:6),[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,,,,,,,,,,447.0,6.0,6.0,0.0,,,,,,,
449,PT04M17.00S,2021-10-26T04:09:27.2Z,3,REGULAR,foul,offensive,[],1628392,,,1610612746,78,52,2021-10-26T04:09:34Z,4460000,,,0,,I. Hartenstein charge offensive FOUL (4 PF),"[1628392, 1628372]",1610612746.0,LAC,charge,,,Hartenstein,I. Hartenstein,,,,,,,,,,,,,,,,,,201638.0,,,4.0,0.0,Smith Jr.,1628372.0
451,PT04M17.00S,2021-10-26T04:09:27.2Z,3,REGULAR,turnover,offensive foul,[],1628392,,,1610612746,78,52,2021-10-26T04:09:27Z,4480000,,,0,,I. Hartenstein offensive foul TURNOVER (1 TO),[1628392],1610612746.0,LAC,,,,Hartenstein,I. Hartenstein,,,,,1.0,,,,,,,,,,,,,201638.0,,,,,,
452,PT04M17.00S,2021-10-26T04:09:46.3Z,3,REGULAR,substitution,out,[],201587,,,1610612757,78,52,2021-10-26T04:09:52Z,4490000,,,0,,SUB out: N. Batum,[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,,,,,,,,,,,,,,,,,,,,
453,PT04M17.00S,2021-10-26T04:09:46.3Z,3,REGULAR,substitution,in,[],1628379,,,1610612757,78,52,2021-10-26T04:09:52Z,4500000,,,0,,SUB in: L. Kennard,[1628379],1610612746.0,LAC,,,,Kennard,L. Kennard,,,,,,,,,,,,,,,,,,,,,,,,
454,PT04M13.00S,2021-10-26T04:10:13.1Z,3,REGULAR,stoppage,equipment issue,[],0,,,1610612757,78,52,2021-10-26T04:10:42Z,4510000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
455,PT04M04.00S,2021-10-26T04:10:46.2Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],203081,24.753613666228645,64.95098039215686,1610612757,78,52,2021-10-26T04:10:52Z,4520000,-75.0,180.0,1,left,MISS D. Lillard 19' Jump Shot,[203081],1610612757.0,POR,,,,Lillard,D. Lillard,,,,,,,,19.51,Missed,,,,,,,,,,,,,,,
456,PT04M02.00S,2021-10-26T04:10:48.6Z,3,REGULAR,rebound,defensive,[],202339,,,1610612746,78,52,2021-10-26T04:10:48Z,4530000,,,0,,E. Bledsoe REBOUND (Off:0 Def:4),[202339],1610612746.0,LAC,,,,Bledsoe,E. Bledsoe,,,,,,,,,,,,,,455.0,4.0,4.0,0.0,,,,,,,
457,PT03M57.00S,2021-10-26T04:10:53.9Z,3,REGULAR,3pt,Jump Shot,[],1628379,77.84165571616295,91.66666666666667,1610612746,81,52,2021-10-26T04:11:04Z,4540000,208.0,156.0,1,right,L. Kennard 26' 3PT  (20 PTS) (E. Bledsoe 7 AST),"[1628379, 202339]",1610612746.0,LAC,,,,Kennard,L. Kennard,,,,,,,,26.01,Made,20.0,E. Bledsoe,202339.0,7.0,,,,,,,,,,,
459,PT03M36.00S,2021-10-26T04:11:15.2Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1626204,16.869250985545335,50.0,1610612757,81,52,2021-10-26T04:11:21Z,4560000,0.0,106.0,1,left,MISS L. Nance Jr. 10' driving Hook,[1626204],1610612757.0,POR,driving,,,Nance Jr.,L. Nance Jr.,,,,,,,,10.61,Missed,,,,,,,,,,,,,,,
460,PT03M33.00S,2021-10-26T04:11:18.2Z,3,REGULAR,rebound,defensive,[],202339,,,1610612746,81,52,2021-10-26T04:11:21Z,4570000,,,0,,E. Bledsoe REBOUND (Off:0 Def:5),[202339],1610612746.0,LAC,,,,Bledsoe,E. Bledsoe,,,,,,,,,,,,,,459.0,5.0,5.0,0.0,,,,,,,
461,PT03M24.00S,2021-10-26T04:11:29.9Z,3,REGULAR,foul,offensive,[],1628379,,,1610612746,81,52,2021-10-26T04:11:38Z,4580000,,,0,,L. Kennard offensive FOUL (1 PF),"[1628379, 1628372]",1610612746.0,LAC,,,,Kennard,L. Kennard,,,,,,,,,,,,,,,,,,1627541.0,,,1.0,0.0,Smith Jr.,1628372.0
