actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,turnoverTotal,stealPlayerName,stealPersonId,officialId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
444,PT03M51.00S,2022-01-17T22:12:45.2Z,3,REGULAR,foul,personal,[],202694,,,1610612754,98,79,2022-01-17T22:12:52Z,4430000,,,0,,M. Morris Sr. personal FOUL (2 PF),"[202694, 1630537]",1610612746.0,LAC,,,,Morris Sr.,M. Morris Sr.,,,,,,,,101284.0,,,,,,,,,,,2.0,0.0,Duarte,1630537.0,,
446,PT03M51.00S,2022-01-17T22:12:51.2Z,3,REGULAR,substitution,out,[],201587,,,1610612754,98,79,2022-01-17T22:12:54Z,4450000,,,0,,SUB out: N. Batum,[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,,,,,,,,,,,,,,,,,,,,
447,PT03M51.00S,2022-01-17T22:12:51.2Z,3,REGULAR,substitution,in,[],1629611,,,1610612754,98,79,2022-01-17T22:12:54Z,4460000,,,0,,SUB in: T. Mann,[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,
448,PT03M35.00S,2022-01-17T22:13:23.0Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202362,92.16491458607096,43.38235294117647,1610612754,98,79,2022-01-17T22:13:30Z,4470000,-33.0,21.0,1,right,MISS L. Stephenson driving bank Shot,[202362],1610612754.0,IND,driving bank,,,Stephenson,L. Stephenson,,,,,,,,,3.93,Missed,,,,,,,,,,,,,,
450,PT03M31.00S,2022-01-17T22:13:27.0Z,3,REGULAR,rebound,offensive,[],1629048,,,1610612754,98,79,2022-01-17T22:13:30Z,4480000,,,0,,G. Bitadze REBOUND (Off:4 Def:1),[1629048],1610612754.0,IND,,,,Bitadze,G. Bitadze,,,,,,,,,,,,,,,448.0,5.0,1.0,4.0,,,,,,
451,PT03M31.00S,2022-01-17T22:13:26.9Z,3,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1629048,94.40999984741211,50.0,1610612754,98,81,2022-01-17T22:13:33Z,4490000,0.0,0.0,1,right,G. Bitadze tip Layup (8 PTS),[1629048],1610612754.0,IND,tip,,,Bitadze,G. Bitadze,,,,,,,,,0.0,Made,8.0,,,,,,,,,,,,,
452,PT03M09.00S,2022-01-17T22:13:51.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],202694,7.276609724047319,52.205882352941174,1610612746,98,81,2022-01-17T22:22:55Z,4500000,-11.0,16.0,1,left,MISS M. Morris Sr. driving Layup - blocked,"[202694, 1629048]",1610612746.0,LAC,driving,,,Morris Sr.,M. Morris Sr.,,,,,,,,,1.93,Missed,,,,,,,,,,,,,Bitadze,1629048.0
453,PT03M09.00S,2022-01-17T22:13:51.9Z,3,REGULAR,block,,[],1629048,,,1610612746,98,81,2022-01-17T22:13:54Z,4510000,,,0,,G. Bitadze BLOCK (1 BLK),[1629048],1610612754.0,IND,,,,Bitadze,G. Bitadze,,,,,,,,,,,,,,,,,,,,,,,,
454,PT03M08.00S,2022-01-17T22:13:52.9Z,3,REGULAR,rebound,offensive,[],202694,,,1610612746,98,81,2022-01-17T22:22:55Z,4520000,,,0,,M. Morris Sr. REBOUND (Off:1 Def:5),[202694],1610612746.0,LAC,,,,Morris Sr.,M. Morris Sr.,,,,,,,,,,,,,,,452.0,6.0,5.0,1.0,,,,,,
499,PT03M07.00S,2022-01-17T22:13:55.1Z,3,REGULAR,turnover,bad pass,[],202694,,,1610612746,98,81,2022-01-17T22:23:17Z,4525000,,,0,,M. Morris Sr. bad pass TURNOVER (2 TO),"[202694, 1630537]",1610612746.0,LAC,,,,Morris Sr.,M. Morris Sr.,,,,,2.0,Duarte,1630537.0,,,,,,,,,,,,,,,,,
500,PT03M07.00S,2022-01-17T22:13:55.1Z,3,REGULAR,steal,,[],1630537,,,1610612754,98,81,2022-01-17T22:23:17Z,4527500,,,0,,C. Duarte STEAL (3 STL),[1630537],1610612754.0,IND,,,,Duarte,C. Duarte,,,,,,,,,,,,,,,,,,,,,,,,
455,PT03M01.00S,2022-01-17T22:13:58.3Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak', 'fromturnover']",1630537,93.47897503285151,46.32352941176471,1610612754,98,83,2022-01-17T22:23:17Z,4530000,-18.0,9.0,1,right,C. Duarte running Layup (13 PTS),[1630537],1610612754.0,IND,running,,,Duarte,C. Duarte,,,,,,,,,2.04,Made,13.0,,,,,,,,,,,,,
456,PT02M42.00S,2022-01-17T22:14:16.0Z,3,REGULAR,3pt,Jump Shot,[],1629611,28.56438896189225,77.94117647058823,1610612746,101,83,2022-01-17T22:14:23Z,4540000,-140.0,216.0,1,left,T. Mann 25' 3PT  (6 PTS) (I. Hartenstein 1 AST),"[1629611, 1628392]",1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,,,25.72,Made,6.0,I. Hartenstein,1628392.0,1.0,,,,,,,,,,
458,PT02M31.00S,2022-01-17T22:14:30.6Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629611,,,1610612754,101,83,2022-01-17T22:14:34Z,4560000,,,0,,T. Mann personal FOUL (3 PF) (Bitadze 2 FT),"[1629611, 1629048]",1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,,202053.0,,,,,,,,,,,3.0,0.0,Bitadze,1629048.0,,
460,PT02M31.00S,2022-01-17T22:15:08.2Z,3,REGULAR,freethrow,1 of 2,[],1629048,,,1610612754,101,84,2022-01-17T22:15:08Z,4580000,,,0,,G. Bitadze Free Throw 1 of 2 (9 PTS),[1629048],1610612754.0,IND,,,,Bitadze,G. Bitadze,,,,,,,,,,Made,9.0,,,,,,,,,,,,,
461,PT02M31.00S,2022-01-17T22:15:09.1Z,3,REGULAR,substitution,out,[],1629599,,,1610612754,101,84,2022-01-17T22:15:14Z,4590000,,,0,,SUB out: A. Coffey,[1629599],1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,,,,,,,,,,,,,,,,,,,,
462,PT02M31.00S,2022-01-17T22:15:09.1Z,3,REGULAR,substitution,in,[],202339,,,1610612754,101,84,2022-01-17T22:15:14Z,4600000,,,0,,SUB in: E. Bledsoe,[202339],1610612746.0,LAC,,,,Bledsoe,E. Bledsoe,,,,,,,,,,,,,,,,,,,,,,,,
463,PT02M31.00S,2022-01-17T22:15:25.6Z,3,REGULAR,freethrow,2 of 2,[],1629048,,,1610612754,101,85,2022-01-17T22:15:25Z,4610000,,,0,,G. Bitadze Free Throw 2 of 2 (10 PTS),[1629048],1610612754.0,IND,,,,Bitadze,G. Bitadze,,,,,,,,,,Made,10.0,,,,,,,,,,,,,
464,PT02M14.00S,2022-01-17T22:15:44.0Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1629611,6.750985545335084,52.94117647058824,1610612746,103,85,2022-01-17T22:15:51Z,4620000,-15.0,11.0,1,left,T. Mann alley-oop DUNK (8 PTS) (I. Hartenstein 2 AST),"[1629611, 1628392]",1610612746.0,LAC,alley-oop,,,Mann,T. Mann,,,,,,,,,1.84,Made,8.0,I. Hartenstein,1628392.0,2.0,,,,,,,,,,
466,PT01M54.00S,2022-01-17T22:16:04.3Z,3,REGULAR,3pt,Jump Shot,[],1630613,89.27398160315374,4.166666666666657,1610612754,103,85,2022-01-17T22:16:09Z,4640000,-229.0,48.0,1,right,MISS D. Washington Jr. 3PT,[1630613],1610612754.0,IND,,,,Washington Jr.,D. Washington Jr.,,,,,,,,,23.42,Missed,,,,,,,,,,,,,,
467,PT01M52.00S,2022-01-17T22:16:06.3Z,3,REGULAR,rebound,defensive,[],1629611,,,1610612746,103,85,2022-01-17T22:16:09Z,4650000,,,0,,T. Mann REBOUND (Off:0 Def:3),[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,,,,,,,,,466.0,3.0,3.0,0.0,,,,,,
468,PT01M47.00S,2022-01-17T22:16:14.3Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",202362,,,1610612746,103,85,2022-01-17T22:16:18Z,4660000,,,0,,L. Stephenson shooting personal FOUL (1 PF) (Mann 2 FT),"[202362, 1629611]",1610612754.0,IND,shooting,,,Stephenson,L. Stephenson,,,,,,,,203592.0,,,,,,,,,,,1.0,0.0,Mann,1629611.0,,
470,PT01M47.00S,2022-01-17T22:16:47.0Z,3,REGULAR,freethrow,1 of 2,[],1629611,,,1610612746,103,85,2022-01-17T22:16:47Z,4680000,,,0,,MISS T. Mann Free Throw 1 of 2,[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,,,,Missed,,,,,,,,,,,,,,
471,PT01M47.00S,2022-01-17T22:16:47.0Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612746,103,85,2022-01-17T22:16:47Z,4690000,,,0,,TEAM offensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,,,,470.0,,,,,,,,,
472,PT01M47.00S,2022-01-17T22:17:01.6Z,3,REGULAR,freethrow,2 of 2,[],1629611,,,1610612746,104,85,2022-01-17T22:17:01Z,4700000,,,0,,T. Mann Free Throw 2 of 2 (9 PTS),[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,,,,Made,9.0,,,,,,,,,,,,,
473,PT01M38.00S,2022-01-17T22:17:11.3Z,3,REGULAR,3pt,Jump Shot,[],1630613,74.95072273324573,15.686274509803923,1610612754,104,88,2022-01-17T22:17:18Z,4710000,-172.0,183.0,1,right,D. Washington Jr. 25' 3PT  (10 PTS) (G. Bitadze 1 AST),"[1630613, 1629048]",1610612754.0,IND,,,,Washington Jr.,D. Washington Jr.,,,,,,,,,25.09,Made,10.0,G. Bitadze,1629048.0,1.0,,,,,,,,,,
475,PT01M14.00S,2022-01-17T22:17:37.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628392,7.933639947437584,64.95098039215686,1610612746,104,88,2022-01-17T22:20:50Z,4730000,-75.0,22.0,1,left,MISS I. Hartenstein 7' turnaround fadeaway Shot,[1628392],1610612746.0,LAC,turnaround fadeaway,,,Hartenstein,I. Hartenstein,,,,,,,,,7.8,Missed,,,,,,,,,,,,,,
476,PT01M12.00S,2022-01-17T22:17:39.4Z,3,REGULAR,rebound,offensive,[],1629611,,,1610612746,104,88,2022-01-17T22:21:15Z,4740000,,,0,,T. Mann REBOUND (Off:1 Def:3),[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,,,,,,,,,475.0,4.0,3.0,1.0,,,,,,
477,PT01M10.00S,2022-01-17T22:17:41.0Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629611,6.750985545335084,49.26470588235294,1610612746,104,88,2022-01-17T22:21:13Z,4750000,4.0,11.0,1,left,MISS T. Mann Layup,[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,,,1.16,Missed,,,,,,,,,,,,,,
478,PT01M09.00S,2022-01-17T22:17:42.0Z,3,REGULAR,rebound,offensive,[],1629611,,,1610612746,104,88,2022-01-17T22:19:17Z,4760000,,,0,,T. Mann REBOUND (Off:2 Def:3),[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,,,,,,,,,477.0,5.0,3.0,2.0,,,,,,
479,PT01M09.00S,2022-01-17T22:17:49.5Z,3,REGULAR,turnover,shot clock,['team'],0,,,1610612746,104,88,2022-01-17T22:21:52Z,4770000,,,0,,LAC shot clock Team TURNOVER,[],1610612746.0,LAC,,,,,,,,,,,,,203592.0,,,,,,,,,,,,,,,,
480,PT01M09.00S,2022-01-17T22:18:05.2Z,3,REGULAR,substitution,out,[],202704,,,1610612754,104,88,2022-01-17T22:21:52Z,4780000,,,0,,SUB out: R. Jackson,[202704],1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,,,,,,,,,,,,,,,,,,,,
481,PT01M09.00S,2022-01-17T22:18:05.2Z,3,REGULAR,substitution,in,[],1630527,,,1610612754,104,88,2022-01-17T22:21:52Z,4790000,,,0,,SUB in: B. Boston Jr.,[1630527],1610612746.0,LAC,,,,Boston Jr.,B. Boston Jr.,,,,,,,,,,,,,,,,,,,,,,,,
482,PT00M57.00S,2022-01-17T22:18:19.7Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1630613,68.51182654402103,65.44117647058823,1610612754,104,88,2022-01-17T22:18:56Z,4800000,77.0,243.0,1,right,MISS D. Washington Jr. 25' 3PT,[1630613],1610612754.0,IND,,,,Washington Jr.,D. Washington Jr.,,,,,,,,,25.54,Missed,,,,,,,,,,,,,,
483,PT00M54.00S,2022-01-17T22:18:22.7Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612754,104,88,2022-01-17T22:18:30Z,4810000,,,0,,TEAM offensive REBOUND,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,482.0,,,,,,,,,
484,PT00M54.00S,2022-01-17T22:18:28.2Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612754,104,88,2022-01-17T22:18:28Z,4820000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
485,PT00M47.30S,2022-01-17T22:18:49.9Z,3,REGULAR,2pt,Jump Shot,"['2ndchance', 'fromturnover']",1630537,74.81931668856767,57.84313725490196,1610612754,104,90,2022-01-17T22:27:11Z,4830000,39.0,184.0,1,right,C. Duarte 18' pullup Jump Shot (15 PTS),[1630537],1610612754.0,IND,pullup,,,Duarte,C. Duarte,,,,,,,,,18.83,Made,15.0,,,,,,,,,,,,,
486,PT00M28.40S,2022-01-17T22:19:11.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629611,17.394875164257556,39.70588235294118,1610612746,104,90,2022-01-17T22:27:33Z,4840000,51.0,111.0,1,left,MISS T. Mann 12' step back Shot,[1629611],1610612746.0,LAC,step back,,,Mann,T. Mann,,,,,,,,,12.24,Missed,,,,,,,,,,,,,,
487,PT00M28.40S,2022-01-17T22:19:11.7Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612754,104,90,2022-01-17T22:19:34Z,4850000,,,0,,TEAM defensive REBOUND,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,486.0,,,,,,,,,
488,PT00M26.40S,2022-01-17T22:19:18.4Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612754,104,90,2022-01-17T22:19:18Z,4860000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
489,PT00M03.20S,2022-01-17T22:19:45.9Z,3,REGULAR,3pt,Jump Shot,[],202362,68.24901445466492,34.803921568627445,1610612754,104,90,2022-01-17T22:28:03Z,4870000,-76.0,246.0,1,right,MISS L. Stephenson 25' step back 3PT,[202362],1610612754.0,IND,step back,,,Stephenson,L. Stephenson,,,,,,,,,25.75,Missed,,,,,,,,,,,,,,
490,PT00M00.20S,2022-01-17T22:19:48.9Z,3,REGULAR,rebound,defensive,[],1630527,,,1610612746,104,90,2022-01-17T22:19:52Z,4880000,,,0,,B. Boston Jr. REBOUND (Off:0 Def:3),[1630527],1610612746.0,LAC,,,,Boston Jr.,B. Boston Jr.,,,,,,,,,,,,,,,489.0,3.0,3.0,0.0,,,,,,
491,PT00M00.20S,2022-01-17T22:19:52.3Z,3,REGULAR,3pt,Jump Shot,[],1630527,40.522339027595265,58.088235294117645,1610612746,104,90,2022-01-17T22:29:21Z,4890000,-40.0,328.0,1,left,MISS B. Boston Jr. 33' running pullup 3PT,[1630527],1610612746.0,LAC,running pullup,,,Boston Jr.,B. Boston Jr.,,,,,,,,,33.09,Missed,,,,,,,,,,,,,,
492,PT00M00.10S,2022-01-17T22:19:52.4Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612746,104,90,2022-01-17T22:20:34Z,4900000,,,0,,TEAM offensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,,,,491.0,,,,,,,,,
493,PT00M00.00S,2022-01-17T22:19:57.1Z,3,REGULAR,period,end,[],0,,,1610612746,104,90,2022-01-17T22:19:57Z,4910000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
494,PT12M00.00S,2022-01-17T22:22:15.6Z,4,REGULAR,substitution,out,['startperiod'],202694,,,1610612746,104,90,2022-01-17T22:22:35Z,4920000,,,0,,SUB out: M. Morris Sr.,[202694],1610612746.0,LAC,,,,Morris Sr.,M. Morris Sr.,,,,,,,,,,,,,,,,,,,,,,,,
495,PT12M00.00S,2022-01-17T22:22:15.6Z,4,REGULAR,substitution,in,['startperiod'],201587,,,1610612746,104,90,2022-01-17T22:22:35Z,4930000,,,0,,SUB in: N. Batum,[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,,,,,,,,,,,,,,,,,,,,
496,PT12M00.00S,2022-01-17T22:22:40.3Z,4,REGULAR,period,start,[],0,,,1610612746,104,90,2022-01-17T22:22:40Z,4940000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
497,PT11M40.00S,2022-01-17T22:22:59.5Z,4,REGULAR,3pt,Jump Shot,[],201587,10.95597897503285,96.32352941176471,1610612746,107,90,2022-01-17T22:23:06Z,4950000,-232.0,50.0,1,left,N. Batum 3PT  (17 PTS) (T. Mann 3 AST),"[201587, 1629611]",1610612746.0,LAC,,,,Batum,N. Batum,,,,,,,,,23.7,Made,17.0,T. Mann,1629611.0,3.0,,,,,,,,,,
501,PT11M21.00S,2022-01-17T22:23:21.0Z,4,REGULAR,foul,personal,['2freethrow'],1628392,,,1610612754,107,90,2022-01-17T22:23:34Z,4970000,,,0,,I. Hartenstein shooting personal FOUL (4 PF) (Duarte 2 FT),"[1628392, 1630537]",1610612746.0,LAC,shooting,,,Hartenstein,I. Hartenstein,,,,,,,,202053.0,,,,,,,,,,,4.0,0.0,Duarte,1630537.0,,
503,PT11M21.00S,2022-01-17T22:23:43.9Z,4,REGULAR,freethrow,1 of 2,[],1630537,,,1610612754,107,91,2022-01-17T22:23:43Z,4990000,,,0,,C. Duarte Free Throw 1 of 2 (16 PTS),[1630537],1610612754.0,IND,,,,Duarte,C. Duarte,,,,,,,,,,Made,16.0,,,,,,,,,,,,,
504,PT11M21.00S,2022-01-17T22:23:56.6Z,4,REGULAR,freethrow,2 of 2,[],1630537,,,1610612754,107,92,2022-01-17T22:23:56Z,5000000,,,0,,C. Duarte Free Throw 2 of 2 (17 PTS),[1630537],1610612754.0,IND,,,,Duarte,C. Duarte,,,,,,,,,,Made,17.0,,,,,,,,,,,,,
505,PT11M07.00S,2022-01-17T22:24:14.2Z,4,REGULAR,foul,personal,['2freethrow'],1630613,,,1610612746,107,92,2022-01-17T22:24:19Z,5010000,,,0,,D. Washington Jr. shooting personal FOUL (2 PF) (Bledsoe 2 FT),"[1630613, 202339]",1610612754.0,IND,shooting,,,Washington Jr.,D. Washington Jr.,,,,,,,,202053.0,,,,,,,,,,,2.0,0.0,Bledsoe,202339.0,,
507,PT11M07.00S,2022-01-17T22:24:49.9Z,4,REGULAR,freethrow,1 of 2,[],202339,,,1610612746,107,92,2022-01-17T22:24:49Z,5030000,,,0,,MISS E. Bledsoe Free Throw 1 of 2,[202339],1610612746.0,LAC,,,,Bledsoe,E. Bledsoe,,,,,,,,,,Missed,,,,,,,,,,,,,,
508,PT11M07.00S,2022-01-17T22:24:49.9Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612746,107,92,2022-01-17T22:24:49Z,5040000,,,0,,TEAM offensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,,,,507.0,,,,,,,,,
509,PT11M07.00S,2022-01-17T22:24:50.8Z,4,REGULAR,substitution,out,[],1630613,,,1610612746,107,92,2022-01-17T22:25:01Z,5050000,,,0,,SUB out: D. Washington Jr.,[1630613],1610612754.0,IND,,,,Washington Jr.,D. Washington Jr.,,,,,,,,,,,,,,,,,,,,,,,,
510,PT11M07.00S,2022-01-17T22:24:50.8Z,4,REGULAR,substitution,out,[],1629052,,,1610612746,107,92,2022-01-17T22:25:01Z,5060000,,,0,,SUB out: O. Brissett,[1629052],1610612754.0,IND,,,,Brissett,O. Brissett,,,,,,,,,,,,,,,,,,,,,,,,
511,PT11M07.00S,2022-01-17T22:24:50.8Z,4,REGULAR,substitution,in,[],1627747,,,1610612746,107,92,2022-01-17T22:25:01Z,5070000,,,0,,SUB in: C. LeVert,[1627747],1610612754.0,IND,,,,LeVert,C. LeVert,,,,,,,,,,,,,,,,,,,,,,,,
512,PT11M07.00S,2022-01-17T22:24:50.8Z,4,REGULAR,substitution,in,[],1627734,,,1610612746,107,92,2022-01-17T22:25:01Z,5080000,,,0,,SUB in: D. Sabonis,[1627734],1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,,,,,,,,,,,
513,PT11M07.00S,2022-01-17T22:24:49.9Z,4,REGULAR,freethrow,2 of 2,[],202339,,,1610612746,107,92,2022-01-17T22:25:16Z,5090000,,,0,,MISS E. Bledsoe Free Throw 2 of 2,[202339],1610612746.0,LAC,,,,Bledsoe,E. Bledsoe,,,,,,,,,,Missed,,,,,,,,,,,,,,
514,PT11M04.00S,2022-01-17T22:24:52.9Z,4,REGULAR,rebound,defensive,[],1630537,,,1610612754,107,92,2022-01-17T22:25:16Z,5100000,,,0,,C. Duarte REBOUND (Off:1 Def:4),[1630537],1610612754.0,IND,,,,Duarte,C. Duarte,,,,,,,,,,,,,,,513.0,5.0,4.0,1.0,,,,,,
515,PT10M50.00S,2022-01-17T22:25:27.5Z,4,REGULAR,2pt,Jump Shot,[],202362,89.01116951379764,13.235294117647058,1610612754,107,92,2022-01-17T22:25:32Z,5110000,-184.0,51.0,1,right,MISS L. Stephenson 19' Jump Shot,[202362],1610612754.0,IND,,,,Stephenson,L. Stephenson,,,,,,,,,19.07,Missed,,,,,,,,,,,,,,
516,PT10M46.00S,2022-01-17T22:25:31.5Z,4,REGULAR,rebound,defensive,[],201587,,,1610612746,107,92,2022-01-17T22:25:32Z,5120000,,,0,,N. Batum REBOUND (Off:0 Def:4),[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,,,,,,,,,,,515.0,4.0,4.0,0.0,,,,,,
517,PT10M29.00S,2022-01-17T22:25:48.9Z,4,REGULAR,2pt,Jump Shot,[],1630527,5.174113009198422,28.67647058823529,1610612746,107,92,2022-01-17T22:25:54Z,5130000,107.0,-4.0,1,left,MISS B. Boston Jr. 10' fadeaway Shot,[1630527],1610612746.0,LAC,fadeaway,,,Boston Jr.,B. Boston Jr.,,,,,,,,,10.67,Missed,,,,,,,,,,,,,,
518,PT10M26.00S,2022-01-17T22:25:51.9Z,4,REGULAR,rebound,defensive,[],1630537,,,1610612754,107,92,2022-01-17T22:25:54Z,5140000,,,0,,C. Duarte REBOUND (Off:1 Def:5),[1630537],1610612754.0,IND,,,,Duarte,C. Duarte,,,,,,,,,,,,,,,517.0,6.0,5.0,1.0,,,,,,
519,PT10M20.00S,2022-01-17T22:25:57.8Z,4,REGULAR,2pt,Jump Shot,['fastbreak'],1630537,74.29369250985545,36.029411764705884,1610612754,107,94,2022-01-17T22:26:12Z,5150000,-70.0,189.0,1,right,C. Duarte 20' running pullup Jump Shot (19 PTS),[1630537],1610612754.0,IND,running pullup,,,Duarte,C. Duarte,,,,,,,,,20.16,Made,19.0,,,,,,,,,,,,,
520,PT10M01.00S,2022-01-17T22:26:18.2Z,4,REGULAR,foul,personal,[],202362,,,1610612746,107,94,2022-01-17T22:26:33Z,5160000,,,0,,L. Stephenson personal FOUL (2 PF),"[202362, 1630527]",1610612754.0,IND,,,,Stephenson,L. Stephenson,,,,,,,,203592.0,,,,,,,,,,,2.0,0.0,Boston Jr.,1630527.0,,
522,PT10M01.00S,2022-01-17T22:26:29.1Z,4,REGULAR,substitution,out,[],1628392,,,1610612746,107,94,2022-01-17T22:26:35Z,5180000,,,0,,SUB out: I. Hartenstein,[1628392],1610612746.0,LAC,,,,Hartenstein,I. Hartenstein,,,,,,,,,,,,,,,,,,,,,,,,
523,PT10M01.00S,2022-01-17T22:26:29.1Z,4,REGULAR,substitution,out,[],202362,,,1610612746,107,94,2022-01-17T22:26:35Z,5190000,,,0,,SUB out: L. Stephenson,[202362],1610612754.0,IND,,,,Stephenson,L. Stephenson,,,,,,,,,,,,,,,,,,,,,,,,
524,PT10M01.00S,2022-01-17T22:26:29.1Z,4,REGULAR,substitution,in,[],1627826,,,1610612746,107,94,2022-01-17T22:26:35Z,5200000,,,0,,SUB in: I. Zubac,[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,,,,,,,,,,,,,,
525,PT10M01.00S,2022-01-17T22:26:29.1Z,4,REGULAR,substitution,in,[],203200,,,1610612746,107,94,2022-01-17T22:26:35Z,5210000,,,0,,SUB in: J. Holiday,[203200],1610612754.0,IND,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,
526,PT09M52.00S,2022-01-17T22:26:52.6Z,4,REGULAR,3pt,Jump Shot,[],1630527,11.48160315374507,95.58823529411765,1610612746,107,94,2022-01-17T22:27:00Z,5220000,-228.0,55.0,1,left,MISS B. Boston Jr. 3PT,[1630527],1610612746.0,LAC,,,,Boston Jr.,B. Boston Jr.,,,,,,,,,23.45,Missed,,,,,,,,,,,,,,
527,PT09M48.00S,2022-01-17T22:26:56.6Z,4,REGULAR,rebound,defensive,[],1629048,,,1610612754,107,94,2022-01-17T22:27:00Z,5230000,,,0,,G. Bitadze REBOUND (Off:4 Def:2),[1629048],1610612754.0,IND,,,,Bitadze,G. Bitadze,,,,,,,,,,,,,,,526.0,6.0,2.0,4.0,,,,,,
528,PT09M42.00S,2022-01-17T22:27:02.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1627734,93.74178712220763,45.58823529411765,1610612754,107,96,2022-01-17T22:33:21Z,5240000,-22.0,6.0,1,right,D. Sabonis Layup (13 PTS) (C. Duarte 2 AST),"[1627734, 1630537]",1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,,,,,2.3,Made,13.0,C. Duarte,1630537.0,2.0,,,,,,,,,,
530,PT09M42.00S,2022-01-17T22:27:09.9Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612746,107,96,2022-01-17T22:27:09Z,5260000,,,0,,LAC Timeout,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
531,PT09M42.00S,2022-01-17T22:29:41.6Z,4,REGULAR,substitution,out,[],1630527,,,1610612746,107,96,2022-01-17T22:30:00Z,5270000,,,0,,SUB out: B. Boston Jr.,[1630527],1610612746.0,LAC,,,,Boston Jr.,B. Boston Jr.,,,,,,,,,,,,,,,,,,,,,,,,
532,PT09M42.00S,2022-01-17T22:29:41.6Z,4,REGULAR,substitution,in,[],1629599,,,1610612746,107,96,2022-01-17T22:30:00Z,5280000,,,0,,SUB in: A. Coffey,[1629599],1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,,,,,,,,,,,,,,,,,,,,
