actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,value,blockPlayerName,blockPersonId
357,PT11M01.00S,2021-11-08T03:26:48.2Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],1626179,92.42772667542707,82.1078431372549,1610612766,61,60,2021-11-08T03:26:51Z,3530000,161.0,19.0,1,right,T. Rozier 16' pullup Jump Shot (6 PTS),[1626179],1610612766.0,CHA,pullup,,,Rozier,T. Rozier,,,,,16.16,Made,6.0,,,,,,,,,,,,,,,,,,
358,PT10M42.00S,2021-11-08T03:27:07.0Z,3,REGULAR,3pt,Jump Shot,[],201587,27.77595269382391,19.607843137254903,1610612746,64,60,2021-11-08T03:27:10Z,3540000,152.0,209.0,1,left,N. Batum 25' 3PT  (16 PTS) (P. George 7 AST),"[201587, 202331]",1610612746.0,LAC,,,,Batum,N. Batum,,,,,25.81,Made,16.0,P. George,202331.0,7.0,,,,,,,,,,,,,,,
361,PT10M29.00S,2021-11-08T03:27:19.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626179,83.88633377135349,58.57843137254902,1610612766,64,60,2021-11-08T03:27:26Z,3570000,43.0,99.0,1,right,MISS T. Rozier 10' floating Shot,[1626179],1610612766.0,CHA,floating,,,Rozier,T. Rozier,,,,,10.79,Missed,,,,,,,,,,,,,,,,,,,
362,PT10M24.00S,2021-11-08T03:27:25.1Z,3,REGULAR,rebound,offensive,[],1626179,,,1610612766,64,60,2021-11-08T03:27:25Z,3580000,,,0,,T. Rozier REBOUND (Off:2 Def:1),[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,,,,,,,361.0,3.0,1.0,2.0,,,,,,,,,,,
363,PT10M24.00S,2021-11-08T03:27:25.1Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1626179,94.40999984741211,50.0,1610612766,64,62,2021-11-08T03:27:25Z,3590000,0.0,0.0,1,right,T. Rozier tip Layup (8 PTS),[1626179],1610612766.0,CHA,tip,,,Rozier,T. Rozier,,,,,0.0,Made,8.0,,,,,,,,,,,,,,,,,,
364,PT10M13.00S,2021-11-08T03:27:35.6Z,3,REGULAR,2pt,Jump Shot,[],202331,18.971747700394218,30.14705882352942,1610612746,64,62,2021-11-08T03:27:40Z,3600000,99.0,126.0,1,left,MISS P. George 16' pullup Shot,[202331],1610612746.0,LAC,pullup,,,George,P. George,,,,,16.03,Missed,,,,,,,,,,,,,,,,,,,
365,PT10M11.00S,2021-11-08T03:27:37.6Z,3,REGULAR,rebound,offensive,[],1627826,,,1610612746,64,62,2021-11-08T03:28:59Z,3610000,,,0,,I. Zubac REBOUND (Off:3 Def:1),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,364.0,4.0,1.0,3.0,,,,,,,,,,,
366,PT10M11.00S,2021-11-08T03:27:42.7Z,3,REGULAR,foul,personal,['2freethrow'],202330,,,1610612746,64,62,2021-11-08T03:27:50Z,3620000,,,0,,G. Hayward shooting personal FOUL (1 PF) (Zubac 2 FT),"[202330, 1627826]",1610612766.0,CHA,shooting,,,Hayward,G. Hayward,,,,,,,,,,,,,,,,,,2714.0,1.0,0.0,Zubac,1627826.0,,,
368,PT10M11.00S,2021-11-08T03:28:06.1Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],1627826,,,1610612746,65,62,2021-11-08T03:28:06Z,3640000,,,0,,I. Zubac Free Throw 1 of 2 (9 PTS),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,Made,9.0,,,,,,,,,,,,,,,,,,
369,PT10M11.00S,2021-11-08T03:28:23.9Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],1627826,,,1610612746,66,62,2021-11-08T03:28:23Z,3650000,,,0,,I. Zubac Free Throw 2 of 2 (10 PTS),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,Made,10.0,,,,,,,,,,,,,,,,,,
370,PT09M48.00S,2021-11-08T03:28:46.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628970,91.37647831800263,47.30392156862745,1610612766,66,62,2021-11-08T03:28:51Z,3660000,-13.0,29.0,1,right,MISS M. Bridges driving Layup,[1628970],1610612766.0,CHA,driving,,,Bridges,M. Bridges,,,,,3.16,Missed,,,,,,,,,,,,,,,,,,,
371,PT09M46.00S,2021-11-08T03:28:48.3Z,3,REGULAR,rebound,defensive,[],201587,,,1610612746,66,62,2021-11-08T03:28:51Z,3670000,,,0,,N. Batum REBOUND (Off:0 Def:4),[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,,,,,,,370.0,4.0,4.0,0.0,,,,,,,,,,,
372,PT09M42.00S,2021-11-08T03:28:56.0Z,3,REGULAR,turnover,out-of-bounds,[],202339,,,1610612746,66,62,2021-11-08T03:29:03Z,3680000,,,0,,E. Bledsoe bad pass out-of-bounds TURNOVER (2 TO),[202339],1610612746.0,LAC,bad pass,,,Bledsoe,E. Bledsoe,,,,,,,,,,,,,,,2.0,,,,,,,,,,
373,PT09M29.00S,2021-11-08T03:29:16.2Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],1630163,96.63272010512483,74.01960784313725,1610612766,66,64,2021-11-08T03:29:20Z,3690000,120.0,-21.0,1,right,L. Ball 12' Jump Shot (19 PTS) (M. Plumlee 4 AST),"[1630163, 203486]",1610612766.0,CHA,,,,Ball,L. Ball,,,,,12.19,Made,19.0,M. Plumlee,203486.0,4.0,,,,,,,,,,,,,,,
375,PT09M18.00S,2021-11-08T03:29:27.2Z,3,REGULAR,turnover,bad pass,[],202339,,,1610612746,66,64,2021-11-08T03:29:31Z,3710000,,,0,,E. Bledsoe bad pass TURNOVER (3 TO),"[202339, 203486]",1610612746.0,LAC,,,,Bledsoe,E. Bledsoe,,,,,,,,,,,,,,,3.0,Plumlee,203486.0,,,,,,,,
376,PT09M18.00S,2021-11-08T03:29:27.2Z,3,REGULAR,steal,,[],203486,,,1610612766,66,64,2021-11-08T03:29:28Z,3720000,,,0,,M. Plumlee STEAL (2 STL),[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,,,,,,,,,,,,,,,,,,,,
377,PT09M13.00S,2021-11-08T03:29:32.7Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1626179,95.45006570302233,1.2254901960784252,1610612766,66,64,2021-11-08T03:29:38Z,3730000,-244.0,-10.0,1,right,MISS T. Rozier 24' running 3PT - blocked,"[1626179, 201587]",1610612766.0,CHA,running,,,Rozier,T. Rozier,,,,,24.41,Missed,,,,,,,,,,,,,,,,,,Batum,201587.0
378,PT09M13.00S,2021-11-08T03:29:32.7Z,3,REGULAR,block,,[],201587,,,1610612766,66,64,2021-11-08T03:29:35Z,3740000,,,0,,N. Batum BLOCK (1 BLK),[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,,,,,,,,,,,,,,,,,,,,,
379,PT09M09.00S,2021-11-08T03:29:36.7Z,3,REGULAR,rebound,offensive,[],1626179,,,1610612766,66,64,2021-11-08T03:29:36Z,3750000,,,0,,T. Rozier REBOUND (Off:3 Def:1),[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,,,,,,,377.0,4.0,1.0,3.0,,,,,,,,,,,
380,PT09M06.00S,2021-11-08T03:29:38.6Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1628970,67.7233902759527,63.23529411764706,1610612766,66,64,2021-11-08T03:29:42Z,3760000,66.0,251.0,1,right,MISS M. Bridges 25' 3PT,[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,25.95,Missed,,,,,,,,,,,,,,,,,,,
381,PT09M04.00S,2021-11-08T03:29:40.6Z,3,REGULAR,rebound,defensive,[],202331,,,1610612746,66,64,2021-11-08T03:29:42Z,3770000,,,0,,P. George REBOUND (Off:0 Def:6),[202331],1610612746.0,LAC,,,,George,P. George,,,,,,,,,,,380.0,6.0,6.0,0.0,,,,,,,,,,,
382,PT08M58.00S,2021-11-08T03:29:47.2Z,3,REGULAR,3pt,Jump Shot,[],202704,27.250328515111704,81.37254901960785,1610612746,69,64,2021-11-08T03:29:51Z,3780000,-157.0,204.0,1,left,R. Jackson 25' 3PT  (7 PTS) (P. George 8 AST),"[202704, 202331]",1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,25.71,Made,7.0,P. George,202331.0,8.0,,,,,,,,,,,,,,,
384,PT08M40.00S,2021-11-08T03:30:05.1Z,3,REGULAR,turnover,lost ball,[],1630163,,,1610612766,69,64,2021-11-08T03:30:08Z,3800000,,,0,,L. Ball lost ball TURNOVER (1 TO),"[1630163, 202339]",1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,,,,,,,1.0,Bledsoe,202339.0,,,,,,,,
385,PT08M40.00S,2021-11-08T03:30:05.1Z,3,REGULAR,steal,,[],202339,,,1610612746,69,64,2021-11-08T03:49:05Z,3810000,,,0,,E. Bledsoe STEAL (2 STL),[202339],1610612746.0,LAC,,,,Bledsoe,E. Bledsoe,,,,,,,,,,,,,,,,,,,,,,,,,
386,PT08M35.00S,2021-11-08T03:30:10.0Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",202704,10.430354796320628,50.73529411764706,1610612746,71,64,2021-11-08T03:30:17Z,3820000,-4.0,46.0,1,left,R. Jackson running Layup (9 PTS),[202704],1610612746.0,LAC,running,,,Jackson,R. Jackson,,,,,4.57,Made,9.0,,,,,,,,,,,,,,,,,,
387,PT08M21.00S,2021-11-08T03:30:23.7Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],202330,90.32522996057818,51.96078431372549,1610612766,71,64,2021-11-08T03:30:27Z,3830000,10.0,38.0,1,right,MISS G. Hayward Hook,[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,3.96,Missed,,,,,,,,,,,,,,,,,,,
388,PT08M19.00S,2021-11-08T03:30:25.7Z,3,REGULAR,rebound,defensive,[],1627826,,,1610612746,71,64,2021-11-08T03:30:27Z,3840000,,,0,,I. Zubac REBOUND (Off:3 Def:2),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,387.0,5.0,2.0,3.0,,,,,,,,,,,
389,PT08M04.00S,2021-11-08T03:30:41.3Z,3,REGULAR,turnover,bad pass,[],202331,,,1610612746,71,64,2021-11-08T03:30:45Z,3850000,,,0,,P. George bad pass TURNOVER (6 TO),"[202331, 1630163]",1610612746.0,LAC,,,,George,P. George,,,,,,,,,,,,,,,6.0,Ball,1630163.0,,,,,,,,
390,PT08M04.00S,2021-11-08T03:30:41.3Z,3,REGULAR,steal,,[],1630163,,,1610612766,71,64,2021-11-08T03:30:44Z,3860000,,,0,,L. Ball STEAL (2 STL),[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,,
391,PT07M58.00S,2021-11-08T03:30:46.5Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1626179,87.0400788436268,98.03921568627452,1610612766,71,64,2021-11-08T03:30:53Z,3870000,240.0,69.0,1,right,MISS T. Rozier 25' 3PT,[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,25.0,Missed,,,,,,,,,,,,,,,,,,,
392,PT07M53.00S,2021-11-08T03:30:52.0Z,3,REGULAR,rebound,offensive,[],1628970,,,1610612766,71,64,2021-11-08T03:30:52Z,3880000,,,0,,M. Bridges REBOUND (Off:1 Def:1),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,,,,391.0,2.0,1.0,1.0,,,,,,,,,,,
393,PT07M51.00S,2021-11-08T03:30:54.1Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1630163,96.23850197109067,4.411764705882348,1610612766,71,64,2021-11-08T03:31:06Z,3890000,-228.0,-17.0,1,right,MISS L. Ball 3PT,[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,22.85,Missed,,,,,,,,,,,,,,,,,,,
394,PT07M50.00S,2021-11-08T03:30:55.1Z,3,REGULAR,rebound,offensive,[],202330,,,1610612766,71,64,2021-11-08T03:31:06Z,3900000,,,0,,G. Hayward REBOUND (Off:1 Def:5),[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,,,,,,,393.0,6.0,5.0,1.0,,,,,,,,,,,
395,PT07M50.00S,2021-11-08T03:31:06.1Z,3,REGULAR,foul,personal,['2freethrow'],202331,,,1610612766,71,64,2021-11-08T03:31:12Z,3910000,,,0,,P. George shooting personal FOUL (1 PF) (Hayward 2 FT),"[202331, 202330]",1610612746.0,LAC,shooting,,,George,P. George,,,,,,,,,,,,,,,,,,202901.0,1.0,0.0,Hayward,202330.0,,,
397,PT07M50.00S,2021-11-08T03:32:19.7Z,3,REGULAR,freethrow,1 of 2,"['fromturnover', '2ndchance']",202330,,,1610612766,71,65,2021-11-08T03:32:19Z,3930000,,,0,,G. Hayward Free Throw 1 of 2 (6 PTS),[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,,Made,6.0,,,,,,,,,,,,,,,,,,
398,PT07M50.00S,2021-11-08T03:32:19.7Z,3,REGULAR,freethrow,2 of 2,"['fromturnover', '2ndchance']",202330,,,1610612766,71,65,2021-11-08T03:32:41Z,3940000,,,0,,MISS G. Hayward Free Throw 2 of 2,[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,,Missed,,,,,,,,,,,,,,,,,,,
399,PT07M48.00S,2021-11-08T03:32:21.7Z,3,REGULAR,rebound,defensive,[],201587,,,1610612746,71,65,2021-11-08T03:32:41Z,3950000,,,0,,N. Batum REBOUND (Off:0 Def:5),[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,,,,,,,398.0,5.0,5.0,0.0,,,,,,,,,,,
400,PT07M42.00S,2021-11-08T03:32:38.7Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],202331,11.218791064388967,2.941176470588232,1610612746,71,65,2021-11-08T03:32:45Z,3960000,235.0,53.0,1,left,MISS P. George 24' running 3PT,[202331],1610612746.0,LAC,running,,,George,P. George,,,,,24.12,Missed,,,,,,,,,,,,,,,,,,,
401,PT07M39.00S,2021-11-08T03:32:41.7Z,3,REGULAR,rebound,defensive,[],1626179,,,1610612766,71,65,2021-11-08T03:32:41Z,3970000,,,0,,T. Rozier REBOUND (Off:3 Def:2),[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,,,,,,,400.0,5.0,2.0,3.0,,,,,,,,,,,
416,PT07M28.00S,2021-11-08T03:32:46.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630163,83.36070959264126,50.0,1610612766,71,65,2021-11-08T03:38:07Z,3975000,0.0,104.0,1,right,MISS L. Ball 10' Jump Shot - blocked,"[1630163, 202331]",1610612766.0,CHA,,,,Ball,L. Ball,,,,,10.39,Missed,,,,,,,,,,,,,,,,,,George,202331.0
417,PT07M28.00S,2021-11-08T03:32:46.7Z,3,REGULAR,block,,[],202331,,,1610612766,71,65,2021-11-08T03:36:41Z,3977500,,,0,,P. George BLOCK (1 BLK),[202331],1610612746.0,LAC,,,,George,P. George,,,,,,,,,,,,,,,,,,,,,,,,,
418,PT07M27.00S,2021-11-08T03:32:47.7Z,3,REGULAR,rebound,defensive,[],202339,,,1610612746,71,65,2021-11-08T03:38:07Z,3978750,,,0,,E. Bledsoe REBOUND (Off:0 Def:4),[202339],1610612746.0,LAC,,,,Bledsoe,E. Bledsoe,,,,,,,,,,,416.0,4.0,4.0,0.0,,,,,,,,,,,
404,PT07M21.00S,2021-11-08T03:33:00.2Z,3,REGULAR,turnover,bad pass,[],202339,,,1610612746,71,65,2021-11-08T03:33:04Z,4000000,,,0,,E. Bledsoe bad pass TURNOVER (4 TO),"[202339, 1630163]",1610612746.0,LAC,,,,Bledsoe,E. Bledsoe,,,,,,,,,,,,,,,4.0,Ball,1630163.0,,,,,,,,
405,PT07M21.00S,2021-11-08T03:33:00.2Z,3,REGULAR,steal,,[],1630163,,,1610612766,71,65,2021-11-08T03:33:02Z,4010000,,,0,,L. Ball STEAL (3 STL),[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,,
406,PT07M19.00S,2021-11-08T03:33:05.0Z,3,REGULAR,foul,personal,['2freethrow'],1627826,,,1610612766,71,65,2021-11-08T03:35:29Z,4020000,,,0,,I. Zubac flagrant-type-1 personal FOUL (4 PF) (Bridges 2 FT),"[1627826, 1628970]",1610612746.0,LAC,flagrant-type-1,,,Zubac,I. Zubac,,,,,,,,,,,,,,,,,,1627962.0,4.0,0.0,Bridges,1628970.0,,,
408,PT07M19.00S,2021-11-08T03:33:32.1Z,3,REGULAR,instantreplay,request,[],0,,,1610612766,71,65,2021-11-08T03:35:33Z,4040000,,,0,,,[],,,overturned,,,,,,,,,,,,,,,,,,,,,,2714.0,,,,,Common Foul to Flagrant 1,,
410,PT07M19.00S,2021-11-08T03:35:57.1Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],1628970,,,1610612766,71,66,2021-11-08T03:36:27Z,4060000,,,0,,M. Bridges flagrant Free Throw 1 of 2 (14 PTS),[1628970],1610612766.0,CHA,flagrant,,,Bridges,M. Bridges,,,,,,Made,14.0,,,,,,,,,,,,,,,,,,
411,PT07M19.00S,2021-11-08T03:35:57.1Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],1628970,,,1610612766,71,67,2021-11-08T03:36:27Z,4070000,,,0,,M. Bridges flagrant Free Throw 2 of 2 (15 PTS),[1628970],1610612766.0,CHA,flagrant,,,Bridges,M. Bridges,,,,,,Made,15.0,,,,,,,,,,,,,,,,,,
412,PT07M19.00S,2021-11-08T03:36:15.0Z,3,REGULAR,substitution,out,[],1627826,,,1610612746,71,67,2021-11-08T03:36:18Z,4080000,,,0,,SUB out: I. Zubac,[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,,,,,,,,,,,,,,,
413,PT07M19.00S,2021-11-08T03:36:15.0Z,3,REGULAR,substitution,in,[],1628392,,,1610612746,71,67,2021-11-08T03:36:18Z,4090000,,,0,,SUB in: I. Hartenstein,[1628392],1610612746.0,LAC,,,,Hartenstein,I. Hartenstein,,,,,,,,,,,,,,,,,,,,,,,,,
414,PT07M09.00S,2021-11-08T03:36:36.3Z,3,REGULAR,turnover,bad pass,[],203486,,,1610612766,71,67,2021-11-08T03:36:56Z,4100000,,,0,,M. Plumlee bad pass TURNOVER (4 TO),"[203486, 201587]",1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,,,,,,,,,,4.0,Batum,201587.0,,,,,,,,
415,PT07M09.00S,2021-11-08T03:36:36.3Z,3,REGULAR,steal,,[],201587,,,1610612746,71,67,2021-11-08T03:36:38Z,4110000,,,0,,N. Batum STEAL (3 STL),[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,,,,,,,,,,,,,,,,,,,,,
419,PT06M58.00S,2021-11-08T03:36:45.8Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],202704,26.987516425755587,84.31372549019608,1610612746,71,67,2021-11-08T03:36:58Z,4120000,-172.0,201.0,1,left,MISS R. Jackson 26' 3PT,[202704],1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,26.44,Missed,,,,,,,,,,,,,,,,,,,
420,PT06M57.00S,2021-11-08T03:36:48.1Z,3,REGULAR,rebound,offensive,[],202331,,,1610612746,71,67,2021-11-08T03:36:48Z,4130000,,,0,,P. George REBOUND (Off:1 Def:6),[202331],1610612746.0,LAC,,,,George,P. George,,,,,,,,,,,419.0,7.0,6.0,1.0,,,,,,,,,,,
421,PT06M47.00S,2021-11-08T03:36:57.8Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",201587,27.90735873850197,80.63725490196079,1610612746,71,67,2021-11-08T03:37:03Z,4140000,-153.0,210.0,1,left,MISS N. Batum 25' 3PT,[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,25.98,Missed,,,,,,,,,,,,,,,,,,,
422,PT06M43.00S,2021-11-08T03:37:01.8Z,3,REGULAR,rebound,defensive,[],1628970,,,1610612766,71,67,2021-11-08T03:37:03Z,4150000,,,0,,M. Bridges REBOUND (Off:1 Def:2),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,,,,421.0,3.0,2.0,1.0,,,,,,,,,,,
423,PT06M38.00S,2021-11-08T03:37:06.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630163,82.70367936925098,56.86274509803921,1610612766,71,67,2021-11-08T03:37:13Z,4160000,34.0,110.0,1,right,MISS L. Ball 11' floating Shot,[1630163],1610612766.0,CHA,floating,,,Ball,L. Ball,,,,,11.53,Missed,,,,,,,,,,,,,,,,,,,
424,PT06M37.00S,2021-11-08T03:37:11.0Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612766,71,67,2021-11-08T03:37:11Z,4170000,,,0,,TEAM offensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,,,,,,,423.0,,,,,,,,,,,,,,
425,PT06M37.00S,2021-11-08T03:37:12.8Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612766,71,67,2021-11-08T03:37:12Z,4180000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
426,PT06M37.00S,2021-11-08T03:37:19.5Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612766,71,67,2021-11-08T03:37:19Z,4190000,,,0,,LAC Timeout,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
427,PT06M37.00S,2021-11-08T03:40:00.1Z,3,REGULAR,substitution,out,[],1626179,,,1610612766,71,67,2021-11-08T03:40:21Z,4200000,,,0,,SUB out: T. Rozier,[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,,,,,,,,,,,,,,,,,,,,,
428,PT06M37.00S,2021-11-08T03:40:00.1Z,3,REGULAR,substitution,out,[],203486,,,1610612766,71,67,2021-11-08T03:40:21Z,4210000,,,0,,SUB out: M. Plumlee,[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,,,,,,,,,,,,,,,,,,,,
429,PT06M37.00S,2021-11-08T03:40:00.1Z,3,REGULAR,substitution,in,[],1626162,,,1610612766,71,67,2021-11-08T03:40:21Z,4220000,,,0,,SUB in: K. Oubre Jr.,[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
430,PT06M37.00S,2021-11-08T03:40:00.1Z,3,REGULAR,substitution,in,[],1628998,,,1610612766,71,67,2021-11-08T03:40:21Z,4230000,,,0,,SUB in: C. Martin,[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,
431,PT06M27.00S,2021-11-08T03:40:31.8Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1626162,69.30026281208936,22.058823529411768,1610612766,71,67,2021-11-08T03:40:36Z,4240000,-140.0,236.0,1,right,MISS K. Oubre Jr. 27' 3PT,[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,27.43,Missed,,,,,,,,,,,,,,,,,,,
432,PT06M26.00S,2021-11-08T03:40:32.8Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612746,71,67,2021-11-08T03:40:36Z,4250000,,,0,,TEAM defensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,,,,,,,431.0,,,,,,,,,,,,,,
433,PT06M26.00S,2021-11-08T03:40:37.3Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612746,71,67,2021-11-08T03:40:37Z,4260000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
434,PT06M14.00S,2021-11-08T03:40:54.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],202339,7.145203679369246,48.529411764705884,1610612746,71,67,2021-11-08T03:41:22Z,4270000,7.0,15.0,1,left,MISS E. Bledsoe driving Layup - blocked,"[202339, 1628970]",1610612746.0,LAC,driving,,,Bledsoe,E. Bledsoe,,,,,1.65,Missed,,,,,,,,,,,,,,,,,,Bridges,1628970.0
435,PT06M14.00S,2021-11-08T03:40:54.6Z,3,REGULAR,block,,[],1628970,,,1610612746,71,67,2021-11-08T03:40:58Z,4280000,,,0,,M. Bridges BLOCK (1 BLK),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,
436,PT06M13.00S,2021-11-08T03:40:55.6Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612746,71,67,2021-11-08T03:41:22Z,4290000,,,0,,TEAM offensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,,,,,,,434.0,,,,,,,,,,,,,,
437,PT06M13.00S,2021-11-08T03:41:00.1Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612746,71,67,2021-11-08T03:41:00Z,4300000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
438,PT06M13.00S,2021-11-08T03:41:02.0Z,3,REGULAR,substitution,out,[],202339,,,1610612746,71,67,2021-11-08T03:41:04Z,4310000,,,0,,SUB out: E. Bledsoe,[202339],1610612746.0,LAC,,,,Bledsoe,E. Bledsoe,,,,,,,,,,,,,,,,,,,,,,,,,
439,PT06M13.00S,2021-11-08T03:41:02.0Z,3,REGULAR,substitution,in,[],1629611,,,1610612746,71,67,2021-11-08T03:41:04Z,4320000,,,0,,SUB in: T. Mann,[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,
440,PT06M10.00S,2021-11-08T03:41:17.9Z,3,REGULAR,turnover,bad pass,[],202704,,,1610612746,71,67,2021-11-08T03:41:25Z,4330000,,,0,,R. Jackson bad pass TURNOVER (2 TO),"[202704, 1626162]",1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,,,,,,,,,,,2.0,Oubre Jr.,1626162.0,,,,,,,,
441,PT06M10.00S,2021-11-08T03:41:17.9Z,3,REGULAR,steal,,[],1626162,,,1610612766,71,67,2021-11-08T03:41:19Z,4340000,,,0,,K. Oubre Jr. STEAL (1 STL),[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
442,PT06M03.00S,2021-11-08T03:41:24.8Z,3,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",202330,94.66162943495401,2.941176470588232,1610612766,71,70,2021-11-08T03:44:51Z,4350000,-235.0,-2.0,1,right,G. Hayward 3PT  (9 PTS) (M. Bridges 4 AST),"[202330, 1628970]",1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,23.53,Made,9.0,M. Bridges,1628970.0,4.0,,,,,,,,,,,,,,,
444,PT05M48.00S,2021-11-08T03:41:38.6Z,3,REGULAR,2pt,Jump Shot,[],202331,20.154402102496718,30.882352941176478,1610612746,71,70,2021-11-08T03:41:47Z,4370000,96.0,137.0,1,left,MISS P. George 16' Jump Shot,[202331],1610612746.0,LAC,,,,George,P. George,,,,,16.71,Missed,,,,,,,,,,,,,,,,,,,
