actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,value
447,PT10M07.00S,2022-01-09T22:15:07.6Z,4,REGULAR,foul,personal,[],201568,,,1610612746,90,79,2022-01-09T22:15:14Z,4420000,,,0,,D. Gallinari personal FOUL (2 PF),"[201568, 1630527]",1610612737.0,ATL,,,,Gallinari,D. Gallinari,,,,,203593.0,,,,,,,,2.0,0.0,Boston Jr.,1630527.0,,,,,,,,,
449,PT09M53.00S,2022-01-09T22:15:35.0Z,4,REGULAR,3pt,Jump Shot,[],1629599,33.820630749014455,63.48039215686275,1610612746,90,79,2022-01-09T22:15:40Z,4440000,-67.0,265.0,1,left,MISS A. Coffey 27' 3PT,[1629599],1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,,27.38,Missed,,,,,,,,,,,,,,,,,,
450,PT09M51.00S,2022-01-09T22:15:37.0Z,4,REGULAR,rebound,defensive,[],1626153,,,1610612737,90,79,2022-01-09T22:15:40Z,4450000,,,0,,D. Wright REBOUND (Off:0 Def:1),[1626153],1610612737.0,ATL,,,,Wright,D. Wright,,,,,,,,,449.0,1.0,1.0,0.0,,,,,,,,,,,,,
451,PT09M43.00S,2022-01-09T22:15:45.5Z,4,REGULAR,3pt,Jump Shot,[],1628989,67.59198423127464,82.1078431372549,1610612737,90,79,2022-01-09T22:15:50Z,4460000,161.0,252.0,1,right,MISS K. Huerter 29' 3PT,[1628989],1610612737.0,ATL,,,,Huerter,K. Huerter,,,,,,29.89,Missed,,,,,,,,,,,,,,,,,,
452,PT09M39.00S,2022-01-09T22:15:49.5Z,4,REGULAR,rebound,offensive,[],1630168,,,1610612737,90,79,2022-01-09T22:15:50Z,4470000,,,0,,O. Okongwu REBOUND (Off:2 Def:6),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,,451.0,8.0,6.0,2.0,,,,,,,,,,,,,
453,PT09M37.00S,2022-01-09T22:15:51.6Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1627789,93.61038107752957,4.411764705882348,1610612737,90,82,2022-01-09T22:15:57Z,4480000,-228.0,8.0,1,right,T. Luwawu-Cabarrot 3PT  (8 PTS) (O. Okongwu 2 AST),"[1627789, 1630168]",1610612737.0,ATL,,,,Luwawu-Cabarrot,T. Luwawu-Cabarrot,,,,,,22.8,Made,8.0,,,,,,,,,,,O. Okongwu,1630168.0,2.0,,,,
455,PT09M15.00S,2022-01-09T22:16:15.8Z,4,REGULAR,foul,personal,[],1630168,,,1610612746,90,82,2022-01-09T22:16:22Z,4500000,,,0,,O. Okongwu personal FOUL (4 PF),"[1630168, 202339]",1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,203593.0,,,,,,,,4.0,0.0,Bledsoe,202339.0,,,,,,,,,
457,PT09M07.00S,2022-01-09T22:16:37.9Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201586,16.869250985545335,57.1078431372549,1610612746,92,82,2022-01-09T22:22:05Z,4520000,-36.0,106.0,1,left,S. Ibaka 11' Jump Shot (10 PTS) (E. Bledsoe 4 AST),"[201586, 202339]",1610612746.0,LAC,,,,Ibaka,S. Ibaka,,,,,,11.19,Made,10.0,,,,,,,,,,,E. Bledsoe,202339.0,4.0,,,,
459,PT08M53.00S,2022-01-09T22:16:54.5Z,4,REGULAR,turnover,out-of-bounds,[],1626153,,,1610612737,92,82,2022-01-09T22:17:39Z,4540000,,,0,,D. Wright lost ball out-of-bounds TURNOVER (1 TO),[1626153],1610612737.0,ATL,lost ball,,,Wright,D. Wright,,,,,203593.0,,,,,,,,,,,,,,,,,1.0,,,
460,PT08M53.00S,2022-01-09T22:16:57.6Z,4,REGULAR,substitution,out,[],1630527,,,1610612746,92,82,2022-01-09T22:17:03Z,4550000,,,0,,SUB out: B. Boston Jr.,[1630527],1610612746.0,LAC,,,,Boston Jr.,B. Boston Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
461,PT08M53.00S,2022-01-09T22:16:57.6Z,4,REGULAR,substitution,in,[],201587,,,1610612746,92,82,2022-01-09T22:17:03Z,4560000,,,0,,SUB in: N. Batum,[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,,,,,,,,,,,,,,,,,,,,,
463,PT08M36.00S,2022-01-09T22:17:29.3Z,4,REGULAR,2pt,Jump Shot,['fromturnover'],1629611,20.54862023653088,63.23529411764706,1610612746,92,82,2022-01-09T22:22:46Z,4580000,-66.0,141.0,1,left,MISS T. Mann 15' turnaround fadeaway Shot,[1629611],1610612746.0,LAC,turnaround fadeaway,,,Mann,T. Mann,,,,,,15.55,Missed,,,,,,,,,,,,,,,,,,
464,PT08M36.00S,2022-01-09T22:17:29.3Z,4,REGULAR,rebound,defensive,[],201568,,,1610612737,92,82,2022-01-09T22:17:47Z,4590000,,,0,,D. Gallinari REBOUND (Off:0 Def:3),[201568],1610612737.0,ATL,,,,Gallinari,D. Gallinari,,,,,,,,,463.0,3.0,3.0,0.0,,,,,,,,,,,,,
465,PT08M29.00S,2022-01-09T22:17:46.3Z,4,REGULAR,foul,personal,[],1629599,,,1610612737,92,82,2022-01-09T22:23:47Z,4600000,,,0,,A. Coffey personal FOUL (2 PF),"[1629599, 201568]",1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,2530.0,,,,,,,,2.0,0.0,Gallinari,201568.0,,,,,,,,,
467,PT08M29.00S,2022-01-09T22:17:51.6Z,4,REGULAR,substitution,out,[],1629599,,,1610612737,92,82,2022-01-09T22:17:58Z,4620000,,,0,,SUB out: A. Coffey,[1629599],1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,,,,,,,,,,,,,,,,,,,,,
468,PT08M29.00S,2022-01-09T22:17:51.6Z,4,REGULAR,substitution,out,[],1630168,,,1610612737,92,82,2022-01-09T22:17:58Z,4630000,,,0,,SUB out: O. Okongwu,[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,,,,,,,,,,,,,,,,,,
469,PT08M29.00S,2022-01-09T22:17:51.6Z,4,REGULAR,substitution,in,[],202694,,,1610612737,92,82,2022-01-09T22:17:58Z,4640000,,,0,,SUB in: M. Morris Sr.,[202694],1610612746.0,LAC,,,,Morris Sr.,M. Morris Sr.,,,,,,,,,,,,,,,,,,,,,,,,,
470,PT08M29.00S,2022-01-09T22:17:51.6Z,4,REGULAR,substitution,in,[],1628381,,,1610612737,92,82,2022-01-09T22:17:58Z,4650000,,,0,,SUB in: J. Collins,[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,,,,,,,,,,,,,,,,,,,,
473,PT08M20.00S,2022-01-09T22:18:46.1Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612737,92,82,2022-01-09T22:24:24Z,4680000,,,0,,LAC Timeout,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
474,PT08M20.00S,2022-01-09T22:18:49.2Z,4,REGULAR,instantreplay,challenge,[],0,,,1610612737,92,82,2022-01-09T22:21:12Z,4690000,,,0,,,[],1610612746.0,LAC,overturned,,,,,,,,,2530.0,,,,,,,,,,,,,,,,,,,,No Foul on T. Mann
475,PT08M20.00S,2022-01-09T22:21:01.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628989,91.63929040735874,47.05882352941176,1610612737,92,82,2022-01-09T22:23:31Z,4700000,-15.0,26.0,1,right,MISS K. Huerter driving Layup - blocked,"[1628989, 1629611]",1610612737.0,ATL,driving,,,Huerter,K. Huerter,,,,,,3.0,Missed,,,,,,,,,,Mann,1629611.0,,,,,,,
476,PT08M20.00S,2022-01-09T22:21:01.5Z,4,REGULAR,block,,[],1629611,,,1610612737,92,82,2022-01-09T22:21:04Z,4710000,,,0,,T. Mann BLOCK (1 BLK),[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,
480,PT08M20.00S,2022-01-09T22:21:01.5Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612746,92,82,2022-01-09T22:24:08Z,4720000,,,0,,TEAM defensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,,,,,475.0,,,,,,,,,,,,,,,,
477,PT08M20.00S,2022-01-09T22:21:39.1Z,4,REGULAR,jumpball,recovered,[],202339,,,1610612746,92,82,2022-01-09T22:23:57Z,4730000,,,0,,Jump Ball S. Ibaka vs. J. Collins: Tip to E. Bledsoe,"[202339, 201586, 1628381]",1610612746.0,LAC,heldball,E. Bledsoe,202339.0,Bledsoe,E. Bledsoe,Ibaka,201586.0,Collins,1628381.0,,,,,,,,,,,,,,,,,,,,,
481,PT08M09.00S,2022-01-09T22:21:41.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],201586,10.036136662286467,50.0,1610612746,94,82,2022-01-09T22:22:08Z,4760000,0.0,42.0,1,left,S. Ibaka Layup (12 PTS),[201586],1610612746.0,LAC,,,,Ibaka,S. Ibaka,,,,,,4.18,Made,12.0,,,,,,,,,,,,,,,,,
482,PT07M54.00S,2022-01-09T22:21:59.9Z,4,REGULAR,turnover,traveling,[],1626153,,,1610612737,94,82,2022-01-09T22:23:20Z,4770000,,,0,,D. Wright traveling TURNOVER (2 TO),[1626153],1610612737.0,ATL,,,,Wright,D. Wright,,,,,203593.0,,,,,,,,,,,,,,,,,2.0,,,
483,PT07M42.00S,2022-01-09T22:22:27.8Z,4,REGULAR,2pt,Jump Shot,['fromturnover'],202694,8.065045992115643,89.2156862745098,1610612746,94,82,2022-01-09T22:24:51Z,4780000,-196.0,23.0,1,left,MISS M. Morris Sr. 19' pullup Shot,[202694],1610612746.0,LAC,pullup,,,Morris Sr.,M. Morris Sr.,,,,,,19.75,Missed,,,,,,,,,,,,,,,,,,
484,PT07M39.00S,2022-01-09T22:22:31.4Z,4,REGULAR,rebound,defensive,[],1628381,,,1610612737,94,82,2022-01-09T22:22:31Z,4790000,,,0,,J. Collins REBOUND (Off:1 Def:6),[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,,,,483.0,7.0,6.0,1.0,,,,,,,,,,,,,
485,PT07M32.00S,2022-01-09T22:22:38.1Z,4,REGULAR,3pt,Jump Shot,[],1627789,81.91524310118265,97.05882352941177,1610612737,94,82,2022-01-09T22:22:43Z,4800000,235.0,117.0,1,right,MISS T. Luwawu-Cabarrot 26' 3PT,[1627789],1610612737.0,ATL,,,,Luwawu-Cabarrot,T. Luwawu-Cabarrot,,,,,,26.3,Missed,,,,,,,,,,,,,,,,,,
486,PT07M29.00S,2022-01-09T22:22:41.1Z,4,REGULAR,rebound,defensive,[],201587,,,1610612746,94,82,2022-01-09T22:22:43Z,4810000,,,0,,N. Batum REBOUND (Off:1 Def:5),[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,,,,,485.0,6.0,5.0,1.0,,,,,,,,,,,,,
487,PT07M18.00S,2022-01-09T22:22:52.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],201586,10.036136662286467,50.73529411764706,1610612746,96,82,2022-01-09T22:23:05Z,4820000,-4.0,42.0,1,left,S. Ibaka Layup (14 PTS) (E. Bledsoe 5 AST),"[201586, 202339]",1610612746.0,LAC,,,,Ibaka,S. Ibaka,,,,,,4.2,Made,14.0,,,,,,,,,,,E. Bledsoe,202339.0,5.0,,,,
489,PT07M11.00S,2022-01-09T22:23:11.3Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612737,96,82,2022-01-09T22:23:11Z,4840000,,,0,,ATL Timeout,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
490,PT07M11.00S,2022-01-09T22:24:54.0Z,4,REGULAR,substitution,out,[],1626153,,,1610612737,96,82,2022-01-09T22:25:41Z,4850000,,,0,,SUB out: D. Wright,[1626153],1610612737.0,ATL,,,,Wright,D. Wright,,,,,,,,,,,,,,,,,,,,,,,,,
491,PT07M11.00S,2022-01-09T22:24:54.0Z,4,REGULAR,substitution,out,[],1627789,,,1610612737,96,82,2022-01-09T22:25:41Z,4860000,,,0,,SUB out: T. Luwawu-Cabarrot,[1627789],1610612737.0,ATL,,,,Luwawu-Cabarrot,T. Luwawu-Cabarrot,,,,,,,,,,,,,,,,,,,,,,,,,
492,PT07M11.00S,2022-01-09T22:24:54.0Z,4,REGULAR,substitution,out,[],201568,,,1610612737,96,82,2022-01-09T22:25:41Z,4870000,,,0,,SUB out: D. Gallinari,[201568],1610612737.0,ATL,,,,Gallinari,D. Gallinari,,,,,,,,,,,,,,,,,,,,,,,,,
493,PT07M11.00S,2022-01-09T22:24:54.0Z,4,REGULAR,substitution,in,[],203992,,,1610612737,96,82,2022-01-09T22:25:41Z,4880000,,,0,,SUB in: B. Bogdanovic,[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,,,,,,,,,
494,PT07M11.00S,2022-01-09T22:24:54.0Z,4,REGULAR,substitution,in,[],1630168,,,1610612737,96,82,2022-01-09T22:25:41Z,4890000,,,0,,SUB in: O. Okongwu,[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,,,,,,,,,,,,,,,,,,
495,PT07M11.00S,2022-01-09T22:24:54.0Z,4,REGULAR,substitution,in,[],1629027,,,1610612737,96,82,2022-01-09T22:25:41Z,4900000,,,0,,SUB in: T. Young,[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,,
496,PT07M07.00S,2022-01-09T22:26:03.4Z,4,REGULAR,foul,personal,['2freethrow'],201587,,,1610612737,96,82,2022-01-09T22:26:29Z,4910000,,,0,,N. Batum shooting personal FOUL (1 PF) (Huerter 2 FT),"[201587, 1628989]",1610612746.0,LAC,shooting,,,Batum,N. Batum,,,,,2530.0,,,,,,,,1.0,0.0,Huerter,1628989.0,,,,,,,,,
498,PT07M07.00S,2022-01-09T22:26:30.4Z,4,REGULAR,freethrow,1 of 2,[],1628989,,,1610612737,96,83,2022-01-09T22:26:30Z,4930000,,,0,,K. Huerter Free Throw 1 of 2 (10 PTS),[1628989],1610612737.0,ATL,,,,Huerter,K. Huerter,,,,,,,Made,10.0,,,,,,,,,,,,,,,,,
499,PT07M07.00S,2022-01-09T22:26:37.8Z,4,REGULAR,freethrow,2 of 2,[],1628989,,,1610612737,96,84,2022-01-09T22:26:37Z,4940000,,,0,,K. Huerter Free Throw 2 of 2 (11 PTS),[1628989],1610612737.0,ATL,,,,Huerter,K. Huerter,,,,,,,Made,11.0,,,,,,,,,,,,,,,,,
500,PT06M57.00S,2022-01-09T22:26:50.6Z,4,REGULAR,2pt,Jump Shot,[],201586,21.468462549277262,52.450980392156865,1610612746,98,84,2022-01-09T22:26:56Z,4950000,-12.0,149.0,1,left,S. Ibaka 14' Jump Shot (16 PTS) (E. Bledsoe 6 AST),"[201586, 202339]",1610612746.0,LAC,,,,Ibaka,S. Ibaka,,,,,,14.98,Made,16.0,,,,,,,,,,,E. Bledsoe,202339.0,6.0,,,,
502,PT06M33.00S,2022-01-09T22:27:14.3Z,4,REGULAR,2pt,Hook,[],1628381,95.45006570302233,75.0,1610612737,98,84,2022-01-09T22:27:21Z,4970000,125.0,-10.0,1,right,MISS J. Collins 12' Hook,[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,12.54,Missed,,,,,,,,,,,,,,,,,,
503,PT06M30.00S,2022-01-09T22:27:17.0Z,4,REGULAR,rebound,offensive,[],1630168,,,1610612737,98,84,2022-01-09T22:27:17Z,4980000,,,0,,O. Okongwu REBOUND (Off:3 Def:6),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,,502.0,9.0,6.0,3.0,,,,,,,,,,,,,
504,PT06M29.00S,2022-01-09T22:27:19.3Z,4,REGULAR,turnover,out-of-bounds,[],1630168,,,1610612737,98,84,2022-01-09T22:27:29Z,4990000,,,0,,O. Okongwu bad pass out-of-bounds TURNOVER (2 TO),[1630168],1610612737.0,ATL,bad pass,,,Okongwu,O. Okongwu,,,,,2530.0,,,,,,,,,,,,,,,,,2.0,,,
505,PT06M09.00S,2022-01-09T22:27:49.0Z,4,REGULAR,2pt,Jump Shot,['fromturnover'],202339,20.68002628120894,24.75490196078431,1610612746,98,84,2022-01-09T22:27:55Z,5000000,126.0,142.0,1,left,MISS E. Bledsoe 18' pullup Shot,[202339],1610612746.0,LAC,pullup,,,Bledsoe,E. Bledsoe,,,,,,18.99,Missed,,,,,,,,,,,,,,,,,,
506,PT06M07.00S,2022-01-09T22:27:51.0Z,4,REGULAR,rebound,defensive,[],203992,,,1610612737,98,84,2022-01-09T22:27:55Z,5010000,,,0,,B. Bogdanovic REBOUND (Off:0 Def:6),[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,505.0,6.0,6.0,0.0,,,,,,,,,,,,,
507,PT05M55.00S,2022-01-09T22:28:03.7Z,4,REGULAR,3pt,Jump Shot,[],1629027,76.65900131406045,87.74509803921569,1610612737,98,84,2022-01-09T22:30:28Z,5020000,189.0,167.0,1,right,MISS T. Young 25' pullup 3PT,[1629027],1610612737.0,ATL,pullup,,,Young,T. Young,,,,,,25.19,Missed,,,,,,,,,,,,,,,,,,
508,PT05M51.00S,2022-01-09T22:28:07.7Z,4,REGULAR,rebound,defensive,[],201587,,,1610612746,98,84,2022-01-09T22:28:09Z,5030000,,,0,,N. Batum REBOUND (Off:1 Def:6),[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,,,,,507.0,7.0,6.0,1.0,,,,,,,,,,,,,
509,PT05M30.00S,2022-01-09T22:28:29.2Z,4,REGULAR,2pt,Jump Shot,[],202694,14.109724047306173,75.0,1610612746,98,84,2022-01-09T22:28:50Z,5040000,-125.0,80.0,1,left,MISS M. Morris Sr. 14' turnaround fadeaway Shot,[202694],1610612746.0,LAC,turnaround fadeaway,,,Morris Sr.,M. Morris Sr.,,,,,,14.85,Missed,,,,,,,,,,,,,,,,,,
510,PT05M29.00S,2022-01-09T22:28:30.2Z,4,REGULAR,rebound,offensive,[],1629611,,,1610612746,98,84,2022-01-09T22:28:50Z,5050000,,,0,,T. Mann REBOUND (Off:1 Def:4),[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,,,509.0,5.0,4.0,1.0,,,,,,,,,,,,,
511,PT05M29.00S,2022-01-09T22:28:34.4Z,4,REGULAR,turnover,shot clock,['team'],0,,,1610612746,98,84,2022-01-09T22:28:41Z,5060000,,,0,,LAC shot clock Team TURNOVER,[],1610612746.0,LAC,,,,,,,,,,1627541.0,,,,,,,,,,,,,,,,,,,,
512,PT05M17.00S,2022-01-09T22:28:52.9Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],203992,88.30486202365309,96.54564950980392,1610612737,98,84,2022-01-09T22:29:00Z,5070000,233.0,57.0,1,right,MISS B. Bogdanovic 3PT,[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,,23.97,Missed,,,,,,,,,,,,,,,,,,
513,PT05M14.00S,2022-01-09T22:28:55.9Z,4,REGULAR,rebound,defensive,[],1629611,,,1610612746,98,84,2022-01-09T22:29:00Z,5080000,,,0,,T. Mann REBOUND (Off:1 Def:5),[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,,,512.0,6.0,5.0,1.0,,,,,,,,,,,,,
514,PT05M07.00S,2022-01-09T22:29:05.6Z,4,REGULAR,foul,personal,[],1630168,,,1610612746,98,84,2022-01-09T22:29:23Z,5090000,,,0,,O. Okongwu personal FOUL (5 PF),"[1630168, 201586]",1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,2530.0,,,,,,,,5.0,0.0,Ibaka,201586.0,,,,,,,,,
516,PT04M52.00S,2022-01-09T22:29:42.4Z,4,REGULAR,3pt,Jump Shot,[],201587,11.350197109067011,4.166666666666657,1610612746,98,84,2022-01-09T22:29:47Z,5110000,229.0,54.0,1,left,MISS N. Batum 3PT,[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,,23.55,Missed,,,,,,,,,,,,,,,,,,
517,PT04M48.00S,2022-01-09T22:29:45.6Z,4,REGULAR,rebound,defensive,[],1628989,,,1610612737,98,84,2022-01-09T22:29:45Z,5120000,,,0,,K. Huerter REBOUND (Off:0 Def:2),[1628989],1610612737.0,ATL,,,,Huerter,K. Huerter,,,,,,,,,516.0,2.0,2.0,0.0,,,,,,,,,,,,,
518,PT04M44.00S,2022-01-09T22:29:54.8Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612737,98,84,2022-01-09T22:29:54Z,5130000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
519,PT04M38.00S,2022-01-09T22:30:03.4Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629027,90.06241787122208,46.32352941176471,1610612737,98,86,2022-01-09T22:30:08Z,5140000,-18.0,41.0,1,right,T. Young driving floating Jump Shot (19 PTS),[1629027],1610612737.0,ATL,driving floating,,,Young,T. Young,,,,,,4.48,Made,19.0,,,,,,,,,,,,,,,,,
520,PT04M25.00S,2022-01-09T22:30:15.8Z,4,REGULAR,2pt,Jump Shot,[],202694,22.78252299605782,56.86274509803921,1610612746,100,86,2022-01-09T22:30:22Z,5150000,-34.0,162.0,1,left,M. Morris Sr. 16' Jump Shot (13 PTS) (E. Bledsoe 7 AST),"[202694, 202339]",1610612746.0,LAC,,,,Morris Sr.,M. Morris Sr.,,,,,,16.53,Made,13.0,,,,,,,,,,,E. Bledsoe,202339.0,7.0,,,,
522,PT04M07.00S,2022-01-09T22:30:33.3Z,4,REGULAR,3pt,Jump Shot,[],1628989,78.23587385019711,94.36274509803921,1610612737,100,86,2022-01-09T22:32:38Z,5170000,222.0,152.0,1,right,MISS K. Huerter 26' pullup 3PT,[1628989],1610612737.0,ATL,pullup,,,Huerter,K. Huerter,,,,,,26.89,Missed,,,,,,,,,,,,,,,,,,
523,PT04M03.00S,2022-01-09T22:30:37.3Z,4,REGULAR,rebound,defensive,[],201586,,,1610612746,100,86,2022-01-09T22:30:40Z,5180000,,,0,,S. Ibaka REBOUND (Off:1 Def:1),[201586],1610612746.0,LAC,,,,Ibaka,S. Ibaka,,,,,,,,,522.0,2.0,1.0,1.0,,,,,,,,,,,,,
524,PT03M57.00S,2022-01-09T22:30:44.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],202339,7.670827858081481,51.470588235294116,1610612746,102,86,2022-01-09T22:33:03Z,5190000,-7.0,20.0,1,left,E. Bledsoe driving reverse Layup (12 PTS),[202339],1610612746.0,LAC,driving reverse,,,Bledsoe,E. Bledsoe,,,,,,2.1,Made,12.0,,,,,,,,,,,,,,,,,
525,PT03M57.00S,2022-01-09T22:30:51.4Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612737,102,86,2022-01-09T22:33:42Z,5200000,,,0,,ATL Timeout,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
526,PT03M50.00S,2022-01-09T22:32:33.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629027,92.55913272010513,46.32352941176471,1610612737,102,86,2022-01-09T22:32:39Z,5210000,-18.0,17.0,1,right,MISS T. Young driving Layup,[1629027],1610612737.0,ATL,driving,,,Young,T. Young,,,,,,2.53,Missed,,,,,,,,,,,,,,,,,,
527,PT03M46.00S,2022-01-09T22:32:35.8Z,4,REGULAR,rebound,defensive,[],201587,,,1610612746,102,86,2022-01-09T22:32:35Z,5220000,,,0,,N. Batum REBOUND (Off:1 Def:7),[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,,,,,526.0,8.0,7.0,1.0,,,,,,,,,,,,,
528,PT03M38.00S,2022-01-09T22:32:44.8Z,4,REGULAR,turnover,lost ball,[],201586,,,1610612746,102,86,2022-01-09T22:32:49Z,5230000,,,0,,S. Ibaka lost ball TURNOVER (3 TO),"[201586, 1628989]",1610612746.0,LAC,,,,Ibaka,S. Ibaka,,,,,,,,,,,,,,,,,,,,,,3.0,Huerter,1628989.0,
529,PT03M38.00S,2022-01-09T22:32:44.8Z,4,REGULAR,steal,,[],1628989,,,1610612737,102,86,2022-01-09T22:32:47Z,5240000,,,0,,K. Huerter STEAL (1 STL),[1628989],1610612737.0,ATL,,,,Huerter,K. Huerter,,,,,,,,,,,,,,,,,,,,,,,,,
530,PT03M33.00S,2022-01-09T22:32:49.2Z,4,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",203992,86.12023653088042,95.83333333333333,1610612737,102,86,2022-01-09T22:32:57Z,5250000,229.0,78.0,1,right,MISS B. Bogdanovic 24' running 3PT,[203992],1610612737.0,ATL,running,,,Bogdanovic,B. Bogdanovic,,,,,,24.21,Missed,,,,,,,,,,,,,,,,,,
531,PT03M30.00S,2022-01-09T22:32:52.2Z,4,REGULAR,rebound,defensive,[],202694,,,1610612746,102,86,2022-01-09T22:32:57Z,5260000,,,0,,M. Morris Sr. REBOUND (Off:0 Def:2),[202694],1610612746.0,LAC,,,,Morris Sr.,M. Morris Sr.,,,,,,,,,530.0,2.0,2.0,0.0,,,,,,,,,,,,,
532,PT03M14.00S,2022-01-09T22:33:11.4Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203992,,,1610612746,102,86,2022-01-09T22:33:17Z,5270000,,,0,,B. Bogdanovic personal FOUL (2 PF) (Morris Sr. 2 FT),"[203992, 202694]",1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,2530.0,,,,,,,,2.0,0.0,Morris Sr.,202694.0,,,,,,,,,
534,PT03M14.00S,2022-01-09T22:33:44.4Z,4,REGULAR,freethrow,1 of 2,[],202694,,,1610612746,103,86,2022-01-09T22:33:44Z,5290000,,,0,,M. Morris Sr. Free Throw 1 of 2 (14 PTS),[202694],1610612746.0,LAC,,,,Morris Sr.,M. Morris Sr.,,,,,,,Made,14.0,,,,,,,,,,,,,,,,,
535,PT03M14.00S,2022-01-09T22:33:45.6Z,4,REGULAR,substitution,out,[],201587,,,1610612746,103,86,2022-01-09T22:33:48Z,5300000,,,0,,SUB out: N. Batum,[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,,,,,,,,,,,,,,,,,,,,,
536,PT03M14.00S,2022-01-09T22:33:45.6Z,4,REGULAR,substitution,in,[],1629599,,,1610612746,103,86,2022-01-09T22:33:48Z,5310000,,,0,,SUB in: A. Coffey,[1629599],1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,,,,,,,,,,,,,,,,,,,,,
537,PT03M14.00S,2022-01-09T22:34:01.2Z,4,REGULAR,freethrow,2 of 2,[],202694,,,1610612746,104,86,2022-01-09T22:34:01Z,5320000,,,0,,M. Morris Sr. Free Throw 2 of 2 (15 PTS),[202694],1610612746.0,LAC,,,,Morris Sr.,M. Morris Sr.,,,,,,,Made,15.0,,,,,,,,,,,,,,,,,
