actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,value,blockPlayerName,blockPersonId
271,PT02M02.00S,2022-02-15T04:32:16.3Z,2,REGULAR,rebound,defensive,[],201587,,,1610612746,57,54,2022-02-15T04:32:18Z,2710000,,,0,,N. Batum REBOUND (Off:0 Def:6),[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,,,,,,,270.0,6.0,6.0,0.0,,,,,,,,,,,
272,PT01M47.00S,2022-02-15T04:32:31.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629611,86.51445466491458,59.80392156862745,1610612746,59,54,2022-02-15T04:32:39Z,2720000,49.0,74.0,1,right,T. Mann 8' floating Jump Shot (7 PTS) (R. Jackson 5 AST),"[1629611, 202704]",1610612746.0,LAC,floating,,,Mann,T. Mann,,,,,8.9,Made,7.0,R. Jackson,202704.0,5.0,,,,,,,,,,,,,,,
274,PT01M30.00S,2022-02-15T04:32:51.6Z,2,REGULAR,foul,personal,[],202704,,,1610612744,59,54,2022-02-15T04:33:15Z,2740000,,,0,,R. Jackson loose ball personal FOUL (1 PF),"[202704, 1630228]",1610612746.0,LAC,loose ball,,,Jackson,R. Jackson,,,,,,,,,,,,,,,,,,2005.0,1.0,0.0,Kuminga,1630228.0,,,
276,PT01M25.00S,2022-02-15T04:33:19.6Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",201587,,,1610612744,59,54,2022-02-15T04:33:24Z,2760000,,,0,,N. Batum personal FOUL (1 PF) (Curry 2 FT),"[201587, 201939]",1610612746.0,LAC,,,,Batum,N. Batum,,,,,,,,,,,,,,,,,,2005.0,1.0,0.0,Curry,201939.0,,,
278,PT01M25.00S,2022-02-15T04:33:48.3Z,2,REGULAR,freethrow,1 of 2,[],201939,,,1610612744,59,55,2022-02-15T04:33:48Z,2780000,,,0,,S. Curry Free Throw 1 of 2 (22 PTS),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,Made,22.0,,,,,,,,,,,,,,,,,,
279,PT01M25.00S,2022-02-15T04:34:03.7Z,2,REGULAR,freethrow,2 of 2,[],201939,,,1610612744,59,56,2022-02-15T04:34:03Z,2790000,,,0,,S. Curry Free Throw 2 of 2 (23 PTS),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,Made,23.0,,,,,,,,,,,,,,,,,,
280,PT01M07.00S,2022-02-15T04:34:23.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],202704,91.77069645203679,52.450980392156865,1610612746,61,56,2022-02-15T04:34:26Z,2800000,12.0,25.0,1,right,R. Jackson driving Layup (12 PTS),[202704],1610612746.0,LAC,driving,,,Jackson,R. Jackson,,,,,2.78,Made,12.0,,,,,,,,,,,,,,,,,,
281,PT00M57.10S,2022-02-15T04:34:33.0Z,2,REGULAR,3pt,Jump Shot,[],201939,35.66031537450722,69.6078431372549,1610612744,61,59,2022-02-15T04:34:38Z,2810000,-98.0,283.0,1,left,S. Curry 29' 3PT pullup (26 PTS),[201939],1610612744.0,GSW,pullup,,,Curry,S. Curry,,,,,29.92,Made,26.0,,,,,,,,,,,,,,,,,,
282,PT00M46.10S,2022-02-15T04:34:47.7Z,2,REGULAR,2pt,Jump Shot,[],202704,82.17805519053877,26.470588235294116,1610612746,61,59,2022-02-15T04:34:53Z,2820000,-118.0,115.0,1,right,MISS R. Jackson 16' pullup Shot,[202704],1610612746.0,LAC,pullup,,,Jackson,R. Jackson,,,,,16.45,Missed,,,,,,,,,,,,,,,,,,,
283,PT00M41.90S,2022-02-15T04:34:51.8Z,2,REGULAR,rebound,offensive,[],201587,,,1610612746,61,59,2022-02-15T04:34:51Z,2830000,,,0,,N. Batum REBOUND (Off:1 Def:6),[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,,,,,,,282.0,7.0,6.0,1.0,,,,,,,,,,,
284,PT00M30.80S,2022-02-15T04:35:03.0Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1629611,69.03745072273324,27.205882352941174,1610612746,61,59,2022-02-15T04:35:07Z,2840000,-114.0,239.0,1,right,MISS T. Mann 26' 3PT,[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,26.43,Missed,,,,,,,,,,,,,,,,,,,
285,PT00M27.80S,2022-02-15T04:35:06.0Z,2,REGULAR,rebound,defensive,[],1630228,,,1610612744,61,59,2022-02-15T04:35:07Z,2850000,,,0,,J. Kuminga REBOUND (Off:0 Def:2),[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,,,,,,284.0,2.0,2.0,0.0,,,,,,,,,,,
287,PT00M26.20S,2022-02-15T04:35:07.5Z,2,REGULAR,turnover,lost ball,[],1630228,,,1610612744,61,59,2022-02-15T04:35:16Z,2870000,,,0,,J. Kuminga lost ball TURNOVER (2 TO),"[1630228, 201587]",1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,,,,,,,,,,2.0,Batum,201587.0,,,,,,,,
288,PT00M26.20S,2022-02-15T04:35:07.5Z,2,REGULAR,steal,,[],201587,,,1610612746,61,59,2022-02-15T04:35:10Z,2880000,,,0,,N. Batum STEAL (2 STL),[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,,,,,,,,,,,,,,,,,,,,,
289,PT00M20.50S,2022-02-15T04:35:13.2Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],202694,72.05978975032852,14.705882352941174,1610612746,61,59,2022-02-15T04:35:22Z,2890000,-176.0,210.0,1,right,MISS M. Morris Sr. 27' 3PT,[202694],1610612746.0,LAC,,,,Morris Sr.,M. Morris Sr.,,,,,27.44,Missed,,,,,,,,,,,,,,,,,,,
290,PT00M17.80S,2022-02-15T04:35:15.9Z,2,REGULAR,rebound,defensive,[],203490,,,1610612744,61,59,2022-02-15T04:35:15Z,2900000,,,0,,O. Porter Jr. REBOUND (Off:2 Def:4),[203490],1610612744.0,GSW,,,,Porter Jr.,O. Porter Jr.,,,,,,,,,,,289.0,6.0,4.0,2.0,,,,,,,,,,,
291,PT00M00.30S,2022-02-15T04:35:33.4Z,2,REGULAR,3pt,Jump Shot,[],203952,30.404073587385014,24.509803921568633,1610612744,61,59,2022-02-15T04:35:41Z,2910000,127.0,233.0,1,left,MISS A. Wiggins 26' 3PT,[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,26.59,Missed,,,,,,,,,,,,,,,,,,,
292,PT00M00.30S,2022-02-15T04:35:33.4Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612744,61,59,2022-02-15T04:35:41Z,2920000,,,0,,TEAM offensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,,,,,,,291.0,,,,,,,,,,,,,,
293,PT00M00.00S,2022-02-15T04:35:37.7Z,2,REGULAR,period,end,[],0,,,1610612744,61,59,2022-02-15T04:35:37Z,2930000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294,PT12M00.00S,2022-02-15T04:50:51.8Z,3,REGULAR,substitution,out,['startperiod'],203490,,,1610612744,61,59,2022-02-15T04:51:07Z,2940000,,,0,,SUB out: O. Porter Jr.,[203490],1610612744.0,GSW,,,,Porter Jr.,O. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
295,PT12M00.00S,2022-02-15T04:50:51.8Z,3,REGULAR,substitution,in,['startperiod'],202691,,,1610612744,61,59,2022-02-15T04:51:07Z,2950000,,,0,,SUB in: K. Thompson,[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,
296,PT12M00.00S,2022-02-15T04:51:08.2Z,3,REGULAR,period,start,[],0,,,1610612746,61,59,2022-02-15T04:51:08Z,2960000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297,PT11M45.00S,2022-02-15T04:51:22.9Z,3,REGULAR,2pt,Jump Shot,[],202694,8.984888304862025,75.24509803921569,1610612746,63,59,2022-02-15T04:51:46Z,2970000,-126.0,32.0,1,left,M. Morris Sr. 13' step back Jump Shot (9 PTS),[202694],1610612746.0,LAC,step back,,,Morris Sr.,M. Morris Sr.,,,,,13.02,Made,9.0,,,,,,,,,,,,,,,,,,
298,PT11M25.00S,2022-02-15T04:51:41.4Z,3,REGULAR,2pt,Jump Shot,[],202691,87.43429697766098,76.22549019607843,1610612744,63,59,2022-02-15T04:51:49Z,2980000,131.0,66.0,1,right,MISS K. Thompson 14' turnaround fadeaway Shot,[202691],1610612744.0,GSW,turnaround fadeaway,,,Thompson,K. Thompson,,,,,14.66,Missed,,,,,,,,,,,,,,,,,,,
299,PT11M25.00S,2022-02-15T04:51:41.4Z,3,REGULAR,rebound,defensive,[],1627826,,,1610612746,63,59,2022-02-15T04:51:49Z,2990000,,,0,,I. Zubac REBOUND (Off:3 Def:2),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,298.0,5.0,2.0,3.0,,,,,,,,,,,
300,PT11M17.00S,2022-02-15T04:51:52.7Z,3,REGULAR,foul,offensive,[],1629611,,,1610612746,63,59,2022-02-15T04:51:59Z,3000000,,,0,,T. Mann offensive FOUL (2 PF),"[1629611, 201939]",1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,2530.0,2.0,0.0,Curry,201939.0,,,
302,PT11M17.00S,2022-02-15T04:51:52.7Z,3,REGULAR,turnover,offensive foul,[],1629611,,,1610612746,63,59,2022-02-15T04:51:52Z,3020000,,,0,,T. Mann offensive foul TURNOVER (2 TO),[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,,,,,,,,,2.0,,,2530.0,,,,,,,
303,PT11M17.00S,2022-02-15T04:52:21.2Z,3,REGULAR,instantreplay,request,[],0,,,1610612744,63,59,2022-02-15T04:53:08Z,3030000,,,0,,,[],,,support,,,,,,,,,,,,,,,,,,,,,,2530.0,,,,,Common Foul Upheld,,
304,PT11M05.00S,2022-02-15T04:53:51.9Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],202691,74.55650459921156,42.40196078431373,1610612744,63,59,2022-02-15T04:53:57Z,3040000,-38.0,187.0,1,right,MISS K. Thompson 19' pullup Shot,[202691],1610612744.0,GSW,pullup,,,Thompson,K. Thompson,,,,,19.05,Missed,,,,,,,,,,,,,,,,,,,
305,PT11M03.00S,2022-02-15T04:53:53.9Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612746,63,59,2022-02-15T04:53:57Z,3050000,,,0,,TEAM defensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,,,,,,,304.0,,,,,,,,,,,,,,
306,PT11M03.00S,2022-02-15T04:53:57.8Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612746,63,59,2022-02-15T04:53:57Z,3060000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
307,PT10M53.00S,2022-02-15T04:54:18.3Z,3,REGULAR,turnover,lost ball,[],1627826,,,1610612746,63,59,2022-02-15T04:54:46Z,3070000,,,0,,I. Zubac lost ball TURNOVER (1 TO),"[1627826, 1630228]",1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,,,,,1.0,Kuminga,1630228.0,,,,,,,,
310,PT10M53.00S,2022-02-15T04:54:18.3Z,3,REGULAR,steal,,[],1630228,,,1610612744,63,59,2022-02-15T04:54:37Z,3075000,,,0,,J. Kuminga STEAL (1 STL),[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,,,,,,,,,,,,,,,,,,,,
308,PT10M51.00S,2022-02-15T04:54:24.8Z,3,REGULAR,foul,personal,[],202704,,,1610612744,63,59,2022-02-15T04:55:09Z,3080000,,,0,,R. Jackson loose ball personal FOUL (2 PF),"[202704, 1630228]",1610612746.0,LAC,loose ball,,,Jackson,R. Jackson,,,,,,,,,,,,,,,,,,2530.0,2.0,0.0,Kuminga,1630228.0,,,
311,PT10M36.00S,2022-02-15T04:55:12.6Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",203952,80.33837056504599,56.61764705882353,1610612744,63,61,2022-02-15T04:55:16Z,3100000,33.0,132.0,1,right,A. Wiggins 13' turnaround fadeaway Jump Shot (8 PTS),[203952],1610612744.0,GSW,turnaround fadeaway,,,Wiggins,A. Wiggins,,,,,13.64,Made,8.0,,,,,,,,,,,,,,,,,,
312,PT10M14.00S,2022-02-15T04:55:33.6Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1627826,5.831143232588701,49.50980392156863,1610612746,65,61,2022-02-15T04:55:39Z,3110000,2.0,2.0,1,left,I. Zubac driving DUNK (13 PTS) (R. Jackson 6 AST),"[1627826, 202704]",1610612746.0,LAC,driving,,,Zubac,I. Zubac,,,,,0.34,Made,13.0,R. Jackson,202704.0,6.0,,,,,,,,,,,,,,,
314,PT10M02.00S,2022-02-15T04:55:47.2Z,3,REGULAR,turnover,out-of-bounds,[],1630228,,,1610612744,65,61,2022-02-15T04:55:57Z,3130000,,,0,,J. Kuminga bad pass out-of-bounds TURNOVER (3 TO),[1630228],1610612744.0,GSW,bad pass,,,Kuminga,J. Kuminga,,,,,,,,,,,,,,,3.0,,,203591.0,,,,,,,
315,PT09M48.00S,2022-02-15T04:56:09.7Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],202694,25.673455978975028,87.5,1610612746,65,61,2022-02-15T04:56:14Z,3140000,-188.0,189.0,1,left,MISS M. Morris Sr. 26' 3PT,[202694],1610612746.0,LAC,,,,Morris Sr.,M. Morris Sr.,,,,,26.61,Missed,,,,,,,,,,,,,,,,,,,
316,PT09M44.00S,2022-02-15T04:56:13.7Z,3,REGULAR,rebound,defensive,[],1626172,,,1610612744,65,61,2022-02-15T04:56:14Z,3150000,,,0,,K. Looney REBOUND (Off:1 Def:2),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,315.0,3.0,2.0,1.0,,,,,,,,,,,
317,PT09M38.00S,2022-02-15T04:56:18.7Z,3,REGULAR,3pt,Jump Shot,[],201939,66.93495400788436,73.0392156862745,1610612744,65,61,2022-02-15T04:56:23Z,3160000,115.0,258.0,1,right,MISS S. Curry 28' 3PT,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,28.28,Missed,,,,,,,,,,,,,,,,,,,
318,PT09M35.00S,2022-02-15T04:56:21.7Z,3,REGULAR,rebound,defensive,[],1627826,,,1610612746,65,61,2022-02-15T04:56:23Z,3170000,,,0,,I. Zubac REBOUND (Off:3 Def:3),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,317.0,6.0,3.0,3.0,,,,,,,,,,,
319,PT09M25.00S,2022-02-15T04:56:31.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629611,7.670827858081481,40.19607843137255,1610612746,67,61,2022-02-15T04:56:45Z,3180000,49.0,20.0,1,left,T. Mann Layup (9 PTS),[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,5.28,Made,9.0,,,,,,,,,,,,,,,,,,
320,PT09M08.00S,2022-02-15T04:56:48.2Z,3,REGULAR,3pt,Jump Shot,[],1630228,71.40275952693824,18.627450980392155,1610612744,67,61,2022-02-15T04:56:53Z,3190000,-157.0,216.0,1,right,MISS J. Kuminga 26' 3PT,[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,26.72,Missed,,,,,,,,,,,,,,,,,,,
321,PT09M06.00S,2022-02-15T04:56:50.2Z,3,REGULAR,rebound,defensive,[],1627826,,,1610612746,67,61,2022-02-15T04:56:53Z,3200000,,,0,,I. Zubac REBOUND (Off:3 Def:4),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,320.0,7.0,4.0,3.0,,,,,,,,,,,
322,PT08M49.00S,2022-02-15T04:57:08.0Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],202704,5.962549277266746,49.26470588235294,1610612746,69,61,2022-02-15T04:57:16Z,3210000,4.0,4.0,1,left,R. Jackson driving DUNK (14 PTS),[202704],1610612746.0,LAC,driving,,,Jackson,R. Jackson,,,,,0.51,Made,14.0,,,,,,,,,,,,,,,,,,
323,PT08M49.00S,2022-02-15T04:57:15.5Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612744,69,61,2022-02-15T04:57:15Z,3220000,,,0,,GSW Timeout,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
324,PT08M39.00S,2022-02-15T05:00:33.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],201939,92.82194480946123,53.67647058823529,1610612744,69,61,2022-02-15T05:00:37Z,3230000,18.0,15.0,1,right,MISS S. Curry driving Layup,[201939],1610612744.0,GSW,driving,,,Curry,S. Curry,,,,,2.37,Missed,,,,,,,,,,,,,,,,,,,
325,PT08M36.00S,2022-02-15T05:00:36.2Z,3,REGULAR,rebound,defensive,[],201587,,,1610612746,69,61,2022-02-15T05:00:37Z,3240000,,,0,,N. Batum REBOUND (Off:1 Def:7),[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,,,,,,,324.0,8.0,7.0,1.0,,,,,,,,,,,
326,PT08M22.00S,2022-02-15T05:00:49.0Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1629611,8.196452036793687,53.67647058823529,1610612746,71,61,2022-02-15T05:01:02Z,3250000,-18.0,25.0,1,left,T. Mann reverse DUNK (11 PTS) (R. Jackson 7 AST),"[1629611, 202704]",1610612746.0,LAC,reverse,,,Mann,T. Mann,,,,,3.06,Made,11.0,R. Jackson,202704.0,7.0,,,,,,,,,,,,,,,
328,PT08M05.00S,2022-02-15T05:01:06.2Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1626172,93.08475689881735,49.754901960784316,1610612744,71,63,2022-02-15T05:01:10Z,3270000,-1.0,13.0,1,right,K. Looney cutting DUNK (4 PTS) (K. Thompson 3 AST),"[1626172, 202691]",1610612744.0,GSW,cutting,,,Looney,K. Looney,,,,,1.26,Made,4.0,K. Thompson,202691.0,3.0,,,,,,,,,,,,,,,
330,PT07M44.00S,2022-02-15T05:01:27.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627826,8.590670170827863,48.28431372549019,1610612746,73,63,2022-02-15T05:01:35Z,3290000,9.0,28.0,1,left,I. Zubac driving finger roll Layup (15 PTS) (R. Jackson 8 AST),"[1627826, 202704]",1610612746.0,LAC,driving finger roll,,,Zubac,I. Zubac,,,,,2.96,Made,15.0,R. Jackson,202704.0,8.0,,,,,,,,,,,,,,,
332,PT07M28.00S,2022-02-15T05:01:43.3Z,3,REGULAR,2pt,Jump Shot,[],202691,91.50788436268068,86.02941176470588,1610612744,73,63,2022-02-15T05:01:52Z,3310000,180.0,27.0,1,right,MISS K. Thompson 18' Jump Shot,[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,18.22,Missed,,,,,,,,,,,,,,,,,,,
333,PT07M25.00S,2022-02-15T05:01:46.3Z,3,REGULAR,rebound,defensive,[],202694,,,1610612746,73,63,2022-02-15T05:01:50Z,3320000,,,0,,M. Morris Sr. REBOUND (Off:0 Def:2),[202694],1610612746.0,LAC,,,,Morris Sr.,M. Morris Sr.,,,,,,,,,,,332.0,2.0,2.0,0.0,,,,,,,,,,,
334,PT07M16.00S,2022-02-15T05:01:55.1Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],202704,33.163600525624176,61.27450980392157,1610612746,73,63,2022-02-15T05:02:02Z,3330000,-56.0,259.0,1,left,MISS R. Jackson 26' running 3PT,[202704],1610612746.0,LAC,running,,,Jackson,R. Jackson,,,,,26.53,Missed,,,,,,,,,,,,,,,,,,,
335,PT07M14.00S,2022-02-15T05:01:57.1Z,3,REGULAR,rebound,defensive,[],201939,,,1610612744,73,63,2022-02-15T05:02:02Z,3340000,,,0,,S. Curry REBOUND (Off:0 Def:1),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,334.0,1.0,1.0,0.0,,,,,,,,,,,
336,PT07M11.00S,2022-02-15T05:02:00.6Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",202691,92.0335085413929,44.85294117647059,1610612744,73,63,2022-02-15T05:02:07Z,3350000,-26.0,22.0,1,right,MISS K. Thompson running Layup,[202691],1610612744.0,GSW,running,,,Thompson,K. Thompson,,,,,3.41,Missed,,,,,,,,,,,,,,,,,,,
337,PT07M11.00S,2022-02-15T05:02:00.6Z,3,REGULAR,rebound,defensive,[],1629611,,,1610612746,73,63,2022-02-15T05:02:07Z,3360000,,,0,,T. Mann REBOUND (Off:0 Def:4),[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,,,,,336.0,4.0,4.0,0.0,,,,,,,,,,,
338,PT06M56.00S,2022-02-15T05:02:14.7Z,3,REGULAR,3pt,Jump Shot,[],1629611,9.510512483574246,3.67647058823529,1610612746,73,63,2022-02-15T05:02:18Z,3370000,232.0,37.0,1,left,MISS T. Mann 3PT,[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,23.45,Missed,,,,,,,,,,,,,,,,,,,
339,PT06M54.00S,2022-02-15T05:02:16.7Z,3,REGULAR,rebound,offensive,[],1627826,,,1610612746,73,63,2022-02-15T05:02:18Z,3380000,,,0,,I. Zubac REBOUND (Off:4 Def:4),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,338.0,8.0,4.0,4.0,,,,,,,,,,,
340,PT06M54.00S,2022-02-15T05:02:17.6Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1627826,5.590000152587891,50.0,1610612746,75,63,2022-02-15T05:02:17Z,3390000,0.0,0.0,1,left,I. Zubac tip Layup (17 PTS),[1627826],1610612746.0,LAC,tip,,,Zubac,I. Zubac,,,,,0.0,Made,17.0,,,,,,,,,,,,,,,,,,
341,PT06M41.00S,2022-02-15T05:02:29.9Z,3,REGULAR,3pt,Jump Shot,[],201939,62.07293035479632,74.75490196078431,1610612744,75,63,2022-02-15T05:02:50Z,3400000,124.0,304.0,1,right,MISS S. Curry 32' 3PT,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,32.82,Missed,,,,,,,,,,,,,,,,,,,
342,PT06M39.00S,2022-02-15T05:02:31.9Z,3,REGULAR,rebound,defensive,[],202704,,,1610612746,75,63,2022-02-15T05:02:50Z,3410000,,,0,,R. Jackson REBOUND (Off:0 Def:4),[202704],1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,,,,,,,341.0,4.0,4.0,0.0,,,,,,,,,,,
343,PT06M22.00S,2022-02-15T05:02:49.1Z,3,REGULAR,3pt,Jump Shot,[],201587,29.61563731931669,22.794117647058826,1610612746,75,63,2022-02-15T05:02:53Z,3420000,136.0,226.0,1,left,MISS N. Batum 26' 3PT,[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,26.37,Missed,,,,,,,,,,,,,,,,,,,
344,PT06M20.00S,2022-02-15T05:02:51.1Z,3,REGULAR,rebound,defensive,[],202691,,,1610612744,75,63,2022-02-15T05:02:53Z,3430000,,,0,,K. Thompson REBOUND (Off:0 Def:2),[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,,,,,,,343.0,2.0,2.0,0.0,,,,,,,,,,,
345,PT06M08.00S,2022-02-15T05:03:03.4Z,3,REGULAR,2pt,Jump Shot,[],203952,90.71944809461235,21.32352941176471,1610612744,75,65,2022-02-15T05:03:09Z,3440000,-143.0,35.0,1,right,A. Wiggins 14' step back Jump Shot (10 PTS),[203952],1610612744.0,GSW,step back,,,Wiggins,A. Wiggins,,,,,14.75,Made,10.0,,,,,,,,,,,,,,,,,,
346,PT05M50.00S,2022-02-15T05:03:21.3Z,3,REGULAR,3pt,Jump Shot,[],201587,8.459264126149804,3.1862745098039227,1610612746,78,65,2022-02-15T05:03:26Z,3450000,234.0,27.0,1,left,N. Batum 3PT  (14 PTS) (T. Mann 3 AST),"[201587, 1629611]",1610612746.0,LAC,,,,Batum,N. Batum,,,,,23.57,Made,14.0,T. Mann,1629611.0,3.0,,,,,,,,,,,,,,,
348,PT05M36.00S,2022-02-15T05:03:36.9Z,3,REGULAR,foul,personal,['2freethrow'],202694,,,1610612744,78,65,2022-02-15T05:03:45Z,3470000,,,0,,M. Morris Sr. shooting personal FOUL (1 PF) (Looney 2 FT),"[202694, 1626172]",1610612746.0,LAC,shooting,,,Morris Sr.,M. Morris Sr.,,,,,,,,,,,,,,,,,,2005.0,1.0,0.0,Looney,1626172.0,,,
350,PT05M36.00S,2022-02-15T05:04:07.0Z,3,REGULAR,freethrow,1 of 2,[],1626172,,,1610612744,78,65,2022-02-15T05:04:07Z,3490000,,,0,,MISS K. Looney Free Throw 1 of 2,[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,Missed,,,,,,,,,,,,,,,,,,,
351,PT05M36.00S,2022-02-15T05:04:07.0Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612744,78,65,2022-02-15T05:04:07Z,3500000,,,0,,TEAM offensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,,,,,,,350.0,,,,,,,,,,,,,,
352,PT05M36.00S,2022-02-15T05:04:07.8Z,3,REGULAR,substitution,out,[],1630228,,,1610612744,78,65,2022-02-15T05:04:19Z,3510000,,,0,,SUB out: J. Kuminga,[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,,,,,,,,,,,,,,,,,,,,
353,PT05M36.00S,2022-02-15T05:04:07.8Z,3,REGULAR,substitution,out,[],202691,,,1610612744,78,65,2022-02-15T05:04:19Z,3520000,,,0,,SUB out: K. Thompson,[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,
354,PT05M36.00S,2022-02-15T05:04:07.8Z,3,REGULAR,substitution,in,[],1629673,,,1610612744,78,65,2022-02-15T05:04:19Z,3530000,,,0,,SUB in: J. Poole,[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,,,,,,,,
355,PT05M36.00S,2022-02-15T05:04:07.8Z,3,REGULAR,substitution,in,[],1627780,,,1610612744,78,65,2022-02-15T05:04:19Z,3540000,,,0,,SUB in: G. Payton II,[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,,,,,,,,
356,PT05M36.00S,2022-02-15T05:04:27.9Z,3,REGULAR,freethrow,2 of 2,[],1626172,,,1610612744,78,66,2022-02-15T05:04:27Z,3550000,,,0,,K. Looney Free Throw 2 of 2 (5 PTS),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,Made,5.0,,,,,,,,,,,,,,,,,,
357,PT05M23.00S,2022-02-15T05:04:46.1Z,3,REGULAR,3pt,Jump Shot,[],202694,8.459264126149804,95.34313725490196,1610612746,78,66,2022-02-15T05:04:51Z,3560000,-227.0,27.0,1,left,MISS M. Morris Sr. 3PT,[202694],1610612746.0,LAC,,,,Morris Sr.,M. Morris Sr.,,,,,22.83,Missed,,,,,,,,,,,,,,,,,,,
