actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,pointsTotal,shotDistance,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,value
451,PT02M25.00S,2021-10-24T04:14:53.1Z,3,REGULAR,freethrow,1 of 2,[],202331,,,1610612746,78,91,2021-10-24T04:14:53Z,4460000,,,0,,P. George Free Throw 1 of 2 (23 PTS),[202331],1610612746.0,LAC,,,,George,P. George,,,,,,,,,,Made,23.0,,,,,,,,,,,,,,
452,PT02M25.00S,2021-10-24T04:14:59.8Z,3,REGULAR,timeout,full,['team'],0,,,1610612746,78,91,2021-10-24T04:15:05Z,4470000,,,0,,MEM Timeout,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
453,PT02M25.00S,2021-10-24T04:15:48.9Z,3,REGULAR,substitution,out,[],1630217,,,1610612746,78,91,2021-10-24T04:16:30Z,4480000,,,0,,SUB out: D. Bane,[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,,,,,,,,
454,PT02M25.00S,2021-10-24T04:15:48.9Z,3,REGULAR,substitution,in,[],1629001,,,1610612746,78,91,2021-10-24T04:16:30Z,4490000,,,0,,SUB in: D. Melton,[1629001],1610612763.0,MEM,,,,Melton,D. Melton,,,,,,,,,,,,,,,,,,,,,,,,,
455,PT02M25.00S,2021-10-24T04:16:50.3Z,3,REGULAR,freethrow,2 of 2,[],202331,,,1610612746,79,91,2021-10-24T04:16:50Z,4500000,,,0,,P. George Free Throw 2 of 2 (24 PTS),[202331],1610612746.0,LAC,,,,George,P. George,,,,,,,,,,Made,24.0,,,,,,,,,,,,,,
456,PT02M12.00S,2021-10-24T04:17:05.4Z,3,REGULAR,turnover,bad pass,[],1629723,,,1610612763,79,91,2021-10-24T04:17:11Z,4510000,,,0,,J. Konchar bad pass TURNOVER (1 TO),"[1629723, 1628392]",1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,,,,,,,,,,,,,,,,1.0,Hartenstein,1628392.0,,,
457,PT02M12.00S,2021-10-24T04:17:05.4Z,3,REGULAR,steal,,[],1628392,,,1610612746,79,91,2021-10-24T04:17:07Z,4520000,,,0,,I. Hartenstein STEAL (2 STL),[1628392],1610612746.0,LAC,,,,Hartenstein,I. Hartenstein,,,,,,,,,,,,,,,,,,,,,,,,,
458,PT02M05.00S,2021-10-24T04:17:12.9Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",202331,92.95335085413929,50.73529411764706,1610612746,81,91,2021-10-24T04:17:21Z,4530000,4.0,14.0,1,right,P. George driving DUNK (26 PTS) (T. Mann 3 AST),"[202331, 1629611]",1610612746.0,LAC,driving,,,George,P. George,,,,,,,,,,Made,26.0,1.42,,,,,T. Mann,1629611.0,3.0,,,,,,
460,PT01M37.00S,2021-10-24T04:17:50.6Z,3,REGULAR,turnover,lost ball,[],1629630,,,1610612763,81,91,2021-10-24T04:17:57Z,4550000,,,0,,J. Morant lost ball TURNOVER (4 TO),"[1629630, 202331]",1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,,,,,,,,,,,,,4.0,George,202331.0,,,
461,PT01M37.00S,2021-10-24T04:17:50.6Z,3,REGULAR,steal,,[],202331,,,1610612746,81,91,2021-10-24T04:17:52Z,4560000,,,0,,P. George STEAL (2 STL),[202331],1610612746.0,LAC,,,,George,P. George,,,,,,,,,,,,,,,,,,,,,,,,,
462,PT01M33.00S,2021-10-24T04:17:54.6Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak', 'defensivegoaltending']",202331,93.34756898817345,50.73529411764706,1610612746,83,91,2021-10-24T04:18:09Z,4570000,4.0,10.0,1,right,P. George running Layup (28 PTS),[202331],1610612746.0,LAC,running,,,George,P. George,,,,,,,,,,Made,28.0,1.07,,,,,,,,,,,,,
463,PT01M33.00S,2021-10-24T04:18:01.0Z,3,REGULAR,violation,defensive goaltending,[],1629630,,,1610612746,83,91,2021-10-24T04:18:27Z,4580000,,,0,,J. Morant defensive goaltending VIOLATION,[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,202007.0,,,,,,,,,,,,,,,,,,,,
464,PT01M13.00S,2021-10-24T04:18:28.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628991,11.218791064388967,52.94117647058824,1610612763,83,91,2021-10-24T04:18:37Z,4590000,-15.0,53.0,1,left,MISS J. Jackson Jr. driving Layup,[1628991],1610612763.0,MEM,driving,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,Missed,,5.5,,,,,,,,,,,,,
465,PT01M10.00S,2021-10-24T04:18:31.8Z,3,REGULAR,rebound,offensive,[],203937,,,1610612763,83,91,2021-10-24T04:18:37Z,4600000,,,0,,K. Anderson REBOUND (Off:2 Def:3),[203937],1610612763.0,MEM,,,,Anderson,K. Anderson,,,,,,,,,,,,,464.0,5.0,3.0,2.0,,,,,,,,,
466,PT01M09.00S,2021-10-24T04:18:33.8Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203937,6.093955321944804,52.205882352941174,1610612763,83,91,2021-10-24T04:18:43Z,4610000,-11.0,5.0,1,left,MISS K. Anderson putback Layup - blocked,"[203937, 201587]",1610612763.0,MEM,putback,,,Anderson,K. Anderson,,,,,,,,,,Missed,,1.2,,,,,,,,,,,Batum,201587.0,
467,PT01M09.00S,2021-10-24T04:18:33.8Z,3,REGULAR,block,,[],201587,,,1610612763,83,91,2021-10-24T04:18:36Z,4620000,,,0,,N. Batum BLOCK (2 BLK),[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,,,,,,,,,,,,,,,,,,,,,
468,PT01M06.00S,2021-10-24T04:18:36.8Z,3,REGULAR,rebound,defensive,[],202331,,,1610612746,83,91,2021-10-24T04:18:43Z,4630000,,,0,,P. George REBOUND (Off:0 Def:7),[202331],1610612746.0,LAC,,,,George,P. George,,,,,,,,,,,,,466.0,7.0,7.0,0.0,,,,,,,,,
469,PT01M03.00S,2021-10-24T04:18:39.7Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],201587,69.56307490144546,30.637254901960787,1610612746,86,91,2021-10-24T04:18:58Z,4640000,-97.0,234.0,1,right,N. Batum 25' 3PT running (3 PTS) (P. George 3 AST),"[201587, 202331]",1610612746.0,LAC,running,,,Batum,N. Batum,,,,,,,,,,Made,3.0,25.29,,,,,P. George,202331.0,3.0,,,,,,
471,PT00M42.60S,2021-10-24T04:19:00.9Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203937,18.183311432325894,49.26470588235294,1610612763,86,91,2021-10-24T04:19:10Z,4660000,4.0,118.0,1,left,MISS K. Anderson 11' driving floating Shot,[203937],1610612763.0,MEM,driving floating,,,Anderson,K. Anderson,,,,,,,,,,Missed,,11.85,,,,,,,,,,,,,
472,PT00M41.40S,2021-10-24T04:19:02.1Z,3,REGULAR,rebound,offensive,[],203937,,,1610612763,86,91,2021-10-24T04:19:10Z,4670000,,,0,,K. Anderson REBOUND (Off:3 Def:3),[203937],1610612763.0,MEM,,,,Anderson,K. Anderson,,,,,,,,,,,,,471.0,6.0,3.0,3.0,,,,,,,,,
473,PT00M41.40S,2021-10-24T04:19:05.5Z,3,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",203937,5.590000152587891,50.0,1610612763,86,93,2021-10-24T04:22:30Z,4680000,0.0,0.0,1,left,K. Anderson putback Layup (4 PTS),[203937],1610612763.0,MEM,putback,,,Anderson,K. Anderson,,,,,,,,,,Made,4.0,0.0,,,,,,,,,,,,,
474,PT00M33.20S,2021-10-24T04:19:14.1Z,3,REGULAR,3pt,Jump Shot,[],202331,69.82588699080158,30.392156862745097,1610612746,89,93,2021-10-24T04:19:19Z,4690000,-98.0,231.0,1,right,P. George 25' 3PT  (31 PTS),[202331],1610612746.0,LAC,,,,George,P. George,,,,,,,,,,Made,31.0,25.1,,,,,,,,,,,,,
475,PT00M09.60S,2021-10-24T04:19:43.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629630,5.699737187910642,53.92156862745098,1610612763,89,95,2021-10-24T04:19:49Z,4700000,-20.0,1.0,1,left,J. Morant driving reverse Layup (26 PTS),[1629630],1610612763.0,MEM,driving reverse,,,Morant,J. Morant,,,,,,,,,,Made,26.0,1.96,,,,,,,,,,,,,
476,PT00M02.70S,2021-10-24T04:19:52.7Z,3,REGULAR,turnover,lost ball,[],1629611,,,1610612746,89,95,2021-10-24T04:20:00Z,4710000,,,0,,T. Mann lost ball TURNOVER (1 TO),"[1629611, 203937]",1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,1.0,Anderson,203937.0,,,
477,PT00M02.70S,2021-10-24T04:19:52.7Z,3,REGULAR,steal,,[],203937,,,1610612763,89,95,2021-10-24T04:19:54Z,4720000,,,0,,K. Anderson STEAL (1 STL),[203937],1610612763.0,MEM,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,
478,PT00M00.20S,2021-10-24T04:19:56.0Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1629001,5.831143232588701,51.71568627450981,1610612763,89,97,2021-10-24T04:20:31Z,4730000,-9.0,2.0,1,left,D. Melton Layup (20 PTS) (J. Konchar 1 AST),"[1629001, 1629723]",1610612763.0,MEM,,,,Melton,D. Melton,,,,,,,,,,Made,20.0,0.89,,,,,J. Konchar,1629723.0,1.0,,,,,,
480,PT00M00.00S,2021-10-24T04:20:09.3Z,3,REGULAR,instantreplay,request,[],0,,,1610612746,89,97,2021-10-24T04:21:27Z,4750000,,,0,,,[],,,stands,,,,,,,,,1146.0,,,,,,,,,,,,,,,,,,,,End Period - Good Basket
481,PT00M00.00S,2021-10-24T04:21:09.7Z,3,REGULAR,period,end,[],0,,,1610612746,89,97,2021-10-24T04:21:09Z,4760000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
482,PT12M00.00S,2021-10-24T04:21:19.6Z,4,REGULAR,substitution,out,['startperiod'],202331,,,1610612746,89,97,2021-10-24T04:22:46Z,4770000,,,0,,SUB out: P. George,[202331],1610612746.0,LAC,,,,George,P. George,,,,,,,,,,,,,,,,,,,,,,,,,
483,PT12M00.00S,2021-10-24T04:21:19.6Z,4,REGULAR,substitution,out,['startperiod'],203937,,,1610612746,89,97,2021-10-24T04:22:46Z,4780000,,,0,,SUB out: K. Anderson,[203937],1610612763.0,MEM,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,
484,PT12M00.00S,2021-10-24T04:21:19.6Z,4,REGULAR,substitution,out,['startperiod'],1629630,,,1610612746,89,97,2021-10-24T04:22:46Z,4790000,,,0,,SUB out: J. Morant,[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,,,,,,,,,,,,,,,,,,
485,PT12M00.00S,2021-10-24T04:21:19.6Z,4,REGULAR,substitution,out,['startperiod'],1629723,,,1610612746,89,97,2021-10-24T04:22:46Z,4800000,,,0,,SUB out: J. Konchar,[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,,,,,,,,,,,,,,,,,,,,,
486,PT12M00.00S,2021-10-24T04:21:19.6Z,4,REGULAR,substitution,in,['startperiod'],202339,,,1610612746,89,97,2021-10-24T04:22:46Z,4810000,,,0,,SUB in: E. Bledsoe,[202339],1610612746.0,LAC,,,,Bledsoe,E. Bledsoe,,,,,,,,,,,,,,,,,,,,,,,,,
487,PT12M00.00S,2021-10-24T04:21:19.6Z,4,REGULAR,substitution,in,['startperiod'],1629634,,,1610612746,89,97,2021-10-24T04:22:46Z,4820000,,,0,,SUB in: B. Clarke,[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,,,,,,,,,,,,,,,,,,,,
488,PT12M00.00S,2021-10-24T04:21:19.6Z,4,REGULAR,substitution,in,['startperiod'],1626145,,,1610612746,89,97,2021-10-24T04:22:46Z,4830000,,,0,,SUB in: T. Jones,[1626145],1610612763.0,MEM,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,
489,PT12M00.00S,2021-10-24T04:21:19.6Z,4,REGULAR,substitution,in,['startperiod'],1630533,,,1610612746,89,97,2021-10-24T04:22:46Z,4840000,,,0,,SUB in: Z. Williams,[1630533],1610612763.0,MEM,,,,Williams,Z. Williams,,,,,,,,,,,,,,,,,,,,,,,,,
490,PT12M00.00S,2021-10-24T04:23:00.0Z,4,REGULAR,period,start,[],0,,,1610612763,89,97,2021-10-24T04:23:00Z,4850000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
491,PT11M45.00S,2021-10-24T04:23:14.3Z,4,REGULAR,3pt,Jump Shot,[],1629001,29.61563731931669,88.72549019607843,1610612763,89,97,2021-10-24T04:23:19Z,4860000,-194.0,226.0,1,left,MISS D. Melton 29' 3PT,[1629001],1610612763.0,MEM,,,,Melton,D. Melton,,,,,,,,,,Missed,,29.75,,,,,,,,,,,,,
492,PT11M40.00S,2021-10-24T04:23:19.3Z,4,REGULAR,rebound,defensive,[],201587,,,1610612746,89,97,2021-10-24T04:23:19Z,4870000,,,0,,N. Batum REBOUND (Off:0 Def:5),[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,,,,,,,,,491.0,5.0,5.0,0.0,,,,,,,,,
493,PT11M27.00S,2021-10-24T04:23:31.8Z,4,REGULAR,2pt,Jump Shot,[],202339,80.20696452036793,30.392156862745097,1610612746,89,97,2021-10-24T04:23:37Z,4880000,-98.0,134.0,1,right,MISS E. Bledsoe 16' pullup Shot,[202339],1610612746.0,LAC,pullup,,,Bledsoe,E. Bledsoe,,,,,,,,,,Missed,,16.57,,,,,,,,,,,,,
494,PT11M22.00S,2021-10-24T04:23:36.8Z,4,REGULAR,rebound,defensive,[],1626145,,,1610612763,89,97,2021-10-24T04:25:36Z,4890000,,,0,,T. Jones REBOUND (Off:0 Def:1),[1626145],1610612763.0,MEM,,,,Jones,T. Jones,,,,,,,,,,,,,493.0,1.0,1.0,0.0,,,,,,,,,
495,PT11M18.00S,2021-10-24T04:23:40.5Z,4,REGULAR,3pt,Jump Shot,[],1630533,6.8823915900131425,5.882352941176478,1610612763,89,100,2021-10-24T04:23:48Z,4900000,221.0,12.0,1,left,Z. Williams 3PT  (6 PTS) (D. Melton 2 AST),"[1630533, 1629001]",1610612763.0,MEM,,,,Williams,Z. Williams,,,,,,,,,,Made,6.0,22.09,,,,,D. Melton,1629001.0,2.0,,,,,,
497,PT10M54.00S,2021-10-24T04:24:04.6Z,4,REGULAR,3pt,Jump Shot,[],201587,72.19119579500656,77.69607843137254,1610612746,89,100,2021-10-24T04:24:23Z,4920000,138.0,209.0,1,right,MISS N. Batum 25' 3PT,[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,,,,,,Missed,,25.06,,,,,,,,,,,,,
498,PT10M50.00S,2021-10-24T04:24:08.6Z,4,REGULAR,rebound,defensive,[],1626145,,,1610612763,89,100,2021-10-24T04:24:23Z,4930000,,,0,,T. Jones REBOUND (Off:0 Def:2),[1626145],1610612763.0,MEM,,,,Jones,T. Jones,,,,,,,,,,,,,497.0,2.0,2.0,0.0,,,,,,,,,
499,PT10M42.00S,2021-10-24T04:24:16.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628991,9.247700394218143,52.94117647058824,1610612763,89,100,2021-10-24T04:24:26Z,4940000,-15.0,34.0,1,left,MISS J. Jackson Jr. Layup,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,Missed,,3.74,,,,,,,,,,,,,
500,PT10M38.00S,2021-10-24T04:24:20.9Z,4,REGULAR,rebound,defensive,[],1629611,,,1610612746,89,100,2021-10-24T04:24:26Z,4950000,,,0,,T. Mann REBOUND (Off:1 Def:3),[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,,,,,,,499.0,4.0,3.0,1.0,,,,,,,,,
501,PT10M26.00S,2021-10-24T04:24:32.9Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628392,85.20039421813404,60.78431372549019,1610612746,89,100,2021-10-24T04:24:39Z,4960000,54.0,87.0,1,right,MISS I. Hartenstein 10' driving floating Shot,[1628392],1610612746.0,LAC,driving floating,,,Hartenstein,I. Hartenstein,,,,,,,,,,Missed,,10.2,,,,,,,,,,,,,
502,PT10M22.00S,2021-10-24T04:24:36.9Z,4,REGULAR,rebound,defensive,[],1626145,,,1610612763,89,100,2021-10-24T04:24:39Z,4970000,,,0,,T. Jones REBOUND (Off:0 Def:3),[1626145],1610612763.0,MEM,,,,Jones,T. Jones,,,,,,,,,,,,,501.0,3.0,3.0,0.0,,,,,,,,,
503,PT10M18.00S,2021-10-24T04:24:40.3Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1629001,25.936268068331145,13.235294117647058,1610612763,89,100,2021-10-24T04:24:45Z,4980000,184.0,191.0,1,left,MISS D. Melton 26' running 3PT,[1629001],1610612763.0,MEM,running,,,Melton,D. Melton,,,,,,,,,,Missed,,26.53,,,,,,,,,,,,,
504,PT10M15.00S,2021-10-24T04:24:43.3Z,4,REGULAR,rebound,defensive,[],1629611,,,1610612746,89,100,2021-10-24T04:24:45Z,4990000,,,0,,T. Mann REBOUND (Off:1 Def:4),[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,,,,,,,503.0,5.0,4.0,1.0,,,,,,,,,
505,PT10M13.00S,2021-10-24T04:24:47.2Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1629611,93.47897503285151,49.01960784313726,1610612746,89,100,2021-10-24T04:25:01Z,5000000,-5.0,9.0,1,right,MISS T. Mann running Layup - blocked,"[1629611, 1628991]",1610612746.0,LAC,running,,,Mann,T. Mann,,,,,,,,,,Missed,,1.01,,,,,,,,,,,Jackson Jr.,1628991.0,
506,PT10M13.00S,2021-10-24T04:24:47.2Z,4,REGULAR,block,,[],1628991,,,1610612746,89,100,2021-10-24T04:24:50Z,5010000,,,0,,J. Jackson Jr. BLOCK (1 BLK),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
507,PT10M13.00S,2021-10-24T04:24:47.2Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612746,89,100,2021-10-24T04:24:55Z,5020000,,,0,,TEAM offensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,,505.0,,,,,,,,,,,,
508,PT10M13.00S,2021-10-24T04:24:53.2Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612746,89,100,2021-10-24T04:24:53Z,5030000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
509,PT10M11.00S,2021-10-24T04:25:07.7Z,4,REGULAR,foul,personal,['2freethrow'],1630533,,,1610612746,89,100,2021-10-24T04:25:21Z,5040000,,,0,,Z. Williams shooting personal FOUL (1 PF) (Mann 2 FT),"[1630533, 1629611]",1610612763.0,MEM,shooting,,,Williams,Z. Williams,,,,,202035.0,1.0,0.0,Mann,1629611.0,,,,,,,,,,,,,,,,
511,PT10M11.00S,2021-10-24T04:25:39.8Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],1629611,,,1610612746,90,100,2021-10-24T04:26:17Z,5060000,,,0,,T. Mann Free Throw 1 of 2 (3 PTS),[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,,,,Made,3.0,,,,,,,,,,,,,,
512,PT10M11.00S,2021-10-24T04:25:49.4Z,4,REGULAR,substitution,out,[],1628392,,,1610612746,90,100,2021-10-24T04:25:57Z,5070000,,,0,,SUB out: I. Hartenstein,[1628392],1610612746.0,LAC,,,,Hartenstein,I. Hartenstein,,,,,,,,,,,,,,,,,,,,,,,,,
513,PT10M11.00S,2021-10-24T04:25:49.4Z,4,REGULAR,substitution,in,[],202704,,,1610612746,90,100,2021-10-24T04:25:57Z,5080000,,,0,,SUB in: R. Jackson,[202704],1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,
514,PT10M11.00S,2021-10-24T04:25:39.8Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],1629611,,,1610612746,90,100,2021-10-24T04:26:17Z,5090000,,,0,,MISS T. Mann Free Throw 2 of 2,[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,,,,Missed,,,,,,,,,,,,,,,
515,PT10M07.00S,2021-10-24T04:25:43.8Z,4,REGULAR,rebound,offensive,[],1629611,,,1610612746,90,100,2021-10-24T04:26:17Z,5100000,,,0,,T. Mann REBOUND (Off:2 Def:4),[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,,,,,,,514.0,6.0,4.0,2.0,,,,,,,,,
516,PT10M01.00S,2021-10-24T04:26:21.6Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",201587,94.79303547963207,49.754901960784316,1610612746,92,100,2021-10-24T04:26:28Z,5110000,-1.0,-4.0,1,right,N. Batum driving DUNK (5 PTS) (R. Jackson 2 AST),"[201587, 202704]",1610612746.0,LAC,driving,,,Batum,N. Batum,,,,,,,,,,Made,5.0,0.38,,,,,R. Jackson,202704.0,2.0,,,,,,
518,PT09M44.00S,2021-10-24T04:26:39.4Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1628991,6.750985545335084,50.73529411764706,1610612763,92,102,2021-10-24T04:26:46Z,5130000,-4.0,11.0,1,left,J. Jackson Jr. driving DUNK (16 PTS) (T. Jones 3 AST),"[1628991, 1626145]",1610612763.0,MEM,driving,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,Made,16.0,1.16,,,,,T. Jones,1626145.0,3.0,,,,,,
520,PT09M35.00S,2021-10-24T04:26:47.3Z,4,REGULAR,3pt,Jump Shot,[],201587,96.76412614980289,4.166666666666657,1610612746,92,102,2021-10-24T04:26:55Z,5150000,-229.0,-22.0,1,right,MISS N. Batum 3PT,[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,,,,,,Missed,,23.03,,,,,,,,,,,,,
521,PT09M31.00S,2021-10-24T04:26:51.3Z,4,REGULAR,rebound,defensive,[],1628991,,,1610612763,92,102,2021-10-24T04:26:55Z,5160000,,,0,,J. Jackson Jr. REBOUND (Off:1 Def:5),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,520.0,6.0,5.0,1.0,,,,,,,,,
522,PT09M29.00S,2021-10-24T04:26:54.2Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1626145,6.8823915900131425,50.98039215686275,1610612763,92,102,2021-10-24T04:27:16Z,5170000,-5.0,12.0,1,left,MISS T. Jones running finger roll Layup,[1626145],1610612763.0,MEM,running finger roll,,,Jones,T. Jones,,,,,,,,,,Missed,,1.31,,,,,,,,,,,,,
523,PT09M27.00S,2021-10-24T04:27:00.5Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612763,92,102,2021-10-24T04:27:00Z,5180000,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,522.0,,,,,,,,,,,,
524,PT09M27.00S,2021-10-24T04:27:04.0Z,4,REGULAR,foul,personal,[],1628379,,,1610612763,92,102,2021-10-24T04:27:08Z,5190000,,,0,,L. Kennard loose ball personal FOUL (3 PF),"[1628379, 1630533]",1610612746.0,LAC,loose ball,,,Kennard,L. Kennard,,,,,202007.0,3.0,0.0,Williams,1630533.0,,,,,,,,,,,,,,,,
526,PT09M27.00S,2021-10-24T04:27:17.0Z,4,REGULAR,substitution,out,[],201587,,,1610612763,92,102,2021-10-24T04:27:22Z,5210000,,,0,,SUB out: N. Batum,[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,,,,,,,,,,,,,,,,,,,,,
527,PT09M27.00S,2021-10-24T04:27:17.0Z,4,REGULAR,substitution,in,[],202694,,,1610612763,92,102,2021-10-24T04:27:22Z,5220000,,,0,,SUB in: M. Morris Sr.,[202694],1610612746.0,LAC,,,,Morris Sr.,M. Morris Sr.,,,,,,,,,,,,,,,,,,,,,,,,,
528,PT09M23.00S,2021-10-24T04:27:33.6Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1629001,30.14126149802891,27.941176470588232,1610612763,92,102,2021-10-24T04:27:40Z,5230000,110.0,231.0,1,left,MISS D. Melton 25' 3PT,[1629001],1610612763.0,MEM,,,,Melton,D. Melton,,,,,,,,,,Missed,,25.58,,,,,,,,,,,,,
529,PT09M19.00S,2021-10-24T04:27:37.6Z,4,REGULAR,rebound,defensive,[],202704,,,1610612746,92,102,2021-10-24T04:27:40Z,5240000,,,0,,R. Jackson REBOUND (Off:0 Def:1),[202704],1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,,,,,,,,,528.0,1.0,1.0,0.0,,,,,,,,,
530,PT09M09.00S,2021-10-24T04:27:49.5Z,4,REGULAR,foul,personal,[],1628991,,,1610612746,92,102,2021-10-24T04:27:58Z,5250000,,,0,,J. Jackson Jr. personal FOUL (3 PF),"[1628991, 202704]",1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,202007.0,3.0,0.0,Jackson,202704.0,,,,,,,,,,,,,,,,
532,PT09M06.00S,2021-10-24T04:28:15.8Z,4,REGULAR,foul,personal,['2freethrow'],1630533,,,1610612746,92,102,2021-10-24T04:28:22Z,5270000,,,0,,Z. Williams shooting personal FOUL (2 PF) (Kennard 2 FT),"[1630533, 1628379]",1610612763.0,MEM,shooting,,,Williams,Z. Williams,,,,,202035.0,2.0,0.0,Kennard,1628379.0,,,,,,,,,,,,,,,,
534,PT09M06.00S,2021-10-24T04:28:40.6Z,4,REGULAR,freethrow,1 of 2,[],1628379,,,1610612746,93,102,2021-10-24T04:28:40Z,5290000,,,0,,L. Kennard Free Throw 1 of 2 (9 PTS),[1628379],1610612746.0,LAC,,,,Kennard,L. Kennard,,,,,,,,,,Made,9.0,,,,,,,,,,,,,,
535,PT09M06.00S,2021-10-24T04:28:56.3Z,4,REGULAR,freethrow,2 of 2,[],1628379,,,1610612746,94,102,2021-10-24T04:28:56Z,5300000,,,0,,L. Kennard Free Throw 2 of 2 (10 PTS),[1628379],1610612746.0,LAC,,,,Kennard,L. Kennard,,,,,,,,,,Made,10.0,,,,,,,,,,,,,,
536,PT08M54.00S,2021-10-24T04:29:13.0Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1628991,6.750985545335084,51.71568627450981,1610612763,94,104,2021-10-24T04:29:18Z,5310000,-9.0,11.0,1,left,J. Jackson Jr. alley-oop DUNK (18 PTS) (B. Clarke 1 AST),"[1628991, 1629634]",1610612763.0,MEM,alley-oop,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,Made,18.0,1.4,,,,,B. Clarke,1629634.0,1.0,,,,,,
