actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,value
277,PT03M33.00S,2022-03-04T04:08:07.2Z,2,REGULAR,rebound,defensive,[],201566,,,1610612747,66,52,2022-03-04T04:08:09Z,2760000,,,0,,R. Westbrook REBOUND (Off:0 Def:2),[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,,275.0,2.0,2.0,0.0,,,,
278,PT03M30.00S,2022-03-04T04:08:13.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],201566,8.984888304862025,51.22549019607843,1610612747,66,54,2022-03-04T04:08:21Z,2770000,-6.0,32.0,1,left,R. Westbrook driving Layup (10 PTS),[201566],1610612747.0,LAL,driving,,,Westbrook,R. Westbrook,,,,,3.26,Made,10.0,,,,,,,,,,,,,,,,,,
279,PT03M30.00S,2022-03-04T04:08:19.0Z,2,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1627826,,,1610612747,66,54,2022-03-04T04:08:30Z,2780000,,,0,,I. Zubac shooting personal FOUL (3 PF) (Westbrook 1 FT),"[1627826, 201566]",1610612746.0,LAC,shooting,,,Zubac,I. Zubac,,,,,,,,,,,201246.0,3.0,0.0,Westbrook,201566.0,,,,,,,,,,
281,PT03M30.00S,2022-03-04T04:08:26.9Z,2,REGULAR,substitution,out,[],2730,,,1610612747,66,54,2022-03-04T04:08:56Z,2800000,,,0,,SUB out: D. Howard,[2730],1610612747.0,LAL,,,,Howard,D. Howard,,,,,,,,,,,,,,,,,,,,,,,,,
282,PT03M30.00S,2022-03-04T04:08:26.9Z,2,REGULAR,substitution,in,[],2546,,,1610612747,66,54,2022-03-04T04:08:56Z,2810000,,,0,,SUB in: C. Anthony,[2546],1610612747.0,LAL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,,,,,,,,,
283,PT03M30.00S,2022-03-04T04:08:32.3Z,2,REGULAR,substitution,out,[],1627826,,,1610612747,66,54,2022-03-04T04:08:56Z,2820000,,,0,,SUB out: I. Zubac,[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,,,,,,,,,,,,,,,
284,PT03M30.00S,2022-03-04T04:08:32.3Z,2,REGULAR,substitution,in,[],1628392,,,1610612747,66,54,2022-03-04T04:08:56Z,2830000,,,0,,SUB in: I. Hartenstein,[1628392],1610612746.0,LAC,,,,Hartenstein,I. Hartenstein,,,,,,,,,,,,,,,,,,,,,,,,,
285,PT03M30.00S,2022-03-04T04:08:54.4Z,2,REGULAR,freethrow,1 of 1,[],201566,,,1610612747,66,54,2022-03-04T04:08:58Z,2840000,,,0,,MISS R. Westbrook Free Throw 1 of 1,[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,Missed,,,,,,,,,,,,,,,,,,,
286,PT03M27.00S,2022-03-04T04:08:57.4Z,2,REGULAR,rebound,defensive,[],203496,,,1610612746,66,54,2022-03-04T04:08:58Z,2850000,,,0,,R. Covington REBOUND (Off:1 Def:4),[203496],1610612746.0,LAC,,,,Covington,R. Covington,,,,,,,,,,,,,,,,,,285.0,5.0,4.0,1.0,,,,
287,PT03M21.00S,2022-03-04T04:09:06.2Z,2,REGULAR,foul,personal,[],2544,,,1610612746,66,54,2022-03-04T04:09:17Z,2860000,,,0,,L. James personal FOUL (1 PF),"[2544, 1629611]",1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,201246.0,1.0,0.0,Mann,1629611.0,,,,,,,,,,
289,PT03M06.00S,2022-03-04T04:09:42.9Z,2,REGULAR,3pt,Jump Shot,[],1628379,72.19119579500656,81.12745098039215,1610612746,66,54,2022-03-04T04:11:24Z,2880000,156.0,209.0,1,right,MISS L. Kennard 26' pullup 3PT,[1628379],1610612746.0,LAC,pullup,,,Kennard,L. Kennard,,,,,26.05,Missed,,,,,,,,,,,,,,,,,,,
290,PT03M02.00S,2022-03-04T04:09:46.9Z,2,REGULAR,rebound,defensive,[],201566,,,1610612747,66,54,2022-03-04T04:09:47Z,2890000,,,0,,R. Westbrook REBOUND (Off:0 Def:3),[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,,289.0,3.0,3.0,0.0,,,,
291,PT02M49.00S,2022-03-04T04:09:59.3Z,2,REGULAR,3pt,Jump Shot,[],1628370,22.519710906701704,3.4313725490196134,1610612747,66,54,2022-03-04T04:10:34Z,2900000,233.0,159.0,1,left,MISS M. Monk 28' pullup 3PT,[1628370],1610612747.0,LAL,pullup,,,Monk,M. Monk,,,,,28.2,Missed,,,,,,,,,,,,,,,,,,,
292,PT02M47.00S,2022-03-04T04:10:01.3Z,2,REGULAR,rebound,defensive,[],203496,,,1610612746,66,54,2022-03-04T04:10:03Z,2910000,,,0,,R. Covington REBOUND (Off:1 Def:5),[203496],1610612746.0,LAC,,,,Covington,R. Covington,,,,,,,,,,,,,,,,,,291.0,6.0,5.0,1.0,,,,
293,PT02M27.00S,2022-03-04T04:10:20.8Z,2,REGULAR,3pt,Jump Shot,[],203496,68.38042049934297,35.78431372549019,1610612746,66,54,2022-03-04T04:10:27Z,2920000,-71.0,245.0,1,right,MISS R. Covington 25' 3PT,[203496],1610612746.0,LAC,,,,Covington,R. Covington,,,,,25.48,Missed,,,,,,,,,,,,,,,,,,,
294,PT02M25.00S,2022-03-04T04:10:23.4Z,2,REGULAR,rebound,defensive,[],201566,,,1610612747,66,54,2022-03-04T04:10:23Z,2930000,,,0,,R. Westbrook REBOUND (Off:0 Def:4),[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,,293.0,4.0,4.0,0.0,,,,
295,PT02M22.00S,2022-03-04T04:10:26.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",2544,8.065045992115643,50.73529411764706,1610612747,66,56,2022-03-04T04:10:32Z,2940000,-4.0,23.0,1,left,L. James Layup (15 PTS) (M. Monk 2 AST),"[2544, 1628370]",1610612747.0,LAL,,,,James,L. James,,,,,2.36,Made,15.0,M. Monk,1628370.0,2.0,,,,,,,,,,,,,,,
300,PT02M03.00S,2022-03-04T04:11:05.7Z,2,REGULAR,foul,personal,[],2546,,,1610612746,66,56,2022-03-04T04:11:19Z,2990000,,,0,,C. Anthony personal FOUL (1 PF),"[2546, 1628379]",1610612747.0,LAL,,,,Anthony,C. Anthony,,,,,,,,,,,2714.0,1.0,0.0,Kennard,1628379.0,,,,,,,,,,
302,PT01M54.00S,2022-03-04T04:11:18.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203496,91.50788436268068,50.73529411764706,1610612746,66,56,2022-03-04T04:13:06Z,3002500,4.0,27.0,1,right,MISS R. Covington Layup,[203496],1610612746.0,LAC,,,,Covington,R. Covington,,,,,2.75,Missed,,,,,,,,,,,,,,,,,,,
303,PT01M52.00S,2022-03-04T04:11:20.1Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612746,66,56,2022-03-04T04:13:19Z,3003750,,,0,,TEAM offensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,,,,,,,302.0,,,,,,,
304,PT01M52.00S,2022-03-04T04:11:23.3Z,2,REGULAR,turnover,shot clock,['team'],0,,,1610612746,66,56,2022-03-04T04:13:22Z,3005000,,,0,,LAC shot clock Team TURNOVER,[],1610612746.0,LAC,,,,,,,,,,,,,,,,2714.0,,,,,,,,,,,,,,
305,PT01M33.00S,2022-03-04T04:11:50.8Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],2546,25.804862023653087,6.617647058823522,1610612747,66,56,2022-03-04T04:13:06Z,3040000,217.0,190.0,1,left,MISS C. Anthony 28' 3PT,[2546],1610612747.0,LAL,,,,Anthony,C. Anthony,,,,,28.84,Missed,,,,,,,,,,,,,,,,,,,
306,PT01M30.00S,2022-03-04T04:11:53.8Z,2,REGULAR,rebound,defensive,[],1628392,,,1610612746,66,56,2022-03-04T04:11:56Z,3050000,,,0,,I. Hartenstein REBOUND (Off:3 Def:1),[1628392],1610612746.0,LAC,,,,Hartenstein,I. Hartenstein,,,,,,,,,,,,,,,,,,305.0,4.0,1.0,3.0,,,,
307,PT01M22.00S,2022-03-04T04:12:02.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629611,88.09132720105124,39.70588235294118,1610612746,66,56,2022-03-04T04:12:15Z,3060000,-51.0,59.0,1,right,MISS T. Mann 7' Jump Shot,[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,7.86,Missed,,,,,,,,,,,,,,,,,,,
308,PT01M19.00S,2022-03-04T04:12:04.7Z,2,REGULAR,rebound,defensive,[],1630559,,,1610612747,66,56,2022-03-04T04:12:04Z,3070000,,,0,,A. Reaves REBOUND (Off:0 Def:1),[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,,,,,,,,,,,307.0,1.0,1.0,0.0,,,,
309,PT01M16.00S,2022-03-04T04:12:08.3Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",201566,7.802233902759525,52.69607843137255,1610612747,66,58,2022-03-04T04:12:21Z,3080000,-13.0,21.0,1,left,R. Westbrook running alley-oop DUNK (12 PTS) (A. Reaves 2 AST),"[201566, 1630559]",1610612747.0,LAL,running alley-oop,,,Westbrook,R. Westbrook,,,,,2.48,Made,12.0,A. Reaves,1630559.0,2.0,,,,,,,,,,,,,,,
311,PT00M56.70S,2022-03-04T04:12:32.6Z,2,REGULAR,foul,offensive,['inpenalty'],203496,,,1610612746,66,58,2022-03-04T04:12:40Z,3100000,,,0,,R. Covington offensive FOUL (2 PF),"[203496, 1630559]",1610612746.0,LAC,,,,Covington,R. Covington,,,,,,,,,,,2714.0,2.0,0.0,Reaves,1630559.0,,,,,,,,,,
313,PT00M56.70S,2022-03-04T04:12:32.6Z,2,REGULAR,turnover,offensive foul,[],203496,,,1610612746,66,58,2022-03-04T04:12:32Z,3120000,,,0,,R. Covington offensive foul TURNOVER (1 TO),[203496],1610612746.0,LAC,,,,Covington,R. Covington,,,,,,,,,,,2714.0,,,,,,,,,,,1.0,,,
314,PT00M56.70S,2022-03-04T04:12:48.5Z,2,REGULAR,substitution,out,[],1628379,,,1610612747,66,58,2022-03-04T04:12:53Z,3130000,,,0,,SUB out: L. Kennard,[1628379],1610612746.0,LAC,,,,Kennard,L. Kennard,,,,,,,,,,,,,,,,,,,,,,,,,
315,PT00M56.70S,2022-03-04T04:12:48.5Z,2,REGULAR,substitution,in,[],201587,,,1610612747,66,58,2022-03-04T04:12:53Z,3140000,,,0,,SUB in: N. Batum,[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,,,,,,,,,,,,,,,,,,,,,
316,PT00M39.20S,2022-03-04T04:13:26.2Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",2544,13.978318002628114,51.71568627450981,1610612747,66,60,2022-03-04T04:13:32Z,3150000,-9.0,79.0,1,left,L. James 7' floating Jump Shot (17 PTS),[2544],1610612747.0,LAL,floating,,,James,L. James,,,,,7.94,Made,17.0,,,,,,,,,,,,,,,,,,
317,PT00M39.20S,2022-03-04T04:13:30.2Z,2,REGULAR,foul,personal,"['inpenalty', '1freethrow']",203496,,,1610612747,66,60,2022-03-04T04:13:39Z,3160000,,,0,,R. Covington shooting personal FOUL (3 PF) (James 1 FT),"[203496, 2544]",1610612746.0,LAC,shooting,,,Covington,R. Covington,,,,,,,,,,,201246.0,3.0,0.0,James,2544.0,,,,,,,,,,
319,PT00M39.20S,2022-03-04T04:13:51.9Z,2,REGULAR,freethrow,1 of 1,['fromturnover'],2544,,,1610612747,66,61,2022-03-04T04:13:51Z,3180000,,,0,,L. James Free Throw 1 of 1 (18 PTS),[2544],1610612747.0,LAL,,,,James,L. James,,,,,,Made,18.0,,,,,,,,,,,,,,,,,,
322,PT00M18.80S,2022-03-04T04:14:15.7Z,2,REGULAR,turnover,lost ball,[],1629611,,,1610612746,66,61,2022-03-04T04:16:38Z,3210000,,,0,,T. Mann lost ball TURNOVER (1 TO),"[1629611, 1628370]",1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,1.0,Monk,1628370.0,
323,PT00M18.80S,2022-03-04T04:14:15.7Z,2,REGULAR,steal,,[],1628370,,,1610612747,66,61,2022-03-04T04:16:28Z,3220000,,,0,,M. Monk STEAL (1 STL),[1628370],1610612747.0,LAL,,,,Monk,M. Monk,,,,,,,,,,,,,,,,,,,,,,,,,
324,PT00M15.90S,2022-03-04T04:14:20.1Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1628370,6.750985545335084,49.754901960784316,1610612747,66,63,2022-03-04T04:14:30Z,3230000,1.0,11.0,1,left,M. Monk running alley-oop DUNK (12 PTS) (A. Reaves 3 AST),"[1628370, 1630559]",1610612747.0,LAL,running alley-oop,,,Monk,M. Monk,,,,,1.11,Made,12.0,A. Reaves,1630559.0,3.0,,,,,,,,,,,,,,,
326,PT00M00.00S,2022-03-04T04:14:55.1Z,2,REGULAR,period,end,[],0,,,1610612746,66,63,2022-03-04T04:14:55Z,3250000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
327,PT12M00.00S,2022-03-04T04:30:56.7Z,3,REGULAR,substitution,out,['startperiod'],1629599,,,1610612746,66,63,2022-03-04T04:31:27Z,3260000,,,0,,SUB out: A. Coffey,[1629599],1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,,,,,,,,,,,,,,,,,,,,,
328,PT12M00.00S,2022-03-04T04:30:56.7Z,3,REGULAR,substitution,out,['startperiod'],203496,,,1610612746,66,63,2022-03-04T04:31:27Z,3270000,,,0,,SUB out: R. Covington,[203496],1610612746.0,LAC,,,,Covington,R. Covington,,,,,,,,,,,,,,,,,,,,,,,,,
329,PT12M00.00S,2022-03-04T04:30:56.7Z,3,REGULAR,substitution,out,['startperiod'],1628392,,,1610612746,66,63,2022-03-04T04:31:27Z,3280000,,,0,,SUB out: I. Hartenstein,[1628392],1610612746.0,LAC,,,,Hartenstein,I. Hartenstein,,,,,,,,,,,,,,,,,,,,,,,,,
330,PT12M00.00S,2022-03-04T04:30:56.7Z,3,REGULAR,substitution,in,['startperiod'],202704,,,1610612746,66,63,2022-03-04T04:31:27Z,3290000,,,0,,SUB in: R. Jackson,[202704],1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,
331,PT12M00.00S,2022-03-04T04:30:56.7Z,3,REGULAR,substitution,in,['startperiod'],202694,,,1610612746,66,63,2022-03-04T04:31:27Z,3300000,,,0,,SUB in: M. Morris Sr.,[202694],1610612746.0,LAC,,,,Morris Sr.,M. Morris Sr.,,,,,,,,,,,,,,,,,,,,,,,,,
332,PT12M00.00S,2022-03-04T04:30:56.7Z,3,REGULAR,substitution,in,['startperiod'],1627826,,,1610612746,66,63,2022-03-04T04:31:27Z,3310000,,,0,,SUB in: I. Zubac,[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,,,,,,,,,,,,,,,
333,PT12M00.00S,2022-03-04T04:31:22.7Z,3,REGULAR,period,start,[],0,,,1610612747,66,63,2022-03-04T04:31:27Z,3320000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
334,PT11M44.00S,2022-03-04T04:31:38.1Z,3,REGULAR,turnover,lost ball,[],2544,,,1610612747,66,63,2022-03-04T04:31:43Z,3330000,,,0,,L. James lost ball TURNOVER (2 TO),"[2544, 1629611]",1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,,,,,,,,,,2.0,Mann,1629611.0,
335,PT11M44.00S,2022-03-04T04:31:38.1Z,3,REGULAR,steal,,[],1629611,,,1610612746,66,63,2022-03-04T04:32:56Z,3340000,,,0,,T. Mann STEAL (1 STL),[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,
336,PT11M37.00S,2022-03-04T04:31:45.0Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],201587,25.279237844940866,12.009803921568633,1610612746,69,63,2022-03-04T04:31:56Z,3350000,190.0,185.0,1,left,N. Batum 26' 3PT  (3 PTS) (R. Jackson 5 AST),"[201587, 202704]",1610612746.0,LAC,,,,Batum,N. Batum,,,,,26.53,Made,3.0,R. Jackson,202704.0,5.0,,,,,,,,,,,,,,,
338,PT11M19.00S,2022-03-04T04:32:02.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],201566,93.61038107752957,50.49019607843137,1610612747,69,65,2022-03-04T04:32:07Z,3370000,2.0,8.0,1,right,R. Westbrook driving Layup (14 PTS),[201566],1610612747.0,LAL,driving,,,Westbrook,R. Westbrook,,,,,0.8,Made,14.0,,,,,,,,,,,,,,,,,,
339,PT11M04.00S,2022-03-04T04:32:17.2Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202694,15.292378449408673,34.31372549019608,1610612746,71,65,2022-03-04T04:32:21Z,3380000,78.0,91.0,1,left,M. Morris Sr. 12' pullup Jump Shot (2 PTS),[202694],1610612746.0,LAC,pullup,,,Morris Sr.,M. Morris Sr.,,,,,12.03,Made,2.0,,,,,,,,,,,,,,,,,,
340,PT10M50.00S,2022-03-04T04:32:30.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628370,93.47897503285151,46.568627450980394,1610612747,71,65,2022-03-04T04:32:40Z,3390000,-17.0,9.0,1,right,MISS M. Monk driving Layup,[1628370],1610612747.0,LAL,driving,,,Monk,M. Monk,,,,,1.93,Missed,,,,,,,,,,,,,,,,,,,
341,PT10M49.00S,2022-03-04T04:32:31.7Z,3,REGULAR,rebound,defensive,[],1629611,,,1610612746,71,65,2022-03-04T04:32:40Z,3400000,,,0,,T. Mann REBOUND (Off:0 Def:1),[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,340.0,1.0,1.0,0.0,,,,
342,PT10M48.00S,2022-03-04T04:32:43.4Z,3,REGULAR,foul,personal,[],201566,,,1610612746,71,65,2022-03-04T04:35:53Z,3410000,,,0,,R. Westbrook take personal FOUL (2 PF),"[201566, 1629611]",1610612747.0,LAL,take,,,Westbrook,R. Westbrook,,,,,,,,,,,2005.0,2.0,0.0,Mann,1629611.0,,,,,,,,,,
344,PT10M41.00S,2022-03-04T04:33:01.7Z,3,REGULAR,turnover,bad pass,[],202694,,,1610612746,71,65,2022-03-04T04:33:10Z,3430000,,,0,,M. Morris Sr. bad pass TURNOVER (2 TO),"[202694, 1630559]",1610612746.0,LAC,,,,Morris Sr.,M. Morris Sr.,,,,,,,,,,,,,,,,,,,,,,2.0,Reaves,1630559.0,
345,PT10M41.00S,2022-03-04T04:33:01.7Z,3,REGULAR,steal,,[],1630559,,,1610612747,71,65,2022-03-04T04:33:03Z,3440000,,,0,,A. Reaves STEAL (1 STL),[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,,,,,,,,,,,,,,,,,,
350,PT10M39.00S,2022-03-04T04:33:34.5Z,3,REGULAR,foul,personal,[],202694,,,1610612747,71,65,2022-03-04T04:36:56Z,3490000,,,0,,M. Morris Sr. take personal FOUL (2 PF),"[202694, 2544]",1610612746.0,LAC,take,,,Morris Sr.,M. Morris Sr.,,,,,,,,,,,2005.0,2.0,0.0,James,2544.0,,,,,,,,,,
352,PT10M32.00S,2022-03-04T04:34:53.1Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",201566,93.34756898817345,45.833333333333336,1610612747,71,65,2022-03-04T04:35:04Z,3510000,-21.0,10.0,1,right,MISS R. Westbrook driving Layup - blocked,"[201566, 1627826]",1610612747.0,LAL,driving,,,Westbrook,R. Westbrook,,,,,2.31,Missed,,,,,,,,,,Zubac,1627826.0,,,,,,,,
353,PT10M32.00S,2022-03-04T04:34:53.1Z,3,REGULAR,block,,[],1627826,,,1610612747,71,65,2022-03-04T04:34:56Z,3520000,,,0,,I. Zubac BLOCK (2 BLK),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,,,,,,,,,,,,,,,
354,PT10M29.00S,2022-03-04T04:34:56.1Z,3,REGULAR,rebound,defensive,[],1629611,,,1610612746,71,65,2022-03-04T04:35:04Z,3530000,,,0,,T. Mann REBOUND (Off:0 Def:2),[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,352.0,2.0,2.0,0.0,,,,
355,PT10M26.00S,2022-03-04T04:34:59.3Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],201587,14.109724047306173,95.34313725490196,1610612746,74,65,2022-03-04T04:35:09Z,3540000,-227.0,80.0,1,left,N. Batum 24' 3PT running pullup (6 PTS) (T. Mann 3 AST),"[201587, 1629611]",1610612746.0,LAC,running pullup,,,Batum,N. Batum,,,,,24.04,Made,6.0,T. Mann,1629611.0,3.0,,,,,,,,,,,,,,,
357,PT10M14.00S,2022-03-04T04:35:11.2Z,3,REGULAR,3pt,Jump Shot,[],2544,69.95729303547964,23.774509803921575,1610612747,74,65,2022-03-04T04:35:19Z,3560000,-131.0,230.0,1,right,MISS L. James 26' pullup 3PT,[2544],1610612747.0,LAL,pullup,,,James,L. James,,,,,26.47,Missed,,,,,,,,,,,,,,,,,,,
358,PT10M12.00S,2022-03-04T04:35:13.2Z,3,REGULAR,rebound,defensive,[],202704,,,1610612746,74,65,2022-03-04T04:35:19Z,3570000,,,0,,R. Jackson REBOUND (Off:1 Def:3),[202704],1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,,,,,,,,,,,,,,357.0,4.0,3.0,1.0,,,,
359,PT10M09.00S,2022-03-04T04:35:15.7Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1627826,7.802233902759525,50.98039215686275,1610612746,76,65,2022-03-04T04:35:25Z,3580000,-5.0,21.0,1,left,I. Zubac running DUNK (12 PTS) (R. Jackson 6 AST),"[1627826, 202704]",1610612746.0,LAC,running,,,Zubac,I. Zubac,,,,,2.14,Made,12.0,R. Jackson,202704.0,6.0,,,,,,,,,,,,,,,
361,PT09M44.00S,2022-03-04T04:35:42.7Z,3,REGULAR,turnover,out-of-bounds,[],2544,,,1610612747,76,65,2022-03-04T04:35:57Z,3600000,,,0,,L. James bad pass out-of-bounds TURNOVER (3 TO),[2544],1610612747.0,LAL,bad pass,,,James,L. James,,,,,,,,,,,201246.0,,,,,,,,,,,3.0,,,
362,PT09M30.00S,2022-03-04T04:36:04.3Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],202704,25.279237844940866,87.00980392156862,1610612746,79,65,2022-03-04T04:36:08Z,3610000,-185.0,185.0,1,left,R. Jackson 26' 3PT  (18 PTS) (N. Batum 3 AST),"[202704, 201587]",1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,26.17,Made,18.0,N. Batum,201587.0,3.0,,,,,,,,,,,,,,,
364,PT09M30.00S,2022-03-04T04:36:10.5Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612747,79,65,2022-03-04T04:36:10Z,3630000,,,0,,LAL Timeout,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
365,PT09M16.00S,2022-03-04T04:39:41.7Z,3,REGULAR,3pt,Jump Shot,[],2546,71.7969776609724,76.7156862745098,1610612747,79,65,2022-03-04T04:39:46Z,3640000,134.0,213.0,1,right,MISS C. Anthony 25' 3PT,[2546],1610612747.0,LAL,,,,Anthony,C. Anthony,,,,,25.11,Missed,,,,,,,,,,,,,,,,,,,
366,PT09M14.00S,2022-03-04T04:39:43.7Z,3,REGULAR,rebound,defensive,[],201587,,,1610612746,79,65,2022-03-04T04:39:46Z,3650000,,,0,,N. Batum REBOUND (Off:0 Def:2),[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,,,,,,,,,,,,,,365.0,2.0,2.0,0.0,,,,
367,PT08M56.00S,2022-03-04T04:40:03.0Z,3,REGULAR,2pt,Jump Shot,[],202704,11.875821287779246,22.794117647058826,1610612746,79,65,2022-03-04T04:40:07Z,3660000,136.0,59.0,1,left,MISS R. Jackson 14' fadeaway Shot,[202704],1610612746.0,LAC,fadeaway,,,Jackson,R. Jackson,,,,,14.83,Missed,,,,,,,,,,,,,,,,,,,
368,PT08M54.00S,2022-03-04T04:40:05.0Z,3,REGULAR,rebound,defensive,[],2544,,,1610612747,79,65,2022-03-04T04:40:07Z,3670000,,,0,,L. James REBOUND (Off:1 Def:5),[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,,,,,,367.0,6.0,5.0,1.0,,,,
369,PT08M46.00S,2022-03-04T04:40:12.5Z,3,REGULAR,3pt,Jump Shot,[],2544,77.44743758212877,87.99019607843137,1610612747,79,65,2022-03-04T04:40:20Z,3680000,190.0,159.0,1,right,MISS L. James 24' 3PT,[2544],1610612747.0,LAL,,,,James,L. James,,,,,24.81,Missed,,,,,,,,,,,,,,,,,,,
370,PT08M43.00S,2022-03-04T04:40:15.5Z,3,REGULAR,rebound,defensive,[],202704,,,1610612746,79,65,2022-03-04T04:40:20Z,3690000,,,0,,R. Jackson REBOUND (Off:1 Def:4),[202704],1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,,,,,,,,,,,,,,369.0,5.0,4.0,1.0,,,,
371,PT08M38.00S,2022-03-04T04:40:20.3Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1627826,7.539421813403408,51.22549019607843,1610612746,81,65,2022-03-04T04:40:30Z,3700000,-6.0,18.0,1,left,I. Zubac DUNK (14 PTS) (R. Jackson 7 AST),"[1627826, 202704]",1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,1.94,Made,14.0,R. Jackson,202704.0,7.0,,,,,,,,,,,,,,,
373,PT08M20.00S,2022-03-04T04:40:37.7Z,3,REGULAR,turnover,bad pass,[],201566,,,1610612747,81,65,2022-03-04T04:41:01Z,3720000,,,0,,R. Westbrook bad pass TURNOVER (1 TO),"[201566, 1629611]",1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,,,,,,1.0,Mann,1629611.0,
374,PT08M20.00S,2022-03-04T04:40:37.7Z,3,REGULAR,steal,,[],1629611,,,1610612746,81,65,2022-03-04T04:40:41Z,3730000,,,0,,T. Mann STEAL (2 STL),[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,
375,PT08M16.00S,2022-03-04T04:40:42.3Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",202704,7.145203679369246,50.98039215686275,1610612746,83,65,2022-03-04T04:41:04Z,3740000,-5.0,15.0,1,left,R. Jackson cutting Layup (20 PTS) (T. Mann 4 AST),"[202704, 1629611]",1610612746.0,LAC,cutting,,,Jackson,R. Jackson,,,,,1.55,Made,20.0,T. Mann,1629611.0,4.0,,,,,,,,,,,,,,,
