actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,blockPlayerName,blockPersonId,officialId,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
367,PT08M31.00S,2022-03-30T03:30:08.4Z,3,REGULAR,substitution,in,[],1628379,,,1610612746,50,74,2022-03-30T03:30:13Z,3580000,,,0,,SUB in: L. Kennard,[1628379],1610612746.0,LAC,,,,Kennard,L. Kennard,,,,,,,,,,,,,,,,,,,,,,,,
369,PT08M31.00S,2022-03-30T03:30:32.8Z,3,REGULAR,freethrow,2 of 2,[],202331,,,1610612746,51,74,2022-03-30T03:30:32Z,3590000,,,0,,P. George Free Throw 2 of 2 (9 PTS),[202331],1610612746.0,LAC,,,,George,P. George,,,,,,Made,,,,,9.0,,,,,,,,,,,,,
370,PT08M07.00S,2022-03-30T03:30:58.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203497,7.670827858081481,51.22549019607843,1610612762,51,76,2022-03-30T03:31:07Z,3600000,-6.0,20.0,1,left,R. Gobert alley-oop Layup (7 PTS) (M. Conley 2 AST),"[203497, 201144]",1610612762.0,UTA,alley-oop,,,Gobert,R. Gobert,,,,,2.05,Made,,,,,7.0,M. Conley,201144.0,2.0,,,,,,,,,,
372,PT07M58.00S,2022-03-30T03:31:12.5Z,3,REGULAR,foul,personal,['2freethrow'],203497,,,1610612746,51,76,2022-03-30T03:31:21Z,3620000,,,0,,R. Gobert shooting personal FOUL (3 PF) (George 2 FT),"[203497, 202331]",1610612762.0,UTA,shooting,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,1162.0,,,3.0,0.0,George,202331.0
374,PT07M58.00S,2022-03-30T03:31:47.8Z,3,REGULAR,freethrow,1 of 2,[],202331,,,1610612746,52,76,2022-03-30T03:31:47Z,3640000,,,0,,P. George Free Throw 1 of 2 (10 PTS),[202331],1610612746.0,LAC,,,,George,P. George,,,,,,Made,,,,,10.0,,,,,,,,,,,,,
375,PT07M58.00S,2022-03-30T03:32:06.2Z,3,REGULAR,freethrow,2 of 2,[],202331,,,1610612746,53,76,2022-03-30T03:32:06Z,3650000,,,0,,P. George Free Throw 2 of 2 (11 PTS),[202331],1610612746.0,LAC,,,,George,P. George,,,,,,Made,,,,,11.0,,,,,,,,,,,,,
376,PT07M36.00S,2022-03-30T03:32:31.2Z,3,REGULAR,foul,personal,['2freethrow'],202704,,,1610612762,53,76,2022-03-30T03:32:37Z,3660000,,,0,,R. Jackson shooting personal FOUL (3 PF) (Mitchell 2 FT),"[202704, 1628378]",1610612746.0,LAC,shooting,,,Jackson,R. Jackson,,,,,,,,,,,,,,,,,,1162.0,,,3.0,0.0,Mitchell,1628378.0
378,PT07M36.00S,2022-03-30T03:33:03.0Z,3,REGULAR,freethrow,1 of 2,[],1628378,,,1610612762,53,76,2022-03-30T03:33:03Z,3680000,,,0,,MISS D. Mitchell Free Throw 1 of 2,[1628378],1610612762.0,UTA,,,,Mitchell,D. Mitchell,,,,,,Missed,,,,,,,,,,,,,,,,,,
379,PT07M36.00S,2022-03-30T03:33:03.0Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612762,53,76,2022-03-30T03:33:03Z,3690000,,,0,,TEAM offensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,,,378.0,,,,,,,,,,,,,,,,,
380,PT07M36.00S,2022-03-30T03:33:25.5Z,3,REGULAR,freethrow,2 of 2,[],1628378,,,1610612762,53,77,2022-03-30T03:33:25Z,3700000,,,0,,D. Mitchell Free Throw 2 of 2 (19 PTS),[1628378],1610612762.0,UTA,,,,Mitchell,D. Mitchell,,,,,,Made,,,,,19.0,,,,,,,,,,,,,
381,PT07M24.00S,2022-03-30T03:33:42.4Z,3,REGULAR,3pt,Jump Shot,[],202331,73.76806833114324,83.57843137254902,1610612746,56,77,2022-03-30T03:33:48Z,3710000,168.0,194.0,1,right,P. George 25' 3PT step back (14 PTS),[202331],1610612746.0,LAC,step back,,,George,P. George,,,,,25.66,Made,,,,,14.0,,,,,,,,,,,,,
382,PT07M03.00S,2022-03-30T03:34:02.7Z,3,REGULAR,3pt,Jump Shot,[],1626220,22.651116951379763,10.539215686274503,1610612762,56,77,2022-03-30T03:34:16Z,3720000,197.0,160.0,1,left,MISS R. O'Neale 25' 3PT,[1626220],1610612762.0,UTA,,,,O'Neale,R. O'Neale,,,,,25.43,Missed,,,,,,,,,,,,,,,,,,
383,PT07M02.00S,2022-03-30T03:34:03.7Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612762,56,77,2022-03-30T03:34:16Z,3730000,,,0,,TEAM offensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,,,382.0,,,,,,,,,,,,,,,,,
384,PT07M02.00S,2022-03-30T03:34:14.9Z,3,REGULAR,foul,personal,[],202694,,,1610612762,56,77,2022-03-30T03:34:28Z,3740000,,,0,,M. Morris Sr. loose ball personal FOUL (2 PF),"[202694, 1627823]",1610612746.0,LAC,loose ball,,,Morris Sr.,M. Morris Sr.,,,,,,,,,,,,,,,,,,1162.0,,,2.0,0.0,Hernangomez,1627823.0
386,PT07M00.00S,2022-03-30T03:34:35.9Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612762,56,77,2022-03-30T03:34:35Z,3760000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
387,PT06M53.00S,2022-03-30T03:34:48.2Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1628378,14.50394218134035,43.38235294117647,1610612762,56,77,2022-03-30T03:34:52Z,3770000,33.0,84.0,1,left,MISS D. Mitchell 9' driving floating Shot,[1628378],1610612762.0,UTA,driving floating,,,Mitchell,D. Mitchell,,,,,9.01,Missed,,,,,,,,,,,,,,,,,,
388,PT06M51.00S,2022-03-30T03:34:50.2Z,3,REGULAR,rebound,defensive,[],201587,,,1610612746,56,77,2022-03-30T03:34:52Z,3780000,,,0,,N. Batum REBOUND (Off:1 Def:3),[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,,,387.0,4.0,3.0,1.0,,,,,,,,,,,,,,
389,PT06M45.00S,2022-03-30T03:34:56.2Z,3,REGULAR,turnover,lost ball,[],202694,,,1610612746,56,77,2022-03-30T03:35:01Z,3790000,,,0,,M. Morris Sr. lost ball TURNOVER (2 TO),"[202694, 203497]",1610612746.0,LAC,,,,Morris Sr.,M. Morris Sr.,,,,,,,,,,,,,,,2.0,,,,Gobert,203497.0,,,,
390,PT06M45.00S,2022-03-30T03:34:56.2Z,3,REGULAR,steal,,[],203497,,,1610612762,56,77,2022-03-30T03:34:58Z,3800000,,,0,,R. Gobert STEAL (2 STL),[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,
391,PT06M22.00S,2022-03-30T03:35:19.8Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1626220,28.56438896189225,87.74509803921569,1610612762,56,77,2022-03-30T03:35:24Z,3810000,-189.0,216.0,1,left,MISS R. O'Neale 28' 3PT,[1626220],1610612762.0,UTA,,,,O'Neale,R. O'Neale,,,,,28.68,Missed,,,,,,,,,,,,,,,,,,
392,PT06M18.00S,2022-03-30T03:35:23.8Z,3,REGULAR,rebound,defensive,[],202694,,,1610612746,56,77,2022-03-30T03:35:24Z,3820000,,,0,,M. Morris Sr. REBOUND (Off:0 Def:2),[202694],1610612746.0,LAC,,,,Morris Sr.,M. Morris Sr.,,,,,,,391.0,2.0,2.0,0.0,,,,,,,,,,,,,,
393,PT06M10.00S,2022-03-30T03:35:31.0Z,3,REGULAR,3pt,Jump Shot,[],202331,67.46057818659658,39.4607843137255,1610612746,56,77,2022-03-30T03:35:35Z,3830000,-53.0,253.0,1,right,MISS P. George 25' 3PT,[202331],1610612746.0,LAC,,,,George,P. George,,,,,25.88,Missed,,,,,,,,,,,,,,,,,,
394,PT06M07.00S,2022-03-30T03:35:34.0Z,3,REGULAR,rebound,defensive,[],203497,,,1610612762,56,77,2022-03-30T03:35:35Z,3840000,,,0,,R. Gobert REBOUND (Off:3 Def:8),[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,393.0,11.0,8.0,3.0,,,,,,,,,,,,,,
395,PT06M03.00S,2022-03-30T03:35:40.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628378,14.50394218134035,51.22549019607843,1610612762,56,79,2022-03-30T03:35:47Z,3850000,-6.0,84.0,1,left,D. Mitchell 8' floating Jump Shot (21 PTS),[1628378],1610612762.0,UTA,floating,,,Mitchell,D. Mitchell,,,,,8.4,Made,,,,,21.0,,,,,,,,,,,,,
396,PT06M03.00S,2022-03-30T03:35:44.9Z,3,REGULAR,foul,personal,['1freethrow'],201587,,,1610612762,56,79,2022-03-30T03:35:54Z,3860000,,,0,,N. Batum shooting personal FOUL (1 PF) (Mitchell 1 FT),"[201587, 1628378]",1610612746.0,LAC,shooting,,,Batum,N. Batum,,,,,,,,,,,,,,,,,,1626301.0,,,1.0,0.0,Mitchell,1628378.0
398,PT06M03.00S,2022-03-30T03:35:55.4Z,3,REGULAR,substitution,out,[],201144,,,1610612762,56,79,2022-03-30T03:37:12Z,3880000,,,0,,SUB out: M. Conley,[201144],1610612762.0,UTA,,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,,,,,
399,PT06M03.00S,2022-03-30T03:35:55.4Z,3,REGULAR,substitution,in,[],203903,,,1610612762,56,79,2022-03-30T03:37:12Z,3890000,,,0,,SUB in: J. Clarkson,[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,,,,,,,,,,,,,,,,,,,,
402,PT06M03.00S,2022-03-30T03:35:55.4Z,3,REGULAR,substitution,out,[],1626220,,,1610612762,56,79,2022-03-30T03:37:12Z,3895000,,,0,,SUB out: R. O'Neale,[1626220],1610612762.0,UTA,,,,O'Neale,R. O'Neale,,,,,,,,,,,,,,,,,,,,,,,,
403,PT06M03.00S,2022-03-30T03:35:55.4Z,3,REGULAR,substitution,out,[],203497,,,1610612762,56,79,2022-03-30T03:37:12Z,3897500,,,0,,SUB out: R. Gobert,[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,
404,PT06M03.00S,2022-03-30T03:35:55.4Z,3,REGULAR,substitution,in,[],200752,,,1610612762,56,79,2022-03-30T03:37:12Z,3898750,,,0,,SUB in: R. Gay,[200752],1610612762.0,UTA,,,,Gay,R. Gay,,,,,,,,,,,,,,,,,,,,,,,,
405,PT06M03.00S,2022-03-30T03:35:55.4Z,3,REGULAR,substitution,in,[],202328,,,1610612762,56,79,2022-03-30T03:37:12Z,3899375,,,0,,SUB in: G. Monroe,[202328],1610612762.0,UTA,,,,Monroe,G. Monroe,,,,,,,,,,,,,,,,,,,,,,,,
400,PT06M03.00S,2022-03-30T03:36:03.6Z,3,REGULAR,substitution,out,[],202331,,,1610612762,56,79,2022-03-30T03:37:12Z,3900000,,,0,,SUB out: P. George,[202331],1610612746.0,LAC,,,,George,P. George,,,,,,,,,,,,,,,,,,,,,,,,
401,PT06M03.00S,2022-03-30T03:36:03.6Z,3,REGULAR,substitution,in,[],1628392,,,1610612762,56,79,2022-03-30T03:37:12Z,3910000,,,0,,SUB in: I. Hartenstein,[1628392],1610612746.0,LAC,,,,Hartenstein,I. Hartenstein,,,,,,,,,,,,,,,,,,,,,,,,
406,PT06M03.00S,2022-03-30T03:36:51.6Z,3,REGULAR,freethrow,1 of 1,[],1628378,,,1610612762,56,80,2022-03-30T03:36:51Z,3920000,,,0,,D. Mitchell Free Throw 1 of 1 (22 PTS),[1628378],1610612762.0,UTA,,,,Mitchell,D. Mitchell,,,,,,Made,,,,,22.0,,,,,,,,,,,,,
407,PT05M56.00S,2022-03-30T03:37:05.9Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],202704,91.63929040735874,50.98039215686275,1610612746,58,80,2022-03-30T03:38:51Z,3930000,5.0,26.0,1,right,R. Jackson driving DUNK (11 PTS),[202704],1610612746.0,LAC,driving,,,Jackson,R. Jackson,,,,,2.66,Made,,,,,11.0,,,,,,,,,,,,,
408,PT05M37.00S,2022-03-30T03:37:24.7Z,3,REGULAR,turnover,lost ball,[],200752,,,1610612762,58,80,2022-03-30T03:37:41Z,3940000,,,0,,R. Gay lost ball TURNOVER (2 TO),"[200752, 201587]",1610612762.0,UTA,,,,Gay,R. Gay,,,,,,,,,,,,,,,2.0,,,,Batum,201587.0,,,,
409,PT05M37.00S,2022-03-30T03:37:24.7Z,3,REGULAR,steal,,[],201587,,,1610612746,58,80,2022-03-30T03:37:26Z,3950000,,,0,,N. Batum STEAL (2 STL),[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,,,,,,,,,,,,,,,,,,,,
410,PT05M34.00S,2022-03-30T03:37:27.2Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628392,92.42772667542707,50.245098039215684,1610612746,60,80,2022-03-30T03:37:49Z,3960000,1.0,19.0,1,right,I. Hartenstein running DUNK (4 PTS) (R. Jackson 3 AST),"[1628392, 202704]",1610612746.0,LAC,running,,,Hartenstein,I. Hartenstein,,,,,1.87,Made,,,,,4.0,R. Jackson,202704.0,3.0,,,,,,,,,,
412,PT05M10.00S,2022-03-30T03:37:51.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203903,7.013797634691201,47.05882352941176,1610612762,60,80,2022-03-30T03:37:59Z,3980000,15.0,13.0,1,left,MISS J. Clarkson driving Layup,[203903],1610612762.0,UTA,driving,,,Clarkson,J. Clarkson,,,,,1.99,Missed,,,,,,,,,,,,,,,,,,
414,PT05M06.00S,2022-03-30T03:37:55.1Z,3,REGULAR,rebound,offensive,[],202328,,,1610612762,60,80,2022-03-30T03:37:59Z,4000000,,,0,,G. Monroe REBOUND (Off:1 Def:0),[202328],1610612762.0,UTA,,,,Monroe,G. Monroe,,,,,,,412.0,1.0,0.0,1.0,,,,,,,,,,,,,,
415,PT05M05.00S,2022-03-30T03:37:55.5Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1627823,6.093955321944804,51.96078431372549,1610612762,60,82,2022-03-30T03:38:02Z,4010000,-10.0,5.0,1,left,J. Hernangomez cutting DUNK (13 PTS) (G. Monroe 1 AST),"[1627823, 202328]",1610612762.0,UTA,cutting,,,Hernangomez,J. Hernangomez,,,,,1.09,Made,,,,,13.0,G. Monroe,202328.0,1.0,,,,,,,,,,
417,PT04M52.00S,2022-03-30T03:38:09.1Z,3,REGULAR,2pt,Jump Shot,[],202704,78.10446780551905,59.55882352941176,1610612746,60,82,2022-03-30T03:38:28Z,4030000,48.0,153.0,1,right,MISS R. Jackson 16' pullup Shot,[202704],1610612746.0,LAC,pullup,,,Jackson,R. Jackson,,,,,16.06,Missed,,,,,,,,,,,,,,,,,,
419,PT04M52.00S,2022-03-30T03:38:09.1Z,3,REGULAR,rebound,defensive,[],202328,,,1610612762,60,82,2022-03-30T03:38:28Z,4035000,,,0,,G. Monroe REBOUND (Off:1 Def:1),[202328],1610612762.0,UTA,,,,Monroe,G. Monroe,,,,,,,417.0,2.0,1.0,1.0,,,,,,,,,,,,,,
418,PT04M44.00S,2022-03-30T03:38:26.6Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628392,,,1610612762,60,82,2022-03-30T03:38:37Z,4040000,,,0,,I. Hartenstein shooting personal FOUL (3 PF) (Clarkson 2 FT),"[1628392, 203903]",1610612746.0,LAC,shooting,,,Hartenstein,I. Hartenstein,,,,,,,,,,,,,,,,,,1627962.0,,,3.0,0.0,Clarkson,203903.0
421,PT04M44.00S,2022-03-30T03:38:51.8Z,3,REGULAR,freethrow,1 of 2,[],203903,,,1610612762,60,83,2022-03-30T03:38:51Z,4060000,,,0,,J. Clarkson Free Throw 1 of 2 (10 PTS),[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,,Made,,,,,10.0,,,,,,,,,,,,,
422,PT04M44.00S,2022-03-30T03:38:52.4Z,3,REGULAR,substitution,out,[],202704,,,1610612762,60,83,2022-03-30T03:39:05Z,4070000,,,0,,SUB out: R. Jackson,[202704],1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,,,,,,,,,,,,,,,,,,,,
423,PT04M44.00S,2022-03-30T03:38:52.4Z,3,REGULAR,substitution,out,[],201587,,,1610612762,60,83,2022-03-30T03:39:05Z,4080000,,,0,,SUB out: N. Batum,[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,,,,,,,,,,,,,,,,,,,,
424,PT04M44.00S,2022-03-30T03:38:52.4Z,3,REGULAR,substitution,out,[],1627823,,,1610612762,60,83,2022-03-30T03:39:05Z,4090000,,,0,,SUB out: J. Hernangomez,[1627823],1610612762.0,UTA,,,,Hernangomez,J. Hernangomez,,,,,,,,,,,,,,,,,,,,,,,,
425,PT04M44.00S,2022-03-30T03:38:52.4Z,3,REGULAR,substitution,in,[],1629611,,,1610612762,60,83,2022-03-30T03:39:05Z,4100000,,,0,,SUB in: T. Mann,[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,
426,PT04M44.00S,2022-03-30T03:38:52.4Z,3,REGULAR,substitution,in,[],202331,,,1610612762,60,83,2022-03-30T03:39:05Z,4110000,,,0,,SUB in: P. George,[202331],1610612746.0,LAC,,,,George,P. George,,,,,,,,,,,,,,,,,,,,,,,,
427,PT04M44.00S,2022-03-30T03:38:52.4Z,3,REGULAR,substitution,in,[],1626220,,,1610612762,60,83,2022-03-30T03:39:05Z,4120000,,,0,,SUB in: R. O'Neale,[1626220],1610612762.0,UTA,,,,O'Neale,R. O'Neale,,,,,,,,,,,,,,,,,,,,,,,,
428,PT04M44.00S,2022-03-30T03:38:51.8Z,3,REGULAR,freethrow,2 of 2,[],203903,,,1610612762,60,83,2022-03-30T03:39:34Z,4130000,,,0,,MISS J. Clarkson Free Throw 2 of 2,[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,,Missed,,,,,,,,,,,,,,,,,,
429,PT04M42.00S,2022-03-30T03:38:53.8Z,3,REGULAR,rebound,defensive,[],202694,,,1610612746,60,83,2022-03-30T03:39:34Z,4140000,,,0,,M. Morris Sr. REBOUND (Off:0 Def:3),[202694],1610612746.0,LAC,,,,Morris Sr.,M. Morris Sr.,,,,,,,428.0,3.0,3.0,0.0,,,,,,,,,,,,,,
430,PT04M36.00S,2022-03-30T03:39:31.6Z,3,REGULAR,foul,personal,['2freethrow'],202328,,,1610612746,60,83,2022-03-30T03:39:37Z,4150000,,,0,,G. Monroe shooting personal FOUL (3 PF) (George 2 FT),"[202328, 202331]",1610612762.0,UTA,shooting,,,Monroe,G. Monroe,,,,,,,,,,,,,,,,,,1627962.0,,,3.0,0.0,George,202331.0
432,PT04M36.00S,2022-03-30T03:40:03.8Z,3,REGULAR,freethrow,1 of 2,[],202331,,,1610612746,61,83,2022-03-30T03:40:03Z,4170000,,,0,,P. George Free Throw 1 of 2 (15 PTS),[202331],1610612746.0,LAC,,,,George,P. George,,,,,,Made,,,,,15.0,,,,,,,,,,,,,
433,PT04M36.00S,2022-03-30T03:40:23.6Z,3,REGULAR,freethrow,2 of 2,[],202331,,,1610612746,62,83,2022-03-30T03:40:23Z,4180000,,,0,,P. George Free Throw 2 of 2 (16 PTS),[202331],1610612746.0,LAC,,,,George,P. George,,,,,,Made,,,,,16.0,,,,,,,,,,,,,
434,PT04M17.00S,2022-03-30T03:40:42.7Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],202328,11.613009198423129,48.28431372549019,1610612762,62,83,2022-03-30T03:40:47Z,4190000,9.0,57.0,1,left,MISS G. Monroe Hook,[202328],1610612762.0,UTA,,,,Monroe,G. Monroe,,,,,5.73,Missed,,,,,,,,,,,,,,,,,,
435,PT04M15.00S,2022-03-30T03:40:44.7Z,3,REGULAR,rebound,defensive,[],1628392,,,1610612746,62,83,2022-03-30T03:40:47Z,4200000,,,0,,I. Hartenstein REBOUND (Off:0 Def:1),[1628392],1610612746.0,LAC,,,,Hartenstein,I. Hartenstein,,,,,,,434.0,1.0,1.0,0.0,,,,,,,,,,,,,,
436,PT04M09.00S,2022-03-30T03:40:52.7Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",200752,,,1610612746,62,83,2022-03-30T03:40:58Z,4210000,,,0,,R. Gay shooting personal FOUL (1 PF) (Hartenstein 2 FT),"[200752, 1628392]",1610612762.0,UTA,shooting,,,Gay,R. Gay,,,,,,,,,,,,,,,,,,1162.0,,,1.0,0.0,Hartenstein,1628392.0
438,PT04M09.00S,2022-03-30T03:41:16.0Z,3,REGULAR,freethrow,1 of 2,[],1628392,,,1610612746,63,83,2022-03-30T03:41:16Z,4230000,,,0,,I. Hartenstein Free Throw 1 of 2 (5 PTS),[1628392],1610612746.0,LAC,,,,Hartenstein,I. Hartenstein,,,,,,Made,,,,,5.0,,,,,,,,,,,,,
439,PT04M09.00S,2022-03-30T03:41:30.0Z,3,REGULAR,freethrow,2 of 2,[],1628392,,,1610612746,64,83,2022-03-30T03:41:30Z,4240000,,,0,,I. Hartenstein Free Throw 2 of 2 (6 PTS),[1628392],1610612746.0,LAC,,,,Hartenstein,I. Hartenstein,,,,,,Made,,,,,6.0,,,,,,,,,,,,,
440,PT03M57.00S,2022-03-30T03:41:44.1Z,3,REGULAR,3pt,Jump Shot,[],203903,31.192509855453352,31.862745098039213,1610612762,64,83,2022-03-30T03:41:52Z,4250000,91.0,241.0,1,left,MISS J. Clarkson 25' 3PT,[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,25.72,Missed,,,,,,,,,,,,,,,,,,
441,PT03M54.00S,2022-03-30T03:41:47.1Z,3,REGULAR,rebound,defensive,[],202694,,,1610612746,64,83,2022-03-30T03:41:52Z,4260000,,,0,,M. Morris Sr. REBOUND (Off:0 Def:4),[202694],1610612746.0,LAC,,,,Morris Sr.,M. Morris Sr.,,,,,,,440.0,4.0,4.0,0.0,,,,,,,,,,,,,,
442,PT03M47.00S,2022-03-30T03:41:56.9Z,3,REGULAR,turnover,out-of-bounds,[],1628392,,,1610612746,64,83,2022-03-30T03:42:04Z,4270000,,,0,,I. Hartenstein lost ball out-of-bounds TURNOVER (2 TO),[1628392],1610612746.0,LAC,lost ball,,,Hartenstein,I. Hartenstein,,,,,,,,,,,,,,,2.0,,,1162.0,,,,,,
443,PT03M30.00S,2022-03-30T03:42:20.5Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628378,9.641918528252305,50.245098039215684,1610612762,64,85,2022-03-30T03:42:26Z,4280000,-1.0,38.0,1,left,D. Mitchell driving Layup (24 PTS),[1628378],1610612762.0,UTA,driving,,,Mitchell,D. Mitchell,,,,,3.81,Made,,,,,24.0,,,,,,,,,,,,,
444,PT03M18.00S,2022-03-30T03:42:47.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],202331,93.61038107752957,45.833333333333336,1610612746,66,85,2022-03-30T03:42:51Z,4290000,-21.0,8.0,1,right,P. George driving Layup (18 PTS),[202331],1610612746.0,LAC,driving,,,George,P. George,,,,,2.21,Made,,,,,18.0,,,,,,,,,,,,,
445,PT03M11.00S,2022-03-30T03:43:04.1Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",202331,,,1610612762,66,85,2022-03-30T03:43:19Z,4300000,,,0,,P. George shooting personal FOUL (2 PF) (Clarkson 2 FT),"[202331, 203903]",1610612746.0,LAC,shooting,,,George,P. George,,,,,,,,,,,,,,,,,,1626301.0,,,2.0,0.0,Clarkson,203903.0
447,PT03M11.00S,2022-03-30T03:43:34.7Z,3,REGULAR,freethrow,1 of 2,[],203903,,,1610612762,66,85,2022-03-30T03:43:34Z,4320000,,,0,,MISS J. Clarkson Free Throw 1 of 2,[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,,Missed,,,,,,,,,,,,,,,,,,
448,PT03M11.00S,2022-03-30T03:43:34.7Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612762,66,85,2022-03-30T03:43:34Z,4330000,,,0,,TEAM offensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,,,447.0,,,,,,,,,,,,,,,,,
449,PT03M11.00S,2022-03-30T03:43:35.6Z,3,REGULAR,substitution,out,[],202328,,,1610612762,66,85,2022-03-30T03:43:42Z,4340000,,,0,,SUB out: G. Monroe,[202328],1610612762.0,UTA,,,,Monroe,G. Monroe,,,,,,,,,,,,,,,,,,,,,,,,
450,PT03M11.00S,2022-03-30T03:43:35.6Z,3,REGULAR,substitution,in,[],203497,,,1610612762,66,85,2022-03-30T03:43:42Z,4350000,,,0,,SUB in: R. Gobert,[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,
451,PT03M11.00S,2022-03-30T03:43:57.8Z,3,REGULAR,freethrow,2 of 2,[],203903,,,1610612762,66,86,2022-03-30T03:43:57Z,4360000,,,0,,J. Clarkson Free Throw 2 of 2 (11 PTS),[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,,Made,,,,,11.0,,,,,,,,,,,,,
452,PT02M55.00S,2022-03-30T03:44:13.8Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1629611,93.87319316688567,48.28431372549019,1610612746,68,86,2022-03-30T03:44:19Z,4370000,-9.0,5.0,1,right,T. Mann cutting DUNK (2 PTS) (I. Hartenstein 2 AST),"[1629611, 1628392]",1610612746.0,LAC,cutting,,,Mann,T. Mann,,,,,1.0,Made,,,,,2.0,I. Hartenstein,1628392.0,2.0,,,,,,,,,,
454,PT02M26.00S,2022-03-30T03:44:43.6Z,3,REGULAR,3pt,Jump Shot,[],203903,14.241130091984232,96.07843137254902,1610612762,68,86,2022-03-30T03:44:57Z,4390000,-230.0,81.0,1,left,MISS J. Clarkson 24' 3PT,[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,24.44,Missed,,,,,,,,,,,,,,,,,,
455,PT02M25.00S,2022-03-30T03:44:44.6Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612762,68,86,2022-03-30T03:44:57Z,4400000,,,0,,TEAM offensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,,,454.0,,,,,,,,,,,,,,,,,
456,PT02M25.00S,2022-03-30T03:44:56.4Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629611,,,1610612762,68,86,2022-03-30T03:45:04Z,4410000,,,0,,T. Mann loose ball personal FOUL (2 PF) (Mitchell 2 FT),"[1629611, 1628378]",1610612746.0,LAC,loose ball,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,1162.0,,,2.0,0.0,Mitchell,1628378.0
458,PT02M25.00S,2022-03-30T03:45:15.8Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612762,68,86,2022-03-30T03:45:15Z,4430000,,,0,,UTA Timeout,[],1610612762.0,UTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
