actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId,value
356,PT08M10.00S,2021-11-15T03:57:46.5Z,3,REGULAR,rebound,defensive,[],1627826,,,1610612746,52,63,2021-11-15T03:57:49Z,3550000,,,0,,I. Zubac REBOUND (Off:2 Def:5),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,355.0,7.0,5.0,2.0,,,,,,,,,,,,,,,
357,PT07M54.00S,2021-11-15T03:58:02.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202704,90.98226018396846,45.833333333333336,1610612746,54,63,2021-11-15T03:59:01Z,3560000,-21.0,32.0,1,right,R. Jackson driving floating Jump Shot (7 PTS) (N. Batum 1 AST),"[202704, 201587]",1610612746.0,LAC,driving floating,,,Jackson,R. Jackson,,,,,3.84,Made,,,,,7.0,,,,,,,N. Batum,201587.0,1.0,,,,,
359,PT07M43.00S,2021-11-15T03:58:13.2Z,3,REGULAR,3pt,Jump Shot,[],203897,35.134691195795014,42.40196078431373,1610612741,54,63,2021-11-15T04:00:07Z,3580000,38.0,278.0,1,left,MISS Z. LaVine 28' pullup 3PT,[203897],1610612741.0,CHI,pullup,,,LaVine,Z. LaVine,,,,,28.04,Missed,,,,,,,,,,,,,,,,,,,
360,PT07M40.00S,2021-11-15T03:58:16.2Z,3,REGULAR,rebound,defensive,[],202331,,,1610612746,54,63,2021-11-15T03:58:17Z,3590000,,,0,,P. George REBOUND (Off:0 Def:5),[202331],1610612746.0,LAC,,,,George,P. George,,,,,,,359.0,5.0,5.0,0.0,,,,,,,,,,,,,,,
361,PT07M36.00S,2021-11-15T03:58:21.3Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],202331,67.46057818659658,44.36274509803921,1610612746,54,63,2021-11-15T03:58:48Z,3600000,-28.0,253.0,1,right,MISS P. George 25' 3PT,[202331],1610612746.0,LAC,,,,George,P. George,,,,,25.5,Missed,,,,,,,,,,,,,,,,,,,
362,PT07M33.00S,2021-11-15T03:58:24.3Z,3,REGULAR,rebound,defensive,[],203897,,,1610612741,54,63,2021-11-15T03:58:32Z,3610000,,,0,,Z. LaVine REBOUND (Off:0 Def:5),[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,,361.0,5.0,5.0,0.0,,,,,,,,,,,,,,,
363,PT07M25.00S,2021-11-15T03:58:31.4Z,3,REGULAR,turnover,lost ball,[],203897,,,1610612741,54,63,2021-11-15T03:58:35Z,3620000,,,0,,Z. LaVine lost ball TURNOVER (3 TO),"[203897, 202704]",1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,,,,,,,,3.0,,,,,,,,,,Jackson,202704.0,
364,PT07M25.00S,2021-11-15T03:58:31.4Z,3,REGULAR,steal,,[],202704,,,1610612746,54,63,2021-11-15T03:58:33Z,3630000,,,0,,R. Jackson STEAL (1 STL),[202704],1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,
365,PT07M23.00S,2021-11-15T03:58:37.0Z,3,REGULAR,foul,personal,['2freethrow'],1627936,,,1610612746,54,63,2021-11-15T03:58:44Z,3640000,,,0,,A. Caruso shooting personal FOUL (4 PF) (Bledsoe 2 FT),"[1627936, 202339]",1610612741.0,CHI,shooting,,,Caruso,A. Caruso,,,,,,,,,,,,1201.0,,4.0,0.0,Bledsoe,202339.0,,,,,,,,
367,PT07M23.00S,2021-11-15T03:59:10.7Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612746,54,63,2021-11-15T03:59:10Z,3660000,,,0,,CHI Timeout,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
368,PT07M23.00S,2021-11-15T04:01:17.5Z,3,REGULAR,substitution,out,[],201587,,,1610612746,54,63,2021-11-15T04:01:40Z,3670000,,,0,,SUB out: N. Batum,[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,,,,,,,,,,,,,,,,,,,,,
369,PT07M23.00S,2021-11-15T04:01:17.5Z,3,REGULAR,substitution,out,[],1627936,,,1610612746,54,63,2021-11-15T04:01:40Z,3680000,,,0,,SUB out: A. Caruso,[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,,,,,,,,,,,,,,,,,,,,,
370,PT07M23.00S,2021-11-15T04:01:17.5Z,3,REGULAR,substitution,in,[],1629611,,,1610612746,54,63,2021-11-15T04:01:40Z,3690000,,,0,,SUB in: T. Mann,[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,
371,PT07M23.00S,2021-11-15T04:01:17.5Z,3,REGULAR,substitution,in,[],1628972,,,1610612746,54,63,2021-11-15T04:01:40Z,3700000,,,0,,SUB in: T. Brown Jr.,[1628972],1610612741.0,CHI,,,,Brown Jr.,T. Brown Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
372,PT07M23.00S,2021-11-15T04:01:49.7Z,3,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",202339,,,1610612746,55,63,2021-11-15T04:01:49Z,3710000,,,0,,E. Bledsoe Free Throw 1 of 2 (14 PTS),[202339],1610612746.0,LAC,,,,Bledsoe,E. Bledsoe,,,,,,Made,,,,,14.0,,,,,,,,,,,,,,
373,PT07M23.00S,2021-11-15T04:02:07.8Z,3,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",202339,,,1610612746,56,63,2021-11-15T04:02:07Z,3720000,,,0,,E. Bledsoe Free Throw 2 of 2 (15 PTS),[202339],1610612746.0,LAC,,,,Bledsoe,E. Bledsoe,,,,,,Made,,,,,15.0,,,,,,,,,,,,,,
374,PT07M14.00S,2021-11-15T04:02:24.0Z,3,REGULAR,foul,personal,['2freethrow'],1629611,,,1610612741,56,63,2021-11-15T04:02:30Z,3730000,,,0,,T. Mann shooting personal FOUL (2 PF) (DeRozan 2 FT),"[1629611, 201942]",1610612746.0,LAC,shooting,,,Mann,T. Mann,,,,,,,,,,,,2005.0,,2.0,0.0,DeRozan,201942.0,,,,,,,,
376,PT07M14.00S,2021-11-15T04:02:51.7Z,3,REGULAR,freethrow,1 of 2,[],201942,,,1610612741,56,64,2021-11-15T04:02:51Z,3750000,,,0,,D. DeRozan Free Throw 1 of 2 (23 PTS),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,Made,,,,,23.0,,,,,,,,,,,,,,
377,PT07M14.00S,2021-11-15T04:03:05.3Z,3,REGULAR,freethrow,2 of 2,[],201942,,,1610612741,56,65,2021-11-15T04:03:05Z,3760000,,,0,,D. DeRozan Free Throw 2 of 2 (24 PTS),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,Made,,,,,24.0,,,,,,,,,,,,,,
378,PT06M50.00S,2021-11-15T04:03:33.8Z,3,REGULAR,turnover,shot clock,['team'],0,,,1610612746,56,65,2021-11-15T04:03:43Z,3770000,,,0,,LAC shot clock Team TURNOVER,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
379,PT06M30.00S,2021-11-15T04:04:02.2Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1628972,23.702365308804204,90.68627450980392,1610612741,56,65,2021-11-15T04:04:06Z,3780000,-203.0,170.0,1,left,MISS T. Brown Jr. 26' 3PT,[1628972],1610612741.0,CHI,,,,Brown Jr.,T. Brown Jr.,,,,,26.53,Missed,,,,,,,,,,,,,,,,,,,
380,PT06M28.00S,2021-11-15T04:04:04.2Z,3,REGULAR,rebound,defensive,[],202331,,,1610612746,56,65,2021-11-15T04:04:06Z,3790000,,,0,,P. George REBOUND (Off:0 Def:6),[202331],1610612746.0,LAC,,,,George,P. George,,,,,,,379.0,6.0,6.0,0.0,,,,,,,,,,,,,,,
381,PT06M18.00S,2021-11-15T04:04:14.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627826,91.90210249671485,51.470588235294116,1610612746,56,65,2021-11-15T04:04:19Z,3800000,7.0,24.0,1,right,MISS I. Zubac cutting Layup,[1627826],1610612746.0,LAC,cutting,,,Zubac,I. Zubac,,,,,2.47,Missed,,,,,,,,,,,,,,,,,,,
382,PT06M16.00S,2021-11-15T04:04:16.2Z,3,REGULAR,rebound,defensive,[],1628972,,,1610612741,56,65,2021-11-15T04:04:19Z,3810000,,,0,,T. Brown Jr. REBOUND (Off:0 Def:4),[1628972],1610612741.0,CHI,,,,Brown Jr.,T. Brown Jr.,,,,,,,381.0,4.0,4.0,0.0,,,,,,,,,,,,,,,
383,PT06M10.00S,2021-11-15T04:04:22.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628366,17.789093298291732,44.85294117647059,1610612741,56,65,2021-11-15T04:04:27Z,3820000,26.0,115.0,1,left,MISS L. Ball 11' floating Shot,[1628366],1610612741.0,CHI,floating,,,Ball,L. Ball,,,,,11.75,Missed,,,,,,,,,,,,,,,,,,,
384,PT06M06.00S,2021-11-15T04:04:26.3Z,3,REGULAR,rebound,defensive,[],202704,,,1610612746,56,65,2021-11-15T04:04:27Z,3830000,,,0,,R. Jackson REBOUND (Off:1 Def:1),[202704],1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,,,383.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
385,PT05M58.00S,2021-11-15T04:04:33.3Z,3,REGULAR,3pt,Jump Shot,[],202704,65.88370565045992,48.774509803921575,1610612746,56,65,2021-11-15T04:04:38Z,3840000,-6.0,268.0,1,right,MISS R. Jackson 26' 3PT,[202704],1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,26.83,Missed,,,,,,,,,,,,,,,,,,,
386,PT05M57.00S,2021-11-15T04:04:34.3Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612741,56,65,2021-11-15T04:04:38Z,3850000,,,0,,TEAM defensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,,,385.0,,,,,,,,,,,,,,,,,,
387,PT05M57.00S,2021-11-15T04:04:39.6Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612741,56,65,2021-11-15T04:04:39Z,3860000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
388,PT05M57.00S,2021-11-15T04:04:45.3Z,3,REGULAR,substitution,out,[],1627826,,,1610612741,56,65,2021-11-15T04:04:52Z,3870000,,,0,,SUB out: I. Zubac,[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,,,,,,,,,,,,,,,
389,PT05M57.00S,2021-11-15T04:04:45.3Z,3,REGULAR,substitution,out,[],201942,,,1610612741,56,65,2021-11-15T04:04:52Z,3880000,,,0,,SUB out: D. DeRozan,[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,,,,,,,
390,PT05M57.00S,2021-11-15T04:04:45.3Z,3,REGULAR,substitution,in,[],201587,,,1610612741,56,65,2021-11-15T04:04:52Z,3890000,,,0,,SUB in: N. Batum,[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,,,,,,,,,,,,,,,,,,,,,
391,PT05M57.00S,2021-11-15T04:04:45.3Z,3,REGULAR,substitution,in,[],1630245,,,1610612741,56,65,2021-11-15T04:04:52Z,3900000,,,0,,SUB in: A. Dosunmu,[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,,,,,,,,,,,,
392,PT05M45.00S,2021-11-15T04:05:08.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203897,7.408015768725363,53.92156862745098,1610612741,56,67,2021-11-15T04:05:11Z,3910000,-20.0,17.0,1,left,Z. LaVine driving Layup (18 PTS),[203897],1610612741.0,CHI,driving,,,LaVine,Z. LaVine,,,,,2.6,Made,,,,,18.0,,,,,,,,,,,,,,
393,PT05M33.00S,2021-11-15T04:05:19.6Z,3,REGULAR,2pt,Jump Shot,[],202704,93.87319316688567,85.04901960784314,1610612746,56,67,2021-11-15T04:06:04Z,3920000,175.0,5.0,1,right,MISS R. Jackson 17' step back Shot,[202704],1610612746.0,LAC,step back,,,Jackson,R. Jackson,,,,,17.53,Missed,,,,,,,,,,,,,,,,,,,
394,PT05M30.00S,2021-11-15T04:05:22.6Z,3,REGULAR,rebound,defensive,[],1628972,,,1610612741,56,67,2021-11-15T04:05:24Z,3930000,,,0,,T. Brown Jr. REBOUND (Off:0 Def:5),[1628972],1610612741.0,CHI,,,,Brown Jr.,T. Brown Jr.,,,,,,,393.0,5.0,5.0,0.0,,,,,,,,,,,,,,,
395,PT05M15.00S,2021-11-15T04:05:37.7Z,3,REGULAR,3pt,Jump Shot,[],203897,30.929697766097235,31.372549019607845,1610612741,56,67,2021-11-15T04:05:42Z,3940000,93.0,238.0,1,left,MISS Z. LaVine 25' pullup 3PT,[203897],1610612741.0,CHI,pullup,,,LaVine,Z. LaVine,,,,,25.57,Missed,,,,,,,,,,,,,,,,,,,
396,PT05M14.00S,2021-11-15T04:05:38.7Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612746,56,67,2021-11-15T04:05:42Z,3950000,,,0,,TEAM defensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,,,395.0,,,,,,,,,,,,,,,,,,
397,PT05M14.00S,2021-11-15T04:05:42.3Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612746,56,67,2021-11-15T04:05:42Z,3960000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
398,PT05M00.00S,2021-11-15T04:06:02.3Z,3,REGULAR,3pt,Jump Shot,[],201587,91.77069645203679,4.166666666666657,1610612746,59,67,2021-11-15T04:06:06Z,3970000,-229.0,25.0,1,right,N. Batum 3PT  (5 PTS) (P. George 3 AST),"[201587, 202331]",1610612746.0,LAC,,,,Batum,N. Batum,,,,,23.05,Made,,,,,5.0,,,,,,,P. George,202331.0,3.0,,,,,
400,PT04M52.00S,2021-11-15T04:06:12.9Z,3,REGULAR,turnover,out-of-bounds,[],1628366,,,1610612741,59,67,2021-11-15T04:06:19Z,3990000,,,0,,L. Ball lost ball out-of-bounds TURNOVER (1 TO),[1628366],1610612741.0,CHI,lost ball,,,Ball,L. Ball,,,,,,,,,,,,200832.0,1.0,,,,,,,,,,,,
401,PT04M52.00S,2021-11-15T04:06:16.3Z,3,REGULAR,substitution,out,[],202339,,,1610612746,59,67,2021-11-15T04:06:32Z,4000000,,,0,,SUB out: E. Bledsoe,[202339],1610612746.0,LAC,,,,Bledsoe,E. Bledsoe,,,,,,,,,,,,,,,,,,,,,,,,,
402,PT04M52.00S,2021-11-15T04:06:16.3Z,3,REGULAR,substitution,out,[],1628396,,,1610612746,59,67,2021-11-15T04:06:32Z,4010000,,,0,,SUB out: T. Bradley,[1628396],1610612741.0,CHI,,,,Bradley,T. Bradley,,,,,,,,,,,,,,,,,,,,,,,,,
403,PT04M52.00S,2021-11-15T04:06:16.3Z,3,REGULAR,substitution,in,[],1628379,,,1610612746,59,67,2021-11-15T04:06:32Z,4020000,,,0,,SUB in: L. Kennard,[1628379],1610612746.0,LAC,,,,Kennard,L. Kennard,,,,,,,,,,,,,,,,,,,,,,,,,
404,PT04M52.00S,2021-11-15T04:06:16.3Z,3,REGULAR,substitution,in,[],1627884,,,1610612746,59,67,2021-11-15T04:06:32Z,4030000,,,0,,SUB in: D. Jones Jr.,[1627884],1610612741.0,CHI,,,,Jones Jr.,D. Jones Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
405,PT04M44.00S,2021-11-15T04:06:42.1Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],202331,68.38042049934297,66.91176470588235,1610612746,59,67,2021-11-15T04:07:08Z,4040000,85.0,245.0,1,right,MISS P. George 25' pullup 3PT,[202331],1610612746.0,LAC,pullup,,,George,P. George,,,,,25.89,Missed,,,,,,,,,,,,,,,,,,,
406,PT04M39.00S,2021-11-15T04:06:47.1Z,3,REGULAR,rebound,defensive,[],1628366,,,1610612741,59,67,2021-11-15T04:06:46Z,4050000,,,0,,L. Ball REBOUND (Off:1 Def:3),[1628366],1610612741.0,CHI,,,,Ball,L. Ball,,,,,,,405.0,4.0,3.0,1.0,,,,,,,,,,,,,,,
407,PT04M28.00S,2021-11-15T04:06:57.0Z,3,REGULAR,3pt,Jump Shot,[],1628366,32.637976346911955,58.82352941176471,1610612741,59,67,2021-11-15T04:07:03Z,4060000,-44.0,254.0,1,left,MISS L. Ball 25' step back 3PT,[1628366],1610612741.0,CHI,step back,,,Ball,L. Ball,,,,,25.81,Missed,,,,,,,,,,,,,,,,,,,
408,PT04M25.00S,2021-11-15T04:07:00.0Z,3,REGULAR,rebound,defensive,[],1629611,,,1610612746,59,67,2021-11-15T04:07:03Z,4070000,,,0,,T. Mann REBOUND (Off:0 Def:3),[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,407.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
409,PT04M19.00S,2021-11-15T04:07:08.1Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612746,59,67,2021-11-15T04:07:08Z,4080000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
410,PT04M12.00S,2021-11-15T04:07:31.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],202331,93.47897503285151,44.607843137254896,1610612746,61,67,2021-11-15T04:07:35Z,4090000,-27.0,9.0,1,right,P. George Layup (17 PTS),[202331],1610612746.0,LAC,,,,George,P. George,,,,,2.84,Made,,,,,17.0,,,,,,,,,,,,,,
411,PT04M10.00S,2021-11-15T04:07:43.1Z,3,REGULAR,foul,technical,['1freethrow'],202331,,,1610612741,61,67,2021-11-15T04:07:59Z,4100000,,,0,,P. George technical FOUL (1 Tech),[202331],1610612746.0,LAC,,,,George,P. George,,,,,,,,,,,,1201.0,,1.0,1.0,,,,,,,,,,
412,PT04M10.00S,2021-11-15T04:08:00.3Z,3,REGULAR,freethrow,1 of 1,[],203897,,,1610612741,61,68,2021-11-15T04:08:00Z,4110000,,,0,,Z. LaVine technical Free Throw 1 of 1 (19 PTS),[203897],1610612741.0,CHI,technical,,,LaVine,Z. LaVine,,,,,,Made,,,,,19.0,,,,,,,,,,,,,,
413,PT03M51.00S,2021-11-15T04:08:29.1Z,3,REGULAR,2pt,Jump Shot,[],203897,8.459264126149804,83.33333333333334,1610612741,61,68,2021-11-15T04:08:34Z,4120000,-167.0,27.0,1,left,MISS Z. LaVine 16' fadeaway Shot,[203897],1610612741.0,CHI,fadeaway,,,LaVine,Z. LaVine,,,,,16.89,Missed,,,,,,,,,,,,,,,,,,,
414,PT03M48.00S,2021-11-15T04:08:32.1Z,3,REGULAR,rebound,defensive,[],202331,,,1610612746,61,68,2021-11-15T04:08:34Z,4130000,,,0,,P. George REBOUND (Off:0 Def:7),[202331],1610612746.0,LAC,,,,George,P. George,,,,,,,413.0,7.0,7.0,0.0,,,,,,,,,,,,,,,
415,PT03M40.00S,2021-11-15T04:08:40.2Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202704,87.0400788436268,59.80392156862745,1610612746,61,68,2021-11-15T04:08:45Z,4140000,49.0,69.0,1,right,MISS R. Jackson 8' driving floating Shot,[202704],1610612746.0,LAC,driving floating,,,Jackson,R. Jackson,,,,,8.49,Missed,,,,,,,,,,,,,,,,,,,
416,PT03M38.00S,2021-11-15T04:08:42.2Z,3,REGULAR,rebound,defensive,[],1628366,,,1610612741,61,68,2021-11-15T04:08:45Z,4150000,,,0,,L. Ball REBOUND (Off:1 Def:4),[1628366],1610612741.0,CHI,,,,Ball,L. Ball,,,,,,,415.0,5.0,4.0,1.0,,,,,,,,,,,,,,,
417,PT03M36.00S,2021-11-15T04:08:46.2Z,3,REGULAR,turnover,out-of-bounds,[],1628366,,,1610612741,61,68,2021-11-15T04:08:53Z,4160000,,,0,,L. Ball bad pass out-of-bounds TURNOVER (2 TO),[1628366],1610612741.0,CHI,bad pass,,,Ball,L. Ball,,,,,,,,,,,,200832.0,2.0,,,,,,,,,,,,
418,PT03M24.00S,2021-11-15T04:09:14.2Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",202331,94.13600525624179,47.30392156862745,1610612746,63,68,2021-11-15T04:09:19Z,4170000,-13.0,3.0,1,right,P. George driving Layup (19 PTS),[202331],1610612746.0,LAC,driving,,,George,P. George,,,,,1.37,Made,,,,,19.0,,,,,,,,,,,,,,
419,PT03M24.00S,2021-11-15T04:09:16.9Z,3,REGULAR,foul,personal,['1freethrow'],1628366,,,1610612746,63,68,2021-11-15T04:09:47Z,4180000,,,0,,L. Ball shooting personal FOUL (3 PF) (George 1 FT),"[1628366, 202331]",1610612741.0,CHI,shooting,,,Ball,L. Ball,,,,,,,,,,,,1201.0,,3.0,0.0,George,202331.0,,,,,,,,
421,PT03M24.00S,2021-11-15T04:09:48.1Z,3,REGULAR,freethrow,1 of 1,['fromturnover'],202331,,,1610612746,64,68,2021-11-15T04:09:48Z,4200000,,,0,,P. George Free Throw 1 of 1 (20 PTS),[202331],1610612746.0,LAC,,,,George,P. George,,,,,,Made,,,,,20.0,,,,,,,,,,,,,,
422,PT03M14.00S,2021-11-15T04:10:05.5Z,3,REGULAR,foul,personal,[],1629611,,,1610612741,64,68,2021-11-15T04:10:15Z,4210000,,,0,,T. Mann personal FOUL (3 PF),"[1629611, 203897]",1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,,,,,,200832.0,,3.0,0.0,LaVine,203897.0,,,,,,,,
424,PT03M14.00S,2021-11-15T04:10:26.5Z,3,REGULAR,substitution,out,[],202704,,,1610612741,64,68,2021-11-15T04:10:31Z,4230000,,,0,,SUB out: R. Jackson,[202704],1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,
425,PT03M14.00S,2021-11-15T04:10:26.5Z,3,REGULAR,substitution,in,[],1628392,,,1610612741,64,68,2021-11-15T04:10:31Z,4240000,,,0,,SUB in: I. Hartenstein,[1628392],1610612746.0,LAC,,,,Hartenstein,I. Hartenstein,,,,,,,,,,,,,,,,,,,,,,,,,
426,PT03M09.00S,2021-11-15T04:10:40.9Z,3,REGULAR,2pt,Jump Shot,[],203897,25.279237844940866,59.80392156862745,1610612741,64,70,2021-11-15T04:10:47Z,4250000,-49.0,185.0,1,left,Z. LaVine 19' step back Jump Shot (21 PTS),[203897],1610612741.0,CHI,step back,,,LaVine,Z. LaVine,,,,,19.15,Made,,,,,21.0,,,,,,,,,,,,,,
427,PT02M58.00S,2021-11-15T04:10:51.7Z,3,REGULAR,2pt,Jump Shot,[],202331,80.73258869908015,77.94117647058823,1610612746,64,70,2021-11-15T04:10:57Z,4260000,140.0,129.0,1,right,MISS P. George 18' pullup Shot,[202331],1610612746.0,LAC,pullup,,,George,P. George,,,,,18.99,Missed,,,,,,,,,,,,,,,,,,,
428,PT02M55.00S,2021-11-15T04:10:54.7Z,3,REGULAR,rebound,offensive,[],1629611,,,1610612746,64,70,2021-11-15T04:11:52Z,4270000,,,0,,T. Mann REBOUND (Off:1 Def:3),[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,427.0,4.0,3.0,1.0,,,,,,,,,,,,,,,
429,PT02M49.00S,2021-11-15T04:11:01.3Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1628379,83.88633377135349,50.245098039215684,1610612746,66,70,2021-11-15T04:11:05Z,4280000,1.0,99.0,1,right,L. Kennard 9' driving floating Jump Shot (5 PTS) (N. Batum 2 AST),"[1628379, 201587]",1610612746.0,LAC,driving floating,,,Kennard,L. Kennard,,,,,9.9,Made,,,,,5.0,,,,,,,N. Batum,201587.0,2.0,,,,,
431,PT02M23.00S,2021-11-15T04:11:29.6Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612741,66,70,2021-11-15T04:11:29Z,4300000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
432,PT02M23.00S,2021-11-15T04:11:39.9Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612741,66,70,2021-11-15T04:11:39Z,4310000,,,0,,LAC Timeout,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
433,PT02M23.00S,2021-11-15T04:14:20.9Z,3,REGULAR,substitution,out,[],1628366,,,1610612741,66,70,2021-11-15T04:14:33Z,4320000,,,0,,SUB out: L. Ball,[1628366],1610612741.0,CHI,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,,
434,PT02M23.00S,2021-11-15T04:14:20.9Z,3,REGULAR,substitution,out,[],1628972,,,1610612741,66,70,2021-11-15T04:14:33Z,4330000,,,0,,SUB out: T. Brown Jr.,[1628972],1610612741.0,CHI,,,,Brown Jr.,T. Brown Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
435,PT02M23.00S,2021-11-15T04:14:20.9Z,3,REGULAR,substitution,out,[],203897,,,1610612741,66,70,2021-11-15T04:14:33Z,4340000,,,0,,SUB out: Z. LaVine,[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,,,,,,,,,,,,,,,,,,,,
436,PT02M23.00S,2021-11-15T04:14:20.9Z,3,REGULAR,substitution,in,[],1627936,,,1610612741,66,70,2021-11-15T04:14:33Z,4350000,,,0,,SUB in: A. Caruso,[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,,,,,,,,,,,,,,,,,,,,,
437,PT02M23.00S,2021-11-15T04:14:20.9Z,3,REGULAR,substitution,in,[],201942,,,1610612741,66,70,2021-11-15T04:14:33Z,4360000,,,0,,SUB in: D. DeRozan,[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,,,,,,,
438,PT02M23.00S,2021-11-15T04:14:20.9Z,3,REGULAR,substitution,in,[],1629750,,,1610612741,66,70,2021-11-15T04:14:33Z,4370000,,,0,,SUB in: J. Green,[1629750],1610612741.0,CHI,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,
439,PT02M18.00S,2021-11-15T04:14:37.4Z,3,REGULAR,2pt,Jump Shot,[],201942,5.436925098554539,9.803921568627445,1610612741,66,70,2021-11-15T04:14:41Z,4380000,201.0,-1.0,1,left,MISS D. DeRozan 20' fadeaway Shot,[201942],1610612741.0,CHI,fadeaway,,,DeRozan,D. DeRozan,,,,,20.1,Missed,,,,,,,,,,,,,,,,,,,
440,PT02M16.00S,2021-11-15T04:14:39.4Z,3,REGULAR,rebound,defensive,[],201587,,,1610612746,66,70,2021-11-15T04:14:41Z,4390000,,,0,,N. Batum REBOUND (Off:0 Def:4),[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,,,439.0,4.0,4.0,0.0,,,,,,,,,,,,,,,
441,PT02M09.00S,2021-11-15T04:14:47.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],202331,94.00459921156373,52.69607843137255,1610612746,66,70,2021-11-15T04:14:53Z,4400000,13.0,4.0,1,right,MISS P. George driving Layup,[202331],1610612746.0,LAC,driving,,,George,P. George,,,,,1.41,Missed,,,,,,,,,,,,,,,,,,,
