actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
258,PT03M58.00S,2025-03-02T18:58:12.0Z,2,REGULAR,substitution,out,[],1631124,,,1610612738,52,35,2025-03-02T18:58:17Z,2500000,False,,,0,,SUB out: J. Strawther,[1631124],1610612743.0,DEN,,,,Strawther,J. Strawther,,,,,,,,,,,,,,,,,,,,,,,,,,
259,PT03M58.00S,2025-03-02T18:58:12.0Z,2,REGULAR,substitution,in,[],1627759,,,1610612738,52,35,2025-03-02T18:58:17Z,2510000,False,,,0,,SUB in: J. Brown,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
260,PT03M58.00S,2025-03-02T18:58:12.0Z,2,REGULAR,substitution,in,[],201566,,,1610612738,52,35,2025-03-02T18:58:17Z,2520000,False,,,0,,SUB in: R. Westbrook,[201566],1610612743.0,DEN,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,,,,,,,,,,
261,PT03M58.00S,2025-03-02T18:58:41.8Z,2,REGULAR,freethrow,2 of 2,[],201143,,,1610612738,53,35,2025-03-02T18:58:41Z,2530000,False,,,0,,A. Horford Free Throw 2 of 2 (13 PTS),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,Made,13.0,,,,,,,,,,,,,,,,,
262,PT03M41.00S,2025-03-02T18:59:00.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627750,6.652431011826544,53.67647058823529,1610612743,53,37,2025-03-02T18:59:03Z,2540000,False,-18.0,10.0,1,left,J. Murray driving Layup (2 PTS) (N. Jokić 4 AST),"[1627750, 203999]",1610612743.0,DEN,driving,,,Murray,J. Murray,,,,,Restricted Area,0-8 Center,2.09,Made,2.0,N. Jokić,203999.0,4.0,,,,,,,,,,,,,,
264,PT03M41.00S,2025-03-02T18:59:06.0Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612738,53,37,2025-03-02T18:59:06Z,2560000,False,,,0,,BOS Timeout,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
265,PT03M22.00S,2025-03-02T19:02:48.5Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1627759,92.06636005256242,47.549019607843135,1610612738,55,37,2025-03-02T19:03:50Z,2570000,False,-12.0,22.0,1,right,J. Brown driving DUNK (14 PTS) (J. Tatum 5 AST),"[1627759, 1628369]",1610612738.0,BOS,driving,,,Brown,J. Brown,,,,,Restricted Area,0-8 Center,2.53,Made,14.0,J. Tatum,1628369.0,5.0,,,,,,,,,,,,,,
267,PT03M22.00S,2025-03-02T19:02:58.8Z,2,REGULAR,foul,personal,['1freethrow'],1630192,,,1610612738,55,37,2025-03-02T19:03:07Z,2590000,False,,,0,,Z. Nnaji shooting personal FOUL (2 PF) (Brown 1 FT),"[1630192, 1627759]",1610612743.0,DEN,shooting,,,Nnaji,Z. Nnaji,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,1151.0,,,,2.0,0.0,Brown,1627759.0
269,PT03M22.00S,2025-03-02T19:03:22.6Z,2,REGULAR,freethrow,1 of 1,[],1627759,,,1610612738,56,37,2025-03-02T19:03:22Z,2610000,False,,,0,,J. Brown Free Throw 1 of 1 (15 PTS),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,Made,15.0,,,,,,,,,,,,,,,,,
270,PT02M59.00S,2025-03-02T19:03:47.8Z,2,REGULAR,2pt,Jump Shot,[],1631128,8.804204993429698,92.1798406862745,1610612743,56,39,2025-03-02T19:04:32Z,2620000,False,-211.0,30.0,1,left,C. Braun 21' fadeaway Jump Shot (11 PTS),[1631128],1610612743.0,DEN,fadeaway,,,Braun,C. Braun,,,,,Mid-Range,16-24 Left,21.31,Made,11.0,,,,,,,,,,,,,,,,,
271,PT02M35.00S,2025-03-02T19:04:11.7Z,2,REGULAR,3pt,Jump Shot,[],1628369,72.22404730617609,84.80392156862744,1610612738,59,39,2025-03-02T19:04:15Z,2630000,False,174.0,209.0,1,right,J. Tatum 27' 3PT  (9 PTS) (L. Kornet 4 AST),"[1628369, 1628436]",1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Above the Break 3,24+ Right Center,27.16,Made,9.0,L. Kornet,1628436.0,4.0,,,,,,,,,,,,,,
273,PT02M14.00S,2025-03-02T19:04:32.8Z,2,REGULAR,2pt,Jump Shot,[],1631128,22.815374507227332,76.7156862745098,1610612743,59,41,2025-03-02T19:04:37Z,2650000,False,-134.0,162.0,1,left,C. Braun 21' fadeaway Jump Shot (13 PTS) (R. Westbrook 2 AST),"[1631128, 201566]",1610612743.0,DEN,fadeaway,,,Braun,C. Braun,,,,,Mid-Range,16-24 Left Center,21.0,Made,13.0,R. Westbrook,201566.0,2.0,,,,,,,,,,,,,,
274,PT02M02.00S,2025-03-02T19:04:47.8Z,2,REGULAR,3pt,Jump Shot,[],201143,78.40013140604468,9.803921568627452,1610612738,59,41,2025-03-02T19:11:03Z,2660000,False,-201.0,151.0,1,right,MISS A. Horford 25' 3PT,[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,Above the Break 3,24+ Left Center,25.11,Missed,,,,,,,,,,,,,,,,,,
278,PT02M00.00S,2025-03-02T19:04:49.8Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612743,59,41,2025-03-02T19:13:09Z,2670000,False,,,0,,TEAM defensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,,274.0,,,,,,,,,,,
280,PT02M00.00S,2025-03-02T19:05:05.6Z,2,REGULAR,substitution,out,[],1630192,,,1610612743,59,41,2025-03-02T19:05:35Z,2675000,False,,,0,,SUB out: Z. Nnaji,[1630192],1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,,,,,,,,,,,,,,,,,,,,,,
281,PT02M00.00S,2025-03-02T19:05:05.6Z,2,REGULAR,substitution,in,[],1629008,,,1610612743,59,41,2025-03-02T19:05:35Z,2677500,False,,,0,,SUB in: M. Porter Jr.,[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
275,PT02M00.00S,2025-03-02T19:05:23.4Z,2,REGULAR,jumpball,recovered,[],201566,,,1610612743,59,41,2025-03-02T19:11:25Z,2680000,False,,,0,,Jump Ball N. Jokić vs. L. Kornet: Tip to R. Westbrook,"[201566, 203999, 1628436]",1610612743.0,DEN,lodgedball,R. Westbrook,201566.0,Westbrook,R. Westbrook,Jokić,203999.0,Kornet,1628436.0,,,,,,,,,,,,,,,,,,,,,,
279,PT01M51.00S,2025-03-02T19:05:31.7Z,2,REGULAR,foul,personal,[],1628436,,,1610612743,59,41,2025-03-02T19:05:48Z,2710000,False,,,0,,L. Kornet personal FOUL (1 PF),"[1628436, 203999]",1610612738.0,BOS,,,,Kornet,L. Kornet,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,1151.0,,,,1.0,0.0,Jokić,203999.0
284,PT01M36.00S,2025-03-02T19:06:14.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203999,10.512483574244415,48.14261642156863,1610612743,59,43,2025-03-02T19:06:23Z,2730000,False,9.0,46.0,1,left,N. Jokić driving Layup (11 PTS),[203999],1610612743.0,DEN,driving,,,Jokić,N. Jokić,,,,,In The Paint (Non-RA),0-8 Center,4.72,Made,11.0,,,,,,,,,,,,,,,,,
285,PT01M21.00S,2025-03-02T19:06:29.4Z,2,REGULAR,2pt,Jump Shot,[],1627759,77.34888304862024,52.69607843137255,1610612738,59,43,2025-03-02T19:06:35Z,2740000,False,13.0,160.0,1,right,MISS J. Brown 16' turnaround fadeaway Shot,[1627759],1610612738.0,BOS,turnaround fadeaway,,,Brown,J. Brown,,,,,Mid-Range,16-24 Center,16.1,Missed,,,,,,,,,,,,,,,,,,
286,PT01M20.00S,2025-03-02T19:06:30.4Z,2,REGULAR,rebound,defensive,[],201566,,,1610612743,59,43,2025-03-02T19:06:35Z,2750000,False,,,0,,R. Westbrook REBOUND (Off:1 Def:1),[201566],1610612743.0,DEN,,,,Westbrook,R. Westbrook,,,,,Mid-Range,16-24 Center,,,,,,,,,285.0,2.0,1.0,1.0,,,,,,,,
287,PT01M15.00S,2025-03-02T19:06:36.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak', 'defensivegoaltending']",1631128,7.5722733245729295,42.8921568627451,1610612743,59,45,2025-03-02T19:06:56Z,2760000,False,36.0,19.0,1,left,C. Braun running Layup (15 PTS) (R. Westbrook 3 AST),"[1631128, 201566]",1610612743.0,DEN,running,,,Braun,C. Braun,,,,,Restricted Area,0-8 Center,4.01,Made,15.0,R. Westbrook,201566.0,3.0,,,,,,,,,,,,,,
289,PT01M15.00S,2025-03-02T19:06:46.4Z,2,REGULAR,violation,defensive goaltending,[],1628436,,,1610612743,59,45,2025-03-02T19:06:56Z,2780000,False,,,0,,L. Kornet defensive goaltending VIOLATION,[1628436],1610612738.0,BOS,,,,Kornet,L. Kornet,,,,,,,,,,,,,,,,,,,201639.0,,,,,,,
290,PT01M15.00S,2025-03-02T19:06:55.3Z,2,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1627759,,,1610612743,59,45,2025-03-02T19:07:10Z,2790000,False,,,0,,J. Brown shooting personal FOUL (1 PF) (Braun 1 FT),"[1627759, 1631128]",1610612738.0,BOS,shooting,,,Brown,J. Brown,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,201639.0,,,,1.0,0.0,Braun,1631128.0
292,PT01M15.00S,2025-03-02T19:07:12.2Z,2,REGULAR,freethrow,1 of 1,[],1631128,,,1610612743,59,46,2025-03-02T19:07:12Z,2810000,False,,,0,,C. Braun Free Throw 1 of 1 (16 PTS),[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,,,,Made,16.0,,,,,,,,,,,,,,,,,
293,PT00M55.60S,2025-03-02T19:07:37.9Z,2,REGULAR,3pt,Jump Shot,[],1628369,66.70499342969777,35.294117647058826,1610612738,59,46,2025-03-02T19:07:45Z,2820000,False,-74.0,260.0,1,right,MISS J. Tatum 27' step back 3PT,[1628369],1610612738.0,BOS,step back,,,Tatum,J. Tatum,,,,,Above the Break 3,24+ Center,27.07,Missed,,,,,,,,,,,,,,,,,,
294,PT00M53.40S,2025-03-02T19:07:40.1Z,2,REGULAR,rebound,defensive,[],1629008,,,1610612743,59,46,2025-03-02T19:07:45Z,2830000,False,,,0,,M. Porter Jr. REBOUND (Off:0 Def:3),[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,Above the Break 3,24+ Center,,,,,,,,,293.0,3.0,3.0,0.0,,,,,,,,
295,PT00M46.40S,2025-03-02T19:07:51.0Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628401,,,1610612743,59,46,2025-03-02T19:08:01Z,2840000,False,,,0,,D. White personal FOUL (1 PF) (Murray 2 FT),"[1628401, 1627750]",1610612738.0,BOS,,,,White,D. White,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,1151.0,,,,1.0,0.0,Murray,1627750.0
297,PT00M46.40S,2025-03-02T19:08:16.7Z,2,REGULAR,freethrow,1 of 2,[],1627750,,,1610612743,59,47,2025-03-02T19:08:16Z,2860000,False,,,0,,J. Murray Free Throw 1 of 2 (3 PTS),[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
298,PT00M46.40S,2025-03-02T19:08:35.3Z,2,REGULAR,freethrow,2 of 2,[],1627750,,,1610612743,59,48,2025-03-02T19:08:35Z,2870000,False,,,0,,J. Murray Free Throw 2 of 2 (4 PTS),[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
299,PT00M30.30S,2025-03-02T19:08:54.0Z,2,REGULAR,turnover,bad pass,[],1628369,,,1610612738,59,48,2025-03-02T19:08:58Z,2880000,False,,,0,,J. Tatum bad pass TURNOVER (2 TO),"[1628369, 1629008]",1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,2.0,Porter Jr.,1629008.0,,,,
300,PT00M30.30S,2025-03-02T19:08:54.0Z,2,REGULAR,steal,,[],1629008,,,1610612743,59,48,2025-03-02T19:08:56Z,2890000,False,,,0,,M. Porter Jr. STEAL (1 STL),[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
301,PT00M17.20S,2025-03-02T19:09:08.1Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],1631128,27.54599211563732,38.72549019607843,1610612743,59,48,2025-03-02T19:10:20Z,2900000,False,56.0,206.0,1,left,MISS C. Braun 21' pullup Shot,[1631128],1610612743.0,DEN,pullup,,,Braun,C. Braun,,,,,Mid-Range,16-24 Center,21.4,Missed,,,,,,,,,,,,,,,,,,
302,PT00M16.20S,2025-03-02T19:09:09.1Z,2,REGULAR,rebound,defensive,[],1628369,,,1610612738,59,48,2025-03-02T19:09:15Z,2910000,False,,,0,,J. Tatum REBOUND (Off:0 Def:5),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Mid-Range,16-24 Center,,,,,,,,,301.0,5.0,5.0,0.0,,,,,,,,
303,PT00M01.00S,2025-03-02T19:09:23.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628436,93.38042049934296,53.92156862745098,1610612738,61,48,2025-03-02T19:09:28Z,2920000,False,20.0,10.0,1,right,L. Kornet cutting Layup (2 PTS) (J. Tatum 6 AST),"[1628436, 1628369]",1610612738.0,BOS,cutting,,,Kornet,L. Kornet,,,,,Restricted Area,0-8 Center,2.19,Made,2.0,J. Tatum,1628369.0,6.0,,,,,,,,,,,,,,
305,PT00M00.00S,2025-03-02T19:09:30.0Z,2,REGULAR,3pt,Jump Shot,[],1629008,63.55124835742444,43.13725490196079,1610612743,61,48,2025-03-02T19:09:53Z,2940000,False,34.0,545.0,1,left,MISS M. Porter Jr. 54' 3PT,[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,Above the Break 3,24+ Center,54.6,Missed,,,,,,,,,,,,,,,,,,
306,PT00M00.00S,2025-03-02T19:09:30.0Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612743,61,48,2025-03-02T19:09:53Z,2950000,False,,,0,,TEAM offensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,Above the Break 3,24+ Center,,,,,,,,,305.0,,,,,,,,,,,
307,PT00M00.00S,2025-03-02T19:09:37.0Z,2,REGULAR,period,end,[],0,,,1610612743,61,48,2025-03-02T19:09:37Z,2960000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
308,PT12M00.00S,2025-03-02T19:24:54.0Z,3,REGULAR,period,start,[],0,,,1610612743,61,48,2025-03-02T19:24:54Z,2970000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
309,PT11M48.00S,2025-03-02T19:25:07.1Z,3,REGULAR,2pt,Jump Shot,[],203999,74.21156373193168,74.5327818627451,1610612743,61,48,2025-03-02T19:25:43Z,2980000,False,123.0,190.0,1,right,MISS N. Jokić 22' step back Shot,[203999],1610612743.0,DEN,step back,,,Jokić,N. Jokić,,,,,Mid-Range,16-24 Right Center,22.61,Missed,,,,,,,,,,,,,,,,,,
310,PT11M47.00S,2025-03-02T19:25:08.1Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612738,61,48,2025-03-02T19:25:20Z,2990000,False,,,0,,TEAM defensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,Mid-Range,16-24 Right Center,,,,,,,,,309.0,,,,,,,,,,,
312,PT11M37.00S,2025-03-02T19:25:29.8Z,3,REGULAR,foul,technical,['1freethrow'],2610,,,1610612738,61,48,2025-03-02T19:25:47Z,3010000,False,,,0,,TEAM foul technical,[2610],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,,,,,1628172.0,,,,,,,
313,PT11M37.00S,2025-03-02T19:25:51.7Z,3,REGULAR,freethrow,1 of 1,[],1628369,,,1610612738,61,48,2025-03-02T19:25:51Z,3020000,False,,,0,,MISS J. Tatum technical Free Throw 1 of 1,[1628369],1610612738.0,BOS,technical,,,Tatum,J. Tatum,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
314,PT11M37.00S,2025-03-02T19:25:51.7Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612738,61,48,2025-03-02T19:25:51Z,3030000,False,,,0,,TEAM offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,313.0,,,,,,,,,,,
315,PT11M31.00S,2025-03-02T19:26:08.1Z,3,REGULAR,3pt,Jump Shot,[],1628401,26.62614980289093,86.02941176470588,1610612738,64,48,2025-03-02T19:26:12Z,3040000,False,-180.0,198.0,1,left,D. White 26' 3PT pullup (6 PTS),[1628401],1610612738.0,BOS,pullup,,,White,D. White,,,,,Above the Break 3,24+ Left Center,26.75,Made,6.0,,,,,,,,,,,,,,,,,
316,PT11M11.00S,2025-03-02T19:26:28.7Z,3,REGULAR,turnover,bad pass,[],201566,,,1610612743,64,48,2025-03-02T19:26:34Z,3050000,False,,,0,,R. Westbrook bad pass TURNOVER (2 TO),"[201566, 201143]",1610612743.0,DEN,,,,Westbrook,R. Westbrook,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,,2.0,Horford,201143.0,,,,
317,PT11M11.00S,2025-03-02T19:26:28.7Z,3,REGULAR,steal,,[],201143,,,1610612738,64,48,2025-03-02T19:26:30Z,3060000,False,,,0,,A. Horford STEAL (1 STL),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,,,,,,,,
318,PT11M08.00S,2025-03-02T19:26:32.5Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",201143,7.440867279894875,49.26470588235294,1610612738,66,48,2025-03-02T19:26:40Z,3070000,False,4.0,17.0,1,left,A. Horford running DUNK (15 PTS) (J. Brown 3 AST),"[201143, 1627759]",1610612738.0,BOS,running,,,Horford,A. Horford,,,,,Restricted Area,0-8 Center,1.78,Made,15.0,J. Brown,1627759.0,3.0,,,,,,,,,,,,,,
320,PT10M51.00S,2025-03-02T19:26:48.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631128,82.86793692509855,48.77450980392157,1610612743,66,48,2025-03-02T19:26:55Z,3090000,False,-6.0,109.0,1,right,MISS C. Braun 10' driving floating Shot,[1631128],1610612743.0,DEN,driving floating,,,Braun,C. Braun,,,,,In The Paint (Non-RA),8-16 Center,10.87,Missed,,,,,,,,,,,,,,,,,,
321,PT10M50.00S,2025-03-02T19:26:49.8Z,3,REGULAR,rebound,defensive,[],1628401,,,1610612738,66,48,2025-03-02T19:26:55Z,3100000,False,,,0,,D. White REBOUND (Off:0 Def:2),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,320.0,2.0,2.0,0.0,,,,,,,,
322,PT10M36.00S,2025-03-02T19:27:04.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627759,15.588042049934298,47.794117647058826,1610612738,68,48,2025-03-02T19:27:30Z,3110000,False,11.0,94.0,1,left,J. Brown 9' turnaround Jump Shot (17 PTS),[1627759],1610612738.0,BOS,turnaround,,,Brown,J. Brown,,,,,In The Paint (Non-RA),8-16 Center,9.46,Made,17.0,,,,,,,,,,,,,,,,,
323,PT10M34.00S,2025-03-02T19:27:14.9Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612743,68,48,2025-03-02T19:27:14Z,3120000,False,,,0,,DEN Timeout,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
324,PT10M19.00S,2025-03-02T19:30:48.5Z,3,REGULAR,2pt,Jump Shot,[],203999,76.5604467805519,55.63725490196079,1610612743,68,50,2025-03-02T19:30:53Z,3130000,False,28.0,168.0,1,right,N. Jokić 17' Jump Shot (13 PTS),[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,Mid-Range,16-24 Center,17.02,Made,13.0,,,,,,,,,,,,,,,,,
325,PT10M02.00S,2025-03-02T19:31:05.1Z,3,REGULAR,turnover,bad pass,[],1627759,,,1610612738,68,50,2025-03-02T19:31:08Z,3140000,False,,,0,,J. Brown bad pass TURNOVER (3 TO),"[1627759, 1627750]",1610612738.0,BOS,,,,Brown,J. Brown,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,3.0,Murray,1627750.0,,,,
326,PT10M02.00S,2025-03-02T19:31:05.1Z,3,REGULAR,steal,,[],1627750,,,1610612743,68,50,2025-03-02T19:31:07Z,3150000,False,,,0,,J. Murray STEAL (1 STL),[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
327,PT09M55.00S,2025-03-02T19:31:12.5Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1627750,86.28449408672799,96.56862745098039,1610612743,68,53,2025-03-02T19:31:20Z,3160000,False,233.0,76.0,1,right,J. Murray 24' 3PT  (7 PTS) (N. Jokić 5 AST),"[1627750, 203999]",1610612743.0,DEN,,,,Murray,J. Murray,,,,,Right Corner 3,24+ Right,24.5,Made,7.0,N. Jokić,203999.0,5.0,,,,,,,,,,,,,,
329,PT09M39.00S,2025-03-02T19:31:32.0Z,3,REGULAR,turnover,traveling,[],1627759,,,1610612738,68,53,2025-03-02T19:31:36Z,3180000,False,,,0,,J. Brown traveling TURNOVER (4 TO),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,1628172.0,4.0,,,,,,
330,PT09M32.00S,2025-03-02T19:31:45.1Z,3,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",1627750,65.39093298291722,67.8921568627451,1610612743,68,53,2025-03-02T19:33:06Z,3190000,False,89.0,273.0,1,right,MISS J. Murray 28' running pullup 3PT,[1627750],1610612743.0,DEN,running pullup,,,Murray,J. Murray,,,,,Above the Break 3,24+ Right Center,28.71,Missed,,,,,,,,,,,,,,,,,,
331,PT09M31.00S,2025-03-02T19:31:46.1Z,3,REGULAR,rebound,defensive,[],1628369,,,1610612738,68,53,2025-03-02T19:31:51Z,3200000,False,,,0,,J. Tatum REBOUND (Off:0 Def:6),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Above the Break 3,24+ Right Center,,,,,,,,,330.0,6.0,6.0,0.0,,,,,,,,
332,PT09M16.00S,2025-03-02T19:32:01.9Z,3,REGULAR,foul,personal,['2freethrow'],201566,,,1610612738,68,53,2025-03-02T19:32:10Z,3210000,False,,,0,,R. Westbrook shooting personal FOUL (1 PF) (Brown 2 FT),"[201566, 1627759]",1610612743.0,DEN,shooting,,,Westbrook,R. Westbrook,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,1151.0,,,,1.0,0.0,Brown,1627759.0
334,PT09M16.00S,2025-03-02T19:32:29.8Z,3,REGULAR,freethrow,1 of 2,[],1627759,,,1610612738,69,53,2025-03-02T19:32:29Z,3230000,False,,,0,,J. Brown Free Throw 1 of 2 (18 PTS),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,Made,18.0,,,,,,,,,,,,,,,,,
335,PT09M16.00S,2025-03-02T19:32:53.3Z,3,REGULAR,freethrow,2 of 2,[],1627759,,,1610612738,70,53,2025-03-02T19:32:53Z,3240000,False,,,0,,J. Brown Free Throw 2 of 2 (19 PTS),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,Made,19.0,,,,,,,,,,,,,,,,,
336,PT09M04.00S,2025-03-02T19:33:05.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627750,86.28449408672799,59.80392156862745,1610612743,70,55,2025-03-02T19:33:11Z,3250000,False,49.0,76.0,1,right,J. Murray 9' driving floating Jump Shot (9 PTS) (N. Jokić 6 AST),"[1627750, 203999]",1610612743.0,DEN,driving floating,,,Murray,J. Murray,,,,,In The Paint (Non-RA),8-16 Right,9.08,Made,9.0,N. Jokić,203999.0,6.0,,,,,,,,,,,,,,
338,PT08M54.00S,2025-03-02T19:33:16.3Z,3,REGULAR,3pt,Jump Shot,[],1628401,31.488173455978973,25.245098039215684,1610612738,70,55,2025-03-02T19:33:22Z,3270000,False,124.0,243.0,1,left,MISS D. White 27' 3PT,[1628401],1610612738.0,BOS,,,,White,D. White,,,,,Above the Break 3,24+ Right Center,27.32,Missed,,,,,,,,,,,,,,,,,,
339,PT08M53.00S,2025-03-02T19:33:17.3Z,3,REGULAR,rebound,defensive,[],203999,,,1610612743,70,55,2025-03-02T19:33:22Z,3280000,False,,,0,,N. Jokić REBOUND (Off:3 Def:6),[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,Above the Break 3,24+ Right Center,,,,,,,,,338.0,9.0,6.0,3.0,,,,,,,,
340,PT08M46.00S,2025-03-02T19:33:25.5Z,3,REGULAR,foul,personal,[],1628436,,,1610612743,70,55,2025-03-02T19:33:57Z,3290000,False,,,0,,L. Kornet personal FOUL (2 PF),"[1628436, 1631128]",1610612738.0,BOS,,,,Kornet,L. Kornet,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,1151.0,,,,2.0,0.0,Braun,1631128.0
342,PT08M38.00S,2025-03-02T19:33:58.1Z,3,REGULAR,2pt,Jump Shot,[],201566,91.80354796320631,83.57843137254902,1610612743,70,57,2025-03-02T19:34:07Z,3310000,False,168.0,25.0,1,right,R. Westbrook 16' fadeaway Jump Shot (7 PTS) (J. Murray 2 AST),"[201566, 1627750]",1610612743.0,DEN,fadeaway,,,Westbrook,R. Westbrook,,,,,Mid-Range,16-24 Right,16.97,Made,7.0,J. Murray,1627750.0,2.0,,,,,,,,,,,,,,
344,PT08M25.00S,2025-03-02T19:34:11.3Z,3,REGULAR,turnover,bad pass,[],1628369,,,1610612738,70,57,2025-03-02T19:34:14Z,3330000,False,,,0,,J. Tatum bad pass TURNOVER (3 TO),"[1628369, 1631128]",1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,3.0,Braun,1631128.0,,,,
345,PT08M25.00S,2025-03-02T19:34:11.3Z,3,REGULAR,steal,,[],1631128,,,1610612743,70,57,2025-03-02T19:34:42Z,3340000,False,,,0,,C. Braun STEAL (2 STL),[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
