actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId
502,PT11M34.00S,2025-02-13T01:51:05.3Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629640,9.329829172141919,39.59482230392157,1610612759,93,81,2025-02-13T01:51:12Z,4850000,False,52.0,35.0,1,left,MISS K. Johnson 6' driving Layup,[1629640],1610612759.0,SAS,driving,,,Johnson,K. Johnson,,,,,In The Paint (Non-RA),0-8 Center,6.28,Missed,,,,,,,,,,,,,,,,,,
503,PT11M33.00S,2025-02-13T01:51:06.3Z,4,REGULAR,rebound,defensive,[],201143,,,1610612738,93,81,2025-02-13T01:51:12Z,4860000,False,,,0,,A. Horford REBOUND (Off:1 Def:6),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,In The Paint (Non-RA),0-8 Center,,,502.0,,,,,,,7.0,6.0,1.0,,,,,,,,
504,PT11M23.00S,2025-02-13T01:51:16.3Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],201143,90.27595269382391,54.407935049019606,1610612738,93,81,2025-02-13T01:51:23Z,4870000,False,22.0,39.0,1,right,MISS A. Horford driving Hook,[201143],1610612738.0,BOS,driving,,,Horford,A. Horford,,,,,Restricted Area,0-8 Center,4.47,Missed,,,,,,,,,,,,,,,,,,
505,PT11M22.00S,2025-02-13T01:51:17.3Z,4,REGULAR,rebound,defensive,[],1641705,,,1610612759,93,81,2025-02-13T01:51:23Z,4880000,False,,,0,,V. Wembanyama REBOUND (Off:1 Def:8),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,Restricted Area,0-8 Center,,,504.0,,,,,,,9.0,8.0,1.0,,,,,,,,
506,PT11M14.00S,2025-02-13T01:51:24.5Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642264,11.645860709592641,64.95098039215686,1610612759,93,83,2025-02-13T01:51:28Z,4890000,False,-75.0,57.0,1,left,S. Castle 9' driving floating Jump Shot (14 PTS) (D. Vassell 2 AST),"[1642264, 1630170]",1610612759.0,SAS,driving floating,,,Castle,S. Castle,,,,,In The Paint (Non-RA),8-16 Left,9.4,Made,,14.0,D. Vassell,1630170.0,2.0,,,,,,,,,,,,,
507,PT10M51.00S,2025-02-13T01:51:47.9Z,4,REGULAR,2pt,Jump Shot,[],1628401,77.4802890932983,38.48039215686275,1610612738,93,83,2025-02-13T01:51:53Z,4900000,False,-58.0,159.0,1,right,MISS D. White 16' driving floating Shot,[1628401],1610612738.0,BOS,driving floating,,,White,D. White,,,,,Mid-Range,16-24 Left Center,16.93,Missed,,,,,,,,,,,,,,,,,,
508,PT10M50.00S,2025-02-13T01:51:48.9Z,4,REGULAR,rebound,defensive,[],1641705,,,1610612759,93,83,2025-02-13T01:51:53Z,4910000,False,,,0,,V. Wembanyama REBOUND (Off:1 Def:9),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,Mid-Range,16-24 Left Center,,,507.0,,,,,,,10.0,9.0,1.0,,,,,,,,
509,PT10M41.00S,2025-02-13T01:51:57.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629640,5.387647831800263,56.15042892156863,1610612759,93,85,2025-02-13T01:52:02Z,4920000,False,-31.0,-2.0,1,left,K. Johnson driving Layup (5 PTS),[1629640],1610612759.0,SAS,driving,,,Johnson,K. Johnson,,,,,Restricted Area,0-8 Center,3.09,Made,,5.0,,,,,,,,,,,,,,,,
510,PT10M25.00S,2025-02-13T01:52:15.6Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'defensivegoaltending']",1630202,93.11760840998686,47.05882352941176,1610612738,95,85,2025-02-13T01:52:26Z,4930000,False,-15.0,12.0,1,right,P. Pritchard driving Layup (7 PTS),[1630202],1610612738.0,BOS,driving,,,Pritchard,P. Pritchard,,,,,Restricted Area,0-8 Center,1.91,Made,,7.0,,,,,,,,,,,,,,,,
511,PT10M25.00S,2025-02-13T01:52:22.2Z,4,REGULAR,violation,defensive goaltending,[],1630170,,,1610612738,95,85,2025-02-13T01:52:26Z,4940000,False,,,0,,D. Vassell defensive goaltending VIOLATION,[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,,,,,,,,,,,,2002.0,,,,,,,
512,PT10M10.00S,2025-02-13T01:52:45.0Z,4,REGULAR,foul,personal,['2freethrow'],1630573,,,1610612759,95,85,2025-02-13T01:52:58Z,4950000,False,,,0,,S. Hauser shooting personal FOUL (1 PF) (Castle 2 FT),"[1630573, 1642264]",1610612738.0,BOS,shooting,,,Hauser,S. Hauser,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,202041.0,1.0,0.0,Castle,1642264.0,,,
515,PT10M10.00S,2025-02-13T01:53:18.9Z,4,REGULAR,freethrow,1 of 2,[],1642264,,,1610612759,95,86,2025-02-13T01:53:18Z,4970000,False,,,0,,S. Castle Free Throw 1 of 2 (15 PTS),[1642264],1610612759.0,SAS,,,,Castle,S. Castle,,,,,,,,Made,,15.0,,,,,,,,,,,,,,,,
516,PT10M10.00S,2025-02-13T01:53:36.0Z,4,REGULAR,freethrow,2 of 2,[],1642264,,,1610612759,95,87,2025-02-13T01:53:36Z,4980000,False,,,0,,S. Castle Free Throw 2 of 2 (16 PTS),[1642264],1610612759.0,SAS,,,,Castle,S. Castle,,,,,,,,Made,,16.0,,,,,,,,,,,,,,,,
517,PT09M50.00S,2025-02-13T01:53:58.3Z,4,REGULAR,3pt,Jump Shot,[],204001,64.73390275952694,23.774509803921568,1610612738,98,87,2025-02-13T01:54:03Z,4990000,False,-131.0,279.0,1,right,K. Porziņģis 30' 3PT  (25 PTS) (D. White 8 AST),"[204001, 1628401]",1610612738.0,BOS,,,,Porziņģis,K. Porziņģis,,,,,Above the Break 3,24+ Left Center,30.83,Made,,25.0,D. White,1628401.0,8.0,,,,,,,,,,,,,
519,PT09M37.00S,2025-02-13T01:54:10.3Z,4,REGULAR,3pt,Jump Shot,[],1642264,12.697109067017081,96.56862745098039,1610612759,98,87,2025-02-13T01:54:54Z,5010000,False,-233.0,67.0,1,left,MISS S. Castle 24' step back 3PT,[1642264],1610612759.0,SAS,step back,,,Castle,S. Castle,,,,,Left Corner 3,24+ Left,24.22,Missed,,,,,,,,,,,,,,,,,,
520,PT09M36.00S,2025-02-13T01:54:11.3Z,4,REGULAR,rebound,defensive,[],1630573,,,1610612738,98,87,2025-02-13T01:54:16Z,5020000,False,,,0,,S. Hauser REBOUND (Off:0 Def:3),[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,Left Corner 3,24+ Left,,,519.0,,,,,,,3.0,3.0,0.0,,,,,,,,
521,PT09M29.00S,2025-02-13T01:54:18.8Z,4,REGULAR,3pt,Jump Shot,[],1630202,66.96780551905388,56.372549019607845,1610612738,101,87,2025-02-13T01:57:00Z,5030000,False,32.0,258.0,1,right,P. Pritchard 26' 3PT  (10 PTS) (D. White 9 AST),"[1630202, 1628401]",1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,Above the Break 3,24+ Center,26.0,Made,,10.0,D. White,1628401.0,9.0,,,,,,,,,,,,,
523,PT09M27.00S,2025-02-13T01:54:23.9Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612759,101,87,2025-02-13T01:54:23Z,5050000,False,,,0,,SAS Timeout,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
524,PT09M27.00S,2025-02-13T01:57:16.9Z,4,REGULAR,substitution,out,[],1629640,,,1610612759,101,87,2025-02-13T01:57:30Z,5060000,False,,,0,,SUB out: K. Johnson,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
525,PT09M27.00S,2025-02-13T01:57:16.9Z,4,REGULAR,substitution,out,[],1642264,,,1610612759,101,87,2025-02-13T01:57:30Z,5070000,False,,,0,,SUB out: S. Castle,[1642264],1610612759.0,SAS,,,,Castle,S. Castle,,,,,,,,,,,,,,,,,,,,,,,,,,
526,PT09M27.00S,2025-02-13T01:57:16.9Z,4,REGULAR,substitution,in,[],1628368,,,1610612759,101,87,2025-02-13T01:57:30Z,5080000,False,,,0,,SUB in: D. Fox,[1628368],1610612759.0,SAS,,,,Fox,D. Fox,,,,,,,,,,,,,,,,,,,,,,,,,,
527,PT09M27.00S,2025-02-13T01:57:16.9Z,4,REGULAR,substitution,in,[],203084,,,1610612759,101,87,2025-02-13T01:57:30Z,5090000,False,,,0,,SUB in: H. Barnes,[203084],1610612759.0,SAS,,,,Barnes,H. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
528,PT09M18.00S,2025-02-13T01:58:01.9Z,4,REGULAR,foul,personal,[],1630202,,,1610612759,101,87,2025-02-13T01:58:21Z,5100000,False,,,0,,P. Pritchard personal FOUL (2 PF),"[1630202, 1641705]",1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,202041.0,2.0,0.0,Wembanyama,1641705.0,,,
530,PT09M04.00S,2025-02-13T01:58:37.4Z,4,REGULAR,3pt,Jump Shot,[],1630170,22.815374507227332,84.55882352941177,1610612759,101,87,2025-02-13T01:58:44Z,5120000,False,-173.0,162.0,1,left,MISS D. Vassell pullup 3PT,[1630170],1610612759.0,SAS,pullup,,,Vassell,D. Vassell,,,,,Above the Break 3,16-24 Left Center,23.69,Missed,,,,,,,,,,,,,,,,,,
531,PT09M02.00S,2025-02-13T01:58:39.4Z,4,REGULAR,rebound,defensive,[],201143,,,1610612738,101,87,2025-02-13T01:58:44Z,5130000,False,,,0,,A. Horford REBOUND (Off:1 Def:7),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,Above the Break 3,16-24 Left Center,,,530.0,,,,,,,8.0,7.0,1.0,,,,,,,,
532,PT08M57.00S,2025-02-13T01:58:45.3Z,4,REGULAR,foul,personal,['2freethrow'],203084,,,1610612738,101,87,2025-02-13T01:58:54Z,5140000,False,,,0,,H. Barnes shooting personal FOUL (1 PF) (Hauser 2 FT),"[203084, 1630573]",1610612759.0,SAS,shooting,,,Barnes,H. Barnes,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,1627963.0,1.0,0.0,Hauser,1630573.0,,,
534,PT08M57.00S,2025-02-13T01:59:09.3Z,4,REGULAR,freethrow,1 of 2,['fastbreak'],1630573,,,1610612738,102,87,2025-02-13T01:59:43Z,5160000,False,,,0,,S. Hauser Free Throw 1 of 2 (8 PTS),[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,,,,Made,,8.0,,,,,,,,,,,,,,,,
535,PT08M57.00S,2025-02-13T01:59:09.3Z,4,REGULAR,freethrow,2 of 2,['fastbreak'],1630573,,,1610612738,103,87,2025-02-13T01:59:43Z,5170000,False,,,0,,S. Hauser Free Throw 2 of 2 (9 PTS),[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,,,,Made,,9.0,,,,,,,,,,,,,,,,
536,PT08M49.00S,2025-02-13T01:59:49.3Z,4,REGULAR,foul,personal,[],1630202,,,1610612759,103,87,2025-02-13T02:00:14Z,5180000,False,,,0,,P. Pritchard personal FOUL (3 PF),"[1630202, 1628368]",1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,1627963.0,3.0,0.0,Fox,1628368.0,,,
538,PT08M49.00S,2025-02-13T01:59:53.8Z,4,REGULAR,substitution,out,[],101108,,,1610612759,103,87,2025-02-13T02:00:00Z,5200000,False,,,0,,SUB out: C. Paul,[101108],1610612759.0,SAS,,,,Paul,C. Paul,,,,,,,,,,,,,,,,,,,,,,,,,,
539,PT08M49.00S,2025-02-13T01:59:53.8Z,4,REGULAR,substitution,in,[],1642264,,,1610612759,103,87,2025-02-13T02:00:00Z,5210000,False,,,0,,SUB in: S. Castle,[1642264],1610612759.0,SAS,,,,Castle,S. Castle,,,,,,,,,,,,,,,,,,,,,,,,,,
540,PT08M38.00S,2025-02-13T02:00:23.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630170,9.937582128777924,46.07843137254902,1610612759,103,89,2025-02-13T02:00:26Z,5220000,False,20.0,41.0,1,left,D. Vassell driving finger roll Layup (6 PTS) (V. Wembanyama 3 AST),"[1630170, 1641705]",1610612759.0,SAS,driving finger roll,,,Vassell,D. Vassell,,,,,In The Paint (Non-RA),0-8 Center,4.54,Made,,6.0,V. Wembanyama,1641705.0,3.0,,,,,,,,,,,,,
542,PT08M25.00S,2025-02-13T02:00:35.3Z,4,REGULAR,3pt,Jump Shot,[],204001,73.40670170827858,81.61764705882352,1610612738,103,89,2025-02-13T02:00:42Z,5240000,False,158.0,197.0,1,right,MISS K. Porziņģis 25' 3PT,[204001],1610612738.0,BOS,,,,Porziņģis,K. Porziņģis,,,,,Above the Break 3,24+ Right Center,25.3,Missed,,,,,,,,,,,,,,,,,,
543,PT08M24.00S,2025-02-13T02:00:36.3Z,4,REGULAR,rebound,defensive,[],1642264,,,1610612759,103,89,2025-02-13T02:00:42Z,5250000,False,,,0,,S. Castle REBOUND (Off:1 Def:2),[1642264],1610612759.0,SAS,,,,Castle,S. Castle,,,,,Above the Break 3,24+ Right Center,,,542.0,,,,,,,3.0,2.0,1.0,,,,,,,,
544,PT08M16.00S,2025-02-13T02:00:44.7Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1642264,5.469776609724048,49.754901960784316,1610612759,103,91,2025-02-13T02:00:49Z,5260000,False,1.0,-1.0,1,left,S. Castle cutting DUNK (18 PTS) (V. Wembanyama 4 AST),"[1642264, 1641705]",1610612759.0,SAS,cutting,,,Castle,S. Castle,,,,,Restricted Area,0-8 Center,0.16,Made,,18.0,V. Wembanyama,1641705.0,4.0,,,,,,,,,,,,,
546,PT07M54.00S,2025-02-13T02:01:06.6Z,4,REGULAR,3pt,Jump Shot,[],1630573,66.44218134034165,33.82352941176471,1610612738,103,91,2025-02-13T02:01:13Z,5280000,False,-81.0,263.0,1,right,MISS S. Hauser 27' 3PT,[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,Above the Break 3,24+ Center,27.51,Missed,,,,,,,,,,,,,,,,,,
547,PT07M52.00S,2025-02-13T02:01:08.6Z,4,REGULAR,rebound,defensive,[],1641705,,,1610612759,103,91,2025-02-13T02:01:13Z,5290000,False,,,0,,V. Wembanyama REBOUND (Off:1 Def:10),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,Above the Break 3,24+ Center,,,546.0,,,,,,,11.0,10.0,1.0,,,,,,,,
548,PT07M42.00S,2025-02-13T02:01:19.3Z,4,REGULAR,2pt,Jump Shot,[],1641705,10.200394218134035,70.09803921568627,1610612759,103,91,2025-02-13T02:01:27Z,5300000,False,-100.0,43.0,1,left,MISS V. Wembanyama 10' turnaround fadeaway Shot,[1641705],1610612759.0,SAS,turnaround fadeaway,,,Wembanyama,V. Wembanyama,,,,,Mid-Range,8-16 Left,10.95,Missed,,,,,,,,,,,,,,,,,,
549,PT07M41.00S,2025-02-13T02:01:20.3Z,4,REGULAR,rebound,defensive,[],201143,,,1610612738,103,91,2025-02-13T02:01:27Z,5310000,False,,,0,,A. Horford REBOUND (Off:1 Def:8),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,Mid-Range,8-16 Left,,,548.0,,,,,,,9.0,8.0,1.0,,,,,,,,
550,PT07M34.00S,2025-02-13T02:01:26.3Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1630202,78.66294349540078,90.93137254901961,1610612738,103,91,2025-02-13T02:02:54Z,5320000,False,205.0,148.0,1,right,MISS P. Pritchard 25' running 3PT,[1630202],1610612738.0,BOS,running,,,Pritchard,P. Pritchard,,,,,Above the Break 3,24+ Right Center,25.27,Missed,,,,,,,,,,,,,,,,,,
551,PT07M29.00S,2025-02-13T02:01:31.3Z,4,REGULAR,rebound,offensive,[],1630573,,,1610612738,103,91,2025-02-13T02:01:37Z,5330000,False,,,0,,S. Hauser REBOUND (Off:1 Def:3),[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,Above the Break 3,24+ Right Center,,,550.0,,,,,,,4.0,3.0,1.0,,,,,,,,
552,PT07M19.00S,2025-02-13T02:01:42.8Z,4,REGULAR,foul,personal,['2freethrow'],1641705,,,1610612738,103,91,2025-02-13T02:01:49Z,5340000,False,,,0,,V. Wembanyama shooting personal FOUL (3 PF) (Porziņģis 2 FT),"[1641705, 204001]",1610612759.0,SAS,shooting,,,Wembanyama,V. Wembanyama,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,1627963.0,3.0,0.0,Porziņģis,204001.0,,,
554,PT07M19.00S,2025-02-13T02:02:18.8Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],204001,,,1610612738,104,91,2025-02-13T02:02:18Z,5360000,False,,,0,,K. Porziņģis Free Throw 1 of 2 (26 PTS),[204001],1610612738.0,BOS,,,,Porziņģis,K. Porziņģis,,,,,,,,Made,,26.0,,,,,,,,,,,,,,,,
555,PT07M19.00S,2025-02-13T02:02:19.5Z,4,REGULAR,substitution,out,[],1630202,,,1610612738,104,91,2025-02-13T02:02:23Z,5370000,False,,,0,,SUB out: P. Pritchard,[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,,,,,,,,,,,,,,,,,,,,
556,PT07M19.00S,2025-02-13T02:02:19.5Z,4,REGULAR,substitution,in,[],1628369,,,1610612738,104,91,2025-02-13T02:02:23Z,5380000,False,,,0,,SUB in: J. Tatum,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,,,
557,PT07M19.00S,2025-02-13T02:02:36.7Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],204001,,,1610612738,105,91,2025-02-13T02:02:36Z,5390000,False,,,0,,K. Porziņģis Free Throw 2 of 2 (27 PTS),[204001],1610612738.0,BOS,,,,Porziņģis,K. Porziņģis,,,,,,,,Made,,27.0,,,,,,,,,,,,,,,,
558,PT07M05.00S,2025-02-13T02:02:53.5Z,4,REGULAR,2pt,Jump Shot,[],1642264,16.113666228646515,32.1078431372549,1610612759,105,91,2025-02-13T02:03:46Z,5400000,False,89.0,99.0,1,left,MISS S. Castle 13' step back Shot,[1642264],1610612759.0,SAS,step back,,,Castle,S. Castle,,,,,Mid-Range,8-16 Right,13.35,Missed,,,,,,,,,,,,,,,,,,
559,PT07M04.00S,2025-02-13T02:02:54.5Z,4,REGULAR,rebound,offensive,[],1628368,,,1610612759,105,91,2025-02-13T02:03:01Z,5410000,False,,,0,,D. Fox REBOUND (Off:2 Def:1),[1628368],1610612759.0,SAS,,,,Fox,D. Fox,,,,,Mid-Range,8-16 Right,,,558.0,,,,,,,3.0,1.0,2.0,,,,,,,,
560,PT07M01.00S,2025-02-13T02:02:58.6Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1630170,30.17411300919842,23.284313725490197,1610612759,105,91,2025-02-13T02:03:05Z,5420000,False,134.0,231.0,1,left,MISS D. Vassell 26' 3PT,[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,Above the Break 3,24+ Right Center,26.69,Missed,,,,,,,,,,,,,,,,,,
561,PT07M00.00S,2025-02-13T02:02:59.6Z,4,REGULAR,rebound,defensive,[],1630573,,,1610612738,105,91,2025-02-13T02:03:05Z,5430000,False,,,0,,S. Hauser REBOUND (Off:1 Def:4),[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,Above the Break 3,24+ Right Center,,,560.0,,,,,,,5.0,4.0,1.0,,,,,,,,
562,PT06M42.00S,2025-02-13T02:03:15.8Z,4,REGULAR,3pt,Jump Shot,[],1630573,78.71222076215506,6.150428921568627,1610612738,108,91,2025-02-13T02:08:08Z,5440000,False,-219.0,148.0,1,right,S. Hauser 26' 3PT  (12 PTS) (A. Horford 3 AST),"[1630573, 201143]",1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,Above the Break 3,24+ Left Center,26.43,Made,,12.0,A. Horford,201143.0,3.0,,,,,,,,,,,,,
564,PT06M22.00S,2025-02-13T02:03:37.1Z,4,REGULAR,foul,personal,['2freethrow'],1630573,,,1610612759,108,91,2025-02-13T02:03:51Z,5460000,False,,,0,,S. Hauser shooting personal FOUL (2 PF) (Fox 2 FT),"[1630573, 1628368]",1610612738.0,BOS,shooting,,,Hauser,S. Hauser,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,1627963.0,2.0,0.0,Fox,1628368.0,,,
566,PT06M22.00S,2025-02-13T02:04:04.0Z,4,REGULAR,freethrow,1 of 2,[],1628368,,,1610612759,108,92,2025-02-13T02:04:23Z,5480000,False,,,0,,D. Fox Free Throw 1 of 2 (21 PTS),[1628368],1610612759.0,SAS,,,,Fox,D. Fox,,,,,,,,Made,,21.0,,,,,,,,,,,,,,,,
567,PT06M22.00S,2025-02-13T02:04:04.0Z,4,REGULAR,freethrow,2 of 2,[],1628368,,,1610612759,108,92,2025-02-13T02:04:23Z,5490000,False,,,0,,MISS D. Fox Free Throw 2 of 2,[1628368],1610612759.0,SAS,,,,Fox,D. Fox,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
568,PT06M22.00S,2025-02-13T02:04:04.0Z,4,REGULAR,rebound,defensive,[],1628369,,,1610612738,108,92,2025-02-13T02:04:23Z,5500000,False,,,0,,J. Tatum REBOUND (Off:1 Def:11),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,567.0,,,,,,,12.0,11.0,1.0,,,,,,,,
569,PT06M10.00S,2025-02-13T02:04:34.4Z,4,REGULAR,turnover,out-of-bounds,[],1628401,,,1610612738,108,92,2025-02-13T02:04:46Z,5510000,False,,,0,,D. White bad pass out-of-bounds TURNOVER (5 TO),[1628401],1610612738.0,BOS,bad pass,,,White,D. White,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,1627963.0,,,,,5.0,,
570,PT06M04.00S,2025-02-13T02:04:45.0Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1642264,23.73521681997372,12.254901960784313,1610612759,108,92,2025-02-13T02:04:51Z,5520000,False,189.0,171.0,1,left,MISS S. Castle 25' 3PT,[1642264],1610612759.0,SAS,,,,Castle,S. Castle,,,,,Above the Break 3,24+ Right Center,25.44,Missed,,,,,,,,,,,,,,,,,,
571,PT06M02.00S,2025-02-13T02:04:47.0Z,4,REGULAR,rebound,defensive,[],1630573,,,1610612738,108,92,2025-02-13T02:04:51Z,5530000,False,,,0,,S. Hauser REBOUND (Off:1 Def:5),[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,Above the Break 3,24+ Right Center,,,570.0,,,,,,,6.0,5.0,1.0,,,,,,,,
572,PT05M53.00S,2025-02-13T02:04:58.8Z,4,REGULAR,turnover,out-of-bounds,[],1628369,,,1610612738,108,92,2025-02-13T02:05:04Z,5540000,False,,,0,,J. Tatum bad pass out-of-bounds TURNOVER (2 TO),[1628369],1610612738.0,BOS,bad pass,,,Tatum,J. Tatum,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,1627963.0,,,,,2.0,,
573,PT05M41.00S,2025-02-13T02:05:12.4Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1630170,28.728646517739815,20.098039215686274,1610612759,108,92,2025-02-13T02:05:18Z,5550000,False,150.0,218.0,1,left,MISS D. Vassell 26' 3PT,[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,Above the Break 3,24+ Right Center,26.39,Missed,,,,,,,,,,,,,,,,,,
574,PT05M40.00S,2025-02-13T02:05:13.4Z,4,REGULAR,rebound,defensive,[],1630573,,,1610612738,108,92,2025-02-13T02:05:18Z,5560000,False,,,0,,S. Hauser REBOUND (Off:1 Def:6),[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,Above the Break 3,24+ Right Center,,,573.0,,,,,,,7.0,6.0,1.0,,,,,,,,
575,PT05M24.00S,2025-02-13T02:05:31.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],204001,92.72339027595268,55.88235294117647,1610612738,108,92,2025-02-13T02:06:15Z,5570000,False,29.0,16.0,1,right,MISS K. Porziņģis cutting Layup - blocked,"[204001, 1641705]",1610612738.0,BOS,cutting,,,Porziņģis,K. Porziņģis,,,,,Restricted Area,0-8 Center,3.34,Missed,,,,,,Wembanyama,1641705.0,,,,,,,,,,,
576,PT05M24.00S,2025-02-13T02:05:31.9Z,4,REGULAR,block,,[],1641705,,,1610612738,108,92,2025-02-13T02:05:35Z,5580000,False,,,0,,V. Wembanyama BLOCK (2 BLK),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
577,PT05M23.00S,2025-02-13T02:05:32.9Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612738,108,92,2025-02-13T02:05:39Z,5590000,False,,,0,,TEAM offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,Restricted Area,0-8 Center,,,575.0,,,,,,,,,,,,,,,,,
579,PT05M23.00S,2025-02-13T02:05:52.5Z,4,REGULAR,foul,personal,['1freethrow'],1628368,,,1610612738,108,92,2025-02-13T02:06:21Z,5610000,False,,,0,,D. Fox away-from-play personal FOUL (2 PF) (Porziņģis 1 FT),"[1628368, 204001]",1610612759.0,SAS,away-from-play,,,Fox,D. Fox,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,2002.0,2.0,0.0,Porziņģis,204001.0,,,
581,PT05M23.00S,2025-02-13T02:06:24.6Z,4,REGULAR,freethrow,1 of 1,['2ndchance'],204001,,,1610612738,108,92,2025-02-13T02:06:32Z,5630000,False,,,0,,MISS K. Porziņģis away-from-play Free Throw 1 of 1,[204001],1610612738.0,BOS,away-from-play,,,Porziņģis,K. Porziņģis,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
582,PT05M23.00S,2025-02-13T02:06:24.6Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612738,108,92,2025-02-13T02:06:32Z,5640000,False,,,0,,TEAM offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,,,,,581.0,,,,,,,,,,,,,,,,,
583,PT05M12.00S,2025-02-13T02:06:45.7Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628369,88.25558475689881,43.38235294117647,1610612738,110,92,2025-02-13T02:06:49Z,5650000,False,-33.0,58.0,1,right,J. Tatum 6' driving Layup (30 PTS),[1628369],1610612738.0,BOS,driving,,,Tatum,J. Tatum,,,,,In The Paint (Non-RA),0-8 Center,6.67,Made,,30.0,,,,,,,,,,,,,,,,
