actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,pointsTotal,shotDistance,shotActionNumber,assistPlayerNameInitial,assistPersonId,assistTotal,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId
415,PT01M34.00S,2025-02-23T19:44:46.0Z,3,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1628436,,,1610612752,85,75,2025-02-23T19:44:53Z,4120000,False,,,0,,L. Kornet shooting personal FOUL (1 PF) (Hart 1 FT),"[1628436, 1628404]",1610612738.0,BOS,shooting,,,Kornet,L. Kornet,,,,,In The Paint (Non-RA),0-8 Center,202053.0,1.0,0.0,Hart,1628404.0,,,,,,,,,,,,,,,
417,PT01M34.00S,2025-02-23T19:45:14.2Z,3,REGULAR,freethrow,1 of 1,[],1628404,,,1610612752,85,76,2025-02-23T19:45:14Z,4140000,False,,,0,,J. Hart Free Throw 1 of 1 (18 PTS),[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,,,,,,,,Made,18.0,,,,,,,,,,,,,
418,PT01M12.00S,2025-02-23T19:45:37.8Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1628436,7.046649145860711,44.85294117647059,1610612738,87,76,2025-02-23T19:45:43Z,4150000,False,26.0,14.0,1,left,L. Kornet alley-oop DUNK (6 PTS) (P. Pritchard 2 AST),"[1628436, 1630202]",1610612738.0,BOS,alley-oop,,,Kornet,L. Kornet,,,,,Restricted Area,0-8 Center,,,,,,Made,6.0,2.91,,P. Pritchard,1630202.0,2.0,,,,,,,,
420,PT01M00.00S,2025-02-23T19:45:50.1Z,3,REGULAR,3pt,Jump Shot,[],1628973,69.99014454664915,28.186274509803923,1610612752,87,79,2025-02-23T19:46:18Z,4170000,False,-109.0,230.0,1,right,J. Brunson 25' 3PT  (19 PTS) (J. Hart 6 AST),"[1628973, 1628404]",1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,Above the Break 3,24+ Left Center,,,,,,Made,19.0,25.42,,J. Hart,1628404.0,6.0,,,,,,,,
422,PT00M46.30S,2025-02-23T19:46:11.5Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627759,8.754927726675426,38.72549019607843,1610612738,87,79,2025-02-23T19:46:39Z,4190000,False,56.0,30.0,1,left,MISS J. Brown 6' driving floating Shot,[1627759],1610612738.0,BOS,driving floating,,,Brown,J. Brown,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,6.38,,,,,,,,,,,,
423,PT00M44.60S,2025-02-23T19:46:13.2Z,3,REGULAR,rebound,offensive,[],1630202,,,1610612738,87,79,2025-02-23T19:46:13Z,4200000,False,,,0,,P. Pritchard REBOUND (Off:1 Def:3),[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,422.0,,,,4.0,3.0,1.0,,,,,
424,PT00M43.50S,2025-02-23T19:46:15.7Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1630202,21.76412614980289,91.66666666666666,1610612738,87,79,2025-02-23T19:46:44Z,4210000,False,-208.0,152.0,1,left,MISS P. Pritchard 25' 3PT,[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,25.79,,,,,,,,,,,,
425,PT00M42.50S,2025-02-23T19:46:16.7Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612738,87,79,2025-02-23T19:46:44Z,4220000,False,,,0,,TEAM offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,,424.0,,,,,,,,,,,
426,PT00M42.50S,2025-02-23T19:46:27.5Z,3,REGULAR,foul,personal,[],1628404,,,1610612738,87,79,2025-02-23T19:46:39Z,4230000,False,,,0,,J. Hart loose ball personal FOUL (1 PF),"[1628404, 1628436]",1610612752.0,NYK,loose ball,,,Hart,J. Hart,,,,,Mid-Range,16-24 Left Center,1146.0,1.0,0.0,Kornet,1628436.0,,,,,,,,,,,,,,,
428,PT00M34.10S,2025-02-23T19:46:49.1Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628404,,,1610612738,87,79,2025-02-23T19:47:10Z,4250000,False,,,0,,J. Hart shooting personal FOUL (2 PF) (Kornet 2 FT),"[1628404, 1628436]",1610612752.0,NYK,shooting,,,Hart,J. Hart,,,,,Restricted Area,0-8 Center,201246.0,2.0,0.0,Kornet,1628436.0,,,,,,,,,,,,,,,
430,PT00M34.10S,2025-02-23T19:47:07.3Z,3,REGULAR,timeout,full,['team'],0,,,1610612738,87,79,2025-02-23T19:47:07Z,4270000,False,,,0,,NYK Timeout,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
432,PT00M34.10S,2025-02-23T19:49:12.0Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],1628436,,,1610612738,88,79,2025-02-23T19:49:12Z,4290000,False,,,0,,L. Kornet Free Throw 1 of 2 (7 PTS),[1628436],1610612738.0,BOS,,,,Kornet,L. Kornet,,,,,,,,,,,,Made,7.0,,,,,,,,,,,,,
433,PT00M34.10S,2025-02-23T19:49:30.4Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],1628436,,,1610612738,89,79,2025-02-23T19:49:30Z,4300000,False,,,0,,L. Kornet Free Throw 2 of 2 (8 PTS),[1628436],1610612738.0,BOS,,,,Kornet,L. Kornet,,,,,,,,,,,,Made,8.0,,,,,,,,,,,,,
434,PT00M20.90S,2025-02-23T19:49:45.5Z,3,REGULAR,3pt,Jump Shot,[],1628973,70.77858081471747,80.88235294117648,1610612752,89,82,2025-02-23T19:49:49Z,4310000,False,154.0,222.0,1,right,J. Brunson 27' 3PT pullup (22 PTS),[1628973],1610612752.0,NYK,pullup,,,Brunson,J. Brunson,,,,,Above the Break 3,24+ Right Center,,,,,,Made,22.0,27.06,,,,,,,,,,,,
435,PT00M02.00S,2025-02-23T19:50:11.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628369,7.046649145860711,42.64705882352941,1610612738,89,82,2025-02-23T19:50:19Z,4320000,False,37.0,14.0,1,left,MISS J. Tatum driving Layup,[1628369],1610612738.0,BOS,driving,,,Tatum,J. Tatum,,,,,Restricted Area,0-8 Center,,,,,,Missed,,3.93,,,,,,,,,,,,
436,PT00M01.40S,2025-02-23T19:50:12.4Z,3,REGULAR,rebound,defensive,[],1626157,,,1610612752,89,82,2025-02-23T19:50:19Z,4330000,False,,,0,,K. Towns REBOUND (Off:5 Def:12),[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,Restricted Area,0-8 Center,,,,,,,,,435.0,,,,17.0,12.0,5.0,,,,,
437,PT00M00.00S,2025-02-23T19:50:15.4Z,3,REGULAR,3pt,Jump Shot,[],1628973,60.26609724047306,48.77450980392157,1610612752,89,82,2025-02-23T19:50:22Z,4340000,False,-6.0,321.0,1,right,MISS J. Brunson 32' 3PT,[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,Above the Break 3,24+ Center,,,,,,Missed,,32.11,,,,,,,,,,,,
438,PT00M00.00S,2025-02-23T19:50:15.4Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612752,89,82,2025-02-23T19:50:22Z,4350000,False,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,Above the Break 3,24+ Center,,,,,,,,,437.0,,,,,,,,,,,
439,PT00M00.00S,2025-02-23T19:50:20.2Z,3,REGULAR,period,end,[],0,,,1610612752,89,82,2025-02-23T19:50:20Z,4360000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
440,PT12M00.00S,2025-02-23T19:51:00.6Z,4,REGULAR,substitution,out,['startperiod'],1628369,,,1610612752,89,82,2025-02-23T19:53:23Z,4370000,False,,,0,,SUB out: J. Tatum,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,,,
441,PT12M00.00S,2025-02-23T19:51:00.6Z,4,REGULAR,substitution,out,['startperiod'],1630202,,,1610612752,89,82,2025-02-23T19:53:23Z,4380000,False,,,0,,SUB out: P. Pritchard,[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,,,,,,,,,,,,,,,,,,,,
442,PT12M00.00S,2025-02-23T19:51:00.6Z,4,REGULAR,substitution,out,['startperiod'],1628436,,,1610612752,89,82,2025-02-23T19:53:23Z,4390000,False,,,0,,SUB out: L. Kornet,[1628436],1610612738.0,BOS,,,,Kornet,L. Kornet,,,,,,,,,,,,,,,,,,,,,,,,,,
443,PT12M00.00S,2025-02-23T19:51:00.6Z,4,REGULAR,substitution,in,['startperiod'],201950,,,1610612752,89,82,2025-02-23T19:53:23Z,4400000,False,,,0,,SUB in: J. Holiday,[201950],1610612738.0,BOS,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
444,PT12M00.00S,2025-02-23T19:51:00.6Z,4,REGULAR,substitution,in,['startperiod'],204001,,,1610612752,89,82,2025-02-23T19:53:23Z,4410000,False,,,0,,SUB in: K. Porziņģis,[204001],1610612738.0,BOS,,,,Porziņģis,K. Porziņģis,,,,,,,,,,,,,,,,,,,,,,,,,,
445,PT12M00.00S,2025-02-23T19:51:00.6Z,4,REGULAR,substitution,in,['startperiod'],1628401,,,1610612752,89,82,2025-02-23T19:53:23Z,4420000,False,,,0,,SUB in: D. White,[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,,,,,,,,,,,,,,,,,,,,,
446,PT12M00.00S,2025-02-23T19:53:54.1Z,4,REGULAR,period,start,[],0,,,1610612738,89,82,2025-02-23T19:53:54Z,4430000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447,PT11M45.00S,2025-02-23T19:54:08.9Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628401,9.806176084099869,40.931372549019606,1610612738,89,82,2025-02-23T19:54:34Z,4440000,False,45.0,40.0,1,left,MISS D. White 6' driving floating Shot - blocked,"[1628401, 1630540]",1610612738.0,BOS,driving floating,,,White,D. White,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,6.02,,,,,,,,McBride,1630540.0,,,
448,PT11M45.00S,2025-02-23T19:54:08.9Z,4,REGULAR,block,,[],1630540,,,1610612738,89,82,2025-02-23T19:54:11Z,4450000,False,,,0,,M. McBride BLOCK (1 BLK),[1630540],1610612752.0,NYK,,,,McBride,M. McBride,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
449,PT11M44.00S,2025-02-23T19:54:09.9Z,4,REGULAR,rebound,defensive,[],1628404,,,1610612752,89,82,2025-02-23T19:54:34Z,4460000,False,,,0,,J. Hart REBOUND (Off:2 Def:6),[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,447.0,,,,8.0,6.0,2.0,,,,,
450,PT11M32.00S,2025-02-23T19:54:20.5Z,4,REGULAR,3pt,Jump Shot,[],1626157,62.5,31.127450980392158,1610612752,89,85,2025-02-23T19:54:36Z,4470000,False,-94.0,300.0,1,right,K. Towns 31' 3PT  (22 PTS) (O. Anunoby 2 AST),"[1626157, 1628384]",1610612752.0,NYK,,,,Towns,K. Towns,,,,,Above the Break 3,24+ Center,,,,,,Made,22.0,31.45,,O. Anunoby,1628384.0,2.0,,,,,,,,
452,PT11M04.00S,2025-02-23T19:54:49.0Z,4,REGULAR,3pt,Jump Shot,[],1628401,28.597240473061763,18.872549019607842,1610612738,92,85,2025-02-23T19:55:40Z,4490000,False,156.0,216.0,1,left,D. White 26' 3PT  (13 PTS) (A. Horford 1 AST),"[1628401, 201143]",1610612738.0,BOS,,,,White,D. White,,,,,Above the Break 3,24+ Right Center,,,,,,Made,13.0,26.65,,A. Horford,201143.0,1.0,,,,,,,,
454,PT10M45.00S,2025-02-23T19:55:10.4Z,4,REGULAR,foul,personal,[],201950,,,1610612752,92,85,2025-02-23T19:55:21Z,4510000,False,,,0,,J. Holiday personal FOUL (1 PF),"[201950, 1628973]",1610612738.0,BOS,,,,Holiday,J. Holiday,,,,,Mid-Range,8-16 Left,1146.0,1.0,0.0,Brunson,1628973.0,,,,,,,,,,,,,,,
456,PT10M45.00S,2025-02-23T19:55:18.5Z,4,REGULAR,substitution,out,[],1628384,,,1610612752,92,85,2025-02-23T19:55:41Z,4530000,False,,,0,,SUB out: O. Anunoby,[1628384],1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,,,,,,,,,,,,,,,,,,,,,,
457,PT10M45.00S,2025-02-23T19:55:18.5Z,4,REGULAR,substitution,out,[],1628973,,,1610612752,92,85,2025-02-23T19:55:41Z,4540000,False,,,0,,SUB out: J. Brunson,[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,,,,,,,,,,,,,,,,,,,,,,
458,PT10M45.00S,2025-02-23T19:55:18.5Z,4,REGULAR,substitution,in,[],1626166,,,1610612752,92,85,2025-02-23T19:55:41Z,4550000,False,,,0,,SUB in: C. Payne,[1626166],1610612752.0,NYK,,,,Payne,C. Payne,,,,,,,,,,,,,,,,,,,,,,,,,,
459,PT10M45.00S,2025-02-23T19:55:18.5Z,4,REGULAR,substitution,in,[],1628969,,,1610612752,92,85,2025-02-23T19:55:41Z,4560000,False,,,0,,SUB in: M. Bridges,[1628969],1610612752.0,NYK,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,,
460,PT10M33.00S,2025-02-23T19:56:02.1Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626157,90.3580814717477,61.274509803921575,1610612752,92,87,2025-02-23T19:56:06Z,4570000,False,56.0,38.0,1,right,K. Towns 6' driving floating Jump Shot (24 PTS) (M. Bridges 1 AST),"[1626157, 1628969]",1610612752.0,NYK,driving floating,,,Towns,K. Towns,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Made,24.0,6.81,,M. Bridges,1628969.0,1.0,,,,,,,,
462,PT10M18.00S,2025-02-23T19:56:19.9Z,4,REGULAR,foul,personal,[],1626157,,,1610612738,92,87,2025-02-23T19:56:27Z,4590000,False,,,0,,K. Towns personal FOUL (2 PF),"[1626157, 1627759]",1610612752.0,NYK,,,,Towns,K. Towns,,,,,Mid-Range,8-16 Left,201246.0,2.0,0.0,Brown,1627759.0,,,,,,,,,,,,,,,
464,PT10M14.00S,2025-02-23T19:56:43.1Z,4,REGULAR,3pt,Jump Shot,[],1628401,11.383048620236531,96.81372549019608,1610612738,95,87,2025-02-23T19:56:46Z,4610000,False,-234.0,55.0,1,left,D. White 24' 3PT  (16 PTS) (J. Brown 2 AST),"[1628401, 1627759]",1610612738.0,BOS,,,,White,D. White,,,,,Left Corner 3,24+ Left,,,,,,Made,16.0,24.04,,J. Brown,1627759.0,2.0,,,,,,,,
466,PT09M59.00S,2025-02-23T19:56:59.0Z,4,REGULAR,turnover,bad pass,[],1628969,,,1610612752,95,87,2025-02-23T19:57:07Z,4630000,False,,,0,,M. Bridges bad pass TURNOVER (1 TO),"[1628969, 1627759]",1610612752.0,NYK,,,,Bridges,M. Bridges,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,1.0,Brown,1627759.0
467,PT09M59.00S,2025-02-23T19:56:59.0Z,4,REGULAR,steal,,[],1627759,,,1610612738,95,87,2025-02-23T19:57:01Z,4640000,False,,,0,,J. Brown STEAL (2 STL),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
468,PT09M56.00S,2025-02-23T19:57:03.9Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1627759,5.732588699080158,55.63725490196079,1610612738,95,87,2025-02-23T20:00:25Z,4650000,False,-28.0,1.0,1,left,MISS J. Brown running Layup,[1627759],1610612738.0,BOS,running,,,Brown,J. Brown,,,,,Restricted Area,0-8 Center,,,,,,Missed,,2.82,,,,,,,,,,,,
469,PT09M55.00S,2025-02-23T19:57:04.9Z,4,REGULAR,rebound,offensive,[],1628401,,,1610612738,95,87,2025-02-23T20:00:25Z,4660000,False,,,0,,D. White REBOUND (Off:2 Def:7),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,Restricted Area,0-8 Center,,,,,,,,,468.0,,,,9.0,7.0,2.0,,,,,
470,PT09M55.00S,2025-02-23T19:57:06.8Z,4,REGULAR,2pt,Layup,"['2ndchance', 'fastbreak', 'pointsinthepaint', 'fromturnover']",1628401,5.590000152587891,50.0,1610612738,95,87,2025-02-23T20:00:36Z,4670000,False,0.0,0.0,1,left,MISS D. White tip Layup,[1628401],1610612738.0,BOS,tip,,,White,D. White,,,,,Restricted Area,0-8 Center,,,,,,Missed,,0.0,,,,,,,,,,,,
471,PT09M53.00S,2025-02-23T19:57:08.8Z,4,REGULAR,rebound,offensive,[],201143,,,1610612738,95,87,2025-02-23T20:06:41Z,4680000,False,,,0,,A. Horford REBOUND (Off:2 Def:1),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,Restricted Area,0-8 Center,,,,,,,,,470.0,,,,3.0,1.0,2.0,,,,,
472,PT09M51.00S,2025-02-23T19:57:10.3Z,4,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",201950,28.465834428383708,82.1078431372549,1610612738,95,87,2025-02-23T20:00:51Z,4690000,False,-161.0,215.0,1,left,MISS J. Holiday 26' 3PT,[201950],1610612738.0,BOS,,,,Holiday,J. Holiday,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,26.84,,,,,,,,,,,,
473,PT09M49.00S,2025-02-23T19:57:12.3Z,4,REGULAR,rebound,defensive,[],1626166,,,1610612752,95,87,2025-02-23T20:00:51Z,4700000,False,,,0,,C. Payne REBOUND (Off:0 Def:1),[1626166],1610612752.0,NYK,,,,Payne,C. Payne,,,,,Above the Break 3,24+ Left Center,,,,,,,,,472.0,,,,1.0,1.0,0.0,,,,,
474,PT09M40.00S,2025-02-23T19:57:17.3Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1628969,91.14651773981603,46.568627450980394,1610612752,95,89,2025-02-23T19:57:25Z,4710000,False,-17.0,31.0,1,right,M. Bridges running Layup (4 PTS) (J. Hart 7 AST),"[1628969, 1628404]",1610612752.0,NYK,running,,,Bridges,M. Bridges,,,,,Restricted Area,0-8 Center,,,,,,Made,4.0,3.52,,J. Hart,1628404.0,7.0,,,,,,,,
476,PT09M22.00S,2025-02-23T19:57:36.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],201950,9.411957950065702,42.15686274509804,1610612738,97,89,2025-02-23T19:57:39Z,4730000,False,39.0,36.0,1,left,J. Holiday driving Layup (14 PTS),[201950],1610612738.0,BOS,driving,,,Holiday,J. Holiday,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Made,14.0,5.32,,,,,,,,,,,,
477,PT09M08.00S,2025-02-23T19:57:49.5Z,4,REGULAR,3pt,Jump Shot,[],1626166,68.80749014454665,80.3921568627451,1610612752,97,89,2025-02-23T19:57:55Z,4740000,False,152.0,241.0,1,right,MISS C. Payne 28' pullup 3PT,[1626166],1610612752.0,NYK,pullup,,,Payne,C. Payne,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,28.47,,,,,,,,,,,,
478,PT09M07.00S,2025-02-23T19:57:50.5Z,4,REGULAR,rebound,defensive,[],204001,,,1610612738,97,89,2025-02-23T19:57:55Z,4750000,False,,,0,,K. Porziņģis REBOUND (Off:2 Def:4),[204001],1610612738.0,BOS,,,,Porziņģis,K. Porziņģis,,,,,Above the Break 3,24+ Right Center,,,,,,,,,477.0,,,,6.0,4.0,2.0,,,,,
480,PT08M57.00S,2025-02-23T19:58:18.1Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],204001,7.046649145860711,45.588235294117645,1610612738,99,89,2025-02-23T19:59:11Z,4770000,False,22.0,14.0,1,left,K. Porziņģis alley-oop DUNK (15 PTS) (D. White 6 AST),"[204001, 1628401]",1610612738.0,BOS,alley-oop,,,Porziņģis,K. Porziņģis,,,,,Restricted Area,0-8 Center,,,,,,Made,15.0,2.6,,D. White,1628401.0,6.0,,,,,,,,
482,PT08M36.00S,2025-02-23T19:58:39.0Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1626157,92.32917214191852,55.63725490196079,1610612752,99,89,2025-02-23T20:03:23Z,4790000,False,28.0,20.0,1,right,MISS K. Towns driving DUNK,[1626157],1610612752.0,NYK,driving,,,Towns,K. Towns,,,,,Restricted Area,0-8 Center,,,,,,Missed,,3.43,,,,,,,,,,,,
484,PT08M34.00S,2025-02-23T19:58:41.0Z,4,REGULAR,rebound,defensive,[],1627759,,,1610612738,99,89,2025-02-23T19:59:47Z,4810000,False,,,0,,J. Brown REBOUND (Off:0 Def:5),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,Restricted Area,0-8 Center,,,,,,,,,482.0,,,,5.0,5.0,0.0,,,,,
485,PT08M28.00S,2025-02-23T19:58:47.2Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1627759,6.783837056504599,55.88235294117647,1610612738,101,89,2025-02-23T19:58:52Z,4820000,False,-29.0,11.0,1,left,J. Brown running Layup (15 PTS) (D. White 7 AST),"[1627759, 1628401]",1610612738.0,BOS,running,,,Brown,J. Brown,,,,,Restricted Area,0-8 Center,,,,,,Made,15.0,3.15,,D. White,1628401.0,7.0,,,,,,,,
486,PT08M28.00S,2025-02-23T19:58:56.8Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612752,101,89,2025-02-23T19:58:56Z,4830000,False,,,0,,NYK Timeout,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
488,PT08M28.00S,2025-02-23T20:01:18.4Z,4,REGULAR,substitution,out,[],1626157,,,1610612752,101,89,2025-02-23T20:01:43Z,4840000,False,,,0,,SUB out: K. Towns,[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,,,,,,,,,,
489,PT08M28.00S,2025-02-23T20:01:18.4Z,4,REGULAR,substitution,in,[],1630173,,,1610612752,101,89,2025-02-23T20:01:43Z,4850000,False,,,0,,SUB in: P. Achiuwa,[1630173],1610612752.0,NYK,,,,Achiuwa,P. Achiuwa,,,,,,,,,,,,,,,,,,,,,,,,,,
490,PT08M10.00S,2025-02-23T20:02:35.7Z,4,REGULAR,3pt,Jump Shot,[],1626166,72.48685939553219,87.00980392156863,1610612752,101,89,2025-02-23T20:02:41Z,4860000,False,185.0,206.0,1,right,MISS C. Payne 27' 3PT,[1626166],1610612752.0,NYK,,,,Payne,C. Payne,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,27.7,,,,,,,,,,,,
491,PT08M09.00S,2025-02-23T20:02:36.7Z,4,REGULAR,rebound,defensive,[],204001,,,1610612738,101,89,2025-02-23T20:02:41Z,4870000,False,,,0,,K. Porziņģis REBOUND (Off:2 Def:5),[204001],1610612738.0,BOS,,,,Porziņģis,K. Porziņģis,,,,,Above the Break 3,24+ Right Center,,,,,,,,,490.0,,,,7.0,5.0,2.0,,,,,
492,PT07M52.00S,2025-02-23T20:02:53.7Z,4,REGULAR,3pt,Jump Shot,[],204001,34.90473061760841,49.01960784313725,1610612738,101,89,2025-02-23T20:03:00Z,4880000,False,5.0,276.0,1,left,MISS K. Porziņģis 27' 3PT,[204001],1610612738.0,BOS,,,,Porziņģis,K. Porziņģis,,,,,Above the Break 3,24+ Center,,,,,,Missed,,27.56,,,,,,,,,,,,
493,PT07M51.00S,2025-02-23T20:02:54.7Z,4,REGULAR,rebound,offensive,[],1627759,,,1610612738,101,89,2025-02-23T20:03:00Z,4890000,False,,,0,,J. Brown REBOUND (Off:1 Def:5),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,Above the Break 3,24+ Center,,,,,,,,,492.0,,,,6.0,5.0,1.0,,,,,
494,PT07M51.00S,2025-02-23T20:02:57.1Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1627759,5.995400788436268,48.28431372549019,1610612738,103,89,2025-02-23T20:03:05Z,4900000,False,9.0,4.0,1,left,J. Brown tip Layup (17 PTS),[1627759],1610612738.0,BOS,tip,,,Brown,J. Brown,,,,,Restricted Area,0-8 Center,,,,,,Made,17.0,0.94,,,,,,,,,,,,
495,PT07M34.00S,2025-02-23T20:03:13.7Z,4,REGULAR,3pt,Jump Shot,[],1628969,94.69448094612353,2.941176470588235,1610612752,103,89,2025-02-23T20:03:21Z,4910000,False,-235.0,-3.0,1,right,MISS M. Bridges 3PT,[1628969],1610612752.0,NYK,,,,Bridges,M. Bridges,,,,,Left Corner 3,24+ Left,,,,,,Missed,,23.53,,,,,,,,,,,,
496,PT07M33.00S,2025-02-23T20:03:14.7Z,4,REGULAR,rebound,defensive,[],1627759,,,1610612738,103,89,2025-02-23T20:03:21Z,4920000,False,,,0,,J. Brown REBOUND (Off:1 Def:6),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,Left Corner 3,24+ Left,,,,,,,,,495.0,,,,7.0,6.0,1.0,,,,,
497,PT07M26.00S,2025-02-23T20:03:19.7Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1627759,7.046649145860711,45.83333333333333,1610612738,105,89,2025-02-23T20:03:24Z,4930000,False,21.0,14.0,1,left,J. Brown running Layup (19 PTS),[1627759],1610612738.0,BOS,running,,,Brown,J. Brown,,,,,Restricted Area,0-8 Center,,,,,,Made,19.0,2.49,,,,,,,,,,,,
498,PT07M17.00S,2025-02-23T20:03:28.6Z,4,REGULAR,3pt,Jump Shot,[],1630540,71.56701708278581,19.362745098039216,1610612752,105,89,2025-02-23T20:03:36Z,4940000,False,-153.0,215.0,1,right,MISS M. McBride 26' 3PT,[1630540],1610612752.0,NYK,,,,McBride,M. McBride,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,26.38,,,,,,,,,,,,
499,PT07M15.00S,2025-02-23T20:03:30.6Z,4,REGULAR,rebound,defensive,[],1627759,,,1610612738,105,89,2025-02-23T20:05:10Z,4950000,False,,,0,,J. Brown REBOUND (Off:1 Def:7),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,Above the Break 3,24+ Left Center,,,,,,,,,498.0,,,,8.0,7.0,1.0,,,,,
500,PT06M50.00S,2025-02-23T20:03:56.0Z,4,REGULAR,3pt,Jump Shot,[],1627759,31.750985545335087,23.03921568627451,1610612738,105,89,2025-02-23T20:06:51Z,4960000,False,135.0,246.0,1,left,MISS J. Brown 28' step back 3PT,[1627759],1610612738.0,BOS,step back,,,Brown,J. Brown,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,28.05,,,,,,,,,,,,
501,PT06M49.00S,2025-02-23T20:03:57.0Z,4,REGULAR,rebound,defensive,[],1628404,,,1610612752,105,89,2025-02-23T20:04:02Z,4970000,False,,,0,,J. Hart REBOUND (Off:2 Def:7),[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,Above the Break 3,24+ Right Center,,,,,,,,,500.0,,,,9.0,7.0,2.0,,,,,
