actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,turnoverTotal,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId
82,PT06M05.00S,2024-12-08T01:21:22.7Z,1,REGULAR,substitution,in,[],1630573,,,1610612738,10,18,2024-12-08T01:21:29Z,820000,False,,,0,,SUB in: S. Hauser,[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,,,,,,,,,,,,,,,,,,,,,,
83,PT06M05.00S,2024-12-08T01:21:22.7Z,1,REGULAR,substitution,in,[],1630202,,,1610612738,10,18,2024-12-08T01:21:29Z,830000,False,,,0,,SUB in: P. Pritchard,[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,,,,,,,,,,,,,,,,,,,,
84,PT06M05.00S,2024-12-08T01:21:44.1Z,1,REGULAR,freethrow,1 of 1,[],201950,,,1610612738,10,18,2024-12-08T01:21:46Z,840000,False,,,0,,MISS J. Holiday Free Throw 1 of 1,[201950],1610612738.0,BOS,,,,Holiday,J. Holiday,,,,,,,,,,Missed,,,,,,,,,,,,,,,,
85,PT06M05.00S,2024-12-08T01:21:44.1Z,1,REGULAR,rebound,defensive,[],1629630,,,1610612763,10,18,2024-12-08T01:21:54Z,850000,False,,,0,,J. Morant REBOUND (Off:1 Def:5),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,,,,84.0,6.0,5.0,1.0,,,,,,,,,,,,
86,PT05M53.00S,2024-12-08T01:21:56.5Z,1,REGULAR,turnover,traveling,[],203935,,,1610612763,10,18,2024-12-08T01:22:07Z,860000,False,,,0,,M. Smart traveling TURNOVER (1 TO),[203935],1610612763.0,MEM,,,,Smart,M. Smart,,,,,In The Paint (Non-RA),0-8 Center,201246.0,1.0,,,,,,,,,,,,,,,,,,
87,PT05M53.00S,2024-12-08T01:22:03.6Z,1,REGULAR,substitution,out,[],1628991,,,1610612738,10,18,2024-12-08T01:22:09Z,870000,False,,,0,,SUB out: J. Jackson Jr.,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
88,PT05M53.00S,2024-12-08T01:22:03.6Z,1,REGULAR,substitution,out,[],1629634,,,1610612738,10,18,2024-12-08T01:22:09Z,880000,False,,,0,,SUB out: B. Clarke,[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,,,,,,,,,,,,,,,,,,,,,
89,PT05M53.00S,2024-12-08T01:22:03.6Z,1,REGULAR,substitution,in,[],1630643,,,1610612738,10,18,2024-12-08T01:22:09Z,890000,False,,,0,,SUB in: J. Huff,[1630643],1610612763.0,MEM,,,,Huff,J. Huff,,,,,,,,,,,,,,,,,,,,,,,,,,
90,PT05M53.00S,2024-12-08T01:22:03.6Z,1,REGULAR,substitution,in,[],1630583,,,1610612738,10,18,2024-12-08T01:22:09Z,900000,False,,,0,,SUB in: S. Aldama,[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,,,,,,,,,,,,,,,,,,,,,,
91,PT05M43.00S,2024-12-08T01:22:23.5Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],201950,6.521024967148489,95.09803921568627,1610612738,13,18,2024-12-08T01:22:28Z,910000,False,-225.0,9.0,1,left,J. Holiday 3PT  (8 PTS) (J. Tatum 1 AST),"[201950, 1628369]",1610612738.0,BOS,,,,Holiday,J. Holiday,,,,,Left Corner 3,24+ Left,,,22.57,Made,,,,,8.0,J. Tatum,1628369.0,1.0,,,,,,,,
93,PT05M35.00S,2024-12-08T01:22:32.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629630,92.85479632063075,49.754901960784316,1610612763,13,20,2024-12-08T01:22:41Z,930000,False,-1.0,15.0,1,right,J. Morant driving floating Jump Shot (7 PTS),[1629630],1610612763.0,MEM,driving floating,,,Morant,J. Morant,,,,,Restricted Area,0-8 Center,,,1.47,Made,,,,,7.0,,,,,,,,,,,
94,PT05M35.00S,2024-12-08T01:22:36.2Z,1,REGULAR,foul,personal,['1freethrow'],204001,,,1610612763,13,20,2024-12-08T01:22:42Z,940000,False,,,0,,K. Porziņģis shooting personal FOUL (1 PF) (Morant 1 FT),"[204001, 1629630]",1610612738.0,BOS,shooting,,,Porziņģis,K. Porziņģis,,,,,Restricted Area,0-8 Center,1628159.0,,,,,,,,,,,,,,1.0,0.0,Morant,1629630.0,,
96,PT05M35.00S,2024-12-08T01:22:54.3Z,1,REGULAR,freethrow,1 of 1,[],1629630,,,1610612763,13,21,2024-12-08T01:22:54Z,960000,False,,,0,,J. Morant Free Throw 1 of 1 (8 PTS),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,,,Made,,,,,8.0,,,,,,,,,,,
97,PT05M22.00S,2024-12-08T01:23:12.6Z,1,REGULAR,foul,personal,[],1629630,,,1610612738,13,21,2024-12-08T01:23:20Z,970000,False,,,0,,J. Morant personal FOUL (1 PF),"[1629630, 1628369]",1610612763.0,MEM,,,,Morant,J. Morant,,,,,Mid-Range,16-24 Right Center,200832.0,,,,,,,,,,,,,,1.0,0.0,Tatum,1628369.0,,
99,PT05M18.00S,2024-12-08T01:23:31.7Z,1,REGULAR,3pt,Jump Shot,[],1630202,29.38567674113009,29.411764705882355,1610612738,16,21,2024-12-08T01:23:37Z,990000,False,103.0,224.0,1,left,P. Pritchard 24' 3PT  (3 PTS) (K. Porziņģis 2 AST),"[1630202, 204001]",1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,Above the Break 3,24+ Right Center,,,24.62,Made,,,,,3.0,K. Porziņģis,204001.0,2.0,,,,,,,,
101,PT05M11.00S,2024-12-08T01:23:41.6Z,1,REGULAR,turnover,out-of-bounds,[],203935,,,1610612763,16,21,2024-12-08T01:23:51Z,1010000,False,,,0,,M. Smart bad pass out-of-bounds TURNOVER (2 TO),[203935],1610612763.0,MEM,bad pass,,,Smart,M. Smart,,,,,Above the Break 3,24+ Center,1628159.0,2.0,,,,,,,,,,,,,,,,,,
102,PT04M57.00S,2024-12-08T01:24:05.0Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],201950,9.674770039421814,95.34313725490196,1610612738,19,21,2024-12-08T01:24:10Z,1020000,False,-227.0,38.0,1,left,J. Holiday 3PT  (11 PTS) (J. Tatum 2 AST),"[201950, 1628369]",1610612738.0,BOS,,,,Holiday,J. Holiday,,,,,Left Corner 3,24+ Left,,,22.99,Made,,,,,11.0,J. Tatum,1628369.0,2.0,,,,,,,,
104,PT04M43.00S,2024-12-08T01:24:18.4Z,1,REGULAR,3pt,Jump Shot,[],1629630,74.98357424441524,86.76470588235294,1610612763,19,24,2024-12-08T01:24:24Z,1040000,False,184.0,183.0,1,right,J. Morant 25' 3PT  (11 PTS) (D. Bane 2 AST),"[1629630, 1630217]",1610612763.0,MEM,,,,Morant,J. Morant,,,,,Above the Break 3,24+ Right Center,,,25.92,Made,,,,,11.0,D. Bane,1630217.0,2.0,,,,,,,,
106,PT04M32.00S,2024-12-08T01:24:28.5Z,1,REGULAR,3pt,Jump Shot,[],1630573,10.988830486202366,5.147058823529411,1610612738,19,24,2024-12-08T01:24:35Z,1060000,False,224.0,51.0,1,left,MISS S. Hauser 3PT,[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,Right Corner 3,24+ Right,,,23.0,Missed,,,,,,,,,,,,,,,,
107,PT04M30.00S,2024-12-08T01:24:30.5Z,1,REGULAR,rebound,defensive,[],1630643,,,1610612763,19,24,2024-12-08T01:24:35Z,1070000,False,,,0,,J. Huff REBOUND (Off:0 Def:1),[1630643],1610612763.0,MEM,,,,Huff,J. Huff,,,,,Right Corner 3,24+ Right,,,,,106.0,1.0,1.0,0.0,,,,,,,,,,,,
108,PT04M23.00S,2024-12-08T01:24:38.4Z,1,REGULAR,turnover,bad pass,[],1630217,,,1610612763,19,24,2024-12-08T01:24:42Z,1080000,False,,,0,,D. Bane bad pass TURNOVER (2 TO),"[1630217, 1630202]",1610612763.0,MEM,,,,Bane,D. Bane,,,,,In The Paint (Non-RA),8-16 Right,,2.0,,,,,,,,,,,,,,,,,Pritchard,1630202.0
109,PT04M23.00S,2024-12-08T01:24:38.4Z,1,REGULAR,steal,,[],1630202,,,1610612738,19,24,2024-12-08T01:24:39Z,1090000,False,,,0,,P. Pritchard STEAL (1 STL),[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,,,,,,,
110,PT04M16.00S,2024-12-08T01:24:44.9Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",204001,7.046649145860711,55.88235294117647,1610612738,19,24,2024-12-08T01:25:59Z,1100000,False,-29.0,14.0,1,left,MISS K. Porziņģis running Layup - blocked,"[204001, 1630643]",1610612738.0,BOS,running,,,Porziņģis,K. Porziņģis,,,,,Restricted Area,0-8 Center,,,3.24,Missed,,,,,,,,,Huff,1630643.0,,,,,,
111,PT04M16.00S,2024-12-08T01:24:44.9Z,1,REGULAR,block,,[],1630643,,,1610612738,19,24,2024-12-08T01:24:47Z,1110000,False,,,0,,J. Huff BLOCK (1 BLK),[1630643],1610612763.0,MEM,,,,Huff,J. Huff,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
112,PT04M16.00S,2024-12-08T01:24:44.9Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612738,19,24,2024-12-08T01:24:53Z,1120000,False,,,0,,TEAM offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,Restricted Area,0-8 Center,,,,,110.0,,,,,,,,,,,,,,,
114,PT04M16.00S,2024-12-08T01:24:51.5Z,1,REGULAR,substitution,out,[],204001,,,1610612738,19,24,2024-12-08T01:25:08Z,1140000,False,,,0,,SUB out: K. Porziņģis,[204001],1610612738.0,BOS,,,,Porziņģis,K. Porziņģis,,,,,,,,,,,,,,,,,,,,,,,,,,
115,PT04M16.00S,2024-12-08T01:24:51.5Z,1,REGULAR,substitution,out,[],1629630,,,1610612738,19,24,2024-12-08T01:25:08Z,1150000,False,,,0,,SUB out: J. Morant,[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,,,,,,,,,,,,,,,,,,,
116,PT04M16.00S,2024-12-08T01:24:51.5Z,1,REGULAR,substitution,in,[],1629674,,,1610612738,19,24,2024-12-08T01:25:08Z,1160000,False,,,0,,SUB in: N. Queta,[1629674],1610612738.0,BOS,,,,Queta,N. Queta,,,,,,,,,,,,,,,,,,,,,,,,,,
117,PT04M16.00S,2024-12-08T01:24:51.5Z,1,REGULAR,substitution,in,[],1631222,,,1610612738,19,24,2024-12-08T01:25:08Z,1170000,False,,,0,,SUB in: J. LaRavia,[1631222],1610612763.0,MEM,,,,LaRavia,J. LaRavia,,,,,,,,,,,,,,,,,,,,,,,,,,
118,PT04M13.00S,2024-12-08T01:25:16.2Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1628369,8.492115637319317,95.34313725490196,1610612738,19,24,2024-12-08T01:26:39Z,1180000,False,-227.0,27.0,1,left,MISS J. Tatum pullup 3PT,[1628369],1610612738.0,BOS,pullup,,,Tatum,J. Tatum,,,,,Left Corner 3,24+ Left,,,22.83,Missed,,,,,,,,,,,,,,,,
119,PT04M11.00S,2024-12-08T01:25:19.0Z,1,REGULAR,rebound,offensive,[],1629674,,,1610612738,19,24,2024-12-08T01:25:19Z,1190000,False,,,0,,N. Queta REBOUND (Off:1 Def:0),[1629674],1610612738.0,BOS,,,,Queta,N. Queta,,,,,Left Corner 3,24+ Left,,,,,118.0,1.0,0.0,1.0,,,,,,,,,,,,
120,PT04M10.00S,2024-12-08T01:25:22.7Z,1,REGULAR,turnover,lost ball,[],1629674,,,1610612738,19,24,2024-12-08T01:26:00Z,1200000,False,,,0,,N. Queta lost ball TURNOVER (1 TO),"[1629674, 203935]",1610612738.0,BOS,,,,Queta,N. Queta,,,,,Mid-Range,8-16 Right,,1.0,,,,,,,,,,,,,,,,,Smart,203935.0
121,PT04M10.00S,2024-12-08T01:25:22.7Z,1,REGULAR,steal,,[],203935,,,1610612763,19,24,2024-12-08T01:25:24Z,1210000,False,,,0,,M. Smart STEAL (1 STL),[203935],1610612763.0,MEM,,,,Smart,M. Smart,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
122,PT04M00.00S,2024-12-08T01:25:30.2Z,1,REGULAR,foul,personal,['2freethrow'],1628369,,,1610612763,19,24,2024-12-08T01:25:51Z,1220000,False,,,0,,J. Tatum shooting personal FOUL (2 PF) (Aldama 2 FT),"[1628369, 1630583]",1610612738.0,BOS,shooting,,,Tatum,J. Tatum,,,,,In The Paint (Non-RA),0-8 Center,200832.0,,,,,,,,,,,,,,2.0,0.0,Aldama,1630583.0,,
124,PT04M00.00S,2024-12-08T01:25:55.6Z,1,REGULAR,freethrow,1 of 2,['fromturnover'],1630583,,,1610612763,19,25,2024-12-08T01:25:55Z,1240000,False,,,0,,S. Aldama Free Throw 1 of 2 (1 PTS),[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,,,,,,Made,,,,,1.0,,,,,,,,,,,
125,PT04M00.00S,2024-12-08T01:25:56.5Z,1,REGULAR,substitution,out,[],201950,,,1610612763,19,25,2024-12-08T01:26:05Z,1250000,False,,,0,,SUB out: J. Holiday,[201950],1610612738.0,BOS,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
126,PT04M00.00S,2024-12-08T01:25:56.5Z,1,REGULAR,substitution,out,[],1630217,,,1610612763,19,25,2024-12-08T01:26:05Z,1260000,False,,,0,,SUB out: D. Bane,[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,,,,,,,,,
127,PT04M00.00S,2024-12-08T01:25:56.5Z,1,REGULAR,substitution,in,[],1628401,,,1610612763,19,25,2024-12-08T01:26:05Z,1270000,False,,,0,,SUB in: D. White,[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,,,,,,,,,,,,,,,,,,,,,
128,PT04M00.00S,2024-12-08T01:25:56.5Z,1,REGULAR,substitution,in,[],1630590,,,1610612763,19,25,2024-12-08T01:26:05Z,1280000,False,,,0,,SUB in: S. Pippen Jr.,[1630590],1610612763.0,MEM,,,,Pippen Jr.,S. Pippen Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
129,PT04M00.00S,2024-12-08T01:26:20.5Z,1,REGULAR,freethrow,2 of 2,['fromturnover'],1630583,,,1610612763,19,26,2024-12-08T01:26:20Z,1290000,False,,,0,,S. Aldama Free Throw 2 of 2 (2 PTS),[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,,,,,,Made,,,,,2.0,,,,,,,,,,,
130,PT03M50.00S,2024-12-08T01:26:32.4Z,1,REGULAR,3pt,Jump Shot,[],1628369,27.020367936925098,15.441176470588236,1610612738,19,26,2024-12-08T01:26:39Z,1300000,False,173.0,201.0,1,left,MISS J. Tatum 26' 3PT,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Above the Break 3,24+ Right Center,,,26.54,Missed,,,,,,,,,,,,,,,,
131,PT03M47.00S,2024-12-08T01:26:35.4Z,1,REGULAR,rebound,defensive,[],1630643,,,1610612763,19,26,2024-12-08T01:26:39Z,1310000,False,,,0,,J. Huff REBOUND (Off:0 Def:2),[1630643],1610612763.0,MEM,,,,Huff,J. Huff,,,,,Above the Break 3,24+ Right Center,,,,,130.0,2.0,2.0,0.0,,,,,,,,,,,,
132,PT03M42.00S,2024-12-08T01:26:42.4Z,1,REGULAR,foul,personal,['2freethrow'],1629674,,,1610612763,19,26,2024-12-08T01:26:51Z,1320000,False,,,0,,N. Queta shooting personal FOUL (1 PF) (Huff 2 FT),"[1629674, 1630643]",1610612738.0,BOS,shooting,,,Queta,N. Queta,,,,,In The Paint (Non-RA),0-8 Center,201246.0,,,,,,,,,,,,,,1.0,0.0,Huff,1630643.0,,
134,PT03M42.00S,2024-12-08T01:27:06.3Z,1,REGULAR,freethrow,1 of 2,[],1630643,,,1610612763,19,27,2024-12-08T01:27:58Z,1340000,False,,,0,,J. Huff Free Throw 1 of 2 (1 PTS),[1630643],1610612763.0,MEM,,,,Huff,J. Huff,,,,,,,,,,Made,,,,,1.0,,,,,,,,,,,
135,PT03M42.00S,2024-12-08T01:27:06.3Z,1,REGULAR,freethrow,2 of 2,[],1630643,,,1610612763,19,28,2024-12-08T01:27:58Z,1350000,False,,,0,,J. Huff Free Throw 2 of 2 (2 PTS),[1630643],1610612763.0,MEM,,,,Huff,J. Huff,,,,,,,,,,Made,,,,,2.0,,,,,,,,,,,
136,PT03M27.00S,2024-12-08T01:27:39.6Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1629674,8.09789750328515,48.77450980392157,1610612738,21,28,2024-12-08T01:27:48Z,1360000,False,6.0,24.0,1,left,N. Queta cutting DUNK (2 PTS) (D. White 1 AST),"[1629674, 1628401]",1610612738.0,BOS,cutting,,,Queta,N. Queta,,,,,Restricted Area,0-8 Center,,,2.44,Made,,,,,2.0,D. White,1628401.0,1.0,,,,,,,,
138,PT03M12.00S,2024-12-08T01:27:53.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203935,87.33574244415243,48.03921568627451,1610612763,21,28,2024-12-08T01:28:00Z,1380000,False,-10.0,67.0,1,right,MISS M. Smart 6' fadeaway Shot,[203935],1610612763.0,MEM,fadeaway,,,Smart,M. Smart,,,,,In The Paint (Non-RA),0-8 Center,,,6.72,Missed,,,,,,,,,,,,,,,,
139,PT03M10.00S,2024-12-08T01:27:55.6Z,1,REGULAR,rebound,defensive,[],1629674,,,1610612738,21,28,2024-12-08T01:28:00Z,1390000,False,,,0,,N. Queta REBOUND (Off:1 Def:1),[1629674],1610612738.0,BOS,,,,Queta,N. Queta,,,,,In The Paint (Non-RA),0-8 Center,,,,,138.0,2.0,1.0,1.0,,,,,,,,,,,,
140,PT03M00.00S,2024-12-08T01:28:06.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628369,8.886333771353483,42.40196078431372,1610612738,21,28,2024-12-08T01:28:11Z,1400000,False,38.0,31.0,1,left,MISS J. Tatum driving Layup,[1628369],1610612738.0,BOS,driving,,,Tatum,J. Tatum,,,,,In The Paint (Non-RA),0-8 Center,,,4.9,Missed,,,,,,,,,,,,,,,,
141,PT02M57.00S,2024-12-08T01:28:09.2Z,1,REGULAR,rebound,defensive,[],1631222,,,1610612763,21,28,2024-12-08T01:28:11Z,1410000,False,,,0,,J. LaRavia REBOUND (Off:0 Def:1),[1631222],1610612763.0,MEM,,,,LaRavia,J. LaRavia,,,,,In The Paint (Non-RA),0-8 Center,,,,,140.0,1.0,1.0,0.0,,,,,,,,,,,,
142,PT02M51.00S,2024-12-08T01:28:14.3Z,1,REGULAR,3pt,Jump Shot,[],203935,87.20433639947439,4.166666666666666,1610612763,21,28,2024-12-08T01:28:19Z,1420000,False,-229.0,68.0,1,right,MISS M. Smart 3PT,[203935],1610612763.0,MEM,,,,Smart,M. Smart,,,,,Left Corner 3,24+ Left,,,23.9,Missed,,,,,,,,,,,,,,,,
143,PT02M48.00S,2024-12-08T01:28:17.3Z,1,REGULAR,rebound,defensive,[],1630202,,,1610612738,21,28,2024-12-08T01:28:19Z,1430000,False,,,0,,P. Pritchard REBOUND (Off:0 Def:1),[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,Left Corner 3,24+ Left,,,,,142.0,1.0,1.0,0.0,,,,,,,,,,,,
144,PT02M43.00S,2024-12-08T01:28:23.0Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1630573,29.517082785808146,76.7156862745098,1610612738,21,28,2024-12-08T01:29:04Z,1440000,False,-134.0,225.0,1,left,MISS S. Hauser 26' running 3PT,[1630573],1610612738.0,BOS,running,,,Hauser,S. Hauser,,,,,Above the Break 3,24+ Left Center,,,26.17,Missed,,,,,,,,,,,,,,,,
145,PT02M40.00S,2024-12-08T01:28:26.0Z,1,REGULAR,rebound,defensive,[],1630583,,,1610612763,21,28,2024-12-08T01:28:30Z,1450000,False,,,0,,S. Aldama REBOUND (Off:0 Def:1),[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,Above the Break 3,24+ Left Center,,,,,144.0,1.0,1.0,0.0,,,,,,,,,,,,
146,PT02M30.00S,2024-12-08T01:28:36.1Z,1,REGULAR,3pt,Jump Shot,[],203935,75.77201051248358,11.519607843137255,1610612763,21,28,2024-12-08T01:28:40Z,1460000,False,-192.0,175.0,1,right,MISS M. Smart 26' 3PT,[203935],1610612763.0,MEM,,,,Smart,M. Smart,,,,,Above the Break 3,24+ Left Center,,,26.02,Missed,,,,,,,,,,,,,,,,
147,PT02M27.00S,2024-12-08T01:28:39.1Z,1,REGULAR,rebound,offensive,[],203935,,,1610612763,21,28,2024-12-08T01:28:40Z,1470000,False,,,0,,M. Smart REBOUND (Off:1 Def:0),[203935],1610612763.0,MEM,,,,Smart,M. Smart,,,,,Above the Break 3,24+ Left Center,,,,,146.0,1.0,0.0,1.0,,,,,,,,,,,,
148,PT02M23.00S,2024-12-08T01:28:43.1Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203935,91.93495400788436,54.166666666666664,1610612763,21,28,2024-12-08T01:30:21Z,1480000,False,21.0,23.0,1,right,MISS M. Smart driving reverse Layup - blocked,"[203935, 1629674]",1610612763.0,MEM,driving reverse,,,Smart,M. Smart,,,,,Restricted Area,0-8 Center,,,3.12,Missed,,,,,,,,,Queta,1629674.0,,,,,,
149,PT02M23.00S,2024-12-08T01:28:43.1Z,1,REGULAR,block,,[],1629674,,,1610612763,21,28,2024-12-08T01:28:45Z,1490000,False,,,0,,N. Queta BLOCK (1 BLK),[1629674],1610612738.0,BOS,,,,Queta,N. Queta,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
150,PT02M20.00S,2024-12-08T01:28:46.1Z,1,REGULAR,rebound,defensive,[],1630202,,,1610612738,21,28,2024-12-08T01:28:50Z,1500000,False,,,0,,P. Pritchard REBOUND (Off:0 Def:2),[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,Restricted Area,0-8 Center,,,,,148.0,2.0,2.0,0.0,,,,,,,,,,,,
151,PT02M13.00S,2024-12-08T01:28:53.0Z,1,REGULAR,3pt,Jump Shot,[],1630202,23.078186596583443,87.00980392156863,1610612738,24,28,2024-12-08T01:30:32Z,1510000,False,-185.0,164.0,1,left,P. Pritchard 24' 3PT pullup (6 PTS),[1630202],1610612738.0,BOS,pullup,,,Pritchard,P. Pritchard,,,,,Above the Break 3,24+ Left Center,,,24.75,Made,,,,,6.0,,,,,,,,,,,
152,PT02M12.00S,2024-12-08T01:28:59.3Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612763,24,28,2024-12-08T01:28:59Z,1520000,False,,,0,,MEM Timeout,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153,PT02M12.00S,2024-12-08T01:31:08.6Z,1,REGULAR,substitution,out,[],203935,,,1610612763,24,28,2024-12-08T01:31:30Z,1530000,False,,,0,,SUB out: M. Smart,[203935],1610612763.0,MEM,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,,,,,,,
154,PT02M12.00S,2024-12-08T01:31:08.6Z,1,REGULAR,substitution,in,[],1642377,,,1610612763,24,28,2024-12-08T01:31:30Z,1540000,False,,,0,,SUB in: J. Wells,[1642377],1610612763.0,MEM,,,,Wells,J. Wells,,,,,,,,,,,,,,,,,,,,,,,,,,
155,PT01M56.00S,2024-12-08T01:32:16.6Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630202,,,1610612763,24,28,2024-12-08T01:32:39Z,1550000,False,,,0,,P. Pritchard personal FOUL (1 PF) (Pippen Jr. 2 FT),"[1630202, 1630590]",1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,In The Paint (Non-RA),8-16 Center,1628159.0,,,,,,,,,,,,,,1.0,0.0,Pippen Jr.,1630590.0,,
157,PT01M56.00S,2024-12-08T01:32:48.0Z,1,REGULAR,freethrow,1 of 2,[],1630590,,,1610612763,24,28,2024-12-08T01:33:09Z,1570000,False,,,0,,MISS S. Pippen Jr. Free Throw 1 of 2,[1630590],1610612763.0,MEM,,,,Pippen Jr.,S. Pippen Jr.,,,,,,,,,,Missed,,,,,,,,,,,,,,,,
158,PT01M56.00S,2024-12-08T01:32:48.0Z,1,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612763,24,28,2024-12-08T01:33:09Z,1580000,False,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,,,,,,,157.0,,,,,,,,,,,,,,,
159,PT01M56.00S,2024-12-08T01:32:48.0Z,1,REGULAR,freethrow,2 of 2,[],1630590,,,1610612763,24,28,2024-12-08T01:33:09Z,1590000,False,,,0,,MISS S. Pippen Jr. Free Throw 2 of 2,[1630590],1610612763.0,MEM,,,,Pippen Jr.,S. Pippen Jr.,,,,,,,,,,Missed,,,,,,,,,,,,,,,,
160,PT01M54.00S,2024-12-08T01:32:50.0Z,1,REGULAR,rebound,defensive,[],1630573,,,1610612738,24,28,2024-12-08T01:33:09Z,1600000,False,,,0,,S. Hauser REBOUND (Off:0 Def:1),[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,,,,,,,159.0,1.0,1.0,0.0,,,,,,,,,,,,
161,PT01M46.00S,2024-12-08T01:33:13.3Z,1,REGULAR,3pt,Jump Shot,[],1630202,29.6484888304862,19.852941176470587,1610612738,24,28,2024-12-08T01:33:43Z,1610000,False,151.0,226.0,1,left,MISS P. Pritchard 27' step back 3PT,[1630202],1610612738.0,BOS,step back,,,Pritchard,P. Pritchard,,,,,Above the Break 3,24+ Right Center,,,27.18,Missed,,,,,,,,,,,,,,,,
162,PT01M42.00S,2024-12-08T01:33:17.3Z,1,REGULAR,rebound,defensive,[],1630643,,,1610612763,24,28,2024-12-08T01:33:19Z,1620000,False,,,0,,J. Huff REBOUND (Off:0 Def:3),[1630643],1610612763.0,MEM,,,,Huff,J. Huff,,,,,Above the Break 3,24+ Right Center,,,,,161.0,3.0,3.0,0.0,,,,,,,,,,,,
163,PT01M39.00S,2024-12-08T01:33:20.5Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1642377,71.96123521681997,76.47058823529412,1610612763,24,31,2024-12-08T01:34:08Z,1630000,False,132.0,211.0,1,right,J. Wells 24' 3PT running pullup (3 PTS) (J. Huff 1 AST),"[1642377, 1630643]",1610612763.0,MEM,running pullup,,,Wells,J. Wells,,,,,Above the Break 3,24+ Right Center,,,24.92,Made,,,,,3.0,J. Huff,1630643.0,1.0,,,,,,,,
