actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,assistPlayerNameInitial,assistPersonId,assistTotal,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId
345,PT10M05.00S,2025-04-13T18:15:46.9Z,3,REGULAR,rebound,defensive,[],203994,,,1610612766,57,49,2025-04-13T18:15:51Z,3380000,False,,,0,,J. Nurkić REBOUND (Off:1 Def:3),[203994],1610612766.0,CHA,,,,Nurkić,J. Nurkić,,,,,Restricted Area,0-8 Center,,,,,,,,,344.0,,,,4.0,3.0,1.0,,,,,
346,PT09M58.00S,2025-04-13T18:15:53.8Z,3,REGULAR,3pt,Jump Shot,[],1629610,32.14520367936925,69.36274509803921,1610612766,57,52,2025-04-13T18:16:00Z,3390000,False,-97.0,250.0,1,left,D. Jeffries 26' 3PT  (6 PTS) (K. Simpson 3 AST),"[1629610, 1642354]",1610612766.0,CHA,,,,Jeffries,D. Jeffries,,,,,Above the Break 3,24+ Left Center,26.78,Made,6.0,,,,,,,K. Simpson,1642354.0,3.0,,,,,,,,
348,PT09M39.00S,2025-04-13T18:16:13.0Z,3,REGULAR,2pt,Jump Shot,[],1631248,84.83902759526939,32.84313725490196,1610612738,57,52,2025-04-13T18:17:31Z,3410000,False,-86.0,90.0,1,right,MISS B. Scheierman 12' driving floating Shot,[1631248],1610612738.0,BOS,driving floating,,,Scheierman,B. Scheierman,,,,,Mid-Range,8-16 Left,12.43,Missed,,,,,,,,,,,,,,,,,,
349,PT09M36.00S,2025-04-13T18:16:16.0Z,3,REGULAR,rebound,defensive,[],1642275,,,1610612766,57,52,2025-04-13T18:16:19Z,3420000,False,,,0,,T. Salaün REBOUND (Off:0 Def:4),[1642275],1610612766.0,CHA,,,,Salaün,T. Salaün,,,,,Mid-Range,8-16 Left,,,,,,,,,348.0,,,,4.0,4.0,0.0,,,,,
350,PT09M22.00S,2025-04-13T18:16:30.3Z,3,REGULAR,2pt,Jump Shot,[],1642354,12.697109067017081,66.42156862745098,1610612766,57,52,2025-04-13T18:16:41Z,3430000,False,-82.0,67.0,1,left,MISS K. Simpson 10' driving floating bank Shot,[1642354],1610612766.0,CHA,driving floating bank,,,Simpson,K. Simpson,,,,,Mid-Range,8-16 Left,10.59,Missed,,,,,,,,,,,,,,,,,,
351,PT09M19.00S,2025-04-13T18:16:32.7Z,3,REGULAR,rebound,defensive,[],1628436,,,1610612738,57,52,2025-04-13T18:16:32Z,3440000,False,,,0,,L. Kornet REBOUND (Off:1 Def:3),[1628436],1610612738.0,BOS,,,,Kornet,L. Kornet,,,,,Mid-Range,8-16 Left,,,,,,,,,350.0,,,,4.0,3.0,1.0,,,,,
352,PT09M11.00S,2025-04-13T18:16:40.7Z,3,REGULAR,3pt,Jump Shot,[],1630202,74.58935611038108,11.029411764705882,1610612738,57,52,2025-04-13T18:16:45Z,3450000,False,-195.0,186.0,1,right,MISS P. Pritchard 26' 3PT,[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,Above the Break 3,24+ Left Center,26.97,Missed,,,,,,,,,,,,,,,,,,
353,PT09M07.00S,2025-04-13T18:16:44.7Z,3,REGULAR,rebound,defensive,[],1629610,,,1610612766,57,52,2025-04-13T18:16:45Z,3460000,False,,,0,,D. Jeffries REBOUND (Off:0 Def:2),[1629610],1610612766.0,CHA,,,,Jeffries,D. Jeffries,,,,,Above the Break 3,24+ Left Center,,,,,,,,,352.0,,,,2.0,2.0,0.0,,,,,
354,PT09M02.00S,2025-04-13T18:16:49.2Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1629006,25.04927726675427,16.42156862745098,1610612766,57,52,2025-04-13T18:18:49Z,3470000,False,168.0,183.0,1,left,MISS J. Okogie 24' running 3PT,[1629006],1610612766.0,CHA,running,,,Okogie,J. Okogie,,,,,Above the Break 3,24+ Right Center,24.84,Missed,,,,,,,,,,,,,,,,,,
355,PT08M58.00S,2025-04-13T18:16:53.2Z,3,REGULAR,rebound,defensive,[],1631248,,,1610612738,57,52,2025-04-13T18:16:55Z,3480000,False,,,0,,B. Scheierman REBOUND (Off:1 Def:2),[1631248],1610612738.0,BOS,,,,Scheierman,B. Scheierman,,,,,Above the Break 3,24+ Right Center,,,,,,,,,354.0,,,,3.0,2.0,1.0,,,,,
356,PT08M39.00S,2025-04-13T18:17:12.5Z,3,REGULAR,3pt,Jump Shot,[],1628436,64.33968462549278,61.76470588235294,1610612738,57,52,2025-04-13T18:17:18Z,3490000,False,59.0,283.0,1,right,MISS L. Kornet 28' 3PT,[1628436],1610612738.0,BOS,,,,Kornet,L. Kornet,,,,,Above the Break 3,24+ Center,28.88,Missed,,,,,,,,,,,,,,,,,,
357,PT08M38.00S,2025-04-13T18:17:13.5Z,3,REGULAR,rebound,defensive,[],203994,,,1610612766,57,52,2025-04-13T18:17:18Z,3500000,False,,,0,,J. Nurkić REBOUND (Off:1 Def:4),[203994],1610612766.0,CHA,,,,Nurkić,J. Nurkić,,,,,Above the Break 3,24+ Center,,,,,,,,,356.0,,,,5.0,4.0,1.0,,,,,
358,PT08M26.00S,2025-04-13T18:17:25.6Z,3,REGULAR,turnover,lost ball,[],1642354,,,1610612766,57,52,2025-04-13T18:17:31Z,3510000,False,,,0,,K. Simpson lost ball TURNOVER (1 TO),"[1642354, 1631248]",1610612766.0,CHA,,,,Simpson,K. Simpson,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,1.0,Scheierman,1631248.0
359,PT08M26.00S,2025-04-13T18:17:25.6Z,3,REGULAR,steal,,[],1631248,,,1610612738,57,52,2025-04-13T18:17:27Z,3520000,False,,,0,,B. Scheierman STEAL (2 STL),[1631248],1610612738.0,BOS,,,,Scheierman,B. Scheierman,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
360,PT08M22.00S,2025-04-13T18:17:30.1Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1630202,93.9060446780552,48.03921568627451,1610612738,59,52,2025-04-13T18:19:48Z,3530000,False,-10.0,5.0,1,right,P. Pritchard running reverse Layup (20 PTS) (B. Scheierman 2 AST),"[1630202, 1631248]",1610612738.0,BOS,running reverse,,,Pritchard,P. Pritchard,,,,,Restricted Area,0-8 Center,1.09,Made,20.0,,,,,,,B. Scheierman,1631248.0,2.0,,,,,,,,
362,PT07M58.00S,2025-04-13T18:17:59.0Z,3,REGULAR,foul,personal,['2freethrow'],1631248,,,1610612766,59,52,2025-04-13T18:18:16Z,3550000,False,,,0,,B. Scheierman shooting personal FOUL (1 PF) (Salaün 2 FT),"[1631248, 1642275]",1610612738.0,BOS,shooting,,,Scheierman,B. Scheierman,,,,,Mid-Range,8-16 Right,,,,1628487.0,1.0,0.0,Salaün,1642275.0,,,,,,,,,,,,
364,PT07M58.00S,2025-04-13T18:18:28.8Z,3,REGULAR,freethrow,1 of 2,[],1642275,,,1610612766,59,53,2025-04-13T18:18:28Z,3570000,False,,,0,,T. Salaün Free Throw 1 of 2 (4 PTS),[1642275],1610612766.0,CHA,,,,Salaün,T. Salaün,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
365,PT07M58.00S,2025-04-13T18:18:48.8Z,3,REGULAR,freethrow,2 of 2,[],1642275,,,1610612766,59,54,2025-04-13T18:18:48Z,3580000,False,,,0,,T. Salaün Free Throw 2 of 2 (5 PTS),[1642275],1610612766.0,CHA,,,,Salaün,T. Salaün,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
366,PT07M41.00S,2025-04-13T18:19:10.7Z,3,REGULAR,foul,personal,[],1642354,,,1610612738,59,54,2025-04-13T18:19:23Z,3590000,False,,,0,,K. Simpson personal FOUL (1 PF),"[1642354, 1630202]",1610612766.0,CHA,,,,Simpson,K. Simpson,,,,,In The Paint (Non-RA),0-8 Center,,,,200832.0,1.0,0.0,Pritchard,1630202.0,,,,,,,,,,,,
368,PT07M39.00S,2025-04-13T18:19:37.0Z,3,REGULAR,3pt,Jump Shot,[],1631248,70.38436268068331,79.90196078431373,1610612738,59,54,2025-04-13T18:19:41Z,3610000,False,150.0,226.0,1,right,MISS B. Scheierman 27' 3PT,[1631248],1610612738.0,BOS,,,,Scheierman,B. Scheierman,,,,,Above the Break 3,24+ Right Center,27.09,Missed,,,,,,,,,,,,,,,,,,
369,PT07M37.00S,2025-04-13T18:19:39.0Z,3,REGULAR,rebound,defensive,[],203994,,,1610612766,59,54,2025-04-13T18:19:41Z,3620000,False,,,0,,J. Nurkić REBOUND (Off:1 Def:5),[203994],1610612766.0,CHA,,,,Nurkić,J. Nurkić,,,,,Above the Break 3,24+ Right Center,,,,,,,,,368.0,,,,6.0,5.0,1.0,,,,,
370,PT07M27.00S,2025-04-13T18:19:49.5Z,3,REGULAR,turnover,bad pass,[],1642275,,,1610612766,59,54,2025-04-13T18:19:55Z,3630000,False,,,0,,T. Salaün bad pass TURNOVER (1 TO),"[1642275, 1628436]",1610612766.0,CHA,,,,Salaün,T. Salaün,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,1.0,Kornet,1628436.0
371,PT07M27.00S,2025-04-13T18:19:49.5Z,3,REGULAR,steal,,[],1628436,,,1610612738,59,54,2025-04-13T18:19:51Z,3640000,False,,,0,,L. Kornet STEAL (1 STL),[1628436],1610612738.0,BOS,,,,Kornet,L. Kornet,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
372,PT07M23.00S,2025-04-13T18:19:54.3Z,3,REGULAR,foul,personal,['2freethrow'],1629610,,,1610612738,59,54,2025-04-13T18:20:03Z,3650000,False,,,0,,D. Jeffries shooting personal FOUL (1 PF) (Kornet 2 FT),"[1629610, 1628436]",1610612766.0,CHA,shooting,,,Jeffries,D. Jeffries,,,,,Restricted Area,0-8 Center,,,,200832.0,1.0,0.0,Kornet,1628436.0,,,,,,,,,,,,
374,PT07M23.00S,2025-04-13T18:20:19.8Z,3,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1628436,,,1610612738,60,54,2025-04-13T18:20:19Z,3670000,False,,,0,,L. Kornet Free Throw 1 of 2 (9 PTS),[1628436],1610612738.0,BOS,,,,Kornet,L. Kornet,,,,,,,,Made,9.0,,,,,,,,,,,,,,,,,
375,PT07M23.00S,2025-04-13T18:20:20.6Z,3,REGULAR,substitution,out,[],1629006,,,1610612738,60,54,2025-04-13T18:20:28Z,3680000,False,,,0,,SUB out: J. Okogie,[1629006],1610612766.0,CHA,,,,Okogie,J. Okogie,,,,,,,,,,,,,,,,,,,,,,,,,,
376,PT07M23.00S,2025-04-13T18:20:20.6Z,3,REGULAR,substitution,in,[],1631301,,,1610612738,60,54,2025-04-13T18:20:28Z,3690000,False,,,0,,SUB in: J. Sims,[1631301],1610612766.0,CHA,,,,Sims,J. Sims,,,,,,,,,,,,,,,,,,,,,,,,,,
377,PT07M23.00S,2025-04-13T18:20:19.8Z,3,REGULAR,freethrow,2 of 2,"['fromturnover', 'fastbreak']",1628436,,,1610612738,60,54,2025-04-13T18:20:46Z,3700000,False,,,0,,MISS L. Kornet Free Throw 2 of 2,[1628436],1610612738.0,BOS,,,,Kornet,L. Kornet,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
378,PT07M21.00S,2025-04-13T18:20:21.8Z,3,REGULAR,rebound,defensive,[],1629610,,,1610612766,60,54,2025-04-13T18:20:46Z,3710000,False,,,0,,D. Jeffries REBOUND (Off:0 Def:3),[1629610],1610612766.0,CHA,,,,Jeffries,D. Jeffries,,,,,,,,,,,,,,,377.0,,,,3.0,3.0,0.0,,,,,
379,PT07M02.00S,2025-04-13T18:21:03.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203994,11.777266754270697,57.84313725490197,1610612766,60,54,2025-04-13T18:23:53Z,3720000,False,-39.0,58.0,1,left,MISS J. Nurkić 7' driving floating Shot,[203994],1610612766.0,CHA,driving floating,,,Nurkić,J. Nurkić,,,,,In The Paint (Non-RA),0-8 Center,7.02,Missed,,,,,,,,,,,,,,,,,,
380,PT07M00.00S,2025-04-13T18:21:05.3Z,3,REGULAR,rebound,defensive,[],1628436,,,1610612738,60,54,2025-04-13T18:21:06Z,3730000,False,,,0,,L. Kornet REBOUND (Off:1 Def:4),[1628436],1610612738.0,BOS,,,,Kornet,L. Kornet,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,379.0,,,,5.0,4.0,1.0,,,,,
381,PT06M55.00S,2025-04-13T18:21:09.5Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1631248,73.66951379763469,8.088235294117647,1610612738,60,54,2025-04-13T18:23:00Z,3740000,False,-210.0,195.0,1,right,MISS B. Scheierman 28' running 3PT,[1631248],1610612738.0,BOS,running,,,Scheierman,B. Scheierman,,,,,Above the Break 3,24+ Left Center,28.63,Missed,,,,,,,,,,,,,,,,,,
382,PT06M52.00S,2025-04-13T18:21:12.5Z,3,REGULAR,rebound,defensive,[],1642354,,,1610612766,60,54,2025-04-13T18:21:12Z,3750000,False,,,0,,K. Simpson REBOUND (Off:0 Def:3),[1642354],1610612766.0,CHA,,,,Simpson,K. Simpson,,,,,Above the Break 3,24+ Left Center,,,,,,,,,381.0,,,,3.0,3.0,0.0,,,,,
383,PT06M42.00S,2025-04-13T18:21:24.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629610,6.783837056504599,56.86274509803921,1610612766,60,56,2025-04-13T18:21:32Z,3760000,False,-34.0,11.0,1,left,D. Jeffries cutting Layup (8 PTS) (J. Nurkić 2 AST),"[1629610, 203994]",1610612766.0,CHA,cutting,,,Jeffries,D. Jeffries,,,,,Restricted Area,0-8 Center,3.61,Made,8.0,,,,,,,J. Nurkić,203994.0,2.0,,,,,,,,
385,PT06M42.00S,2025-04-13T18:21:30.5Z,3,REGULAR,foul,personal,['1freethrow'],1628436,,,1610612766,60,56,2025-04-13T18:24:23Z,3780000,False,,,0,,L. Kornet shooting personal FOUL (1 PF) (Jeffries 1 FT),"[1628436, 1629610]",1610612738.0,BOS,shooting,,,Kornet,L. Kornet,,,,,Restricted Area,0-8 Center,,,,203593.0,1.0,0.0,Jeffries,1629610.0,,,,,,,,,,,,
387,PT06M42.00S,2025-04-13T18:21:38.0Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612766,60,56,2025-04-13T18:21:38Z,3800000,False,,,0,,BOS Timeout,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
388,PT06M42.00S,2025-04-13T18:23:54.4Z,3,REGULAR,substitution,out,[],1642354,,,1610612766,60,56,2025-04-13T18:24:19Z,3810000,False,,,0,,SUB out: K. Simpson,[1642354],1610612766.0,CHA,,,,Simpson,K. Simpson,,,,,,,,,,,,,,,,,,,,,,,,,,
389,PT06M42.00S,2025-04-13T18:23:54.4Z,3,REGULAR,substitution,out,[],1642275,,,1610612766,60,56,2025-04-13T18:24:19Z,3820000,False,,,0,,SUB out: T. Salaün,[1642275],1610612766.0,CHA,,,,Salaün,T. Salaün,,,,,,,,,,,,,,,,,,,,,,,,,,
390,PT06M42.00S,2025-04-13T18:23:54.4Z,3,REGULAR,substitution,in,[],1641878,,,1610612766,60,56,2025-04-13T18:24:19Z,3830000,False,,,0,,SUB in: D. Baugh,[1641878],1610612766.0,CHA,,,,Baugh,D. Baugh,,,,,,,,,,,,,,,,,,,,,,,,,,
391,PT06M42.00S,2025-04-13T18:23:54.4Z,3,REGULAR,substitution,in,[],1631217,,,1610612766,60,56,2025-04-13T18:24:19Z,3840000,False,,,0,,SUB in: M. Diabaté,[1631217],1610612766.0,CHA,,,,Diabaté,M. Diabaté,,,,,,,,,,,,,,,,,,,,,,,,,,
392,PT06M42.00S,2025-04-13T18:24:39.5Z,3,REGULAR,freethrow,1 of 1,[],1629610,,,1610612766,60,56,2025-04-13T18:24:42Z,3850000,False,,,0,,MISS D. Jeffries Free Throw 1 of 1,[1629610],1610612766.0,CHA,,,,Jeffries,D. Jeffries,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
393,PT06M39.00S,2025-04-13T18:24:42.5Z,3,REGULAR,rebound,defensive,[],1631248,,,1610612738,60,56,2025-04-13T18:24:42Z,3860000,False,,,0,,B. Scheierman REBOUND (Off:1 Def:3),[1631248],1610612738.0,BOS,,,,Scheierman,B. Scheierman,,,,,,,,,,,,,,,392.0,,,,4.0,3.0,1.0,,,,,
394,PT06M22.00S,2025-04-13T18:24:58.2Z,3,REGULAR,3pt,Jump Shot,[],1631248,76.69185282522996,89.70588235294117,1610612738,60,56,2025-04-13T18:25:20Z,3870000,False,199.0,167.0,1,right,MISS B. Scheierman 25' step back 3PT,[1631248],1610612738.0,BOS,step back,,,Scheierman,B. Scheierman,,,,,Above the Break 3,24+ Right Center,25.91,Missed,,,,,,,,,,,,,,,,,,
395,PT06M20.00S,2025-04-13T18:25:00.2Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612766,60,56,2025-04-13T18:25:05Z,3880000,False,,,0,,TEAM defensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,,,394.0,,,,,,,,,,,
396,PT06M20.00S,2025-04-13T18:25:06.9Z,3,REGULAR,foul,personal,[],1628470,,,1610612766,60,56,2025-04-13T18:26:58Z,3890000,False,,,0,,T. Craig loose ball personal FOUL (2 PF),"[1628470, 1629610]",1610612738.0,BOS,loose ball,,,Craig,T. Craig,,,,,Above the Break 3,24+ Center,,,,1628487.0,2.0,0.0,Jeffries,1629610.0,,,,,,,,,,,,
398,PT06M05.00S,2025-04-13T18:25:30.4Z,3,REGULAR,foul,personal,['2freethrow'],1628436,,,1610612766,60,56,2025-04-13T18:25:55Z,3910000,False,,,0,,L. Kornet shooting personal FOUL (2 PF) (Nurkić 2 FT),"[1628436, 203994]",1610612738.0,BOS,shooting,,,Kornet,L. Kornet,,,,,In The Paint (Non-RA),0-8 Center,,,,200832.0,2.0,0.0,Nurkić,203994.0,,,,,,,,,,,,
400,PT06M05.00S,2025-04-13T18:26:13.7Z,3,REGULAR,freethrow,1 of 2,[],203994,,,1610612766,60,56,2025-04-13T18:26:13Z,3930000,False,,,0,,MISS J. Nurkić Free Throw 1 of 2,[203994],1610612766.0,CHA,,,,Nurkić,J. Nurkić,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
401,PT06M05.00S,2025-04-13T18:26:13.7Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612766,60,56,2025-04-13T18:26:13Z,3940000,False,,,0,,TEAM offensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,,,400.0,,,,,,,,,,,
402,PT06M05.00S,2025-04-13T18:26:13.7Z,3,REGULAR,freethrow,2 of 2,[],203994,,,1610612766,60,56,2025-04-13T18:26:31Z,3950000,False,,,0,,MISS J. Nurkić Free Throw 2 of 2,[203994],1610612766.0,CHA,,,,Nurkić,J. Nurkić,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
403,PT06M01.00S,2025-04-13T18:26:17.7Z,3,REGULAR,rebound,offensive,[],1641878,,,1610612766,60,56,2025-04-13T18:26:31Z,3960000,False,,,0,,D. Baugh REBOUND (Off:2 Def:2),[1641878],1610612766.0,CHA,,,,Baugh,D. Baugh,,,,,,,,,,,,,,,402.0,,,,4.0,2.0,2.0,,,,,
404,PT05M58.00S,2025-04-13T18:26:33.3Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1641878,32.276609724047304,29.65686274509804,1610612766,60,56,2025-04-13T18:27:24Z,3970000,False,102.0,251.0,1,left,MISS D. Baugh 27' step back 3PT,[1641878],1610612766.0,CHA,step back,,,Baugh,D. Baugh,,,,,Above the Break 3,24+ Right Center,27.07,Missed,,,,,,,,,,,,,,,,,,
405,PT05M56.00S,2025-04-13T18:26:35.3Z,3,REGULAR,rebound,defensive,[],1631248,,,1610612738,60,56,2025-04-13T18:26:37Z,3980000,False,,,0,,B. Scheierman REBOUND (Off:1 Def:4),[1631248],1610612738.0,BOS,,,,Scheierman,B. Scheierman,,,,,Above the Break 3,24+ Right Center,,,,,,,,,404.0,,,,5.0,4.0,1.0,,,,,
406,PT05M52.00S,2025-04-13T18:26:40.1Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630202,92.9862023653088,48.03921568627451,1610612738,62,56,2025-04-13T18:26:52Z,3990000,False,-10.0,13.0,1,right,P. Pritchard running reverse Layup (22 PTS),[1630202],1610612738.0,BOS,running reverse,,,Pritchard,P. Pritchard,,,,,Restricted Area,0-8 Center,1.66,Made,22.0,,,,,,,,,,,,,,,,,
407,PT05M33.00S,2025-04-13T18:26:58.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631217,15.193823915900131,46.81372549019608,1610612766,62,56,2025-04-13T18:28:12Z,4000000,False,16.0,90.0,1,left,MISS M. Diabaté 9' Jump Shot - blocked,"[1631217, 1628436]",1610612766.0,CHA,,,,Diabaté,M. Diabaté,,,,,In The Paint (Non-RA),8-16 Center,9.17,Missed,,,,,,,,,,,,,,Kornet,1628436.0,,,
408,PT05M33.00S,2025-04-13T18:26:58.4Z,3,REGULAR,block,,[],1628436,,,1610612766,62,56,2025-04-13T18:27:01Z,4010000,False,,,0,,L. Kornet BLOCK (3 BLK),[1628436],1610612738.0,BOS,,,,Kornet,L. Kornet,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
409,PT05M31.00S,2025-04-13T18:27:00.4Z,3,REGULAR,rebound,defensive,[],1630202,,,1610612738,62,56,2025-04-13T18:27:06Z,4020000,False,,,0,,P. Pritchard REBOUND (Off:2 Def:3),[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,407.0,,,,5.0,3.0,2.0,,,,,
410,PT05M18.00S,2025-04-13T18:27:14.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630573,79.71419185282524,63.970588235294116,1610612738,62,56,2025-04-13T18:27:27Z,4030000,False,70.0,138.0,1,right,MISS S. Hauser 15' pullup Shot,[1630573],1610612738.0,BOS,pullup,,,Hauser,S. Hauser,,,,,In The Paint (Non-RA),8-16 Center,15.49,Missed,,,,,,,,,,,,,,,,,,
411,PT05M14.00S,2025-04-13T18:27:18.3Z,3,REGULAR,rebound,defensive,[],1631217,,,1610612766,62,56,2025-04-13T18:27:27Z,4040000,False,,,0,,M. Diabaté REBOUND (Off:2 Def:3),[1631217],1610612766.0,CHA,,,,Diabaté,M. Diabaté,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,410.0,,,,5.0,3.0,2.0,,,,,
412,PT05M08.00S,2025-04-13T18:27:24.5Z,3,REGULAR,3pt,Jump Shot,[],1631301,27.414586070959263,19.852941176470587,1610612766,62,59,2025-04-13T18:27:29Z,4050000,False,151.0,205.0,1,left,J. Sims 25' 3PT pullup (7 PTS),[1631301],1610612766.0,CHA,pullup,,,Sims,J. Sims,,,,,Above the Break 3,24+ Right Center,25.46,Made,7.0,,,,,,,,,,,,,,,,,
414,PT04M45.00S,2025-04-13T18:27:58.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631248,86.41590013140605,37.5,1610612738,62,59,2025-04-13T18:29:13Z,4070000,False,-62.0,75.0,1,right,MISS B. Scheierman 9' driving floating bank Shot,[1631248],1610612738.0,BOS,driving floating bank,,,Scheierman,B. Scheierman,,,,,In The Paint (Non-RA),8-16 Left,9.78,Missed,,,,,,,,,,,,,,,,,,
415,PT04M42.00S,2025-04-13T18:28:01.7Z,3,REGULAR,rebound,defensive,[],1631217,,,1610612766,62,59,2025-04-13T18:28:03Z,4080000,False,,,0,,M. Diabaté REBOUND (Off:2 Def:4),[1631217],1610612766.0,CHA,,,,Diabaté,M. Diabaté,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,414.0,,,,6.0,4.0,2.0,,,,,
416,PT04M36.00S,2025-04-13T18:28:07.4Z,3,REGULAR,3pt,Jump Shot,[],203994,29.77989487516426,76.9607843137255,1610612766,62,59,2025-04-13T18:28:12Z,4090000,False,-135.0,227.0,1,left,MISS J. Nurkić 26' 3PT,[203994],1610612766.0,CHA,,,,Nurkić,J. Nurkić,,,,,Above the Break 3,24+ Left Center,26.44,Missed,,,,,,,,,,,,,,,,,,
417,PT04M34.00S,2025-04-13T18:28:09.4Z,3,REGULAR,rebound,defensive,[],1628470,,,1610612738,62,59,2025-04-13T18:28:12Z,4100000,False,,,0,,T. Craig REBOUND (Off:0 Def:3),[1628470],1610612738.0,BOS,,,,Craig,T. Craig,,,,,Above the Break 3,24+ Left Center,,,,,,,,,416.0,,,,3.0,3.0,0.0,,,,,
418,PT04M22.00S,2025-04-13T18:28:24.0Z,3,REGULAR,foul,personal,[],1631301,,,1610612738,62,59,2025-04-13T18:29:26Z,4110000,False,,,0,,J. Sims personal FOUL (2 PF),"[1631301, 1628436]",1610612766.0,CHA,,,,Sims,J. Sims,,,,,Mid-Range,16-24 Center,,,,200832.0,2.0,0.0,Kornet,1628436.0,,,,,,,,,,,,
420,PT04M22.00S,2025-04-13T18:28:37.4Z,3,REGULAR,substitution,out,[],1630202,,,1610612738,62,59,2025-04-13T18:28:56Z,4130000,False,,,0,,SUB out: P. Pritchard,[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,,,,,,,,,,,,,,,,,,,,
421,PT04M22.00S,2025-04-13T18:28:37.4Z,3,REGULAR,substitution,out,[],1628470,,,1610612738,62,59,2025-04-13T18:28:56Z,4140000,False,,,0,,SUB out: T. Craig,[1628470],1610612738.0,BOS,,,,Craig,T. Craig,,,,,,,,,,,,,,,,,,,,,,,,,,
422,PT04M22.00S,2025-04-13T18:28:37.4Z,3,REGULAR,substitution,out,[],1628436,,,1610612738,62,59,2025-04-13T18:28:56Z,4150000,False,,,0,,SUB out: L. Kornet,[1628436],1610612738.0,BOS,,,,Kornet,L. Kornet,,,,,,,,,,,,,,,,,,,,,,,,,,
423,PT04M22.00S,2025-04-13T18:28:37.4Z,3,REGULAR,substitution,out,[],1631248,,,1610612738,62,59,2025-04-13T18:28:56Z,4160000,False,,,0,,SUB out: B. Scheierman,[1631248],1610612738.0,BOS,,,,Scheierman,B. Scheierman,,,,,,,,,,,,,,,,,,,,,,,,,,
424,PT04M22.00S,2025-04-13T18:28:37.4Z,3,REGULAR,substitution,out,[],1629610,,,1610612738,62,59,2025-04-13T18:28:56Z,4170000,False,,,0,,SUB out: D. Jeffries,[1629610],1610612766.0,CHA,,,,Jeffries,D. Jeffries,,,,,,,,,,,,,,,,,,,,,,,,,,
425,PT04M22.00S,2025-04-13T18:28:37.4Z,3,REGULAR,substitution,in,[],1629674,,,1610612738,62,59,2025-04-13T18:28:56Z,4180000,False,,,0,,SUB in: N. Queta,[1629674],1610612738.0,BOS,,,,Queta,N. Queta,,,,,,,,,,,,,,,,,,,,,,,,,,
