actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,blockPlayerName,blockPersonId,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId
431,PT03M50.00S,2025-12-31T03:32:39.9Z,3,REGULAR,turnover,bad pass,[],1642268,,,1610612762,88,88,2025-12-31T03:32:44Z,4280000,False,,,0,,I. Collier bad pass TURNOVER (2 TO),"[1642268, 1630202]",1610612762.0,UTA,,,,Collier,I. Collier,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,2.0,Pritchard,1630202.0
432,PT03M50.00S,2025-12-31T03:32:39.9Z,3,REGULAR,steal,,[],1630202,,,1610612738,88,88,2025-12-31T03:32:42Z,4290000,False,,,0,,P. Pritchard STEAL (1 STL),[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
433,PT03M50.00S,2025-12-31T03:32:44.5Z,3,REGULAR,foul,personal,['1freethrow'],203994,,,1610612738,88,88,2025-12-31T03:32:58Z,4300000,False,,,0,,J. Nurkić transition take personal FOUL (1 PF) (Pritchard 1 FT),"[203994, 1630202]",1610612762.0,UTA,transition take,,,Nurkić,J. Nurkić,,,,,Above the Break 3,24+ Center,,,,,,,,,,202058.0,1.0,0.0,Pritchard,1630202.0,,,,,,
435,PT03M50.00S,2025-12-31T03:32:59.9Z,3,REGULAR,substitution,out,[],203994,,,1610612738,88,88,2025-12-31T03:33:03Z,4320000,False,,,0,,SUB out: J. Nurkić,[203994],1610612762.0,UTA,,,,Nurkić,J. Nurkić,,,,,,,,,,,,,,,,,,,,,,,,,,
436,PT03M50.00S,2025-12-31T03:32:59.9Z,3,REGULAR,substitution,in,[],1642271,,,1610612738,88,88,2025-12-31T03:33:03Z,4330000,False,,,0,,SUB in: K. Filipowski,[1642271],1610612762.0,UTA,,,,Filipowski,K. Filipowski,,,,,,,,,,,,,,,,,,,,,,,,,,
437,PT03M50.00S,2025-12-31T03:33:22.7Z,3,REGULAR,freethrow,1 of 1,['fromturnover'],1630202,,,1610612738,88,89,2025-12-31T03:33:22Z,4340000,False,,,0,,P. Pritchard transition take Free Throw 1 of 1 (12 PTS),[1630202],1610612738.0,BOS,transition take,,,Pritchard,P. Pritchard,,,,,,,,Made,,,,,,,12.0,,,,,,,,,,,
438,PT03M33.00S,2025-12-31T03:33:59.6Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630202,81.15965834428384,55.14705882352941,1610612738,88,91,2025-12-31T03:34:03Z,4350000,False,26.0,125.0,1,right,P. Pritchard 12' turnaround Jump Shot (14 PTS),[1630202],1610612738.0,BOS,turnaround,,,Pritchard,P. Pritchard,,,,,In The Paint (Non-RA),8-16 Center,12.72,Made,,,,,,,14.0,,,,,,,,,,,
439,PT03M18.00S,2025-12-31T03:34:15.8Z,3,REGULAR,3pt,Jump Shot,[],1642271,6.652431011826544,96.07843137254902,1610612762,88,91,2025-12-31T03:34:19Z,4360000,False,-230.0,10.0,1,left,MISS K. Filipowski 3PT,[1642271],1610612762.0,UTA,,,,Filipowski,K. Filipowski,,,,,Left Corner 3,24+ Left,23.06,Missed,,,,,,,,,,,,,,,,,,
440,PT03M15.00S,2025-12-31T03:34:18.8Z,3,REGULAR,rebound,defensive,[],1630568,,,1610612738,88,91,2025-12-31T03:34:19Z,4370000,False,,,0,,L. Garza REBOUND (Off:2 Def:2),[1630568],1610612738.0,BOS,,,,Garza,L. Garza,,,,,Left Corner 3,24+ Left,,,439.0,,,4.0,2.0,2.0,,,,,,,,,,,,
441,PT03M06.00S,2025-12-31T03:34:27.3Z,3,REGULAR,3pt,Jump Shot,[],1629014,70.77858081471747,74.01960784313727,1610612738,88,94,2025-12-31T03:34:30Z,4380000,False,120.0,222.0,1,right,A. Simons 25' 3PT  (13 PTS) (J. Brown 9 AST),"[1629014, 1627759]",1610612738.0,BOS,,,,Simons,A. Simons,,,,,Above the Break 3,24+ Right Center,25.26,Made,,,,,,,13.0,,,,,,J. Brown,1627759.0,9.0,,,
443,PT02M46.00S,2025-12-31T03:34:47.1Z,3,REGULAR,3pt,Jump Shot,[],1642271,10.5946123521682,2.2058823529411766,1610612762,91,94,2025-12-31T03:34:50Z,4400000,False,239.0,47.0,1,left,K. Filipowski 24' 3PT  (6 PTS) (I. Collier 6 AST),"[1642271, 1642268]",1610612762.0,UTA,,,,Filipowski,K. Filipowski,,,,,Right Corner 3,24+ Right,24.36,Made,,,,,,,6.0,,,,,,I. Collier,1642268.0,6.0,,,
445,PT02M22.00S,2025-12-31T03:35:11.5Z,3,REGULAR,3pt,Jump Shot,[],1630202,72.7496714848883,18.137254901960784,1610612738,91,94,2025-12-31T03:35:16Z,4420000,False,-159.0,204.0,1,right,MISS P. Pritchard 25' step back 3PT,[1630202],1610612738.0,BOS,step back,,,Pritchard,P. Pritchard,,,,,Above the Break 3,24+ Left Center,25.86,Missed,,,,,,,,,,,,,,,,,,
446,PT02M18.00S,2025-12-31T03:35:15.5Z,3,REGULAR,rebound,defensive,[],1642268,,,1610612762,91,94,2025-12-31T03:35:16Z,4430000,False,,,0,,I. Collier REBOUND (Off:1 Def:4),[1642268],1610612762.0,UTA,,,,Collier,I. Collier,,,,,Above the Break 3,24+ Left Center,,,445.0,,,5.0,4.0,1.0,,,,,,,,,,,,
447,PT02M13.00S,2025-12-31T03:35:19.8Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1641729,12.434296977660972,94.36274509803921,1610612762,91,94,2025-12-31T03:35:48Z,4440000,False,-222.0,64.0,1,left,MISS B. Sensabaugh running 3PT,[1641729],1610612762.0,UTA,running,,,Sensabaugh,B. Sensabaugh,,,,,Left Corner 3,24+ Left,23.1,Missed,,,,,,,,,,,,,,,,,,
448,PT02M10.00S,2025-12-31T03:35:22.8Z,3,REGULAR,rebound,defensive,[],1627759,,,1610612738,91,94,2025-12-31T03:35:24Z,4450000,False,,,0,,J. Brown REBOUND (Off:1 Def:4),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,Left Corner 3,24+ Left,,,447.0,,,5.0,4.0,1.0,,,,,,,,,,,,
449,PT02M03.00S,2025-12-31T03:35:36.1Z,3,REGULAR,foul,personal,[],1642268,,,1610612738,91,94,2025-12-31T03:35:41Z,4460000,False,,,0,,I. Collier personal FOUL (3 PF),"[1642268, 1630568]",1610612762.0,UTA,,,,Collier,I. Collier,,,,,Restricted Area,0-8 Center,,,,,,,,,,202053.0,3.0,0.0,Garza,1630568.0,,,,,,
451,PT02M03.00S,2025-12-31T03:35:43.8Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612738,91,94,2025-12-31T03:35:43Z,4480000,False,,,0,,BOS Timeout,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
452,PT02M03.00S,2025-12-31T03:38:05.1Z,3,REGULAR,substitution,out,[],1641729,,,1610612738,91,94,2025-12-31T03:38:33Z,4490000,False,,,0,,SUB out: B. Sensabaugh,[1641729],1610612762.0,UTA,,,,Sensabaugh,B. Sensabaugh,,,,,,,,,,,,,,,,,,,,,,,,,,
453,PT02M03.00S,2025-12-31T03:38:05.1Z,3,REGULAR,substitution,out,[],1630202,,,1610612738,91,94,2025-12-31T03:38:33Z,4500000,False,,,0,,SUB out: P. Pritchard,[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,,,,,,,,,,,,,,,,,,,,
454,PT02M03.00S,2025-12-31T03:38:05.1Z,3,REGULAR,substitution,in,[],1628374,,,1610612738,91,94,2025-12-31T03:38:33Z,4510000,False,,,0,,SUB in: L. Markkanen,[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,,,,,,,,,,,,,,,,,,,,,,
455,PT02M03.00S,2025-12-31T03:38:05.1Z,3,REGULAR,substitution,in,[],1630573,,,1610612738,91,94,2025-12-31T03:38:33Z,4520000,False,,,0,,SUB in: S. Hauser,[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,,,,,,,,,,,,,,,,,,,,,,
456,PT01M59.00S,2025-12-31T03:38:47.1Z,3,REGULAR,turnover,out-of-bounds,[],1627759,,,1610612738,91,94,2025-12-31T03:38:54Z,4530000,False,,,0,,J. Brown lost ball out-of-bounds TURNOVER (1 TO),[1627759],1610612738.0,BOS,lost ball,,,Brown,J. Brown,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,202058.0,,,,,,,,1.0,,
457,PT01M43.00S,2025-12-31T03:39:15.5Z,3,REGULAR,foul,personal,['2freethrow'],1630568,,,1610612762,91,94,2025-12-31T03:39:24Z,4540000,False,,,0,,L. Garza shooting personal FOUL (1 PF) (Filipowski 2 FT),"[1630568, 1642271]",1610612738.0,BOS,shooting,,,Garza,L. Garza,,,,,Restricted Area,0-8 Center,,,,,,,,,,202058.0,1.0,0.0,Filipowski,1642271.0,,,,,,
459,PT01M43.00S,2025-12-31T03:39:49.0Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],1642271,,,1610612762,92,94,2025-12-31T03:40:06Z,4560000,False,,,0,,K. Filipowski Free Throw 1 of 2 (7 PTS),[1642271],1610612762.0,UTA,,,,Filipowski,K. Filipowski,,,,,,,,Made,,,,,,,7.0,,,,,,,,,,,
460,PT01M43.00S,2025-12-31T03:39:49.0Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],1642271,,,1610612762,92,94,2025-12-31T03:40:06Z,4570000,False,,,0,,MISS K. Filipowski Free Throw 2 of 2,[1642271],1610612762.0,UTA,,,,Filipowski,K. Filipowski,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
461,PT01M41.00S,2025-12-31T03:39:51.0Z,3,REGULAR,rebound,defensive,[],1627759,,,1610612738,92,94,2025-12-31T03:40:06Z,4580000,False,,,0,,J. Brown REBOUND (Off:1 Def:5),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,460.0,,,6.0,5.0,1.0,,,,,,,,,,,,
462,PT01M22.00S,2025-12-31T03:40:24.8Z,3,REGULAR,3pt,Jump Shot,[],1629014,74.98357424441524,10.294117647058822,1610612738,92,94,2025-12-31T03:40:30Z,4590000,False,-199.0,183.0,1,right,MISS A. Simons 26' step back 3PT,[1629014],1610612738.0,BOS,step back,,,Simons,A. Simons,,,,,Above the Break 3,24+ Left Center,26.98,Missed,,,,,,,,,,,,,,,,,,
463,PT01M18.00S,2025-12-31T03:40:28.8Z,3,REGULAR,rebound,defensive,[],1628374,,,1610612762,92,94,2025-12-31T03:40:30Z,4600000,False,,,0,,L. Markkanen REBOUND (Off:0 Def:6),[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,Above the Break 3,24+ Left Center,,,462.0,,,6.0,6.0,0.0,,,,,,,,,,,,
464,PT01M13.00S,2025-12-31T03:40:33.2Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1642271,7.966491458607096,53.92156862745098,1610612762,94,94,2025-12-31T03:40:37Z,4610000,False,-20.0,22.0,1,left,K. Filipowski running Layup (9 PTS) (I. Collier 7 AST),"[1642271, 1642268]",1610612762.0,UTA,running,,,Filipowski,K. Filipowski,,,,,Restricted Area,0-8 Center,2.98,Made,,,,,,,9.0,,,,,,I. Collier,1642268.0,7.0,,,
466,PT01M03.00S,2025-12-31T03:40:43.0Z,3,REGULAR,3pt,Jump Shot,[],1630573,68.15045992115637,78.67647058823529,1610612738,94,94,2025-12-31T03:40:48Z,4630000,False,143.0,247.0,1,right,MISS S. Hauser 28' 3PT,[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,Above the Break 3,24+ Right Center,28.55,Missed,,,,,,,,,,,,,,,,,,
467,PT00M59.50S,2025-12-31T03:40:47.3Z,3,REGULAR,rebound,offensive,[],1630568,,,1610612738,94,94,2025-12-31T03:40:47Z,4640000,False,,,0,,L. Garza REBOUND (Off:3 Def:2),[1630568],1610612738.0,BOS,,,,Garza,L. Garza,,,,,Above the Break 3,24+ Right Center,,,466.0,,,5.0,2.0,3.0,,,,,,,,,,,,
468,PT00M56.50S,2025-12-31T03:40:54.2Z,3,REGULAR,foul,personal,['2freethrow'],1642271,,,1610612738,94,94,2025-12-31T03:41:01Z,4650000,False,,,0,,K. Filipowski shooting personal FOUL (3 PF) (Brown 2 FT),"[1642271, 1627759]",1610612762.0,UTA,shooting,,,Filipowski,K. Filipowski,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,1193.0,3.0,0.0,Brown,1627759.0,,,,,,
470,PT00M56.50S,2025-12-31T03:41:55.7Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],1627759,,,1610612738,94,94,2025-12-31T03:41:55Z,4670000,False,,,0,,MISS J. Brown Free Throw 1 of 2,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
471,PT00M56.50S,2025-12-31T03:41:55.7Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612738,94,94,2025-12-31T03:41:55Z,4680000,False,,,0,,TEAM offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,,,,,470.0,,,,,,,,,,,,,,,,,
472,PT00M56.50S,2025-12-31T03:42:13.8Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],1627759,,,1610612738,94,95,2025-12-31T03:42:13Z,4690000,False,,,0,,J. Brown Free Throw 2 of 2 (15 PTS),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,Made,,,,,,,15.0,,,,,,,,,,,
473,PT00M42.00S,2025-12-31T03:42:32.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1642262,7.966491458607096,55.392156862745104,1610612762,94,95,2025-12-31T03:43:40Z,4700000,False,-27.0,22.0,1,left,MISS C. Williams cutting Layup,[1642262],1610612762.0,UTA,cutting,,,Williams,C. Williams,,,,,Restricted Area,0-8 Center,3.51,Missed,,,,,,,,,,,,,,,,,,
474,PT00M40.60S,2025-12-31T03:42:33.6Z,3,REGULAR,rebound,defensive,[],1642864,,,1610612738,94,95,2025-12-31T03:51:00Z,4710000,False,,,0,,H. González REBOUND (Off:1 Def:3),[1642864],1610612738.0,BOS,,,,González,H. González,,,,,Restricted Area,0-8 Center,,,473.0,,,4.0,3.0,1.0,,,,,,,,,,,,
524,PT00M40.00S,2025-12-31T03:42:34.6Z,3,REGULAR,turnover,bad pass,[],1642864,,,1610612738,94,95,2025-12-31T03:53:18Z,4715000,False,,,0,,H. González bad pass TURNOVER (1 TO),"[1642864, 1642271]",1610612738.0,BOS,,,,González,H. González,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,1.0,Filipowski,1642271.0
525,PT00M40.00S,2025-12-31T03:42:34.6Z,3,REGULAR,steal,,[],1642271,,,1610612762,94,95,2025-12-31T03:53:05Z,4717500,False,,,0,,K. Filipowski STEAL (1 STL),[1642271],1610612762.0,UTA,,,,Filipowski,K. Filipowski,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
475,PT00M39.40S,2025-12-31T03:42:37.1Z,3,REGULAR,foul,offensive,[],1642271,,,1610612762,94,95,2025-12-31T03:53:05Z,4720000,False,,,0,,K. Filipowski charge offensive FOUL (4 PF),"[1642271, 1642864]",1610612762.0,UTA,charge,,,Filipowski,K. Filipowski,,,,,Restricted Area,0-8 Center,,,,,,,,,,1193.0,4.0,0.0,González,1642864.0,,,,,,
477,PT00M39.40S,2025-12-31T03:42:37.1Z,3,REGULAR,turnover,offensive foul,[],1642271,,,1610612762,94,95,2025-12-31T03:42:37Z,4740000,False,,,0,,K. Filipowski offensive foul TURNOVER (2 TO),[1642271],1610612762.0,UTA,,,,Filipowski,K. Filipowski,,,,,Restricted Area,0-8 Center,,,,,,,,,,1193.0,,,,,,,,2.0,,
478,PT00M39.40S,2025-12-31T03:42:52.0Z,3,REGULAR,timeout,full,['team'],0,,,1610612738,94,95,2025-12-31T03:42:52Z,4750000,False,,,0,,UTA Timeout,[],1610612762.0,UTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
480,PT00M36.40S,2025-12-31T03:44:58.1Z,3,REGULAR,turnover,lost ball,[],1627759,,,1610612738,94,95,2025-12-31T03:45:08Z,4770000,False,,,0,,J. Brown lost ball TURNOVER (2 TO),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,2.0,,
481,PT00M36.40S,2025-12-31T03:45:01.5Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1627759,,,1610612762,94,95,2025-12-31T03:45:39Z,4780000,False,,,0,,J. Brown loose ball personal FOUL (1 PF) (Williams 2 FT),"[1627759, 1642262]",1610612738.0,BOS,loose ball,,,Brown,J. Brown,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,202058.0,1.0,0.0,Williams,1642262.0,,,,,,
483,PT00M36.40S,2025-12-31T03:45:30.5Z,3,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1642262,,,1610612762,95,95,2025-12-31T03:45:47Z,4800000,False,,,0,,C. Williams Free Throw 1 of 2 (1 PTS),[1642262],1610612762.0,UTA,,,,Williams,C. Williams,,,,,,,,Made,,,,,,,1.0,,,,,,,,,,,
484,PT00M36.40S,2025-12-31T03:45:30.5Z,3,REGULAR,freethrow,2 of 2,"['fromturnover', 'fastbreak']",1642262,,,1610612762,96,95,2025-12-31T03:45:47Z,4810000,False,,,0,,C. Williams Free Throw 2 of 2 (2 PTS),[1642262],1610612762.0,UTA,,,,Williams,C. Williams,,,,,,,,Made,,,,,,,2.0,,,,,,,,,,,
485,PT00M30.70S,2025-12-31T03:45:54.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629014,90.3580814717477,56.127450980392155,1610612738,96,97,2025-12-31T03:45:58Z,4820000,False,31.0,38.0,1,right,A. Simons driving Layup (15 PTS),[1629014],1610612738.0,BOS,driving,,,Simons,A. Simons,,,,,In The Paint (Non-RA),0-8 Center,4.89,Made,,,,,,,15.0,,,,,,,,,,,
486,PT00M11.20S,2025-12-31T03:46:15.0Z,3,REGULAR,turnover,bad pass,[],1641718,,,1610612762,96,97,2025-12-31T03:46:18Z,4830000,False,,,0,,K. George bad pass TURNOVER (2 TO),"[1641718, 1627759]",1610612762.0,UTA,,,,George,K. George,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,,,,,2.0,Brown,1627759.0
487,PT00M11.20S,2025-12-31T03:46:15.0Z,3,REGULAR,steal,,[],1627759,,,1610612738,96,97,2025-12-31T03:46:16Z,4840000,False,,,0,,J. Brown STEAL (2 STL),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,,,,,,,
488,PT00M06.90S,2025-12-31T03:46:19.8Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1627759,90.62089356110381,45.588235294117645,1610612738,96,99,2025-12-31T03:46:25Z,4850000,False,-22.0,36.0,1,right,J. Brown running Layup (17 PTS),[1627759],1610612738.0,BOS,running,,,Brown,J. Brown,,,,,Restricted Area,0-8 Center,4.2,Made,,,,,,,17.0,,,,,,,,,,,
489,PT00M01.00S,2025-12-31T03:46:31.9Z,3,REGULAR,3pt,Jump Shot,[],1642271,4.155716162943495,95.58823529411765,1610612762,96,99,2025-12-31T03:46:36Z,4860000,False,-228.0,-13.0,1,left,MISS K. Filipowski 3PT,[1642271],1610612762.0,UTA,,,,Filipowski,K. Filipowski,,,,,Left Corner 3,24+ Left,22.83,Missed,,,,,,,,,,,,,,,,,,
490,PT00M01.00S,2025-12-31T03:46:31.9Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612762,96,99,2025-12-31T03:46:36Z,4870000,False,,,0,,TEAM offensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,Left Corner 3,24+ Left,,,489.0,,,,,,,,,,,,,,,,,
491,PT00M00.00S,2025-12-31T03:46:37.0Z,3,REGULAR,period,end,[],0,,,1610612762,96,99,2025-12-31T03:46:37Z,4880000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
494,PT12M00.00S,2025-12-31T03:49:02.0Z,4,REGULAR,substitution,out,['startperiod'],1641718,,,1610612762,96,99,2025-12-31T03:49:17Z,4890000,False,,,0,,SUB out: K. George,[1641718],1610612762.0,UTA,,,,George,K. George,,,,,,,,,,,,,,,,,,,,,,,,,,
495,PT12M00.00S,2025-12-31T03:49:02.0Z,4,REGULAR,substitution,out,['startperiod'],1627759,,,1610612762,96,99,2025-12-31T03:49:17Z,4900000,False,,,0,,SUB out: J. Brown,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
496,PT12M00.00S,2025-12-31T03:49:02.0Z,4,REGULAR,substitution,out,['startperiod'],1642864,,,1610612762,96,99,2025-12-31T03:49:17Z,4910000,False,,,0,,SUB out: H. González,[1642864],1610612738.0,BOS,,,,González,H. González,,,,,,,,,,,,,,,,,,,,,,,,,,
497,PT12M00.00S,2025-12-31T03:49:02.0Z,4,REGULAR,substitution,in,['startperiod'],1642383,,,1610612762,96,99,2025-12-31T03:49:17Z,4920000,False,,,0,,SUB in: W. Clayton Jr.,[1642383],1610612762.0,UTA,,,,Clayton Jr.,W. Clayton Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
498,PT12M00.00S,2025-12-31T03:49:02.0Z,4,REGULAR,substitution,in,['startperiod'],1628401,,,1610612762,96,99,2025-12-31T03:49:17Z,4930000,False,,,0,,SUB in: D. White,[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,,,,,,,,,,,,,,,,,,,,,
499,PT12M00.00S,2025-12-31T03:49:02.0Z,4,REGULAR,substitution,in,['startperiod'],1631248,,,1610612762,96,99,2025-12-31T03:49:17Z,4940000,False,,,0,,SUB in: B. Scheierman,[1631248],1610612738.0,BOS,,,,Scheierman,B. Scheierman,,,,,,,,,,,,,,,,,,,,,,,,,,
500,PT12M00.00S,2025-12-31T03:49:13.7Z,4,REGULAR,period,start,[],0,,,1610612762,96,99,2025-12-31T03:49:17Z,4950000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
501,PT11M44.00S,2025-12-31T03:49:28.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1642271,11.12023653088042,49.754901960784316,1610612762,96,99,2025-12-31T03:49:33Z,4960000,False,1.0,52.0,1,left,MISS K. Filipowski Layup,[1642271],1610612762.0,UTA,,,,Filipowski,K. Filipowski,,,,,In The Paint (Non-RA),0-8 Center,5.2,Missed,,,,,,,,,,,,,,,,,,
502,PT11M44.00S,2025-12-31T03:49:31.3Z,4,REGULAR,rebound,offensive,[],1642271,,,1610612762,96,99,2025-12-31T03:49:31Z,4970000,False,,,0,,K. Filipowski REBOUND (Off:2 Def:1),[1642271],1610612762.0,UTA,,,,Filipowski,K. Filipowski,,,,,In The Paint (Non-RA),0-8 Center,,,501.0,,,3.0,1.0,2.0,,,,,,,,,,,,
503,PT11M44.00S,2025-12-31T03:49:32.0Z,4,REGULAR,foul,personal,['2freethrow'],1630568,,,1610612762,96,99,2025-12-31T03:49:39Z,4980000,False,,,0,,L. Garza shooting personal FOUL (2 PF) (Filipowski 2 FT),"[1630568, 1642271]",1610612738.0,BOS,shooting,,,Garza,L. Garza,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,1193.0,2.0,0.0,Filipowski,1642271.0,,,,,,
556,PT11M44.00S,2025-12-31T03:50:07.5Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],1642271,,,1610612762,97,99,2025-12-31T03:57:30Z,5010000,False,,,0,,K. Filipowski Free Throw 1 of 2 (10 PTS),[1642271],1610612762.0,UTA,,,,Filipowski,K. Filipowski,,,,,,,,Made,,,,,,,10.0,,,,,,,,,,,
557,PT11M44.00S,2025-12-31T03:50:07.5Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],1642271,,,1610612762,97,99,2025-12-31T03:57:30Z,5020000,False,,,0,,MISS K. Filipowski Free Throw 2 of 2,[1642271],1610612762.0,UTA,,,,Filipowski,K. Filipowski,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
558,PT11M44.00S,2025-12-31T03:50:07.5Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612738,97,99,2025-12-31T03:57:30Z,5025000,False,,,0,,TEAM defensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,,,,,557.0,,,,,,,,,,,,,,,,,
508,PT11M27.00S,2025-12-31T03:50:43.1Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628401,80.50262812089356,47.794117647058826,1610612738,97,101,2025-12-31T03:56:10Z,5030000,False,-11.0,131.0,1,right,D. White 13' pullup Jump Shot (16 PTS) (A. Simons 2 AST),"[1628401, 1629014]",1610612738.0,BOS,pullup,,,White,D. White,,,,,In The Paint (Non-RA),8-16 Center,13.13,Made,,,,,,,16.0,,,,,,A. Simons,1629014.0,2.0,,,
510,PT11M08.00S,2025-12-31T03:51:05.7Z,4,REGULAR,turnover,traveling,[],1642262,,,1610612762,97,101,2025-12-31T03:51:14Z,5050000,False,,,0,,C. Williams traveling TURNOVER (1 TO),[1642262],1610612762.0,UTA,,,,Williams,C. Williams,,,,,Restricted Area,0-8 Center,,,,,,,,,,1193.0,,,,,,,,1.0,,
511,PT10M50.00S,2025-12-31T03:51:30.3Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630568,92.72339027595268,35.294117647058826,1610612738,97,101,2025-12-31T03:51:43Z,5060000,False,-74.0,16.0,1,right,MISS L. Garza 7' floating Shot,[1630568],1610612738.0,BOS,floating,,,Garza,L. Garza,,,,,In The Paint (Non-RA),0-8 Center,7.52,Missed,,,,,,,,,,,,,,,,,,
512,PT10M47.00S,2025-12-31T03:51:33.3Z,4,REGULAR,rebound,offensive,[],1630568,,,1610612738,97,101,2025-12-31T03:51:34Z,5070000,False,,,0,,L. Garza REBOUND (Off:4 Def:2),[1630568],1610612738.0,BOS,,,,Garza,L. Garza,,,,,In The Paint (Non-RA),0-8 Center,,,511.0,,,6.0,2.0,4.0,,,,,,,,,,,,
513,PT10M47.00S,2025-12-31T03:51:33.8Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1630568,94.40999984741211,50.0,1610612738,97,103,2025-12-31T03:51:33Z,5080000,False,0.0,0.0,1,right,L. Garza tip Layup (15 PTS),[1630568],1610612738.0,BOS,tip,,,Garza,L. Garza,,,,,Mid-Range,8-16 Left,0.0,Made,,,,,,,15.0,,,,,,,,,,,
