actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId
259,PT07M53.00S,2026-03-01T03:24:38.8Z,2,REGULAR,substitution,in,[],1641718,,,1610612740,27,36,2026-03-01T03:24:45Z,2510000,False,,,0,,SUB in: K. George,[1641718],1610612762.0,UTA,,,,George,K. George,,,,,,,,,,,,,,,,,,,,,,,,,,
260,PT07M53.00S,2026-03-01T03:24:38.8Z,2,REGULAR,substitution,in,[],1642262,,,1610612740,27,36,2026-03-01T03:24:45Z,2520000,False,,,0,,SUB in: C. Williams,[1642262],1610612762.0,UTA,,,,Williams,C. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
261,PT07M39.00S,2026-03-01T03:25:09.7Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1642274,9.937582128777924,34.80392156862745,1610612740,27,38,2026-03-01T03:25:24Z,2530000,False,76.0,41.0,1,left,Y. Missi 8' floating Jump Shot (4 PTS) (J. Fears 2 AST),"[1642274, 1642847]",1610612740.0,NOP,floating,,,Missi,Y. Missi,,,,,In The Paint (Non-RA),8-16 Right,,,,,,Made,4.0,,,,,,,,8.63,J. Fears,1642847.0,2.0,,
264,PT07M15.00S,2026-03-01T03:25:34.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1641718,86.67871222076215,50.0,1610612762,29,38,2026-03-01T03:25:38Z,2560000,False,0.0,73.0,1,right,K. George 7' driving Layup (4 PTS) (B. Sensabaugh 1 AST),"[1641718, 1641729]",1610612762.0,UTA,driving,,,George,K. George,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Made,4.0,,,,,,,,7.27,B. Sensabaugh,1641729.0,1.0,,
266,PT06M55.00S,2026-03-01T03:25:56.9Z,2,REGULAR,foul,personal,['2freethrow'],1642271,,,1610612740,29,38,2026-03-01T03:26:08Z,2580000,False,,,0,,K. Filipowski shooting personal FOUL (2 PF) (Fears 2 FT),"[1642271, 1642847]",1610612762.0,UTA,shooting,,,Filipowski,K. Filipowski,,,,,Mid-Range,8-16 Left,2882.0,2.0,0.0,Fears,1642847.0,,,,,,,,,,,,,,,
268,PT06M55.00S,2026-03-01T03:26:22.0Z,2,REGULAR,freethrow,1 of 2,[],1642847,,,1610612740,29,39,2026-03-01T03:26:21Z,2600000,False,,,0,,J. Fears Free Throw 1 of 2 (5 PTS),[1642847],1610612740.0,NOP,,,,Fears,J. Fears,,,,,,,,,,,,Made,5.0,,,,,,,,,,,,,
269,PT06M55.00S,2026-03-01T03:26:43.9Z,2,REGULAR,freethrow,2 of 2,[],1642847,,,1610612740,29,40,2026-03-01T03:26:43Z,2610000,False,,,0,,J. Fears Free Throw 2 of 2 (6 PTS),[1642847],1610612740.0,NOP,,,,Fears,J. Fears,,,,,,,,,,,,Made,6.0,,,,,,,,,,,,,
270,PT06M41.00S,2026-03-01T03:27:02.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642271,85.23324572930355,48.28431372549019,1610612762,31,40,2026-03-01T03:27:08Z,2620000,False,-9.0,86.0,1,right,K. Filipowski 8' floating Jump Shot (2 PTS) (I. Collier 1 AST),"[1642271, 1642268]",1610612762.0,UTA,floating,,,Filipowski,K. Filipowski,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Made,2.0,,,,,,,,8.67,I. Collier,1642268.0,1.0,,
272,PT06M24.00S,2026-03-01T03:27:19.3Z,2,REGULAR,3pt,Jump Shot,[],1630529,9.149145860709593,3.9215686274509802,1610612740,31,40,2026-03-01T03:27:23Z,2640000,False,230.0,34.0,1,left,MISS H. Jones 3PT,[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,Right Corner 3,24+ Right,,,,,,Missed,,,,,,,,,23.28,,,,,
273,PT06M20.00S,2026-03-01T03:27:23.3Z,2,REGULAR,rebound,offensive,[],1642852,,,1610612740,31,40,2026-03-01T03:27:23Z,2650000,False,,,0,,D. Queen REBOUND (Off:2 Def:5),[1642852],1610612740.0,NOP,,,,Queen,D. Queen,,,,,Right Corner 3,24+ Right,,,,,,,,272.0,7.0,5.0,2.0,,,,,,,,,
274,PT06M17.00S,2026-03-01T03:27:25.8Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1630529,11.908672798948752,43.13725490196079,1610612740,31,42,2026-03-01T03:27:30Z,2660000,False,34.0,59.0,1,left,H. Jones 6' cutting DUNK (2 PTS) (D. Queen 2 AST),"[1630529, 1642852]",1610612740.0,NOP,cutting,,,Jones,H. Jones,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Made,2.0,,,,,,,,6.86,D. Queen,1642852.0,2.0,,
276,PT06M03.00S,2026-03-01T03:27:39.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1641729,90.3580814717477,44.11764705882353,1610612762,31,42,2026-03-01T03:33:47Z,2680000,False,-29.0,38.0,1,right,MISS B. Sensabaugh cutting Layup - blocked,"[1641729, 1642847]",1610612762.0,UTA,cutting,,,Sensabaugh,B. Sensabaugh,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,,,,,,,,4.81,,,,Fears,1642847.0
277,PT06M03.00S,2026-03-01T03:27:39.6Z,2,REGULAR,block,,[],1642847,,,1610612762,31,42,2026-03-01T03:27:41Z,2690000,False,,,0,,J. Fears BLOCK (1 BLK),[1642847],1610612740.0,NOP,,,,Fears,J. Fears,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
278,PT06M01.00S,2026-03-01T03:27:41.6Z,2,REGULAR,rebound,defensive,[],1642847,,,1610612740,31,42,2026-03-01T03:27:43Z,2700000,False,,,0,,J. Fears REBOUND (Off:0 Def:5),[1642847],1610612740.0,NOP,,,,Fears,J. Fears,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,276.0,5.0,5.0,0.0,,,,,,,,,
279,PT05M55.00S,2026-03-01T03:27:47.7Z,2,REGULAR,turnover,bad pass,[],1630529,,,1610612740,31,42,2026-03-01T03:27:50Z,2710000,False,,,0,,H. Jones bad pass TURNOVER (1 TO),"[1630529, 1642262]",1610612740.0,NOP,,,,Jones,H. Jones,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,1.0,Williams,1642262.0,,,,,,
280,PT05M55.00S,2026-03-01T03:27:47.7Z,2,REGULAR,steal,,[],1642262,,,1610612762,31,42,2026-03-01T03:27:49Z,2720000,False,,,0,,C. Williams STEAL (1 STL),[1642262],1610612762.0,UTA,,,,Williams,C. Williams,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
281,PT05M51.00S,2026-03-01T03:27:51.8Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1642268,91.93495400788436,44.36274509803921,1610612762,33,42,2026-03-01T03:27:56Z,2730000,False,-28.0,23.0,1,right,I. Collier running DUNK (3 PTS) (C. Williams 1 AST),"[1642268, 1642262]",1610612762.0,UTA,running,,,Collier,I. Collier,,,,,Restricted Area,0-8 Center,,,,,,Made,3.0,,,,,,,,3.66,C. Williams,1642262.0,1.0,,
283,PT05M39.00S,2026-03-01T03:28:04.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630180,8.360709592641262,57.59803921568627,1610612740,33,44,2026-03-01T03:28:07Z,2750000,False,-38.0,26.0,1,left,S. Bey Layup (12 PTS) (D. Queen 3 AST),"[1630180, 1642852]",1610612740.0,NOP,,,,Bey,S. Bey,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Made,12.0,,,,,,,,4.61,D. Queen,1642852.0,3.0,,
285,PT05M24.00S,2026-03-01T03:28:19.1Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1642262,91.5407358738502,56.61764705882353,1610612762,35,44,2026-03-01T03:35:43Z,2770000,False,33.0,27.0,1,right,C. Williams cutting DUNK (2 PTS) (K. George 4 AST),"[1642262, 1641718]",1610612762.0,UTA,cutting,,,Williams,C. Williams,,,,,Restricted Area,0-8 Center,,,,,,Made,2.0,,,,,,,,4.27,K. George,1641718.0,4.0,,
287,PT05M11.00S,2026-03-01T03:28:34.0Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1641718,,,1610612740,35,44,2026-03-01T03:28:43Z,2790000,False,,,0,,K. George personal FOUL (1 PF) (Bey 2 FT),"[1641718, 1630180]",1610612762.0,UTA,,,,George,K. George,,,,,Mid-Range,8-16 Left,1629178.0,1.0,0.0,Bey,1630180.0,,,,,,,,,,,,,,,
289,PT05M11.00S,2026-03-01T03:28:57.8Z,2,REGULAR,freethrow,1 of 2,[],1630180,,,1610612740,35,45,2026-03-01T03:29:20Z,2810000,False,,,0,,S. Bey Free Throw 1 of 2 (13 PTS),[1630180],1610612740.0,NOP,,,,Bey,S. Bey,,,,,,,,,,,,Made,13.0,,,,,,,,,,,,,
290,PT05M11.00S,2026-03-01T03:28:58.3Z,2,REGULAR,substitution,out,[],1641729,,,1610612740,35,45,2026-03-01T03:29:07Z,2820000,False,,,0,,SUB out: B. Sensabaugh,[1641729],1610612762.0,UTA,,,,Sensabaugh,B. Sensabaugh,,,,,,,,,,,,,,,,,,,,,,,,,,
291,PT05M11.00S,2026-03-01T03:28:58.3Z,2,REGULAR,substitution,out,[],1642847,,,1610612740,35,45,2026-03-01T03:29:07Z,2830000,False,,,0,,SUB out: J. Fears,[1642847],1610612740.0,NOP,,,,Fears,J. Fears,,,,,,,,,,,,,,,,,,,,,,,,,,
292,PT05M11.00S,2026-03-01T03:28:58.3Z,2,REGULAR,substitution,out,[],1642274,,,1610612740,35,45,2026-03-01T03:29:07Z,2840000,False,,,0,,SUB out: Y. Missi,[1642274],1610612740.0,NOP,,,,Missi,Y. Missi,,,,,,,,,,,,,,,,,,,,,,,,,,
293,PT05M11.00S,2026-03-01T03:28:58.3Z,2,REGULAR,substitution,in,[],1642846,,,1610612740,35,45,2026-03-01T03:29:07Z,2850000,False,,,0,,SUB in: A. Bailey,[1642846],1610612762.0,UTA,,,,Bailey,A. Bailey,,,,,,,,,,,,,,,,,,,,,,,,,,
294,PT05M11.00S,2026-03-01T03:28:58.3Z,2,REGULAR,substitution,in,[],1631121,,,1610612740,35,45,2026-03-01T03:29:07Z,2860000,False,,,0,,SUB in: B. McGowens,[1631121],1610612740.0,NOP,,,,McGowens,B. McGowens,,,,,,,,,,,,,,,,,,,,,,,,,,
295,PT05M11.00S,2026-03-01T03:28:58.3Z,2,REGULAR,substitution,in,[],1631255,,,1610612740,35,45,2026-03-01T03:29:07Z,2870000,False,,,0,,SUB in: K. Matković,[1631255],1610612740.0,NOP,,,,Matković,K. Matković,,,,,,,,,,,,,,,,,,,,,,,,,,
296,PT05M11.00S,2026-03-01T03:28:57.8Z,2,REGULAR,freethrow,2 of 2,[],1630180,,,1610612740,35,45,2026-03-01T03:29:20Z,2880000,False,,,0,,MISS S. Bey Free Throw 2 of 2,[1630180],1610612740.0,NOP,,,,Bey,S. Bey,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
297,PT05M09.00S,2026-03-01T03:28:59.8Z,2,REGULAR,rebound,defensive,[],1642271,,,1610612762,35,45,2026-03-01T03:29:20Z,2890000,False,,,0,,K. Filipowski REBOUND (Off:1 Def:2),[1642271],1610612762.0,UTA,,,,Filipowski,K. Filipowski,,,,,,,,,,,,,,296.0,3.0,2.0,1.0,,,,,,,,,
298,PT04M55.00S,2026-03-01T03:29:34.1Z,2,REGULAR,3pt,Jump Shot,[],1642846,72.61826544021025,20.833333333333336,1610612762,38,45,2026-03-01T03:29:39Z,2900000,False,-146.0,205.0,1,right,A. Bailey 25' 3PT  (10 PTS) (I. Collier 2 AST),"[1642846, 1642268]",1610612762.0,UTA,,,,Bailey,A. Bailey,,,,,Above the Break 3,24+ Left Center,,,,,,Made,10.0,,,,,,,,25.15,I. Collier,1642268.0,2.0,,
300,PT04M39.00S,2026-03-01T03:29:50.0Z,2,REGULAR,3pt,Jump Shot,[],1631121,25.18068331143233,7.107843137254902,1610612740,38,48,2026-03-01T03:29:53Z,2920000,False,214.0,184.0,1,left,B. McGowens 28' 3PT  (6 PTS) (H. Jones 2 AST),"[1631121, 1630529]",1610612740.0,NOP,,,,McGowens,B. McGowens,,,,,Above the Break 3,24+ Right Center,,,,,,Made,6.0,,,,,,,,28.27,H. Jones,1630529.0,2.0,,
302,PT04M26.00S,2026-03-01T03:30:02.9Z,2,REGULAR,3pt,Jump Shot,[],1642271,70.77858081471747,23.284313725490197,1610612762,38,48,2026-03-01T03:37:51Z,2940000,False,-134.0,222.0,1,right,MISS K. Filipowski 25' pullup 3PT,[1642271],1610612762.0,UTA,pullup,,,Filipowski,K. Filipowski,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,,,,,,,,25.93,,,,,
303,PT04M23.00S,2026-03-01T03:30:05.9Z,2,REGULAR,rebound,defensive,[],1630529,,,1610612740,38,48,2026-03-01T03:30:06Z,2950000,False,,,0,,H. Jones REBOUND (Off:0 Def:4),[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,Above the Break 3,24+ Left Center,,,,,,,,302.0,4.0,4.0,0.0,,,,,,,,,
304,PT04M18.00S,2026-03-01T03:30:10.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630529,8.623521681997373,55.14705882352941,1610612740,38,48,2026-03-01T03:30:16Z,2960000,False,-26.0,29.0,1,left,MISS H. Jones running Layup,[1630529],1610612740.0,NOP,running,,,Jones,H. Jones,,,,,Restricted Area,0-8 Center,,,,,,Missed,,,,,,,,,3.85,,,,,
305,PT04M16.00S,2026-03-01T03:30:12.9Z,2,REGULAR,rebound,defensive,[],1642271,,,1610612762,38,48,2026-03-01T03:30:16Z,2970000,False,,,0,,K. Filipowski REBOUND (Off:1 Def:3),[1642271],1610612762.0,UTA,,,,Filipowski,K. Filipowski,,,,,Restricted Area,0-8 Center,,,,,,,,304.0,4.0,3.0,1.0,,,,,,,,,
306,PT04M11.00S,2026-03-01T03:30:17.4Z,2,REGULAR,turnover,bad pass,[],1642271,,,1610612762,38,48,2026-03-01T03:30:21Z,2980000,False,,,0,,K. Filipowski bad pass TURNOVER (1 TO),"[1642271, 1631121]",1610612762.0,UTA,,,,Filipowski,K. Filipowski,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,1.0,McGowens,1631121.0,,,,,,
307,PT04M11.00S,2026-03-01T03:30:17.4Z,2,REGULAR,steal,,[],1631121,,,1610612740,38,48,2026-03-01T03:30:20Z,2990000,False,,,0,,B. McGowens STEAL (1 STL),[1631121],1610612740.0,NOP,,,,McGowens,B. McGowens,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
308,PT04M08.00S,2026-03-01T03:30:21.0Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630529,7.835085413929041,54.65686274509803,1610612740,38,50,2026-03-01T03:39:00Z,3000000,False,-23.0,21.0,1,left,H. Jones running DUNK (4 PTS) (B. McGowens 2 AST),"[1630529, 1631121]",1610612740.0,NOP,running,,,Jones,H. Jones,,,,,Restricted Area,0-8 Center,,,,,,Made,4.0,,,,,,,,3.14,B. McGowens,1631121.0,2.0,,
310,PT03M53.00S,2026-03-01T03:30:38.5Z,2,REGULAR,foul,personal,['2freethrow'],1631121,,,1610612762,38,50,2026-03-01T03:30:44Z,3020000,False,,,0,,B. McGowens shooting personal FOUL (1 PF) (George 2 FT),"[1631121, 1641718]",1610612740.0,NOP,shooting,,,McGowens,B. McGowens,,,,,In The Paint (Non-RA),0-8 Center,1629178.0,1.0,0.0,George,1641718.0,,,,,,,,,,,,,,,
312,PT03M53.00S,2026-03-01T03:31:08.4Z,2,REGULAR,freethrow,1 of 2,[],1641718,,,1610612762,38,50,2026-03-01T03:31:08Z,3040000,False,,,0,,MISS K. George Free Throw 1 of 2,[1641718],1610612762.0,UTA,,,,George,K. George,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
313,PT03M53.00S,2026-03-01T03:31:08.4Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612762,38,50,2026-03-01T03:31:08Z,3050000,False,,,0,,TEAM offensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,,,,,,,,,,312.0,,,,,,,,,,,,
314,PT03M53.00S,2026-03-01T03:31:09.8Z,2,REGULAR,substitution,out,[],1642852,,,1610612762,38,50,2026-03-01T03:31:12Z,3060000,False,,,0,,SUB out: D. Queen,[1642852],1610612740.0,NOP,,,,Queen,D. Queen,,,,,,,,,,,,,,,,,,,,,,,,,,
315,PT03M53.00S,2026-03-01T03:31:09.8Z,2,REGULAR,substitution,in,[],1642847,,,1610612762,38,50,2026-03-01T03:31:12Z,3070000,False,,,0,,SUB in: J. Fears,[1642847],1610612740.0,NOP,,,,Fears,J. Fears,,,,,,,,,,,,,,,,,,,,,,,,,,
316,PT03M53.00S,2026-03-01T03:31:32.2Z,2,REGULAR,freethrow,2 of 2,[],1641718,,,1610612762,39,50,2026-03-01T03:31:32Z,3080000,False,,,0,,K. George Free Throw 2 of 2 (5 PTS),[1641718],1610612762.0,UTA,,,,George,K. George,,,,,,,,,,,,Made,5.0,,,,,,,,,,,,,
317,PT03M31.00S,2026-03-01T03:31:55.5Z,2,REGULAR,3pt,Jump Shot,[],1631121,31.750985545335087,15.441176470588236,1610612740,39,50,2026-03-01T03:31:59Z,3090000,False,173.0,246.0,1,left,MISS B. McGowens 30' 3PT,[1631121],1610612740.0,NOP,,,,McGowens,B. McGowens,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,,,,,,,,30.06,,,,,
318,PT03M28.00S,2026-03-01T03:31:58.5Z,2,REGULAR,rebound,defensive,[],1642262,,,1610612762,39,50,2026-03-01T03:31:59Z,3100000,False,,,0,,C. Williams REBOUND (Off:0 Def:2),[1642262],1610612762.0,UTA,,,,Williams,C. Williams,,,,,Above the Break 3,24+ Right Center,,,,,,,,317.0,2.0,2.0,0.0,,,,,,,,,
319,PT03M26.00S,2026-03-01T03:32:02.7Z,2,REGULAR,foul,personal,['2freethrow'],1631255,,,1610612762,39,50,2026-03-01T03:32:12Z,3110000,False,,,0,,K. Matković shooting personal FOUL (1 PF) (Collier 2 FT),"[1631255, 1642268]",1610612740.0,NOP,shooting,,,Matković,K. Matković,,,,,Restricted Area,0-8 Center,2882.0,1.0,0.0,Collier,1642268.0,,,,,,,,,,,,,,,
321,PT03M26.00S,2026-03-01T03:32:24.6Z,2,REGULAR,freethrow,1 of 2,['fastbreak'],1642268,,,1610612762,39,50,2026-03-01T03:32:24Z,3130000,False,,,0,,MISS I. Collier Free Throw 1 of 2,[1642268],1610612762.0,UTA,,,,Collier,I. Collier,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
322,PT03M26.00S,2026-03-01T03:32:24.6Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612762,39,50,2026-03-01T03:32:24Z,3140000,False,,,0,,TEAM offensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,,,,,,,,,,321.0,,,,,,,,,,,,
323,PT03M26.00S,2026-03-01T03:32:40.7Z,2,REGULAR,freethrow,2 of 2,['fastbreak'],1642268,,,1610612762,40,50,2026-03-01T03:32:40Z,3150000,False,,,0,,I. Collier Free Throw 2 of 2 (4 PTS),[1642268],1610612762.0,UTA,,,,Collier,I. Collier,,,,,,,,,,,,Made,4.0,,,,,,,,,,,,,
324,PT03M03.00S,2026-03-01T03:33:06.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630529,12.565703022339028,37.99019607843137,1610612740,40,50,2026-03-01T03:41:09Z,3160000,False,60.0,66.0,1,left,MISS H. Jones 8' turnaround fadeaway Shot,[1630529],1610612740.0,NOP,turnaround fadeaway,,,Jones,H. Jones,,,,,In The Paint (Non-RA),8-16 Right,,,,,,Missed,,,,,,,,,8.89,,,,,
325,PT03M00.00S,2026-03-01T03:33:09.0Z,2,REGULAR,rebound,defensive,[],1642268,,,1610612762,40,50,2026-03-01T03:33:10Z,3170000,False,,,0,,I. Collier REBOUND (Off:0 Def:1),[1642268],1610612762.0,UTA,,,,Collier,I. Collier,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,324.0,1.0,1.0,0.0,,,,,,,,,
326,PT02M55.00S,2026-03-01T03:33:13.8Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1642271,70.25295663600527,25.735294117647058,1610612762,40,50,2026-03-01T03:41:35Z,3180000,False,-121.0,227.0,1,right,MISS K. Filipowski 25' running 3PT,[1642271],1610612762.0,UTA,running,,,Filipowski,K. Filipowski,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,,,,,,,,25.75,,,,,
327,PT02M52.00S,2026-03-01T03:33:16.8Z,2,REGULAR,rebound,defensive,[],1630529,,,1610612740,40,50,2026-03-01T03:33:17Z,3190000,False,,,0,,H. Jones REBOUND (Off:0 Def:5),[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,Above the Break 3,24+ Left Center,,,,,,,,326.0,5.0,5.0,0.0,,,,,,,,,
328,PT02M43.00S,2026-03-01T03:33:26.4Z,2,REGULAR,3pt,Jump Shot,[],1630529,7.5722733245729295,3.431372549019608,1610612740,40,53,2026-03-01T03:33:30Z,3200000,False,233.0,19.0,1,left,H. Jones 3PT  (7 PTS) (S. Bey 1 AST),"[1630529, 1630180]",1610612740.0,NOP,,,,Jones,H. Jones,,,,,Right Corner 3,24+ Right,,,,,,Made,7.0,,,,,,,,23.35,S. Bey,1630180.0,1.0,,
331,PT02M35.00S,2026-03-01T03:33:45.5Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612762,40,53,2026-03-01T03:33:45Z,3230000,False,,,0,,UTA Timeout,[],1610612762.0,UTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
332,PT02M24.00S,2026-03-01T03:36:50.0Z,2,REGULAR,3pt,Jump Shot,[],1642271,86.67871222076215,95.09803921568627,1610612762,40,53,2026-03-01T03:36:53Z,3240000,False,225.0,73.0,1,right,MISS K. Filipowski 3PT,[1642271],1610612762.0,UTA,,,,Filipowski,K. Filipowski,,,,,Right Corner 3,24+ Right,,,,,,Missed,,,,,,,,,23.69,,,,,
333,PT02M21.00S,2026-03-01T03:36:53.0Z,2,REGULAR,rebound,defensive,[],1642847,,,1610612740,40,53,2026-03-01T03:36:53Z,3250000,False,,,0,,J. Fears REBOUND (Off:0 Def:6),[1642847],1610612740.0,NOP,,,,Fears,J. Fears,,,,,Right Corner 3,24+ Right,,,,,,,,332.0,6.0,6.0,0.0,,,,,,,,,
334,PT02M16.00S,2026-03-01T03:36:59.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1631121,6.1268068331143235,38.72549019607843,1610612740,40,53,2026-03-01T03:37:03Z,3260000,False,56.0,5.0,1,left,MISS B. McGowens driving Layup - blocked,"[1631121, 1642846]",1610612740.0,NOP,driving,,,McGowens,B. McGowens,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,,,,,,,,5.66,,,,Bailey,1642846.0
335,PT02M16.00S,2026-03-01T03:36:59.8Z,2,REGULAR,block,,[],1642846,,,1610612740,40,53,2026-03-01T03:37:02Z,3270000,False,,,0,,A. Bailey BLOCK (2 BLK),[1642846],1610612762.0,UTA,,,,Bailey,A. Bailey,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
336,PT02M16.00S,2026-03-01T03:36:59.8Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612740,40,53,2026-03-01T03:37:03Z,3280000,False,,,0,,TEAM offensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,334.0,,,,,,,,,,,,
338,PT02M05.00S,2026-03-01T03:37:29.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630529,7.178055190538765,62.254901960784316,1610612740,40,53,2026-03-01T03:37:36Z,3300000,False,-61.0,15.0,1,left,MISS H. Jones 6' driving Layup - blocked,"[1630529, 1642846]",1610612740.0,NOP,driving,,,Jones,H. Jones,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,,,,,,,,6.31,,,,Bailey,1642846.0
339,PT02M05.00S,2026-03-01T03:37:29.7Z,2,REGULAR,block,,[],1642846,,,1610612740,40,53,2026-03-01T03:37:32Z,3310000,False,,,0,,A. Bailey BLOCK (3 BLK),[1642846],1610612762.0,UTA,,,,Bailey,A. Bailey,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
340,PT02M02.00S,2026-03-01T03:37:32.7Z,2,REGULAR,rebound,defensive,[],1642846,,,1610612762,40,53,2026-03-01T03:44:44Z,3320000,False,,,0,,A. Bailey REBOUND (Off:2 Def:3),[1642846],1610612762.0,UTA,,,,Bailey,A. Bailey,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,338.0,5.0,3.0,2.0,,,,,,,,,
341,PT01M53.00S,2026-03-01T03:37:40.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1642262,92.85479632063075,55.14705882352941,1610612762,40,53,2026-03-01T03:37:44Z,3330000,False,26.0,15.0,1,right,MISS C. Williams cutting Layup,[1642262],1610612762.0,UTA,cutting,,,Williams,C. Williams,,,,,Restricted Area,0-8 Center,,,,,,Missed,,,,,,,,,2.96,,,,,
342,PT01M51.00S,2026-03-01T03:37:42.6Z,2,REGULAR,rebound,defensive,[],1630529,,,1610612740,40,53,2026-03-01T03:37:44Z,3340000,False,,,0,,H. Jones REBOUND (Off:0 Def:6),[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,Restricted Area,0-8 Center,,,,,,,,341.0,6.0,6.0,0.0,,,,,,,,,
343,PT01M49.00S,2026-03-01T03:37:44.5Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1630180,22.683968462549277,92.40196078431373,1610612740,40,56,2026-03-01T03:37:48Z,3350000,False,-212.0,161.0,1,left,S. Bey 26' 3PT running (16 PTS) (H. Jones 3 AST),"[1630180, 1630529]",1610612740.0,NOP,running,,,Bey,S. Bey,,,,,Above the Break 3,24+ Left Center,,,,,,Made,16.0,,,,,,,,26.6,H. Jones,1630529.0,3.0,,
345,PT01M28.00S,2026-03-01T03:38:05.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641718,86.67871222076215,51.9607843137255,1610612762,40,56,2026-03-01T03:46:26Z,3370000,False,10.0,73.0,1,right,MISS K. George 7' driving floating Shot,[1641718],1610612762.0,UTA,driving floating,,,George,K. George,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,,,,,,,,7.34,,,,,
346,PT01M25.00S,2026-03-01T03:38:08.9Z,2,REGULAR,rebound,defensive,[],1642847,,,1610612740,40,56,2026-03-01T03:38:10Z,3380000,False,,,0,,J. Fears REBOUND (Off:0 Def:7),[1642847],1610612740.0,NOP,,,,Fears,J. Fears,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,345.0,7.0,7.0,0.0,,,,,,,,,
