actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal
482,PT05M20.00S,2025-11-12T03:45:42.1Z,3,REGULAR,3pt,Jump Shot,[],1641729,69.72733245729303,67.40196078431373,1610612762,95,76,2025-11-12T03:45:45Z,4760000,False,87.0,232.0,1,right,MISS B. Sensabaugh 24' pullup 3PT,[1641729],1610612762.0,UTA,pullup,,,Sensabaugh,B. Sensabaugh,,,,,Above the Break 3,24+ Right Center,24.79,Missed,,,,,,,,,,,,,,,,,,
483,PT05M18.00S,2025-11-12T03:45:44.1Z,3,REGULAR,rebound,defensive,[],1630543,,,1610612754,95,76,2025-11-12T03:45:45Z,4770000,False,,,0,,I. Jackson REBOUND (Off:4 Def:5),[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,Above the Break 3,24+ Right Center,,,482.0,9.0,5.0,4.0,,,,,,,,,,,,,,
484,PT05M10.00S,2025-11-12T03:45:54.3Z,3,REGULAR,foul,personal,['2freethrow'],1642846,,,1610612754,95,76,2025-11-12T03:46:08Z,4780000,False,,,0,,A. Bailey shooting personal FOUL (2 PF) (Walker 2 FT),"[1642846, 1641716]",1610612762.0,UTA,shooting,,,Bailey,A. Bailey,,,,,Restricted Area,0-8 Center,,,,,,,,,,1627524.0,2.0,0.0,Walker,1641716.0,,,,,,
486,PT05M10.00S,2025-11-12T03:46:24.8Z,3,REGULAR,freethrow,1 of 2,[],1641716,,,1610612754,95,77,2025-11-12T03:46:24Z,4800000,False,,,0,,J. Walker Free Throw 1 of 2 (1 PTS),[1641716],1610612754.0,IND,,,,Walker,J. Walker,,,,,,,,Made,,,,,,,1.0,,,,,,,,,,,
487,PT05M10.00S,2025-11-12T03:46:27.7Z,3,REGULAR,substitution,out,[],1629004,,,1610612754,95,77,2025-11-12T03:46:31Z,4810000,False,,,0,,SUB out: S. Mykhailiuk,[1629004],1610612762.0,UTA,,,,Mykhailiuk,S. Mykhailiuk,,,,,,,,,,,,,,,,,,,,,,,,,,
488,PT05M10.00S,2025-11-12T03:46:27.7Z,3,REGULAR,substitution,in,[],1642262,,,1610612754,95,77,2025-11-12T03:46:31Z,4820000,False,,,0,,SUB in: C. Williams,[1642262],1610612762.0,UTA,,,,Williams,C. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
489,PT05M10.00S,2025-11-12T03:46:49.3Z,3,REGULAR,freethrow,2 of 2,[],1641716,,,1610612754,95,78,2025-11-12T03:46:49Z,4830000,False,,,0,,J. Walker Free Throw 2 of 2 (2 PTS),[1641716],1610612754.0,IND,,,,Walker,J. Walker,,,,,,,,Made,,,,,,,2.0,,,,,,,,,,,
490,PT04M56.00S,2025-11-12T03:47:04.9Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641729,86.5473061760841,41.911764705882355,1610612762,97,78,2025-11-12T03:47:11Z,4840000,False,-40.0,74.0,1,right,B. Sensabaugh 8' driving floating Jump Shot (10 PTS) (I. Collier 7 AST),"[1641729, 1642268]",1610612762.0,UTA,driving floating,,,Sensabaugh,B. Sensabaugh,,,,,In The Paint (Non-RA),8-16 Center,8.43,Made,,,,,,,10.0,,,,,,,,,I. Collier,1642268.0,7.0
492,PT04M41.00S,2025-11-12T03:47:19.2Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641716,14.668199737187912,39.950980392156865,1610612754,97,78,2025-11-12T03:50:25Z,4860000,False,50.0,85.0,1,left,MISS J. Walker 9' driving floating Shot,[1641716],1610612754.0,IND,driving floating,,,Walker,J. Walker,,,,,In The Paint (Non-RA),8-16 Center,9.91,Missed,,,,,,,,,,,,,,,,,,
493,PT04M39.00S,2025-11-12T03:47:21.2Z,3,REGULAR,rebound,defensive,[],203994,,,1610612762,97,78,2025-11-12T03:47:23Z,4870000,False,,,0,,J. Nurkić REBOUND (Off:2 Def:8),[203994],1610612762.0,UTA,,,,Nurkić,J. Nurkić,,,,,In The Paint (Non-RA),8-16 Center,,,492.0,10.0,8.0,2.0,,,,,,,,,,,,,,
494,PT04M32.00S,2025-11-12T03:47:29.2Z,3,REGULAR,3pt,Jump Shot,[],1641729,93.51182654402102,95.09803921568627,1610612762,100,78,2025-11-12T03:47:36Z,4880000,False,225.0,8.0,1,right,B. Sensabaugh 3PT  (13 PTS) (I. Collier 8 AST),"[1641729, 1642268]",1610612762.0,UTA,,,,Sensabaugh,B. Sensabaugh,,,,,Right Corner 3,24+ Right,22.57,Made,,,,,,,13.0,,,,,,,,,I. Collier,1642268.0,8.0
496,PT04M29.00S,2025-11-12T03:47:36.5Z,3,REGULAR,timeout,full,['team'],0,,,1610612754,100,78,2025-11-12T03:47:44Z,4900000,False,,,0,,IND Timeout,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
497,PT04M29.00S,2025-11-12T03:48:57.9Z,3,REGULAR,substitution,out,[],1629614,,,1610612754,100,78,2025-11-12T03:49:02Z,4910000,False,,,0,,SUB out: A. Nembhard,[1629614],1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,,,,,,,,,,,,,,,,,,,,,,
498,PT04M29.00S,2025-11-12T03:48:57.9Z,3,REGULAR,substitution,in,[],1628420,,,1610612754,100,78,2025-11-12T03:49:02Z,4920000,False,,,0,,SUB in: M. Morris,[1628420],1610612754.0,IND,,,,Morris,M. Morris,,,,,,,,,,,,,,,,,,,,,,,,,,
499,PT04M29.00S,2025-11-12T03:48:57.9Z,3,REGULAR,substitution,out,[],1642846,,,1610612754,100,78,2025-11-12T03:49:12Z,4930000,False,,,0,,SUB out: A. Bailey,[1642846],1610612762.0,UTA,,,,Bailey,A. Bailey,,,,,,,,,,,,,,,,,,,,,,,,,,
500,PT04M29.00S,2025-11-12T03:48:57.9Z,3,REGULAR,substitution,out,[],203994,,,1610612754,100,78,2025-11-12T03:49:12Z,4940000,False,,,0,,SUB out: J. Nurkić,[203994],1610612762.0,UTA,,,,Nurkić,J. Nurkić,,,,,,,,,,,,,,,,,,,,,,,,,,
501,PT04M29.00S,2025-11-12T03:48:57.9Z,3,REGULAR,substitution,in,[],1642271,,,1610612754,100,78,2025-11-12T03:49:12Z,4950000,False,,,0,,SUB in: K. Filipowski,[1642271],1610612762.0,UTA,,,,Filipowski,K. Filipowski,,,,,,,,,,,,,,,,,,,,,,,,,,
502,PT04M29.00S,2025-11-12T03:48:57.9Z,3,REGULAR,substitution,in,[],1628374,,,1610612754,100,78,2025-11-12T03:49:12Z,4960000,False,,,0,,SUB in: L. Markkanen,[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,,,,,,,,,,,,,,,,,,,,,,
503,PT04M17.00S,2025-11-12T03:49:36.3Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1630543,9.411957950065702,49.26470588235294,1610612754,100,80,2025-11-12T03:51:16Z,4970000,False,4.0,36.0,1,left,I. Jackson cutting DUNK (10 PTS) (M. Morris 2 AST),"[1630543, 1628420]",1610612754.0,IND,cutting,,,Jackson,I. Jackson,,,,,Restricted Area,0-8 Center,3.62,Made,,,,,,,10.0,,,,,,,,,M. Morris,1628420.0,2.0
505,PT04M04.00S,2025-11-12T03:49:49.4Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1628374,91.14651773981603,47.549019607843135,1610612762,102,80,2025-11-12T03:49:53Z,4990000,False,-12.0,31.0,1,right,L. Markkanen cutting DUNK (29 PTS) (K. Filipowski 2 AST),"[1628374, 1642271]",1610612762.0,UTA,cutting,,,Markkanen,L. Markkanen,,,,,Restricted Area,0-8 Center,3.31,Made,,,,,,,29.0,,,,,,,,,K. Filipowski,1642271.0,2.0
508,PT03M54.00S,2025-11-12T03:50:36.7Z,3,REGULAR,foul,personal,['2freethrow'],1628374,,,1610612754,102,80,2025-11-12T03:50:43Z,5020000,False,,,0,,L. Markkanen shooting personal FOUL (2 PF) (Siakam 2 FT),"[1628374, 1627783]",1610612762.0,UTA,shooting,,,Markkanen,L. Markkanen,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,1628484.0,2.0,0.0,Siakam,1627783.0,,,,,,
510,PT03M54.00S,2025-11-12T03:51:02.4Z,3,REGULAR,freethrow,1 of 2,[],1627783,,,1610612754,102,81,2025-11-12T03:51:02Z,5040000,False,,,0,,P. Siakam Free Throw 1 of 2 (19 PTS),[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,,,,Made,,,,,,,19.0,,,,,,,,,,,
511,PT03M54.00S,2025-11-12T03:51:39.4Z,3,REGULAR,freethrow,2 of 2,[],1627783,,,1610612754,102,82,2025-11-12T03:51:39Z,5050000,False,,,0,,P. Siakam Free Throw 2 of 2 (20 PTS),[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,,,,Made,,,,,,,20.0,,,,,,,,,,,
512,PT03M31.00S,2025-11-12T03:51:44.5Z,3,REGULAR,turnover,lost ball,[],1641729,,,1610612762,102,82,2025-11-12T03:51:48Z,5060000,False,,,0,,B. Sensabaugh lost ball TURNOVER (1 TO),"[1641729, 1641716]",1610612762.0,UTA,,,,Sensabaugh,B. Sensabaugh,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,1.0,Walker,1641716.0,,,
513,PT03M31.00S,2025-11-12T03:51:44.5Z,3,REGULAR,steal,,[],1641716,,,1610612754,102,82,2025-11-12T03:51:46Z,5070000,False,,,0,,J. Walker STEAL (1 STL),[1641716],1610612754.0,IND,,,,Walker,J. Walker,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
514,PT03M28.00S,2025-11-12T03:51:49.4Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1642268,,,1610612754,102,82,2025-11-12T03:51:59Z,5080000,False,,,0,,I. Collier shooting personal FOUL (3 PF) (Walker 2 FT),"[1642268, 1641716]",1610612762.0,UTA,shooting,,,Collier,I. Collier,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,1148.0,3.0,0.0,Walker,1641716.0,,,,,,
516,PT03M28.00S,2025-11-12T03:52:16.9Z,3,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1641716,,,1610612754,102,83,2025-11-12T03:53:14Z,5100000,False,,,0,,J. Walker Free Throw 1 of 2 (3 PTS),[1641716],1610612754.0,IND,,,,Walker,J. Walker,,,,,,,,Made,,,,,,,3.0,,,,,,,,,,,
517,PT03M28.00S,2025-11-12T03:52:16.9Z,3,REGULAR,freethrow,2 of 2,"['fromturnover', 'fastbreak']",1641716,,,1610612754,102,84,2025-11-12T03:53:14Z,5110000,False,,,0,,J. Walker Free Throw 2 of 2 (4 PTS),[1641716],1610612754.0,IND,,,,Walker,J. Walker,,,,,,,,Made,,,,,,,4.0,,,,,,,,,,,
518,PT03M11.00S,2025-11-12T03:52:56.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628374,93.11760840998686,56.127450980392155,1610612762,104,84,2025-11-12T03:54:04Z,5120000,False,31.0,12.0,1,right,L. Markkanen driving reverse Layup (31 PTS),[1628374],1610612762.0,UTA,driving reverse,,,Markkanen,L. Markkanen,,,,,Restricted Area,0-8 Center,3.29,Made,,,,,,,31.0,,,,,,,,,,,
519,PT02M52.00S,2025-11-12T03:53:14.6Z,3,REGULAR,turnover,lost ball,[],1641716,,,1610612754,104,84,2025-11-12T03:53:19Z,5130000,False,,,0,,J. Walker lost ball TURNOVER (2 TO),"[1641716, 1642262]",1610612754.0,IND,,,,Walker,J. Walker,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,,2.0,Williams,1642262.0,,,
520,PT02M52.00S,2025-11-12T03:53:14.6Z,3,REGULAR,steal,,[],1642262,,,1610612762,104,84,2025-11-12T03:53:17Z,5140000,False,,,0,,C. Williams STEAL (1 STL),[1642262],1610612762.0,UTA,,,,Williams,C. Williams,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,,,,,,,
521,PT02M46.00S,2025-11-12T03:53:20.3Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1642271,92.59198423127464,55.88235294117647,1610612762,106,84,2025-11-12T03:53:29Z,5150000,False,29.0,17.0,1,right,K. Filipowski running Layup (11 PTS) (C. Williams 2 AST),"[1642271, 1642262]",1610612762.0,UTA,running,,,Filipowski,K. Filipowski,,,,,Restricted Area,0-8 Center,3.4,Made,,,,,,,11.0,,,,,,,,,C. Williams,1642262.0,2.0
522,PT02M36.00S,2025-11-12T03:53:34.3Z,3,REGULAR,foul,offensive,[],1630543,,,1610612754,106,84,2025-11-12T03:53:55Z,5160000,False,,,0,,I. Jackson offensive FOUL (3 PF),"[1630543, 1628374]",1610612754.0,IND,,,,Jackson,I. Jackson,,,,,Mid-Range,8-16 Right,,,,,,,,,,1628484.0,3.0,0.0,Markkanen,1628374.0,,,,,,
524,PT02M36.00S,2025-11-12T03:53:34.3Z,3,REGULAR,turnover,offensive foul,[],1630543,,,1610612754,106,84,2025-11-12T03:53:34Z,5180000,False,,,0,,I. Jackson offensive foul TURNOVER (1 TO),[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,Mid-Range,8-16 Right,,,,,,,,,,1628484.0,,,,,1.0,,,,,
525,PT02M36.00S,2025-11-12T03:53:41.3Z,3,REGULAR,substitution,out,[],1627783,,,1610612762,106,84,2025-11-12T03:53:53Z,5190000,False,,,0,,SUB out: P. Siakam,[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,,,,,,,,,,,,,,,,,,,,,,
526,PT02M36.00S,2025-11-12T03:53:41.3Z,3,REGULAR,substitution,out,[],1628420,,,1610612762,106,84,2025-11-12T03:53:53Z,5200000,False,,,0,,SUB out: M. Morris,[1628420],1610612754.0,IND,,,,Morris,M. Morris,,,,,,,,,,,,,,,,,,,,,,,,,,
527,PT02M36.00S,2025-11-12T03:53:41.3Z,3,REGULAR,substitution,in,[],1630174,,,1610612762,106,84,2025-11-12T03:53:53Z,5210000,False,,,0,,SUB in: A. Nesmith,[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,,,,,,,,,,,,,,,,,,,,,,
528,PT02M36.00S,2025-11-12T03:53:41.3Z,3,REGULAR,substitution,in,[],1629614,,,1610612762,106,84,2025-11-12T03:53:53Z,5220000,False,,,0,,SUB in: A. Nembhard,[1629614],1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,,,,,,,,,,,,,,,,,,,,,,
529,PT02M22.00S,2025-11-12T03:54:12.3Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1642262,94.69448094612353,52.69607843137255,1610612762,108,84,2025-11-12T03:54:18Z,5230000,False,13.0,-3.0,1,right,C. Williams cutting DUNK (2 PTS) (K. Filipowski 3 AST),"[1642262, 1642271]",1610612762.0,UTA,cutting,,,Williams,C. Williams,,,,,Restricted Area,0-8 Center,1.37,Made,,,,,,,2.0,,,,,,,,,K. Filipowski,1642271.0,3.0
531,PT02M15.00S,2025-11-12T03:54:21.2Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628374,,,1610612754,108,84,2025-11-12T03:54:34Z,5250000,False,,,0,,L. Markkanen shooting personal FOUL (3 PF) (Nesmith 2 FT),"[1628374, 1630174]",1610612762.0,UTA,shooting,,,Markkanen,L. Markkanen,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,1628484.0,3.0,0.0,Nesmith,1630174.0,,,,,,
533,PT02M15.00S,2025-11-12T03:54:46.2Z,3,REGULAR,freethrow,1 of 2,[],1630174,,,1610612754,108,85,2025-11-12T03:54:46Z,5270000,False,,,0,,A. Nesmith Free Throw 1 of 2 (10 PTS),[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,,,,Made,,,,,,,10.0,,,,,,,,,,,
534,PT02M15.00S,2025-11-12T03:55:05.4Z,3,REGULAR,freethrow,2 of 2,[],1630174,,,1610612754,108,86,2025-11-12T03:55:05Z,5280000,False,,,0,,A. Nesmith Free Throw 2 of 2 (11 PTS),[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,,,,Made,,,,,,,11.0,,,,,,,,,,,
535,PT01M58.00S,2025-11-12T03:55:24.7Z,3,REGULAR,foul,personal,['2freethrow'],1630543,,,1610612762,108,86,2025-11-12T03:55:44Z,5290000,False,,,0,,I. Jackson shooting personal FOUL (4 PF) (Filipowski 2 FT),"[1630543, 1642271]",1610612754.0,IND,shooting,,,Jackson,I. Jackson,,,,,Restricted Area,0-8 Center,,,,,,,,,,1628484.0,4.0,0.0,Filipowski,1642271.0,,,,,,
537,PT01M58.00S,2025-11-12T03:55:54.5Z,3,REGULAR,freethrow,1 of 2,[],1642271,,,1610612762,109,86,2025-11-12T03:55:54Z,5310000,False,,,0,,K. Filipowski Free Throw 1 of 2 (12 PTS),[1642271],1610612762.0,UTA,,,,Filipowski,K. Filipowski,,,,,,,,Made,,,,,,,12.0,,,,,,,,,,,
538,PT01M58.00S,2025-11-12T03:55:55.2Z,3,REGULAR,substitution,out,[],1630543,,,1610612762,109,86,2025-11-12T03:56:00Z,5320000,False,,,0,,SUB out: I. Jackson,[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,
539,PT01M58.00S,2025-11-12T03:55:55.2Z,3,REGULAR,substitution,in,[],1630643,,,1610612762,109,86,2025-11-12T03:56:00Z,5330000,False,,,0,,SUB in: J. Huff,[1630643],1610612754.0,IND,,,,Huff,J. Huff,,,,,,,,,,,,,,,,,,,,,,,,,,
540,PT01M58.00S,2025-11-12T03:56:13.7Z,3,REGULAR,freethrow,2 of 2,[],1642271,,,1610612762,110,86,2025-11-12T03:56:13Z,5340000,False,,,0,,K. Filipowski Free Throw 2 of 2 (13 PTS),[1642271],1610612762.0,UTA,,,,Filipowski,K. Filipowski,,,,,,,,Made,,,,,,,13.0,,,,,,,,,,,
541,PT01M40.00S,2025-11-12T03:56:33.7Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1630174,9.937582128777924,48.28431372549019,1610612754,110,86,2025-11-12T03:56:38Z,5350000,False,9.0,41.0,1,left,MISS A. Nesmith driving DUNK,[1630174],1610612754.0,IND,driving,,,Nesmith,A. Nesmith,,,,,Restricted Area,0-8 Center,4.18,Missed,,,,,,,,,,,,,,,,,,
542,PT01M39.00S,2025-11-12T03:56:34.7Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612762,110,86,2025-11-12T03:56:38Z,5360000,False,,,0,,TEAM defensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,Restricted Area,0-8 Center,,,541.0,,,,,,,,,,,,,,,,,
544,PT01M23.00S,2025-11-12T03:56:56.0Z,3,REGULAR,3pt,Jump Shot,[],1641729,75.24638633377135,8.333333333333332,1610612762,110,86,2025-11-12T03:57:02Z,5380000,False,-208.0,180.0,1,right,MISS B. Sensabaugh 27' 3PT,[1641729],1610612762.0,UTA,,,,Sensabaugh,B. Sensabaugh,,,,,Above the Break 3,24+ Left Center,27.54,Missed,,,,,,,,,,,,,,,,,,
545,PT01M18.00S,2025-11-12T03:57:01.0Z,3,REGULAR,rebound,defensive,[],1630643,,,1610612754,110,86,2025-11-12T03:57:01Z,5390000,False,,,0,,J. Huff REBOUND (Off:1 Def:2),[1630643],1610612754.0,IND,,,,Huff,J. Huff,,,,,Above the Break 3,24+ Left Center,,,544.0,3.0,2.0,1.0,,,,,,,,,,,,,,
546,PT01M16.00S,2025-11-12T03:57:05.8Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1642262,,,1610612754,110,86,2025-11-12T03:57:12Z,5400000,False,,,0,,C. Williams shooting personal FOUL (2 PF) (Walker 2 FT),"[1642262, 1641716]",1610612762.0,UTA,shooting,,,Williams,C. Williams,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,1628484.0,2.0,0.0,Walker,1641716.0,,,,,,
548,PT01M16.00S,2025-11-12T03:57:35.0Z,3,REGULAR,freethrow,1 of 2,['fastbreak'],1641716,,,1610612754,110,87,2025-11-12T04:00:09Z,5420000,False,,,0,,J. Walker Free Throw 1 of 2 (5 PTS),[1641716],1610612754.0,IND,,,,Walker,J. Walker,,,,,,,,Made,,,,,,,5.0,,,,,,,,,,,
549,PT01M16.00S,2025-11-12T03:57:35.0Z,3,REGULAR,freethrow,2 of 2,['fastbreak'],1641716,,,1610612754,110,88,2025-11-12T04:00:09Z,5430000,False,,,0,,J. Walker Free Throw 2 of 2 (6 PTS),[1641716],1610612754.0,IND,,,,Walker,J. Walker,,,,,,,,Made,,,,,,,6.0,,,,,,,,,,,
550,PT01M04.00S,2025-11-12T03:58:09.9Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630643,,,1610612762,110,88,2025-11-12T03:59:58Z,5440000,False,,,0,,J. Huff flagrant-type-1 personal FOUL (1 PF) (Filipowski 2 FT),"[1630643, 1642271]",1610612754.0,IND,flagrant-type-1,,,Huff,J. Huff,,,,,Restricted Area,0-8 Center,,,,,,,,,,1628484.0,1.0,0.0,Filipowski,1642271.0,,,,,,
554,PT01M04.00S,2025-11-12T04:00:34.8Z,3,REGULAR,freethrow,1 of 2,[],1642271,,,1610612762,111,88,2025-11-12T04:00:56Z,5470000,False,,,0,,K. Filipowski flagrant Free Throw 1 of 2 (14 PTS),[1642271],1610612762.0,UTA,flagrant,,,Filipowski,K. Filipowski,,,,,,,,Made,,,,,,,14.0,,,,,,,,,,,
555,PT01M04.00S,2025-11-12T04:00:34.8Z,3,REGULAR,freethrow,2 of 2,[],1642271,,,1610612762,111,88,2025-11-12T04:00:56Z,5480000,False,,,0,,MISS K. Filipowski flagrant Free Throw 2 of 2,[1642271],1610612762.0,UTA,flagrant,,,Filipowski,K. Filipowski,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
556,PT01M04.00S,2025-11-12T04:00:34.8Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612762,111,88,2025-11-12T04:00:56Z,5490000,False,,,0,,TEAM offensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,,,,,555.0,,,,,,,,,,,,,,,,,
557,PT01M04.00S,2025-11-12T04:01:05.1Z,3,REGULAR,violation,kicked ball,[],1629614,,,1610612762,111,88,2025-11-12T04:01:13Z,5500000,False,,,0,,A. Nembhard kicked ball VIOLATION,[1629614],1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,,,,,,,,,,,,1148.0,,,,,,,,,,
558,PT01M00.00S,2025-11-12T04:01:19.6Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1641767,,,1610612762,111,88,2025-11-12T04:01:30Z,5510000,False,,,0,,B. Sheppard shooting personal FOUL (1 PF) (Markkanen 2 FT),"[1641767, 1628374]",1610612754.0,IND,shooting,,,Sheppard,B. Sheppard,,,,,Restricted Area,0-8 Center,,,,,,,,,,1628484.0,1.0,0.0,Markkanen,1628374.0,,,,,,
560,PT01M00.00S,2025-11-12T04:01:43.5Z,3,REGULAR,freethrow,1 of 2,[],1628374,,,1610612762,112,88,2025-11-12T04:02:01Z,5530000,False,,,0,,L. Markkanen Free Throw 1 of 2 (32 PTS),[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,,,,Made,,,,,,,32.0,,,,,,,,,,,
561,PT01M00.00S,2025-11-12T04:01:43.5Z,3,REGULAR,freethrow,2 of 2,[],1628374,,,1610612762,112,88,2025-11-12T04:02:01Z,5540000,False,,,0,,MISS L. Markkanen Free Throw 2 of 2,[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
562,PT00M58.30S,2025-11-12T04:01:45.2Z,3,REGULAR,rebound,defensive,[],1630174,,,1610612754,112,88,2025-11-12T04:02:01Z,5550000,False,,,0,,A. Nesmith REBOUND (Off:0 Def:3),[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,,,,,561.0,3.0,3.0,0.0,,,,,,,,,,,,,,
563,PT00M44.10S,2025-11-12T04:02:14.7Z,3,REGULAR,3pt,Jump Shot,[],1630174,19.004599211563733,6.61764705882353,1610612754,112,88,2025-11-12T04:02:21Z,5560000,False,217.0,126.0,1,left,MISS A. Nesmith 25' 3PT,[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,Above the Break 3,24+ Right Center,25.09,Missed,,,,,,,,,,,,,,,,,,
564,PT00M43.70S,2025-11-12T04:02:15.1Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612762,112,88,2025-11-12T04:02:21Z,5570000,False,,,0,,TEAM defensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,Above the Break 3,24+ Right Center,,,563.0,,,,,,,,,,,,,,,,,
566,PT00M43.70S,2025-11-12T04:02:41.3Z,3,REGULAR,substitution,out,[],1630174,,,1610612762,112,88,2025-11-12T04:02:52Z,5590000,False,,,0,,SUB out: A. Nesmith,[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,,,,,,,,,,,,,,,,,,,,,,
567,PT00M43.70S,2025-11-12T04:02:41.3Z,3,REGULAR,substitution,in,[],1628998,,,1610612762,112,88,2025-11-12T04:02:52Z,5600000,False,,,0,,SUB in: C. Martin,[1628998],1610612754.0,IND,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
568,PT00M32.70S,2025-11-12T04:03:08.1Z,3,REGULAR,3pt,Jump Shot,[],1642271,92.46057818659659,2.2058823529411766,1610612762,112,88,2025-11-12T04:03:12Z,5610000,False,-239.0,18.0,1,right,MISS K. Filipowski 3PT - blocked,"[1642271, 1630643]",1610612762.0,UTA,,,,Filipowski,K. Filipowski,,,,,Left Corner 3,24+ Left,23.97,Missed,,,,,Huff,1630643.0,,,,,,,,,,,,
569,PT00M32.70S,2025-11-12T04:03:08.1Z,3,REGULAR,block,,[],1630643,,,1610612762,112,88,2025-11-12T04:03:10Z,5620000,False,,,0,,J. Huff BLOCK (2 BLK),[1630643],1610612754.0,IND,,,,Huff,J. Huff,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,,,,,,,,,
570,PT00M32.30S,2025-11-12T04:03:08.5Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612762,112,88,2025-11-12T04:03:12Z,5630000,False,,,0,,TEAM offensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,Left Corner 3,24+ Left,,,568.0,,,,,,,,,,,,,,,,,
572,PT00M27.00S,2025-11-12T04:03:29.2Z,3,REGULAR,turnover,bad pass,[],1642271,,,1610612762,112,88,2025-11-12T04:03:32Z,5650000,False,,,0,,K. Filipowski bad pass TURNOVER (1 TO),"[1642271, 1641767]",1610612762.0,UTA,,,,Filipowski,K. Filipowski,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,1.0,Sheppard,1641767.0,,,
