actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,shotActionNumber,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId
355,PT09M36.00S,2026-01-31T03:55:34.6Z,3,REGULAR,3pt,Jump Shot,[],1642846,27.020367936925098,13.480392156862745,1610612762,57,59,2026-01-31T03:55:41Z,3490000,False,183.0,201.0,1,left,A. Bailey 27' 3PT bank (5 PTS) (K. Filipowski 2 AST),"[1642846, 1642271]",1610612762.0,UTA,bank,,,Bailey,A. Bailey,,,,,Above the Break 3,24+ Right Center,27.19,Made,5.0,,,,,,,,,,K. Filipowski,1642271.0,2.0,,,,,
357,PT09M20.00S,2026-01-31T03:55:51.6Z,3,REGULAR,2pt,Jump Shot,[],1642856,76.42904073587385,74.26470588235294,1610612751,57,59,2026-01-31T03:55:56Z,3510000,False,121.0,169.0,1,right,MISS E. Dëmin 20' pullup Shot,[1642856],1610612751.0,BKN,pullup,,,Dëmin,E. Dëmin,,,,,Mid-Range,16-24 Right Center,20.81,Missed,,,,,,,,,,,,,,,,,,
358,PT09M16.00S,2026-01-31T03:55:55.6Z,3,REGULAR,rebound,defensive,[],1642271,,,1610612762,57,59,2026-01-31T03:55:56Z,3520000,False,,,0,,K. Filipowski REBOUND (Off:1 Def:6),[1642271],1610612762.0,UTA,,,,Filipowski,K. Filipowski,,,,,Mid-Range,16-24 Right Center,,,,357.0,,,,,,7.0,6.0,1.0,,,,,,,,
359,PT09M12.00S,2026-01-31T03:56:06.6Z,3,REGULAR,violation,kicked ball,[],1629651,,,1610612762,57,59,2026-01-31T03:56:16Z,3530000,False,,,0,,N. Claxton kicked ball VIOLATION,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,201246.0,,,,,,,,,,,,,,,
360,PT09M01.00S,2026-01-31T03:56:34.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1641718,7.5722733245729295,46.07843137254902,1610612762,59,59,2026-01-31T03:56:42Z,3540000,False,20.0,19.0,1,left,K. George driving Layup (21 PTS),[1641718],1610612762.0,UTA,driving,,,George,K. George,,,,,Restricted Area,0-8 Center,2.71,Made,21.0,,,,,,,,,,,,,,,,,
361,PT09M01.00S,2026-01-31T03:56:42.4Z,3,REGULAR,foul,personal,['1freethrow'],1642856,,,1610612762,59,59,2026-01-31T03:56:51Z,3550000,False,,,0,,E. Dëmin shooting personal FOUL (3 PF) (George 1 FT),"[1642856, 1641718]",1610612751.0,BKN,shooting,,,Dëmin,E. Dëmin,,,,,Restricted Area,0-8 Center,,,,,1628159.0,3.0,0.0,George,1641718.0,,,,,,,,,,,
363,PT09M01.00S,2026-01-31T03:57:06.4Z,3,REGULAR,freethrow,1 of 1,[],1641718,,,1610612762,59,59,2026-01-31T03:57:08Z,3570000,False,,,0,,MISS K. George Free Throw 1 of 1,[1641718],1610612762.0,UTA,,,,George,K. George,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
364,PT08M59.00S,2026-01-31T03:57:08.4Z,3,REGULAR,rebound,defensive,[],1629651,,,1610612751,59,59,2026-01-31T03:57:08Z,3580000,False,,,0,,N. Claxton REBOUND (Off:2 Def:5),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,363.0,,,,,,7.0,5.0,2.0,,,,,,,,
365,PT08M44.00S,2026-01-31T03:57:22.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1642849,91.67214191852825,43.13725490196079,1610612751,59,61,2026-01-31T03:57:25Z,3590000,False,-34.0,26.0,1,right,N. Traore driving Layup (2 PTS),[1642849],1610612751.0,BKN,driving,,,Traore,N. Traore,,,,,Restricted Area,0-8 Center,4.29,Made,2.0,,,,,,,,,,,,,,,,,
367,PT08M20.00S,2026-01-31T03:57:46.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1641718,7.178055190538765,53.92156862745098,1610612762,61,61,2026-01-31T03:57:50Z,3600000,False,-20.0,15.0,1,left,K. George driving finger roll Layup (23 PTS),[1641718],1610612762.0,UTA,driving finger roll,,,George,K. George,,,,,Restricted Area,0-8 Center,2.47,Made,23.0,,,,,,,,,,,,,,,,,
368,PT08M09.00S,2026-01-31T03:57:56.7Z,3,REGULAR,3pt,Jump Shot,[],1642874,96.13994743758212,97.79411764705883,1610612751,61,64,2026-01-31T03:58:00Z,3610000,False,239.0,-16.0,1,right,D. Wolf 3PT  (7 PTS) (N. Traore 3 AST),"[1642874, 1642849]",1610612751.0,BKN,,,,Wolf,D. Wolf,,,,,Right Corner 3,24+ Right,23.95,Made,7.0,,,,,,,,,,N. Traore,1642849.0,3.0,,,,,
370,PT07M46.00S,2026-01-31T03:58:20.4Z,3,REGULAR,turnover,out-of-bounds,[],1642262,,,1610612762,61,64,2026-01-31T03:58:28Z,3630000,False,,,0,,C. Williams bad pass out-of-bounds TURNOVER (1 TO),[1642262],1610612762.0,UTA,bad pass,,,Williams,C. Williams,,,,,Mid-Range,16-24 Right,,,,,1628159.0,,,,,,,,,,,,,1.0,,
371,PT07M41.00S,2026-01-31T03:58:47.9Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1629651,92.32917214191852,54.65686274509803,1610612751,61,66,2026-01-31T03:58:52Z,3640000,False,23.0,20.0,1,right,N. Claxton alley-oop DUNK (6 PTS) (E. Dëmin 4 AST),"[1629651, 1642856]",1610612751.0,BKN,alley-oop,,,Claxton,N. Claxton,,,,,Restricted Area,0-8 Center,3.04,Made,6.0,,,,,,,,,,E. Dëmin,1642856.0,4.0,,,,,
373,PT07M40.00S,2026-01-31T03:58:55.5Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612762,61,66,2026-01-31T03:58:55Z,3660000,False,,,0,,UTA Timeout,[],1610612762.0,UTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
374,PT07M31.00S,2026-01-31T04:01:58.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642262,15.588042049934298,54.166666666666664,1610612762,61,66,2026-01-31T04:06:47Z,3670000,False,-21.0,94.0,1,left,MISS C. Williams 9' pullup Shot - blocked,"[1642262, 1629651]",1610612762.0,UTA,pullup,,,Williams,C. Williams,,,,,In The Paint (Non-RA),8-16 Center,9.63,Missed,,,,,,,,,,,,,,Claxton,1629651.0,,,
375,PT07M31.00S,2026-01-31T04:01:58.8Z,3,REGULAR,block,,[],1629651,,,1610612762,61,66,2026-01-31T04:02:01Z,3680000,False,,,0,,N. Claxton BLOCK (1 BLK),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
376,PT07M29.00S,2026-01-31T04:02:00.8Z,3,REGULAR,rebound,offensive,[],1641718,,,1610612762,61,66,2026-01-31T04:06:47Z,3690000,False,,,0,,K. George REBOUND (Off:1 Def:2),[1641718],1610612762.0,UTA,,,,George,K. George,,,,,In The Paint (Non-RA),8-16 Center,,,,374.0,,,,,,3.0,2.0,1.0,,,,,,,,
377,PT07M24.00S,2026-01-31T04:02:03.6Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1641718,21.23850197109067,93.87254901960785,1610612762,61,66,2026-01-31T04:07:20Z,3700000,False,-219.0,147.0,1,left,MISS K. George 26' step back 3PT,[1641718],1610612762.0,UTA,step back,,,George,K. George,,,,,Above the Break 3,24+ Left Center,26.41,Missed,,,,,,,,,,,,,,,,,,
378,PT07M23.00S,2026-01-31T04:02:04.6Z,3,REGULAR,rebound,defensive,[],1629651,,,1610612751,61,66,2026-01-31T04:07:20Z,3710000,False,,,0,,N. Claxton REBOUND (Off:2 Def:6),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Above the Break 3,24+ Left Center,,,,377.0,,,,,,8.0,6.0,2.0,,,,,,,,
379,PT07M17.00S,2026-01-31T04:02:11.7Z,3,REGULAR,turnover,lost ball,[],1629651,,,1610612751,61,66,2026-01-31T04:08:20Z,3720000,False,,,0,,N. Claxton lost ball TURNOVER (1 TO),"[1629651, 1642846]",1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,1.0,Bailey,1642846.0
380,PT07M17.00S,2026-01-31T04:02:11.7Z,3,REGULAR,steal,,[],1642846,,,1610612762,61,66,2026-01-31T04:02:13Z,3730000,False,,,0,,A. Bailey STEAL (2 STL),[1642846],1610612762.0,UTA,,,,Bailey,A. Bailey,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
381,PT07M10.00S,2026-01-31T04:02:17.3Z,3,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1642846,18.2161629434954,57.35294117647059,1610612762,63,66,2026-01-31T04:08:07Z,3740000,False,-37.0,119.0,1,left,A. Bailey 12' running pullup Jump Shot (7 PTS),[1642846],1610612762.0,UTA,running pullup,,,Bailey,A. Bailey,,,,,In The Paint (Non-RA),8-16 Center,12.43,Made,7.0,,,,,,,,,,,,,,,,,
382,PT06M54.00S,2026-01-31T04:02:35.0Z,3,REGULAR,foul,personal,['2freethrow'],1642271,,,1610612751,63,66,2026-01-31T04:02:44Z,3750000,False,,,0,,K. Filipowski shooting personal FOUL (3 PF) (Claxton 2 FT),"[1642271, 1629651]",1610612762.0,UTA,shooting,,,Filipowski,K. Filipowski,,,,,Restricted Area,0-8 Center,,,,,1628159.0,3.0,0.0,Claxton,1629651.0,,,,,,,,,,,
384,PT06M54.00S,2026-01-31T04:03:00.4Z,3,REGULAR,freethrow,1 of 2,[],1629651,,,1610612751,63,66,2026-01-31T04:13:43Z,3775000,False,,,0,,MISS N. Claxton Free Throw 1 of 2,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
385,PT06M54.00S,2026-01-31T04:03:00.4Z,3,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612751,63,66,2026-01-31T04:13:43Z,3782500,False,,,0,,TEAM offensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,,,,,,384.0,,,,,,,,,,,,,,,,
450,PT06M54.00S,2026-01-31T04:03:10.5Z,3,REGULAR,substitution,out,[],1629004,,,1610612751,63,66,2026-01-31T04:14:26Z,3784375,False,,,0,,SUB out: S. Mykhailiuk,[1629004],1610612762.0,UTA,,,,Mykhailiuk,S. Mykhailiuk,,,,,,,,,,,,,,,,,,,,,,,,,,
451,PT06M54.00S,2026-01-31T04:03:10.5Z,3,REGULAR,substitution,in,[],1642268,,,1610612751,63,66,2026-01-31T04:14:26Z,3785312,False,,,0,,SUB in: I. Collier,[1642268],1610612762.0,UTA,,,,Collier,I. Collier,,,,,,,,,,,,,,,,,,,,,,,,,,
388,PT06M54.00S,2026-01-31T04:03:00.4Z,3,REGULAR,freethrow,2 of 2,[],1629651,,,1610612751,63,66,2026-01-31T04:13:43Z,3786250,False,,,0,,MISS N. Claxton Free Throw 2 of 2,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
389,PT06M53.00S,2026-01-31T04:03:01.4Z,3,REGULAR,rebound,offensive,[],1642874,,,1610612751,63,66,2026-01-31T04:13:43Z,3788125,False,,,0,,D. Wolf REBOUND (Off:2 Def:2),[1642874],1610612751.0,BKN,,,,Wolf,D. Wolf,,,,,,,,,,388.0,,,,,,4.0,2.0,2.0,,,,,,,,
390,PT06M52.00S,2026-01-31T04:03:20.7Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1642874,94.40999984741211,50.0,1610612751,63,68,2026-01-31T04:13:34Z,3805000,False,0.0,0.0,1,right,D. Wolf tip Layup (9 PTS),[1642874],1610612751.0,BKN,tip,,,Wolf,D. Wolf,,,,,Restricted Area,0-8 Center,0.0,Made,9.0,,,,,,,,,,,,,,,,,
391,PT06M37.00S,2026-01-31T04:03:34.0Z,3,REGULAR,turnover,lost ball,[],1641718,,,1610612762,63,68,2026-01-31T04:03:38Z,3840000,False,,,0,,K. George lost ball TURNOVER (2 TO),"[1641718, 1629651]",1610612762.0,UTA,,,,George,K. George,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,2.0,Claxton,1629651.0
392,PT06M37.00S,2026-01-31T04:03:34.0Z,3,REGULAR,steal,,[],1629651,,,1610612751,63,68,2026-01-31T04:17:53Z,3850000,False,,,0,,N. Claxton STEAL (2 STL),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
393,PT06M31.00S,2026-01-31T04:03:39.0Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1642849,92.59198423127464,43.13725490196079,1610612751,63,70,2026-01-31T04:03:44Z,3860000,False,-34.0,17.0,1,right,N. Traore running Layup (4 PTS) (T. Mann 1 AST),"[1642849, 1629611]",1610612751.0,BKN,running,,,Traore,N. Traore,,,,,Restricted Area,0-8 Center,3.83,Made,4.0,,,,,,,,,,T. Mann,1629611.0,1.0,,,,,
395,PT06M11.00S,2026-01-31T04:04:01.1Z,3,REGULAR,foul,personal,[],1629651,,,1610612762,63,70,2026-01-31T04:04:10Z,3880000,False,,,0,,N. Claxton personal FOUL (1 PF),"[1629651, 1642271]",1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Mid-Range,16-24 Center,,,,,201246.0,1.0,0.0,Filipowski,1642271.0,,,,,,,,,,,
397,PT06M11.00S,2026-01-31T04:04:14.1Z,3,REGULAR,substitution,out,[],1642846,,,1610612762,63,70,2026-01-31T04:04:18Z,3900000,False,,,0,,SUB out: A. Bailey,[1642846],1610612762.0,UTA,,,,Bailey,A. Bailey,,,,,,,,,,,,,,,,,,,,,,,,,,
398,PT06M11.00S,2026-01-31T04:04:14.1Z,3,REGULAR,substitution,in,[],1641729,,,1610612762,63,70,2026-01-31T04:04:18Z,3910000,False,,,0,,SUB in: B. Sensabaugh,[1641729],1610612762.0,UTA,,,,Sensabaugh,B. Sensabaugh,,,,,,,,,,,,,,,,,,,,,,,,,,
399,PT05M56.00S,2026-01-31T04:04:40.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641729,16.63929040735874,62.5,1610612762,63,70,2026-01-31T04:04:44Z,3920000,False,-62.0,104.0,1,left,MISS B. Sensabaugh 12' pullup Shot,[1641729],1610612762.0,UTA,pullup,,,Sensabaugh,B. Sensabaugh,,,,,In The Paint (Non-RA),8-16 Left,12.12,Missed,,,,,,,,,,,,,,,,,,
400,PT05M54.00S,2026-01-31T04:04:43.5Z,3,REGULAR,rebound,defensive,[],1629651,,,1610612751,63,70,2026-01-31T04:04:43Z,3930000,False,,,0,,N. Claxton REBOUND (Off:2 Def:7),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,In The Paint (Non-RA),8-16 Left,,,,399.0,,,,,,9.0,7.0,2.0,,,,,,,,
401,PT05M42.00S,2026-01-31T04:04:58.1Z,3,REGULAR,foul,offensive,[],1629651,,,1610612751,63,70,2026-01-31T04:05:06Z,3940000,False,,,0,,N. Claxton offensive FOUL (2 PF),"[1629651, 1641718]",1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,In The Paint (Non-RA),8-16 Center,,,,,201246.0,2.0,0.0,George,1641718.0,,,,,,,,,,,
403,PT05M42.00S,2026-01-31T04:04:58.1Z,3,REGULAR,turnover,offensive foul,[],1629651,,,1610612751,63,70,2026-01-31T04:04:58Z,3960000,False,,,0,,N. Claxton offensive foul TURNOVER (2 TO),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,In The Paint (Non-RA),8-16 Center,,,,,201246.0,,,,,,,,,,,,,2.0,,
404,PT05M16.00S,2026-01-31T04:05:42.7Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1642271,7.178055190538765,57.35294117647059,1610612762,65,70,2026-01-31T04:16:29Z,3970000,False,-37.0,15.0,1,left,K. Filipowski driving Layup (12 PTS) (K. George 5 AST),"[1642271, 1641718]",1610612762.0,UTA,driving,,,Filipowski,K. Filipowski,,,,,Restricted Area,0-8 Center,3.97,Made,12.0,,,,,,,,,,K. George,1641718.0,5.0,,,,,
406,PT05M11.00S,2026-01-31T04:05:48.8Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1642856,91.01511169513797,48.03921568627451,1610612751,65,72,2026-01-31T04:16:55Z,3990000,False,-10.0,32.0,1,right,E. Dëmin driving DUNK (15 PTS),[1642856],1610612751.0,BKN,driving,,,Dëmin,E. Dëmin,,,,,Restricted Area,0-8 Center,3.35,Made,15.0,,,,,,,,,,,,,,,,,
407,PT04M54.00S,2026-01-31T04:06:43.8Z,3,REGULAR,foul,personal,['2freethrow'],1629651,,,1610612762,65,72,2026-01-31T05:06:01Z,3992500,False,,,0,,N. Claxton shooting personal FOUL (3 PF) (Filipowski 2 FT),"[1629651, 1642271]",1610612751.0,BKN,shooting,,,Claxton,N. Claxton,,,,,Restricted Area,0-8 Center,,,,,201246.0,3.0,0.0,Filipowski,1642271.0,,,,,,,,,,,
409,PT04M54.00S,2026-01-31T04:06:44.9Z,3,REGULAR,freethrow,1 of 2,[],1642271,,,1610612762,65,72,2026-01-31T05:06:54Z,3995000,False,,,0,,MISS K. Filipowski Free Throw 1 of 2,[1642271],1610612762.0,UTA,,,,Filipowski,K. Filipowski,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
410,PT04M54.00S,2026-01-31T04:06:44.9Z,3,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612762,65,72,2026-01-31T05:06:54Z,3997500,False,,,0,,TEAM offensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,,,,,,409.0,,,,,,,,,,,,,,,,
652,PT04M54.00S,2026-01-31T04:07:08.8Z,3,REGULAR,substitution,out,[],1629611,,,1610612762,65,72,2026-01-31T05:06:39Z,3998125,False,,,0,,SUB out: T. Mann,[1629611],1610612751.0,BKN,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,,
653,PT04M54.00S,2026-01-31T04:07:08.8Z,3,REGULAR,substitution,out,[],1629651,,,1610612762,65,72,2026-01-31T05:06:39Z,3998437,False,,,0,,SUB out: N. Claxton,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,,,,,
654,PT04M54.00S,2026-01-31T04:07:08.8Z,3,REGULAR,substitution,in,[],1630549,,,1610612762,65,72,2026-01-31T05:06:39Z,3998593,False,,,0,,SUB in: D. Sharpe,[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,,,,,,,,,,,,,,,,,,,,,,
655,PT04M54.00S,2026-01-31T04:07:08.8Z,3,REGULAR,substitution,in,[],1630560,,,1610612762,65,72,2026-01-31T05:06:39Z,3998671,False,,,0,,SUB in: C. Thomas,[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,
415,PT04M54.00S,2026-01-31T04:06:44.9Z,3,REGULAR,freethrow,2 of 2,[],1642271,,,1610612762,65,72,2026-01-31T05:06:54Z,3998750,False,,,0,,MISS K. Filipowski Free Throw 2 of 2,[1642271],1610612762.0,UTA,,,,Filipowski,K. Filipowski,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
416,PT04M51.00S,2026-01-31T04:06:47.9Z,3,REGULAR,rebound,defensive,[],1642856,,,1610612751,65,72,2026-01-31T05:06:54Z,3999375,False,,,0,,E. Dëmin REBOUND (Off:0 Def:8),[1642856],1610612751.0,BKN,,,,Dëmin,E. Dëmin,,,,,,,,,,415.0,,,,,,8.0,8.0,0.0,,,,,,,,
417,PT04M29.00S,2026-01-31T04:07:34.7Z,3,REGULAR,3pt,Jump Shot,[],1630560,75.50919842312747,10.784313725490197,1610612751,65,72,2026-01-31T04:18:52Z,4100000,False,-196.0,178.0,1,right,MISS C. Thomas 26' pullup 3PT,[1630560],1610612751.0,BKN,pullup,,,Thomas,C. Thomas,,,,,Above the Break 3,24+ Left Center,26.46,Missed,,,,,,,,,,,,,,,,,,
418,PT04M26.00S,2026-01-31T04:07:37.7Z,3,REGULAR,rebound,offensive,[],1642856,,,1610612751,65,72,2026-01-31T04:19:06Z,4110000,False,,,0,,E. Dëmin REBOUND (Off:1 Def:8),[1642856],1610612751.0,BKN,,,,Dëmin,E. Dëmin,,,,,Above the Break 3,24+ Left Center,,,,417.0,,,,,,9.0,8.0,1.0,,,,,,,,
419,PT04M18.00S,2026-01-31T04:07:45.7Z,3,REGULAR,turnover,lost ball,[],1630560,,,1610612751,65,72,2026-01-31T04:07:49Z,4120000,False,,,0,,C. Thomas lost ball TURNOVER (2 TO),"[1630560, 1642268]",1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,2.0,Collier,1642268.0
420,PT04M18.00S,2026-01-31T04:07:45.7Z,3,REGULAR,steal,,[],1642268,,,1610612762,65,72,2026-01-31T04:07:47Z,4130000,False,,,0,,I. Collier STEAL (1 STL),[1642268],1610612762.0,UTA,,,,Collier,I. Collier,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
421,PT04M14.00S,2026-01-31T04:07:49.4Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1642268,7.440867279894875,56.61764705882353,1610612762,67,72,2026-01-31T04:07:56Z,4140000,False,-33.0,17.0,1,left,I. Collier running Layup (6 PTS),[1642268],1610612762.0,UTA,running,,,Collier,I. Collier,,,,,Restricted Area,0-8 Center,3.74,Made,6.0,,,,,,,,,,,,,,,,,
422,PT03M56.00S,2026-01-31T04:08:07.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630549,92.46057818659659,52.94117647058824,1610612751,67,74,2026-01-31T04:19:59Z,4150000,False,15.0,18.0,1,right,D. Sharpe driving Layup (9 PTS) (N. Traore 4 AST),"[1630549, 1642849]",1610612751.0,BKN,driving,,,Sharpe,D. Sharpe,,,,,Restricted Area,0-8 Center,2.36,Made,9.0,,,,,,,,,,N. Traore,1642849.0,4.0,,,,,
429,PT03M39.00S,2026-01-31T04:08:17.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641729,12.697109067017081,63.23529411764706,1610612762,69,74,2026-01-31T04:20:33Z,4165000,False,-66.0,67.0,1,left,B. Sensabaugh 9' driving floating Jump Shot (7 PTS),[1641729],1610612762.0,UTA,driving floating,,,Sensabaugh,B. Sensabaugh,,,,,In The Paint (Non-RA),8-16 Left,9.41,Made,7.0,,,,,,,,,,,,,,,,,
427,PT03M39.00S,2026-01-31T04:08:48.3Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612751,69,74,2026-01-31T04:08:48Z,4200000,False,,,0,,UTA Timeout,[],1610612762.0,UTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
430,PT03M39.00S,2026-01-31T04:11:54.6Z,3,REGULAR,substitution,out,[],1642262,,,1610612751,69,74,2026-01-31T04:12:12Z,4220000,False,,,0,,SUB out: C. Williams,[1642262],1610612762.0,UTA,,,,Williams,C. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
431,PT03M39.00S,2026-01-31T04:11:54.6Z,3,REGULAR,substitution,out,[],1642271,,,1610612751,69,74,2026-01-31T04:12:12Z,4230000,False,,,0,,SUB out: K. Filipowski,[1642271],1610612762.0,UTA,,,,Filipowski,K. Filipowski,,,,,,,,,,,,,,,,,,,,,,,,,,
432,PT03M39.00S,2026-01-31T04:11:54.6Z,3,REGULAR,substitution,out,[],1642874,,,1610612751,69,74,2026-01-31T04:12:12Z,4240000,False,,,0,,SUB out: D. Wolf,[1642874],1610612751.0,BKN,,,,Wolf,D. Wolf,,,,,,,,,,,,,,,,,,,,,,,,,,
433,PT03M39.00S,2026-01-31T04:11:54.6Z,3,REGULAR,substitution,out,[],1642856,,,1610612751,69,74,2026-01-31T04:12:12Z,4250000,False,,,0,,SUB out: E. Dëmin,[1642856],1610612751.0,BKN,,,,Dëmin,E. Dëmin,,,,,,,,,,,,,,,,,,,,,,,,,,
434,PT03M39.00S,2026-01-31T04:11:54.6Z,3,REGULAR,substitution,out,[],1642849,,,1610612751,69,74,2026-01-31T04:12:12Z,4260000,False,,,0,,SUB out: N. Traore,[1642849],1610612751.0,BKN,,,,Traore,N. Traore,,,,,,,,,,,,,,,,,,,,,,,,,,
435,PT03M39.00S,2026-01-31T04:11:54.6Z,3,REGULAR,substitution,in,[],203937,,,1610612751,69,74,2026-01-31T04:12:12Z,4270000,False,,,0,,SUB in: K. Anderson,[203937],1610612762.0,UTA,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,
436,PT03M39.00S,2026-01-31T04:11:54.6Z,3,REGULAR,substitution,in,[],1641707,,,1610612751,69,74,2026-01-31T04:12:12Z,4280000,False,,,0,,SUB in: T. Hendricks,[1641707],1610612762.0,UTA,,,,Hendricks,T. Hendricks,,,,,,,,,,,,,,,,,,,,,,,,,,
437,PT03M39.00S,2026-01-31T04:11:54.6Z,3,REGULAR,substitution,in,[],1642962,,,1610612751,69,74,2026-01-31T04:12:12Z,4290000,False,,,0,,SUB in: D. Powell,[1642962],1610612751.0,BKN,,,,Powell,D. Powell,,,,,,,,,,,,,,,,,,,,,,,,,,
438,PT03M39.00S,2026-01-31T04:11:54.6Z,3,REGULAR,substitution,in,[],1630592,,,1610612751,69,74,2026-01-31T04:12:12Z,4300000,False,,,0,,SUB in: J. Wilson,[1630592],1610612751.0,BKN,,,,Wilson,J. Wilson,,,,,,,,,,,,,,,,,,,,,,,,,,
439,PT03M39.00S,2026-01-31T04:11:54.6Z,3,REGULAR,substitution,in,[],1642879,,,1610612751,69,74,2026-01-31T04:12:12Z,4310000,False,,,0,,SUB in: B. Saraf,[1642879],1610612751.0,BKN,,,,Saraf,B. Saraf,,,,,,,,,,,,,,,,,,,,,,,,,,
440,PT03M18.00S,2026-01-31T04:12:42.6Z,3,REGULAR,3pt,Jump Shot,[],1630560,92.72339027595268,2.696078431372549,1610612751,69,74,2026-01-31T04:21:55Z,4320000,False,-237.0,16.0,1,right,MISS C. Thomas 3PT,[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,Left Corner 3,24+ Left,23.7,Missed,,,,,,,,,,,,,,,,,,
441,PT03M17.00S,2026-01-31T04:12:43.6Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612751,69,74,2026-01-31T04:12:51Z,4330000,False,,,0,,TEAM offensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,Left Corner 3,24+ Left,,,,440.0,,,,,,,,,,,,,,,,
442,PT03M17.00S,2026-01-31T04:12:50.1Z,3,REGULAR,foul,personal,[],203937,,,1610612751,69,74,2026-01-31T04:12:58Z,4340000,False,,,0,,K. Anderson loose ball personal FOUL (3 PF),"[203937, 1630549]",1610612762.0,UTA,loose ball,,,Anderson,K. Anderson,,,,,Restricted Area,0-8 Center,,,,,201246.0,3.0,0.0,Sharpe,1630549.0,,,,,,,,,,,
