actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId
790,PT04M54.00S,2025-11-17T03:41:01.3Z,5,OVERTIME,jumpball,recovered,[],1642268,,,1610612762,127,127,2025-11-17T03:41:01Z,7810000,False,,,0,,Jump Ball J. Nurkić vs. N. Vučević: Tip to I. Collier,"[1642268, 203994, 202696]",1610612762.0,UTA,startperiod,I. Collier,1642268.0,Collier,I. Collier,Nurkić,203994.0,Vučević,202696.0,,,,,,,,,,,,,,,,,,,,,,
793,PT04M46.00S,2025-11-17T03:41:09.0Z,5,OVERTIME,3pt,Jump Shot,[],1628374,93.9060446780552,2.450980392156863,1610612762,127,127,2025-11-17T03:41:13Z,7840000,False,-238.0,5.0,1,right,MISS L. Markkanen 3PT,[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,,Left Corner 3,24+ Left,23.77,Missed,,,,,,,,,,,,,,,,,
794,PT04M43.00S,2025-11-17T03:41:12.0Z,5,OVERTIME,rebound,defensive,[],202696,,,1610612741,127,127,2025-11-17T03:41:13Z,7850000,False,,,0,,N. Vučević REBOUND (Off:0 Def:12),[202696],1610612741.0,CHI,,,,Vučević,N. Vučević,,,,,,Left Corner 3,24+ Left,,,,,,,793.0,12.0,12.0,0.0,,,,,,,,,
795,PT04M25.00S,2025-11-17T03:41:33.2Z,5,OVERTIME,foul,personal,['2freethrow'],203994,,,1610612741,127,127,2025-11-17T03:41:41Z,7860000,False,,,0,,J. Nurkić shooting personal FOUL (4 PF) (Giddey 2 FT),"[203994, 1630581]",1610612762.0,UTA,shooting,,,Nurkić,J. Nurkić,,,,,1830.0,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,4.0,0.0,Giddey,1630581.0,,,,,
797,PT04M25.00S,2025-11-17T03:42:02.7Z,5,OVERTIME,freethrow,1 of 2,[],1630581,,,1610612741,127,127,2025-11-17T03:42:02Z,7880000,False,,,0,,MISS J. Giddey Free Throw 1 of 2,[1630581],1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,,,,,Missed,,,,,,,,,,,,,,,,,
798,PT04M25.00S,2025-11-17T03:42:02.7Z,5,OVERTIME,rebound,offensive,"['deadball', 'team']",0,,,1610612741,127,127,2025-11-17T03:42:02Z,7890000,False,,,0,,TEAM offensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,797.0,,,,,,,,,,,,
799,PT04M25.00S,2025-11-17T03:42:20.0Z,5,OVERTIME,freethrow,2 of 2,[],1630581,,,1610612741,127,128,2025-11-17T03:42:20Z,7900000,False,,,0,,J. Giddey Free Throw 2 of 2 (24 PTS),[1630581],1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,,,,,Made,24.0,,,,,,,,,,,,,,,,
801,PT04M06.00S,2025-11-17T03:43:00.2Z,5,OVERTIME,foul,personal,[],1630171,,,1610612762,127,128,2025-11-17T03:43:18Z,7920000,False,,,0,,I. Okoro personal FOUL (3 PF),"[1630171, 1628374]",1610612741.0,CHI,,,,Okoro,I. Okoro,,,,,1830.0,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,3.0,0.0,Markkanen,1628374.0,,,,,
803,PT03M55.00S,2025-11-17T03:43:27.0Z,5,OVERTIME,3pt,Jump Shot,[],1641718,69.59592641261499,32.59803921568628,1610612762,130,128,2025-11-17T03:45:56Z,7940000,False,-87.0,233.0,1,right,K. George 24' 3PT step back (25 PTS),[1641718],1610612762.0,UTA,step back,,,George,K. George,,,,,,Above the Break 3,24+ Left Center,24.9,Made,25.0,,,,,,,,,,,,,,,,
804,PT03M35.00S,2025-11-17T03:43:46.0Z,5,OVERTIME,2pt,Layup,['pointsinthepaint'],1628989,6.652431011826544,43.38235294117647,1610612741,130,128,2025-11-17T03:46:58Z,7950000,False,33.0,10.0,1,left,MISS K. Huerter driving reverse Layup - blocked,"[1628989, 203994]",1610612741.0,CHI,driving reverse,,,Huerter,K. Huerter,,,,,,Restricted Area,0-8 Center,3.46,Missed,,,,,,,,,,,,,Nurkić,203994.0,,,
805,PT03M35.00S,2025-11-17T03:43:46.0Z,5,OVERTIME,block,,[],203994,,,1610612741,130,128,2025-11-17T03:43:48Z,7960000,False,,,0,,J. Nurkić BLOCK (1 BLK),[203994],1610612762.0,UTA,,,,Nurkić,J. Nurkić,,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,
806,PT03M33.00S,2025-11-17T03:43:48.0Z,5,OVERTIME,rebound,defensive,[],203994,,,1610612762,130,128,2025-11-17T03:43:51Z,7970000,False,,,0,,J. Nurkić REBOUND (Off:3 Def:10),[203994],1610612762.0,UTA,,,,Nurkić,J. Nurkić,,,,,,Restricted Area,0-8 Center,,,,,,,804.0,13.0,10.0,3.0,,,,,,,,,
807,PT03M27.00S,2025-11-17T03:43:54.0Z,5,OVERTIME,turnover,bad pass,[],1641718,,,1610612762,130,128,2025-11-17T03:43:57Z,7980000,False,,,0,,K. George bad pass TURNOVER (3 TO),"[1641718, 1630171]",1610612762.0,UTA,,,,George,K. George,,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,3.0,Okoro,1630171.0
808,PT03M27.00S,2025-11-17T03:43:54.0Z,5,OVERTIME,steal,,[],1630171,,,1610612741,130,128,2025-11-17T03:43:55Z,7990000,False,,,0,,I. Okoro STEAL (1 STL),[1630171],1610612741.0,CHI,,,,Okoro,I. Okoro,,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,
809,PT03M24.00S,2025-11-17T03:43:57.2Z,5,OVERTIME,3pt,Jump Shot,"['fastbreak', 'fromturnover']",1630581,31.61957950065703,45.83333333333333,1610612741,130,128,2025-11-17T03:48:25Z,8000000,False,21.0,245.0,1,left,MISS J. Giddey 24' running pullup 3PT,[1630581],1610612741.0,CHI,running pullup,,,Giddey,J. Giddey,,,,,,Above the Break 3,24+ Center,24.56,Missed,,,,,,,,,,,,,,,,,
810,PT03M21.00S,2025-11-17T03:44:00.2Z,5,OVERTIME,rebound,defensive,[],1642268,,,1610612762,130,128,2025-11-17T03:44:02Z,8010000,False,,,0,,I. Collier REBOUND (Off:0 Def:4),[1642268],1610612762.0,UTA,,,,Collier,I. Collier,,,,,,Above the Break 3,24+ Center,,,,,,,809.0,4.0,4.0,0.0,,,,,,,,,
811,PT03M02.00S,2025-11-17T03:44:19.3Z,5,OVERTIME,2pt,Jump Shot,[],1641729,77.34888304862024,37.5,1610612762,132,128,2025-11-17T03:44:25Z,8020000,False,-62.0,160.0,1,right,B. Sensabaugh 17' pullup Jump Shot (13 PTS),[1641729],1610612762.0,UTA,pullup,,,Sensabaugh,B. Sensabaugh,,,,,,Mid-Range,16-24 Left Center,17.21,Made,13.0,,,,,,,,,,,,,,,,
812,PT02M38.00S,2025-11-17T03:44:43.7Z,5,OVERTIME,2pt,Jump Shot,['pointsinthepaint'],1630581,19.267411300919843,49.26470588235294,1610612741,132,130,2025-11-17T03:44:47Z,8030000,False,4.0,129.0,1,left,J. Giddey 12' fadeaway Jump Shot (26 PTS),[1630581],1610612741.0,CHI,fadeaway,,,Giddey,J. Giddey,,,,,,In The Paint (Non-RA),8-16 Center,12.87,Made,26.0,,,,,,,,,,,,,,,,
813,PT02M20.00S,2025-11-17T03:45:01.5Z,5,OVERTIME,2pt,Jump Shot,[],1628374,71.69842312746385,61.274509803921575,1610612762,132,130,2025-11-17T03:49:56Z,8040000,False,56.0,214.0,1,right,MISS L. Markkanen 22' Jump Shot,[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,,Mid-Range,16-24 Center,22.08,Missed,,,,,,,,,,,,,,,,,
814,PT02M15.00S,2025-11-17T03:45:06.5Z,5,OVERTIME,rebound,defensive,[],1628989,,,1610612741,132,130,2025-11-17T03:45:10Z,8050000,False,,,0,,K. Huerter REBOUND (Off:1 Def:6),[1628989],1610612741.0,CHI,,,,Huerter,K. Huerter,,,,,,Mid-Range,16-24 Center,,,,,,,813.0,7.0,6.0,1.0,,,,,,,,,
815,PT02M15.00S,2025-11-17T03:45:08.5Z,5,OVERTIME,turnover,out-of-bounds,[],1628989,,,1610612741,132,130,2025-11-17T03:45:21Z,8060000,False,,,0,,K. Huerter bad pass out-of-bounds TURNOVER (1 TO),[1628989],1610612741.0,CHI,bad pass,,,Huerter,K. Huerter,,,,,1830.0,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,1.0,,
816,PT01M56.00S,2025-11-17T03:45:46.8Z,5,OVERTIME,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1628374,92.72339027595268,36.51960784313725,1610612762,134,130,2025-11-17T03:45:53Z,8070000,False,-67.0,16.0,1,right,L. Markkanen 6' driving floating Jump Shot (45 PTS),[1628374],1610612762.0,UTA,driving floating,,,Markkanen,L. Markkanen,,,,,,In The Paint (Non-RA),0-8 Center,6.93,Made,45.0,,,,,,,,,,,,,,,,
817,PT01M47.00S,2025-11-17T03:45:58.5Z,5,OVERTIME,2pt,Hook,['pointsinthepaint'],202696,12.040078843626807,50.98039215686274,1610612741,134,132,2025-11-17T03:50:52Z,8080000,False,-5.0,61.0,1,left,N. Vučević 6' driving Hook (18 PTS) (J. Giddey 11 AST),"[202696, 1630581]",1610612741.0,CHI,driving,,,Vučević,N. Vučević,,,,,,In The Paint (Non-RA),0-8 Center,6.09,Made,18.0,J. Giddey,1630581.0,11.0,,,,,,,,,,,,,
820,PT01M27.00S,2025-11-17T03:46:29.2Z,5,OVERTIME,substitution,out,[],1628989,,,1610612762,134,132,2025-11-17T03:46:33Z,8110000,False,,,0,,SUB out: K. Huerter,[1628989],1610612741.0,CHI,,,,Huerter,K. Huerter,,,,,,,,,,,,,,,,,,,,,,,,,,
821,PT01M27.00S,2025-11-17T03:46:29.2Z,5,OVERTIME,substitution,in,[],1629632,,,1610612762,134,132,2025-11-17T03:46:33Z,8120000,False,,,0,,SUB in: C. White,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,,,,,,,,,,,,,,,,,,,
822,PT01M25.00S,2025-11-17T03:46:56.8Z,5,OVERTIME,3pt,Jump Shot,[],1628374,86.5473061760841,95.58823529411765,1610612762,134,132,2025-11-17T03:47:03Z,8130000,False,228.0,74.0,1,right,MISS L. Markkanen 3PT,[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,,Right Corner 3,24+ Right,23.96,Missed,,,,,,,,,,,,,,,,,
823,PT01M22.00S,2025-11-17T03:46:59.8Z,5,OVERTIME,rebound,defensive,['team'],0,,,1610612741,134,132,2025-11-17T03:47:03Z,8140000,False,,,0,,TEAM defensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,,Right Corner 3,24+ Right,,,,,,,822.0,,,,,,,,,,,,
825,PT01M11.00S,2025-11-17T03:47:28.2Z,5,OVERTIME,3pt,Jump Shot,[],202696,26.888961892247043,77.94117647058823,1610612741,134,132,2025-11-17T03:47:32Z,8160000,False,-140.0,200.0,1,left,MISS N. Vučević 24' 3PT,[202696],1610612741.0,CHI,,,,Vučević,N. Vučević,,,,,,Above the Break 3,24+ Left Center,24.42,Missed,,,,,,,,,,,,,,,,,
826,PT01M08.00S,2025-11-17T03:47:31.2Z,5,OVERTIME,rebound,defensive,[],203994,,,1610612762,134,132,2025-11-17T03:47:32Z,8170000,False,,,0,,J. Nurkić REBOUND (Off:3 Def:11),[203994],1610612762.0,UTA,,,,Nurkić,J. Nurkić,,,,,,Above the Break 3,24+ Left Center,,,,,,,825.0,14.0,11.0,3.0,,,,,,,,,
827,PT00M54.70S,2025-11-17T03:47:47.2Z,5,OVERTIME,violation,kicked ball,[],1630581,,,1610612762,134,132,2025-11-17T03:47:53Z,8180000,False,,,0,,J. Giddey kicked ball VIOLATION,[1630581],1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,1830.0,,,,,,,,,,,,,,,,,,,,,
828,PT00M43.80S,2025-11-17T03:48:26.5Z,5,OVERTIME,foul,personal,['2freethrow'],1641824,,,1610612762,134,132,2025-11-17T03:48:36Z,8190000,False,,,0,,M. Buzelis shooting personal FOUL (5 PF) (George 2 FT),"[1641824, 1641718]",1610612741.0,CHI,shooting,,,Buzelis,M. Buzelis,,,,,1628171.0,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,5.0,0.0,George,1641718.0,,,,,
830,PT00M43.80S,2025-11-17T03:48:59.0Z,5,OVERTIME,freethrow,1 of 2,[],1641718,,,1610612762,135,132,2025-11-17T03:48:59Z,8210000,False,,,0,,K. George Free Throw 1 of 2 (26 PTS),[1641718],1610612762.0,UTA,,,,George,K. George,,,,,,,,,Made,26.0,,,,,,,,,,,,,,,,
831,PT00M43.80S,2025-11-17T03:48:59.7Z,5,OVERTIME,substitution,out,[],203994,,,1610612762,135,132,2025-11-17T03:49:02Z,8220000,False,,,0,,SUB out: J. Nurkić,[203994],1610612762.0,UTA,,,,Nurkić,J. Nurkić,,,,,,,,,,,,,,,,,,,,,,,,,,
832,PT00M43.80S,2025-11-17T03:48:59.7Z,5,OVERTIME,substitution,in,[],1629004,,,1610612762,135,132,2025-11-17T03:49:02Z,8230000,False,,,0,,SUB in: S. Mykhailiuk,[1629004],1610612762.0,UTA,,,,Mykhailiuk,S. Mykhailiuk,,,,,,,,,,,,,,,,,,,,,,,,,,
833,PT00M43.80S,2025-11-17T03:49:23.4Z,5,OVERTIME,freethrow,2 of 2,[],1641718,,,1610612762,136,132,2025-11-17T03:49:23Z,8240000,False,,,0,,K. George Free Throw 2 of 2 (27 PTS),[1641718],1610612762.0,UTA,,,,George,K. George,,,,,,,,,Made,27.0,,,,,,,,,,,,,,,,
834,PT00M43.80S,2025-11-17T03:49:27.7Z,5,OVERTIME,timeout,full,['team'],0,,,1610612741,136,132,2025-11-17T03:49:27Z,8250000,False,,,0,,CHI Timeout,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
835,PT00M43.80S,2025-11-17T03:50:38.6Z,5,OVERTIME,substitution,out,[],1630171,,,1610612741,136,132,2025-11-17T03:50:54Z,8260000,False,,,0,,SUB out: I. Okoro,[1630171],1610612741.0,CHI,,,,Okoro,I. Okoro,,,,,,,,,,,,,,,,,,,,,,,,,,
836,PT00M43.80S,2025-11-17T03:50:38.6Z,5,OVERTIME,substitution,in,[],1628989,,,1610612741,136,132,2025-11-17T03:50:54Z,8270000,False,,,0,,SUB in: K. Huerter,[1628989],1610612741.0,CHI,,,,Huerter,K. Huerter,,,,,,,,,,,,,,,,,,,,,,,,,,
837,PT00M27.40S,2025-11-17T03:51:30.0Z,5,OVERTIME,2pt,DUNK,['pointsinthepaint'],1641824,7.046649145860711,53.67647058823529,1610612741,136,134,2025-11-17T03:53:52Z,8280000,False,-18.0,14.0,1,left,M. Buzelis cutting DUNK (18 PTS) (J. Giddey 12 AST),"[1641824, 1630581]",1610612741.0,CHI,cutting,,,Buzelis,M. Buzelis,,,,,,Restricted Area,0-8 Center,2.29,Made,18.0,J. Giddey,1630581.0,12.0,,,,,,,,,,,,,
839,PT00M27.40S,2025-11-17T03:51:36.9Z,5,OVERTIME,timeout,full,['team'],0,,,1610612762,136,134,2025-11-17T03:51:36Z,8300000,False,,,0,,UTA Timeout,[],1610612762.0,UTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
840,PT00M27.40S,2025-11-17T03:52:44.1Z,5,OVERTIME,substitution,out,[],1629004,,,1610612762,136,134,2025-11-17T03:53:07Z,8310000,False,,,0,,SUB out: S. Mykhailiuk,[1629004],1610612762.0,UTA,,,,Mykhailiuk,S. Mykhailiuk,,,,,,,,,,,,,,,,,,,,,,,,,,
841,PT00M27.40S,2025-11-17T03:52:44.1Z,5,OVERTIME,substitution,out,[],1628989,,,1610612762,136,134,2025-11-17T03:53:07Z,8320000,False,,,0,,SUB out: K. Huerter,[1628989],1610612741.0,CHI,,,,Huerter,K. Huerter,,,,,,,,,,,,,,,,,,,,,,,,,,
842,PT00M27.40S,2025-11-17T03:52:44.1Z,5,OVERTIME,substitution,in,[],203994,,,1610612762,136,134,2025-11-17T03:53:07Z,8330000,False,,,0,,SUB in: J. Nurkić,[203994],1610612762.0,UTA,,,,Nurkić,J. Nurkić,,,,,,,,,,,,,,,,,,,,,,,,,,
843,PT00M27.40S,2025-11-17T03:52:44.1Z,5,OVERTIME,substitution,in,[],1630171,,,1610612762,136,134,2025-11-17T03:53:07Z,8340000,False,,,0,,SUB in: I. Okoro,[1630171],1610612741.0,CHI,,,,Okoro,I. Okoro,,,,,,,,,,,,,,,,,,,,,,,,,,
844,PT00M18.20S,2025-11-17T03:53:26.0Z,5,OVERTIME,turnover,lost ball,[],1642268,,,1610612762,136,134,2025-11-17T03:53:35Z,8350000,False,,,0,,I. Collier lost ball TURNOVER (3 TO),"[1642268, 1630581]",1610612762.0,UTA,,,,Collier,I. Collier,,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,3.0,Giddey,1630581.0
845,PT00M18.20S,2025-11-17T03:53:26.0Z,5,OVERTIME,steal,,[],1630581,,,1610612741,136,134,2025-11-17T03:59:06Z,8360000,False,,,0,,J. Giddey STEAL (2 STL),[1630581],1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,
846,PT00M12.60S,2025-11-17T03:53:34.6Z,5,OVERTIME,turnover,out-of-bounds,[],1629632,,,1610612741,136,134,2025-11-17T03:53:40Z,8370000,False,,,0,,C. White bad pass out-of-bounds TURNOVER (3 TO),[1629632],1610612741.0,CHI,bad pass,,,White,C. White,,,,,1830.0,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,3.0,,
847,PT00M12.60S,2025-11-17T03:53:44.8Z,5,OVERTIME,timeout,full,['team'],0,,,1610612762,136,134,2025-11-17T03:53:44Z,8380000,False,,,0,,UTA Timeout,[],1610612762.0,UTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
850,PT00M06.90S,2025-11-17T03:56:20.6Z,5,OVERTIME,substitution,out,[],203994,,,1610612762,136,134,2025-11-17T03:56:23Z,8410000,False,,,0,,SUB out: J. Nurkić,[203994],1610612762.0,UTA,,,,Nurkić,J. Nurkić,,,,,,,,,,,,,,,,,,,,,,,,,,
851,PT00M06.90S,2025-11-17T03:56:20.6Z,5,OVERTIME,substitution,in,[],1629004,,,1610612762,136,134,2025-11-17T03:56:23Z,8420000,False,,,0,,SUB in: S. Mykhailiuk,[1629004],1610612762.0,UTA,,,,Mykhailiuk,S. Mykhailiuk,,,,,,,,,,,,,,,,,,,,,,,,,,
852,PT00M05.60S,2025-11-17T03:56:39.9Z,5,OVERTIME,jumpball,recovered,[],202696,,,1610612762,136,134,2025-11-17T03:56:39Z,8430000,False,,,0,,Jump Ball C. White vs. K. George: Tip to N. Vučević,"[202696, 1629632, 1641718]",1610612741.0,CHI,heldball,N. Vučević,202696.0,Vučević,N. Vučević,White,1629632.0,George,1641718.0,,,,,,,,,,,,,,,,,,,,,,
855,PT00M05.60S,2025-11-17T03:56:39.9Z,5,OVERTIME,turnover,lost ball,[],1641718,,,1610612762,136,134,2025-11-17T03:56:39Z,8460000,False,,,0,,K. George lost ball TURNOVER (4 TO),"[1641718, 1629632]",1610612762.0,UTA,,,,George,K. George,,,,,,,,,,,,,,,,,,,,,,,,4.0,White,1629632.0
856,PT00M05.60S,2025-11-17T03:56:39.9Z,5,OVERTIME,steal,,[],1629632,,,1610612741,136,134,2025-11-17T03:56:39Z,8470000,False,,,0,,C. White STEAL (1 STL),[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,,,,,,,,,,,,,,,,,,,
857,PT00M05.60S,2025-11-17T03:56:43.2Z,5,OVERTIME,timeout,full,['team'],0,,,1610612741,136,134,2025-11-17T03:56:43Z,8480000,False,,,0,,CHI Timeout,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
858,PT00M05.60S,2025-11-17T03:57:42.7Z,5,OVERTIME,substitution,out,[],1630171,,,1610612741,136,134,2025-11-17T03:57:56Z,8490000,False,,,0,,SUB out: I. Okoro,[1630171],1610612741.0,CHI,,,,Okoro,I. Okoro,,,,,,,,,,,,,,,,,,,,,,,,,,
859,PT00M05.60S,2025-11-17T03:57:42.7Z,5,OVERTIME,substitution,in,[],1628989,,,1610612741,136,134,2025-11-17T03:57:56Z,8500000,False,,,0,,SUB in: K. Huerter,[1628989],1610612741.0,CHI,,,,Huerter,K. Huerter,,,,,,,,,,,,,,,,,,,,,,,,,,
860,PT00M00.20S,2025-11-17T03:58:26.0Z,5,OVERTIME,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629632,9.543363994743759,38.970588235294116,1610612741,136,136,2025-11-17T03:59:42Z,8510000,False,55.0,37.0,1,left,C. White 6' driving finger roll Layup (21 PTS),[1629632],1610612741.0,CHI,driving finger roll,,,White,C. White,,,,,,In The Paint (Non-RA),0-8 Center,6.65,Made,21.0,,,,,,,,,,,,,,,,
861,PT00M00.00S,2025-11-17T03:58:34.6Z,5,OVERTIME,period,end,[],0,,,1610612762,136,136,2025-11-17T03:58:34Z,8520000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
862,PT05M00.00S,2025-11-17T03:59:41.6Z,6,OVERTIME,substitution,out,['startperiod'],1629004,,,1610612762,136,136,2025-11-17T04:00:44Z,8530000,False,,,0,,SUB out: S. Mykhailiuk,[1629004],1610612762.0,UTA,,,,Mykhailiuk,S. Mykhailiuk,,,,,,,,,,,,,,,,,,,,,,,,,,
863,PT05M00.00S,2025-11-17T03:59:41.6Z,6,OVERTIME,substitution,out,['startperiod'],1629632,,,1610612762,136,136,2025-11-17T04:00:44Z,8540000,False,,,0,,SUB out: C. White,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,,,,,,,,,,,,,,,,,,,
864,PT05M00.00S,2025-11-17T03:59:41.6Z,6,OVERTIME,substitution,out,['startperiod'],1628989,,,1610612762,136,136,2025-11-17T04:00:44Z,8550000,False,,,0,,SUB out: K. Huerter,[1628989],1610612741.0,CHI,,,,Huerter,K. Huerter,,,,,,,,,,,,,,,,,,,,,,,,,,
865,PT05M00.00S,2025-11-17T03:59:41.6Z,6,OVERTIME,substitution,in,['startperiod'],203994,,,1610612762,136,136,2025-11-17T04:00:44Z,8560000,False,,,0,,SUB in: J. Nurkić,[203994],1610612762.0,UTA,,,,Nurkić,J. Nurkić,,,,,,,,,,,,,,,,,,,,,,,,,,
866,PT05M00.00S,2025-11-17T03:59:41.6Z,6,OVERTIME,substitution,in,['startperiod'],1630245,,,1610612762,136,136,2025-11-17T04:00:44Z,8570000,False,,,0,,SUB in: A. Dosunmu,[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,,,,,,,,,,,,,
867,PT05M00.00S,2025-11-17T03:59:41.6Z,6,OVERTIME,substitution,in,['startperiod'],1630171,,,1610612762,136,136,2025-11-17T04:00:44Z,8580000,False,,,0,,SUB in: I. Okoro,[1630171],1610612741.0,CHI,,,,Okoro,I. Okoro,,,,,,,,,,,,,,,,,,,,,,,,,,
868,PT05M00.00S,2025-11-17T04:01:18.3Z,6,OVERTIME,period,start,[],0,,,0,136,136,2025-11-17T04:01:18Z,8590000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
870,PT04M56.00S,2025-11-17T04:01:21.7Z,6,OVERTIME,jumpball,recovered,[],1630581,,,1610612741,136,136,2025-11-17T04:01:21Z,8610000,False,,,0,,Jump Ball M. Buzelis vs. J. Nurkić: Tip to J. Giddey,"[1630581, 1641824, 203994]",1610612741.0,CHI,startperiod,J. Giddey,1630581.0,Giddey,J. Giddey,Buzelis,1641824.0,Nurkić,203994.0,,,,,,,,,,,,,,,,,,,,,,
873,PT04M36.00S,2025-11-17T04:01:41.8Z,6,OVERTIME,2pt,Layup,['pointsinthepaint'],1641824,9.543363994743759,50.49019607843137,1610612741,136,136,2025-11-17T04:01:46Z,8640000,False,-2.0,37.0,1,left,MISS M. Buzelis driving Layup,[1641824],1610612741.0,CHI,driving,,,Buzelis,M. Buzelis,,,,,,Restricted Area,0-8 Center,3.73,Missed,,,,,,,,,,,,,,,,,
874,PT04M32.00S,2025-11-17T04:01:45.8Z,6,OVERTIME,rebound,defensive,[],1641729,,,1610612762,136,136,2025-11-17T04:01:46Z,8650000,False,,,0,,B. Sensabaugh REBOUND (Off:3 Def:3),[1641729],1610612762.0,UTA,,,,Sensabaugh,B. Sensabaugh,,,,,,Restricted Area,0-8 Center,,,,,,,873.0,6.0,3.0,3.0,,,,,,,,,
875,PT04M17.00S,2025-11-17T04:01:59.9Z,6,OVERTIME,3pt,Jump Shot,[],1641729,92.85479632063075,3.431372549019608,1610612762,139,136,2025-11-17T04:02:04Z,8660000,False,-233.0,15.0,1,right,B. Sensabaugh 3PT  (16 PTS) (I. Collier 8 AST),"[1641729, 1642268]",1610612762.0,UTA,,,,Sensabaugh,B. Sensabaugh,,,,,,Left Corner 3,24+ Left,23.33,Made,16.0,I. Collier,1642268.0,8.0,,,,,,,,,,,,,
877,PT04M09.00S,2025-11-17T04:02:08.0Z,6,OVERTIME,turnover,bad pass,[],1630245,,,1610612741,139,136,2025-11-17T04:02:14Z,8680000,False,,,0,,A. Dosunmu bad pass TURNOVER (3 TO),"[1630245, 1641718]",1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,3.0,George,1641718.0
878,PT04M09.00S,2025-11-17T04:02:08.0Z,6,OVERTIME,steal,,[],1641718,,,1610612762,139,136,2025-11-17T04:02:10Z,8690000,False,,,0,,K. George STEAL (4 STL),[1641718],1610612762.0,UTA,,,,George,K. George,,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,
879,PT03M57.00S,2025-11-17T04:02:23.2Z,6,OVERTIME,foul,personal,[],1641824,,,1610612762,139,136,2025-11-17T04:02:39Z,8700000,False,,,0,,M. Buzelis personal FOUL (6 PF),"[1641824, 1628374]",1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,202053.0,Mid-Range,16-24 Center,,,,,,,,,,,6.0,0.0,Markkanen,1628374.0,,,,,
881,PT03M57.00S,2025-11-17T04:02:56.0Z,6,OVERTIME,substitution,out,[],1641824,,,1610612762,139,136,2025-11-17T04:03:01Z,8720000,False,,,0,,SUB out: M. Buzelis,[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,,,,,,,,,,,,,,,,,,,,,,
882,PT03M57.00S,2025-11-17T04:02:56.0Z,6,OVERTIME,substitution,in,[],1629632,,,1610612762,139,136,2025-11-17T04:03:01Z,8730000,False,,,0,,SUB in: C. White,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,,,,,,,,,,,,,,,,,,,
