actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,playerName,playerNameI,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,jumpBallRecoverdPersonId
518,PT12M00.00S,2025-11-22T04:54:53.7Z,4,REGULAR,substitution,out,['startperiod'],1642262,,,1610612762,88,110,2025-11-22T04:55:55Z,5040000,False,,,0,,SUB out: C. Williams,[1642262],1610612762.0,UTA,,,,,,,,,,,,Williams,C. Williams,,,,,,,,,,,,,,,,,,
519,PT12M00.00S,2025-11-22T04:54:53.7Z,4,REGULAR,substitution,out,['startperiod'],1642268,,,1610612762,88,110,2025-11-22T04:55:55Z,5050000,False,,,0,,SUB out: I. Collier,[1642268],1610612762.0,UTA,,,,,,,,,,,,Collier,I. Collier,,,,,,,,,,,,,,,,,,
520,PT12M00.00S,2025-11-22T04:54:53.7Z,4,REGULAR,substitution,out,['startperiod'],1642271,,,1610612762,88,110,2025-11-22T04:55:55Z,5060000,False,,,0,,SUB out: K. Filipowski,[1642271],1610612762.0,UTA,,,,,,,,,,,,Filipowski,K. Filipowski,,,,,,,,,,,,,,,,,,
521,PT12M00.00S,2025-11-22T04:54:53.7Z,4,REGULAR,substitution,out,['startperiod'],1628983,,,1610612762,88,110,2025-11-22T04:55:55Z,5070000,False,,,0,,SUB out: S. Gilgeous-Alexander,[1628983],1610612760.0,OKC,,,,,,,,,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,,,,,,,,
522,PT12M00.00S,2025-11-22T04:54:53.7Z,4,REGULAR,substitution,out,['startperiod'],1631119,,,1610612762,88,110,2025-11-22T04:55:55Z,5080000,False,,,0,,SUB out: J. Williams,[1631119],1610612760.0,OKC,,,,,,,,,,,,Williams,J. Williams,,,,,,,,,,,,,,,,,,
523,PT12M00.00S,2025-11-22T04:54:53.7Z,4,REGULAR,substitution,out,['startperiod'],1630198,,,1610612762,88,110,2025-11-22T04:55:55Z,5090000,False,,,0,,SUB out: I. Joe,[1630198],1610612760.0,OKC,,,,,,,,,,,,Joe,I. Joe,,,,,,,,,,,,,,,,,,
524,PT12M00.00S,2025-11-22T04:54:53.7Z,4,REGULAR,substitution,in,['startperiod'],1642846,,,1610612762,88,110,2025-11-22T04:55:55Z,5100000,False,,,0,,SUB in: A. Bailey,[1642846],1610612762.0,UTA,,,,,,,,,,,,Bailey,A. Bailey,,,,,,,,,,,,,,,,,,
525,PT12M00.00S,2025-11-22T04:54:53.7Z,4,REGULAR,substitution,in,['startperiod'],203994,,,1610612762,88,110,2025-11-22T04:55:55Z,5110000,False,,,0,,SUB in: J. Nurkić,[203994],1610612762.0,UTA,,,,,,,,,,,,Nurkić,J. Nurkić,,,,,,,,,,,,,,,,,,
526,PT12M00.00S,2025-11-22T04:54:53.7Z,4,REGULAR,substitution,in,['startperiod'],1642383,,,1610612762,88,110,2025-11-22T04:55:55Z,5120000,False,,,0,,SUB in: W. Clayton Jr.,[1642383],1610612762.0,UTA,,,,,,,,,,,,Clayton Jr.,W. Clayton Jr.,,,,,,,,,,,,,,,,,,
527,PT12M00.00S,2025-11-22T04:54:53.7Z,4,REGULAR,substitution,in,['startperiod'],1641729,,,1610612762,88,110,2025-11-22T04:55:55Z,5130000,False,,,0,,SUB in: B. Sensabaugh,[1641729],1610612762.0,UTA,,,,,,,,,,,,Sensabaugh,B. Sensabaugh,,,,,,,,,,,,,,,,,,
528,PT12M00.00S,2025-11-22T04:54:53.7Z,4,REGULAR,substitution,in,['startperiod'],1631096,,,1610612762,88,110,2025-11-22T04:55:55Z,5140000,False,,,0,,SUB in: C. Holmgren,[1631096],1610612760.0,OKC,,,,,,,,,,,,Holmgren,C. Holmgren,,,,,,,,,,,,,,,,,,
529,PT12M00.00S,2025-11-22T04:54:53.7Z,4,REGULAR,substitution,in,['startperiod'],1628392,,,1610612762,88,110,2025-11-22T04:55:55Z,5150000,False,,,0,,SUB in: I. Hartenstein,[1628392],1610612760.0,OKC,,,,,,,,,,,,Hartenstein,I. Hartenstein,,,,,,,,,,,,,,,,,,
530,PT12M00.00S,2025-11-22T04:54:53.7Z,4,REGULAR,substitution,in,['startperiod'],1641717,,,1610612762,88,110,2025-11-22T04:55:55Z,5160000,False,,,0,,SUB in: C. Wallace,[1641717],1610612760.0,OKC,,,,,,,,,,,,Wallace,C. Wallace,,,,,,,,,,,,,,,,,,
531,PT12M00.00S,2025-11-22T04:55:55.7Z,4,REGULAR,period,start,[],0,,,1610612762,88,110,2025-11-22T04:55:55Z,5170000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
532,PT11M50.00S,2025-11-22T04:56:04.8Z,4,REGULAR,3pt,Jump Shot,[],1642846,6.652431011826544,95.09803921568627,1610612762,91,110,2025-11-22T04:56:09Z,5180000,False,-225.0,10.0,1,left,A. Bailey 3PT  (13 PTS) (W. Clayton Jr. 1 AST),"[1642846, 1642383]",1610612762.0,UTA,,,,,,,Left Corner 3,24+ Left,22.57,Made,13.0,Bailey,A. Bailey,W. Clayton Jr.,1642383.0,1.0,,,,,,,,,,,,,,,
534,PT11M31.00S,2025-11-22T04:56:24.0Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1628392,92.19776609724047,52.20588235294118,1610612760,91,112,2025-11-22T04:56:30Z,5200000,False,11.0,21.0,1,right,I. Hartenstein alley-oop DUNK (12 PTS) (A. Mitchell 2 AST),"[1628392, 1642349]",1610612760.0,OKC,alley-oop,,,,,,Restricted Area,0-8 Center,2.35,Made,12.0,Hartenstein,I. Hartenstein,A. Mitchell,1642349.0,2.0,,,,,,,,,,,,,,,
536,PT11M10.00S,2025-11-22T04:56:45.5Z,4,REGULAR,3pt,Jump Shot,[],1642846,5.075558475689881,2.2058823529411766,1610612762,91,112,2025-11-22T04:56:49Z,5220000,False,239.0,-5.0,1,left,MISS A. Bailey 3PT,[1642846],1610612762.0,UTA,,,,,,,Right Corner 3,24+ Right,23.9,Missed,,Bailey,A. Bailey,,,,,,,,,,,,,,,,,,
537,PT11M06.00S,2025-11-22T04:56:49.5Z,4,REGULAR,rebound,defensive,[],1628392,,,1610612760,91,112,2025-11-22T04:56:49Z,5230000,False,,,0,,I. Hartenstein REBOUND (Off:1 Def:3),[1628392],1610612760.0,OKC,,,,,,,Right Corner 3,24+ Right,,,,Hartenstein,I. Hartenstein,,,,536.0,4.0,3.0,1.0,,,,,,,,,,,
538,PT10M53.00S,2025-11-22T04:57:02.4Z,4,REGULAR,turnover,lost ball,[],1628392,,,1610612760,91,112,2025-11-22T04:57:10Z,5240000,False,,,0,,I. Hartenstein lost ball TURNOVER (3 TO),"[1628392, 1642846]",1610612760.0,OKC,,,,,,,Mid-Range,16-24 Left Center,,,,Hartenstein,I. Hartenstein,,,,,,,,,,,,,3.0,Bailey,1642846.0,,,
539,PT10M53.00S,2025-11-22T04:57:02.4Z,4,REGULAR,steal,,[],1642846,,,1610612762,91,112,2025-11-22T04:57:37Z,5250000,False,,,0,,A. Bailey STEAL (2 STL),[1642846],1610612762.0,UTA,,,,,,,Mid-Range,16-24 Left Center,,,,Bailey,A. Bailey,,,,,,,,,,,,,,,,,,
540,PT10M48.00S,2025-11-22T04:57:09.0Z,4,REGULAR,turnover,out-of-bounds,[],1642846,,,1610612762,91,112,2025-11-22T04:57:19Z,5260000,False,,,0,,A. Bailey lost ball out-of-bounds TURNOVER (2 TO),[1642846],1610612762.0,UTA,lost ball,,,,,,In The Paint (Non-RA),8-16 Center,,,,Bailey,A. Bailey,,,,,,,,202901.0,,,,,2.0,,,,,
541,PT10M34.00S,2025-11-22T04:57:31.3Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1627936,91.93495400788436,56.61764705882353,1610612760,91,114,2025-11-22T04:57:35Z,5270000,False,33.0,23.0,1,right,A. Caruso cutting Layup (7 PTS) (I. Hartenstein 7 AST),"[1627936, 1628392]",1610612760.0,OKC,cutting,,,,,,Restricted Area,0-8 Center,4.05,Made,7.0,Caruso,A. Caruso,I. Hartenstein,1628392.0,7.0,,,,,,,,,,,,,,,
543,PT10M15.00S,2025-11-22T04:57:49.3Z,4,REGULAR,3pt,Jump Shot,[],1642383,22.946780551905388,10.294117647058822,1610612762,91,114,2025-11-22T04:57:54Z,5290000,False,199.0,163.0,1,left,MISS W. Clayton Jr. 25' pullup 3PT,[1642383],1610612762.0,UTA,pullup,,,,,,Above the Break 3,24+ Right Center,25.7,Missed,,Clayton Jr.,W. Clayton Jr.,,,,,,,,,,,,,,,,,,
544,PT10M13.00S,2025-11-22T04:57:52.4Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612760,91,114,2025-11-22T04:57:52Z,5300000,False,,,0,,TEAM defensive REBOUND,[],1610612760.0,OKC,,,,,,,Above the Break 3,24+ Right Center,,,,,,,,,543.0,,,,,,,,,,,,,,
546,PT10M03.00S,2025-11-22T04:58:09.8Z,4,REGULAR,foul,personal,['2freethrow'],1642383,,,1610612760,91,114,2025-11-22T04:58:18Z,5320000,False,,,0,,W. Clayton Jr. shooting personal FOUL (1 PF) (Mitchell 2 FT),"[1642383, 1642349]",1610612762.0,UTA,shooting,,,,,,In The Paint (Non-RA),8-16 Center,,,,Clayton Jr.,W. Clayton Jr.,,,,,,,,1628951.0,1.0,0.0,Mitchell,1642349.0,,,,,,
548,PT10M03.00S,2025-11-22T04:58:30.1Z,4,REGULAR,freethrow,1 of 2,[],1642349,,,1610612760,91,115,2025-11-22T04:58:30Z,5340000,False,,,0,,A. Mitchell Free Throw 1 of 2 (11 PTS),[1642349],1610612760.0,OKC,,,,,,,,,,Made,11.0,Mitchell,A. Mitchell,,,,,,,,,,,,,,,,,,
549,PT10M03.00S,2025-11-22T04:58:46.5Z,4,REGULAR,freethrow,2 of 2,[],1642349,,,1610612760,91,116,2025-11-22T04:58:46Z,5350000,False,,,0,,A. Mitchell Free Throw 2 of 2 (12 PTS),[1642349],1610612760.0,OKC,,,,,,,,,,Made,12.0,Mitchell,A. Mitchell,,,,,,,,,,,,,,,,,,
550,PT09M46.00S,2025-11-22T04:59:04.7Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641729,20.318659658344284,52.450980392156865,1610612762,93,116,2025-11-22T04:59:10Z,5360000,False,-12.0,138.0,1,left,B. Sensabaugh 13' pullup Jump Shot (2 PTS),[1641729],1610612762.0,UTA,pullup,,,,,,In The Paint (Non-RA),8-16 Center,13.9,Made,2.0,Sensabaugh,B. Sensabaugh,,,,,,,,,,,,,,,,,,
551,PT09M27.00S,2025-11-22T04:59:24.4Z,4,REGULAR,3pt,Jump Shot,[],1627936,94.30026281208936,94.85294117647058,1610612760,93,119,2025-11-22T04:59:28Z,5370000,False,224.0,1.0,1,right,A. Caruso 3PT  (10 PTS) (C. Holmgren 2 AST),"[1627936, 1631096]",1610612760.0,OKC,,,,,,,Right Corner 3,24+ Right,22.43,Made,10.0,Caruso,A. Caruso,C. Holmgren,1631096.0,2.0,,,,,,,,,,,,,,,
553,PT09M13.00S,2025-11-22T04:59:37.5Z,4,REGULAR,2pt,Jump Shot,[],1641729,15.456636005256241,23.52941176470588,1610612762,93,119,2025-11-22T04:59:41Z,5390000,False,132.0,93.0,1,left,MISS B. Sensabaugh 16' pullup Shot,[1641729],1610612762.0,UTA,pullup,,,,,,Mid-Range,16-24 Right,16.17,Missed,,Sensabaugh,B. Sensabaugh,,,,,,,,,,,,,,,,,,
554,PT09M11.00S,2025-11-22T04:59:39.5Z,4,REGULAR,rebound,defensive,[],1628392,,,1610612760,93,119,2025-11-22T04:59:41Z,5400000,False,,,0,,I. Hartenstein REBOUND (Off:1 Def:4),[1628392],1610612760.0,OKC,,,,,,,Mid-Range,16-24 Right,,,,Hartenstein,I. Hartenstein,,,,553.0,5.0,4.0,1.0,,,,,,,,,,,
555,PT09M08.00S,2025-11-22T04:59:46.0Z,4,REGULAR,foul,personal,['2freethrow'],203994,,,1610612760,93,119,2025-11-22T04:59:51Z,5410000,False,,,0,,J. Nurkić shooting personal FOUL (4 PF) (Caruso 2 FT),"[203994, 1627936]",1610612762.0,UTA,shooting,,,,,,In The Paint (Non-RA),8-16 Center,,,,Nurkić,J. Nurkić,,,,,,,,2882.0,4.0,0.0,Caruso,1627936.0,,,,,,
557,PT09M08.00S,2025-11-22T05:00:13.0Z,4,REGULAR,freethrow,1 of 2,['fastbreak'],1627936,,,1610612760,93,120,2025-11-22T05:00:33Z,5430000,False,,,0,,A. Caruso Free Throw 1 of 2 (11 PTS),[1627936],1610612760.0,OKC,,,,,,,,,,Made,11.0,Caruso,A. Caruso,,,,,,,,,,,,,,,,,,
558,PT09M08.00S,2025-11-22T05:00:13.0Z,4,REGULAR,freethrow,2 of 2,['fastbreak'],1627936,,,1610612760,93,120,2025-11-22T05:00:33Z,5440000,False,,,0,,MISS A. Caruso Free Throw 2 of 2,[1627936],1610612760.0,OKC,,,,,,,,,,Missed,,Caruso,A. Caruso,,,,,,,,,,,,,,,,,,
559,PT09M06.00S,2025-11-22T05:00:15.0Z,4,REGULAR,rebound,defensive,[],203994,,,1610612762,93,120,2025-11-22T05:00:33Z,5450000,False,,,0,,J. Nurkić REBOUND (Off:4 Def:6),[203994],1610612762.0,UTA,,,,,,,,,,,,Nurkić,J. Nurkić,,,,558.0,10.0,6.0,4.0,,,,,,,,,,,
560,PT08M56.00S,2025-11-22T05:00:42.1Z,4,REGULAR,2pt,Jump Shot,[],1628374,20.45006570302234,26.47058823529412,1610612762,93,120,2025-11-22T05:00:46Z,5460000,False,118.0,140.0,1,left,MISS L. Markkanen 18' pullup Shot,[1628374],1610612762.0,UTA,pullup,,,,,,Mid-Range,16-24 Right Center,18.26,Missed,,Markkanen,L. Markkanen,,,,,,,,,,,,,,,,,,
561,PT08M54.00S,2025-11-22T05:00:44.1Z,4,REGULAR,rebound,defensive,[],1631096,,,1610612760,93,120,2025-11-22T05:00:46Z,5470000,False,,,0,,C. Holmgren REBOUND (Off:0 Def:3),[1631096],1610612760.0,OKC,,,,,,,Mid-Range,16-24 Right Center,,,,Holmgren,C. Holmgren,,,,560.0,3.0,3.0,0.0,,,,,,,,,,,
562,PT08M45.00S,2025-11-22T05:00:52.5Z,4,REGULAR,turnover,bad pass,[],1642349,,,1610612760,93,120,2025-11-22T05:00:57Z,5480000,False,,,0,,A. Mitchell bad pass TURNOVER (2 TO),"[1642349, 1642846]",1610612760.0,OKC,,,,,,,Above the Break 3,24+ Left Center,,,,Mitchell,A. Mitchell,,,,,,,,,,,,,2.0,Bailey,1642846.0,,,
563,PT08M45.00S,2025-11-22T05:00:52.5Z,4,REGULAR,steal,,[],1642846,,,1610612762,93,120,2025-11-22T05:00:54Z,5490000,False,,,0,,A. Bailey STEAL (3 STL),[1642846],1610612762.0,UTA,,,,,,,Above the Break 3,24+ Left Center,,,,Bailey,A. Bailey,,,,,,,,,,,,,,,,,,
564,PT08M41.00S,2025-11-22T05:00:59.2Z,4,REGULAR,foul,personal,['2freethrow'],1642349,,,1610612762,93,120,2025-11-22T05:07:42Z,5500000,False,,,0,,A. Mitchell shooting personal FOUL (3 PF) (Markkanen 2 FT),"[1642349, 1628374]",1610612760.0,OKC,shooting,,,,,,In The Paint (Non-RA),0-8 Center,,,,Mitchell,A. Mitchell,,,,,,,,2882.0,3.0,1.0,Markkanen,1628374.0,,,,,,
566,PT08M41.00S,2025-11-22T05:01:31.5Z,4,REGULAR,freethrow,1 of 2,['fromturnover'],1628374,,,1610612762,94,120,2025-11-22T05:01:31Z,5520000,False,,,0,,L. Markkanen Free Throw 1 of 2 (18 PTS),[1628374],1610612762.0,UTA,,,,,,,,,,Made,18.0,Markkanen,L. Markkanen,,,,,,,,,,,,,,,,,,
567,PT08M41.00S,2025-11-22T05:01:32.5Z,4,REGULAR,substitution,out,[],1627936,,,1610612762,94,120,2025-11-22T05:01:37Z,5530000,False,,,0,,SUB out: A. Caruso,[1627936],1610612760.0,OKC,,,,,,,,,,,,Caruso,A. Caruso,,,,,,,,,,,,,,,,,,
568,PT08M41.00S,2025-11-22T05:01:32.5Z,4,REGULAR,substitution,in,[],1630198,,,1610612762,94,120,2025-11-22T05:01:37Z,5540000,False,,,0,,SUB in: I. Joe,[1630198],1610612760.0,OKC,,,,,,,,,,,,Joe,I. Joe,,,,,,,,,,,,,,,,,,
569,PT08M41.00S,2025-11-22T05:01:52.9Z,4,REGULAR,freethrow,2 of 2,['fromturnover'],1628374,,,1610612762,95,120,2025-11-22T05:01:52Z,5550000,False,,,0,,L. Markkanen Free Throw 2 of 2 (19 PTS),[1628374],1610612762.0,UTA,,,,,,,,,,Made,19.0,Markkanen,L. Markkanen,,,,,,,,,,,,,,,,,,
570,PT08M24.00S,2025-11-22T05:02:18.0Z,4,REGULAR,foul,personal,['2freethrow'],1641729,,,1610612760,95,120,2025-11-22T05:02:28Z,5560000,False,,,0,,B. Sensabaugh shooting personal FOUL (1 PF) (Holmgren 2 FT),"[1641729, 1631096]",1610612762.0,UTA,shooting,,,,,,In The Paint (Non-RA),0-8 Center,,,,Sensabaugh,B. Sensabaugh,,,,,,,,1628951.0,1.0,0.0,Holmgren,1631096.0,,,,,,
572,PT08M24.00S,2025-11-22T05:02:44.3Z,4,REGULAR,freethrow,1 of 2,[],1631096,,,1610612760,95,120,2025-11-22T05:02:44Z,5580000,False,,,0,,MISS C. Holmgren Free Throw 1 of 2,[1631096],1610612760.0,OKC,,,,,,,,,,Missed,,Holmgren,C. Holmgren,,,,,,,,,,,,,,,,,,
573,PT08M24.00S,2025-11-22T05:02:44.3Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612760,95,120,2025-11-22T05:02:44Z,5590000,False,,,0,,TEAM offensive REBOUND,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,572.0,,,,,,,,,,,,,,
574,PT08M24.00S,2025-11-22T05:03:00.9Z,4,REGULAR,freethrow,2 of 2,[],1631096,,,1610612760,95,121,2025-11-22T05:03:00Z,5600000,False,,,0,,C. Holmgren Free Throw 2 of 2 (11 PTS),[1631096],1610612760.0,OKC,,,,,,,,,,Made,11.0,Holmgren,C. Holmgren,,,,,,,,,,,,,,,,,,
575,PT08M05.00S,2025-11-22T05:03:22.4Z,4,REGULAR,foul,personal,[],1631096,,,1610612762,95,121,2025-11-22T05:03:33Z,5610000,False,,,0,,C. Holmgren personal FOUL (2 PF),"[1631096, 203994]",1610612760.0,OKC,,,,,,,Restricted Area,0-8 Center,,,,Holmgren,C. Holmgren,,,,,,,,1628951.0,2.0,0.0,Nurkić,203994.0,,,,,,
577,PT08M05.00S,2025-11-22T05:03:37.9Z,4,REGULAR,substitution,out,[],1628374,,,1610612762,95,121,2025-11-22T05:03:46Z,5630000,False,,,0,,SUB out: L. Markkanen,[1628374],1610612762.0,UTA,,,,,,,,,,,,Markkanen,L. Markkanen,,,,,,,,,,,,,,,,,,
578,PT08M05.00S,2025-11-22T05:03:37.9Z,4,REGULAR,substitution,in,[],1642271,,,1610612762,95,121,2025-11-22T05:03:46Z,5640000,False,,,0,,SUB in: K. Filipowski,[1642271],1610612762.0,UTA,,,,,,,,,,,,Filipowski,K. Filipowski,,,,,,,,,,,,,,,,,,
579,PT08M05.00S,2025-11-22T05:03:37.9Z,4,REGULAR,substitution,out,[],203994,,,1610612762,95,121,2025-11-22T05:04:04Z,5650000,False,,,0,,SUB out: J. Nurkić,[203994],1610612762.0,UTA,,,,,,,,,,,,Nurkić,J. Nurkić,,,,,,,,,,,,,,,,,,
580,PT08M05.00S,2025-11-22T05:03:37.9Z,4,REGULAR,substitution,in,[],1641707,,,1610612762,95,121,2025-11-22T05:04:04Z,5660000,False,,,0,,SUB in: T. Hendricks,[1641707],1610612762.0,UTA,,,,,,,,,,,,Hendricks,T. Hendricks,,,,,,,,,,,,,,,,,,
581,PT08M05.00S,2025-11-22T05:04:06.0Z,4,REGULAR,violation,delay-of-game,['team'],0,,,1610612762,95,121,2025-11-22T05:04:12Z,5670000,False,,,0,,TEAM delay-of-game VIOLATION,[],1610612762.0,UTA,,,,,,,,,,,,,,,,,,,,,1628951.0,,,,,,,,,,
582,PT07M54.00S,2025-11-22T05:04:23.6Z,4,REGULAR,2pt,Jump Shot,[],1642846,22.552562417871222,70.34313725490196,1610612762,97,121,2025-11-22T05:04:28Z,5680000,False,-102.0,159.0,1,left,A. Bailey 18' pullup Jump Shot (15 PTS) (B. Sensabaugh 1 AST),"[1642846, 1641729]",1610612762.0,UTA,pullup,,,,,,Mid-Range,16-24 Left Center,18.92,Made,15.0,Bailey,A. Bailey,B. Sensabaugh,1641729.0,1.0,,,,,,,,,,,,,,,
584,PT07M38.00S,2025-11-22T05:04:39.1Z,4,REGULAR,2pt,Jump Shot,[],1631096,87.86136662286465,67.40196078431373,1610612760,97,121,2025-11-22T05:05:21Z,5700000,False,87.0,62.0,1,right,MISS C. Holmgren 10' floating Shot,[1631096],1610612760.0,OKC,floating,,,,,,Mid-Range,8-16 Right,10.66,Missed,,Holmgren,C. Holmgren,,,,,,,,,,,,,,,,,,
585,PT07M37.00S,2025-11-22T05:04:40.1Z,4,REGULAR,rebound,defensive,[],1641707,,,1610612762,97,121,2025-11-22T05:04:43Z,5710000,False,,,0,,T. Hendricks REBOUND (Off:0 Def:1),[1641707],1610612762.0,UTA,,,,,,,Mid-Range,8-16 Right,,,,Hendricks,T. Hendricks,,,,584.0,1.0,1.0,0.0,,,,,,,,,,,
586,PT07M26.00S,2025-11-22T05:04:53.8Z,4,REGULAR,foul,personal,['2freethrow'],1628392,,,1610612762,97,121,2025-11-22T05:05:01Z,5720000,False,,,0,,I. Hartenstein shooting personal FOUL (2 PF) (Hendricks 2 FT),"[1628392, 1641707]",1610612760.0,OKC,shooting,,,,,,In The Paint (Non-RA),0-8 Center,,,,Hartenstein,I. Hartenstein,,,,,,,,202901.0,2.0,0.0,Hendricks,1641707.0,,,,,,
588,PT07M26.00S,2025-11-22T05:05:17.7Z,4,REGULAR,freethrow,1 of 2,[],1641707,,,1610612762,98,121,2025-11-22T05:05:36Z,5740000,False,,,0,,T. Hendricks Free Throw 1 of 2 (1 PTS),[1641707],1610612762.0,UTA,,,,,,,,,,Made,1.0,Hendricks,T. Hendricks,,,,,,,,,,,,,,,,,,
589,PT07M26.00S,2025-11-22T05:05:17.7Z,4,REGULAR,freethrow,2 of 2,[],1641707,,,1610612762,98,121,2025-11-22T05:05:36Z,5750000,False,,,0,,MISS T. Hendricks Free Throw 2 of 2,[1641707],1610612762.0,UTA,,,,,,,,,,Missed,,Hendricks,T. Hendricks,,,,,,,,,,,,,,,,,,
590,PT07M24.00S,2025-11-22T05:05:19.7Z,4,REGULAR,rebound,defensive,[],1628392,,,1610612760,98,121,2025-11-22T05:05:36Z,5760000,False,,,0,,I. Hartenstein REBOUND (Off:1 Def:5),[1628392],1610612760.0,OKC,,,,,,,,,,,,Hartenstein,I. Hartenstein,,,,589.0,6.0,5.0,1.0,,,,,,,,,,,
591,PT07M12.00S,2025-11-22T05:05:47.0Z,4,REGULAR,turnover,lost ball,[],1628392,,,1610612760,98,121,2025-11-22T05:05:50Z,5770000,False,,,0,,I. Hartenstein lost ball TURNOVER (4 TO),"[1628392, 1642383]",1610612760.0,OKC,,,,,,,In The Paint (Non-RA),0-8 Center,,,,Hartenstein,I. Hartenstein,,,,,,,,,,,,,4.0,Clayton Jr.,1642383.0,,,
592,PT07M12.00S,2025-11-22T05:05:47.0Z,4,REGULAR,steal,,[],1642383,,,1610612762,98,121,2025-11-22T05:05:48Z,5780000,False,,,0,,W. Clayton Jr. STEAL (1 STL),[1642383],1610612762.0,UTA,,,,,,,In The Paint (Non-RA),0-8 Center,,,,Clayton Jr.,W. Clayton Jr.,,,,,,,,,,,,,,,,,,
593,PT07M08.00S,2025-11-22T05:05:51.7Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1641729,9.411957950065702,47.549019607843135,1610612762,98,121,2025-11-22T05:06:08Z,5790000,False,12.0,36.0,1,left,MISS B. Sensabaugh Jump Shot - blocked,"[1641729, 1642349]",1610612762.0,UTA,,,,,,,Restricted Area,0-8 Center,3.8,Missed,,Sensabaugh,B. Sensabaugh,,,,,,,,,,,,,,,,Mitchell,1642349.0,
594,PT07M08.00S,2025-11-22T05:05:51.7Z,4,REGULAR,block,,[],1642349,,,1610612762,98,121,2025-11-22T05:05:54Z,5800000,False,,,0,,A. Mitchell BLOCK (1 BLK),[1642349],1610612760.0,OKC,,,,,,,Restricted Area,0-8 Center,,,,Mitchell,A. Mitchell,,,,,,,,,,,,,,,,,,
595,PT07M08.00S,2025-11-22T05:05:51.7Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612762,98,121,2025-11-22T05:05:56Z,5810000,False,,,0,,TEAM offensive REBOUND,[],1610612762.0,UTA,,,,,,,Restricted Area,0-8 Center,,,,,,,,,593.0,,,,,,,,,,,,,,
597,PT07M06.00S,2025-11-22T05:06:11.7Z,4,REGULAR,turnover,bad pass,[],1642383,,,1610612762,98,121,2025-11-22T05:06:17Z,5830000,False,,,0,,W. Clayton Jr. bad pass TURNOVER (1 TO),"[1642383, 1641717]",1610612762.0,UTA,,,,,,,Mid-Range,8-16 Right,,,,Clayton Jr.,W. Clayton Jr.,,,,,,,,,,,,,1.0,Wallace,1641717.0,,,
598,PT07M06.00S,2025-11-22T05:06:11.7Z,4,REGULAR,steal,,[],1641717,,,1610612760,98,121,2025-11-22T05:06:14Z,5840000,False,,,0,,C. Wallace STEAL (3 STL),[1641717],1610612760.0,OKC,,,,,,,Mid-Range,8-16 Right,,,,Wallace,C. Wallace,,,,,,,,,,,,,,,,,,
599,PT07M00.00S,2025-11-22T05:06:17.5Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1631096,91.40932982917214,62.254901960784316,1610612760,98,121,2025-11-22T05:06:28Z,5850000,False,61.0,28.0,1,right,MISS C. Holmgren 6' running Layup,[1631096],1610612760.0,OKC,running,,,,,,In The Paint (Non-RA),0-8 Center,6.75,Missed,,Holmgren,C. Holmgren,,,,,,,,,,,,,,,,,,
600,PT06M57.00S,2025-11-22T05:06:20.5Z,4,REGULAR,rebound,defensive,[],1642271,,,1610612762,98,121,2025-11-22T05:06:22Z,5860000,False,,,0,,K. Filipowski REBOUND (Off:2 Def:5),[1642271],1610612762.0,UTA,,,,,,,In The Paint (Non-RA),0-8 Center,,,,Filipowski,K. Filipowski,,,,599.0,7.0,5.0,2.0,,,,,,,,,,,
601,PT06M53.00S,2025-11-22T05:06:25.2Z,4,REGULAR,turnover,out-of-bounds,[],1642383,,,1610612762,98,121,2025-11-22T05:06:32Z,5870000,False,,,0,,W. Clayton Jr. bad pass out-of-bounds TURNOVER (2 TO),[1642383],1610612762.0,UTA,bad pass,,,,,,Above the Break 3,24+ Right Center,,,,Clayton Jr.,W. Clayton Jr.,,,,,,,,1628951.0,,,,,2.0,,,,,
