actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,playerName,playerNameI,foulDrawnPlayerName,foulDrawnPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,jumpBallRecoverdPersonId
257,PT04M24.00S,2023-03-26T03:22:50.2Z,2,REGULAR,rebound,defensive,[],202695,,,1610612746,44,54,2023-03-26T03:22:52Z,2530000,False,,,0,,K. Leonard REBOUND (Off:1 Def:2),[202695],1610612746.0,LAC,,,,,,,Restricted Area,0-8 Center,,,,Leonard,K. Leonard,,,,,255.0,3.0,2.0,1.0,,,,,,,,,,
258,PT04M22.00S,2023-03-26T03:22:54.0Z,2,REGULAR,foul,personal,[],1627742,,,1610612746,44,54,2023-03-26T03:23:14Z,2540000,False,,,0,,B. Ingram personal FOUL (1 PF),"[1627742, 202695]",1610612740.0,NOP,,,,,,,In The Paint (Non-RA),0-8 Center,2005.0,1.0,0.0,Ingram,B. Ingram,Leonard,202695.0,,,,,,,,,,,,,,,,
260,PT04M06.00S,2023-03-26T03:23:36.0Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],202695,11.48160315374507,50.49019607843137,1610612746,46,54,2023-03-26T03:23:39Z,2560000,False,-2.0,55.0,1,left,K. Leonard Hook (7 PTS),[202695],1610612746.0,LAC,,,,,,,In The Paint (Non-RA),0-8 Center,,,,Leonard,K. Leonard,,,5.55,Made,,,,,7.0,,,,,,,,,
261,PT03M56.00S,2023-03-26T03:23:47.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'defensivegoaltending']",203468,94.3988173455979,48.28431372549019,1610612740,46,56,2023-03-26T03:32:02Z,2570000,False,-9.0,0.0,1,right,C. McCollum cutting Layup (5 PTS) (L. Nance Jr. 2 AST),"[203468, 1626204]",1610612740.0,NOP,cutting,,,,,,Restricted Area,0-8 Center,,,,McCollum,C. McCollum,,,0.86,Made,,,,,5.0,,,,L. Nance Jr.,1626204.0,2.0,,,
263,PT03M56.00S,2023-03-26T03:23:52.8Z,2,REGULAR,violation,defensive goaltending,[],201587,,,1610612740,46,56,2023-03-26T03:24:12Z,2590000,False,,,0,,N. Batum defensive goaltending VIOLATION,[201587],1610612746.0,LAC,,,,,,,,,1628953.0,,,Batum,N. Batum,,,,,,,,,,,,,,,,,,
264,PT03M43.00S,2023-03-26T03:24:11.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],201566,6.8823915900131425,51.470588235294116,1610612746,48,56,2023-03-26T03:25:00Z,2600000,False,-7.0,12.0,1,left,R. Westbrook cutting finger roll Layup (9 PTS) (K. Leonard 4 AST),"[201566, 202695]",1610612746.0,LAC,cutting finger roll,,,,,,Restricted Area,0-8 Center,,,,Westbrook,R. Westbrook,,,1.43,Made,,,,,9.0,,,,K. Leonard,202695.0,4.0,,,
266,PT03M43.00S,2023-03-26T03:24:14.4Z,2,REGULAR,foul,personal,['1freethrow'],1627742,,,1610612746,48,56,2023-03-26T03:24:29Z,2620000,False,,,0,,B. Ingram shooting personal FOUL (2 PF) (Westbrook 1 FT),"[1627742, 201566]",1610612740.0,NOP,shooting,,,,,,Restricted Area,0-8 Center,1628953.0,2.0,0.0,Ingram,B. Ingram,Westbrook,201566.0,,,,,,,,,,,,,,,,
268,PT03M43.00S,2023-03-26T03:24:41.3Z,2,REGULAR,freethrow,1 of 1,[],201566,,,1610612746,49,56,2023-03-26T03:24:41Z,2640000,False,,,0,,R. Westbrook Free Throw 1 of 1 (10 PTS),[201566],1610612746.0,LAC,,,,,,,,,,,,Westbrook,R. Westbrook,,,,Made,,,,,10.0,,,,,,,,,
269,PT03M31.00S,2023-03-26T03:24:54.2Z,2,REGULAR,3pt,Jump Shot,[],1627742,67.59198423127464,42.40196078431373,1610612740,49,59,2023-03-26T03:25:02Z,2650000,False,-38.0,252.0,1,right,B. Ingram 25' 3PT  (17 PTS) (T. Murphy III 1 AST),"[1627742, 1630530]",1610612740.0,NOP,,,,,,,Above the Break 3,24+ Center,,,,Ingram,B. Ingram,,,25.49,Made,,,,,17.0,,,,T. Murphy III,1630530.0,1.0,,,
271,PT03M14.00S,2023-03-26T03:25:13.7Z,2,REGULAR,turnover,traveling,[],201566,,,1610612746,49,59,2023-03-26T03:25:26Z,2670000,False,,,0,,R. Westbrook traveling TURNOVER (2 TO),[201566],1610612746.0,LAC,,,,,,,In The Paint (Non-RA),0-8 Center,2005.0,,,Westbrook,R. Westbrook,,,,,,,,,,2.0,,,,,,,,
272,PT02M54.00S,2023-03-26T03:25:44.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",203468,93.74178712220763,52.205882352941174,1610612740,49,61,2023-03-26T03:33:38Z,2680000,False,11.0,6.0,1,right,C. McCollum driving finger roll Layup (7 PTS),[203468],1610612740.0,NOP,driving finger roll,,,,,,Restricted Area,0-8 Center,,,,McCollum,C. McCollum,,,1.27,Made,,,,,7.0,,,,,,,,,
273,PT02M41.00S,2023-03-26T03:25:58.6Z,2,REGULAR,turnover,out-of-bounds,[],201587,,,1610612746,49,61,2023-03-26T03:26:05Z,2690000,False,,,0,,N. Batum bad pass out-of-bounds TURNOVER (1 TO),[201587],1610612746.0,LAC,bad pass,,,,,,Above the Break 3,24+ Center,2005.0,,,Batum,N. Batum,,,,,,,,,,1.0,,,,,,,,
274,PT02M30.00S,2023-03-26T03:26:19.4Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1626204,94.92444152431011,49.26470588235294,1610612740,49,63,2023-03-26T03:26:23Z,2700000,False,-4.0,-5.0,1,right,L. Nance Jr. cutting DUNK (2 PTS) (B. Ingram 7 AST),"[1626204, 1627742]",1610612740.0,NOP,cutting,,,,,,Restricted Area,0-8 Center,,,,Nance Jr.,L. Nance Jr.,,,0.61,Made,,,,,2.0,,,,B. Ingram,1627742.0,7.0,,,
276,PT02M18.00S,2023-03-26T03:26:31.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],202695,6.8823915900131425,48.774509803921575,1610612746,49,63,2023-03-26T03:26:35Z,2720000,False,6.0,12.0,1,left,MISS K. Leonard driving Layup,[202695],1610612746.0,LAC,driving,,,,,,Restricted Area,0-8 Center,,,,Leonard,K. Leonard,,,1.36,Missed,,,,,,,,,,,,,,
277,PT02M16.00S,2023-03-26T03:26:33.2Z,2,REGULAR,rebound,defensive,[],1630230,,,1610612740,49,63,2023-03-26T03:26:35Z,2730000,False,,,0,,N. Marshall REBOUND (Off:0 Def:2),[1630230],1610612740.0,NOP,,,,,,,Restricted Area,0-8 Center,,,,Marshall,N. Marshall,,,,,276.0,2.0,2.0,0.0,,,,,,,,,,
278,PT02M13.00S,2023-03-26T03:26:35.4Z,2,REGULAR,turnover,bad pass,[],1630230,,,1610612740,49,63,2023-03-26T03:26:40Z,2740000,False,,,0,,N. Marshall bad pass TURNOVER (1 TO),"[1630230, 201569]",1610612740.0,NOP,,,,,,,Above the Break 3,24+ Right Center,,,,Marshall,N. Marshall,,,,,,,,,,1.0,Gordon,201569.0,,,,,,
279,PT02M13.00S,2023-03-26T03:26:35.4Z,2,REGULAR,steal,,[],201569,,,1610612746,49,63,2023-03-26T03:26:39Z,2750000,False,,,0,,E. Gordon STEAL (1 STL),[201569],1610612746.0,LAC,,,,,,,Above the Break 3,24+ Right Center,,,,Gordon,E. Gordon,,,,,,,,,,,,,,,,,,
280,PT02M09.00S,2023-03-26T03:26:41.1Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1626204,,,1610612746,49,63,2023-03-26T03:26:48Z,2760000,False,,,0,,L. Nance Jr. shooting personal FOUL (2 PF) (Westbrook 2 FT),"[1626204, 201566]",1610612740.0,NOP,shooting,,,,,,Restricted Area,0-8 Center,2714.0,2.0,0.0,Nance Jr.,L. Nance Jr.,Westbrook,201566.0,,,,,,,,,,,,,,,,
282,PT02M09.00S,2023-03-26T03:27:16.5Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],201566,,,1610612746,50,63,2023-03-26T03:27:16Z,2780000,False,,,0,,R. Westbrook Free Throw 1 of 2 (11 PTS),[201566],1610612746.0,LAC,,,,,,,,,,,,Westbrook,R. Westbrook,,,,Made,,,,,11.0,,,,,,,,,
283,PT02M09.00S,2023-03-26T03:27:17.3Z,2,REGULAR,substitution,out,[],201587,,,1610612746,50,63,2023-03-26T03:27:23Z,2790000,False,,,0,,SUB out: N. Batum,[201587],1610612746.0,LAC,,,,,,,,,,,,Batum,N. Batum,,,,,,,,,,,,,,,,,,
284,PT02M09.00S,2023-03-26T03:27:17.3Z,2,REGULAR,substitution,in,[],1627826,,,1610612746,50,63,2023-03-26T03:27:23Z,2800000,False,,,0,,SUB in: I. Zubac,[1627826],1610612746.0,LAC,,,,,,,,,,,,Zubac,I. Zubac,,,,,,,,,,,,,,,,,,
285,PT02M09.00S,2023-03-26T03:27:38.0Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],201566,,,1610612746,51,63,2023-03-26T03:27:38Z,2810000,False,,,0,,R. Westbrook Free Throw 2 of 2 (12 PTS),[201566],1610612746.0,LAC,,,,,,,,,,,,Westbrook,R. Westbrook,,,,Made,,,,,12.0,,,,,,,,,
286,PT02M01.00S,2023-03-26T03:27:49.8Z,2,REGULAR,foul,personal,[],1627826,,,1610612740,51,63,2023-03-26T03:27:56Z,2820000,False,,,0,,I. Zubac personal FOUL (2 PF),"[1627826, 203468]",1610612746.0,LAC,,,,,,,Mid-Range,8-16 Left,2005.0,2.0,0.0,Zubac,I. Zubac,McCollum,203468.0,,,,,,,,,,,,,,,,
288,PT01M52.00S,2023-03-26T03:28:18.0Z,2,REGULAR,3pt,Jump Shot,[],1630230,92.95335085413929,96.32352941176471,1610612740,51,63,2023-03-26T03:28:22Z,2840000,False,232.0,14.0,1,right,MISS N. Marshall 3PT,[1630230],1610612740.0,NOP,,,,,,,Right Corner 3,24+ Right,,,,Marshall,N. Marshall,,,23.2,Missed,,,,,,,,,,,,,,
289,PT01M47.00S,2023-03-26T03:28:23.0Z,2,REGULAR,rebound,defensive,[],201566,,,1610612746,51,63,2023-03-26T03:28:22Z,2850000,False,,,0,,R. Westbrook REBOUND (Off:0 Def:3),[201566],1610612746.0,LAC,,,,,,,Right Corner 3,24+ Right,,,,Westbrook,R. Westbrook,,,,,288.0,3.0,3.0,0.0,,,,,,,,,,
290,PT01M47.00S,2023-03-26T03:28:24.4Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630230,,,1610612746,51,63,2023-03-26T03:28:35Z,2860000,False,,,0,,N. Marshall personal FOUL (1 PF) (Westbrook 2 FT),"[1630230, 201566]",1610612740.0,NOP,,,,,,,Above the Break 3,24+ Right Center,2714.0,1.0,0.0,Marshall,N. Marshall,Westbrook,201566.0,,,,,,,,,,,,,,,,
292,PT01M47.00S,2023-03-26T03:28:56.1Z,2,REGULAR,freethrow,1 of 2,[],201566,,,1610612746,52,63,2023-03-26T03:28:56Z,2880000,False,,,0,,R. Westbrook Free Throw 1 of 2 (13 PTS),[201566],1610612746.0,LAC,,,,,,,,,,,,Westbrook,R. Westbrook,,,,Made,,,,,13.0,,,,,,,,,
293,PT01M47.00S,2023-03-26T03:28:57.1Z,2,REGULAR,substitution,out,[],1630230,,,1610612746,52,63,2023-03-26T03:29:03Z,2890000,False,,,0,,SUB out: N. Marshall,[1630230],1610612740.0,NOP,,,,,,,,,,,,Marshall,N. Marshall,,,,,,,,,,,,,,,,,,
294,PT01M47.00S,2023-03-26T03:28:57.1Z,2,REGULAR,substitution,in,[],1626196,,,1610612746,52,63,2023-03-26T03:29:03Z,2900000,False,,,0,,SUB in: J. Richardson,[1626196],1610612740.0,NOP,,,,,,,,,,,,Richardson,J. Richardson,,,,,,,,,,,,,,,,,,
295,PT01M47.00S,2023-03-26T03:29:10.3Z,2,REGULAR,foul,technical,"['inpenalty', '1freethrow']",1630230,,,1610612746,52,63,2023-03-26T03:29:18Z,2910000,False,,,0,,N. Marshall technical FOUL (1 Tech),[1630230],1610612740.0,NOP,,,,,,,,,2714.0,1.0,1.0,Marshall,N. Marshall,,,,,,,,,,,,,,,,,,
296,PT01M47.00S,2023-03-26T03:29:20.2Z,2,REGULAR,freethrow,1 of 1,[],202695,,,1610612746,53,63,2023-03-26T03:29:20Z,2920000,False,,,0,,K. Leonard technical Free Throw 1 of 1 (8 PTS),[202695],1610612746.0,LAC,technical,,,,,,,,,,,Leonard,K. Leonard,,,,Made,,,,,8.0,,,,,,,,,
297,PT01M47.00S,2023-03-26T03:29:44.0Z,2,REGULAR,freethrow,2 of 2,[],201566,,,1610612746,54,63,2023-03-26T03:29:44Z,2930000,False,,,0,,R. Westbrook Free Throw 2 of 2 (14 PTS),[201566],1610612746.0,LAC,,,,,,,,,,,,Westbrook,R. Westbrook,,,,Made,,,,,14.0,,,,,,,,,
298,PT01M32.00S,2023-03-26T03:30:00.3Z,2,REGULAR,3pt,Jump Shot,[],1626196,90.06241787122208,95.34313725490196,1610612740,54,63,2023-03-26T03:30:04Z,2940000,False,227.0,41.0,1,right,MISS J. Richardson 3PT,[1626196],1610612740.0,NOP,,,,,,,Right Corner 3,24+ Right,,,,Richardson,J. Richardson,,,23.04,Missed,,,,,,,,,,,,,,
299,PT01M29.00S,2023-03-26T03:30:03.3Z,2,REGULAR,rebound,defensive,[],202695,,,1610612746,54,63,2023-03-26T03:30:04Z,2950000,False,,,0,,K. Leonard REBOUND (Off:1 Def:3),[202695],1610612746.0,LAC,,,,,,,Right Corner 3,24+ Right,,,,Leonard,K. Leonard,,,,,298.0,4.0,3.0,1.0,,,,,,,,,,
300,PT01M13.00S,2023-03-26T03:30:19.6Z,2,REGULAR,3pt,Jump Shot,[],202695,27.644546649145866,82.84313725490196,1610612746,54,63,2023-03-26T03:30:23Z,2960000,False,-164.0,207.0,1,left,MISS K. Leonard 26' 3PT,[202695],1610612746.0,LAC,,,,,,,Above the Break 3,24+ Left Center,,,,Leonard,K. Leonard,,,26.45,Missed,,,,,,,,,,,,,,
301,PT01M09.00S,2023-03-26T03:30:23.6Z,2,REGULAR,rebound,defensive,[],1626204,,,1610612740,54,63,2023-03-26T03:30:23Z,2970000,False,,,0,,L. Nance Jr. REBOUND (Off:0 Def:1),[1626204],1610612740.0,NOP,,,,,,,Above the Break 3,24+ Left Center,,,,Nance Jr.,L. Nance Jr.,,,,,300.0,1.0,1.0,0.0,,,,,,,,,,
302,PT00M59.70S,2023-03-26T03:30:33.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203468,83.36070959264126,48.0392156862745,1610612740,54,65,2023-03-26T03:30:37Z,2980000,False,-10.0,104.0,1,right,C. McCollum 10' driving floating Jump Shot (9 PTS) (L. Nance Jr. 3 AST),"[203468, 1626204]",1610612740.0,NOP,driving floating,,,,,,In The Paint (Non-RA),8-16 Center,,,,McCollum,C. McCollum,,,10.44,Made,,,,,9.0,,,,L. Nance Jr.,1626204.0,3.0,,,
303,PT00M48.40S,2023-03-26T03:30:48.0Z,2,REGULAR,3pt,Jump Shot,[],201566,6.356767411300922,96.81372549019608,1610612746,54,65,2023-03-26T03:30:53Z,2990000,False,-234.0,7.0,1,left,MISS R. Westbrook 3PT,[201566],1610612746.0,LAC,,,,,,,Left Corner 3,24+ Left,,,,Westbrook,R. Westbrook,,,23.42,Missed,,,,,,,,,,,,,,
304,PT00M45.40S,2023-03-26T03:30:51.0Z,2,REGULAR,rebound,defensive,[],1626204,,,1610612740,54,65,2023-03-26T03:30:53Z,3000000,False,,,0,,L. Nance Jr. REBOUND (Off:0 Def:2),[1626204],1610612740.0,NOP,,,,,,,Left Corner 3,24+ Left,,,,Nance Jr.,L. Nance Jr.,,,,,303.0,2.0,2.0,0.0,,,,,,,,,,
305,PT00M38.10S,2023-03-26T03:30:58.5Z,2,REGULAR,2pt,Jump Shot,[],1627742,87.56570302233902,71.56862745098039,1610612740,54,65,2023-03-26T03:31:04Z,3010000,False,108.0,64.0,1,right,MISS B. Ingram 12' pullup Shot,[1627742],1610612740.0,NOP,pullup,,,,,,Mid-Range,8-16 Right,,,,Ingram,B. Ingram,,,12.56,Missed,,,,,,,,,,,,,,
306,PT00M35.00S,2023-03-26T03:31:01.6Z,2,REGULAR,rebound,offensive,[],1626204,,,1610612740,54,65,2023-03-26T03:31:01Z,3020000,False,,,0,,L. Nance Jr. REBOUND (Off:1 Def:2),[1626204],1610612740.0,NOP,,,,,,,Mid-Range,8-16 Right,,,,Nance Jr.,L. Nance Jr.,,,,,305.0,3.0,2.0,1.0,,,,,,,,,,
307,PT00M29.70S,2023-03-26T03:31:07.0Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1630530,86.90867279894876,2.205882352941174,1610612740,54,68,2023-03-26T03:31:11Z,3030000,False,-239.0,71.0,1,right,T. Murphy III 24' 3PT  (20 PTS) (B. Ingram 8 AST),"[1630530, 1627742]",1610612740.0,NOP,,,,,,,Left Corner 3,24+ Left,,,,Murphy III,T. Murphy III,,,24.92,Made,,,,,20.0,,,,B. Ingram,1627742.0,8.0,,,
309,PT00M10.20S,2023-03-26T03:31:32.9Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1626204,,,1610612746,54,68,2023-03-26T03:36:06Z,3050000,False,,,0,,L. Nance Jr. personal FOUL (3 PF) (Leonard 2 FT),"[1626204, 202695]",1610612740.0,NOP,,,,,,,In The Paint (Non-RA),0-8 Center,1628953.0,3.0,0.0,Nance Jr.,L. Nance Jr.,Leonard,202695.0,,,,,,,,,,,,,,,,
311,PT00M10.20S,2023-03-26T03:32:07.2Z,2,REGULAR,freethrow,1 of 2,[],202695,,,1610612746,55,68,2023-03-26T03:36:06Z,3070000,False,,,0,,K. Leonard Free Throw 1 of 2 (9 PTS),[202695],1610612746.0,LAC,,,,,,,,,,,,Leonard,K. Leonard,,,,Made,,,,,9.0,,,,,,,,,
314,PT00M10.20S,2023-03-26T03:32:07.2Z,2,REGULAR,freethrow,2 of 2,[],202695,,,1610612746,56,68,2023-03-26T03:36:06Z,3075000,False,,,0,,K. Leonard Free Throw 2 of 2 (10 PTS),[202695],1610612746.0,LAC,,,,,,,,,,,,Leonard,K. Leonard,,,,Made,,,,,10.0,,,,,,,,,
312,PT00M10.20S,2023-03-26T03:32:08.1Z,2,REGULAR,substitution,out,[],1627826,,,1610612740,56,68,2023-03-26T03:35:57Z,3080000,False,,,0,,SUB out: I. Zubac,[1627826],1610612746.0,LAC,,,,,,,,,,,,Zubac,I. Zubac,,,,,,,,,,,,,,,,,,
313,PT00M10.20S,2023-03-26T03:32:08.1Z,2,REGULAR,substitution,in,[],201587,,,1610612740,56,68,2023-03-26T03:35:57Z,3090000,False,,,0,,SUB in: N. Batum,[201587],1610612746.0,LAC,,,,,,,,,,,,Batum,N. Batum,,,,,,,,,,,,,,,,,,
315,PT00M01.10S,2023-03-26T03:32:42.2Z,2,REGULAR,turnover,lost ball,[],203468,,,1610612740,56,68,2023-03-26T03:33:24Z,3095000,False,,,0,,C. McCollum lost ball TURNOVER (2 TO),"[203468, 201587]",1610612740.0,NOP,,,,,,,In The Paint (Non-RA),8-16 Center,,,,McCollum,C. McCollum,,,,,,,,,,2.0,Batum,201587.0,,,,,,
316,PT00M01.10S,2023-03-26T03:32:42.2Z,2,REGULAR,steal,,[],201587,,,1610612746,56,68,2023-03-26T03:59:26Z,3097500,False,,,0,,N. Batum STEAL (1 STL),[201587],1610612746.0,LAC,,,,,,,In The Paint (Non-RA),8-16 Center,,,,Batum,N. Batum,,,,,,,,,,,,,,,,,,
317,PT00M00.00S,2023-03-26T03:32:46.9Z,2,REGULAR,period,end,[],0,,,1610612746,56,68,2023-03-26T03:35:57Z,3130000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
320,PT12M00.00S,2023-03-26T03:46:54.2Z,3,REGULAR,substitution,out,['startperiod'],201587,,,1610612746,56,68,2023-03-26T03:47:56Z,3150000,False,,,0,,SUB out: N. Batum,[201587],1610612746.0,LAC,,,,,,,,,,,,Batum,N. Batum,,,,,,,,,,,,,,,,,,
321,PT12M00.00S,2023-03-26T03:46:54.2Z,3,REGULAR,substitution,out,['startperiod'],1626196,,,1610612746,56,68,2023-03-26T03:47:56Z,3160000,False,,,0,,SUB out: J. Richardson,[1626196],1610612740.0,NOP,,,,,,,,,,,,Richardson,J. Richardson,,,,,,,,,,,,,,,,,,
322,PT12M00.00S,2023-03-26T03:46:54.2Z,3,REGULAR,substitution,out,['startperiod'],1626204,,,1610612746,56,68,2023-03-26T03:47:56Z,3170000,False,,,0,,SUB out: L. Nance Jr.,[1626204],1610612740.0,NOP,,,,,,,,,,,,Nance Jr.,L. Nance Jr.,,,,,,,,,,,,,,,,,,
323,PT12M00.00S,2023-03-26T03:46:54.2Z,3,REGULAR,substitution,in,['startperiod'],1627826,,,1610612746,56,68,2023-03-26T03:47:56Z,3180000,False,,,0,,SUB in: I. Zubac,[1627826],1610612746.0,LAC,,,,,,,,,,,,Zubac,I. Zubac,,,,,,,,,,,,,,,,,,
324,PT12M00.00S,2023-03-26T03:46:54.2Z,3,REGULAR,substitution,in,['startperiod'],202685,,,1610612746,56,68,2023-03-26T03:47:56Z,3190000,False,,,0,,SUB in: J. Valanciunas,[202685],1610612740.0,NOP,,,,,,,,,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,,,,,,
325,PT12M00.00S,2023-03-26T03:46:54.2Z,3,REGULAR,substitution,in,['startperiod'],1630529,,,1610612746,56,68,2023-03-26T03:47:56Z,3200000,False,,,0,,SUB in: H. Jones,[1630529],1610612740.0,NOP,,,,,,,,,,,,Jones,H. Jones,,,,,,,,,,,,,,,,,,
326,PT12M00.00S,2023-03-26T03:47:56.1Z,3,REGULAR,period,start,[],0,,,1610612740,56,68,2023-03-26T03:47:56Z,3210000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
327,PT11M39.00S,2023-03-26T03:48:15.5Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202685,5.042706964520377,63.48039215686275,1610612740,56,68,2023-03-26T03:49:03Z,3220000,False,-67.0,-5.0,1,left,MISS J. Valanciunas 6' turnaround fadeaway Shot,[202685],1610612740.0,NOP,turnaround fadeaway,,,,,,In The Paint (Non-RA),0-8 Center,,,,Valanciunas,J. Valanciunas,,,6.76,Missed,,,,,,,,,,,,,,
328,PT11M37.00S,2023-03-26T03:48:17.5Z,3,REGULAR,rebound,defensive,[],202695,,,1610612746,56,68,2023-03-26T03:48:20Z,3230000,False,,,0,,K. Leonard REBOUND (Off:1 Def:4),[202695],1610612746.0,LAC,,,,,,,In The Paint (Non-RA),0-8 Center,,,,Leonard,K. Leonard,,,,,327.0,5.0,4.0,1.0,,,,,,,,,,
329,PT11M26.00S,2023-03-26T03:48:28.9Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201569,85.98883048620237,56.127450980392155,1610612746,58,68,2023-03-26T03:48:38Z,3240000,False,31.0,79.0,1,right,E. Gordon 8' floating Jump Shot (15 PTS) (I. Zubac 1 AST),"[201569, 1627826]",1610612746.0,LAC,floating,,,,,,In The Paint (Non-RA),8-16 Center,,,,Gordon,E. Gordon,,,8.49,Made,,,,,15.0,,,,I. Zubac,1627826.0,1.0,,,
331,PT11M11.00S,2023-03-26T03:48:43.9Z,3,REGULAR,3pt,Jump Shot,[],1630530,29.61563731931669,21.568627450980387,1610612740,58,71,2023-03-26T03:48:48Z,3260000,False,142.0,226.0,1,left,T. Murphy III 26' 3PT  (23 PTS) (J. Valanciunas 1 AST),"[1630530, 202685]",1610612740.0,NOP,,,,,,,Above the Break 3,24+ Right Center,,,,Murphy III,T. Murphy III,,,26.69,Made,,,,,23.0,,,,J. Valanciunas,202685.0,1.0,,,
333,PT10M44.00S,2023-03-26T03:49:11.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],202694,93.61038107752957,50.0,1610612746,60,71,2023-03-26T03:49:16Z,3280000,False,0.0,8.0,1,right,M. Morris Sr. cutting Layup (2 PTS) (I. Zubac 2 AST),"[202694, 1627826]",1610612746.0,LAC,cutting,,,,,,Restricted Area,0-8 Center,,,,Morris Sr.,M. Morris Sr.,,,0.76,Made,,,,,2.0,,,,I. Zubac,1627826.0,2.0,,,
335,PT10M36.00S,2023-03-26T03:49:18.9Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627742,18.183311432325894,54.65686274509804,1610612740,60,71,2023-03-26T03:49:23Z,3300000,False,-23.0,118.0,1,left,MISS B. Ingram 12' fadeaway Shot,[1627742],1610612740.0,NOP,fadeaway,,,,,,In The Paint (Non-RA),8-16 Center,,,,Ingram,B. Ingram,,,12.07,Missed,,,,,,,,,,,,,,
336,PT10M33.00S,2023-03-26T03:49:21.9Z,3,REGULAR,rebound,defensive,[],202695,,,1610612746,60,71,2023-03-26T03:49:23Z,3310000,False,,,0,,K. Leonard REBOUND (Off:1 Def:5),[202695],1610612746.0,LAC,,,,,,,In The Paint (Non-RA),8-16 Center,,,,Leonard,K. Leonard,,,,,335.0,6.0,5.0,1.0,,,,,,,,,,
337,PT10M13.00S,2023-03-26T03:49:41.4Z,3,REGULAR,3pt,Jump Shot,[],201566,87.9599211563732,95.83333333333333,1610612746,60,71,2023-03-26T03:49:46Z,3320000,False,229.0,61.0,1,right,MISS R. Westbrook 3PT,[201566],1610612746.0,LAC,,,,,,,Right Corner 3,24+ Right,,,,Westbrook,R. Westbrook,,,23.71,Missed,,,,,,,,,,,,,,
338,PT10M10.00S,2023-03-26T03:49:44.4Z,3,REGULAR,rebound,defensive,[],202685,,,1610612740,60,71,2023-03-26T03:49:46Z,3330000,False,,,0,,J. Valanciunas REBOUND (Off:2 Def:7),[202685],1610612740.0,NOP,,,,,,,Right Corner 3,24+ Right,,,,Valanciunas,J. Valanciunas,,,,,337.0,9.0,7.0,2.0,,,,,,,,,,
339,PT10M01.00S,2023-03-26T03:49:54.6Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],202685,12.483574244415237,49.68979779411765,1610612740,60,73,2023-03-26T03:50:07Z,3340000,False,2.0,65.0,1,left,J. Valanciunas 6' Hook (6 PTS) (C. McCollum 3 AST),"[202685, 203468]",1610612740.0,NOP,,,,,,,In The Paint (Non-RA),0-8 Center,,,,Valanciunas,J. Valanciunas,,,6.48,Made,,,,,6.0,,,,C. McCollum,203468.0,3.0,,,
341,PT09M52.00S,2023-03-26T03:50:02.6Z,3,REGULAR,3pt,Jump Shot,[],202694,81.25821287779237,3.9215686274509807,1610612746,60,73,2023-03-26T03:50:10Z,3360000,False,-230.0,124.0,1,right,MISS M. Morris Sr. 26' 3PT,[202694],1610612746.0,LAC,,,,,,,Above the Break 3,24+ Left Center,,,,Morris Sr.,M. Morris Sr.,,,26.15,Missed,,,,,,,,,,,,,,
342,PT09M52.00S,2023-03-26T03:50:02.6Z,3,REGULAR,rebound,defensive,[],203468,,,1610612740,60,73,2023-03-26T03:50:10Z,3370000,False,,,0,,C. McCollum REBOUND (Off:2 Def:3),[203468],1610612740.0,NOP,,,,,,,Above the Break 3,24+ Left Center,,,,McCollum,C. McCollum,,,,,341.0,5.0,3.0,2.0,,,,,,,,,,
