actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
372,PT05M38.00S,2022-11-08T04:48:27.5Z,3,REGULAR,block,,[],202694,,,1610612739,81,78,2022-11-08T04:53:29Z,3407500,,,0,,M. Morris Sr. BLOCK (1 BLK),[202694],1610612746.0,LAC,,,,Morris Sr.,M. Morris Sr.,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
373,PT05M37.00S,2022-11-08T04:48:28.5Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612739,81,78,2022-11-08T04:53:29Z,3408750,,,0,,TEAM offensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,Restricted Area,0-8 Center,,,371.0,,,,,,,,,,,,,,,,,
343,PT05M30.00S,2022-11-08T04:48:52.4Z,3,REGULAR,foul,personal,[],202694,,,1610612739,81,78,2022-11-08T04:48:59Z,3420000,,,0,,M. Morris Sr. personal FOUL (2 PF),"[202694, 1629636]",1610612746.0,LAC,,,,Morris Sr.,M. Morris Sr.,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,202035.0,2.0,0.0,Garland,1629636.0,,
345,PT05M30.00S,2022-11-08T04:49:02.1Z,3,REGULAR,substitution,out,[],1628386,,,1610612739,81,78,2022-11-08T04:49:14Z,3440000,,,0,,SUB out: J. Allen,[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
346,PT05M30.00S,2022-11-08T04:49:02.1Z,3,REGULAR,substitution,in,[],201567,,,1610612739,81,78,2022-11-08T04:49:14Z,3450000,,,0,,SUB in: K. Love,[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,,,,,,,,,,,,,,,,,,,,,,
347,PT05M20.00S,2022-11-08T04:49:30.9Z,3,REGULAR,2pt,Jump Shot,['2ndchance'],1629636,73.242444152431,48.774509803921575,1610612739,81,80,2022-11-08T04:53:29Z,3460000,-6.0,199.0,1,right,D. Garland 19' pullup Jump Shot (16 PTS),[1629636],1610612739.0,CLE,pullup,,,Garland,D. Garland,,,,,Mid-Range,16-24 Center,19.91,Made,,,,,16.0,,,,,,,,,,,,,
348,PT05M04.00S,2022-11-08T04:49:46.5Z,3,REGULAR,3pt,Jump Shot,[],202331,32.50657030223391,37.99019607843137,1610612746,81,80,2022-11-08T04:49:51Z,3470000,60.0,253.0,1,left,MISS P. George 26' 3PT,[202331],1610612746.0,LAC,,,,George,P. George,,,,,Above the Break 3,24+ Center,26.01,Missed,,,,,,,,,,,,,,,,,,
349,PT05M02.00S,2022-11-08T04:49:48.5Z,3,REGULAR,rebound,defensive,[],1630596,,,1610612739,81,80,2022-11-08T04:49:51Z,3480000,,,0,,E. Mobley REBOUND (Off:2 Def:2),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Above the Break 3,24+ Center,,,348.0,4.0,2.0,2.0,,,,,,,,,,,,,,
350,PT04M53.00S,2022-11-08T04:49:57.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630596,93.2161629434954,53.92156862745098,1610612739,81,82,2022-11-08T04:50:02Z,3490000,20.0,11.0,1,right,E. Mobley cutting Layup (24 PTS) (D. Garland 10 AST),"[1630596, 1629636]",1610612739.0,CLE,cutting,,,Mobley,E. Mobley,,,,,Restricted Area,0-8 Center,2.26,Made,,,,,24.0,D. Garland,1629636.0,10.0,,,,,,,,,,
352,PT04M41.00S,2022-11-08T04:50:13.1Z,3,REGULAR,foul,personal,[],1630171,,,1610612746,81,82,2022-11-08T04:50:20Z,3510000,,,0,,I. Okoro personal FOUL (2 PF),"[1630171, 202331]",1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,Above the Break 3,24+ Left,,,,,,,,,,,,,,202035.0,2.0,0.0,George,202331.0,,
354,PT04M31.00S,2022-11-08T04:50:49.6Z,3,REGULAR,3pt,Jump Shot,[],202704,32.637976346911955,55.3921568627451,1610612746,81,82,2022-11-08T04:54:53Z,3530000,-27.0,254.0,1,left,MISS R. Jackson 25' step back 3PT,[202704],1610612746.0,LAC,step back,,,Jackson,R. Jackson,,,,,Above the Break 3,24+ Center,25.57,Missed,,,,,,,,,,,,,,,,,,
355,PT04M28.00S,2022-11-08T04:50:52.6Z,3,REGULAR,rebound,defensive,[],1630596,,,1610612739,81,82,2022-11-08T04:50:54Z,3540000,,,0,,E. Mobley REBOUND (Off:2 Def:3),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Above the Break 3,24+ Center,,,354.0,5.0,3.0,2.0,,,,,,,,,,,,,,
356,PT04M24.00S,2022-11-08T04:50:56.4Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],201567,72.84822601839684,79.90196078431373,1610612739,81,82,2022-11-08T04:55:11Z,3550000,150.0,203.0,1,right,MISS K. Love 25' running 3PT,[201567],1610612739.0,CLE,running,,,Love,K. Love,,,,,Above the Break 3,24+ Right Center,25.19,Missed,,,,,,,,,,,,,,,,,,
357,PT04M23.00S,2022-11-08T04:50:57.4Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612746,81,82,2022-11-08T04:51:03Z,3560000,,,0,,TEAM defensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,Above the Break 3,24+ Right Center,,,356.0,,,,,,,,,,,,,,,,,
359,PT04M10.00S,2022-11-08T04:51:20.1Z,3,REGULAR,3pt,Jump Shot,[],202694,8.196452036793687,95.83333333333333,1610612746,81,82,2022-11-08T04:51:24Z,3580000,-229.0,25.0,1,left,MISS M. Morris Sr. 3PT,[202694],1610612746.0,LAC,,,,Morris Sr.,M. Morris Sr.,,,,,Left Corner 3,24+ Left,23.05,Missed,,,,,,,,,,,,,,,,,,
360,PT04M06.00S,2022-11-08T04:51:24.1Z,3,REGULAR,rebound,defensive,[],1627747,,,1610612739,81,82,2022-11-08T04:51:24Z,3590000,,,0,,C. LeVert REBOUND (Off:0 Def:2),[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,Left Corner 3,24+ Left,,,359.0,2.0,2.0,0.0,,,,,,,,,,,,,,
361,PT03M54.00S,2022-11-08T04:51:35.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627747,95.18725361366623,53.18627450980392,1610612739,81,84,2022-11-08T04:51:40Z,3600000,16.0,-7.0,1,right,C. LeVert driving Layup (2 PTS) (I. Okoro 2 AST),"[1627747, 1630171]",1610612739.0,CLE,driving,,,LeVert,C. LeVert,,,,,Restricted Area,0-8 Center,1.75,Made,,,,,2.0,I. Okoro,1630171.0,2.0,,,,,,,,,,
363,PT03M40.00S,2022-11-08T04:51:49.2Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202704,12.00722733245729,45.34313725490197,1610612746,83,84,2022-11-08T04:51:52Z,3620000,23.0,60.0,1,left,R. Jackson 6' floating Jump Shot (12 PTS),[202704],1610612746.0,LAC,floating,,,Jackson,R. Jackson,,,,,In The Paint (Non-RA),0-8 Center,6.47,Made,,,,,12.0,,,,,,,,,,,,,
364,PT03M19.00S,2022-11-08T04:52:10.4Z,3,REGULAR,turnover,bad pass,[],1629636,,,1610612739,83,84,2022-11-08T04:52:14Z,3630000,,,0,,D. Garland bad pass TURNOVER (2 TO),"[1629636, 1627826]",1610612739.0,CLE,,,,Garland,D. Garland,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,2.0,Zubac,1627826.0,,,,,,,
365,PT03M19.00S,2022-11-08T04:52:10.4Z,3,REGULAR,steal,,[],1627826,,,1610612746,83,84,2022-11-08T04:52:12Z,3640000,,,0,,I. Zubac STEAL (1 STL),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
366,PT03M08.00S,2022-11-08T04:52:21.9Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629611,7.933639947437584,47.549019607843135,1610612746,83,84,2022-11-08T04:52:26Z,3650000,12.0,22.0,1,left,MISS T. Mann Layup,[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,Restricted Area,0-8 Center,2.53,Missed,,,,,,,,,,,,,,,,,,
367,PT03M06.00S,2022-11-08T04:52:24.2Z,3,REGULAR,rebound,defensive,[],1630596,,,1610612739,83,84,2022-11-08T04:52:24Z,3660000,,,0,,E. Mobley REBOUND (Off:2 Def:4),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Restricted Area,0-8 Center,,,366.0,6.0,4.0,2.0,,,,,,,,,,,,,,
368,PT02M56.00S,2022-11-08T04:52:34.0Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627747,85.46320630749014,49.754901960784316,1610612739,83,84,2022-11-08T04:59:16Z,3670000,-1.0,84.0,1,right,MISS C. LeVert 8' pullup Shot,[1627747],1610612739.0,CLE,pullup,,,LeVert,C. LeVert,,,,,In The Paint (Non-RA),8-16 Center,8.41,Missed,,,,,,,,,,,,,,,,,,
369,PT02M53.00S,2022-11-08T04:52:37.0Z,3,REGULAR,rebound,defensive,[],1627826,,,1610612746,83,84,2022-11-08T04:52:47Z,3680000,,,0,,I. Zubac REBOUND (Off:4 Def:5),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,In The Paint (Non-RA),8-16 Center,,,368.0,9.0,5.0,4.0,,,,,,,,,,,,,,
370,PT02M49.00S,2022-11-08T04:52:50.5Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612746,83,84,2022-11-08T04:52:50Z,3690000,,,0,,LAC Timeout,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
374,PT02M49.00S,2022-11-08T04:55:25.8Z,3,REGULAR,substitution,out,[],1629611,,,1610612746,83,84,2022-11-08T04:55:41Z,3700000,,,0,,SUB out: T. Mann,[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,,
375,PT02M49.00S,2022-11-08T04:55:25.8Z,3,REGULAR,substitution,out,[],1627826,,,1610612746,83,84,2022-11-08T04:55:41Z,3710000,,,0,,SUB out: I. Zubac,[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,,,,,,,,,,,,,,,,
376,PT02M49.00S,2022-11-08T04:55:25.8Z,3,REGULAR,substitution,out,[],1627747,,,1610612746,83,84,2022-11-08T04:55:41Z,3720000,,,0,,SUB out: C. LeVert,[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,,,,,,,,,,,,,,,,,,,,,,
377,PT02M49.00S,2022-11-08T04:55:25.8Z,3,REGULAR,substitution,out,[],1629636,,,1610612746,83,84,2022-11-08T04:55:41Z,3730000,,,0,,SUB out: D. Garland,[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,,,,,,,,,,,,,,,,,
378,PT02M49.00S,2022-11-08T04:55:25.8Z,3,REGULAR,substitution,in,[],1626181,,,1610612746,83,84,2022-11-08T04:55:41Z,3740000,,,0,,SUB in: N. Powell,[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,,,,,,,,,,,,,,,,,,,,,,
379,PT02M49.00S,2022-11-08T04:55:25.8Z,3,REGULAR,substitution,in,[],201587,,,1610612746,83,84,2022-11-08T04:55:41Z,3750000,,,0,,SUB in: N. Batum,[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,,,,,,,,,,,,,,,,,,,,,,
380,PT02M49.00S,2022-11-08T04:55:25.8Z,3,REGULAR,substitution,in,[],1628378,,,1610612746,83,84,2022-11-08T04:55:41Z,3760000,,,0,,SUB in: D. Mitchell,[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
381,PT02M49.00S,2022-11-08T04:55:25.8Z,3,REGULAR,substitution,in,[],1629731,,,1610612746,83,84,2022-11-08T04:55:41Z,3770000,,,0,,SUB in: D. Wade,[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,,,,,,,,,,,,,,,,,,,,,,
382,PT02M40.00S,2022-11-08T04:55:58.6Z,3,REGULAR,2pt,Jump Shot,[],202694,25.016425755584763,39.70588235294118,1610612746,85,84,2022-11-08T04:56:04Z,3780000,51.0,183.0,1,left,M. Morris Sr. 18' pullup Jump Shot (15 PTS) (R. Jackson 5 AST),"[202694, 202704]",1610612746.0,LAC,pullup,,,Morris Sr.,M. Morris Sr.,,,,,Mid-Range,16-24 Center,18.98,Made,,,,,15.0,R. Jackson,202704.0,5.0,,,,,,,,,,
383,PT02M16.00S,2022-11-08T04:56:23.2Z,3,REGULAR,3pt,Jump Shot,[],1628378,72.58541392904074,22.058823529411768,1610612739,85,87,2022-11-08T05:00:27Z,3790000,-140.0,205.0,1,right,D. Mitchell 24' 3PT step back (22 PTS),[1628378],1610612739.0,CLE,step back,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Left Center,24.82,Made,,,,,22.0,,,,,,,,,,,,,
384,PT01M57.00S,2022-11-08T04:56:46.8Z,3,REGULAR,turnover,out-of-bounds,[],201587,,,1610612746,85,87,2022-11-08T04:56:55Z,3800000,,,0,,N. Batum bad pass out-of-bounds TURNOVER (1 TO),[201587],1610612746.0,LAC,bad pass,,,Batum,N. Batum,,,,,Left Corner 3,24+ Left,,,,,,,,,,,1.0,,,1628172.0,,,,,,
385,PT01M53.00S,2022-11-08T04:56:54.6Z,3,REGULAR,turnover,traveling,[],1628378,,,1610612739,85,87,2022-11-08T04:57:03Z,3810000,,,0,,D. Mitchell traveling TURNOVER (3 TO),[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,3.0,,,202035.0,,,,,,
386,PT01M40.00S,2022-11-08T04:57:19.0Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],202694,21.468462549277262,90.19607843137254,1610612746,88,87,2022-11-08T04:57:23Z,3820000,-201.0,149.0,1,left,M. Morris Sr. 25' 3PT  (18 PTS) (N. Batum 3 AST),"[202694, 201587]",1610612746.0,LAC,,,,Morris Sr.,M. Morris Sr.,,,,,Above the Break 3,24+ Left Center,25.04,Made,,,,,18.0,N. Batum,201587.0,3.0,,,,,,,,,,
388,PT01M17.00S,2022-11-08T04:57:42.9Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1630596,88.74835742444152,46.07843137254902,1610612739,88,87,2022-11-08T04:57:50Z,3840000,-20.0,53.0,1,right,MISS E. Mobley turnaround Hook,[1630596],1610612739.0,CLE,turnaround,,,Mobley,E. Mobley,,,,,In The Paint (Non-RA),0-8 Center,5.68,Missed,,,,,,,,,,,,,,,,,,
389,PT01M14.00S,2022-11-08T04:57:45.9Z,3,REGULAR,rebound,defensive,[],202704,,,1610612746,88,87,2022-11-08T04:57:46Z,3850000,,,0,,R. Jackson REBOUND (Off:0 Def:2),[202704],1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,In The Paint (Non-RA),0-8 Center,,,388.0,2.0,2.0,0.0,,,,,,,,,,,,,,
390,PT01M08.00S,2022-11-08T04:57:51.1Z,3,REGULAR,3pt,Jump Shot,[],202331,8.327858081471746,97.30392156862744,1610612746,88,87,2022-11-08T04:57:56Z,3860000,-237.0,26.0,1,left,MISS P. George 3PT,[202331],1610612746.0,LAC,,,,George,P. George,,,,,Left Corner 3,24+ Left,23.79,Missed,,,,,,,,,,,,,,,,,,
391,PT01M05.00S,2022-11-08T04:57:54.1Z,3,REGULAR,rebound,defensive,[],1629731,,,1610612739,88,87,2022-11-08T04:57:56Z,3870000,,,0,,D. Wade REBOUND (Off:0 Def:1),[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,Left Corner 3,24+ Left,,,390.0,1.0,1.0,0.0,,,,,,,,,,,,,,
392,PT01M00.00S,2022-11-08T04:57:59.0Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1628378,93.47897503285151,55.3921568627451,1610612739,88,87,2022-11-08T04:58:08Z,3880000,27.0,9.0,1,right,MISS D. Mitchell running Layup,[1628378],1610612739.0,CLE,running,,,Mitchell,D. Mitchell,,,,,Restricted Area,0-8 Center,2.84,Missed,,,,,,,,,,,,,,,,,,
393,PT00M59.20S,2022-11-08T04:57:59.8Z,3,REGULAR,rebound,defensive,[],201587,,,1610612746,88,87,2022-11-08T04:58:08Z,3890000,,,0,,N. Batum REBOUND (Off:0 Def:1),[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,Restricted Area,0-8 Center,,,392.0,1.0,1.0,0.0,,,,,,,,,,,,,,
394,PT00M57.30S,2022-11-08T04:58:03.1Z,3,REGULAR,turnover,bad pass,[],201587,,,1610612746,88,87,2022-11-08T04:58:12Z,3900000,,,0,,N. Batum bad pass TURNOVER (2 TO),"[201587, 1630171]",1610612746.0,LAC,,,,Batum,N. Batum,,,,,Mid-Range,16-24 Center,,,,,,,,,,,2.0,Okoro,1630171.0,,,,,,,
395,PT00M57.30S,2022-11-08T04:58:03.1Z,3,REGULAR,steal,,[],1630171,,,1610612739,88,87,2022-11-08T04:58:05Z,3910000,,,0,,I. Okoro STEAL (1 STL),[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
396,PT00M47.00S,2022-11-08T04:58:13.4Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1629731,89.27398160315374,97.79411764705883,1610612739,88,87,2022-11-08T04:58:18Z,3920000,239.0,48.0,1,right,MISS D. Wade 24' 3PT,[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,Right Corner 3,24+ Right,24.38,Missed,,,,,,,,,,,,,,,,,,
397,PT00M43.10S,2022-11-08T04:58:17.3Z,3,REGULAR,rebound,offensive,[],1630596,,,1610612739,88,87,2022-11-08T04:58:18Z,3930000,,,0,,E. Mobley REBOUND (Off:3 Def:4),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Right Corner 3,24+ Right,,,396.0,7.0,4.0,3.0,,,,,,,,,,,,,,
398,PT00M41.70S,2022-11-08T04:58:18.8Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",201567,92.82194480946123,96.07843137254902,1610612739,88,87,2022-11-08T04:58:24Z,3940000,230.0,15.0,1,right,MISS K. Love 3PT,[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,Right Corner 3,24+ Right,23.09,Missed,,,,,,,,,,,,,,,,,,
399,PT00M37.30S,2022-11-08T04:58:23.2Z,3,REGULAR,rebound,defensive,[],201587,,,1610612746,88,87,2022-11-08T04:58:24Z,3950000,,,0,,N. Batum REBOUND (Off:0 Def:2),[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,Right Corner 3,24+ Right,,,398.0,2.0,2.0,0.0,,,,,,,,,,,,,,
400,PT00M23.80S,2022-11-08T04:58:36.6Z,3,REGULAR,3pt,Jump Shot,[],202694,22.125492772667542,93.38235294117646,1610612746,88,87,2022-11-08T04:58:40Z,3960000,-217.0,155.0,1,left,MISS M. Morris Sr. 26' 3PT,[202694],1610612746.0,LAC,,,,Morris Sr.,M. Morris Sr.,,,,,Above the Break 3,24+ Left Center,26.69,Missed,,,,,,,,,,,,,,,,,,
401,PT00M21.00S,2022-11-08T04:58:39.2Z,3,REGULAR,rebound,defensive,[],201567,,,1610612739,88,87,2022-11-08T04:58:39Z,3970000,,,0,,K. Love REBOUND (Off:0 Def:2),[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,Above the Break 3,24+ Left Center,,,400.0,2.0,2.0,0.0,,,,,,,,,,,,,,
402,PT00M01.10S,2022-11-08T04:58:59.2Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1630171,86.64586070959264,63.23529411764706,1610612739,88,87,2022-11-08T04:59:03Z,3980000,66.0,73.0,1,right,MISS I. Okoro 9' Hook,[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,In The Paint (Non-RA),8-16 Right,9.85,Missed,,,,,,,,,,,,,,,,,,
403,PT00M01.10S,2022-11-08T04:58:59.2Z,3,REGULAR,rebound,defensive,[],1626181,,,1610612746,88,87,2022-11-08T04:59:03Z,3990000,,,0,,N. Powell REBOUND (Off:0 Def:1),[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,In The Paint (Non-RA),8-16 Right,,,402.0,1.0,1.0,0.0,,,,,,,,,,,,,,
404,PT00M00.00S,2022-11-08T04:59:04.3Z,3,REGULAR,period,end,[],0,,,1610612746,88,87,2022-11-08T04:59:04Z,4000000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
406,PT12M00.00S,2022-11-08T05:01:21.4Z,4,REGULAR,substitution,out,['startperiod'],202704,,,1610612746,88,87,2022-11-08T05:01:44Z,4010000,,,0,,SUB out: R. Jackson,[202704],1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,
407,PT12M00.00S,2022-11-08T05:01:21.4Z,4,REGULAR,substitution,out,['startperiod'],202694,,,1610612746,88,87,2022-11-08T05:01:44Z,4020000,,,0,,SUB out: M. Morris Sr.,[202694],1610612746.0,LAC,,,,Morris Sr.,M. Morris Sr.,,,,,,,,,,,,,,,,,,,,,,,,,,
408,PT12M00.00S,2022-11-08T05:01:21.4Z,4,REGULAR,substitution,out,['startperiod'],1630596,,,1610612746,88,87,2022-11-08T05:01:44Z,4030000,,,0,,SUB out: E. Mobley,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,,,
409,PT12M00.00S,2022-11-08T05:01:21.4Z,4,REGULAR,substitution,out,['startperiod'],1629731,,,1610612746,88,87,2022-11-08T05:01:44Z,4040000,,,0,,SUB out: D. Wade,[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,,,,,,,,,,,,,,,,,,,,,,
410,PT12M00.00S,2022-11-08T05:01:21.4Z,4,REGULAR,substitution,in,['startperiod'],1628379,,,1610612746,88,87,2022-11-08T05:01:44Z,4050000,,,0,,SUB in: L. Kennard,[1628379],1610612746.0,LAC,,,,Kennard,L. Kennard,,,,,,,,,,,,,,,,,,,,,,,,,,
411,PT12M00.00S,2022-11-08T05:01:21.4Z,4,REGULAR,substitution,in,['startperiod'],203496,,,1610612746,88,87,2022-11-08T05:01:44Z,4060000,,,0,,SUB in: R. Covington,[203496],1610612746.0,LAC,,,,Covington,R. Covington,,,,,,,,,,,,,,,,,,,,,,,,,,
412,PT12M00.00S,2022-11-08T05:01:21.4Z,4,REGULAR,substitution,in,['startperiod'],1629636,,,1610612746,88,87,2022-11-08T05:01:44Z,4070000,,,0,,SUB in: D. Garland,[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,,,,,,,,,,,,,,,,,
413,PT12M00.00S,2022-11-08T05:01:21.4Z,4,REGULAR,substitution,in,['startperiod'],1628386,,,1610612746,88,87,2022-11-08T05:01:44Z,4080000,,,0,,SUB in: J. Allen,[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
414,PT12M00.00S,2022-11-08T05:01:53.3Z,4,REGULAR,period,start,[],0,,,1610612739,88,87,2022-11-08T05:01:53Z,4090000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
415,PT11M49.00S,2022-11-08T05:02:03.6Z,4,REGULAR,3pt,Jump Shot,[],1628378,67.59198423127464,39.950980392156865,1610612739,88,90,2022-11-08T05:02:08Z,4100000,-50.0,252.0,1,right,D. Mitchell 25' 3PT  (25 PTS) (D. Garland 11 AST),"[1628378, 1629636]",1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Center,25.7,Made,,,,,25.0,D. Garland,1629636.0,11.0,,,,,,,,,,
417,PT11M30.00S,2022-11-08T05:02:21.5Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203496,18.7089356110381,64.95098039215686,1610612746,88,90,2022-11-08T05:02:26Z,4120000,-75.0,123.0,1,left,MISS R. Covington 14' pullup Shot,[203496],1610612746.0,LAC,pullup,,,Covington,R. Covington,,,,,In The Paint (Non-RA),8-16 Left,14.43,Missed,,,,,,,,,,,,,,,,,,
418,PT11M27.00S,2022-11-08T05:02:24.5Z,4,REGULAR,rebound,defensive,[],201567,,,1610612739,88,90,2022-11-08T05:02:26Z,4130000,,,0,,K. Love REBOUND (Off:0 Def:3),[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,In The Paint (Non-RA),8-16 Left,,,417.0,3.0,3.0,0.0,,,,,,,,,,,,,,
419,PT11M22.00S,2022-11-08T05:02:29.4Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1628378,71.40275952693824,85.5392156862745,1610612739,88,93,2022-11-08T05:05:50Z,4140000,178.0,216.0,1,right,D. Mitchell 27' 3PT running (28 PTS) (D. Garland 12 AST),"[1628378, 1629636]",1610612739.0,CLE,running,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Right Center,27.99,Made,,,,,28.0,D. Garland,1629636.0,12.0,,,,,,,,,,
421,PT11M10.00S,2022-11-08T05:02:41.4Z,4,REGULAR,2pt,Jump Shot,[],1626181,26.067674113009204,47.79411764705882,1610612746,90,93,2022-11-08T05:06:08Z,4160000,11.0,193.0,1,left,N. Powell 19' pullup Jump Shot (6 PTS),[1626181],1610612746.0,LAC,pullup,,,Powell,N. Powell,,,,,Mid-Range,16-24 Center,19.28,Made,,,,,6.0,,,,,,,,,,,,,
422,PT10M55.00S,2022-11-08T05:02:59.3Z,4,REGULAR,foul,personal,['2freethrow'],202331,,,1610612739,90,93,2022-11-08T05:03:06Z,4170000,,,0,,P. George shooting personal FOUL (1 PF) (Allen 2 FT),"[202331, 1628386]",1610612746.0,LAC,shooting,,,George,P. George,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,1628172.0,1.0,0.0,Allen,1628386.0,,
424,PT10M55.00S,2022-11-08T05:03:27.4Z,4,REGULAR,freethrow,1 of 2,[],1628386,,,1610612739,90,94,2022-11-08T05:03:27Z,4190000,,,0,,J. Allen Free Throw 1 of 2 (7 PTS),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,Made,,,,,7.0,,,,,,,,,,,,,
425,PT10M55.00S,2022-11-08T05:03:40.0Z,4,REGULAR,freethrow,2 of 2,[],1628386,,,1610612739,90,95,2022-11-08T05:03:40Z,4200000,,,0,,J. Allen Free Throw 2 of 2 (8 PTS),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,Made,,,,,8.0,,,,,,,,,,,,,
426,PT10M44.00S,2022-11-08T05:03:52.7Z,4,REGULAR,3pt,Jump Shot,[],202331,28.038764783180028,21.813725490196077,1610612746,90,95,2022-11-08T05:03:57Z,4210000,141.0,211.0,1,left,MISS P. George 25' 3PT,[202331],1610612746.0,LAC,,,,George,P. George,,,,,Above the Break 3,24+ Right Center,25.38,Missed,,,,,,,,,,,,,,,,,,
