actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
515,PT09M17.00S,2022-10-30T20:49:07.3Z,4,REGULAR,substitution,out,[],1630631,,,1610612746,70,86,2022-10-30T20:49:24Z,5090000,,,0,,SUB out: J. Alvarado,[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,,,,,,,,,,,,,,,,,,,,,,
516,PT09M17.00S,2022-10-30T20:49:07.3Z,4,REGULAR,substitution,out,[],1626204,,,1610612746,70,86,2022-10-30T20:49:24Z,5100000,,,0,,SUB out: L. Nance Jr.,[1626204],1610612740.0,NOP,,,,Nance Jr.,L. Nance Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
517,PT09M17.00S,2022-10-30T20:49:07.3Z,4,REGULAR,substitution,in,[],202685,,,1610612746,70,86,2022-10-30T20:49:24Z,5110000,,,0,,SUB in: J. Valanciunas,[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,,,,,,,,,,,,,,
518,PT09M17.00S,2022-10-30T20:49:07.3Z,4,REGULAR,substitution,in,[],203468,,,1610612746,70,86,2022-10-30T20:49:24Z,5120000,,,0,,SUB in: C. McCollum,[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,,,,,,,,,,,,,,,,,,,,,,
519,PT09M17.00S,2022-10-30T20:49:07.3Z,4,REGULAR,substitution,in,[],1629637,,,1610612746,70,86,2022-10-30T20:49:24Z,5130000,,,0,,SUB in: J. Hayes,[1629637],1610612740.0,NOP,,,,Hayes,J. Hayes,,,,,,,,,,,,,,,,,,,,,,,,,,
520,PT09M03.00S,2022-10-30T20:49:46.8Z,4,REGULAR,foul,personal,[],1629637,,,1610612746,70,86,2022-10-30T20:50:16Z,5140000,,,0,,J. Hayes personal FOUL (1 PF),"[1629637, 1626181]",1610612740.0,NOP,,,,Hayes,J. Hayes,,,,,Above the Break 3,24+ Center,200833.0,1.0,0.0,Powell,1626181.0,,,,,,,,,,,,,,,
522,PT08M57.00S,2022-10-30T20:50:15.9Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",202322,92.82194480946123,48.774509803921575,1610612746,72,86,2022-10-30T20:50:19Z,5160000,-6.0,15.0,1,right,J. Wall driving Layup (6 PTS),[202322],1610612746.0,LAC,driving,,,Wall,J. Wall,,,,,Restricted Area,0-8 Center,,,,,,,1.62,Made,,,,,6.0,,,,,,,
523,PT08M37.00S,2022-10-30T20:50:35.9Z,4,REGULAR,3pt,Jump Shot,[],1628984,12.270039421813408,96.81372549019608,1610612740,72,89,2022-10-30T20:50:45Z,5170000,-234.0,63.0,1,left,D. Graham 24' 3PT fadeaway bank (9 PTS) (J. Valanciunas 5 AST),"[1628984, 202685]",1610612740.0,NOP,fadeaway bank,,,Graham,D. Graham,,,,,Left Corner 3,24+ Left,,,,,,,24.24,Made,,,,,9.0,J. Valanciunas,202685.0,5.0,,,,
525,PT08M17.00S,2022-10-30T20:50:54.7Z,4,REGULAR,2pt,Jump Shot,[],202694,74.4250985545335,47.549019607843135,1610612746,72,89,2022-10-30T20:50:59Z,5190000,-12.0,188.0,1,right,MISS M. Morris Sr. 18' Jump Shot,[202694],1610612746.0,LAC,,,,Morris Sr.,M. Morris Sr.,,,,,Mid-Range,16-24 Center,,,,,,,18.83,Missed,,,,,,,,,,,,
526,PT08M15.00S,2022-10-30T20:50:56.7Z,4,REGULAR,rebound,defensive,[],203468,,,1610612740,72,89,2022-10-30T20:50:59Z,5200000,,,0,,C. McCollum REBOUND (Off:0 Def:4),[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,Mid-Range,16-24 Center,,,,,,,,,525.0,4.0,4.0,0.0,,,,,,,,
527,PT08M11.00S,2022-10-30T20:51:06.6Z,4,REGULAR,foul,personal,[],202694,,,1610612740,72,89,2022-10-30T20:51:21Z,5210000,,,0,,M. Morris Sr. personal FOUL (2 PF),"[202694, 202685]",1610612746.0,LAC,,,,Morris Sr.,M. Morris Sr.,,,,,In The Paint (Non-RA),0-8 Center,203054.0,2.0,0.0,Valanciunas,202685.0,,,,,,,,,,,,,,,
529,PT08M04.00S,2022-10-30T20:51:32.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203468,7.013797634691201,49.754901960784316,1610612740,72,91,2022-10-30T20:51:36Z,5230000,1.0,13.0,1,left,C. McCollum Layup (20 PTS) (D. Graham 6 AST),"[203468, 1628984]",1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,Restricted Area,0-8 Center,,,,,,,1.35,Made,,,,,20.0,D. Graham,1628984.0,6.0,,,,
531,PT07M54.00S,2022-10-30T20:51:42.3Z,4,REGULAR,2pt,Jump Shot,[],1628379,78.76149802890933,36.51960784313726,1610612746,74,91,2022-10-30T21:19:24Z,5250000,-67.0,147.0,1,right,L. Kennard 16' pullup Jump Shot (7 PTS) (N. Powell 3 AST),"[1628379, 1626181]",1610612746.0,LAC,pullup,,,Kennard,L. Kennard,,,,,Mid-Range,16-24 Left Center,,,,,,,16.18,Made,,,,,7.0,N. Powell,1626181.0,3.0,,,,
533,PT07M37.00S,2022-10-30T20:51:59.1Z,4,REGULAR,3pt,Jump Shot,[],203468,32.11235216819975,28.431372549019613,1610612740,74,91,2022-10-30T21:20:36Z,5270000,108.0,249.0,1,left,MISS C. McCollum 27' pullup 3PT,[203468],1610612740.0,NOP,pullup,,,McCollum,C. McCollum,,,,,Above the Break 3,24+ Right Center,,,,,,,27.17,Missed,,,,,,,,,,,,
534,PT07M34.00S,2022-10-30T20:52:02.1Z,4,REGULAR,rebound,defensive,[],1628379,,,1610612746,74,91,2022-10-30T20:52:03Z,5280000,,,0,,L. Kennard REBOUND (Off:1 Def:5),[1628379],1610612746.0,LAC,,,,Kennard,L. Kennard,,,,,Above the Break 3,24+ Right Center,,,,,,,,,533.0,6.0,5.0,1.0,,,,,,,,
535,PT07M24.00S,2022-10-30T20:52:15.7Z,4,REGULAR,turnover,out-of-bounds,[],202331,,,1610612746,74,91,2022-10-30T20:52:26Z,5290000,,,0,,P. George bad pass out-of-bounds TURNOVER (4 TO),[202331],1610612746.0,LAC,bad pass,,,George,P. George,,,,,Mid-Range,16-24 Center,,,,,,4.0,,,,,,,,,,,,,,
536,PT07M07.00S,2022-10-30T20:52:42.2Z,4,REGULAR,foul,personal,['2freethrow'],202694,,,1610612740,74,91,2022-10-30T20:52:49Z,5300000,,,0,,M. Morris Sr. shooting personal FOUL (3 PF) (Valanciunas 2 FT),"[202694, 202685]",1610612746.0,LAC,shooting,,,Morris Sr.,M. Morris Sr.,,,,,In The Paint (Non-RA),8-16 Center,1830.0,3.0,0.0,Valanciunas,202685.0,,,,,,,,,,,,,,,
538,PT07M07.00S,2022-10-30T20:53:08.4Z,4,REGULAR,freethrow,1 of 2,['fromturnover'],202685,,,1610612740,74,91,2022-10-30T20:53:08Z,5320000,,,0,,MISS J. Valanciunas Free Throw 1 of 2,[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,,Missed,,,,,,,,,,,,
539,PT07M07.00S,2022-10-30T20:53:08.4Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612740,74,91,2022-10-30T20:53:08Z,5330000,,,0,,TEAM offensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,538.0,,,,,,,,,,,
540,PT07M07.00S,2022-10-30T20:53:30.3Z,4,REGULAR,freethrow,2 of 2,['fromturnover'],202685,,,1610612740,74,92,2022-10-30T20:53:30Z,5340000,,,0,,J. Valanciunas Free Throw 2 of 2 (11 PTS),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,,Made,,,,,11.0,,,,,,,
541,PT06M54.00S,2022-10-30T20:53:45.6Z,4,REGULAR,3pt,Jump Shot,[],202694,67.3065867279895,49.486825980392155,1610612746,74,92,2022-10-30T20:53:50Z,5350000,-3.0,255.0,1,right,MISS M. Morris Sr. 25' 3PT,[202694],1610612746.0,LAC,,,,Morris Sr.,M. Morris Sr.,,,,,Above the Break 3,24+ Center,,,,,,,25.48,Missed,,,,,,,,,,,,
542,PT06M52.00S,2022-10-30T20:53:47.6Z,4,REGULAR,rebound,offensive,[],1626181,,,1610612746,74,92,2022-10-30T20:53:50Z,5360000,,,0,,N. Powell REBOUND (Off:2 Def:1),[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,Above the Break 3,24+ Center,,,,,,,,,541.0,3.0,1.0,2.0,,,,,,,,
543,PT06M51.00S,2022-10-30T20:53:51.4Z,4,REGULAR,foul,personal,[],1629637,,,1610612746,74,92,2022-10-30T20:53:58Z,5370000,,,0,,J. Hayes personal FOUL (2 PF),"[1629637, 202694]",1610612740.0,NOP,,,,Hayes,J. Hayes,,,,,In The Paint (Non-RA),0-8 Center,203054.0,2.0,0.0,Morris Sr.,202694.0,,,,,,,,,,,,,,,
545,PT06M43.00S,2022-10-30T20:54:18.8Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],202331,69.69448094612352,72.30392156862744,1610612746,77,92,2022-10-30T20:54:23Z,5390000,112.0,232.0,1,right,P. George 25' 3PT  (14 PTS) (M. Morris Sr. 4 AST),"[202331, 202694]",1610612746.0,LAC,,,,George,P. George,,,,,Above the Break 3,24+ Right Center,,,,,,,25.78,Made,,,,,14.0,M. Morris Sr.,202694.0,4.0,,,,
547,PT06M32.00S,2022-10-30T20:54:34.7Z,4,REGULAR,foul,personal,[],202694,,,1610612740,77,92,2022-10-30T20:54:40Z,5410000,,,0,,M. Morris Sr. personal FOUL (4 PF),"[202694, 202685]",1610612746.0,LAC,,,,Morris Sr.,M. Morris Sr.,,,,,Above the Break 3,24+ Left Center,1830.0,4.0,0.0,Valanciunas,202685.0,,,,,,,,,,,,,,,
549,PT06M32.00S,2022-10-30T20:54:44.4Z,4,REGULAR,substitution,out,[],1629637,,,1610612740,77,92,2022-10-30T20:54:47Z,5430000,,,0,,SUB out: J. Hayes,[1629637],1610612740.0,NOP,,,,Hayes,J. Hayes,,,,,,,,,,,,,,,,,,,,,,,,,,
550,PT06M32.00S,2022-10-30T20:54:44.4Z,4,REGULAR,substitution,in,[],1629627,,,1610612740,77,92,2022-10-30T20:54:47Z,5440000,,,0,,SUB in: Z. Williamson,[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,
551,PT06M32.00S,2022-10-30T20:54:44.4Z,4,REGULAR,substitution,out,[],1628984,,,1610612740,77,92,2022-10-30T20:54:59Z,5450000,,,0,,SUB out: D. Graham,[1628984],1610612740.0,NOP,,,,Graham,D. Graham,,,,,,,,,,,,,,,,,,,,,,,,,,
552,PT06M32.00S,2022-10-30T20:54:44.4Z,4,REGULAR,substitution,in,[],1630530,,,1610612740,77,92,2022-10-30T20:54:59Z,5460000,,,0,,SUB in: T. Murphy III,[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,,,,,,,,,,,,,,,,,,,,,
553,PT06M16.00S,2022-10-30T20:55:26.2Z,4,REGULAR,turnover,shot clock,['team'],0,,,1610612740,77,92,2022-10-30T20:55:31Z,5470000,,,0,,NOP shot clock Team TURNOVER,[],1610612740.0,NOP,,,,,,,,,,Mid-Range,8-16 Left,203054.0,,,,,,,,,,,,,,,,,,,
554,PT06M16.00S,2022-10-30T20:55:32.1Z,4,REGULAR,substitution,out,[],1626181,,,1610612746,77,92,2022-10-30T20:55:35Z,5480000,,,0,,SUB out: N. Powell,[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,,,,,,,,,,,,,,,,,,,,,,
555,PT06M16.00S,2022-10-30T20:55:32.1Z,4,REGULAR,substitution,in,[],1627826,,,1610612746,77,92,2022-10-30T20:55:35Z,5490000,,,0,,SUB in: I. Zubac,[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,,,,,,,,,,,,,,,,
556,PT06M08.00S,2022-10-30T20:55:48.5Z,4,REGULAR,foul,personal,['2freethrow'],203468,,,1610612746,77,92,2022-10-30T20:55:55Z,5500000,,,0,,C. McCollum shooting personal FOUL (2 PF) (Wall 2 FT),"[203468, 202322]",1610612740.0,NOP,shooting,,,McCollum,C. McCollum,,,,,Restricted Area,0-8 Center,1830.0,2.0,0.0,Wall,202322.0,,,,,,,,,,,,,,,
558,PT06M08.00S,2022-10-30T20:56:21.4Z,4,REGULAR,freethrow,1 of 2,['fromturnover'],202322,,,1610612746,78,92,2022-10-30T20:56:21Z,5520000,,,0,,J. Wall Free Throw 1 of 2 (7 PTS),[202322],1610612746.0,LAC,,,,Wall,J. Wall,,,,,,,,,,,,,,Made,,,,,7.0,,,,,,,
559,PT06M08.00S,2022-10-30T20:56:33.8Z,4,REGULAR,freethrow,2 of 2,['fromturnover'],202322,,,1610612746,79,92,2022-10-30T20:56:33Z,5530000,,,0,,J. Wall Free Throw 2 of 2 (8 PTS),[202322],1610612746.0,LAC,,,,Wall,J. Wall,,,,,,,,,,,,,,Made,,,,,8.0,,,,,,,
560,PT05M56.00S,2022-10-30T20:56:46.7Z,4,REGULAR,3pt,Jump Shot,[],1630530,29.61563731931669,22.058823529411768,1610612740,79,95,2022-10-30T20:56:50Z,5540000,140.0,226.0,1,left,T. Murphy III 26' 3PT  (10 PTS) (C. McCollum 3 AST),"[1630530, 203468]",1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,Above the Break 3,24+ Right Center,,,,,,,26.56,Made,,,,,10.0,C. McCollum,203468.0,3.0,,,,
562,PT05M44.00S,2022-10-30T20:56:58.4Z,4,REGULAR,3pt,Jump Shot,[],202331,81.12680683311433,93.62745098039215,1610612746,79,95,2022-10-30T20:57:03Z,5560000,218.0,125.0,1,right,MISS P. George 25' 3PT,[202331],1610612746.0,LAC,,,,George,P. George,,,,,Above the Break 3,24+ Right Center,,,,,,,25.13,Missed,,,,,,,,,,,,
563,PT05M41.00S,2022-10-30T20:57:01.4Z,4,REGULAR,rebound,defensive,[],203468,,,1610612740,79,95,2022-10-30T20:57:03Z,5570000,,,0,,C. McCollum REBOUND (Off:0 Def:5),[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,Above the Break 3,24+ Right Center,,,,,,,,,562.0,5.0,5.0,0.0,,,,,,,,
564,PT05M30.00S,2022-10-30T20:57:16.6Z,4,REGULAR,foul,personal,[],202331,,,1610612740,79,95,2022-10-30T20:57:21Z,5580000,,,0,,P. George personal FOUL (3 PF),"[202331, 1630230]",1610612746.0,LAC,,,,George,P. George,,,,,Restricted Area,0-8 Center,203054.0,3.0,0.0,Marshall,1630230.0,,,,,,,,,,,,,,,
566,PT05M16.00S,2022-10-30T20:57:56.0Z,4,REGULAR,turnover,shot clock,['team'],0,,,1610612740,79,95,2022-10-30T20:58:04Z,5600000,,,0,,NOP shot clock Team TURNOVER,[],1610612740.0,NOP,,,,,,,,,,Mid-Range,16-24 Left Center,1830.0,,,,,,,,,,,,,,,,,,,
567,PT05M03.00S,2022-10-30T20:58:43.9Z,4,REGULAR,2pt,Jump Shot,['fromturnover'],202331,78.36727989487517,56.61764705882353,1610612746,79,95,2022-10-30T20:59:21Z,5610000,33.0,151.0,1,right,MISS P. George 15' step back bank Shot,[202331],1610612746.0,LAC,step back bank,,,George,P. George,,,,,Mid-Range,8-16 Center,,,,,,,15.44,Missed,,,,,,,,,,,,
568,PT05M02.00S,2022-10-30T20:58:44.9Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612746,79,95,2022-10-30T20:59:21Z,5620000,,,0,,TEAM offensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,Mid-Range,8-16 Center,,,,,,,,,567.0,,,,,,,,,,,
569,PT05M02.00S,2022-10-30T20:59:02.5Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",202685,,,1610612746,79,95,2022-10-30T20:59:09Z,5630000,,,0,,J. Valanciunas loose ball personal FOUL (2 PF) (Zubac 2 FT),"[202685, 1627826]",1610612740.0,NOP,loose ball,,,Valanciunas,J. Valanciunas,,,,,Restricted Area,0-8 Center,1830.0,2.0,0.0,Zubac,1627826.0,,,,,,,,,,,,,,,
571,PT05M02.00S,2022-10-30T20:59:13.0Z,4,REGULAR,freethrow,1 of 2,"['fromturnover', '2ndchance']",1627826,,,1610612746,79,95,2022-10-30T20:59:13Z,5650000,,,0,,MISS I. Zubac Free Throw 1 of 2,[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,,,,Missed,,,,,,,,,,,,
572,PT05M02.00S,2022-10-30T20:59:13.0Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612746,79,95,2022-10-30T20:59:13Z,5660000,,,0,,TEAM offensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,,,,571.0,,,,,,,,,,,
573,PT05M02.00S,2022-10-30T20:59:20.2Z,4,REGULAR,substitution,out,[],202685,,,1610612746,79,95,2022-10-30T20:59:25Z,5670000,,,0,,SUB out: J. Valanciunas,[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,,,,,,,,,,,,,,
574,PT05M02.00S,2022-10-30T20:59:20.2Z,4,REGULAR,substitution,in,[],1626204,,,1610612746,79,95,2022-10-30T20:59:25Z,5680000,,,0,,SUB in: L. Nance Jr.,[1626204],1610612740.0,NOP,,,,Nance Jr.,L. Nance Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
575,PT05M02.00S,2022-10-30T20:59:13.0Z,4,REGULAR,freethrow,2 of 2,"['fromturnover', '2ndchance']",1627826,,,1610612746,79,95,2022-10-30T20:59:37Z,5690000,,,0,,MISS I. Zubac Free Throw 2 of 2,[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,,,,Missed,,,,,,,,,,,,
576,PT05M00.00S,2022-10-30T20:59:15.0Z,4,REGULAR,rebound,defensive,[],1629627,,,1610612740,79,95,2022-10-30T20:59:37Z,5700000,,,0,,Z. Williamson REBOUND (Off:3 Def:9),[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,,,,,,,,,,,575.0,12.0,9.0,3.0,,,,,,,,
577,PT04M38.00S,2022-10-30T20:59:58.8Z,4,REGULAR,2pt,Jump Shot,[],1626204,22.125492772667542,73.2843137254902,1610612740,79,97,2022-10-30T21:00:03Z,5710000,-116.0,155.0,1,left,L. Nance Jr. 19' Jump Shot (11 PTS) (N. Marshall 3 AST),"[1626204, 1630230]",1610612740.0,NOP,,,,Nance Jr.,L. Nance Jr.,,,,,Mid-Range,16-24 Left Center,,,,,,,19.42,Made,,,,,11.0,N. Marshall,1630230.0,3.0,,,,
579,PT04M31.00S,2022-10-30T21:00:12.6Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612746,79,97,2022-10-30T21:00:12Z,5730000,,,0,,LAC Timeout,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
580,PT04M31.00S,2022-10-30T21:02:47.1Z,4,REGULAR,substitution,out,[],1628379,,,1610612746,79,97,2022-10-30T21:03:05Z,5740000,,,0,,SUB out: L. Kennard,[1628379],1610612746.0,LAC,,,,Kennard,L. Kennard,,,,,,,,,,,,,,,,,,,,,,,,,,
581,PT04M31.00S,2022-10-30T21:02:47.1Z,4,REGULAR,substitution,out,[],202694,,,1610612746,79,97,2022-10-30T21:03:05Z,5750000,,,0,,SUB out: M. Morris Sr.,[202694],1610612746.0,LAC,,,,Morris Sr.,M. Morris Sr.,,,,,,,,,,,,,,,,,,,,,,,,,,
582,PT04M31.00S,2022-10-30T21:02:47.1Z,4,REGULAR,substitution,out,[],202322,,,1610612746,79,97,2022-10-30T21:03:05Z,5760000,,,0,,SUB out: J. Wall,[202322],1610612746.0,LAC,,,,Wall,J. Wall,,,,,,,,,,,,,,,,,,,,,,,,,,
583,PT04M31.00S,2022-10-30T21:02:47.1Z,4,REGULAR,substitution,out,[],202331,,,1610612746,79,97,2022-10-30T21:03:05Z,5770000,,,0,,SUB out: P. George,[202331],1610612746.0,LAC,,,,George,P. George,,,,,,,,,,,,,,,,,,,,,,,,,,
584,PT04M31.00S,2022-10-30T21:02:47.1Z,4,REGULAR,substitution,out,[],1627826,,,1610612746,79,97,2022-10-30T21:03:05Z,5780000,,,0,,SUB out: I. Zubac,[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,,,,,,,,,,,,,,,,
585,PT04M31.00S,2022-10-30T21:02:47.1Z,4,REGULAR,substitution,in,[],1629599,,,1610612746,79,97,2022-10-30T21:03:05Z,5790000,,,0,,SUB in: A. Coffey,[1629599],1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,,,,,,,,,,,,,,,,,,,,,,
586,PT04M31.00S,2022-10-30T21:02:47.1Z,4,REGULAR,substitution,in,[],1629611,,,1610612746,79,97,2022-10-30T21:03:05Z,5800000,,,0,,SUB in: T. Mann,[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,,
587,PT04M31.00S,2022-10-30T21:02:47.1Z,4,REGULAR,substitution,in,[],1629650,,,1610612746,79,97,2022-10-30T21:03:05Z,5810000,,,0,,SUB in: M. Brown,[1629650],1610612746.0,LAC,,,,Brown,M. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
588,PT04M31.00S,2022-10-30T21:02:47.1Z,4,REGULAR,substitution,in,[],1631217,,,1610612746,79,97,2022-10-30T21:03:05Z,5820000,,,0,,SUB in: M. Diabate,[1631217],1610612746.0,LAC,,,,Diabate,M. Diabate,,,,,,,,,,,,,,,,,,,,,,,,,,
589,PT04M31.00S,2022-10-30T21:02:47.1Z,4,REGULAR,substitution,in,[],1630527,,,1610612746,79,97,2022-10-30T21:03:05Z,5830000,,,0,,SUB in: B. Boston Jr.,[1630527],1610612746.0,LAC,,,,Boston Jr.,B. Boston Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
590,PT04M15.00S,2022-10-30T21:03:15.1Z,4,REGULAR,turnover,bad pass,[],1629599,,,1610612746,79,97,2022-10-30T21:03:18Z,5840000,,,0,,A. Coffey bad pass TURNOVER (1 TO),"[1629599, 1630230]",1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,Above the Break 3,24+ Center,,,,,,1.0,,,,,,,,,,,Marshall,1630230.0,,
591,PT04M15.00S,2022-10-30T21:03:15.1Z,4,REGULAR,steal,,[],1630230,,,1610612740,79,97,2022-10-30T21:03:16Z,5850000,,,0,,N. Marshall STEAL (2 STL),[1630230],1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
592,PT04M13.00S,2022-10-30T21:03:17.6Z,4,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1630230,6.750985545335084,47.79411764705882,1610612740,79,99,2022-10-30T21:22:36Z,5860000,11.0,11.0,1,left,N. Marshall running DUNK (15 PTS),[1630230],1610612740.0,NOP,running,,,Marshall,N. Marshall,,,,,Restricted Area,0-8 Center,,,,,,,1.56,Made,,,,,15.0,,,,,,,
593,PT03M48.00S,2022-10-30T21:03:42.1Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630527,80.33837056504599,52.205882352941174,1610612746,79,99,2022-10-30T21:22:57Z,5870000,11.0,132.0,1,right,MISS B. Boston Jr. 13' pullup Shot,[1630527],1610612746.0,LAC,pullup,,,Boston Jr.,B. Boston Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,13.28,Missed,,,,,,,,,,,,
594,PT03M45.00S,2022-10-30T21:03:44.8Z,4,REGULAR,rebound,defensive,[],1626204,,,1610612740,79,99,2022-10-30T21:03:44Z,5880000,,,0,,L. Nance Jr. REBOUND (Off:1 Def:8),[1626204],1610612740.0,NOP,,,,Nance Jr.,L. Nance Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,593.0,9.0,8.0,1.0,,,,,,,,
595,PT03M29.00S,2022-10-30T21:04:01.0Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203468,9.247700394218143,48.774509803921575,1610612740,79,101,2022-10-30T21:23:20Z,5890000,6.0,34.0,1,left,C. McCollum driving floating Jump Shot (22 PTS),[203468],1610612740.0,NOP,driving floating,,,McCollum,C. McCollum,,,,,Restricted Area,0-8 Center,,,,,,,3.49,Made,,,,,22.0,,,,,,,
596,PT03M13.00S,2022-10-30T21:04:16.9Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629599,91.90210249671485,51.22549019607843,1610612746,81,101,2022-10-30T21:23:53Z,5900000,6.0,24.0,1,right,A. Coffey driving floating Jump Shot (4 PTS),[1629599],1610612746.0,LAC,driving floating,,,Coffey,A. Coffey,,,,,Restricted Area,0-8 Center,,,,,,,2.44,Made,,,,,4.0,,,,,,,
597,PT03M06.00S,2022-10-30T21:04:31.4Z,4,REGULAR,timeout,full,['team'],0,,,1610612740,81,101,2022-10-30T21:04:31Z,5910000,,,0,,NOP Timeout,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
598,PT03M06.00S,2022-10-30T21:05:50.3Z,4,REGULAR,substitution,out,[],1629627,,,1610612740,81,101,2022-10-30T21:06:03Z,5920000,,,0,,SUB out: Z. Williamson,[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,
599,PT03M06.00S,2022-10-30T21:05:50.3Z,4,REGULAR,substitution,out,[],203468,,,1610612740,81,101,2022-10-30T21:06:03Z,5930000,,,0,,SUB out: C. McCollum,[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,,,,,,,,,,,,,,,,,,,,,,
600,PT03M06.00S,2022-10-30T21:05:50.3Z,4,REGULAR,substitution,in,[],1630631,,,1610612740,81,101,2022-10-30T21:06:03Z,5940000,,,0,,SUB in: J. Alvarado,[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,,,,,,,,,,,,,,,,,,,,,,
601,PT03M06.00S,2022-10-30T21:05:50.3Z,4,REGULAR,substitution,in,[],1628984,,,1610612740,81,101,2022-10-30T21:06:03Z,5950000,,,0,,SUB in: D. Graham,[1628984],1610612740.0,NOP,,,,Graham,D. Graham,,,,,,,,,,,,,,,,,,,,,,,,,,
602,PT02M55.00S,2022-10-30T21:06:14.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630530,7.013797634691201,49.01960784313726,1610612740,81,103,2022-10-30T21:06:18Z,5960000,5.0,13.0,1,left,T. Murphy III Layup (12 PTS),[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,Restricted Area,0-8 Center,,,,,,,1.43,Made,,,,,12.0,,,,,,,
