actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId
516,PT02M47.00S,2022-12-03T22:48:15.5Z,3,REGULAR,3pt,Jump Shot,[],203496,30.14126149802891,21.813725490196077,1610612746,57,80,2022-12-03T22:48:21Z,5080000,False,141.0,231.0,1,left,MISS R. Covington 27' 3PT,[203496],1610612746.0,LAC,,,,Covington,R. Covington,,,,,Above the Break 3,24+ Right Center,,,,27.04,Missed,,,,,,,,,,,,,,,
517,PT02M43.00S,2022-12-03T22:48:19.5Z,3,REGULAR,rebound,defensive,[],1630558,,,1610612758,57,80,2022-12-03T22:48:21Z,5090000,False,,,0,,D. Mitchell REBOUND (Off:0 Def:3),[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,516.0,3.0,3.0,0.0,,,,,
519,PT02M40.00S,2022-12-03T22:48:34.0Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",201587,,,1610612758,57,80,2022-12-03T22:48:43Z,5110000,False,,,0,,N. Batum personal FOUL (1 PF) (Metu 2 FT),"[201587, 1629002]",1610612746.0,LAC,,,,Batum,N. Batum,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,1662.0,1.0,0.0,Metu,1629002.0,,,,,,,,,
521,PT02M40.00S,2022-12-03T22:48:42.0Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612758,57,80,2022-12-03T22:48:42Z,5130000,False,,,0,,SAC Timeout,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
522,PT02M40.00S,2022-12-03T22:51:16.6Z,3,REGULAR,substitution,out,[],1629611,,,1610612758,57,80,2022-12-03T22:51:34Z,5140000,False,,,0,,SUB out: T. Mann,[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,,
523,PT02M40.00S,2022-12-03T22:51:16.6Z,3,REGULAR,substitution,out,[],201587,,,1610612758,57,80,2022-12-03T22:51:34Z,5150000,False,,,0,,SUB out: N. Batum,[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,,,,,,,,,,,,,,,,,,,,,,
524,PT02M40.00S,2022-12-03T22:51:16.6Z,3,REGULAR,substitution,out,[],1627826,,,1610612758,57,80,2022-12-03T22:51:34Z,5160000,False,,,0,,SUB out: I. Zubac,[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,,,,,,,,,,,,,,,,
525,PT02M40.00S,2022-12-03T22:51:16.6Z,3,REGULAR,substitution,out,[],1629644,,,1610612758,57,80,2022-12-03T22:51:34Z,5170000,False,,,0,,SUB out: K. Okpala,[1629644],1610612758.0,SAC,,,,Okpala,K. Okpala,,,,,,,,,,,,,,,,,,,,,,,,,,
526,PT02M40.00S,2022-12-03T22:51:16.6Z,3,REGULAR,substitution,in,[],1630554,,,1610612758,57,80,2022-12-03T22:51:34Z,5180000,False,,,0,,SUB in: J. Preston,[1630554],1610612746.0,LAC,,,,Preston,J. Preston,,,,,,,,,,,,,,,,,,,,,,,,,,
527,PT02M40.00S,2022-12-03T22:51:16.6Z,3,REGULAR,substitution,in,[],1630527,,,1610612758,57,80,2022-12-03T22:51:34Z,5190000,False,,,0,,SUB in: B. Boston Jr.,[1630527],1610612746.0,LAC,,,,Boston Jr.,B. Boston Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
528,PT02M40.00S,2022-12-03T22:51:16.6Z,3,REGULAR,substitution,in,[],1631217,,,1610612758,57,80,2022-12-03T22:51:34Z,5200000,False,,,0,,SUB in: M. Diabate,[1631217],1610612746.0,LAC,,,,Diabate,M. Diabate,,,,,,,,,,,,,,,,,,,,,,,,,,
529,PT02M40.00S,2022-12-03T22:51:16.6Z,3,REGULAR,substitution,in,[],1628368,,,1610612758,57,80,2022-12-03T22:51:34Z,5210000,False,,,0,,SUB in: D. Fox,[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,,,,,,,,,,,,,,,,,,,
530,PT02M40.00S,2022-12-03T22:51:45.2Z,3,REGULAR,freethrow,1 of 2,[],1629002,,,1610612758,57,81,2022-12-03T22:51:45Z,5220000,False,,,0,,C. Metu Free Throw 1 of 2 (6 PTS),[1629002],1610612758.0,SAC,,,,Metu,C. Metu,,,,,,,,,,,Made,6.0,,,,,,,,,,,,,,
531,PT02M40.00S,2022-12-03T22:51:59.6Z,3,REGULAR,freethrow,2 of 2,[],1629002,,,1610612758,57,82,2022-12-03T22:51:59Z,5230000,False,,,0,,C. Metu Free Throw 2 of 2 (7 PTS),[1629002],1610612758.0,SAC,,,,Metu,C. Metu,,,,,,,,,,,Made,7.0,,,,,,,,,,,,,,
532,PT02M24.00S,2022-12-03T22:52:16.2Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630554,7.802233902759525,47.05882352941176,1610612746,59,82,2022-12-03T22:52:20Z,5240000,False,15.0,21.0,1,left,J. Preston driving floating Jump Shot (2 PTS),[1630554],1610612746.0,LAC,driving floating,,,Preston,J. Preston,,,,,Restricted Area,0-8 Center,,,,2.55,Made,2.0,,,,,,,,,,,,,,
533,PT02M06.00S,2022-12-03T22:52:36.3Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203496,,,1610612758,59,82,2022-12-03T22:52:43Z,5250000,False,,,0,,R. Covington personal FOUL (1 PF) (Metu 2 FT),"[203496, 1629002]",1610612746.0,LAC,,,,Covington,R. Covington,,,,,Mid-Range,8-16 Left,,,,,,,1626300.0,1.0,0.0,Metu,1629002.0,,,,,,,,,
535,PT02M06.00S,2022-12-03T22:53:01.8Z,3,REGULAR,freethrow,1 of 2,[],1629002,,,1610612758,59,83,2022-12-03T22:53:18Z,5270000,False,,,0,,C. Metu Free Throw 1 of 2 (8 PTS),[1629002],1610612758.0,SAC,,,,Metu,C. Metu,,,,,,,,,,,Made,8.0,,,,,,,,,,,,,,
536,PT02M06.00S,2022-12-03T22:53:01.8Z,3,REGULAR,freethrow,2 of 2,[],1629002,,,1610612758,59,83,2022-12-03T22:53:18Z,5280000,False,,,0,,MISS C. Metu Free Throw 2 of 2,[1629002],1610612758.0,SAC,,,,Metu,C. Metu,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
537,PT02M04.00S,2022-12-03T22:53:03.8Z,3,REGULAR,rebound,defensive,[],1631217,,,1610612746,59,83,2022-12-03T22:53:18Z,5290000,False,,,0,,M. Diabate REBOUND (Off:0 Def:1),[1631217],1610612746.0,LAC,,,,Diabate,M. Diabate,,,,,,,,,,,,,,,,,,536.0,1.0,1.0,0.0,,,,,
538,PT01M54.00S,2022-12-03T22:53:31.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203496,11.218791064388967,44.36274509803921,1610612746,61,83,2022-12-03T22:53:40Z,5300000,False,28.0,53.0,1,left,R. Covington 6' driving floating bank Jump Shot (4 PTS) (B. Boston Jr. 1 AST),"[203496, 1630527]",1610612746.0,LAC,driving floating bank,,,Covington,R. Covington,,,,,In The Paint (Non-RA),0-8 Center,,,,6.0,Made,4.0,,,,,,,,,,B. Boston Jr.,1630527.0,1.0,,
540,PT01M54.00S,2022-12-03T22:53:36.8Z,3,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1630558,,,1610612746,61,83,2022-12-03T22:53:50Z,5320000,False,,,0,,D. Mitchell shooting personal FOUL (3 PF) (Covington 1 FT),"[1630558, 203496]",1610612758.0,SAC,shooting,,,Mitchell,D. Mitchell,,,,,Restricted Area,0-8 Center,,,,,,,202056.0,3.0,0.0,Covington,203496.0,,,,,,,,,
542,PT01M54.00S,2022-12-03T22:53:53.2Z,3,REGULAR,freethrow,1 of 1,[],203496,,,1610612746,62,83,2022-12-03T22:53:53Z,5340000,False,,,0,,R. Covington Free Throw 1 of 1 (5 PTS),[203496],1610612746.0,LAC,,,,Covington,R. Covington,,,,,,,,,,,Made,5.0,,,,,,,,,,,,,,
544,PT01M32.00S,2022-12-03T22:54:28.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630558,93.08475689881735,47.79411764705882,1610612758,62,83,2022-12-03T22:54:32Z,5360000,False,-11.0,13.0,1,right,MISS D. Mitchell running Layup,[1630558],1610612758.0,SAC,running,,,Mitchell,D. Mitchell,,,,,Restricted Area,0-8 Center,,,,1.67,Missed,,,,,,,,,,,,,,,
545,PT01M30.00S,2022-12-03T22:54:30.0Z,3,REGULAR,rebound,defensive,[],1631217,,,1610612746,62,83,2022-12-03T22:54:32Z,5370000,False,,,0,,M. Diabate REBOUND (Off:0 Def:2),[1631217],1610612746.0,LAC,,,,Diabate,M. Diabate,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,544.0,2.0,2.0,0.0,,,,,
546,PT01M28.00S,2022-12-03T22:54:35.0Z,3,REGULAR,3pt,Jump Shot,[],203496,32.11235216819975,25.0,1610612746,62,83,2022-12-03T22:56:12Z,5380000,False,125.0,249.0,1,left,MISS R. Covington 27' 3PT,[203496],1610612746.0,LAC,,,,Covington,R. Covington,,,,,Above the Break 3,24+ Right Center,,,,27.9,Missed,,,,,,,,,,,,,,,
547,PT01M27.00S,2022-12-03T22:54:36.0Z,3,REGULAR,rebound,offensive,[],1631217,,,1610612746,62,83,2022-12-03T22:56:12Z,5390000,False,,,0,,M. Diabate REBOUND (Off:1 Def:2),[1631217],1610612746.0,LAC,,,,Diabate,M. Diabate,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,546.0,3.0,2.0,1.0,,,,,
555,PT01M23.00S,2022-12-03T22:54:42.2Z,3,REGULAR,turnover,bad pass,[],1631217,,,1610612746,62,83,2022-12-03T22:57:12Z,5395000,False,,,0,,M. Diabate bad pass TURNOVER (2 TO),"[1631217, 1629056]",1610612746.0,LAC,,,,Diabate,M. Diabate,,,,,Mid-Range,8-16 Left,2.0,Davis,1629056.0,,,,,,,,,,,,,,,,,
556,PT01M23.00S,2022-12-03T22:54:42.2Z,3,REGULAR,steal,,[],1629056,,,1610612758,62,83,2022-12-03T22:57:12Z,5397500,False,,,0,,T. Davis STEAL (2 STL),[1629056],1610612758.0,SAC,,,,Davis,T. Davis,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
548,PT01M15.00S,2022-12-03T22:54:49.5Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629002,91.77069645203679,49.754901960784316,1610612758,62,85,2022-12-03T22:57:35Z,5400000,False,-1.0,25.0,1,right,C. Metu Layup (10 PTS) (M. Monk 2 AST),"[1629002, 1628370]",1610612758.0,SAC,,,,Metu,C. Metu,,,,,Restricted Area,0-8 Center,,,,2.49,Made,10.0,,,,,,,,,,M. Monk,1628370.0,2.0,,
549,PT01M03.00S,2022-12-03T22:54:57.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203496,8.722076215505908,52.205882352941174,1610612746,62,85,2022-12-03T22:55:04Z,5410000,False,-11.0,29.0,1,left,MISS R. Covington driving Layup,[203496],1610612746.0,LAC,driving,,,Covington,R. Covington,,,,,Restricted Area,0-8 Center,,,,3.15,Missed,,,,,,,,,,,,,,,
550,PT00M57.00S,2022-12-03T22:55:04.0Z,3,REGULAR,rebound,offensive,[],1631217,,,1610612746,62,85,2022-12-03T22:55:04Z,5420000,False,,,0,,M. Diabate REBOUND (Off:2 Def:2),[1631217],1610612746.0,LAC,,,,Diabate,M. Diabate,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,549.0,4.0,2.0,2.0,,,,,
551,PT00M57.00S,2022-12-03T22:55:04.0Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631217,5.590000152587891,50.0,1610612746,64,85,2022-12-03T22:55:04Z,5430000,False,0.0,0.0,1,left,M. Diabate tip Layup (2 PTS),[1631217],1610612746.0,LAC,tip,,,Diabate,M. Diabate,,,,,Mid-Range,8-16 Left,,,,0.0,Made,2.0,,,,,,,,,,,,,,
552,PT00M49.20S,2022-12-03T22:55:11.8Z,3,REGULAR,3pt,Jump Shot,[],1628370,75.34494086727989,89.2156862745098,1610612758,64,88,2022-12-03T22:55:31Z,5440000,False,196.0,179.0,1,right,M. Monk 26' 3PT  (13 PTS) (C. Metu 2 AST),"[1628370, 1629002]",1610612758.0,SAC,,,,Monk,M. Monk,,,,,Above the Break 3,24+ Right Center,,,,26.57,Made,13.0,,,,,,,,,,C. Metu,1629002.0,2.0,,
554,PT00M40.40S,2022-12-03T22:55:24.0Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'defensivegoaltending']",1630554,9.510512483574246,47.79411764705882,1610612746,66,88,2022-12-03T22:58:26Z,5460000,False,11.0,37.0,1,left,J. Preston driving finger roll Layup (4 PTS),[1630554],1610612746.0,LAC,driving finger roll,,,Preston,J. Preston,,,,,Restricted Area,0-8 Center,,,,3.85,Made,4.0,,,,,,,,,,,,,,
557,PT00M40.40S,2022-12-03T22:55:28.7Z,3,REGULAR,violation,defensive goaltending,[],1629002,,,1610612746,66,88,2022-12-03T22:55:42Z,5470000,False,,,0,,C. Metu defensive goaltending VIOLATION,[1629002],1610612758.0,SAC,,,,Metu,C. Metu,,,,,,,,,,,,,1662.0,,,,,,,,,,,,,
558,PT00M24.10S,2022-12-03T22:55:50.7Z,3,REGULAR,3pt,Jump Shot,[],1630558,91.06438896189225,97.03584558823529,1610612758,66,88,2022-12-03T22:55:55Z,5480000,False,235.0,31.0,1,right,MISS D. Mitchell 3PT,[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,Right Corner 3,24+ Right,,,,23.73,Missed,,,,,,,,,,,,,,,
559,PT00M21.50S,2022-12-03T22:55:53.3Z,3,REGULAR,rebound,defensive,[],1631217,,,1610612746,66,88,2022-12-03T22:55:55Z,5490000,False,,,0,,M. Diabate REBOUND (Off:2 Def:3),[1631217],1610612746.0,LAC,,,,Diabate,M. Diabate,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,558.0,5.0,3.0,2.0,,,,,
560,PT00M15.90S,2022-12-03T22:55:59.9Z,3,REGULAR,3pt,Jump Shot,[],1630527,26.987516425755587,84.55882352941177,1610612746,69,88,2022-12-03T22:56:03Z,5500000,False,-173.0,201.0,1,left,B. Boston Jr. 26' 3PT  (5 PTS) (R. Covington 4 AST),"[1630527, 203496]",1610612746.0,LAC,,,,Boston Jr.,B. Boston Jr.,,,,,Above the Break 3,24+ Left Center,,,,26.52,Made,5.0,,,,,,,,,,R. Covington,203496.0,4.0,,
562,PT00M00.70S,2022-12-03T22:56:17.5Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628368,90.19382391590013,46.568627450980394,1610612758,69,90,2022-12-03T22:59:23Z,5520000,False,-17.0,40.0,1,right,D. Fox driving floating Jump Shot (9 PTS),[1628368],1610612758.0,SAC,driving floating,,,Fox,D. Fox,,,,,Restricted Area,0-8 Center,,,,4.33,Made,9.0,,,,,,,,,,,,,,
563,PT00M00.20S,2022-12-03T22:56:26.6Z,3,REGULAR,3pt,Jump Shot,[],1630554,89.14257555847568,22.549019607843135,1610612746,69,90,2022-12-03T22:57:45Z,5530000,False,137.0,785.0,1,left,MISS J. Preston 79' 3PT,[1630554],1610612746.0,LAC,,,,Preston,J. Preston,,,,,Mid-Range,8-16 Left,,,,79.73,Missed,,,,,,,,,,,,,,,
564,PT00M00.10S,2022-12-03T22:56:26.7Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612746,69,90,2022-12-03T22:56:58Z,5540000,False,,,0,,TEAM offensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,563.0,,,,,,,,
565,PT00M00.00S,2022-12-03T22:56:30.2Z,3,REGULAR,period,end,[],0,,,1610612746,69,90,2022-12-03T22:56:30Z,5550000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
567,PT12M00.00S,2022-12-03T22:59:05.2Z,4,REGULAR,period,start,[],0,,,1610612758,69,90,2022-12-03T22:59:11Z,5560000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
568,PT11M38.00S,2022-12-03T22:59:25.6Z,4,REGULAR,3pt,Jump Shot,[],1629056,82.17805519053877,4.166666666666657,1610612758,69,90,2022-12-03T22:59:29Z,5570000,False,-229.0,115.0,1,right,MISS T. Davis 25' step back 3PT,[1629056],1610612758.0,SAC,step back,,,Davis,T. Davis,,,,,Above the Break 3,24+ Left Center,,,,25.64,Missed,,,,,,,,,,,,,,,
569,PT11M36.00S,2022-12-03T22:59:28.1Z,4,REGULAR,rebound,defensive,[],203496,,,1610612746,69,90,2022-12-03T22:59:28Z,5580000,False,,,0,,R. Covington REBOUND (Off:0 Def:4),[203496],1610612746.0,LAC,,,,Covington,R. Covington,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,568.0,4.0,4.0,0.0,,,,,
570,PT11M34.00S,2022-12-03T22:59:35.6Z,4,REGULAR,turnover,backcourt,[],1630554,,,1610612746,69,90,2022-12-03T22:59:43Z,5590000,False,,,0,,J. Preston backcourt TURNOVER (1 TO),[1630554],1610612746.0,LAC,,,,Preston,J. Preston,,,,,Above the Break 3,24+ Center,1.0,,,,,,202056.0,,,,,,,,,,,,,
571,PT11M34.00S,2022-12-03T22:59:52.4Z,4,REGULAR,substitution,out,[],1630558,,,1610612758,69,90,2022-12-03T22:59:56Z,5600000,False,,,0,,SUB out: D. Mitchell,[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
572,PT11M34.00S,2022-12-03T22:59:52.4Z,4,REGULAR,substitution,in,[],203084,,,1610612758,69,90,2022-12-03T22:59:56Z,5610000,False,,,0,,SUB in: H. Barnes,[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
573,PT11M23.00S,2022-12-03T23:00:15.0Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1628370,71.40275952693824,78.67647058823529,1610612758,69,90,2022-12-03T23:00:19Z,5620000,False,143.0,216.0,1,right,MISS M. Monk 25' 3PT,[1628370],1610612758.0,SAC,,,,Monk,M. Monk,,,,,Above the Break 3,24+ Right Center,,,,25.95,Missed,,,,,,,,,,,,,,,
574,PT11M20.00S,2022-12-03T23:00:17.7Z,4,REGULAR,rebound,offensive,[],1629002,,,1610612758,69,90,2022-12-03T23:00:17Z,5630000,False,,,0,,C. Metu REBOUND (Off:2 Def:6),[1629002],1610612758.0,SAC,,,,Metu,C. Metu,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,573.0,8.0,6.0,2.0,,,,,
575,PT11M18.00S,2022-12-03T23:00:23.5Z,4,REGULAR,foul,personal,[],203496,,,1610612758,69,90,2022-12-03T23:00:29Z,5640000,False,,,0,,R. Covington personal FOUL (2 PF),"[203496, 1629002]",1610612746.0,LAC,,,,Covington,R. Covington,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1662.0,2.0,0.0,Metu,1629002.0,,,,,,,,,
577,PT11M15.00S,2022-12-03T23:00:53.0Z,4,REGULAR,turnover,out-of-bounds,[],1629056,,,1610612758,69,90,2022-12-03T23:04:13Z,5660000,False,,,0,,T. Davis lost ball out-of-bounds TURNOVER (1 TO),[1629056],1610612758.0,SAC,lost ball,,,Davis,T. Davis,,,,,Mid-Range,8-16 Right,1.0,,,,,,202056.0,,,,,,,,,,,,,
578,PT10M59.00S,2022-12-03T23:01:09.9Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1630527,32.50657030223391,57.35294117647059,1610612746,72,90,2022-12-03T23:01:13Z,5670000,False,-37.0,253.0,1,left,B. Boston Jr. 25' 3PT step back (8 PTS),[1630527],1610612746.0,LAC,step back,,,Boston Jr.,B. Boston Jr.,,,,,Above the Break 3,24+ Center,,,,25.58,Made,8.0,,,,,,,,,,,,,,
579,PT10M41.00S,2022-12-03T23:01:28.8Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628370,88.2227332457293,52.69607843137255,1610612758,72,90,2022-12-03T23:01:33Z,5680000,False,13.0,58.0,1,right,MISS M. Monk Jump Shot - blocked,"[1628370, 203496]",1610612758.0,SAC,,,,Monk,M. Monk,,,,,In The Paint (Non-RA),0-8 Center,,,,5.97,Missed,,,,,,,,,,,,,,Covington,203496.0
580,PT10M41.00S,2022-12-03T23:01:28.8Z,4,REGULAR,block,,[],203496,,,1610612758,72,90,2022-12-03T23:01:31Z,5690000,False,,,0,,R. Covington BLOCK (2 BLK),[203496],1610612746.0,LAC,,,,Covington,R. Covington,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
581,PT10M38.00S,2022-12-03T23:01:31.8Z,4,REGULAR,rebound,defensive,[],1630554,,,1610612746,72,90,2022-12-03T23:01:33Z,5700000,False,,,0,,J. Preston REBOUND (Off:0 Def:1),[1630554],1610612746.0,LAC,,,,Preston,J. Preston,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,579.0,1.0,1.0,0.0,,,,,
582,PT10M36.00S,2022-12-03T23:01:35.1Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630527,12.00722733245729,49.754901960784316,1610612746,74,90,2022-12-03T23:01:41Z,5710000,False,1.0,60.0,1,left,B. Boston Jr. 6' running reverse Layup (10 PTS) (J. Preston 1 AST),"[1630527, 1630554]",1610612746.0,LAC,running reverse,,,Boston Jr.,B. Boston Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,6.04,Made,10.0,,,,,,,,,,J. Preston,1630554.0,1.0,,
584,PT10M36.00S,2022-12-03T23:01:42.1Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612758,74,90,2022-12-03T23:01:42Z,5730000,False,,,0,,SAC Timeout,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
585,PT10M36.00S,2022-12-03T23:04:23.4Z,4,REGULAR,substitution,out,[],1628370,,,1610612758,74,90,2022-12-03T23:04:35Z,5740000,False,,,0,,SUB out: M. Monk,[1628370],1610612758.0,SAC,,,,Monk,M. Monk,,,,,,,,,,,,,,,,,,,,,,,,,,
586,PT10M36.00S,2022-12-03T23:04:23.4Z,4,REGULAR,substitution,out,[],1629056,,,1610612758,74,90,2022-12-03T23:04:35Z,5750000,False,,,0,,SUB out: T. Davis,[1629056],1610612758.0,SAC,,,,Davis,T. Davis,,,,,,,,,,,,,,,,,,,,,,,,,,
587,PT10M36.00S,2022-12-03T23:04:23.4Z,4,REGULAR,substitution,out,[],1629002,,,1610612758,74,90,2022-12-03T23:04:35Z,5760000,False,,,0,,SUB out: C. Metu,[1629002],1610612758.0,SAC,,,,Metu,C. Metu,,,,,,,,,,,,,,,,,,,,,,,,,,
588,PT10M36.00S,2022-12-03T23:04:23.4Z,4,REGULAR,substitution,in,[],1627734,,,1610612758,74,90,2022-12-03T23:04:35Z,5770000,False,,,0,,SUB in: D. Sabonis,[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,,,,,,,,,,,,,
589,PT10M36.00S,2022-12-03T23:04:23.4Z,4,REGULAR,substitution,in,[],1631099,,,1610612758,74,90,2022-12-03T23:04:35Z,5780000,False,,,0,,SUB in: K. Murray,[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
590,PT10M36.00S,2022-12-03T23:04:23.4Z,4,REGULAR,substitution,in,[],1628989,,,1610612758,74,90,2022-12-03T23:04:35Z,5790000,False,,,0,,SUB in: K. Huerter,[1628989],1610612758.0,SAC,,,,Huerter,K. Huerter,,,,,,,,,,,,,,,,,,,,,,,,,,
591,PT10M17.00S,2022-12-03T23:04:50.7Z,4,REGULAR,foul,personal,['2freethrow'],1629599,,,1610612758,74,90,2022-12-03T23:05:09Z,5800000,False,,,0,,A. Coffey shooting personal FOUL (2 PF) (Huerter 2 FT),"[1629599, 1628989]",1610612746.0,LAC,shooting,,,Coffey,A. Coffey,,,,,Restricted Area,0-8 Center,,,,,,,1626300.0,2.0,0.0,Huerter,1628989.0,,,,,,,,,
593,PT10M17.00S,2022-12-03T23:05:14.0Z,4,REGULAR,freethrow,1 of 2,[],1628989,,,1610612758,74,91,2022-12-03T23:05:14Z,5820000,False,,,0,,K. Huerter Free Throw 1 of 2 (8 PTS),[1628989],1610612758.0,SAC,,,,Huerter,K. Huerter,,,,,,,,,,,Made,8.0,,,,,,,,,,,,,,
594,PT10M17.00S,2022-12-03T23:05:27.3Z,4,REGULAR,freethrow,2 of 2,[],1628989,,,1610612758,74,92,2022-12-03T23:05:27Z,5830000,False,,,0,,K. Huerter Free Throw 2 of 2 (9 PTS),[1628989],1610612758.0,SAC,,,,Huerter,K. Huerter,,,,,,,,,,,Made,9.0,,,,,,,,,,,,,,
595,PT10M07.00S,2022-12-03T23:05:43.5Z,4,REGULAR,foul,personal,[],1631099,,,1610612746,74,92,2022-12-03T23:05:57Z,5840000,False,,,0,,K. Murray personal FOUL (2 PF),"[1631099, 1629599]",1610612758.0,SAC,,,,Murray,K. Murray,,,,,Restricted Area,0-8 Center,,,,,,,1626300.0,2.0,0.0,Coffey,1629599.0,,,,,,,,,
597,PT09M57.00S,2022-12-03T23:06:08.9Z,4,REGULAR,3pt,Jump Shot,[],1630527,31.980946123521676,73.0392156862745,1610612746,74,92,2022-12-03T23:06:14Z,5860000,False,-115.0,248.0,1,left,MISS B. Boston Jr. 27' 3PT,[1630527],1610612746.0,LAC,,,,Boston Jr.,B. Boston Jr.,,,,,Above the Break 3,24+ Left Center,,,,27.35,Missed,,,,,,,,,,,,,,,
598,PT09M53.00S,2022-12-03T23:06:12.9Z,4,REGULAR,rebound,defensive,[],1628368,,,1610612758,74,92,2022-12-03T23:06:14Z,5870000,False,,,0,,D. Fox REBOUND (Off:0 Def:6),[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,597.0,6.0,6.0,0.0,,,,,
599,PT09M42.00S,2022-12-03T23:06:23.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1631099,91.90210249671485,54.16666666666667,1610612758,74,94,2022-12-03T23:06:29Z,5880000,False,21.0,24.0,1,right,K. Murray reverse Layup (11 PTS) (D. Sabonis 6 AST),"[1631099, 1627734]",1610612758.0,SAC,reverse,,,Murray,K. Murray,,,,,Restricted Area,0-8 Center,,,,3.15,Made,11.0,,,,,,,,,,D. Sabonis,1627734.0,6.0,,
601,PT09M31.00S,2022-12-03T23:06:38.8Z,4,REGULAR,turnover,traveling,[],1630527,,,1610612746,74,94,2022-12-03T23:06:45Z,5900000,False,,,0,,B. Boston Jr. traveling TURNOVER (2 TO),[1630527],1610612746.0,LAC,,,,Boston Jr.,B. Boston Jr.,,,,,Mid-Range,8-16 Center,2.0,,,,,,1626300.0,,,,,,,,,,,,,
