actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId
513,PT09M53.00S,2023-03-06T05:02:18.1Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630217,18.971747700394218,58.088235294117645,1610612763,104,118,2023-03-06T05:02:22Z,5090000,False,-40.0,126.0,1,left,D. Bane 13' driving floating Jump Shot (25 PTS) (J. Jackson Jr. 2 AST),"[1630217, 1628991]",1610612763.0,MEM,driving floating,,,Bane,D. Bane,,,,,In The Paint (Non-RA),8-16 Center,,,,13.21,Made,25.0,,,,,,J. Jackson Jr.,1628991.0,2.0,,,,,,
515,PT09M39.00S,2023-03-06T05:02:30.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],201566,87.56570302233902,46.07843137254902,1610612746,104,118,2023-03-06T05:02:34Z,5110000,False,-20.0,64.0,1,right,MISS R. Westbrook 6' driving Layup - blocked,"[201566, 1628991]",1610612746.0,LAC,driving,,,Westbrook,R. Westbrook,,,,,In The Paint (Non-RA),0-8 Center,,,,6.73,Missed,,,,,,,,,,,,,,Jackson Jr.,1628991.0
516,PT09M39.00S,2023-03-06T05:02:30.6Z,4,REGULAR,block,,[],1628991,,,1610612746,104,118,2023-03-06T05:02:33Z,5120000,False,,,0,,J. Jackson Jr. BLOCK (2 BLK),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
517,PT09M36.00S,2023-03-06T05:02:33.6Z,4,REGULAR,rebound,defensive,[],1628379,,,1610612763,104,118,2023-03-06T05:02:34Z,5130000,False,,,0,,L. Kennard REBOUND (Off:0 Def:3),[1628379],1610612763.0,MEM,,,,Kennard,L. Kennard,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,515.0,3.0,3.0,0.0,,
518,PT09M32.00S,2023-03-06T05:02:37.8Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1630217,8.722076215505908,49.754901960784316,1610612763,104,118,2023-03-06T05:11:16Z,5140000,False,1.0,29.0,1,left,MISS D. Bane running Layup,[1630217],1610612763.0,MEM,running,,,Bane,D. Bane,,,,,Restricted Area,0-8 Center,,,,2.95,Missed,,,,,,,,,,,,,,,
519,PT09M29.00S,2023-03-06T05:02:40.8Z,4,REGULAR,rebound,defensive,[],201569,,,1610612746,104,118,2023-03-06T05:02:46Z,5150000,False,,,0,,E. Gordon REBOUND (Off:0 Def:2),[201569],1610612746.0,LAC,,,,Gordon,E. Gordon,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,518.0,2.0,2.0,0.0,,
520,PT09M17.00S,2023-03-06T05:02:53.5Z,4,REGULAR,3pt,Jump Shot,[],202694,72.84822601839684,19.607843137254903,1610612746,107,118,2023-03-06T05:02:57Z,5160000,False,-152.0,203.0,1,right,M. Morris Sr. 25' 3PT  (5 PTS) (R. Westbrook 6 AST),"[202694, 201566]",1610612746.0,LAC,,,,Morris Sr.,M. Morris Sr.,,,,,Above the Break 3,24+ Left Center,,,,25.34,Made,5.0,,,,,,R. Westbrook,201566.0,6.0,,,,,,
522,PT08M59.00S,2023-03-06T05:03:13.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628991,9.641918528252305,50.98039215686275,1610612763,107,120,2023-03-06T05:03:25Z,5180000,False,-5.0,38.0,1,left,J. Jackson Jr. driving Layup (23 PTS),[1628991],1610612763.0,MEM,driving,,,Jackson Jr.,J. Jackson Jr.,,,,,Restricted Area,0-8 Center,,,,3.84,Made,23.0,,,,,,,,,,,,,,
523,PT08M59.00S,2023-03-06T05:03:17.4Z,4,REGULAR,foul,personal,['1freethrow'],203486,,,1610612763,107,120,2023-03-06T05:03:25Z,5190000,False,,,0,,M. Plumlee shooting personal FOUL (2 PF) (Jackson Jr. 1 FT),"[203486, 1628991]",1610612746.0,LAC,shooting,,,Plumlee,M. Plumlee,,,,,Restricted Area,0-8 Center,,,,,,,1193.0,2.0,0.0,Jackson Jr.,1628991.0,,,,,,,,,
525,PT08M59.00S,2023-03-06T05:03:27.1Z,4,REGULAR,substitution,out,[],203486,,,1610612763,107,120,2023-03-06T05:04:19Z,5210000,False,,,0,,SUB out: M. Plumlee,[203486],1610612746.0,LAC,,,,Plumlee,M. Plumlee,,,,,,,,,,,,,,,,,,,,,,,,,,
526,PT08M59.00S,2023-03-06T05:03:27.1Z,4,REGULAR,substitution,in,[],202331,,,1610612763,107,120,2023-03-06T05:04:19Z,5220000,False,,,0,,SUB in: P. George,[202331],1610612746.0,LAC,,,,George,P. George,,,,,,,,,,,,,,,,,,,,,,,,,,
527,PT08M59.00S,2023-03-06T05:03:52.1Z,4,REGULAR,freethrow,1 of 1,[],1628991,,,1610612763,107,121,2023-03-06T05:03:52Z,5230000,False,,,0,,J. Jackson Jr. Free Throw 1 of 1 (24 PTS),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,Made,24.0,,,,,,,,,,,,,,
528,PT08M44.00S,2023-03-06T05:04:13.1Z,4,REGULAR,foul,personal,['2freethrow'],1629723,,,1610612746,107,121,2023-03-06T05:04:19Z,5240000,False,,,0,,J. Konchar shooting personal FOUL (1 PF) (George 2 FT),"[1629723, 202331]",1610612763.0,MEM,shooting,,,Konchar,J. Konchar,,,,,Restricted Area,0-8 Center,,,,,,,201639.0,1.0,0.0,George,202331.0,,,,,,,,,
530,PT08M44.00S,2023-03-06T05:04:47.3Z,4,REGULAR,freethrow,1 of 2,[],202331,,,1610612746,108,121,2023-03-06T05:04:47Z,5260000,False,,,0,,P. George Free Throw 1 of 2 (33 PTS),[202331],1610612746.0,LAC,,,,George,P. George,,,,,,,,,,,Made,33.0,,,,,,,,,,,,,,
531,PT08M44.00S,2023-03-06T05:05:30.8Z,4,REGULAR,freethrow,2 of 2,[],202331,,,1610612746,109,121,2023-03-06T05:05:30Z,5270000,False,,,0,,P. George Free Throw 2 of 2 (34 PTS),[202331],1610612746.0,LAC,,,,George,P. George,,,,,,,,,,,Made,34.0,,,,,,,,,,,,,,
532,PT08M30.00S,2023-03-06T05:05:48.6Z,4,REGULAR,foul,personal,[],202694,,,1610612763,109,121,2023-03-06T05:06:01Z,5280000,False,,,0,,M. Morris Sr. personal FOUL (1 PF),"[202694, 1628991]",1610612746.0,LAC,,,,Morris Sr.,M. Morris Sr.,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,201639.0,1.0,0.0,Jackson Jr.,1628991.0,,,,,,,,,
534,PT08M26.00S,2023-03-06T05:06:13.7Z,4,REGULAR,foul,offensive,[],1628991,,,1610612763,109,121,2023-03-06T05:10:53Z,5300000,False,,,0,,J. Jackson Jr. offensive FOUL (3 PF),"[1628991, 202331]",1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,Restricted Area,0-8 Center,,,,,,,201639.0,3.0,0.0,George,202331.0,,,,,,,,,
539,PT08M26.00S,2023-03-06T05:06:13.7Z,4,REGULAR,turnover,offensive foul,[],1628991,,,1610612763,109,121,2023-03-06T05:06:13Z,5315000,False,,,0,,J. Jackson Jr. offensive foul TURNOVER (1 TO),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,Restricted Area,0-8 Center,1.0,,,,,,201639.0,,,,,,,,,,,,,
536,PT08M26.00S,2023-03-06T05:06:53.4Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612746,109,121,2023-03-06T05:06:13Z,5320000,False,,,0,,LAC Timeout,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
538,PT08M11.00S,2023-03-06T05:10:31.8Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",202331,91.50788436268068,48.774509803921575,1610612746,111,121,2023-03-06T05:14:49Z,5340000,False,-6.0,27.0,1,right,P. George driving Layup (36 PTS),[202331],1610612746.0,LAC,driving,,,George,P. George,,,,,Restricted Area,0-8 Center,,,,2.8,Made,36.0,,,,,,,,,,,,,,
540,PT07M44.00S,2023-03-06T05:10:59.0Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630217,18.446123521681997,57.59803921568628,1610612763,111,121,2023-03-06T05:15:33Z,5350000,False,-38.0,121.0,1,left,MISS D. Bane 12' driving floating bank Shot,[1630217],1610612763.0,MEM,driving floating bank,,,Bane,D. Bane,,,,,In The Paint (Non-RA),8-16 Center,,,,12.67,Missed,,,,,,,,,,,,,,,
541,PT07M42.00S,2023-03-06T05:11:01.0Z,4,REGULAR,rebound,defensive,[],201566,,,1610612746,111,121,2023-03-06T05:15:33Z,5360000,False,,,0,,R. Westbrook REBOUND (Off:0 Def:4),[201566],1610612746.0,LAC,,,,Westbrook,R. Westbrook,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,540.0,4.0,4.0,0.0,,
551,PT07M41.00S,2023-03-06T05:11:08.6Z,4,REGULAR,turnover,out-of-bounds,[],201566,,,1610612746,111,121,2023-03-06T05:44:47Z,5365000,False,,,0,,R. Westbrook lost ball out-of-bounds TURNOVER (3 TO),[201566],1610612746.0,LAC,lost ball,,,Westbrook,R. Westbrook,,,,,Above the Break 3,24+ Left Center,3.0,,,,,,201639.0,,,,,,,,,,,,,
543,PT07M41.00S,2023-03-06T05:11:10.5Z,4,REGULAR,substitution,out,[],1629611,,,1610612763,111,121,2023-03-06T05:16:26Z,5380000,False,,,0,,SUB out: T. Mann,[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,,
544,PT07M41.00S,2023-03-06T05:11:10.5Z,4,REGULAR,substitution,in,[],202695,,,1610612763,111,121,2023-03-06T05:16:26Z,5390000,False,,,0,,SUB in: K. Leonard,[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,,,,,,,,,,,,,,,,,,,,,,
545,PT07M41.00S,2023-03-06T05:11:24.8Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612763,111,121,2023-03-06T05:14:41Z,5400000,False,,,0,,MEM Timeout,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
547,PT07M41.00S,2023-03-06T05:13:58.6Z,4,REGULAR,substitution,out,[],1628379,,,1610612763,111,121,2023-03-06T05:14:41Z,5420000,False,,,0,,SUB out: L. Kennard,[1628379],1610612763.0,MEM,,,,Kennard,L. Kennard,,,,,,,,,,,,,,,,,,,,,,,,,,
548,PT07M41.00S,2023-03-06T05:13:58.6Z,4,REGULAR,substitution,out,[],1628991,,,1610612763,111,121,2023-03-06T05:14:41Z,5430000,False,,,0,,SUB out: J. Jackson Jr.,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
549,PT07M41.00S,2023-03-06T05:13:58.6Z,4,REGULAR,substitution,in,[],1630214,,,1610612763,111,121,2023-03-06T05:14:41Z,5440000,False,,,0,,SUB in: X. Tillman,[1630214],1610612763.0,MEM,,,,Tillman,X. Tillman,,,,,,,,,,,,,,,,,,,,,,,,,,
550,PT07M41.00S,2023-03-06T05:13:58.6Z,4,REGULAR,substitution,in,[],1626145,,,1610612763,111,121,2023-03-06T05:14:41Z,5450000,False,,,0,,SUB in: T. Jones,[1626145],1610612763.0,MEM,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
553,PT07M26.00S,2023-03-06T05:14:58.5Z,4,REGULAR,foul,personal,[],202695,,,1610612763,111,121,2023-03-06T05:15:02Z,5460000,False,,,0,,K. Leonard personal FOUL (1 PF),"[202695, 1630217]",1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,Mid-Range,16-24 Center,,,,,,,202901.0,1.0,0.0,Bane,1630217.0,,,,,,,,,
555,PT07M26.00S,2023-03-06T05:15:04.6Z,4,REGULAR,substitution,out,[],1629723,,,1610612763,111,121,2023-03-06T05:15:11Z,5480000,False,,,0,,SUB out: J. Konchar,[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,,,,,,,,,,,,,,,,,,,,,,
556,PT07M26.00S,2023-03-06T05:15:04.6Z,4,REGULAR,substitution,in,[],1631223,,,1610612763,111,121,2023-03-06T05:15:11Z,5490000,False,,,0,,SUB in: D. Roddy,[1631223],1610612763.0,MEM,,,,Roddy,D. Roddy,,,,,,,,,,,,,,,,,,,,,,,,,,
557,PT07M15.00S,2023-03-06T05:15:31.4Z,4,REGULAR,turnover,traveling,[],1630214,,,1610612763,111,121,2023-03-06T05:16:33Z,5500000,False,,,0,,X. Tillman traveling TURNOVER (3 TO),[1630214],1610612763.0,MEM,,,,Tillman,X. Tillman,,,,,In The Paint (Non-RA),8-16 Center,3.0,,,,,,201639.0,,,,,,,,,,,,,
558,PT06M58.00S,2023-03-06T05:15:59.1Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",202331,94.66162943495401,47.79411764705882,1610612746,113,121,2023-03-06T05:16:02Z,5510000,False,-11.0,-2.0,1,right,P. George DUNK (38 PTS) (E. Gordon 2 AST),"[202331, 201569]",1610612746.0,LAC,,,,George,P. George,,,,,Restricted Area,0-8 Center,,,,1.12,Made,38.0,,,,,,E. Gordon,201569.0,2.0,,,,,,
560,PT06M40.00S,2023-03-06T05:16:18.0Z,4,REGULAR,turnover,bad pass,[],1630217,,,1610612763,113,121,2023-03-06T05:16:23Z,5530000,False,,,0,,D. Bane bad pass TURNOVER (1 TO),"[1630217, 202695]",1610612763.0,MEM,,,,Bane,D. Bane,,,,,Restricted Area,0-8 Center,1.0,Leonard,202695.0,,,,,,,,,,,,,,,,,
561,PT06M40.00S,2023-03-06T05:16:18.0Z,4,REGULAR,steal,,[],202695,,,1610612746,113,121,2023-03-06T05:16:21Z,5540000,False,,,0,,K. Leonard STEAL (1 STL),[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
562,PT06M35.00S,2023-03-06T05:16:23.0Z,4,REGULAR,2pt,Jump Shot,"['fastbreak', 'fromturnover']",202331,80.20696452036793,73.77450980392157,1610612746,115,121,2023-03-06T05:18:14Z,5550000,False,119.0,134.0,1,right,P. George 17' running pullup Jump Shot (40 PTS),[202331],1610612746.0,LAC,running pullup,,,George,P. George,,,,,Mid-Range,16-24 Right Center,,,,17.88,Made,40.0,,,,,,,,,,,,,,
563,PT06M15.00S,2023-03-06T05:16:41.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630214,9.773324572930349,51.71568627450981,1610612763,115,121,2023-03-06T05:16:48Z,5560000,False,-9.0,39.0,1,left,MISS X. Tillman Layup,[1630214],1610612763.0,MEM,,,,Tillman,X. Tillman,,,,,Restricted Area,0-8 Center,,,,4.03,Missed,,,,,,,,,,,,,,,
564,PT06M12.00S,2023-03-06T05:16:44.7Z,4,REGULAR,rebound,defensive,[],202695,,,1610612746,115,121,2023-03-06T05:16:48Z,5570000,False,,,0,,K. Leonard REBOUND (Off:2 Def:7),[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,563.0,9.0,7.0,2.0,,
565,PT06M07.00S,2023-03-06T05:16:50.9Z,4,REGULAR,turnover,lost ball,[],202331,,,1610612746,115,121,2023-03-06T05:16:55Z,5580000,False,,,0,,P. George lost ball TURNOVER (2 TO),"[202331, 1626145]",1610612746.0,LAC,,,,George,P. George,,,,,In The Paint (Non-RA),8-16 Right,2.0,Jones,1626145.0,,,,,,,,,,,,,,,,,
566,PT06M07.00S,2023-03-06T05:16:50.9Z,4,REGULAR,steal,,[],1626145,,,1610612763,115,121,2023-03-06T05:16:53Z,5590000,False,,,0,,T. Jones STEAL (4 STL),[1626145],1610612763.0,MEM,,,,Jones,T. Jones,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,,,,,,,
567,PT06M00.00S,2023-03-06T05:16:58.1Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1626145,28.170170827858072,22.549019607843135,1610612763,115,121,2023-03-06T05:17:04Z,5600000,False,137.0,212.0,1,left,MISS T. Jones 25' 3PT,[1626145],1610612763.0,MEM,,,,Jones,T. Jones,,,,,Above the Break 3,24+ Right Center,,,,25.28,Missed,,,,,,,,,,,,,,,
568,PT05M58.00S,2023-03-06T05:17:00.1Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612746,115,121,2023-03-06T05:17:04Z,5610000,False,,,0,,TEAM defensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,567.0,,,,,
570,PT05M58.00S,2023-03-06T05:17:06.6Z,4,REGULAR,substitution,out,[],1630583,,,1610612746,115,121,2023-03-06T05:17:09Z,5630000,False,,,0,,SUB out: S. Aldama,[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,,,,,,,,,,,,,,,,,,,,,,
571,PT05M58.00S,2023-03-06T05:17:06.6Z,4,REGULAR,substitution,in,[],1628991,,,1610612746,115,121,2023-03-06T05:17:09Z,5640000,False,,,0,,SUB in: J. Jackson Jr.,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
572,PT05M46.00S,2023-03-06T05:17:26.9Z,4,REGULAR,2pt,Jump Shot,[],202695,83.36070959264126,67.64705882352942,1610612746,117,121,2023-03-06T05:17:31Z,5650000,False,88.0,104.0,1,right,K. Leonard 13' pullup Jump Shot (21 PTS),[202695],1610612746.0,LAC,pullup,,,Leonard,K. Leonard,,,,,Mid-Range,8-16 Right,,,,13.63,Made,21.0,,,,,,,,,,,,,,
573,PT05M46.00S,2023-03-06T05:17:36.4Z,4,REGULAR,timeout,full,['team'],0,,,1610612763,117,121,2023-03-06T05:17:36Z,5660000,False,,,0,,MEM Timeout,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
574,PT05M28.00S,2023-03-06T05:19:25.9Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628991,8.54139290407359,40.99264705882353,1610612763,117,121,2023-03-06T05:22:14Z,5670000,False,45.0,28.0,1,left,MISS J. Jackson Jr. driving floating bank Shot,[1628991],1610612763.0,MEM,driving floating bank,,,Jackson Jr.,J. Jackson Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,5.29,Missed,,,,,,,,,,,,,,,
575,PT05M25.00S,2023-03-06T05:19:28.9Z,4,REGULAR,rebound,defensive,[],202331,,,1610612746,117,121,2023-03-06T05:22:14Z,5680000,False,,,0,,P. George REBOUND (Off:2 Def:5),[202331],1610612746.0,LAC,,,,George,P. George,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,574.0,7.0,5.0,2.0,,
576,PT05M19.00S,2023-03-06T05:19:35.1Z,4,REGULAR,turnover,bad pass,[],201566,,,1610612746,117,121,2023-03-06T05:19:39Z,5690000,False,,,0,,R. Westbrook bad pass TURNOVER (4 TO),"[201566, 1630214]",1610612746.0,LAC,,,,Westbrook,R. Westbrook,,,,,Mid-Range,16-24 Left Center,4.0,Tillman,1630214.0,,,,,,,,,,,,,,,,,
577,PT05M19.00S,2023-03-06T05:19:35.1Z,4,REGULAR,steal,,[],1630214,,,1610612763,117,121,2023-03-06T05:19:37Z,5700000,False,,,0,,X. Tillman STEAL (2 STL),[1630214],1610612763.0,MEM,,,,Tillman,X. Tillman,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
578,PT05M05.00S,2023-03-06T05:19:49.0Z,4,REGULAR,turnover,bad pass,[],1631223,,,1610612763,117,121,2023-03-06T05:19:52Z,5710000,False,,,0,,D. Roddy bad pass TURNOVER (1 TO),"[1631223, 201566]",1610612763.0,MEM,,,,Roddy,D. Roddy,,,,,Mid-Range,8-16 Right,1.0,Westbrook,201566.0,,,,,,,,,,,,,,,,,
579,PT05M05.00S,2023-03-06T05:19:49.0Z,4,REGULAR,steal,,[],201566,,,1610612746,117,121,2023-03-06T05:19:51Z,5720000,False,,,0,,R. Westbrook STEAL (1 STL),[201566],1610612746.0,LAC,,,,Westbrook,R. Westbrook,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
580,PT04M59.00S,2023-03-06T05:19:55.6Z,4,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint', 'fromturnover']",202331,87.3850197109067,48.35707720588235,1610612746,117,121,2023-03-06T05:24:23Z,5730000,False,-8.0,66.0,1,right,MISS P. George 6' driving floating Shot,[202331],1610612746.0,LAC,driving floating,,,George,P. George,,,,,In The Paint (Non-RA),0-8 Center,,,,6.66,Missed,,,,,,,,,,,,,,,
581,PT04M58.00S,2023-03-06T05:19:56.6Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612746,117,121,2023-03-06T05:20:03Z,5740000,False,,,0,,TEAM offensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,580.0,,,,,
622,PT04M53.00S,2023-03-06T05:20:09.2Z,4,REGULAR,turnover,bad pass,[],202331,,,1610612746,117,121,2023-03-06T05:27:49Z,5755000,False,,,0,,P. George bad pass TURNOVER (3 TO),"[202331, 1626145]",1610612746.0,LAC,,,,George,P. George,,,,,Restricted Area,0-8 Center,3.0,Jones,1626145.0,,,,,,,,,,,,,,,,,
623,PT04M53.00S,2023-03-06T05:20:09.2Z,4,REGULAR,steal,,[],1626145,,,1610612763,117,121,2023-03-06T05:27:49Z,5757500,False,,,0,,T. Jones STEAL (5 STL),[1626145],1610612763.0,MEM,,,,Jones,T. Jones,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
586,PT04M38.00S,2023-03-06T05:20:32.3Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630217,16.475032851511173,41.42156862745098,1610612763,117,121,2023-03-06T05:28:30Z,5790000,False,43.0,102.0,1,left,MISS D. Bane 11' driving floating Shot,[1630217],1610612763.0,MEM,driving floating,,,Bane,D. Bane,,,,,In The Paint (Non-RA),8-16 Center,,,,11.1,Missed,,,,,,,,,,,,,,,
587,PT04M35.00S,2023-03-06T05:20:35.3Z,4,REGULAR,rebound,defensive,[],202694,,,1610612746,117,121,2023-03-06T05:20:38Z,5800000,False,,,0,,M. Morris Sr. REBOUND (Off:1 Def:1),[202694],1610612746.0,LAC,,,,Morris Sr.,M. Morris Sr.,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,586.0,2.0,1.0,1.0,,
588,PT04M32.00S,2023-03-06T05:20:39.2Z,4,REGULAR,3pt,Jump Shot,[],202695,71.13994743758212,74.75490196078431,1610612746,120,121,2023-03-06T05:20:45Z,5810000,False,124.0,219.0,1,right,K. Leonard 25' 3PT step back (24 PTS),[202695],1610612746.0,LAC,step back,,,Leonard,K. Leonard,,,,,Above the Break 3,24+ Right Center,,,,25.14,Made,24.0,,,,,,,,,,,,,,
589,PT04M14.00S,2023-03-06T05:20:56.3Z,4,REGULAR,3pt,Jump Shot,[],1630217,11.95795006570303,95.0750612745098,1610612763,120,121,2023-03-06T05:21:02Z,5820000,False,-225.0,60.0,1,left,MISS D. Bane 3PT,[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,Left Corner 3,24+ Left,,,,23.32,Missed,,,,,,,,,,,,,,,
590,PT04M11.00S,2023-03-06T05:20:59.3Z,4,REGULAR,rebound,offensive,[],1630217,,,1610612763,120,121,2023-03-06T05:21:02Z,5830000,False,,,0,,D. Bane REBOUND (Off:1 Def:3),[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,,,,589.0,4.0,3.0,1.0,,
591,PT04M11.00S,2023-03-06T05:21:15.9Z,4,REGULAR,substitution,out,[],1631223,,,1610612763,120,121,2023-03-06T05:21:18Z,5840000,False,,,0,,SUB out: D. Roddy,[1631223],1610612763.0,MEM,,,,Roddy,D. Roddy,,,,,,,,,,,,,,,,,,,,,,,,,,
592,PT04M11.00S,2023-03-06T05:21:15.9Z,4,REGULAR,substitution,in,[],1628379,,,1610612763,120,121,2023-03-06T05:21:18Z,5850000,False,,,0,,SUB in: L. Kennard,[1628379],1610612763.0,MEM,,,,Kennard,L. Kennard,,,,,,,,,,,,,,,,,,,,,,,,,,
593,PT04M11.00S,2023-03-06T05:21:32.0Z,4,REGULAR,jumpball,recovered,[],1630214,,,1610612763,120,121,2023-03-06T05:30:03Z,5860000,False,,,0,,Jump Ball D. Bane vs. P. George: Tip to X. Tillman,"[1630214, 1630217, 202331]",1610612763.0,MEM,heldball,X. Tillman,1630214.0,Tillman,X. Tillman,Bane,1630217.0,George,202331.0,,,,,,,,,,,,,,,,,,,,,,
596,PT04M01.00S,2023-03-06T05:21:38.7Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1630217,32.37516425755584,48.529411764705884,1610612763,120,121,2023-03-06T05:31:09Z,5890000,False,7.0,252.0,1,left,MISS D. Bane 25' pullup 3PT,[1630217],1610612763.0,MEM,pullup,,,Bane,D. Bane,,,,,Above the Break 3,24+ Center,,,,25.19,Missed,,,,,,,,,,,,,,,
597,PT03M57.00S,2023-03-06T05:21:41.4Z,4,REGULAR,rebound,defensive,[],202695,,,1610612746,120,121,2023-03-06T05:21:41Z,5900000,False,,,0,,K. Leonard REBOUND (Off:2 Def:8),[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,596.0,10.0,8.0,2.0,,
598,PT03M53.00S,2023-03-06T05:21:46.1Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",202695,91.11366622864652,49.754901960784316,1610612746,122,121,2023-03-06T05:21:50Z,5910000,False,-1.0,31.0,1,right,K. Leonard running DUNK (26 PTS),[202695],1610612746.0,LAC,running,,,Leonard,K. Leonard,,,,,Restricted Area,0-8 Center,,,,3.1,Made,26.0,,,,,,,,,,,,,,
599,PT03M37.00S,2023-03-06T05:22:01.5Z,4,REGULAR,3pt,Jump Shot,[],1628991,7.933639947437584,96.56862745098039,1610612763,122,121,2023-03-06T05:22:06Z,5920000,False,-233.0,22.0,1,left,MISS J. Jackson Jr. 3PT,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,Left Corner 3,24+ Left,,,,23.38,Missed,,,,,,,,,,,,,,,
600,PT03M35.00S,2023-03-06T05:22:03.5Z,4,REGULAR,rebound,defensive,[],201566,,,1610612746,122,121,2023-03-06T05:22:06Z,5930000,False,,,0,,R. Westbrook REBOUND (Off:0 Def:5),[201566],1610612746.0,LAC,,,,Westbrook,R. Westbrook,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,,,,599.0,5.0,5.0,0.0,,
