actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
523,PT09M29.00S,2022-10-24T03:59:40.4Z,4,REGULAR,turnover,out-of-bounds,[],1626166,,,1610612756,76,88,2022-10-24T03:59:46Z,5080000,,,0,,C. Payne bad pass out-of-bounds TURNOVER (2 TO),[1626166],1610612756.0,PHX,bad pass,,,Payne,C. Payne,,,,,Mid-Range,16-24 Left,,,,,,,203593.0,,,,,2.0,,,,,,,,
524,PT09M29.00S,2022-10-24T03:59:47.6Z,4,REGULAR,substitution,out,[],201587,,,1610612746,76,88,2022-10-24T03:59:53Z,5090000,,,0,,SUB out: N. Batum,[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,,,,,,,,,,,,,,,,,,,,,,
525,PT09M29.00S,2022-10-24T03:59:47.6Z,4,REGULAR,substitution,out,[],1628470,,,1610612746,76,88,2022-10-24T03:59:53Z,5100000,,,0,,SUB out: T. Craig,[1628470],1610612756.0,PHX,,,,Craig,T. Craig,,,,,,,,,,,,,,,,,,,,,,,,,,
526,PT09M29.00S,2022-10-24T03:59:47.6Z,4,REGULAR,substitution,in,[],202695,,,1610612746,76,88,2022-10-24T03:59:53Z,5110000,,,0,,SUB in: K. Leonard,[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,,,,,,,,,,,,,,,,,,,,,,
527,PT09M29.00S,2022-10-24T03:59:47.6Z,4,REGULAR,substitution,in,[],1629661,,,1610612746,76,88,2022-10-24T03:59:53Z,5120000,,,0,,SUB in: C. Johnson,[1629661],1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
528,PT09M17.00S,2022-10-24T04:00:22.4Z,4,REGULAR,foul,personal,[],1629013,,,1610612746,76,88,2022-10-24T04:00:27Z,5130000,,,0,,L. Shamet personal FOUL (1 PF),"[1629013, 1628379]",1610612756.0,PHX,,,,Shamet,L. Shamet,,,,,Above the Break 3,24+ Right Center,,,,,,,203593.0,1.0,0.0,Kennard,1628379.0,,,,,,,,,
530,PT09M17.00S,2022-10-24T04:00:29.5Z,4,REGULAR,substitution,out,[],1626166,,,1610612746,76,88,2022-10-24T04:00:33Z,5150000,,,0,,SUB out: C. Payne,[1626166],1610612756.0,PHX,,,,Payne,C. Payne,,,,,,,,,,,,,,,,,,,,,,,,,,
531,PT09M17.00S,2022-10-24T04:00:29.5Z,4,REGULAR,substitution,in,[],101108,,,1610612746,76,88,2022-10-24T04:00:33Z,5160000,,,0,,SUB in: C. Paul,[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,,,,,,,,,,,,,,,,,,,,,,
532,PT09M08.00S,2022-10-24T04:00:59.7Z,4,REGULAR,foul,offensive,[],1628379,,,1610612746,76,88,2022-10-24T04:01:05Z,5170000,,,0,,L. Kennard offensive FOUL (3 PF),"[1628379, 1627814]",1610612746.0,LAC,,,,Kennard,L. Kennard,,,,,Mid-Range,8-16 Center,,,,,,,203593.0,3.0,0.0,Lee,1627814.0,,,,,,,,,
534,PT09M08.00S,2022-10-24T04:00:59.7Z,4,REGULAR,turnover,offensive foul,[],1628379,,,1610612746,76,88,2022-10-24T04:00:59Z,5190000,,,0,,L. Kennard offensive foul TURNOVER (3 TO),[1628379],1610612746.0,LAC,,,,Kennard,L. Kennard,,,,,Mid-Range,8-16 Center,,,,,,,203593.0,,,,,3.0,,,,,,,,
535,PT08M50.00S,2022-10-24T04:01:30.4Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1629661,13.584099868593952,48.774509803921575,1610612756,76,90,2022-10-24T04:01:34Z,5200000,6.0,75.0,1,left,C. Johnson 7' driving floating Jump Shot (8 PTS) (C. Paul 9 AST),"[1629661, 101108]",1610612756.0,PHX,driving floating,,,Johnson,C. Johnson,,,,,In The Paint (Non-RA),0-8 Center,7.54,Made,,,,,,,,,,,8.0,C. Paul,101108.0,9.0,,,,
537,PT08M31.00S,2022-10-24T04:01:48.7Z,4,REGULAR,turnover,bad pass,[],202695,,,1610612746,76,90,2022-10-24T04:01:53Z,5220000,,,0,,K. Leonard bad pass TURNOVER (2 TO),"[202695, 101108]",1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,2.0,,,,,Paul,101108.0,,
538,PT08M31.00S,2022-10-24T04:01:48.7Z,4,REGULAR,steal,,[],101108,,,1610612756,76,90,2022-10-24T04:01:52Z,5230000,,,0,,C. Paul STEAL (1 STL),[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
539,PT08M19.00S,2022-10-24T04:02:00.1Z,4,REGULAR,turnover,bad pass,[],101108,,,1610612756,76,90,2022-10-24T04:02:09Z,5240000,,,0,,C. Paul bad pass TURNOVER (1 TO),"[101108, 1626181]",1610612756.0,PHX,,,,Paul,C. Paul,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,1.0,,,,,Powell,1626181.0,,
540,PT08M19.00S,2022-10-24T04:02:00.1Z,4,REGULAR,steal,,[],1626181,,,1610612746,76,90,2022-10-24T04:02:01Z,5250000,,,0,,N. Powell STEAL (2 STL),[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
541,PT08M12.00S,2022-10-24T04:02:11.2Z,4,REGULAR,foul,personal,[],101108,,,1610612746,76,90,2022-10-24T04:02:18Z,5260000,,,0,,C. Paul personal FOUL (1 PF),"[101108, 1627826]",1610612756.0,PHX,,,,Paul,C. Paul,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,2004.0,1.0,0.0,Zubac,1627826.0,,,,,,,,,
543,PT08M12.00S,2022-10-24T04:02:24.1Z,4,REGULAR,violation,delay-of-game,['team'],0,,,1610612746,76,90,2022-10-24T04:02:33Z,5280000,,,0,,TEAM delay-of-game VIOLATION,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,2004.0,,,,,,,,,,,,,
544,PT08M12.00S,2022-10-24T04:02:25.9Z,4,REGULAR,substitution,out,[],202704,,,1610612746,76,90,2022-10-24T04:02:39Z,5290000,,,0,,SUB out: R. Jackson,[202704],1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,
545,PT08M12.00S,2022-10-24T04:02:25.9Z,4,REGULAR,substitution,out,[],1628379,,,1610612746,76,90,2022-10-24T04:02:39Z,5300000,,,0,,SUB out: L. Kennard,[1628379],1610612746.0,LAC,,,,Kennard,L. Kennard,,,,,,,,,,,,,,,,,,,,,,,,,,
546,PT08M12.00S,2022-10-24T04:02:25.9Z,4,REGULAR,substitution,out,[],1627814,,,1610612746,76,90,2022-10-24T04:02:39Z,5310000,,,0,,SUB out: D. Lee,[1627814],1610612756.0,PHX,,,,Lee,D. Lee,,,,,,,,,,,,,,,,,,,,,,,,,,
547,PT08M12.00S,2022-10-24T04:02:25.9Z,4,REGULAR,substitution,in,[],202331,,,1610612746,76,90,2022-10-24T04:02:39Z,5320000,,,0,,SUB in: P. George,[202331],1610612746.0,LAC,,,,George,P. George,,,,,,,,,,,,,,,,,,,,,,,,,,
548,PT08M12.00S,2022-10-24T04:02:25.9Z,4,REGULAR,substitution,in,[],202322,,,1610612746,76,90,2022-10-24T04:02:39Z,5330000,,,0,,SUB in: J. Wall,[202322],1610612746.0,LAC,,,,Wall,J. Wall,,,,,,,,,,,,,,,,,,,,,,,,,,
549,PT08M12.00S,2022-10-24T04:02:25.9Z,4,REGULAR,substitution,in,[],1628969,,,1610612746,76,90,2022-10-24T04:02:39Z,5340000,,,0,,SUB in: M. Bridges,[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,,
550,PT08M04.00S,2022-10-24T04:02:56.2Z,4,REGULAR,turnover,bad pass,[],1626181,,,1610612746,76,90,2022-10-24T04:03:03Z,5350000,,,0,,N. Powell bad pass TURNOVER (3 TO),"[1626181, 1629013]",1610612746.0,LAC,,,,Powell,N. Powell,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,3.0,,,,,Shamet,1629013.0,,
551,PT08M04.00S,2022-10-24T04:02:56.2Z,4,REGULAR,steal,,[],1629013,,,1610612756,76,90,2022-10-24T04:02:58Z,5360000,,,0,,L. Shamet STEAL (1 STL),[1629013],1610612756.0,PHX,,,,Shamet,L. Shamet,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
552,PT07M56.00S,2022-10-24T04:03:07.4Z,4,REGULAR,foul,personal,[],1626181,,,1610612756,76,90,2022-10-24T04:03:17Z,5370000,,,0,,N. Powell personal FOUL (2 PF),"[1626181, 101108]",1610612746.0,LAC,,,,Powell,N. Powell,,,,,Above the Break 3,24+ Center,,,,,,,203593.0,2.0,0.0,Paul,101108.0,,,,,,,,,
554,PT07M49.00S,2022-10-24T04:03:26.5Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],101108,30.009855453350852,26.470588235294116,1610612756,76,90,2022-10-24T04:07:13Z,5390000,118.0,230.0,1,left,MISS C. Paul 25' pullup 3PT,[101108],1610612756.0,PHX,pullup,,,Paul,C. Paul,,,,,Above the Break 3,24+ Right Center,25.8,Missed,,,,,,,,,,,,,,,,,,
555,PT07M47.00S,2022-10-24T04:03:28.5Z,4,REGULAR,rebound,defensive,[],1627826,,,1610612746,76,90,2022-10-24T04:03:38Z,5400000,,,0,,I. Zubac REBOUND (Off:3 Def:5),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,Above the Break 3,24+ Right Center,,,554.0,8.0,5.0,3.0,,,,,,,,,,,,,,
556,PT07M43.00S,2022-10-24T04:03:35.7Z,4,REGULAR,foul,offensive,[],1627826,,,1610612746,76,90,2022-10-24T04:03:43Z,5410000,,,0,,I. Zubac offensive FOUL (1 PF),"[1627826, 1628969]",1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,Above the Break 3,24+ Center,,,,,,,1627524.0,1.0,0.0,Bridges,1628969.0,,,,,,,,,
558,PT07M43.00S,2022-10-24T04:03:35.7Z,4,REGULAR,turnover,offensive foul,[],1627826,,,1610612746,76,90,2022-10-24T04:03:35Z,5430000,,,0,,I. Zubac offensive foul TURNOVER (3 TO),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,Above the Break 3,24+ Center,,,,,,,1627524.0,,,,,3.0,,,,,,,,
559,PT07M43.00S,2022-10-24T04:03:45.7Z,4,REGULAR,substitution,out,[],1626181,,,1610612756,76,90,2022-10-24T04:03:51Z,5440000,,,0,,SUB out: N. Powell,[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,,,,,,,,,,,,,,,,,,,,,,
560,PT07M43.00S,2022-10-24T04:03:45.7Z,4,REGULAR,substitution,in,[],202694,,,1610612756,76,90,2022-10-24T04:03:51Z,5450000,,,0,,SUB in: M. Morris Sr.,[202694],1610612746.0,LAC,,,,Morris Sr.,M. Morris Sr.,,,,,,,,,,,,,,,,,,,,,,,,,,
561,PT07M34.00S,2022-10-24T04:04:07.3Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1629661,8.459264126149804,97.05882352941177,1610612756,76,93,2022-10-24T04:04:11Z,5460000,-235.0,27.0,1,left,C. Johnson 3PT  (11 PTS) (M. Bridges 3 AST),"[1629661, 1628969]",1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,Left Corner 3,24+ Left,23.68,Made,,,,,,,,,,,11.0,M. Bridges,1628969.0,3.0,,,,
563,PT07M21.00S,2022-10-24T04:04:24.9Z,4,REGULAR,foul,personal,[],1628969,,,1610612746,76,93,2022-10-24T04:04:36Z,5480000,,,0,,M. Bridges personal FOUL (3 PF),"[1628969, 202695]",1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,203593.0,3.0,0.0,Leonard,202695.0,,,,,,,,,
565,PT07M07.00S,2022-10-24T04:04:55.7Z,4,REGULAR,3pt,Jump Shot,[],202694,79.54993429697765,8.82352941176471,1610612746,79,93,2022-10-24T04:05:00Z,5500000,-206.0,140.0,1,right,M. Morris Sr. 24' 3PT  (18 PTS) (J. Wall 3 AST),"[202694, 202322]",1610612746.0,LAC,,,,Morris Sr.,M. Morris Sr.,,,,,Above the Break 3,24+ Left Center,24.88,Made,,,,,,,,,,,18.0,J. Wall,202322.0,3.0,,,,
567,PT06M48.00S,2022-10-24T04:05:14.6Z,4,REGULAR,2pt,Jump Shot,[],1629028,22.125492772667542,57.59803921568628,1610612756,79,93,2022-10-24T04:05:18Z,5520000,-38.0,155.0,1,left,MISS D. Ayton 16' Jump Shot,[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,Mid-Range,8-16 Center,16.01,Missed,,,,,,,,,,,,,,,,,,
568,PT06M46.00S,2022-10-24T04:05:16.6Z,4,REGULAR,rebound,defensive,[],202331,,,1610612746,79,93,2022-10-24T04:05:18Z,5530000,,,0,,P. George REBOUND (Off:0 Def:7),[202331],1610612746.0,LAC,,,,George,P. George,,,,,Mid-Range,8-16 Center,,,567.0,7.0,7.0,0.0,,,,,,,,,,,,,,
569,PT06M28.00S,2022-10-24T04:05:35.1Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202694,84.4119579500657,59.068627450980394,1610612746,81,93,2022-10-24T04:19:40Z,5540000,45.0,94.0,1,right,M. Morris Sr. 10' pullup Jump Shot (20 PTS),[202694],1610612746.0,LAC,pullup,,,Morris Sr.,M. Morris Sr.,,,,,In The Paint (Non-RA),8-16 Center,10.43,Made,,,,,,,,,,,20.0,,,,,,,
570,PT06M12.00S,2022-10-24T04:05:50.1Z,4,REGULAR,3pt,Jump Shot,[],1629013,8.065045992115643,3.4313725490196134,1610612756,81,96,2022-10-24T04:05:54Z,5550000,233.0,23.0,1,left,L. Shamet 3PT  (6 PTS) (C. Paul 10 AST),"[1629013, 101108]",1610612756.0,PHX,,,,Shamet,L. Shamet,,,,,Right Corner 3,24+ Right,23.4,Made,,,,,,,,,,,6.0,C. Paul,101108.0,10.0,,,,
572,PT06M11.00S,2022-10-24T04:06:02.1Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612746,81,96,2022-10-24T04:06:02Z,5570000,,,0,,LAC Timeout,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
573,PT06M11.00S,2022-10-24T04:08:35.1Z,4,REGULAR,substitution,out,[],1627826,,,1610612746,81,96,2022-10-24T04:08:48Z,5580000,,,0,,SUB out: I. Zubac,[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,,,,,,,,,,,,,,,,
574,PT06M11.00S,2022-10-24T04:08:35.1Z,4,REGULAR,substitution,out,[],1629013,,,1610612746,81,96,2022-10-24T04:08:48Z,5590000,,,0,,SUB out: L. Shamet,[1629013],1610612756.0,PHX,,,,Shamet,L. Shamet,,,,,,,,,,,,,,,,,,,,,,,,,,
575,PT06M11.00S,2022-10-24T04:08:35.1Z,4,REGULAR,substitution,in,[],201587,,,1610612746,81,96,2022-10-24T04:08:48Z,5600000,,,0,,SUB in: N. Batum,[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,,,,,,,,,,,,,,,,,,,,,,
576,PT06M11.00S,2022-10-24T04:08:35.1Z,4,REGULAR,substitution,in,[],1626164,,,1610612746,81,96,2022-10-24T04:08:48Z,5610000,,,0,,SUB in: D. Booker,[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,,,,,,,,,,,,,,,,
577,PT05M53.00S,2022-10-24T04:09:11.0Z,4,REGULAR,3pt,Jump Shot,[],202331,67.19776609724047,38.725490196078425,1610612746,81,96,2022-10-24T04:09:17Z,5620000,-56.0,256.0,1,right,MISS P. George 26' 3PT,[202331],1610612746.0,LAC,,,,George,P. George,,,,,Above the Break 3,24+ Center,26.19,Missed,,,,,,,,,,,,,,,,,,
578,PT05M51.00S,2022-10-24T04:09:13.0Z,4,REGULAR,rebound,defensive,[],1629028,,,1610612756,81,96,2022-10-24T04:09:17Z,5630000,,,0,,D. Ayton REBOUND (Off:2 Def:5),[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,Above the Break 3,24+ Center,,,577.0,7.0,5.0,2.0,,,,,,,,,,,,,,
579,PT05M37.00S,2022-10-24T04:09:27.9Z,4,REGULAR,turnover,bad pass,[],101108,,,1610612756,81,96,2022-10-24T04:09:31Z,5640000,,,0,,C. Paul bad pass TURNOVER (2 TO),"[101108, 202331]",1610612756.0,PHX,,,,Paul,C. Paul,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,2.0,,,,,George,202331.0,,
580,PT05M37.00S,2022-10-24T04:09:27.9Z,4,REGULAR,steal,,[],202331,,,1610612746,81,96,2022-10-24T04:09:29Z,5650000,,,0,,P. George STEAL (2 STL),[202331],1610612746.0,LAC,,,,George,P. George,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
581,PT05M29.00S,2022-10-24T04:09:36.2Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],202695,93.34756898817345,3.67647058823529,1610612746,81,96,2022-10-24T04:09:41Z,5660000,-232.0,10.0,1,right,MISS K. Leonard 3PT,[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,Left Corner 3,24+ Left,23.18,Missed,,,,,,,,,,,,,,,,,,
582,PT05M24.00S,2022-10-24T04:09:41.2Z,4,REGULAR,rebound,defensive,[],1628969,,,1610612756,81,96,2022-10-24T04:09:41Z,5670000,,,0,,M. Bridges REBOUND (Off:1 Def:3),[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,Left Corner 3,24+ Left,,,581.0,4.0,3.0,1.0,,,,,,,,,,,,,,
583,PT05M06.00S,2022-10-24T04:09:58.5Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1628969,14.241130091984232,49.50980392156863,1610612756,81,96,2022-10-24T04:12:03Z,5680000,2.0,81.0,1,left,MISS M. Bridges 8' driving Hook,[1628969],1610612756.0,PHX,driving,,,Bridges,M. Bridges,,,,,In The Paint (Non-RA),8-16 Center,8.14,Missed,,,,,,,,,,,,,,,,,,
584,PT05M02.00S,2022-10-24T04:10:02.5Z,4,REGULAR,rebound,defensive,[],202695,,,1610612746,81,96,2022-10-24T04:10:03Z,5690000,,,0,,K. Leonard REBOUND (Off:3 Def:3),[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,In The Paint (Non-RA),8-16 Center,,,583.0,6.0,3.0,3.0,,,,,,,,,,,,,,
586,PT04M53.00S,2022-10-24T04:10:27.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],202695,94.00459921156373,54.90196078431372,1610612746,81,96,2022-10-24T04:13:15Z,5710000,25.0,4.0,1,right,MISS K. Leonard driving Layup,[202695],1610612746.0,LAC,driving,,,Leonard,K. Leonard,,,,,Restricted Area,0-8 Center,2.48,Missed,,,,,,,,,,,,,,,,,,
587,PT04M53.00S,2022-10-24T04:10:30.3Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612756,81,96,2022-10-24T04:10:30Z,5720000,,,0,,TEAM defensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,Restricted Area,0-8 Center,,,586.0,,,,,,,,,,,,,,,,,
589,PT04M38.00S,2022-10-24T04:10:51.2Z,4,REGULAR,3pt,Jump Shot,[],1626164,10.693166885676746,95.83333333333333,1610612756,81,99,2022-10-24T04:10:54Z,5740000,-229.0,48.0,1,left,D. Booker 3PT  (30 PTS) (C. Paul 11 AST),"[1626164, 101108]",1610612756.0,PHX,,,,Booker,D. Booker,,,,,Left Corner 3,24+ Left,23.42,Made,,,,,,,,,,,30.0,C. Paul,101108.0,11.0,,,,
591,PT04M22.00S,2022-10-24T04:11:06.9Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],202694,93.61038107752957,50.49019607843137,1610612746,83,99,2022-10-24T04:11:10Z,5760000,2.0,8.0,1,right,M. Morris Sr. driving DUNK (22 PTS) (J. Wall 4 AST),"[202694, 202322]",1610612746.0,LAC,driving,,,Morris Sr.,M. Morris Sr.,,,,,Restricted Area,0-8 Center,0.8,Made,,,,,,,,,,,22.0,J. Wall,202322.0,4.0,,,,
593,PT04M03.00S,2022-10-24T04:11:25.1Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629028,13.978318002628114,63.970588235294116,1610612756,83,99,2022-10-24T04:11:28Z,5780000,-70.0,79.0,1,left,MISS D. Ayton 10' turnaround Shot,[1629028],1610612756.0,PHX,turnaround,,,Ayton,D. Ayton,,,,,In The Paint (Non-RA),8-16 Left,10.54,Missed,,,,,,,,,,,,,,,,,,
594,PT04M01.00S,2022-10-24T04:11:27.1Z,4,REGULAR,rebound,defensive,[],201587,,,1610612746,83,99,2022-10-24T04:11:28Z,5790000,,,0,,N. Batum REBOUND (Off:0 Def:3),[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,In The Paint (Non-RA),8-16 Left,,,593.0,3.0,3.0,0.0,,,,,,,,,,,,,,
595,PT03M56.00S,2022-10-24T04:11:32.7Z,4,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint']",202322,92.42772667542707,54.90196078431372,1610612746,85,99,2022-10-24T04:12:11Z,5800000,25.0,19.0,1,right,J. Wall driving bank Jump Shot (14 PTS),[202322],1610612746.0,LAC,driving bank,,,Wall,J. Wall,,,,,Restricted Area,0-8 Center,3.08,Made,,,,,,,,,,,14.0,,,,,,,
596,PT03M32.00S,2022-10-24T04:11:56.8Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],101108,14.766754270696453,36.51960784313726,1610612756,85,101,2022-10-24T04:12:29Z,5810000,67.0,86.0,1,left,C. Paul 10' pullup Jump Shot (7 PTS),[101108],1610612756.0,PHX,pullup,,,Paul,C. Paul,,,,,In The Paint (Non-RA),8-16 Right,10.95,Made,,,,,,,,,,,7.0,,,,,,,
597,PT03M16.00S,2022-10-24T04:12:12.9Z,4,REGULAR,3pt,Jump Shot,[],202322,80.6011826544021,8.333333333333343,1610612746,88,101,2022-10-24T04:12:17Z,5820000,-208.0,130.0,1,right,J. Wall 24' 3PT  (17 PTS) (P. George 4 AST),"[202322, 202331]",1610612746.0,LAC,,,,Wall,J. Wall,,,,,Above the Break 3,24+ Left Center,24.54,Made,,,,,,,,,,,17.0,P. George,202331.0,4.0,,,,
599,PT02M53.00S,2022-10-24T04:12:35.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629028,5.962549277266746,47.30392156862745,1610612756,88,103,2022-10-24T04:15:45Z,5840000,13.0,4.0,1,left,D. Ayton finger roll Layup (13 PTS) (C. Johnson 1 AST),"[1629028, 1629661]",1610612756.0,PHX,finger roll,,,Ayton,D. Ayton,,,,,Restricted Area,0-8 Center,1.39,Made,,,,,,,,,,,13.0,C. Johnson,1629661.0,1.0,,,,
601,PT02M53.00S,2022-10-24T04:12:44.2Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612746,88,103,2022-10-24T04:12:44Z,5860000,,,0,,LAC Timeout,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
602,PT02M53.00S,2022-10-24T04:14:51.3Z,4,REGULAR,substitution,out,[],202695,,,1610612746,88,103,2022-10-24T04:15:05Z,5870000,,,0,,SUB out: K. Leonard,[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,,,,,,,,,,,,,,,,,,,,,,
603,PT02M53.00S,2022-10-24T04:14:51.3Z,4,REGULAR,substitution,out,[],202694,,,1610612746,88,103,2022-10-24T04:15:05Z,5880000,,,0,,SUB out: M. Morris Sr.,[202694],1610612746.0,LAC,,,,Morris Sr.,M. Morris Sr.,,,,,,,,,,,,,,,,,,,,,,,,,,
604,PT02M53.00S,2022-10-24T04:14:51.3Z,4,REGULAR,substitution,out,[],202322,,,1610612746,88,103,2022-10-24T04:15:05Z,5890000,,,0,,SUB out: J. Wall,[202322],1610612746.0,LAC,,,,Wall,J. Wall,,,,,,,,,,,,,,,,,,,,,,,,,,
605,PT02M53.00S,2022-10-24T04:14:51.3Z,4,REGULAR,substitution,out,[],202331,,,1610612746,88,103,2022-10-24T04:15:05Z,5900000,,,0,,SUB out: P. George,[202331],1610612746.0,LAC,,,,George,P. George,,,,,,,,,,,,,,,,,,,,,,,,,,
606,PT02M53.00S,2022-10-24T04:14:51.3Z,4,REGULAR,substitution,out,[],201587,,,1610612746,88,103,2022-10-24T04:15:05Z,5910000,,,0,,SUB out: N. Batum,[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,,,,,,,,,,,,,,,,,,,,,,
607,PT02M53.00S,2022-10-24T04:14:51.3Z,4,REGULAR,substitution,in,[],1630554,,,1610612746,88,103,2022-10-24T04:15:05Z,5920000,,,0,,SUB in: J. Preston,[1630554],1610612746.0,LAC,,,,Preston,J. Preston,,,,,,,,,,,,,,,,,,,,,,,,,,
608,PT02M53.00S,2022-10-24T04:14:51.3Z,4,REGULAR,substitution,in,[],1629599,,,1610612746,88,103,2022-10-24T04:15:05Z,5930000,,,0,,SUB in: A. Coffey,[1629599],1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,,,,,,,,,,,,,,,,,,,,,,
609,PT02M53.00S,2022-10-24T04:14:51.3Z,4,REGULAR,substitution,in,[],1630527,,,1610612746,88,103,2022-10-24T04:15:05Z,5940000,,,0,,SUB in: B. Boston,[1630527],1610612746.0,LAC,,,,Boston Jr.,B. Boston,,,,,,,,,,,,,,,,,,,,,,,,,,
610,PT02M53.00S,2022-10-24T04:14:51.3Z,4,REGULAR,substitution,in,[],1629650,,,1610612746,88,103,2022-10-24T04:15:05Z,5950000,,,0,,SUB in: M. Brown,[1629650],1610612746.0,LAC,,,,Brown,M. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
611,PT02M53.00S,2022-10-24T04:14:51.3Z,4,REGULAR,substitution,in,[],1629611,,,1610612746,88,103,2022-10-24T04:15:05Z,5960000,,,0,,SUB in: T. Mann,[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,,
612,PT02M42.00S,2022-10-24T04:15:49.7Z,4,REGULAR,foul,personal,[],1629028,,,1610612746,88,103,2022-10-24T04:15:57Z,5970000,,,0,,D. Ayton personal FOUL (5 PF),"[1629028, 1629650]",1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,Above the Break 3,24+ Center,,,,,,,1627524.0,5.0,0.0,Brown,1629650.0,,,,,,,,,
614,PT02M31.00S,2022-10-24T04:16:23.8Z,4,REGULAR,2pt,Jump Shot,[],1629611,92.95335085413929,76.22549019607843,1610612746,90,103,2022-10-24T04:21:05Z,5990000,131.0,14.0,1,right,T. Mann 13' pullup Jump Shot (6 PTS) (A. Coffey 1 AST),"[1629611, 1629599]",1610612746.0,LAC,pullup,,,Mann,T. Mann,,,,,Mid-Range,8-16 Right,13.18,Made,,,,,,,,,,,6.0,A. Coffey,1629599.0,1.0,,,,
