actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId
514,PT07M50.00S,2022-11-07T04:55:44.0Z,4,REGULAR,turnover,out-of-bounds,[],1627736,,,1610612762,91,89,2022-11-07T04:55:51Z,5120000,,,0,,M. Beasley bad pass out-of-bounds TURNOVER (1 TO),[1627736],1610612762.0,UTA,bad pass,,,Beasley,M. Beasley,,,,,Mid-Range,16-24 Left Center,,,,,,,1.0,,,2003.0,,,,,,,,,,
515,PT07M28.00S,2022-11-07T04:56:13.9Z,4,REGULAR,2pt,Jump Shot,['fromturnover'],202322,78.63009198423127,66.91176470588235,1610612746,91,89,2022-11-07T04:56:17Z,5130000,85.0,148.0,1,right,MISS J. Wall 17' pullup Shot,[202322],1610612746.0,LAC,pullup,,,Wall,J. Wall,,,,,Mid-Range,16-24 Right Center,17.08,Missed,,,,,,,,,,,,,,,,,,
516,PT07M25.00S,2022-11-07T04:56:16.9Z,4,REGULAR,rebound,defensive,[],203482,,,1610612762,91,89,2022-11-07T04:56:17Z,5140000,,,0,,K. Olynyk REBOUND (Off:0 Def:2),[203482],1610612762.0,UTA,,,,Olynyk,K. Olynyk,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,515.0,2.0,2.0,0.0,,
517,PT07M10.00S,2022-11-07T04:56:31.9Z,4,REGULAR,3pt,Jump Shot,[],201144,25.88699080157687,82.08486519607843,1610612762,91,89,2022-11-07T04:56:38Z,5150000,-160.0,191.0,1,left,MISS M. Conley 24' 3PT,[201144],1610612762.0,UTA,,,,Conley,M. Conley,,,,,Above the Break 3,24+ Left Center,24.93,Missed,,,,,,,,,,,,,,,,,,
518,PT07M08.00S,2022-11-07T04:56:33.9Z,4,REGULAR,rebound,defensive,[],202694,,,1610612746,91,89,2022-11-07T04:56:38Z,5160000,,,0,,M. Morris Sr. REBOUND (Off:0 Def:3),[202694],1610612746.0,LAC,,,,Morris Sr.,M. Morris Sr.,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,517.0,3.0,3.0,0.0,,
519,PT07M02.00S,2022-11-07T04:56:39.3Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",202322,92.55913272010513,50.49019607843137,1610612746,93,89,2022-11-07T04:56:53Z,5170000,2.0,17.0,1,right,J. Wall running finger roll Layup (12 PTS) (P. George 2 AST),"[202322, 202331]",1610612746.0,LAC,running finger roll,,,Wall,J. Wall,,,,,Restricted Area,0-8 Center,1.76,Made,12.0,P. George,202331.0,2.0,,,,,,,,,,,,,,
521,PT06M50.00S,2022-11-07T04:56:54.9Z,4,REGULAR,foul,personal,[],1626181,,,1610612762,93,89,2022-11-07T04:57:03Z,5190000,,,0,,N. Powell personal FOUL (3 PF),"[1626181, 201144]",1610612746.0,LAC,,,,Powell,N. Powell,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,1627526.0,3.0,0.0,Conley,201144.0,,,,,,
523,PT06M50.00S,2022-11-07T04:57:02.9Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612762,93,89,2022-11-07T04:57:02Z,5210000,,,0,,LAC Timeout,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
524,PT06M50.00S,2022-11-07T04:59:34.5Z,4,REGULAR,substitution,out,[],203903,,,1610612762,93,89,2022-11-07T04:59:51Z,5220000,,,0,,SUB out: J. Clarkson,[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,,,,,,,,,,,,,,,,,,,,,,
525,PT06M50.00S,2022-11-07T04:59:34.5Z,4,REGULAR,substitution,out,[],200752,,,1610612762,93,89,2022-11-07T04:59:51Z,5230000,,,0,,SUB out: R. Gay,[200752],1610612762.0,UTA,,,,Gay,R. Gay,,,,,,,,,,,,,,,,,,,,,,,,,,
526,PT06M50.00S,2022-11-07T04:59:34.5Z,4,REGULAR,substitution,in,[],1629012,,,1610612762,93,89,2022-11-07T04:59:51Z,5240000,,,0,,SUB in: C. Sexton,[1629012],1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,,,,,,,,,,,,,,,,,,,,,,
527,PT06M50.00S,2022-11-07T04:59:34.5Z,4,REGULAR,substitution,in,[],1628374,,,1610612762,93,89,2022-11-07T04:59:51Z,5250000,,,0,,SUB in: L. Markkanen,[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,,,,,,,,,,,,,,,,,,,,,,
528,PT06M38.00S,2022-11-07T05:00:06.3Z,4,REGULAR,3pt,Jump Shot,[],1627736,24.359395532194483,91.66666666666667,1610612762,93,89,2022-11-07T05:00:10Z,5260000,-208.0,176.0,1,left,MISS M. Beasley 27' 3PT,[1627736],1610612762.0,UTA,,,,Beasley,M. Beasley,,,,,Above the Break 3,24+ Left Center,27.3,Missed,,,,,,,,,,,,,,,,,,
529,PT06M35.00S,2022-11-07T05:00:09.3Z,4,REGULAR,rebound,offensive,[],1628374,,,1610612762,93,89,2022-11-07T05:00:10Z,5270000,,,0,,L. Markkanen REBOUND (Off:2 Def:4),[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,528.0,6.0,4.0,2.0,,
530,PT06M26.00S,2022-11-07T05:00:23.3Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",201144,18.26544021024968,62.06341911764706,1610612762,93,91,2022-11-07T05:00:30Z,5280000,-60.0,119.0,1,left,M. Conley 13' driving floating Jump Shot (16 PTS),[201144],1610612762.0,UTA,driving floating,,,Conley,M. Conley,,,,,In The Paint (Non-RA),8-16 Center,13.36,Made,16.0,,,,,,,,,,,,,,,,,
531,PT06M26.00S,2022-11-07T05:00:27.1Z,4,REGULAR,foul,personal,"['inpenalty', '1freethrow']",201587,,,1610612762,93,91,2022-11-07T05:00:33Z,5290000,,,0,,N. Batum shooting personal FOUL (3 PF) (Conley 1 FT),"[201587, 201144]",1610612746.0,LAC,shooting,,,Batum,N. Batum,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,204059.0,3.0,0.0,Conley,201144.0,,,,,,
533,PT06M26.00S,2022-11-07T05:00:58.3Z,4,REGULAR,freethrow,1 of 1,['2ndchance'],201144,,,1610612762,93,92,2022-11-07T05:00:58Z,5310000,,,0,,M. Conley Free Throw 1 of 1 (17 PTS),[201144],1610612762.0,UTA,,,,Conley,M. Conley,,,,,,,,Made,17.0,,,,,,,,,,,,,,,,,
534,PT06M06.00S,2022-11-07T05:01:20.5Z,4,REGULAR,foul,personal,['2freethrow'],203482,,,1610612746,93,92,2022-11-07T05:01:25Z,5320000,,,0,,K. Olynyk shooting personal FOUL (5 PF) (George 2 FT),"[203482, 202331]",1610612762.0,UTA,shooting,,,Olynyk,K. Olynyk,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,204059.0,5.0,0.0,George,202331.0,,,,,,
536,PT06M06.00S,2022-11-07T05:01:50.3Z,4,REGULAR,freethrow,1 of 2,[],202331,,,1610612746,94,92,2022-11-07T05:02:13Z,5340000,,,0,,P. George Free Throw 1 of 2 (32 PTS),[202331],1610612746.0,LAC,,,,George,P. George,,,,,,,,Made,32.0,,,,,,,,,,,,,,,,,
537,PT06M06.00S,2022-11-07T05:01:50.3Z,4,REGULAR,freethrow,2 of 2,[],202331,,,1610612746,94,92,2022-11-07T05:02:13Z,5350000,,,0,,MISS P. George Free Throw 2 of 2,[202331],1610612746.0,LAC,,,,George,P. George,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
538,PT06M03.00S,2022-11-07T05:01:53.3Z,4,REGULAR,rebound,defensive,[],203482,,,1610612762,94,92,2022-11-07T05:02:13Z,5360000,,,0,,K. Olynyk REBOUND (Off:0 Def:3),[203482],1610612762.0,UTA,,,,Olynyk,K. Olynyk,,,,,,,,,,,,,,,,,,,,,537.0,3.0,3.0,0.0,,
539,PT05M42.00S,2022-11-07T05:02:34.2Z,4,REGULAR,2pt,Jump Shot,[],1628374,14.586070959264134,93.60447303921569,1610612762,94,92,2022-11-07T05:02:40Z,5370000,-218.0,85.0,1,left,MISS L. Markkanen 23' step back Shot,[1628374],1610612762.0,UTA,step back,,,Markkanen,L. Markkanen,,,,,Mid-Range,24+ Left,23.38,Missed,,,,,,,,,,,,,,,,,,
540,PT05M40.00S,2022-11-07T05:02:36.2Z,4,REGULAR,rebound,defensive,[],202331,,,1610612746,94,92,2022-11-07T05:02:40Z,5380000,,,0,,P. George REBOUND (Off:0 Def:6),[202331],1610612746.0,LAC,,,,George,P. George,,,,,Mid-Range,24+ Left,,,,,,,,,,,,,,,539.0,6.0,6.0,0.0,,
541,PT05M35.00S,2022-11-07T05:02:42.9Z,4,REGULAR,foul,personal,['2freethrow'],1629012,,,1610612746,94,92,2022-11-07T05:02:51Z,5390000,,,0,,C. Sexton shooting personal FOUL (1 PF) (George 2 FT),"[1629012, 202331]",1610612762.0,UTA,shooting,,,Sexton,C. Sexton,,,,,Restricted Area,0-8 Center,,,,,,,,,,1627526.0,1.0,0.0,George,202331.0,,,,,,
543,PT05M35.00S,2022-11-07T05:03:15.7Z,4,REGULAR,freethrow,1 of 2,['fastbreak'],202331,,,1610612746,95,92,2022-11-07T05:03:15Z,5410000,,,0,,P. George Free Throw 1 of 2 (33 PTS),[202331],1610612746.0,LAC,,,,George,P. George,,,,,,,,Made,33.0,,,,,,,,,,,,,,,,,
544,PT05M35.00S,2022-11-07T05:03:37.7Z,4,REGULAR,freethrow,2 of 2,['fastbreak'],202331,,,1610612746,96,92,2022-11-07T05:03:37Z,5420000,,,0,,P. George Free Throw 2 of 2 (34 PTS),[202331],1610612746.0,LAC,,,,George,P. George,,,,,,,,Made,34.0,,,,,,,,,,,,,,,,,
545,PT05M14.00S,2022-11-07T05:04:01.7Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",202694,,,1610612762,96,92,2022-11-07T05:04:06Z,5430000,,,0,,M. Morris Sr. shooting personal FOUL (3 PF) (Olynyk 2 FT),"[202694, 203482]",1610612746.0,LAC,shooting,,,Morris Sr.,M. Morris Sr.,,,,,Restricted Area,0-8 Center,,,,,,,,,,1627526.0,3.0,0.0,Olynyk,203482.0,,,,,,
547,PT05M14.00S,2022-11-07T05:04:25.3Z,4,REGULAR,freethrow,1 of 2,[],203482,,,1610612762,96,93,2022-11-07T05:04:25Z,5450000,,,0,,K. Olynyk Free Throw 1 of 2 (8 PTS),[203482],1610612762.0,UTA,,,,Olynyk,K. Olynyk,,,,,,,,Made,8.0,,,,,,,,,,,,,,,,,
548,PT05M14.00S,2022-11-07T05:04:40.9Z,4,REGULAR,freethrow,2 of 2,[],203482,,,1610612762,96,94,2022-11-07T05:04:40Z,5460000,,,0,,K. Olynyk Free Throw 2 of 2 (9 PTS),[203482],1610612762.0,UTA,,,,Olynyk,K. Olynyk,,,,,,,,Made,9.0,,,,,,,,,,,,,,,,,
549,PT05M07.00S,2022-11-07T05:04:52.5Z,4,REGULAR,turnover,palming,[],202331,,,1610612746,96,94,2022-11-07T05:05:00Z,5470000,,,0,,P. George palming TURNOVER (5 TO),[202331],1610612746.0,LAC,,,,George,P. George,,,,,Mid-Range,16-24 Right Center,,,,,,,5.0,,,204059.0,,,,,,,,,,
550,PT04M57.00S,2022-11-07T05:05:13.7Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",202322,,,1610612762,96,94,2022-11-07T05:05:19Z,5480000,,,0,,J. Wall shooting personal FOUL (2 PF) (Beasley 2 FT),"[202322, 1627736]",1610612746.0,LAC,shooting,,,Wall,J. Wall,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,204059.0,2.0,0.0,Beasley,1627736.0,,,,,,
552,PT04M57.00S,2022-11-07T05:05:43.4Z,4,REGULAR,freethrow,1 of 2,['fromturnover'],1627736,,,1610612762,96,95,2022-11-07T05:05:43Z,5500000,,,0,,M. Beasley Free Throw 1 of 2 (6 PTS),[1627736],1610612762.0,UTA,,,,Beasley,M. Beasley,,,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
553,PT04M57.00S,2022-11-07T05:06:04.4Z,4,REGULAR,freethrow,2 of 2,['fromturnover'],1627736,,,1610612762,96,96,2022-11-07T05:06:04Z,5510000,,,0,,M. Beasley Free Throw 2 of 2 (7 PTS),[1627736],1610612762.0,UTA,,,,Beasley,M. Beasley,,,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
554,PT04M49.00S,2022-11-07T05:06:16.8Z,4,REGULAR,3pt,Jump Shot,[],202331,68.64323258869908,70.58823529411765,1610612746,96,96,2022-11-07T05:06:21Z,5520000,103.0,242.0,1,right,MISS P. George 26' step back 3PT,[202331],1610612746.0,LAC,step back,,,George,P. George,,,,,Above the Break 3,24+ Right Center,26.32,Missed,,,,,,,,,,,,,,,,,,
555,PT04M45.00S,2022-11-07T05:06:20.8Z,4,REGULAR,rebound,defensive,[],1628374,,,1610612762,96,96,2022-11-07T05:06:21Z,5530000,,,0,,L. Markkanen REBOUND (Off:2 Def:5),[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,554.0,7.0,5.0,2.0,,
556,PT04M41.00S,2022-11-07T05:06:26.1Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",202331,,,1610612762,96,96,2022-11-07T05:06:37Z,5540000,,,0,,P. George shooting personal FOUL (4 PF) (Sexton 2 FT),"[202331, 1629012]",1610612746.0,LAC,shooting,,,George,P. George,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,2003.0,4.0,0.0,Sexton,1629012.0,,,,,,
558,PT04M41.00S,2022-11-07T05:06:51.8Z,4,REGULAR,freethrow,1 of 2,[],1629012,,,1610612762,96,97,2022-11-07T05:06:51Z,5560000,,,0,,C. Sexton Free Throw 1 of 2 (14 PTS),[1629012],1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,,,,Made,14.0,,,,,,,,,,,,,,,,,
559,PT04M41.00S,2022-11-07T05:07:04.7Z,4,REGULAR,freethrow,2 of 2,[],1629012,,,1610612762,96,98,2022-11-07T05:07:04Z,5570000,,,0,,C. Sexton Free Throw 2 of 2 (15 PTS),[1629012],1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,,,,Made,15.0,,,,,,,,,,,,,,,,,
560,PT04M30.00S,2022-11-07T05:07:22.4Z,4,REGULAR,3pt,Jump Shot,[],1626181,71.00854139290408,78.67647058823529,1610612746,96,98,2022-11-07T05:07:44Z,5580000,143.0,220.0,1,right,MISS N. Powell 26' pullup 3PT,[1626181],1610612746.0,LAC,pullup,,,Powell,N. Powell,,,,,Above the Break 3,24+ Right Center,26.26,Missed,,,,,,,,,,,,,,,,,,
561,PT04M25.00S,2022-11-07T05:07:27.4Z,4,REGULAR,rebound,defensive,[],1628374,,,1610612762,96,98,2022-11-07T05:07:28Z,5590000,,,0,,L. Markkanen REBOUND (Off:2 Def:6),[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,560.0,8.0,6.0,2.0,,
562,PT04M13.00S,2022-11-07T05:07:39.6Z,4,REGULAR,3pt,Jump Shot,[],1627736,9.510512483574246,96.07843137254902,1610612762,96,101,2022-11-07T05:07:43Z,5600000,-230.0,37.0,1,left,M. Beasley 3PT  (10 PTS) (K. Olynyk 3 AST),"[1627736, 203482]",1610612762.0,UTA,,,,Beasley,M. Beasley,,,,,Left Corner 3,24+ Left,23.33,Made,10.0,K. Olynyk,203482.0,3.0,,,,,,,,,,,,,,
564,PT04M13.00S,2022-11-07T05:07:45.1Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612746,96,101,2022-11-07T05:07:45Z,5620000,,,0,,LAC Timeout,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
565,PT04M13.00S,2022-11-07T05:10:22.8Z,4,REGULAR,substitution,out,[],1626181,,,1610612746,96,101,2022-11-07T05:10:44Z,5630000,,,0,,SUB out: N. Powell,[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,,,,,,,,,,,,,,,,,,,,,,
566,PT04M13.00S,2022-11-07T05:10:22.8Z,4,REGULAR,substitution,in,[],1629611,,,1610612746,96,101,2022-11-07T05:10:44Z,5640000,,,0,,SUB in: T. Mann,[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,,
567,PT03M55.00S,2022-11-07T05:10:56.3Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1629611,93.74178712220763,49.754901960784316,1610612746,98,101,2022-11-07T05:10:59Z,5650000,-1.0,6.0,1,right,T. Mann cutting DUNK (14 PTS) (P. George 3 AST),"[1629611, 202331]",1610612746.0,LAC,cutting,,,Mann,T. Mann,,,,,Restricted Area,0-8 Center,0.64,Made,14.0,P. George,202331.0,3.0,,,,,,,,,,,,,,
569,PT03M42.00S,2022-11-07T05:11:12.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629012,8.722076215505908,47.79411764705882,1610612762,98,103,2022-11-07T05:11:16Z,5670000,11.0,29.0,1,left,C. Sexton driving finger roll Layup (17 PTS) (M. Conley 4 AST),"[1629012, 201144]",1610612762.0,UTA,driving finger roll,,,Sexton,C. Sexton,,,,,Restricted Area,0-8 Center,3.15,Made,17.0,M. Conley,201144.0,4.0,,,,,,,,,,,,,,
571,PT03M42.00S,2022-11-07T05:11:15.6Z,4,REGULAR,foul,personal,"['inpenalty', '1freethrow']",202322,,,1610612762,98,103,2022-11-07T05:11:23Z,5690000,,,0,,J. Wall shooting personal FOUL (3 PF) (Sexton 1 FT),"[202322, 1629012]",1610612746.0,LAC,shooting,,,Wall,J. Wall,,,,,Restricted Area,0-8 Center,,,,,,,,,,1627526.0,3.0,0.0,Sexton,1629012.0,,,,,,
573,PT03M42.00S,2022-11-07T05:11:24.3Z,4,REGULAR,substitution,out,[],201587,,,1610612762,98,103,2022-11-07T05:12:12Z,5710000,,,0,,SUB out: N. Batum,[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,,,,,,,,,,,,,,,,,,,,,,
574,PT03M42.00S,2022-11-07T05:11:24.3Z,4,REGULAR,substitution,in,[],1627826,,,1610612762,98,103,2022-11-07T05:12:12Z,5720000,,,0,,SUB in: I. Zubac,[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,,,,,,,,,,,,,,,,
575,PT03M42.00S,2022-11-07T05:11:49.8Z,4,REGULAR,freethrow,1 of 1,[],1629012,,,1610612762,98,104,2022-11-07T05:11:49Z,5730000,,,0,,C. Sexton Free Throw 1 of 1 (18 PTS),[1629012],1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,,,,Made,18.0,,,,,,,,,,,,,,,,,
576,PT03M28.00S,2022-11-07T05:12:07.4Z,4,REGULAR,3pt,Jump Shot,[],202322,71.53416557161628,83.08823529411765,1610612746,98,104,2022-11-07T05:12:14Z,5740000,165.0,215.0,1,right,MISS J. Wall 27' 3PT,[202322],1610612746.0,LAC,,,,Wall,J. Wall,,,,,Above the Break 3,24+ Right Center,27.13,Missed,,,,,,,,,,,,,,,,,,
577,PT03M26.00S,2022-11-07T05:12:09.4Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612746,98,104,2022-11-07T05:12:14Z,5750000,,,0,,TEAM offensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,576.0,,,,,
578,PT03M26.00S,2022-11-07T05:12:14.0Z,4,REGULAR,foul,personal,[],1628374,,,1610612746,98,104,2022-11-07T05:12:21Z,5760000,,,0,,L. Markkanen loose ball personal FOUL (2 PF),"[1628374, 1627826]",1610612762.0,UTA,loose ball,,,Markkanen,L. Markkanen,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,1627526.0,2.0,0.0,Zubac,1627826.0,,,,,,
580,PT03M18.00S,2022-11-07T05:12:40.5Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],202331,67.59198423127464,46.790747549019606,1610612746,98,104,2022-11-07T05:13:02Z,5780000,-16.0,252.0,1,right,MISS P. George 25' pullup 3PT,[202331],1610612746.0,LAC,pullup,,,George,P. George,,,,,Above the Break 3,24+ Center,25.26,Missed,,,,,,,,,,,,,,,,,,
581,PT03M16.00S,2022-11-07T05:12:42.5Z,4,REGULAR,rebound,defensive,[],201144,,,1610612762,98,104,2022-11-07T05:13:02Z,5790000,,,0,,M. Conley REBOUND (Off:1 Def:6),[201144],1610612762.0,UTA,,,,Conley,M. Conley,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,580.0,7.0,6.0,1.0,,
582,PT03M10.00S,2022-11-07T05:12:48.8Z,4,REGULAR,turnover,bad pass,[],1627736,,,1610612762,98,104,2022-11-07T05:12:52Z,5800000,,,0,,M. Beasley bad pass TURNOVER (2 TO),"[1627736, 1627826]",1610612762.0,UTA,,,,Beasley,M. Beasley,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,2.0,Zubac,1627826.0,,,,,,,,,,,
583,PT03M10.00S,2022-11-07T05:12:48.8Z,4,REGULAR,steal,,[],1627826,,,1610612746,98,104,2022-11-07T05:12:50Z,5810000,,,0,,I. Zubac STEAL (3 STL),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
584,PT03M06.00S,2022-11-07T05:12:53.4Z,4,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",202331,69.1688567674113,70.83333333333333,1610612746,98,104,2022-11-07T05:13:01Z,5820000,104.0,237.0,1,right,MISS P. George 25' running pullup 3PT,[202331],1610612746.0,LAC,running pullup,,,George,P. George,,,,,Above the Break 3,24+ Right Center,25.92,Missed,,,,,,,,,,,,,,,,,,
585,PT03M03.00S,2022-11-07T05:12:56.4Z,4,REGULAR,rebound,defensive,[],1629012,,,1610612762,98,104,2022-11-07T05:13:01Z,5830000,,,0,,C. Sexton REBOUND (Off:0 Def:3),[1629012],1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,584.0,3.0,3.0,0.0,,
586,PT03M02.00S,2022-11-07T05:13:01.9Z,4,REGULAR,timeout,full,['team'],0,,,1610612762,98,104,2022-11-07T05:13:01Z,5840000,,,0,,UTA Timeout,[],1610612762.0,UTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
587,PT02M41.00S,2022-11-07T05:14:47.3Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",202331,,,1610612762,98,104,2022-11-07T05:14:52Z,5850000,,,0,,P. George shooting personal FOUL (5 PF) (Sexton 2 FT),"[202331, 1629012]",1610612746.0,LAC,shooting,,,George,P. George,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,204059.0,5.0,0.0,Sexton,1629012.0,,,,,,
589,PT02M41.00S,2022-11-07T05:15:12.9Z,4,REGULAR,freethrow,1 of 2,[],1629012,,,1610612762,98,105,2022-11-07T05:15:12Z,5870000,,,0,,C. Sexton Free Throw 1 of 2 (19 PTS),[1629012],1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,,,,Made,19.0,,,,,,,,,,,,,,,,,
590,PT02M41.00S,2022-11-07T05:15:27.2Z,4,REGULAR,freethrow,2 of 2,[],1629012,,,1610612762,98,106,2022-11-07T05:15:27Z,5880000,,,0,,C. Sexton Free Throw 2 of 2 (20 PTS),[1629012],1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,,,,Made,20.0,,,,,,,,,,,,,,,,,
591,PT02M26.00S,2022-11-07T05:15:43.3Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1627826,93.74178712220763,48.774509803921575,1610612746,100,106,2022-11-07T05:15:46Z,5890000,-6.0,6.0,1,right,I. Zubac cutting DUNK (10 PTS) (T. Mann 3 AST),"[1627826, 1629611]",1610612746.0,LAC,cutting,,,Zubac,I. Zubac,,,,,Restricted Area,0-8 Center,0.88,Made,10.0,T. Mann,1629611.0,3.0,,,,,,,,,,,,,,
593,PT02M08.00S,2022-11-07T05:16:02.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629012,10.298948751642584,48.28431372549019,1610612762,100,106,2022-11-07T05:16:10Z,5910000,9.0,44.0,1,left,MISS C. Sexton driving Layup,[1629012],1610612762.0,UTA,driving,,,Sexton,C. Sexton,,,,,In The Paint (Non-RA),0-8 Center,4.51,Missed,,,,,,,,,,,,,,,,,,
594,PT02M08.00S,2022-11-07T05:16:02.4Z,4,REGULAR,rebound,defensive,[],202331,,,1610612746,100,106,2022-11-07T05:16:10Z,5920000,,,0,,P. George REBOUND (Off:0 Def:7),[202331],1610612746.0,LAC,,,,George,P. George,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,593.0,7.0,7.0,0.0,,
595,PT02M08.00S,2022-11-07T05:16:11.4Z,4,REGULAR,foul,personal,[],1628374,,,1610612746,100,106,2022-11-07T05:16:19Z,5930000,,,0,,L. Markkanen personal FOUL (3 PF),"[1628374, 202331]",1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,2003.0,3.0,0.0,George,202331.0,,,,,,
597,PT02M08.00S,2022-11-07T05:16:50.3Z,4,REGULAR,timeout,full,['team'],0,,,1610612746,100,106,2022-11-07T05:16:50Z,5950000,,,0,,LAC Timeout,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
598,PT01M52.00S,2022-11-07T05:18:31.1Z,4,REGULAR,3pt,Jump Shot,[],202322,88.74835742444152,3.4313725490196134,1610612746,100,106,2022-11-07T05:18:44Z,5960000,-233.0,53.0,1,right,MISS J. Wall 3PT,[202322],1610612746.0,LAC,,,,Wall,J. Wall,,,,,Left Corner 3,24+ Left,23.88,Missed,,,,,,,,,,,,,,,,,,
599,PT01M48.00S,2022-11-07T05:18:35.1Z,4,REGULAR,rebound,defensive,[],1627736,,,1610612762,100,106,2022-11-07T05:22:37Z,5970000,,,0,,M. Beasley REBOUND (Off:1 Def:2),[1627736],1610612762.0,UTA,,,,Beasley,M. Beasley,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,,,,598.0,3.0,2.0,1.0,,
620,PT01M48.00S,2022-11-07T05:18:38.1Z,4,REGULAR,turnover,out-of-bounds,[],1627736,,,1610612762,100,106,2022-11-07T05:23:12Z,5975000,,,0,,M. Beasley lost ball out-of-bounds TURNOVER (3 TO),[1627736],1610612762.0,UTA,lost ball,,,Beasley,M. Beasley,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,3.0,,,204059.0,,,,,,,,,,
