actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,playerName,playerNameI,foulDrawnPlayerName,foulDrawnPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,jumpBallRecoverdPersonId
342,PT11M37.00S,2022-11-18T04:57:50.5Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631093,84.01773981603154,64.2156862745098,1610612765,42,50,2022-11-18T04:57:55Z,3410000,False,71.0,98.0,1,right,MISS J. Ivey 12' turnaround fadeaway Shot,[1631093],1610612765.0,DET,turnaround fadeaway,,,,,,In The Paint (Non-RA),8-16 Right,,,,Ivey,J. Ivey,,,12.08,Missed,,,,,,,,,,,,,,
343,PT11M34.00S,2022-11-18T04:57:53.5Z,3,REGULAR,rebound,defensive,[],1627826,,,1610612746,42,50,2022-11-18T04:57:55Z,3420000,False,,,0,,I. Zubac REBOUND (Off:4 Def:8),[1627826],1610612746.0,LAC,,,,,,,In The Paint (Non-RA),8-16 Right,,,,Zubac,I. Zubac,,,,,342.0,12.0,8.0,4.0,,,,,,,,,,
344,PT11M28.00S,2022-11-18T04:57:59.5Z,3,REGULAR,3pt,Jump Shot,[],202331,32.769382391590014,63.23529411764706,1610612746,45,50,2022-11-18T04:58:40Z,3430000,False,-66.0,256.0,1,left,P. George 26' 3PT pullup (9 PTS),[202331],1610612746.0,LAC,pullup,,,,,,Above the Break 3,24+ Center,,,,George,P. George,,,26.39,Made,,,,,9.0,,,,,,,,,
345,PT11M05.00S,2022-11-18T04:58:21.1Z,3,REGULAR,3pt,Jump Shot,[],1630180,68.51182654402103,26.470588235294116,1610612765,45,53,2022-11-18T04:58:26Z,3440000,False,-118.0,243.0,1,right,S. Bey 27' 3PT  (9 PTS) (B. Bogdanovic 3 AST),"[1630180, 202711]",1610612765.0,DET,,,,,,,Above the Break 3,24+ Left Center,,,,Bey,S. Bey,,,27.04,Made,,,,,9.0,,,,B. Bogdanovic,202711.0,3.0,,,
347,PT10M43.00S,2022-11-18T04:58:44.8Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1627826,8.327858081471746,46.568627450980394,1610612746,45,53,2022-11-18T04:58:59Z,3460000,False,17.0,26.0,1,left,MISS I. Zubac turnaround bank Hook,[1627826],1610612746.0,LAC,turnaround bank,,,,,,Restricted Area,0-8 Center,,,,Zubac,I. Zubac,,,3.1,Missed,,,,,,,,,,,,,,
348,PT10M41.00S,2022-11-18T04:58:46.8Z,3,REGULAR,rebound,defensive,[],202711,,,1610612765,45,53,2022-11-18T04:58:59Z,3470000,False,,,0,,B. Bogdanovic REBOUND (Off:0 Def:2),[202711],1610612765.0,DET,,,,,,,Restricted Area,0-8 Center,,,,Bogdanovic,B. Bogdanovic,,,,,347.0,2.0,2.0,0.0,,,,,,,,,,
349,PT10M29.00S,2022-11-18T04:58:58.2Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1628963,90.98226018396846,47.79411764705882,1610612765,45,53,2022-11-18T04:59:03Z,3480000,False,-11.0,32.0,1,right,MISS M. Bagley III Hook,[1628963],1610612765.0,DET,,,,,,,Restricted Area,0-8 Center,,,,Bagley III,M. Bagley III,,,3.41,Missed,,,,,,,,,,,,,,
350,PT10M29.00S,2022-11-18T04:58:58.2Z,3,REGULAR,rebound,defensive,[],202695,,,1610612746,45,53,2022-11-18T04:59:03Z,3490000,False,,,0,,K. Leonard REBOUND (Off:0 Def:2),[202695],1610612746.0,LAC,,,,,,,Restricted Area,0-8 Center,,,,Leonard,K. Leonard,,,,,349.0,2.0,2.0,0.0,,,,,,,,,,
351,PT10M24.00S,2022-11-18T04:59:02.6Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",202704,7.802233902759525,50.73529411764706,1610612746,45,53,2022-11-18T04:59:25Z,3500000,False,-4.0,21.0,1,left,MISS R. Jackson running reverse Layup,[202704],1610612746.0,LAC,running reverse,,,,,,Restricted Area,0-8 Center,,,,Jackson,R. Jackson,,,2.11,Missed,,,,,,,,,,,,,,
352,PT10M19.00S,2022-11-18T04:59:07.6Z,3,REGULAR,rebound,defensive,[],1630165,,,1610612765,45,53,2022-11-18T04:59:25Z,3510000,False,,,0,,K. Hayes REBOUND (Off:0 Def:1),[1630165],1610612765.0,DET,,,,,,,Restricted Area,0-8 Center,,,,Hayes,K. Hayes,,,,,351.0,1.0,1.0,0.0,,,,,,,,,,
353,PT10M18.00S,2022-11-18T04:59:09.5Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1630180,75.08212877792378,12.5,1610612765,45,53,2022-11-18T04:59:39Z,3520000,False,-188.0,182.0,1,right,MISS S. Bey 26' running 3PT,[1630180],1610612765.0,DET,running,,,,,,Above the Break 3,24+ Left Center,,,,Bey,S. Bey,,,26.11,Missed,,,,,,,,,,,,,,
354,PT10M15.00S,2022-11-18T04:59:12.5Z,3,REGULAR,rebound,defensive,[],202704,,,1610612746,45,53,2022-11-18T04:59:39Z,3530000,False,,,0,,R. Jackson REBOUND (Off:0 Def:2),[202704],1610612746.0,LAC,,,,,,,Above the Break 3,24+ Left Center,,,,Jackson,R. Jackson,,,,,353.0,2.0,2.0,0.0,,,,,,,,,,
355,PT09M54.00S,2022-11-18T04:59:32.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],202704,7.276609724047319,50.49019607843137,1610612746,47,53,2022-11-18T05:00:06Z,3540000,False,-2.0,16.0,1,left,R. Jackson driving reverse Layup (18 PTS),[202704],1610612746.0,LAC,driving reverse,,,,,,Restricted Area,0-8 Center,,,,Jackson,R. Jackson,,,1.61,Made,,,,,18.0,,,,,,,,,
356,PT09M38.00S,2022-11-18T04:59:48.5Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202711,84.01773981603154,56.372549019607845,1610612765,47,53,2022-11-18T05:00:01Z,3550000,False,32.0,98.0,1,right,MISS B. Bogdanovic 10' floating Shot,[202711],1610612765.0,DET,floating,,,,,,In The Paint (Non-RA),8-16 Center,,,,Bogdanovic,B. Bogdanovic,,,10.28,Missed,,,,,,,,,,,,,,
357,PT09M38.00S,2022-11-18T04:59:48.5Z,3,REGULAR,rebound,defensive,[],1627826,,,1610612746,47,53,2022-11-18T05:00:01Z,3560000,False,,,0,,I. Zubac REBOUND (Off:4 Def:9),[1627826],1610612746.0,LAC,,,,,,,In The Paint (Non-RA),8-16 Center,,,,Zubac,I. Zubac,,,,,356.0,13.0,9.0,4.0,,,,,,,,,,
358,PT09M21.00S,2022-11-18T05:00:05.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202704,10.036136662286467,36.51960784313726,1610612746,47,53,2022-11-18T05:00:11Z,3570000,False,67.0,42.0,1,left,MISS R. Jackson 7' floating Shot - blocked,"[202704, 1630165]",1610612746.0,LAC,floating,,,,,,In The Paint (Non-RA),0-8 Center,,,,Jackson,R. Jackson,,,7.93,Missed,,,,,,,,,,,,Hayes,1630165.0,
359,PT09M21.00S,2022-11-18T05:00:05.6Z,3,REGULAR,block,,[],1630165,,,1610612746,47,53,2022-11-18T05:00:09Z,3580000,False,,,0,,K. Hayes BLOCK (2 BLK),[1630165],1610612765.0,DET,,,,,,,In The Paint (Non-RA),0-8 Center,,,,Hayes,K. Hayes,,,,,,,,,,,,,,,,,,
360,PT09M17.00S,2022-11-18T05:00:09.6Z,3,REGULAR,rebound,defensive,[],1630165,,,1610612765,47,53,2022-11-18T05:00:11Z,3590000,False,,,0,,K. Hayes REBOUND (Off:0 Def:2),[1630165],1610612765.0,DET,,,,,,,In The Paint (Non-RA),0-8 Center,,,,Hayes,K. Hayes,,,,,358.0,2.0,2.0,0.0,,,,,,,,,,
361,PT09M12.00S,2022-11-18T05:00:14.6Z,3,REGULAR,3pt,Jump Shot,[],1628963,65.3580814717477,45.34313725490197,1610612765,47,53,2022-11-18T05:00:20Z,3600000,False,-23.0,273.0,1,right,MISS M. Bagley III 27' 3PT,[1628963],1610612765.0,DET,,,,,,,Above the Break 3,24+ Center,,,,Bagley III,M. Bagley III,,,27.41,Missed,,,,,,,,,,,,,,
362,PT09M08.00S,2022-11-18T05:00:18.7Z,3,REGULAR,rebound,offensive,[],1630180,,,1610612765,47,53,2022-11-18T05:00:18Z,3610000,False,,,0,,S. Bey REBOUND (Off:1 Def:5),[1630180],1610612765.0,DET,,,,,,,Above the Break 3,24+ Center,,,,Bey,S. Bey,,,,,361.0,6.0,5.0,1.0,,,,,,,,,,
363,PT08M57.00S,2022-11-18T05:00:30.1Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1630165,88.87976346911958,58.57843137254902,1610612765,47,53,2022-11-18T05:02:51Z,3620000,False,43.0,52.0,1,right,MISS K. Hayes 6' bank Shot,[1630165],1610612765.0,DET,bank,,,,,,In The Paint (Non-RA),0-8 Center,,,,Hayes,K. Hayes,,,6.74,Missed,,,,,,,,,,,,,,
364,PT08M55.00S,2022-11-18T05:00:32.1Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612765,47,53,2022-11-18T05:00:42Z,3630000,False,,,0,,TEAM offensive REBOUND,[],1610612765.0,DET,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,363.0,,,,,,,,,,,,,
365,PT08M55.00S,2022-11-18T05:00:41.4Z,3,REGULAR,turnover,shot clock,['team'],0,,,1610612765,47,53,2022-11-18T05:00:46Z,3640000,False,,,0,,DET shot clock Team TURNOVER,[],1610612765.0,DET,,,,,,,Mid-Range,8-16 Right,202037.0,,,,,,,,,,,,,,,,,,,,,,
366,PT08M38.00S,2022-11-18T05:01:09.9Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",202695,18.577529566360056,39.950980392156865,1610612746,47,53,2022-11-18T05:01:13Z,3650000,False,50.0,122.0,1,left,MISS K. Leonard 13' pullup Shot,[202695],1610612746.0,LAC,pullup,,,,,,In The Paint (Non-RA),8-16 Center,,,,Leonard,K. Leonard,,,13.2,Missed,,,,,,,,,,,,,,
367,PT08M36.00S,2022-11-18T05:01:11.9Z,3,REGULAR,rebound,defensive,[],1628963,,,1610612765,47,53,2022-11-18T05:01:13Z,3660000,False,,,0,,M. Bagley III REBOUND (Off:1 Def:3),[1628963],1610612765.0,DET,,,,,,,In The Paint (Non-RA),8-16 Center,,,,Bagley III,M. Bagley III,,,,,366.0,4.0,3.0,1.0,,,,,,,,,,
368,PT08M28.00S,2022-11-18T05:01:20.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631093,86.38304862023654,58.33333333333333,1610612765,47,53,2022-11-18T05:01:30Z,3670000,False,42.0,75.0,1,right,MISS J. Ivey 8' Jump Shot,[1631093],1610612765.0,DET,,,,,,,In The Paint (Non-RA),8-16 Center,,,,Ivey,J. Ivey,,,8.63,Missed,,,,,,,,,,,,,,
370,PT08M25.00S,2022-11-18T05:01:23.3Z,3,REGULAR,rebound,defensive,[],202331,,,1610612746,47,53,2022-11-18T05:01:30Z,3690000,False,,,0,,P. George REBOUND (Off:0 Def:6),[202331],1610612746.0,LAC,,,,,,,In The Paint (Non-RA),8-16 Center,,,,George,P. George,,,,,368.0,6.0,6.0,0.0,,,,,,,,,,
371,PT08M25.00S,2022-11-18T05:01:24.6Z,3,REGULAR,turnover,out-of-bounds,[],202331,,,1610612746,47,53,2022-11-18T05:01:33Z,3700000,False,,,0,,P. George bad pass out-of-bounds TURNOVER (3 TO),[202331],1610612746.0,LAC,bad pass,,,,,,Mid-Range,8-16 Left,202037.0,,,George,P. George,,,,,,,,,,3.0,,,,,,,,
372,PT08M03.00S,2022-11-18T05:02:01.7Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1631093,91.11366622864652,0.24509803921569073,1610612765,47,53,2022-11-18T05:02:06Z,3710000,False,-249.0,31.0,1,right,MISS J. Ivey 25' 3PT,[1631093],1610612765.0,DET,,,,,,,Left Corner 3,24+ Left,,,,Ivey,J. Ivey,,,25.07,Missed,,,,,,,,,,,,,,
373,PT08M00.00S,2022-11-18T05:02:04.7Z,3,REGULAR,rebound,defensive,[],1627826,,,1610612746,47,53,2022-11-18T05:02:06Z,3720000,False,,,0,,I. Zubac REBOUND (Off:4 Def:10),[1627826],1610612746.0,LAC,,,,,,,Left Corner 3,24+ Left,,,,Zubac,I. Zubac,,,,,372.0,14.0,10.0,4.0,,,,,,,,,,
374,PT07M56.00S,2022-11-18T05:02:07.8Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],202695,31.192509855453352,26.225490196078425,1610612746,47,53,2022-11-18T05:02:14Z,3730000,False,119.0,241.0,1,left,MISS K. Leonard 26' running 3PT,[202695],1610612746.0,LAC,running,,,,,,Above the Break 3,24+ Right Center,,,,Leonard,K. Leonard,,,26.85,Missed,,,,,,,,,,,,,,
375,PT07M54.00S,2022-11-18T05:02:09.8Z,3,REGULAR,rebound,defensive,[],1630165,,,1610612765,47,53,2022-11-18T05:02:14Z,3740000,False,,,0,,K. Hayes REBOUND (Off:0 Def:3),[1630165],1610612765.0,DET,,,,,,,Above the Break 3,24+ Right Center,,,,Hayes,K. Hayes,,,,,374.0,3.0,3.0,0.0,,,,,,,,,,
376,PT07M49.00S,2022-11-18T05:02:15.1Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1630165,74.68791064388962,88.72549019607843,1610612765,47,53,2022-11-18T05:02:28Z,3750000,False,194.0,185.0,1,right,MISS K. Hayes 26' running pullup 3PT,[1630165],1610612765.0,DET,running pullup,,,,,,Above the Break 3,24+ Right Center,,,,Hayes,K. Hayes,,,26.81,Missed,,,,,,,,,,,,,,
377,PT07M45.00S,2022-11-18T05:02:19.1Z,3,REGULAR,rebound,defensive,[],202695,,,1610612746,47,53,2022-11-18T05:02:28Z,3760000,False,,,0,,K. Leonard REBOUND (Off:0 Def:3),[202695],1610612746.0,LAC,,,,,,,Above the Break 3,24+ Right Center,,,,Leonard,K. Leonard,,,,,376.0,3.0,3.0,0.0,,,,,,,,,,
378,PT07M41.00S,2022-11-18T05:02:28.4Z,3,REGULAR,foul,offensive,[],1627826,,,1610612746,47,53,2022-11-18T05:02:37Z,3770000,False,,,0,,I. Zubac offensive FOUL (1 PF),"[1627826, 1630165]",1610612746.0,LAC,,,,,,,Restricted Area,0-8 Center,2004.0,1.0,1.0,Zubac,I. Zubac,Hayes,1630165.0,,,,,,,,,,,,,,,,
380,PT07M41.00S,2022-11-18T05:02:28.4Z,3,REGULAR,turnover,offensive foul,[],1627826,,,1610612746,47,53,2022-11-18T05:02:28Z,3790000,False,,,0,,I. Zubac offensive foul TURNOVER (2 TO),[1627826],1610612746.0,LAC,,,,,,,Restricted Area,0-8 Center,2004.0,,,Zubac,I. Zubac,,,,,,,,,,2.0,,,,,,,,
381,PT07M30.00S,2022-11-18T05:02:55.0Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],1630180,80.99540078843627,82.84313725490196,1610612765,47,53,2022-11-18T05:02:58Z,3800000,False,164.0,126.0,1,right,MISS S. Bey 20' pullup Shot,[1630180],1610612765.0,DET,pullup,,,,,,Mid-Range,16-24 Right Center,,,,Bey,S. Bey,,,20.7,Missed,,,,,,,,,,,,,,
382,PT07M26.00S,2022-11-18T05:02:57.6Z,3,REGULAR,rebound,defensive,[],202695,,,1610612746,47,53,2022-11-18T05:02:57Z,3810000,False,,,0,,K. Leonard REBOUND (Off:0 Def:4),[202695],1610612746.0,LAC,,,,,,,Mid-Range,16-24 Right Center,,,,Leonard,K. Leonard,,,,,381.0,4.0,4.0,0.0,,,,,,,,,,
383,PT07M16.00S,2022-11-18T05:03:11.7Z,3,REGULAR,foul,personal,[],1630165,,,1610612746,47,53,2022-11-18T05:03:22Z,3820000,False,,,0,,K. Hayes personal FOUL (3 PF),"[1630165, 202694]",1610612765.0,DET,,,,,,,Mid-Range,16-24 Center,2004.0,3.0,0.0,Hayes,K. Hayes,Morris Sr.,202694.0,,,,,,,,,,,,,,,,
385,PT07M05.00S,2022-11-18T05:03:53.2Z,3,REGULAR,3pt,Jump Shot,[],202694,27.77595269382391,87.00980392156862,1610612746,50,53,2022-11-18T05:03:57Z,3840000,False,-185.0,209.0,1,left,M. Morris Sr. 27' 3PT  (5 PTS),[202694],1610612746.0,LAC,,,,,,,Above the Break 3,24+ Left Center,,,,Morris Sr.,M. Morris Sr.,,,27.88,Made,,,,,5.0,,,,,,,,,
386,PT06M45.00S,2022-11-18T05:04:13.4Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1628963,91.24507227332458,49.50980392156863,1610612765,50,55,2022-11-18T05:04:18Z,3850000,False,-2.0,30.0,1,right,M. Bagley III DUNK (4 PTS) (S. Bey 2 AST),"[1628963, 1630180]",1610612765.0,DET,,,,,,,Restricted Area,0-8 Center,,,,Bagley III,M. Bagley III,,,2.99,Made,,,,,4.0,,,,S. Bey,1630180.0,2.0,,,
388,PT06M27.00S,2022-11-18T05:04:31.7Z,3,REGULAR,3pt,Jump Shot,[],202694,27.250328515111704,87.5,1610612746,53,55,2022-11-18T05:04:37Z,3870000,False,-188.0,204.0,1,left,M. Morris Sr. 27' 3PT  (8 PTS) (K. Leonard 3 AST),"[202694, 202695]",1610612746.0,LAC,,,,,,,Above the Break 3,24+ Left Center,,,,Morris Sr.,M. Morris Sr.,,,27.69,Made,,,,,8.0,,,,K. Leonard,202695.0,3.0,,,
390,PT06M04.00S,2022-11-18T05:04:58.0Z,3,REGULAR,foul,personal,[],202694,,,1610612765,53,55,2022-11-18T05:05:07Z,3890000,False,,,0,,M. Morris Sr. personal FOUL (2 PF),"[202694, 202711]",1610612746.0,LAC,,,,,,,In The Paint (Non-RA),8-16 Center,2004.0,2.0,0.0,Morris Sr.,M. Morris Sr.,Bogdanovic,202711.0,,,,,,,,,,,,,,,,
392,PT06M04.00S,2022-11-18T05:05:06.7Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612765,53,55,2022-11-18T05:05:06Z,3910000,False,,,0,,LAC Timeout,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
393,PT06M04.00S,2022-11-18T05:07:50.4Z,3,REGULAR,substitution,out,[],202695,,,1610612765,53,55,2022-11-18T05:07:54Z,3920000,False,,,0,,SUB out: K. Leonard,[202695],1610612746.0,LAC,,,,,,,,,,,,Leonard,K. Leonard,,,,,,,,,,,,,,,,,,
394,PT06M04.00S,2022-11-18T05:07:50.4Z,3,REGULAR,substitution,in,[],1629611,,,1610612765,53,55,2022-11-18T05:07:54Z,3930000,False,,,0,,SUB in: T. Mann,[1629611],1610612746.0,LAC,,,,,,,,,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,
395,PT05M52.00S,2022-11-18T05:08:15.0Z,3,REGULAR,3pt,Jump Shot,[],202711,75.47634691195795,88.72549019607843,1610612765,53,58,2022-11-18T05:08:41Z,3940000,False,194.0,178.0,1,right,B. Bogdanovic 26' 3PT  (20 PTS) (J. Ivey 3 AST),"[202711, 1631093]",1610612765.0,DET,,,,,,,Above the Break 3,24+ Right Center,,,,Bogdanovic,B. Bogdanovic,,,26.3,Made,,,,,20.0,,,,J. Ivey,1631093.0,3.0,,,
397,PT05M30.00S,2022-11-18T05:08:35.9Z,3,REGULAR,2pt,Jump Shot,[],202694,21.994086727989497,67.8921568627451,1610612746,55,58,2022-11-18T05:11:27Z,3960000,False,-89.0,154.0,1,left,M. Morris Sr. 17' pullup Jump Shot (10 PTS) (R. Jackson 1 AST),"[202694, 202704]",1610612746.0,LAC,pullup,,,,,,Mid-Range,16-24 Left Center,,,,Morris Sr.,M. Morris Sr.,,,17.83,Made,,,,,10.0,,,,R. Jackson,202704.0,1.0,,,
399,PT05M05.00S,2022-11-18T05:09:01.4Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1631093,90.8508541392904,48.774509803921575,1610612765,55,58,2022-11-18T05:09:09Z,3980000,False,-6.0,34.0,1,right,MISS J. Ivey driving DUNK,[1631093],1610612765.0,DET,driving,,,,,,Restricted Area,0-8 Center,,,,Ivey,J. Ivey,,,3.41,Missed,,,,,,,,,,,,,,
400,PT05M02.00S,2022-11-18T05:09:04.4Z,3,REGULAR,rebound,offensive,[],1630180,,,1610612765,55,58,2022-11-18T05:09:09Z,3990000,False,,,0,,S. Bey REBOUND (Off:2 Def:5),[1630180],1610612765.0,DET,,,,,,,Restricted Area,0-8 Center,,,,Bey,S. Bey,,,,,399.0,7.0,5.0,2.0,,,,,,,,,,
401,PT05M01.00S,2022-11-18T05:09:05.6Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1630180,72.19119579500656,86.27450980392157,1610612765,55,58,2022-11-18T05:09:13Z,4000000,False,181.0,209.0,1,right,MISS S. Bey 27' 3PT,[1630180],1610612765.0,DET,,,,,,,Above the Break 3,24+ Right Center,,,,Bey,S. Bey,,,27.67,Missed,,,,,,,,,,,,,,
402,PT05M01.00S,2022-11-18T05:09:05.6Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612746,55,58,2022-11-18T05:09:13Z,4010000,False,,,0,,TEAM defensive REBOUND,[],1610612746.0,LAC,,,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,401.0,,,,,,,,,,,,,
403,PT04M44.00S,2022-11-18T05:09:31.6Z,3,REGULAR,3pt,Jump Shot,[],202694,13.058475689881732,95.58823529411765,1610612746,55,58,2022-11-18T05:09:39Z,4020000,False,-228.0,70.0,1,left,MISS M. Morris Sr. 3PT,[202694],1610612746.0,LAC,,,,,,,Left Corner 3,24+ Left,,,,Morris Sr.,M. Morris Sr.,,,23.85,Missed,,,,,,,,,,,,,,
404,PT04M40.00S,2022-11-18T05:09:35.6Z,3,REGULAR,rebound,offensive,[],1627826,,,1610612746,55,58,2022-11-18T05:09:39Z,4030000,False,,,0,,I. Zubac REBOUND (Off:5 Def:10),[1627826],1610612746.0,LAC,,,,,,,Left Corner 3,24+ Left,,,,Zubac,I. Zubac,,,,,403.0,15.0,10.0,5.0,,,,,,,,,,
405,PT04M40.00S,2022-11-18T05:09:37.7Z,3,REGULAR,turnover,out-of-bounds,[],1627826,,,1610612746,55,58,2022-11-18T05:09:43Z,4040000,False,,,0,,I. Zubac bad pass out-of-bounds TURNOVER (3 TO),[1627826],1610612746.0,LAC,bad pass,,,,,,Mid-Range,16-24 Left,1627962.0,,,Zubac,I. Zubac,,,,,,,,,,3.0,,,,,,,,
406,PT04M29.00S,2022-11-18T05:10:04.7Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1631093,92.55913272010513,46.81372549019608,1610612765,55,60,2022-11-18T05:13:30Z,4050000,False,-16.0,17.0,1,right,J. Ivey driving Layup (11 PTS),[1631093],1610612765.0,DET,driving,,,,,,Restricted Area,0-8 Center,,,,Ivey,J. Ivey,,,2.36,Made,,,,,11.0,,,,,,,,,
407,PT04M29.00S,2022-11-18T05:10:07.8Z,3,REGULAR,foul,personal,['1freethrow'],202331,,,1610612765,55,60,2022-11-18T05:10:17Z,4060000,False,,,0,,P. George shooting personal FOUL (3 PF) (Ivey 1 FT),"[202331, 1631093]",1610612746.0,LAC,shooting,,,,,,Restricted Area,0-8 Center,202037.0,3.0,1.0,George,P. George,Ivey,1631093.0,,,,,,,,,,,,,,,,
409,PT04M29.00S,2022-11-18T05:10:14.4Z,3,REGULAR,substitution,out,[],202704,,,1610612765,55,60,2022-11-18T05:10:54Z,4080000,False,,,0,,SUB out: R. Jackson,[202704],1610612746.0,LAC,,,,,,,,,,,,Jackson,R. Jackson,,,,,,,,,,,,,,,,,,
410,PT04M29.00S,2022-11-18T05:10:14.4Z,3,REGULAR,substitution,in,[],202322,,,1610612765,55,60,2022-11-18T05:10:54Z,4090000,False,,,0,,SUB in: J. Wall,[202322],1610612746.0,LAC,,,,,,,,,,,,Wall,J. Wall,,,,,,,,,,,,,,,,,,
411,PT04M29.00S,2022-11-18T05:10:33.1Z,3,REGULAR,freethrow,1 of 1,['fromturnover'],1631093,,,1610612765,55,61,2022-11-18T05:10:33Z,4100000,False,,,0,,J. Ivey Free Throw 1 of 1 (12 PTS),[1631093],1610612765.0,DET,,,,,,,,,,,,Ivey,J. Ivey,,,,Made,,,,,12.0,,,,,,,,,
412,PT04M15.00S,2022-11-18T05:10:53.0Z,3,REGULAR,3pt,Jump Shot,[],202331,32.50657030223391,69.8529411764706,1610612746,55,61,2022-11-18T05:10:59Z,4110000,False,-99.0,253.0,1,left,MISS P. George 27' 3PT,[202331],1610612746.0,LAC,,,,,,,Above the Break 3,24+ Left Center,,,,George,P. George,,,27.19,Missed,,,,,,,,,,,,,,
413,PT04M14.00S,2022-11-18T05:10:54.0Z,3,REGULAR,rebound,offensive,[],1629611,,,1610612746,55,61,2022-11-18T05:10:59Z,4120000,False,,,0,,T. Mann REBOUND (Off:1 Def:0),[1629611],1610612746.0,LAC,,,,,,,Above the Break 3,24+ Left Center,,,,Mann,T. Mann,,,,,412.0,1.0,0.0,1.0,,,,,,,,,,
414,PT04M13.00S,2022-11-18T05:10:55.5Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629611,9.116294349540084,50.49019607843137,1610612746,57,61,2022-11-18T05:15:31Z,4130000,False,-2.0,33.0,1,left,T. Mann putback Layup (2 PTS),[1629611],1610612746.0,LAC,putback,,,,,,Restricted Area,0-8 Center,,,,Mann,T. Mann,,,3.33,Made,,,,,2.0,,,,,,,,,
415,PT04M02.00S,2022-11-18T05:11:06.7Z,3,REGULAR,3pt,Jump Shot,[],1631093,77.973061760841,11.029411764705884,1610612765,57,61,2022-11-18T05:15:54Z,4140000,False,-195.0,155.0,1,right,MISS J. Ivey 24' step back 3PT,[1631093],1610612765.0,DET,step back,,,,,,Above the Break 3,24+ Left Center,,,,Ivey,J. Ivey,,,24.88,Missed,,,,,,,,,,,,,,
416,PT04M00.00S,2022-11-18T05:11:08.7Z,3,REGULAR,rebound,defensive,[],202322,,,1610612746,57,61,2022-11-18T05:11:10Z,4150000,False,,,0,,J. Wall REBOUND (Off:0 Def:1),[202322],1610612746.0,LAC,,,,,,,Above the Break 3,24+ Left Center,,,,Wall,J. Wall,,,,,415.0,1.0,1.0,0.0,,,,,,,,,,
417,PT03M52.00S,2022-11-18T05:11:19.2Z,3,REGULAR,foul,personal,['2freethrow'],1630165,,,1610612746,57,61,2022-11-18T05:11:24Z,4160000,False,,,0,,K. Hayes shooting personal FOUL (4 PF) (Zubac 2 FT),"[1630165, 1627826]",1610612765.0,DET,shooting,,,,,,In The Paint (Non-RA),0-8 Center,1627962.0,4.0,0.0,Hayes,K. Hayes,Zubac,1627826.0,,,,,,,,,,,,,,,,
419,PT03M52.00S,2022-11-18T05:11:46.3Z,3,REGULAR,freethrow,1 of 2,[],1627826,,,1610612746,58,61,2022-11-18T05:11:46Z,4180000,False,,,0,,I. Zubac Free Throw 1 of 2 (6 PTS),[1627826],1610612746.0,LAC,,,,,,,,,,,,Zubac,I. Zubac,,,,Made,,,,,6.0,,,,,,,,,
