actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,playerName,playerNameI,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId
521,PT05M42.00S,2023-03-28T04:30:14.6Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202695,81.25821287779237,60.78431372549019,1610612746,115,93,2023-03-28T04:30:18Z,5120000,False,54.0,124.0,1,right,K. Leonard 13' pullup Jump Shot (20 PTS) (N. Batum 5 AST),"[202695, 201587]",1610612746.0,LAC,pullup,,,,,,In The Paint (Non-RA),8-16 Center,13.49,Made,20.0,Leonard,K. Leonard,N. Batum,201587.0,5.0,,,,,,,,,,,,,,
523,PT05M19.00S,2023-03-28T04:30:37.1Z,4,REGULAR,2pt,Jump Shot,[],1630172,8.984888304862025,79.65686274509804,1610612741,115,95,2023-03-28T04:30:40Z,5140000,False,-148.0,32.0,1,left,P. Williams 15' pullup Jump Shot (13 PTS),[1630172],1610612741.0,CHI,pullup,,,,,,Mid-Range,8-16 Left,15.17,Made,13.0,Williams,P. Williams,,,,,,,,,,,,,,,,,
525,PT05M03.00S,2023-03-28T04:31:11.5Z,4,REGULAR,timeout,full,['team'],0,,,1610612746,115,95,2023-03-28T04:31:11Z,5160000,False,,,0,,LAC Timeout,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
526,PT04M57.00S,2023-03-28T04:32:51.4Z,4,REGULAR,foul,personal,['2freethrow'],1630172,,,1610612746,115,95,2023-03-28T04:33:06Z,5170000,False,,,0,,P. Williams shooting personal FOUL (2 PF) (Leonard 2 FT),"[1630172, 202695]",1610612741.0,CHI,shooting,,,,,,Mid-Range,8-16 Right,,,,Williams,P. Williams,,,,1626300.0,2.0,0.0,Leonard,202695.0,,,,,,,,,
529,PT04M57.00S,2023-03-28T04:33:13.9Z,4,REGULAR,freethrow,1 of 2,[],202695,,,1610612746,116,95,2023-03-28T04:33:13Z,5190000,False,,,0,,K. Leonard Free Throw 1 of 2 (21 PTS),[202695],1610612746.0,LAC,,,,,,,,,,Made,21.0,Leonard,K. Leonard,,,,,,,,,,,,,,,,,
530,PT04M57.00S,2023-03-28T04:33:19.7Z,4,REGULAR,substitution,out,[],201566,,,1610612746,116,95,2023-03-28T04:33:33Z,5200000,False,,,0,,SUB out: R. Westbrook,[201566],1610612746.0,LAC,,,,,,,,,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,
531,PT04M57.00S,2023-03-28T04:33:19.7Z,4,REGULAR,substitution,out,[],201569,,,1610612746,116,95,2023-03-28T04:33:33Z,5210000,False,,,0,,SUB out: E. Gordon,[201569],1610612746.0,LAC,,,,,,,,,,,,Gordon,E. Gordon,,,,,,,,,,,,,,,,,
532,PT04M57.00S,2023-03-28T04:33:19.7Z,4,REGULAR,substitution,in,[],1630538,,,1610612746,116,95,2023-03-28T04:33:33Z,5220000,False,,,0,,SUB in: B. Hyland,[1630538],1610612746.0,LAC,,,,,,,,,,,,Hyland,B. Hyland,,,,,,,,,,,,,,,,,
533,PT04M57.00S,2023-03-28T04:33:19.7Z,4,REGULAR,substitution,in,[],1629611,,,1610612746,116,95,2023-03-28T04:33:33Z,5230000,False,,,0,,SUB in: T. Mann,[1629611],1610612746.0,LAC,,,,,,,,,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,
534,PT04M57.00S,2023-03-28T04:33:48.0Z,4,REGULAR,freethrow,2 of 2,[],202695,,,1610612746,117,95,2023-03-28T04:33:48Z,5240000,False,,,0,,K. Leonard Free Throw 2 of 2 (22 PTS),[202695],1610612746.0,LAC,,,,,,,,,,Made,22.0,Leonard,K. Leonard,,,,,,,,,,,,,,,,,
535,PT04M45.00S,2023-03-28T04:34:01.4Z,4,REGULAR,3pt,Jump Shot,[],201976,24.490801576872528,86.02941176470588,1610612741,117,98,2023-03-28T04:34:06Z,5250000,False,-180.0,178.0,1,left,P. Beverley 25' 3PT  (9 PTS) (D. DeRozan 7 AST),"[201976, 201942]",1610612741.0,CHI,,,,,,,Above the Break 3,24+ Left Center,25.3,Made,9.0,Beverley,P. Beverley,D. DeRozan,201942.0,7.0,,,,,,,,,,,,,,
537,PT04M28.00S,2023-03-28T04:34:19.4Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1627826,93.08475689881735,52.450980392156865,1610612746,119,98,2023-03-28T04:34:27Z,5270000,False,12.0,13.0,1,right,I. Zubac alley-oop DUNK (11 PTS) (B. Hyland 8 AST),"[1627826, 1630538]",1610612746.0,LAC,alley-oop,,,,,,Restricted Area,0-8 Center,1.75,Made,11.0,Zubac,I. Zubac,B. Hyland,1630538.0,8.0,,,,,,,,,,,,,,
539,PT04M27.00S,2023-03-28T04:34:27.1Z,4,REGULAR,timeout,full,['team'],0,,,1610612741,119,98,2023-03-28T04:34:27Z,5290000,False,,,0,,CHI Timeout,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
540,PT04M27.00S,2023-03-28T04:35:38.4Z,4,REGULAR,substitution,out,[],202695,,,1610612741,119,98,2023-03-28T04:35:53Z,5300000,False,,,0,,SUB out: K. Leonard,[202695],1610612746.0,LAC,,,,,,,,,,,,Leonard,K. Leonard,,,,,,,,,,,,,,,,,
541,PT04M27.00S,2023-03-28T04:35:38.4Z,4,REGULAR,substitution,out,[],201587,,,1610612741,119,98,2023-03-28T04:35:53Z,5310000,False,,,0,,SUB out: N. Batum,[201587],1610612746.0,LAC,,,,,,,,,,,,Batum,N. Batum,,,,,,,,,,,,,,,,,
542,PT04M27.00S,2023-03-28T04:35:38.4Z,4,REGULAR,substitution,out,[],1627826,,,1610612741,119,98,2023-03-28T04:35:53Z,5320000,False,,,0,,SUB out: I. Zubac,[1627826],1610612746.0,LAC,,,,,,,,,,,,Zubac,I. Zubac,,,,,,,,,,,,,,,,,
543,PT04M27.00S,2023-03-28T04:35:38.4Z,4,REGULAR,substitution,out,[],203897,,,1610612741,119,98,2023-03-28T04:35:53Z,5330000,False,,,0,,SUB out: Z. LaVine,[203897],1610612741.0,CHI,,,,,,,,,,,,LaVine,Z. LaVine,,,,,,,,,,,,,,,,,
544,PT04M27.00S,2023-03-28T04:35:38.4Z,4,REGULAR,substitution,out,[],201942,,,1610612741,119,98,2023-03-28T04:35:53Z,5340000,False,,,0,,SUB out: D. DeRozan,[201942],1610612741.0,CHI,,,,,,,,,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,
545,PT04M27.00S,2023-03-28T04:35:38.4Z,4,REGULAR,substitution,out,[],201976,,,1610612741,119,98,2023-03-28T04:35:53Z,5350000,False,,,0,,SUB out: P. Beverley,[201976],1610612741.0,CHI,,,,,,,,,,,,Beverley,P. Beverley,,,,,,,,,,,,,,,,,
546,PT04M27.00S,2023-03-28T04:35:38.4Z,4,REGULAR,substitution,in,[],1629599,,,1610612741,119,98,2023-03-28T04:35:53Z,5360000,False,,,0,,SUB in: A. Coffey,[1629599],1610612746.0,LAC,,,,,,,,,,,,Coffey,A. Coffey,,,,,,,,,,,,,,,,,
547,PT04M27.00S,2023-03-28T04:35:38.4Z,4,REGULAR,substitution,in,[],203496,,,1610612741,119,98,2023-03-28T04:35:53Z,5370000,False,,,0,,SUB in: R. Covington,[203496],1610612746.0,LAC,,,,,,,,,,,,Covington,R. Covington,,,,,,,,,,,,,,,,,
548,PT04M27.00S,2023-03-28T04:35:38.4Z,4,REGULAR,substitution,in,[],1631217,,,1610612741,119,98,2023-03-28T04:35:53Z,5380000,False,,,0,,SUB in: M. Diabate,[1631217],1610612746.0,LAC,,,,,,,,,,,,Diabate,M. Diabate,,,,,,,,,,,,,,,,,
549,PT04M27.00S,2023-03-28T04:35:38.4Z,4,REGULAR,substitution,in,[],1629632,,,1610612741,119,98,2023-03-28T04:35:53Z,5390000,False,,,0,,SUB in: C. White,[1629632],1610612741.0,CHI,,,,,,,,,,,,White,C. White,,,,,,,,,,,,,,,,,
550,PT04M27.00S,2023-03-28T04:35:38.4Z,4,REGULAR,substitution,in,[],1630245,,,1610612741,119,98,2023-03-28T04:35:53Z,5400000,False,,,0,,SUB in: A. Dosunmu,[1630245],1610612741.0,CHI,,,,,,,,,,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,,,,
551,PT04M27.00S,2023-03-28T04:35:38.4Z,4,REGULAR,substitution,in,[],1631207,,,1610612741,119,98,2023-03-28T04:35:53Z,5410000,False,,,0,,SUB in: D. Terry,[1631207],1610612741.0,CHI,,,,,,,,,,,,Terry,D. Terry,,,,,,,,,,,,,,,,,
552,PT04M09.00S,2023-03-28T04:36:15.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203083,6.8823915900131425,51.22549019607843,1610612741,119,100,2023-03-28T04:36:21Z,5420000,False,-6.0,12.0,1,left,A. Drummond driving Layup (10 PTS) (P. Williams 1 AST),"[203083, 1630172]",1610612741.0,CHI,driving,,,,,,Restricted Area,0-8 Center,1.36,Made,10.0,Drummond,A. Drummond,P. Williams,1630172.0,1.0,,,,,,,,,,,,,,
554,PT03M48.00S,2023-03-28T04:36:37.6Z,4,REGULAR,3pt,Jump Shot,[],1630538,70.22010512483574,21.813725490196077,1610612746,119,100,2023-03-28T04:36:41Z,5440000,False,-141.0,227.0,1,right,MISS B. Hyland 26' step back 3PT,[1630538],1610612746.0,LAC,step back,,,,,,Above the Break 3,24+ Left Center,26.75,Missed,,Hyland,B. Hyland,,,,,,,,,,,,,,,,,
555,PT03M46.00S,2023-03-28T04:36:39.6Z,4,REGULAR,rebound,defensive,[],1629632,,,1610612741,119,100,2023-03-28T04:36:41Z,5450000,False,,,0,,C. White REBOUND (Off:0 Def:1),[1629632],1610612741.0,CHI,,,,,,,Above the Break 3,24+ Left Center,,,,White,C. White,,,,,,,,,554.0,1.0,1.0,0.0,,,,,
556,PT03M46.00S,2023-03-28T04:36:43.0Z,4,REGULAR,foul,personal,['2freethrow'],1630538,,,1610612741,119,100,2023-03-28T04:36:48Z,5460000,False,,,0,,B. Hyland shooting personal FOUL (2 PF) (Drummond 2 FT),"[1630538, 203083]",1610612746.0,LAC,shooting,,,,,,Restricted Area,0-8 Center,,,,Hyland,B. Hyland,,,,1628171.0,2.0,0.0,Drummond,203083.0,,,,,,,,,
558,PT03M46.00S,2023-03-28T04:37:03.5Z,4,REGULAR,freethrow,1 of 2,['fastbreak'],203083,,,1610612741,119,100,2023-03-28T04:37:03Z,5480000,False,,,0,,MISS A. Drummond Free Throw 1 of 2,[203083],1610612741.0,CHI,,,,,,,,,,Missed,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,
559,PT03M46.00S,2023-03-28T04:37:03.5Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612741,119,100,2023-03-28T04:37:03Z,5490000,False,,,0,,TEAM offensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,558.0,,,,,,,,
560,PT03M46.00S,2023-03-28T04:37:19.5Z,4,REGULAR,freethrow,2 of 2,['fastbreak'],203083,,,1610612741,119,101,2023-03-28T04:37:19Z,5500000,False,,,0,,A. Drummond Free Throw 2 of 2 (11 PTS),[203083],1610612741.0,CHI,,,,,,,,,,Made,11.0,Drummond,A. Drummond,,,,,,,,,,,,,,,,,
561,PT03M32.00S,2023-03-28T04:37:37.9Z,4,REGULAR,3pt,Jump Shot,[],1629611,96.76412614980289,2.4509803921568647,1610612746,119,101,2023-03-28T04:38:25Z,5510000,False,-238.0,-22.0,1,right,MISS T. Mann 3PT,[1629611],1610612746.0,LAC,,,,,,,Left Corner 3,24+ Left,23.87,Missed,,Mann,T. Mann,,,,,,,,,,,,,,,,,
562,PT03M31.00S,2023-03-28T04:37:38.9Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612741,119,101,2023-03-28T04:38:25Z,5520000,False,,,0,,TEAM defensive REBOUND,[],1610612741.0,CHI,,,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,,,561.0,,,,,,,,
564,PT03M30.00S,2023-03-28T04:37:46.3Z,4,REGULAR,substitution,out,[],203083,,,1610612741,119,101,2023-03-28T04:37:52Z,5540000,False,,,0,,SUB out: A. Drummond,[203083],1610612741.0,CHI,,,,,,,,,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,
565,PT03M30.00S,2023-03-28T04:37:46.3Z,4,REGULAR,substitution,in,[],1627884,,,1610612741,119,101,2023-03-28T04:37:52Z,5550000,False,,,0,,SUB in: D. Jones Jr.,[1627884],1610612741.0,CHI,,,,,,,,,,,,Jones Jr.,D. Jones Jr.,,,,,,,,,,,,,,,,,
566,PT03M16.00S,2023-03-28T04:38:15.5Z,4,REGULAR,3pt,Jump Shot,[],1630172,27.513140604467807,82.84313725490196,1610612741,119,104,2023-03-28T04:38:19Z,5560000,False,-164.0,206.0,1,left,P. Williams 26' 3PT  (16 PTS) (C. White 5 AST),"[1630172, 1629632]",1610612741.0,CHI,,,,,,,Above the Break 3,24+ Left Center,26.35,Made,16.0,Williams,P. Williams,C. White,1629632.0,5.0,,,,,,,,,,,,,,
568,PT02M52.00S,2023-03-28T04:38:38.9Z,4,REGULAR,2pt,Jump Shot,[],1630538,84.67477003942182,28.92156862745098,1610612746,119,104,2023-03-28T04:38:43Z,5580000,False,-105.0,92.0,1,right,MISS B. Hyland 13' fadeaway Shot,[1630538],1610612746.0,LAC,fadeaway,,,,,,Mid-Range,8-16 Left,13.96,Missed,,Hyland,B. Hyland,,,,,,,,,,,,,,,,,
569,PT02M51.00S,2023-03-28T04:38:39.9Z,4,REGULAR,rebound,defensive,[],1627884,,,1610612741,119,104,2023-03-28T04:38:43Z,5590000,False,,,0,,D. Jones Jr. REBOUND (Off:2 Def:1),[1627884],1610612741.0,CHI,,,,,,,Mid-Range,8-16 Left,,,,Jones Jr.,D. Jones Jr.,,,,,,,,,568.0,3.0,1.0,2.0,,,,,
570,PT02M48.00S,2023-03-28T04:38:45.0Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203496,,,1610612741,119,104,2023-03-28T04:39:07Z,5600000,False,,,0,,R. Covington shooting personal FOUL (1 PF) (Jones Jr. 2 FT),"[203496, 1627884]",1610612746.0,LAC,shooting,,,,,,Restricted Area,0-8 Center,,,,Covington,R. Covington,,,,202058.0,1.0,0.0,Jones Jr.,1627884.0,,,,,,,,,
572,PT02M48.00S,2023-03-28T04:39:12.2Z,4,REGULAR,freethrow,1 of 2,['fastbreak'],1627884,,,1610612741,119,105,2023-03-28T04:39:12Z,5620000,False,,,0,,D. Jones Jr. Free Throw 1 of 2 (3 PTS),[1627884],1610612741.0,CHI,,,,,,,,,,Made,3.0,Jones Jr.,D. Jones Jr.,,,,,,,,,,,,,,,,,
573,PT02M48.00S,2023-03-28T04:39:27.5Z,4,REGULAR,freethrow,2 of 2,['fastbreak'],1627884,,,1610612741,119,105,2023-03-28T04:39:27Z,5630000,False,,,0,,MISS D. Jones Jr. Free Throw 2 of 2,[1627884],1610612741.0,CHI,,,,,,,,,,Missed,,Jones Jr.,D. Jones Jr.,,,,,,,,,,,,,,,,,
574,PT02M45.00S,2023-03-28T04:39:28.7Z,4,REGULAR,rebound,defensive,[],203496,,,1610612746,119,105,2023-03-28T04:39:28Z,5640000,False,,,0,,R. Covington REBOUND (Off:0 Def:2),[203496],1610612746.0,LAC,,,,,,,,,,,,Covington,R. Covington,,,,,,,,,573.0,2.0,2.0,0.0,,,,,
575,PT02M28.00S,2023-03-28T04:39:45.6Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1631217,90.5880420499343,52.69607843137255,1610612746,121,105,2023-03-28T04:39:52Z,5650000,False,13.0,36.0,1,right,M. Diabate DUNK (2 PTS) (R. Covington 1 AST),"[1631217, 203496]",1610612746.0,LAC,,,,,,,Restricted Area,0-8 Center,3.84,Made,2.0,Diabate,M. Diabate,R. Covington,203496.0,1.0,,,,,,,,,,,,,,
577,PT02M20.00S,2023-03-28T04:39:54.0Z,4,REGULAR,2pt,Jump Shot,[],1629632,11.875821287779246,18.137254901960787,1610612741,121,107,2023-03-28T04:39:59Z,5670000,False,159.0,59.0,1,left,C. White 16' fadeaway Jump Shot (4 PTS),[1629632],1610612741.0,CHI,fadeaway,,,,,,Mid-Range,16-24 Right,16.99,Made,4.0,White,C. White,,,,,,,,,,,,,,,,,
578,PT02M03.00S,2023-03-28T04:40:12.9Z,4,REGULAR,foul,personal,['2freethrow'],1631207,,,1610612746,121,107,2023-03-28T04:40:34Z,5680000,False,,,0,,D. Terry shooting personal FOUL (1 PF) (Hyland 2 FT),"[1631207, 1630538]",1610612741.0,CHI,shooting,,,,,,Restricted Area,0-8 Center,,,,Terry,D. Terry,,,,202058.0,1.0,0.0,Hyland,1630538.0,,,,,,,,,
580,PT02M03.00S,2023-03-28T04:40:40.1Z,4,REGULAR,freethrow,1 of 2,[],1630538,,,1610612746,121,107,2023-03-28T04:40:40Z,5700000,False,,,0,,MISS B. Hyland Free Throw 1 of 2,[1630538],1610612746.0,LAC,,,,,,,,,,Missed,,Hyland,B. Hyland,,,,,,,,,,,,,,,,,
581,PT02M03.00S,2023-03-28T04:40:40.1Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612746,121,107,2023-03-28T04:40:40Z,5710000,False,,,0,,TEAM offensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,,,,,,580.0,,,,,,,,
582,PT02M03.00S,2023-03-28T04:40:52.9Z,4,REGULAR,freethrow,2 of 2,[],1630538,,,1610612746,122,107,2023-03-28T04:40:52Z,5720000,False,,,0,,B. Hyland Free Throw 2 of 2 (11 PTS),[1630538],1610612746.0,LAC,,,,,,,,,,Made,11.0,Hyland,B. Hyland,,,,,,,,,,,,,,,,,
583,PT01M50.00S,2023-03-28T04:41:07.3Z,4,REGULAR,turnover,lost ball,[],1630172,,,1610612741,122,107,2023-03-28T04:41:11Z,5730000,False,,,0,,P. Williams lost ball TURNOVER (1 TO),"[1630172, 1631217]",1610612741.0,CHI,,,,,,,Mid-Range,16-24 Center,,,,Williams,P. Williams,,,,,,,,,,,,,,,1.0,Diabate,1631217.0
584,PT01M50.00S,2023-03-28T04:41:07.3Z,4,REGULAR,steal,,[],1631217,,,1610612746,122,107,2023-03-28T04:41:09Z,5740000,False,,,0,,M. Diabate STEAL (1 STL),[1631217],1610612746.0,LAC,,,,,,,Mid-Range,16-24 Center,,,,Diabate,M. Diabate,,,,,,,,,,,,,,,,,
585,PT01M47.00S,2023-03-28T04:41:11.0Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630538,92.95335085413929,50.0,1610612746,124,107,2023-03-28T04:41:20Z,5750000,False,0.0,14.0,1,right,B. Hyland running finger roll Layup (13 PTS) (M. Diabate 1 AST),"[1630538, 1631217]",1610612746.0,LAC,running finger roll,,,,,,Restricted Area,0-8 Center,1.37,Made,13.0,Hyland,B. Hyland,M. Diabate,1631217.0,1.0,,,,,,,,,,,,,,
587,PT01M47.00S,2023-03-28T04:41:19.6Z,4,REGULAR,foul,technical,"['inpenalty', '1freethrow']",1630538,,,1610612741,124,107,2023-03-28T04:41:41Z,5770000,False,,,0,,B. Hyland technical FOUL (1 Tech),[1630538],1610612746.0,LAC,,,,,,,Mid-Range,16-24 Right,,,,Hyland,B. Hyland,,,,1628171.0,2.0,1.0,,,,,,,,,,,
588,PT01M47.00S,2023-03-28T04:41:42.7Z,4,REGULAR,freethrow,1 of 1,[],1629632,,,1610612741,124,108,2023-03-28T04:41:42Z,5780000,False,,,0,,C. White technical Free Throw 1 of 1 (5 PTS),[1629632],1610612741.0,CHI,technical,,,,,,,,,Made,5.0,White,C. White,,,,,,,,,,,,,,,,,
589,PT01M47.00S,2023-03-28T04:41:43.6Z,4,REGULAR,substitution,out,[],1630538,,,1610612741,124,108,2023-03-28T04:41:47Z,5790000,False,,,0,,SUB out: B. Hyland,[1630538],1610612746.0,LAC,,,,,,,,,,,,Hyland,B. Hyland,,,,,,,,,,,,,,,,,
590,PT01M47.00S,2023-03-28T04:41:43.6Z,4,REGULAR,substitution,in,[],1629875,,,1610612741,124,108,2023-03-28T04:41:47Z,5800000,False,,,0,,SUB in: X. Moon,[1629875],1610612746.0,LAC,,,,,,,,,,,,Moon,X. Moon,,,,,,,,,,,,,,,,,
591,PT01M33.00S,2023-03-28T04:42:11.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630245,6.619579500657039,41.91176470588235,1610612741,124,108,2023-03-28T04:42:18Z,5810000,False,40.0,10.0,1,left,MISS A. Dosunmu driving Layup - blocked,"[1630245, 1629599]",1610612741.0,CHI,driving,,,,,,Restricted Area,0-8 Center,4.15,Missed,,Dosunmu,A. Dosunmu,,,,,,,,,,,,,Coffey,1629599.0,,,
592,PT01M33.00S,2023-03-28T04:42:11.9Z,4,REGULAR,block,,[],1629599,,,1610612741,124,108,2023-03-28T04:42:15Z,5820000,False,,,0,,A. Coffey BLOCK (1 BLK),[1629599],1610612746.0,LAC,,,,,,,Restricted Area,0-8 Center,,,,Coffey,A. Coffey,,,,,,,,,,,,,,,,,
593,PT01M33.00S,2023-03-28T04:42:11.9Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612741,124,108,2023-03-28T04:42:18Z,5830000,False,,,0,,TEAM offensive REBOUND,[],1610612741.0,CHI,,,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,591.0,,,,,,,,
595,PT01M28.00S,2023-03-28T04:42:30.2Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1627884,7.621550591327193,49.38725490196079,1610612741,124,108,2023-03-28T04:42:37Z,5850000,False,3.0,19.0,1,left,MISS D. Jones Jr. driving Layup - blocked,"[1627884, 1631217]",1610612741.0,CHI,driving,,,,,,Restricted Area,0-8 Center,1.93,Missed,,Jones Jr.,D. Jones Jr.,,,,,,,,,,,,,Diabate,1631217.0,,,
596,PT01M28.00S,2023-03-28T04:42:30.2Z,4,REGULAR,block,,[],1631217,,,1610612741,124,108,2023-03-28T04:42:32Z,5860000,False,,,0,,M. Diabate BLOCK (1 BLK),[1631217],1610612746.0,LAC,,,,,,,Restricted Area,0-8 Center,,,,Diabate,M. Diabate,,,,,,,,,,,,,,,,,
597,PT01M25.00S,2023-03-28T04:42:33.2Z,4,REGULAR,rebound,defensive,[],1629875,,,1610612746,124,108,2023-03-28T04:42:37Z,5870000,False,,,0,,X. Moon REBOUND (Off:0 Def:1),[1629875],1610612746.0,LAC,,,,,,,Restricted Area,0-8 Center,,,,Moon,X. Moon,,,,,,,,,595.0,1.0,1.0,0.0,,,,,
598,PT01M22.00S,2023-03-28T04:42:36.3Z,4,REGULAR,turnover,bad pass,[],1629599,,,1610612746,124,108,2023-03-28T04:42:41Z,5880000,False,,,0,,A. Coffey bad pass TURNOVER (1 TO),"[1629599, 1630245]",1610612746.0,LAC,,,,,,,In The Paint (Non-RA),8-16 Right,,,,Coffey,A. Coffey,,,,,,,,,,,,,,,1.0,Dosunmu,1630245.0
599,PT01M22.00S,2023-03-28T04:42:36.3Z,4,REGULAR,steal,,[],1630245,,,1610612741,124,108,2023-03-28T04:42:38Z,5890000,False,,,0,,A. Dosunmu STEAL (2 STL),[1630245],1610612741.0,CHI,,,,,,,In The Paint (Non-RA),8-16 Right,,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,,,,
600,PT01M17.00S,2023-03-28T04:42:42.1Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1631207,6.4881734559789805,50.98039215686275,1610612741,124,110,2023-03-28T04:42:51Z,5900000,False,-5.0,8.0,1,left,D. Terry running finger roll Layup (2 PTS) (A. Dosunmu 1 AST),"[1631207, 1630245]",1610612741.0,CHI,running finger roll,,,,,,Restricted Area,0-8 Center,0.98,Made,2.0,Terry,D. Terry,A. Dosunmu,1630245.0,1.0,,,,,,,,,,,,,,
602,PT00M56.60S,2023-03-28T04:43:06.3Z,4,REGULAR,3pt,Jump Shot,[],1629611,71.92838370565046,83.08823529411765,1610612746,124,110,2023-03-28T04:43:09Z,5920000,False,165.0,211.0,1,right,MISS T. Mann 26' 3PT,[1629611],1610612746.0,LAC,,,,,,,Above the Break 3,24+ Right Center,26.84,Missed,,Mann,T. Mann,,,,,,,,,,,,,,,,,
603,PT00M54.40S,2023-03-28T04:43:08.5Z,4,REGULAR,rebound,defensive,[],1631207,,,1610612741,124,110,2023-03-28T04:43:09Z,5930000,False,,,0,,D. Terry REBOUND (Off:0 Def:1),[1631207],1610612741.0,CHI,,,,,,,Above the Break 3,24+ Right Center,,,,Terry,D. Terry,,,,,,,,,602.0,1.0,1.0,0.0,,,,,
604,PT00M50.60S,2023-03-28T04:43:12.4Z,4,REGULAR,2pt,Hook,['fastbreak'],1631207,8.327858081471746,31.127450980392155,1610612741,124,110,2023-03-28T04:43:19Z,5940000,False,94.0,26.0,1,left,MISS D. Terry 9' driving Hook,[1631207],1610612741.0,CHI,driving,,,,,,Mid-Range,8-16 Right,9.79,Missed,,Terry,D. Terry,,,,,,,,,,,,,,,,,
605,PT00M47.10S,2023-03-28T04:43:16.0Z,4,REGULAR,rebound,offensive,[],1631207,,,1610612741,124,110,2023-03-28T04:43:16Z,5950000,False,,,0,,D. Terry REBOUND (Off:1 Def:1),[1631207],1610612741.0,CHI,,,,,,,Mid-Range,8-16 Right,,,,Terry,D. Terry,,,,,,,,,604.0,2.0,1.0,1.0,,,,,
606,PT00M45.20S,2023-03-28T04:43:18.5Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629632,7.539421813403408,50.0,1610612741,124,112,2023-03-28T04:43:26Z,5960000,False,0.0,18.0,1,left,C. White driving Layup (7 PTS) (D. Terry 1 AST),"[1629632, 1631207]",1610612741.0,CHI,driving,,,,,,Restricted Area,0-8 Center,1.84,Made,7.0,White,C. White,D. Terry,1631207.0,1.0,,,,,,,,,,,,,,
608,PT00M21.00S,2023-03-28T04:43:46.0Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631217,87.43429697766098,53.92156862745098,1610612746,124,112,2023-03-28T04:45:48Z,5980000,False,20.0,66.0,1,right,MISS M. Diabate 6' Jump Shot,[1631217],1610612746.0,LAC,,,,,,,In The Paint (Non-RA),0-8 Center,6.85,Missed,,Diabate,M. Diabate,,,,,,,,,,,,,,,,,
609,PT00M19.30S,2023-03-28T04:43:47.7Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612746,124,112,2023-03-28T04:43:53Z,5990000,False,,,0,,TEAM offensive REBOUND,[],1610612746.0,LAC,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,608.0,,,,,,,,
611,PT00M05.30S,2023-03-28T04:44:15.1Z,4,REGULAR,turnover,shot clock,['team'],0,,,1610612746,124,112,2023-03-28T04:44:19Z,6010000,False,,,0,,LAC shot clock Team TURNOVER,[],1610612746.0,LAC,,,,,,,Above the Break 3,24+ Right Center,,,,,,,,,1628171.0,,,,,,,,,,,,,
