actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId
346,PT10M12.00S,2024-04-10T03:21:15.7Z,3,REGULAR,turnover,lost ball,[],1629611,,,1610612746,38,70,2024-04-10T03:27:25Z,3390000,False,,,0,,T. Mann lost ball TURNOVER (2 TO),"[1629611, 1628960]",1610612746.0,LAC,,,,Mann,T. Mann,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,2.0,Allen,1628960.0
347,PT10M12.00S,2024-04-10T03:21:15.7Z,3,REGULAR,steal,,[],1628960,,,1610612756,38,70,2024-04-10T03:21:17Z,3400000,False,,,0,,G. Allen STEAL (2 STL),[1628960],1610612756.0,PHX,,,,Allen,G. Allen,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
353,PT10M08.00S,2024-04-10T03:21:27.6Z,3,REGULAR,foul,personal,['2freethrow'],1626181,,,1610612756,38,70,2024-04-10T03:41:36Z,3430000,False,,,0,,N. Powell shooting personal FOUL (3 PF) (Allen 2 FT),"[1626181, 1628960]",1610612746.0,LAC,shooting,,,Powell,N. Powell,,,,,Restricted Area,0-8 Center,,,,,,,,,,201246.0,3.0,0.0,Allen,1628960.0,,,,,,
351,PT10M08.00S,2024-04-10T03:21:37.3Z,3,REGULAR,foul,technical,['1freethrow'],1629611,,,1610612756,38,70,2024-04-10T03:32:54Z,3440000,False,,,0,,T. Mann technical FOUL (1 Tech),[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,1627963.0,2.0,1.0,,,,,,,,
367,PT10M08.00S,2024-04-10T03:21:49.7Z,3,REGULAR,freethrow,1 of 1,[],201142,,,1610612756,39,70,2024-04-10T03:26:34Z,3445000,False,,,0,,K. Durant technical Free Throw 1 of 1 (7 PTS),[201142],1610612756.0,PHX,technical,,,Durant,K. Durant,,,,,,,,Made,,,,,,,7.0,,,,,,,,,,,
352,PT10M08.00S,2024-04-10T03:22:02.1Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],1628960,,,1610612756,39,70,2024-04-10T03:28:28Z,3450000,False,,,0,,MISS G. Allen Free Throw 1 of 2,[1628960],1610612756.0,PHX,,,,Allen,G. Allen,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
366,PT10M08.00S,2024-04-10T03:22:02.1Z,3,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612756,39,70,2024-04-10T03:28:28Z,3455000,False,,,0,,TEAM offensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,,,,,352.0,,,,,,,,,,,,,,,,,
364,PT10M08.00S,2024-04-10T03:22:02.1Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],1628960,,,1610612756,40,70,2024-04-10T03:28:28Z,3460000,False,,,0,,G. Allen Free Throw 2 of 2 (5 PTS),[1628960],1610612756.0,PHX,,,,Allen,G. Allen,,,,,,,,Made,,,,,,,5.0,,,,,,,,,,,
356,PT09M54.00S,2024-04-10T03:22:55.9Z,3,REGULAR,2pt,Jump Shot,[],202331,21.50131406044678,69.85294117647058,1610612746,40,70,2024-04-10T03:29:42Z,3470000,False,-99.0,150.0,1,left,MISS P. George 17' pullup Shot,[202331],1610612746.0,LAC,pullup,,,George,P. George,,,,,Mid-Range,16-24 Left Center,17.96,Missed,,,,,,,,,,,,,,,,,,
357,PT09M49.00S,2024-04-10T03:23:00.9Z,3,REGULAR,rebound,defensive,[],203078,,,1610612756,40,70,2024-04-10T03:23:01Z,3480000,False,,,0,,B. Beal REBOUND (Off:0 Def:2),[203078],1610612756.0,PHX,,,,Beal,B. Beal,,,,,Mid-Range,16-24 Left Center,,,356.0,2.0,2.0,0.0,,,,,,,,,,,,,,
358,PT09M45.00S,2024-04-10T03:23:05.1Z,3,REGULAR,2pt,Jump Shot,[],201142,93.24901445466492,73.2843137254902,1610612756,42,70,2024-04-10T03:23:16Z,3490000,False,116.0,11.0,1,right,K. Durant 11' Jump Shot (9 PTS) (B. Beal 3 AST),"[201142, 203078]",1610612756.0,PHX,,,,Durant,K. Durant,,,,,Mid-Range,8-16 Right,11.69,Made,,,,,,,9.0,,,,,,B. Beal,203078.0,3.0,,,
360,PT09M25.00S,2024-04-10T03:23:24.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],201566,9.411957950065702,47.549019607843135,1610612746,42,70,2024-04-10T03:31:43Z,3510000,False,12.0,36.0,1,left,MISS R. Westbrook driving Layup,[201566],1610612746.0,LAC,driving,,,Westbrook,R. Westbrook,,,,,Restricted Area,0-8 Center,3.8,Missed,,,,,,,,,,,,,,,,,,
361,PT09M22.00S,2024-04-10T03:23:27.8Z,3,REGULAR,rebound,defensive,[],203078,,,1610612756,42,70,2024-04-10T03:23:30Z,3520000,False,,,0,,B. Beal REBOUND (Off:0 Def:3),[203078],1610612756.0,PHX,,,,Beal,B. Beal,,,,,Restricted Area,0-8 Center,,,360.0,3.0,3.0,0.0,,,,,,,,,,,,,,
362,PT09M14.00S,2024-04-10T03:23:35.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628960,92.85479632063075,47.05882352941176,1610612756,44,70,2024-04-10T03:26:43Z,3530000,False,-15.0,15.0,1,right,G. Allen driving Layup (7 PTS) (R. O'Neale 1 AST),"[1628960, 1626220]",1610612756.0,PHX,driving,,,Allen,G. Allen,,,,,Restricted Area,0-8 Center,2.08,Made,,,,,,,7.0,,,,,,R. O'Neale,1626220.0,1.0,,,
363,PT09M14.00S,2024-04-10T03:23:40.1Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612746,44,70,2024-04-10T03:23:40Z,3540000,False,,,0,,LAC Timeout,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
368,PT09M01.00S,2024-04-10T03:26:52.6Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1627826,9.674770039421814,47.30392156862745,1610612746,44,72,2024-04-10T03:32:33Z,3550000,False,13.0,38.0,1,left,I. Zubac Hook (17 PTS) (R. Westbrook 14 AST),"[1627826, 201566]",1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,Restricted Area,0-8 Center,4.07,Made,,,,,,,17.0,,,,,,R. Westbrook,201566.0,14.0,,,
370,PT08M46.00S,2024-04-10T03:27:08.0Z,3,REGULAR,3pt,Jump Shot,[],1628960,67.49342969776609,72.05882352941177,1610612756,44,72,2024-04-10T03:27:12Z,3570000,False,110.0,253.0,1,right,MISS G. Allen 27' 3PT,[1628960],1610612756.0,PHX,,,,Allen,G. Allen,,,,,Above the Break 3,24+ Right Center,27.61,Missed,,,,,,,,,,,,,,,,,,
371,PT08M42.00S,2024-04-10T03:27:12.0Z,3,REGULAR,rebound,defensive,[],201566,,,1610612746,44,72,2024-04-10T03:27:12Z,3580000,False,,,0,,R. Westbrook REBOUND (Off:1 Def:9),[201566],1610612746.0,LAC,,,,Westbrook,R. Westbrook,,,,,Above the Break 3,24+ Right Center,,,370.0,10.0,9.0,1.0,,,,,,,,,,,,,,
372,PT08M37.00S,2024-04-10T03:27:16.5Z,3,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint']",1629611,7.440867279894875,49.26470588235294,1610612746,44,74,2024-04-10T03:33:32Z,3590000,False,4.0,17.0,1,left,T. Mann running reverse DUNK (11 PTS) (R. Westbrook 15 AST),"[1629611, 201566]",1610612746.0,LAC,running reverse,,,Mann,T. Mann,,,,,Restricted Area,0-8 Center,1.78,Made,,,,,,,11.0,,,,,,R. Westbrook,201566.0,15.0,,,
374,PT08M24.00S,2024-04-10T03:27:29.5Z,3,REGULAR,3pt,Jump Shot,[],1626164,66.44218134034165,25.735294117647058,1610612756,44,74,2024-04-10T03:33:48Z,3610000,False,-121.0,263.0,1,right,MISS D. Booker 28' pullup 3PT,[1626164],1610612756.0,PHX,pullup,,,Booker,D. Booker,,,,,Above the Break 3,24+ Left Center,28.95,Missed,,,,,,,,,,,,,,,,,,
375,PT08M23.00S,2024-04-10T03:27:30.5Z,3,REGULAR,rebound,defensive,[],1627826,,,1610612746,44,74,2024-04-10T03:27:33Z,3620000,False,,,0,,I. Zubac REBOUND (Off:2 Def:9),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,Above the Break 3,24+ Left Center,,,374.0,11.0,9.0,2.0,,,,,,,,,,,,,,
376,PT08M19.00S,2024-04-10T03:27:34.3Z,3,REGULAR,turnover,lost ball,[],201566,,,1610612746,44,74,2024-04-10T03:27:37Z,3630000,False,,,0,,R. Westbrook lost ball TURNOVER (3 TO),"[201566, 1626220]",1610612746.0,LAC,,,,Westbrook,R. Westbrook,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,3.0,O'Neale,1626220.0
377,PT08M19.00S,2024-04-10T03:27:34.3Z,3,REGULAR,steal,,[],1626220,,,1610612756,44,74,2024-04-10T03:27:35Z,3640000,False,,,0,,R. O'Neale STEAL (1 STL),[1626220],1610612756.0,PHX,,,,O'Neale,R. O'Neale,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
378,PT08M16.00S,2024-04-10T03:27:38.0Z,3,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",201142,73.9323258869908,79.41176470588235,1610612756,44,74,2024-04-10T03:35:10Z,3650000,False,147.0,193.0,1,right,MISS K. Durant 24' running 3PT,[201142],1610612756.0,PHX,running,,,Durant,K. Durant,,,,,Above the Break 3,24+ Right Center,24.23,Missed,,,,,,,,,,,,,,,,,,
379,PT08M11.00S,2024-04-10T03:27:43.0Z,3,REGULAR,rebound,offensive,[],1628960,,,1610612756,44,74,2024-04-10T03:35:10Z,3660000,False,,,0,,G. Allen REBOUND (Off:1 Def:3),[1628960],1610612756.0,PHX,,,,Allen,G. Allen,,,,,Above the Break 3,24+ Right Center,,,378.0,4.0,3.0,1.0,,,,,,,,,,,,,,
380,PT08M04.00S,2024-04-10T03:27:49.7Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1626220,66.44218134034165,52.94117647058824,1610612756,47,74,2024-04-10T03:36:03Z,3670000,False,15.0,263.0,1,right,R. O'Neale 26' 3PT pullup (5 PTS),[1626220],1610612756.0,PHX,pullup,,,O'Neale,R. O'Neale,,,,,Above the Break 3,24+ Center,26.33,Made,,,,,,,5.0,,,,,,,,,,,
381,PT07M48.00S,2024-04-10T03:28:05.6Z,3,REGULAR,3pt,Jump Shot,[],1626181,25.04927726675427,86.02941176470588,1610612746,47,74,2024-04-10T03:28:09Z,3680000,False,-180.0,183.0,1,left,MISS N. Powell 25' 3PT,[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,Above the Break 3,24+ Left Center,25.68,Missed,,,,,,,,,,,,,,,,,,
382,PT07M45.00S,2024-04-10T03:28:08.6Z,3,REGULAR,rebound,defensive,[],1626220,,,1610612756,47,74,2024-04-10T03:28:09Z,3690000,False,,,0,,R. O'Neale REBOUND (Off:0 Def:6),[1626220],1610612756.0,PHX,,,,O'Neale,R. O'Neale,,,,,Above the Break 3,24+ Left Center,,,381.0,6.0,6.0,0.0,,,,,,,,,,,,,,
383,PT07M40.00S,2024-04-10T03:28:13.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1626164,92.32917214191852,46.32352941176471,1610612756,47,74,2024-04-10T03:28:18Z,3700000,False,-18.0,20.0,1,right,MISS D. Booker driving Layup - blocked,"[1626164, 1627826]",1610612756.0,PHX,driving,,,Booker,D. Booker,,,,,Restricted Area,0-8 Center,2.69,Missed,,,,,Zubac,1627826.0,,,,,,,,,,,,
384,PT07M40.00S,2024-04-10T03:28:13.8Z,3,REGULAR,block,,[],1627826,,,1610612756,47,74,2024-04-10T03:28:16Z,3710000,False,,,0,,I. Zubac BLOCK (2 BLK),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
385,PT07M38.00S,2024-04-10T03:28:15.8Z,3,REGULAR,rebound,defensive,[],202331,,,1610612746,47,74,2024-04-10T03:28:18Z,3720000,False,,,0,,P. George REBOUND (Off:0 Def:3),[202331],1610612746.0,LAC,,,,George,P. George,,,,,Restricted Area,0-8 Center,,,383.0,3.0,3.0,0.0,,,,,,,,,,,,,,
386,PT07M28.00S,2024-04-10T03:28:26.0Z,3,REGULAR,3pt,Jump Shot,[],201566,22.158344283837057,92.15686274509804,1610612746,47,77,2024-04-10T03:28:29Z,3730000,False,-211.0,156.0,1,left,R. Westbrook 26' 3PT  (12 PTS),[201566],1610612746.0,LAC,,,,Westbrook,R. Westbrook,,,,,Above the Break 3,24+ Left Center,26.21,Made,,,,,,,12.0,,,,,,,,,,,
387,PT07M13.00S,2024-04-10T03:28:40.8Z,3,REGULAR,3pt,Jump Shot,[],201142,74.06373193166885,13.480392156862745,1610612756,47,77,2024-04-10T03:28:45Z,3740000,False,-183.0,191.0,1,right,MISS K. Durant 26' 3PT,[201142],1610612756.0,PHX,,,,Durant,K. Durant,,,,,Above the Break 3,24+ Left Center,26.45,Missed,,,,,,,,,,,,,,,,,,
388,PT07M10.00S,2024-04-10T03:28:43.8Z,3,REGULAR,rebound,defensive,[],201566,,,1610612746,47,77,2024-04-10T03:28:45Z,3750000,False,,,0,,R. Westbrook REBOUND (Off:1 Def:10),[201566],1610612746.0,LAC,,,,Westbrook,R. Westbrook,,,,,Above the Break 3,24+ Left Center,,,387.0,11.0,10.0,1.0,,,,,,,,,,,,,,
389,PT07M08.00S,2024-04-10T03:28:46.5Z,3,REGULAR,turnover,bad pass,[],201566,,,1610612746,47,77,2024-04-10T03:28:49Z,3760000,False,,,0,,R. Westbrook bad pass TURNOVER (4 TO),"[201566, 1626220]",1610612746.0,LAC,,,,Westbrook,R. Westbrook,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,4.0,O'Neale,1626220.0
390,PT07M08.00S,2024-04-10T03:28:46.5Z,3,REGULAR,steal,,[],1626220,,,1610612756,47,77,2024-04-10T03:28:47Z,3770000,False,,,0,,R. O'Neale STEAL (2 STL),[1626220],1610612756.0,PHX,,,,O'Neale,R. O'Neale,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
391,PT07M03.00S,2024-04-10T03:28:51.5Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1628960,91.67214191852825,4.166666666666666,1610612756,47,77,2024-04-10T03:29:00Z,3780000,False,-229.0,26.0,1,right,MISS G. Allen running 3PT,[1628960],1610612756.0,PHX,running,,,Allen,G. Allen,,,,,Left Corner 3,24+ Left,23.06,Missed,,,,,,,,,,,,,,,,,,
392,PT06M58.00S,2024-04-10T03:28:56.5Z,3,REGULAR,rebound,defensive,[],202331,,,1610612746,47,77,2024-04-10T03:29:00Z,3790000,False,,,0,,P. George REBOUND (Off:0 Def:4),[202331],1610612746.0,LAC,,,,George,P. George,,,,,Left Corner 3,24+ Left,,,391.0,4.0,4.0,0.0,,,,,,,,,,,,,,
393,PT06M39.00S,2024-04-10T03:29:14.5Z,3,REGULAR,3pt,Jump Shot,[],202331,27.151773981603156,82.1078431372549,1610612746,47,77,2024-04-10T03:29:18Z,3800000,False,-161.0,203.0,1,left,MISS P. George 25' step back 3PT,[202331],1610612746.0,LAC,step back,,,George,P. George,,,,,Above the Break 3,24+ Left Center,25.85,Missed,,,,,,,,,,,,,,,,,,
394,PT06M36.00S,2024-04-10T03:29:17.5Z,3,REGULAR,rebound,defensive,[],203078,,,1610612756,47,77,2024-04-10T03:29:18Z,3810000,False,,,0,,B. Beal REBOUND (Off:0 Def:4),[203078],1610612756.0,PHX,,,,Beal,B. Beal,,,,,Above the Break 3,24+ Left Center,,,393.0,4.0,4.0,0.0,,,,,,,,,,,,,,
395,PT06M28.00S,2024-04-10T03:29:25.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],201142,92.85479632063075,47.549019607843135,1610612756,49,77,2024-04-10T03:29:28Z,3820000,False,-12.0,15.0,1,right,K. Durant driving Layup (11 PTS),[201142],1610612756.0,PHX,driving,,,Durant,K. Durant,,,,,Restricted Area,0-8 Center,1.92,Made,,,,,,,11.0,,,,,,,,,,,
396,PT06M27.00S,2024-04-10T03:29:32.3Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612746,49,77,2024-04-10T03:29:32Z,3830000,False,,,0,,LAC Timeout,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397,PT06M27.00S,2024-04-10T03:31:51.2Z,3,REGULAR,substitution,out,[],1626220,,,1610612746,49,77,2024-04-10T03:32:10Z,3840000,False,,,0,,SUB out: R. O'Neale,[1626220],1610612756.0,PHX,,,,O'Neale,R. O'Neale,,,,,,,,,,,,,,,,,,,,,,,,,,
398,PT06M27.00S,2024-04-10T03:31:51.2Z,3,REGULAR,substitution,in,[],201569,,,1610612746,49,77,2024-04-10T03:32:10Z,3850000,False,,,0,,SUB in: E. Gordon,[201569],1610612756.0,PHX,,,,Gordon,E. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,
399,PT06M11.00S,2024-04-10T03:32:53.1Z,3,REGULAR,3pt,Jump Shot,[],202331,8.886333771353483,95.83333333333334,1610612746,49,77,2024-04-10T03:32:57Z,3860000,False,-229.0,31.0,1,left,MISS P. George 3PT,[202331],1610612746.0,LAC,,,,George,P. George,,,,,Left Corner 3,24+ Left,23.13,Missed,,,,,,,,,,,,,,,,,,
400,PT06M07.00S,2024-04-10T03:32:57.1Z,3,REGULAR,rebound,defensive,[],203078,,,1610612756,49,77,2024-04-10T03:32:57Z,3870000,False,,,0,,B. Beal REBOUND (Off:0 Def:5),[203078],1610612756.0,PHX,,,,Beal,B. Beal,,,,,Left Corner 3,24+ Left,,,399.0,5.0,5.0,0.0,,,,,,,,,,,,,,
401,PT06M02.00S,2024-04-10T03:33:01.8Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",201142,85.23324572930355,61.51960784313726,1610612756,49,77,2024-04-10T03:39:17Z,3880000,False,58.0,86.0,1,right,MISS K. Durant 10' running Layup - blocked,"[201142, 202331]",1610612756.0,PHX,running,,,Durant,K. Durant,,,,,In The Paint (Non-RA),8-16 Right,10.38,Missed,,,,,George,202331.0,,,,,,,,,,,,
402,PT06M02.00S,2024-04-10T03:33:01.8Z,3,REGULAR,block,,[],202331,,,1610612756,49,77,2024-04-10T03:33:03Z,3890000,False,,,0,,P. George BLOCK (1 BLK),[202331],1610612746.0,LAC,,,,George,P. George,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,,,,,,,
403,PT05M59.00S,2024-04-10T03:33:04.8Z,3,REGULAR,rebound,defensive,[],1629611,,,1610612746,49,77,2024-04-10T03:33:07Z,3900000,False,,,0,,T. Mann REBOUND (Off:2 Def:5),[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,In The Paint (Non-RA),8-16 Right,,,401.0,7.0,5.0,2.0,,,,,,,,,,,,,,
404,PT05M56.00S,2024-04-10T03:33:07.7Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629611,8.754927726675426,49.754901960784316,1610612746,49,79,2024-04-10T03:33:14Z,3910000,False,1.0,30.0,1,left,T. Mann running Layup (13 PTS),[1629611],1610612746.0,LAC,running,,,Mann,T. Mann,,,,,Restricted Area,0-8 Center,2.98,Made,,,,,,,13.0,,,,,,,,,,,
405,PT05M42.00S,2024-04-10T03:33:21.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203078,94.03745072273325,46.07843137254902,1610612756,51,79,2024-04-10T03:33:24Z,3920000,False,-20.0,4.0,1,right,B. Beal driving Layup (7 PTS) (D. Booker 4 AST),"[203078, 1626164]",1610612756.0,PHX,driving,,,Beal,B. Beal,,,,,Restricted Area,0-8 Center,1.99,Made,,,,,,,7.0,,,,,,D. Booker,1626164.0,4.0,,,
407,PT05M31.00S,2024-04-10T03:33:33.7Z,3,REGULAR,foul,personal,[],1628960,,,1610612746,51,79,2024-04-10T03:33:49Z,3940000,False,,,0,,G. Allen personal FOUL (1 PF),"[1628960, 201566]",1610612756.0,PHX,,,,Allen,G. Allen,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,1627963.0,1.0,0.0,Westbrook,201566.0,,,,,,
409,PT05M31.00S,2024-04-10T03:33:42.6Z,3,REGULAR,substitution,out,[],1627826,,,1610612746,51,79,2024-04-10T03:33:46Z,3960000,False,,,0,,SUB out: I. Zubac,[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,,,,,,,,,,,,,,,,
410,PT05M31.00S,2024-04-10T03:33:42.6Z,3,REGULAR,substitution,in,[],1629599,,,1610612746,51,79,2024-04-10T03:33:46Z,3970000,False,,,0,,SUB in: A. Coffey,[1629599],1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,,,,,,,,,,,,,,,,,,,,,,
411,PT05M20.00S,2024-04-10T03:34:02.8Z,3,REGULAR,3pt,Jump Shot,[],1626181,11.777266754270697,95.58823529411765,1610612746,51,79,2024-04-10T03:34:07Z,3980000,False,-228.0,58.0,1,left,MISS N. Powell 3PT,[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,Left Corner 3,24+ Left,23.52,Missed,,,,,,,,,,,,,,,,,,
412,PT05M18.00S,2024-04-10T03:34:04.8Z,3,REGULAR,rebound,defensive,[],1626164,,,1610612756,51,79,2024-04-10T03:34:07Z,3990000,False,,,0,,D. Booker REBOUND (Off:0 Def:1),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,Left Corner 3,24+ Left,,,411.0,1.0,1.0,0.0,,,,,,,,,,,,,,
413,PT05M13.00S,2024-04-10T03:34:09.9Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1628960,75.24638633377135,13.480392156862745,1610612756,51,79,2024-04-10T03:34:14Z,4000000,False,-183.0,180.0,1,right,MISS G. Allen 25' running 3PT,[1628960],1610612756.0,PHX,running,,,Allen,G. Allen,,,,,Above the Break 3,24+ Left Center,25.65,Missed,,,,,,,,,,,,,,,,,,
414,PT05M09.00S,2024-04-10T03:34:13.9Z,3,REGULAR,rebound,defensive,[],201566,,,1610612746,51,79,2024-04-10T03:34:14Z,4010000,False,,,0,,R. Westbrook REBOUND (Off:1 Def:11),[201566],1610612746.0,LAC,,,,Westbrook,R. Westbrook,,,,,Above the Break 3,24+ Left Center,,,413.0,12.0,11.0,1.0,,,,,,,,,,,,,,
415,PT05M02.00S,2024-04-10T03:34:21.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1626181,7.178055190538765,49.754901960784316,1610612746,51,79,2024-04-10T03:34:25Z,4020000,False,1.0,15.0,1,left,MISS N. Powell reverse Layup - blocked,"[1626181, 201569]",1610612746.0,LAC,reverse,,,Powell,N. Powell,,,,,Restricted Area,0-8 Center,1.5,Missed,,,,,Gordon,201569.0,,,,,,,,,,,,
416,PT05M02.00S,2024-04-10T03:34:21.2Z,3,REGULAR,block,,[],201569,,,1610612746,51,79,2024-04-10T03:34:23Z,4030000,False,,,0,,E. Gordon BLOCK (1 BLK),[201569],1610612756.0,PHX,,,,Gordon,E. Gordon,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
417,PT04M59.00S,2024-04-10T03:34:24.2Z,3,REGULAR,rebound,offensive,[],1629611,,,1610612746,51,79,2024-04-10T03:34:25Z,4040000,False,,,0,,T. Mann REBOUND (Off:3 Def:5),[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,Restricted Area,0-8 Center,,,415.0,8.0,5.0,3.0,,,,,,,,,,,,,,
418,PT04M57.00S,2024-04-10T03:34:25.6Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],201566,29.25427069645204,24.264705882352942,1610612746,51,79,2024-04-10T03:34:28Z,4050000,False,129.0,222.0,1,left,MISS R. Westbrook 25' 3PT,[201566],1610612746.0,LAC,,,,Westbrook,R. Westbrook,,,,,Above the Break 3,24+ Right Center,25.7,Missed,,,,,,,,,,,,,,,,,,
419,PT04M55.00S,2024-04-10T03:34:27.6Z,3,REGULAR,rebound,defensive,[],1628960,,,1610612756,51,79,2024-04-10T03:34:28Z,4060000,False,,,0,,G. Allen REBOUND (Off:1 Def:4),[1628960],1610612756.0,PHX,,,,Allen,G. Allen,,,,,Above the Break 3,24+ Right Center,,,418.0,5.0,4.0,1.0,,,,,,,,,,,,,,
424,PT04M42.00S,2024-04-10T03:34:57.9Z,3,REGULAR,3pt,Jump Shot,[],201142,91.93495400788436,3.6764705882352944,1610612756,54,79,2024-04-10T03:38:01Z,4110000,False,-232.0,23.0,1,right,K. Durant 3PT  (14 PTS),[201142],1610612756.0,PHX,,,,Durant,K. Durant,,,,,Left Corner 3,24+ Left,23.28,Made,,,,,,,14.0,,,,,,,,,,,
425,PT04M17.00S,2024-04-10T03:35:22.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],201566,8.360709592641262,48.529411764705884,1610612746,54,81,2024-04-10T03:43:08Z,4120000,False,7.0,26.0,1,left,R. Westbrook driving Layup (14 PTS),[201566],1610612746.0,LAC,driving,,,Westbrook,R. Westbrook,,,,,Restricted Area,0-8 Center,2.71,Made,,,,,,,14.0,,,,,,,,,,,
427,PT04M07.00S,2024-04-10T03:35:35.5Z,3,REGULAR,foul,personal,['2freethrow'],1626181,,,1610612756,54,81,2024-04-10T03:35:41Z,4130000,False,,,0,,N. Powell shooting personal FOUL (4 PF) (Beal 2 FT),"[1626181, 203078]",1610612746.0,LAC,shooting,,,Powell,N. Powell,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,1146.0,4.0,0.0,Beal,203078.0,,,,,,
429,PT04M07.00S,2024-04-10T03:36:02.7Z,3,REGULAR,freethrow,1 of 2,[],203078,,,1610612756,55,81,2024-04-10T03:36:02Z,4150000,False,,,0,,B. Beal Free Throw 1 of 2 (8 PTS),[203078],1610612756.0,PHX,,,,Beal,B. Beal,,,,,,,,Made,,,,,,,8.0,,,,,,,,,,,
430,PT04M07.00S,2024-04-10T03:36:06.6Z,3,REGULAR,substitution,out,[],1628960,,,1610612756,55,81,2024-04-10T03:36:25Z,4160000,False,,,0,,SUB out: G. Allen,[1628960],1610612756.0,PHX,,,,Allen,G. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
431,PT04M07.00S,2024-04-10T03:36:06.6Z,3,REGULAR,substitution,in,[],1626220,,,1610612756,55,81,2024-04-10T03:36:25Z,4170000,False,,,0,,SUB in: R. O'Neale,[1626220],1610612756.0,PHX,,,,O'Neale,R. O'Neale,,,,,,,,,,,,,,,,,,,,,,,,,,
432,PT04M07.00S,2024-04-10T03:36:26.4Z,3,REGULAR,freethrow,2 of 2,[],203078,,,1610612756,56,81,2024-04-10T03:36:26Z,4180000,False,,,0,,B. Beal Free Throw 2 of 2 (9 PTS),[203078],1610612756.0,PHX,,,,Beal,B. Beal,,,,,,,,Made,,,,,,,9.0,,,,,,,,,,,
