actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,pointsTotal,shotDistance,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId
350,PT12M00.00S,2023-11-13T02:21:52.5Z,3,REGULAR,substitution,out,['startperiod'],202722,,,1610612760,59,54,2023-11-13T02:22:13Z,3420000,False,,,0,,SUB out: D. Bertans,[202722],1610612760.0,OKC,,,,Bertans,D. Bertans,,,,,,,,,,,,,,,,,,,,,,,,,,
351,PT12M00.00S,2023-11-13T02:21:52.5Z,3,REGULAR,substitution,in,['startperiod'],203994,,,1610612760,59,54,2023-11-13T02:22:13Z,3430000,False,,,0,,SUB in: J. Nurkic,[203994],1610612756.0,PHX,,,,Nurkic,J. Nurkic,,,,,,,,,,,,,,,,,,,,,,,,,,
352,PT12M00.00S,2023-11-13T02:21:52.5Z,3,REGULAR,substitution,in,['startperiod'],203078,,,1610612760,59,54,2023-11-13T02:22:13Z,3440000,False,,,0,,SUB in: B. Beal,[203078],1610612756.0,PHX,,,,Beal,B. Beal,,,,,,,,,,,,,,,,,,,,,,,,,,
353,PT12M00.00S,2023-11-13T02:21:52.5Z,3,REGULAR,substitution,in,['startperiod'],1630581,,,1610612760,59,54,2023-11-13T02:22:13Z,3450000,False,,,0,,SUB in: J. Giddey,[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,,,,,,,,,,,,,,,,,,,,
354,PT12M00.00S,2023-11-13T02:21:52.5Z,3,REGULAR,substitution,in,['startperiod'],1629652,,,1610612760,59,54,2023-11-13T02:22:13Z,3460000,False,,,0,,SUB in: L. Dort,[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,,,,,,,,,,,,,,,,,,,
355,PT12M00.00S,2023-11-13T02:22:40.6Z,3,REGULAR,period,start,[],0,,,1610612756,59,54,2023-11-13T02:22:40Z,3470000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
356,PT11M39.00S,2023-11-13T02:23:00.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],201142,7.835085413929041,44.36274509803921,1610612756,59,54,2023-11-13T02:23:05Z,3480000,False,28.0,21.0,1,left,MISS K. Durant driving Layup,[201142],1610612756.0,PHX,driving,,,Durant,K. Durant,,,,,Restricted Area,0-8 Center,,,,,,Missed,,3.52,,,,,,,,,,,,
357,PT11M37.00S,2023-11-13T02:23:02.2Z,3,REGULAR,rebound,defensive,[],1629652,,,1610612760,59,54,2023-11-13T02:23:05Z,3490000,False,,,0,,L. Dort REBOUND (Off:0 Def:2),[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,356.0,2.0,2.0,0.0,,
358,PT11M28.00S,2023-11-13T02:23:12.0Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630581,86.67871222076215,41.42156862745098,1610612760,59,54,2023-11-13T02:23:29Z,3500000,False,-43.0,73.0,1,right,MISS J. Giddey 8' driving floating Shot,[1630581],1610612760.0,OKC,driving floating,,,Giddey,J. Giddey,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Missed,,8.44,,,,,,,,,,,,
359,PT11M25.00S,2023-11-13T02:23:14.8Z,3,REGULAR,rebound,offensive,[],1630581,,,1610612760,59,54,2023-11-13T02:23:14Z,3510000,False,,,0,,J. Giddey REBOUND (Off:2 Def:1),[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,358.0,3.0,1.0,2.0,,
360,PT11M23.00S,2023-11-13T02:23:16.7Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630581,89.30683311432325,36.76470588235294,1610612760,59,56,2023-11-13T02:23:37Z,3520000,False,-66.0,48.0,1,right,J. Giddey 8' putback Layup (8 PTS),[1630581],1610612760.0,OKC,putback,,,Giddey,J. Giddey,,,,,In The Paint (Non-RA),8-16 Left,,,,,,Made,8.0,8.18,,,,,,,,,,,,
361,PT11M07.00S,2023-11-13T02:23:32.0Z,3,REGULAR,2pt,Jump Shot,[],201142,13.091327201051248,19.362745098039216,1610612756,61,56,2023-11-13T02:23:43Z,3530000,False,153.0,71.0,1,left,K. Durant 16' Jump Shot (13 PTS),[201142],1610612756.0,PHX,,,,Durant,K. Durant,,,,,Mid-Range,16-24 Right,,,,,,Made,13.0,16.87,,,,,,,,,,,,
362,PT10M41.00S,2023-11-13T02:23:58.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630581,94.43166885676742,49.50980392156863,1610612760,61,58,2023-11-13T02:24:04Z,3540000,False,-2.0,0.0,1,right,J. Giddey driving finger roll Layup (10 PTS) (L. Dort 1 AST),"[1630581, 1629652]",1610612760.0,OKC,driving finger roll,,,Giddey,J. Giddey,,,,,Restricted Area,0-8 Center,,,,,,Made,10.0,0.25,L. Dort,1629652.0,1.0,,,,,,,,,
364,PT10M29.00S,2023-11-13T02:24:10.1Z,3,REGULAR,3pt,Jump Shot,[],203078,26.10052562417871,83.57843137254902,1610612756,61,58,2023-11-13T02:24:15Z,3560000,False,-168.0,193.0,1,left,MISS B. Beal 25' 3PT,[203078],1610612756.0,PHX,,,,Beal,B. Beal,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,25.57,,,,,,,,,,,,
365,PT10M25.00S,2023-11-13T02:24:14.1Z,3,REGULAR,rebound,defensive,[],1629652,,,1610612760,61,58,2023-11-13T02:24:15Z,3570000,False,,,0,,L. Dort REBOUND (Off:0 Def:3),[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,364.0,3.0,3.0,0.0,,
366,PT10M17.00S,2023-11-13T02:24:22.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1631096,94.30026281208936,47.30392156862745,1610612760,61,60,2023-11-13T02:24:27Z,3580000,False,-13.0,1.0,1,right,C. Holmgren driving Layup (10 PTS) (J. Giddey 5 AST),"[1631096, 1630581]",1610612760.0,OKC,driving,,,Holmgren,C. Holmgren,,,,,Restricted Area,0-8 Center,,,,,,Made,10.0,1.35,J. Giddey,1630581.0,5.0,,,,,,,,,
368,PT09M55.00S,2023-11-13T02:24:43.9Z,3,REGULAR,2pt,Jump Shot,[],203078,3.235873850197109,18.872549019607842,1610612756,61,60,2023-11-13T02:25:14Z,3600000,False,156.0,-22.0,1,left,MISS B. Beal 15' pullup Shot,[203078],1610612756.0,PHX,pullup,,,Beal,B. Beal,,,,,Mid-Range,8-16 Right,,,,,,Missed,,15.72,,,,,,,,,,,,
369,PT09M51.00S,2023-11-13T02:24:47.9Z,3,REGULAR,rebound,offensive,[],203994,,,1610612756,61,60,2023-11-13T02:24:50Z,3610000,False,,,0,,J. Nurkic REBOUND (Off:2 Def:2),[203994],1610612756.0,PHX,,,,Nurkic,J. Nurkic,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,368.0,4.0,2.0,2.0,,
370,PT09M50.00S,2023-11-13T02:24:49.7Z,3,REGULAR,turnover,lost ball,[],203994,,,1610612756,61,60,2023-11-13T02:24:54Z,3620000,False,,,0,,J. Nurkic lost ball TURNOVER (2 TO),"[203994, 1628983]",1610612756.0,PHX,,,,Nurkic,J. Nurkic,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,2.0,Gilgeous-Alexander,1628983.0,,,,,,
371,PT09M50.00S,2023-11-13T02:24:49.7Z,3,REGULAR,steal,,[],1628983,,,1610612760,61,60,2023-11-13T02:24:52Z,3630000,False,,,0,,S. Gilgeous-Alexander STEAL (1 STL),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
372,PT09M42.00S,2023-11-13T02:24:58.3Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1629652,94.69448094612353,97.54901960784314,1610612760,61,60,2023-11-13T02:25:03Z,3640000,False,238.0,-3.0,1,right,MISS L. Dort 3PT,[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,Right Corner 3,24+ Right,,,,,,Missed,,23.77,,,,,,,,,,,,
373,PT09M38.00S,2023-11-13T02:25:02.3Z,3,REGULAR,rebound,defensive,[],203078,,,1610612756,61,60,2023-11-13T02:25:03Z,3650000,False,,,0,,B. Beal REBOUND (Off:1 Def:7),[203078],1610612756.0,PHX,,,,Beal,B. Beal,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,,,,372.0,8.0,7.0,1.0,,
374,PT09M30.00S,2023-11-13T02:25:12.3Z,3,REGULAR,foul,personal,['2freethrow'],1631114,,,1610612756,61,60,2023-11-13T02:25:32Z,3660000,False,,,0,,J. Williams shooting personal FOUL (2 PF) (Durant 2 FT),"[1631114, 201142]",1610612760.0,OKC,shooting,,,Williams,J. Williams,,,,,Mid-Range,8-16 Right,2005.0,2.0,0.0,Durant,201142.0,,,,,,,,,,,,,,,
376,PT09M30.00S,2023-11-13T02:25:40.3Z,3,REGULAR,freethrow,1 of 2,[],201142,,,1610612756,62,60,2023-11-13T02:25:40Z,3680000,False,,,0,,K. Durant Free Throw 1 of 2 (14 PTS),[201142],1610612756.0,PHX,,,,Durant,K. Durant,,,,,,,,,,,,Made,14.0,,,,,,,,,,,,,
377,PT09M30.00S,2023-11-13T02:25:58.8Z,3,REGULAR,freethrow,2 of 2,[],201142,,,1610612756,63,60,2023-11-13T02:25:58Z,3690000,False,,,0,,K. Durant Free Throw 2 of 2 (15 PTS),[201142],1610612756.0,PHX,,,,Durant,K. Durant,,,,,,,,,,,,Made,15.0,,,,,,,,,,,,,
378,PT09M06.00S,2023-11-13T02:26:24.4Z,3,REGULAR,3pt,Jump Shot,[],1631114,91.5407358738502,97.54901960784314,1610612760,63,63,2023-11-13T02:26:28Z,3700000,False,238.0,27.0,1,right,J. Williams 3PT  (18 PTS) (J. Giddey 6 AST),"[1631114, 1630581]",1610612760.0,OKC,,,,Williams,J. Williams,,,,,Right Corner 3,24+ Right,,,,,,Made,18.0,23.92,J. Giddey,1630581.0,6.0,,,,,,,,,
380,PT08M41.00S,2023-11-13T02:26:49.5Z,3,REGULAR,3pt,Jump Shot,[],1628960,25.969119579500656,90.93137254901961,1610612756,63,63,2023-11-13T02:26:55Z,3720000,False,-205.0,192.0,1,left,MISS G. Allen 28' 3PT,[1628960],1610612756.0,PHX,,,,Allen,G. Allen,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,28.04,,,,,,,,,,,,
381,PT08M38.00S,2023-11-13T02:26:52.5Z,3,REGULAR,rebound,defensive,[],1629652,,,1610612760,63,63,2023-11-13T02:26:55Z,3730000,False,,,0,,L. Dort REBOUND (Off:0 Def:4),[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,380.0,4.0,4.0,0.0,,
382,PT08M30.00S,2023-11-13T02:27:00.2Z,3,REGULAR,3pt,Jump Shot,[],1631096,65.78515111695138,49.01960784313725,1610612760,63,63,2023-11-13T02:27:05Z,3740000,False,-5.0,269.0,1,right,MISS C. Holmgren 26' 3PT,[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,Above the Break 3,24+ Center,,,,,,Missed,,26.91,,,,,,,,,,,,
383,PT08M27.00S,2023-11-13T02:27:03.2Z,3,REGULAR,rebound,defensive,[],203994,,,1610612756,63,63,2023-11-13T02:27:05Z,3750000,False,,,0,,J. Nurkic REBOUND (Off:2 Def:3),[203994],1610612756.0,PHX,,,,Nurkic,J. Nurkic,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,382.0,5.0,3.0,2.0,,
384,PT08M23.00S,2023-11-13T02:27:10.3Z,3,REGULAR,foul,personal,['2freethrow'],1631114,,,1610612756,63,63,2023-11-13T02:27:21Z,3760000,False,,,0,,J. Williams shooting personal FOUL (3 PF) (Nurkic 2 FT),"[1631114, 203994]",1610612760.0,OKC,shooting,,,Williams,J. Williams,,,,,In The Paint (Non-RA),0-8 Center,1179.0,3.0,0.0,Nurkic,203994.0,,,,,,,,,,,,,,,
386,PT08M23.00S,2023-11-13T02:27:36.7Z,3,REGULAR,freethrow,1 of 2,[],203994,,,1610612756,63,63,2023-11-13T02:27:36Z,3780000,False,,,0,,MISS J. Nurkic Free Throw 1 of 2,[203994],1610612756.0,PHX,,,,Nurkic,J. Nurkic,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
387,PT08M23.00S,2023-11-13T02:27:36.7Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612756,63,63,2023-11-13T02:27:36Z,3790000,False,,,0,,TEAM offensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,,,,,,,,386.0,,,,,
388,PT08M23.00S,2023-11-13T02:27:51.6Z,3,REGULAR,freethrow,2 of 2,[],203994,,,1610612756,64,63,2023-11-13T02:27:51Z,3800000,False,,,0,,J. Nurkic Free Throw 2 of 2 (1 PTS),[203994],1610612756.0,PHX,,,,Nurkic,J. Nurkic,,,,,,,,,,,,Made,1.0,,,,,,,,,,,,,
389,PT08M10.00S,2023-11-13T02:28:04.1Z,3,REGULAR,turnover,lost ball,[],1628983,,,1610612760,64,63,2023-11-13T02:28:10Z,3810000,False,,,0,,S. Gilgeous-Alexander lost ball TURNOVER (1 TO),"[1628983, 1628960]",1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,1.0,Allen,1628960.0,,,,,,
390,PT08M10.00S,2023-11-13T02:28:04.1Z,3,REGULAR,steal,,[],1628960,,,1610612756,64,63,2023-11-13T04:20:45Z,3820000,False,,,0,,G. Allen STEAL (1 STL),[1628960],1610612756.0,PHX,,,,Allen,G. Allen,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,,,,,,,
391,PT08M05.00S,2023-11-13T02:28:10.2Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",203994,5.732588699080158,50.0,1610612756,66,63,2023-11-13T02:28:17Z,3830000,False,0.0,1.0,1,left,J. Nurkic running Layup (3 PTS) (K. Durant 3 AST),"[203994, 201142]",1610612756.0,PHX,running,,,Nurkic,J. Nurkic,,,,,Restricted Area,0-8 Center,,,,,,Made,3.0,0.14,K. Durant,201142.0,3.0,,,,,,,,,
393,PT07M55.00S,2023-11-13T02:28:22.4Z,3,REGULAR,turnover,out-of-bounds,[],1630581,,,1610612760,66,63,2023-11-13T02:28:28Z,3850000,False,,,0,,J. Giddey lost ball out-of-bounds TURNOVER (1 TO),[1630581],1610612760.0,OKC,lost ball,,,Giddey,J. Giddey,,,,,In The Paint (Non-RA),0-8 Center,1179.0,,,,,,,,,,,1.0,,,,,,,,
394,PT07M33.00S,2023-11-13T02:28:52.8Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628960,7.046649145860711,48.77450980392157,1610612756,66,63,2023-11-13T02:28:59Z,3860000,False,6.0,14.0,1,left,MISS G. Allen driving Layup,[1628960],1610612756.0,PHX,driving,,,Allen,G. Allen,,,,,Restricted Area,0-8 Center,,,,,,Missed,,1.5,,,,,,,,,,,,
395,PT07M30.00S,2023-11-13T02:28:55.8Z,3,REGULAR,rebound,defensive,[],1628983,,,1610612760,66,63,2023-11-13T02:28:59Z,3870000,False,,,0,,S. Gilgeous-Alexander REBOUND (Off:0 Def:3),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,394.0,3.0,3.0,0.0,,
396,PT07M25.00S,2023-11-13T02:29:01.7Z,3,REGULAR,foul,personal,['2freethrow'],203078,,,1610612760,66,63,2023-11-13T02:29:12Z,3880000,False,,,0,,B. Beal shooting personal FOUL (3 PF) (Williams 2 FT),"[203078, 1631114]",1610612756.0,PHX,shooting,,,Beal,B. Beal,,,,,Restricted Area,0-8 Center,2005.0,3.0,0.0,Williams,1631114.0,,,,,,,,,,,,,,,
398,PT07M25.00S,2023-11-13T02:29:36.2Z,3,REGULAR,freethrow,1 of 2,[],1631114,,,1610612760,66,64,2023-11-13T02:29:36Z,3900000,False,,,0,,J. Williams Free Throw 1 of 2 (19 PTS),[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,,,,Made,19.0,,,,,,,,,,,,,
399,PT07M25.00S,2023-11-13T02:29:37.1Z,3,REGULAR,substitution,out,[],203078,,,1610612760,66,64,2023-11-13T02:29:43Z,3910000,False,,,0,,SUB out: B. Beal,[203078],1610612756.0,PHX,,,,Beal,B. Beal,,,,,,,,,,,,,,,,,,,,,,,,,,
400,PT07M25.00S,2023-11-13T02:29:37.1Z,3,REGULAR,substitution,in,[],1630692,,,1610612760,66,64,2023-11-13T02:29:43Z,3920000,False,,,0,,SUB in: J. Goodwin,[1630692],1610612756.0,PHX,,,,Goodwin,J. Goodwin,,,,,,,,,,,,,,,,,,,,,,,,,,
401,PT07M25.00S,2023-11-13T02:29:46.2Z,3,REGULAR,substitution,out,[],1631096,,,1610612760,66,64,2023-11-13T02:29:49Z,3930000,False,,,0,,SUB out: C. Holmgren,[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,,,,,,,,,,,,,,,,,,,,,,
402,PT07M25.00S,2023-11-13T02:29:46.2Z,3,REGULAR,substitution,in,[],1631119,,,1610612760,66,64,2023-11-13T02:29:49Z,3940000,False,,,0,,SUB in: J. Williams,[1631119],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
403,PT07M25.00S,2023-11-13T02:29:59.5Z,3,REGULAR,violation,delay-of-game,['team'],0,,,1610612760,66,64,2023-11-13T02:30:03Z,3950000,False,,,0,,TEAM delay-of-game VIOLATION,[],1610612756.0,PHX,,,,,,,,,,,,1179.0,,,,,,,,,,,,,,,,,,,
404,PT07M25.00S,2023-11-13T02:30:07.6Z,3,REGULAR,freethrow,2 of 2,[],1631114,,,1610612760,66,65,2023-11-13T02:30:07Z,3960000,False,,,0,,J. Williams Free Throw 2 of 2 (20 PTS),[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,,,,Made,20.0,,,,,,,,,,,,,
405,PT07M03.00S,2023-11-13T02:30:31.5Z,3,REGULAR,3pt,Jump Shot,[],1630692,8.492115637319317,2.450980392156863,1610612756,69,65,2023-11-13T02:30:35Z,3970000,False,238.0,27.0,1,left,J. Goodwin 3PT  (8 PTS) (J. Okogie 1 AST),"[1630692, 1629006]",1610612756.0,PHX,,,,Goodwin,J. Goodwin,,,,,Right Corner 3,24+ Right,,,,,,Made,8.0,23.93,J. Okogie,1629006.0,1.0,,,,,,,,,
407,PT06M54.00S,2023-11-13T02:30:41.6Z,3,REGULAR,3pt,Jump Shot,[],1631114,67.7562417871222,28.676470588235293,1610612760,69,68,2023-11-13T02:30:46Z,3990000,False,-107.0,251.0,1,right,J. Williams 27' 3PT  (23 PTS) (J. Giddey 7 AST),"[1631114, 1630581]",1610612760.0,OKC,,,,Williams,J. Williams,,,,,Above the Break 3,24+ Left Center,,,,,,Made,23.0,27.23,J. Giddey,1630581.0,7.0,,,,,,,,,
409,PT06M41.00S,2023-11-13T02:30:54.8Z,3,REGULAR,3pt,Jump Shot,[],201142,26.62614980289093,83.33333333333334,1610612756,72,68,2023-11-13T02:30:59Z,4010000,False,-167.0,198.0,1,left,K. Durant 25' 3PT  (18 PTS) (G. Allen 1 AST),"[201142, 1628960]",1610612756.0,PHX,,,,Durant,K. Durant,,,,,Above the Break 3,24+ Left Center,,,,,,Made,18.0,25.87,G. Allen,1628960.0,1.0,,,,,,,,,
411,PT06M41.00S,2023-11-13T02:30:58.5Z,3,REGULAR,foul,personal,['1freethrow'],1629652,,,1610612756,72,68,2023-11-13T02:33:11Z,4030000,False,,,0,,L. Dort shooting personal FOUL (4 PF) (Durant 1 FT),"[1629652, 201142]",1610612760.0,OKC,shooting,,,Dort,L. Dort,,,,,Above the Break 3,24+ Left Center,1179.0,4.0,0.0,Durant,201142.0,,,,,,,,,,,,,,,
413,PT06M41.00S,2023-11-13T02:31:10.6Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612756,72,68,2023-11-13T02:31:12Z,4050000,False,,,0,,PHX Timeout,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
414,PT06M41.00S,2023-11-13T02:34:25.4Z,3,REGULAR,freethrow,1 of 1,[],201142,,,1610612756,73,68,2023-11-13T02:34:25Z,4060000,False,,,0,,K. Durant Free Throw 1 of 1 (19 PTS),[201142],1610612756.0,PHX,,,,Durant,K. Durant,,,,,,,,,,,,Made,19.0,,,,,,,,,,,,,
415,PT06M18.00S,2023-11-13T02:34:49.6Z,3,REGULAR,3pt,Jump Shot,[],1629652,87.72996057818659,97.54901960784314,1610612760,73,68,2023-11-13T02:34:59Z,4070000,False,238.0,63.0,1,right,MISS L. Dort 24' 3PT,[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,Right Corner 3,24+ Right,,,,,,Missed,,24.59,,,,,,,,,,,,
416,PT06M12.00S,2023-11-13T02:34:55.6Z,3,REGULAR,rebound,offensive,[],1630581,,,1610612760,73,68,2023-11-13T02:34:59Z,4080000,False,,,0,,J. Giddey REBOUND (Off:3 Def:1),[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,,,,415.0,4.0,1.0,3.0,,
417,PT06M11.00S,2023-11-13T02:34:56.2Z,3,REGULAR,turnover,bad pass,[],1630581,,,1610612760,73,68,2023-11-13T02:35:01Z,4090000,False,,,0,,J. Giddey bad pass TURNOVER (2 TO),"[1630581, 201142]",1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,2.0,Durant,201142.0,,,,,,
418,PT06M11.00S,2023-11-13T02:34:56.2Z,3,REGULAR,steal,,[],201142,,,1610612756,73,68,2023-11-13T02:34:57Z,4100000,False,,,0,,K. Durant STEAL (1 STL),[201142],1610612756.0,PHX,,,,Durant,K. Durant,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
419,PT06M03.00S,2023-11-13T02:35:03.7Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],201142,31.09395532194481,63.48039215686274,1610612756,73,68,2023-11-13T02:35:08Z,4110000,False,-67.0,240.0,1,left,MISS K. Durant 24' 3PT,[201142],1610612756.0,PHX,,,,Durant,K. Durant,,,,,Above the Break 3,24+ Center,,,,,,Missed,,24.91,,,,,,,,,,,,
420,PT05M59.00S,2023-11-13T02:35:07.7Z,3,REGULAR,rebound,defensive,[],1630581,,,1610612760,73,68,2023-11-13T02:35:08Z,4120000,False,,,0,,J. Giddey REBOUND (Off:3 Def:2),[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,419.0,5.0,2.0,3.0,,
421,PT05M55.00S,2023-11-13T02:35:11.6Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629652,92.9862023653088,51.9607843137255,1610612760,73,68,2023-11-13T02:35:22Z,4130000,False,10.0,13.0,1,right,MISS L. Dort running Layup - blocked,"[1629652, 201142]",1610612760.0,OKC,running,,,Dort,L. Dort,,,,,Restricted Area,0-8 Center,,,,,,Missed,,1.66,,,,,,,,,,,Durant,201142.0
422,PT05M55.00S,2023-11-13T02:35:11.6Z,3,REGULAR,block,,[],201142,,,1610612760,73,68,2023-11-13T02:35:13Z,4140000,False,,,0,,K. Durant BLOCK (1 BLK),[201142],1610612756.0,PHX,,,,Durant,K. Durant,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
423,PT05M51.00S,2023-11-13T02:35:15.6Z,3,REGULAR,rebound,defensive,[],201142,,,1610612756,73,68,2023-11-13T02:35:22Z,4150000,False,,,0,,K. Durant REBOUND (Off:0 Def:7),[201142],1610612756.0,PHX,,,,Durant,K. Durant,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,421.0,7.0,7.0,0.0,,
424,PT05M46.00S,2023-11-13T02:35:21.1Z,3,REGULAR,3pt,Jump Shot,[],1630692,26.10052562417871,85.04901960784314,1610612756,73,68,2023-11-13T04:53:39Z,4160000,False,-175.0,193.0,1,left,MISS J. Goodwin 26' 3PT,[1630692],1610612756.0,PHX,,,,Goodwin,J. Goodwin,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,26.05,,,,,,,,,,,,
425,PT05M43.00S,2023-11-13T02:35:24.1Z,3,REGULAR,rebound,defensive,[],1631119,,,1610612760,73,68,2023-11-13T02:35:29Z,4170000,False,,,0,,J. Williams REBOUND (Off:1 Def:3),[1631119],1610612760.0,OKC,,,,Williams,J. Williams,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,424.0,4.0,3.0,1.0,,
426,PT05M36.00S,2023-11-13T02:35:31.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629652,94.82588699080158,48.77450980392157,1610612760,73,70,2023-11-13T02:40:37Z,4180000,False,-6.0,-4.0,1,right,L. Dort cutting Layup (8 PTS) (J. Giddey 8 AST),"[1629652, 1630581]",1610612760.0,OKC,cutting,,,Dort,L. Dort,,,,,Restricted Area,0-8 Center,,,,,,Made,8.0,0.72,J. Giddey,1630581.0,8.0,,,,,,,,,
428,PT05M12.00S,2023-11-13T02:35:56.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629006,7.178055190538765,49.01960784313725,1610612756,73,70,2023-11-13T02:36:00Z,4200000,False,5.0,15.0,1,left,MISS J. Okogie driving Layup - blocked,"[1629006, 1631119]",1610612756.0,PHX,driving,,,Okogie,J. Okogie,,,,,Restricted Area,0-8 Center,,,,,,Missed,,1.58,,,,,,,,,,,Williams,1631119.0
429,PT05M12.00S,2023-11-13T02:35:56.0Z,3,REGULAR,block,,[],1631119,,,1610612756,73,70,2023-11-13T02:35:58Z,4210000,False,,,0,,J. Williams BLOCK (1 BLK),[1631119],1610612760.0,OKC,,,,Williams,J. Williams,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
430,PT05M12.00S,2023-11-13T02:35:56.0Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612756,73,70,2023-11-13T02:36:00Z,4220000,False,,,0,,TEAM offensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,428.0,,,,,
432,PT05M12.00S,2023-11-13T02:36:00.9Z,3,REGULAR,substitution,out,[],1629006,,,1610612756,73,70,2023-11-13T02:36:18Z,4240000,False,,,0,,SUB out: J. Okogie,[1629006],1610612756.0,PHX,,,,Okogie,J. Okogie,,,,,,,,,,,,,,,,,,,,,,,,,,
