actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,pointsTotal,shotDistance,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId
501,PT11M35.00S,2024-04-06T03:53:53.9Z,4,REGULAR,3pt,Jump Shot,[],1626220,80.23981603153744,4.901960784313726,1610612756,77,61,2024-04-06T03:54:00Z,5010000,False,-225.0,133.0,1,right,MISS R. O'Neale 26' 3PT,[1626220],1610612756.0,PHX,,,,O'Neale,R. O'Neale,,,,,Above the Break 3,24+ Left Center,,,,,,,,,Missed,,26.19,,,,,,,,,
502,PT11M33.00S,2024-04-06T03:53:55.9Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612750,77,61,2024-04-06T03:54:00Z,5020000,False,,,0,,TEAM defensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,501.0,,,,,,,,
504,PT11M17.00S,2024-04-06T03:54:18.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629638,8.09789750328515,53.67647058823529,1610612750,77,61,2024-04-06T03:54:22Z,5040000,False,-18.0,24.0,1,left,MISS N. Alexander-Walker driving Layup,[1629638],1610612750.0,MIN,driving,,,Alexander-Walker,N. Alexander-Walker,,,,,Restricted Area,0-8 Center,,,,,,,,,Missed,,2.99,,,,,,,,,
505,PT11M15.00S,2024-04-06T03:54:20.4Z,4,REGULAR,rebound,defensive,[],203994,,,1610612756,77,61,2024-04-06T03:54:22Z,5050000,False,,,0,,J. Nurkic REBOUND (Off:3 Def:10),[203994],1610612756.0,PHX,,,,Nurkic,J. Nurkic,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,504.0,13.0,10.0,3.0,,,,,
506,PT11M09.00S,2024-04-06T03:54:28.3Z,4,REGULAR,foul,personal,[],1629638,,,1610612756,77,61,2024-04-06T03:54:31Z,5060000,False,,,0,,N. Alexander-Walker personal FOUL (2 PF),"[1629638, 203078]",1610612750.0,MIN,,,,Alexander-Walker,N. Alexander-Walker,,,,,In The Paint (Non-RA),8-16 Center,,,,1627961.0,2.0,0.0,Beal,203078.0,,,,,,,,,,,,
509,PT10M53.00S,2024-04-06T03:55:01.9Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203078,84.70762155059133,40.931372549019606,1610612756,77,61,2024-04-06T03:55:06Z,5080000,False,-45.0,91.0,1,right,MISS B. Beal 10' driving floating Shot,[203078],1610612756.0,PHX,driving floating,,,Beal,B. Beal,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,Missed,,10.18,,,,,,,,,
510,PT10M50.00S,2024-04-06T03:55:05.2Z,4,REGULAR,rebound,defensive,[],1628420,,,1610612750,77,61,2024-04-06T03:55:05Z,5090000,False,,,0,,M. Morris REBOUND (Off:0 Def:2),[1628420],1610612750.0,MIN,,,,Morris,M. Morris,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,509.0,2.0,2.0,0.0,,,,,
511,PT10M45.00S,2024-04-06T03:55:09.7Z,4,REGULAR,3pt,Jump Shot,[],1629638,27.677398160315374,79.16666666666666,1610612750,77,61,2024-04-06T03:55:16Z,5100000,False,-146.0,208.0,1,left,MISS N. Alexander-Walker 25' 3PT,[1629638],1610612750.0,MIN,,,,Alexander-Walker,N. Alexander-Walker,,,,,Above the Break 3,24+ Left Center,,,,,,,,,Missed,,25.38,,,,,,,,,
512,PT10M41.00S,2024-04-06T03:55:13.5Z,4,REGULAR,rebound,offensive,[],1628420,,,1610612750,77,61,2024-04-06T03:55:13Z,5110000,False,,,0,,M. Morris REBOUND (Off:1 Def:2),[1628420],1610612750.0,MIN,,,,Morris,M. Morris,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,511.0,3.0,2.0,1.0,,,,,
513,PT10M39.00S,2024-04-06T03:55:16.2Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1629675,25.04927726675427,8.333333333333332,1610612750,77,64,2024-04-06T03:55:20Z,5120000,False,208.0,183.0,1,left,N. Reid 27' 3PT  (8 PTS) (M. Morris 2 AST),"[1629675, 1628420]",1610612750.0,MIN,,,,Reid,N. Reid,,,,,Above the Break 3,24+ Right Center,,,,,,,,,Made,8.0,27.73,,,,,M. Morris,1628420.0,2.0,,
515,PT10M21.00S,2024-04-06T03:55:33.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203994,87.59855453350855,61.76470588235294,1610612756,77,64,2024-04-06T03:56:29Z,5140000,False,59.0,64.0,1,right,MISS J. Nurkic 8' driving Layup,[203994],1610612756.0,PHX,driving,,,Nurkic,J. Nurkic,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,Missed,,8.7,,,,,,,,,
516,PT10M20.00S,2024-04-06T03:55:34.5Z,4,REGULAR,rebound,defensive,[],1629675,,,1610612750,77,64,2024-04-06T03:55:40Z,5150000,False,,,0,,N. Reid REBOUND (Off:1 Def:8),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,515.0,9.0,8.0,1.0,,,,,
517,PT10M13.00S,2024-04-06T03:55:42.3Z,4,REGULAR,turnover,bad pass,[],1629675,,,1610612750,77,64,2024-04-06T03:55:47Z,5160000,False,,,0,,N. Reid bad pass TURNOVER (5 TO),"[1629675, 203994]",1610612750.0,MIN,,,,Reid,N. Reid,,,,,In The Paint (Non-RA),8-16 Center,5.0,Nurkic,203994.0,,,,,,,,,,,,,,,,,
518,PT10M13.00S,2024-04-06T03:55:42.3Z,4,REGULAR,steal,,[],203994,,,1610612756,77,64,2024-04-06T03:55:43Z,5170000,False,,,0,,J. Nurkic STEAL (3 STL),[203994],1610612756.0,PHX,,,,Nurkic,J. Nurkic,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
519,PT09M53.00S,2024-04-06T03:56:02.0Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",203994,92.19776609724047,49.01960784313725,1610612756,79,64,2024-04-06T03:56:10Z,5180000,False,-5.0,21.0,1,right,J. Nurkic Layup (8 PTS) (B. Beal 1 AST),"[203994, 203078]",1610612756.0,PHX,,,,Nurkic,J. Nurkic,,,,,Restricted Area,0-8 Center,,,,,,,,,Made,8.0,2.14,,,,,B. Beal,203078.0,1.0,,
521,PT09M39.00S,2024-04-06T03:56:15.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629638,7.046649145860711,46.568627450980394,1610612750,79,66,2024-04-06T03:57:58Z,5200000,False,17.0,14.0,1,left,N. Alexander-Walker driving Layup (13 PTS) (M. Morris 3 AST),"[1629638, 1628420]",1610612750.0,MIN,driving,,,Alexander-Walker,N. Alexander-Walker,,,,,Restricted Area,0-8 Center,,,,,,,,,Made,13.0,2.2,,,,,M. Morris,1628420.0,3.0,,
523,PT09M19.00S,2024-04-06T03:56:35.3Z,4,REGULAR,2pt,Jump Shot,[],203078,94.69448094612353,68.13725490196079,1610612756,79,66,2024-04-06T03:56:44Z,5220000,False,91.0,-3.0,1,right,MISS B. Beal 9' pullup Shot,[203078],1610612756.0,PHX,pullup,,,Beal,B. Beal,,,,,Mid-Range,8-16 Right,,,,,,,,,Missed,,9.07,,,,,,,,,
524,PT09M18.00S,2024-04-06T03:56:36.3Z,4,REGULAR,rebound,defensive,[],1629675,,,1610612750,79,66,2024-04-06T03:56:41Z,5230000,False,,,0,,N. Reid REBOUND (Off:1 Def:9),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,523.0,10.0,9.0,1.0,,,,,
525,PT09M14.00S,2024-04-06T03:56:41.2Z,4,REGULAR,2pt,Jump Shot,['fastbreak'],1628420,19.267411300919843,26.715686274509803,1610612750,79,66,2024-04-06T03:58:42Z,5240000,False,116.0,129.0,1,left,MISS M. Morris 17' running pullup Shot,[1628420],1610612750.0,MIN,running pullup,,,Morris,M. Morris,,,,,Mid-Range,16-24 Right Center,,,,,,,,,Missed,,17.35,,,,,,,,,
526,PT09M11.00S,2024-04-06T03:56:44.2Z,4,REGULAR,rebound,defensive,[],203994,,,1610612756,79,66,2024-04-06T03:56:49Z,5250000,False,,,0,,J. Nurkic REBOUND (Off:3 Def:11),[203994],1610612756.0,PHX,,,,Nurkic,J. Nurkic,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,525.0,14.0,11.0,3.0,,,,,
527,PT08M54.00S,2024-04-06T03:57:03.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203994,94.03745072273325,53.67647058823529,1610612756,81,66,2024-04-06T03:57:08Z,5260000,False,18.0,4.0,1,right,J. Nurkic Layup (10 PTS) (B. Beal 2 AST),"[203994, 203078]",1610612756.0,PHX,,,,Nurkic,J. Nurkic,,,,,Restricted Area,0-8 Center,,,,,,,,,Made,10.0,1.87,,,,,B. Beal,203078.0,2.0,,
529,PT08M54.00S,2024-04-06T03:57:05.6Z,4,REGULAR,foul,personal,['1freethrow'],203497,,,1610612756,81,66,2024-04-06T03:57:28Z,5280000,False,,,0,,R. Gobert shooting personal FOUL (4 PF) (Nurkic 1 FT),"[203497, 203994]",1610612750.0,MIN,shooting,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,,,,101284.0,4.0,0.0,Nurkic,203994.0,,,,,,,,,,,,
531,PT08M54.00S,2024-04-06T03:57:41.6Z,4,REGULAR,freethrow,1 of 1,[],203994,,,1610612756,82,66,2024-04-06T03:57:41Z,5300000,False,,,0,,J. Nurkic Free Throw 1 of 1 (11 PTS),[203994],1610612756.0,PHX,,,,Nurkic,J. Nurkic,,,,,,,,,,,,,,,Made,11.0,,,,,,,,,,
532,PT08M43.00S,2024-04-06T03:57:56.0Z,4,REGULAR,3pt,Jump Shot,[],1629675,33.85348226018397,29.901960784313726,1610612750,82,66,2024-04-06T03:58:01Z,5310000,False,100.0,266.0,1,left,MISS N. Reid 28' 3PT,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,Above the Break 3,24+ Right Center,,,,,,,,,Missed,,28.41,,,,,,,,,
533,PT08M39.00S,2024-04-06T03:58:00.0Z,4,REGULAR,rebound,defensive,[],203994,,,1610612756,82,66,2024-04-06T03:58:01Z,5320000,False,,,0,,J. Nurkic REBOUND (Off:3 Def:12),[203994],1610612756.0,PHX,,,,Nurkic,J. Nurkic,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,532.0,15.0,12.0,3.0,,,,,
534,PT08M25.00S,2024-04-06T03:58:13.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203994,93.64323258869908,50.0,1610612756,82,66,2024-04-06T04:00:36Z,5330000,False,0.0,7.0,1,right,MISS J. Nurkic driving Layup,[203994],1610612756.0,PHX,driving,,,Nurkic,J. Nurkic,,,,,Restricted Area,0-8 Center,,,,,,,,,Missed,,0.73,,,,,,,,,
535,PT08M23.00S,2024-04-06T03:58:15.3Z,4,REGULAR,rebound,defensive,[],1628420,,,1610612750,82,66,2024-04-06T03:58:17Z,5340000,False,,,0,,M. Morris REBOUND (Off:1 Def:3),[1628420],1610612750.0,MIN,,,,Morris,M. Morris,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,534.0,4.0,3.0,1.0,,,,,
536,PT08M18.00S,2024-04-06T03:58:20.2Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],203497,5.469776609724048,46.32352941176471,1610612750,82,68,2024-04-06T03:58:26Z,5350000,False,18.0,-1.0,1,left,R. Gobert cutting DUNK (4 PTS) (N. Reid 1 AST),"[203497, 1629675]",1610612750.0,MIN,cutting,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,,,,,,,,,Made,4.0,1.84,,,,,N. Reid,1629675.0,1.0,,
538,PT08M13.00S,2024-04-06T03:58:31.1Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612756,82,68,2024-04-06T03:58:31Z,5370000,False,,,0,,PHX Timeout,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
539,PT08M13.00S,2024-04-06T04:00:44.3Z,4,REGULAR,substitution,out,[],203078,,,1610612756,82,68,2024-04-06T04:01:11Z,5380000,False,,,0,,SUB out: B. Beal,[203078],1610612756.0,PHX,,,,Beal,B. Beal,,,,,,,,,,,,,,,,,,,,,,,,,,
540,PT08M13.00S,2024-04-06T04:00:44.3Z,4,REGULAR,substitution,out,[],201569,,,1610612756,82,68,2024-04-06T04:01:11Z,5390000,False,,,0,,SUB out: E. Gordon,[201569],1610612756.0,PHX,,,,Gordon,E. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,
541,PT08M13.00S,2024-04-06T04:00:44.3Z,4,REGULAR,substitution,out,[],203994,,,1610612756,82,68,2024-04-06T04:01:11Z,5400000,False,,,0,,SUB out: J. Nurkic,[203994],1610612756.0,PHX,,,,Nurkic,J. Nurkic,,,,,,,,,,,,,,,,,,,,,,,,,,
542,PT08M13.00S,2024-04-06T04:00:44.3Z,4,REGULAR,substitution,out,[],1629626,,,1610612756,82,68,2024-04-06T04:01:11Z,5410000,False,,,0,,SUB out: B. Bol,[1629626],1610612756.0,PHX,,,,Bol,B. Bol,,,,,,,,,,,,,,,,,,,,,,,,,,
543,PT08M13.00S,2024-04-06T04:00:44.3Z,4,REGULAR,substitution,out,[],1628420,,,1610612756,82,68,2024-04-06T04:01:11Z,5420000,False,,,0,,SUB out: M. Morris,[1628420],1610612750.0,MIN,,,,Morris,M. Morris,,,,,,,,,,,,,,,,,,,,,,,,,,
544,PT08M13.00S,2024-04-06T04:00:44.3Z,4,REGULAR,substitution,in,[],1629234,,,1610612756,82,68,2024-04-06T04:01:11Z,5430000,False,,,0,,SUB in: D. Eubanks,[1629234],1610612756.0,PHX,,,,Eubanks,D. Eubanks,,,,,,,,,,,,,,,,,,,,,,,,,,
545,PT08M13.00S,2024-04-06T04:00:44.3Z,4,REGULAR,substitution,in,[],1626164,,,1610612756,82,68,2024-04-06T04:01:11Z,5440000,False,,,0,,SUB in: D. Booker,[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,,,,,,,,,,,,,,,,
546,PT08M13.00S,2024-04-06T04:00:44.3Z,4,REGULAR,substitution,in,[],1628960,,,1610612756,82,68,2024-04-06T04:01:11Z,5450000,False,,,0,,SUB in: G. Allen,[1628960],1610612756.0,PHX,,,,Allen,G. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
547,PT08M13.00S,2024-04-06T04:00:44.3Z,4,REGULAR,substitution,in,[],201142,,,1610612756,82,68,2024-04-06T04:01:11Z,5460000,False,,,0,,SUB in: K. Durant,[201142],1610612756.0,PHX,,,,Durant,K. Durant,,,,,,,,,,,,,,,,,,,,,,,,,,
548,PT08M13.00S,2024-04-06T04:00:44.3Z,4,REGULAR,substitution,in,[],1629162,,,1610612756,82,68,2024-04-06T04:01:11Z,5470000,False,,,0,,SUB in: J. McLaughlin,[1629162],1610612750.0,MIN,,,,McLaughlin,J. McLaughlin,,,,,,,,,,,,,,,,,,,,,,,,,,
549,PT07M58.00S,2024-04-06T04:01:45.0Z,4,REGULAR,2pt,Jump Shot,[],201142,77.08607095926413,44.11764705882353,1610612756,84,68,2024-04-06T04:01:51Z,5480000,False,-29.0,163.0,1,right,K. Durant 16' pullup Jump Shot (20 PTS) (D. Booker 11 AST),"[201142, 1626164]",1610612756.0,PHX,pullup,,,Durant,K. Durant,,,,,Mid-Range,16-24 Center,,,,,,,,,Made,20.0,16.55,,,,,D. Booker,1626164.0,11.0,,
551,PT07M43.00S,2024-04-06T04:01:59.6Z,4,REGULAR,2pt,Jump Shot,[],201144,22.864651773981603,80.66023284313727,1610612750,84,68,2024-04-06T04:02:17Z,5500000,False,-153.0,162.0,1,left,MISS M. Conley 22' Jump Shot,[201144],1610612750.0,MIN,,,,Conley,M. Conley,,,,,Mid-Range,16-24 Left Center,,,,,,,,,Missed,,22.33,,,,,,,,,
552,PT07M39.00S,2024-04-06T04:02:03.6Z,4,REGULAR,rebound,defensive,[],1628960,,,1610612756,84,68,2024-04-06T04:02:05Z,5510000,False,,,0,,G. Allen REBOUND (Off:1 Def:6),[1628960],1610612756.0,PHX,,,,Allen,G. Allen,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,551.0,7.0,6.0,1.0,,,,,
553,PT07M20.00S,2024-04-06T04:02:23.2Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1629234,94.95729303547962,49.01960784313725,1610612756,86,68,2024-04-06T04:02:27Z,5520000,False,-5.0,-5.0,1,right,D. Eubanks turnaround Hook (5 PTS) (K. Durant 6 AST),"[1629234, 201142]",1610612756.0,PHX,turnaround,,,Eubanks,D. Eubanks,,,,,Restricted Area,0-8 Center,,,,,,,,,Made,5.0,0.71,,,,,K. Durant,201142.0,6.0,,
555,PT07M06.00S,2024-04-06T04:02:37.1Z,4,REGULAR,turnover,bad pass,[],201144,,,1610612750,86,68,2024-04-06T04:02:40Z,5540000,False,,,0,,M. Conley bad pass TURNOVER (3 TO),"[201144, 1626164]",1610612750.0,MIN,,,,Conley,M. Conley,,,,,In The Paint (Non-RA),8-16 Left,3.0,Booker,1626164.0,,,,,,,,,,,,,,,,,
556,PT07M06.00S,2024-04-06T04:02:37.1Z,4,REGULAR,steal,,[],1626164,,,1610612756,86,68,2024-04-06T04:02:38Z,5550000,False,,,0,,D. Booker STEAL (3 STL),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,,,,,,,
557,PT06M44.00S,2024-04-06T04:02:59.1Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",201142,79.71419185282524,47.794117647058826,1610612756,88,68,2024-04-06T04:03:03Z,5560000,False,-11.0,138.0,1,right,K. Durant 13' pullup Jump Shot (22 PTS) (D. Booker 12 AST),"[201142, 1626164]",1610612756.0,PHX,pullup,,,Durant,K. Durant,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,Made,22.0,13.86,,,,,D. Booker,1626164.0,12.0,,
559,PT06M41.00S,2024-04-06T04:03:06.4Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612750,88,68,2024-04-06T04:03:06Z,5580000,False,,,0,,MIN Timeout,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
560,PT06M41.00S,2024-04-06T04:04:55.9Z,4,REGULAR,substitution,out,[],1629638,,,1610612750,88,68,2024-04-06T04:05:49Z,5590000,False,,,0,,SUB out: N. Alexander-Walker,[1629638],1610612750.0,MIN,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
561,PT06M41.00S,2024-04-06T04:04:55.9Z,4,REGULAR,substitution,out,[],201144,,,1610612750,88,68,2024-04-06T04:05:49Z,5600000,False,,,0,,SUB out: M. Conley,[201144],1610612750.0,MIN,,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,,,,,,,
562,PT06M41.00S,2024-04-06T04:04:55.9Z,4,REGULAR,substitution,out,[],203497,,,1610612750,88,68,2024-04-06T04:05:49Z,5610000,False,,,0,,SUB out: R. Gobert,[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,,,
563,PT06M41.00S,2024-04-06T04:04:55.9Z,4,REGULAR,substitution,in,[],203937,,,1610612750,88,68,2024-04-06T04:05:49Z,5620000,False,,,0,,SUB in: K. Anderson,[203937],1610612750.0,MIN,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,
564,PT06M41.00S,2024-04-06T04:04:55.9Z,4,REGULAR,substitution,in,[],1630162,,,1610612750,88,68,2024-04-06T04:05:49Z,5630000,False,,,0,,SUB in: A. Edwards,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,
565,PT06M41.00S,2024-04-06T04:04:55.9Z,4,REGULAR,substitution,in,[],1630183,,,1610612750,88,68,2024-04-06T04:05:49Z,5640000,False,,,0,,SUB in: J. McDaniels,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,,
566,PT06M32.00S,2024-04-06T04:06:09.4Z,4,REGULAR,foul,personal,[],201142,,,1610612750,88,68,2024-04-06T04:06:17Z,5650000,False,,,0,,K. Durant personal FOUL (4 PF),"[201142, 1629162]",1610612756.0,PHX,,,,Durant,K. Durant,,,,,In The Paint (Non-RA),0-8 Center,,,,1151.0,4.0,0.0,McLaughlin,1629162.0,,,,,,,,,,,,
568,PT06M25.00S,2024-04-06T04:06:33.0Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203937,19.004599211563733,59.55882352941176,1610612750,88,70,2024-04-06T04:06:38Z,5670000,False,-48.0,126.0,1,left,K. Anderson 13' pullup Jump Shot (4 PTS) (N. Reid 2 AST),"[203937, 1629675]",1610612750.0,MIN,pullup,,,Anderson,K. Anderson,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,Made,4.0,13.49,,,,,N. Reid,1629675.0,2.0,,
570,PT05M59.00S,2024-04-06T04:07:00.9Z,4,REGULAR,foul,personal,[],203937,,,1610612756,88,70,2024-04-06T04:07:08Z,5690000,False,,,0,,K. Anderson personal FOUL (3 PF),"[203937, 1626164]",1610612750.0,MIN,,,,Anderson,K. Anderson,,,,,Mid-Range,16-24 Left Center,,,,1627961.0,3.0,0.0,Booker,1626164.0,,,,,,,,,,,,
572,PT05M53.00S,2024-04-06T04:07:32.6Z,4,REGULAR,3pt,Jump Shot,[],1628960,70.38436268068331,13.725490196078432,1610612756,88,70,2024-04-06T04:07:37Z,5710000,False,-181.0,226.0,1,right,MISS G. Allen 28' 3PT,[1628960],1610612756.0,PHX,,,,Allen,G. Allen,,,,,Above the Break 3,24+ Left Center,,,,,,,,,Missed,,28.97,,,,,,,,,
573,PT05M50.00S,2024-04-06T04:07:35.6Z,4,REGULAR,rebound,defensive,[],1629675,,,1610612750,88,70,2024-04-06T04:07:37Z,5720000,False,,,0,,N. Reid REBOUND (Off:1 Def:10),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,572.0,11.0,10.0,1.0,,,,,
574,PT05M44.00S,2024-04-06T04:07:41.9Z,4,REGULAR,3pt,Jump Shot,[],1629675,32.14520367936925,65.44117647058823,1610612750,88,70,2024-04-06T04:07:46Z,5730000,False,-77.0,250.0,1,left,MISS N. Reid 26' 3PT,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,Above the Break 3,24+ Center,,,,,,,,,Missed,,26.14,,,,,,,,,
575,PT05M41.00S,2024-04-06T04:07:44.9Z,4,REGULAR,rebound,defensive,[],1629234,,,1610612756,88,70,2024-04-06T04:07:46Z,5740000,False,,,0,,D. Eubanks REBOUND (Off:0 Def:4),[1629234],1610612756.0,PHX,,,,Eubanks,D. Eubanks,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,574.0,4.0,4.0,0.0,,,,,
576,PT05M19.00S,2024-04-06T04:08:06.3Z,4,REGULAR,3pt,Jump Shot,[],1626220,69.46452036793693,21.813725490196077,1610612756,91,70,2024-04-06T04:08:47Z,5750000,False,-141.0,235.0,1,right,R. O'Neale 27' 3PT pullup (3 PTS) (D. Booker 13 AST),"[1626220, 1626164]",1610612756.0,PHX,pullup,,,O'Neale,R. O'Neale,,,,,Above the Break 3,24+ Left Center,,,,,,,,,Made,3.0,27.36,,,,,D. Booker,1626164.0,13.0,,
578,PT04M59.00S,2024-04-06T04:08:26.4Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203937,18.2161629434954,41.911764705882355,1610612750,91,72,2024-04-06T04:08:30Z,5770000,False,40.0,119.0,1,left,K. Anderson 12' pullup Jump Shot (6 PTS),[203937],1610612750.0,MIN,pullup,,,Anderson,K. Anderson,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,Made,6.0,12.54,,,,,,,,,
579,PT04M43.00S,2024-04-06T04:08:45.1Z,4,REGULAR,foul,personal,[],203937,,,1610612756,91,72,2024-04-06T04:08:54Z,5780000,False,,,0,,K. Anderson personal FOUL (4 PF),"[203937, 1626164]",1610612750.0,MIN,,,,Anderson,K. Anderson,,,,,Above the Break 3,24+ Center,,,,1151.0,4.0,0.0,Booker,1626164.0,,,,,,,,,,,,
581,PT04M28.00S,2024-04-06T04:09:21.2Z,4,REGULAR,3pt,Jump Shot,[],201142,83.13074901445466,95.83333333333334,1610612756,91,72,2024-04-06T04:09:27Z,5800000,False,229.0,106.0,1,right,MISS K. Durant 25' bank 3PT,[201142],1610612756.0,PHX,bank,,,Durant,K. Durant,,,,,Above the Break 3,24+ Right Center,,,,,,,,,Missed,,25.26,,,,,,,,,
582,PT04M24.00S,2024-04-06T04:09:25.1Z,4,REGULAR,rebound,offensive,[],1628960,,,1610612756,91,72,2024-04-06T04:09:25Z,5810000,False,,,0,,G. Allen REBOUND (Off:2 Def:6),[1628960],1610612756.0,PHX,,,,Allen,G. Allen,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,581.0,8.0,6.0,2.0,,,,,
583,PT04M23.00S,2024-04-06T04:09:25.8Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1628960,68.41327201051249,33.33333333333333,1610612756,91,72,2024-04-06T04:09:30Z,5820000,False,-83.0,244.0,1,right,MISS G. Allen 25' 3PT,[1628960],1610612756.0,PHX,,,,Allen,G. Allen,,,,,Above the Break 3,24+ Left Center,,,,,,,,,Missed,,25.82,,,,,,,,,
584,PT04M22.00S,2024-04-06T04:09:26.8Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612750,91,72,2024-04-06T04:09:30Z,5830000,False,,,0,,TEAM defensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,583.0,,,,,,,,
586,PT04M13.00S,2024-04-06T04:09:45.9Z,4,REGULAR,3pt,Jump Shot,[],1630162,29.77989487516426,78.18627450980392,1610612750,91,72,2024-04-06T04:09:50Z,5850000,False,-141.0,227.0,1,left,MISS A. Edwards 26' pullup 3PT,[1630162],1610612750.0,MIN,pullup,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Left Center,,,,,,,,,Missed,,26.75,,,,,,,,,
587,PT04M10.00S,2024-04-06T04:09:48.9Z,4,REGULAR,rebound,defensive,[],1626164,,,1610612756,91,72,2024-04-06T04:09:50Z,5860000,False,,,0,,D. Booker REBOUND (Off:1 Def:2),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,586.0,3.0,2.0,1.0,,,,,
