actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,turnoverTotal,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
511,PT00M00.00S,2023-12-14T03:53:01.7Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612756,88,86,2023-12-14T03:53:01Z,4960000,False,,,0,,TEAM offensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,In The Paint (Non-RA),8-16 Center,,,,,510.0,,,,,,,,,,,,,,,
512,PT00M00.00S,2023-12-14T03:53:02.8Z,3,REGULAR,period,end,[],0,,,1610612756,88,86,2023-12-14T03:53:02Z,4970000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
513,PT12M00.00S,2023-12-14T03:55:08.0Z,4,REGULAR,substitution,out,['startperiod'],1630692,,,1610612756,88,86,2023-12-14T03:55:41Z,4980000,False,,,0,,SUB out: J. Goodwin,[1630692],1610612756.0,PHX,,,,Goodwin,J. Goodwin,,,,,,,,,,,,,,,,,,,,,,,,,,
514,PT12M00.00S,2023-12-14T03:55:08.0Z,4,REGULAR,substitution,out,['startperiod'],201142,,,1610612756,88,86,2023-12-14T03:55:41Z,4990000,False,,,0,,SUB out: K. Durant,[201142],1610612756.0,PHX,,,,Durant,K. Durant,,,,,,,,,,,,,,,,,,,,,,,,,,
515,PT12M00.00S,2023-12-14T03:55:08.0Z,4,REGULAR,substitution,out,['startperiod'],203915,,,1610612756,88,86,2023-12-14T03:55:41Z,5000000,False,,,0,,SUB out: S. Dinwiddie,[203915],1610612751.0,BKN,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,,,,,,,,,,,,,,,
516,PT12M00.00S,2023-12-14T03:55:08.0Z,4,REGULAR,substitution,in,['startperiod'],1628966,,,1610612756,88,86,2023-12-14T03:55:41Z,5010000,False,,,0,,SUB in: K. Bates-Diop,[1628966],1610612756.0,PHX,,,,Bates-Diop,K. Bates-Diop,,,,,,,,,,,,,,,,,,,,,,,,,,
517,PT12M00.00S,2023-12-14T03:55:08.0Z,4,REGULAR,substitution,in,['startperiod'],1629642,,,1610612756,88,86,2023-12-14T03:55:41Z,5020000,False,,,0,,SUB in: N. Little,[1629642],1610612756.0,PHX,,,,Little,N. Little,,,,,,,,,,,,,,,,,,,,,,,,,,
518,PT12M00.00S,2023-12-14T03:55:08.0Z,4,REGULAR,substitution,in,['startperiod'],1630570,,,1610612756,88,86,2023-12-14T03:55:41Z,5030000,False,,,0,,SUB in: T. Watford,[1630570],1610612751.0,BKN,,,,Watford,T. Watford,,,,,,,,,,,,,,,,,,,,,,,,,,
519,PT12M00.00S,2023-12-14T03:55:08.0Z,4,REGULAR,substitution,out,['startperiod'],1628969,,,1610612756,88,86,2023-12-14T03:55:51Z,5040000,False,,,0,,SUB out: M. Bridges,[1628969],1610612751.0,BKN,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,,
520,PT12M00.00S,2023-12-14T03:55:08.0Z,4,REGULAR,substitution,in,['startperiod'],1630560,,,1610612756,88,86,2023-12-14T03:55:51Z,5050000,False,,,0,,SUB in: C. Thomas,[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,
521,PT12M00.00S,2023-12-14T03:56:08.5Z,4,REGULAR,period,start,[],0,,,1610612756,88,86,2023-12-14T03:56:08Z,5060000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
522,PT11M43.00S,2023-12-14T03:56:26.4Z,4,REGULAR,violation,kicked ball,[],1630570,,,1610612756,88,86,2023-12-14T03:56:34Z,5070000,False,,,0,,T. Watford kicked ball VIOLATION,[1630570],1610612751.0,BKN,,,,Watford,T. Watford,,,,,,,1146.0,,,,,,,,,,,,,,,,,,,
523,PT11M29.00S,2023-12-14T03:56:58.8Z,4,REGULAR,3pt,Jump Shot,[],1628966,66.3107752956636,44.11764705882353,1610612756,88,86,2023-12-14T03:57:04Z,5080000,False,-29.0,264.0,1,right,MISS K. Bates-Diop 26' 3PT,[1628966],1610612756.0,PHX,,,,Bates-Diop,K. Bates-Diop,,,,,Above the Break 3,24+ Center,,,26.58,Missed,,,,,,,,,,,,,,,,
524,PT11M25.00S,2023-12-14T03:57:02.8Z,4,REGULAR,rebound,defensive,[],1626220,,,1610612751,88,86,2023-12-14T03:57:04Z,5090000,False,,,0,,R. O'Neale REBOUND (Off:0 Def:1),[1626220],1610612751.0,BKN,,,,O'Neale,R. O'Neale,,,,,Above the Break 3,24+ Center,,,,,523.0,1.0,1.0,0.0,,,,,,,,,,,,
525,PT11M12.00S,2023-12-14T03:57:16.0Z,4,REGULAR,3pt,Jump Shot,[],1630570,7.440867279894875,4.166666666666666,1610612751,88,86,2023-12-14T03:57:20Z,5100000,False,229.0,17.0,1,left,MISS T. Watford 3PT,[1630570],1610612751.0,BKN,,,,Watford,T. Watford,,,,,Right Corner 3,24+ Right,,,22.99,Missed,,,,,,,,,,,,,,,,
526,PT11M09.00S,2023-12-14T03:57:19.0Z,4,REGULAR,rebound,defensive,[],1628966,,,1610612756,88,86,2023-12-14T03:57:20Z,5110000,False,,,0,,K. Bates-Diop REBOUND (Off:0 Def:1),[1628966],1610612756.0,PHX,,,,Bates-Diop,K. Bates-Diop,,,,,Right Corner 3,24+ Right,,,,,525.0,1.0,1.0,0.0,,,,,,,,,,,,
527,PT11M03.00S,2023-12-14T03:57:25.1Z,4,REGULAR,3pt,Jump Shot,[],1626164,73.80091984231275,83.33333333333334,1610612756,88,86,2023-12-14T03:57:28Z,5120000,False,167.0,194.0,1,right,MISS D. Booker 25' pullup 3PT,[1626164],1610612756.0,PHX,pullup,,,Booker,D. Booker,,,,,Above the Break 3,24+ Right Center,,,25.56,Missed,,,,,,,,,,,,,,,,
528,PT11M00.00S,2023-12-14T03:57:28.1Z,4,REGULAR,rebound,defensive,[],1629651,,,1610612751,88,86,2023-12-14T03:57:28Z,5130000,False,,,0,,N. Claxton REBOUND (Off:0 Def:6),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Above the Break 3,24+ Right Center,,,,,527.0,6.0,6.0,0.0,,,,,,,,,,,,
529,PT10M49.00S,2023-12-14T03:57:38.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630560,6.258212877792378,42.8921568627451,1610612751,88,88,2023-12-14T04:00:05Z,5140000,False,36.0,6.0,1,left,C. Thomas driving finger roll Layup (16 PTS),[1630560],1610612751.0,BKN,driving finger roll,,,Thomas,C. Thomas,,,,,Restricted Area,0-8 Center,,,3.61,Made,,,,,16.0,,,,,,,,,,,
530,PT10M33.00S,2023-12-14T03:57:54.9Z,4,REGULAR,turnover,bad pass,[],203078,,,1610612756,88,88,2023-12-14T03:57:58Z,5150000,False,,,0,,B. Beal bad pass TURNOVER (2 TO),"[203078, 1627827]",1610612756.0,PHX,,,,Beal,B. Beal,,,,,Mid-Range,8-16 Left,,2.0,,,,,,,,,,,,,,,,,Finney-Smith,1627827.0
531,PT10M33.00S,2023-12-14T03:57:54.9Z,4,REGULAR,steal,,[],1627827,,,1610612751,88,88,2023-12-14T03:57:57Z,5160000,False,,,0,,D. Finney-Smith STEAL (2 STL),[1627827],1610612751.0,BKN,,,,Finney-Smith,D. Finney-Smith,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
532,PT10M30.00S,2023-12-14T03:57:57.7Z,4,REGULAR,turnover,bad pass,[],1627827,,,1610612751,88,88,2023-12-14T03:58:01Z,5170000,False,,,0,,D. Finney-Smith bad pass TURNOVER (2 TO),"[1627827, 1629002]",1610612751.0,BKN,,,,Finney-Smith,D. Finney-Smith,,,,,Mid-Range,16-24 Right,,2.0,,,,,,,,,,,,,,,,,Metu,1629002.0
533,PT10M30.00S,2023-12-14T03:57:57.7Z,4,REGULAR,steal,,[],1629002,,,1610612756,88,88,2023-12-14T03:57:59Z,5180000,False,,,0,,C. Metu STEAL (2 STL),[1629002],1610612756.0,PHX,,,,Metu,C. Metu,,,,,Mid-Range,16-24 Right,,,,,,,,,,,,,,,,,,,,
534,PT10M27.00S,2023-12-14T03:58:00.6Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1629002,79.71419185282524,92.15686274509804,1610612756,88,88,2023-12-14T03:58:06Z,5190000,False,211.0,138.0,1,right,MISS C. Metu 25' 3PT,[1629002],1610612756.0,PHX,,,,Metu,C. Metu,,,,,Above the Break 3,24+ Right Center,,,25.21,Missed,,,,,,,,,,,,,,,,
535,PT10M27.00S,2023-12-14T03:58:00.6Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612751,88,88,2023-12-14T03:58:06Z,5200000,False,,,0,,TEAM defensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,534.0,,,,,,,,,,,,,,,
537,PT10M13.00S,2023-12-14T03:58:32.5Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630560,13.666228646517737,50.75827205882353,1610612751,88,88,2023-12-14T04:01:08Z,5220000,False,-4.0,76.0,1,left,MISS C. Thomas 7' driving floating Shot,[1630560],1610612751.0,BKN,driving floating,,,Thomas,C. Thomas,,,,,In The Paint (Non-RA),0-8 Center,,,7.61,Missed,,,,,,,,,,,,,,,,
538,PT10M10.00S,2023-12-14T03:58:35.5Z,4,REGULAR,rebound,defensive,[],1628966,,,1610612756,88,88,2023-12-14T04:15:34Z,5230000,False,,,0,,K. Bates-Diop REBOUND (Off:0 Def:2),[1628966],1610612756.0,PHX,,,,Bates-Diop,K. Bates-Diop,,,,,In The Paint (Non-RA),0-8 Center,,,,,537.0,2.0,2.0,0.0,,,,,,,,,,,,
604,PT10M10.00S,2023-12-14T03:58:35.6Z,4,REGULAR,turnover,lost ball,[],1628966,,,1610612756,88,88,2023-12-14T04:16:08Z,5235000,False,,,0,,K. Bates-Diop lost ball TURNOVER (1 TO),"[1628966, 1630570]",1610612756.0,PHX,,,,Bates-Diop,K. Bates-Diop,,,,,Restricted Area,0-8 Center,,1.0,,,,,,,,,,,,,,,,,Watford,1630570.0
605,PT10M10.00S,2023-12-14T03:58:35.6Z,4,REGULAR,steal,,[],1630570,,,1610612751,88,88,2023-12-14T04:15:57Z,5237500,False,,,0,,T. Watford STEAL (1 STL),[1630570],1610612751.0,BKN,,,,Watford,T. Watford,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
539,PT10M07.00S,2023-12-14T03:58:38.7Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1630560,21.632720105124836,10.53921568627451,1610612751,88,91,2023-12-14T04:15:57Z,5240000,False,197.0,151.0,1,left,C. Thomas 24' 3PT  (19 PTS) (R. O'Neale 2 AST),"[1630560, 1626220]",1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,Above the Break 3,24+ Right Center,,,24.83,Made,,,,,19.0,R. O'Neale,1626220.0,2.0,,,,,,,,
541,PT09M49.00S,2023-12-14T03:58:56.4Z,4,REGULAR,3pt,Jump Shot,[],1629642,76.82325886990802,11.029411764705882,1610612756,91,91,2023-12-14T03:59:15Z,5260000,False,-195.0,165.0,1,right,N. Little 25' 3PT  (10 PTS) (K. Bates-Diop 1 AST),"[1629642, 1628966]",1610612756.0,PHX,,,,Little,N. Little,,,,,Above the Break 3,24+ Left Center,,,25.56,Made,,,,,10.0,K. Bates-Diop,1628966.0,1.0,,,,,,,,
543,PT09M31.00S,2023-12-14T03:59:14.3Z,4,REGULAR,3pt,Jump Shot,[],1630560,30.831143232588698,40.19607843137255,1610612751,91,94,2023-12-14T04:02:45Z,5280000,False,49.0,237.0,1,left,C. Thomas 24' 3PT step back (22 PTS),[1630560],1610612751.0,BKN,step back,,,Thomas,C. Thomas,,,,,Above the Break 3,24+ Center,,,24.23,Made,,,,,22.0,,,,,,,,,,,
544,PT09M29.00S,2023-12-14T03:59:20.5Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612756,91,94,2023-12-14T03:59:20Z,5290000,False,,,0,,PHX Timeout,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
545,PT09M29.00S,2023-12-14T04:01:40.2Z,4,REGULAR,substitution,out,[],1629642,,,1610612756,91,94,2023-12-14T04:02:07Z,5300000,False,,,0,,SUB out: N. Little,[1629642],1610612756.0,PHX,,,,Little,N. Little,,,,,,,,,,,,,,,,,,,,,,,,,,
546,PT09M29.00S,2023-12-14T04:01:40.2Z,4,REGULAR,substitution,in,[],1630692,,,1610612756,91,94,2023-12-14T04:02:07Z,5310000,False,,,0,,SUB in: J. Goodwin,[1630692],1610612756.0,PHX,,,,Goodwin,J. Goodwin,,,,,,,,,,,,,,,,,,,,,,,,,,
548,PT09M07.00S,2023-12-14T04:02:39.1Z,4,REGULAR,2pt,Jump Shot,[],1630692,93.11760840998686,8.823529411764707,1610612756,91,94,2023-12-14T04:02:45Z,5330000,False,-206.0,12.0,1,right,MISS J. Goodwin 20' Jump Shot,[1630692],1610612756.0,PHX,,,,Goodwin,J. Goodwin,,,,,Mid-Range,16-24 Left,,,20.63,Missed,,,,,,,,,,,,,,,,
549,PT09M04.00S,2023-12-14T04:02:42.0Z,4,REGULAR,rebound,defensive,[],1629651,,,1610612751,91,94,2023-12-14T04:02:42Z,5340000,False,,,0,,N. Claxton REBOUND (Off:0 Def:7),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Mid-Range,16-24 Left,,,,,548.0,7.0,7.0,0.0,,,,,,,,,,,,
550,PT08M47.00S,2023-12-14T04:02:59.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1627827,8.623521681997373,47.549019607843135,1610612751,91,96,2023-12-14T04:03:03Z,5350000,False,12.0,29.0,1,left,D. Finney-Smith driving Layup (8 PTS) (R. O'Neale 3 AST),"[1627827, 1626220]",1610612751.0,BKN,driving,,,Finney-Smith,D. Finney-Smith,,,,,Restricted Area,0-8 Center,,,3.11,Made,,,,,8.0,R. O'Neale,1626220.0,3.0,,,,,,,,
552,PT08M31.00S,2023-12-14T04:03:14.6Z,4,REGULAR,3pt,Jump Shot,[],203078,87.07293035479631,94.36274509803921,1610612756,94,96,2023-12-14T04:03:18Z,5370000,False,222.0,69.0,1,right,B. Beal 3PT  (14 PTS) (D. Booker 11 AST),"[203078, 1626164]",1610612756.0,PHX,,,,Beal,B. Beal,,,,,Right Corner 3,24+ Right,,,23.23,Made,,,,,14.0,D. Booker,1626164.0,11.0,,,,,,,,
555,PT08M12.00S,2023-12-14T04:03:54.9Z,4,REGULAR,foul,personal,[],1629002,,,1610612751,94,96,2023-12-14T04:04:00Z,5400000,False,,,0,,C. Metu personal FOUL (2 PF),"[1629002, 1630560]",1610612756.0,PHX,,,,Metu,C. Metu,,,,,Mid-Range,16-24 Right,1146.0,,,,,,,,,,,,2.0,0.0,Thomas,1630560.0,,,,
557,PT08M04.00S,2023-12-14T04:04:25.0Z,4,REGULAR,3pt,Jump Shot,[],1626220,27.808804204993432,76.7156862745098,1610612751,94,99,2023-12-14T04:04:28Z,5420000,False,-134.0,209.0,1,left,R. O'Neale 24' 3PT  (8 PTS) (C. Thomas 4 AST),"[1626220, 1630560]",1610612751.0,BKN,,,,O'Neale,R. O'Neale,,,,,Above the Break 3,24+ Left Center,,,24.8,Made,,,,,8.0,C. Thomas,1630560.0,4.0,,,,,,,,
559,PT07M40.00S,2023-12-14T04:04:50.9Z,4,REGULAR,foul,personal,['2freethrow'],1630570,,,1610612756,94,99,2023-12-14T04:04:55Z,5440000,False,,,0,,T. Watford shooting personal FOUL (1 PF) (Booker 2 FT),"[1630570, 1626164]",1610612751.0,BKN,shooting,,,Watford,T. Watford,,,,,Restricted Area,0-8 Center,1146.0,,,,,,,,,,,,1.0,0.0,Booker,1626164.0,,,,
561,PT07M40.00S,2023-12-14T04:05:16.5Z,4,REGULAR,freethrow,1 of 2,[],1626164,,,1610612756,95,99,2023-12-14T04:05:16Z,5460000,False,,,0,,D. Booker Free Throw 1 of 2 (27 PTS),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,Made,,,,,27.0,,,,,,,,,,,
562,PT07M40.00S,2023-12-14T04:05:24.6Z,4,REGULAR,substitution,out,[],1629002,,,1610612756,95,99,2023-12-14T04:05:36Z,5470000,False,,,0,,SUB out: C. Metu,[1629002],1610612756.0,PHX,,,,Metu,C. Metu,,,,,,,,,,,,,,,,,,,,,,,,,,
563,PT07M40.00S,2023-12-14T04:05:24.6Z,4,REGULAR,substitution,out,[],1628966,,,1610612756,95,99,2023-12-14T04:05:36Z,5480000,False,,,0,,SUB out: K. Bates-Diop,[1628966],1610612756.0,PHX,,,,Bates-Diop,K. Bates-Diop,,,,,,,,,,,,,,,,,,,,,,,,,,
564,PT07M40.00S,2023-12-14T04:05:24.6Z,4,REGULAR,substitution,in,[],201142,,,1610612756,95,99,2023-12-14T04:05:36Z,5490000,False,,,0,,SUB in: K. Durant,[201142],1610612756.0,PHX,,,,Durant,K. Durant,,,,,,,,,,,,,,,,,,,,,,,,,,
565,PT07M40.00S,2023-12-14T04:05:24.6Z,4,REGULAR,substitution,in,[],203994,,,1610612756,95,99,2023-12-14T04:05:36Z,5500000,False,,,0,,SUB in: J. Nurkic,[203994],1610612756.0,PHX,,,,Nurkic,J. Nurkic,,,,,,,,,,,,,,,,,,,,,,,,,,
566,PT07M40.00S,2023-12-14T04:05:48.6Z,4,REGULAR,freethrow,2 of 2,[],1626164,,,1610612756,96,99,2023-12-14T04:05:48Z,5510000,False,,,0,,D. Booker Free Throw 2 of 2 (28 PTS),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,Made,,,,,28.0,,,,,,,,,,,
567,PT07M25.00S,2023-12-14T04:06:06.6Z,4,REGULAR,3pt,Jump Shot,[],1630560,33.196452036793694,54.41176470588235,1610612751,96,99,2023-12-14T04:06:12Z,5520000,False,-22.0,260.0,1,left,MISS C. Thomas 26' pullup 3PT,[1630560],1610612751.0,BKN,pullup,,,Thomas,C. Thomas,,,,,Above the Break 3,24+ Center,,,26.04,Missed,,,,,,,,,,,,,,,,
568,PT07M21.00S,2023-12-14T04:06:10.6Z,4,REGULAR,rebound,defensive,[],201142,,,1610612756,96,99,2023-12-14T04:06:12Z,5530000,False,,,0,,K. Durant REBOUND (Off:0 Def:4),[201142],1610612756.0,PHX,,,,Durant,K. Durant,,,,,Above the Break 3,24+ Center,,,,,567.0,4.0,4.0,0.0,,,,,,,,,,,,
569,PT07M14.00S,2023-12-14T04:06:17.2Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201142,82.34231274638634,38.970588235294116,1610612756,98,99,2023-12-14T04:06:21Z,5540000,False,-55.0,113.0,1,right,K. Durant 12' pullup Jump Shot (21 PTS) (B. Beal 4 AST),"[201142, 203078]",1610612756.0,PHX,pullup,,,Durant,K. Durant,,,,,In The Paint (Non-RA),8-16 Center,,,12.62,Made,,,,,21.0,B. Beal,203078.0,4.0,,,,,,,,
571,PT07M03.00S,2023-12-14T04:06:33.3Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612751,98,99,2023-12-14T04:06:33Z,5560000,False,,,0,,BKN Timeout,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
572,PT07M03.00S,2023-12-14T04:08:00.7Z,4,REGULAR,substitution,out,[],203078,,,1610612751,98,99,2023-12-14T04:09:10Z,5570000,False,,,0,,SUB out: B. Beal,[203078],1610612756.0,PHX,,,,Beal,B. Beal,,,,,,,,,,,,,,,,,,,,,,,,,,
573,PT07M03.00S,2023-12-14T04:08:00.7Z,4,REGULAR,substitution,out,[],1630570,,,1610612751,98,99,2023-12-14T04:09:10Z,5580000,False,,,0,,SUB out: T. Watford,[1630570],1610612751.0,BKN,,,,Watford,T. Watford,,,,,,,,,,,,,,,,,,,,,,,,,,
574,PT07M03.00S,2023-12-14T04:08:00.7Z,4,REGULAR,substitution,out,[],1630560,,,1610612751,98,99,2023-12-14T04:09:10Z,5590000,False,,,0,,SUB out: C. Thomas,[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,
575,PT07M03.00S,2023-12-14T04:08:00.7Z,4,REGULAR,substitution,in,[],1628966,,,1610612751,98,99,2023-12-14T04:09:10Z,5600000,False,,,0,,SUB in: K. Bates-Diop,[1628966],1610612756.0,PHX,,,,Bates-Diop,K. Bates-Diop,,,,,,,,,,,,,,,,,,,,,,,,,,
576,PT07M03.00S,2023-12-14T04:08:00.7Z,4,REGULAR,substitution,in,[],203915,,,1610612751,98,99,2023-12-14T04:09:10Z,5610000,False,,,0,,SUB in: S. Dinwiddie,[203915],1610612751.0,BKN,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,,,,,,,,,,,,,,,
577,PT07M03.00S,2023-12-14T04:08:00.7Z,4,REGULAR,substitution,in,[],1628969,,,1610612751,98,99,2023-12-14T04:09:10Z,5620000,False,,,0,,SUB in: M. Bridges,[1628969],1610612751.0,BKN,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,,
579,PT06M48.00S,2023-12-14T04:09:58.0Z,4,REGULAR,3pt,Jump Shot,[],203915,24.78646517739816,85.7843137254902,1610612751,98,102,2023-12-14T04:12:12Z,5640000,False,-179.0,180.0,1,left,S. Dinwiddie 25' 3PT pullup (11 PTS),[203915],1610612751.0,BKN,pullup,,,Dinwiddie,S. Dinwiddie,,,,,Above the Break 3,24+ Left Center,,,25.41,Made,,,,,11.0,,,,,,,,,,,
580,PT06M21.00S,2023-12-14T04:10:24.9Z,4,REGULAR,3pt,Jump Shot,[],203994,64.99671484888306,44.36274509803921,1610612756,98,102,2023-12-14T04:10:29Z,5650000,False,-28.0,277.0,1,right,MISS J. Nurkic 27' 3PT,[203994],1610612756.0,PHX,,,,Nurkic,J. Nurkic,,,,,Above the Break 3,24+ Center,,,27.79,Missed,,,,,,,,,,,,,,,,
581,PT06M17.00S,2023-12-14T04:10:28.9Z,4,REGULAR,rebound,defensive,[],1627827,,,1610612751,98,102,2023-12-14T04:10:29Z,5660000,False,,,0,,D. Finney-Smith REBOUND (Off:3 Def:3),[1627827],1610612751.0,BKN,,,,Finney-Smith,D. Finney-Smith,,,,,Above the Break 3,24+ Center,,,,,580.0,6.0,3.0,3.0,,,,,,,,,,,,
582,PT06M07.00S,2023-12-14T04:10:38.3Z,4,REGULAR,3pt,Jump Shot,[],1628969,3.630091984231275,4.166666666666666,1610612751,98,105,2023-12-14T04:10:45Z,5670000,False,229.0,-18.0,1,left,M. Bridges 3PT  (19 PTS) (R. O'Neale 4 AST),"[1628969, 1626220]",1610612751.0,BKN,,,,Bridges,M. Bridges,,,,,Right Corner 3,24+ Right,,,22.99,Made,,,,,19.0,R. O'Neale,1626220.0,4.0,,,,,,,,
584,PT05M48.00S,2023-12-14T04:10:57.3Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626164,82.47371879106439,47.05882352941176,1610612756,100,105,2023-12-14T04:11:00Z,5690000,False,-15.0,112.0,1,right,D. Booker 11' pullup Jump Shot (30 PTS),[1626164],1610612756.0,PHX,pullup,,,Booker,D. Booker,,,,,In The Paint (Non-RA),8-16 Center,,,11.32,Made,,,,,30.0,,,,,,,,,,,
585,PT05M24.00S,2023-12-14T04:11:23.6Z,4,REGULAR,foul,personal,[],1626164,,,1610612751,100,105,2023-12-14T04:11:32Z,5700000,False,,,0,,D. Booker personal FOUL (4 PF),"[1626164, 1628969]",1610612756.0,PHX,,,,Booker,D. Booker,,,,,Above the Break 3,24+ Center,1146.0,,,,,,,,,,,,4.0,0.0,Bridges,1628969.0,,,,
587,PT05M24.00S,2023-12-14T04:11:34.6Z,4,REGULAR,substitution,out,[],1628966,,,1610612751,100,105,2023-12-14T04:11:38Z,5720000,False,,,0,,SUB out: K. Bates-Diop,[1628966],1610612756.0,PHX,,,,Bates-Diop,K. Bates-Diop,,,,,,,,,,,,,,,,,,,,,,,,,,
588,PT05M24.00S,2023-12-14T04:11:34.6Z,4,REGULAR,substitution,in,[],1629642,,,1610612751,100,105,2023-12-14T04:11:38Z,5730000,False,,,0,,SUB in: N. Little,[1629642],1610612756.0,PHX,,,,Little,N. Little,,,,,,,,,,,,,,,,,,,,,,,,,,
589,PT05M13.00S,2023-12-14T04:11:54.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629651,9.149145860709593,58.82352941176471,1610612751,100,107,2023-12-14T04:12:00Z,5740000,False,-44.0,34.0,1,left,N. Claxton driving Layup (14 PTS),[1629651],1610612751.0,BKN,driving,,,Claxton,N. Claxton,,,,,In The Paint (Non-RA),0-8 Center,,,5.54,Made,,,,,14.0,,,,,,,,,,,
590,PT04M54.00S,2023-12-14T04:12:15.7Z,4,REGULAR,foul,personal,['2freethrow'],1626220,,,1610612756,100,107,2023-12-14T04:12:22Z,5750000,False,,,0,,R. O'Neale shooting personal FOUL (1 PF) (Booker 2 FT),"[1626220, 1626164]",1610612751.0,BKN,shooting,,,O'Neale,R. O'Neale,,,,,In The Paint (Non-RA),0-8 Center,1146.0,,,,,,,,,,,,1.0,0.0,Booker,1626164.0,,,,
592,PT04M54.00S,2023-12-14T04:12:43.4Z,4,REGULAR,freethrow,1 of 2,[],1626164,,,1610612756,101,107,2023-12-14T04:12:43Z,5770000,False,,,0,,D. Booker Free Throw 1 of 2 (31 PTS),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,Made,,,,,31.0,,,,,,,,,,,
593,PT04M54.00S,2023-12-14T04:12:43.8Z,4,REGULAR,substitution,out,[],1627827,,,1610612756,101,107,2023-12-14T04:12:48Z,5780000,False,,,0,,SUB out: D. Finney-Smith,[1627827],1610612751.0,BKN,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
594,PT04M54.00S,2023-12-14T04:12:43.8Z,4,REGULAR,substitution,in,[],1629661,,,1610612756,101,107,2023-12-14T04:12:48Z,5790000,False,,,0,,SUB in: C. Johnson,[1629661],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
595,PT04M54.00S,2023-12-14T04:13:02.2Z,4,REGULAR,freethrow,2 of 2,[],1626164,,,1610612756,102,107,2023-12-14T04:13:02Z,5800000,False,,,0,,D. Booker Free Throw 2 of 2 (32 PTS),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,Made,,,,,32.0,,,,,,,,,,,
596,PT04M36.00S,2023-12-14T04:13:25.9Z,4,REGULAR,3pt,Jump Shot,[],1629661,32.670827858081466,25.0,1610612751,102,107,2023-12-14T04:13:34Z,5810000,False,125.0,255.0,1,left,MISS C. Johnson 28' 3PT,[1629661],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,Above the Break 3,24+ Right Center,,,28.36,Missed,,,,,,,,,,,,,,,,
