actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal
258,PT04M44.00S,2026-04-11T02:28:43.7Z,2,REGULAR,freethrow,1 of 3,[],1628978,,,1610612750,59,59,2026-04-11T02:28:43Z,2540000,False,,,0,,MISS D. DiVincenzo Free Throw 1 of 3,[1628978],1610612750.0,MIN,,,,DiVincenzo,D. DiVincenzo,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
259,PT04M44.00S,2026-04-11T02:28:43.7Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612750,59,59,2026-04-11T02:28:43Z,2550000,False,,,0,,TEAM offensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,,,,,258.0,,,,,,,,,,,,,,,,,
260,PT04M44.00S,2026-04-11T02:28:59.5Z,2,REGULAR,freethrow,2 of 3,[],1628978,,,1610612750,59,60,2026-04-11T02:28:59Z,2560000,False,,,0,,D. DiVincenzo Free Throw 2 of 3 (4 PTS),[1628978],1610612750.0,MIN,,,,DiVincenzo,D. DiVincenzo,,,,,,,,Made,,,,,,,4.0,,,,,,,,,,,
261,PT04M44.00S,2026-04-11T02:29:00.5Z,2,REGULAR,substitution,out,[],1631095,,,1610612750,59,60,2026-04-11T02:29:03Z,2570000,False,,,0,,SUB out: J. Smith Jr.,[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
262,PT04M44.00S,2026-04-11T02:29:00.5Z,2,REGULAR,substitution,in,[],1631106,,,1610612750,59,60,2026-04-11T02:29:03Z,2580000,False,,,0,,SUB in: T. Eason,[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,,,,,,,,,,,,,,,,,,,,,,
263,PT04M44.00S,2026-04-11T02:29:19.7Z,2,REGULAR,freethrow,3 of 3,[],1628978,,,1610612750,59,61,2026-04-11T02:29:19Z,2590000,False,,,0,,D. DiVincenzo Free Throw 3 of 3 (5 PTS),[1628978],1610612750.0,MIN,,,,DiVincenzo,D. DiVincenzo,,,,,,,,Made,,,,,,,5.0,,,,,,,,,,,
264,PT04M27.00S,2026-04-11T02:29:38.4Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],203991,9.806176084099869,52.69607843137255,1610612745,61,61,2026-04-11T02:29:43Z,2600000,False,-13.0,40.0,1,left,C. Capela cutting DUNK (4 PTS) (K. Durant 3 AST),"[203991, 201142]",1610612745.0,HOU,cutting,,,Capela,C. Capela,,,,,Restricted Area,0-8 Center,4.19,Made,,,,,,,4.0,,,,,,,,,K. Durant,201142.0,3.0
266,PT04M26.00S,2026-04-11T02:29:45.9Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612750,61,61,2026-04-11T02:29:45Z,2620000,False,,,0,,MIN Timeout,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
267,PT04M14.00S,2026-04-11T02:33:33.2Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",201142,,,1610612750,61,61,2026-04-11T02:33:42Z,2630000,False,,,0,,K. Durant shooting personal FOUL (2 PF) (Edwards 2 FT),"[201142, 1630162]",1610612745.0,HOU,shooting,,,Durant,K. Durant,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,1626301.0,2.0,0.0,Edwards,1630162.0,,,,,,
269,PT04M14.00S,2026-04-11T02:33:56.8Z,2,REGULAR,freethrow,1 of 2,[],1630162,,,1610612750,61,62,2026-04-11T02:33:56Z,2650000,False,,,0,,A. Edwards Free Throw 1 of 2 (6 PTS),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,Made,,,,,,,6.0,,,,,,,,,,,
270,PT04M14.00S,2026-04-11T02:34:12.1Z,2,REGULAR,freethrow,2 of 2,[],1630162,,,1610612750,61,63,2026-04-11T02:34:12Z,2660000,False,,,0,,A. Edwards Free Throw 2 of 2 (7 PTS),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,Made,,,,,,,7.0,,,,,,,,,,,
271,PT03M58.00S,2026-04-11T02:34:29.5Z,2,REGULAR,2pt,Jump Shot,[],1642263,21.369908015768726,47.794117647058826,1610612745,63,63,2026-04-11T02:34:35Z,2670000,False,11.0,148.0,1,left,R. Sheppard 14' driving floating Jump Shot (4 PTS) (K. Durant 4 AST),"[1642263, 201142]",1610612745.0,HOU,driving floating,,,Sheppard,R. Sheppard,,,,,Mid-Range,8-16 Center,14.88,Made,,,,,,,4.0,,,,,,,,,K. Durant,201142.0,4.0
273,PT03M50.00S,2026-04-11T02:34:37.6Z,2,REGULAR,2pt,Jump Shot,[],1630162,93.64323258869908,28.186274509803923,1610612750,63,63,2026-04-11T02:34:42Z,2690000,False,-109.0,7.0,1,right,MISS A. Edwards 10' pullup Shot,[1630162],1610612750.0,MIN,pullup,,,Edwards,A. Edwards,,,,,Mid-Range,8-16 Left,10.93,Missed,,,,,,,,,,,,,,,,,,
274,PT03M47.00S,2026-04-11T02:34:40.6Z,2,REGULAR,rebound,defensive,[],201142,,,1610612745,63,63,2026-04-11T02:34:42Z,2700000,False,,,0,,K. Durant REBOUND (Off:0 Def:5),[201142],1610612745.0,HOU,,,,Durant,K. Durant,,,,,Mid-Range,8-16 Left,,,273.0,5.0,5.0,0.0,,,,,,,,,,,,,,
275,PT03M37.00S,2026-04-11T02:34:54.4Z,2,REGULAR,foul,personal,['3freethrow'],1630183,,,1610612745,63,63,2026-04-11T02:35:01Z,2710000,False,,,0,,J. McDaniels shooting personal FOUL (2 PF) (Durant 3 FT),"[1630183, 201142]",1610612750.0,MIN,shooting,,,McDaniels,J. McDaniels,,,,,Above the Break 3,24+ Center,,,,,,,,,,1629178.0,2.0,0.0,Durant,201142.0,,,,,,
277,PT03M37.00S,2026-04-11T02:35:18.4Z,2,REGULAR,freethrow,1 of 3,[],201142,,,1610612745,64,63,2026-04-11T02:35:18Z,2730000,False,,,0,,K. Durant Free Throw 1 of 3 (15 PTS),[201142],1610612745.0,HOU,,,,Durant,K. Durant,,,,,,,,Made,,,,,,,15.0,,,,,,,,,,,
278,PT03M37.00S,2026-04-11T02:35:34.9Z,2,REGULAR,freethrow,2 of 3,[],201142,,,1610612745,65,63,2026-04-11T02:35:34Z,2740000,False,,,0,,K. Durant Free Throw 2 of 3 (16 PTS),[201142],1610612745.0,HOU,,,,Durant,K. Durant,,,,,,,,Made,,,,,,,16.0,,,,,,,,,,,
279,PT03M37.00S,2026-04-11T02:35:35.6Z,2,REGULAR,substitution,out,[],1628978,,,1610612745,65,63,2026-04-11T02:35:48Z,2750000,False,,,0,,SUB out: D. DiVincenzo,[1628978],1610612750.0,MIN,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,,,,,,,,,,,,,,,,
280,PT03M37.00S,2026-04-11T02:35:35.6Z,2,REGULAR,substitution,out,[],1630162,,,1610612745,65,63,2026-04-11T02:35:48Z,2760000,False,,,0,,SUB out: A. Edwards,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,
281,PT03M37.00S,2026-04-11T02:35:35.6Z,2,REGULAR,substitution,in,[],201144,,,1610612745,65,63,2026-04-11T02:35:48Z,2770000,False,,,0,,SUB in: M. Conley,[201144],1610612750.0,MIN,,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,,,,,,,
282,PT03M37.00S,2026-04-11T02:35:35.6Z,2,REGULAR,substitution,in,[],1641740,,,1610612745,65,63,2026-04-11T02:35:48Z,2780000,False,,,0,,SUB in: J. Clark,[1641740],1610612750.0,MIN,,,,Clark,J. Clark,,,,,,,,,,,,,,,,,,,,,,,,,,
283,PT03M37.00S,2026-04-11T02:35:56.1Z,2,REGULAR,freethrow,3 of 3,[],201142,,,1610612745,66,63,2026-04-11T02:35:56Z,2790000,False,,,0,,K. Durant Free Throw 3 of 3 (17 PTS),[201142],1610612745.0,HOU,,,,Durant,K. Durant,,,,,,,,Made,,,,,,,17.0,,,,,,,,,,,
284,PT03M23.00S,2026-04-11T02:36:10.5Z,2,REGULAR,3pt,Jump Shot,[],1630545,78.79434954007884,91.66666666666666,1610612750,66,66,2026-04-11T02:36:17Z,2800000,False,208.0,147.0,1,right,T. Shannon Jr. 25' 3PT step back (12 PTS),[1630545],1610612750.0,MIN,step back,,,Shannon Jr.,T. Shannon Jr.,,,,,Above the Break 3,24+ Right Center,25.48,Made,,,,,,,12.0,,,,,,,,,,,
285,PT03M08.00S,2026-04-11T02:36:25.6Z,2,REGULAR,3pt,Jump Shot,[],1642263,28.728646517739815,79.65686274509804,1610612745,69,66,2026-04-11T02:36:33Z,2810000,False,-148.0,218.0,1,left,R. Sheppard 26' 3PT  (7 PTS) (K. Durant 5 AST),"[1642263, 201142]",1610612745.0,HOU,,,,Sheppard,R. Sheppard,,,,,Above the Break 3,24+ Left Center,26.32,Made,,,,,,,7.0,,,,,,,,,K. Durant,201142.0,5.0
287,PT02M52.00S,2026-04-11T02:36:41.4Z,2,REGULAR,3pt,Jump Shot,[],1630545,66.96780551905388,43.872549019607845,1610612750,69,66,2026-04-11T02:37:21Z,2830000,False,-31.0,258.0,1,right,MISS T. Shannon Jr. 25' pullup 3PT,[1630545],1610612750.0,MIN,pullup,,,Shannon Jr.,T. Shannon Jr.,,,,,Above the Break 3,24+ Center,25.98,Missed,,,,,,,,,,,,,,,,,,
288,PT02M51.00S,2026-04-11T02:36:42.4Z,2,REGULAR,rebound,offensive,[],203937,,,1610612750,69,66,2026-04-11T02:37:21Z,2840000,False,,,0,,K. Anderson REBOUND (Off:2 Def:2),[203937],1610612750.0,MIN,,,,Anderson,K. Anderson,,,,,Above the Break 3,24+ Center,,,287.0,4.0,2.0,2.0,,,,,,,,,,,,,,
289,PT02M49.00S,2026-04-11T02:36:44.9Z,2,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",203937,89.96386333771353,63.970588235294116,1610612750,69,68,2026-04-11T02:36:49Z,2850000,False,70.0,42.0,1,right,K. Anderson 8' driving Hook (11 PTS),[203937],1610612750.0,MIN,driving,,,Anderson,K. Anderson,,,,,In The Paint (Non-RA),8-16 Right,8.14,Made,,,,,,,11.0,,,,,,,,,,,
290,PT02M35.00S,2026-04-11T02:36:58.5Z,2,REGULAR,turnover,bad pass,[],1631106,,,1610612745,69,68,2026-04-11T02:37:01Z,2860000,False,,,0,,T. Eason bad pass TURNOVER (2 TO),"[1631106, 203937]",1610612745.0,HOU,,,,Eason,T. Eason,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,2.0,Anderson,203937.0,,,
291,PT02M35.00S,2026-04-11T02:36:58.5Z,2,REGULAR,steal,,[],203937,,,1610612750,69,68,2026-04-11T02:37:00Z,2870000,False,,,0,,K. Anderson STEAL (1 STL),[203937],1610612750.0,MIN,,,,Anderson,K. Anderson,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
292,PT02M32.00S,2026-04-11T02:37:04.2Z,2,REGULAR,turnover,traveling,[],1641740,,,1610612750,69,68,2026-04-11T02:37:09Z,2880000,False,,,0,,J. Clark traveling TURNOVER (1 TO),[1641740],1610612750.0,MIN,,,,Clark,J. Clark,,,,,Mid-Range,8-16 Left,,,,,,,,,,1626301.0,,,,,1.0,,,,,
293,PT02M32.00S,2026-04-11T02:37:07.8Z,2,REGULAR,substitution,out,[],1642263,,,1610612745,69,68,2026-04-11T02:37:24Z,2890000,False,,,0,,SUB out: R. Sheppard,[1642263],1610612745.0,HOU,,,,Sheppard,R. Sheppard,,,,,,,,,,,,,,,,,,,,,,,,,,
294,PT02M32.00S,2026-04-11T02:37:07.8Z,2,REGULAR,substitution,out,[],1629006,,,1610612745,69,68,2026-04-11T02:37:24Z,2900000,False,,,0,,SUB out: J. Okogie,[1629006],1610612745.0,HOU,,,,Okogie,J. Okogie,,,,,,,,,,,,,,,,,,,,,,,,,,
295,PT02M32.00S,2026-04-11T02:37:07.8Z,2,REGULAR,substitution,out,[],203991,,,1610612745,69,68,2026-04-11T02:37:24Z,2910000,False,,,0,,SUB out: C. Capela,[203991],1610612745.0,HOU,,,,Capela,C. Capela,,,,,,,,,,,,,,,,,,,,,,,,,,
296,PT02M32.00S,2026-04-11T02:37:07.8Z,2,REGULAR,substitution,in,[],1641708,,,1610612745,69,68,2026-04-11T02:37:24Z,2920000,False,,,0,,SUB in: A. Thompson,[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
297,PT02M32.00S,2026-04-11T02:37:07.8Z,2,REGULAR,substitution,in,[],1630256,,,1610612745,69,68,2026-04-11T02:37:24Z,2930000,False,,,0,,SUB in: J. Tate,[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,,,,,,,,,,,,,,,,,,,,,,
298,PT02M32.00S,2026-04-11T02:37:07.8Z,2,REGULAR,substitution,in,[],1631095,,,1610612745,69,68,2026-04-11T02:37:24Z,2940000,False,,,0,,SUB in: J. Smith Jr.,[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
299,PT02M11.00S,2026-04-11T02:37:47.2Z,2,REGULAR,turnover,bad pass,[],201142,,,1610612745,69,68,2026-04-11T02:37:50Z,2950000,False,,,0,,K. Durant bad pass TURNOVER (2 TO),"[201142, 201144]",1610612745.0,HOU,,,,Durant,K. Durant,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,2.0,Conley,201144.0,,,
300,PT02M11.00S,2026-04-11T02:37:47.2Z,2,REGULAR,steal,,[],201144,,,1610612750,69,68,2026-04-11T02:37:49Z,2960000,False,,,0,,M. Conley STEAL (1 STL),[201144],1610612750.0,MIN,,,,Conley,M. Conley,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
301,PT02M06.00S,2026-04-11T02:37:52.3Z,2,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",1630183,72.61826544021025,78.18627450980392,1610612750,69,68,2026-04-11T02:38:08Z,2970000,False,141.0,205.0,1,right,MISS J. McDaniels 24' running 3PT,[1630183],1610612750.0,MIN,running,,,McDaniels,J. McDaniels,,,,,Above the Break 3,24+ Right Center,24.87,Missed,,,,,,,,,,,,,,,,,,
302,PT02M03.00S,2026-04-11T02:37:55.3Z,2,REGULAR,rebound,defensive,[],1630256,,,1610612745,69,68,2026-04-11T02:37:58Z,2980000,False,,,0,,J. Tate REBOUND (Off:0 Def:1),[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,Above the Break 3,24+ Right Center,,,301.0,1.0,1.0,0.0,,,,,,,,,,,,,,
303,PT01M59.00S,2026-04-11T02:38:03.5Z,2,REGULAR,foul,personal,[],201144,,,1610612745,69,68,2026-04-11T02:38:22Z,2990000,False,,,0,,M. Conley personal FOUL (1 PF),"[201144, 1641708]",1610612750.0,MIN,,,,Conley,M. Conley,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,1626301.0,1.0,0.0,Thompson,1641708.0,,,,,,
306,PT01M41.00S,2026-04-11T02:39:04.6Z,2,REGULAR,2pt,Jump Shot,[],201142,6.915243101182654,85.29411764705883,1610612745,69,68,2026-04-11T02:39:23Z,3020000,False,-176.0,13.0,1,left,MISS K. Durant 17' step back Shot,[201142],1610612745.0,HOU,step back,,,Durant,K. Durant,,,,,Mid-Range,16-24 Left,17.69,Missed,,,,,,,,,,,,,,,,,,
307,PT01M39.00S,2026-04-11T02:39:06.6Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612750,69,68,2026-04-11T02:40:06Z,3030000,False,,,0,,TEAM defensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,Mid-Range,16-24 Left,,,306.0,,,,,,,,,,,,,,,,,
308,PT01M36.00S,2026-04-11T02:39:47.4Z,2,REGULAR,jumpball,recovered,[],0,,,1610612750,69,68,2026-04-11T02:40:06Z,3040000,False,,,0,,Jump Ball K. Anderson vs. T. Eason: Tip to Team (MIN),"[203937, 1631106]",1610612750.0,MIN,heldball,Team (MIN),,,,Anderson,203937.0,Eason,1631106.0,,,,,,,,,,,,,,,,,,,,,,
313,PT01M21.00S,2026-04-11T02:40:08.9Z,2,REGULAR,2pt,Jump Shot,[],1630183,75.1149802890933,36.51960784313725,1610612750,69,68,2026-04-11T02:40:17Z,3090000,False,-67.0,181.0,1,right,MISS J. McDaniels 19' pullup Shot,[1630183],1610612750.0,MIN,pullup,,,McDaniels,J. McDaniels,,,,,Mid-Range,16-24 Left Center,19.35,Missed,,,,,,,,,,,,,,,,,,
314,PT01M18.00S,2026-04-11T02:40:11.3Z,2,REGULAR,rebound,defensive,[],1630256,,,1610612745,69,68,2026-04-11T02:40:11Z,3100000,False,,,0,,J. Tate REBOUND (Off:0 Def:2),[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,Mid-Range,16-24 Left Center,,,313.0,2.0,2.0,0.0,,,,,,,,,,,,,,
315,PT01M09.00S,2026-04-11T02:40:20.8Z,2,REGULAR,2pt,Jump Shot,[],1641708,9.149145860709593,78.18627450980392,1610612745,69,68,2026-04-11T02:40:29Z,3110000,False,-141.0,34.0,1,left,MISS A. Thompson 14' fadeaway Shot,[1641708],1610612745.0,HOU,fadeaway,,,Thompson,A. Thompson,,,,,Mid-Range,8-16 Left,14.48,Missed,,,,,,,,,,,,,,,,,,
316,PT01M05.00S,2026-04-11T02:40:24.4Z,2,REGULAR,rebound,offensive,[],1630256,,,1610612745,69,68,2026-04-11T02:40:24Z,3120000,False,,,0,,J. Tate REBOUND (Off:1 Def:2),[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,Mid-Range,8-16 Left,,,315.0,3.0,2.0,1.0,,,,,,,,,,,,,,
317,PT01M03.00S,2026-04-11T02:40:26.1Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1630256,6.389618922470433,37.745098039215684,1610612745,71,68,2026-04-11T02:40:31Z,3130000,False,61.0,8.0,1,left,J. Tate 6' fadeaway Jump Shot (2 PTS),[1630256],1610612745.0,HOU,fadeaway,,,Tate,J. Tate,,,,,In The Paint (Non-RA),0-8 Center,6.18,Made,,,,,,,2.0,,,,,,,,,,,
318,PT00M38.60S,2026-04-11T02:40:53.9Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1631106,,,1610612750,71,68,2026-04-11T02:41:02Z,3140000,False,,,0,,T. Eason shooting personal FOUL (2 PF) (Anderson 2 FT),"[1631106, 203937]",1610612745.0,HOU,shooting,,,Eason,T. Eason,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,1626301.0,2.0,0.0,Anderson,203937.0,,,,,,
320,PT00M38.60S,2026-04-11T02:41:20.6Z,2,REGULAR,freethrow,1 of 2,[],203937,,,1610612750,71,68,2026-04-11T02:42:28Z,3160000,False,,,0,,MISS K. Anderson Free Throw 1 of 2,[203937],1610612750.0,MIN,,,,Anderson,K. Anderson,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
321,PT00M38.60S,2026-04-11T02:41:20.6Z,2,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612750,71,68,2026-04-11T02:42:28Z,3170000,False,,,0,,TEAM offensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,,,,,320.0,,,,,,,,,,,,,,,,,
329,PT00M38.60S,2026-04-11T02:41:20.6Z,2,REGULAR,violation,lane,[],1630256,,,1610612750,71,68,2026-04-11T02:44:03Z,3175000,False,,,0,,J. Tate lane VIOLATION,[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,,,,,,,,,,,,,,,,,,,,,,
322,PT00M38.60S,2026-04-11T02:41:20.6Z,2,REGULAR,freethrow,2 of 2,[],203937,,,1610612750,71,69,2026-04-11T02:42:28Z,3180000,False,,,0,,K. Anderson Free Throw 2 of 2 (12 PTS),[203937],1610612750.0,MIN,,,,Anderson,K. Anderson,,,,,,,,Made,,,,,,,12.0,,,,,,,,,,,
323,PT00M30.10S,2026-04-11T02:42:36.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641708,14.273981603153747,40.931372549019606,1610612745,73,69,2026-04-11T02:42:39Z,3190000,False,45.0,82.0,1,left,A. Thompson 9' driving floating Jump Shot (24 PTS),[1641708],1610612745.0,HOU,driving floating,,,Thompson,A. Thompson,,,,,In The Paint (Non-RA),8-16 Center,9.34,Made,,,,,,,24.0,,,,,,,,,,,
324,PT00M16.60S,2026-04-11T02:42:53.4Z,2,REGULAR,3pt,Jump Shot,[],1630545,66.44218134034165,42.64705882352941,1610612750,73,69,2026-04-11T02:44:03Z,3200000,False,-37.0,263.0,1,right,MISS T. Shannon Jr. 26' step back 3PT,[1630545],1610612750.0,MIN,step back,,,Shannon Jr.,T. Shannon Jr.,,,,,Above the Break 3,24+ Center,26.55,Missed,,,,,,,,,,,,,,,,,,
325,PT00M13.90S,2026-04-11T02:42:56.1Z,2,REGULAR,rebound,defensive,[],1631106,,,1610612745,73,69,2026-04-11T02:44:03Z,3210000,False,,,0,,T. Eason REBOUND (Off:0 Def:1),[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,Above the Break 3,24+ Center,,,324.0,1.0,1.0,0.0,,,,,,,,,,,,,,
326,PT00M00.40S,2026-04-11T02:43:09.4Z,2,REGULAR,2pt,Jump Shot,[],1641708,21.895532194480946,48.77450980392157,1610612745,73,69,2026-04-11T02:43:13Z,3220000,False,6.0,153.0,1,left,MISS A. Thompson 15' pullup Shot,[1641708],1610612745.0,HOU,pullup,,,Thompson,A. Thompson,,,,,Mid-Range,8-16 Center,15.34,Missed,,,,,,,,,,,,,,,,,,
327,PT00M00.20S,2026-04-11T02:43:09.6Z,2,REGULAR,rebound,offensive,[],1630256,,,1610612745,73,69,2026-04-11T02:43:21Z,3230000,False,,,0,,J. Tate REBOUND (Off:2 Def:2),[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,Mid-Range,8-16 Center,,,326.0,4.0,2.0,2.0,,,,,,,,,,,,,,
328,PT00M00.00S,2026-04-11T02:43:20.1Z,2,REGULAR,period,end,[],0,,,1610612745,73,69,2026-04-11T02:43:20Z,3240000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
330,PT12M00.00S,2026-04-11T02:58:02.7Z,3,REGULAR,substitution,out,['startperiod'],1631106,,,1610612745,73,69,2026-04-11T02:58:37Z,3250000,False,,,0,,SUB out: T. Eason,[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,,,,,,,,,,,,,,,,,,,,,,
331,PT12M00.00S,2026-04-11T02:58:02.7Z,3,REGULAR,substitution,out,['startperiod'],1630256,,,1610612745,73,69,2026-04-11T02:58:37Z,3260000,False,,,0,,SUB out: J. Tate,[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,,,,,,,,,,,,,,,,,,,,,,
332,PT12M00.00S,2026-04-11T02:58:02.7Z,3,REGULAR,substitution,out,['startperiod'],1630545,,,1610612745,73,69,2026-04-11T02:58:37Z,3270000,False,,,0,,SUB out: T. Shannon Jr.,[1630545],1610612750.0,MIN,,,,Shannon Jr.,T. Shannon Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
333,PT12M00.00S,2026-04-11T02:58:02.7Z,3,REGULAR,substitution,out,['startperiod'],201144,,,1610612745,73,69,2026-04-11T02:58:37Z,3280000,False,,,0,,SUB out: M. Conley,[201144],1610612750.0,MIN,,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,,,,,,,
334,PT12M00.00S,2026-04-11T02:58:02.7Z,3,REGULAR,substitution,out,['startperiod'],1641740,,,1610612745,73,69,2026-04-11T02:58:37Z,3290000,False,,,0,,SUB out: J. Clark,[1641740],1610612750.0,MIN,,,,Clark,J. Clark,,,,,,,,,,,,,,,,,,,,,,,,,,
335,PT12M00.00S,2026-04-11T02:58:02.7Z,3,REGULAR,substitution,in,['startperiod'],1630578,,,1610612745,73,69,2026-04-11T02:58:37Z,3300000,False,,,0,,SUB in: A. Sengun,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,,,,,,,,,
336,PT12M00.00S,2026-04-11T02:58:02.7Z,3,REGULAR,substitution,in,['startperiod'],1629006,,,1610612745,73,69,2026-04-11T02:58:37Z,3310000,False,,,0,,SUB in: J. Okogie,[1629006],1610612745.0,HOU,,,,Okogie,J. Okogie,,,,,,,,,,,,,,,,,,,,,,,,,,
337,PT12M00.00S,2026-04-11T02:58:02.7Z,3,REGULAR,substitution,in,['startperiod'],1630162,,,1610612745,73,69,2026-04-11T02:58:37Z,3320000,False,,,0,,SUB in: A. Edwards,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,
338,PT12M00.00S,2026-04-11T02:58:02.7Z,3,REGULAR,substitution,in,['startperiod'],1628978,,,1610612745,73,69,2026-04-11T02:58:37Z,3330000,False,,,0,,SUB in: D. DiVincenzo,[1628978],1610612750.0,MIN,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,,,,,,,,,,,,,,,,
339,PT12M00.00S,2026-04-11T02:58:02.7Z,3,REGULAR,substitution,in,['startperiod'],1642866,,,1610612745,73,69,2026-04-11T02:58:37Z,3340000,False,,,0,,SUB in: J. Beringer,[1642866],1610612750.0,MIN,,,,Beringer,J. Beringer,,,,,,,,,,,,,,,,,,,,,,,,,,
340,PT12M00.00S,2026-04-11T02:59:26.4Z,3,REGULAR,period,start,[],0,,,1610612745,73,69,2026-04-11T02:59:26Z,3350000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
341,PT11M46.00S,2026-04-11T02:59:39.3Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],201142,93.38042049934296,48.28431372549019,1610612745,75,69,2026-04-11T02:59:45Z,3360000,False,-9.0,10.0,1,right,K. Durant cutting DUNK (19 PTS) (A. Sengun 5 AST),"[201142, 1630578]",1610612745.0,HOU,cutting,,,Durant,K. Durant,,,,,Restricted Area,0-8 Center,1.3,Made,,,,,,,19.0,,,,,,,,,A. Sengun,1630578.0,5.0
343,PT11M32.00S,2026-04-11T02:59:53.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628978,7.966491458607096,44.85294117647059,1610612750,75,71,2026-04-11T03:00:20Z,3380000,False,26.0,22.0,1,left,D. DiVincenzo driving Layup (7 PTS) (K. Anderson 3 AST),"[1628978, 203937]",1610612750.0,MIN,driving,,,DiVincenzo,D. DiVincenzo,,,,,Restricted Area,0-8 Center,3.41,Made,,,,,,,7.0,,,,,,,,,K. Anderson,203937.0,3.0
