actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,shotActionNumber,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
441,PT05M40.00S,2025-12-06T02:45:05.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203500,7.046649145860711,48.529411764705884,1610612745,80,65,2025-12-06T02:45:11Z,4320000,False,7.0,14.0,1,left,MISS S. Adams Layup,[203500],1610612745.0,HOU,,,,Adams,S. Adams,,,,,Restricted Area,0-8 Center,1.56,Missed,,,,,,,,,,,,,,,,,,
442,PT05M38.00S,2025-12-06T02:45:07.0Z,3,REGULAR,rebound,defensive,[],1626220,,,1610612756,80,65,2025-12-06T02:45:11Z,4330000,False,,,0,,R. O'Neale REBOUND (Off:0 Def:2),[1626220],1610612756.0,PHX,,,,O'Neale,R. O'Neale,,,,,Restricted Area,0-8 Center,,,,441.0,,,,,,,2.0,2.0,0.0,,,,,,,
443,PT05M22.00S,2025-12-06T02:45:23.5Z,3,REGULAR,3pt,Jump Shot,[],1642346,91.01511169513797,4.6568627450980395,1610612756,80,65,2025-12-06T02:45:29Z,4340000,False,-227.0,32.0,1,right,MISS R. Dunn 3PT - blocked,"[1642346, 201142]",1610612756.0,PHX,,,,Dunn,R. Dunn,,,,,Left Corner 3,24+ Left,22.89,Missed,,,,,,,,,,,,,,,,,Durant,201142.0
444,PT05M22.00S,2025-12-06T02:45:23.5Z,3,REGULAR,block,,[],201142,,,1610612756,80,65,2025-12-06T02:45:27Z,4350000,False,,,0,,K. Durant BLOCK (1 BLK),[201142],1610612745.0,HOU,,,,Durant,K. Durant,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,,,,,,,,,
445,PT05M21.00S,2025-12-06T02:45:24.5Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612756,80,65,2025-12-06T02:45:29Z,4360000,False,,,0,,TEAM offensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,Left Corner 3,24+ Left,,,,443.0,,,,,,,,,,,,,,,,
447,PT05M21.00S,2025-12-06T02:45:41.0Z,3,REGULAR,substitution,out,[],203500,,,1610612756,80,65,2025-12-06T02:45:51Z,4380000,False,,,0,,SUB out: S. Adams,[203500],1610612745.0,HOU,,,,Adams,S. Adams,,,,,,,,,,,,,,,,,,,,,,,,,,
448,PT05M21.00S,2025-12-06T02:45:41.0Z,3,REGULAR,substitution,out,[],1629006,,,1610612756,80,65,2025-12-06T02:45:51Z,4390000,False,,,0,,SUB out: J. Okogie,[1629006],1610612745.0,HOU,,,,Okogie,J. Okogie,,,,,,,,,,,,,,,,,,,,,,,,,,
449,PT05M21.00S,2025-12-06T02:45:41.0Z,3,REGULAR,substitution,out,[],1626220,,,1610612756,80,65,2025-12-06T02:45:51Z,4400000,False,,,0,,SUB out: R. O'Neale,[1626220],1610612756.0,PHX,,,,O'Neale,R. O'Neale,,,,,,,,,,,,,,,,,,,,,,,,,,
450,PT05M21.00S,2025-12-06T02:45:41.0Z,3,REGULAR,substitution,out,[],1631109,,,1610612756,80,65,2025-12-06T02:45:51Z,4410000,False,,,0,,SUB out: M. Williams,[1631109],1610612756.0,PHX,,,,Williams,M. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
451,PT05M21.00S,2025-12-06T02:45:41.0Z,3,REGULAR,substitution,in,[],1642263,,,1610612756,80,65,2025-12-06T02:45:51Z,4420000,False,,,0,,SUB in: R. Sheppard,[1642263],1610612745.0,HOU,,,,Sheppard,R. Sheppard,,,,,,,,,,,,,,,,,,,,,,,,,,
452,PT05M21.00S,2025-12-06T02:45:41.0Z,3,REGULAR,substitution,in,[],203991,,,1610612756,80,65,2025-12-06T02:45:51Z,4430000,False,,,0,,SUB in: C. Capela,[203991],1610612745.0,HOU,,,,Capela,C. Capela,,,,,,,,,,,,,,,,,,,,,,,,,,
453,PT05M21.00S,2025-12-06T02:45:41.0Z,3,REGULAR,substitution,in,[],1630692,,,1610612756,80,65,2025-12-06T02:45:51Z,4440000,False,,,0,,SUB in: J. Goodwin,[1630692],1610612756.0,PHX,,,,Goodwin,J. Goodwin,,,,,,,,,,,,,,,,,,,,,,,,,,
454,PT05M21.00S,2025-12-06T02:45:41.0Z,3,REGULAR,substitution,in,[],1642345,,,1610612756,80,65,2025-12-06T02:45:51Z,4450000,False,,,0,,SUB in: O. Ighodaro,[1642345],1610612756.0,PHX,,,,Ighodaro,O. Ighodaro,,,,,,,,,,,,,,,,,,,,,,,,,,
455,PT05M17.00S,2025-12-06T02:45:53.6Z,3,REGULAR,turnover,bad pass,[],1628415,,,1610612756,80,65,2025-12-06T02:47:47Z,4460000,False,,,0,,D. Brooks bad pass TURNOVER (2 TO),"[1628415, 201142]",1610612756.0,PHX,,,,Brooks,D. Brooks,,,,,In The Paint (Non-RA),0-8 Center,,,,,2.0,Durant,201142.0,,,,,,,,,,,,,
456,PT05M17.00S,2025-12-06T02:45:53.6Z,3,REGULAR,steal,,[],201142,,,1610612745,80,65,2025-12-06T02:47:47Z,4470000,False,,,0,,K. Durant STEAL (2 STL),[201142],1610612745.0,HOU,,,,Durant,K. Durant,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
458,PT04M51.00S,2025-12-06T02:46:31.4Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",201142,16.770696452036795,42.8921568627451,1610612745,80,65,2025-12-06T02:46:38Z,4490000,False,36.0,105.0,1,left,MISS K. Durant 11' driving floating Shot,[201142],1610612745.0,HOU,driving floating,,,Durant,K. Durant,,,,,In The Paint (Non-RA),8-16 Center,11.09,Missed,,,,,,,,,,,,,,,,,,
459,PT04M50.00S,2025-12-06T02:46:32.4Z,3,REGULAR,rebound,defensive,[],1630692,,,1610612756,80,65,2025-12-06T02:46:38Z,4500000,False,,,0,,J. Goodwin REBOUND (Off:0 Def:3),[1630692],1610612756.0,PHX,,,,Goodwin,J. Goodwin,,,,,In The Paint (Non-RA),8-16 Center,,,,458.0,,,,,,,3.0,3.0,0.0,,,,,,,
460,PT04M39.00S,2025-12-06T02:46:44.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628415,91.93495400788436,58.57843137254902,1610612756,80,65,2025-12-06T02:46:48Z,4510000,False,43.0,23.0,1,right,MISS D. Brooks driving Layup - blocked,"[1628415, 203991]",1610612756.0,PHX,driving,,,Brooks,D. Brooks,,,,,In The Paint (Non-RA),0-8 Center,4.88,Missed,,,,,,,,,,,,,,,,,Capela,203991.0
461,PT04M39.00S,2025-12-06T02:46:44.2Z,3,REGULAR,block,,[],203991,,,1610612756,80,65,2025-12-06T02:46:46Z,4520000,False,,,0,,C. Capela BLOCK (2 BLK),[203991],1610612745.0,HOU,,,,Capela,C. Capela,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
462,PT04M36.00S,2025-12-06T02:46:47.2Z,3,REGULAR,rebound,offensive,[],1642345,,,1610612756,80,65,2025-12-06T02:46:48Z,4530000,False,,,0,,O. Ighodaro REBOUND (Off:1 Def:1),[1642345],1610612756.0,PHX,,,,Ighodaro,O. Ighodaro,,,,,In The Paint (Non-RA),0-8 Center,,,,460.0,,,,,,,2.0,1.0,1.0,,,,,,,
463,PT04M34.00S,2025-12-06T02:46:49.2Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1628415,93.24901445466492,97.54901960784314,1610612756,80,65,2025-12-06T02:46:55Z,4540000,False,238.0,11.0,1,right,MISS D. Brooks 3PT,[1628415],1610612756.0,PHX,,,,Brooks,D. Brooks,,,,,Right Corner 3,24+ Right,23.8,Missed,,,,,,,,,,,,,,,,,,
464,PT04M32.00S,2025-12-06T02:46:51.2Z,3,REGULAR,rebound,defensive,[],1642263,,,1610612745,80,65,2025-12-06T02:46:55Z,4550000,False,,,0,,R. Sheppard REBOUND (Off:0 Def:3),[1642263],1610612745.0,HOU,,,,Sheppard,R. Sheppard,,,,,Right Corner 3,24+ Right,,,,463.0,,,,,,,3.0,3.0,0.0,,,,,,,
465,PT04M28.00S,2025-12-06T02:46:55.1Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1641708,8.492115637319317,51.225490196078425,1610612745,82,65,2025-12-06T02:47:04Z,4560000,False,-6.0,27.0,1,left,A. Thompson running DUNK (22 PTS),[1641708],1610612745.0,HOU,running,,,Thompson,A. Thompson,,,,,Restricted Area,0-8 Center,2.8,Made,22.0,,,,,,,,,,,,,,,,,
467,PT04M28.00S,2025-12-06T02:47:02.8Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612756,82,65,2025-12-06T02:47:02Z,4580000,False,,,0,,PHX Timeout,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
468,PT04M28.00S,2025-12-06T02:48:10.6Z,3,REGULAR,substitution,out,[],1631095,,,1610612756,82,65,2025-12-06T02:48:32Z,4590000,False,,,0,,SUB out: J. Smith Jr.,[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
469,PT04M28.00S,2025-12-06T02:48:10.6Z,3,REGULAR,substitution,in,[],1630256,,,1610612756,82,65,2025-12-06T02:48:32Z,4600000,False,,,0,,SUB in: J. Tate,[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,,,,,,,,,,,,,,,,,,,,,,
470,PT04M28.00S,2025-12-06T02:48:34.3Z,3,REGULAR,violation,delay-of-game,['team'],0,,,1610612756,82,65,2025-12-06T02:48:46Z,4610000,False,,,0,,TEAM delay-of-game VIOLATION,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,,,,,,1627962.0,,,,,,
471,PT04M11.00S,2025-12-06T02:48:59.6Z,3,REGULAR,turnover,bad pass,[],1628960,,,1610612756,82,65,2025-12-06T02:49:03Z,4620000,False,,,0,,G. Allen bad pass TURNOVER (3 TO),"[1628960, 201142]",1610612756.0,PHX,,,,Allen,G. Allen,,,,,In The Paint (Non-RA),8-16 Center,,,,,3.0,Durant,201142.0,,,,,,,,,,,,,
472,PT04M11.00S,2025-12-06T02:48:59.6Z,3,REGULAR,steal,,[],201142,,,1610612745,82,65,2025-12-06T02:49:01Z,4630000,False,,,0,,K. Durant STEAL (3 STL),[201142],1610612745.0,HOU,,,,Durant,K. Durant,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
473,PT04M07.00S,2025-12-06T02:49:03.7Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1642263,9.280551905387648,38.48039215686275,1610612745,82,65,2025-12-06T02:49:11Z,4640000,False,58.0,35.0,1,left,MISS R. Sheppard 6' running Layup,[1642263],1610612745.0,HOU,running,,,Sheppard,R. Sheppard,,,,,In The Paint (Non-RA),0-8 Center,6.72,Missed,,,,,,,,,,,,,,,,,,
474,PT04M04.00S,2025-12-06T02:49:06.7Z,3,REGULAR,rebound,defensive,[],1628960,,,1610612756,82,65,2025-12-06T02:49:11Z,4650000,False,,,0,,G. Allen REBOUND (Off:0 Def:2),[1628960],1610612756.0,PHX,,,,Allen,G. Allen,,,,,In The Paint (Non-RA),0-8 Center,,,,473.0,,,,,,,2.0,2.0,0.0,,,,,,,
475,PT04M01.00S,2025-12-06T02:49:10.0Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1628960,72.7496714848883,87.5,1610612756,82,65,2025-12-06T02:55:32Z,4660000,False,188.0,204.0,1,right,MISS G. Allen 27' running pullup 3PT,[1628960],1610612756.0,PHX,running pullup,,,Allen,G. Allen,,,,,Above the Break 3,24+ Right Center,27.69,Missed,,,,,,,,,,,,,,,,,,
476,PT03M57.00S,2025-12-06T02:49:14.0Z,3,REGULAR,rebound,defensive,[],203991,,,1610612745,82,65,2025-12-06T02:49:18Z,4670000,False,,,0,,C. Capela REBOUND (Off:2 Def:4),[203991],1610612745.0,HOU,,,,Capela,C. Capela,,,,,Above the Break 3,24+ Right Center,,,,475.0,,,,,,,6.0,4.0,2.0,,,,,,,
477,PT03M36.00S,2025-12-06T02:49:34.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641708,17.69053876478318,58.82352941176471,1610612745,84,65,2025-12-06T02:49:40Z,4680000,False,-44.0,114.0,1,left,A. Thompson 12' driving floating Jump Shot (24 PTS),[1641708],1610612745.0,HOU,driving floating,,,Thompson,A. Thompson,,,,,In The Paint (Non-RA),8-16 Center,12.2,Made,24.0,,,,,,,,,,,,,,,,,
480,PT03M23.00S,2025-12-06T02:49:59.6Z,3,REGULAR,turnover,illegal assist,[],1642345,,,1610612756,84,65,2025-12-06T02:58:02Z,4710000,False,,,0,,O. Ighodaro illegal assist TURNOVER (3 TO),[1642345],1610612756.0,PHX,,,,Ighodaro,O. Ighodaro,,,,,Restricted Area,0-8 Center,,,,,3.0,,,,,,,,,203591.0,,,,,,
481,PT03M13.00S,2025-12-06T02:50:23.7Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],201142,32.670827858081466,50.245098039215684,1610612745,87,65,2025-12-06T02:50:29Z,4720000,False,-1.0,255.0,1,left,K. Durant 25' 3PT  (28 PTS) (R. Sheppard 3 AST),"[201142, 1642263]",1610612745.0,HOU,,,,Durant,K. Durant,,,,,Above the Break 3,24+ Center,25.46,Made,28.0,,,,,R. Sheppard,1642263.0,3.0,,,,,,,,,,
483,PT03M00.00S,2025-12-06T02:50:37.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628415,84.57621550591328,43.38235294117647,1610612756,87,65,2025-12-06T02:50:42Z,4740000,False,-33.0,92.0,1,right,MISS D. Brooks 9' driving floating Shot,[1628415],1610612756.0,PHX,driving floating,,,Brooks,D. Brooks,,,,,In The Paint (Non-RA),8-16 Center,9.82,Missed,,,,,,,,,,,,,,,,,,
484,PT02M59.00S,2025-12-06T02:50:38.1Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612756,87,65,2025-12-06T02:50:42Z,4750000,False,,,0,,TEAM offensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,In The Paint (Non-RA),8-16 Center,,,,483.0,,,,,,,,,,,,,,,,
486,PT02M59.00S,2025-12-06T02:50:43.7Z,3,REGULAR,substitution,out,[],1641708,,,1610612756,87,65,2025-12-06T02:50:55Z,4770000,False,,,0,,SUB out: A. Thompson,[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
487,PT02M59.00S,2025-12-06T02:50:43.7Z,3,REGULAR,substitution,out,[],1628960,,,1610612756,87,65,2025-12-06T02:50:55Z,4780000,False,,,0,,SUB out: G. Allen,[1628960],1610612756.0,PHX,,,,Allen,G. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
488,PT02M59.00S,2025-12-06T02:50:43.7Z,3,REGULAR,substitution,in,[],1628988,,,1610612756,87,65,2025-12-06T02:50:55Z,4790000,False,,,0,,SUB in: A. Holiday,[1628988],1610612745.0,HOU,,,,Holiday,A. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
489,PT02M59.00S,2025-12-06T02:50:43.7Z,3,REGULAR,substitution,in,[],1631221,,,1610612756,87,65,2025-12-06T02:50:55Z,4800000,False,,,0,,SUB in: C. Gillespie,[1631221],1610612756.0,PHX,,,,Gillespie,C. Gillespie,,,,,,,,,,,,,,,,,,,,,,,,,,
490,PT02M50.00S,2025-12-06T02:51:14.5Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1628415,85.62746386333771,41.911764705882355,1610612756,87,67,2025-12-06T02:51:18Z,4810000,False,-40.0,83.0,1,right,D. Brooks 9' driving floating Jump Shot (23 PTS),[1628415],1610612756.0,PHX,driving floating,,,Brooks,D. Brooks,,,,,In The Paint (Non-RA),8-16 Center,9.2,Made,23.0,,,,,,,,,,,,,,,,,
491,PT02M34.00S,2025-12-06T02:51:35.3Z,3,REGULAR,foul,personal,[],1642346,,,1610612745,87,67,2025-12-06T02:51:46Z,4820000,False,,,0,,R. Dunn personal FOUL (1 PF),"[1642346, 201142]",1610612756.0,PHX,,,,Dunn,R. Dunn,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,1627962.0,1.0,0.0,Durant,201142.0,,
493,PT02M28.00S,2025-12-06T02:51:55.6Z,3,REGULAR,3pt,Jump Shot,[],1642263,33.590670170827856,34.80392156862745,1610612745,87,67,2025-12-06T02:52:02Z,4840000,False,76.0,263.0,1,left,MISS R. Sheppard 27' pullup 3PT,[1642263],1610612745.0,HOU,pullup,,,Sheppard,R. Sheppard,,,,,Above the Break 3,24+ Center,27.4,Missed,,,,,,,,,,,,,,,,,,
494,PT02M27.00S,2025-12-06T02:51:56.6Z,3,REGULAR,rebound,offensive,[],203991,,,1610612745,87,67,2025-12-06T02:52:02Z,4850000,False,,,0,,C. Capela REBOUND (Off:3 Def:4),[203991],1610612745.0,HOU,,,,Capela,C. Capela,,,,,Above the Break 3,24+ Center,,,,493.0,,,,,,,7.0,4.0,3.0,,,,,,,
495,PT02M22.00S,2025-12-06T02:52:02.4Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630256,6.521024967148489,54.65686274509803,1610612745,89,67,2025-12-06T02:52:06Z,4860000,False,-23.0,9.0,1,left,J. Tate driving Layup (2 PTS) (C. Capela 1 AST),"[1630256, 203991]",1610612745.0,HOU,driving,,,Tate,J. Tate,,,,,Restricted Area,0-8 Center,2.49,Made,2.0,,,,,C. Capela,203991.0,1.0,,,,,,,,,,
497,PT02M10.00S,2025-12-06T02:52:15.9Z,3,REGULAR,turnover,traveling,[],1628415,,,1610612756,89,67,2025-12-06T02:52:22Z,4880000,False,,,0,,D. Brooks traveling TURNOVER (3 TO),[1628415],1610612756.0,PHX,,,,Brooks,D. Brooks,,,,,In The Paint (Non-RA),0-8 Center,,,,,3.0,,,,,,,,,203591.0,,,,,,
498,PT02M10.00S,2025-12-06T02:52:21.6Z,3,REGULAR,substitution,out,[],1628415,,,1610612745,89,67,2025-12-06T02:52:29Z,4890000,False,,,0,,SUB out: D. Brooks,[1628415],1610612756.0,PHX,,,,Brooks,D. Brooks,,,,,,,,,,,,,,,,,,,,,,,,,,
499,PT02M10.00S,2025-12-06T02:52:21.6Z,3,REGULAR,substitution,in,[],1628502,,,1610612745,89,67,2025-12-06T02:52:29Z,4900000,False,,,0,,SUB in: N. Hayes-Davis,[1628502],1610612756.0,PHX,,,,Hayes-Davis,N. Hayes-Davis,,,,,,,,,,,,,,,,,,,,,,,,,,
500,PT01M53.00S,2025-12-06T02:52:51.7Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1642263,23.209592641261498,87.25490196078431,1610612745,92,67,2025-12-06T02:52:55Z,4910000,False,-186.0,166.0,1,left,R. Sheppard 24' 3PT  (8 PTS) (K. Durant 8 AST),"[1642263, 201142]",1610612745.0,HOU,,,,Sheppard,R. Sheppard,,,,,Above the Break 3,24+ Left Center,24.93,Made,8.0,,,,,K. Durant,201142.0,8.0,,,,,,,,,,
502,PT01M37.00S,2025-12-06T02:53:06.7Z,3,REGULAR,3pt,Jump Shot,[],1630692,74.19513797634691,8.088235294117647,1610612756,92,67,2025-12-06T02:53:12Z,4930000,False,-210.0,190.0,1,right,MISS J. Goodwin 28' 3PT,[1630692],1610612756.0,PHX,,,,Goodwin,J. Goodwin,,,,,Above the Break 3,24+ Left Center,28.3,Missed,,,,,,,,,,,,,,,,,,
503,PT01M37.00S,2025-12-06T02:53:06.7Z,3,REGULAR,rebound,offensive,[],1642345,,,1610612756,92,67,2025-12-06T02:53:12Z,4940000,False,,,0,,O. Ighodaro REBOUND (Off:2 Def:1),[1642345],1610612756.0,PHX,,,,Ighodaro,O. Ighodaro,,,,,Above the Break 3,24+ Left Center,,,,502.0,,,,,,,3.0,1.0,2.0,,,,,,,
504,PT01M32.00S,2025-12-06T02:53:11.7Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1631221,78.9257555847569,94.36274509803921,1610612756,92,70,2025-12-06T02:53:17Z,4950000,False,222.0,146.0,1,right,C. Gillespie 26' 3PT  (11 PTS) (O. Ighodaro 1 AST),"[1631221, 1642345]",1610612756.0,PHX,,,,Gillespie,C. Gillespie,,,,,Above the Break 3,24+ Right Center,26.53,Made,11.0,,,,,O. Ighodaro,1642345.0,1.0,,,,,,,,,,
506,PT01M13.00S,2025-12-06T02:53:31.9Z,3,REGULAR,3pt,Jump Shot,[],1630256,8.623521681997373,98.2843137254902,1610612745,95,70,2025-12-06T02:53:36Z,4970000,False,-241.0,29.0,1,left,J. Tate 24' 3PT  (5 PTS) (R. Sheppard 4 AST),"[1630256, 1642263]",1610612745.0,HOU,,,,Tate,J. Tate,,,,,Left Corner 3,24+ Left,24.31,Made,5.0,,,,,R. Sheppard,1642263.0,4.0,,,,,,,,,,
508,PT00M59.10S,2025-12-06T02:53:45.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1631221,87.20433639947439,56.127450980392155,1610612756,95,70,2025-12-06T02:53:51Z,4990000,False,31.0,68.0,1,right,MISS C. Gillespie 7' driving Layup,[1631221],1610612756.0,PHX,driving,,,Gillespie,C. Gillespie,,,,,In The Paint (Non-RA),0-8 Center,7.44,Missed,,,,,,,,,,,,,,,,,,
509,PT00M57.90S,2025-12-06T02:53:46.7Z,3,REGULAR,rebound,offensive,[],1631221,,,1610612756,95,70,2025-12-06T02:53:51Z,5000000,False,,,0,,C. Gillespie REBOUND (Off:1 Def:0),[1631221],1610612756.0,PHX,,,,Gillespie,C. Gillespie,,,,,In The Paint (Non-RA),0-8 Center,,,,508.0,,,,,,,1.0,0.0,1.0,,,,,,,
510,PT00M57.90S,2025-12-06T02:53:53.5Z,3,REGULAR,foul,personal,[],1630256,,,1610612756,95,70,2025-12-06T02:54:06Z,5010000,False,,,0,,J. Tate personal FOUL (3 PF),"[1630256, 1631221]",1610612745.0,HOU,,,,Tate,J. Tate,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,203591.0,3.0,0.0,Gillespie,1631221.0,,
512,PT00M47.30S,2025-12-06T02:54:18.5Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630692,93.51182654402102,47.794117647058826,1610612756,95,72,2025-12-06T02:54:24Z,5030000,False,-11.0,8.0,1,right,J. Goodwin driving Layup (5 PTS) (C. Gillespie 3 AST),"[1630692, 1631221]",1610612756.0,PHX,driving,,,Goodwin,J. Goodwin,,,,,Restricted Area,0-8 Center,1.39,Made,5.0,,,,,C. Gillespie,1631221.0,3.0,,,,,,,,,,
514,PT00M32.60S,2025-12-06T02:54:35.6Z,3,REGULAR,3pt,Jump Shot,[],1642263,38.18988173455979,39.46078431372549,1610612745,95,72,2025-12-06T02:54:44Z,5050000,False,53.0,306.0,1,left,MISS R. Sheppard 31' 3PT,[1642263],1610612745.0,HOU,,,,Sheppard,R. Sheppard,,,,,Above the Break 3,24+ Center,31.1,Missed,,,,,,,,,,,,,,,,,,
515,PT00M31.00S,2025-12-06T02:54:37.2Z,3,REGULAR,rebound,defensive,[],1628502,,,1610612756,95,72,2025-12-06T02:54:44Z,5060000,False,,,0,,N. Hayes-Davis REBOUND (Off:0 Def:1),[1628502],1610612756.0,PHX,,,,Hayes-Davis,N. Hayes-Davis,,,,,Above the Break 3,24+ Center,,,,514.0,,,,,,,1.0,1.0,0.0,,,,,,,
516,PT00M16.60S,2025-12-06T02:54:51.7Z,3,REGULAR,turnover,lost ball,[],1631221,,,1610612756,95,72,2025-12-06T02:54:57Z,5070000,False,,,0,,C. Gillespie lost ball TURNOVER (1 TO),"[1631221, 1642263]",1610612756.0,PHX,,,,Gillespie,C. Gillespie,,,,,In The Paint (Non-RA),0-8 Center,,,,,1.0,Sheppard,1642263.0,,,,,,,,,,,,,
517,PT00M16.60S,2025-12-06T02:54:51.7Z,3,REGULAR,steal,,[],1642263,,,1610612745,95,72,2025-12-06T02:55:59Z,5080000,False,,,0,,R. Sheppard STEAL (1 STL),[1642263],1610612745.0,HOU,,,,Sheppard,R. Sheppard,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
518,PT00M13.60S,2025-12-06T02:54:54.6Z,3,REGULAR,turnover,lost ball,[],201142,,,1610612745,95,72,2025-12-06T02:54:59Z,5090000,False,,,0,,K. Durant lost ball TURNOVER (5 TO),"[201142, 1642345]",1610612745.0,HOU,,,,Durant,K. Durant,,,,,Above the Break 3,24+ Left Center,,,,,5.0,Ighodaro,1642345.0,,,,,,,,,,,,,
519,PT00M13.60S,2025-12-06T02:54:54.6Z,3,REGULAR,steal,,[],1642345,,,1610612756,95,72,2025-12-06T02:56:08Z,5100000,False,,,0,,O. Ighodaro STEAL (1 STL),[1642345],1610612756.0,PHX,,,,Ighodaro,O. Ighodaro,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
520,PT00M10.30S,2025-12-06T02:54:57.9Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1642346,92.46057818659659,48.28431372549019,1610612756,95,72,2025-12-06T04:55:29Z,5110000,False,-9.0,18.0,1,right,MISS R. Dunn running Layup - blocked,"[1642346, 203991]",1610612756.0,PHX,running,,,Dunn,R. Dunn,,,,,Restricted Area,0-8 Center,2.03,Missed,,,,,,,,,,,,,,,,,Capela,203991.0
521,PT00M10.30S,2025-12-06T02:54:57.9Z,3,REGULAR,block,,[],203991,,,1610612756,95,72,2025-12-06T02:55:00Z,5120000,False,,,0,,C. Capela BLOCK (3 BLK),[203991],1610612745.0,HOU,,,,Capela,C. Capela,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
522,PT00M07.40S,2025-12-06T02:55:00.8Z,3,REGULAR,rebound,defensive,[],1630256,,,1610612745,95,72,2025-12-06T02:55:03Z,5130000,False,,,0,,J. Tate REBOUND (Off:0 Def:1),[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,Restricted Area,0-8 Center,,,,520.0,,,,,,,1.0,1.0,0.0,,,,,,,
523,PT00M07.30S,2025-12-06T02:55:07.2Z,3,REGULAR,foul,personal,[],1630692,,,1610612745,95,72,2025-12-06T02:55:17Z,5140000,False,,,0,,J. Goodwin personal FOUL (1 PF),"[1630692, 1630256]",1610612756.0,PHX,,,,Goodwin,J. Goodwin,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,,1627962.0,1.0,0.0,Tate,1630256.0,,
525,PT00M00.00S,2025-12-06T02:55:34.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642263,17.427726675427067,47.549019607843135,1610612745,97,72,2025-12-06T02:55:41Z,5160000,False,12.0,111.0,1,left,R. Sheppard 11' driving floating Jump Shot (10 PTS),[1642263],1610612745.0,HOU,driving floating,,,Sheppard,R. Sheppard,,,,,In The Paint (Non-RA),8-16 Center,11.2,Made,10.0,,,,,,,,,,,,,,,,,
527,PT00M00.00S,2025-12-06T02:56:16.8Z,3,REGULAR,period,end,[],0,,,1610612756,97,72,2025-12-06T02:56:16Z,5180000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
