actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId
30,PT10M07.00S,2025-10-25T00:15:56.2Z,1,REGULAR,foul,personal,[],1641842,,,1610612745,4,3,2025-10-25T00:16:05Z,300000,False,,,0,,R. Holland II personal FOUL (1 PF),"[1641842, 201142]",1610612765.0,DET,,,,Holland II,R. Holland II,,,,,Mid-Range,16-24 Right,,,,,,,202053.0,1.0,0.0,Durant,201142.0,,,,,,,,,
32,PT09M55.00S,2025-10-25T00:16:26.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630578,88.78120893561103,46.07843137254902,1610612745,4,3,2025-10-25T00:16:39Z,320000,False,-20.0,53.0,1,right,MISS A. Sengun driving floating Shot - blocked,"[1630578, 1631105]",1610612745.0,HOU,driving floating,,,Sengun,A. Sengun,,,,,In The Paint (Non-RA),0-8 Center,,,,5.65,Missed,,,,,,,,,,,,,,Duren,1631105.0
33,PT09M55.00S,2025-10-25T00:16:26.6Z,1,REGULAR,block,,[],1631105,,,1610612745,4,3,2025-10-25T00:16:30Z,330000,False,,,0,,J. Duren BLOCK (1 BLK),[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
34,PT09M53.00S,2025-10-25T00:16:28.6Z,1,REGULAR,rebound,defensive,[],202699,,,1610612765,4,3,2025-10-25T00:16:39Z,340000,False,,,0,,T. Harris REBOUND (Off:0 Def:2),[202699],1610612765.0,DET,,,,Harris,T. Harris,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,32.0,2.0,2.0,0.0,,,,,
35,PT09M52.00S,2025-10-25T00:16:34.5Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1641842,8.754927726675426,51.225490196078425,1610612765,4,3,2025-10-25T00:16:48Z,350000,False,-6.0,30.0,1,left,MISS R. Holland II running Layup - blocked,"[1641842, 201142]",1610612765.0,DET,running,,,Holland II,R. Holland II,,,,,Restricted Area,0-8 Center,,,,3.04,Missed,,,,,,,,,,,,,,Durant,201142.0
36,PT09M52.00S,2025-10-25T00:16:34.5Z,1,REGULAR,block,,[],201142,,,1610612765,4,3,2025-10-25T00:16:41Z,360000,False,,,0,,K. Durant BLOCK (1 BLK),[201142],1610612745.0,HOU,,,,Durant,K. Durant,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
37,PT09M51.00S,2025-10-25T00:16:35.5Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612765,4,3,2025-10-25T00:16:48Z,370000,False,,,0,,TEAM offensive REBOUND,[],1610612765.0,DET,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,35.0,,,,,,,,
39,PT09M44.00S,2025-10-25T00:17:00.2Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1641842,5.863994743758213,94.85294117647058,1610612765,4,3,2025-10-25T00:17:06Z,390000,False,-224.0,3.0,1,left,MISS R. Holland II 3PT,[1641842],1610612765.0,DET,,,,Holland II,R. Holland II,,,,,Left Corner 3,24+ Left,,,,22.43,Missed,,,,,,,,,,,,,,,
40,PT09M42.00S,2025-10-25T00:17:02.2Z,1,REGULAR,rebound,offensive,[],1631105,,,1610612765,4,3,2025-10-25T00:17:06Z,400000,False,,,0,,J. Duren REBOUND (Off:1 Def:0),[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,39.0,1.0,0.0,1.0,,,,,
41,PT09M39.00S,2025-10-25T00:17:04.8Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1630595,25.57490144546649,89.2156862745098,1610612765,4,3,2025-10-25T00:17:10Z,410000,False,-196.0,188.0,1,left,MISS C. Cunningham 27' 3PT,[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,Above the Break 3,24+ Left Center,,,,27.16,Missed,,,,,,,,,,,,,,,
42,PT09M37.00S,2025-10-25T00:17:06.8Z,1,REGULAR,rebound,defensive,[],201142,,,1610612745,4,3,2025-10-25T00:17:10Z,420000,False,,,0,,K. Durant REBOUND (Off:0 Def:1),[201142],1610612745.0,HOU,,,,Durant,K. Durant,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,41.0,1.0,1.0,0.0,,,,,
43,PT09M24.00S,2025-10-25T00:17:19.5Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],203500,92.32917214191852,51.225490196078425,1610612745,6,3,2025-10-25T00:17:25Z,430000,False,6.0,20.0,1,right,S. Adams cutting DUNK (2 PTS) (A. Sengun 1 AST),"[203500, 1630578]",1610612745.0,HOU,cutting,,,Adams,S. Adams,,,,,Restricted Area,0-8 Center,,,,2.05,Made,2.0,,,,,,,,,,A. Sengun,1630578.0,1.0,,
45,PT09M12.00S,2025-10-25T00:17:31.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],202699,7.30946123521682,51.71568627450981,1610612765,6,3,2025-10-25T00:17:41Z,450000,False,-9.0,16.0,1,left,MISS T. Harris driving finger roll Layup,[202699],1610612765.0,DET,driving finger roll,,,Harris,T. Harris,,,,,Restricted Area,0-8 Center,,,,1.83,Missed,,,,,,,,,,,,,,,
46,PT09M11.00S,2025-10-25T00:17:32.8Z,1,REGULAR,rebound,offensive,[],1631105,,,1610612765,6,3,2025-10-25T00:17:41Z,460000,False,,,0,,J. Duren REBOUND (Off:2 Def:0),[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,45.0,2.0,0.0,2.0,,,,,
47,PT09M11.00S,2025-10-25T00:17:35.8Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1631105,5.590000152587891,50.0,1610612765,6,5,2025-10-25T00:17:44Z,470000,False,0.0,0.0,1,left,J. Duren tip Layup (2 PTS),[1631105],1610612765.0,DET,tip,,,Duren,J. Duren,,,,,Restricted Area,0-8 Center,,,,0.0,Made,2.0,,,,,,,,,,,,,,
48,PT08M54.00S,2025-10-25T00:17:49.2Z,1,REGULAR,3pt,Jump Shot,[],1630578,72.48685939553219,86.02941176470588,1610612745,6,5,2025-10-25T00:17:56Z,480000,False,180.0,206.0,1,right,MISS A. Sengun 27' 3PT,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Above the Break 3,24+ Right Center,,,,27.37,Missed,,,,,,,,,,,,,,,
49,PT08M52.00S,2025-10-25T00:17:51.2Z,1,REGULAR,rebound,defensive,[],1641842,,,1610612765,6,5,2025-10-25T00:21:15Z,490000,False,,,0,,R. Holland II REBOUND (Off:0 Def:1),[1641842],1610612765.0,DET,,,,Holland II,R. Holland II,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,48.0,1.0,1.0,0.0,,,,,
50,PT08M48.00S,2025-10-25T00:17:56.6Z,1,REGULAR,foul,personal,['2freethrow'],1630578,,,1610612765,6,5,2025-10-25T00:18:06Z,500000,False,,,0,,A. Sengun shooting personal FOUL (1 PF) (Holland II 2 FT),"[1630578, 1641842]",1610612745.0,HOU,shooting,,,Sengun,A. Sengun,,,,,Restricted Area,0-8 Center,,,,,,,200834.0,1.0,0.0,Holland II,1641842.0,,,,,,,,,
52,PT08M48.00S,2025-10-25T00:18:26.2Z,1,REGULAR,freethrow,1 of 2,['fastbreak'],1641842,,,1610612765,6,5,2025-10-25T00:18:26Z,520000,False,,,0,,MISS R. Holland II Free Throw 1 of 2,[1641842],1610612765.0,DET,,,,Holland II,R. Holland II,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
53,PT08M48.00S,2025-10-25T00:18:26.2Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612765,6,5,2025-10-25T00:18:26Z,530000,False,,,0,,TEAM offensive REBOUND,[],1610612765.0,DET,,,,,,,,,,,,,,,,,,,,,,,52.0,,,,,,,,
54,PT08M48.00S,2025-10-25T00:18:42.5Z,1,REGULAR,freethrow,2 of 2,['fastbreak'],1641842,,,1610612765,6,6,2025-10-25T00:18:42Z,540000,False,,,0,,R. Holland II Free Throw 2 of 2 (1 PTS),[1641842],1610612765.0,DET,,,,Holland II,R. Holland II,,,,,,,,,,,Made,1.0,,,,,,,,,,,,,,
55,PT08M27.00S,2025-10-25T00:19:05.7Z,1,REGULAR,foul,personal,['2freethrow'],1630595,,,1610612745,6,6,2025-10-25T00:20:38Z,550000,False,,,0,,C. Cunningham shooting personal FOUL (1 PF) (Sengun 2 FT),"[1630595, 1630578]",1610612765.0,DET,shooting,,,Cunningham,C. Cunningham,,,,,Mid-Range,8-16 Left,,,,,,,202053.0,1.0,0.0,Sengun,1630578.0,,,,,,,,,
57,PT08M27.00S,2025-10-25T00:19:31.2Z,1,REGULAR,freethrow,1 of 2,[],1630578,,,1610612745,7,6,2025-10-25T00:20:28Z,570000,False,,,0,,A. Sengun Free Throw 1 of 2 (1 PTS),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,Made,1.0,,,,,,,,,,,,,,
58,PT08M27.00S,2025-10-25T00:19:31.2Z,1,REGULAR,freethrow,2 of 2,[],1630578,,,1610612745,8,6,2025-10-25T00:20:28Z,580000,False,,,0,,A. Sengun Free Throw 2 of 2 (2 PTS),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,Made,2.0,,,,,,,,,,,,,,
59,PT08M11.00S,2025-10-25T00:20:05.1Z,1,REGULAR,turnover,bad pass,[],1630595,,,1610612765,8,6,2025-10-25T00:20:16Z,590000,False,,,0,,C. Cunningham bad pass TURNOVER (2 TO),"[1630595, 203500]",1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,In The Paint (Non-RA),8-16 Center,2.0,Adams,203500.0,,,,,,,,,,,,,,,,,
60,PT08M11.00S,2025-10-25T00:20:05.1Z,1,REGULAR,steal,,[],203500,,,1610612745,8,6,2025-10-25T00:20:06Z,600000,False,,,0,,S. Adams STEAL (1 STL),[203500],1610612745.0,HOU,,,,Adams,S. Adams,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
61,PT08M05.00S,2025-10-25T00:20:15.2Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629130,,,1610612745,8,6,2025-10-25T00:20:25Z,610000,False,,,0,,D. Robinson personal FOUL (1 PF) (Smith Jr. 2 FT),"[1629130, 1631095]",1610612765.0,DET,,,,Robinson,D. Robinson,,,,,Restricted Area,0-8 Center,,,,,,,1627963.0,1.0,0.0,Smith Jr.,1631095.0,,,,,,,,,
63,PT08M05.00S,2025-10-25T00:20:38.6Z,1,REGULAR,freethrow,1 of 2,['fromturnover'],1631095,,,1610612745,9,6,2025-10-25T00:20:38Z,630000,False,,,0,,J. Smith Jr. Free Throw 1 of 2 (1 PTS),[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,,,,,,,Made,1.0,,,,,,,,,,,,,,
64,PT08M05.00S,2025-10-25T00:21:02.1Z,1,REGULAR,freethrow,2 of 2,['fromturnover'],1631095,,,1610612745,10,6,2025-10-25T00:21:02Z,640000,False,,,0,,J. Smith Jr. Free Throw 2 of 2 (2 PTS),[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,,,,,,,Made,2.0,,,,,,,,,,,,,,
65,PT07M46.00S,2025-10-25T00:21:22.7Z,1,REGULAR,3pt,Jump Shot,[],202699,18.610381077529567,94.85294117647058,1610612765,10,9,2025-10-25T00:21:28Z,650000,False,-224.0,122.0,1,left,T. Harris 25' 3PT  (3 PTS) (R. Holland II 2 AST),"[202699, 1641842]",1610612765.0,DET,,,,Harris,T. Harris,,,,,Above the Break 3,24+ Left Center,,,,25.55,Made,3.0,,,,,,,,,,R. Holland II,1641842.0,2.0,,
67,PT07M29.00S,2025-10-25T00:21:41.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1641708,93.38042049934296,53.431372549019606,1610612745,10,9,2025-10-25T00:21:57Z,670000,False,17.0,10.0,1,right,MISS A. Thompson driving Layup,[1641708],1610612745.0,HOU,driving,,,Thompson,A. Thompson,,,,,Restricted Area,0-8 Center,,,,1.97,Missed,,,,,,,,,,,,,,,
68,PT07M28.00S,2025-10-25T00:21:42.6Z,1,REGULAR,rebound,offensive,[],203500,,,1610612745,10,9,2025-10-25T00:21:57Z,680000,False,,,0,,S. Adams REBOUND (Off:1 Def:1),[203500],1610612745.0,HOU,,,,Adams,S. Adams,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,67.0,2.0,1.0,1.0,,,,,
69,PT07M27.00S,2025-10-25T00:21:44.7Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1641842,,,1610612745,10,9,2025-10-25T00:21:55Z,690000,False,,,0,,R. Holland II shooting personal FOUL (2 PF) (Adams 2 FT),"[1641842, 203500]",1610612765.0,DET,shooting,,,Holland II,R. Holland II,,,,,Restricted Area,0-8 Center,,,,,,,200834.0,2.0,0.0,Adams,203500.0,,,,,,,,,
72,PT07M27.00S,2025-10-25T00:22:11.0Z,1,REGULAR,substitution,out,[],202699,,,1610612745,10,9,2025-10-25T00:22:16Z,720000,False,,,0,,SUB out: T. Harris,[202699],1610612765.0,DET,,,,Harris,T. Harris,,,,,,,,,,,,,,,,,,,,,,,,,,
73,PT07M27.00S,2025-10-25T00:22:11.0Z,1,REGULAR,substitution,in,[],1630191,,,1610612745,10,9,2025-10-25T00:22:16Z,730000,False,,,0,,SUB in: I. Stewart,[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,,,,,,,,,,,,,,,,,,,
71,PT07M27.00S,2025-10-25T00:22:20.4Z,1,REGULAR,freethrow,1 of 2,['2ndchance'],203500,,,1610612745,11,9,2025-10-25T00:33:35Z,732500,False,,,0,,S. Adams Free Throw 1 of 2 (3 PTS),[203500],1610612745.0,HOU,,,,Adams,S. Adams,,,,,,,,,,,Made,3.0,,,,,,,,,,,,,,
74,PT07M27.00S,2025-10-25T00:22:20.4Z,1,REGULAR,freethrow,2 of 2,['2ndchance'],203500,,,1610612745,11,9,2025-10-25T00:33:35Z,733750,False,,,0,,MISS S. Adams Free Throw 2 of 2,[203500],1610612745.0,HOU,,,,Adams,S. Adams,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
75,PT07M27.00S,2025-10-25T00:22:20.4Z,1,REGULAR,rebound,offensive,[],1630578,,,1610612745,11,9,2025-10-25T00:33:35Z,734375,False,,,0,,A. Sengun REBOUND (Off:2 Def:0),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,74.0,2.0,0.0,2.0,,,,,
76,PT07M18.00S,2025-10-25T00:22:44.9Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",201142,87.46714848883047,35.78431372549019,1610612745,11,9,2025-10-25T00:23:09Z,735000,False,-71.0,65.0,1,right,MISS K. Durant 9' fadeaway Shot - blocked,"[201142, 1629130]",1610612745.0,HOU,fadeaway,,,Durant,K. Durant,,,,,In The Paint (Non-RA),8-16 Left,,,,9.65,Missed,,,,,,,,,,,,,,Robinson,1629130.0
77,PT07M18.00S,2025-10-25T00:22:44.9Z,1,REGULAR,block,,[],1629130,,,1610612745,11,9,2025-10-25T00:22:47Z,737500,False,,,0,,D. Robinson BLOCK (1 BLK),[1629130],1610612765.0,DET,,,,Robinson,D. Robinson,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,,,,,,,
78,PT07M16.00S,2025-10-25T00:22:46.9Z,1,REGULAR,rebound,defensive,[],1641842,,,1610612765,11,9,2025-10-25T00:23:09Z,738750,False,,,0,,R. Holland II REBOUND (Off:0 Def:2),[1641842],1610612765.0,DET,,,,Holland II,R. Holland II,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,76.0,2.0,2.0,0.0,,,,,
79,PT07M13.00S,2025-10-25T00:22:52.9Z,1,REGULAR,foul,personal,['2freethrow'],1631095,,,1610612765,11,9,2025-10-25T00:23:07Z,790000,False,,,0,,J. Smith Jr. shooting personal FOUL (1 PF) (Holland II 2 FT),"[1631095, 1641842]",1610612745.0,HOU,shooting,,,Smith Jr.,J. Smith Jr.,,,,,Restricted Area,0-8 Center,,,,,,,200834.0,1.0,0.0,Holland II,1641842.0,,,,,,,,,
82,PT07M13.00S,2025-10-25T00:23:14.7Z,1,REGULAR,substitution,out,[],1631095,,,1610612765,11,9,2025-10-25T00:23:19Z,820000,False,,,0,,SUB out: J. Smith Jr.,[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
83,PT07M13.00S,2025-10-25T00:23:14.7Z,1,REGULAR,substitution,in,[],1642263,,,1610612765,11,9,2025-10-25T00:23:19Z,830000,False,,,0,,SUB in: R. Sheppard,[1642263],1610612745.0,HOU,,,,Sheppard,R. Sheppard,,,,,,,,,,,,,,,,,,,,,,,,,,
81,PT07M13.00S,2025-10-25T00:23:22.1Z,1,REGULAR,freethrow,1 of 2,['fastbreak'],1641842,,,1610612765,11,10,2025-10-25T00:33:45Z,832500,False,,,0,,R. Holland II Free Throw 1 of 2 (2 PTS),[1641842],1610612765.0,DET,,,,Holland II,R. Holland II,,,,,,,,,,,Made,2.0,,,,,,,,,,,,,,
84,PT07M13.00S,2025-10-25T00:23:22.1Z,1,REGULAR,freethrow,2 of 2,['fastbreak'],1641842,,,1610612765,11,11,2025-10-25T00:33:45Z,833750,False,,,0,,R. Holland II Free Throw 2 of 2 (3 PTS),[1641842],1610612765.0,DET,,,,Holland II,R. Holland II,,,,,,,,,,,Made,3.0,,,,,,,,,,,,,,
104,PT07M04.00S,2025-10-25T00:23:49.0Z,1,REGULAR,turnover,lost ball,[],1641708,,,1610612745,11,11,2025-10-25T00:29:14Z,834375,False,,,0,,A. Thompson lost ball TURNOVER (1 TO),"[1641708, 1641842]",1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,In The Paint (Non-RA),0-8 Center,1.0,Holland II,1641842.0,,,,,,,,,,,,,,,,,
105,PT07M04.00S,2025-10-25T00:23:49.0Z,1,REGULAR,steal,,[],1641842,,,1610612765,11,11,2025-10-25T00:29:14Z,834687,False,,,0,,R. Holland II STEAL (1 STL),[1641842],1610612765.0,DET,,,,Holland II,R. Holland II,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
85,PT07M04.00S,2025-10-25T00:24:23.9Z,1,REGULAR,jumpball,recovered,[],1641842,,,1610612765,11,11,2025-10-25T00:29:45Z,835000,False,,,0,,Jump Ball R. Holland II vs. A. Thompson: Tip to R. Holland II,"[1641842, 1641842, 1641708]",1610612765.0,DET,heldball,R. Holland II,1641842.0,Holland II,R. Holland II,Holland II,1641842.0,Thompson,1641708.0,,,,,,,,,,,,,,,,,,,,,,
88,PT06M54.00S,2025-10-25T00:24:31.6Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1629130,19.530223390275953,5.88235294117647,1610612765,11,11,2025-10-25T00:29:14Z,850000,False,221.0,131.0,1,left,MISS D. Robinson 25' 3PT,[1629130],1610612765.0,DET,,,,Robinson,D. Robinson,,,,,Above the Break 3,24+ Right Center,,,,25.66,Missed,,,,,,,,,,,,,,,
89,PT06M52.00S,2025-10-25T00:24:33.6Z,1,REGULAR,rebound,offensive,[],1641842,,,1610612765,11,11,2025-10-25T00:24:41Z,860000,False,,,0,,R. Holland II REBOUND (Off:1 Def:2),[1641842],1610612765.0,DET,,,,Holland II,R. Holland II,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,88.0,3.0,2.0,1.0,,,,,
90,PT06M44.00S,2025-10-25T00:24:41.2Z,1,REGULAR,3pt,Jump Shot,"['2ndchance', 'fromturnover']",1630191,5.206964520367937,96.32352941176471,1610612765,11,11,2025-10-25T00:29:14Z,870000,False,-232.0,-4.0,1,left,MISS I. Stewart 3PT,[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,Left Corner 3,24+ Left,,,,23.16,Missed,,,,,,,,,,,,,,,
91,PT06M42.00S,2025-10-25T00:24:43.2Z,1,REGULAR,rebound,offensive,[],1629130,,,1610612765,11,11,2025-10-25T00:24:49Z,880000,False,,,0,,D. Robinson REBOUND (Off:1 Def:0),[1629130],1610612765.0,DET,,,,Robinson,D. Robinson,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,90.0,1.0,0.0,1.0,,,,,
92,PT06M38.00S,2025-10-25T00:24:46.3Z,1,REGULAR,3pt,Jump Shot,"['2ndchance', 'fromturnover']",1641842,21.50131406044678,88.97058823529412,1610612765,11,14,2025-10-25T00:29:14Z,890000,False,-195.0,150.0,1,left,R. Holland II 24' 3PT  (6 PTS) (D. Robinson 1 AST),"[1641842, 1629130]",1610612765.0,DET,,,,Holland II,R. Holland II,,,,,Above the Break 3,24+ Left Center,,,,24.57,Made,6.0,,,,,,,,,,D. Robinson,1629130.0,1.0,,
94,PT06M24.00S,2025-10-25T00:25:01.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630578,94.56307490144546,48.28431372549019,1610612745,11,14,2025-10-25T00:25:07Z,910000,False,-9.0,-1.0,1,right,MISS A. Sengun driving Layup,[1630578],1610612745.0,HOU,driving,,,Sengun,A. Sengun,,,,,Restricted Area,0-8 Center,,,,0.87,Missed,,,,,,,,,,,,,,,
95,PT06M21.00S,2025-10-25T00:25:04.2Z,1,REGULAR,rebound,offensive,[],201142,,,1610612745,11,14,2025-10-25T00:25:04Z,920000,False,,,0,,K. Durant REBOUND (Off:1 Def:1),[201142],1610612745.0,HOU,,,,Durant,K. Durant,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,94.0,2.0,1.0,1.0,,,,,
96,PT06M20.00S,2025-10-25T00:25:05.2Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],201142,70.64717477003943,24.264705882352942,1610612745,14,14,2025-10-25T00:25:13Z,930000,False,-129.0,223.0,1,right,K. Durant 25' 3PT  (6 PTS),[201142],1610612745.0,HOU,,,,Durant,K. Durant,,,,,Above the Break 3,24+ Left Center,,,,25.78,Made,6.0,,,,,,,,,,,,,,
97,PT06M03.00S,2025-10-25T00:25:21.4Z,1,REGULAR,3pt,Jump Shot,[],1630191,33.196452036793694,46.07843137254902,1610612765,14,17,2025-10-25T00:25:27Z,940000,False,20.0,260.0,1,left,I. Stewart 26' 3PT  (3 PTS) (C. Cunningham 1 AST),"[1630191, 1630595]",1610612765.0,DET,,,,Stewart,I. Stewart,,,,,Above the Break 3,24+ Center,,,,26.02,Made,3.0,,,,,,,,,,C. Cunningham,1630595.0,1.0,,
100,PT05M48.00S,2025-10-25T00:25:57.0Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630191,,,1610612745,14,17,2025-10-25T00:27:48Z,970000,False,,,0,,I. Stewart personal FOUL (1 PF) (Sengun 2 FT),"[1630191, 1630578]",1610612765.0,DET,,,,Stewart,I. Stewart,,,,,Mid-Range,16-24 Left,,,,,,,200834.0,1.0,0.0,Sengun,1630578.0,,,,,,,,,
102,PT05M48.00S,2025-10-25T00:28:13.6Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612745,14,17,2025-10-25T00:28:13Z,990000,False,,,0,,HOU Timeout,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,PT05M48.00S,2025-10-25T00:29:05.6Z,1,REGULAR,freethrow,1 of 2,[],1630578,,,1610612745,15,17,2025-10-25T00:29:57Z,1000000,False,,,0,,A. Sengun Free Throw 1 of 2 (3 PTS),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,Made,3.0,,,,,,,,,,,,,,
106,PT05M48.00S,2025-10-25T00:29:05.6Z,1,REGULAR,freethrow,2 of 2,[],1630578,,,1610612745,15,17,2025-10-25T00:29:57Z,1010000,False,,,0,,MISS A. Sengun Free Throw 2 of 2,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
107,PT05M47.00S,2025-10-25T00:29:06.6Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612765,15,17,2025-10-25T00:29:57Z,1020000,False,,,0,,TEAM defensive REBOUND,[],1610612765.0,DET,,,,,,,,,,,,,,,,,,,,,,,106.0,,,,,,,,
110,PT05M47.00S,2025-10-25T00:30:00.6Z,1,REGULAR,foul,personal,[],203500,,,1610612765,15,17,2025-10-25T01:14:14Z,1023750,False,,,0,,S. Adams personal FOUL (1 PF),"[203500, 1630191]",1610612745.0,HOU,,,,Adams,S. Adams,,,,,Restricted Area,0-8 Center,,,,,,,1627963.0,1.0,0.0,Stewart,1630191.0,,,,,,,,,
191,PT05M47.00S,2025-10-25T00:30:00.6Z,1,REGULAR,substitution,out,[],1630578,,,1610612765,15,17,2025-10-25T00:41:43Z,1027500,False,,,0,,SUB out: A. Sengun,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,,,,,,,,,
192,PT05M47.00S,2025-10-25T00:30:00.6Z,1,REGULAR,substitution,in,[],1631106,,,1610612765,15,17,2025-10-25T00:41:43Z,1031250,False,,,0,,SUB in: T. Eason,[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,,,,,,,,,,,,,,,,,,,,,,
138,PT05M36.00S,2025-10-25T00:30:02.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630595,8.015768725361367,44.140625,1610612765,15,17,2025-10-25T00:57:28Z,1035000,False,29.0,23.0,1,left,MISS C. Cunningham driving Layup,[1630595],1610612765.0,DET,driving,,,Cunningham,C. Cunningham,,,,,Restricted Area,0-8 Center,,,,3.71,Missed,,,,,,,,,,,,,,,
146,PT05M35.00S,2025-10-25T00:30:03.3Z,1,REGULAR,rebound,offensive,[],1631105,,,1610612765,15,17,2025-10-25T00:44:07Z,1042500,False,,,0,,J. Duren REBOUND (Off:3 Def:0),[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,138.0,3.0,0.0,3.0,,,,,
150,PT05M35.00S,2025-10-25T00:30:04.1Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1631105,5.338370565045992,50.49019607843137,1610612765,15,19,2025-10-25T00:57:28Z,1046250,False,-2.0,-2.0,1,left,J. Duren putback DUNK (4 PTS),[1631105],1610612765.0,DET,putback,,,Duren,J. Duren,,,,,Restricted Area,0-8 Center,,,,0.34,Made,4.0,,,,,,,,,,,,,,
286,PT05M20.00S,2025-10-25T00:30:10.4Z,1,REGULAR,turnover,lost ball,[],203500,,,1610612745,15,19,2025-10-25T00:58:08Z,1058125,False,,,0,,S. Adams lost ball TURNOVER (1 TO),"[203500, 1631105]",1610612745.0,HOU,,,,Adams,S. Adams,,,,,Mid-Range,16-24 Right Center,1.0,Duren,1631105.0,,,,,,,,,,,,,,,,,
