actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,shotActionNumber,officialId,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId
269,PT02M46.00S,2026-03-06T01:29:56.8Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1642366,87.72996057818659,46.568627450980394,1610612744,38,45,2026-03-06T01:31:00Z,2680000,False,-17.0,63.0,1,right,MISS Q. Post 6' driving Hook,[1642366],1610612744.0,GSW,driving,,,Post,Q. Post,,,,,In The Paint (Non-RA),0-8 Center,6.51,Missed,,,,,,,,,,,,,,,,,,
270,PT02M44.00S,2026-03-06T01:29:58.8Z,2,REGULAR,rebound,defensive,[],1642263,,,1610612745,38,45,2026-03-06T01:30:00Z,2690000,False,,,0,,R. Sheppard REBOUND (Off:0 Def:3),[1642263],1610612745.0,HOU,,,,Sheppard,R. Sheppard,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,269.0,,3.0,3.0,0.0,,,,,,,
271,PT02M29.00S,2026-03-06T01:30:13.3Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1630578,10.200394218134035,46.81372549019608,1610612745,40,45,2026-03-06T01:30:17Z,2700000,False,16.0,43.0,1,left,A. Sengun turnaround Hook (4 PTS),[1630578],1610612745.0,HOU,turnaround,,,Sengun,A. Sengun,,,,,In The Paint (Non-RA),0-8 Center,4.62,Made,4.0,,,,,,,,,,,,,,,,,
272,PT02M16.00S,2026-03-06T01:30:27.5Z,2,REGULAR,foul,offensive,[],1642366,,,1610612744,40,45,2026-03-06T01:32:04Z,2710000,False,,,0,,Q. Post offensive FOUL (1 PF),"[1642366, 1631106]",1610612744.0,GSW,,,,Post,Q. Post,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,202007.0,,,,,1.0,0.0,Eason,1631106.0,,
274,PT02M16.00S,2026-03-06T01:30:27.5Z,2,REGULAR,turnover,offensive foul,[],1642366,,,1610612744,40,45,2026-03-06T01:30:27Z,2730000,False,,,0,,Q. Post offensive foul TURNOVER (1 TO),[1642366],1610612744.0,GSW,,,,Post,Q. Post,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,202007.0,,,,1.0,,,,,,
275,PT02M16.00S,2026-03-06T01:30:52.9Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612745,40,45,2026-03-06T01:30:52Z,2740000,False,,,0,,HOU Timeout,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
276,PT02M16.00S,2026-03-06T01:32:21.5Z,2,REGULAR,substitution,out,[],1642366,,,1610612745,40,45,2026-03-06T01:33:59Z,2750000,False,,,0,,SUB out: Q. Post,[1642366],1610612744.0,GSW,,,,Post,Q. Post,,,,,,,,,,,,,,,,,,,,,,,,,,
277,PT02M16.00S,2026-03-06T01:32:21.5Z,2,REGULAR,substitution,in,[],201143,,,1610612745,40,45,2026-03-06T01:33:59Z,2760000,False,,,0,,SUB in: A. Horford,[201143],1610612744.0,GSW,,,,Horford,A. Horford,,,,,,,,,,,,,,,,,,,,,,,,,,
278,PT01M59.00S,2026-03-06T01:34:18.6Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],201142,32.013797634691194,50.73529411764706,1610612745,43,45,2026-03-06T01:34:22Z,2770000,False,-4.0,248.0,1,left,K. Durant 24' 3PT  (10 PTS) (A. Sengun 3 AST),"[201142, 1630578]",1610612745.0,HOU,,,,Durant,K. Durant,,,,,Above the Break 3,24+ Center,24.84,Made,10.0,A. Sengun,1630578.0,3.0,,,,,,,,,,,,,,
280,PT01M33.00S,2026-03-06T01:34:44.4Z,2,REGULAR,2pt,Jump Shot,[],1641764,77.08607095926413,38.72549019607843,1610612744,43,45,2026-03-06T01:35:10Z,2790000,False,-56.0,163.0,1,right,MISS B. Podziemski 17' pullup Shot,[1641764],1610612744.0,GSW,pullup,,,Podziemski,B. Podziemski,,,,,Mid-Range,16-24 Left Center,17.24,Missed,,,,,,,,,,,,,,,,,,
281,PT01M30.00S,2026-03-06T01:34:47.4Z,2,REGULAR,rebound,defensive,[],1630578,,,1610612745,43,45,2026-03-06T01:34:49Z,2800000,False,,,0,,A. Sengun REBOUND (Off:0 Def:5),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Mid-Range,16-24 Left Center,,,,,,,,,280.0,,5.0,5.0,0.0,,,,,,,
282,PT01M25.00S,2026-03-06T01:34:52.2Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1631106,6.652431011826544,55.88235294117647,1610612745,45,45,2026-03-06T01:35:23Z,2810000,False,-29.0,10.0,1,left,T. Eason running finger roll Layup (4 PTS) (A. Sengun 4 AST),"[1631106, 1630578]",1610612745.0,HOU,running finger roll,,,Eason,T. Eason,,,,,Restricted Area,0-8 Center,3.11,Made,4.0,A. Sengun,1630578.0,4.0,,,,,,,,,,,,,,
284,PT01M18.00S,2026-03-06T01:35:05.6Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630578,,,1610612744,45,45,2026-03-06T01:35:18Z,2830000,False,,,0,,A. Sengun personal FOUL (1 PF) (Spencer 2 FT),"[1630578, 1630311]",1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,200832.0,,,,,1.0,0.0,Spencer,1630311.0,,
286,PT01M18.00S,2026-03-06T01:35:28.3Z,2,REGULAR,freethrow,1 of 2,[],1630311,,,1610612744,45,46,2026-03-06T01:35:28Z,2850000,False,,,0,,P. Spencer Free Throw 1 of 2 (7 PTS),[1630311],1610612744.0,GSW,,,,Spencer,P. Spencer,,,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
287,PT01M18.00S,2026-03-06T01:35:32.9Z,2,REGULAR,substitution,out,[],1631106,,,1610612744,45,46,2026-03-06T01:35:48Z,2860000,False,,,0,,SUB out: T. Eason,[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,,,,,,,,,,,,,,,,,,,,,,
288,PT01M18.00S,2026-03-06T01:35:32.9Z,2,REGULAR,substitution,out,[],1631466,,,1610612744,45,46,2026-03-06T01:35:48Z,2870000,False,,,0,,SUB out: N. Williams,[1631466],1610612744.0,GSW,,,,Williams,N. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
289,PT01M18.00S,2026-03-06T01:35:32.9Z,2,REGULAR,substitution,in,[],1631095,,,1610612744,45,46,2026-03-06T01:35:48Z,2880000,False,,,0,,SUB in: J. Smith Jr.,[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
290,PT01M18.00S,2026-03-06T01:35:32.9Z,2,REGULAR,substitution,in,[],1630611,,,1610612744,45,46,2026-03-06T01:35:48Z,2890000,False,,,0,,SUB in: G. Santos,[1630611],1610612744.0,GSW,,,,Santos,G. Santos,,,,,,,,,,,,,,,,,,,,,,,,,,
291,PT01M18.00S,2026-03-06T01:35:50.9Z,2,REGULAR,freethrow,2 of 2,[],1630311,,,1610612744,45,47,2026-03-06T01:35:50Z,2900000,False,,,0,,P. Spencer Free Throw 2 of 2 (8 PTS),[1630311],1610612744.0,GSW,,,,Spencer,P. Spencer,,,,,,,,Made,8.0,,,,,,,,,,,,,,,,,
292,PT01M04.00S,2026-03-06T01:36:07.3Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1641708,7.046649145860711,54.166666666666664,1610612745,47,47,2026-03-06T01:36:11Z,2910000,False,-21.0,14.0,1,left,A. Thompson alley-oop DUNK (8 PTS) (A. Sengun 5 AST),"[1641708, 1630578]",1610612745.0,HOU,alley-oop,,,Thompson,A. Thompson,,,,,Restricted Area,0-8 Center,2.49,Made,8.0,A. Sengun,1630578.0,5.0,,,,,,,,,,,,,,
294,PT00M50.80S,2026-03-06T01:36:21.1Z,2,REGULAR,turnover,bad pass,[],1630611,,,1610612744,47,47,2026-03-06T01:36:25Z,2930000,False,,,0,,G. Santos bad pass TURNOVER (1 TO),"[1630611, 1630578]",1610612744.0,GSW,,,,Santos,G. Santos,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,1.0,,,,,Sengun,1630578.0
295,PT00M50.80S,2026-03-06T01:36:21.1Z,2,REGULAR,steal,,[],1630578,,,1610612745,47,47,2026-03-06T01:36:23Z,2940000,False,,,0,,A. Sengun STEAL (1 STL),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
296,PT00M39.60S,2026-03-06T01:36:32.2Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1642263,4.681340341655716,95.83333333333334,1610612745,47,47,2026-03-06T01:36:36Z,2950000,False,-229.0,-8.0,1,left,MISS R. Sheppard 3PT,[1642263],1610612745.0,HOU,,,,Sheppard,R. Sheppard,,,,,Left Corner 3,24+ Left,22.94,Missed,,,,,,,,,,,,,,,,,,
297,PT00M36.40S,2026-03-06T01:36:35.4Z,2,REGULAR,rebound,defensive,[],201143,,,1610612744,47,47,2026-03-06T01:36:36Z,2960000,False,,,0,,A. Horford REBOUND (Off:0 Def:3),[201143],1610612744.0,GSW,,,,Horford,A. Horford,,,,,Left Corner 3,24+ Left,,,,,,,,,296.0,,3.0,3.0,0.0,,,,,,,
298,PT00M30.70S,2026-03-06T01:36:42.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630611,92.19776609724047,56.127450980392155,1610612744,47,49,2026-03-06T01:36:48Z,2970000,False,31.0,21.0,1,right,G. Santos cutting Layup (6 PTS) (D. Green 4 AST),"[1630611, 203110]",1610612744.0,GSW,cutting,,,Santos,G. Santos,,,,,Restricted Area,0-8 Center,3.7,Made,6.0,D. Green,203110.0,4.0,,,,,,,,,,,,,,
300,PT00M30.70S,2026-03-06T01:36:45.6Z,2,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1642263,,,1610612744,47,49,2026-03-06T01:36:54Z,2990000,False,,,0,,R. Sheppard shooting personal FOUL (3 PF) (Santos 1 FT),"[1642263, 1630611]",1610612745.0,HOU,shooting,,,Sheppard,R. Sheppard,,,,,Restricted Area,0-8 Center,,,,,,,,,,1628159.0,,,,,3.0,0.0,Santos,1630611.0,,
302,PT00M30.70S,2026-03-06T01:36:58.7Z,2,REGULAR,substitution,out,[],1641764,,,1610612744,47,49,2026-03-06T01:37:23Z,3010000,False,,,0,,SUB out: B. Podziemski,[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,,,,,,,,,,,,,,,,,,,,,,
303,PT00M30.70S,2026-03-06T01:36:58.7Z,2,REGULAR,substitution,in,[],1631466,,,1610612744,47,49,2026-03-06T01:37:23Z,3020000,False,,,0,,SUB in: N. Williams,[1631466],1610612744.0,GSW,,,,Williams,N. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
304,PT00M30.70S,2026-03-06T01:37:21.3Z,2,REGULAR,freethrow,1 of 1,[],1630611,,,1610612744,47,49,2026-03-06T01:37:24Z,3030000,False,,,0,,MISS G. Santos Free Throw 1 of 1,[1630611],1610612744.0,GSW,,,,Santos,G. Santos,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
305,PT00M28.40S,2026-03-06T01:37:23.6Z,2,REGULAR,rebound,defensive,[],1631095,,,1610612745,47,49,2026-03-06T01:37:24Z,3040000,False,,,0,,J. Smith Jr. REBOUND (Off:4 Def:4),[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,,,,,,,,,,,304.0,,8.0,4.0,4.0,,,,,,,
306,PT00M13.60S,2026-03-06T01:37:41.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1641708,7.046649145860711,57.35294117647059,1610612745,47,49,2026-03-06T01:38:42Z,3050000,False,-37.0,14.0,1,left,MISS A. Thompson Layup,[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,Restricted Area,0-8 Center,3.93,Missed,,,,,,,,,,,,,,,,,,
307,PT00M12.70S,2026-03-06T01:37:41.9Z,2,REGULAR,rebound,offensive,[],1641708,,,1610612745,47,49,2026-03-06T01:38:42Z,3060000,False,,,0,,A. Thompson REBOUND (Off:4 Def:2),[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,Restricted Area,0-8 Center,,,,,,,,,306.0,,6.0,2.0,4.0,,,,,,,
308,PT00M06.00S,2026-03-06T01:37:45.7Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1641708,8.229303547963205,5.147058823529411,1610612745,47,49,2026-03-06T01:37:53Z,3070000,False,224.0,25.0,1,left,MISS A. Thompson 3PT,[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,Right Corner 3,24+ Right,22.57,Missed,,,,,,,,,,,,,,,,,,
309,PT00M05.00S,2026-03-06T01:37:46.7Z,2,REGULAR,rebound,defensive,[],1630311,,,1610612744,47,49,2026-03-06T01:39:00Z,3080000,False,,,0,,P. Spencer REBOUND (Off:0 Def:2),[1630311],1610612744.0,GSW,,,,Spencer,P. Spencer,,,,,Right Corner 3,24+ Right,,,,,,,,,308.0,,2.0,2.0,0.0,,,,,,,
310,PT00M00.50S,2026-03-06T01:37:52.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630611,91.67214191852825,39.46078431372549,1610612744,47,51,2026-03-06T01:39:14Z,3090000,False,-53.0,26.0,1,right,G. Santos driving Layup (8 PTS) (P. Spencer 2 AST),"[1630611, 1630311]",1610612744.0,GSW,driving,,,Santos,G. Santos,,,,,In The Paint (Non-RA),0-8 Center,5.87,Made,8.0,P. Spencer,1630311.0,2.0,,,,,,,,,,,,,,
311,PT00M00.50S,2026-03-06T01:37:59.7Z,2,REGULAR,turnover,bad pass,[],1642263,,,1610612745,47,51,2026-03-06T01:39:21Z,3100000,False,,,0,,R. Sheppard bad pass TURNOVER (2 TO),"[1642263, 1630311]",1610612745.0,HOU,,,,Sheppard,R. Sheppard,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,2.0,,,,,Spencer,1630311.0
312,PT00M00.50S,2026-03-06T01:37:59.7Z,2,REGULAR,steal,,[],1630311,,,1610612744,47,51,2026-03-06T01:38:03Z,3110000,False,,,0,,P. Spencer STEAL (2 STL),[1630311],1610612744.0,GSW,,,,Spencer,P. Spencer,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
313,PT00M00.00S,2026-03-06T01:38:28.0Z,2,REGULAR,period,end,[],0,,,1610612744,47,51,2026-03-06T01:38:28Z,3120000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
315,PT12M00.00S,2026-03-06T01:53:06.4Z,3,REGULAR,substitution,out,['startperiod'],1642263,,,1610612744,47,51,2026-03-06T01:53:46Z,3130000,False,,,0,,SUB out: R. Sheppard,[1642263],1610612745.0,HOU,,,,Sheppard,R. Sheppard,,,,,,,,,,,,,,,,,,,,,,,,,,
316,PT12M00.00S,2026-03-06T01:53:06.4Z,3,REGULAR,substitution,out,['startperiod'],1630311,,,1610612744,47,51,2026-03-06T01:53:46Z,3140000,False,,,0,,SUB out: P. Spencer,[1630311],1610612744.0,GSW,,,,Spencer,P. Spencer,,,,,,,,,,,,,,,,,,,,,,,,,,
317,PT12M00.00S,2026-03-06T01:53:06.4Z,3,REGULAR,substitution,out,['startperiod'],1631466,,,1610612744,47,51,2026-03-06T01:53:46Z,3150000,False,,,0,,SUB out: N. Williams,[1631466],1610612744.0,GSW,,,,Williams,N. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
318,PT12M00.00S,2026-03-06T01:53:06.4Z,3,REGULAR,substitution,in,['startperiod'],1631106,,,1610612744,47,51,2026-03-06T01:53:46Z,3160000,False,,,0,,SUB in: T. Eason,[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,,,,,,,,,,,,,,,,,,,,,,
319,PT12M00.00S,2026-03-06T01:53:06.4Z,3,REGULAR,substitution,in,['startperiod'],1641764,,,1610612744,47,51,2026-03-06T01:53:46Z,3170000,False,,,0,,SUB in: B. Podziemski,[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,,,,,,,,,,,,,,,,,,,,,,
320,PT12M00.00S,2026-03-06T01:53:06.4Z,3,REGULAR,substitution,in,['startperiod'],1629001,,,1610612744,47,51,2026-03-06T01:53:46Z,3180000,False,,,0,,SUB in: D. Melton,[1629001],1610612744.0,GSW,,,,Melton,D. Melton,,,,,,,,,,,,,,,,,,,,,,,,,,
321,PT12M00.00S,2026-03-06T01:53:57.9Z,3,REGULAR,period,start,[],0,,,1610612745,47,51,2026-03-06T01:53:57Z,3190000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
322,PT11M44.00S,2026-03-06T01:54:16.0Z,3,REGULAR,violation,kicked ball,[],201143,,,1610612745,47,51,2026-03-06T01:54:44Z,3200000,False,,,0,,A. Horford kicked ball VIOLATION,[201143],1610612744.0,GSW,,,,Horford,A. Horford,,,,,,,,,,,,,,,,1628159.0,,,,,,,,,,
323,PT11M39.00S,2026-03-06T01:54:36.9Z,3,REGULAR,3pt,Jump Shot,[],1630578,78.66294349540078,9.313725490196079,1610612745,47,51,2026-03-06T01:54:46Z,3210000,False,-203.0,148.0,1,right,MISS A. Sengun 25' 3PT,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Above the Break 3,24+ Left Center,25.16,Missed,,,,,,,,,,,,,,,,,,
324,PT11M36.00S,2026-03-06T01:54:39.7Z,3,REGULAR,rebound,defensive,[],203110,,,1610612744,47,51,2026-03-06T01:54:39Z,3220000,False,,,0,,D. Green REBOUND (Off:0 Def:2),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,Above the Break 3,24+ Left Center,,,,,,,,,323.0,,2.0,2.0,0.0,,,,,,,
325,PT11M26.00S,2026-03-06T01:54:49.8Z,3,REGULAR,turnover,bad pass,[],1630611,,,1610612744,47,51,2026-03-06T01:54:54Z,3230000,False,,,0,,G. Santos bad pass TURNOVER (2 TO),"[1630611, 201142]",1610612744.0,GSW,,,,Santos,G. Santos,,,,,Mid-Range,16-24 Right,,,,,,,,,,,,,,2.0,,,,,Durant,201142.0
326,PT11M26.00S,2026-03-06T01:54:49.8Z,3,REGULAR,steal,,[],201142,,,1610612745,47,51,2026-03-06T01:54:52Z,3240000,False,,,0,,K. Durant STEAL (1 STL),[201142],1610612745.0,HOU,,,,Durant,K. Durant,,,,,Mid-Range,16-24 Right,,,,,,,,,,,,,,,,,,,,
327,PT11M16.00S,2026-03-06T01:55:00.4Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1631106,92.85479632063075,53.431372549019606,1610612745,47,51,2026-03-06T01:55:03Z,3250000,False,17.0,15.0,1,right,MISS T. Eason Layup,[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,Restricted Area,0-8 Center,2.26,Missed,,,,,,,,,,,,,,,,,,
328,PT11M13.00S,2026-03-06T01:55:03.4Z,3,REGULAR,rebound,offensive,[],1631106,,,1610612745,47,51,2026-03-06T01:55:03Z,3260000,False,,,0,,T. Eason REBOUND (Off:2 Def:2),[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,Restricted Area,0-8 Center,,,,,,,,,327.0,,4.0,2.0,2.0,,,,,,,
329,PT11M13.00S,2026-03-06T01:55:02.6Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1631106,94.40999984741211,50.0,1610612745,49,51,2026-03-06T01:55:02Z,3270000,False,0.0,0.0,1,right,T. Eason tip Layup (6 PTS),[1631106],1610612745.0,HOU,tip,,,Eason,T. Eason,,,,,Mid-Range,8-16 Left,0.0,Made,6.0,,,,,,,,,,,,,,,,,
330,PT10M53.00S,2026-03-06T01:55:22.1Z,3,REGULAR,3pt,Jump Shot,[],1630611,26.49474375821288,80.63725490196079,1610612744,49,51,2026-03-06T01:55:25Z,3280000,False,-153.0,197.0,1,left,MISS G. Santos 24' 3PT,[1630611],1610612744.0,GSW,,,,Santos,G. Santos,,,,,Above the Break 3,24+ Left Center,24.92,Missed,,,,,,,,,,,,,,,,,,
331,PT10M51.00S,2026-03-06T01:55:24.1Z,3,REGULAR,rebound,defensive,[],1631095,,,1610612745,49,51,2026-03-06T01:55:25Z,3290000,False,,,0,,J. Smith Jr. REBOUND (Off:4 Def:5),[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Above the Break 3,24+ Left Center,,,,,,,,,330.0,,9.0,5.0,4.0,,,,,,,
332,PT10M44.00S,2026-03-06T01:55:34.8Z,3,REGULAR,turnover,out-of-bounds,[],1630578,,,1610612745,49,51,2026-03-06T01:55:40Z,3300000,False,,,0,,A. Sengun bad pass out-of-bounds TURNOVER (2 TO),[1630578],1610612745.0,HOU,bad pass,,,Sengun,A. Sengun,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,202007.0,,,,2.0,,,,,,
333,PT10M30.00S,2026-03-06T01:55:54.6Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1641764,30.305519053876477,19.362745098039216,1610612744,49,54,2026-03-06T01:55:58Z,3310000,False,153.0,232.0,1,left,B. Podziemski 27' 3PT  (8 PTS) (A. Horford 2 AST),"[1641764, 201143]",1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,Above the Break 3,24+ Right Center,27.84,Made,8.0,A. Horford,201143.0,2.0,,,,,,,,,,,,,,
335,PT10M04.00S,2026-03-06T01:56:20.8Z,3,REGULAR,turnover,lost ball,[],201142,,,1610612745,49,54,2026-03-06T01:56:25Z,3330000,False,,,0,,K. Durant lost ball TURNOVER (2 TO),"[201142, 1630611]",1610612745.0,HOU,,,,Durant,K. Durant,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,2.0,,,,,Santos,1630611.0
336,PT10M04.00S,2026-03-06T01:56:20.8Z,3,REGULAR,steal,,[],1630611,,,1610612744,49,54,2026-03-06T01:56:22Z,3340000,False,,,0,,G. Santos STEAL (1 STL),[1630611],1610612744.0,GSW,,,,Santos,G. Santos,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
337,PT09M59.00S,2026-03-06T01:56:25.4Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1641764,7.5722733245729295,56.372549019607845,1610612744,49,56,2026-03-06T01:56:31Z,3350000,False,-32.0,19.0,1,left,B. Podziemski running Layup (10 PTS) (G. Santos 3 AST),"[1641764, 1630611]",1610612744.0,GSW,running,,,Podziemski,B. Podziemski,,,,,Restricted Area,0-8 Center,3.7,Made,10.0,G. Santos,1630611.0,3.0,,,,,,,,,,,,,,
338,PT09M49.00S,2026-03-06T01:56:39.2Z,3,REGULAR,foul,offensive,[],1631095,,,1610612745,49,56,2026-03-06T01:58:15Z,3360000,False,,,0,,J. Smith Jr. offensive FOUL (2 PF),"[1631095, 203110]",1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Left Corner 3,24+ Left,,,,,,,,,,202007.0,,,,,2.0,0.0,Green,203110.0,,
340,PT09M49.00S,2026-03-06T01:56:39.2Z,3,REGULAR,turnover,offensive foul,[],1631095,,,1610612745,49,56,2026-03-06T01:56:39Z,3380000,False,,,0,,J. Smith Jr. offensive foul TURNOVER (4 TO),[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Left Corner 3,24+ Left,,,,,,,,,,202007.0,,,,4.0,,,,,,
342,PT09M49.00S,2026-03-06T01:58:26.8Z,3,REGULAR,foul,technical,['1freethrow'],203110,,,1610612744,49,56,2026-03-06T01:58:49Z,3400000,False,,,0,,D. Green technical FOUL (1 Tech),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,,,,,,200832.0,,,,,0.0,1.0,,,,
343,PT09M49.00S,2026-03-06T01:58:55.5Z,3,REGULAR,freethrow,1 of 1,[],201142,,,1610612744,50,56,2026-03-06T01:58:55Z,3410000,False,,,0,,K. Durant technical Free Throw 1 of 1 (11 PTS),[201142],1610612745.0,HOU,technical,,,Durant,K. Durant,,,,,,,,Made,11.0,,,,,,,,,,,,,,,,,
344,PT09M39.00S,2026-03-06T01:59:19.2Z,3,REGULAR,foul,personal,[],1631106,,,1610612744,50,56,2026-03-06T01:59:32Z,3420000,False,,,0,,T. Eason personal FOUL (3 PF),"[1631106, 1629001]",1610612745.0,HOU,,,,Eason,T. Eason,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,200832.0,,,,,3.0,0.0,Melton,1629001.0,,
346,PT09M36.00S,2026-03-06T01:59:39.8Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630611,6.652431011826544,58.333333333333336,1610612744,50,58,2026-03-06T01:59:44Z,3440000,False,-42.0,10.0,1,left,G. Santos cutting finger roll Layup (10 PTS) (D. Green 5 AST),"[1630611, 203110]",1610612744.0,GSW,cutting finger roll,,,Santos,G. Santos,,,,,Restricted Area,0-8 Center,4.29,Made,10.0,D. Green,203110.0,5.0,,,,,,,,,,,,,,
348,PT09M24.00S,2026-03-06T01:59:51.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641708,90.3580814717477,60.5392156862745,1610612745,52,58,2026-03-06T02:00:14Z,3460000,False,53.0,38.0,1,right,A. Thompson 6' driving floating bank Jump Shot (10 PTS),[1641708],1610612745.0,HOU,driving floating bank,,,Thompson,A. Thompson,,,,,In The Paint (Non-RA),0-8 Center,6.5,Made,10.0,,,,,,,,,,,,,,,,,
350,PT08M56.00S,2026-03-06T02:00:19.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1641764,7.966491458607096,60.049019607843135,1610612744,52,58,2026-03-06T02:00:25Z,3470000,False,-50.0,22.0,1,left,MISS B. Podziemski driving Layup,[1641764],1610612744.0,GSW,driving,,,Podziemski,B. Podziemski,,,,,In The Paint (Non-RA),0-8 Center,5.5,Missed,,,,,,,,,,,,,,,,,,
351,PT08M53.00S,2026-03-06T02:00:22.4Z,3,REGULAR,rebound,offensive,[],201143,,,1610612744,52,58,2026-03-06T02:00:25Z,3480000,False,,,0,,A. Horford REBOUND (Off:1 Def:3),[201143],1610612744.0,GSW,,,,Horford,A. Horford,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,350.0,,4.0,3.0,1.0,,,,,,,
352,PT08M53.00S,2026-03-06T02:00:21.9Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",201143,5.590000152587891,50.0,1610612744,52,60,2026-03-06T02:00:21Z,3490000,False,0.0,0.0,1,left,A. Horford tip Layup (10 PTS),[201143],1610612744.0,GSW,tip,,,Horford,A. Horford,,,,,Mid-Range,8-16 Left,0.0,Made,10.0,,,,,,,,,,,,,,,,,
