actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,pointsTotal,shotDistance,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
469,PT08M33.00S,2026-04-02T01:47:56.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1631172,91.14651773981603,53.431372549019606,1610612749,93,86,2026-04-02T01:48:01Z,4650000,False,17.0,31.0,1,right,O. Dieng driving finger roll Layup (23 PTS),[1631172],1610612749.0,MIL,driving finger roll,,,Dieng,O. Dieng,,,,,Restricted Area,0-8 Center,,,,,,Made,23.0,3.52,,,,,,,,,,,,
470,PT08M33.00S,2026-04-02T01:47:59.7Z,4,REGULAR,foul,personal,['1freethrow'],1630578,,,1610612749,93,86,2026-04-02T01:48:18Z,4660000,False,,,0,,A. Sengun shooting personal FOUL (5 PF) (Dieng 1 FT),"[1630578, 1631172]",1610612745.0,HOU,shooting,,,Sengun,A. Sengun,,,,,Restricted Area,0-8 Center,202058.0,5.0,0.0,Dieng,1631172.0,,,,,,,,,,,,,,,
472,PT08M33.00S,2026-04-02T01:48:25.8Z,4,REGULAR,substitution,out,[],1628988,,,1610612749,93,86,2026-04-02T01:48:38Z,4680000,False,,,0,,SUB out: A. Holiday,[1628988],1610612745.0,HOU,,,,Holiday,A. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
473,PT08M33.00S,2026-04-02T01:48:25.8Z,4,REGULAR,substitution,out,[],1630578,,,1610612749,93,86,2026-04-02T01:48:38Z,4690000,False,,,0,,SUB out: A. Sengun,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,,,,,,,,,
474,PT08M33.00S,2026-04-02T01:48:25.8Z,4,REGULAR,substitution,in,[],1629006,,,1610612749,93,86,2026-04-02T01:48:38Z,4700000,False,,,0,,SUB in: J. Okogie,[1629006],1610612745.0,HOU,,,,Okogie,J. Okogie,,,,,,,,,,,,,,,,,,,,,,,,,,
475,PT08M33.00S,2026-04-02T01:48:25.8Z,4,REGULAR,substitution,in,[],201142,,,1610612749,93,86,2026-04-02T01:48:38Z,4710000,False,,,0,,SUB in: K. Durant,[201142],1610612745.0,HOU,,,,Durant,K. Durant,,,,,,,,,,,,,,,,,,,,,,,,,,
476,PT08M33.00S,2026-04-02T01:48:53.1Z,4,REGULAR,freethrow,1 of 1,[],1631172,,,1610612749,93,87,2026-04-02T01:48:53Z,4720000,False,,,0,,O. Dieng Free Throw 1 of 1 (24 PTS),[1631172],1610612749.0,MIL,,,,Dieng,O. Dieng,,,,,,,,,,,,Made,24.0,,,,,,,,,,,,,
477,PT08M18.00S,2026-04-02T01:49:09.9Z,4,REGULAR,3pt,Jump Shot,[],1642263,37.00722733245729,58.333333333333336,1610612745,96,87,2026-04-02T01:49:18Z,4730000,False,-42.0,295.0,1,left,R. Sheppard 29' 3PT pullup (24 PTS),[1642263],1610612745.0,HOU,pullup,,,Sheppard,R. Sheppard,,,,,Above the Break 3,24+ Center,,,,,,Made,24.0,29.83,,,,,,,,,,,,
478,PT08M03.00S,2026-04-02T01:49:24.6Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1630579,90.22667542706965,52.450980392156865,1610612749,96,87,2026-04-02T01:49:29Z,4740000,False,12.0,39.0,1,right,MISS J. Sims driving DUNK - blocked,"[1630579, 1631095]",1610612749.0,MIL,driving,,,Sims,J. Sims,,,,,Restricted Area,0-8 Center,,,,,,Missed,,4.13,,,,,,,,,,,Smith Jr.,1631095.0
479,PT08M03.00S,2026-04-02T01:49:24.6Z,4,REGULAR,block,,[],1631095,,,1610612749,96,87,2026-04-02T01:49:26Z,4750000,False,,,0,,J. Smith Jr. BLOCK (1 BLK),[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
480,PT08M02.00S,2026-04-02T01:49:25.6Z,4,REGULAR,rebound,defensive,[],201142,,,1610612745,96,87,2026-04-02T01:49:29Z,4760000,False,,,0,,K. Durant REBOUND (Off:1 Def:4),[201142],1610612745.0,HOU,,,,Durant,K. Durant,,,,,Restricted Area,0-8 Center,,,,,,,,,478.0,5.0,4.0,1.0,,,,,,,,
481,PT07M57.00S,2026-04-02T01:49:35.3Z,4,REGULAR,turnover,traveling,[],1629006,,,1610612745,96,87,2026-04-02T01:49:47Z,4770000,False,,,0,,J. Okogie traveling TURNOVER (1 TO),[1629006],1610612745.0,HOU,,,,Okogie,J. Okogie,,,,,Mid-Range,8-16 Left,202058.0,,,,,,,,,,,,1.0,,,,,,,
482,PT07M48.00S,2026-04-02T01:49:57.6Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1631172,90.3580814717477,52.94117647058824,1610612749,96,89,2026-04-02T01:50:02Z,4780000,False,15.0,38.0,1,right,O. Dieng driving finger roll Layup (26 PTS),[1631172],1610612749.0,MIL,driving finger roll,,,Dieng,O. Dieng,,,,,Restricted Area,0-8 Center,,,,,,Made,26.0,4.08,,,,,,,,,,,,
483,PT07M29.00S,2026-04-02T01:50:16.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1631095,5.206964520367937,46.07843137254902,1610612745,98,89,2026-04-02T01:50:21Z,4790000,False,20.0,-4.0,1,left,J. Smith Jr. driving finger roll Layup (12 PTS) (A. Thompson 6 AST),"[1631095, 1641708]",1610612745.0,HOU,driving finger roll,,,Smith Jr.,J. Smith Jr.,,,,,Restricted Area,0-8 Center,,,,,,Made,12.0,1.99,,,,,,A. Thompson,1641708.0,6.0,,,,
485,PT07M09.00S,2026-04-02T01:50:37.0Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631172,80.76544021024968,42.64705882352941,1610612749,98,89,2026-04-02T01:50:42Z,4810000,False,-37.0,128.0,1,right,MISS O. Dieng 13' fadeaway Shot,[1631172],1610612749.0,MIL,fadeaway,,,Dieng,O. Dieng,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Missed,,13.35,,,,,,,,,,,,
486,PT07M06.00S,2026-04-02T01:50:40.0Z,4,REGULAR,rebound,offensive,[],1630579,,,1610612749,98,89,2026-04-02T01:50:42Z,4820000,False,,,0,,J. Sims REBOUND (Off:6 Def:11),[1630579],1610612749.0,MIL,,,,Sims,J. Sims,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,485.0,17.0,11.0,6.0,,,,,,,,
487,PT07M00.00S,2026-04-02T01:50:46.7Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1641748,88.12417871222075,50.245098039215684,1610612749,98,89,2026-04-02T01:51:12Z,4830000,False,1.0,59.0,1,right,MISS A. Jackson Jr. driving Layup - blocked,"[1641748, 1631095]",1610612749.0,MIL,driving,,,Jackson Jr.,A. Jackson Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,5.91,,,,,,,,,,,Smith Jr.,1631095.0
488,PT07M00.00S,2026-04-02T01:50:46.7Z,4,REGULAR,block,,[],1631095,,,1610612749,98,89,2026-04-02T01:50:49Z,4840000,False,,,0,,J. Smith Jr. BLOCK (2 BLK),[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
489,PT07M00.00S,2026-04-02T01:50:46.7Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612749,98,89,2026-04-02T01:51:12Z,4850000,False,,,0,,TEAM offensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,487.0,,,,,,,,,,,
491,PT07M00.00S,2026-04-02T01:50:52.7Z,4,REGULAR,substitution,out,[],1641748,,,1610612749,98,89,2026-04-02T01:51:10Z,4870000,False,,,0,,SUB out: A. Jackson Jr.,[1641748],1610612749.0,MIL,,,,Jackson Jr.,A. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
492,PT07M00.00S,2026-04-02T01:50:52.7Z,4,REGULAR,substitution,in,[],1642504,,,1610612749,98,89,2026-04-02T01:51:10Z,4880000,False,,,0,,SUB in: C. Ryan,[1642504],1610612749.0,MIL,,,,Ryan,C. Ryan,,,,,,,,,,,,,,,,,,,,,,,,,,
493,PT06M57.00S,2026-04-02T01:51:19.9Z,4,REGULAR,turnover,bad pass,[],1631172,,,1610612749,98,89,2026-04-02T01:51:23Z,4890000,False,,,0,,O. Dieng bad pass TURNOVER (5 TO),"[1631172, 1642263]",1610612749.0,MIL,,,,Dieng,O. Dieng,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,5.0,,,,Sheppard,1642263.0,,
494,PT06M57.00S,2026-04-02T01:51:19.9Z,4,REGULAR,steal,,[],1642263,,,1610612745,98,89,2026-04-02T01:51:21Z,4900000,False,,,0,,R. Sheppard STEAL (2 STL),[1642263],1610612745.0,HOU,,,,Sheppard,R. Sheppard,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
495,PT06M54.00S,2026-04-02T01:51:24.1Z,4,REGULAR,foul,personal,['2freethrow'],1631250,,,1610612745,98,89,2026-04-02T01:51:35Z,4910000,False,,,0,,P. Nance shooting personal FOUL (1 PF) (Thompson 2 FT),"[1631250, 1641708]",1610612749.0,MIL,shooting,,,Nance,P. Nance,,,,,Restricted Area,0-8 Center,203593.0,1.0,0.0,Thompson,1641708.0,,,,,,,,,,,,,,,
497,PT06M54.00S,2026-04-02T01:51:38.1Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612745,98,89,2026-04-02T01:51:38Z,4930000,False,,,0,,HOU Timeout,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
498,PT06M54.00S,2026-04-02T01:54:00.7Z,4,REGULAR,substitution,out,[],1631095,,,1610612745,98,89,2026-04-02T01:54:20Z,4940000,False,,,0,,SUB out: J. Smith Jr.,[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
499,PT06M54.00S,2026-04-02T01:54:00.7Z,4,REGULAR,substitution,in,[],1631106,,,1610612745,98,89,2026-04-02T01:54:20Z,4950000,False,,,0,,SUB in: T. Eason,[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,,,,,,,,,,,,,,,,,,,,,,
500,PT06M54.00S,2026-04-02T01:54:41.5Z,4,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1641708,,,1610612745,99,89,2026-04-02T01:54:41Z,4960000,False,,,0,,A. Thompson Free Throw 1 of 2 (9 PTS),[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,,,,,,,,Made,9.0,,,,,,,,,,,,,
501,PT06M54.00S,2026-04-02T01:54:55.9Z,4,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",1641708,,,1610612745,100,89,2026-04-02T01:54:55Z,4970000,False,,,0,,A. Thompson Free Throw 2 of 2 (10 PTS),[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,,,,,,,,Made,10.0,,,,,,,,,,,,,
502,PT06M40.00S,2026-04-02T01:55:11.2Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631172,82.9993429697766,63.23529411764706,1610612749,100,89,2026-04-02T01:55:25Z,4980000,False,66.0,107.0,1,right,MISS O. Dieng 12' turnaround fadeaway Shot,[1631172],1610612749.0,MIL,turnaround fadeaway,,,Dieng,O. Dieng,,,,,In The Paint (Non-RA),8-16 Right,,,,,,Missed,,12.61,,,,,,,,,,,,
503,PT06M38.00S,2026-04-02T01:55:13.5Z,4,REGULAR,rebound,defensive,[],1642263,,,1610612745,100,89,2026-04-02T01:55:13Z,4990000,False,,,0,,R. Sheppard REBOUND (Off:0 Def:4),[1642263],1610612745.0,HOU,,,,Sheppard,R. Sheppard,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,502.0,4.0,4.0,0.0,,,,,,,,
504,PT06M28.00S,2026-04-02T01:55:23.7Z,4,REGULAR,3pt,Jump Shot,[],1631106,19.398817345597898,94.36274509803921,1610612745,100,89,2026-04-02T01:55:28Z,5000000,False,-222.0,130.0,1,left,MISS T. Eason 25' 3PT,[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,25.7,,,,,,,,,,,,
505,PT06M28.00S,2026-04-02T01:55:23.7Z,4,REGULAR,rebound,defensive,[],1631250,,,1610612749,100,89,2026-04-02T01:55:28Z,5010000,False,,,0,,P. Nance REBOUND (Off:0 Def:3),[1631250],1610612749.0,MIL,,,,Nance,P. Nance,,,,,Above the Break 3,24+ Left Center,,,,,,,,,504.0,3.0,3.0,0.0,,,,,,,,
506,PT06M10.00S,2026-04-02T01:55:42.7Z,4,REGULAR,foul,personal,['3freethrow'],201142,,,1610612749,100,89,2026-04-02T01:56:06Z,5020000,False,,,0,,K. Durant shooting personal FOUL (1 PF) (Ryan 3 FT),"[201142, 1642504]",1610612745.0,HOU,shooting,,,Durant,K. Durant,,,,,Above the Break 3,24+ Left Center,202058.0,1.0,0.0,Ryan,1642504.0,,,,,,,,,,,,,,,
508,PT06M10.00S,2026-04-02T01:56:03.2Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612749,100,89,2026-04-02T01:56:03Z,5040000,False,,,0,,HOU Timeout,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
510,PT06M10.00S,2026-04-02T01:59:10.3Z,4,REGULAR,freethrow,1 of 3,[],1642504,,,1610612749,100,90,2026-04-02T01:59:10Z,5060000,False,,,0,,C. Ryan Free Throw 1 of 3 (19 PTS),[1642504],1610612749.0,MIL,,,,Ryan,C. Ryan,,,,,,,,,,,,Made,19.0,,,,,,,,,,,,,
511,PT06M10.00S,2026-04-02T01:59:25.2Z,4,REGULAR,freethrow,2 of 3,[],1642504,,,1610612749,100,91,2026-04-02T01:59:25Z,5070000,False,,,0,,C. Ryan Free Throw 2 of 3 (20 PTS),[1642504],1610612749.0,MIL,,,,Ryan,C. Ryan,,,,,,,,,,,,Made,20.0,,,,,,,,,,,,,
512,PT06M10.00S,2026-04-02T01:59:40.4Z,4,REGULAR,freethrow,3 of 3,[],1642504,,,1610612749,100,92,2026-04-02T01:59:40Z,5080000,False,,,0,,C. Ryan Free Throw 3 of 3 (21 PTS),[1642504],1610612749.0,MIL,,,,Ryan,C. Ryan,,,,,,,,,,,,Made,21.0,,,,,,,,,,,,,
513,PT05M51.00S,2026-04-02T02:00:04.3Z,4,REGULAR,foul,personal,['2freethrow'],1642504,,,1610612745,100,92,2026-04-02T02:00:12Z,5090000,False,,,0,,C. Ryan shooting personal FOUL (2 PF) (Thompson 2 FT),"[1642504, 1641708]",1610612749.0,MIL,shooting,,,Ryan,C. Ryan,,,,,In The Paint (Non-RA),0-8 Center,203593.0,2.0,0.0,Thompson,1641708.0,,,,,,,,,,,,,,,
515,PT05M51.00S,2026-04-02T02:00:33.5Z,4,REGULAR,freethrow,1 of 2,[],1641708,,,1610612745,101,92,2026-04-02T02:00:33Z,5110000,False,,,0,,A. Thompson Free Throw 1 of 2 (11 PTS),[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,,,,,,,,Made,11.0,,,,,,,,,,,,,
516,PT05M51.00S,2026-04-02T02:00:51.7Z,4,REGULAR,freethrow,2 of 2,[],1641708,,,1610612745,102,92,2026-04-02T02:00:51Z,5120000,False,,,0,,A. Thompson Free Throw 2 of 2 (12 PTS),[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,,,,,,,,Made,12.0,,,,,,,,,,,,,
517,PT05M35.00S,2026-04-02T02:01:09.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1642504,90.3580814717477,57.107843137254896,1610612749,102,94,2026-04-02T02:01:15Z,5130000,False,36.0,38.0,1,right,C. Ryan driving reverse Layup (23 PTS) (O. Dieng 8 AST),"[1642504, 1631172]",1610612749.0,MIL,driving reverse,,,Ryan,C. Ryan,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Made,23.0,5.21,,,,,,O. Dieng,1631172.0,8.0,,,,
519,PT05M25.00S,2026-04-02T02:01:20.2Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1641708,3.892904073587385,51.71568627450981,1610612745,104,94,2026-04-02T02:01:25Z,5150000,False,-9.0,-16.0,1,left,A. Thompson alley-oop DUNK (14 PTS) (R. Sheppard 6 AST),"[1641708, 1642263]",1610612745.0,HOU,alley-oop,,,Thompson,A. Thompson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Made,14.0,1.81,,,,,,R. Sheppard,1642263.0,6.0,,,,
521,PT05M04.00S,2026-04-02T02:01:40.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1631172,92.19776609724047,57.107843137254896,1610612749,104,96,2026-04-02T02:01:45Z,5170000,False,36.0,21.0,1,right,O. Dieng driving finger roll Layup (28 PTS),[1631172],1610612749.0,MIL,driving finger roll,,,Dieng,O. Dieng,,,,,Restricted Area,0-8 Center,,,,,,Made,28.0,4.11,,,,,,,,,,,,
522,PT04M52.00S,2026-04-02T02:01:52.3Z,4,REGULAR,3pt,Jump Shot,[],1642263,30.042706964520367,82.59803921568627,1610612745,107,96,2026-04-02T02:01:56Z,5180000,False,-163.0,230.0,1,left,R. Sheppard 28' 3PT pullup (27 PTS),[1642263],1610612745.0,HOU,pullup,,,Sheppard,R. Sheppard,,,,,Above the Break 3,24+ Left Center,,,,,,Made,27.0,28.18,,,,,,,,,,,,
523,PT04M35.00S,2026-04-02T02:02:09.9Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631172,84.70762155059133,60.29411764705882,1610612749,107,98,2026-04-02T02:02:15Z,5190000,False,51.0,91.0,1,right,O. Dieng 10' step back Jump Shot (30 PTS),[1631172],1610612749.0,MIL,step back,,,Dieng,O. Dieng,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Made,30.0,10.47,,,,,,,,,,,,
524,PT04M09.00S,2026-04-02T02:02:36.9Z,4,REGULAR,3pt,Jump Shot,[],201142,24.392247043363994,87.25490196078431,1610612745,110,98,2026-04-02T02:02:40Z,5200000,False,-186.0,177.0,1,left,K. Durant 25' 3PT  (17 PTS) (J. Okogie 1 AST),"[201142, 1629006]",1610612745.0,HOU,,,,Durant,K. Durant,,,,,Above the Break 3,24+ Left Center,,,,,,Made,17.0,25.68,,,,,,J. Okogie,1629006.0,1.0,,,,
526,PT03M47.00S,2026-04-02T02:03:03.2Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1631106,,,1610612749,110,98,2026-04-02T02:03:22Z,5220000,False,,,0,,T. Eason personal FOUL (2 PF) (Dieng 2 FT),"[1631106, 1631172]",1610612745.0,HOU,,,,Eason,T. Eason,,,,,Above the Break 3,24+ Left Center,1628954.0,2.0,0.0,Dieng,1631172.0,,,,,,,,,,,,,,,
528,PT03M47.00S,2026-04-02T02:03:29.5Z,4,REGULAR,freethrow,1 of 2,[],1631172,,,1610612749,110,99,2026-04-02T02:03:29Z,5240000,False,,,0,,O. Dieng Free Throw 1 of 2 (31 PTS),[1631172],1610612749.0,MIL,,,,Dieng,O. Dieng,,,,,,,,,,,,Made,31.0,,,,,,,,,,,,,
529,PT03M47.00S,2026-04-02T02:03:33.7Z,4,REGULAR,substitution,out,[],1629006,,,1610612749,110,99,2026-04-02T02:03:37Z,5250000,False,,,0,,SUB out: J. Okogie,[1629006],1610612745.0,HOU,,,,Okogie,J. Okogie,,,,,,,,,,,,,,,,,,,,,,,,,,
530,PT03M47.00S,2026-04-02T02:03:33.7Z,4,REGULAR,substitution,in,[],1631095,,,1610612749,110,99,2026-04-02T02:03:37Z,5260000,False,,,0,,SUB in: J. Smith Jr.,[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
531,PT03M47.00S,2026-04-02T02:03:47.3Z,4,REGULAR,freethrow,2 of 2,[],1631172,,,1610612749,110,100,2026-04-02T02:03:47Z,5270000,False,,,0,,O. Dieng Free Throw 2 of 2 (32 PTS),[1631172],1610612749.0,MIL,,,,Dieng,O. Dieng,,,,,,,,,,,,Made,32.0,,,,,,,,,,,,,
532,PT03M37.00S,2026-04-02T02:04:03.8Z,4,REGULAR,foul,personal,['2freethrow'],1630579,,,1610612745,110,100,2026-04-02T02:05:59Z,5280000,False,,,0,,J. Sims shooting personal FOUL (4 PF) (Thompson 2 FT),"[1630579, 1641708]",1610612749.0,MIL,shooting,,,Sims,J. Sims,,,,,In The Paint (Non-RA),0-8 Center,203593.0,4.0,0.0,Thompson,1641708.0,,,,,,,,,,,,,,,
534,PT03M37.00S,2026-04-02T02:04:28.7Z,4,REGULAR,timeout,full,['team'],0,,,1610612745,110,100,2026-04-02T02:04:28Z,5300000,False,,,0,,MIL Timeout,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
535,PT03M37.00S,2026-04-02T02:06:22.7Z,4,REGULAR,freethrow,1 of 2,[],1641708,,,1610612745,111,100,2026-04-02T02:06:22Z,5310000,False,,,0,,A. Thompson Free Throw 1 of 2 (15 PTS),[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,,,,,,,,Made,15.0,,,,,,,,,,,,,
536,PT03M37.00S,2026-04-02T02:06:37.8Z,4,REGULAR,freethrow,2 of 2,[],1641708,,,1610612745,112,100,2026-04-02T02:06:37Z,5320000,False,,,0,,A. Thompson Free Throw 2 of 2 (16 PTS),[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,,,,,,,,Made,16.0,,,,,,,,,,,,,
537,PT03M22.00S,2026-04-02T02:06:53.6Z,4,REGULAR,3pt,Jump Shot,[],1631250,91.67214191852825,98.0392156862745,1610612749,112,103,2026-04-02T02:06:57Z,5330000,False,240.0,26.0,1,right,P. Nance 24' 3PT  (23 PTS) (O. Dieng 9 AST),"[1631250, 1631172]",1610612749.0,MIL,,,,Nance,P. Nance,,,,,Right Corner 3,24+ Right,,,,,,Made,23.0,24.16,,,,,,O. Dieng,1631172.0,9.0,,,,
539,PT02M48.00S,2026-04-02T02:07:27.3Z,4,REGULAR,3pt,Jump Shot,[],1631095,10.33180026281209,3.1862745098039214,1610612745,112,103,2026-04-02T02:07:31Z,5350000,False,234.0,45.0,1,left,MISS J. Smith Jr. 3PT,[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Right Corner 3,24+ Right,,,,,,Missed,,23.83,,,,,,,,,,,,
540,PT02M46.00S,2026-04-02T02:07:29.3Z,4,REGULAR,rebound,defensive,[],1630579,,,1610612749,112,103,2026-04-02T02:07:31Z,5360000,False,,,0,,J. Sims REBOUND (Off:6 Def:12),[1630579],1610612749.0,MIL,,,,Sims,J. Sims,,,,,Right Corner 3,24+ Right,,,,,,,,,539.0,18.0,12.0,6.0,,,,,,,,
541,PT02M39.00S,2026-04-02T02:07:37.5Z,4,REGULAR,3pt,Jump Shot,[],1631260,61.84296977660972,62.745098039215684,1610612749,112,106,2026-04-02T02:07:41Z,5370000,False,64.0,306.0,1,right,A. Green 31' 3PT  (15 PTS) (O. Dieng 10 AST),"[1631260, 1631172]",1610612749.0,MIL,,,,Green,A. Green,,,,,Above the Break 3,24+ Center,,,,,,Made,15.0,31.28,,,,,,O. Dieng,1631172.0,10.0,,,,
543,PT02M10.00S,2026-04-02T02:08:05.2Z,4,REGULAR,3pt,Jump Shot,[],1631095,9.017739816031538,2.941176470588235,1610612745,112,106,2026-04-02T02:08:10Z,5390000,False,235.0,32.0,1,left,MISS J. Smith Jr. 3PT,[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Right Corner 3,24+ Right,,,,,,Missed,,23.75,,,,,,,,,,,,
544,PT02M07.00S,2026-04-02T02:08:08.5Z,4,REGULAR,rebound,defensive,[],1631260,,,1610612749,112,106,2026-04-02T02:08:08Z,5400000,False,,,0,,A. Green REBOUND (Off:1 Def:7),[1631260],1610612749.0,MIL,,,,Green,A. Green,,,,,Right Corner 3,24+ Right,,,,,,,,,543.0,8.0,7.0,1.0,,,,,,,,
545,PT02M05.00S,2026-04-02T02:08:13.0Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",201142,,,1610612749,112,106,2026-04-02T02:08:31Z,5410000,False,,,0,,K. Durant personal FOUL (2 PF) (Dieng 2 FT),"[201142, 1631172]",1610612745.0,HOU,,,,Durant,K. Durant,,,,,In The Paint (Non-RA),8-16 Center,1628954.0,2.0,0.0,Dieng,1631172.0,,,,,,,,,,,,,,,
547,PT02M05.00S,2026-04-02T02:08:38.8Z,4,REGULAR,freethrow,1 of 2,[],1631172,,,1610612749,112,107,2026-04-02T02:08:38Z,5430000,False,,,0,,O. Dieng Free Throw 1 of 2 (33 PTS),[1631172],1610612749.0,MIL,,,,Dieng,O. Dieng,,,,,,,,,,,,Made,33.0,,,,,,,,,,,,,
548,PT02M05.00S,2026-04-02T02:08:40.9Z,4,REGULAR,substitution,out,[],1631106,,,1610612749,112,107,2026-04-02T02:08:47Z,5440000,False,,,0,,SUB out: T. Eason,[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,,,,,,,,,,,,,,,,,,,,,,
549,PT02M05.00S,2026-04-02T02:08:40.9Z,4,REGULAR,substitution,in,[],1630578,,,1610612749,112,107,2026-04-02T02:08:47Z,5450000,False,,,0,,SUB in: A. Sengun,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,,,,,,,,,
550,PT02M05.00S,2026-04-02T02:08:59.3Z,4,REGULAR,freethrow,2 of 2,[],1631172,,,1610612749,112,108,2026-04-02T02:08:59Z,5460000,False,,,0,,O. Dieng Free Throw 2 of 2 (34 PTS),[1631172],1610612749.0,MIL,,,,Dieng,O. Dieng,,,,,,,,,,,,Made,34.0,,,,,,,,,,,,,
551,PT01M41.00S,2026-04-02T02:09:27.0Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630578,9.017739816031538,49.26470588235294,1610612745,112,108,2026-04-02T02:09:34Z,5470000,False,4.0,32.0,1,left,MISS A. Sengun floating Shot,[1630578],1610612745.0,HOU,floating,,,Sengun,A. Sengun,,,,,Restricted Area,0-8 Center,,,,,,Missed,,3.25,,,,,,,,,,,,
552,PT01M41.00S,2026-04-02T02:09:27.0Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612749,112,108,2026-04-02T02:09:34Z,5480000,False,,,0,,TEAM defensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,551.0,,,,,,,,,,,
554,PT01M26.00S,2026-04-02T02:09:59.6Z,4,REGULAR,turnover,out-of-bounds,[],1631250,,,1610612749,112,108,2026-04-02T02:10:04Z,5500000,False,,,0,,P. Nance bad pass out-of-bounds TURNOVER (2 TO),[1631250],1610612749.0,MIL,bad pass,,,Nance,P. Nance,,,,,Mid-Range,8-16 Left,203593.0,,,,,,,,,,,,2.0,,,,,,,
