actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
525,PT01M10.00S,2025-11-15T02:49:08.3Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612745,101,91,2025-11-15T02:55:21Z,5050000,False,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,Above the Break 3,24+ Center,,,,524.0,,,,,,,,,,,,,,,,
526,PT01M10.00S,2025-11-15T02:49:24.4Z,3,REGULAR,foul,personal,[],201950,,,1610612745,101,91,2025-11-15T02:55:21Z,5060000,False,,,0,,J. Holiday loose ball personal FOUL (1 PF),"[201950, 1630578]",1610612757.0,POR,loose ball,,,Holiday,J. Holiday,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,1146.0,1.0,0.0,Sengun,1630578.0,,,,,,,,
529,PT01M10.00S,2025-11-15T02:49:33.4Z,3,REGULAR,substitution,out,[],1630166,,,1610612745,101,91,2025-11-15T02:49:36Z,5090000,False,,,0,,SUB out: D. Avdija,[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,,,,,,,,,
530,PT01M10.00S,2025-11-15T02:49:33.4Z,3,REGULAR,substitution,in,[],1641739,,,1610612745,101,91,2025-11-15T02:49:36Z,5100000,False,,,0,,SUB in: T. Camara,[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,,,,,,,,,,,,,,,,,,,,,,
531,PT01M02.00S,2025-11-15T02:49:40.0Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1641708,5.995400788436268,54.41176470588235,1610612745,101,91,2025-11-15T02:57:20Z,5110000,False,-22.0,4.0,1,left,MISS A. Thompson driving Layup,[1641708],1610612745.0,HOU,driving,,,Thompson,A. Thompson,,,,,Restricted Area,0-8 Center,2.24,Missed,,,,,,,,,,,,,,,,,,
532,PT01M01.00S,2025-11-15T02:49:41.0Z,3,REGULAR,rebound,offensive,[],203500,,,1610612745,101,91,2025-11-15T02:49:46Z,5120000,False,,,0,,S. Adams REBOUND (Off:3 Def:5),[203500],1610612745.0,HOU,,,,Adams,S. Adams,,,,,Restricted Area,0-8 Center,,,,531.0,8.0,5.0,3.0,,,,,,,,,,,,,
533,PT01M01.00S,2025-11-15T02:49:42.4Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203500,5.590000152587891,50.0,1610612745,103,91,2025-11-15T02:57:20Z,5130000,False,0.0,0.0,1,left,S. Adams tip Layup (3 PTS),[203500],1610612745.0,HOU,tip,,,Adams,S. Adams,,,,,Mid-Range,8-16 Left,0.0,Made,3.0,,,,,,,,,,,,,,,,,
534,PT00M40.10S,2025-11-15T02:50:08.0Z,3,REGULAR,turnover,bad pass,[],1629057,,,1610612757,103,91,2025-11-15T02:50:15Z,5140000,False,,,0,,R. Williams III bad pass TURNOVER (1 TO),"[1629057, 1628988]",1610612757.0,POR,,,,Williams III,R. Williams III,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,1.0,,,,,,Holiday,1628988.0
535,PT00M40.10S,2025-11-15T02:50:08.0Z,3,REGULAR,steal,,[],1628988,,,1610612745,103,91,2025-11-15T03:00:21Z,5150000,False,,,0,,A. Holiday STEAL (1 STL),[1628988],1610612745.0,HOU,,,,Holiday,A. Holiday,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,,,,,,,
536,PT00M36.00S,2025-11-15T02:50:17.1Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203924,,,1610612745,103,91,2025-11-15T02:50:24Z,5160000,False,,,0,,J. Grant personal FOUL (3 PF) (Thompson 2 FT),"[203924, 1641708]",1610612757.0,POR,,,,Grant,J. Grant,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,1628172.0,3.0,0.0,Thompson,1641708.0,,,,,,,,
538,PT00M36.00S,2025-11-15T02:50:43.9Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],1641708,,,1610612745,104,91,2025-11-15T02:50:43Z,5180000,False,,,0,,A. Thompson Free Throw 1 of 2 (14 PTS),[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,,,,Made,14.0,,,,,,,,,,,,,,,,,
540,PT00M36.00S,2025-11-15T02:50:45.5Z,3,REGULAR,substitution,out,[],1642263,,,1610612745,104,91,2025-11-15T02:50:53Z,5190000,False,,,0,,SUB out: R. Sheppard,[1642263],1610612745.0,HOU,,,,Sheppard,R. Sheppard,,,,,,,,,,,,,,,,,,,,,,,,,,
541,PT00M36.00S,2025-11-15T02:50:45.5Z,3,REGULAR,substitution,out,[],1629057,,,1610612745,104,91,2025-11-15T02:50:53Z,5200000,False,,,0,,SUB out: R. Williams III,[1629057],1610612757.0,POR,,,,Williams III,R. Williams III,,,,,,,,,,,,,,,,,,,,,,,,,,
542,PT00M36.00S,2025-11-15T02:50:45.5Z,3,REGULAR,substitution,in,[],1629006,,,1610612745,104,91,2025-11-15T02:50:53Z,5210000,False,,,0,,SUB in: J. Okogie,[1629006],1610612745.0,HOU,,,,Okogie,J. Okogie,,,,,,,,,,,,,,,,,,,,,,,,,,
543,PT00M36.00S,2025-11-15T02:50:45.5Z,3,REGULAR,substitution,in,[],1631101,,,1610612745,104,91,2025-11-15T02:50:53Z,5220000,False,,,0,,SUB in: S. Sharpe,[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,,,,,,,,,,,,,,,,,,,,,,
544,PT00M36.00S,2025-11-15T02:51:03.0Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],1641708,,,1610612745,105,91,2025-11-15T02:51:03Z,5230000,False,,,0,,A. Thompson Free Throw 2 of 2 (15 PTS),[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,,,,Made,15.0,,,,,,,,,,,,,,,,,
545,PT00M27.50S,2025-11-15T02:51:13.4Z,3,REGULAR,3pt,Jump Shot,[],1641739,67.62483574244416,34.31372549019608,1610612757,105,91,2025-11-15T02:51:22Z,5240000,False,-78.0,252.0,1,right,MISS T. Camara 26' 3PT,[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,Above the Break 3,24+ Center,26.37,Missed,,,,,,,,,,,,,,,,,,
546,PT00M25.20S,2025-11-15T02:51:15.7Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612745,105,91,2025-11-15T02:51:22Z,5250000,False,,,0,,TEAM defensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,Above the Break 3,24+ Center,,,,545.0,,,,,,,,,,,,,,,,
548,PT00M25.20S,2025-11-15T02:51:20.4Z,3,REGULAR,substitution,out,[],1628988,,,1610612745,105,91,2025-11-15T02:51:36Z,5270000,False,,,0,,SUB out: A. Holiday,[1628988],1610612745.0,HOU,,,,Holiday,A. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
549,PT00M25.20S,2025-11-15T02:51:20.4Z,3,REGULAR,substitution,out,[],1629006,,,1610612745,105,91,2025-11-15T02:51:36Z,5280000,False,,,0,,SUB out: J. Okogie,[1629006],1610612745.0,HOU,,,,Okogie,J. Okogie,,,,,,,,,,,,,,,,,,,,,,,,,,
550,PT00M25.20S,2025-11-15T02:51:20.4Z,3,REGULAR,substitution,out,[],1631200,,,1610612745,105,91,2025-11-15T02:51:36Z,5290000,False,,,0,,SUB out: K. Murray,[1631200],1610612757.0,POR,,,,Murray,K. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
551,PT00M25.20S,2025-11-15T02:51:20.4Z,3,REGULAR,substitution,in,[],201142,,,1610612745,105,91,2025-11-15T02:51:36Z,5300000,False,,,0,,SUB in: K. Durant,[201142],1610612745.0,HOU,,,,Durant,K. Durant,,,,,,,,,,,,,,,,,,,,,,,,,,
552,PT00M25.20S,2025-11-15T02:51:20.4Z,3,REGULAR,substitution,in,[],1642263,,,1610612745,105,91,2025-11-15T02:51:36Z,5310000,False,,,0,,SUB in: R. Sheppard,[1642263],1610612745.0,HOU,,,,Sheppard,R. Sheppard,,,,,,,,,,,,,,,,,,,,,,,,,,
553,PT00M25.20S,2025-11-15T02:51:20.4Z,3,REGULAR,substitution,in,[],1629057,,,1610612745,105,91,2025-11-15T02:51:36Z,5320000,False,,,0,,SUB in: R. Williams III,[1629057],1610612757.0,POR,,,,Williams III,R. Williams III,,,,,,,,,,,,,,,,,,,,,,,,,,
554,PT00M06.10S,2025-11-15T02:51:57.7Z,3,REGULAR,3pt,Jump Shot,[],1642263,31.225361366622867,73.52941176470588,1610612745,105,91,2025-11-15T02:52:05Z,5330000,False,-118.0,241.0,1,left,MISS R. Sheppard 26' 3PT,[1642263],1610612745.0,HOU,,,,Sheppard,R. Sheppard,,,,,Above the Break 3,24+ Left Center,26.82,Missed,,,,,,,,,,,,,,,,,,
555,PT00M04.60S,2025-11-15T02:51:59.2Z,3,REGULAR,rebound,defensive,[],203924,,,1610612757,105,91,2025-11-15T02:52:05Z,5340000,False,,,0,,J. Grant REBOUND (Off:1 Def:1),[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,Above the Break 3,24+ Left Center,,,,554.0,2.0,1.0,1.0,,,,,,,,,,,,,
556,PT00M00.00S,2025-11-15T02:52:05.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203924,92.06636005256242,59.55882352941176,1610612757,105,91,2025-11-15T03:08:23Z,5350000,False,48.0,22.0,1,right,MISS J. Grant driving Layup,[203924],1610612757.0,POR,driving,,,Grant,J. Grant,,,,,In The Paint (Non-RA),0-8 Center,5.27,Missed,,,,,,,,,,,,,,,,,,
557,PT00M00.00S,2025-11-15T02:52:05.2Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612757,105,91,2025-11-15T03:08:23Z,5360000,False,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,556.0,,,,,,,,,,,,,,,,
558,PT00M00.00S,2025-11-15T02:52:17.8Z,3,REGULAR,period,end,[],0,,,1610612757,105,91,2025-11-15T02:52:17Z,5370000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
559,PT12M00.00S,2025-11-15T02:54:38.3Z,4,REGULAR,substitution,out,['startperiod'],1641708,,,1610612757,105,91,2025-11-15T02:54:55Z,5380000,False,,,0,,SUB out: A. Thompson,[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
560,PT12M00.00S,2025-11-15T02:54:38.3Z,4,REGULAR,substitution,out,['startperiod'],203924,,,1610612757,105,91,2025-11-15T02:54:55Z,5390000,False,,,0,,SUB out: J. Grant,[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,,,,,,,,,,,,,,,,,,,,,,
561,PT12M00.00S,2025-11-15T02:54:38.3Z,4,REGULAR,substitution,out,['startperiod'],1629057,,,1610612757,105,91,2025-11-15T02:54:55Z,5400000,False,,,0,,SUB out: R. Williams III,[1629057],1610612757.0,POR,,,,Williams III,R. Williams III,,,,,,,,,,,,,,,,,,,,,,,,,,
562,PT12M00.00S,2025-11-15T02:54:38.3Z,4,REGULAR,substitution,in,['startperiod'],1628988,,,1610612757,105,91,2025-11-15T02:54:55Z,5410000,False,,,0,,SUB in: A. Holiday,[1628988],1610612745.0,HOU,,,,Holiday,A. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
563,PT12M00.00S,2025-11-15T02:54:38.3Z,4,REGULAR,substitution,in,['startperiod'],1642270,,,1610612757,105,91,2025-11-15T02:54:55Z,5420000,False,,,0,,SUB in: D. Clingan,[1642270],1610612757.0,POR,,,,Clingan,D. Clingan,,,,,,,,,,,,,,,,,,,,,,,,,,
564,PT12M00.00S,2025-11-15T02:54:38.3Z,4,REGULAR,substitution,in,['startperiod'],1631200,,,1610612757,105,91,2025-11-15T02:54:55Z,5430000,False,,,0,,SUB in: K. Murray,[1631200],1610612757.0,POR,,,,Murray,K. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
565,PT12M00.00S,2025-11-15T02:54:58.4Z,4,REGULAR,period,start,[],0,,,1610612745,105,91,2025-11-15T02:54:58Z,5440000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
566,PT11M39.00S,2025-11-15T02:55:19.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630578,6.389618922470433,55.14705882352941,1610612745,105,91,2025-11-15T02:55:36Z,5450000,False,-26.0,8.0,1,left,MISS A. Sengun driving Layup,[1630578],1610612745.0,HOU,driving,,,Sengun,A. Sengun,,,,,Restricted Area,0-8 Center,2.68,Missed,,,,,,,,,,,,,,,,,,
567,PT11M37.00S,2025-11-15T02:55:20.5Z,4,REGULAR,rebound,offensive,[],203500,,,1610612745,105,91,2025-11-15T02:55:20Z,5460000,False,,,0,,S. Adams REBOUND (Off:4 Def:5),[203500],1610612745.0,HOU,,,,Adams,S. Adams,,,,,Restricted Area,0-8 Center,,,,566.0,9.0,5.0,4.0,,,,,,,,,,,,,
568,PT11M36.00S,2025-11-15T02:55:21.1Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203500,7.30946123521682,49.01960784313725,1610612745,107,91,2025-11-15T03:02:24Z,5470000,False,5.0,16.0,1,left,S. Adams putback Layup (5 PTS),[203500],1610612745.0,HOU,putback,,,Adams,S. Adams,,,,,Restricted Area,0-8 Center,1.69,Made,5.0,,,,,,,,,,,,,,,,,
569,PT11M28.00S,2025-11-15T02:55:28.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1631101,92.19776609724047,48.529411764705884,1610612757,107,91,2025-11-15T02:55:44Z,5480000,False,-7.0,21.0,1,right,MISS S. Sharpe driving Layup - blocked,"[1631101, 203500]",1610612757.0,POR,driving,,,Sharpe,S. Sharpe,,,,,Restricted Area,0-8 Center,2.21,Missed,,,,,,,,,,,,,,,Adams,203500.0,,
570,PT11M28.00S,2025-11-15T02:55:28.7Z,4,REGULAR,block,,[],203500,,,1610612757,107,91,2025-11-15T02:55:30Z,5490000,False,,,0,,S. Adams BLOCK (2 BLK),[203500],1610612745.0,HOU,,,,Adams,S. Adams,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
571,PT11M28.00S,2025-11-15T02:55:28.7Z,4,REGULAR,rebound,defensive,[],1642263,,,1610612745,107,91,2025-11-15T02:55:44Z,5500000,False,,,0,,R. Sheppard REBOUND (Off:0 Def:2),[1642263],1610612745.0,HOU,,,,Sheppard,R. Sheppard,,,,,Restricted Area,0-8 Center,,,,569.0,2.0,2.0,0.0,,,,,,,,,,,,,
573,PT11M16.00S,2025-11-15T02:56:10.5Z,4,REGULAR,3pt,Jump Shot,[],201142,24.78646517739816,12.745098039215685,1610612745,110,91,2025-11-15T02:56:15Z,5520000,False,186.0,180.0,1,left,K. Durant 25' 3PT  (26 PTS) (A. Holiday 1 AST),"[201142, 1628988]",1610612745.0,HOU,,,,Durant,K. Durant,,,,,Above the Break 3,24+ Right Center,25.94,Made,26.0,,,,,,,,,,,A. Holiday,1628988.0,1.0,,,,
575,PT11M06.00S,2025-11-15T02:56:23.2Z,4,REGULAR,foul,personal,['2freethrow'],1628988,,,1610612757,110,91,2025-11-15T02:56:30Z,5540000,False,,,0,,A. Holiday shooting personal FOUL (2 PF) (Sharpe 2 FT),"[1628988, 1631101]",1610612745.0,HOU,shooting,,,Holiday,A. Holiday,,,,,Mid-Range,16-24 Left Center,,,,,,,,1146.0,2.0,0.0,Sharpe,1631101.0,,,,,,,,
577,PT11M06.00S,2025-11-15T02:56:58.6Z,4,REGULAR,freethrow,1 of 2,[],1631101,,,1610612757,110,91,2025-11-15T02:57:25Z,5560000,False,,,0,,MISS S. Sharpe Free Throw 1 of 2,[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
578,PT11M06.00S,2025-11-15T02:56:58.6Z,4,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612757,110,91,2025-11-15T02:57:25Z,5570000,False,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,,,,,,577.0,,,,,,,,,,,,,,,,
579,PT11M06.00S,2025-11-15T02:56:58.6Z,4,REGULAR,freethrow,2 of 2,[],1631101,,,1610612757,110,91,2025-11-15T02:57:25Z,5580000,False,,,0,,MISS S. Sharpe Free Throw 2 of 2,[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
580,PT11M06.00S,2025-11-15T02:56:58.6Z,4,REGULAR,rebound,defensive,[],201142,,,1610612745,110,91,2025-11-15T02:57:25Z,5590000,False,,,0,,K. Durant REBOUND (Off:0 Def:4),[201142],1610612745.0,HOU,,,,Durant,K. Durant,,,,,,,,,,579.0,4.0,4.0,0.0,,,,,,,,,,,,,
581,PT10M52.00S,2025-11-15T02:57:30.2Z,4,REGULAR,3pt,Jump Shot,[],1642263,28.33442838370565,13.23529411764706,1610612745,110,91,2025-11-15T02:57:38Z,5600000,False,184.0,214.0,1,left,MISS R. Sheppard 28' 3PT,[1642263],1610612745.0,HOU,,,,Sheppard,R. Sheppard,,,,,Above the Break 3,24+ Right Center,28.19,Missed,,,,,,,,,,,,,,,,,,
582,PT10M51.00S,2025-11-15T02:57:31.2Z,4,REGULAR,rebound,defensive,[],1631101,,,1610612757,110,91,2025-11-15T02:57:38Z,5610000,False,,,0,,S. Sharpe REBOUND (Off:1 Def:7),[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,Above the Break 3,24+ Right Center,,,,581.0,8.0,7.0,1.0,,,,,,,,,,,,,
583,PT10M30.00S,2025-11-15T02:57:52.4Z,4,REGULAR,turnover,bad pass,[],1641739,,,1610612757,110,91,2025-11-15T02:58:01Z,5620000,False,,,0,,T. Camara bad pass TURNOVER (4 TO),"[1641739, 1642263]",1610612757.0,POR,,,,Camara,T. Camara,,,,,Mid-Range,16-24 Right,,,,,,,,,,,,,4.0,,,,,,Sheppard,1642263.0
584,PT10M30.00S,2025-11-15T02:57:52.4Z,4,REGULAR,steal,,[],1642263,,,1610612745,110,91,2025-11-15T02:57:54Z,5630000,False,,,0,,R. Sheppard STEAL (2 STL),[1642263],1610612745.0,HOU,,,,Sheppard,R. Sheppard,,,,,Mid-Range,16-24 Right,,,,,,,,,,,,,,,,,,,,
585,PT10M25.00S,2025-11-15T02:57:57.0Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1642263,7.046649145860711,55.63725490196079,1610612745,112,91,2025-11-15T02:58:09Z,5640000,False,-28.0,14.0,1,left,R. Sheppard running Layup (8 PTS),[1642263],1610612745.0,HOU,running,,,Sheppard,R. Sheppard,,,,,Restricted Area,0-8 Center,3.14,Made,8.0,,,,,,,,,,,,,,,,,
586,PT10M24.00S,2025-11-15T02:58:01.8Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612757,112,91,2025-11-15T02:58:01Z,5650000,False,,,0,,POR Timeout,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
587,PT10M24.00S,2025-11-15T03:00:30.6Z,4,REGULAR,substitution,out,[],1631101,,,1610612757,112,91,2025-11-15T03:00:50Z,5660000,False,,,0,,SUB out: S. Sharpe,[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,,,,,,,,,,,,,,,,,,,,,,
588,PT10M24.00S,2025-11-15T03:00:30.6Z,4,REGULAR,substitution,out,[],1631200,,,1610612757,112,91,2025-11-15T03:00:50Z,5670000,False,,,0,,SUB out: K. Murray,[1631200],1610612757.0,POR,,,,Murray,K. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
589,PT10M24.00S,2025-11-15T03:00:30.6Z,4,REGULAR,substitution,in,[],203924,,,1610612757,112,91,2025-11-15T03:00:50Z,5680000,False,,,0,,SUB in: J. Grant,[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,,,,,,,,,,,,,,,,,,,,,,
590,PT10M24.00S,2025-11-15T03:00:30.6Z,4,REGULAR,substitution,in,[],1630166,,,1610612757,112,91,2025-11-15T03:00:50Z,5690000,False,,,0,,SUB in: D. Avdija,[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,,,,,,,,,
591,PT10M12.00S,2025-11-15T03:01:06.8Z,4,REGULAR,3pt,Jump Shot,[],1630166,71.69842312746385,79.41176470588235,1610612757,112,91,2025-11-15T03:01:16Z,5700000,False,147.0,214.0,1,right,MISS D. Avdija 25' 3PT,[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,Above the Break 3,24+ Right Center,25.93,Missed,,,,,,,,,,,,,,,,,,
592,PT10M11.00S,2025-11-15T03:01:07.8Z,4,REGULAR,rebound,defensive,[],1642263,,,1610612745,112,91,2025-11-15T03:01:16Z,5710000,False,,,0,,R. Sheppard REBOUND (Off:0 Def:3),[1642263],1610612745.0,HOU,,,,Sheppard,R. Sheppard,,,,,Above the Break 3,24+ Right Center,,,,591.0,3.0,3.0,0.0,,,,,,,,,,,,,
594,PT09M46.00S,2025-11-15T03:01:44.0Z,4,REGULAR,2pt,Jump Shot,[],201142,5.863994743758213,91.66666666666666,1610612745,112,91,2025-11-15T03:02:59Z,5730000,False,-208.0,3.0,1,left,MISS K. Durant 20' Jump Shot,[201142],1610612745.0,HOU,,,,Durant,K. Durant,,,,,Mid-Range,16-24 Left,20.83,Missed,,,,,,,,,,,,,,,,,,
595,PT09M44.00S,2025-11-15T03:01:46.0Z,4,REGULAR,rebound,offensive,[],203500,,,1610612745,112,91,2025-11-15T03:01:51Z,5740000,False,,,0,,S. Adams REBOUND (Off:5 Def:5),[203500],1610612745.0,HOU,,,,Adams,S. Adams,,,,,Left Corner 3,24+ Left,,,,594.0,10.0,5.0,5.0,,,,,,,,,,,,,
596,PT09M29.00S,2025-11-15T03:02:00.7Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1628988,35.167542706964525,54.166666666666664,1610612745,112,91,2025-11-15T03:02:07Z,5750000,False,-21.0,278.0,1,left,MISS A. Holiday 27' 3PT,[1628988],1610612745.0,HOU,,,,Holiday,A. Holiday,,,,,Above the Break 3,24+ Center,27.89,Missed,,,,,,,,,,,,,,,,,,
597,PT09M28.00S,2025-11-15T03:02:01.7Z,4,REGULAR,rebound,defensive,[],1630166,,,1610612757,112,91,2025-11-15T03:02:07Z,5760000,False,,,0,,D. Avdija REBOUND (Off:1 Def:7),[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,Above the Break 3,24+ Center,,,,596.0,8.0,7.0,1.0,,,,,,,,,,,,,
598,PT09M16.00S,2025-11-15T03:02:13.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203924,88.64980289093299,61.76470588235294,1610612757,112,93,2025-11-15T03:09:01Z,5770000,False,59.0,54.0,1,right,J. Grant 8' driving finger roll Layup (13 PTS),[203924],1610612757.0,POR,driving finger roll,,,Grant,J. Grant,,,,,In The Paint (Non-RA),8-16 Right,8.0,Made,13.0,,,,,,,,,,,,,,,,,
600,PT09M04.00S,2025-11-15T03:02:55.6Z,4,REGULAR,3pt,Jump Shot,[],1642263,29.6484888304862,80.3921568627451,1610612745,115,93,2025-11-15T03:03:03Z,5790000,False,-152.0,226.0,1,left,R. Sheppard 27' 3PT  (11 PTS) (A. Sengun 8 AST),"[1642263, 1630578]",1610612745.0,HOU,,,,Sheppard,R. Sheppard,,,,,Above the Break 3,24+ Left Center,27.25,Made,11.0,,,,,,,,,,,A. Sengun,1630578.0,8.0,,,,
602,PT08M46.00S,2025-11-15T03:03:15.0Z,4,REGULAR,3pt,Jump Shot,[],201950,72.09264126149803,80.88235294117648,1610612757,115,93,2025-11-15T03:03:25Z,5810000,False,154.0,210.0,1,right,MISS J. Holiday 26' step back 3PT,[201950],1610612757.0,POR,step back,,,Holiday,J. Holiday,,,,,Above the Break 3,24+ Right Center,26.05,Missed,,,,,,,,,,,,,,,,,,
603,PT08M44.00S,2025-11-15T03:03:17.0Z,4,REGULAR,rebound,defensive,[],203500,,,1610612745,115,93,2025-11-15T03:03:25Z,5820000,False,,,0,,S. Adams REBOUND (Off:5 Def:6),[203500],1610612745.0,HOU,,,,Adams,S. Adams,,,,,Above the Break 3,24+ Right Center,,,,602.0,11.0,6.0,5.0,,,,,,,,,,,,,
604,PT08M29.00S,2025-11-15T03:03:30.3Z,4,REGULAR,3pt,Jump Shot,[],1628988,28.465834428383708,81.61764705882352,1610612745,118,93,2025-11-15T03:03:35Z,5830000,False,-158.0,215.0,1,left,A. Holiday 26' 3PT  (5 PTS) (A. Sengun 9 AST),"[1628988, 1630578]",1610612745.0,HOU,,,,Holiday,A. Holiday,,,,,Above the Break 3,24+ Left Center,26.7,Made,5.0,,,,,,,,,,,A. Sengun,1630578.0,9.0,,,,
606,PT08M14.00S,2025-11-15T03:03:46.5Z,4,REGULAR,3pt,Jump Shot,[],1642270,66.44218134034165,56.372549019607845,1610612757,118,93,2025-11-15T03:03:55Z,5850000,False,32.0,263.0,1,right,MISS D. Clingan 26' 3PT,[1642270],1610612757.0,POR,,,,Clingan,D. Clingan,,,,,Above the Break 3,24+ Center,26.48,Missed,,,,,,,,,,,,,,,,,,
607,PT08M11.00S,2025-11-15T03:03:49.5Z,4,REGULAR,rebound,offensive,[],1630166,,,1610612757,118,93,2025-11-15T03:03:55Z,5860000,False,,,0,,D. Avdija REBOUND (Off:2 Def:7),[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,Above the Break 3,24+ Center,,,,606.0,9.0,7.0,2.0,,,,,,,,,,,,,
608,PT08M09.00S,2025-11-15T03:03:51.2Z,4,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1630166,94.40999984741211,50.0,1610612757,118,95,2025-11-15T03:10:14Z,5870000,False,0.0,0.0,1,right,D. Avdija putback Layup (20 PTS),[1630166],1610612757.0,POR,putback,,,Avdija,D. Avdija,,,,,Restricted Area,0-8 Center,0.0,Made,20.0,,,,,,,,,,,,,,,,,
609,PT07M57.00S,2025-11-15T03:04:02.5Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642263,16.376478318002626,60.5392156862745,1610612745,120,95,2025-11-15T03:04:06Z,5880000,False,-53.0,101.0,1,left,R. Sheppard 11' pullup Jump Shot (13 PTS),[1642263],1610612745.0,HOU,pullup,,,Sheppard,R. Sheppard,,,,,In The Paint (Non-RA),8-16 Center,11.43,Made,13.0,,,,,,,,,,,,,,,,,
610,PT07M48.00S,2025-11-15T03:04:15.7Z,4,REGULAR,turnover,lost ball,[],1630166,,,1610612757,120,95,2025-11-15T03:04:24Z,5890000,False,,,0,,D. Avdija lost ball TURNOVER (6 TO),"[1630166, 1642263]",1610612757.0,POR,,,,Avdija,D. Avdija,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,6.0,,,,,,Sheppard,1642263.0
