actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,turnoverTotal,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,stealPlayerName,stealPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
341,PT11M30.00S,2026-04-04T01:21:26.2Z,3,REGULAR,rebound,defensive,[],1641708,,,1610612745,69,50,2026-04-04T01:21:30Z,3310000,False,,,0,,A. Thompson REBOUND (Off:1 Def:5),[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,Mid-Range,16-24 Center,,,,,340.0,6.0,5.0,1.0,,,,,,,,,,,,
342,PT11M24.00S,2026-04-04T01:21:31.9Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1641708,91.67214191852825,53.92156862745098,1610612745,69,50,2026-04-04T01:21:41Z,3320000,False,20.0,26.0,1,right,MISS A. Thompson running finger roll Layup,[1641708],1610612745.0,HOU,running finger roll,,,Thompson,A. Thompson,,,,,Restricted Area,0-8 Center,,,3.24,Missed,,,,,,,,,,,,,,,,
343,PT11M24.00S,2026-04-04T01:21:31.9Z,3,REGULAR,rebound,defensive,[],1642846,,,1610612762,69,50,2026-04-04T01:47:52Z,3330000,False,,,0,,A. Bailey REBOUND (Off:0 Def:3),[1642846],1610612762.0,UTA,,,,Bailey,A. Bailey,,,,,Restricted Area,0-8 Center,,,,,342.0,3.0,3.0,0.0,,,,,,,,,,,,
344,PT11M11.00S,2026-04-04T01:21:45.5Z,3,REGULAR,3pt,Jump Shot,[],1642271,32.40801576872536,46.568627450980394,1610612762,69,50,2026-04-04T01:21:52Z,3340000,False,17.0,252.0,1,left,MISS K. Filipowski 25' 3PT,[1642271],1610612762.0,UTA,,,,Filipowski,K. Filipowski,,,,,Above the Break 3,24+ Center,,,25.27,Missed,,,,,,,,,,,,,,,,
345,PT11M10.00S,2026-04-04T01:21:46.5Z,3,REGULAR,rebound,defensive,[],1630578,,,1610612745,69,50,2026-04-04T01:21:52Z,3350000,False,,,0,,A. Sengun REBOUND (Off:0 Def:3),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Above the Break 3,24+ Center,,,,,344.0,3.0,3.0,0.0,,,,,,,,,,,,
346,PT11M04.00S,2026-04-04T01:21:52.1Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1631095,93.11760840998686,50.98039215686274,1610612745,71,50,2026-04-04T01:22:00Z,3360000,False,5.0,12.0,1,right,J. Smith Jr. running Layup (18 PTS) (A. Sengun 3 AST),"[1631095, 1630578]",1610612745.0,HOU,running,,,Smith Jr.,J. Smith Jr.,,,,,Restricted Area,0-8 Center,,,1.31,Made,,,,,,,18.0,A. Sengun,1630578.0,3.0,,,,,,
348,PT10M53.00S,2026-04-04T01:22:06.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642271,12.040078843626807,36.76470588235294,1610612762,71,52,2026-04-04T01:22:12Z,3380000,False,66.0,61.0,1,left,K. Filipowski 8' driving floating Jump Shot (14 PTS) (J. Konchar 2 AST),"[1642271, 1629723]",1610612762.0,UTA,driving floating,,,Filipowski,K. Filipowski,,,,,In The Paint (Non-RA),8-16 Right,,,8.98,Made,,,,,,,14.0,J. Konchar,1629723.0,2.0,,,,,,
350,PT10M53.00S,2026-04-04T01:22:09.4Z,3,REGULAR,foul,personal,['1freethrow'],1630578,,,1610612762,71,52,2026-04-04T01:22:40Z,3400000,False,,,0,,A. Sengun shooting personal FOUL (3 PF) (Filipowski 1 FT),"[1630578, 1642271]",1610612745.0,HOU,shooting,,,Sengun,A. Sengun,,,,,In The Paint (Non-RA),8-16 Right,202026.0,,,,,,,,,,,,,,3.0,0.0,Filipowski,1642271.0,,
352,PT10M53.00S,2026-04-04T01:22:42.1Z,3,REGULAR,freethrow,1 of 1,[],1642271,,,1610612762,71,53,2026-04-04T01:22:48Z,3420000,False,,,0,,K. Filipowski Free Throw 1 of 1 (15 PTS),[1642271],1610612762.0,UTA,,,,Filipowski,K. Filipowski,,,,,,,,,,Made,,,,,,,15.0,,,,,,,,,
357,PT10M28.00S,2026-04-04T01:23:51.1Z,3,REGULAR,foul,personal,['3freethrow'],1642271,,,1610612745,71,53,2026-04-04T01:24:04Z,3470000,False,,,0,,K. Filipowski shooting personal FOUL (3 PF) (Durant 3 FT),"[1642271, 201142]",1610612762.0,UTA,shooting,,,Filipowski,K. Filipowski,,,,,Above the Break 3,24+ Left Center,1146.0,,,,,,,,,,,,,,3.0,1.0,Durant,201142.0,,
359,PT10M28.00S,2026-04-04T01:24:21.7Z,3,REGULAR,freethrow,1 of 3,[],201142,,,1610612745,72,53,2026-04-04T01:24:21Z,3490000,False,,,0,,K. Durant Free Throw 1 of 3 (19 PTS),[201142],1610612745.0,HOU,,,,Durant,K. Durant,,,,,,,,,,Made,,,,,,,19.0,,,,,,,,,
360,PT10M28.00S,2026-04-04T01:24:39.8Z,3,REGULAR,freethrow,2 of 3,[],201142,,,1610612745,73,53,2026-04-04T01:24:39Z,3500000,False,,,0,,K. Durant Free Throw 2 of 3 (20 PTS),[201142],1610612745.0,HOU,,,,Durant,K. Durant,,,,,,,,,,Made,,,,,,,20.0,,,,,,,,,
361,PT10M28.00S,2026-04-04T01:24:56.7Z,3,REGULAR,freethrow,3 of 3,[],201142,,,1610612745,74,53,2026-04-04T01:24:56Z,3510000,False,,,0,,K. Durant Free Throw 3 of 3 (21 PTS),[201142],1610612745.0,HOU,,,,Durant,K. Durant,,,,,,,,,,Made,,,,,,,21.0,,,,,,,,,
362,PT10M17.00S,2026-04-04T01:25:09.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1642271,10.068988173455978,56.372549019607845,1610612762,74,53,2026-04-04T01:25:18Z,3520000,False,-32.0,42.0,1,left,MISS K. Filipowski driving Layup - blocked,"[1642271, 201142]",1610612762.0,UTA,driving,,,Filipowski,K. Filipowski,,,,,In The Paint (Non-RA),0-8 Center,,,5.28,Missed,,,,,,,,,,,,,,,Durant,201142.0
363,PT10M17.00S,2026-04-04T01:25:09.9Z,3,REGULAR,block,,[],201142,,,1610612762,74,53,2026-04-04T01:25:12Z,3530000,False,,,0,,K. Durant BLOCK (2 BLK),[201142],1610612745.0,HOU,,,,Durant,K. Durant,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
364,PT10M16.00S,2026-04-04T01:25:10.9Z,3,REGULAR,rebound,offensive,[],1629723,,,1610612762,74,53,2026-04-04T01:25:18Z,3540000,False,,,0,,J. Konchar REBOUND (Off:2 Def:2),[1629723],1610612762.0,UTA,,,,Konchar,J. Konchar,,,,,In The Paint (Non-RA),0-8 Center,,,,,362.0,4.0,2.0,2.0,,,,,,,,,,,,
365,PT10M12.00S,2026-04-04T01:25:14.2Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1642846,14.14257555847569,44.6078431372549,1610612762,74,55,2026-04-04T01:25:22Z,3550000,False,27.0,80.0,1,left,A. Bailey 8' pullup Jump Shot (9 PTS),[1642846],1610612762.0,UTA,pullup,,,Bailey,A. Bailey,,,,,In The Paint (Non-RA),8-16 Center,,,8.48,Made,,,,,,,9.0,,,,,,,,,
366,PT09M50.00S,2026-04-04T01:25:37.8Z,3,REGULAR,3pt,Jump Shot,[],1631095,91.67214191852825,97.54901960784314,1610612745,74,55,2026-04-04T01:25:44Z,3560000,False,238.0,26.0,1,right,MISS J. Smith Jr. 3PT,[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Right Corner 3,24+ Right,,,23.91,Missed,,,,,,,,,,,,,,,,
367,PT09M49.00S,2026-04-04T01:25:38.8Z,3,REGULAR,rebound,defensive,[],1642271,,,1610612762,74,55,2026-04-04T01:25:44Z,3570000,False,,,0,,K. Filipowski REBOUND (Off:1 Def:3),[1642271],1610612762.0,UTA,,,,Filipowski,K. Filipowski,,,,,Right Corner 3,24+ Right,,,,,366.0,4.0,3.0,1.0,,,,,,,,,,,,
368,PT09M39.00S,2026-04-04T01:25:48.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1642262,7.440867279894875,46.568627450980394,1610612762,74,57,2026-04-04T01:25:53Z,3580000,False,17.0,17.0,1,left,C. Williams driving finger roll Layup (14 PTS) (J. Konchar 3 AST),"[1642262, 1629723]",1610612762.0,UTA,driving finger roll,,,Williams,C. Williams,,,,,Restricted Area,0-8 Center,,,2.45,Made,,,,,,,14.0,J. Konchar,1629723.0,3.0,,,,,,
370,PT09M23.00S,2026-04-04T01:26:02.5Z,3,REGULAR,3pt,Jump Shot,[],1642263,67.62483574244416,66.91176470588235,1610612745,77,57,2026-04-04T01:26:06Z,3600000,False,85.0,252.0,1,right,R. Sheppard 26' 3PT  (6 PTS) (K. Durant 4 AST),"[1642263, 201142]",1610612745.0,HOU,,,,Sheppard,R. Sheppard,,,,,Above the Break 3,24+ Right Center,,,26.56,Made,,,,,,,6.0,K. Durant,201142.0,4.0,,,,,,
372,PT09M05.00S,2026-04-04T01:26:22.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629723,7.835085413929041,57.59803921568627,1610612762,77,57,2026-04-04T01:27:34Z,3620000,False,-38.0,21.0,1,left,MISS J. Konchar cutting Layup,[1629723],1610612762.0,UTA,cutting,,,Konchar,J. Konchar,,,,,Restricted Area,0-8 Center,,,4.35,Missed,,,,,,,,,,,,,,,,
373,PT09M04.00S,2026-04-04T01:26:23.8Z,3,REGULAR,rebound,defensive,[],1630578,,,1610612745,77,57,2026-04-04T01:26:30Z,3630000,False,,,0,,A. Sengun REBOUND (Off:0 Def:4),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Restricted Area,0-8 Center,,,,,372.0,4.0,4.0,0.0,,,,,,,,,,,,
374,PT08M57.00S,2026-04-04T01:26:31.7Z,3,REGULAR,foul,personal,['2freethrow'],1642846,,,1610612745,77,57,2026-04-04T01:26:45Z,3640000,False,,,0,,A. Bailey shooting personal FOUL (4 PF) (Thompson 2 FT),"[1642846, 1641708]",1610612762.0,UTA,shooting,,,Bailey,A. Bailey,,,,,Restricted Area,0-8 Center,1201.0,,,,,,,,,,,,,,4.0,0.0,Thompson,1641708.0,,
376,PT08M57.00S,2026-04-04T01:27:00.0Z,3,REGULAR,freethrow,1 of 2,[],1641708,,,1610612745,78,57,2026-04-04T01:27:00Z,3660000,False,,,0,,A. Thompson Free Throw 1 of 2 (13 PTS),[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,,,,,,Made,,,,,,,13.0,,,,,,,,,
377,PT08M57.00S,2026-04-04T01:27:17.1Z,3,REGULAR,freethrow,2 of 2,[],1641708,,,1610612745,79,57,2026-04-04T01:27:17Z,3670000,False,,,0,,A. Thompson Free Throw 2 of 2 (14 PTS),[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,,,,,,Made,,,,,,,14.0,,,,,,,,,
378,PT08M41.00S,2026-04-04T01:27:33.6Z,3,REGULAR,2pt,Jump Shot,[],1629723,24.392247043363994,58.57843137254902,1610612762,79,57,2026-04-04T01:27:48Z,3680000,False,-43.0,177.0,1,left,MISS J. Konchar 18' pullup Shot,[1629723],1610612762.0,UTA,pullup,,,Konchar,J. Konchar,,,,,Mid-Range,16-24 Center,,,18.19,Missed,,,,,,,,,,,,,,,,
379,PT08M40.00S,2026-04-04T01:27:34.6Z,3,REGULAR,rebound,offensive,[],1642271,,,1610612762,79,57,2026-04-04T01:27:48Z,3690000,False,,,0,,K. Filipowski REBOUND (Off:2 Def:3),[1642271],1610612762.0,UTA,,,,Filipowski,K. Filipowski,,,,,Mid-Range,16-24 Center,,,,,378.0,5.0,3.0,2.0,,,,,,,,,,,,
380,PT08M40.00S,2026-04-04T01:27:42.3Z,3,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint']",1642271,5.590000152587891,50.0,1610612762,79,59,2026-04-04T01:27:53Z,3700000,False,0.0,0.0,1,left,K. Filipowski tip DUNK (17 PTS),[1642271],1610612762.0,UTA,tip,,,Filipowski,K. Filipowski,,,,,Restricted Area,0-8 Center,,,0.0,Made,,,,,,,17.0,,,,,,,,,
381,PT08M23.00S,2026-04-04T01:27:53.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1642263,90.62089356110381,48.77450980392157,1610612745,79,59,2026-04-04T01:28:03Z,3710000,False,-6.0,36.0,1,right,MISS R. Sheppard driving finger roll Layup,[1642263],1610612745.0,HOU,driving finger roll,,,Sheppard,R. Sheppard,,,,,Restricted Area,0-8 Center,,,3.62,Missed,,,,,,,,,,,,,,,,
382,PT08M22.00S,2026-04-04T01:27:54.1Z,3,REGULAR,rebound,defensive,[],1642262,,,1610612762,79,59,2026-04-04T01:28:03Z,3720000,False,,,0,,C. Williams REBOUND (Off:4 Def:3),[1642262],1610612762.0,UTA,,,,Williams,C. Williams,,,,,Restricted Area,0-8 Center,,,,,381.0,7.0,3.0,4.0,,,,,,,,,,,,
383,PT08M16.00S,2026-04-04T01:27:58.9Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1641729,7.5722733245729295,49.50980392156863,1610612762,79,61,2026-04-04T01:28:13Z,3730000,False,2.0,19.0,1,left,B. Sensabaugh running DUNK (12 PTS) (C. Williams 3 AST),"[1641729, 1642262]",1610612762.0,UTA,running,,,Sensabaugh,B. Sensabaugh,,,,,Restricted Area,0-8 Center,,,1.89,Made,,,,,,,12.0,C. Williams,1642262.0,3.0,,,,,,
384,PT08M14.00S,2026-04-04T01:28:09.1Z,3,REGULAR,violation,delay-of-game,['team'],0,,,1610612745,79,61,2026-04-04T01:28:21Z,3740000,False,,,0,,TEAM delay-of-game VIOLATION,[],1610612762.0,UTA,,,,,,,,,,,,1201.0,,,,,,,,,,,,,,,,,,,
386,PT08M04.00S,2026-04-04T01:28:25.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1641708,92.06636005256242,50.73529411764706,1610612745,81,61,2026-04-04T01:28:31Z,3750000,False,4.0,22.0,1,right,A. Thompson driving Layup (16 PTS) (A. Sengun 4 AST),"[1641708, 1630578]",1610612745.0,HOU,driving,,,Thompson,A. Thompson,,,,,Restricted Area,0-8 Center,,,2.24,Made,,,,,,,16.0,A. Sengun,1630578.0,4.0,,,,,,
387,PT07M54.00S,2026-04-04T01:28:34.4Z,3,REGULAR,3pt,Jump Shot,[],1642271,30.962549277266753,30.88235294117647,1610612762,81,61,2026-04-04T01:28:40Z,3760000,False,96.0,239.0,1,left,MISS K. Filipowski 25' 3PT,[1642271],1610612762.0,UTA,,,,Filipowski,K. Filipowski,,,,,Above the Break 3,24+ Right Center,,,25.69,Missed,,,,,,,,,,,,,,,,
388,PT07M53.00S,2026-04-04T01:28:35.4Z,3,REGULAR,rebound,defensive,[],1631095,,,1610612745,81,61,2026-04-04T01:28:40Z,3770000,False,,,0,,J. Smith Jr. REBOUND (Off:1 Def:4),[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Above the Break 3,24+ Right Center,,,,,387.0,5.0,4.0,1.0,,,,,,,,,,,,
389,PT07M49.00S,2026-04-04T01:28:42.7Z,3,REGULAR,foul,personal,['2freethrow'],1642271,,,1610612745,81,61,2026-04-04T01:28:59Z,3780000,False,,,0,,K. Filipowski shooting personal FOUL (4 PF) (Thompson 2 FT),"[1642271, 1641708]",1610612762.0,UTA,shooting,,,Filipowski,K. Filipowski,,,,,Restricted Area,0-8 Center,202026.0,,,,,,,,,,,,,,4.0,1.0,Thompson,1641708.0,,
392,PT07M49.00S,2026-04-04T01:29:13.8Z,3,REGULAR,freethrow,1 of 2,['fastbreak'],1641708,,,1610612745,82,61,2026-04-04T01:29:40Z,3800000,False,,,0,,A. Thompson Free Throw 1 of 2 (17 PTS),[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,,,,,,Made,,,,,,,17.0,,,,,,,,,
393,PT07M49.00S,2026-04-04T01:29:19.0Z,3,REGULAR,substitution,out,[],1642271,,,1610612745,82,61,2026-04-04T01:29:22Z,3810000,False,,,0,,SUB out: K. Filipowski,[1642271],1610612762.0,UTA,,,,Filipowski,K. Filipowski,,,,,,,,,,,,,,,,,,,,,,,,,,
394,PT07M49.00S,2026-04-04T01:29:19.0Z,3,REGULAR,substitution,in,[],1631131,,,1610612745,82,61,2026-04-04T01:29:22Z,3820000,False,,,0,,SUB in: O. Tshiebwe,[1631131],1610612762.0,UTA,,,,Tshiebwe,O. Tshiebwe,,,,,,,,,,,,,,,,,,,,,,,,,,
395,PT07M49.00S,2026-04-04T01:29:13.8Z,3,REGULAR,freethrow,2 of 2,['fastbreak'],1641708,,,1610612745,82,61,2026-04-04T01:29:40Z,3830000,False,,,0,,MISS A. Thompson Free Throw 2 of 2,[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,,,,,,Missed,,,,,,,,,,,,,,,,
396,PT07M49.00S,2026-04-04T01:29:13.8Z,3,REGULAR,rebound,defensive,[],1641729,,,1610612762,82,61,2026-04-04T01:29:40Z,3840000,False,,,0,,B. Sensabaugh REBOUND (Off:0 Def:3),[1641729],1610612762.0,UTA,,,,Sensabaugh,B. Sensabaugh,,,,,,,,,,,395.0,3.0,3.0,0.0,,,,,,,,,,,,
397,PT07M39.00S,2026-04-04T01:29:44.0Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631131,15.588042049934298,60.049019607843135,1610612762,82,63,2026-04-04T01:31:30Z,3850000,False,-50.0,94.0,1,left,O. Tshiebwe 10' floating Jump Shot (6 PTS) (B. Sensabaugh 4 AST),"[1631131, 1641729]",1610612762.0,UTA,floating,,,Tshiebwe,O. Tshiebwe,,,,,In The Paint (Non-RA),8-16 Center,,,10.66,Made,,,,,,,6.0,B. Sensabaugh,1641729.0,4.0,,,,,,
400,PT07M12.00S,2026-04-04T01:30:28.9Z,3,REGULAR,2pt,Jump Shot,[],201142,74.98357424441524,50.73529411764706,1610612745,82,63,2026-04-04T01:30:38Z,3880000,False,4.0,183.0,1,right,MISS K. Durant 18' fadeaway Shot,[201142],1610612745.0,HOU,fadeaway,,,Durant,K. Durant,,,,,Mid-Range,16-24 Center,,,18.27,Missed,,,,,,,,,,,,,,,,
401,PT07M11.00S,2026-04-04T01:30:29.9Z,3,REGULAR,rebound,defensive,[],1642262,,,1610612762,82,63,2026-04-04T01:30:38Z,3890000,False,,,0,,C. Williams REBOUND (Off:4 Def:4),[1642262],1610612762.0,UTA,,,,Williams,C. Williams,,,,,Mid-Range,16-24 Center,,,,,400.0,8.0,4.0,4.0,,,,,,,,,,,,
402,PT06M53.00S,2026-04-04T01:30:47.0Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641729,18.873193166885677,52.94117647058824,1610612762,82,65,2026-04-04T01:30:51Z,3900000,False,-15.0,125.0,1,left,B. Sensabaugh 12' pullup Jump Shot (14 PTS),[1641729],1610612762.0,UTA,pullup,,,Sensabaugh,B. Sensabaugh,,,,,In The Paint (Non-RA),8-16 Center,,,12.58,Made,,,,,,,14.0,,,,,,,,,
403,PT06M31.00S,2026-04-04T01:31:09.5Z,3,REGULAR,turnover,lost ball,[],1641708,,,1610612745,82,65,2026-04-04T01:31:17Z,3910000,False,,,0,,A. Thompson lost ball TURNOVER (1 TO),"[1641708, 1629723]",1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,In The Paint (Non-RA),8-16 Center,,1.0,,,,,,,Konchar,1629723.0,,,,,,,,,,
404,PT06M31.00S,2026-04-04T01:31:09.5Z,3,REGULAR,steal,,[],1629723,,,1610612762,82,65,2026-04-04T01:31:11Z,3920000,False,,,0,,J. Konchar STEAL (2 STL),[1629723],1610612762.0,UTA,,,,Konchar,J. Konchar,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
405,PT06M26.00S,2026-04-04T01:31:14.0Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1629723,11.645860709592641,4.901960784313726,1610612762,82,65,2026-04-04T01:32:29Z,3930000,False,225.0,57.0,1,left,MISS J. Konchar running 3PT,[1629723],1610612762.0,UTA,running,,,Konchar,J. Konchar,,,,,Right Corner 3,24+ Right,,,23.26,Missed,,,,,,,,,,,,,,,,
406,PT06M25.00S,2026-04-04T01:31:15.0Z,3,REGULAR,rebound,offensive,[],1631131,,,1610612762,82,65,2026-04-04T01:39:37Z,3940000,False,,,0,,O. Tshiebwe REBOUND (Off:2 Def:0),[1631131],1610612762.0,UTA,,,,Tshiebwe,O. Tshiebwe,,,,,Right Corner 3,24+ Right,,,,,405.0,2.0,0.0,2.0,,,,,,,,,,,,
407,PT06M21.00S,2026-04-04T01:31:19.4Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1641729,32.802233902759525,60.29411764705882,1610612762,82,65,2026-04-04T01:31:30Z,3950000,False,-51.0,256.0,1,left,MISS B. Sensabaugh 26' 3PT,[1641729],1610612762.0,UTA,,,,Sensabaugh,B. Sensabaugh,,,,,Above the Break 3,24+ Center,,,26.09,Missed,,,,,,,,,,,,,,,,
408,PT06M20.00S,2026-04-04T01:31:20.4Z,3,REGULAR,rebound,defensive,[],1642263,,,1610612745,82,65,2026-04-04T01:31:30Z,3960000,False,,,0,,R. Sheppard REBOUND (Off:0 Def:2),[1642263],1610612745.0,HOU,,,,Sheppard,R. Sheppard,,,,,Above the Break 3,24+ Center,,,,,407.0,2.0,2.0,0.0,,,,,,,,,,,,
409,PT06M14.00S,2026-04-04T01:31:34.9Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612745,82,65,2026-04-04T01:31:34Z,3970000,False,,,0,,HOU Timeout,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
410,PT06M14.00S,2026-04-04T01:34:15.3Z,3,REGULAR,substitution,out,[],1641708,,,1610612745,82,65,2026-04-04T01:34:29Z,3980000,False,,,0,,SUB out: A. Thompson,[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
411,PT06M14.00S,2026-04-04T01:34:15.3Z,3,REGULAR,substitution,out,[],1630578,,,1610612745,82,65,2026-04-04T01:34:29Z,3990000,False,,,0,,SUB out: A. Sengun,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,,,,,,,,,
412,PT06M14.00S,2026-04-04T01:34:15.3Z,3,REGULAR,substitution,out,[],1642846,,,1610612745,82,65,2026-04-04T01:34:29Z,4000000,False,,,0,,SUB out: A. Bailey,[1642846],1610612762.0,UTA,,,,Bailey,A. Bailey,,,,,,,,,,,,,,,,,,,,,,,,,,
413,PT06M14.00S,2026-04-04T01:34:15.3Z,3,REGULAR,substitution,in,[],1631106,,,1610612745,82,65,2026-04-04T01:34:29Z,4010000,False,,,0,,SUB in: T. Eason,[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,,,,,,,,,,,,,,,,,,,,,,
414,PT06M14.00S,2026-04-04T01:34:15.3Z,3,REGULAR,substitution,in,[],203991,,,1610612745,82,65,2026-04-04T01:34:29Z,4020000,False,,,0,,SUB in: C. Capela,[203991],1610612745.0,HOU,,,,Capela,C. Capela,,,,,,,,,,,,,,,,,,,,,,,,,,
415,PT06M14.00S,2026-04-04T01:34:15.3Z,3,REGULAR,substitution,in,[],1643016,,,1610612745,82,65,2026-04-04T01:34:29Z,4030000,False,,,0,,SUB in: B. Mbeng,[1643016],1610612762.0,UTA,,,,Mbeng,B. Mbeng,,,,,,,,,,,,,,,,,,,,,,,,,,
416,PT06M09.00S,2026-04-04T01:34:46.9Z,3,REGULAR,3pt,Jump Shot,[],201142,66.96780551905388,53.92156862745098,1610612745,82,65,2026-04-04T01:35:08Z,4040000,False,20.0,258.0,1,right,MISS K. Durant 25' pullup 3PT,[201142],1610612745.0,HOU,pullup,,,Durant,K. Durant,,,,,Above the Break 3,24+ Center,,,25.87,Missed,,,,,,,,,,,,,,,,
417,PT06M04.00S,2026-04-04T01:34:51.9Z,3,REGULAR,rebound,defensive,[],1629723,,,1610612762,82,65,2026-04-04T01:34:55Z,4050000,False,,,0,,J. Konchar REBOUND (Off:2 Def:3),[1629723],1610612762.0,UTA,,,,Konchar,J. Konchar,,,,,Above the Break 3,24+ Center,,,,,416.0,5.0,3.0,2.0,,,,,,,,,,,,
418,PT05M59.00S,2026-04-04T01:34:57.4Z,3,REGULAR,turnover,lost ball,[],1641729,,,1610612762,82,65,2026-04-04T01:35:02Z,4060000,False,,,0,,B. Sensabaugh lost ball TURNOVER (4 TO),"[1641729, 1642263]",1610612762.0,UTA,,,,Sensabaugh,B. Sensabaugh,,,,,Above the Break 3,24+ Right Center,,4.0,,,,,,,Sheppard,1642263.0,,,,,,,,,,
419,PT05M59.00S,2026-04-04T01:34:57.4Z,3,REGULAR,steal,,[],1642263,,,1610612745,82,65,2026-04-04T01:34:59Z,4070000,False,,,0,,R. Sheppard STEAL (1 STL),[1642263],1610612745.0,HOU,,,,Sheppard,R. Sheppard,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
420,PT05M55.00S,2026-04-04T01:35:00.8Z,3,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",1642263,72.48685939553219,19.11764705882353,1610612745,82,65,2026-04-04T01:35:35Z,4080000,False,-154.0,206.0,1,right,MISS R. Sheppard 25' running pullup 3PT,[1642263],1610612745.0,HOU,running pullup,,,Sheppard,R. Sheppard,,,,,Above the Break 3,24+ Left Center,,,25.75,Missed,,,,,,,,,,,,,,,,
421,PT05M54.00S,2026-04-04T01:35:01.8Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612762,82,65,2026-04-04T01:35:10Z,4090000,False,,,0,,TEAM defensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,420.0,,,,,,,,,,,,,,,
422,PT05M54.00S,2026-04-04T01:35:09.0Z,3,REGULAR,foul,personal,[],201142,,,1610612762,82,65,2026-04-04T01:35:17Z,4100000,False,,,0,,K. Durant loose ball personal FOUL (2 PF),"[201142, 1642262]",1610612745.0,HOU,loose ball,,,Durant,K. Durant,,,,,In The Paint (Non-RA),0-8 Center,1146.0,,,,,,,,,,,,,,2.0,0.0,Williams,1642262.0,,
424,PT05M54.00S,2026-04-04T01:35:28.6Z,3,REGULAR,substitution,out,[],1631095,,,1610612762,82,65,2026-04-04T01:35:31Z,4120000,False,,,0,,SUB out: J. Smith Jr.,[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
425,PT05M54.00S,2026-04-04T01:35:28.6Z,3,REGULAR,substitution,in,[],1641708,,,1610612762,82,65,2026-04-04T01:35:31Z,4130000,False,,,0,,SUB in: A. Thompson,[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
