actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId
502,PT01M04.00S,2026-02-01T03:19:49.5Z,3,REGULAR,substitution,out,[],1642843,,,1610612742,87,81,2026-02-01T03:20:02Z,4900000,False,,,0,,SUB out: C. Flagg,[1642843],1610612742.0,DAL,,,,Flagg,C. Flagg,,,,,,,,,,,,,,,,,,,,,,,,,,
503,PT01M04.00S,2026-02-01T03:19:49.5Z,3,REGULAR,substitution,in,[],203991,,,1610612742,87,81,2026-02-01T03:20:02Z,4910000,False,,,0,,SUB in: C. Capela,[203991],1610612745.0,HOU,,,,Capela,C. Capela,,,,,,,,,,,,,,,,,,,,,,,,,,
504,PT01M04.00S,2026-02-01T03:19:49.5Z,3,REGULAR,substitution,in,[],1631095,,,1610612742,87,81,2026-02-01T03:20:02Z,4920000,False,,,0,,SUB in: J. Smith Jr.,[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
505,PT01M04.00S,2026-02-01T03:19:49.5Z,3,REGULAR,substitution,in,[],1641708,,,1610612742,87,81,2026-02-01T03:20:02Z,4930000,False,,,0,,SUB in: A. Thompson,[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
506,PT01M04.00S,2026-02-01T03:19:49.5Z,3,REGULAR,substitution,in,[],1630230,,,1610612742,87,81,2026-02-01T03:20:02Z,4940000,False,,,0,,SUB in: N. Marshall,[1630230],1610612742.0,DAL,,,,Marshall,N. Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,
507,PT01M04.00S,2026-02-01T03:20:12.0Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],1628997,,,1610612742,87,82,2026-02-01T03:20:12Z,4950000,False,,,0,,C. Martin Free Throw 2 of 2 (4 PTS),[1628997],1610612742.0,DAL,,,,Martin,C. Martin,,,,,,,,Made,,,,,,,,,,4.0,,,,,,,,
508,PT00M54.30S,2026-02-01T03:20:27.4Z,3,REGULAR,foul,personal,[],202691,,,1610612745,87,82,2026-02-01T03:20:37Z,4960000,False,,,0,,K. Thompson personal FOUL (1 PF),"[202691, 1641708]",1610612742.0,DAL,,,,Thompson,K. Thompson,,,,,Mid-Range,16-24 Right Center,,,,2882.0,1.0,0.0,Thompson,1641708.0,,,,,,,,,,,,
510,PT00M47.60S,2026-02-01T03:20:50.7Z,3,REGULAR,3pt,Jump Shot,[],1642263,31.09395532194481,37.99019607843137,1610612745,87,82,2026-02-01T03:20:58Z,4980000,False,60.0,240.0,1,left,MISS R. Sheppard 24' 3PT,[1642263],1610612745.0,HOU,,,,Sheppard,R. Sheppard,,,,,Above the Break 3,24+ Center,24.72,Missed,,,,,,,,,,,,,,,,,,
511,PT00M46.80S,2026-02-01T03:20:51.5Z,3,REGULAR,rebound,defensive,[],1630230,,,1610612742,87,82,2026-02-01T03:20:58Z,4990000,False,,,0,,N. Marshall REBOUND (Off:0 Def:5),[1630230],1610612742.0,DAL,,,,Marshall,N. Marshall,,,,,Above the Break 3,24+ Center,,,510.0,,,,,,5.0,5.0,0.0,,,,,,,,,
512,PT00M29.90S,2026-02-01T03:21:08.5Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642948,86.15308804204993,51.470588235294116,1610612742,87,82,2026-02-01T03:21:15Z,5000000,False,7.0,78.0,1,right,MISS R. Nembhard 7' driving floating Shot,[1642948],1610612742.0,DAL,driving floating,,,Nembhard,R. Nembhard,,,,,In The Paint (Non-RA),0-8 Center,7.81,Missed,,,,,,,,,,,,,,,,,,
513,PT00M28.70S,2026-02-01T03:21:09.7Z,3,REGULAR,rebound,defensive,[],203991,,,1610612745,87,82,2026-02-01T03:21:15Z,5010000,False,,,0,,C. Capela REBOUND (Off:0 Def:2),[203991],1610612745.0,HOU,,,,Capela,C. Capela,,,,,In The Paint (Non-RA),0-8 Center,,,512.0,,,,,,2.0,2.0,0.0,,,,,,,,,
514,PT00M08.90S,2026-02-01T03:21:30.5Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641708,11.251642575558476,53.67647058823529,1610612745,87,82,2026-02-01T03:21:56Z,5020000,False,-18.0,53.0,1,left,MISS A. Thompson driving floating bank Shot,[1641708],1610612745.0,HOU,driving floating bank,,,Thompson,A. Thompson,,,,,In The Paint (Non-RA),0-8 Center,5.64,Missed,,,,,,,,,,,,,,,,,,
515,PT00M07.00S,2026-02-01T03:21:32.4Z,3,REGULAR,rebound,defensive,[],1628997,,,1610612742,87,82,2026-02-01T03:21:38Z,5030000,False,,,0,,C. Martin REBOUND (Off:0 Def:3),[1628997],1610612742.0,DAL,,,,Martin,C. Martin,,,,,In The Paint (Non-RA),0-8 Center,,,514.0,,,,,,3.0,3.0,0.0,,,,,,,,,
516,PT00M00.40S,2026-02-01T03:21:40.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630230,89.04402102496715,36.029411764705884,1610612742,87,82,2026-02-01T03:23:24Z,5040000,False,-70.0,50.0,1,right,MISS N. Marshall 8' pullup Shot,[1630230],1610612742.0,DAL,pullup,,,Marshall,N. Marshall,,,,,In The Paint (Non-RA),8-16 Left,8.62,Missed,,,,,,,,,,,,,,,,,,
517,PT00M00.30S,2026-02-01T03:21:40.8Z,3,REGULAR,rebound,offensive,[],1628997,,,1610612742,87,82,2026-02-01T03:23:24Z,5050000,False,,,0,,C. Martin REBOUND (Off:1 Def:3),[1628997],1610612742.0,DAL,,,,Martin,C. Martin,,,,,In The Paint (Non-RA),8-16 Left,,,516.0,,,,,,4.0,3.0,1.0,,,,,,,,,
519,PT00M00.10S,2026-02-01T03:21:56.1Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628997,92.85479632063075,47.549019607843135,1610612742,87,82,2026-02-01T03:23:59Z,5055000,False,-12.0,15.0,1,right,MISS C. Martin tip Layup,[1628997],1610612742.0,DAL,tip,,,Martin,C. Martin,,,,,Restricted Area,0-8 Center,1.92,Missed,,,,,,,,,,,,,,,,,,
520,PT00M00.10S,2026-02-01T03:21:56.1Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612742,87,82,2026-02-01T03:23:59Z,5057500,False,,,0,,TEAM offensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,Restricted Area,0-8 Center,,,519.0,,,,,,,,,,,,,,,,,
518,PT00M00.00S,2026-02-01T03:22:11.6Z,3,REGULAR,period,end,[],0,,,1610612742,87,82,2026-02-01T03:22:11Z,5060000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
521,PT12M00.00S,2026-02-01T03:24:46.8Z,4,REGULAR,substitution,out,['startperiod'],1628997,,,1610612742,87,82,2026-02-01T03:25:27Z,5070000,False,,,0,,SUB out: C. Martin,[1628997],1610612742.0,DAL,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
522,PT12M00.00S,2026-02-01T03:24:46.8Z,4,REGULAR,substitution,out,['startperiod'],1630619,,,1610612742,87,82,2026-02-01T03:25:27Z,5080000,False,,,0,,SUB out: M. Cisse,[1630619],1610612742.0,DAL,,,,Cisse,M. Cisse,,,,,,,,,,,,,,,,,,,,,,,,,,
523,PT12M00.00S,2026-02-01T03:24:46.8Z,4,REGULAR,substitution,in,['startperiod'],1629655,,,1610612742,87,82,2026-02-01T03:25:27Z,5090000,False,,,0,,SUB in: D. Gafford,[1629655],1610612742.0,DAL,,,,Gafford,D. Gafford,,,,,,,,,,,,,,,,,,,,,,,,,,
524,PT12M00.00S,2026-02-01T03:24:46.8Z,4,REGULAR,substitution,in,['startperiod'],1642843,,,1610612742,87,82,2026-02-01T03:25:27Z,5100000,False,,,0,,SUB in: C. Flagg,[1642843],1610612742.0,DAL,,,,Flagg,C. Flagg,,,,,,,,,,,,,,,,,,,,,,,,,,
525,PT12M00.00S,2026-02-01T03:25:35.0Z,4,REGULAR,period,start,[],0,,,1610612745,87,82,2026-02-01T03:25:35Z,5110000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
526,PT11M43.00S,2026-02-01T03:25:52.3Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],203991,11.777266754270697,48.529411764705884,1610612745,87,82,2026-02-01T03:26:31Z,5120000,False,7.0,58.0,1,left,MISS C. Capela driving Hook,[203991],1610612745.0,HOU,driving,,,Capela,C. Capela,,,,,In The Paint (Non-RA),0-8 Center,5.87,Missed,,,,,,,,,,,,,,,,,,
527,PT11M42.00S,2026-02-01T03:25:53.3Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612742,87,82,2026-02-01T03:26:06Z,5130000,False,,,0,,TEAM defensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,526.0,,,,,,,,,,,,,,,,,
528,PT11M42.00S,2026-02-01T03:25:57.7Z,4,REGULAR,foul,personal,[],203991,,,1610612742,87,82,2026-02-01T03:26:12Z,5140000,False,,,0,,C. Capela loose ball personal FOUL (1 PF),"[203991, 1629655]",1610612745.0,HOU,loose ball,,,Capela,C. Capela,,,,,Restricted Area,0-8 Center,,,,2882.0,1.0,0.0,Gafford,1629655.0,,,,,,,,,,,,
530,PT11M28.00S,2026-02-01T03:26:21.1Z,4,REGULAR,turnover,bad pass,[],202691,,,1610612742,87,82,2026-02-01T03:26:24Z,5160000,False,,,0,,K. Thompson bad pass TURNOVER (2 TO),"[202691, 1642263]",1610612742.0,DAL,,,,Thompson,K. Thompson,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,2.0,Sheppard,1642263.0
531,PT11M28.00S,2026-02-01T03:26:21.1Z,4,REGULAR,steal,,[],1642263,,,1610612745,87,82,2026-02-01T03:26:22Z,5170000,False,,,0,,R. Sheppard STEAL (2 STL),[1642263],1610612745.0,HOU,,,,Sheppard,R. Sheppard,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
532,PT11M24.00S,2026-02-01T03:26:26.1Z,4,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1629006,7.835085413929041,3.431372549019608,1610612745,87,82,2026-02-01T03:27:18Z,5180000,False,233.0,21.0,1,left,MISS J. Okogie running 3PT,[1629006],1610612745.0,HOU,running,,,Okogie,J. Okogie,,,,,Right Corner 3,24+ Right,23.38,Missed,,,,,,,,,,,,,,,,,,
533,PT11M23.00S,2026-02-01T03:26:27.1Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612742,87,82,2026-02-01T03:26:32Z,5190000,False,,,0,,TEAM defensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,Right Corner 3,24+ Right,,,532.0,,,,,,,,,,,,,,,,,
535,PT11M12.00S,2026-02-01T03:26:42.8Z,4,REGULAR,turnover,bad pass,[],1642948,,,1610612742,87,82,2026-02-01T03:26:49Z,5210000,False,,,0,,R. Nembhard bad pass TURNOVER (1 TO),"[1642948, 203991]",1610612742.0,DAL,,,,Nembhard,R. Nembhard,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,1.0,Capela,203991.0
536,PT11M12.00S,2026-02-01T03:26:42.8Z,4,REGULAR,steal,,[],203991,,,1610612745,87,82,2026-02-01T03:26:44Z,5220000,False,,,0,,C. Capela STEAL (1 STL),[203991],1610612745.0,HOU,,,,Capela,C. Capela,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
537,PT11M09.00S,2026-02-01T03:26:46.7Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629006,10.200394218134035,46.81372549019608,1610612745,87,82,2026-02-01T03:26:57Z,5230000,False,16.0,43.0,1,left,MISS J. Okogie running Layup - blocked,"[1629006, 1642948]",1610612745.0,HOU,running,,,Okogie,J. Okogie,,,,,In The Paint (Non-RA),0-8 Center,4.62,Missed,,,,,,,,,,,,,,Nembhard,1642948.0,,,
538,PT11M09.00S,2026-02-01T03:26:46.7Z,4,REGULAR,block,,[],1642948,,,1610612745,87,82,2026-02-01T03:26:49Z,5240000,False,,,0,,R. Nembhard BLOCK (1 BLK),[1642948],1610612742.0,DAL,,,,Nembhard,R. Nembhard,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
539,PT11M09.00S,2026-02-01T03:26:46.7Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612745,87,82,2026-02-01T03:26:57Z,5250000,False,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,537.0,,,,,,,,,,,,,,,,,
540,PT11M09.00S,2026-02-01T03:27:03.5Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612745,87,82,2026-02-01T03:27:03Z,5260000,False,,,0,,DAL Timeout,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
543,PT11M00.00S,2026-02-01T03:30:44.2Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover', '2ndchance']",1641708,18.610381077529567,38.970588235294116,1610612745,87,82,2026-02-01T03:30:50Z,5290000,False,55.0,122.0,1,left,MISS A. Thompson 13' pullup Shot,[1641708],1610612745.0,HOU,pullup,,,Thompson,A. Thompson,,,,,In The Paint (Non-RA),8-16 Center,13.42,Missed,,,,,,,,,,,,,,,,,,
544,PT10M59.00S,2026-02-01T03:30:45.2Z,4,REGULAR,rebound,defensive,[],1629655,,,1610612742,87,82,2026-02-01T03:30:50Z,5300000,False,,,0,,D. Gafford REBOUND (Off:5 Def:6),[1629655],1610612742.0,DAL,,,,Gafford,D. Gafford,,,,,In The Paint (Non-RA),8-16 Center,,,543.0,,,,,,11.0,6.0,5.0,,,,,,,,,
545,PT10M38.00S,2026-02-01T03:31:06.2Z,4,REGULAR,3pt,Jump Shot,[],202691,68.15045992115637,70.58823529411765,1610612742,87,82,2026-02-01T03:31:12Z,5310000,False,103.0,247.0,1,right,MISS K. Thompson 26' 3PT,[202691],1610612742.0,DAL,,,,Thompson,K. Thompson,,,,,Above the Break 3,24+ Right Center,26.75,Missed,,,,,,,,,,,,,,,,,,
546,PT10M37.00S,2026-02-01T03:31:07.2Z,4,REGULAR,rebound,defensive,[],203991,,,1610612745,87,82,2026-02-01T03:31:12Z,5320000,False,,,0,,C. Capela REBOUND (Off:0 Def:3),[203991],1610612745.0,HOU,,,,Capela,C. Capela,,,,,Above the Break 3,24+ Right Center,,,545.0,,,,,,3.0,3.0,0.0,,,,,,,,,
547,PT10M25.00S,2026-02-01T03:31:21.0Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642263,19.136005256241788,40.44117647058824,1610612745,89,82,2026-02-01T03:31:26Z,5330000,False,48.0,127.0,1,left,R. Sheppard 13' pullup Jump Shot (6 PTS) (C. Capela 1 AST),"[1642263, 203991]",1610612745.0,HOU,pullup,,,Sheppard,R. Sheppard,,,,,In The Paint (Non-RA),8-16 Center,13.61,Made,,,,,,,,,,6.0,C. Capela,203991.0,1.0,,,,,
549,PT10M09.00S,2026-02-01T03:31:34.7Z,4,REGULAR,3pt,Jump Shot,[],1642948,74.45795006570303,16.176470588235293,1610612742,89,82,2026-02-01T03:32:14Z,5350000,False,-169.0,188.0,1,right,MISS R. Nembhard 25' pullup 3PT,[1642948],1610612742.0,DAL,pullup,,,Nembhard,R. Nembhard,,,,,Above the Break 3,24+ Left Center,25.26,Missed,,,,,,,,,,,,,,,,,,
550,PT10M08.00S,2026-02-01T03:31:35.7Z,4,REGULAR,rebound,defensive,[],1641708,,,1610612745,89,82,2026-02-01T03:31:42Z,5360000,False,,,0,,A. Thompson REBOUND (Off:3 Def:2),[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,Above the Break 3,24+ Left Center,,,549.0,,,,,,5.0,2.0,3.0,,,,,,,,,
551,PT10M00.00S,2026-02-01T03:31:44.7Z,4,REGULAR,2pt,Jump Shot,[],1642263,2.578843626806833,18.137254901960784,1610612745,89,82,2026-02-01T03:32:57Z,5370000,False,159.0,-28.0,1,left,MISS R. Sheppard 16' pullup Shot,[1642263],1610612745.0,HOU,pullup,,,Sheppard,R. Sheppard,,,,,Mid-Range,8-16 Right,16.18,Missed,,,,,,,,,,,,,,,,,,
552,PT09M59.00S,2026-02-01T03:31:45.7Z,4,REGULAR,rebound,defensive,[],1642948,,,1610612742,89,82,2026-02-01T03:31:52Z,5380000,False,,,0,,R. Nembhard REBOUND (Off:0 Def:1),[1642948],1610612742.0,DAL,,,,Nembhard,R. Nembhard,,,,,Mid-Range,8-16 Right,,,551.0,,,,,,1.0,1.0,0.0,,,,,,,,,
553,PT09M54.00S,2026-02-01T03:31:50.8Z,4,REGULAR,turnover,lost ball,[],1642843,,,1610612742,89,82,2026-02-01T03:31:56Z,5390000,False,,,0,,C. Flagg lost ball TURNOVER (1 TO),"[1642843, 1629006]",1610612742.0,DAL,,,,Flagg,C. Flagg,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,1.0,Okogie,1629006.0
554,PT09M54.00S,2026-02-01T03:31:50.8Z,4,REGULAR,steal,,[],1629006,,,1610612745,89,82,2026-02-01T03:31:52Z,5400000,False,,,0,,J. Okogie STEAL (1 STL),[1629006],1610612745.0,HOU,,,,Okogie,J. Okogie,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
555,PT09M45.00S,2026-02-01T03:31:59.9Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",203991,7.178055190538765,57.35294117647059,1610612745,89,82,2026-02-01T03:34:04Z,5410000,False,-37.0,15.0,1,left,MISS C. Capela cutting Layup,[203991],1610612745.0,HOU,cutting,,,Capela,C. Capela,,,,,Restricted Area,0-8 Center,3.97,Missed,,,,,,,,,,,,,,,,,,
556,PT09M44.00S,2026-02-01T03:32:00.9Z,4,REGULAR,rebound,defensive,[],1642843,,,1610612742,89,82,2026-02-01T03:38:31Z,5420000,False,,,0,,C. Flagg REBOUND (Off:1 Def:8),[1642843],1610612742.0,DAL,,,,Flagg,C. Flagg,,,,,Restricted Area,0-8 Center,,,555.0,,,,,,9.0,8.0,1.0,,,,,,,,,
557,PT09M30.00S,2026-02-01T03:32:16.3Z,4,REGULAR,foul,personal,['2freethrow'],1642263,,,1610612742,89,82,2026-02-01T03:32:32Z,5430000,False,,,0,,R. Sheppard shooting personal FOUL (3 PF) (Marshall 2 FT),"[1642263, 1630230]",1610612745.0,HOU,shooting,,,Sheppard,R. Sheppard,,,,,In The Paint (Non-RA),8-16 Center,,,,1628481.0,3.0,0.0,Marshall,1630230.0,,,,,,,,,,,,
559,PT09M30.00S,2026-02-01T03:32:39.1Z,4,REGULAR,freethrow,1 of 2,[],1630230,,,1610612742,89,82,2026-02-01T03:32:39Z,5450000,False,,,0,,MISS N. Marshall Free Throw 1 of 2,[1630230],1610612742.0,DAL,,,,Marshall,N. Marshall,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
560,PT09M30.00S,2026-02-01T03:32:39.1Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612742,89,82,2026-02-01T03:32:39Z,5460000,False,,,0,,TEAM offensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,,,,,559.0,,,,,,,,,,,,,,,,,
561,PT09M30.00S,2026-02-01T03:32:39.8Z,4,REGULAR,substitution,out,[],1629006,,,1610612742,89,82,2026-02-01T03:32:52Z,5470000,False,,,0,,SUB out: J. Okogie,[1629006],1610612745.0,HOU,,,,Okogie,J. Okogie,,,,,,,,,,,,,,,,,,,,,,,,,,
562,PT09M30.00S,2026-02-01T03:32:39.8Z,4,REGULAR,substitution,out,[],1642948,,,1610612742,89,82,2026-02-01T03:32:52Z,5480000,False,,,0,,SUB out: R. Nembhard,[1642948],1610612742.0,DAL,,,,Nembhard,R. Nembhard,,,,,,,,,,,,,,,,,,,,,,,,,,
563,PT09M30.00S,2026-02-01T03:32:39.8Z,4,REGULAR,substitution,out,[],1642843,,,1610612742,89,82,2026-02-01T03:32:52Z,5490000,False,,,0,,SUB out: C. Flagg,[1642843],1610612742.0,DAL,,,,Flagg,C. Flagg,,,,,,,,,,,,,,,,,,,,,,,,,,
564,PT09M30.00S,2026-02-01T03:32:39.8Z,4,REGULAR,substitution,in,[],201142,,,1610612742,89,82,2026-02-01T03:32:52Z,5500000,False,,,0,,SUB in: K. Durant,[201142],1610612745.0,HOU,,,,Durant,K. Durant,,,,,,,,,,,,,,,,,,,,,,,,,,
565,PT09M30.00S,2026-02-01T03:32:39.8Z,4,REGULAR,substitution,in,[],1631108,,,1610612742,89,82,2026-02-01T03:32:52Z,5510000,False,,,0,,SUB in: M. Christie,[1631108],1610612742.0,DAL,,,,Christie,M. Christie,,,,,,,,,,,,,,,,,,,,,,,,,,
566,PT09M30.00S,2026-02-01T03:32:39.8Z,4,REGULAR,substitution,in,[],1628997,,,1610612742,89,82,2026-02-01T03:32:52Z,5520000,False,,,0,,SUB in: C. Martin,[1628997],1610612742.0,DAL,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
567,PT09M30.00S,2026-02-01T03:33:00.4Z,4,REGULAR,freethrow,2 of 2,[],1630230,,,1610612742,89,83,2026-02-01T03:33:00Z,5530000,False,,,0,,N. Marshall Free Throw 2 of 2 (6 PTS),[1630230],1610612742.0,DAL,,,,Marshall,N. Marshall,,,,,,,,Made,,,,,,,,,,6.0,,,,,,,,
568,PT09M20.00S,2026-02-01T03:33:14.8Z,4,REGULAR,3pt,Jump Shot,[],1642263,28.203022339027594,80.14705882352942,1610612745,89,83,2026-02-01T03:33:23Z,5540000,False,-151.0,213.0,1,left,MISS R. Sheppard 26' 3PT,[1642263],1610612745.0,HOU,,,,Sheppard,R. Sheppard,,,,,Above the Break 3,24+ Left Center,26.06,Missed,,,,,,,,,,,,,,,,,,
569,PT09M19.00S,2026-02-01T03:33:15.8Z,4,REGULAR,rebound,defensive,[],202691,,,1610612742,89,83,2026-02-01T03:33:23Z,5550000,False,,,0,,K. Thompson REBOUND (Off:1 Def:1),[202691],1610612742.0,DAL,,,,Thompson,K. Thompson,,,,,Above the Break 3,24+ Left Center,,,568.0,,,,,,2.0,1.0,1.0,,,,,,,,,
570,PT09M08.00S,2026-02-01T03:33:27.8Z,4,REGULAR,2pt,Jump Shot,[],202691,81.15965834428384,32.84313725490196,1610612742,89,83,2026-02-01T03:33:36Z,5560000,False,-86.0,125.0,1,right,MISS K. Thompson 15' driving floating bank Shot,[202691],1610612742.0,DAL,driving floating bank,,,Thompson,K. Thompson,,,,,Mid-Range,8-16 Left,15.13,Missed,,,,,,,,,,,,,,,,,,
571,PT09M07.00S,2026-02-01T03:33:28.8Z,4,REGULAR,rebound,defensive,[],1642263,,,1610612745,89,83,2026-02-01T03:33:36Z,5570000,False,,,0,,R. Sheppard REBOUND (Off:0 Def:1),[1642263],1610612745.0,HOU,,,,Sheppard,R. Sheppard,,,,,Mid-Range,8-16 Left,,,570.0,,,,,,1.0,1.0,0.0,,,,,,,,,
572,PT08M58.00S,2026-02-01T03:33:37.1Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631095,18.2161629434954,38.23529411764706,1610612745,91,83,2026-02-01T03:33:40Z,5580000,False,59.0,119.0,1,left,J. Smith Jr. 13' pullup Jump Shot (17 PTS) (A. Thompson 9 AST),"[1631095, 1641708]",1610612745.0,HOU,pullup,,,Smith Jr.,J. Smith Jr.,,,,,In The Paint (Non-RA),8-16 Center,13.25,Made,,,,,,,,,,17.0,A. Thompson,1641708.0,9.0,,,,,
574,PT08M47.00S,2026-02-01T03:33:49.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630230,91.14651773981603,48.28431372549019,1610612742,91,83,2026-02-01T03:33:58Z,5600000,False,-9.0,31.0,1,right,MISS N. Marshall driving reverse Layup - blocked,"[1630230, 1631095]",1610612742.0,DAL,driving reverse,,,Marshall,N. Marshall,,,,,Restricted Area,0-8 Center,3.19,Missed,,,,,,,,,,,,,,Smith Jr.,1631095.0,,,
575,PT08M47.00S,2026-02-01T03:33:49.0Z,4,REGULAR,block,,[],1631095,,,1610612742,91,83,2026-02-01T03:33:51Z,5610000,False,,,0,,J. Smith Jr. BLOCK (3 BLK),[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
576,PT08M47.00S,2026-02-01T03:33:49.0Z,4,REGULAR,rebound,defensive,[],1631095,,,1610612745,91,83,2026-02-01T03:33:58Z,5620000,False,,,0,,J. Smith Jr. REBOUND (Off:2 Def:5),[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Restricted Area,0-8 Center,,,574.0,,,,,,7.0,5.0,2.0,,,,,,,,,
577,PT08M42.00S,2026-02-01T03:33:54.9Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1641708,7.835085413929041,55.88235294117647,1610612745,93,83,2026-02-01T03:34:12Z,5630000,False,-29.0,21.0,1,left,A. Thompson running Layup (16 PTS) (K. Durant 6 AST),"[1641708, 201142]",1610612745.0,HOU,running,,,Thompson,A. Thompson,,,,,Restricted Area,0-8 Center,3.62,Made,,,,,,,,,,16.0,K. Durant,201142.0,6.0,,,,,
579,PT08M42.00S,2026-02-01T03:33:57.6Z,4,REGULAR,foul,personal,['1freethrow'],1631108,,,1610612745,93,83,2026-02-01T03:34:14Z,5650000,False,,,0,,M. Christie shooting personal FOUL (1 PF) (Thompson 1 FT),"[1631108, 1641708]",1610612742.0,DAL,shooting,,,Christie,M. Christie,,,,,Restricted Area,0-8 Center,,,,1628481.0,1.0,0.0,Thompson,1641708.0,,,,,,,,,,,,
581,PT08M42.00S,2026-02-01T03:34:25.4Z,4,REGULAR,substitution,out,[],1642263,,,1610612745,93,83,2026-02-01T03:34:57Z,5670000,False,,,0,,SUB out: R. Sheppard,[1642263],1610612745.0,HOU,,,,Sheppard,R. Sheppard,,,,,,,,,,,,,,,,,,,,,,,,,,
582,PT08M42.00S,2026-02-01T03:34:25.4Z,4,REGULAR,substitution,in,[],1631106,,,1610612745,93,83,2026-02-01T03:34:57Z,5680000,False,,,0,,SUB in: T. Eason,[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,,,,,,,,,,,,,,,,,,,,,,
589,PT08M42.00S,2026-02-01T03:34:25.4Z,4,REGULAR,substitution,out,[],1629655,,,1610612745,93,83,2026-02-01T03:35:19Z,5685000,False,,,0,,SUB out: D. Gafford,[1629655],1610612742.0,DAL,,,,Gafford,D. Gafford,,,,,,,,,,,,,,,,,,,,,,,,,,
590,PT08M42.00S,2026-02-01T03:34:25.4Z,4,REGULAR,substitution,in,[],1630619,,,1610612745,93,83,2026-02-01T03:35:19Z,5687500,False,,,0,,SUB in: M. Cisse,[1630619],1610612742.0,DAL,,,,Cisse,M. Cisse,,,,,,,,,,,,,,,,,,,,,,,,,,
