actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,shotActionNumber,pointsTotal,shotDistance,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
252,PT04M12.00S,2026-03-17T02:31:08.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629029,14.799605781865965,49.754901960784316,1610612747,44,45,2026-03-17T02:31:14Z,2500000,False,1.0,87.0,1,left,L. Dončić 8' Jump Shot (20 PTS),[1629029],1610612747.0,LAL,,,,Dončić,L. Dončić,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Made,,20.0,8.66,,,,,,,,,,,
253,PT03M57.00S,2026-03-17T02:31:28.3Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203935,,,1610612745,44,45,2026-03-17T02:31:43Z,2510000,False,,,0,,M. Smart personal FOUL (2 PF) (Durant 2 FT),"[203935, 201142]",1610612747.0,LAL,,,,Smart,M. Smart,,,,,In The Paint (Non-RA),8-16 Center,1626301.0,2.0,0.0,Durant,201142.0,,,,,,,,,,,,,,,
255,PT03M57.00S,2026-03-17T02:32:02.8Z,2,REGULAR,freethrow,1 of 2,[],201142,,,1610612745,45,45,2026-03-17T02:32:02Z,2530000,False,,,0,,K. Durant Free Throw 1 of 2 (11 PTS),[201142],1610612745.0,HOU,,,,Durant,K. Durant,,,,,,,,,,,,Made,,11.0,,,,,,,,,,,,
256,PT03M57.00S,2026-03-17T02:32:23.8Z,2,REGULAR,freethrow,2 of 2,[],201142,,,1610612745,46,45,2026-03-17T02:32:23Z,2540000,False,,,0,,K. Durant Free Throw 2 of 2 (12 PTS),[201142],1610612745.0,HOU,,,,Durant,K. Durant,,,,,,,,,,,,Made,,12.0,,,,,,,,,,,,
257,PT03M41.00S,2026-03-17T02:32:45.6Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1631106,,,1610612747,46,45,2026-03-17T02:32:58Z,2550000,False,,,0,,T. Eason personal FOUL (3 PF) (Dončić 2 FT),"[1631106, 1629029]",1610612745.0,HOU,,,,Eason,T. Eason,,,,,In The Paint (Non-RA),8-16 Center,1626300.0,3.0,0.0,Dončić,1629029.0,,,,,,,,,,,,,,,
259,PT03M41.00S,2026-03-17T02:33:22.7Z,2,REGULAR,freethrow,1 of 2,[],1629029,,,1610612747,46,45,2026-03-17T02:33:22Z,2570000,False,,,0,,MISS L. Dončić Free Throw 1 of 2,[1629029],1610612747.0,LAL,,,,Dončić,L. Dončić,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
260,PT03M41.00S,2026-03-17T02:33:22.7Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612747,46,45,2026-03-17T02:33:22Z,2580000,False,,,0,,TEAM offensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,259.0,,,,,,,,,,,,,
261,PT03M41.00S,2026-03-17T02:33:23.9Z,2,REGULAR,substitution,out,[],1631106,,,1610612747,46,45,2026-03-17T02:33:28Z,2590000,False,,,0,,SUB out: T. Eason,[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,,,,,,,,,,,,,,,,,,,,,,
262,PT03M41.00S,2026-03-17T02:33:23.9Z,2,REGULAR,substitution,in,[],1642263,,,1610612747,46,45,2026-03-17T02:33:28Z,2600000,False,,,0,,SUB in: R. Sheppard,[1642263],1610612745.0,HOU,,,,Sheppard,R. Sheppard,,,,,,,,,,,,,,,,,,,,,,,,,,
263,PT03M41.00S,2026-03-17T02:33:54.5Z,2,REGULAR,freethrow,2 of 2,[],1629029,,,1610612747,46,46,2026-03-17T02:33:54Z,2610000,False,,,0,,L. Dončić Free Throw 2 of 2 (21 PTS),[1629029],1610612747.0,LAL,,,,Dončić,L. Dončić,,,,,,,,,,,,Made,,21.0,,,,,,,,,,,,
264,PT03M30.00S,2026-03-17T02:34:15.3Z,2,REGULAR,3pt,Jump Shot,[],1627827,92.9862023653088,96.32352941176471,1610612745,46,46,2026-03-17T02:34:19Z,2620000,False,232.0,13.0,1,right,MISS D. Finney-Smith 3PT,[1627827],1610612745.0,HOU,,,,Finney-Smith,D. Finney-Smith,,,,,Right Corner 3,24+ Right,,,,,,Missed,,,23.2,,,,,,,,,,,
265,PT03M27.00S,2026-03-17T02:34:18.3Z,2,REGULAR,rebound,defensive,[],1629029,,,1610612747,46,46,2026-03-17T02:34:19Z,2630000,False,,,0,,L. Dončić REBOUND (Off:0 Def:2),[1629029],1610612747.0,LAL,,,,Dončić,L. Dončić,,,,,Right Corner 3,24+ Right,,,,,,,264.0,,,2.0,2.0,0.0,,,,,,,,
266,PT03M18.00S,2026-03-17T02:34:27.8Z,2,REGULAR,3pt,Jump Shot,[],1629029,32.670827858081466,58.82352941176471,1610612747,46,46,2026-03-17T02:35:42Z,2640000,False,-44.0,255.0,1,left,MISS L. Dončić 25' step back 3PT,[1629029],1610612747.0,LAL,step back,,,Dončić,L. Dončić,,,,,Above the Break 3,24+ Center,,,,,,Missed,,,25.84,,,,,,,,,,,
267,PT03M14.00S,2026-03-17T02:34:31.8Z,2,REGULAR,rebound,offensive,[],1629028,,,1610612747,46,46,2026-03-17T02:34:34Z,2650000,False,,,0,,D. Ayton REBOUND (Off:2 Def:4),[1629028],1610612747.0,LAL,,,,Ayton,D. Ayton,,,,,Above the Break 3,24+ Center,,,,,,,266.0,,,6.0,4.0,2.0,,,,,,,,
268,PT03M11.00S,2026-03-17T02:34:34.3Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1628379,21.632720105124836,10.53921568627451,1610612747,46,46,2026-03-17T02:34:40Z,2660000,False,197.0,151.0,1,left,MISS L. Kennard 24' 3PT,[1628379],1610612747.0,LAL,,,,Kennard,L. Kennard,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,,24.83,,,,,,,,,,,
269,PT03M09.00S,2026-03-17T02:34:36.3Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612745,46,46,2026-03-17T02:34:40Z,2670000,False,,,0,,TEAM defensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,268.0,,,,,,,,,,,,,
271,PT02M51.00S,2026-03-17T02:35:03.7Z,2,REGULAR,2pt,Jump Shot,[],1642263,86.81011826544021,69.6078431372549,1610612745,46,46,2026-03-17T02:35:10Z,2690000,False,98.0,71.0,1,right,MISS R. Sheppard 12' pullup Shot,[1642263],1610612745.0,HOU,pullup,,,Sheppard,R. Sheppard,,,,,Mid-Range,8-16 Right,,,,,,Missed,,,12.13,,,,,,,,,,,
272,PT02M48.00S,2026-03-17T02:35:06.7Z,2,REGULAR,rebound,offensive,[],1641708,,,1610612745,46,46,2026-03-17T02:35:10Z,2700000,False,,,0,,A. Thompson REBOUND (Off:3 Def:3),[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,Mid-Range,8-16 Right,,,,,,,271.0,,,6.0,3.0,3.0,,,,,,,,
273,PT02M46.00S,2026-03-17T02:35:08.5Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1627827,74.32654402102497,12.254901960784313,1610612745,49,46,2026-03-17T02:35:15Z,2710000,False,-189.0,189.0,1,right,D. Finney-Smith 26' 3PT  (8 PTS) (A. Thompson 4 AST),"[1627827, 1641708]",1610612745.0,HOU,,,,Finney-Smith,D. Finney-Smith,,,,,Above the Break 3,24+ Left Center,,,,,,Made,,8.0,26.69,,,,A. Thompson,1641708.0,4.0,,,,,
275,PT02M45.00S,2026-03-17T02:35:17.3Z,2,REGULAR,timeout,full,['team'],0,,,1610612747,49,46,2026-03-17T02:35:17Z,2730000,False,,,0,,LAL Timeout,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
276,PT02M45.00S,2026-03-17T02:36:36.9Z,2,REGULAR,substitution,out,[],1629028,,,1610612747,49,46,2026-03-17T02:36:53Z,2740000,False,,,0,,SUB out: D. Ayton,[1629028],1610612747.0,LAL,,,,Ayton,D. Ayton,,,,,,,,,,,,,,,,,,,,,,,,,,
277,PT02M45.00S,2026-03-17T02:36:36.9Z,2,REGULAR,substitution,in,[],2544,,,1610612747,49,46,2026-03-17T02:36:53Z,2750000,False,,,0,,SUB in: L. James,[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,,,,,,,,,,,,,,
278,PT02M33.00S,2026-03-17T02:37:05.1Z,2,REGULAR,3pt,Jump Shot,[],203935,25.04927726675427,15.686274509803921,1610612747,49,49,2026-03-17T02:37:10Z,2760000,False,172.0,183.0,1,left,M. Smart 25' 3PT  (6 PTS) (L. Dončić 3 AST),"[203935, 1629029]",1610612747.0,LAL,,,,Smart,M. Smart,,,,,Above the Break 3,24+ Right Center,,,,,,Made,,6.0,25.09,,,,L. Dončić,1629029.0,3.0,,,,,
280,PT02M07.00S,2026-03-17T02:37:30.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201142,92.32917214191852,61.274509803921575,1610612745,51,49,2026-03-17T02:38:02Z,2780000,False,56.0,20.0,1,right,K. Durant driving floating Jump Shot (14 PTS),[201142],1610612745.0,HOU,driving floating,,,Durant,K. Durant,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Made,,14.0,5.97,,,,,,,,,,,
283,PT01M57.00S,2026-03-17T02:37:40.4Z,2,REGULAR,turnover,lost ball,[],1629029,,,1610612747,51,49,2026-03-17T02:40:55Z,2790000,False,,,0,,L. Dončić lost ball TURNOVER (2 TO),"[1629029, 1642263]",1610612747.0,LAL,,,,Dončić,L. Dončić,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,2.0,Sheppard,1642263.0,,
284,PT01M57.00S,2026-03-17T02:37:40.4Z,2,REGULAR,steal,,[],1642263,,,1610612745,51,49,2026-03-17T02:40:55Z,2800000,False,,,0,,R. Sheppard STEAL (1 STL),[1642263],1610612745.0,HOU,,,,Sheppard,R. Sheppard,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
285,PT01M55.00S,2026-03-17T02:37:43.7Z,2,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1641708,91.93495400788436,51.71568627450981,1610612745,53,49,2026-03-17T02:46:59Z,2810000,False,9.0,23.0,1,right,A. Thompson running DUNK (8 PTS) (D. Finney-Smith 2 AST),"[1641708, 1627827]",1610612745.0,HOU,running,,,Thompson,A. Thompson,,,,,Restricted Area,0-8 Center,,,,,,Made,,8.0,2.48,,,,D. Finney-Smith,1627827.0,2.0,,,,,
287,PT01M35.00S,2026-03-17T02:38:07.5Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1642263,,,1610612747,53,49,2026-03-17T02:38:15Z,2830000,False,,,0,,R. Sheppard personal FOUL (1 PF) (Dončić 2 FT),"[1642263, 1629029]",1610612745.0,HOU,,,,Sheppard,R. Sheppard,,,,,In The Paint (Non-RA),8-16 Left,1626301.0,1.0,0.0,Dončić,1629029.0,,,,,,,,,,,,,,,
291,PT01M35.00S,2026-03-17T02:38:35.7Z,2,REGULAR,freethrow,1 of 2,[],1629029,,,1610612747,53,50,2026-03-17T02:38:35Z,2850000,False,,,0,,L. Dončić Free Throw 1 of 2 (22 PTS),[1629029],1610612747.0,LAL,,,,Dončić,L. Dončić,,,,,,,,,,,,Made,,22.0,,,,,,,,,,,,
292,PT01M35.00S,2026-03-17T02:38:38.1Z,2,REGULAR,substitution,out,[],1628379,,,1610612747,53,50,2026-03-17T02:38:42Z,2860000,False,,,0,,SUB out: L. Kennard,[1628379],1610612747.0,LAL,,,,Kennard,L. Kennard,,,,,,,,,,,,,,,,,,,,,,,,,,
293,PT01M35.00S,2026-03-17T02:38:38.1Z,2,REGULAR,substitution,in,[],1630559,,,1610612747,53,50,2026-03-17T02:38:42Z,2870000,False,,,0,,SUB in: A. Reaves,[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,,,,,,,,,,,,,,,,,,,
294,PT01M35.00S,2026-03-17T02:38:56.4Z,2,REGULAR,freethrow,2 of 2,[],1629029,,,1610612747,53,51,2026-03-17T02:38:56Z,2880000,False,,,0,,L. Dončić Free Throw 2 of 2 (23 PTS),[1629029],1610612747.0,LAL,,,,Dončić,L. Dončić,,,,,,,,,,,,Made,,23.0,,,,,,,,,,,,
295,PT01M16.00S,2026-03-17T02:39:16.1Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1631095,92.59198423127464,50.49019607843137,1610612745,55,51,2026-03-17T02:39:23Z,2890000,False,2.0,17.0,1,right,J. Smith Jr. cutting DUNK (13 PTS) (K. Durant 1 AST),"[1631095, 201142]",1610612745.0,HOU,cutting,,,Smith Jr.,J. Smith Jr.,,,,,Restricted Area,0-8 Center,,,,,,Made,,13.0,1.73,,,,K. Durant,201142.0,1.0,,,,,
297,PT00M58.60S,2026-03-17T02:39:34.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630559,6.915243101182654,56.127450980392155,1610612747,55,51,2026-03-17T02:39:40Z,2910000,False,-31.0,13.0,1,left,MISS A. Reaves cutting Layup - blocked,"[1630559, 1627827]",1610612747.0,LAL,cutting,,,Reaves,A. Reaves,,,,,Restricted Area,0-8 Center,,,,,,Missed,,,3.31,,,,,,,,,,Finney-Smith,1627827.0
298,PT00M58.60S,2026-03-17T02:39:34.0Z,2,REGULAR,block,,[],1627827,,,1610612747,55,51,2026-03-17T02:39:36Z,2920000,False,,,0,,D. Finney-Smith BLOCK (1 BLK),[1627827],1610612745.0,HOU,,,,Finney-Smith,D. Finney-Smith,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
299,PT00M56.00S,2026-03-17T02:39:36.6Z,2,REGULAR,rebound,offensive,[],2544,,,1610612747,55,51,2026-03-17T02:39:40Z,2930000,False,,,0,,L. James REBOUND (Off:1 Def:1),[2544],1610612747.0,LAL,,,,James,L. James,,,,,Restricted Area,0-8 Center,,,,,,,297.0,,,2.0,1.0,1.0,,,,,,,,
300,PT00M48.70S,2026-03-17T02:39:44.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629029,7.046649145860711,54.90196078431373,1610612747,55,51,2026-03-17T02:39:48Z,2940000,False,-25.0,14.0,1,left,MISS L. Dončić Layup,[1629029],1610612747.0,LAL,,,,Dončić,L. Dončić,,,,,Restricted Area,0-8 Center,,,,,,Missed,,,2.81,,,,,,,,,,,
301,PT00M47.30S,2026-03-17T02:39:46.3Z,2,REGULAR,rebound,defensive,[],201142,,,1610612745,55,51,2026-03-17T02:39:48Z,2950000,False,,,0,,K. Durant REBOUND (Off:0 Def:4),[201142],1610612745.0,HOU,,,,Durant,K. Durant,,,,,Restricted Area,0-8 Center,,,,,,,300.0,,,4.0,4.0,0.0,,,,,,,,
302,PT00M43.30S,2026-03-17T02:39:50.3Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1631095,74.85216819973719,15.441176470588236,1610612745,55,51,2026-03-17T02:40:00Z,2960000,False,-173.0,184.0,1,right,MISS J. Smith Jr. 25' running 3PT,[1631095],1610612745.0,HOU,running,,,Smith Jr.,J. Smith Jr.,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,,25.23,,,,,,,,,,,
303,PT00M39.50S,2026-03-17T02:39:54.1Z,2,REGULAR,rebound,defensive,[],1629060,,,1610612747,55,51,2026-03-17T02:40:00Z,2970000,False,,,0,,R. Hachimura REBOUND (Off:1 Def:1),[1629060],1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,Above the Break 3,24+ Left Center,,,,,,,302.0,,,2.0,1.0,1.0,,,,,,,,
304,PT00M33.80S,2026-03-17T02:39:59.9Z,2,REGULAR,turnover,lost ball,[],2544,,,1610612747,55,51,2026-03-17T02:40:04Z,2980000,False,,,0,,L. James lost ball TURNOVER (1 TO),"[2544, 1642263]",1610612747.0,LAL,,,,James,L. James,,,,,Mid-Range,16-24 Right,,,,,,,,,,,,,,,,1.0,Sheppard,1642263.0,,
305,PT00M33.80S,2026-03-17T02:39:59.9Z,2,REGULAR,steal,,[],1642263,,,1610612745,55,51,2026-03-17T02:40:01Z,2990000,False,,,0,,R. Sheppard STEAL (2 STL),[1642263],1610612745.0,HOU,,,,Sheppard,R. Sheppard,,,,,Mid-Range,16-24 Right,,,,,,,,,,,,,,,,,,,,
306,PT00M24.70S,2026-03-17T02:40:09.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",201142,93.77463863337714,55.63725490196079,1610612745,57,51,2026-03-17T02:40:15Z,3000000,False,28.0,6.0,1,right,K. Durant driving finger roll Layup (16 PTS),[201142],1610612745.0,HOU,driving finger roll,,,Durant,K. Durant,,,,,Restricted Area,0-8 Center,,,,,,Made,,16.0,2.88,,,,,,,,,,,
307,PT00M01.00S,2026-03-17T02:40:36.3Z,2,REGULAR,3pt,Jump Shot,[],1630559,9.411957950065702,98.0392156862745,1610612747,57,51,2026-03-17T02:40:41Z,3010000,False,-240.0,36.0,1,left,MISS A. Reaves 24' 3PT,[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,Left Corner 3,24+ Left,,,,,,Missed,,,24.29,,,,,,,,,,,
308,PT00M01.00S,2026-03-17T02:40:36.3Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612747,57,51,2026-03-17T02:40:41Z,3020000,False,,,0,,TEAM offensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,Left Corner 3,24+ Left,,,,,,,307.0,,,,,,,,,,,,,
309,PT00M00.00S,2026-03-17T02:40:56.2Z,2,REGULAR,period,end,[],0,,,1610612747,57,51,2026-03-17T02:40:56Z,3030000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310,PT12M00.00S,2026-03-17T02:55:53.9Z,3,REGULAR,substitution,out,['startperiod'],1627827,,,1610612747,57,51,2026-03-17T02:57:27Z,3040000,False,,,0,,SUB out: D. Finney-Smith,[1627827],1610612745.0,HOU,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
311,PT12M00.00S,2026-03-17T02:55:53.9Z,3,REGULAR,substitution,out,['startperiod'],1642263,,,1610612747,57,51,2026-03-17T02:57:27Z,3050000,False,,,0,,SUB out: R. Sheppard,[1642263],1610612745.0,HOU,,,,Sheppard,R. Sheppard,,,,,,,,,,,,,,,,,,,,,,,,,,
312,PT12M00.00S,2026-03-17T02:55:53.9Z,3,REGULAR,substitution,out,['startperiod'],1629060,,,1610612747,57,51,2026-03-17T02:57:27Z,3060000,False,,,0,,SUB out: R. Hachimura,[1629060],1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,,,,,,,,,,,,,,,,,,,,,,
313,PT12M00.00S,2026-03-17T02:55:53.9Z,3,REGULAR,substitution,in,['startperiod'],1631106,,,1610612747,57,51,2026-03-17T02:57:27Z,3070000,False,,,0,,SUB in: T. Eason,[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,,,,,,,,,,,,,,,,,,,,,,
314,PT12M00.00S,2026-03-17T02:55:53.9Z,3,REGULAR,substitution,in,['startperiod'],203991,,,1610612747,57,51,2026-03-17T02:57:27Z,3080000,False,,,0,,SUB in: C. Capela,[203991],1610612745.0,HOU,,,,Capela,C. Capela,,,,,,,,,,,,,,,,,,,,,,,,,,
315,PT12M00.00S,2026-03-17T02:55:53.9Z,3,REGULAR,substitution,in,['startperiod'],1629028,,,1610612747,57,51,2026-03-17T02:57:27Z,3090000,False,,,0,,SUB in: D. Ayton,[1629028],1610612747.0,LAL,,,,Ayton,D. Ayton,,,,,,,,,,,,,,,,,,,,,,,,,,
316,PT12M00.00S,2026-03-17T02:57:22.7Z,3,REGULAR,period,start,[],0,,,1610612747,57,51,2026-03-17T02:57:28Z,3100000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
317,PT11M47.00S,2026-03-17T02:57:34.9Z,3,REGULAR,3pt,Jump Shot,[],1629029,76.69185282522996,12.745098039215685,1610612747,57,51,2026-03-17T02:57:39Z,3110000,False,-186.0,167.0,1,right,MISS L. Dončić 24' 3PT,[1629029],1610612747.0,LAL,,,,Dončić,L. Dončić,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,,24.99,,,,,,,,,,,
318,PT11M43.00S,2026-03-17T02:57:38.9Z,3,REGULAR,rebound,offensive,[],1630559,,,1610612747,57,51,2026-03-17T02:57:39Z,3120000,False,,,0,,A. Reaves REBOUND (Off:1 Def:2),[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,Above the Break 3,24+ Left Center,,,,,,,317.0,,,3.0,2.0,1.0,,,,,,,,
319,PT11M42.00S,2026-03-17T02:57:39.6Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],2544,65.65374507227332,42.64705882352941,1610612747,57,51,2026-03-17T02:57:44Z,3130000,False,-37.0,270.0,1,right,MISS L. James 27' 3PT,[2544],1610612747.0,LAL,,,,James,L. James,,,,,Above the Break 3,24+ Center,,,,,,Missed,,,27.29,,,,,,,,,,,
320,PT11M39.00S,2026-03-17T02:57:42.6Z,3,REGULAR,rebound,defensive,[],1641708,,,1610612745,57,51,2026-03-17T02:57:44Z,3140000,False,,,0,,A. Thompson REBOUND (Off:3 Def:4),[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,Above the Break 3,24+ Center,,,,,,,319.0,,,7.0,4.0,3.0,,,,,,,,
321,PT11M30.00S,2026-03-17T02:57:55.6Z,3,REGULAR,foul,personal,[],2544,,,1610612745,57,51,2026-03-17T02:58:04Z,3150000,False,,,0,,L. James personal FOUL (3 PF),"[2544, 1641708]",1610612747.0,LAL,,,,James,L. James,,,,,In The Paint (Non-RA),8-16 Center,202058.0,3.0,0.0,Thompson,1641708.0,,,,,,,,,,,,,,,
323,PT11M24.00S,2026-03-17T02:58:14.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1631106,8.492115637319317,44.36274509803921,1610612745,57,51,2026-03-17T02:58:43Z,3170000,False,28.0,27.0,1,left,MISS T. Eason driving Layup - blocked,"[1631106, 1630559]",1610612745.0,HOU,driving,,,Eason,T. Eason,,,,,Restricted Area,0-8 Center,,,,,,Missed,,,3.92,,,,,,,,,,Reaves,1630559.0
324,PT11M24.00S,2026-03-17T02:58:14.8Z,3,REGULAR,block,,[],1630559,,,1610612745,57,51,2026-03-17T02:58:17Z,3180000,False,,,0,,A. Reaves BLOCK (1 BLK),[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
325,PT11M21.00S,2026-03-17T02:58:17.8Z,3,REGULAR,rebound,offensive,[],1631106,,,1610612745,57,51,2026-03-17T02:58:24Z,3190000,False,,,0,,T. Eason REBOUND (Off:2 Def:2),[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,Restricted Area,0-8 Center,,,,,,,323.0,,,4.0,2.0,2.0,,,,,,,,
326,PT11M21.00S,2026-03-17T02:58:18.2Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1641708,7.835085413929041,47.05882352941176,1610612745,59,51,2026-03-17T02:59:08Z,3200000,False,15.0,21.0,1,left,A. Thompson reverse Layup (10 PTS) (T. Eason 3 AST),"[1641708, 1631106]",1610612745.0,HOU,reverse,,,Thompson,A. Thompson,,,,,Restricted Area,0-8 Center,,,,,,Made,,10.0,2.57,,,,T. Eason,1631106.0,3.0,,,,,
328,PT11M09.00S,2026-03-17T02:58:29.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203935,91.93495400788436,53.67647058823529,1610612747,59,53,2026-03-17T02:59:31Z,3220000,False,18.0,23.0,1,right,M. Smart fadeaway Jump Shot (8 PTS),[203935],1610612747.0,LAL,fadeaway,,,Smart,M. Smart,,,,,Restricted Area,0-8 Center,,,,,,Made,,8.0,2.97,,,,,,,,,,,
329,PT10M50.00S,2026-03-17T02:58:48.0Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1641708,8.229303547963205,49.754901960784316,1610612745,61,53,2026-03-17T02:58:52Z,3230000,False,1.0,25.0,1,left,A. Thompson cutting DUNK (12 PTS) (C. Capela 2 AST),"[1641708, 203991]",1610612745.0,HOU,cutting,,,Thompson,A. Thompson,,,,,Restricted Area,0-8 Center,,,,,,Made,,12.0,2.49,,,,C. Capela,203991.0,2.0,,,,,
331,PT10M32.00S,2026-03-17T02:59:05.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629028,89.83245729303549,35.294117647058826,1610612747,61,53,2026-03-17T02:59:10Z,3250000,False,-74.0,43.0,1,right,MISS D. Ayton 8' turnaround fadeaway Shot,[1629028],1610612747.0,LAL,turnaround fadeaway,,,Ayton,D. Ayton,,,,,In The Paint (Non-RA),8-16 Left,,,,,,Missed,,,8.52,,,,,,,,,,,
332,PT10M30.00S,2026-03-17T02:59:07.7Z,3,REGULAR,rebound,defensive,[],203991,,,1610612745,61,53,2026-03-17T02:59:10Z,3260000,False,,,0,,C. Capela REBOUND (Off:2 Def:2),[203991],1610612745.0,HOU,,,,Capela,C. Capela,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,331.0,,,4.0,2.0,2.0,,,,,,,,
333,PT10M22.00S,2026-03-17T02:59:16.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631095,17.296320630749015,60.049019607843135,1610612745,61,53,2026-03-17T02:59:21Z,3270000,False,-50.0,110.0,1,left,MISS J. Smith Jr. 12' pullup Shot - blocked,"[1631095, 1629028]",1610612745.0,HOU,pullup,,,Smith Jr.,J. Smith Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Missed,,,12.1,,,,,,,,,,Ayton,1629028.0
334,PT10M22.00S,2026-03-17T02:59:16.7Z,3,REGULAR,block,,[],1629028,,,1610612745,61,53,2026-03-17T02:59:18Z,3280000,False,,,0,,D. Ayton BLOCK (1 BLK),[1629028],1610612747.0,LAL,,,,Ayton,D. Ayton,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
335,PT10M19.00S,2026-03-17T02:59:19.7Z,3,REGULAR,rebound,offensive,[],1631095,,,1610612745,61,53,2026-03-17T02:59:21Z,3290000,False,,,0,,J. Smith Jr. REBOUND (Off:2 Def:3),[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,333.0,,,5.0,3.0,2.0,,,,,,,,
336,PT10M13.00S,2026-03-17T02:59:24.8Z,3,REGULAR,2pt,Jump Shot,['2ndchance'],1631095,21.76412614980289,44.11764705882353,1610612745,63,53,2026-03-17T02:59:30Z,3300000,False,29.0,152.0,1,left,J. Smith Jr. 15' turnaround fadeaway Jump Shot (15 PTS),[1631095],1610612745.0,HOU,turnaround fadeaway,,,Smith Jr.,J. Smith Jr.,,,,,Mid-Range,8-16 Center,,,,,,Made,,15.0,15.49,,,,,,,,,,,
