actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
352,PT00M07.40S,2026-01-21T02:34:27.6Z,2,REGULAR,substitution,out,[],1642263,,,1610612745,59,70,2026-01-21T02:34:36Z,3450000,False,,,0,,SUB out: R. Sheppard,[1642263],1610612745.0,HOU,,,,Sheppard,R. Sheppard,,,,,,,,,,,,,,,,,,,,,,,,,,
353,PT00M07.40S,2026-01-21T02:34:27.6Z,2,REGULAR,substitution,in,[],1641708,,,1610612745,59,70,2026-01-21T02:34:36Z,3460000,False,,,0,,SUB in: A. Thompson,[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
354,PT00M07.40S,2026-01-21T02:34:27.6Z,2,REGULAR,substitution,in,[],1629006,,,1610612745,59,70,2026-01-21T02:34:36Z,3470000,False,,,0,,SUB in: J. Okogie,[1629006],1610612745.0,HOU,,,,Okogie,J. Okogie,,,,,,,,,,,,,,,,,,,,,,,,,,
355,PT00M07.40S,2026-01-21T02:34:52.4Z,2,REGULAR,freethrow,2 of 2,[],1630578,,,1610612745,60,70,2026-01-21T02:34:52Z,3480000,False,,,0,,A. Sengun Free Throw 2 of 2 (12 PTS),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,Made,,,,,,,12.0,,,,,,,,,,,
356,PT00M01.70S,2026-01-21T02:34:59.6Z,2,REGULAR,3pt,Jump Shot,[],1641705,28.07161629434954,75.98039215686273,1610612759,60,70,2026-01-21T02:35:14Z,3490000,False,-130.0,211.0,1,left,MISS V. Wembanyama 24' fadeaway bank 3PT,[1641705],1610612759.0,SAS,fadeaway bank,,,Wembanyama,V. Wembanyama,,,,,Above the Break 3,24+ Left Center,24.81,Missed,,,,,,,,,,,,,,,,,,
357,PT00M01.70S,2026-01-21T02:34:59.6Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612759,60,70,2026-01-21T02:35:14Z,3500000,False,,,0,,TEAM offensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,Above the Break 3,24+ Left Center,,,356.0,,,,,,,,,,,,,,,,,
358,PT00M00.00S,2026-01-21T02:35:15.6Z,2,REGULAR,period,end,[],0,,,1610612759,60,70,2026-01-21T02:35:15Z,3510000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
359,PT12M00.00S,2026-01-21T02:50:39.1Z,3,REGULAR,substitution,out,['startperiod'],1627827,,,1610612759,60,70,2026-01-21T02:51:24Z,3520000,False,,,0,,SUB out: D. Finney-Smith,[1627827],1610612745.0,HOU,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
360,PT12M00.00S,2026-01-21T02:50:39.1Z,3,REGULAR,substitution,out,['startperiod'],1628436,,,1610612759,60,70,2026-01-21T02:51:24Z,3530000,False,,,0,,SUB out: L. Kornet,[1628436],1610612759.0,SAS,,,,Kornet,L. Kornet,,,,,,,,,,,,,,,,,,,,,,,,,,
361,PT12M00.00S,2026-01-21T02:50:39.1Z,3,REGULAR,substitution,in,['startperiod'],201142,,,1610612759,60,70,2026-01-21T02:51:24Z,3540000,False,,,0,,SUB in: K. Durant,[201142],1610612745.0,HOU,,,,Durant,K. Durant,,,,,,,,,,,,,,,,,,,,,,,,,,
362,PT12M00.00S,2026-01-21T02:50:39.1Z,3,REGULAR,substitution,in,['startperiod'],203084,,,1610612759,60,70,2026-01-21T02:51:24Z,3550000,False,,,0,,SUB in: H. Barnes,[203084],1610612759.0,SAS,,,,Barnes,H. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
363,PT12M00.00S,2026-01-21T02:51:22.9Z,3,REGULAR,period,start,[],0,,,1610612745,60,70,2026-01-21T02:51:25Z,3560000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
364,PT11M45.00S,2026-01-21T02:51:36.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201142,19.136005256241788,64.2156862745098,1610612745,60,70,2026-01-21T02:51:42Z,3570000,False,-71.0,127.0,1,left,MISS K. Durant 14' Jump Shot,[201142],1610612745.0,HOU,,,,Durant,K. Durant,,,,,In The Paint (Non-RA),8-16 Center,14.59,Missed,,,,,,,,,,,,,,,,,,
365,PT11M43.00S,2026-01-21T02:51:38.8Z,3,REGULAR,rebound,defensive,[],1641705,,,1610612759,60,70,2026-01-21T02:51:42Z,3580000,False,,,0,,V. Wembanyama REBOUND (Off:2 Def:1),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,In The Paint (Non-RA),8-16 Center,,,364.0,3.0,1.0,2.0,,,,,,,,,,,,,,
366,PT11M36.00S,2026-01-21T02:51:46.5Z,3,REGULAR,3pt,Jump Shot,[],1630577,72.35545335085413,80.88235294117648,1610612759,60,73,2026-01-21T02:51:50Z,3590000,False,154.0,207.0,1,right,J. Champagnie 25' 3PT  (24 PTS) (S. Castle 7 AST),"[1630577, 1642264]",1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,Above the Break 3,24+ Right Center,25.86,Made,,,,,,,24.0,S. Castle,1642264.0,7.0,,,,,,,,
368,PT11M26.00S,2026-01-21T02:51:55.8Z,3,REGULAR,3pt,Jump Shot,[],1629006,6.915243101182654,5.637254901960785,1610612745,63,73,2026-01-21T02:52:00Z,3610000,False,222.0,13.0,1,left,J. Okogie 3PT  (5 PTS) (A. Thompson 3 AST),"[1629006, 1641708]",1610612745.0,HOU,,,,Okogie,J. Okogie,,,,,Right Corner 3,24+ Right,22.22,Made,,,,,,,5.0,A. Thompson,1641708.0,3.0,,,,,,,,
370,PT11M00.00S,2026-01-21T02:52:21.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1642264,92.19776609724047,59.55882352941176,1610612759,63,75,2026-01-21T02:52:26Z,3630000,False,48.0,21.0,1,right,S. Castle driving finger roll Layup (7 PTS),[1642264],1610612759.0,SAS,driving finger roll,,,Castle,S. Castle,,,,,In The Paint (Non-RA),0-8 Center,5.21,Made,,,,,,,7.0,,,,,,,,,,,
371,PT10M48.00S,2026-01-21T02:52:33.4Z,3,REGULAR,2pt,Jump Shot,[],201142,23.209592641261498,30.88235294117647,1610612745,63,75,2026-01-21T02:53:05Z,3640000,False,96.0,166.0,1,left,MISS K. Durant 19' pullup Shot,[201142],1610612745.0,HOU,pullup,,,Durant,K. Durant,,,,,Mid-Range,16-24 Right Center,19.13,Missed,,,,,,,,,,,,,,,,,,
372,PT10M45.00S,2026-01-21T02:52:36.4Z,3,REGULAR,rebound,defensive,[],1628368,,,1610612759,63,75,2026-01-21T02:52:38Z,3650000,False,,,0,,D. Fox REBOUND (Off:0 Def:3),[1628368],1610612759.0,SAS,,,,Fox,D. Fox,,,,,Mid-Range,16-24 Right Center,,,371.0,3.0,3.0,0.0,,,,,,,,,,,,,,
373,PT10M36.00S,2026-01-21T02:52:48.4Z,3,REGULAR,foul,personal,[],1629006,,,1610612759,63,75,2026-01-21T02:53:09Z,3660000,False,,,0,,J. Okogie personal FOUL (1 PF),"[1629006, 1630577]",1610612745.0,HOU,,,,Okogie,J. Okogie,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1628954.0,,,,,,1.0,0.0,Champagnie,1630577.0,,,,
375,PT10M22.00S,2026-01-21T02:53:21.8Z,3,REGULAR,2pt,Jump Shot,[],1641705,91.5407358738502,80.3921568627451,1610612759,63,75,2026-01-21T02:53:28Z,3680000,False,152.0,27.0,1,right,MISS V. Wembanyama 15' turnaround fadeaway Shot,[1641705],1610612759.0,SAS,turnaround fadeaway,,,Wembanyama,V. Wembanyama,,,,,Mid-Range,8-16 Right,15.44,Missed,,,,,,,,,,,,,,,,,,
376,PT10M21.00S,2026-01-21T02:53:22.8Z,3,REGULAR,rebound,defensive,[],1630578,,,1610612745,63,75,2026-01-21T02:53:28Z,3690000,False,,,0,,A. Sengun REBOUND (Off:0 Def:7),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Mid-Range,8-16 Right,,,375.0,7.0,7.0,0.0,,,,,,,,,,,,,,
377,PT10M14.00S,2026-01-21T02:53:29.4Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1631095,29.517082785808146,76.7156862745098,1610612745,63,75,2026-01-21T02:54:28Z,3700000,False,-134.0,225.0,1,left,MISS J. Smith Jr. 26' running pullup 3PT,[1631095],1610612745.0,HOU,running pullup,,,Smith Jr.,J. Smith Jr.,,,,,Above the Break 3,24+ Left Center,26.17,Missed,,,,,,,,,,,,,,,,,,
378,PT10M12.00S,2026-01-21T02:53:31.4Z,3,REGULAR,rebound,defensive,[],203084,,,1610612759,63,75,2026-01-21T02:53:36Z,3710000,False,,,0,,H. Barnes REBOUND (Off:0 Def:2),[203084],1610612759.0,SAS,,,,Barnes,H. Barnes,,,,,Above the Break 3,24+ Left Center,,,377.0,2.0,2.0,0.0,,,,,,,,,,,,,,
379,PT10M04.00S,2026-01-21T02:53:38.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628368,93.11760840998686,49.50980392156863,1610612759,63,77,2026-01-21T02:53:45Z,3720000,False,-2.0,12.0,1,right,D. Fox driving reverse Layup (12 PTS),[1628368],1610612759.0,SAS,driving reverse,,,Fox,D. Fox,,,,,Restricted Area,0-8 Center,1.25,Made,,,,,,,12.0,,,,,,,,,,,
380,PT09M44.00S,2026-01-21T02:53:59.1Z,3,REGULAR,2pt,Jump Shot,[],1641708,22.026938239159,65.68627450980392,1610612745,65,77,2026-01-21T02:54:02Z,3730000,False,-78.0,155.0,1,left,A. Thompson 17' pullup Jump Shot (14 PTS),[1641708],1610612745.0,HOU,pullup,,,Thompson,A. Thompson,,,,,Mid-Range,16-24 Left Center,17.33,Made,,,,,,,14.0,,,,,,,,,,,
381,PT09M36.00S,2026-01-21T02:54:07.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628368,90.48948751642575,47.05882352941176,1610612759,65,77,2026-01-21T02:54:13Z,3740000,False,-15.0,37.0,1,right,MISS D. Fox driving Layup - blocked,"[1628368, 1631095]",1610612759.0,SAS,driving,,,Fox,D. Fox,,,,,Restricted Area,0-8 Center,3.97,Missed,,,,,,,,,,,,,,,Smith Jr.,1631095.0,,
382,PT09M36.00S,2026-01-21T02:54:07.4Z,3,REGULAR,block,,[],1631095,,,1610612759,65,77,2026-01-21T02:54:09Z,3750000,False,,,0,,J. Smith Jr. BLOCK (1 BLK),[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
383,PT09M33.00S,2026-01-21T02:54:10.4Z,3,REGULAR,rebound,defensive,[],1630578,,,1610612745,65,77,2026-01-21T02:54:13Z,3760000,False,,,0,,A. Sengun REBOUND (Off:0 Def:8),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Restricted Area,0-8 Center,,,381.0,8.0,8.0,0.0,,,,,,,,,,,,,,
384,PT09M32.00S,2026-01-21T02:54:12.3Z,3,REGULAR,turnover,out-of-bounds,[],1630578,,,1610612745,65,77,2026-01-21T02:54:19Z,3770000,False,,,0,,A. Sengun bad pass out-of-bounds TURNOVER (2 TO),[1630578],1610612745.0,HOU,bad pass,,,Sengun,A. Sengun,,,,,Above the Break 3,24+ Left Center,,,,,,,1628954.0,2.0,,,,,,,,,,,,
385,PT09M11.00S,2026-01-21T02:54:45.1Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],1641705,92.19776609724047,26.47058823529412,1610612759,65,77,2026-01-21T02:54:50Z,3780000,False,-118.0,21.0,1,right,MISS V. Wembanyama 11' pullup Shot,[1641705],1610612759.0,SAS,pullup,,,Wembanyama,V. Wembanyama,,,,,Mid-Range,8-16 Left,11.94,Missed,,,,,,,,,,,,,,,,,,
386,PT09M09.00S,2026-01-21T02:54:47.1Z,3,REGULAR,rebound,defensive,[],1630578,,,1610612745,65,77,2026-01-21T02:54:50Z,3790000,False,,,0,,A. Sengun REBOUND (Off:0 Def:9),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Mid-Range,8-16 Left,,,385.0,9.0,9.0,0.0,,,,,,,,,,,,,,
387,PT08M54.00S,2026-01-21T02:55:02.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630578,6.915243101182654,53.67647058823529,1610612745,67,77,2026-01-21T02:55:06Z,3800000,False,-18.0,13.0,1,left,A. Sengun cutting Layup (14 PTS) (K. Durant 4 AST),"[1630578, 201142]",1610612745.0,HOU,cutting,,,Sengun,A. Sengun,,,,,Restricted Area,0-8 Center,2.22,Made,,,,,,,14.0,K. Durant,201142.0,4.0,,,,,,,,
389,PT08M46.00S,2026-01-21T02:55:10.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1642264,92.06636005256242,60.049019607843135,1610612759,67,77,2026-01-21T02:55:15Z,3820000,False,50.0,22.0,1,right,MISS S. Castle driving Layup,[1642264],1610612759.0,SAS,driving,,,Castle,S. Castle,,,,,In The Paint (Non-RA),0-8 Center,5.48,Missed,,,,,,,,,,,,,,,,,,
391,PT08M44.00S,2026-01-21T02:55:12.5Z,3,REGULAR,rebound,defensive,[],1630578,,,1610612745,67,77,2026-01-21T02:55:15Z,3840000,False,,,0,,A. Sengun REBOUND (Off:0 Def:10),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,In The Paint (Non-RA),0-8 Center,,,389.0,10.0,10.0,0.0,,,,,,,,,,,,,,
392,PT08M43.00S,2026-01-21T02:55:14.8Z,3,REGULAR,turnover,out-of-bounds,[],1630578,,,1610612745,67,77,2026-01-21T02:55:32Z,3850000,False,,,0,,A. Sengun bad pass out-of-bounds TURNOVER (3 TO),[1630578],1610612745.0,HOU,bad pass,,,Sengun,A. Sengun,,,,,Above the Break 3,24+ Right Center,,,,,,,202058.0,3.0,,,,,,,,,,,,
393,PT08M35.00S,2026-01-21T02:55:37.9Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1628368,73.66951379763469,17.892156862745097,1610612759,67,77,2026-01-21T02:55:43Z,3860000,False,-161.0,195.0,1,right,MISS D. Fox 25' step back 3PT,[1628368],1610612759.0,SAS,step back,,,Fox,D. Fox,,,,,Above the Break 3,24+ Left Center,25.26,Missed,,,,,,,,,,,,,,,,,,
394,PT08M33.00S,2026-01-21T02:55:40.7Z,3,REGULAR,rebound,offensive,[],1641705,,,1610612759,67,77,2026-01-21T02:55:40Z,3870000,False,,,0,,V. Wembanyama REBOUND (Off:3 Def:1),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,Above the Break 3,24+ Left Center,,,393.0,4.0,1.0,3.0,,,,,,,,,,,,,,
395,PT08M29.00S,2026-01-21T02:55:44.1Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1630577,65.25952693823915,48.529411764705884,1610612759,67,80,2026-01-21T02:55:47Z,3880000,False,-7.0,274.0,1,right,J. Champagnie 27' 3PT  (27 PTS) (S. Castle 8 AST),"[1630577, 1642264]",1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,Above the Break 3,24+ Center,27.42,Made,,,,,,,27.0,S. Castle,1642264.0,8.0,,,,,,,,
397,PT08M10.00S,2026-01-21T02:56:03.5Z,3,REGULAR,turnover,bad pass,[],201142,,,1610612745,67,80,2026-01-21T02:56:06Z,3900000,False,,,0,,K. Durant bad pass TURNOVER (3 TO),"[201142, 1642264]",1610612745.0,HOU,,,,Durant,K. Durant,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,3.0,,,,,,,,,,,Castle,1642264.0
398,PT08M10.00S,2026-01-21T02:56:03.5Z,3,REGULAR,steal,,[],1642264,,,1610612759,67,80,2026-01-21T02:56:05Z,3910000,False,,,0,,S. Castle STEAL (1 STL),[1642264],1610612759.0,SAS,,,,Castle,S. Castle,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
399,PT08M06.00S,2026-01-21T02:56:07.4Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1642264,93.51182654402102,55.88235294117647,1610612759,67,82,2026-01-21T02:56:19Z,3920000,False,29.0,8.0,1,right,S. Castle running DUNK (9 PTS) (D. Fox 4 AST),"[1642264, 1628368]",1610612759.0,SAS,running,,,Castle,S. Castle,,,,,Restricted Area,0-8 Center,3.06,Made,,,,,,,9.0,D. Fox,1628368.0,4.0,,,,,,,,
401,PT08M06.00S,2026-01-21T02:56:17.1Z,3,REGULAR,foul,personal,['1freethrow'],1629006,,,1610612759,67,82,2026-01-21T02:56:24Z,3940000,False,,,0,,J. Okogie shooting personal FOUL (2 PF) (Castle 1 FT),"[1629006, 1642264]",1610612745.0,HOU,shooting,,,Okogie,J. Okogie,,,,,Restricted Area,0-8 Center,,,,,,,202058.0,,,,,,2.0,0.0,Castle,1642264.0,,,,
403,PT08M06.00S,2026-01-21T02:56:27.4Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612759,67,82,2026-01-21T02:56:53Z,3960000,False,,,0,,HOU Timeout,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
404,PT08M06.00S,2026-01-21T03:00:02.0Z,3,REGULAR,freethrow,1 of 1,"['fromturnover', 'fastbreak']",1642264,,,1610612759,67,83,2026-01-21T03:00:02Z,3970000,False,,,0,,S. Castle Free Throw 1 of 1 (10 PTS),[1642264],1610612759.0,SAS,,,,Castle,S. Castle,,,,,,,,Made,,,,,,,10.0,,,,,,,,,,,
405,PT07M49.00S,2026-01-21T03:00:23.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201142,17.95335085413929,36.029411764705884,1610612745,69,83,2026-01-21T03:00:28Z,3980000,False,70.0,116.0,1,left,K. Durant 13' fadeaway Jump Shot (14 PTS),[201142],1610612745.0,HOU,fadeaway,,,Durant,K. Durant,,,,,In The Paint (Non-RA),8-16 Right,13.57,Made,,,,,,,14.0,,,,,,,,,,,
406,PT07M32.00S,2026-01-21T03:00:39.7Z,3,REGULAR,3pt,Jump Shot,[],1641705,68.9388961892247,75.0,1610612759,69,83,2026-01-21T03:00:45Z,3990000,False,125.0,239.0,1,right,MISS V. Wembanyama 27' 3PT,[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,Above the Break 3,24+ Right Center,27.02,Missed,,,,,,,,,,,,,,,,,,
407,PT07M32.00S,2026-01-21T03:00:39.7Z,3,REGULAR,rebound,defensive,[],201142,,,1610612745,69,83,2026-01-21T03:00:45Z,4000000,False,,,0,,K. Durant REBOUND (Off:0 Def:3),[201142],1610612745.0,HOU,,,,Durant,K. Durant,,,,,Above the Break 3,24+ Right Center,,,406.0,3.0,3.0,0.0,,,,,,,,,,,,,,
408,PT07M22.00S,2026-01-21T03:00:50.8Z,3,REGULAR,3pt,Jump Shot,[],1631095,28.991458607095925,25.245098039215684,1610612745,69,83,2026-01-21T03:00:56Z,4010000,False,124.0,220.0,1,left,MISS J. Smith Jr. 25' 3PT,[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Above the Break 3,24+ Right Center,25.24,Missed,,,,,,,,,,,,,,,,,,
409,PT07M20.00S,2026-01-21T03:00:52.8Z,3,REGULAR,rebound,defensive,[],1641705,,,1610612759,69,83,2026-01-21T03:00:56Z,4020000,False,,,0,,V. Wembanyama REBOUND (Off:3 Def:2),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,Above the Break 3,24+ Right Center,,,408.0,5.0,2.0,3.0,,,,,,,,,,,,,,
410,PT07M12.00S,2026-01-21T03:01:01.1Z,3,REGULAR,3pt,Jump Shot,[],1630577,77.08607095926413,8.57843137254902,1610612759,69,83,2026-01-21T03:01:08Z,4030000,False,-207.0,163.0,1,right,MISS J. Champagnie 26' 3PT,[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,Above the Break 3,24+ Left Center,26.35,Missed,,,,,,,,,,,,,,,,,,
411,PT07M11.00S,2026-01-21T03:01:02.1Z,3,REGULAR,rebound,defensive,[],1641708,,,1610612745,69,83,2026-01-21T03:01:08Z,4040000,False,,,0,,A. Thompson REBOUND (Off:0 Def:4),[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,Above the Break 3,24+ Left Center,,,410.0,4.0,4.0,0.0,,,,,,,,,,,,,,
412,PT07M04.00S,2026-01-21T03:01:08.9Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1641708,8.09789750328515,40.931372549019606,1610612745,69,83,2026-01-21T03:01:41Z,4050000,False,45.0,24.0,1,left,MISS A. Thompson running Layup,[1641708],1610612745.0,HOU,running,,,Thompson,A. Thompson,,,,,In The Paint (Non-RA),0-8 Center,5.11,Missed,,,,,,,,,,,,,,,,,,
414,PT07M04.00S,2026-01-21T03:01:08.9Z,3,REGULAR,rebound,offensive,[],1631095,,,1610612745,69,83,2026-01-21T03:01:41Z,4070000,False,,,0,,J. Smith Jr. REBOUND (Off:1 Def:1),[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,412.0,2.0,1.0,1.0,,,,,,,,,,,,,,
415,PT07M04.00S,2026-01-21T03:01:30.0Z,3,REGULAR,foul,personal,['2freethrow'],1630577,,,1610612745,69,83,2026-01-21T03:01:36Z,4080000,False,,,0,,J. Champagnie shooting personal FOUL (2 PF) (Smith Jr. 2 FT),"[1630577, 1631095]",1610612759.0,SAS,shooting,,,Champagnie,J. Champagnie,,,,,Restricted Area,0-8 Center,,,,,,,202058.0,,,,,,2.0,0.0,Smith Jr.,1631095.0,,,,
417,PT07M04.00S,2026-01-21T03:01:44.1Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],1631095,,,1610612745,70,83,2026-01-21T03:01:44Z,4100000,False,,,0,,J. Smith Jr. Free Throw 1 of 2 (10 PTS),[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,,,,Made,,,,,,,10.0,,,,,,,,,,,
418,PT07M04.00S,2026-01-21T03:01:45.3Z,3,REGULAR,substitution,out,[],1641705,,,1610612745,70,83,2026-01-21T03:01:55Z,4110000,False,,,0,,SUB out: V. Wembanyama,[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,,,,,,,,,,,,,,,,,,,,,,
419,PT07M04.00S,2026-01-21T03:01:45.3Z,3,REGULAR,substitution,out,[],203084,,,1610612745,70,83,2026-01-21T03:01:55Z,4120000,False,,,0,,SUB out: H. Barnes,[203084],1610612759.0,SAS,,,,Barnes,H. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
420,PT07M04.00S,2026-01-21T03:01:45.3Z,3,REGULAR,substitution,in,[],1629640,,,1610612745,70,83,2026-01-21T03:01:55Z,4130000,False,,,0,,SUB in: K. Johnson,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
421,PT07M04.00S,2026-01-21T03:01:45.3Z,3,REGULAR,substitution,in,[],1628436,,,1610612745,70,83,2026-01-21T03:01:55Z,4140000,False,,,0,,SUB in: L. Kornet,[1628436],1610612759.0,SAS,,,,Kornet,L. Kornet,,,,,,,,,,,,,,,,,,,,,,,,,,
422,PT07M04.00S,2026-01-21T03:01:44.1Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],1631095,,,1610612745,70,83,2026-01-21T03:02:14Z,4150000,False,,,0,,MISS J. Smith Jr. Free Throw 2 of 2,[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
423,PT07M03.00S,2026-01-21T03:01:45.1Z,3,REGULAR,rebound,defensive,[],1630577,,,1610612759,70,83,2026-01-21T03:02:14Z,4160000,False,,,0,,J. Champagnie REBOUND (Off:0 Def:6),[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,,,,,422.0,6.0,6.0,0.0,,,,,,,,,,,,,,
424,PT06M45.00S,2026-01-21T03:02:27.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642264,80.89684625492772,62.99019607843137,1610612759,70,83,2026-01-21T03:02:55Z,4170000,False,65.0,127.0,1,right,MISS S. Castle 14' pullup Shot,[1642264],1610612759.0,SAS,pullup,,,Castle,S. Castle,,,,,In The Paint (Non-RA),8-16 Center,14.28,Missed,,,,,,,,,,,,,,,,,,
425,PT06M42.00S,2026-01-21T03:02:30.7Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612759,70,83,2026-01-21T03:04:07Z,4180000,False,,,0,,TEAM offensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,In The Paint (Non-RA),8-16 Center,,,424.0,,,,,,,,,,,,,,,,,
426,PT06M42.00S,2026-01-21T03:02:54.7Z,3,REGULAR,substitution,out,[],1629006,,,1610612759,70,83,2026-01-21T03:04:07Z,4190000,False,,,0,,SUB out: J. Okogie,[1629006],1610612745.0,HOU,,,,Okogie,J. Okogie,,,,,,,,,,,,,,,,,,,,,,,,,,
427,PT06M42.00S,2026-01-21T03:02:54.7Z,3,REGULAR,substitution,out,[],1628368,,,1610612759,70,83,2026-01-21T03:04:07Z,4200000,False,,,0,,SUB out: D. Fox,[1628368],1610612759.0,SAS,,,,Fox,D. Fox,,,,,,,,,,,,,,,,,,,,,,,,,,
428,PT06M42.00S,2026-01-21T03:02:54.7Z,3,REGULAR,substitution,in,[],1642263,,,1610612759,70,83,2026-01-21T03:04:07Z,4210000,False,,,0,,SUB in: R. Sheppard,[1642263],1610612745.0,HOU,,,,Sheppard,R. Sheppard,,,,,,,,,,,,,,,,,,,,,,,,,,
429,PT06M42.00S,2026-01-21T03:02:54.7Z,3,REGULAR,substitution,in,[],1642844,,,1610612759,70,83,2026-01-21T03:04:07Z,4220000,False,,,0,,SUB in: D. Harper,[1642844],1610612759.0,SAS,,,,Harper,D. Harper,,,,,,,,,,,,,,,,,,,,,,,,,,
430,PT06M39.00S,2026-01-21T03:03:36.0Z,3,REGULAR,jumpball,recovered,[],1630577,,,1610612759,70,83,2026-01-21T03:04:07Z,4230000,False,,,0,,Jump Ball S. Castle vs. A. Sengun: Tip to J. Champagnie,"[1630577, 1642264, 1630578]",1610612759.0,SAS,heldball,J. Champagnie,1630577.0,Champagnie,J. Champagnie,Castle,1642264.0,Sengun,1630578.0,,,,,,,,,,,,,,,,,,,,,,
435,PT06M37.00S,2026-01-21T03:03:37.9Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1628436,92.06636005256242,51.225490196078425,1610612759,70,85,2026-01-21T03:04:07Z,4280000,False,6.0,22.0,1,right,L. Kornet alley-oop DUNK (6 PTS) (D. Harper 2 AST),"[1628436, 1642844]",1610612759.0,SAS,alley-oop,,,Kornet,L. Kornet,,,,,Restricted Area,0-8 Center,2.29,Made,,,,,,,6.0,D. Harper,1642844.0,2.0,,,,,,,,
