actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,playerName,playerNameI,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,jumpBallRecoverdPersonId,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
340,PT09M11.00S,2023-03-05T02:59:01.1Z,3,REGULAR,3pt,Jump Shot,[],201572,92.06636005256242,96.07843137254902,1610612749,68,62,2023-03-05T02:59:06Z,3380000,False,230.0,22.0,1,right,B. Lopez 3PT  (18 PTS) (J. Holiday 9 AST),"[201572, 201950]",1610612749.0,MIL,,,,,,,Right Corner 3,24+ Right,23.15,Made,Lopez,B. Lopez,,,,,18.0,J. Holiday,201950.0,9.0,,,,,,,,,,,
342,PT08M51.00S,2023-03-05T02:59:20.9Z,3,REGULAR,3pt,Jump Shot,[],200782,5.732588699080158,98.0392156862745,1610612755,68,62,2023-03-05T02:59:52Z,3400000,False,-240.0,1.0,1,left,MISS P. Tucker 24' 3PT,[200782],1610612755.0,PHI,,,,,,,Left Corner 3,24+ Left,24.02,Missed,Tucker,P. Tucker,,,,,,,,,,,,,,,,,,,
343,PT08M48.00S,2023-03-05T02:59:24.6Z,3,REGULAR,rebound,defensive,[],203507,,,1610612749,68,62,2023-03-05T02:59:24Z,3410000,False,,,0,,G. Antetokounmpo REBOUND (Off:1 Def:7),[203507],1610612749.0,MIL,,,,,,,Left Corner 3,24+ Left,,,Antetokounmpo,G. Antetokounmpo,342.0,8.0,7.0,1.0,,,,,,,,,,,,,,,
344,PT08M34.00S,2023-03-05T02:59:38.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628960,91.67214191852825,51.470588235294116,1610612749,70,62,2023-03-05T02:59:56Z,3420000,False,7.0,26.0,1,right,G. Allen driving Layup (5 PTS) (B. Lopez 1 AST),"[1628960, 201572]",1610612749.0,MIL,driving,,,,,,Restricted Area,0-8 Center,2.68,Made,Allen,G. Allen,,,,,5.0,B. Lopez,201572.0,1.0,,,,,,,,,,,
346,PT08M34.00S,2023-03-05T02:59:44.9Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612755,70,62,2023-03-05T02:59:44Z,3440000,False,,,0,,PHI Timeout,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
347,PT08M21.00S,2023-03-05T03:03:24.6Z,3,REGULAR,2pt,Jump Shot,[],203954,20.71287779237845,36.27450980392157,1610612755,70,62,2023-03-05T03:03:30Z,3450000,False,69.0,142.0,1,left,MISS J. Embiid 15' pullup Shot,[203954],1610612755.0,PHI,pullup,,,,,,Mid-Range,8-16 Center,15.79,Missed,Embiid,J. Embiid,,,,,,,,,,,,,,,,,,,
348,PT08M18.00S,2023-03-05T03:03:27.6Z,3,REGULAR,rebound,defensive,[],1626192,,,1610612749,70,62,2023-03-05T03:03:30Z,3460000,False,,,0,,P. Connaughton REBOUND (Off:0 Def:1),[1626192],1610612749.0,MIL,,,,,,,Mid-Range,8-16 Center,,,Connaughton,P. Connaughton,347.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
349,PT08M11.00S,2023-03-05T03:03:34.4Z,3,REGULAR,3pt,Jump Shot,[],1628960,70.90998685939553,16.42156862745098,1610612749,73,62,2023-03-05T03:03:55Z,3470000,False,-168.0,221.0,1,right,G. Allen 27' 3PT pullup (8 PTS) (G. Antetokounmpo 3 AST),"[1628960, 203507]",1610612749.0,MIL,pullup,,,,,,Above the Break 3,24+ Left Center,27.75,Made,Allen,G. Allen,,,,,8.0,G. Antetokounmpo,203507.0,3.0,,,,,,,,,,,
351,PT07M43.00S,2023-03-05T03:04:03.0Z,3,REGULAR,3pt,Jump Shot,[],203954,32.53942181340342,36.76470588235294,1610612755,73,65,2023-03-05T03:04:11Z,3490000,False,66.0,253.0,1,left,J. Embiid 26' 3PT fadeaway (15 PTS),[203954],1610612755.0,PHI,fadeaway,,,,,,Above the Break 3,24+ Center,26.19,Made,Embiid,J. Embiid,,,,,15.0,,,,,,,,,,,,,,
352,PT07M24.00S,2023-03-05T03:04:21.9Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203507,79.71419185282524,36.029411764705884,1610612749,73,65,2023-03-05T03:04:25Z,3500000,False,-70.0,138.0,1,right,MISS G. Antetokounmpo 15' turnaround fadeaway Shot,[203507],1610612749.0,MIL,turnaround fadeaway,,,,,,In The Paint (Non-RA),8-16 Center,15.49,Missed,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,
353,PT07M21.00S,2023-03-05T03:04:24.9Z,3,REGULAR,rebound,defensive,[],203954,,,1610612755,73,65,2023-03-05T03:04:25Z,3510000,False,,,0,,J. Embiid REBOUND (Off:0 Def:5),[203954],1610612755.0,PHI,,,,,,,In The Paint (Non-RA),8-16 Center,,,Embiid,J. Embiid,352.0,5.0,5.0,0.0,,,,,,,,,,,,,,,
354,PT07M10.00S,2023-03-05T03:04:34.7Z,3,REGULAR,2pt,Jump Shot,[],203954,20.45006570302234,29.65686274509804,1610612755,73,67,2023-03-05T03:04:58Z,3520000,False,102.0,140.0,1,left,J. Embiid 17' pullup Jump Shot (17 PTS) (J. Harden 4 AST),"[203954, 201935]",1610612755.0,PHI,pullup,,,,,,Mid-Range,16-24 Right Center,17.28,Made,Embiid,J. Embiid,,,,,17.0,J. Harden,201935.0,4.0,,,,,,,,,,,
356,PT06M46.00S,2023-03-05T03:04:59.9Z,3,REGULAR,turnover,bad pass,[],203507,,,1610612749,73,67,2023-03-05T03:05:07Z,3540000,False,,,0,,G. Antetokounmpo bad pass TURNOVER (3 TO),"[203507, 201935]",1610612749.0,MIL,,,,,,,Mid-Range,16-24 Center,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,3.0,,Harden,201935.0,,
357,PT06M46.00S,2023-03-05T03:04:59.9Z,3,REGULAR,steal,,[],201935,,,1610612755,73,67,2023-03-05T03:05:02Z,3550000,False,,,0,,J. Harden STEAL (1 STL),[201935],1610612755.0,PHI,,,,,,,Mid-Range,16-24 Center,,,Harden,J. Harden,,,,,,,,,,,,,,,,,,,
358,PT06M40.00S,2023-03-05T03:05:05.5Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630178,6.1268068331143235,51.71568627450981,1610612755,73,69,2023-03-05T03:05:11Z,3560000,False,-9.0,5.0,1,left,T. Maxey running Layup (19 PTS) (J. Harden 5 AST),"[1630178, 201935]",1610612755.0,PHI,running,,,,,,Restricted Area,0-8 Center,1.0,Made,Maxey,T. Maxey,,,,,19.0,J. Harden,201935.0,5.0,,,,,,,,,,,
360,PT06M23.00S,2023-03-05T03:05:21.9Z,3,REGULAR,3pt,Jump Shot,[],203507,66.83639947437582,41.911764705882355,1610612749,73,69,2023-03-05T03:05:34Z,3580000,False,-40.0,259.0,1,right,MISS G. Antetokounmpo 26' 3PT,[203507],1610612749.0,MIL,,,,,,,Above the Break 3,24+ Center,26.23,Missed,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,
361,PT06M21.00S,2023-03-05T03:05:24.6Z,3,REGULAR,rebound,offensive,[],1628960,,,1610612749,73,69,2023-03-05T03:05:24Z,3590000,False,,,0,,G. Allen REBOUND (Off:1 Def:2),[1628960],1610612749.0,MIL,,,,,,,Above the Break 3,24+ Center,,,Allen,G. Allen,360.0,3.0,2.0,1.0,,,,,,,,,,,,,,,
362,PT06M15.00S,2023-03-05T03:05:30.4Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",201572,86.85939553219448,50.44806985294118,1610612749,73,69,2023-03-05T03:05:40Z,3600000,False,2.0,71.0,1,right,MISS B. Lopez 7' floating Shot,[201572],1610612749.0,MIL,floating,,,,,,In The Paint (Non-RA),0-8 Center,7.1,Missed,Lopez,B. Lopez,,,,,,,,,,,,,,,,,,,
363,PT06M12.00S,2023-03-05T03:05:33.4Z,3,REGULAR,rebound,offensive,[],203507,,,1610612749,73,69,2023-03-05T03:05:33Z,3610000,False,,,0,,G. Antetokounmpo REBOUND (Off:2 Def:7),[203507],1610612749.0,MIL,,,,,,,In The Paint (Non-RA),8-16 Center,,,Antetokounmpo,G. Antetokounmpo,362.0,9.0,7.0,2.0,,,,,,,,,,,,,,,
364,PT06M11.00S,2023-03-05T03:05:37.4Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1628960,78.9257555847569,7.107843137254902,1610612749,76,69,2023-03-05T03:05:44Z,3620000,False,-214.0,146.0,1,right,G. Allen 25' 3PT  (11 PTS) (B. Lopez 2 AST),"[1628960, 201572]",1610612749.0,MIL,,,,,,,Above the Break 3,24+ Left Center,25.92,Made,Allen,G. Allen,,,,,11.0,B. Lopez,201572.0,2.0,,,,,,,,,,,
366,PT06M11.00S,2023-03-05T03:06:11.7Z,3,REGULAR,substitution,out,[],203507,,,1610612755,76,69,2023-03-05T03:06:31Z,3640000,False,,,0,,SUB out: G. Antetokounmpo,[203507],1610612749.0,MIL,,,,,,,,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,
367,PT06M11.00S,2023-03-05T03:06:11.7Z,3,REGULAR,substitution,out,[],200782,,,1610612755,76,69,2023-03-05T03:06:31Z,3650000,False,,,0,,SUB out: P. Tucker,[200782],1610612755.0,PHI,,,,,,,,,,,Tucker,P. Tucker,,,,,,,,,,,,,,,,,,,
368,PT06M11.00S,2023-03-05T03:06:11.7Z,3,REGULAR,substitution,in,[],1626171,,,1610612755,76,69,2023-03-05T03:06:31Z,3660000,False,,,0,,SUB in: B. Portis,[1626171],1610612749.0,MIL,,,,,,,,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,
369,PT06M11.00S,2023-03-05T03:06:11.7Z,3,REGULAR,substitution,in,[],1627777,,,1610612755,76,69,2023-03-05T03:06:31Z,3670000,False,,,0,,SUB in: G. Niang,[1627777],1610612755.0,PHI,,,,,,,,,,,Niang,G. Niang,,,,,,,,,,,,,,,,,,,
372,PT06M11.00S,2023-03-05T03:06:50.1Z,3,REGULAR,foul,personal,['2freethrow'],1630178,,,1610612749,76,69,2023-03-05T03:07:24Z,3700000,False,,,0,,T. Maxey shooting personal FOUL (1 PF) (Connaughton 2 FT),"[1630178, 1626192]",1610612755.0,PHI,shooting,,,,,,In The Paint (Non-RA),8-16 Center,,,Maxey,T. Maxey,,,,,,,,,204059.0,1.0,0.0,Connaughton,1626192.0,,,,,,
377,PT06M11.00S,2023-03-05T03:06:50.1Z,3,REGULAR,freethrow,1 of 1,['2ndchance'],1626192,,,1610612749,77,69,2023-03-05T03:09:10Z,3715000,False,,,0,,P. Connaughton Free Throw 1 of 1 (1 PTS),[1626192],1610612749.0,MIL,,,,,,,,,,Made,Connaughton,P. Connaughton,,,,,1.0,,,,,,,,,,,,,,
385,PT05M54.00S,2023-03-05T03:07:09.1Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],203954,6.389618922470433,47.30392156862745,1610612755,77,71,2023-03-05T03:11:28Z,3716250,False,13.0,8.0,1,left,J. Embiid cutting DUNK (19 PTS) (J. Harden 6 AST),"[203954, 201935]",1610612755.0,PHI,cutting,,,,,,Restricted Area,0-8 Center,1.55,Made,Embiid,J. Embiid,,,,,19.0,J. Harden,201935.0,6.0,,,,,,,,,,,
378,PT05M40.00S,2023-03-05T03:07:28.2Z,3,REGULAR,3pt,Jump Shot,[],201950,93.24901445466492,95.34313725490196,1610612749,80,71,2023-03-05T03:11:28Z,3717500,False,227.0,11.0,1,right,J. Holiday 3PT  (18 PTS),[201950],1610612749.0,MIL,,,,,,,Right Corner 3,24+ Right,22.7,Made,Holiday,J. Holiday,,,,,18.0,,,,,,,,,,,,,,
410,PT05M40.00S,2023-03-05T03:07:47.2Z,3,REGULAR,3pt,Jump Shot,[],1630178,29.48423127463863,25.735294117647058,1610612755,80,71,2023-03-05T03:14:31Z,3718750,False,121.0,225.0,1,left,MISS T. Maxey 25' pullup 3PT,[1630178],1610612755.0,PHI,pullup,,,,,,Above the Break 3,24+ Right Center,25.54,Missed,Maxey,T. Maxey,,,,,,,,,,,,,,,,,,,
411,PT05M40.00S,2023-03-05T03:07:47.2Z,3,REGULAR,rebound,defensive,[],1626192,,,1610612749,80,71,2023-03-05T03:14:31Z,3719375,False,,,0,,P. Connaughton REBOUND (Off:0 Def:2),[1626192],1610612749.0,MIL,,,,,,,Above the Break 3,24+ Right Center,,,Connaughton,P. Connaughton,410.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
376,PT05M18.00S,2023-03-05T03:08:06.3Z,3,REGULAR,3pt,Jump Shot,[],1628960,71.43561103810775,18.627450980392158,1610612749,83,71,2023-03-05T03:17:43Z,3720000,False,-157.0,216.0,1,right,G. Allen 26' 3PT  (14 PTS) (B. Lopez 3 AST),"[1628960, 201572]",1610612749.0,MIL,,,,,,,Above the Break 3,24+ Left Center,26.7,Made,Allen,G. Allen,,,,,14.0,B. Lopez,201572.0,3.0,,,,,,,,,,,
442,PT05M18.00S,2023-03-05T03:09:29.5Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612755,83,71,2023-03-05T03:18:11Z,3727500,False,,,0,,PHI Timeout,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
379,PT05M18.00S,2023-03-05T03:10:52.7Z,3,REGULAR,substitution,out,[],1626171,,,1610612755,83,71,2023-03-05T03:11:14Z,3730000,False,,,0,,SUB out: B. Portis,[1626171],1610612749.0,MIL,,,,,,,,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,
380,PT05M18.00S,2023-03-05T03:10:52.7Z,3,REGULAR,substitution,out,[],1626192,,,1610612755,83,71,2023-03-05T03:11:14Z,3740000,False,,,0,,SUB out: P. Connaughton,[1626192],1610612749.0,MIL,,,,,,,,,,,Connaughton,P. Connaughton,,,,,,,,,,,,,,,,,,,
381,PT05M18.00S,2023-03-05T03:10:52.7Z,3,REGULAR,substitution,out,[],201935,,,1610612755,83,71,2023-03-05T03:11:14Z,3750000,False,,,0,,SUB out: J. Harden,[201935],1610612755.0,PHI,,,,,,,,,,,Harden,J. Harden,,,,,,,,,,,,,,,,,,,
382,PT05M18.00S,2023-03-05T03:10:52.7Z,3,REGULAR,substitution,in,[],204060,,,1610612755,83,71,2023-03-05T03:11:14Z,3760000,False,,,0,,SUB in: J. Ingles,[204060],1610612749.0,MIL,,,,,,,,,,,Ingles,J. Ingles,,,,,,,,,,,,,,,,,,,
384,PT05M18.00S,2023-03-05T03:10:52.7Z,3,REGULAR,substitution,in,[],1629003,,,1610612755,83,71,2023-03-05T03:11:14Z,3780000,False,,,0,,SUB in: S. Milton,[1629003],1610612755.0,PHI,,,,,,,,,,,Milton,S. Milton,,,,,,,,,,,,,,,,,,,
450,PT05M18.00S,2023-03-05T03:10:52.7Z,3,REGULAR,substitution,in,[],203114,,,1610612755,83,71,2023-03-05T03:19:38Z,3785000,False,,,0,,SUB in: K. Middleton,[203114],1610612749.0,MIL,,,,,,,,,,,Middleton,K. Middleton,,,,,,,,,,,,,,,,,,,
387,PT04M57.00S,2023-03-05T03:11:37.0Z,3,REGULAR,2pt,Jump Shot,[],1630178,17.296320630749015,25.49019607843137,1610612755,83,73,2023-03-05T03:11:45Z,3790000,False,123.0,110.0,1,left,T. Maxey 16' driving floating Jump Shot (21 PTS) (J. Embiid 7 AST),"[1630178, 203954]",1610612755.0,PHI,driving floating,,,,,,Mid-Range,16-24 Right Center,16.47,Made,Maxey,T. Maxey,,,,,21.0,J. Embiid,203954.0,7.0,,,,,,,,,,,
389,PT04M51.00S,2023-03-05T03:11:42.5Z,3,REGULAR,3pt,Jump Shot,[],1628960,74.19513797634691,12.745098039215685,1610612749,86,73,2023-03-05T03:11:51Z,3810000,False,-186.0,190.0,1,right,G. Allen 26' 3PT pullup (17 PTS) (J. Holiday 10 AST),"[1628960, 201950]",1610612749.0,MIL,pullup,,,,,,Above the Break 3,24+ Left Center,26.62,Made,Allen,G. Allen,,,,,17.0,J. Holiday,201950.0,10.0,,,,,,,,,,,
391,PT04M30.00S,2023-03-05T03:12:03.7Z,3,REGULAR,3pt,Jump Shot,[],1630178,33.590670170827856,46.32352941176471,1610612755,86,76,2023-03-05T03:12:14Z,3830000,False,18.0,263.0,1,left,T. Maxey 26' 3PT  (24 PTS) (J. Embiid 8 AST),"[1630178, 203954]",1610612755.0,PHI,,,,,,,Above the Break 3,24+ Center,26.39,Made,Maxey,T. Maxey,,,,,24.0,J. Embiid,203954.0,8.0,,,,,,,,,,,
393,PT04M11.00S,2023-03-05T03:12:22.2Z,3,REGULAR,3pt,Jump Shot,[],204060,94.43166885676742,95.58823529411765,1610612749,89,76,2023-03-05T03:12:27Z,3850000,False,228.0,0.0,1,right,J. Ingles 3PT  (5 PTS) (J. Holiday 11 AST),"[204060, 201950]",1610612749.0,MIL,,,,,,,Right Corner 3,24+ Right,22.79,Made,Ingles,J. Ingles,,,,,5.0,J. Holiday,201950.0,11.0,,,,,,,,,,,
395,PT03M50.00S,2023-03-05T03:12:44.6Z,3,REGULAR,3pt,Jump Shot,[],203954,30.56833114323259,24.509803921568626,1610612755,89,76,2023-03-05T03:12:59Z,3870000,False,127.0,235.0,1,left,MISS J. Embiid 26' 3PT,[203954],1610612755.0,PHI,,,,,,,Above the Break 3,24+ Right Center,26.72,Missed,Embiid,J. Embiid,,,,,,,,,,,,,,,,,,,
396,PT03M45.00S,2023-03-05T03:12:49.6Z,3,REGULAR,rebound,defensive,[],203114,,,1610612749,89,76,2023-03-05T03:12:59Z,3880000,False,,,0,,K. Middleton REBOUND (Off:0 Def:2),[203114],1610612749.0,MIL,,,,,,,Above the Break 3,24+ Right Center,,,Middleton,K. Middleton,395.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
397,PT03M43.00S,2023-03-05T03:12:52.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628960,91.5407358738502,50.98039215686274,1610612749,89,76,2023-03-05T03:21:04Z,3890000,False,5.0,27.0,1,right,MISS G. Allen running Layup,[1628960],1610612749.0,MIL,running,,,,,,Restricted Area,0-8 Center,2.74,Missed,Allen,G. Allen,,,,,,,,,,,,,,,,,,,
398,PT03M42.00S,2023-03-05T03:12:53.5Z,3,REGULAR,rebound,offensive,[],203114,,,1610612749,89,76,2023-03-05T03:21:04Z,3900000,False,,,0,,K. Middleton REBOUND (Off:1 Def:2),[203114],1610612749.0,MIL,,,,,,,Restricted Area,0-8 Center,,,Middleton,K. Middleton,397.0,3.0,2.0,1.0,,,,,,,,,,,,,,,
399,PT03M42.00S,2023-03-05T03:12:56.8Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203114,94.40999984741211,50.0,1610612749,89,76,2023-03-05T03:13:40Z,3910000,False,0.0,0.0,1,right,MISS K. Middleton tip Layup,[203114],1610612749.0,MIL,tip,,,,,,Mid-Range,8-16 Left,0.0,Missed,Middleton,K. Middleton,,,,,,,,,,,,,,,,,,,
400,PT03M42.00S,2023-03-05T03:13:09.4Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612755,89,76,2023-03-05T03:13:09Z,3920000,False,,,0,,TEAM defensive REBOUND,[],1610612755.0,PHI,,,,,,,Mid-Range,8-16 Left,,,,,399.0,,,,,,,,,,,,,,,,,,
402,PT03M42.00S,2023-03-05T03:13:15.0Z,3,REGULAR,foul,technical,['1freethrow'],1628960,,,1610612755,89,76,2023-03-05T03:13:25Z,3940000,False,,,0,,G. Allen technical FOUL (1 Tech),[1628960],1610612749.0,MIL,,,,,,,,,,,Allen,G. Allen,,,,,,,,,204059.0,1.0,1.0,,,,,,,,
424,PT03M42.00S,2023-03-05T03:13:20.8Z,3,REGULAR,substitution,out,[],201950,,,1610612755,89,76,2023-03-05T03:16:21Z,3945000,False,,,0,,SUB out: J. Holiday,[201950],1610612749.0,MIL,,,,,,,,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,
425,PT03M42.00S,2023-03-05T03:13:20.8Z,3,REGULAR,substitution,in,[],1628975,,,1610612755,89,76,2023-03-05T03:16:21Z,3947500,False,,,0,,SUB in: J. Carter,[1628975],1610612749.0,MIL,,,,,,,,,,,Carter,J. Carter,,,,,,,,,,,,,,,,,,,
403,PT03M42.00S,2023-03-05T03:13:26.7Z,3,REGULAR,freethrow,1 of 1,[],203954,,,1610612755,89,77,2023-03-05T03:13:26Z,3950000,False,,,0,,J. Embiid technical Free Throw 1 of 1 (20 PTS),[203954],1610612755.0,PHI,technical,,,,,,,,,Made,Embiid,J. Embiid,,,,,20.0,,,,,,,,,,,,,,
404,PT03M27.00S,2023-03-05T03:13:55.3Z,3,REGULAR,turnover,lost ball,[],203954,,,1610612755,89,77,2023-03-05T03:14:11Z,3960000,False,,,0,,J. Embiid lost ball TURNOVER (1 TO),"[203954, 203114]",1610612755.0,PHI,,,,,,,In The Paint (Non-RA),0-8 Center,,,Embiid,J. Embiid,,,,,,,,,,,,,,1.0,,Middleton,203114.0,,
405,PT03M27.00S,2023-03-05T03:13:55.3Z,3,REGULAR,steal,,[],203114,,,1610612749,89,77,2023-03-05T03:13:58Z,3970000,False,,,0,,K. Middleton STEAL (1 STL),[203114],1610612749.0,MIL,,,,,,,In The Paint (Non-RA),0-8 Center,,,Middleton,K. Middleton,,,,,,,,,,,,,,,,,,,
406,PT03M10.00S,2023-03-05T03:14:13.6Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",201572,92.19776609724047,51.225490196078425,1610612749,91,77,2023-03-05T03:14:21Z,3980000,False,6.0,21.0,1,right,B. Lopez cutting DUNK (20 PTS) (K. Middleton 2 AST),"[201572, 203114]",1610612749.0,MIL,cutting,,,,,,Restricted Area,0-8 Center,2.17,Made,Lopez,B. Lopez,,,,,20.0,K. Middleton,203114.0,2.0,,,,,,,,,,,
408,PT03M10.00S,2023-03-05T03:14:19.7Z,3,REGULAR,foul,personal,['1freethrow'],1627777,,,1610612749,91,77,2023-03-05T03:14:30Z,4000000,False,,,0,,G. Niang shooting personal FOUL (1 PF) (Lopez 1 FT),"[1627777, 201572]",1610612755.0,PHI,shooting,,,,,,Restricted Area,0-8 Center,,,Niang,G. Niang,,,,,,,,,1162.0,1.0,0.0,Lopez,201572.0,,,,,,
412,PT03M10.00S,2023-03-05T03:14:41.1Z,3,REGULAR,freethrow,1 of 1,['fromturnover'],201572,,,1610612749,92,77,2023-03-05T03:14:41Z,4020000,False,,,0,,B. Lopez Free Throw 1 of 1 (21 PTS),[201572],1610612749.0,MIL,,,,,,,,,,Made,Lopez,B. Lopez,,,,,21.0,,,,,,,,,,,,,,
413,PT02M54.00S,2023-03-05T03:15:00.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630178,7.966491458607096,51.470588235294116,1610612755,92,77,2023-03-05T03:15:08Z,4030000,False,-7.0,22.0,1,left,MISS T. Maxey driving finger roll Layup,[1630178],1610612755.0,PHI,driving finger roll,,,,,,Restricted Area,0-8 Center,2.36,Missed,Maxey,T. Maxey,,,,,,,,,,,,,,,,,,,
414,PT02M49.00S,2023-03-05T03:15:05.1Z,3,REGULAR,rebound,defensive,[],1628975,,,1610612749,92,77,2023-03-05T03:15:08Z,4040000,False,,,0,,J. Carter REBOUND (Off:1 Def:1),[1628975],1610612749.0,MIL,,,,,,,Restricted Area,0-8 Center,,,Carter,J. Carter,413.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
415,PT02M41.00S,2023-03-05T03:15:12.1Z,3,REGULAR,3pt,Jump Shot,[],1628960,94.43166885676742,3.6764705882352944,1610612749,95,77,2023-03-05T03:15:17Z,4050000,False,-232.0,0.0,1,right,G. Allen 3PT  (20 PTS) (J. Carter 2 AST),"[1628960, 1628975]",1610612749.0,MIL,,,,,,,Left Corner 3,24+ Left,23.16,Made,Allen,G. Allen,,,,,20.0,J. Carter,1628975.0,2.0,,,,,,,,,,,
417,PT02M28.00S,2023-03-05T03:15:29.4Z,3,REGULAR,foul,personal,['2freethrow'],203114,,,1610612755,95,77,2023-03-05T03:15:58Z,4070000,False,,,0,,K. Middleton shooting personal FOUL (2 PF) (Niang 2 FT),"[203114, 1627777]",1610612749.0,MIL,shooting,,,,,,Restricted Area,0-8 Center,,,Middleton,K. Middleton,,,,,,,,,1162.0,2.0,0.0,Niang,1627777.0,,,,,,
419,PT02M28.00S,2023-03-05T03:15:59.7Z,3,REGULAR,freethrow,1 of 2,[],1627777,,,1610612755,95,77,2023-03-05T03:15:59Z,4090000,False,,,0,,MISS G. Niang Free Throw 1 of 2,[1627777],1610612755.0,PHI,,,,,,,,,,Missed,Niang,G. Niang,,,,,,,,,,,,,,,,,,,
420,PT02M28.00S,2023-03-05T03:15:59.7Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612755,95,77,2023-03-05T03:15:59Z,4100000,False,,,0,,TEAM offensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,,,,419.0,,,,,,,,,,,,,,,,,,
421,PT02M28.00S,2023-03-05T03:16:02.5Z,3,REGULAR,substitution,out,[],1629001,,,1610612755,95,77,2023-03-05T03:16:08Z,4110000,False,,,0,,SUB out: D. Melton,[1629001],1610612755.0,PHI,,,,,,,,,,,Melton,D. Melton,,,,,,,,,,,,,,,,,,,
422,PT02M28.00S,2023-03-05T03:16:02.5Z,3,REGULAR,substitution,in,[],1629667,,,1610612755,95,77,2023-03-05T03:16:08Z,4120000,False,,,0,,SUB in: J. McDaniels,[1629667],1610612755.0,PHI,,,,,,,,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,
423,PT02M28.00S,2023-03-05T03:16:21.3Z,3,REGULAR,freethrow,2 of 2,[],1627777,,,1610612755,95,78,2023-03-05T03:16:21Z,4130000,False,,,0,,G. Niang Free Throw 2 of 2 (4 PTS),[1627777],1610612755.0,PHI,,,,,,,,,,Made,Niang,G. Niang,,,,,4.0,,,,,,,,,,,,,,
426,PT02M06.00S,2023-03-05T03:16:44.6Z,3,REGULAR,2pt,Jump Shot,[],1628975,81.15965834428384,26.715686274509803,1610612749,95,78,2023-03-05T03:16:57Z,4140000,False,-116.0,125.0,1,right,MISS J. Carter 17' pullup Shot,[1628975],1610612749.0,MIL,pullup,,,,,,Mid-Range,16-24 Left Center,17.05,Missed,Carter,J. Carter,,,,,,,,,,,,,,,,,,,
427,PT02M02.00S,2023-03-05T03:16:49.2Z,3,REGULAR,rebound,offensive,[],201572,,,1610612749,95,78,2023-03-05T03:16:49Z,4150000,False,,,0,,B. Lopez REBOUND (Off:2 Def:1),[201572],1610612749.0,MIL,,,,,,,Mid-Range,16-24 Left Center,,,Lopez,B. Lopez,426.0,3.0,1.0,2.0,,,,,,,,,,,,,,,
428,PT01M59.00S,2023-03-05T03:16:52.3Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],201572,66.70499342969777,34.068627450980394,1610612749,95,78,2023-03-05T03:17:01Z,4160000,False,-80.0,260.0,1,right,MISS B. Lopez 27' 3PT,[201572],1610612749.0,MIL,,,,,,,Above the Break 3,24+ Center,27.24,Missed,Lopez,B. Lopez,,,,,,,,,,,,,,,,,,,
