actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId
381,PT00M06.90S,2022-10-29T01:14:52.3Z,2,REGULAR,substitution,out,[],201950,,,1610612749,58,51,2022-10-29T01:15:06Z,3750000,,,0,,SUB out: J. Holiday,[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
382,PT00M06.90S,2022-10-29T01:14:52.3Z,2,REGULAR,substitution,in,[],1628975,,,1610612749,58,51,2022-10-29T01:15:06Z,3760000,,,0,,SUB in: J. Carter,[1628975],1610612749.0,MIL,,,,Carter,J. Carter,,,,,,,,,,,,,,,,,,,,,,,,,,
383,PT00M06.90S,2022-10-29T01:14:52.3Z,2,REGULAR,substitution,in,[],201586,,,1610612749,58,51,2022-10-29T01:15:06Z,3770000,,,0,,SUB in: S. Ibaka,[201586],1610612749.0,MIL,,,,Ibaka,S. Ibaka,,,,,,,,,,,,,,,,,,,,,,,,,,
384,PT00M06.90S,2022-10-29T01:15:21.9Z,2,REGULAR,freethrow,1 of 1,[],203507,,,1610612749,59,51,2022-10-29T01:15:21Z,3780000,,,0,,G. Antetokounmpo Free Throw 1 of 1 (18 PTS),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,Made,18.0,,,,,,,,,,,,,,,,,
385,PT00M01.70S,2022-10-29T01:15:33.0Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",201586,,,1610612752,59,51,2022-10-29T01:15:53Z,3790000,,,0,,S. Ibaka shooting personal FOUL (1 PF) (Barrett 2 FT),"[201586, 1629628]",1610612749.0,MIL,shooting,,,Ibaka,S. Ibaka,,,,,Restricted Area,0-8 Center,,,,,,,,,,1626300.0,1.0,0.0,Barrett,1629628.0,,,,,,
387,PT00M01.70S,2022-10-29T01:16:14.7Z,2,REGULAR,freethrow,1 of 2,[],1629628,,,1610612752,59,52,2022-10-29T01:33:45Z,3810000,,,0,,R. Barrett Free Throw 1 of 2 (6 PTS),[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
405,PT00M01.70S,2022-10-29T01:16:30.8Z,2,REGULAR,substitution,out,[],1628392,,,1610612752,59,52,2022-10-29T01:28:52Z,3812500,,,0,,SUB out: I. Hartenstein,[1628392],1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,,,,,,,,,,,,,,,,,,,,,,
406,PT00M01.70S,2022-10-29T01:16:30.8Z,2,REGULAR,substitution,in,[],1630579,,,1610612752,59,52,2022-10-29T01:28:52Z,3813750,,,0,,SUB in: J. Sims,[1630579],1610612752.0,NYK,,,,Sims,J. Sims,,,,,,,,,,,,,,,,,,,,,,,,,,
390,PT00M01.70S,2022-10-29T01:16:14.7Z,2,REGULAR,freethrow,2 of 2,[],1629628,,,1610612752,59,52,2022-10-29T01:33:45Z,3815000,,,0,,MISS R. Barrett Free Throw 2 of 2,[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
391,PT00M01.40S,2022-10-29T01:16:15.0Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612752,59,52,2022-10-29T01:27:14Z,3817500,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,,,,,390.0,,,,,
392,PT00M01.40S,2022-10-29T01:16:46.9Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",201586,,,1610612752,59,52,2022-10-29T01:32:44Z,3904921,,,0,,S. Ibaka loose ball personal FOUL (2 PF) (Randle 2 FT),"[201586, 203944]",1610612749.0,MIL,loose ball,,,Ibaka,S. Ibaka,,,,,Restricted Area,0-8 Center,,,,,,,,,,1627534.0,2.0,0.0,Randle,203944.0,,,,,,
395,PT00M01.40S,2022-10-29T01:17:13.7Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],203944,,,1610612752,59,52,2022-10-29T01:33:05Z,3953730,,,0,,MISS J. Randle Free Throw 1 of 2,[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
396,PT00M01.40S,2022-10-29T01:17:13.7Z,2,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612752,59,52,2022-10-29T01:32:52Z,3961865,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,,,,,395.0,,,,,
399,PT00M01.40S,2022-10-29T01:17:13.7Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],203944,,,1610612752,59,53,2022-10-29T01:33:05Z,3965932,,,0,,J. Randle Free Throw 2 of 2 (8 PTS),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,Made,8.0,,,,,,,,,,,,,,,,,
397,PT00M01.40S,2022-10-29T01:17:14.7Z,2,REGULAR,substitution,out,[],203095,,,1610612749,59,53,2022-10-29T01:35:19Z,3966949,,,0,,SUB out: E. Fournier,[203095],1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,,,,,,,,,,,,,,,,,,,,,,
398,PT00M01.40S,2022-10-29T01:17:14.7Z,2,REGULAR,substitution,in,[],1630540,,,1610612749,59,53,2022-10-29T01:35:19Z,3967457,,,0,,SUB in: M. McBride,[1630540],1610612752.0,NYK,,,,McBride,M. McBride,,,,,,,,,,,,,,,,,,,,,,,,,,
400,PT00M01.40S,2022-10-29T01:17:14.8Z,2,REGULAR,turnover,bad pass,[],203507,,,1610612749,59,53,2022-10-29T01:33:05Z,3967966,,,0,,G. Antetokounmpo bad pass TURNOVER (2 TO),"[203507, 1628973]",1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,,,,,,,2.0,Brunson,1628973.0,,,,,,,,,,,
401,PT00M01.40S,2022-10-29T01:17:14.8Z,2,REGULAR,steal,,[],1628973,,,1610612752,59,53,2022-10-29T01:17:47Z,3968983,,,0,,J. Brunson STEAL (1 STL),[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
404,PT00M00.00S,2022-10-29T01:19:51.0Z,2,REGULAR,period,end,[],0,,,1610612752,59,53,2022-10-29T01:33:05Z,3980000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
407,PT12M00.00S,2022-10-29T01:33:05.5Z,3,REGULAR,substitution,out,['startperiod'],201588,,,1610612752,59,53,2022-10-29T01:33:37Z,3990000,,,0,,SUB out: G. Hill,[201588],1610612749.0,MIL,,,,Hill,G. Hill,,,,,,,,,,,,,,,,,,,,,,,,,,
408,PT12M00.00S,2022-10-29T01:33:05.5Z,3,REGULAR,substitution,out,['startperiod'],201586,,,1610612752,59,53,2022-10-29T01:33:37Z,4000000,,,0,,SUB out: S. Ibaka,[201586],1610612749.0,MIL,,,,Ibaka,S. Ibaka,,,,,,,,,,,,,,,,,,,,,,,,,,
409,PT12M00.00S,2022-10-29T01:33:05.5Z,3,REGULAR,substitution,out,['startperiod'],1630579,,,1610612752,59,53,2022-10-29T01:33:37Z,4010000,,,0,,SUB out: J. Sims,[1630579],1610612752.0,NYK,,,,Sims,J. Sims,,,,,,,,,,,,,,,,,,,,,,,,,,
410,PT12M00.00S,2022-10-29T01:33:05.5Z,3,REGULAR,substitution,out,['startperiod'],1630540,,,1610612752,59,53,2022-10-29T01:33:37Z,4020000,,,0,,SUB out: M. McBride,[1630540],1610612752.0,NYK,,,,McBride,M. McBride,,,,,,,,,,,,,,,,,,,,,,,,,,
411,PT12M00.00S,2022-10-29T01:33:05.5Z,3,REGULAR,substitution,in,['startperiod'],201950,,,1610612752,59,53,2022-10-29T01:33:37Z,4030000,,,0,,SUB in: J. Holiday,[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
412,PT12M00.00S,2022-10-29T01:33:05.5Z,3,REGULAR,substitution,in,['startperiod'],201572,,,1610612752,59,53,2022-10-29T01:33:37Z,4040000,,,0,,SUB in: B. Lopez,[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,,,,,,,,,,,,,,,,,,,,,,
413,PT12M00.00S,2022-10-29T01:33:05.5Z,3,REGULAR,substitution,in,['startperiod'],203095,,,1610612752,59,53,2022-10-29T01:33:37Z,4050000,,,0,,SUB in: E. Fournier,[203095],1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,,,,,,,,,,,,,,,,,,,,,,
414,PT12M00.00S,2022-10-29T01:33:05.5Z,3,REGULAR,substitution,in,['startperiod'],1629011,,,1610612752,59,53,2022-10-29T01:33:37Z,4060000,,,0,,SUB in: M. Robinson,[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,
415,PT12M00.00S,2022-10-29T01:33:28.1Z,3,REGULAR,period,start,[],0,,,1610612752,59,53,2022-10-29T01:33:38Z,4070000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
416,PT11M47.00S,2022-10-29T01:33:40.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629628,12.565703022339028,50.49019607843137,1610612752,59,53,2022-10-29T01:33:47Z,4080000,-2.0,66.0,1,left,MISS R. Barrett 6' cutting Layup,[1629628],1610612752.0,NYK,cutting,,,Barrett,R. Barrett,,,,,In The Paint (Non-RA),0-8 Center,6.56,Missed,,,,,,,,,,,,,,,,,,
417,PT11M40.00S,2022-10-29T01:33:47.7Z,3,REGULAR,rebound,offensive,[],1629011,,,1610612752,59,53,2022-10-29T01:33:47Z,4090000,,,0,,M. Robinson REBOUND (Off:3 Def:0),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,416.0,3.0,0.0,3.0,,
418,PT11M40.00S,2022-10-29T01:33:46.3Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1629011,5.590000152587891,50.0,1610612752,59,55,2022-10-29T01:33:46Z,4100000,0.0,0.0,1,left,M. Robinson tip DUNK (2 PTS),[1629011],1610612752.0,NYK,tip,,,Robinson,M. Robinson,,,,,Mid-Range,8-16 Left,0.0,Made,2.0,,,,,,,,,,,,,,,,,
419,PT11M28.00S,2022-10-29T01:33:59.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],201950,93.64323258869908,53.18627450980392,1610612749,61,55,2022-10-29T01:34:04Z,4110000,16.0,7.0,1,right,J. Holiday cutting Layup (8 PTS) (G. Antetokounmpo 5 AST),"[201950, 203507]",1610612749.0,MIL,cutting,,,Holiday,J. Holiday,,,,,Restricted Area,0-8 Center,1.75,Made,8.0,G. Antetokounmpo,203507.0,5.0,,,,,,,,,,,,,,
421,PT11M05.00S,2022-10-29T01:34:22.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203095,17.821944809461236,38.72549019607843,1610612752,61,55,2022-10-29T01:38:09Z,4130000,56.0,115.0,1,left,MISS E. Fournier 12' floating Shot,[203095],1610612752.0,NYK,floating,,,Fournier,E. Fournier,,,,,In The Paint (Non-RA),8-16 Center,12.81,Missed,,,,,,,,,,,,,,,,,,
422,PT11M02.00S,2022-10-29T01:34:25.1Z,3,REGULAR,rebound,defensive,[],201572,,,1610612749,61,55,2022-10-29T01:35:39Z,4140000,,,0,,B. Lopez REBOUND (Off:0 Def:5),[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,421.0,5.0,5.0,0.0,,
423,PT10M52.00S,2022-10-29T01:34:34.9Z,3,REGULAR,3pt,Jump Shot,[],1628975,68.67608409986859,69.6078431372549,1610612749,61,55,2022-10-29T01:34:42Z,4150000,98.0,242.0,1,right,MISS J. Carter 26' 3PT,[1628975],1610612749.0,MIL,,,,Carter,J. Carter,,,,,Above the Break 3,24+ Right Center,26.1,Missed,,,,,,,,,,,,,,,,,,
424,PT10M48.00S,2022-10-29T01:34:38.9Z,3,REGULAR,rebound,offensive,[],201572,,,1610612749,61,55,2022-10-29T01:34:42Z,4160000,,,0,,B. Lopez REBOUND (Off:1 Def:5),[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,423.0,6.0,5.0,1.0,,
425,PT10M45.00S,2022-10-29T01:34:42.1Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],203507,72.09264126149803,17.647058823529413,1610612749,61,55,2022-10-29T01:34:48Z,4170000,-162.0,210.0,1,right,MISS G. Antetokounmpo 26' 3PT,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Above the Break 3,24+ Left Center,26.49,Missed,,,,,,,,,,,,,,,,,,
426,PT10M42.00S,2022-10-29T01:34:45.1Z,3,REGULAR,rebound,defensive,[],203944,,,1610612752,61,55,2022-10-29T01:34:48Z,4180000,,,0,,J. Randle REBOUND (Off:3 Def:4),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,425.0,7.0,4.0,3.0,,
427,PT10M35.00S,2022-10-29T01:34:52.8Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1629628,10.988830486202366,50.49019607843137,1610612752,61,55,2022-10-29T01:39:33Z,4190000,-2.0,51.0,1,left,MISS R. Barrett driving DUNK - blocked,"[1629628, 201572]",1610612752.0,NYK,driving,,,Barrett,R. Barrett,,,,,In The Paint (Non-RA),0-8 Center,5.09,Missed,,,,,,,,,,,,,,,,,Lopez,201572.0
428,PT10M35.00S,2022-10-29T01:34:52.8Z,3,REGULAR,block,,[],201572,,,1610612752,61,55,2022-10-29T01:34:58Z,4200000,,,0,,B. Lopez BLOCK (2 BLK),[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
429,PT10M29.00S,2022-10-29T01:34:58.8Z,3,REGULAR,rebound,defensive,[],1628960,,,1610612749,61,55,2022-10-29T01:35:01Z,4210000,,,0,,G. Allen REBOUND (Off:1 Def:3),[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,427.0,4.0,3.0,1.0,,
430,PT10M25.00S,2022-10-29T01:35:02.4Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1628960,76.82325886990802,94.85294117647058,1610612749,64,55,2022-10-29T01:35:46Z,4220000,224.0,165.0,1,right,G. Allen 27' 3PT running pullup (9 PTS),[1628960],1610612749.0,MIL,running pullup,,,Allen,G. Allen,,,,,Above the Break 3,24+ Right Center,27.87,Made,9.0,,,,,,,,,,,,,,,,,
431,PT10M04.00S,2022-10-29T01:35:22.5Z,3,REGULAR,3pt,Jump Shot,[],203095,16.245072273324574,98.2843137254902,1610612752,64,58,2022-10-29T01:35:30Z,4230000,-241.0,100.0,1,left,E. Fournier 26' 3PT step back (11 PTS) (J. Randle 2 AST),"[203095, 203944]",1610612752.0,NYK,step back,,,Fournier,E. Fournier,,,,,Above the Break 3,24+ Left Center,26.14,Made,11.0,J. Randle,203944.0,2.0,,,,,,,,,,,,,,
433,PT09M45.00S,2022-10-29T01:35:42.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203507,81.8166885676741,45.09803921568628,1610612749,64,58,2022-10-29T01:35:51Z,4250000,-25.0,118.0,1,right,MISS G. Antetokounmpo 12' driving floating Shot,[203507],1610612749.0,MIL,driving floating,,,Antetokounmpo,G. Antetokounmpo,,,,,In The Paint (Non-RA),8-16 Center,12.09,Missed,,,,,,,,,,,,,,,,,,
434,PT09M45.00S,2022-10-29T01:35:42.6Z,3,REGULAR,rebound,defensive,[],203095,,,1610612752,64,58,2022-10-29T01:35:51Z,4260000,,,0,,E. Fournier REBOUND (Off:0 Def:4),[203095],1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,433.0,4.0,4.0,0.0,,
435,PT09M30.00S,2022-10-29T01:35:52.9Z,3,REGULAR,3pt,Jump Shot,[],1629628,19.398817345597898,95.34313725490196,1610612752,64,58,2022-10-29T01:37:14Z,4270000,-227.0,130.0,1,left,MISS R. Barrett 26' 3PT,[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,Above the Break 3,24+ Left Center,26.12,Missed,,,,,,,,,,,,,,,,,,
436,PT09M28.00S,2022-10-29T01:35:54.9Z,3,REGULAR,rebound,offensive,[],1629011,,,1610612752,64,58,2022-10-29T01:37:14Z,4280000,,,0,,M. Robinson REBOUND (Off:4 Def:0),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,435.0,4.0,0.0,4.0,,
437,PT09M28.00S,2022-10-29T01:35:58.9Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629011,5.590000152587891,50.0,1610612752,64,60,2022-10-29T01:35:58Z,4290000,0.0,0.0,1,left,M. Robinson putback Layup (4 PTS),[1629011],1610612752.0,NYK,putback,,,Robinson,M. Robinson,,,,,Mid-Range,8-16 Left,0.0,Made,4.0,,,,,,,,,,,,,,,,,
438,PT09M14.00S,2022-10-29T01:36:15.7Z,3,REGULAR,foul,personal,['2freethrow'],1629011,,,1610612749,64,60,2022-10-29T01:36:33Z,4300000,,,0,,M. Robinson shooting personal FOUL (4 PF) (Lopez 2 FT),"[1629011, 201572]",1610612752.0,NYK,shooting,,,Robinson,M. Robinson,,,,,Restricted Area,0-8 Center,,,,,,,,,,1626300.0,4.0,0.0,Lopez,201572.0,,,,,,
440,PT09M14.00S,2022-10-29T01:36:45.1Z,3,REGULAR,freethrow,1 of 2,[],201572,,,1610612749,65,60,2022-10-29T01:36:45Z,4320000,,,0,,B. Lopez Free Throw 1 of 2 (3 PTS),[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
441,PT09M14.00S,2022-10-29T01:36:48.8Z,3,REGULAR,substitution,out,[],1629011,,,1610612749,65,60,2022-10-29T01:36:53Z,4330000,,,0,,SUB out: M. Robinson,[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,
442,PT09M14.00S,2022-10-29T01:36:48.8Z,3,REGULAR,substitution,in,[],1628392,,,1610612749,65,60,2022-10-29T01:36:53Z,4340000,,,0,,SUB in: I. Hartenstein,[1628392],1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,,,,,,,,,,,,,,,,,,,,,,
443,PT09M14.00S,2022-10-29T01:37:07.6Z,3,REGULAR,freethrow,2 of 2,[],201572,,,1610612749,66,60,2022-10-29T01:37:07Z,4350000,,,0,,B. Lopez Free Throw 2 of 2 (4 PTS),[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
444,PT08M57.00S,2022-10-29T01:37:32.1Z,3,REGULAR,foul,personal,[],1628975,,,1610612752,66,60,2022-10-29T01:37:44Z,4360000,,,0,,J. Carter personal FOUL (1 PF),"[1628975, 1628973]",1610612749.0,MIL,,,,Carter,J. Carter,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,1626300.0,1.0,0.0,Brunson,1628973.0,,,,,,
446,PT08M48.00S,2022-10-29T01:37:55.7Z,3,REGULAR,3pt,Jump Shot,[],203095,30.831143232588698,74.50980392156863,1610612752,66,60,2022-10-29T01:38:08Z,4380000,-123.0,237.0,1,left,MISS E. Fournier 26' pullup 3PT,[203095],1610612752.0,NYK,pullup,,,Fournier,E. Fournier,,,,,Above the Break 3,24+ Left Center,26.71,Missed,,,,,,,,,,,,,,,,,,
447,PT08M44.00S,2022-10-29T01:37:59.7Z,3,REGULAR,rebound,defensive,[],201950,,,1610612749,66,60,2022-10-29T01:38:02Z,4390000,,,0,,J. Holiday REBOUND (Off:0 Def:3),[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,446.0,3.0,3.0,0.0,,
448,PT08M27.00S,2022-10-29T01:38:16.6Z,3,REGULAR,3pt,Jump Shot,[],201950,67.7562417871222,52.69607843137255,1610612749,69,60,2022-10-29T01:38:21Z,4400000,13.0,251.0,1,right,J. Holiday 25' 3PT pullup (11 PTS),[201950],1610612749.0,MIL,pullup,,,Holiday,J. Holiday,,,,,Above the Break 3,24+ Center,25.1,Made,11.0,,,,,,,,,,,,,,,,,
449,PT08M20.00S,2022-10-29T01:38:27.7Z,3,REGULAR,foul,personal,['2freethrow'],1628975,,,1610612752,69,60,2022-10-29T01:38:46Z,4410000,,,0,,J. Carter shooting personal FOUL (2 PF) (Brunson 2 FT),"[1628975, 1628973]",1610612749.0,MIL,shooting,,,Carter,J. Carter,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,1627534.0,2.0,0.0,Brunson,1628973.0,,,,,,
451,PT08M20.00S,2022-10-29T01:38:59.7Z,3,REGULAR,freethrow,1 of 2,[],1628973,,,1610612752,69,61,2022-10-29T01:39:22Z,4430000,,,0,,J. Brunson Free Throw 1 of 2 (9 PTS),[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,,,,Made,9.0,,,,,,,,,,,,,,,,,
452,PT08M20.00S,2022-10-29T01:38:59.7Z,3,REGULAR,freethrow,2 of 2,[],1628973,,,1610612752,69,61,2022-10-29T01:39:22Z,4440000,,,0,,MISS J. Brunson Free Throw 2 of 2,[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
453,PT08M17.00S,2022-10-29T01:39:02.7Z,3,REGULAR,rebound,defensive,[],201950,,,1610612749,69,61,2022-10-29T01:39:22Z,4450000,,,0,,J. Holiday REBOUND (Off:0 Def:4),[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,452.0,4.0,4.0,0.0,,
454,PT08M03.00S,2022-10-29T01:39:34.6Z,3,REGULAR,3pt,Jump Shot,[],201950,70.64717477003943,77.94117647058823,1610612749,72,61,2022-10-29T01:39:41Z,4460000,140.0,223.0,1,right,J. Holiday 26' 3PT step back (14 PTS),[201950],1610612749.0,MIL,step back,,,Holiday,J. Holiday,,,,,Above the Break 3,24+ Right Center,26.35,Made,14.0,,,,,,,,,,,,,,,,,
455,PT07M41.00S,2022-10-29T01:39:57.0Z,3,REGULAR,3pt,Jump Shot,[],1628973,24.78646517739816,8.333333333333332,1610612752,72,64,2022-10-29T01:40:01Z,4470000,208.0,180.0,1,left,J. Brunson 27' 3PT step back (12 PTS),[1628973],1610612752.0,NYK,step back,,,Brunson,J. Brunson,,,,,Above the Break 3,24+ Right Center,27.56,Made,12.0,,,,,,,,,,,,,,,,,
456,PT07M29.00S,2022-10-29T01:40:09.3Z,3,REGULAR,3pt,Jump Shot,[],1628975,80.50262812089356,5.637254901960785,1610612749,72,64,2022-10-29T01:40:17Z,4480000,-222.0,131.0,1,right,MISS J. Carter 25' 3PT,[1628975],1610612749.0,MIL,,,,Carter,J. Carter,,,,,Above the Break 3,24+ Left Center,25.75,Missed,,,,,,,,,,,,,,,,,,
457,PT07M25.00S,2022-10-29T01:40:13.3Z,3,REGULAR,rebound,defensive,[],1629628,,,1610612752,72,64,2022-10-29T01:40:17Z,4490000,,,0,,R. Barrett REBOUND (Off:0 Def:5),[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,456.0,5.0,5.0,0.0,,
458,PT07M21.00S,2022-10-29T01:40:16.9Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629628,8.492115637319317,50.0,1610612752,72,66,2022-10-29T01:40:25Z,4500000,0.0,27.0,1,left,R. Barrett running finger roll Layup (8 PTS),[1629628],1610612752.0,NYK,running finger roll,,,Barrett,R. Barrett,,,,,Restricted Area,0-8 Center,2.73,Made,8.0,,,,,,,,,,,,,,,,,
459,PT07M00.00S,2022-10-29T01:40:38.5Z,3,REGULAR,2pt,Jump Shot,[],201572,89.43823915900131,21.323529411764707,1610612749,74,66,2022-10-29T01:40:43Z,4510000,-143.0,47.0,1,right,B. Lopez 15' turnaround fadeaway Jump Shot (6 PTS),[201572],1610612749.0,MIL,turnaround fadeaway,,,Lopez,B. Lopez,,,,,Mid-Range,8-16 Left,15.08,Made,6.0,,,,,,,,,,,,,,,,,
460,PT06M53.00S,2022-10-29T01:40:45.4Z,3,REGULAR,3pt,Jump Shot,[],1628973,33.722076215505915,62.99019607843137,1610612752,74,66,2022-10-29T01:40:52Z,4520000,-65.0,264.0,1,left,MISS J. Brunson 27' pullup 3PT,[1628973],1610612752.0,NYK,pullup,,,Brunson,J. Brunson,,,,,Above the Break 3,24+ Center,27.24,Missed,,,,,,,,,,,,,,,,,,
461,PT06M50.00S,2022-10-29T01:40:48.4Z,3,REGULAR,rebound,defensive,[],203507,,,1610612749,74,66,2022-10-29T01:40:52Z,4530000,,,0,,G. Antetokounmpo REBOUND (Off:0 Def:7),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,460.0,7.0,7.0,0.0,,
462,PT06M43.00S,2022-10-29T01:40:57.6Z,3,REGULAR,foul,personal,['2freethrow'],203944,,,1610612749,74,66,2022-10-29T01:41:07Z,4540000,,,0,,J. Randle shooting personal FOUL (3 PF) (Antetokounmpo 2 FT),"[203944, 203507]",1610612752.0,NYK,shooting,,,Randle,J. Randle,,,,,Restricted Area,0-8 Center,,,,,,,,,,204059.0,3.0,0.0,Antetokounmpo,203507.0,,,,,,
464,PT06M43.00S,2022-10-29T01:41:13.4Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612749,74,66,2022-10-29T01:41:13Z,4560000,,,0,,MIL Timeout,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
465,PT06M43.00S,2022-10-29T01:42:58.1Z,3,REGULAR,substitution,out,[],1628975,,,1610612749,74,66,2022-10-29T01:44:04Z,4570000,,,0,,SUB out: J. Carter,[1628975],1610612749.0,MIL,,,,Carter,J. Carter,,,,,,,,,,,,,,,,,,,,,,,,,,
466,PT06M43.00S,2022-10-29T01:42:58.1Z,3,REGULAR,substitution,out,[],201572,,,1610612749,74,66,2022-10-29T01:44:04Z,4580000,,,0,,SUB out: B. Lopez,[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,,,,,,,,,,,,,,,,,,,,,,
467,PT06M43.00S,2022-10-29T01:42:58.1Z,3,REGULAR,substitution,in,[],201588,,,1610612749,74,66,2022-10-29T01:44:04Z,4590000,,,0,,SUB in: G. Hill,[201588],1610612749.0,MIL,,,,Hill,G. Hill,,,,,,,,,,,,,,,,,,,,,,,,,,
