actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,playerName,playerNameI,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,jumpBallRecoverdPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
368,PT01M24.00S,2023-03-23T01:05:30.2Z,2,REGULAR,rebound,defensive,[],203114,,,1610612749,56,49,2023-03-23T01:05:34Z,3660000,False,,,0,,K. Middleton REBOUND (Off:0 Def:2),[203114],1610612749.0,MIL,,,,,,,Above the Break 3,24+ Left Center,,,,Middleton,K. Middleton,,,,367.0,2.0,2.0,0.0,,,,,,,,,,,
369,PT01M20.00S,2023-03-23T01:05:34.3Z,2,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint']",203507,5.206964520367937,48.77450980392157,1610612749,58,49,2023-03-23T01:06:47Z,3670000,False,6.0,-4.0,1,left,G. Antetokounmpo running alley-oop DUNK (18 PTS) (K. Middleton 6 AST),"[203507, 203114]",1610612749.0,MIL,running alley-oop,,,,,,Restricted Area,0-8 Center,0.71,Made,18.0,Antetokounmpo,G. Antetokounmpo,K. Middleton,203114.0,6.0,,,,,,,,,,,,,,,
371,PT01M04.00S,2023-03-23T01:05:49.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1631110,91.40932982917214,52.20588235294118,1610612759,58,51,2023-03-23T01:05:53Z,3690000,False,11.0,28.0,1,right,J. Sochan driving finger roll Layup (10 PTS),[1631110],1610612759.0,SAS,driving finger roll,,,,,,Restricted Area,0-8 Center,3.04,Made,10.0,Sochan,J. Sochan,,,,,,,,,,,,,,,,,,
372,PT00M50.90S,2023-03-23T01:06:04.0Z,2,REGULAR,3pt,Jump Shot,[],203507,31.488173455978973,49.754901960784316,1610612749,58,51,2023-03-23T01:06:11Z,3700000,False,1.0,243.0,1,left,MISS G. Antetokounmpo 24' pullup 3PT,[203507],1610612749.0,MIL,pullup,,,,,,Above the Break 3,24+ Center,24.35,Missed,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,
373,PT00M47.90S,2023-03-23T01:06:07.0Z,2,REGULAR,rebound,defensive,[],1630170,,,1610612759,58,51,2023-03-23T01:06:11Z,3710000,False,,,0,,D. Vassell REBOUND (Off:0 Def:2),[1630170],1610612759.0,SAS,,,,,,,Above the Break 3,24+ Center,,,,Vassell,D. Vassell,,,,372.0,2.0,2.0,0.0,,,,,,,,,,,
374,PT00M46.10S,2023-03-23T01:06:08.8Z,2,REGULAR,turnover,bad pass,[],1630170,,,1610612759,58,51,2023-03-23T01:06:18Z,3720000,False,,,0,,D. Vassell bad pass TURNOVER (3 TO),"[1630170, 204060]",1610612759.0,SAS,,,,,,,Above the Break 3,24+ Center,,,,Vassell,D. Vassell,,,,,,,,,3.0,Ingles,204060.0,,,,,,,
375,PT00M46.10S,2023-03-23T01:06:08.8Z,2,REGULAR,steal,,[],204060,,,1610612749,58,51,2023-03-23T01:06:13Z,3730000,False,,,0,,J. Ingles STEAL (2 STL),[204060],1610612749.0,MIL,,,,,,,Above the Break 3,24+ Center,,,,Ingles,J. Ingles,,,,,,,,,,,,,,,,,,
376,PT00M45.40S,2023-03-23T01:06:13.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",204060,5.075558475689881,53.92156862745098,1610612749,60,51,2023-03-23T01:08:24Z,3732500,False,-20.0,-5.0,1,left,J. Ingles driving Layup (5 PTS),[204060],1610612749.0,MIL,driving,,,,,,Restricted Area,0-8 Center,2.02,Made,5.0,Ingles,J. Ingles,,,,,,,,,,,,,,,,,,
378,PT00M34.90S,2023-03-23T01:06:37.6Z,2,REGULAR,turnover,lost ball,[],1631110,,,1610612759,60,51,2023-03-23T01:06:46Z,3760000,False,,,0,,J. Sochan lost ball TURNOVER (1 TO),"[1631110, 203114]",1610612759.0,SAS,,,,,,,Mid-Range,16-24 Left Center,,,,Sochan,J. Sochan,,,,,,,,,1.0,Middleton,203114.0,,,,,,,
379,PT00M34.90S,2023-03-23T01:06:37.6Z,2,REGULAR,steal,,[],203114,,,1610612749,60,51,2023-03-23T01:06:39Z,3770000,False,,,0,,K. Middleton STEAL (1 STL),[203114],1610612749.0,MIL,,,,,,,Mid-Range,16-24 Left Center,,,,Middleton,K. Middleton,,,,,,,,,,,,,,,,,,
380,PT00M29.00S,2023-03-23T01:06:44.0Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1626192,10.5946123521682,96.32352941176471,1610612749,63,51,2023-03-23T01:06:50Z,3780000,False,-232.0,47.0,1,left,P. Connaughton 3PT running (5 PTS) (K. Middleton 7 AST),"[1626192, 203114]",1610612749.0,MIL,running,,,,,,Left Corner 3,24+ Left,23.63,Made,5.0,Connaughton,P. Connaughton,K. Middleton,203114.0,7.0,,,,,,,,,,,,,,,
382,PT00M06.40S,2023-03-23T01:07:09.9Z,2,REGULAR,2pt,Jump Shot,[],1630170,70.64717477003943,57.107843137254896,1610612759,63,51,2023-03-23T01:07:20Z,3800000,False,36.0,223.0,1,right,MISS D. Vassell 22' step back Shot,[1630170],1610612759.0,SAS,step back,,,,,,Mid-Range,16-24 Center,22.62,Missed,,Vassell,D. Vassell,,,,,,,,,,,,,,,,,,
383,PT00M03.50S,2023-03-23T01:07:12.8Z,2,REGULAR,rebound,defensive,[],203507,,,1610612749,63,51,2023-03-23T01:07:20Z,3810000,False,,,0,,G. Antetokounmpo REBOUND (Off:2 Def:7),[203507],1610612749.0,MIL,,,,,,,Mid-Range,16-24 Center,,,,Antetokounmpo,G. Antetokounmpo,,,,382.0,9.0,7.0,2.0,,,,,,,,,,,
384,PT00M01.20S,2023-03-23T01:07:17.3Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],204060,6.915243101182654,96.56862745098039,1610612749,66,51,2023-03-23T01:07:50Z,3820000,False,-233.0,13.0,1,left,J. Ingles 3PT running (8 PTS) (G. Antetokounmpo 1 AST),"[204060, 203507]",1610612749.0,MIL,running,,,,,,Left Corner 3,24+ Left,23.31,Made,8.0,Ingles,J. Ingles,G. Antetokounmpo,203507.0,1.0,,,,,,,,,,,,,,,
386,PT00M00.00S,2023-03-23T01:07:31.8Z,2,REGULAR,period,end,[],0,,,1610612759,66,51,2023-03-23T01:07:31Z,3840000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
388,PT12M00.00S,2023-03-23T01:21:46.5Z,3,REGULAR,substitution,out,['startperiod'],204060,,,1610612759,66,51,2023-03-23T01:22:28Z,3850000,False,,,0,,SUB out: J. Ingles,[204060],1610612749.0,MIL,,,,,,,,,,,,Ingles,J. Ingles,,,,,,,,,,,,,,,,,,
389,PT12M00.00S,2023-03-23T01:21:46.5Z,3,REGULAR,substitution,out,['startperiod'],1626192,,,1610612759,66,51,2023-03-23T01:22:28Z,3860000,False,,,0,,SUB out: P. Connaughton,[1626192],1610612749.0,MIL,,,,,,,,,,,,Connaughton,P. Connaughton,,,,,,,,,,,,,,,,,,
390,PT12M00.00S,2023-03-23T01:21:46.5Z,3,REGULAR,substitution,out,['startperiod'],1630577,,,1610612759,66,51,2023-03-23T01:22:28Z,3870000,False,,,0,,SUB out: J. Champagnie,[1630577],1610612759.0,SAS,,,,,,,,,,,,Champagnie,J. Champagnie,,,,,,,,,,,,,,,,,,
391,PT12M00.00S,2023-03-23T01:21:46.5Z,3,REGULAR,substitution,out,['startperiod'],1630572,,,1610612759,66,51,2023-03-23T01:22:28Z,3880000,False,,,0,,SUB out: S. Mamukelashvili,[1630572],1610612759.0,SAS,,,,,,,,,,,,Mamukelashvili,S. Mamukelashvili,,,,,,,,,,,,,,,,,,
392,PT12M00.00S,2023-03-23T01:21:46.5Z,3,REGULAR,substitution,in,['startperiod'],201572,,,1610612759,66,51,2023-03-23T01:22:28Z,3890000,False,,,0,,SUB in: B. Lopez,[201572],1610612749.0,MIL,,,,,,,,,,,,Lopez,B. Lopez,,,,,,,,,,,,,,,,,,
393,PT12M00.00S,2023-03-23T01:21:46.5Z,3,REGULAR,substitution,in,['startperiod'],1628960,,,1610612759,66,51,2023-03-23T01:22:28Z,3900000,False,,,0,,SUB in: G. Allen,[1628960],1610612749.0,MIL,,,,,,,,,,,,Allen,G. Allen,,,,,,,,,,,,,,,,,,
394,PT12M00.00S,2023-03-23T01:21:46.5Z,3,REGULAR,substitution,in,['startperiod'],1628380,,,1610612759,66,51,2023-03-23T01:22:28Z,3910000,False,,,0,,SUB in: Z. Collins,[1628380],1610612759.0,SAS,,,,,,,,,,,,Collins,Z. Collins,,,,,,,,,,,,,,,,,,
395,PT12M00.00S,2023-03-23T01:21:46.5Z,3,REGULAR,substitution,in,['startperiod'],1631103,,,1610612759,66,51,2023-03-23T01:22:28Z,3920000,False,,,0,,SUB in: M. Branham,[1631103],1610612759.0,SAS,,,,,,,,,,,,Branham,M. Branham,,,,,,,,,,,,,,,,,,
396,PT12M00.00S,2023-03-23T01:22:30.3Z,3,REGULAR,period,start,[],0,,,1610612759,66,51,2023-03-23T01:22:30Z,3930000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397,PT11M42.00S,2023-03-23T01:22:48.7Z,3,REGULAR,3pt,Jump Shot,[],1631103,13.222733245729303,2.696078431372549,1610612759,66,51,2023-03-23T01:23:27Z,3940000,False,237.0,72.0,1,left,MISS M. Branham 24' 3PT,[1631103],1610612759.0,SAS,,,,,,,Right Corner 3,24+ Right,24.72,Missed,,Branham,M. Branham,,,,,,,,,,,,,,,,,,
398,PT11M41.00S,2023-03-23T01:22:49.7Z,3,REGULAR,rebound,offensive,[],1628380,,,1610612759,66,51,2023-03-23T01:23:34Z,3950000,False,,,0,,Z. Collins REBOUND (Off:2 Def:3),[1628380],1610612759.0,SAS,,,,,,,Right Corner 3,24+ Right,,,,Collins,Z. Collins,,,,397.0,5.0,3.0,2.0,,,,,,,,,,,
399,PT11M41.00S,2023-03-23T01:22:52.9Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628380,5.206964520367937,48.28431372549019,1610612759,66,53,2023-03-23T01:22:58Z,3960000,False,9.0,-4.0,1,left,Z. Collins putback Layup (8 PTS),[1628380],1610612759.0,SAS,putback,,,,,,Restricted Area,0-8 Center,0.93,Made,8.0,Collins,Z. Collins,,,,,,,,,,,,,,,,,,
400,PT11M41.00S,2023-03-23T01:22:57.8Z,3,REGULAR,foul,personal,['1freethrow'],1628960,,,1610612759,66,53,2023-03-23T01:23:08Z,3970000,False,,,0,,G. Allen shooting personal FOUL (1 PF) (Collins 1 FT),"[1628960, 1628380]",1610612749.0,MIL,shooting,,,,,,Restricted Area,0-8 Center,,,,Allen,G. Allen,,,,,,,,1626302.0,,,,,,,1.0,0.0,Collins,1628380.0
402,PT11M41.00S,2023-03-23T01:23:13.8Z,3,REGULAR,freethrow,1 of 1,['2ndchance'],1628380,,,1610612759,66,53,2023-03-23T01:23:13Z,3990000,False,,,0,,MISS Z. Collins Free Throw 1 of 1,[1628380],1610612759.0,SAS,,,,,,,,,,Missed,,Collins,Z. Collins,,,,,,,,,,,,,,,,,,
403,PT11M38.00S,2023-03-23T01:23:15.5Z,3,REGULAR,rebound,defensive,[],203507,,,1610612749,66,53,2023-03-23T01:23:15Z,4000000,False,,,0,,G. Antetokounmpo REBOUND (Off:2 Def:8),[203507],1610612749.0,MIL,,,,,,,,,,,,Antetokounmpo,G. Antetokounmpo,,,,402.0,10.0,8.0,2.0,,,,,,,,,,,
404,PT11M28.00S,2023-03-23T01:23:27.5Z,3,REGULAR,foul,personal,['2freethrow'],1628380,,,1610612749,66,53,2023-03-23T01:23:35Z,4010000,False,,,0,,Z. Collins shooting personal FOUL (4 PF) (Lopez 2 FT),"[1628380, 201572]",1610612759.0,SAS,shooting,,,,,,In The Paint (Non-RA),0-8 Center,,,,Collins,Z. Collins,,,,,,,,204059.0,,,,,,,4.0,0.0,Lopez,201572.0
406,PT11M28.00S,2023-03-23T01:23:54.4Z,3,REGULAR,freethrow,1 of 2,[],201572,,,1610612749,67,53,2023-03-23T01:23:54Z,4030000,False,,,0,,B. Lopez Free Throw 1 of 2 (3 PTS),[201572],1610612749.0,MIL,,,,,,,,,,Made,3.0,Lopez,B. Lopez,,,,,,,,,,,,,,,,,,
407,PT11M28.00S,2023-03-23T01:24:11.5Z,3,REGULAR,freethrow,2 of 2,[],201572,,,1610612749,68,53,2023-03-23T01:24:11Z,4040000,False,,,0,,B. Lopez Free Throw 2 of 2 (4 PTS),[201572],1610612749.0,MIL,,,,,,,,,,Made,4.0,Lopez,B. Lopez,,,,,,,,,,,,,,,,,,
408,PT11M19.00S,2023-03-23T01:24:22.8Z,3,REGULAR,turnover,out-of-bounds,[],1631103,,,1610612759,68,53,2023-03-23T01:24:32Z,4050000,False,,,0,,M. Branham bad pass out-of-bounds TURNOVER (4 TO),[1631103],1610612759.0,SAS,bad pass,,,,,,Mid-Range,8-16 Center,,,,Branham,M. Branham,,,,,,,,204059.0,4.0,,,,,,,,,
410,PT11M19.00S,2023-03-23T01:24:34.5Z,3,REGULAR,substitution,out,[],1628380,,,1610612749,68,53,2023-03-23T01:24:40Z,4070000,False,,,0,,SUB out: Z. Collins,[1628380],1610612759.0,SAS,,,,,,,,,,,,Collins,Z. Collins,,,,,,,,,,,,,,,,,,
411,PT11M19.00S,2023-03-23T01:24:34.5Z,3,REGULAR,substitution,in,[],203476,,,1610612749,68,53,2023-03-23T01:24:40Z,4080000,False,,,0,,SUB in: G. Dieng,[203476],1610612759.0,SAS,,,,,,,,,,,,Dieng,G. Dieng,,,,,,,,,,,,,,,,,,
412,PT11M12.00S,2023-03-23T01:24:48.2Z,3,REGULAR,foul,offensive,[],201572,,,1610612749,68,53,2023-03-23T01:24:59Z,4090000,False,,,0,,B. Lopez offensive FOUL (3 PF),"[201572, 203476]",1610612749.0,MIL,,,,,,,In The Paint (Non-RA),8-16 Center,,,,Lopez,B. Lopez,,,,,,,,204059.0,,,,,,,3.0,0.0,Dieng,203476.0
414,PT11M12.00S,2023-03-23T01:24:48.2Z,3,REGULAR,turnover,offensive foul,[],201572,,,1610612749,68,53,2023-03-23T01:24:48Z,4110000,False,,,0,,B. Lopez offensive foul TURNOVER (2 TO),[201572],1610612749.0,MIL,,,,,,,In The Paint (Non-RA),8-16 Center,,,,Lopez,B. Lopez,,,,,,,,204059.0,2.0,,,,,,,,,
415,PT10M58.00S,2023-03-23T01:25:10.3Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1631110,6.1268068331143235,50.73529411764706,1610612759,68,53,2023-03-23T01:25:16Z,4120000,False,-4.0,5.0,1,left,MISS J. Sochan driving finger roll Layup,[1631110],1610612759.0,SAS,driving finger roll,,,,,,Restricted Area,0-8 Center,0.63,Missed,,Sochan,J. Sochan,,,,,,,,,,,,,,,,,,
416,PT10M55.00S,2023-03-23T01:25:13.3Z,3,REGULAR,rebound,defensive,[],203507,,,1610612749,68,53,2023-03-23T01:25:16Z,4130000,False,,,0,,G. Antetokounmpo REBOUND (Off:2 Def:9),[203507],1610612749.0,MIL,,,,,,,Restricted Area,0-8 Center,,,,Antetokounmpo,G. Antetokounmpo,,,,415.0,11.0,9.0,2.0,,,,,,,,,,,
417,PT10M50.00S,2023-03-23T01:25:17.3Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",203507,90.88370565045992,50.73529411764706,1610612749,70,53,2023-03-23T01:25:23Z,4140000,False,4.0,33.0,1,right,G. Antetokounmpo running DUNK (20 PTS),[203507],1610612749.0,MIL,running,,,,,,Restricted Area,0-8 Center,3.34,Made,20.0,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,
418,PT10M37.00S,2023-03-23T01:25:30.9Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631110,15.588042049934298,41.911764705882355,1610612759,70,55,2023-03-23T01:25:35Z,4150000,False,40.0,94.0,1,left,J. Sochan 10' floating Jump Shot (12 PTS),[1631110],1610612759.0,SAS,floating,,,,,,In The Paint (Non-RA),8-16 Center,10.23,Made,12.0,Sochan,J. Sochan,,,,,,,,,,,,,,,,,,
419,PT10M21.00S,2023-03-23T01:25:46.0Z,3,REGULAR,3pt,Jump Shot,[],203507,67.62483574244416,27.696078431372552,1610612749,73,55,2023-03-23T01:25:51Z,4160000,False,-112.0,252.0,1,right,G. Antetokounmpo 27' 3PT  (23 PTS) (K. Middleton 8 AST),"[203507, 203114]",1610612749.0,MIL,,,,,,,Above the Break 3,24+ Left Center,27.54,Made,23.0,Antetokounmpo,G. Antetokounmpo,K. Middleton,203114.0,8.0,,,,,,,,,,,,,,,
421,PT10M12.00S,2023-03-23T01:25:59.3Z,3,REGULAR,foul,personal,['2freethrow'],201572,,,1610612759,73,55,2023-03-23T01:26:06Z,4180000,False,,,0,,B. Lopez shooting personal FOUL (4 PF) (Sochan 2 FT),"[201572, 1631110]",1610612749.0,MIL,shooting,,,,,,In The Paint (Non-RA),0-8 Center,,,,Lopez,B. Lopez,,,,,,,,204059.0,,,,,,,4.0,0.0,Sochan,1631110.0
423,PT10M12.00S,2023-03-23T01:26:31.0Z,3,REGULAR,freethrow,1 of 2,[],1631110,,,1610612759,73,56,2023-03-23T01:26:31Z,4200000,False,,,0,,J. Sochan Free Throw 1 of 2 (13 PTS),[1631110],1610612759.0,SAS,,,,,,,,,,Made,13.0,Sochan,J. Sochan,,,,,,,,,,,,,,,,,,
424,PT10M12.00S,2023-03-23T01:26:32.6Z,3,REGULAR,substitution,out,[],201572,,,1610612759,73,56,2023-03-23T01:26:39Z,4210000,False,,,0,,SUB out: B. Lopez,[201572],1610612749.0,MIL,,,,,,,,,,,,Lopez,B. Lopez,,,,,,,,,,,,,,,,,,
425,PT10M12.00S,2023-03-23T01:26:32.6Z,3,REGULAR,substitution,in,[],1626171,,,1610612759,73,56,2023-03-23T01:26:39Z,4220000,False,,,0,,SUB in: B. Portis,[1626171],1610612749.0,MIL,,,,,,,,,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,
426,PT10M12.00S,2023-03-23T01:26:31.0Z,3,REGULAR,freethrow,2 of 2,[],1631110,,,1610612759,73,56,2023-03-23T01:26:54Z,4230000,False,,,0,,MISS J. Sochan Free Throw 2 of 2,[1631110],1610612759.0,SAS,,,,,,,,,,Missed,,Sochan,J. Sochan,,,,,,,,,,,,,,,,,,
427,PT10M08.00S,2023-03-23T01:26:35.0Z,3,REGULAR,rebound,defensive,[],203507,,,1610612749,73,56,2023-03-23T01:26:54Z,4240000,False,,,0,,G. Antetokounmpo REBOUND (Off:2 Def:10),[203507],1610612749.0,MIL,,,,,,,,,,,,Antetokounmpo,G. Antetokounmpo,,,,426.0,12.0,10.0,2.0,,,,,,,,,,,
428,PT09M58.00S,2023-03-23T01:27:01.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1626171,90.48948751642575,51.71568627450981,1610612749,75,56,2023-03-23T01:27:07Z,4250000,False,9.0,37.0,1,right,B. Portis cutting Layup (9 PTS) (G. Antetokounmpo 2 AST),"[1626171, 203507]",1610612749.0,MIL,cutting,,,,,,Restricted Area,0-8 Center,3.79,Made,9.0,Portis,B. Portis,G. Antetokounmpo,203507.0,2.0,,,,,,,,,,,,,,,
430,PT09M43.00S,2023-03-23T01:27:17.3Z,3,REGULAR,3pt,Jump Shot,[],1630170,32.670827858081466,31.127450980392158,1610612759,75,56,2023-03-23T01:27:22Z,4270000,False,94.0,255.0,1,left,MISS D. Vassell 27' 3PT,[1630170],1610612759.0,SAS,,,,,,,Above the Break 3,24+ Right Center,27.15,Missed,,Vassell,D. Vassell,,,,,,,,,,,,,,,,,,
431,PT09M38.00S,2023-03-23T01:27:20.9Z,3,REGULAR,rebound,defensive,[],201950,,,1610612749,75,56,2023-03-23T01:27:20Z,4280000,False,,,0,,J. Holiday REBOUND (Off:0 Def:1),[201950],1610612749.0,MIL,,,,,,,Above the Break 3,24+ Right Center,,,,Holiday,J. Holiday,,,,430.0,1.0,1.0,0.0,,,,,,,,,,,
432,PT09M33.00S,2023-03-23T01:27:27.4Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],203507,90.75229960578186,50.73529411764706,1610612749,77,56,2023-03-23T01:27:46Z,4290000,False,4.0,34.0,1,right,G. Antetokounmpo alley-oop DUNK (25 PTS) (J. Holiday 5 AST),"[203507, 201950]",1610612749.0,MIL,alley-oop,,,,,,Restricted Area,0-8 Center,3.46,Made,25.0,Antetokounmpo,G. Antetokounmpo,J. Holiday,201950.0,5.0,,,,,,,,,,,,,,,
434,PT09M32.00S,2023-03-23T01:27:36.9Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612759,77,56,2023-03-23T01:27:36Z,4310000,False,,,0,,SAS Timeout,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
435,PT09M14.00S,2023-03-23T01:30:40.9Z,3,REGULAR,3pt,Jump Shot,[],1628966,32.013797634691194,36.27450980392157,1610612759,77,56,2023-03-23T01:30:48Z,4320000,False,69.0,248.0,1,left,MISS K. Bates-Diop 25' 3PT,[1628966],1610612759.0,SAS,,,,,,,Above the Break 3,24+ Center,25.77,Missed,,Bates-Diop,K. Bates-Diop,,,,,,,,,,,,,,,,,,
436,PT09M09.00S,2023-03-23T01:30:45.9Z,3,REGULAR,rebound,defensive,[],203114,,,1610612749,77,56,2023-03-23T01:36:35Z,4330000,False,,,0,,K. Middleton REBOUND (Off:0 Def:3),[203114],1610612749.0,MIL,,,,,,,Above the Break 3,24+ Center,,,,Middleton,K. Middleton,,,,435.0,3.0,3.0,0.0,,,,,,,,,,,
437,PT09M06.00S,2023-03-23T01:30:49.5Z,3,REGULAR,turnover,out-of-bounds,[],203114,,,1610612749,77,56,2023-03-23T01:31:01Z,4340000,False,,,0,,K. Middleton bad pass out-of-bounds TURNOVER (4 TO),[203114],1610612749.0,MIL,bad pass,,,,,,Mid-Range,16-24 Center,,,,Middleton,K. Middleton,,,,,,,,204059.0,4.0,,,,,,,,,
438,PT09M06.00S,2023-03-23T01:30:57.2Z,3,REGULAR,substitution,out,[],203476,,,1610612759,77,56,2023-03-23T01:31:02Z,4350000,False,,,0,,SUB out: G. Dieng,[203476],1610612759.0,SAS,,,,,,,,,,,,Dieng,G. Dieng,,,,,,,,,,,,,,,,,,
439,PT09M06.00S,2023-03-23T01:30:57.2Z,3,REGULAR,substitution,in,[],1631230,,,1610612759,77,56,2023-03-23T01:31:02Z,4360000,False,,,0,,SUB in: D. Barlow,[1631230],1610612759.0,SAS,,,,,,,,,,,,Barlow,D. Barlow,,,,,,,,,,,,,,,,,,
440,PT08M50.00S,2023-03-23T01:31:18.9Z,3,REGULAR,turnover,lost ball,[],1628966,,,1610612759,77,56,2023-03-23T01:31:26Z,4370000,False,,,0,,K. Bates-Diop lost ball TURNOVER (3 TO),"[1628966, 1628960]",1610612759.0,SAS,,,,,,,In The Paint (Non-RA),8-16 Center,,,,Bates-Diop,K. Bates-Diop,,,,,,,,,3.0,Allen,1628960.0,,,,,,,
441,PT08M50.00S,2023-03-23T01:31:18.9Z,3,REGULAR,steal,,[],1628960,,,1610612749,77,56,2023-03-23T01:35:43Z,4380000,False,,,0,,G. Allen STEAL (4 STL),[1628960],1610612749.0,MIL,,,,,,,In The Paint (Non-RA),8-16 Center,,,,Allen,G. Allen,,,,,,,,,,,,,,,,,,
442,PT08M44.00S,2023-03-23T01:31:24.7Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",203507,89.70105124835742,53.431372549019606,1610612749,77,56,2023-03-23T01:31:34Z,4390000,False,17.0,44.0,1,right,MISS G. Antetokounmpo running Layup,[203507],1610612749.0,MIL,running,,,,,,In The Paint (Non-RA),0-8 Center,4.75,Missed,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,
443,PT08M43.00S,2023-03-23T01:31:25.7Z,3,REGULAR,rebound,offensive,[],203507,,,1610612749,77,56,2023-03-23T01:32:12Z,4400000,False,,,0,,G. Antetokounmpo REBOUND (Off:3 Def:10),[203507],1610612749.0,MIL,,,,,,,In The Paint (Non-RA),0-8 Center,,,,Antetokounmpo,G. Antetokounmpo,,,,442.0,13.0,10.0,3.0,,,,,,,,,,,
444,PT08M42.00S,2023-03-23T01:31:32.9Z,3,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint', 'fromturnover']",203507,94.40999984741211,50.0,1610612749,79,56,2023-03-23T01:35:38Z,4410000,False,0.0,0.0,1,right,G. Antetokounmpo tip Layup (27 PTS),[203507],1610612749.0,MIL,tip,,,,,,Restricted Area,0-8 Center,0.0,Made,27.0,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,
445,PT08M28.00S,2023-03-23T01:31:43.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628966,5.075558475689881,48.529411764705884,1610612759,79,58,2023-03-23T01:32:18Z,4420000,False,7.0,-5.0,1,left,K. Bates-Diop driving Layup (5 PTS) (D. Vassell 1 AST),"[1628966, 1630170]",1610612759.0,SAS,driving,,,,,,Restricted Area,0-8 Center,0.88,Made,5.0,Bates-Diop,K. Bates-Diop,D. Vassell,1630170.0,1.0,,,,,,,,,,,,,,,
447,PT08M28.00S,2023-03-23T01:31:47.9Z,3,REGULAR,foul,personal,['1freethrow'],203114,,,1610612759,79,58,2023-03-23T01:32:03Z,4440000,False,,,0,,K. Middleton shooting personal FOUL (1 PF) (Bates-Diop 1 FT),"[203114, 1628966]",1610612749.0,MIL,shooting,,,,,,Restricted Area,0-8 Center,,,,Middleton,K. Middleton,,,,,,,,1626302.0,,,,,,,1.0,0.0,Bates-Diop,1628966.0
449,PT08M28.00S,2023-03-23T01:32:04.7Z,3,REGULAR,freethrow,1 of 1,[],1628966,,,1610612759,79,59,2023-03-23T01:32:04Z,4460000,False,,,0,,K. Bates-Diop Free Throw 1 of 1 (6 PTS),[1628966],1610612759.0,SAS,,,,,,,,,,Made,6.0,Bates-Diop,K. Bates-Diop,,,,,,,,,,,,,,,,,,
450,PT08M15.00S,2023-03-23T01:32:18.2Z,3,REGULAR,3pt,Jump Shot,[],1626171,94.43166885676742,3.431372549019608,1610612749,79,59,2023-03-23T01:32:23Z,4470000,False,-233.0,0.0,1,right,MISS B. Portis 3PT,[1626171],1610612749.0,MIL,,,,,,,Left Corner 3,24+ Left,23.28,Missed,,Portis,B. Portis,,,,,,,,,,,,,,,,,,
451,PT08M12.00S,2023-03-23T01:32:21.2Z,3,REGULAR,rebound,defensive,[],1631110,,,1610612759,79,59,2023-03-23T01:32:23Z,4480000,False,,,0,,J. Sochan REBOUND (Off:0 Def:3),[1631110],1610612759.0,SAS,,,,,,,Left Corner 3,24+ Left,,,,Sochan,J. Sochan,,,,450.0,3.0,3.0,0.0,,,,,,,,,,,
