actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,officialId,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId
421,PT05M30.00S,2022-11-01T01:36:22.9Z,3,REGULAR,foul,personal,['2freethrow'],1630165,,,1610612749,79,65,2022-11-01T01:36:38Z,4140000,,,0,,K. Hayes shooting personal FOUL (1 PF) (Portis 2 FT),"[1630165, 1626171]",1610612765.0,DET,1179.0,shooting,,,Hayes,K. Hayes,,,,,Restricted Area,0-8 Center,,,,1.0,0.0,Portis,1626171.0,,,,,,,,,,,,
423,PT05M30.00S,2022-11-01T01:36:53.0Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],1626171,,,1610612749,79,65,2022-11-01T01:36:53Z,4160000,,,0,,MISS B. Portis Free Throw 1 of 2,[1626171],1610612749.0,MIL,,,,,Portis,B. Portis,,,,,,,,,,,,,,,Missed,,,,,,,,,,
424,PT05M30.00S,2022-11-01T01:36:53.0Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612749,79,65,2022-11-01T01:36:53Z,4170000,,,0,,TEAM offensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,,,423.0,,,,,,,,
425,PT05M30.00S,2022-11-01T01:37:08.4Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],1626171,,,1610612749,80,65,2022-11-01T01:37:08Z,4180000,,,0,,B. Portis Free Throw 2 of 2 (13 PTS),[1626171],1610612749.0,MIL,,,,,Portis,B. Portis,,,,,,,,,,,,,,,Made,13.0,,,,,,,,,
426,PT05M15.00S,2022-11-01T01:37:26.8Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1628977,7.5722733245729295,50.49019607843137,1610612765,80,67,2022-11-01T01:37:33Z,4190000,-2.0,19.0,1,left,H. Diallo cutting DUNK (9 PTS) (K. Hayes 3 AST),"[1628977, 1630165]",1610612765.0,DET,,cutting,,,Diallo,H. Diallo,,,,,Restricted Area,0-8 Center,,,,,,,,1.89,Made,9.0,,,,,K. Hayes,1630165.0,3.0,,
428,PT04M58.00S,2022-11-01T01:37:51.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],201572,93.9060446780552,50.245098039215684,1610612749,82,67,2022-11-01T01:38:03Z,4210000,1.0,5.0,1,right,B. Lopez cutting Layup (17 PTS) (J. Holiday 9 AST),"[201572, 201950]",1610612749.0,MIL,,cutting,,,Lopez,B. Lopez,,,,,Restricted Area,0-8 Center,,,,,,,,0.49,Made,17.0,,,,,J. Holiday,201950.0,9.0,,
430,PT04M44.00S,2022-11-01T01:38:05.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630165,11.777266754270697,42.64705882352941,1610612765,82,67,2022-11-01T01:38:11Z,4230000,37.0,58.0,1,left,MISS K. Hayes 6' driving floating bank Shot,[1630165],1610612765.0,DET,,driving floating bank,,,Hayes,K. Hayes,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,6.89,Missed,,,,,,,,,,
431,PT04M41.00S,2022-11-01T01:38:08.3Z,3,REGULAR,rebound,defensive,[],201950,,,1610612749,82,67,2022-11-01T01:38:11Z,4240000,,,0,,J. Holiday REBOUND (Off:1 Def:5),[201950],1610612749.0,MIL,,,,,Holiday,J. Holiday,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,430.0,6.0,5.0,1.0,,,,,
432,PT04M30.00S,2022-11-01T01:38:19.5Z,3,REGULAR,3pt,Jump Shot,[],201572,68.28186596583443,56.86274509803921,1610612749,82,67,2022-11-01T01:38:27Z,4250000,34.0,246.0,1,right,MISS B. Lopez 24' 3PT,[201572],1610612749.0,MIL,,,,,Lopez,B. Lopez,,,,,Above the Break 3,24+ Center,,,,,,,,24.81,Missed,,,,,,,,,,
433,PT04M27.00S,2022-11-01T01:38:22.4Z,3,REGULAR,rebound,offensive,[],1628975,,,1610612749,82,67,2022-11-01T01:38:22Z,4260000,,,0,,J. Carter REBOUND (Off:1 Def:3),[1628975],1610612749.0,MIL,,,,,Carter,J. Carter,,,,,Above the Break 3,24+ Center,,,,,,,,,,,432.0,4.0,3.0,1.0,,,,,
434,PT04M26.00S,2022-11-01T01:38:24.3Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1629670,96.5341655716163,2.450980392156863,1610612749,82,67,2022-11-01T01:38:32Z,4270000,-238.0,-20.0,1,right,MISS J. Nwora 3PT,[1629670],1610612749.0,MIL,,,,,Nwora,J. Nwora,,,,,Left Corner 3,24+ Left,,,,,,,,23.85,Missed,,,,,,,,,,
435,PT04M26.00S,2022-11-01T01:38:24.3Z,3,REGULAR,rebound,offensive,[],1628975,,,1610612749,82,67,2022-11-01T01:38:32Z,4280000,,,0,,J. Carter REBOUND (Off:2 Def:3),[1628975],1610612749.0,MIL,,,,,Carter,J. Carter,,,,,Left Corner 3,24+ Left,,,,,,,,,,,434.0,5.0,3.0,2.0,,,,,
436,PT04M19.00S,2022-11-01T01:38:33.9Z,3,REGULAR,turnover,traveling,[],201950,,,1610612749,82,67,2022-11-01T01:38:44Z,4290000,,,0,,J. Holiday traveling TURNOVER (3 TO),[201950],1610612749.0,MIL,1179.0,,,,Holiday,J. Holiday,,,,,Mid-Range,16-24 Right Center,3.0,,,,,,,,,,,,,,,,,,
437,PT04M19.00S,2022-11-01T01:38:53.2Z,3,REGULAR,substitution,out,[],1628975,,,1610612765,82,67,2022-11-01T01:39:01Z,4300000,,,0,,SUB out: J. Carter,[1628975],1610612749.0,MIL,,,,,Carter,J. Carter,,,,,,,,,,,,,,,,,,,,,,,,,
438,PT04M19.00S,2022-11-01T01:38:53.2Z,3,REGULAR,substitution,out,[],201572,,,1610612765,82,67,2022-11-01T01:39:01Z,4310000,,,0,,SUB out: B. Lopez,[201572],1610612749.0,MIL,,,,,Lopez,B. Lopez,,,,,,,,,,,,,,,,,,,,,,,,,
439,PT04M19.00S,2022-11-01T01:38:53.2Z,3,REGULAR,substitution,in,[],202083,,,1610612765,82,67,2022-11-01T01:39:01Z,4320000,,,0,,SUB in: W. Matthews,[202083],1610612749.0,MIL,,,,,Matthews,W. Matthews,,,,,,,,,,,,,,,,,,,,,,,,,
440,PT04M19.00S,2022-11-01T01:38:53.2Z,3,REGULAR,substitution,in,[],201586,,,1610612765,82,67,2022-11-01T01:39:01Z,4330000,,,0,,SUB in: S. Ibaka,[201586],1610612749.0,MIL,,,,,Ibaka,S. Ibaka,,,,,,,,,,,,,,,,,,,,,,,,,
441,PT04M04.00S,2022-11-01T01:39:12.2Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630595,8.492115637319317,45.34313725490196,1610612765,82,69,2022-11-01T01:39:19Z,4340000,23.0,27.0,1,left,C. Cunningham driving finger roll Layup (21 PTS),[1630595],1610612765.0,DET,,driving finger roll,,,Cunningham,C. Cunningham,,,,,Restricted Area,0-8 Center,,,,,,,,3.59,Made,21.0,,,,,,,,,
442,PT03M49.00S,2022-11-01T01:39:31.8Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630165,,,1610612749,82,69,2022-11-01T01:39:47Z,4350000,,,0,,K. Hayes shooting personal FOUL (2 PF) (Holiday 2 FT),"[1630165, 201950]",1610612765.0,DET,1179.0,shooting,,,Hayes,K. Hayes,,,,,In The Paint (Non-RA),8-16 Right,,,,2.0,0.0,Holiday,201950.0,,,,,,,,,,,,
444,PT03M49.00S,2022-11-01T01:40:04.1Z,3,REGULAR,freethrow,1 of 2,[],201950,,,1610612749,83,69,2022-11-01T01:40:04Z,4370000,,,0,,J. Holiday Free Throw 1 of 2 (17 PTS),[201950],1610612749.0,MIL,,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,Made,17.0,,,,,,,,,
445,PT03M49.00S,2022-11-01T01:40:05.9Z,3,REGULAR,substitution,out,[],1626171,,,1610612749,83,69,2022-11-01T01:40:14Z,4380000,,,0,,SUB out: B. Portis,[1626171],1610612749.0,MIL,,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,,
446,PT03M49.00S,2022-11-01T01:40:05.9Z,3,REGULAR,substitution,in,[],201588,,,1610612749,83,69,2022-11-01T01:40:14Z,4390000,,,0,,SUB in: G. Hill,[201588],1610612749.0,MIL,,,,,Hill,G. Hill,,,,,,,,,,,,,,,,,,,,,,,,,
447,PT03M49.00S,2022-11-01T01:40:04.1Z,3,REGULAR,freethrow,2 of 2,[],201950,,,1610612749,83,69,2022-11-01T01:40:33Z,4400000,,,0,,MISS J. Holiday Free Throw 2 of 2,[201950],1610612749.0,MIL,,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,Missed,,,,,,,,,,
448,PT03M45.00S,2022-11-01T01:40:08.1Z,3,REGULAR,rebound,defensive,[],1630165,,,1610612765,83,69,2022-11-01T01:40:33Z,4410000,,,0,,K. Hayes REBOUND (Off:0 Def:3),[1630165],1610612765.0,DET,,,,,Hayes,K. Hayes,,,,,,,,,,,,,,,,,447.0,3.0,3.0,0.0,,,,,
449,PT03M36.00S,2022-11-01T01:40:41.5Z,3,REGULAR,3pt,Jump Shot,[],202711,31.488173455978973,64.2156862745098,1610612765,83,69,2022-11-01T01:40:47Z,4420000,-71.0,243.0,1,left,MISS B. Bogdanovic 25' 3PT,[202711],1610612765.0,DET,,,,,Bogdanovic,B. Bogdanovic,,,,,Above the Break 3,24+ Center,,,,,,,,25.37,Missed,,,,,,,,,,
450,PT03M32.00S,2022-11-01T01:40:45.5Z,3,REGULAR,rebound,defensive,[],1629670,,,1610612749,83,69,2022-11-01T01:40:47Z,4430000,,,0,,J. Nwora REBOUND (Off:0 Def:2),[1629670],1610612749.0,MIL,,,,,Nwora,J. Nwora,,,,,Above the Break 3,24+ Center,,,,,,,,,,,449.0,2.0,2.0,0.0,,,,,
451,PT03M26.00S,2022-11-01T01:40:57.3Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612749,83,69,2022-11-01T01:40:57Z,4440000,,,0,,MIL Timeout,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
452,PT03M26.00S,2022-11-01T01:43:22.9Z,3,REGULAR,substitution,out,[],201950,,,1610612749,83,69,2022-11-01T01:43:42Z,4450000,,,0,,SUB out: J. Holiday,[201950],1610612749.0,MIL,,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,
453,PT03M26.00S,2022-11-01T01:43:22.9Z,3,REGULAR,substitution,out,[],1630595,,,1610612749,83,69,2022-11-01T01:43:42Z,4460000,,,0,,SUB out: C. Cunningham,[1630595],1610612765.0,DET,,,,,Cunningham,C. Cunningham,,,,,,,,,,,,,,,,,,,,,,,,,
454,PT03M26.00S,2022-11-01T01:43:22.9Z,3,REGULAR,substitution,out,[],202711,,,1610612749,83,69,2022-11-01T01:43:42Z,4470000,,,0,,SUB out: B. Bogdanovic,[202711],1610612765.0,DET,,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,,,,,,,,,
455,PT03M26.00S,2022-11-01T01:43:22.9Z,3,REGULAR,substitution,in,[],1626171,,,1610612749,83,69,2022-11-01T01:43:42Z,4480000,,,0,,SUB in: B. Portis,[1626171],1610612749.0,MIL,,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,,
456,PT03M26.00S,2022-11-01T01:43:22.9Z,3,REGULAR,substitution,in,[],1630587,,,1610612749,83,69,2022-11-01T01:43:42Z,4490000,,,0,,SUB in: I. Livers,[1630587],1610612765.0,DET,,,,,Livers,I. Livers,,,,,,,,,,,,,,,,,,,,,,,,,
457,PT03M26.00S,2022-11-01T01:43:22.9Z,3,REGULAR,substitution,in,[],1631093,,,1610612749,83,69,2022-11-01T01:43:42Z,4500000,,,0,,SUB in: J. Ivey,[1631093],1610612765.0,DET,,,,,Ivey,J. Ivey,,,,,,,,,,,,,,,,,,,,,,,,,
458,PT03M17.00S,2022-11-01T01:44:07.5Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203457,,,1610612749,83,69,2022-11-01T01:44:15Z,4510000,,,0,,N. Noel personal FOUL (1 PF) (Hill 2 FT),"[203457, 201588]",1610612765.0,DET,203592.0,,,,Noel,N. Noel,,,,,Mid-Range,16-24 Right Center,,,,1.0,0.0,Hill,201588.0,,,,,,,,,,,,
460,PT03M17.00S,2022-11-01T01:44:31.7Z,3,REGULAR,freethrow,1 of 2,[],201588,,,1610612749,84,69,2022-11-01T01:44:31Z,4530000,,,0,,G. Hill Free Throw 1 of 2 (2 PTS),[201588],1610612749.0,MIL,,,,,Hill,G. Hill,,,,,,,,,,,,,,,Made,2.0,,,,,,,,,
461,PT03M17.00S,2022-11-01T01:44:50.7Z,3,REGULAR,freethrow,2 of 2,[],201588,,,1610612749,85,69,2022-11-01T01:44:50Z,4540000,,,0,,G. Hill Free Throw 2 of 2 (3 PTS),[201588],1610612749.0,MIL,,,,,Hill,G. Hill,,,,,,,,,,,,,,,Made,3.0,,,,,,,,,
462,PT03M06.00S,2022-11-01T01:45:09.1Z,3,REGULAR,foul,personal,[],202083,,,1610612765,85,69,2022-11-01T01:45:19Z,4550000,,,0,,W. Matthews personal FOUL (2 PF),"[202083, 1630165]",1610612749.0,MIL,203592.0,,,,Matthews,W. Matthews,,,,,In The Paint (Non-RA),8-16 Center,,,,2.0,0.0,Hayes,1630165.0,,,,,,,,,,,,
464,PT02M57.00S,2022-11-01T01:45:34.2Z,3,REGULAR,2pt,Jump Shot,[],1630165,21.107095926412615,64.2156862745098,1610612765,85,69,2022-11-01T01:45:38Z,4570000,-71.0,146.0,1,left,MISS K. Hayes 16' driving floating Shot,[1630165],1610612765.0,DET,,driving floating,,,Hayes,K. Hayes,,,,,Mid-Range,16-24 Left Center,,,,,,,,16.23,Missed,,,,,,,,,,
465,PT02M55.00S,2022-11-01T01:45:36.2Z,3,REGULAR,rebound,defensive,[],1626171,,,1610612749,85,69,2022-11-01T01:45:38Z,4580000,,,0,,B. Portis REBOUND (Off:2 Def:6),[1626171],1610612749.0,MIL,,,,,Portis,B. Portis,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,464.0,8.0,6.0,2.0,,,,,
466,PT02M35.00S,2022-11-01T01:45:55.7Z,3,REGULAR,2pt,Jump Shot,[],1629670,96.00854139290408,71.07843137254902,1610612749,85,69,2022-11-01T01:46:02Z,4590000,105.0,-15.0,1,right,MISS J. Nwora 10' pullup Shot,[1629670],1610612749.0,MIL,,pullup,,,Nwora,J. Nwora,,,,,Mid-Range,8-16 Right,,,,,,,,10.65,Missed,,,,,,,,,,
467,PT02M33.00S,2022-11-01T01:45:58.7Z,3,REGULAR,rebound,offensive,[],202083,,,1610612749,85,69,2022-11-01T01:45:58Z,4600000,,,0,,W. Matthews REBOUND (Off:1 Def:0),[202083],1610612749.0,MIL,,,,,Matthews,W. Matthews,,,,,Mid-Range,8-16 Right,,,,,,,,,,,466.0,1.0,0.0,1.0,,,,,
470,PT02M21.00S,2022-11-01T01:46:39.2Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1626171,68.01905387647832,26.225490196078432,1610612749,85,69,2022-11-01T01:46:44Z,4630000,-119.0,248.0,1,right,MISS B. Portis 27' 3PT,[1626171],1610612749.0,MIL,,,,,Portis,B. Portis,,,,,Above the Break 3,24+ Left Center,,,,,,,,27.51,Missed,,,,,,,,,,
471,PT02M18.00S,2022-11-01T01:46:42.5Z,3,REGULAR,rebound,defensive,[],203457,,,1610612765,85,69,2022-11-01T01:46:42Z,4640000,,,0,,N. Noel REBOUND (Off:1 Def:1),[203457],1610612765.0,DET,,,,,Noel,N. Noel,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,470.0,2.0,1.0,1.0,,,,,
472,PT02M07.00S,2022-11-01T01:46:54.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203457,18.084756898817346,47.549019607843135,1610612765,85,69,2022-11-01T01:47:01Z,4650000,12.0,117.0,1,left,MISS N. Noel 11' floating Shot,[203457],1610612765.0,DET,,floating,,,Noel,N. Noel,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,11.81,Missed,,,,,,,,,,
473,PT02M04.00S,2022-11-01T01:46:57.3Z,3,REGULAR,rebound,defensive,[],1626171,,,1610612749,85,69,2022-11-01T01:47:01Z,4660000,,,0,,B. Portis REBOUND (Off:2 Def:7),[1626171],1610612749.0,MIL,,,,,Portis,B. Portis,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,472.0,9.0,7.0,2.0,,,,,
474,PT01M51.00S,2022-11-01T01:47:17.4Z,3,REGULAR,turnover,3-second-violation,[],201586,,,1610612749,85,69,2022-11-01T01:47:41Z,4670000,,,0,,S. Ibaka 3-second-violation TURNOVER (2 TO),[201586],1610612749.0,MIL,202037.0,,,,Ibaka,S. Ibaka,,,,,Restricted Area,0-8 Center,2.0,,,,,,,,,,,,,,,,,,
475,PT01M51.00S,2022-11-01T01:47:22.9Z,3,REGULAR,substitution,out,[],202083,,,1610612765,85,69,2022-11-01T01:47:35Z,4680000,,,0,,SUB out: W. Matthews,[202083],1610612749.0,MIL,,,,,Matthews,W. Matthews,,,,,,,,,,,,,,,,,,,,,,,,,
476,PT01M51.00S,2022-11-01T01:47:22.9Z,3,REGULAR,substitution,in,[],203507,,,1610612765,85,69,2022-11-01T01:47:35Z,4690000,,,0,,SUB in: G. Antetokounmpo,[203507],1610612749.0,MIL,,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,,
477,PT01M38.00S,2022-11-01T01:47:45.9Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1631093,7.440867279894875,49.754901960784316,1610612765,85,71,2022-11-01T01:47:54Z,4700000,1.0,17.0,1,left,J. Ivey driving reverse Layup (10 PTS),[1631093],1610612765.0,DET,,driving reverse,,,Ivey,J. Ivey,,,,,Restricted Area,0-8 Center,,,,,,,,1.74,Made,10.0,,,,,,,,,
478,PT01M26.00S,2022-11-01T01:48:01.4Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1631093,,,1610612749,85,71,2022-11-01T01:48:11Z,4710000,,,0,,J. Ivey shooting personal FOUL (2 PF) (Antetokounmpo 2 FT),"[1631093, 203507]",1610612765.0,DET,202037.0,shooting,,,Ivey,J. Ivey,,,,,In The Paint (Non-RA),8-16 Center,,,,2.0,0.0,Antetokounmpo,203507.0,,,,,,,,,,,,
480,PT01M26.00S,2022-11-01T01:48:38.9Z,3,REGULAR,freethrow,1 of 2,[],203507,,,1610612749,85,71,2022-11-01T01:48:38Z,4730000,,,0,,MISS G. Antetokounmpo Free Throw 1 of 2,[203507],1610612749.0,MIL,,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,Missed,,,,,,,,,,
481,PT01M26.00S,2022-11-01T01:48:38.9Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612749,85,71,2022-11-01T01:48:38Z,4740000,,,0,,TEAM offensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,,,480.0,,,,,,,,
482,PT01M26.00S,2022-11-01T01:48:40.6Z,3,REGULAR,substitution,out,[],1626171,,,1610612749,85,71,2022-11-01T01:48:50Z,4750000,,,0,,SUB out: B. Portis,[1626171],1610612749.0,MIL,,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,,
483,PT01M26.00S,2022-11-01T01:48:40.6Z,3,REGULAR,substitution,in,[],1628975,,,1610612749,85,71,2022-11-01T01:48:50Z,4760000,,,0,,SUB in: J. Carter,[1628975],1610612749.0,MIL,,,,,Carter,J. Carter,,,,,,,,,,,,,,,,,,,,,,,,,
484,PT01M26.00S,2022-11-01T01:49:07.1Z,3,REGULAR,freethrow,2 of 2,[],203507,,,1610612749,86,71,2022-11-01T01:49:07Z,4770000,,,0,,G. Antetokounmpo Free Throw 2 of 2 (24 PTS),[203507],1610612749.0,MIL,,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,Made,24.0,,,,,,,,,
485,PT01M13.00S,2022-11-01T01:49:22.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1631093,7.835085413929041,50.245098039215684,1610612765,86,73,2022-11-01T01:49:26Z,4780000,-1.0,21.0,1,left,J. Ivey driving Layup (12 PTS),[1631093],1610612765.0,DET,,driving,,,Ivey,J. Ivey,,,,,Restricted Area,0-8 Center,,,,,,,,2.11,Made,12.0,,,,,,,,,
486,PT00M58.80S,2022-11-01T01:49:37.8Z,3,REGULAR,3pt,Jump Shot,[],203507,70.51576872536137,21.323529411764707,1610612749,86,73,2022-11-01T01:49:44Z,4790000,-143.0,225.0,1,right,MISS G. Antetokounmpo 26' 3PT,[203507],1610612749.0,MIL,,,,,Antetokounmpo,G. Antetokounmpo,,,,,Above the Break 3,24+ Left Center,,,,,,,,26.66,Missed,,,,,,,,,,
487,PT00M55.60S,2022-11-01T01:49:41.0Z,3,REGULAR,rebound,defensive,[],1631093,,,1610612765,86,73,2022-11-01T01:49:44Z,4800000,,,0,,J. Ivey REBOUND (Off:2 Def:4),[1631093],1610612765.0,DET,,,,,Ivey,J. Ivey,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,486.0,6.0,4.0,2.0,,,,,
488,PT00M44.60S,2022-11-01T01:49:51.9Z,3,REGULAR,3pt,Jump Shot,[],1631093,35.8245729303548,24.509803921568626,1610612765,86,73,2022-11-01T01:50:01Z,4810000,127.0,284.0,1,left,MISS J. Ivey 31' 3PT,[1631093],1610612765.0,DET,,,,,Ivey,J. Ivey,,,,,Above the Break 3,24+ Right Center,,,,,,,,31.16,Missed,,,,,,,,,,
489,PT00M41.20S,2022-11-01T01:49:55.3Z,3,REGULAR,rebound,offensive,[],1628977,,,1610612765,86,73,2022-11-01T01:50:01Z,4820000,,,0,,H. Diallo REBOUND (Off:2 Def:3),[1628977],1610612765.0,DET,,,,,Diallo,H. Diallo,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,488.0,5.0,3.0,2.0,,,,,
490,PT00M39.80S,2022-11-01T01:49:58.8Z,3,REGULAR,foul,personal,['2freethrow'],201586,,,1610612765,86,73,2022-11-01T01:50:10Z,4830000,,,0,,S. Ibaka shooting personal FOUL (1 PF) (Diallo 2 FT),"[201586, 1628977]",1610612749.0,MIL,203592.0,shooting,,,Ibaka,S. Ibaka,,,,,Restricted Area,0-8 Center,,,,1.0,0.0,Diallo,1628977.0,,,,,,,,,,,,
492,PT00M39.80S,2022-11-01T01:50:33.5Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],1628977,,,1610612765,86,74,2022-11-01T01:50:33Z,4850000,,,0,,H. Diallo Free Throw 1 of 2 (10 PTS),[1628977],1610612765.0,DET,,,,,Diallo,H. Diallo,,,,,,,,,,,,,,,Made,10.0,,,,,,,,,
493,PT00M39.80S,2022-11-01T01:50:54.0Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],1628977,,,1610612765,86,75,2022-11-01T01:50:54Z,4860000,,,0,,H. Diallo Free Throw 2 of 2 (11 PTS),[1628977],1610612765.0,DET,,,,,Diallo,H. Diallo,,,,,,,,,,,,,,,Made,11.0,,,,,,,,,
494,PT00M34.90S,2022-11-01T01:51:04.2Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],203507,93.38042049934296,49.26470588235294,1610612749,88,75,2022-11-01T01:51:11Z,4870000,-4.0,10.0,1,right,G. Antetokounmpo driving DUNK (26 PTS),[203507],1610612749.0,MIL,,driving,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,,,,,,,,1.04,Made,26.0,,,,,,,,,
495,PT00M14.90S,2022-11-01T01:51:28.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203457,6.258212877792378,47.794117647058826,1610612765,88,75,2022-11-01T01:51:36Z,4880000,11.0,6.0,1,left,MISS N. Noel driving Layup,[203457],1610612765.0,DET,,driving,,,Noel,N. Noel,,,,,Restricted Area,0-8 Center,,,,,,,,1.27,Missed,,,,,,,,,,
496,PT00M14.90S,2022-11-01T01:51:28.9Z,3,REGULAR,rebound,offensive,[],203457,,,1610612765,88,75,2022-11-01T01:51:36Z,4890000,,,0,,N. Noel REBOUND (Off:2 Def:1),[203457],1610612765.0,DET,,,,,Noel,N. Noel,,,,,Restricted Area,0-8 Center,,,,,,,,,,,495.0,3.0,1.0,2.0,,,,,
499,PT00M14.90S,2022-11-01T01:51:29.5Z,3,REGULAR,freethrow,1 of 2,[],203457,,,1610612765,88,76,2022-11-01T02:01:01Z,4895000,,,0,,N. Noel Free Throw 1 of 2 (1 PTS),[203457],1610612765.0,DET,,,,,Noel,N. Noel,,,,,,,,,,,,,,,Made,1.0,,,,,,,,,
502,PT00M14.90S,2022-11-01T01:51:29.5Z,3,REGULAR,freethrow,2 of 2,[],203457,,,1610612765,88,77,2022-11-01T02:01:01Z,4897500,,,0,,N. Noel Free Throw 2 of 2 (2 PTS),[203457],1610612765.0,DET,,,,,Noel,N. Noel,,,,,,,,,,,,,,,Made,2.0,,,,,,,,,
497,PT00M14.90S,2022-11-01T01:51:34.0Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629670,,,1610612765,88,77,2022-11-01T01:51:42Z,4900000,,,0,,J. Nwora shooting personal FOUL (1 PF) (Noel 2 FT),"[1629670, 203457]",1610612749.0,MIL,1179.0,shooting,,,Nwora,J. Nwora,,,,,Restricted Area,0-8 Center,,,,1.0,0.0,Noel,203457.0,,,,,,,,,,,,
500,PT00M14.90S,2022-11-01T01:52:04.7Z,3,REGULAR,substitution,out,[],201586,,,1610612765,88,77,2022-11-01T01:52:12Z,4930000,,,0,,SUB out: S. Ibaka,[201586],1610612749.0,MIL,,,,,Ibaka,S. Ibaka,,,,,,,,,,,,,,,,,,,,,,,,,
501,PT00M14.90S,2022-11-01T01:52:04.7Z,3,REGULAR,substitution,in,[],1626171,,,1610612765,88,77,2022-11-01T01:52:12Z,4940000,,,0,,SUB in: B. Portis,[1626171],1610612749.0,MIL,,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,,
503,PT00M01.40S,2022-11-01T01:52:42.3Z,3,REGULAR,3pt,Jump Shot,[],1628975,91.01511169513797,3.9215686274509802,1610612749,88,77,2022-11-01T01:53:18Z,4945000,-230.0,32.0,1,right,MISS J. Carter step back 3PT,[1628975],1610612749.0,MIL,,step back,,,Carter,J. Carter,,,,,Left Corner 3,24+ Left,,,,,,,,23.26,Missed,,,,,,,,,,
504,PT00M00.30S,2022-11-01T01:52:43.4Z,3,REGULAR,rebound,defensive,[],203457,,,1610612765,88,77,2022-11-01T01:53:18Z,4947500,,,0,,N. Noel REBOUND (Off:2 Def:2),[203457],1610612765.0,DET,,,,,Noel,N. Noel,,,,,Left Corner 3,24+ Left,,,,,,,,,,,503.0,4.0,2.0,2.0,,,,,
505,PT00M00.00S,2022-11-01T01:53:08.3Z,3,REGULAR,period,end,[],0,,,1610612765,88,77,2022-11-01T01:58:26Z,4980000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
