actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,officialId,turnoverTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId
343,PT10M18.00S,2022-11-28T02:22:15.8Z,3,REGULAR,freethrow,2 of 2,['fastbreak'],1626174,,,1610612742,75,70,2022-11-28T02:22:15Z,3430000,False,,,0,,C. Wood Free Throw 2 of 2 (15 PTS),[1626174],1610612742.0,DAL,,,,Wood,C. Wood,,,,,,,,Made,15.0,,,,,,,,,,,,,,,,,
344,PT10M02.00S,2022-11-28T02:22:31.9Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203507,81.8659658344284,51.66207107843137,1610612749,77,70,2022-11-28T02:22:40Z,3440000,False,8.0,118.0,1,right,G. Antetokounmpo 11' turnaround fadeaway Jump Shot (16 PTS),[203507],1610612749.0,MIL,turnaround fadeaway,,,Antetokounmpo,G. Antetokounmpo,,,,,In The Paint (Non-RA),8-16 Center,11.83,Made,16.0,,,,,,,,,,,,,,,,,
345,PT09M52.00S,2022-11-28T02:22:42.9Z,3,REGULAR,2pt,Jump Shot,[],1629029,20.97568988173456,65.19607843137256,1610612742,77,72,2022-11-28T02:22:47Z,3450000,False,-76.0,145.0,1,left,L. Doncic 16' driving floating Jump Shot (19 PTS),[1629029],1610612742.0,DAL,driving floating,,,Doncic,L. Doncic,,,,,Mid-Range,16-24 Left Center,16.34,Made,19.0,,,,,,,,,,,,,,,,,
346,PT09M40.00S,2022-11-28T02:22:57.9Z,3,REGULAR,foul,personal,['2freethrow'],1626174,,,1610612749,77,72,2022-11-28T02:23:10Z,3460000,False,,,0,,C. Wood shooting personal FOUL (2 PF) (Antetokounmpo 2 FT),"[1626174, 203507]",1610612742.0,DAL,shooting,,,Wood,C. Wood,,,,,Restricted Area,0-8 Center,,,,1627963.0,,,,,,,2.0,0.0,Antetokounmpo,203507.0,,,,,,
348,PT09M40.00S,2022-11-28T02:23:42.4Z,3,REGULAR,freethrow,1 of 2,[],203507,,,1610612749,78,72,2022-11-28T02:23:42Z,3480000,False,,,0,,G. Antetokounmpo Free Throw 1 of 2 (17 PTS),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,Made,17.0,,,,,,,,,,,,,,,,,
349,PT09M40.00S,2022-11-28T02:24:15.6Z,3,REGULAR,freethrow,2 of 2,[],203507,,,1610612749,79,72,2022-11-28T02:24:15Z,3490000,False,,,0,,G. Antetokounmpo Free Throw 2 of 2 (18 PTS),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,Made,18.0,,,,,,,,,,,,,,,,,
350,PT09M18.00S,2022-11-28T02:24:38.2Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1627827,6.783837056504599,48.77450980392157,1610612742,79,74,2022-11-28T02:24:44Z,3500000,False,6.0,11.0,1,left,D. Finney-Smith driving DUNK (10 PTS) (L. Doncic 10 AST),"[1627827, 1629029]",1610612742.0,DAL,driving,,,Finney-Smith,D. Finney-Smith,,,,,Restricted Area,0-8 Center,1.28,Made,10.0,,,L. Doncic,1629029.0,10.0,,,,,,,,,,,,
352,PT08M52.00S,2022-11-28T02:25:04.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203507,94.03745072273325,48.28431372549019,1610612749,81,74,2022-11-28T02:25:09Z,3520000,False,-9.0,4.0,1,right,G. Antetokounmpo driving finger roll Layup (20 PTS) (J. Carter 5 AST),"[203507, 1628975]",1610612749.0,MIL,driving finger roll,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,0.93,Made,20.0,,,J. Carter,1628975.0,5.0,,,,,,,,,,,,
353,PT08M36.00S,2022-11-28T02:25:20.2Z,3,REGULAR,3pt,Jump Shot,[],203915,16.90210249671485,95.58823529411765,1610612742,81,74,2022-11-28T02:25:24Z,3530000,False,-228.0,106.0,1,left,MISS S. Dinwiddie 25' 3PT,[203915],1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,Above the Break 3,24+ Left Center,25.15,Missed,,,,,,,,,,,,,,,,,,
354,PT08M33.00S,2022-11-28T02:25:23.2Z,3,REGULAR,rebound,defensive,[],1628960,,,1610612749,81,74,2022-11-28T02:25:24Z,3540000,False,,,0,,G. Allen REBOUND (Off:0 Def:2),[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,353.0,2.0,2.0,0.0,,
355,PT08M24.00S,2022-11-28T02:25:33.6Z,3,REGULAR,3pt,Jump Shot,[],1628960,66.96780551905388,47.05882352941176,1610612749,81,74,2022-11-28T02:25:46Z,3550000,False,-15.0,258.0,1,right,MISS G. Allen 25' pullup 3PT,[1628960],1610612749.0,MIL,pullup,,,Allen,G. Allen,,,,,Above the Break 3,24+ Center,25.84,Missed,,,,,,,,,,,,,,,,,,
356,PT08M24.00S,2022-11-28T02:25:33.6Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612742,81,74,2022-11-28T02:25:39Z,3560000,False,,,0,,TEAM defensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,355.0,,,,,
358,PT08M09.00S,2022-11-28T02:26:00.6Z,3,REGULAR,3pt,Jump Shot,[],1626174,23.603810775295663,5.637254901960785,1610612742,81,77,2022-11-28T02:26:07Z,3580000,False,222.0,169.0,1,left,C. Wood 27' 3PT  (18 PTS) (L. Doncic 11 AST),"[1626174, 1629029]",1610612742.0,DAL,,,,Wood,C. Wood,,,,,Above the Break 3,24+ Right Center,27.91,Made,18.0,,,L. Doncic,1629029.0,11.0,,,,,,,,,,,,
360,PT08M08.00S,2022-11-28T02:26:07.0Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612749,81,77,2022-11-28T02:26:07Z,3600000,False,,,0,,MIL Timeout,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
362,PT07M52.00S,2022-11-28T02:29:13.6Z,3,REGULAR,turnover,bad pass,[],201950,,,1610612749,81,77,2022-11-28T02:29:58Z,3610000,False,,,0,,J. Holiday bad pass TURNOVER (3 TO),"[201950, 1626174]",1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,Mid-Range,16-24 Center,,,,,3.0,,,,Wood,1626174.0,,,,,,,,,,
363,PT07M52.00S,2022-11-28T02:29:13.6Z,3,REGULAR,steal,,[],1626174,,,1610612742,81,77,2022-11-28T02:29:16Z,3620000,False,,,0,,C. Wood STEAL (1 STL),[1626174],1610612742.0,DAL,,,,Wood,C. Wood,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
364,PT07M50.00S,2022-11-28T02:29:25.8Z,3,REGULAR,foul,personal,[],1628960,,,1610612742,81,77,2022-11-28T02:29:32Z,3630000,False,,,0,,G. Allen loose ball personal FOUL (2 PF),"[1628960, 1629029]",1610612749.0,MIL,loose ball,,,Allen,G. Allen,,,,,Above the Break 3,24+ Center,,,,203177.0,,,,,,,2.0,0.0,Doncic,1629029.0,,,,,,
366,PT07M50.00S,2022-11-28T02:29:44.4Z,3,REGULAR,foul,technical,['1freethrow'],1371,,,1610612742,81,77,2022-11-28T02:30:04Z,3650000,False,,,0,,TEAM foul technical,[1371],1610612749.0,MIL,,,,,,,,,,,,,,,203177.0,,,,,,,,,,,,,,,,
367,PT07M50.00S,2022-11-28T02:30:05.6Z,3,REGULAR,freethrow,1 of 1,[],1629029,,,1610612742,81,77,2022-11-28T02:30:05Z,3660000,False,,,0,,MISS L. Doncic technical Free Throw 1 of 1,[1629029],1610612742.0,DAL,technical,,,Doncic,L. Doncic,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
368,PT07M50.00S,2022-11-28T02:30:05.6Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612742,81,77,2022-11-28T02:30:05Z,3670000,False,,,0,,TEAM offensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,,,,,,,,,367.0,,,,,
369,PT07M32.00S,2022-11-28T02:30:46.1Z,3,REGULAR,foul,personal,[],201572,,,1610612742,81,77,2022-11-28T02:30:54Z,3680000,False,,,0,,B. Lopez personal FOUL (3 PF),"[201572, 1629029]",1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,In The Paint (Non-RA),8-16 Center,,,,1162.0,,,,,,,3.0,0.0,Doncic,1629029.0,,,,,,
371,PT07M22.00S,2022-11-28T02:31:10.3Z,3,REGULAR,turnover,bad pass,[],1629029,,,1610612742,81,77,2022-11-28T02:34:23Z,3700000,False,,,0,,L. Doncic bad pass TURNOVER (5 TO),"[1629029, 201572]",1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,Mid-Range,8-16 Left,,,,,5.0,,,,Lopez,201572.0,,,,,,,,,,
372,PT07M22.00S,2022-11-28T02:31:10.3Z,3,REGULAR,steal,,[],201572,,,1610612749,81,77,2022-11-28T02:31:42Z,3710000,False,,,0,,B. Lopez STEAL (1 STL),[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
373,PT07M18.00S,2022-11-28T02:31:14.6Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",203507,95.0886990801577,50.49019607843137,1610612749,83,77,2022-11-28T02:31:21Z,3720000,False,2.0,-6.0,1,right,G. Antetokounmpo running DUNK (22 PTS) (B. Lopez 2 AST),"[203507, 201572]",1610612749.0,MIL,running,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,0.68,Made,22.0,,,B. Lopez,201572.0,2.0,,,,,,,,,,,,
375,PT07M04.00S,2022-11-28T02:31:28.1Z,3,REGULAR,3pt,Jump Shot,[],203501,34.247700394218136,36.27450980392157,1610612742,83,80,2022-11-28T02:31:32Z,3740000,False,69.0,269.0,1,left,T. Hardaway Jr. 27' 3PT  (6 PTS) (L. Doncic 12 AST),"[203501, 1629029]",1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Above the Break 3,24+ Center,27.8,Made,6.0,,,L. Doncic,1629029.0,12.0,,,,,,,,,,,,
377,PT06M48.00S,2022-11-28T02:31:44.5Z,3,REGULAR,3pt,Jump Shot,[],201572,95.48291721419186,94.85294117647058,1610612749,86,80,2022-11-28T02:31:49Z,3760000,False,224.0,-10.0,1,right,B. Lopez 3PT  (11 PTS) (G. Allen 3 AST),"[201572, 1628960]",1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,Right Corner 3,24+ Right,22.45,Made,11.0,,,G. Allen,1628960.0,3.0,,,,,,,,,,,,
380,PT06M27.00S,2022-11-28T02:32:12.9Z,3,REGULAR,substitution,out,[],201572,,,1610612742,86,80,2022-11-28T02:32:16Z,3790000,False,,,0,,SUB out: B. Lopez,[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,,,,,,,,,,,,,,,,,,,,,,
381,PT06M27.00S,2022-11-28T02:32:12.9Z,3,REGULAR,substitution,in,[],1626171,,,1610612742,86,80,2022-11-28T02:32:16Z,3800000,False,,,0,,SUB in: B. Portis,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,,,
382,PT06M23.00S,2022-11-28T02:32:26.8Z,3,REGULAR,2pt,Jump Shot,[],203501,4.418528252299605,77.20588235294117,1610612742,86,80,2022-11-28T02:32:35Z,3810000,False,-136.0,-11.0,1,left,MISS T. Hardaway Jr. 13' Jump Shot,[203501],1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Mid-Range,8-16 Left,13.64,Missed,,,,,,,,,,,,,,,,,,
383,PT06M23.00S,2022-11-28T02:32:26.8Z,3,REGULAR,rebound,offensive,[],1627827,,,1610612742,86,80,2022-11-28T02:32:35Z,3820000,False,,,0,,D. Finney-Smith REBOUND (Off:3 Def:0),[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,382.0,3.0,0.0,3.0,,
384,PT06M23.00S,2022-11-28T02:32:33.8Z,3,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1627827,5.590000152587891,50.0,1610612742,86,82,2022-11-28T02:36:01Z,3830000,False,0.0,0.0,1,left,D. Finney-Smith putback Layup (12 PTS),[1627827],1610612742.0,DAL,putback,,,Finney-Smith,D. Finney-Smith,,,,,Restricted Area,0-8 Center,0.0,Made,12.0,,,,,,,,,,,,,,,,,
385,PT06M23.00S,2022-11-28T02:32:34.9Z,3,REGULAR,foul,personal,['1freethrow'],1626171,,,1610612742,86,82,2022-11-28T02:32:48Z,3840000,False,,,0,,B. Portis shooting personal FOUL (2 PF) (Finney-Smith 1 FT),"[1626171, 1627827]",1610612749.0,MIL,shooting,,,Portis,B. Portis,,,,,Restricted Area,0-8 Center,,,,203177.0,,,,,,,2.0,0.0,Finney-Smith,1627827.0,,,,,,
387,PT06M23.00S,2022-11-28T02:32:52.4Z,3,REGULAR,freethrow,1 of 1,['2ndchance'],1627827,,,1610612742,86,83,2022-11-28T02:32:52Z,3860000,False,,,0,,D. Finney-Smith Free Throw 1 of 1 (13 PTS),[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,,,,Made,13.0,,,,,,,,,,,,,,,,,
388,PT06M04.00S,2022-11-28T02:33:13.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201950,83.52496714848883,39.46078431372549,1610612749,86,83,2022-11-28T02:33:18Z,3870000,False,-53.0,102.0,1,right,MISS J. Holiday 11' turnaround Shot,[201950],1610612749.0,MIL,turnaround,,,Holiday,J. Holiday,,,,,In The Paint (Non-RA),8-16 Center,11.52,Missed,,,,,,,,,,,,,,,,,,
389,PT06M00.00S,2022-11-28T02:33:17.4Z,3,REGULAR,rebound,defensive,[],203915,,,1610612742,86,83,2022-11-28T02:33:18Z,3880000,False,,,0,,S. Dinwiddie REBOUND (Off:0 Def:1),[203915],1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,388.0,1.0,1.0,0.0,,
390,PT05M56.00S,2022-11-28T02:33:21.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203915,6.521024967148489,52.20588235294118,1610612742,86,85,2022-11-28T02:33:33Z,3890000,False,-11.0,9.0,1,left,S. Dinwiddie driving Layup (14 PTS),[203915],1610612742.0,DAL,driving,,,Dinwiddie,S. Dinwiddie,,,,,Restricted Area,0-8 Center,1.41,Made,14.0,,,,,,,,,,,,,,,,,
391,PT05M33.00S,2022-11-28T02:33:43.0Z,3,REGULAR,3pt,Jump Shot,[],1628975,68.54467805519053,67.64705882352942,1610612749,89,85,2022-11-28T02:33:47Z,3900000,False,88.0,243.0,1,right,J. Carter 25' 3PT step back (10 PTS) (G. Antetokounmpo 2 AST),"[1628975, 203507]",1610612749.0,MIL,step back,,,Carter,J. Carter,,,,,Above the Break 3,24+ Right Center,25.87,Made,10.0,,,G. Antetokounmpo,203507.0,2.0,,,,,,,,,,,,
393,PT05M24.00S,2022-11-28T02:33:52.7Z,3,REGULAR,turnover,lost ball,[],1629029,,,1610612742,89,85,2022-11-28T02:34:03Z,3920000,False,,,0,,L. Doncic lost ball TURNOVER (6 TO),"[1629029, 201950]",1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,In The Paint (Non-RA),8-16 Center,,,,,6.0,,,,Holiday,201950.0,,,,,,,,,,
394,PT05M24.00S,2022-11-28T02:33:52.7Z,3,REGULAR,steal,,[],201950,,,1610612749,89,85,2022-11-28T02:33:55Z,3930000,False,,,0,,J. Holiday STEAL (3 STL),[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
395,PT05M18.00S,2022-11-28T02:33:58.1Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",203507,93.64323258869908,50.0,1610612749,91,85,2022-11-28T02:34:09Z,3940000,False,0.0,7.0,1,right,G. Antetokounmpo running DUNK (24 PTS),[203507],1610612749.0,MIL,running,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,0.73,Made,24.0,,,,,,,,,,,,,,,,,
396,PT04M58.00S,2022-11-28T02:34:18.7Z,3,REGULAR,2pt,Jump Shot,[],1629029,9.937582128777924,33.33333333333333,1610612742,91,85,2022-11-28T02:34:26Z,3950000,False,83.0,41.0,1,left,MISS L. Doncic 9' turnaround fadeaway Shot,[1629029],1610612742.0,DAL,turnaround fadeaway,,,Doncic,L. Doncic,,,,,Mid-Range,8-16 Right,9.28,Missed,,,,,,,,,,,,,,,,,,
397,PT04M55.00S,2022-11-28T02:34:21.4Z,3,REGULAR,rebound,offensive,[],1627827,,,1610612742,91,85,2022-11-28T02:34:21Z,3960000,False,,,0,,D. Finney-Smith REBOUND (Off:4 Def:0),[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,396.0,4.0,0.0,4.0,,
398,PT04M49.00S,2022-11-28T02:34:27.1Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],203501,33.85348226018397,23.774509803921568,1610612742,91,85,2022-11-28T02:34:32Z,3970000,False,131.0,266.0,1,left,MISS T. Hardaway Jr. 29' 3PT,[203501],1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Above the Break 3,24+ Right Center,29.63,Missed,,,,,,,,,,,,,,,,,,
399,PT04M46.00S,2022-11-28T02:34:30.8Z,3,REGULAR,rebound,defensive,[],1626171,,,1610612749,91,85,2022-11-28T02:34:30Z,3980000,False,,,0,,B. Portis REBOUND (Off:0 Def:4),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,398.0,4.0,4.0,0.0,,
400,PT04M39.00S,2022-11-28T02:34:37.5Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1628975,72.7496714848883,13.970588235294118,1610612749,91,85,2022-11-28T02:34:54Z,3990000,False,-180.0,204.0,1,right,MISS J. Carter 27' running 3PT,[1628975],1610612749.0,MIL,running,,,Carter,J. Carter,,,,,Above the Break 3,24+ Left Center,27.19,Missed,,,,,,,,,,,,,,,,,,
401,PT04M39.00S,2022-11-28T02:34:37.5Z,3,REGULAR,rebound,offensive,[],1626171,,,1610612749,91,85,2022-11-28T02:34:43Z,4000000,False,,,0,,B. Portis REBOUND (Off:1 Def:4),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,400.0,5.0,4.0,1.0,,
402,PT04M39.00S,2022-11-28T02:34:41.8Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1626171,94.40999984741211,50.0,1610612749,93,85,2022-11-28T02:34:41Z,4010000,False,0.0,0.0,1,right,B. Portis tip Layup (10 PTS),[1626171],1610612749.0,MIL,tip,,,Portis,B. Portis,,,,,Mid-Range,8-16 Left,0.0,Made,10.0,,,,,,,,,,,,,,,,,
403,PT04M39.00S,2022-11-28T02:34:45.5Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612742,93,85,2022-11-28T02:34:45Z,4020000,False,,,0,,DAL Timeout,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
404,PT04M39.00S,2022-11-28T02:37:07.5Z,3,REGULAR,substitution,out,[],1628975,,,1610612742,93,85,2022-11-28T02:37:45Z,4030000,False,,,0,,SUB out: J. Carter,[1628975],1610612749.0,MIL,,,,Carter,J. Carter,,,,,,,,,,,,,,,,,,,,,,,,,,
405,PT04M39.00S,2022-11-28T02:37:07.5Z,3,REGULAR,substitution,out,[],1628960,,,1610612742,93,85,2022-11-28T02:37:45Z,4040000,False,,,0,,SUB out: G. Allen,[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
406,PT04M39.00S,2022-11-28T02:37:07.5Z,3,REGULAR,substitution,out,[],203501,,,1610612742,93,85,2022-11-28T02:37:45Z,4050000,False,,,0,,SUB out: T. Hardaway Jr.,[203501],1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
407,PT04M39.00S,2022-11-28T02:37:07.5Z,3,REGULAR,substitution,out,[],203915,,,1610612742,93,85,2022-11-28T02:37:45Z,4060000,False,,,0,,SUB out: S. Dinwiddie,[203915],1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,,,,,,,,,,,,,,,
408,PT04M39.00S,2022-11-28T02:37:07.5Z,3,REGULAR,substitution,out,[],1626174,,,1610612742,93,85,2022-11-28T02:37:45Z,4070000,False,,,0,,SUB out: C. Wood,[1626174],1610612742.0,DAL,,,,Wood,C. Wood,,,,,,,,,,,,,,,,,,,,,,,,,,
409,PT04M39.00S,2022-11-28T02:37:07.5Z,3,REGULAR,substitution,in,[],201588,,,1610612742,93,85,2022-11-28T02:37:45Z,4080000,False,,,0,,SUB in: G. Hill,[201588],1610612749.0,MIL,,,,Hill,G. Hill,,,,,,,,,,,,,,,,,,,,,,,,,,
410,PT04M39.00S,2022-11-28T02:37:07.5Z,3,REGULAR,substitution,in,[],202083,,,1610612742,93,85,2022-11-28T02:37:45Z,4090000,False,,,0,,SUB in: W. Matthews,[202083],1610612749.0,MIL,,,,Matthews,W. Matthews,,,,,,,,,,,,,,,,,,,,,,,,,,
411,PT04M39.00S,2022-11-28T02:37:07.5Z,3,REGULAR,substitution,in,[],1630182,,,1610612742,93,85,2022-11-28T02:37:45Z,4100000,False,,,0,,SUB in: J. Green,[1630182],1610612742.0,DAL,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
412,PT04M39.00S,2022-11-28T02:37:07.5Z,3,REGULAR,substitution,in,[],1628467,,,1610612742,93,85,2022-11-28T02:37:45Z,4110000,False,,,0,,SUB in: M. Kleber,[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,,,,,,,,,,,,,,,,,,,,
413,PT04M39.00S,2022-11-28T02:37:07.5Z,3,REGULAR,substitution,in,[],202722,,,1610612742,93,85,2022-11-28T02:37:45Z,4120000,False,,,0,,SUB in: D. Bertans,[202722],1610612742.0,DAL,,,,Bertans,D. Bertans,,,,,,,,,,,,,,,,,,,,,,,,,,
414,PT04M20.00S,2022-11-28T02:38:13.0Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629029,18.873193166885677,58.82352941176471,1610612742,93,85,2022-11-28T02:39:05Z,4130000,False,-44.0,125.0,1,left,MISS L. Doncic 13' turnaround fadeaway Shot,[1629029],1610612742.0,DAL,turnaround fadeaway,,,Doncic,L. Doncic,,,,,In The Paint (Non-RA),8-16 Center,13.25,Missed,,,,,,,,,,,,,,,,,,
415,PT04M17.00S,2022-11-28T02:38:16.0Z,3,REGULAR,rebound,defensive,[],1626171,,,1610612749,93,85,2022-11-28T02:38:25Z,4140000,False,,,0,,B. Portis REBOUND (Off:1 Def:5),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,414.0,6.0,5.0,1.0,,
416,PT04M10.00S,2022-11-28T02:38:22.8Z,3,REGULAR,3pt,Jump Shot,[],1626171,68.9388961892247,22.058823529411764,1610612749,96,85,2022-11-28T02:38:31Z,4150000,False,-140.0,239.0,1,right,B. Portis 27' 3PT  (13 PTS) (G. Hill 2 AST),"[1626171, 201588]",1610612749.0,MIL,,,,Portis,B. Portis,,,,,Above the Break 3,24+ Left Center,27.73,Made,13.0,,,G. Hill,201588.0,2.0,,,,,,,,,,,,
418,PT03M44.00S,2022-11-28T02:38:48.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629029,18.610381077529567,48.03921568627451,1610612742,96,87,2022-11-28T02:38:55Z,4170000,False,10.0,122.0,1,left,L. Doncic 12' fadeaway Jump Shot (21 PTS),[1629029],1610612742.0,DAL,fadeaway,,,Doncic,L. Doncic,,,,,In The Paint (Non-RA),8-16 Center,12.28,Made,21.0,,,,,,,,,,,,,,,,,
419,PT03M26.00S,2022-11-28T02:39:06.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203507,94.03745072273325,49.50980392156863,1610612749,98,87,2022-11-28T02:39:11Z,4180000,False,-2.0,4.0,1,right,G. Antetokounmpo driving Layup (26 PTS),[203507],1610612749.0,MIL,driving,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,0.43,Made,26.0,,,,,,,,,,,,,,,,,
420,PT03M20.00S,2022-11-28T02:39:12.5Z,3,REGULAR,3pt,Jump Shot,[],202722,29.911300919842315,9.803921568627452,1610612742,98,87,2022-11-28T02:39:19Z,4190000,False,201.0,229.0,1,left,MISS D. Bertans 30' 3PT,[202722],1610612742.0,DAL,,,,Bertans,D. Bertans,,,,,Above the Break 3,24+ Right Center,30.45,Missed,,,,,,,,,,,,,,,,,,
421,PT03M16.00S,2022-11-28T02:39:16.5Z,3,REGULAR,rebound,defensive,[],203507,,,1610612749,98,87,2022-11-28T02:39:19Z,4200000,False,,,0,,G. Antetokounmpo REBOUND (Off:3 Def:4),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,420.0,7.0,4.0,3.0,,
422,PT03M07.00S,2022-11-28T02:39:24.9Z,3,REGULAR,3pt,Jump Shot,[],203507,66.17936925098554,43.872549019607845,1610612749,98,87,2022-11-28T02:39:31Z,4210000,False,-31.0,265.0,1,right,MISS G. Antetokounmpo 26' pullup 3PT,[203507],1610612749.0,MIL,pullup,,,Antetokounmpo,G. Antetokounmpo,,,,,Above the Break 3,24+ Center,26.72,Missed,,,,,,,,,,,,,,,,,,
423,PT03M05.00S,2022-11-28T02:39:26.9Z,3,REGULAR,rebound,defensive,[],202722,,,1610612742,98,87,2022-11-28T02:39:31Z,4220000,False,,,0,,D. Bertans REBOUND (Off:0 Def:1),[202722],1610612742.0,DAL,,,,Bertans,D. Bertans,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,422.0,1.0,1.0,0.0,,
424,PT02M57.00S,2022-11-28T02:39:37.8Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",202083,,,1610612742,98,87,2022-11-28T02:39:48Z,4230000,False,,,0,,W. Matthews shooting personal FOUL (1 PF) (Green 2 FT),"[202083, 1630182]",1610612749.0,MIL,shooting,,,Matthews,W. Matthews,,,,,Restricted Area,0-8 Center,,,,203177.0,,,,,,,1.0,0.0,Green,1630182.0,,,,,,
