actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,blockPlayerName,blockPersonId,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId
354,PT10M50.00S,2022-12-03T01:59:31.0Z,3,REGULAR,2pt,Jump Shot,['2ndchance'],2544,96.00854139290408,72.05882352941177,1610612747,61,66,2022-12-03T01:59:36Z,3440000,False,110.0,-15.0,1,right,MISS L. James 11' fadeaway Shot,[2544],1610612747.0,LAL,fadeaway,,,James,L. James,,,,,Mid-Range,8-16 Right,11.13,Missed,,,,,,,,,,,,,,,,,,
355,PT10M47.00S,2022-12-03T01:59:33.7Z,3,REGULAR,rebound,defensive,[],1628960,,,1610612749,61,66,2022-12-03T01:59:33Z,3450000,False,,,0,,G. Allen REBOUND (Off:0 Def:2),[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,Mid-Range,8-16 Right,,,354.0,2.0,2.0,0.0,,,,,,,,,,,,,,
356,PT10M43.00S,2022-12-03T01:59:36.6Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",203507,8.886333771353483,47.794117647058826,1610612749,61,66,2022-12-03T02:00:24Z,3460000,False,11.0,31.0,1,left,MISS G. Antetokounmpo running Layup,[203507],1610612749.0,MIL,running,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,3.29,Missed,,,,,,,,,,,,,,,,,,
357,PT10M40.00S,2022-12-03T01:59:39.6Z,3,REGULAR,rebound,offensive,[],203507,,,1610612749,61,66,2022-12-03T01:59:46Z,3470000,False,,,0,,G. Antetokounmpo REBOUND (Off:2 Def:1),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,,,356.0,3.0,1.0,2.0,,,,,,,,,,,,,,
358,PT10M40.00S,2022-12-03T01:59:40.4Z,3,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",203507,5.590000152587891,50.0,1610612749,63,66,2022-12-03T02:00:13Z,3480000,False,0.0,0.0,1,left,G. Antetokounmpo tip Layup (13 PTS),[203507],1610612749.0,MIL,tip,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,0.0,Made,,,,,13.0,,,,,,,,,,,,,
359,PT10M30.00S,2022-12-03T01:59:54.4Z,3,REGULAR,foul,personal,['2freethrow'],1628960,,,1610612747,63,66,2022-12-03T02:00:02Z,3490000,False,,,0,,G. Allen shooting personal FOUL (1 PF) (Walker IV 2 FT),"[1628960, 1629022]",1610612749.0,MIL,shooting,,,Allen,G. Allen,,,,,Restricted Area,0-8 Center,,,,,,,,,,,201245.0,1.0,0.0,,,Walker IV,1629022.0,,,
361,PT10M30.00S,2022-12-03T02:00:15.1Z,3,REGULAR,freethrow,1 of 2,[],1629022,,,1610612747,63,67,2022-12-03T02:00:15Z,3510000,False,,,0,,L. Walker IV Free Throw 1 of 2 (1 PTS),[1629022],1610612747.0,LAL,,,,Walker IV,L. Walker IV,,,,,,,,Made,,,,,1.0,,,,,,,,,,,,,
362,PT10M30.00S,2022-12-03T02:00:27.8Z,3,REGULAR,freethrow,2 of 2,[],1629022,,,1610612747,63,68,2022-12-03T02:00:27Z,3520000,False,,,0,,L. Walker IV Free Throw 2 of 2 (2 PTS),[1629022],1610612747.0,LAL,,,,Walker IV,L. Walker IV,,,,,,,,Made,,,,,2.0,,,,,,,,,,,,,
363,PT10M12.00S,2022-12-03T02:00:50.7Z,3,REGULAR,3pt,Jump Shot,[],201572,33.327858081471746,67.64705882352942,1610612749,66,68,2022-12-03T02:01:34Z,3530000,False,-88.0,261.0,1,left,B. Lopez 27' 3PT  (9 PTS) (K. Middleton 5 AST),"[201572, 203114]",1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,Above the Break 3,24+ Left Center,27.53,Made,,,,,9.0,K. Middleton,203114.0,5.0,,,,,,,,,,
365,PT10M01.00S,2022-12-03T02:01:07.7Z,3,REGULAR,3pt,Jump Shot,[],2544,75.3777923784494,10.784313725490197,1610612747,66,71,2022-12-03T02:10:09Z,3550000,False,-196.0,179.0,1,right,L. James 26' 3PT  (13 PTS) (A. Davis 2 AST),"[2544, 203076]",1610612747.0,LAL,,,,James,L. James,,,,,Above the Break 3,24+ Left Center,26.54,Made,,,,,13.0,A. Davis,203076.0,2.0,,,,,,,,,,
367,PT09M52.00S,2022-12-03T02:01:12.5Z,3,REGULAR,3pt,Jump Shot,[],203507,33.590670170827856,40.19607843137255,1610612749,66,71,2022-12-03T02:01:18Z,3570000,False,49.0,263.0,1,left,MISS G. Antetokounmpo 26' 3PT,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Above the Break 3,24+ Center,26.78,Missed,,,,,,,,,,,,,,,,,,
368,PT09M48.00S,2022-12-03T02:01:16.5Z,3,REGULAR,rebound,defensive,[],203076,,,1610612747,66,71,2022-12-03T02:01:18Z,3580000,False,,,0,,A. Davis REBOUND (Off:0 Def:1),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,Above the Break 3,24+ Center,,,367.0,1.0,1.0,0.0,,,,,,,,,,,,,,
369,PT09M44.00S,2022-12-03T02:01:23.3Z,3,REGULAR,foul,personal,[],201950,,,1610612747,66,71,2022-12-03T02:01:36Z,3590000,False,,,0,,J. Holiday personal FOUL (2 PF),"[201950, 203076]",1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,204058.0,2.0,0.0,,,Davis,203076.0,,,
372,PT09M38.00S,2022-12-03T02:01:49.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203076,92.32917214191852,49.754901960784316,1610612747,66,71,2022-12-03T02:01:58Z,3610000,False,-1.0,20.0,1,right,MISS A. Davis cutting Layup - blocked,"[203076, 201572]",1610612747.0,LAL,cutting,,,Davis,A. Davis,,,,,Restricted Area,0-8 Center,1.96,Missed,,,,,,,,,,,,Lopez,201572.0,,,,,
373,PT09M38.00S,2022-12-03T02:01:49.9Z,3,REGULAR,block,,[],201572,,,1610612747,66,71,2022-12-03T02:01:53Z,3620000,False,,,0,,B. Lopez BLOCK (2 BLK),[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
374,PT09M34.00S,2022-12-03T02:01:53.9Z,3,REGULAR,rebound,defensive,[],201950,,,1610612749,66,71,2022-12-03T02:01:58Z,3630000,False,,,0,,J. Holiday REBOUND (Off:0 Def:4),[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,Restricted Area,0-8 Center,,,372.0,4.0,4.0,0.0,,,,,,,,,,,,,,
375,PT09M31.00S,2022-12-03T02:01:57.2Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",203507,6.521024967148489,49.754901960784316,1610612749,68,71,2022-12-03T02:11:45Z,3640000,False,1.0,9.0,1,left,G. Antetokounmpo running alley-oop Layup (15 PTS) (J. Holiday 4 AST),"[203507, 201950]",1610612749.0,MIL,running alley-oop,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,0.89,Made,,,,,15.0,J. Holiday,201950.0,4.0,,,,,,,,,,
377,PT09M14.00S,2022-12-03T02:02:13.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201976,85.89027595269383,58.57843137254902,1610612747,68,73,2022-12-03T02:02:18Z,3660000,False,43.0,80.0,1,right,P. Beverley 9' driving floating Jump Shot (7 PTS),[201976],1610612747.0,LAL,driving floating,,,Beverley,P. Beverley,,,,,In The Paint (Non-RA),8-16 Center,9.09,Made,,,,,7.0,,,,,,,,,,,,,
378,PT08M50.00S,2022-12-03T02:02:37.4Z,3,REGULAR,3pt,Jump Shot,[],201950,7.966491458607096,95.34313725490196,1610612749,71,73,2022-12-03T02:02:42Z,3670000,False,-227.0,22.0,1,left,J. Holiday 3PT  (20 PTS) (K. Middleton 6 AST),"[201950, 203114]",1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,Left Corner 3,24+ Left,22.78,Made,,,,,20.0,K. Middleton,203114.0,6.0,,,,,,,,,,
380,PT08M43.00S,2022-12-03T02:02:49.3Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612747,71,73,2022-12-03T02:02:49Z,3690000,False,,,0,,LAL Timeout,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381,PT08M33.00S,2022-12-03T02:06:37.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203076,90.09526938239159,34.55882352941176,1610612747,71,75,2022-12-03T02:06:46Z,3700000,False,-77.0,41.0,1,right,A. Davis 8' step back Jump Shot (25 PTS) (L. James 5 AST),"[203076, 2544]",1610612747.0,LAL,step back,,,Davis,A. Davis,,,,,In The Paint (Non-RA),8-16 Left,8.72,Made,,,,,25.0,L. James,2544.0,5.0,,,,,,,,,,
382,PT08M20.00S,2022-12-03T02:06:49.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628960,8.754927726675426,45.588235294117645,1610612749,71,75,2022-12-03T02:14:43Z,3710000,False,22.0,30.0,1,left,MISS G. Allen driving Layup - blocked,"[1628960, 1629022]",1610612749.0,MIL,driving,,,Allen,G. Allen,,,,,Restricted Area,0-8 Center,3.71,Missed,,,,,,,,,,,,Walker IV,1629022.0,,,,,
383,PT08M20.00S,2022-12-03T02:06:49.8Z,3,REGULAR,block,,[],1629022,,,1610612749,71,75,2022-12-03T02:06:52Z,3720000,False,,,0,,L. Walker IV BLOCK (1 BLK),[1629022],1610612747.0,LAL,,,,Walker IV,L. Walker IV,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
384,PT08M17.00S,2022-12-03T02:06:52.8Z,3,REGULAR,rebound,defensive,[],1629022,,,1610612747,71,75,2022-12-03T02:06:55Z,3730000,False,,,0,,L. Walker IV REBOUND (Off:0 Def:2),[1629022],1610612747.0,LAL,,,,Walker IV,L. Walker IV,,,,,Restricted Area,0-8 Center,,,382.0,2.0,2.0,0.0,,,,,,,,,,,,,,
385,PT08M15.00S,2022-12-03T02:06:54.6Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1628972,93.51182654402102,51.225490196078425,1610612747,71,77,2022-12-03T02:06:59Z,3740000,False,6.0,8.0,1,right,T. Brown Jr. running DUNK (9 PTS) (L. James 6 AST),"[1628972, 2544]",1610612747.0,LAL,running,,,Brown Jr.,T. Brown Jr.,,,,,Restricted Area,0-8 Center,1.05,Made,,,,,9.0,L. James,2544.0,6.0,,,,,,,,,,
387,PT08M00.00S,2022-12-03T02:07:09.1Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],203507,7.703679369250986,49.01960784313725,1610612749,73,77,2022-12-03T02:07:16Z,3760000,False,5.0,20.0,1,left,G. Antetokounmpo alley-oop DUNK (17 PTS) (J. Holiday 5 AST),"[203507, 201950]",1610612749.0,MIL,alley-oop,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,2.05,Made,,,,,17.0,J. Holiday,201950.0,5.0,,,,,,,,,,
389,PT07M37.00S,2022-12-03T02:07:32.1Z,3,REGULAR,2pt,Jump Shot,[],203076,84.97043363994744,23.03921568627451,1610612747,73,77,2022-12-03T02:07:40Z,3780000,False,-135.0,89.0,1,right,MISS A. Davis 16' Jump Shot,[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,Mid-Range,16-24 Left,16.14,Missed,,,,,,,,,,,,,,,,,,
390,PT07M35.00S,2022-12-03T02:07:34.1Z,3,REGULAR,rebound,defensive,[],201950,,,1610612749,73,77,2022-12-03T02:07:40Z,3790000,False,,,0,,J. Holiday REBOUND (Off:0 Def:5),[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,Mid-Range,16-24 Left,,,389.0,5.0,5.0,0.0,,,,,,,,,,,,,,
391,PT07M28.00S,2022-12-03T02:07:41.6Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1628960,11.777266754270697,96.32352941176471,1610612749,76,77,2022-12-03T02:07:48Z,3800000,False,-232.0,58.0,1,left,G. Allen 3PT running (8 PTS) (G. Antetokounmpo 5 AST),"[1628960, 203507]",1610612749.0,MIL,running,,,Allen,G. Allen,,,,,Left Corner 3,24+ Left,23.88,Made,,,,,8.0,G. Antetokounmpo,203507.0,5.0,,,,,,,,,,
393,PT07M13.00S,2022-12-03T02:07:56.8Z,3,REGULAR,3pt,Jump Shot,[],2544,72.7496714848883,82.1078431372549,1610612747,76,77,2022-12-03T02:15:53Z,3820000,False,161.0,204.0,1,right,MISS L. James 25' pullup 3PT,[2544],1610612747.0,LAL,pullup,,,James,L. James,,,,,Above the Break 3,24+ Right Center,25.93,Missed,,,,,,,,,,,,,,,,,,
394,PT07M10.00S,2022-12-03T02:07:59.8Z,3,REGULAR,rebound,defensive,[],201572,,,1610612749,76,77,2022-12-03T02:08:02Z,3830000,False,,,0,,B. Lopez REBOUND (Off:1 Def:5),[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,Above the Break 3,24+ Right Center,,,393.0,6.0,5.0,1.0,,,,,,,,,,,,,,
395,PT07M01.00S,2022-12-03T02:08:08.1Z,3,REGULAR,3pt,Jump Shot,[],201950,30.17411300919842,79.16666666666666,1610612749,79,77,2022-12-03T02:16:23Z,3840000,False,-146.0,231.0,1,left,J. Holiday 27' 3PT step back (23 PTS),[201950],1610612749.0,MIL,step back,,,Holiday,J. Holiday,,,,,Above the Break 3,24+ Left Center,27.32,Made,,,,,23.0,,,,,,,,,,,,,
396,PT06M49.00S,2022-12-03T02:08:20.5Z,3,REGULAR,3pt,Jump Shot,[],1629022,67.23061760840999,57.84313725490197,1610612747,79,80,2022-12-03T02:08:25Z,3850000,False,39.0,256.0,1,right,L. Walker IV 25' 3PT  (5 PTS) (A. Davis 3 AST),"[1629022, 203076]",1610612747.0,LAL,,,,Walker IV,L. Walker IV,,,,,Above the Break 3,24+ Center,25.85,Made,,,,,5.0,A. Davis,203076.0,3.0,,,,,,,,,,
398,PT06M36.00S,2022-12-03T02:08:33.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203114,10.068988173455978,46.81372549019608,1610612749,79,80,2022-12-03T02:08:42Z,3870000,False,16.0,42.0,1,left,MISS K. Middleton driving Layup,[203114],1610612749.0,MIL,driving,,,Middleton,K. Middleton,,,,,In The Paint (Non-RA),0-8 Center,4.5,Missed,,,,,,,,,,,,,,,,,,
399,PT06M33.00S,2022-12-03T02:08:36.9Z,3,REGULAR,rebound,defensive,[],203076,,,1610612747,79,80,2022-12-03T02:08:42Z,3880000,False,,,0,,A. Davis REBOUND (Off:0 Def:2),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,In The Paint (Non-RA),0-8 Center,,,398.0,2.0,2.0,0.0,,,,,,,,,,,,,,
400,PT06M25.00S,2022-12-03T02:08:45.0Z,3,REGULAR,3pt,Jump Shot,[],1629022,72.48685939553219,81.37254901960785,1610612747,79,83,2022-12-03T02:08:50Z,3890000,False,157.0,206.0,1,right,L. Walker IV 25' 3PT  (8 PTS) (P. Beverley 2 AST),"[1629022, 201976]",1610612747.0,LAL,,,,Walker IV,L. Walker IV,,,,,Above the Break 3,24+ Right Center,25.9,Made,,,,,8.0,P. Beverley,201976.0,2.0,,,,,,,,,,
402,PT06M07.00S,2022-12-03T02:09:02.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203507,7.30946123521682,48.28431372549019,1610612749,81,83,2022-12-03T02:09:06Z,3910000,False,9.0,16.0,1,left,G. Antetokounmpo driving finger roll Layup (19 PTS),[203507],1610612749.0,MIL,driving finger roll,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,1.83,Made,,,,,19.0,,,,,,,,,,,,,
403,PT05M49.00S,2022-12-03T02:09:25.1Z,3,REGULAR,foul,personal,['2freethrow'],1628960,,,1610612747,81,83,2022-12-03T02:09:35Z,3920000,False,,,0,,G. Allen shooting personal FOUL (2 PF) (Walker IV 2 FT),"[1628960, 1629022]",1610612749.0,MIL,shooting,,,Allen,G. Allen,,,,,Mid-Range,8-16 Right,,,,,,,,,,,201245.0,2.0,0.0,,,Walker IV,1629022.0,,,
405,PT05M49.00S,2022-12-03T02:09:51.9Z,3,REGULAR,freethrow,1 of 2,[],1629022,,,1610612747,81,84,2022-12-03T02:09:51Z,3940000,False,,,0,,L. Walker IV Free Throw 1 of 2 (9 PTS),[1629022],1610612747.0,LAL,,,,Walker IV,L. Walker IV,,,,,,,,Made,,,,,9.0,,,,,,,,,,,,,
406,PT05M49.00S,2022-12-03T02:09:52.8Z,3,REGULAR,substitution,out,[],1628960,,,1610612747,81,84,2022-12-03T02:10:16Z,3950000,False,,,0,,SUB out: G. Allen,[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
407,PT05M49.00S,2022-12-03T02:09:52.8Z,3,REGULAR,substitution,out,[],203114,,,1610612747,81,84,2022-12-03T02:10:16Z,3960000,False,,,0,,SUB out: K. Middleton,[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,,,,,,,,,,,,,,,,,,,
408,PT05M49.00S,2022-12-03T02:09:52.8Z,3,REGULAR,substitution,out,[],201572,,,1610612747,81,84,2022-12-03T02:10:16Z,3970000,False,,,0,,SUB out: B. Lopez,[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,,,,,,,,,,,,,,,,,,,,,,
409,PT05M49.00S,2022-12-03T02:09:52.8Z,3,REGULAR,substitution,out,[],201976,,,1610612747,81,84,2022-12-03T02:10:16Z,3980000,False,,,0,,SUB out: P. Beverley,[201976],1610612747.0,LAL,,,,Beverley,P. Beverley,,,,,,,,,,,,,,,,,,,,,,,,,,
410,PT05M49.00S,2022-12-03T02:09:52.8Z,3,REGULAR,substitution,out,[],1628972,,,1610612747,81,84,2022-12-03T02:10:16Z,3990000,False,,,0,,SUB out: T. Brown Jr.,[1628972],1610612747.0,LAL,,,,Brown Jr.,T. Brown Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
411,PT05M49.00S,2022-12-03T02:09:52.8Z,3,REGULAR,substitution,in,[],1628975,,,1610612747,81,84,2022-12-03T02:10:16Z,4000000,False,,,0,,SUB in: J. Carter,[1628975],1610612749.0,MIL,,,,Carter,J. Carter,,,,,,,,,,,,,,,,,,,,,,,,,,
412,PT05M49.00S,2022-12-03T02:09:52.8Z,3,REGULAR,substitution,in,[],1626192,,,1610612747,81,84,2022-12-03T02:10:16Z,4010000,False,,,0,,SUB in: P. Connaughton,[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,,,,,,,,,,,,,,,,,,,,,
413,PT05M49.00S,2022-12-03T02:09:52.8Z,3,REGULAR,substitution,in,[],1626171,,,1610612747,81,84,2022-12-03T02:10:16Z,4020000,False,,,0,,SUB in: B. Portis,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,,,
414,PT05M49.00S,2022-12-03T02:09:52.8Z,3,REGULAR,substitution,in,[],1630559,,,1610612747,81,84,2022-12-03T02:10:16Z,4030000,False,,,0,,SUB in: A. Reaves,[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,,,,,,,,,,,,,,,,,,,
415,PT05M49.00S,2022-12-03T02:09:52.8Z,3,REGULAR,substitution,in,[],201566,,,1610612747,81,84,2022-12-03T02:10:16Z,4040000,False,,,0,,SUB in: R. Westbrook,[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,,,,,,,,,,
416,PT05M49.00S,2022-12-03T02:10:18.6Z,3,REGULAR,freethrow,2 of 2,[],1629022,,,1610612747,81,85,2022-12-03T02:10:18Z,4050000,False,,,0,,L. Walker IV Free Throw 2 of 2 (10 PTS),[1629022],1610612747.0,LAL,,,,Walker IV,L. Walker IV,,,,,,,,Made,,,,,10.0,,,,,,,,,,,,,
417,PT05M32.00S,2022-12-03T02:10:34.8Z,3,REGULAR,2pt,Jump Shot,[],203507,23.73521681997372,61.274509803921575,1610612749,83,85,2022-12-03T02:10:40Z,4060000,False,-56.0,171.0,1,left,G. Antetokounmpo 17' pullup Jump Shot (21 PTS) (B. Portis 2 AST),"[203507, 1626171]",1610612749.0,MIL,pullup,,,Antetokounmpo,G. Antetokounmpo,,,,,Mid-Range,16-24 Left Center,17.97,Made,,,,,21.0,B. Portis,1626171.0,2.0,,,,,,,,,,
419,PT05M23.00S,2022-12-03T02:10:44.1Z,3,REGULAR,2pt,Jump Shot,[],1629022,92.46057818659659,83.33333333333334,1610612747,83,85,2022-12-03T02:18:56Z,4080000,False,167.0,18.0,1,right,MISS L. Walker IV 16' step back Shot,[1629022],1610612747.0,LAL,step back,,,Walker IV,L. Walker IV,,,,,Mid-Range,16-24 Right,16.77,Missed,,,,,,,,,,,,,,,,,,
420,PT05M21.00S,2022-12-03T02:10:46.1Z,3,REGULAR,rebound,offensive,[],203076,,,1610612747,83,85,2022-12-03T02:10:52Z,4090000,False,,,0,,A. Davis REBOUND (Off:1 Def:2),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,Mid-Range,16-24 Right,,,419.0,3.0,2.0,1.0,,,,,,,,,,,,,,
421,PT05M21.00S,2022-12-03T02:10:50.0Z,3,REGULAR,foul,personal,['2freethrow'],1626171,,,1610612747,83,85,2022-12-03T02:10:57Z,4100000,False,,,0,,B. Portis shooting personal FOUL (2 PF) (Davis 2 FT),"[1626171, 203076]",1610612749.0,MIL,shooting,,,Portis,B. Portis,,,,,Restricted Area,0-8 Center,,,,,,,,,,,2534.0,2.0,0.0,,,Davis,203076.0,,,
423,PT05M21.00S,2022-12-03T02:11:18.5Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],203076,,,1610612747,83,86,2022-12-03T02:11:18Z,4120000,False,,,0,,A. Davis Free Throw 1 of 2 (26 PTS),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,Made,,,,,26.0,,,,,,,,,,,,,
424,PT05M21.00S,2022-12-03T02:11:35.9Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],203076,,,1610612747,83,87,2022-12-03T02:11:35Z,4130000,False,,,0,,A. Davis Free Throw 2 of 2 (27 PTS),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,Made,,,,,27.0,,,,,,,,,,,,,
425,PT05M19.00S,2022-12-03T02:11:45.1Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612749,83,87,2022-12-03T02:11:45Z,4140000,False,,,0,,MIL Timeout,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
427,PT05M09.00S,2022-12-03T02:15:18.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626171,16.031537450722734,44.59635416666667,1610612749,83,87,2022-12-03T02:15:28Z,4150000,False,27.0,98.0,1,left,MISS B. Portis 10' floating Shot,[1626171],1610612749.0,MIL,floating,,,Portis,B. Portis,,,,,In The Paint (Non-RA),8-16 Center,10.18,Missed,,,,,,,,,,,,,,,,,,
428,PT05M08.00S,2022-12-03T02:15:19.4Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612749,83,87,2022-12-03T02:15:28Z,4160000,False,,,0,,TEAM offensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,In The Paint (Non-RA),8-16 Center,,,427.0,,,,,,,,,,,,,,,,,
430,PT05M04.00S,2022-12-03T02:15:41.2Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1626192,37.40144546649146,39.705882352941174,1610612749,83,87,2022-12-03T02:15:49Z,4180000,False,51.0,299.0,1,left,MISS P. Connaughton 30' 3PT,[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,Above the Break 3,24+ Center,30.35,Missed,,,,,,,,,,,,,,,,,,
431,PT05M01.00S,2022-12-03T02:15:44.2Z,3,REGULAR,rebound,defensive,[],201566,,,1610612747,83,87,2022-12-03T02:15:49Z,4190000,False,,,0,,R. Westbrook REBOUND (Off:0 Def:3),[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,Above the Break 3,24+ Center,,,430.0,3.0,3.0,0.0,,,,,,,,,,,,,,
432,PT04M58.00S,2022-12-03T02:15:47.2Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",201566,94.56307490144546,48.77450980392157,1610612747,83,89,2022-12-03T02:15:53Z,4200000,False,-6.0,-1.0,1,right,R. Westbrook running Layup (11 PTS),[201566],1610612747.0,LAL,running,,,Westbrook,R. Westbrook,,,,,Restricted Area,0-8 Center,0.63,Made,,,,,11.0,,,,,,,,,,,,,
433,PT04M44.00S,2022-12-03T02:16:01.1Z,3,REGULAR,3pt,Jump Shot,[],1626192,28.991458607095925,12.5,1610612749,83,89,2022-12-03T02:16:06Z,4210000,False,188.0,220.0,1,left,MISS P. Connaughton 28' 3PT,[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,Above the Break 3,24+ Right Center,28.91,Missed,,,,,,,,,,,,,,,,,,
434,PT04M44.00S,2022-12-03T02:16:01.1Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612747,83,89,2022-12-03T02:16:06Z,4220000,False,,,0,,TEAM defensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,Above the Break 3,24+ Right Center,,,433.0,,,,,,,,,,,,,,,,,
436,PT04M32.00S,2022-12-03T02:16:25.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],2544,95.74572930354796,50.245098039215684,1610612747,83,91,2022-12-03T02:16:30Z,4240000,False,1.0,-13.0,1,right,L. James Layup (15 PTS) (R. Westbrook 9 AST),"[2544, 201566]",1610612747.0,LAL,,,,James,L. James,,,,,Restricted Area,0-8 Center,1.26,Made,,,,,15.0,R. Westbrook,201566.0,9.0,,,,,,,,,,
438,PT04M21.00S,2022-12-03T02:16:36.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203507,10.5946123521682,46.07843137254902,1610612749,83,91,2022-12-03T02:16:44Z,4260000,False,20.0,47.0,1,left,MISS G. Antetokounmpo Layup - blocked,"[203507, 203076]",1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,In The Paint (Non-RA),0-8 Center,5.1,Missed,,,,,,,,,,,,Davis,203076.0,,,,,
439,PT04M21.00S,2022-12-03T02:16:36.5Z,3,REGULAR,block,,[],203076,,,1610612749,83,91,2022-12-03T02:16:41Z,4270000,False,,,0,,A. Davis BLOCK (2 BLK),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
440,PT04M17.00S,2022-12-03T02:16:40.5Z,3,REGULAR,rebound,defensive,[],2544,,,1610612747,83,91,2022-12-03T02:16:44Z,4280000,False,,,0,,L. James REBOUND (Off:1 Def:6),[2544],1610612747.0,LAL,,,,James,L. James,,,,,In The Paint (Non-RA),0-8 Center,,,438.0,7.0,6.0,1.0,,,,,,,,,,,,,,
