actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId
421,PT06M21.00S,2022-11-03T01:36:35.5Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201950,90.75229960578186,45.09803921568628,1610612749,69,51,2022-11-03T01:38:15Z,4180000,-25.0,34.0,1,right,J. Holiday floating Jump Shot (15 PTS),[201950],1610612749.0,MIL,floating,,,Holiday,J. Holiday,,,,,Restricted Area,0-8 Center,4.22,Made,,,,,15.0,,,,,,,,,,,,,
422,PT06M01.00S,2022-11-03T01:36:54.9Z,3,REGULAR,2pt,Jump Shot,[],1631093,17.427726675427067,66.17647058823529,1610612765,69,53,2022-11-03T01:39:21Z,4190000,-81.0,111.0,1,left,J. Ivey 13' floating Jump Shot (7 PTS),[1631093],1610612765.0,DET,floating,,,Ivey,J. Ivey,,,,,Mid-Range,8-16 Left,13.76,Made,,,,,7.0,,,,,,,,,,,,,
423,PT05M47.00S,2022-11-03T01:37:10.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628975,88.51839684625493,44.36274509803921,1610612749,69,53,2022-11-03T01:37:17Z,4200000,-28.0,55.0,1,right,MISS J. Carter 6' driving finger roll Layup,[1628975],1610612749.0,MIL,driving finger roll,,,Carter,J. Carter,,,,,In The Paint (Non-RA),0-8 Center,6.22,Missed,,,,,,,,,,,,,,,,,,
424,PT05M43.00S,2022-11-03T01:37:14.2Z,3,REGULAR,rebound,defensive,[],1630595,,,1610612765,69,53,2022-11-03T01:37:17Z,4210000,,,0,,C. Cunningham REBOUND (Off:0 Def:4),[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,In The Paint (Non-RA),0-8 Center,,,423.0,4.0,4.0,0.0,,,,,,,,,,,,,,
425,PT05M35.00S,2022-11-03T01:37:21.6Z,3,REGULAR,foul,personal,['2freethrow'],203507,,,1610612765,69,53,2022-11-03T01:37:36Z,4220000,,,0,,G. Antetokounmpo shooting personal FOUL (1 PF) (Bey 2 FT),"[203507, 1630180]",1610612749.0,MIL,shooting,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,,,,,,,,203591.0,1.0,0.0,Bey,1630180.0,,,,,,,,
427,PT05M35.00S,2022-11-03T01:37:55.0Z,3,REGULAR,freethrow,1 of 2,[],1630180,,,1610612765,69,54,2022-11-03T01:37:55Z,4240000,,,0,,S. Bey Free Throw 1 of 2 (13 PTS),[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,,,,Made,,,,,13.0,,,,,,,,,,,,,
428,PT05M35.00S,2022-11-03T01:37:56.2Z,3,REGULAR,substitution,out,[],1628975,,,1610612765,69,54,2022-11-03T01:38:04Z,4250000,,,0,,SUB out: J. Carter,[1628975],1610612749.0,MIL,,,,Carter,J. Carter,,,,,,,,,,,,,,,,,,,,,,,,,,
429,PT05M35.00S,2022-11-03T01:37:56.2Z,3,REGULAR,substitution,out,[],1628960,,,1610612765,69,54,2022-11-03T01:38:04Z,4260000,,,0,,SUB out: G. Allen,[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
430,PT05M35.00S,2022-11-03T01:37:56.2Z,3,REGULAR,substitution,out,[],203507,,,1610612765,69,54,2022-11-03T01:38:04Z,4270000,,,0,,SUB out: G. Antetokounmpo,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,,,
431,PT05M35.00S,2022-11-03T01:37:56.2Z,3,REGULAR,substitution,in,[],201588,,,1610612765,69,54,2022-11-03T01:38:04Z,4280000,,,0,,SUB in: G. Hill,[201588],1610612749.0,MIL,,,,Hill,G. Hill,,,,,,,,,,,,,,,,,,,,,,,,,,
432,PT05M35.00S,2022-11-03T01:37:56.2Z,3,REGULAR,substitution,in,[],201572,,,1610612765,69,54,2022-11-03T01:38:04Z,4290000,,,0,,SUB in: B. Lopez,[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,,,,,,,,,,,,,,,,,,,,,,
433,PT05M35.00S,2022-11-03T01:37:56.2Z,3,REGULAR,substitution,in,[],1629670,,,1610612765,69,54,2022-11-03T01:38:04Z,4300000,,,0,,SUB in: J. Nwora,[1629670],1610612749.0,MIL,,,,Nwora,J. Nwora,,,,,,,,,,,,,,,,,,,,,,,,,,
434,PT05M35.00S,2022-11-03T01:38:15.8Z,3,REGULAR,freethrow,2 of 2,[],1630180,,,1610612765,69,55,2022-11-03T01:38:15Z,4310000,,,0,,S. Bey Free Throw 2 of 2 (14 PTS),[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,,,,Made,,,,,14.0,,,,,,,,,,,,,
435,PT05M21.00S,2022-11-03T01:38:32.4Z,3,REGULAR,turnover,traveling,[],1629670,,,1610612749,69,55,2022-11-03T01:38:39Z,4320000,,,0,,J. Nwora traveling TURNOVER (2 TO),[1629670],1610612749.0,MIL,,,,Nwora,J. Nwora,,,,,Above the Break 3,24+ Left Center,,,,,,,,2003.0,,,,,2.0,,,,,,,
436,PT05M08.00S,2022-11-03T01:38:52.5Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],202711,10.5946123521682,16.666666666666664,1610612765,69,55,2022-11-03T01:38:58Z,4330000,167.0,47.0,1,left,MISS B. Bogdanovic 17' Jump Shot,[202711],1610612765.0,DET,,,,Bogdanovic,B. Bogdanovic,,,,,Mid-Range,16-24 Right,17.32,Missed,,,,,,,,,,,,,,,,,,
437,PT05M05.00S,2022-11-03T01:38:55.5Z,3,REGULAR,rebound,defensive,[],1626171,,,1610612749,69,55,2022-11-03T01:38:58Z,4340000,,,0,,B. Portis REBOUND (Off:3 Def:6),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,Mid-Range,16-24 Right,,,436.0,9.0,6.0,3.0,,,,,,,,,,,,,,
438,PT04M57.00S,2022-11-03T01:39:03.9Z,3,REGULAR,3pt,Jump Shot,[],201950,66.5735873850197,52.94117647058824,1610612749,69,55,2022-11-03T01:39:16Z,4350000,15.0,262.0,1,right,MISS J. Holiday 26' pullup 3PT,[201950],1610612749.0,MIL,pullup,,,Holiday,J. Holiday,,,,,Above the Break 3,24+ Center,26.21,Missed,,,,,,,,,,,,,,,,,,
439,PT04M52.00S,2022-11-03T01:39:08.9Z,3,REGULAR,rebound,defensive,[],1630595,,,1610612765,69,55,2022-11-03T01:39:16Z,4360000,,,0,,C. Cunningham REBOUND (Off:0 Def:5),[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,Above the Break 3,24+ Center,,,438.0,5.0,5.0,0.0,,,,,,,,,,,,,,
440,PT04M47.00S,2022-11-03T01:39:13.2Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1631093,2.8416557161629434,94.11764705882352,1610612765,69,55,2022-11-03T01:39:20Z,4370000,-221.0,-26.0,1,left,MISS J. Ivey running 3PT,[1631093],1610612765.0,DET,running,,,Ivey,J. Ivey,,,,,Left Corner 3,24+ Left,22.21,Missed,,,,,,,,,,,,,,,,,,
441,PT04M47.00S,2022-11-03T01:39:13.2Z,3,REGULAR,rebound,defensive,[],201950,,,1610612749,69,55,2022-11-03T01:39:20Z,4380000,,,0,,J. Holiday REBOUND (Off:2 Def:4),[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,Left Corner 3,24+ Left,,,440.0,6.0,4.0,2.0,,,,,,,,,,,,,,
442,PT04M35.00S,2022-11-03T01:39:26.2Z,3,REGULAR,3pt,Jump Shot,[],201588,96.92838370565046,95.34313725490196,1610612749,69,55,2022-11-03T01:39:31Z,4390000,227.0,-24.0,1,right,MISS G. Hill 3PT,[201588],1610612749.0,MIL,,,,Hill,G. Hill,,,,,Right Corner 3,24+ Right,22.79,Missed,,,,,,,,,,,,,,,,,,
443,PT04M32.00S,2022-11-03T01:39:29.2Z,3,REGULAR,rebound,defensive,[],1630191,,,1610612765,69,55,2022-11-03T01:39:31Z,4400000,,,0,,I. Stewart REBOUND (Off:1 Def:7),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,Right Corner 3,24+ Right,,,442.0,8.0,7.0,1.0,,,,,,,,,,,,,,
444,PT04M26.00S,2022-11-03T01:39:35.4Z,3,REGULAR,3pt,Jump Shot,[],1630595,31.35676741130092,32.35294117647059,1610612765,69,55,2022-11-03T01:39:43Z,4410000,88.0,242.0,1,left,MISS C. Cunningham 25' pullup 3PT,[1630595],1610612765.0,DET,pullup,,,Cunningham,C. Cunningham,,,,,Above the Break 3,24+ Right Center,25.79,Missed,,,,,,,,,,,,,,,,,,
445,PT04M22.00S,2022-11-03T01:39:39.4Z,3,REGULAR,rebound,defensive,[],1629670,,,1610612749,69,55,2022-11-03T01:39:43Z,4420000,,,0,,J. Nwora REBOUND (Off:0 Def:1),[1629670],1610612749.0,MIL,,,,Nwora,J. Nwora,,,,,Above the Break 3,24+ Right Center,,,444.0,1.0,1.0,0.0,,,,,,,,,,,,,,
446,PT04M11.00S,2022-11-03T01:39:49.8Z,3,REGULAR,3pt,Jump Shot,[],201588,96.5341655716163,96.56862745098039,1610612749,72,55,2022-11-03T01:39:55Z,4430000,233.0,-20.0,1,right,G. Hill 3PT  (3 PTS) (B. Portis 1 AST),"[201588, 1626171]",1610612749.0,MIL,,,,Hill,G. Hill,,,,,Right Corner 3,24+ Right,23.36,Made,,,,,3.0,,,,,,,,,B. Portis,1626171.0,1.0,,
448,PT03M58.00S,2022-11-03T01:40:02.7Z,3,REGULAR,3pt,Jump Shot,[],1630180,32.14520367936925,62.254901960784316,1610612765,72,58,2022-11-03T01:40:09Z,4450000,-61.0,250.0,1,left,S. Bey 25' 3PT pullup (17 PTS) (C. Cunningham 4 AST),"[1630180, 1630595]",1610612765.0,DET,pullup,,,Bey,S. Bey,,,,,Above the Break 3,24+ Center,25.71,Made,,,,,17.0,,,,,,,,,C. Cunningham,1630595.0,4.0,,
450,PT03M40.00S,2022-11-03T01:40:23.4Z,3,REGULAR,turnover,traveling,[],1626171,,,1610612749,72,58,2022-11-03T01:40:35Z,4470000,,,0,,B. Portis traveling TURNOVER (2 TO),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,Right Corner 3,24+ Right,,,,,,,,1626302.0,,,,,2.0,,,,,,,
451,PT03M40.00S,2022-11-03T01:40:28.1Z,3,REGULAR,substitution,out,[],201950,,,1610612765,72,58,2022-11-03T01:40:46Z,4480000,,,0,,SUB out: J. Holiday,[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
452,PT03M40.00S,2022-11-03T01:40:28.1Z,3,REGULAR,substitution,out,[],1630191,,,1610612765,72,58,2022-11-03T01:40:46Z,4490000,,,0,,SUB out: I. Stewart,[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,,,,,,,,,,,,,,,,,,,
453,PT03M40.00S,2022-11-03T01:40:28.1Z,3,REGULAR,substitution,out,[],1630180,,,1610612765,72,58,2022-11-03T01:40:46Z,4500000,,,0,,SUB out: S. Bey,[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,,,,,,,,,,,,,,,,,,,,,,
454,PT03M40.00S,2022-11-03T01:40:28.1Z,3,REGULAR,substitution,in,[],202083,,,1610612765,72,58,2022-11-03T01:40:46Z,4510000,,,0,,SUB in: W. Matthews,[202083],1610612749.0,MIL,,,,Matthews,W. Matthews,,,,,,,,,,,,,,,,,,,,,,,,,,
455,PT03M40.00S,2022-11-03T01:40:28.1Z,3,REGULAR,substitution,in,[],1628977,,,1610612765,72,58,2022-11-03T01:40:46Z,4520000,,,0,,SUB in: H. Diallo,[1628977],1610612765.0,DET,,,,Diallo,H. Diallo,,,,,,,,,,,,,,,,,,,,,,,,,,
456,PT03M40.00S,2022-11-03T01:40:28.1Z,3,REGULAR,substitution,in,[],203457,,,1610612765,72,58,2022-11-03T01:40:46Z,4530000,,,0,,SUB in: N. Noel,[203457],1610612765.0,DET,,,,Noel,N. Noel,,,,,,,,,,,,,,,,,,,,,,,,,,
457,PT03M30.00S,2022-11-03T01:40:56.7Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],202711,23.078186596583443,12.5,1610612765,72,58,2022-11-03T01:41:03Z,4540000,188.0,164.0,1,left,MISS B. Bogdanovic 24' 3PT,[202711],1610612765.0,DET,,,,Bogdanovic,B. Bogdanovic,,,,,Above the Break 3,24+ Right Center,24.94,Missed,,,,,,,,,,,,,,,,,,
458,PT03M29.00S,2022-11-03T01:40:57.7Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612749,72,58,2022-11-03T01:41:03Z,4550000,,,0,,TEAM defensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,Above the Break 3,24+ Right Center,,,457.0,,,,,,,,,,,,,,,,,
460,PT03M29.00S,2022-11-03T01:41:09.3Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612749,72,58,2022-11-03T01:41:09Z,4570000,,,0,,MIL Timeout,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
461,PT03M29.00S,2022-11-03T01:42:57.1Z,3,REGULAR,substitution,out,[],1631093,,,1610612749,72,58,2022-11-03T01:44:03Z,4580000,,,0,,SUB out: J. Ivey,[1631093],1610612765.0,DET,,,,Ivey,J. Ivey,,,,,,,,,,,,,,,,,,,,,,,,,,
462,PT03M29.00S,2022-11-03T01:42:57.1Z,3,REGULAR,substitution,out,[],202711,,,1610612749,72,58,2022-11-03T01:44:03Z,4590000,,,0,,SUB out: B. Bogdanovic,[202711],1610612765.0,DET,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,,,,,,,,,,
463,PT03M29.00S,2022-11-03T01:42:57.1Z,3,REGULAR,substitution,in,[],1630165,,,1610612749,72,58,2022-11-03T01:44:03Z,4600000,,,0,,SUB in: K. Hayes,[1630165],1610612765.0,DET,,,,Hayes,K. Hayes,,,,,,,,,,,,,,,,,,,,,,,,,,
464,PT03M29.00S,2022-11-03T01:42:57.1Z,3,REGULAR,substitution,in,[],1630587,,,1610612749,72,58,2022-11-03T01:44:03Z,4610000,,,0,,SUB in: I. Livers,[1630587],1610612765.0,DET,,,,Livers,I. Livers,,,,,,,,,,,,,,,,,,,,,,,,,,
465,PT03M11.00S,2022-11-03T01:44:21.2Z,3,REGULAR,foul,personal,[],1628977,,,1610612749,72,58,2022-11-03T01:44:42Z,4620000,,,0,,H. Diallo personal FOUL (3 PF),"[1628977, 201572]",1610612765.0,DET,,,,Diallo,H. Diallo,,,,,Mid-Range,16-24 Right Center,,,,,,,,203591.0,3.0,0.0,Lopez,201572.0,,,,,,,,
467,PT03M04.00S,2022-11-03T01:44:44.8Z,3,REGULAR,2pt,Jump Shot,[],201588,75.1149802890933,29.166666666666668,1610612749,72,58,2022-11-03T01:44:50Z,4640000,-104.0,181.0,1,right,MISS G. Hill 20' pullup Shot,[201588],1610612749.0,MIL,pullup,,,Hill,G. Hill,,,,,Mid-Range,16-24 Left Center,20.92,Missed,,,,,,,,,,,,,,,,,,
468,PT03M01.00S,2022-11-03T01:44:47.8Z,3,REGULAR,rebound,defensive,[],1630587,,,1610612765,72,58,2022-11-03T01:44:50Z,4650000,,,0,,I. Livers REBOUND (Off:0 Def:3),[1630587],1610612765.0,DET,,,,Livers,I. Livers,,,,,Mid-Range,16-24 Left Center,,,467.0,3.0,3.0,0.0,,,,,,,,,,,,,,
469,PT02M50.00S,2022-11-03T01:44:58.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630595,12.828515111695138,46.07843137254902,1610612765,72,60,2022-11-03T01:45:03Z,4660000,20.0,68.0,1,left,C. Cunningham 7' pullup Jump Shot (8 PTS),[1630595],1610612765.0,DET,pullup,,,Cunningham,C. Cunningham,,,,,In The Paint (Non-RA),0-8 Center,7.09,Made,,,,,8.0,,,,,,,,,,,,,
470,PT02M33.00S,2022-11-03T01:45:14.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],201572,92.59198423127464,50.0,1610612749,74,60,2022-11-03T01:45:22Z,4670000,0.0,17.0,1,right,B. Lopez cutting finger roll Layup (9 PTS) (G. Hill 2 AST),"[201572, 201588]",1610612749.0,MIL,cutting finger roll,,,Lopez,B. Lopez,,,,,Restricted Area,0-8 Center,1.71,Made,,,,,9.0,,,,,,,,,G. Hill,201588.0,2.0,,
472,PT02M17.00S,2022-11-03T01:45:30.9Z,3,REGULAR,2pt,Jump Shot,[],1630595,15.719448094612352,24.754901960784316,1610612765,74,62,2022-11-03T01:45:37Z,4690000,126.0,95.0,1,left,C. Cunningham 15' pullup Jump Shot (10 PTS) (I. Livers 1 AST),"[1630595, 1630587]",1610612765.0,DET,pullup,,,Cunningham,C. Cunningham,,,,,Mid-Range,8-16 Right,15.81,Made,,,,,10.0,,,,,,,,,I. Livers,1630587.0,1.0,,
474,PT02M01.00S,2022-11-03T01:45:47.8Z,3,REGULAR,3pt,Jump Shot,[],1629670,78.13731931668858,8.333333333333332,1610612749,74,62,2022-11-03T01:45:53Z,4710000,-208.0,153.0,1,right,MISS J. Nwora 25' 3PT,[1629670],1610612749.0,MIL,,,,Nwora,J. Nwora,,,,,Above the Break 3,24+ Left Center,25.85,Missed,,,,,,,,,,,,,,,,,,
475,PT01M57.00S,2022-11-03T01:45:51.8Z,3,REGULAR,rebound,defensive,[],1630595,,,1610612765,74,62,2022-11-03T01:45:53Z,4720000,,,0,,C. Cunningham REBOUND (Off:0 Def:6),[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,Above the Break 3,24+ Left Center,,,474.0,6.0,6.0,0.0,,,,,,,,,,,,,,
477,PT01M52.00S,2022-11-03T01:46:02.0Z,3,REGULAR,substitution,out,[],201572,,,1610612765,74,62,2022-11-03T01:46:06Z,4740000,,,0,,SUB out: B. Lopez,[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,,,,,,,,,,,,,,,,,,,,,,
478,PT01M52.00S,2022-11-03T01:46:02.0Z,3,REGULAR,substitution,in,[],203507,,,1610612765,74,62,2022-11-03T01:46:06Z,4750000,,,0,,SUB in: G. Antetokounmpo,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,,,
479,PT01M37.00S,2022-11-03T01:46:32.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628977,5.863994743758213,52.450980392156865,1610612765,74,64,2022-11-03T01:46:36Z,4760000,-12.0,3.0,1,left,H. Diallo driving reverse Layup (2 PTS),[1628977],1610612765.0,DET,driving reverse,,,Diallo,H. Diallo,,,,,Restricted Area,0-8 Center,1.26,Made,,,,,2.0,,,,,,,,,,,,,
480,PT01M20.00S,2022-11-03T01:46:53.8Z,3,REGULAR,violation,kicked ball,[],1630587,,,1610612749,74,64,2022-11-03T01:47:05Z,4770000,,,0,,I. Livers kicked ball VIOLATION,[1630587],1610612765.0,DET,,,,Livers,I. Livers,,,,,,,,,,,,,,203591.0,,,,,,,,,,,,
481,PT01M17.00S,2022-11-03T01:47:03.9Z,3,REGULAR,3pt,Jump Shot,[],1629670,79.71419185282524,6.127450980392156,1610612749,77,64,2022-11-03T01:47:10Z,4780000,-219.0,138.0,1,right,J. Nwora 25' 3PT  (8 PTS) (B. Portis 2 AST),"[1629670, 1626171]",1610612749.0,MIL,,,,Nwora,J. Nwora,,,,,Above the Break 3,24+ Left Center,25.93,Made,,,,,8.0,,,,,,,,,B. Portis,1626171.0,2.0,,
483,PT01M02.00S,2022-11-03T01:47:18.6Z,3,REGULAR,2pt,Jump Shot,[],1628977,12.828515111695138,66.91176470588235,1610612765,77,66,2022-11-03T01:47:24Z,4800000,-85.0,68.0,1,left,H. Diallo 10' pullup Jump Shot (4 PTS) (N. Noel 1 AST),"[1628977, 203457]",1610612765.0,DET,pullup,,,Diallo,H. Diallo,,,,,Mid-Range,8-16 Left,10.86,Made,,,,,4.0,,,,,,,,,N. Noel,203457.0,1.0,,
485,PT00M48.40S,2022-11-03T01:47:33.8Z,3,REGULAR,3pt,Jump Shot,[],202083,81.553876478318,6.372549019607843,1610612749,80,66,2022-11-03T01:47:40Z,4820000,-218.0,121.0,1,right,W. Matthews 24' 3PT  (3 PTS) (B. Portis 3 AST),"[202083, 1626171]",1610612749.0,MIL,,,,Matthews,W. Matthews,,,,,Above the Break 3,24+ Left Center,24.94,Made,,,,,3.0,,,,,,,,,B. Portis,1626171.0,3.0,,
487,PT00M37.70S,2022-11-03T01:47:49.4Z,3,REGULAR,foul,personal,['2freethrow'],1626171,,,1610612765,80,66,2022-11-03T01:48:03Z,4840000,,,0,,B. Portis shooting personal FOUL (2 PF) (Hayes 2 FT),"[1626171, 1630165]",1610612749.0,MIL,shooting,,,Portis,B. Portis,,,,,Restricted Area,0-8 Center,,,,,,,,203591.0,2.0,0.0,Hayes,1630165.0,,,,,,,,
489,PT00M37.70S,2022-11-03T01:48:21.4Z,3,REGULAR,freethrow,1 of 2,[],1630165,,,1610612765,80,67,2022-11-03T01:48:21Z,4860000,,,0,,K. Hayes Free Throw 1 of 2 (4 PTS),[1630165],1610612765.0,DET,,,,Hayes,K. Hayes,,,,,,,,Made,,,,,4.0,,,,,,,,,,,,,
490,PT00M37.70S,2022-11-03T01:48:22.4Z,3,REGULAR,substitution,out,[],1626171,,,1610612765,80,67,2022-11-03T01:48:31Z,4870000,,,0,,SUB out: B. Portis,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,,,
491,PT00M37.70S,2022-11-03T01:48:22.4Z,3,REGULAR,substitution,out,[],1630595,,,1610612765,80,67,2022-11-03T01:48:31Z,4880000,,,0,,SUB out: C. Cunningham,[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,,,,,,,,,,,,,,,,,,,
492,PT00M37.70S,2022-11-03T01:48:22.4Z,3,REGULAR,substitution,in,[],1628960,,,1610612765,80,67,2022-11-03T01:48:31Z,4890000,,,0,,SUB in: G. Allen,[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
493,PT00M37.70S,2022-11-03T01:48:22.4Z,3,REGULAR,substitution,in,[],202709,,,1610612765,80,67,2022-11-03T01:48:31Z,4900000,,,0,,SUB in: C. Joseph,[202709],1610612765.0,DET,,,,Joseph,C. Joseph,,,,,,,,,,,,,,,,,,,,,,,,,,
494,PT00M37.70S,2022-11-03T01:48:46.1Z,3,REGULAR,freethrow,2 of 2,[],1630165,,,1610612765,80,68,2022-11-03T01:48:46Z,4910000,,,0,,K. Hayes Free Throw 2 of 2 (5 PTS),[1630165],1610612765.0,DET,,,,Hayes,K. Hayes,,,,,,,,Made,,,,,5.0,,,,,,,,,,,,,
495,PT00M32.90S,2022-11-03T01:48:55.0Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],203507,92.9862023653088,50.0,1610612749,82,68,2022-11-03T01:49:02Z,4920000,0.0,13.0,1,right,G. Antetokounmpo driving DUNK (25 PTS),[203507],1610612749.0,MIL,driving,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,1.34,Made,,,,,25.0,,,,,,,,,,,,,
496,PT00M32.90S,2022-11-03T01:48:59.4Z,3,REGULAR,foul,personal,['1freethrow'],1628977,,,1610612749,82,68,2022-11-03T01:49:11Z,4930000,,,0,,H. Diallo shooting personal FOUL (4 PF) (Antetokounmpo 1 FT),"[1628977, 203507]",1610612765.0,DET,shooting,,,Diallo,H. Diallo,,,,,Restricted Area,0-8 Center,,,,,,,,2003.0,4.0,0.0,Antetokounmpo,203507.0,,,,,,,,
498,PT00M32.90S,2022-11-03T01:49:31.8Z,3,REGULAR,freethrow,1 of 1,[],203507,,,1610612749,83,68,2022-11-03T01:49:31Z,4950000,,,0,,G. Antetokounmpo Free Throw 1 of 1 (26 PTS),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,Made,,,,,26.0,,,,,,,,,,,,,
499,PT00M19.00S,2022-11-03T01:49:49.5Z,3,REGULAR,turnover,bad pass,[],1630165,,,1610612765,83,68,2022-11-03T01:49:57Z,4960000,,,0,,K. Hayes bad pass TURNOVER (3 TO),"[1630165, 203507]",1610612765.0,DET,,,,Hayes,K. Hayes,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,3.0,Antetokounmpo,203507.0,,,,,
500,PT00M19.00S,2022-11-03T01:49:49.5Z,3,REGULAR,steal,,[],203507,,,1610612749,83,68,2022-11-03T01:49:52Z,4970000,,,0,,G. Antetokounmpo STEAL (4 STL),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
501,PT00M06.40S,2022-11-03T01:50:04.5Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628977,,,1610612749,83,68,2022-11-03T01:50:26Z,4980000,,,0,,H. Diallo personal FOUL (5 PF) (Antetokounmpo 2 FT),"[1628977, 203507]",1610612765.0,DET,,,,Diallo,H. Diallo,,,,,Above the Break 3,24+ Right Center,,,,,,,,1626302.0,5.0,0.0,Antetokounmpo,203507.0,,,,,,,,
503,PT00M06.40S,2022-11-03T01:50:42.8Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],203507,,,1610612749,84,68,2022-11-03T01:50:42Z,5000000,,,0,,G. Antetokounmpo Free Throw 1 of 2 (27 PTS),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,Made,,,,,27.0,,,,,,,,,,,,,
504,PT00M06.40S,2022-11-03T01:50:44.7Z,3,REGULAR,substitution,out,[],1628960,,,1610612749,84,68,2022-11-03T01:50:51Z,5010000,,,0,,SUB out: G. Allen,[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
505,PT00M06.40S,2022-11-03T01:50:44.7Z,3,REGULAR,substitution,in,[],1628975,,,1610612749,84,68,2022-11-03T01:50:51Z,5020000,,,0,,SUB in: J. Carter,[1628975],1610612749.0,MIL,,,,Carter,J. Carter,,,,,,,,,,,,,,,,,,,,,,,,,,
506,PT00M06.40S,2022-11-03T01:51:09.3Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],203507,,,1610612749,85,68,2022-11-03T01:51:09Z,5030000,,,0,,G. Antetokounmpo Free Throw 2 of 2 (28 PTS),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,Made,,,,,28.0,,,,,,,,,,,,,
507,PT00M00.50S,2022-11-03T01:51:22.8Z,3,REGULAR,2pt,Jump Shot,[],1628977,22.158344283837057,65.93137254901961,1610612765,85,68,2022-11-03T01:51:30Z,5040000,-80.0,156.0,1,left,MISS H. Diallo 17' driving floating Shot,[1628977],1610612765.0,DET,driving floating,,,Diallo,H. Diallo,,,,,Mid-Range,16-24 Left Center,17.5,Missed,,,,,,,,,,,,,,,,,,
