actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId
270,PT05M35.00S,2023-02-01T01:47:23.3Z,2,REGULAR,substitution,in,[],203486,,,1610612766,46,48,2023-02-01T01:47:35Z,2650000,False,,,0,,SUB in: M. Plumlee,[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,,,,,,,,,,,,,,,,,,,,,
271,PT05M35.00S,2023-02-01T01:47:23.3Z,2,REGULAR,substitution,in,[],1626179,,,1610612766,46,48,2023-02-01T01:47:35Z,2660000,False,,,0,,SUB in: T. Rozier,[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,,,,,,,,,,,,,,,,,,,,,,
272,PT05M35.00S,2023-02-01T01:47:38.5Z,2,REGULAR,freethrow,1 of 1,['fastbreak'],202330,,,1610612766,46,49,2023-02-01T01:47:38Z,2670000,False,,,0,,G. Hayward Free Throw 1 of 1 (12 PTS),[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,,,,Made,,12.0,,,,,,,,,,,,,,,,
273,PT05M17.00S,2023-02-01T01:47:59.2Z,2,REGULAR,2pt,Jump Shot,[],203507,21.50131406044678,33.82352941176471,1610612749,46,49,2023-02-01T01:48:06Z,2680000,False,81.0,150.0,1,left,MISS G. Antetokounmpo 17' Jump Shot,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Mid-Range,16-24 Right Center,17.01,Missed,,,,,,,,,,,,,,,,,,
274,PT05M13.00S,2023-02-01T01:48:02.4Z,2,REGULAR,rebound,defensive,[],202330,,,1610612766,46,49,2023-02-01T01:48:02Z,2690000,False,,,0,,G. Hayward REBOUND (Off:1 Def:2),[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,Mid-Range,16-24 Right Center,,,273.0,,,,,3.0,2.0,1.0,,,,,,,,,,
275,PT05M03.00S,2023-02-01T01:48:12.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],202330,94.56307490144546,52.20588235294118,1610612766,46,49,2023-02-01T01:48:21Z,2700000,False,11.0,-1.0,1,right,MISS G. Hayward cutting Layup,[202330],1610612766.0,CHA,cutting,,,Hayward,G. Hayward,,,,,Restricted Area,0-8 Center,1.11,Missed,,,,,,,,,,,,,,,,,,
276,PT05M01.00S,2023-02-01T01:48:14.5Z,2,REGULAR,rebound,defensive,[],201950,,,1610612749,46,49,2023-02-01T01:48:21Z,2710000,False,,,0,,J. Holiday REBOUND (Off:3 Def:4),[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,Restricted Area,0-8 Center,,,275.0,,,,,7.0,4.0,3.0,,,,,,,,,,
277,PT04M58.00S,2023-02-01T01:48:18.1Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",203507,7.5722733245729295,50.98039215686274,1610612749,48,49,2023-02-01T01:48:28Z,2720000,False,-5.0,19.0,1,left,G. Antetokounmpo running finger roll Layup (14 PTS),[203507],1610612749.0,MIL,running finger roll,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,1.93,Made,,14.0,,,,,,,,,,,,,,,,
278,PT04M52.00S,2023-02-01T01:48:29.6Z,2,REGULAR,foul,offensive,[],1629667,,,1610612766,48,49,2023-02-01T01:48:44Z,2730000,False,,,0,,J. McDaniels charge offensive FOUL (1 PF),"[1629667, 203114]",1610612766.0,CHA,charge,,,McDaniels,J. McDaniels,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,1201.0,1.0,0.0,Middleton,203114.0,,,
280,PT04M52.00S,2023-02-01T01:48:29.6Z,2,REGULAR,turnover,offensive foul,[],1629667,,,1610612766,48,49,2023-02-01T01:48:29Z,2750000,False,,,0,,J. McDaniels offensive foul TURNOVER (2 TO),[1629667],1610612766.0,CHA,,,,McDaniels,J. McDaniels,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,1201.0,,,,,2.0,,
281,PT04M52.00S,2023-02-01T01:48:41.6Z,2,REGULAR,substitution,out,[],1628960,,,1610612749,48,49,2023-02-01T01:48:57Z,2760000,False,,,0,,SUB out: G. Allen,[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
282,PT04M52.00S,2023-02-01T01:48:41.6Z,2,REGULAR,substitution,out,[],203507,,,1610612749,48,49,2023-02-01T01:48:57Z,2770000,False,,,0,,SUB out: G. Antetokounmpo,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,,,
283,PT04M52.00S,2023-02-01T01:48:41.6Z,2,REGULAR,substitution,out,[],202330,,,1610612749,48,49,2023-02-01T01:48:57Z,2780000,False,,,0,,SUB out: G. Hayward,[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,,,,,,,,,,,,,,,,,,,,,,
284,PT04M52.00S,2023-02-01T01:48:41.6Z,2,REGULAR,substitution,out,[],1629023,,,1610612749,48,49,2023-02-01T01:48:57Z,2790000,False,,,0,,SUB out: P. Washington,[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,,,,,,,,,,,,,,,,,,,,
285,PT04M52.00S,2023-02-01T01:48:41.6Z,2,REGULAR,substitution,in,[],201572,,,1610612749,48,49,2023-02-01T01:48:57Z,2800000,False,,,0,,SUB in: B. Lopez,[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,,,,,,,,,,,,,,,,,,,,,,
286,PT04M52.00S,2023-02-01T01:48:41.6Z,2,REGULAR,substitution,in,[],204060,,,1610612749,48,49,2023-02-01T01:48:57Z,2810000,False,,,0,,SUB in: J. Ingles,[204060],1610612749.0,MIL,,,,Ingles,J. Ingles,,,,,,,,,,,,,,,,,,,,,,,,,,
287,PT04M52.00S,2023-02-01T01:48:41.6Z,2,REGULAR,substitution,in,[],1630550,,,1610612749,48,49,2023-02-01T01:48:57Z,2820000,False,,,0,,SUB in: J. Thor,[1630550],1610612766.0,CHA,,,,Thor,J. Thor,,,,,,,,,,,,,,,,,,,,,,,,,,
288,PT04M52.00S,2023-02-01T01:48:41.6Z,2,REGULAR,substitution,in,[],1630163,,,1610612749,48,49,2023-02-01T01:48:57Z,2830000,False,,,0,,SUB in: L. Ball,[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,,,
289,PT04M38.00S,2023-02-01T01:49:02.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",201950,13.354139290407357,52.69607843137255,1610612749,48,49,2023-02-01T01:49:08Z,2840000,False,-13.0,73.0,1,left,MISS J. Holiday 7' driving Layup - blocked,"[201950, 1630163]",1610612749.0,MIL,driving,,,Holiday,J. Holiday,,,,,In The Paint (Non-RA),0-8 Center,7.42,Missed,,,,,,,,,Ball,1630163.0,,,,,,,,
290,PT04M38.00S,2023-02-01T01:49:02.5Z,2,REGULAR,block,,[],1630163,,,1610612749,48,49,2023-02-01T01:49:05Z,2850000,False,,,0,,L. Ball BLOCK (1 BLK),[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
291,PT04M34.00S,2023-02-01T01:49:06.5Z,2,REGULAR,rebound,defensive,[],1629667,,,1610612766,48,49,2023-02-01T01:49:08Z,2860000,False,,,0,,J. McDaniels REBOUND (Off:0 Def:3),[1629667],1610612766.0,CHA,,,,McDaniels,J. McDaniels,,,,,In The Paint (Non-RA),0-8 Center,,,289.0,,,,,3.0,3.0,0.0,,,,,,,,,,
292,PT04M30.00S,2023-02-01T01:49:11.1Z,2,REGULAR,3pt,Jump Shot,[],1629667,92.19776609724047,96.07843137254902,1610612766,48,52,2023-02-01T01:49:17Z,2870000,False,230.0,21.0,1,right,J. McDaniels 3PT  (3 PTS) (T. Rozier 2 AST),"[1629667, 1626179]",1610612766.0,CHA,,,,McDaniels,J. McDaniels,,,,,Right Corner 3,24+ Right,23.13,Made,,3.0,T. Rozier,1626179.0,2.0,,,,,,,,,,,,,
294,PT04M19.00S,2023-02-01T01:49:33.0Z,2,REGULAR,foul,personal,[],1626179,,,1610612749,48,52,2023-02-01T01:49:52Z,2890000,False,,,0,,T. Rozier personal FOUL (1 PF),"[1626179, 203114]",1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,101284.0,1.0,0.0,Middleton,203114.0,,,
296,PT04M13.00S,2023-02-01T01:49:51.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],201572,7.046649145860711,52.20588235294118,1610612749,50,52,2023-02-01T01:49:57Z,2910000,False,-11.0,14.0,1,left,B. Lopez driving finger roll Layup (6 PTS),[201572],1610612749.0,MIL,driving finger roll,,,Lopez,B. Lopez,,,,,Restricted Area,0-8 Center,1.76,Made,,6.0,,,,,,,,,,,,,,,,
297,PT04M04.00S,2023-02-01T01:50:02.9Z,2,REGULAR,turnover,out-of-bounds,[],203486,,,1610612766,50,52,2023-02-01T01:50:11Z,2920000,False,,,0,,M. Plumlee bad pass out-of-bounds TURNOVER (1 TO),[203486],1610612766.0,CHA,bad pass,,,Plumlee,M. Plumlee,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,1193.0,,,,,1.0,,
298,PT03M51.00S,2023-02-01T01:50:25.1Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",201950,7.703679369250986,51.9607843137255,1610612749,52,52,2023-02-01T01:50:31Z,2930000,False,-10.0,20.0,1,left,J. Holiday driving Layup (6 PTS) (K. Middleton 2 AST),"[201950, 203114]",1610612749.0,MIL,driving,,,Holiday,J. Holiday,,,,,Restricted Area,0-8 Center,2.22,Made,,6.0,K. Middleton,203114.0,2.0,,,,,,,,,,,,,
300,PT03M51.00S,2023-02-01T01:50:28.3Z,2,REGULAR,foul,personal,['1freethrow'],1626179,,,1610612749,52,52,2023-02-01T01:50:43Z,2950000,False,,,0,,T. Rozier shooting personal FOUL (2 PF) (Holiday 1 FT),"[1626179, 201950]",1610612766.0,CHA,shooting,,,Rozier,T. Rozier,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,1193.0,2.0,0.0,Holiday,201950.0,,,
302,PT03M51.00S,2023-02-01T01:50:48.4Z,2,REGULAR,freethrow,1 of 1,['fromturnover'],201950,,,1610612749,53,52,2023-02-01T01:50:48Z,2970000,False,,,0,,J. Holiday Free Throw 1 of 1 (7 PTS),[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,,Made,,7.0,,,,,,,,,,,,,,,,
303,PT03M38.00S,2023-02-01T01:51:05.8Z,2,REGULAR,3pt,Jump Shot,[],1629667,93.64323258869908,96.56862745098039,1610612766,53,55,2023-02-01T01:51:11Z,2980000,False,233.0,7.0,1,right,J. McDaniels 3PT  (6 PTS) (T. Rozier 3 AST),"[1629667, 1626179]",1610612766.0,CHA,,,,McDaniels,J. McDaniels,,,,,Right Corner 3,24+ Right,23.29,Made,,6.0,T. Rozier,1626179.0,3.0,,,,,,,,,,,,,
305,PT03M29.00S,2023-02-01T01:51:18.8Z,2,REGULAR,foul,offensive,[],203114,,,1610612749,53,55,2023-02-01T01:51:35Z,3000000,False,,,0,,K. Middleton offensive FOUL (2 PF),"[203114, 1629667]",1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,1193.0,2.0,0.0,McDaniels,1629667.0,,,
307,PT03M29.00S,2023-02-01T01:51:18.8Z,2,REGULAR,turnover,offensive foul,[],203114,,,1610612749,53,55,2023-02-01T01:51:18Z,3020000,False,,,0,,K. Middleton offensive foul TURNOVER (1 TO),[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,1193.0,,,,,1.0,,
308,PT03M29.00S,2023-02-01T01:51:28.6Z,2,REGULAR,substitution,out,[],1630550,,,1610612766,53,55,2023-02-01T01:51:41Z,3030000,False,,,0,,SUB out: J. Thor,[1630550],1610612766.0,CHA,,,,Thor,J. Thor,,,,,,,,,,,,,,,,,,,,,,,,,,
309,PT03M29.00S,2023-02-01T01:51:28.6Z,2,REGULAR,substitution,in,[],1629023,,,1610612766,53,55,2023-02-01T01:51:41Z,3040000,False,,,0,,SUB in: P. Washington,[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,,,,,,,,,,,,,,,,,,,,
310,PT03M10.00S,2023-02-01T01:52:01.2Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1629023,80.89684625492772,41.42156862745098,1610612766,53,55,2023-02-01T01:52:05Z,3050000,False,-43.0,127.0,1,right,MISS P. Washington 13' pullup Shot,[1629023],1610612766.0,CHA,pullup,,,Washington,P. Washington,,,,,In The Paint (Non-RA),8-16 Center,13.41,Missed,,,,,,,,,,,,,,,,,,
311,PT03M08.00S,2023-02-01T01:52:03.2Z,2,REGULAR,rebound,defensive,[],203114,,,1610612749,53,55,2023-02-01T01:52:05Z,3060000,False,,,0,,K. Middleton REBOUND (Off:0 Def:2),[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,In The Paint (Non-RA),8-16 Center,,,310.0,,,,,2.0,2.0,0.0,,,,,,,,,,
312,PT03M03.00S,2023-02-01T01:52:07.5Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],204060,27.808804204993432,14.460784313725492,1610612749,56,55,2023-02-01T01:52:14Z,3070000,False,178.0,209.0,1,left,J. Ingles 27' 3PT running pullup (3 PTS) (K. Middleton 3 AST),"[204060, 203114]",1610612749.0,MIL,running pullup,,,Ingles,J. Ingles,,,,,Above the Break 3,24+ Right Center,27.43,Made,,3.0,K. Middleton,203114.0,3.0,,,,,,,,,,,,,
314,PT02M50.00S,2023-02-01T01:52:25.2Z,2,REGULAR,foul,personal,['2freethrow'],204060,,,1610612766,56,55,2023-02-01T01:55:50Z,3090000,False,,,0,,J. Ingles shooting personal FOUL (1 PF) (Ball 2 FT),"[204060, 1630163]",1610612749.0,MIL,shooting,,,Ingles,J. Ingles,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,1201.0,1.0,0.0,Ball,1630163.0,,,
316,PT02M50.00S,2023-02-01T01:52:46.8Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612766,56,55,2023-02-01T01:52:46Z,3110000,False,,,0,,CHA Timeout,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
317,PT02M50.00S,2023-02-01T01:56:02.5Z,2,REGULAR,freethrow,1 of 2,[],1630163,,,1610612766,56,55,2023-02-01T01:56:02Z,3120000,False,,,0,,MISS L. Ball Free Throw 1 of 2,[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
318,PT02M50.00S,2023-02-01T01:56:02.5Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612766,56,55,2023-02-01T01:56:02Z,3130000,False,,,0,,TEAM offensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,,,,,317.0,,,,,,,,,,,,,,,,,
319,PT02M50.00S,2023-02-01T01:56:18.3Z,2,REGULAR,freethrow,2 of 2,[],1630163,,,1610612766,56,56,2023-02-01T01:56:18Z,3140000,False,,,0,,L. Ball Free Throw 2 of 2 (13 PTS),[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,Made,,13.0,,,,,,,,,,,,,,,,
320,PT02M30.00S,2023-02-01T01:56:39.7Z,2,REGULAR,3pt,Jump Shot,[],202083,30.042706964520367,27.696078431372552,1610612749,56,56,2023-02-01T01:56:49Z,3150000,False,112.0,230.0,1,left,MISS W. Matthews 25' 3PT,[202083],1610612749.0,MIL,,,,Matthews,W. Matthews,,,,,Above the Break 3,24+ Right Center,25.55,Missed,,,,,,,,,,,,,,,,,,
321,PT02M30.00S,2023-02-01T01:56:44.2Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612749,56,56,2023-02-01T01:56:44Z,3160000,False,,,0,,TEAM offensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,Above the Break 3,24+ Right Center,,,320.0,,,,,,,,,,,,,,,,,
322,PT02M30.00S,2023-02-01T01:56:48.2Z,2,REGULAR,foul,personal,[],1629667,,,1610612749,56,56,2023-02-01T01:56:57Z,3170000,False,,,0,,J. McDaniels loose ball personal FOUL (2 PF),"[1629667, 201950]",1610612766.0,CHA,loose ball,,,McDaniels,J. McDaniels,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,1201.0,2.0,0.0,Holiday,201950.0,,,
324,PT02M20.00S,2023-02-01T01:57:12.5Z,2,REGULAR,2pt,Jump Shot,['2ndchance'],201950,21.369908015768726,62.745098039215684,1610612749,58,56,2023-02-01T01:57:18Z,3190000,False,-64.0,148.0,1,left,J. Holiday 16' pullup Jump Shot (9 PTS),[201950],1610612749.0,MIL,pullup,,,Holiday,J. Holiday,,,,,Mid-Range,16-24 Left Center,16.15,Made,,9.0,,,,,,,,,,,,,,,,
325,PT02M03.00S,2023-02-01T01:57:29.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626179,84.70762155059133,40.44117647058824,1610612766,58,56,2023-02-01T01:57:35Z,3200000,False,-48.0,91.0,1,right,MISS T. Rozier 10' driving floating Shot,[1626179],1610612766.0,CHA,driving floating,,,Rozier,T. Rozier,,,,,In The Paint (Non-RA),8-16 Center,10.3,Missed,,,,,,,,,,,,,,,,,,
326,PT01M59.00S,2023-02-01T01:57:33.9Z,2,REGULAR,rebound,defensive,[],201572,,,1610612749,58,56,2023-02-01T01:57:35Z,3210000,False,,,0,,B. Lopez REBOUND (Off:0 Def:4),[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,In The Paint (Non-RA),8-16 Center,,,325.0,,,,,4.0,4.0,0.0,,,,,,,,,,
327,PT01M57.00S,2023-02-01T01:57:39.5Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629023,,,1610612749,58,56,2023-02-01T01:57:49Z,3220000,False,,,0,,P. Washington personal FOUL (2 PF) (Middleton 2 FT),"[1629023, 203114]",1610612766.0,CHA,,,,Washington,P. Washington,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,101284.0,2.0,0.0,Middleton,203114.0,,,
329,PT01M57.00S,2023-02-01T01:58:12.7Z,2,REGULAR,freethrow,1 of 2,[],203114,,,1610612749,59,56,2023-02-01T01:58:12Z,3240000,False,,,0,,K. Middleton Free Throw 1 of 2 (6 PTS),[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,Made,,6.0,,,,,,,,,,,,,,,,
330,PT01M57.00S,2023-02-01T01:58:20.2Z,2,REGULAR,substitution,out,[],202083,,,1610612749,59,56,2023-02-01T01:58:24Z,3250000,False,,,0,,SUB out: W. Matthews,[202083],1610612749.0,MIL,,,,Matthews,W. Matthews,,,,,,,,,,,,,,,,,,,,,,,,,,
331,PT01M57.00S,2023-02-01T01:58:20.2Z,2,REGULAR,substitution,in,[],203507,,,1610612749,59,56,2023-02-01T01:58:24Z,3260000,False,,,0,,SUB in: G. Antetokounmpo,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,,,
332,PT01M57.00S,2023-02-01T01:58:30.9Z,2,REGULAR,freethrow,2 of 2,[],203114,,,1610612749,60,56,2023-02-01T01:58:30Z,3270000,False,,,0,,K. Middleton Free Throw 2 of 2 (7 PTS),[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,Made,,7.0,,,,,,,,,,,,,,,,
333,PT01M46.00S,2023-02-01T01:58:48.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629023,92.59198423127464,51.9607843137255,1610612766,60,56,2023-02-01T01:58:55Z,3280000,False,10.0,17.0,1,right,MISS P. Washington driving reverse Layup - blocked,"[1629023, 201572]",1610612766.0,CHA,driving reverse,,,Washington,P. Washington,,,,,Restricted Area,0-8 Center,1.97,Missed,,,,,,,,,Lopez,201572.0,,,,,,,,
334,PT01M46.00S,2023-02-01T01:58:48.5Z,2,REGULAR,block,,[],201572,,,1610612766,60,56,2023-02-01T01:58:52Z,3290000,False,,,0,,B. Lopez BLOCK (4 BLK),[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
335,PT01M46.00S,2023-02-01T01:58:48.5Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612749,60,56,2023-02-01T01:58:55Z,3300000,False,,,0,,TEAM defensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,Restricted Area,0-8 Center,,,333.0,,,,,,,,,,,,,,,,,
337,PT01M46.00S,2023-02-01T01:59:14.2Z,2,REGULAR,substitution,out,[],204060,,,1610612749,60,56,2023-02-01T01:59:19Z,3320000,False,,,0,,SUB out: J. Ingles,[204060],1610612749.0,MIL,,,,Ingles,J. Ingles,,,,,,,,,,,,,,,,,,,,,,,,,,
338,PT01M46.00S,2023-02-01T01:59:14.2Z,2,REGULAR,substitution,in,[],1626192,,,1610612749,60,56,2023-02-01T01:59:19Z,3330000,False,,,0,,SUB in: P. Connaughton,[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,,,,,,,,,,,,,,,,,,,,,
339,PT01M37.00S,2023-02-01T01:59:30.7Z,2,REGULAR,turnover,bad pass,[],203114,,,1610612749,60,56,2023-02-01T01:59:48Z,3340000,False,,,0,,K. Middleton bad pass TURNOVER (2 TO),"[203114, 1630163]",1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,,,,,2.0,Ball,1630163.0
340,PT01M37.00S,2023-02-01T01:59:30.7Z,2,REGULAR,steal,,[],1630163,,,1610612766,60,56,2023-02-01T01:59:33Z,3350000,False,,,0,,L. Ball STEAL (2 STL),[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,,,,,,,
341,PT01M33.00S,2023-02-01T01:59:35.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629667,92.46057818659659,50.73529411764706,1610612766,60,56,2023-02-01T01:59:52Z,3360000,False,4.0,18.0,1,right,MISS J. McDaniels running Layup,[1629667],1610612766.0,CHA,running,,,McDaniels,J. McDaniels,,,,,Restricted Area,0-8 Center,1.88,Missed,,,,,,,,,,,,,,,,,,
342,PT01M31.00S,2023-02-01T01:59:38.0Z,2,REGULAR,rebound,defensive,[],201572,,,1610612749,60,56,2023-02-01T01:59:38Z,3370000,False,,,0,,B. Lopez REBOUND (Off:0 Def:5),[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,Restricted Area,0-8 Center,,,341.0,,,,,5.0,5.0,0.0,,,,,,,,,,
343,PT01M22.00S,2023-02-01T01:59:45.7Z,2,REGULAR,3pt,Jump Shot,[],1626192,22.026938239159,8.823529411764707,1610612749,60,56,2023-02-01T02:00:50Z,3380000,False,206.0,155.0,1,left,MISS P. Connaughton 25' 3PT,[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,Above the Break 3,24+ Right Center,25.75,Missed,,,,,,,,,,,,,,,,,,
344,PT01M20.00S,2023-02-01T01:59:47.7Z,2,REGULAR,rebound,offensive,[],1626192,,,1610612749,60,56,2023-02-01T02:00:29Z,3390000,False,,,0,,P. Connaughton REBOUND (Off:2 Def:2),[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,Right Corner 3,24+ Right,,,343.0,,,,,4.0,2.0,2.0,,,,,,,,,,
345,PT01M17.00S,2023-02-01T01:59:50.7Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],203114,33.98488830486202,66.91176470588235,1610612749,60,56,2023-02-01T01:59:59Z,3400000,False,-85.0,267.0,1,left,MISS K. Middleton 28' 3PT,[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,Above the Break 3,24+ Center,28.01,Missed,,,,,,,,,,,,,,,,,,
346,PT01M14.00S,2023-02-01T01:59:53.7Z,2,REGULAR,rebound,defensive,[],203486,,,1610612766,60,56,2023-02-01T01:59:59Z,3410000,False,,,0,,M. Plumlee REBOUND (Off:1 Def:3),[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,Above the Break 3,24+ Center,,,345.0,,,,,4.0,3.0,1.0,,,,,,,,,,
347,PT01M14.00S,2023-02-01T01:59:57.4Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",201572,,,1610612766,60,56,2023-02-01T02:00:06Z,3420000,False,,,0,,B. Lopez shooting personal FOUL (1 PF) (McDaniels 2 FT),"[201572, 1629667]",1610612749.0,MIL,shooting,,,Lopez,B. Lopez,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,101284.0,1.0,0.0,McDaniels,1629667.0,,,
349,PT01M14.00S,2023-02-01T02:00:20.0Z,2,REGULAR,freethrow,1 of 2,['fastbreak'],1629667,,,1610612766,60,57,2023-02-01T02:00:20Z,3440000,False,,,0,,J. McDaniels Free Throw 1 of 2 (7 PTS),[1629667],1610612766.0,CHA,,,,McDaniels,J. McDaniels,,,,,,,,Made,,7.0,,,,,,,,,,,,,,,,
350,PT01M14.00S,2023-02-01T02:00:22.8Z,2,REGULAR,substitution,out,[],203114,,,1610612766,60,57,2023-02-01T02:00:33Z,3450000,False,,,0,,SUB out: K. Middleton,[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,,,,,,,,,,,,,,,,,,,
351,PT01M14.00S,2023-02-01T02:00:22.8Z,2,REGULAR,substitution,out,[],1626179,,,1610612766,60,57,2023-02-01T02:00:33Z,3460000,False,,,0,,SUB out: T. Rozier,[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,,,,,,,,,,,,,,,,,,,,,,
352,PT01M14.00S,2023-02-01T02:00:22.8Z,2,REGULAR,substitution,out,[],1629023,,,1610612766,60,57,2023-02-01T02:00:33Z,3470000,False,,,0,,SUB out: P. Washington,[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,,,,,,,,,,,,,,,,,,,,
353,PT01M14.00S,2023-02-01T02:00:22.8Z,2,REGULAR,substitution,in,[],204060,,,1610612766,60,57,2023-02-01T02:00:33Z,3480000,False,,,0,,SUB in: J. Ingles,[204060],1610612749.0,MIL,,,,Ingles,J. Ingles,,,,,,,,,,,,,,,,,,,,,,,,,,
354,PT01M14.00S,2023-02-01T02:00:22.8Z,2,REGULAR,substitution,in,[],1628372,,,1610612766,60,57,2023-02-01T02:00:33Z,3490000,False,,,0,,SUB in: D. Smith Jr.,[1628372],1610612766.0,CHA,,,,Smith Jr.,D. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
