actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,stealPlayerName,stealPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId
171,PT00M15.70S,2022-11-10T00:35:51.4Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",201145,,,1610612754,25,35,2022-11-10T00:36:01Z,1690000,False,,,0,,J. Green shooting personal FOUL (2 PF) (Jackson 2 FT),"[201145, 1630543]",1610612743.0,DEN,shooting,,,Green,J. Green,,,,,Restricted Area,0-8 Center,1627964.0,2.0,0.0,Jackson,1630543.0,,,,,,,,,,,,,,,
173,PT00M15.70S,2022-11-10T00:36:16.7Z,1,REGULAR,freethrow,1 of 2,['2ndchance'],1630543,,,1610612754,26,35,2022-11-10T00:36:16Z,1710000,False,,,0,,I. Jackson Free Throw 1 of 2 (5 PTS),[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,,,,,,,,,,Made,,,,,,,5.0,,,,,
174,PT00M15.70S,2022-11-10T00:36:34.3Z,1,REGULAR,freethrow,2 of 2,['2ndchance'],1630543,,,1610612754,27,35,2022-11-10T00:36:34Z,1720000,False,,,0,,I. Jackson Free Throw 2 of 2 (6 PTS),[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,,,,,,,,,,Made,,,,,,,6.0,,,,,
175,PT00M08.80S,2022-11-10T00:36:44.8Z,1,REGULAR,foul,personal,[],204456,,,1610612743,27,35,2022-11-10T00:36:55Z,1730000,False,,,0,,T. McConnell personal FOUL (1 PF),"[204456, 1630538]",1610612754.0,IND,,,,McConnell,T. McConnell,,,,,Above the Break 3,24+ Left Center,203592.0,1.0,0.0,Hyland,1630538.0,,,,,,,,,,,,,,,
177,PT00M00.80S,2022-11-10T00:37:16.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630538,8.754927726675426,47.794117647058826,1610612743,27,35,2022-11-10T00:37:21Z,1750000,False,11.0,30.0,1,left,MISS B. Hyland driving Layup,[1630538],1610612743.0,DEN,driving,,,Hyland,B. Hyland,,,,,Restricted Area,0-8 Center,,,,,,,3.18,Missed,,,,,,,,,,,,
178,PT00M00.80S,2022-11-10T00:37:16.6Z,1,REGULAR,rebound,defensive,[],1630543,,,1610612754,27,35,2022-11-10T00:37:21Z,1760000,False,,,0,,I. Jackson REBOUND (Off:2 Def:1),[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,Restricted Area,0-8 Center,,,,,,,,,177.0,3.0,1.0,2.0,,,,,,,,
179,PT00M00.00S,2022-11-10T00:37:19.9Z,1,REGULAR,period,end,[],0,,,1610612754,27,35,2022-11-10T00:37:19Z,1770000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181,PT12M00.00S,2022-11-10T00:40:00.4Z,2,REGULAR,period,start,[],0,,,0,27,35,2022-11-10T00:40:05Z,1780000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
182,PT11M42.00S,2022-11-10T00:40:17.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629008,8.09789750328515,65.68627450980392,1610612743,27,35,2022-11-10T00:40:21Z,1790000,False,-78.0,24.0,1,left,MISS M. Porter Jr. 8' pullup Shot,[1629008],1610612743.0,DEN,pullup,,,Porter Jr.,M. Porter Jr.,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,8.19,Missed,,,,,,,,,,,,
183,PT11M39.00S,2022-11-10T00:40:20.5Z,2,REGULAR,rebound,defensive,[],1631097,,,1610612754,27,35,2022-11-10T00:40:21Z,1800000,False,,,0,,B. Mathurin REBOUND (Off:0 Def:2),[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,182.0,2.0,2.0,0.0,,,,,,,,
184,PT11M33.00S,2022-11-10T00:40:26.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631097,88.30486202365309,64.39568014705883,1610612754,29,35,2022-11-10T00:45:20Z,1810000,False,72.0,57.0,1,right,B. Mathurin 9' driving floating Jump Shot (7 PTS),[1631097],1610612754.0,IND,driving floating,,,Mathurin,B. Mathurin,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,9.21,Made,,,,,,,7.0,,,,,
185,PT11M16.00S,2022-11-10T00:40:42.5Z,2,REGULAR,3pt,Jump Shot,[],1628971,9.017739816031538,4.411764705882353,1610612743,29,35,2022-11-10T00:40:46Z,1820000,False,228.0,32.0,1,left,MISS B. Brown 3PT,[1628971],1610612743.0,DEN,,,,Brown,B. Brown,,,,,Right Corner 3,24+ Right,,,,,,,23.02,Missed,,,,,,,,,,,,
186,PT11M14.00S,2022-11-10T00:40:44.5Z,2,REGULAR,rebound,defensive,[],1630543,,,1610612754,29,35,2022-11-10T00:40:46Z,1830000,False,,,0,,I. Jackson REBOUND (Off:2 Def:2),[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,Right Corner 3,24+ Right,,,,,,,,,185.0,4.0,2.0,2.0,,,,,,,,
187,PT11M11.00S,2022-11-10T00:40:48.6Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1631097,72.48685939553219,77.20588235294117,1610612754,32,35,2022-11-10T00:40:58Z,1840000,False,136.0,206.0,1,right,B. Mathurin 24' 3PT running pullup (10 PTS) (T. McConnell 1 AST),"[1631097, 204456]",1610612754.0,IND,running pullup,,,Mathurin,B. Mathurin,,,,,Above the Break 3,24+ Right Center,,,,,,,24.69,Made,,,,,,,10.0,T. McConnell,204456.0,1.0,,
189,PT10M51.00S,2022-11-10T00:41:08.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],201599,6.521024967148489,46.07843137254902,1610612743,32,37,2022-11-10T00:41:11Z,1860000,False,20.0,9.0,1,left,D. Jordan cutting Layup (4 PTS) (B. Brown 2 AST),"[201599, 1628971]",1610612743.0,DEN,cutting,,,Jordan,D. Jordan,,,,,Restricted Area,0-8 Center,,,,,,,2.15,Made,,,,,,,4.0,B. Brown,1628971.0,2.0,,
191,PT10M38.00S,2022-11-10T00:41:20.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],204456,91.5407358738502,40.68627450980392,1610612754,32,37,2022-11-10T00:41:25Z,1880000,False,-47.0,27.0,1,right,MISS T. McConnell driving finger roll Layup,[204456],1610612754.0,IND,driving finger roll,,,McConnell,T. McConnell,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,5.39,Missed,,,,,,,,,,,,
192,PT10M34.00S,2022-11-10T00:41:24.7Z,2,REGULAR,rebound,offensive,[],1630543,,,1610612754,32,37,2022-11-10T00:41:25Z,1890000,False,,,0,,I. Jackson REBOUND (Off:3 Def:2),[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,191.0,5.0,2.0,3.0,,,,,,,,
193,PT10M34.00S,2022-11-10T00:41:24.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630543,94.40999984741211,50.0,1610612754,34,37,2022-11-10T00:41:24Z,1900000,False,0.0,0.0,1,right,I. Jackson tip Layup (8 PTS),[1630543],1610612754.0,IND,tip,,,Jackson,I. Jackson,,,,,Mid-Range,8-16 Left,,,,,,,0.0,Made,,,,,,,8.0,,,,,
194,PT10M23.00S,2022-11-10T00:41:35.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630538,6.521024967148489,46.81372549019608,1610612743,34,37,2022-11-10T00:41:40Z,1910000,False,16.0,9.0,1,left,MISS B. Hyland driving finger roll Layup - blocked,"[1630538, 1630543]",1610612743.0,DEN,driving finger roll,,,Hyland,B. Hyland,,,,,Restricted Area,0-8 Center,,,,,,,1.82,Missed,,,,,,,,,,,Jackson,1630543.0
195,PT10M23.00S,2022-11-10T00:41:35.9Z,2,REGULAR,block,,[],1630543,,,1610612743,34,37,2022-11-10T00:41:38Z,1920000,False,,,0,,I. Jackson BLOCK (1 BLK),[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
196,PT10M19.00S,2022-11-10T00:41:39.9Z,2,REGULAR,rebound,offensive,[],1629008,,,1610612743,34,37,2022-11-10T00:41:40Z,1930000,False,,,0,,M. Porter Jr. REBOUND (Off:1 Def:2),[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,,194.0,3.0,2.0,1.0,,,,,,,,
197,PT10M17.00S,2022-11-10T00:41:42.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629008,10.512483574244413,47.552849264705884,1610612743,34,37,2022-11-10T00:48:56Z,1940000,False,12.0,46.0,1,left,MISS M. Porter Jr. putback Layup,[1629008],1610612743.0,DEN,putback,,,Porter Jr.,M. Porter Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,4.79,Missed,,,,,,,,,,,,
198,PT10M15.00S,2022-11-10T00:41:44.0Z,2,REGULAR,rebound,defensive,[],1629052,,,1610612754,34,37,2022-11-10T00:41:55Z,1950000,False,,,0,,O. Brissett REBOUND (Off:0 Def:1),[1629052],1610612754.0,IND,,,,Brissett,O. Brissett,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,197.0,1.0,1.0,0.0,,,,,,,,
199,PT10M12.00S,2022-11-10T00:41:47.2Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1630174,72.48685939553219,18.38235294117647,1610612754,34,37,2022-11-10T00:42:01Z,1960000,False,-158.0,206.0,1,right,MISS A. Nesmith 25' running 3PT,[1630174],1610612754.0,IND,running,,,Nesmith,A. Nesmith,,,,,Above the Break 3,24+ Left Center,,,,,,,25.98,Missed,,,,,,,,,,,,
200,PT10M11.00S,2022-11-10T00:41:51.4Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612754,34,37,2022-11-10T00:41:51Z,1970000,False,,,0,,TEAM offensive REBOUND,[],1610612754.0,IND,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,,199.0,,,,,,,,,,,
202,PT10M00.00S,2022-11-10T00:42:18.3Z,2,REGULAR,2pt,Jump Shot,['2ndchance'],1630543,95.3515111695138,17.401960784313726,1610612754,36,37,2022-11-10T00:42:33Z,1990000,False,-163.0,-9.0,1,right,I. Jackson 16' pullup Jump Shot (10 PTS) (A. Nesmith 1 AST),"[1630543, 1630174]",1610612754.0,IND,pullup,,,Jackson,I. Jackson,,,,,Mid-Range,16-24 Left,,,,,,,16.32,Made,,,,,,,10.0,A. Nesmith,1630174.0,1.0,,
204,PT09M42.00S,2022-11-10T00:42:35.8Z,2,REGULAR,3pt,Jump Shot,[],1630538,28.86005256241787,75.98039215686273,1610612743,36,37,2022-11-10T00:42:41Z,2010000,False,-130.0,219.0,1,left,MISS B. Hyland 25' pullup bank 3PT,[1630538],1610612743.0,DEN,pullup bank,,,Hyland,B. Hyland,,,,,Above the Break 3,24+ Left Center,,,,,,,25.45,Missed,,,,,,,,,,,,
205,PT09M38.00S,2022-11-10T00:42:39.8Z,2,REGULAR,rebound,defensive,[],1629052,,,1610612754,36,37,2022-11-10T00:42:41Z,2020000,False,,,0,,O. Brissett REBOUND (Off:0 Def:2),[1629052],1610612754.0,IND,,,,Brissett,O. Brissett,,,,,Above the Break 3,24+ Left Center,,,,,,,,,204.0,2.0,2.0,0.0,,,,,,,,
206,PT09M26.00S,2022-11-10T00:42:52.7Z,2,REGULAR,3pt,Jump Shot,[],1631097,71.82982917214193,78.67647058823529,1610612754,39,37,2022-11-10T00:42:56Z,2030000,False,143.0,212.0,1,right,B. Mathurin 25' 3PT pullup (13 PTS),[1631097],1610612754.0,IND,pullup,,,Mathurin,B. Mathurin,,,,,Above the Break 3,24+ Right Center,,,,,,,25.62,Made,,,,,,,13.0,,,,,
207,PT09M25.00S,2022-11-10T00:42:58.2Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612743,39,37,2022-11-10T00:42:58Z,2040000,False,,,0,,DEN Timeout,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208,PT09M05.00S,2022-11-10T00:46:15.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630538,7.966491458607096,58.82352941176471,1610612743,39,37,2022-11-10T00:50:16Z,2050000,False,-44.0,22.0,1,left,MISS B. Hyland cutting Layup,[1630538],1610612743.0,DEN,cutting,,,Hyland,B. Hyland,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,4.95,Missed,,,,,,,,,,,,
209,PT09M03.00S,2022-11-10T00:46:17.8Z,2,REGULAR,rebound,defensive,[],1630543,,,1610612754,39,37,2022-11-10T00:46:19Z,2060000,False,,,0,,I. Jackson REBOUND (Off:3 Def:3),[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,208.0,6.0,3.0,3.0,,,,,,,,
210,PT08M44.00S,2022-11-10T00:46:36.9Z,2,REGULAR,3pt,Jump Shot,[],1631097,66.44218134034165,45.83333333333333,1610612754,42,37,2022-11-10T00:46:42Z,2070000,False,-21.0,263.0,1,right,B. Mathurin 26' 3PT  (16 PTS) (T. McConnell 2 AST),"[1631097, 204456]",1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,Above the Break 3,24+ Center,,,,,,,26.37,Made,,,,,,,16.0,T. McConnell,204456.0,2.0,,
212,PT08M22.00S,2022-11-10T00:46:58.1Z,2,REGULAR,2pt,Jump Shot,[],1628971,22.28975032851511,43.38235294117647,1610612743,42,37,2022-11-10T00:47:01Z,2090000,False,33.0,157.0,1,left,MISS B. Brown 16' pullup Shot,[1628971],1610612743.0,DEN,pullup,,,Brown,B. Brown,,,,,Mid-Range,8-16 Center,,,,,,,16.05,Missed,,,,,,,,,,,,
213,PT08M19.00S,2022-11-10T00:47:01.1Z,2,REGULAR,rebound,defensive,[],204456,,,1610612754,42,37,2022-11-10T00:47:01Z,2100000,False,,,0,,T. McConnell REBOUND (Off:0 Def:1),[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,Mid-Range,8-16 Center,,,,,,,,,212.0,1.0,1.0,0.0,,,,,,,,
215,PT08M15.00S,2022-11-10T00:47:09.3Z,2,REGULAR,substitution,out,[],1630543,,,1610612754,42,37,2022-11-10T00:47:23Z,2120000,False,,,0,,SUB out: I. Jackson,[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,
216,PT08M15.00S,2022-11-10T00:47:09.3Z,2,REGULAR,substitution,out,[],201599,,,1610612754,42,37,2022-11-10T00:47:23Z,2130000,False,,,0,,SUB out: D. Jordan,[201599],1610612743.0,DEN,,,,Jordan,D. Jordan,,,,,,,,,,,,,,,,,,,,,,,,,,
217,PT08M15.00S,2022-11-10T00:47:09.3Z,2,REGULAR,substitution,out,[],1628971,,,1610612754,42,37,2022-11-10T00:47:23Z,2140000,False,,,0,,SUB out: B. Brown,[1628971],1610612743.0,DEN,,,,Brown,B. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
218,PT08M15.00S,2022-11-10T00:47:09.3Z,2,REGULAR,substitution,out,[],201145,,,1610612754,42,37,2022-11-10T00:47:23Z,2150000,False,,,0,,SUB out: J. Green,[201145],1610612743.0,DEN,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
219,PT08M15.00S,2022-11-10T00:47:09.3Z,2,REGULAR,substitution,in,[],1626167,,,1610612754,42,37,2022-11-10T00:47:23Z,2160000,False,,,0,,SUB in: M. Turner,[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,,,,,,,,,,,,,,,,,,,
220,PT08M15.00S,2022-11-10T00:47:09.3Z,2,REGULAR,substitution,in,[],203999,,,1610612754,42,37,2022-11-10T00:47:23Z,2170000,False,,,0,,SUB in: N. Jokic,[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,,,,,,,,,,,,,,,,
221,PT08M15.00S,2022-11-10T00:47:09.3Z,2,REGULAR,substitution,in,[],1627750,,,1610612754,42,37,2022-11-10T00:47:23Z,2180000,False,,,0,,SUB in: J. Murray,[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
222,PT08M15.00S,2022-11-10T00:47:09.3Z,2,REGULAR,substitution,in,[],203932,,,1610612754,42,37,2022-11-10T00:47:23Z,2190000,False,,,0,,SUB in: A. Gordon,[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,
223,PT08M04.00S,2022-11-10T00:47:43.6Z,2,REGULAR,3pt,Jump Shot,[],1631097,68.28186596583443,57.84313725490197,1610612754,45,37,2022-11-10T00:47:47Z,2200000,False,39.0,246.0,1,right,B. Mathurin 24' 3PT pullup (19 PTS),[1631097],1610612754.0,IND,pullup,,,Mathurin,B. Mathurin,,,,,Above the Break 3,24+ Center,,,,,,,24.88,Made,,,,,,,19.0,,,,,
224,PT07M42.00S,2022-11-10T00:48:04.7Z,2,REGULAR,3pt,Jump Shot,[],1630538,6.258212877792378,95.83333333333334,1610612743,45,40,2022-11-10T00:51:51Z,2210000,False,-229.0,6.0,1,left,B. Hyland 3PT  (6 PTS) (N. Jokic 4 AST),"[1630538, 203999]",1610612743.0,DEN,,,,Hyland,B. Hyland,,,,,Left Corner 3,24+ Left,,,,,,,22.93,Made,,,,,,,6.0,N. Jokic,203999.0,4.0,,
226,PT07M24.00S,2022-11-10T00:48:24.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626167,89.04402102496715,50.0,1610612754,47,40,2022-11-10T00:48:29Z,2230000,False,0.0,50.0,1,right,M. Turner Jump Shot (5 PTS) (A. Nesmith 2 AST),"[1626167, 1630174]",1610612754.0,IND,,,,Turner,M. Turner,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,5.05,Made,,,,,,,5.0,A. Nesmith,1630174.0,2.0,,
228,PT07M24.00S,2022-11-10T00:48:28.4Z,2,REGULAR,foul,personal,['1freethrow'],203999,,,1610612754,47,40,2022-11-10T00:48:34Z,2250000,False,,,0,,N. Jokic shooting personal FOUL (3 PF) (Turner 1 FT),"[203999, 1626167]",1610612743.0,DEN,shooting,,,Jokic,N. Jokic,,,,,In The Paint (Non-RA),0-8 Center,203592.0,3.0,0.0,Turner,1626167.0,,,,,,,,,,,,,,,
230,PT07M24.00S,2022-11-10T00:48:53.5Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612754,47,40,2022-11-10T00:48:56Z,2270000,False,,,0,,DEN Timeout,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
232,PT07M24.00S,2022-11-10T00:51:05.1Z,2,REGULAR,substitution,out,[],1629008,,,1610612754,47,40,2022-11-10T00:51:27Z,2290000,False,,,0,,SUB out: M. Porter Jr.,[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
233,PT07M24.00S,2022-11-10T00:51:05.1Z,2,REGULAR,substitution,in,[],203484,,,1610612754,47,40,2022-11-10T00:51:27Z,2300000,False,,,0,,SUB in: K. Caldwell-Pope,[203484],1610612743.0,DEN,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,,,,,,,,,,,,,,,
234,PT07M24.00S,2022-11-10T00:51:51.8Z,2,REGULAR,freethrow,1 of 1,[],1626167,,,1610612754,48,40,2022-11-10T00:51:51Z,2310000,False,,,0,,M. Turner Free Throw 1 of 1 (6 PTS),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,,,,,,,Made,,,,,,,6.0,,,,,
235,PT07M20.00S,2022-11-10T00:51:59.5Z,2,REGULAR,foul,personal,[],204456,,,1610612743,48,40,2022-11-10T00:52:08Z,2320000,False,,,0,,T. McConnell personal FOUL (2 PF),"[204456, 1630538]",1610612754.0,IND,,,,McConnell,T. McConnell,,,,,Above the Break 3,24+ Left Center,1627964.0,2.0,0.0,Hyland,1630538.0,,,,,,,,,,,,,,,
237,PT07M11.00S,2022-11-10T00:52:22.3Z,2,REGULAR,turnover,traveling,[],1630538,,,1610612743,48,40,2022-11-10T00:52:27Z,2340000,False,,,0,,B. Hyland traveling TURNOVER (2 TO),[1630538],1610612743.0,DEN,,,,Hyland,B. Hyland,,,,,Above the Break 3,24+ Right Center,1627964.0,,,,,2.0,,,,,,,,,,,,,,
238,PT07M00.00S,2022-11-10T00:52:40.5Z,2,REGULAR,turnover,bad pass,[],204456,,,1610612754,48,40,2022-11-10T00:52:43Z,2350000,False,,,0,,T. McConnell bad pass TURNOVER (1 TO),"[204456, 203999]",1610612754.0,IND,,,,McConnell,T. McConnell,,,,,In The Paint (Non-RA),8-16 Right,,,,,,1.0,,,,,,,Jokic,203999.0,,,,,,
239,PT07M00.00S,2022-11-10T00:52:40.5Z,2,REGULAR,steal,,[],203999,,,1610612743,48,40,2022-11-10T00:52:42Z,2360000,False,,,0,,N. Jokic STEAL (2 STL),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,,,,,,,
240,PT06M57.00S,2022-11-10T00:52:44.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630538,6.652431011826544,48.77450980392157,1610612743,48,42,2022-11-10T00:52:49Z,2370000,False,6.0,10.0,1,left,B. Hyland running finger roll Layup (8 PTS) (N. Jokic 5 AST),"[1630538, 203999]",1610612743.0,DEN,running finger roll,,,Hyland,B. Hyland,,,,,Restricted Area,0-8 Center,,,,,,,1.17,Made,,,,,,,8.0,N. Jokic,203999.0,5.0,,
242,PT06M40.00S,2022-11-10T00:53:03.9Z,2,REGULAR,foul,personal,['2freethrow'],203999,,,1610612754,48,42,2022-11-10T00:53:12Z,2390000,False,,,0,,N. Jokic shooting personal FOUL (4 PF) (Mathurin 2 FT),"[203999, 1631097]",1610612743.0,DEN,shooting,,,Jokic,N. Jokic,,,,,In The Paint (Non-RA),0-8 Center,1627964.0,4.0,0.0,Mathurin,1631097.0,,,,,,,,,,,,,,,
244,PT06M40.00S,2022-11-10T00:53:29.9Z,2,REGULAR,foul,technical,['1freethrow'],2610,,,1610612754,48,42,2022-11-10T00:53:40Z,2410000,False,,,0,,TEAM foul technical,[2610],1610612743.0,DEN,,,,,,,,,,,,1627964.0,,,,,,,,,,,,,,,,,,,
245,PT06M40.00S,2022-11-10T00:53:46.7Z,2,REGULAR,freethrow,1 of 1,[],1631097,,,1610612754,49,42,2022-11-10T00:53:46Z,2420000,False,,,0,,B. Mathurin technical Free Throw 1 of 1 (20 PTS),[1631097],1610612754.0,IND,technical,,,Mathurin,B. Mathurin,,,,,,,,,,,,,,Made,,,,,,,20.0,,,,,
246,PT06M40.00S,2022-11-10T00:54:16.0Z,2,REGULAR,freethrow,1 of 2,[],1631097,,,1610612754,49,42,2022-11-10T00:54:16Z,2430000,False,,,0,,MISS B. Mathurin Free Throw 1 of 2,[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,,,,,,,,,,Missed,,,,,,,,,,,,
247,PT06M40.00S,2022-11-10T00:54:16.0Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612754,49,42,2022-11-10T00:54:16Z,2440000,False,,,0,,TEAM offensive REBOUND,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,246.0,,,,,,,,,,,
248,PT06M40.00S,2022-11-10T00:54:28.0Z,2,REGULAR,substitution,out,[],204456,,,1610612754,49,42,2022-11-10T00:54:40Z,2450000,False,,,0,,SUB out: T. McConnell,[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,,,,,,,,,,,,,,,,,,,,,,
249,PT06M40.00S,2022-11-10T00:54:28.0Z,2,REGULAR,substitution,out,[],1630174,,,1610612754,49,42,2022-11-10T00:54:40Z,2460000,False,,,0,,SUB out: A. Nesmith,[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,,,,,,,,,,,,,,,,,,,,,,
250,PT06M40.00S,2022-11-10T00:54:28.0Z,2,REGULAR,substitution,out,[],1630538,,,1610612754,49,42,2022-11-10T00:54:40Z,2470000,False,,,0,,SUB out: B. Hyland,[1630538],1610612743.0,DEN,,,,Hyland,B. Hyland,,,,,,,,,,,,,,,,,,,,,,,,,,
251,PT06M40.00S,2022-11-10T00:54:28.0Z,2,REGULAR,substitution,out,[],203999,,,1610612754,49,42,2022-11-10T00:54:40Z,2480000,False,,,0,,SUB out: N. Jokic,[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,,,,,,,,,,,,,,,,
252,PT06M40.00S,2022-11-10T00:54:28.0Z,2,REGULAR,substitution,in,[],1627741,,,1610612754,49,42,2022-11-10T00:54:40Z,2490000,False,,,0,,SUB in: B. Hield,[1627741],1610612754.0,IND,,,,Hield,B. Hield,,,,,,,,,,,,,,,,,,,,,,,,,,
253,PT06M40.00S,2022-11-10T00:54:28.0Z,2,REGULAR,substitution,in,[],1630169,,,1610612754,49,42,2022-11-10T00:54:40Z,2500000,False,,,0,,SUB in: T. Haliburton,[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,,,,,,,,,,,,,,,,,,,,,,
254,PT06M40.00S,2022-11-10T00:54:28.0Z,2,REGULAR,substitution,in,[],1629008,,,1610612754,49,42,2022-11-10T00:54:40Z,2510000,False,,,0,,SUB in: M. Porter Jr.,[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
255,PT06M40.00S,2022-11-10T00:54:28.0Z,2,REGULAR,substitution,in,[],201145,,,1610612754,49,42,2022-11-10T00:54:40Z,2520000,False,,,0,,SUB in: J. Green,[201145],1610612743.0,DEN,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
256,PT06M40.00S,2022-11-10T00:54:53.9Z,2,REGULAR,freethrow,2 of 2,[],1631097,,,1610612754,50,42,2022-11-10T00:54:53Z,2530000,False,,,0,,B. Mathurin Free Throw 2 of 2 (21 PTS),[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,,,,,,,,,,Made,,,,,,,21.0,,,,,
257,PT06M28.00S,2022-11-10T00:55:07.9Z,2,REGULAR,turnover,bad pass,[],203932,,,1610612743,50,42,2022-11-10T00:55:11Z,2540000,False,,,0,,A. Gordon bad pass TURNOVER (1 TO),"[203932, 1626167]",1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,Mid-Range,16-24 Right Center,,,,,,1.0,,,,,,,Turner,1626167.0,,,,,,
258,PT06M28.00S,2022-11-10T00:55:07.9Z,2,REGULAR,steal,,[],1626167,,,1610612754,50,42,2022-11-10T00:55:09Z,2550000,False,,,0,,M. Turner STEAL (1 STL),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
