actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId
425,PT09M02.00S,2022-10-23T00:31:18.4Z,3,REGULAR,rebound,offensive,[],1630188,,,1610612754,60,59,2022-10-23T00:31:19Z,4220000,,,0,,J. Smith REBOUND (Off:2 Def:8),[1630188],1610612754.0,IND,,,,Smith,J. Smith,,,,,Right Corner 3,24+ Right,,,,,,,424.0,10.0,8.0,2.0,,,,,,,,,,
426,PT09M00.00S,2022-10-23T00:31:20.3Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1630169,31.882391590013142,75.24509803921569,1610612754,63,59,2022-10-23T00:31:24Z,4230000,-126.0,247.0,1,left,T. Haliburton 27' 3PT  (13 PTS) (B. Hield 1 AST),"[1630169, 1627741]",1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,Above the Break 3,24+ Left Center,27.76,Made,13.0,B. Hield,1627741.0,1.0,,,,,,,,,,,,,,
428,PT08M48.00S,2022-10-23T00:31:33.0Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1631093,94.1688567674113,50.98039215686274,1610612765,63,61,2022-10-23T00:31:38Z,4250000,5.0,2.0,1,right,J. Ivey driving DUNK (6 PTS),[1631093],1610612765.0,DET,driving,,,Ivey,J. Ivey,,,,,Restricted Area,0-8 Center,0.54,Made,6.0,,,,,,,,,,,,,,,,,
429,PT08M37.00S,2022-10-23T00:31:42.9Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1630188,6.389618922470433,50.245098039215684,1610612754,65,61,2022-10-23T00:35:20Z,4260000,-1.0,8.0,1,left,J. Smith DUNK (10 PTS) (T. Haliburton 6 AST),"[1630188, 1630169]",1610612754.0,IND,,,,Smith,J. Smith,,,,,Restricted Area,0-8 Center,0.77,Made,10.0,T. Haliburton,1630169.0,6.0,,,,,,,,,,,,,,
432,PT08M22.00S,2022-10-23T00:32:11.9Z,3,REGULAR,3pt,Jump Shot,[],1631093,91.5407358738502,95.34313725490196,1610612765,65,64,2022-10-23T00:32:16Z,4290000,227.0,27.0,1,right,J. Ivey 3PT  (9 PTS) (B. Bogdanovic 5 AST),"[1631093, 202711]",1610612765.0,DET,,,,Ivey,J. Ivey,,,,,Right Corner 3,24+ Right,22.83,Made,9.0,B. Bogdanovic,202711.0,5.0,,,,,,,,,,,,,,
434,PT08M11.00S,2022-10-23T00:32:22.6Z,3,REGULAR,3pt,Jump Shot,[],1630169,28.991458607095925,81.61764705882352,1610612754,65,64,2022-10-23T00:32:27Z,4310000,-158.0,220.0,1,left,MISS T. Haliburton 27' pullup 3PT,[1630169],1610612754.0,IND,pullup,,,Haliburton,T. Haliburton,,,,,Above the Break 3,24+ Left Center,27.09,Missed,,,,,,,,,,,,,,,,,,
435,PT08M07.00S,2022-10-23T00:32:26.6Z,3,REGULAR,rebound,defensive,[],1631093,,,1610612765,65,64,2022-10-23T00:32:27Z,4320000,,,0,,J. Ivey REBOUND (Off:1 Def:7),[1631093],1610612765.0,DET,,,,Ivey,J. Ivey,,,,,Above the Break 3,24+ Left Center,,,,,,,434.0,8.0,7.0,1.0,,,,,,,,,,
436,PT08M01.00S,2022-10-23T00:32:31.8Z,3,REGULAR,turnover,lost ball,[],1631093,,,1610612765,65,64,2022-10-23T00:32:38Z,4330000,,,0,,J. Ivey lost ball TURNOVER (4 TO),"[1631093, 1630169]",1610612765.0,DET,,,,Ivey,J. Ivey,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,4.0,Haliburton,1630169.0
437,PT08M01.00S,2022-10-23T00:32:31.8Z,3,REGULAR,steal,,[],1630169,,,1610612754,65,64,2022-10-23T00:32:33Z,4340000,,,0,,T. Haliburton STEAL (1 STL),[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
438,PT07M57.00S,2022-10-23T00:32:35.8Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630188,7.178055190538765,52.69607843137255,1610612754,67,64,2022-10-23T00:32:51Z,4350000,-13.0,15.0,1,left,J. Smith running DUNK (12 PTS) (T. Haliburton 7 AST),"[1630188, 1630169]",1610612754.0,IND,running,,,Smith,J. Smith,,,,,Restricted Area,0-8 Center,2.02,Made,12.0,T. Haliburton,1630169.0,7.0,,,,,,,,,,,,,,
440,PT07M41.00S,2022-10-23T00:32:53.2Z,3,REGULAR,turnover,bad pass,[],1630595,,,1610612765,67,64,2022-10-23T00:32:56Z,4370000,,,0,,C. Cunningham bad pass TURNOVER (1 TO),"[1630595, 1630169]",1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,1.0,Haliburton,1630169.0
441,PT07M41.00S,2022-10-23T00:32:53.2Z,3,REGULAR,steal,,[],1630169,,,1610612754,67,64,2022-10-23T00:32:54Z,4380000,,,0,,T. Haliburton STEAL (2 STL),[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
442,PT07M36.00S,2022-10-23T00:32:57.9Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630188,6.652431011826544,47.05882352941176,1610612754,67,64,2022-10-23T00:33:06Z,4390000,15.0,10.0,1,left,MISS J. Smith running alley-oop Layup,[1630188],1610612754.0,IND,running alley-oop,,,Smith,J. Smith,,,,,Restricted Area,0-8 Center,1.78,Missed,,,,,,,,,,,,,,,,,,
443,PT07M33.00S,2022-10-23T00:33:00.9Z,3,REGULAR,rebound,defensive,[],1630180,,,1610612765,67,64,2022-10-23T00:33:06Z,4400000,,,0,,S. Bey REBOUND (Off:2 Def:5),[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,Restricted Area,0-8 Center,,,,,,,442.0,7.0,5.0,2.0,,,,,,,,,,
444,PT07M30.00S,2022-10-23T00:33:03.1Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1630595,82.34231274638634,94.85294117647058,1610612765,67,64,2022-10-23T00:33:32Z,4410000,224.0,113.0,1,right,MISS C. Cunningham 25' running 3PT,[1630595],1610612765.0,DET,running,,,Cunningham,C. Cunningham,,,,,Above the Break 3,24+ Right Center,25.14,Missed,,,,,,,,,,,,,,,,,,
445,PT07M27.00S,2022-10-23T00:33:06.1Z,3,REGULAR,rebound,offensive,[],1630191,,,1610612765,67,64,2022-10-23T00:33:06Z,4420000,,,0,,I. Stewart REBOUND (Off:3 Def:7),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,Above the Break 3,24+ Right Center,,,,,,,444.0,10.0,7.0,3.0,,,,,,,,,,
446,PT07M26.00S,2022-10-23T00:33:07.3Z,3,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",1630191,91.27792378449409,47.30392156862745,1610612765,67,64,2022-10-23T00:33:15Z,4430000,-13.0,29.0,1,right,MISS I. Stewart Hook,[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,Restricted Area,0-8 Center,3.24,Missed,,,,,,,,,,,,,,,,,,
447,PT07M24.00S,2022-10-23T00:33:09.3Z,3,REGULAR,rebound,offensive,[],1630191,,,1610612765,67,64,2022-10-23T00:33:15Z,4440000,,,0,,I. Stewart REBOUND (Off:4 Def:7),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,Restricted Area,0-8 Center,,,,,,,446.0,11.0,7.0,4.0,,,,,,,,,,
448,PT07M24.00S,2022-10-23T00:33:11.3Z,3,REGULAR,foul,personal,['2freethrow'],1630174,,,1610612765,67,64,2022-10-23T00:33:20Z,4450000,,,0,,A. Nesmith shooting personal FOUL (2 PF) (Stewart 2 FT),"[1630174, 1630191]",1610612754.0,IND,shooting,,,Nesmith,A. Nesmith,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,201639.0,2.0,0.0,Stewart,1630191.0,,,
450,PT07M24.00S,2022-10-23T00:33:50.0Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],1630191,,,1610612765,67,65,2022-10-23T00:34:31Z,4470000,,,0,,I. Stewart Free Throw 1 of 2 (9 PTS),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,Made,9.0,,,,,,,,,,,,,,,,,
451,PT07M24.00S,2022-10-23T00:33:50.5Z,3,REGULAR,substitution,out,[],1630543,,,1610612765,67,65,2022-10-23T00:34:10Z,4480000,,,0,,SUB out: I. Jackson,[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,
452,PT07M24.00S,2022-10-23T00:33:50.5Z,3,REGULAR,substitution,out,[],1630174,,,1610612765,67,65,2022-10-23T00:34:10Z,4490000,,,0,,SUB out: A. Nesmith,[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,,,,,,,,,,,,,,,,,,,,,,
453,PT07M24.00S,2022-10-23T00:33:50.5Z,3,REGULAR,substitution,out,[],1630180,,,1610612765,67,65,2022-10-23T00:34:10Z,4500000,,,0,,SUB out: S. Bey,[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,,,,,,,,,,,,,,,,,,,,,,
454,PT07M24.00S,2022-10-23T00:33:50.5Z,3,REGULAR,substitution,in,[],1629048,,,1610612765,67,65,2022-10-23T00:34:10Z,4510000,,,0,,SUB in: G. Bitadze,[1629048],1610612754.0,IND,,,,Bitadze,G. Bitadze,,,,,,,,,,,,,,,,,,,,,,,,,,
455,PT07M24.00S,2022-10-23T00:33:50.5Z,3,REGULAR,substitution,in,[],1630537,,,1610612765,67,65,2022-10-23T00:34:10Z,4520000,,,0,,SUB in: C. Duarte,[1630537],1610612754.0,IND,,,,Duarte,C. Duarte,,,,,,,,,,,,,,,,,,,,,,,,,,
456,PT07M24.00S,2022-10-23T00:33:50.5Z,3,REGULAR,substitution,in,[],1630587,,,1610612765,67,65,2022-10-23T00:34:10Z,4530000,,,0,,SUB in: I. Livers,[1630587],1610612765.0,DET,,,,Livers,I. Livers,,,,,,,,,,,,,,,,,,,,,,,,,,
457,PT07M24.00S,2022-10-23T00:33:50.0Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],1630191,,,1610612765,67,65,2022-10-23T00:34:31Z,4540000,,,0,,MISS I. Stewart Free Throw 2 of 2,[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
458,PT07M23.00S,2022-10-23T00:33:51.0Z,3,REGULAR,rebound,defensive,[],1630188,,,1610612754,67,65,2022-10-23T00:34:31Z,4550000,,,0,,J. Smith REBOUND (Off:2 Def:9),[1630188],1610612754.0,IND,,,,Smith,J. Smith,,,,,,,,,,,,,457.0,11.0,9.0,2.0,,,,,,,,,,
459,PT07M14.00S,2022-10-23T00:34:36.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627741,6.258212877792378,55.14705882352941,1610612754,67,65,2022-10-23T00:34:40Z,4560000,-26.0,6.0,1,left,MISS B. Hield driving Layup,[1627741],1610612754.0,IND,driving,,,Hield,B. Hield,,,,,Restricted Area,0-8 Center,2.65,Missed,,,,,,,,,,,,,,,,,,
460,PT07M11.00S,2022-10-23T00:34:39.0Z,3,REGULAR,rebound,defensive,[],1630191,,,1610612765,67,65,2022-10-23T00:34:40Z,4570000,,,0,,I. Stewart REBOUND (Off:4 Def:8),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,Restricted Area,0-8 Center,,,,,,,459.0,12.0,8.0,4.0,,,,,,,,,,
461,PT07M08.00S,2022-10-23T00:34:41.3Z,3,REGULAR,turnover,bad pass,[],1630595,,,1610612765,67,65,2022-10-23T00:34:45Z,4580000,,,0,,C. Cunningham bad pass TURNOVER (2 TO),"[1630595, 1630169]",1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,2.0,Haliburton,1630169.0
462,PT07M08.00S,2022-10-23T00:34:41.3Z,3,REGULAR,steal,,[],1630169,,,1610612754,67,65,2022-10-23T00:34:43Z,4590000,,,0,,T. Haliburton STEAL (3 STL),[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
463,PT07M00.00S,2022-10-23T00:34:49.6Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1630188,33.85348226018397,51.225490196078425,1610612754,70,65,2022-10-23T00:34:53Z,4600000,-6.0,266.0,1,left,J. Smith 26' 3PT  (15 PTS) (T. Haliburton 8 AST),"[1630188, 1630169]",1610612754.0,IND,,,,Smith,J. Smith,,,,,Above the Break 3,24+ Center,26.58,Made,15.0,T. Haliburton,1630169.0,8.0,,,,,,,,,,,,,,
465,PT06M56.00S,2022-10-23T00:34:57.7Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612765,70,65,2022-10-23T00:34:57Z,4620000,,,0,,DET Timeout,[],1610612765.0,DET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
466,PT06M56.00S,2022-10-23T00:37:15.0Z,3,REGULAR,substitution,out,[],1630191,,,1610612765,70,65,2022-10-23T00:37:30Z,4630000,,,0,,SUB out: I. Stewart,[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,,,,,,,,,,,,,,,,,,,
467,PT06M56.00S,2022-10-23T00:37:15.0Z,3,REGULAR,substitution,in,[],1631105,,,1610612765,70,65,2022-10-23T00:37:30Z,4640000,,,0,,SUB in: J. Duren,[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,,,,,,,,,,,,,,,,,,,,,,
468,PT06M46.00S,2022-10-23T00:38:01.4Z,3,REGULAR,foul,personal,[],1630537,,,1610612765,70,65,2022-10-23T00:38:10Z,4650000,,,0,,C. Duarte personal FOUL (2 PF),"[1630537, 1631105]",1610612754.0,IND,,,,Duarte,C. Duarte,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,1198.0,2.0,0.0,Duren,1631105.0,,,
470,PT06M34.00S,2022-10-23T00:38:35.5Z,3,REGULAR,3pt,Jump Shot,[],1630595,82.47371879106439,96.81372549019608,1610612765,70,65,2022-10-23T00:38:40Z,4670000,234.0,112.0,1,right,MISS C. Cunningham 25' 3PT,[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,Above the Break 3,24+ Right Center,25.96,Missed,,,,,,,,,,,,,,,,,,
471,PT06M30.00S,2022-10-23T00:38:39.5Z,3,REGULAR,rebound,defensive,[],1630188,,,1610612754,70,65,2022-10-23T00:38:40Z,4680000,,,0,,J. Smith REBOUND (Off:2 Def:10),[1630188],1610612754.0,IND,,,,Smith,J. Smith,,,,,Above the Break 3,24+ Right Center,,,,,,,470.0,12.0,10.0,2.0,,,,,,,,,,
472,PT06M19.00S,2022-10-23T00:38:49.8Z,3,REGULAR,3pt,Jump Shot,[],1627741,25.04927726675427,85.5392156862745,1610612754,73,65,2022-10-23T00:38:54Z,4690000,-178.0,183.0,1,left,B. Hield 25' 3PT pullup (6 PTS) (J. Smith 1 AST),"[1627741, 1630188]",1610612754.0,IND,pullup,,,Hield,B. Hield,,,,,Above the Break 3,24+ Left Center,25.51,Made,6.0,J. Smith,1630188.0,1.0,,,,,,,,,,,,,,
474,PT06M00.00S,2022-10-23T00:39:08.5Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630587,92.59198423127464,54.90196078431373,1610612765,73,65,2022-10-23T00:43:16Z,4710000,25.0,17.0,1,right,MISS I. Livers driving floating bank Shot,[1630587],1610612765.0,DET,driving floating bank,,,Livers,I. Livers,,,,,Restricted Area,0-8 Center,2.99,Missed,,,,,,,,,,,,,,,,,,
475,PT05M58.00S,2022-10-23T00:39:10.5Z,3,REGULAR,rebound,defensive,[],1629048,,,1610612754,73,65,2022-10-23T00:39:15Z,4720000,,,0,,G. Bitadze REBOUND (Off:5 Def:5),[1629048],1610612754.0,IND,,,,Bitadze,G. Bitadze,,,,,Restricted Area,0-8 Center,,,,,,,474.0,10.0,5.0,5.0,,,,,,,,,,
476,PT05M51.00S,2022-10-23T00:39:18.2Z,3,REGULAR,turnover,bad pass,[],1630537,,,1610612754,73,65,2022-10-23T00:49:28Z,4730000,,,0,,C. Duarte bad pass TURNOVER (1 TO),"[1630537, 1630587]",1610612754.0,IND,,,,Duarte,C. Duarte,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,1.0,Livers,1630587.0
477,PT05M51.00S,2022-10-23T00:39:18.2Z,3,REGULAR,steal,,[],1630587,,,1610612765,73,65,2022-10-23T00:39:19Z,4740000,,,0,,I. Livers STEAL (1 STL),[1630587],1610612765.0,DET,,,,Livers,I. Livers,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
478,PT05M48.00S,2022-10-23T00:39:21.8Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1631105,92.85479632063075,50.245098039215684,1610612765,73,67,2022-10-23T00:39:30Z,4750000,1.0,15.0,1,right,J. Duren running alley-oop DUNK (6 PTS) (J. Ivey 4 AST),"[1631105, 1631093]",1610612765.0,DET,running alley-oop,,,Duren,J. Duren,,,,,Restricted Area,0-8 Center,1.47,Made,6.0,J. Ivey,1631093.0,4.0,,,,,,,,,,,,,,
480,PT05M31.00S,2022-10-23T00:39:37.2Z,3,REGULAR,3pt,Jump Shot,[],1629048,30.831143232588698,66.42156862745098,1610612754,73,67,2022-10-23T00:39:41Z,4770000,-82.0,237.0,1,left,MISS G. Bitadze 25' 3PT,[1629048],1610612754.0,IND,,,,Bitadze,G. Bitadze,,,,,Above the Break 3,24+ Left Center,25.11,Missed,,,,,,,,,,,,,,,,,,
481,PT05M29.00S,2022-10-23T00:39:39.2Z,3,REGULAR,rebound,defensive,[],1631093,,,1610612765,73,67,2022-10-23T00:39:41Z,4780000,,,0,,J. Ivey REBOUND (Off:1 Def:8),[1631093],1610612765.0,DET,,,,Ivey,J. Ivey,,,,,Above the Break 3,24+ Left Center,,,,,,,480.0,9.0,8.0,1.0,,,,,,,,,,
482,PT05M21.00S,2022-10-23T00:39:47.7Z,3,REGULAR,3pt,Jump Shot,[],202711,92.46057818659659,2.941176470588235,1610612765,73,67,2022-10-23T00:39:53Z,4790000,-235.0,18.0,1,right,MISS B. Bogdanovic step back 3PT,[202711],1610612765.0,DET,step back,,,Bogdanovic,B. Bogdanovic,,,,,Left Corner 3,24+ Left,23.6,Missed,,,,,,,,,,,,,,,,,,
483,PT05M18.00S,2022-10-23T00:39:50.7Z,3,REGULAR,rebound,defensive,[],1630537,,,1610612754,73,67,2022-10-23T00:39:53Z,4800000,,,0,,C. Duarte REBOUND (Off:0 Def:2),[1630537],1610612754.0,IND,,,,Duarte,C. Duarte,,,,,Left Corner 3,24+ Left,,,,,,,482.0,2.0,2.0,0.0,,,,,,,,,,
484,PT04M58.00S,2022-10-23T00:40:10.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629048,7.046649145860711,53.67647058823529,1610612754,75,67,2022-10-23T00:48:36Z,4810000,-18.0,14.0,1,left,G. Bitadze cutting Layup (10 PTS) (C. Duarte 1 AST),"[1629048, 1630537]",1610612754.0,IND,cutting,,,Bitadze,G. Bitadze,,,,,Restricted Area,0-8 Center,2.29,Made,10.0,C. Duarte,1630537.0,1.0,,,,,,,,,,,,,,
486,PT04M47.00S,2022-10-23T00:40:21.8Z,3,REGULAR,2pt,Jump Shot,[],1630595,72.35545335085413,63.970588235294116,1610612765,75,67,2022-10-23T00:40:26Z,4830000,70.0,207.0,1,right,MISS C. Cunningham 21' pullup Shot,[1630595],1610612765.0,DET,pullup,,,Cunningham,C. Cunningham,,,,,Mid-Range,16-24 Right Center,21.89,Missed,,,,,,,,,,,,,,,,,,
487,PT04M45.00S,2022-10-23T00:40:23.8Z,3,REGULAR,rebound,defensive,[],1630188,,,1610612754,75,67,2022-10-23T00:40:26Z,4840000,,,0,,J. Smith REBOUND (Off:2 Def:11),[1630188],1610612754.0,IND,,,,Smith,J. Smith,,,,,Mid-Range,16-24 Right Center,,,,,,,486.0,13.0,11.0,2.0,,,,,,,,,,
488,PT04M29.00S,2022-10-23T00:40:39.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627741,7.440867279894875,52.450980392156865,1610612754,75,67,2022-10-23T00:49:19Z,4850000,-12.0,17.0,1,left,MISS B. Hield driving reverse Layup,[1627741],1610612754.0,IND,driving reverse,,,Hield,B. Hield,,,,,Restricted Area,0-8 Center,2.13,Missed,,,,,,,,,,,,,,,,,,
489,PT04M28.00S,2022-10-23T00:40:40.6Z,3,REGULAR,rebound,defensive,[],1630587,,,1610612765,75,67,2022-10-23T00:40:45Z,4860000,,,0,,I. Livers REBOUND (Off:0 Def:1),[1630587],1610612765.0,DET,,,,Livers,I. Livers,,,,,Restricted Area,0-8 Center,,,,,,,488.0,1.0,1.0,0.0,,,,,,,,,,
490,PT04M22.00S,2022-10-23T00:40:47.2Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1631093,91.80354796320631,4.166666666666666,1610612765,75,70,2022-10-23T00:40:56Z,4870000,-229.0,25.0,1,right,J. Ivey 3PT running (12 PTS) (C. Cunningham 1 AST),"[1631093, 1630595]",1610612765.0,DET,running,,,Ivey,J. Ivey,,,,,Left Corner 3,24+ Left,23.05,Made,12.0,C. Cunningham,1630595.0,1.0,,,,,,,,,,,,,,
492,PT04M19.00S,2022-10-23T00:40:53.9Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612754,75,70,2022-10-23T00:40:54Z,4890000,,,0,,IND Timeout,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
493,PT04M19.00S,2022-10-23T00:43:17.3Z,3,REGULAR,substitution,out,[],1627741,,,1610612754,75,70,2022-10-23T00:43:40Z,4900000,,,0,,SUB out: B. Hield,[1627741],1610612754.0,IND,,,,Hield,B. Hield,,,,,,,,,,,,,,,,,,,,,,,,,,
494,PT04M19.00S,2022-10-23T00:43:17.3Z,3,REGULAR,substitution,out,[],1630188,,,1610612754,75,70,2022-10-23T00:43:40Z,4910000,,,0,,SUB out: J. Smith,[1630188],1610612754.0,IND,,,,Smith,J. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
495,PT04M19.00S,2022-10-23T00:43:17.3Z,3,REGULAR,substitution,out,[],1630595,,,1610612754,75,70,2022-10-23T00:43:40Z,4920000,,,0,,SUB out: C. Cunningham,[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,,,,,,,,,,,,,,,,,,,
496,PT04M19.00S,2022-10-23T00:43:17.3Z,3,REGULAR,substitution,out,[],202711,,,1610612754,75,70,2022-10-23T00:43:40Z,4930000,,,0,,SUB out: B. Bogdanovic,[202711],1610612765.0,DET,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,,,,,,,,,,
497,PT04M19.00S,2022-10-23T00:43:17.3Z,3,REGULAR,substitution,in,[],1631097,,,1610612754,75,70,2022-10-23T00:43:40Z,4940000,,,0,,SUB in: B. Mathurin,[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,,,,,,,,,,,,,,,,,,,,,,
498,PT04M19.00S,2022-10-23T00:43:17.3Z,3,REGULAR,substitution,in,[],1630678,,,1610612754,75,70,2022-10-23T00:43:40Z,4950000,,,0,,SUB in: T. Taylor,[1630678],1610612754.0,IND,,,,Taylor,T. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,
499,PT04M19.00S,2022-10-23T00:43:17.3Z,3,REGULAR,substitution,in,[],1630180,,,1610612754,75,70,2022-10-23T00:43:40Z,4960000,,,0,,SUB in: S. Bey,[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,,,,,,,,,,,,,,,,,,,,,,
500,PT04M19.00S,2022-10-23T00:43:17.3Z,3,REGULAR,substitution,in,[],202709,,,1610612754,75,70,2022-10-23T00:43:40Z,4970000,,,0,,SUB in: C. Joseph,[202709],1610612765.0,DET,,,,Joseph,C. Joseph,,,,,,,,,,,,,,,,,,,,,,,,,,
501,PT04M04.00S,2022-10-23T00:44:04.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630537,7.046649145860711,47.05882352941176,1610612754,75,70,2022-10-23T00:44:08Z,4980000,15.0,14.0,1,left,MISS C. Duarte driving finger roll Layup,[1630537],1610612754.0,IND,driving finger roll,,,Duarte,C. Duarte,,,,,Restricted Area,0-8 Center,2.01,Missed,,,,,,,,,,,,,,,,,,
502,PT04M02.00S,2022-10-23T00:44:06.1Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612765,75,70,2022-10-23T00:44:08Z,4990000,,,0,,TEAM defensive REBOUND,[],1610612765.0,DET,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,501.0,,,,,,,,,,,,,
504,PT04M02.00S,2022-10-23T00:44:14.0Z,3,REGULAR,foul,technical,['1freethrow'],1630537,,,1610612765,75,70,2022-10-23T00:44:26Z,5010000,,,0,,C. Duarte technical FOUL (1 Tech),[1630537],1610612754.0,IND,,,,Duarte,C. Duarte,,,,,,,,,,,,,,,,,,,1198.0,2.0,1.0,,,,,
505,PT04M02.00S,2022-10-23T00:44:36.0Z,3,REGULAR,freethrow,1 of 1,[],1630180,,,1610612765,75,71,2022-10-23T00:44:36Z,5020000,,,0,,S. Bey technical Free Throw 1 of 1 (12 PTS),[1630180],1610612765.0,DET,technical,,,Bey,S. Bey,,,,,,,,Made,12.0,,,,,,,,,,,,,,,,,
506,PT03M51.00S,2022-10-23T00:45:07.6Z,3,REGULAR,turnover,bad pass,[],1631093,,,1610612765,75,71,2022-10-23T00:45:11Z,5030000,,,0,,J. Ivey bad pass TURNOVER (5 TO),"[1631093, 1630169]",1610612765.0,DET,,,,Ivey,J. Ivey,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,5.0,Haliburton,1630169.0
507,PT03M51.00S,2022-10-23T00:45:07.6Z,3,REGULAR,steal,,[],1630169,,,1610612754,75,71,2022-10-23T00:45:09Z,5040000,,,0,,T. Haliburton STEAL (4 STL),[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
508,PT03M47.00S,2022-10-23T00:45:11.9Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1631097,5.995400788436268,47.794117647058826,1610612754,75,71,2022-10-23T00:45:49Z,5050000,11.0,4.0,1,left,MISS B. Mathurin running finger roll Layup,[1631097],1610612754.0,IND,running finger roll,,,Mathurin,B. Mathurin,,,,,Restricted Area,0-8 Center,1.17,Missed,,,,,,,,,,,,,,,,,,
